SED_NAME16	CoupleFamily	HasChild	IncomeFamily.max	families
Balmain	0		131250	239
Balmain	0		157500	102
Balmain	0		183750	32
Balmain	0		210000	155
Balmain	0		Inf	124
Balmain	1	0		1669
Balmain	1	0	0	142
Balmain	1	0	7875	39
Balmain	1	0	15750	33
Balmain	1	0	21000	21
Balmain	1	0	26250	123
Balmain	1	0	34125	76
Balmain	1	0	42000	314
Balmain	1	0	52500	321
Balmain	1	0	65625	502
Balmain	1	0	78750	612
Balmain	1	0	91875	526
Balmain	1	0	105000	610
Balmain	1	0	131250	1567
Balmain	1	0	157500	1456
Balmain	1	0	183750	1293
Balmain	1	0	210000	1491
Balmain	1	0	Inf	5675
Balmain	1	1	7875	13
Balmain	1	1	15750	11
Balmain	1	1	21000	12
Balmain	1	1	26250	30
Balmain	1	1	34125	32
Balmain	1	1	42000	62
Bankstown				6
Bankstown			0	13
Bankstown			7875	4
Bankstown			15750	8
Bankstown			21000	8
Bankstown			26250	17
Bankstown			34125	23
Bankstown			42000	41
Bankstown			52500	49
Bankstown			65625	52
Bankstown			78750	44
Bankstown			91875	39
Bankstown			105000	36
Bankstown			131250	47
Bankstown			157500	23
Bankstown			183750	11
Bankstown			210000	3
Bankstown			Inf	11
Bankstown	0			446
Bankstown	0		0	143
Bankstown	0		7875	57
Bankstown	0		15750	203
Bankstown	0		21000	197
Bankstown	0		26250	306
Bankstown	0		34125	476
Bankstown	0		42000	436
Bankstown	0		52500	418
Bankstown	0		65625	430
Bankstown	0		78750	352
Bankstown	0		91875	223
Bankstown	0		105000	188
Bankstown	0		131250	244
Bankstown	0		157500	116
Bankstown	0		183750	52
Bankstown	0		210000	43
Bankstown	0		Inf	43
Bankstown	1	0		1717
Bankstown	1	0	0	340
Bankstown	1	0	7875	59
Bankstown	1	0	15750	74
Bankstown	1	0	21000	60
Bankstown	1	0	26250	420
Bankstown	1	0	34125	194
Bankstown	1	0	42000	823
Bankstown	1	0	52500	1254
Bankstown	1	0	65625	1484
Bankstown	1	0	78750	1382
Bankstown	1	0	91875	1086
Bankstown	1	0	105000	1024
Bankstown	1	0	131250	1741
Bankstown	1	0	157500	1042
Bankstown	1	0	183750	633
Bankstown	1	0	210000	416
Bankstown	1	0	Inf	699
Bankstown	1	1	7875	34
Bankstown	1	1	15750	117
Bankstown	1	1	21000	86
Bankstown	1	1	26250	282
Bankstown	1	1	34125	409
Bankstown	1	1	42000	599
Barwon				16
Barwon			0	4
Barwon			7875	3
Barwon			15750	11
Barwon			21000	4
Barwon			26250	28
Barwon			34125	23
Barwon			42000	50
Barwon			52500	44
Barwon			65625	29
Barwon			78750	35
Barwon			91875	13
Barwon			105000	11
Barwon			131250	25
Barwon			157500	4
Barwon			Inf	3
Barwon	0			613
Barwon	0		0	48
Barwon	0		7875	45
Barwon	0		15750	140
Barwon	0		21000	213
Barwon	0		26250	336
Barwon	0		34125	473
Barwon	0		42000	457
Barwon	0		52500	449
Barwon	0		65625	358
Barwon	0		78750	222
Barwon	0		91875	137
Barwon	0		105000	110
Barwon	0		131250	157
Barwon	0		157500	35
Barwon	0		183750	21
Barwon	0		210000	29
Barwon	0		Inf	24
Barwon	1	0		2183
Barwon	1	0	0	165
Barwon	1	0	7875	72
Barwon	1	0	15750	57
Barwon	1	0	21000	32
Barwon	1	0	26250	458
Barwon	1	0	34125	215
Barwon	1	0	42000	1315
Barwon	1	0	52500	976
Barwon	1	0	65625	1295
Barwon	1	0	78750	1248
Barwon	1	0	91875	874
Barwon	1	0	105000	962
Barwon	1	0	131250	1718
Barwon	1	0	157500	1109
Barwon	1	0	183750	663
Barwon	1	0	210000	363
Barwon	1	0	Inf	680
Barwon	1	1	7875	24
Barwon	1	1	15750	27
Barwon	1	1	21000	14
Barwon	1	1	26250	111
Barwon	1	1	34125	105
Barwon	1	1	42000	198
Bathurst				3
Bathurst			7875	7
Bathurst			15750	6
Bathurst			26250	20
Bathurst			34125	10
Bathurst			42000	23
Bathurst			52500	41
Bathurst			65625	32
Bathurst			78750	27
Bathurst			91875	17
Bathurst			105000	15
Bathurst			131250	9
Bathurst			157500	18
Bathurst			183750	3
Bathurst			210000	3
Bathurst			Inf	3
Bathurst	0			443
Bathurst	0		0	35
Bathurst	0		7875	32
Bathurst	0		15750	128
Bathurst	0		21000	176
Bathurst	0		26250	227
Bathurst	0		34125	427
Bathurst	0		42000	433
Bathurst	0		52500	387
Bathurst	0		65625	353
Bathurst	0		78750	250
Bathurst	0		91875	173
Bathurst	0		105000	145
Bathurst	0		131250	172
Bathurst	0		157500	45
Bathurst	0		183750	26
Bathurst	0		210000	18
Bathurst	0		Inf	10
Bathurst	1	0		1772
Bathurst	1	0	0	114
Bathurst	1	0	7875	74
Bathurst	1	0	15750	62
Bathurst	1	0	21000	33
Bathurst	1	0	26250	380
Bathurst	1	0	34125	199
Bathurst	1	0	42000	1153
Bathurst	1	0	52500	930
Bathurst	1	0	65625	1283
Bathurst	1	0	78750	1369
Bathurst	1	0	91875	1030
Bathurst	1	0	105000	1022
Bathurst	1	0	131250	2074
Bathurst	1	0	157500	1412
Bathurst	1	0	183750	937
Bathurst	1	0	210000	542
Bathurst	1	0	Inf	918
Bathurst	1	1	7875	14
Bathurst	1	1	15750	19
Bathurst	1	1	21000	13
Bathurst	1	1	26250	70
Bathurst	1	1	34125	90
Bathurst	1	1	42000	187
Baulkham Hills			0	8
Baulkham Hills			15750	7
Baulkham Hills			21000	5
Baulkham Hills			26250	3
Baulkham Hills			34125	9
Baulkham Hills			42000	9
Baulkham Hills			52500	19
Baulkham Hills			65625	23
Baulkham Hills			78750	23
Baulkham Hills			91875	14
Baulkham Hills			105000	15
Baulkham Hills			131250	31
Baulkham Hills			157500	20
Baulkham Hills			183750	11
Baulkham Hills			210000	4
Baulkham Hills			Inf	10
Baulkham Hills	0			246
Baulkham Hills	0		0	69
Baulkham Hills	0		7875	24
Baulkham Hills	0		15750	42
Baulkham Hills	0		21000	39
Baulkham Hills	0		26250	67
Baulkham Hills	0		34125	113
Baulkham Hills	0		42000	137
Baulkham Hills	0		52500	139
Baulkham Hills	0		65625	219
Baulkham Hills	0		78750	175
Baulkham Hills	0		91875	169
Baulkham Hills	0		105000	154
Baulkham Hills	0		131250	240
Baulkham Hills	0		157500	143
Baulkham Hills	0		183750	81
Baulkham Hills	0		210000	85
Baulkham Hills	0		Inf	93
Baulkham Hills	1	0		1963
Baulkham Hills	1	0	0	324
Baulkham Hills	1	0	7875	97
Baulkham Hills	1	0	15750	69
Baulkham Hills	1	0	21000	26
Baulkham Hills	1	0	26250	224
Baulkham Hills	1	0	34125	144
Baulkham Hills	1	0	42000	557
Baulkham Hills	1	0	52500	691
Baulkham Hills	1	0	65625	1025
Baulkham Hills	1	0	78750	1050
Baulkham Hills	1	0	91875	908
Baulkham Hills	1	0	105000	1017
Baulkham Hills	1	0	131250	2419
Baulkham Hills	1	0	157500	2049
Baulkham Hills	1	0	183750	1702
Baulkham Hills	1	0	210000	1450
Baulkham Hills	1	0	Inf	3926
Baulkham Hills	1	1	7875	17
Baulkham Hills	1	1	15750	28
Baulkham Hills	1	1	21000	22
Baulkham Hills	1	1	26250	37
Baulkham Hills	1	1	34125	89
Baulkham Hills	1	1	42000	159
Bega				6
Bega			7875	3
Bega			15750	4
Bega			21000	4
Bega			26250	13
Bega			34125	9
Bega			42000	34
Bega			52500	36
Bega			65625	23
Bega			78750	21
Bega			91875	4
Bega			105000	8
Bega			131250	8
Bega	0			422
Bega	0		0	34
Bega	0		7875	19
Bega	0		15750	90
Bega	0		21000	128
Bega	0		26250	230
Bega	0		34125	339
Bega	0		42000	371
Bega	0		52500	379
Bega	0		65625	318
Bega	0		78750	211
Bega	0		91875	121
Bega	0		105000	105
Bega	0		131250	88
Bega	0		157500	40
Bega	0		183750	10
Bega	0		210000	13
Bega	0		Inf	16
Bega	1	0		1836
Bega	1	0	0	120
Bega	1	0	7875	99
Bega	1	0	15750	101
Bega	1	0	21000	47
Bega	1	0	26250	576
Bega	1	0	34125	324
Bega	1	0	42000	1817
Bega	1	0	52500	1337
Bega	1	0	65625	1922
Bega	1	0	78750	1778
Bega	1	0	91875	978
Bega	1	0	105000	1022
Bega	1	0	131250	1627
Bega	1	0	157500	864
Bega	1	0	183750	470
Bega	1	0	210000	224
Bega	1	0	Inf	427
Bega	1	1	7875	13
Bega	1	1	15750	17
Bega	1	1	21000	12
Bega	1	1	26250	62
Bega	1	1	34125	98
Bega	1	1	42000	184
Blacktown				13
Blacktown			0	11
Blacktown			7875	4
Blacktown			15750	9
Blacktown			21000	4
Blacktown			26250	21
Blacktown			34125	16
Blacktown			42000	41
Blacktown			52500	47
Blacktown			65625	36
Blacktown			78750	50
Blacktown			91875	38
Blacktown			105000	41
Blacktown			131250	62
Blacktown			157500	33
Blacktown			183750	12
Blacktown			210000	7
Blacktown			Inf	7
Blacktown	0			475
Blacktown	0		0	87
Blacktown	0		7875	48
Blacktown	0		15750	120
Blacktown	0		21000	140
Blacktown	0		26250	256
Blacktown	0		34125	358
Blacktown	0		42000	407
Blacktown	0		52500	421
Blacktown	0		65625	482
Blacktown	0		78750	365
Blacktown	0		91875	264
Blacktown	0		105000	246
Blacktown	0		131250	337
Blacktown	0		157500	190
Blacktown	0		183750	67
Blacktown	0		210000	47
Blacktown	0		Inf	46
Blacktown	1	0		1629
Blacktown	1	0	0	319
Blacktown	1	0	7875	59
Blacktown	1	0	15750	52
Blacktown	1	0	21000	39
Blacktown	1	0	26250	311
Blacktown	1	0	34125	176
Blacktown	1	0	42000	857
Blacktown	1	0	52500	1005
Blacktown	1	0	65625	1527
Blacktown	1	0	78750	1511
Blacktown	1	0	91875	1385
Blacktown	1	0	105000	1452
Blacktown	1	0	131250	2880
Blacktown	1	0	157500	1864
Blacktown	1	0	183750	1126
Blacktown	1	0	210000	637
Blacktown	1	0	Inf	933
Blacktown	1	1	7875	27
Blacktown	1	1	15750	45
Blacktown	1	1	21000	41
Blacktown	1	1	26250	126
Blacktown	1	1	34125	181
Blacktown	1	1	42000	312
Blue Mountains				11
Blue Mountains			7875	3
Blue Mountains			15750	5
Blue Mountains			21000	4
Blue Mountains			26250	7
Blue Mountains			34125	10
Blue Mountains			42000	29
Blue Mountains			52500	24
Blue Mountains			65625	29
Blue Mountains			78750	26
Blue Mountains			91875	10
Blue Mountains			105000	6
Blue Mountains			131250	12
Blue Mountains			157500	7
Blue Mountains			183750	3
Blue Mountains			Inf	3
Blue Mountains	0			320
Blue Mountains	0		0	24
Blue Mountains	0		7875	22
Blue Mountains	0		15750	52
Blue Mountains	0		21000	89
Blue Mountains	0		26250	156
Blue Mountains	0		34125	287
Blue Mountains	0		42000	315
Blue Mountains	0		52500	326
Blue Mountains	0		65625	365
Blue Mountains	0		78750	249
Blue Mountains	0		91875	208
Blue Mountains	0		105000	162
Blue Mountains	0		131250	245
Blue Mountains	0		157500	117
Blue Mountains	0		183750	31
Blue Mountains	0		210000	37
Blue Mountains	0		Inf	30
Blue Mountains	1	0		1618
Blue Mountains	1	0	0	82
Blue Mountains	1	0	7875	36
Blue Mountains	1	0	15750	49
Blue Mountains	1	0	21000	26
Blue Mountains	1	0	26250	244
Blue Mountains	1	0	34125	190
Blue Mountains	1	0	42000	845
Blue Mountains	1	0	52500	826
Blue Mountains	1	0	65625	1262
Blue Mountains	1	0	78750	1242
Blue Mountains	1	0	91875	1030
Blue Mountains	1	0	105000	1079
Blue Mountains	1	0	131250	2217
Blue Mountains	1	0	157500	1774
Blue Mountains	1	0	183750	1128
Blue Mountains	1	0	210000	778
Blue Mountains	1	0	Inf	1397
Blue Mountains	1	1	7875	9
Blue Mountains	1	1	15750	7
Blue Mountains	1	1	21000	6
Blue Mountains	1	1	26250	39
Blue Mountains	1	1	34125	58
Blue Mountains	1	1	42000	106
Cabramatta				9
Cabramatta			0	12
Cabramatta			7875	13
Cabramatta			15750	10
Cabramatta			21000	13
Cabramatta			26250	24
Cabramatta			34125	23
Cabramatta			42000	45
Cabramatta			52500	73
Cabramatta			65625	56
Cabramatta			78750	39
Cabramatta			91875	29
Cabramatta			105000	21
Cabramatta			131250	37
Cabramatta			157500	17
Cabramatta			183750	8
Cabramatta			210000	5
Cabramatta			Inf	8
Cabramatta	0			486
Cabramatta	0		0	217
Cabramatta	0		7875	76
Cabramatta	0		15750	308
Cabramatta	0		21000	263
Cabramatta	0		26250	358
Cabramatta	0		34125	495
Cabramatta	0		42000	506
Cabramatta	0		52500	533
Cabramatta	0		65625	504
Cabramatta	0		78750	400
Cabramatta	0		91875	300
Cabramatta	0		105000	256
Cabramatta	0		131250	308
Cabramatta	0		157500	142
Cabramatta	0		183750	72
Cabramatta	0		210000	51
Cabramatta	0		Inf	60
Cabramatta	1	0		1658
Cabramatta	1	0	0	352
Cabramatta	1	0	7875	75
Cabramatta	1	0	15750	67
Cabramatta	1	0	21000	57
Cabramatta	1	0	26250	407
Cabramatta	1	0	34125	221
Cabramatta	1	0	42000	1023
Cabramatta	1	0	52500	1082
Cabramatta	1	0	65625	1419
Cabramatta	1	0	78750	1285
Cabramatta	1	0	91875	1058
Cabramatta	1	0	105000	938
Cabramatta	1	0	131250	1636
Cabramatta	1	0	157500	1053
Cabramatta	1	0	183750	689
Cabramatta	1	0	210000	415
Cabramatta	1	0	Inf	647
Cabramatta	1	1	7875	49
Cabramatta	1	1	15750	112
Cabramatta	1	1	21000	85
Cabramatta	1	1	26250	233
Cabramatta	1	1	34125	346
Cabramatta	1	1	42000	560
Camden				11
Camden			0	3
Camden			15750	9
Camden			26250	7
Camden			34125	6
Camden			42000	17
Camden			52500	16
Camden			65625	21
Camden			78750	23
Camden			91875	21
Camden			105000	22
Camden			131250	30
Camden			157500	26
Camden			183750	11
Camden			210000	3
Camden			Inf	11
Camden	0			361
Camden	0		0	50
Camden	0		7875	15
Camden	0		15750	52
Camden	0		21000	87
Camden	0		26250	158
Camden	0		34125	241
Camden	0		42000	276
Camden	0		52500	326
Camden	0		65625	362
Camden	0		78750	293
Camden	0		91875	255
Camden	0		105000	196
Camden	0		131250	311
Camden	0		157500	145
Camden	0		183750	77
Camden	0		210000	48
Camden	0		Inf	62
Camden	1	0		1919
Camden	1	0	0	167
Camden	1	0	7875	42
Camden	1	0	15750	38
Camden	1	0	21000	17
Camden	1	0	26250	249
Camden	1	0	34125	125
Camden	1	0	42000	727
Camden	1	0	52500	668
Camden	1	0	65625	1029
Camden	1	0	78750	1234
Camden	1	0	91875	1258
Camden	1	0	105000	1379
Camden	1	0	131250	3290
Camden	1	0	157500	2698
Camden	1	0	183750	1814
Camden	1	0	210000	1202
Camden	1	0	Inf	2078
Camden	1	1	7875	16
Camden	1	1	15750	31
Camden	1	1	21000	16
Camden	1	1	26250	42
Camden	1	1	34125	84
Camden	1	1	42000	148
Campbelltown				10
Campbelltown			0	3
Campbelltown			7875	5
Campbelltown			15750	3
Campbelltown			21000	6
Campbelltown			26250	3
Campbelltown			34125	15
Campbelltown			42000	33
Campbelltown			52500	32
Campbelltown			65625	44
Campbelltown			78750	24
Campbelltown			91875	27
Campbelltown			105000	24
Campbelltown			131250	42
Campbelltown			157500	20
Campbelltown			183750	9
Campbelltown			210000	5
Campbelltown			Inf	7
Campbelltown	0			577
Campbelltown	0		0	78
Campbelltown	0		7875	37
Campbelltown	0		15750	125
Campbelltown	0		21000	187
Campbelltown	0		26250	346
Campbelltown	0		34125	538
Campbelltown	0		42000	553
Campbelltown	0		52500	501
Campbelltown	0		65625	523
Campbelltown	0		78750	428
Campbelltown	0		91875	263
Campbelltown	0		105000	224
Campbelltown	0		131250	297
Campbelltown	0		157500	165
Campbelltown	0		183750	65
Campbelltown	0		210000	40
Campbelltown	0		Inf	55
Campbelltown	1	0		1540
Campbelltown	1	0	0	152
Campbelltown	1	0	7875	38
Campbelltown	1	0	15750	42
Campbelltown	1	0	21000	30
Campbelltown	1	0	26250	286
Campbelltown	1	0	34125	171
Campbelltown	1	0	42000	854
Campbelltown	1	0	52500	875
Campbelltown	1	0	65625	1238
Campbelltown	1	0	78750	1344
Campbelltown	1	0	91875	1204
Campbelltown	1	0	105000	1189
Campbelltown	1	0	131250	2318
Campbelltown	1	0	157500	1461
Campbelltown	1	0	183750	859
Campbelltown	1	0	210000	518
Campbelltown	1	0	Inf	797
Campbelltown	1	1	7875	19
Campbelltown	1	1	15750	43
Campbelltown	1	1	21000	29
Campbelltown	1	1	26250	111
Campbelltown	1	1	34125	145
Campbelltown	1	1	42000	224
Canterbury				11
Canterbury			0	21
Canterbury			7875	4
Canterbury			15750	9
Canterbury			21000	8
Canterbury			26250	20
Canterbury			34125	27
Canterbury			42000	33
Canterbury			52500	46
Canterbury			65625	58
Canterbury			78750	59
Canterbury			91875	40
Canterbury			105000	28
Canterbury			131250	51
Canterbury			157500	38
Canterbury			183750	15
Canterbury			210000	3
Canterbury			Inf	12
Canterbury	0			412
Canterbury	0		0	135
Canterbury	0		7875	42
Canterbury	0		15750	129
Canterbury	0		21000	105
Canterbury	0		26250	202
Canterbury	0		34125	299
Canterbury	0		42000	352
Canterbury	0		52500	376
Canterbury	0		65625	436
Canterbury	0		78750	383
Canterbury	0		91875	300
Canterbury	0		105000	214
Canterbury	0		131250	306
Canterbury	0		157500	151
Canterbury	0		183750	59
Canterbury	0		210000	53
Canterbury	0		Inf	75
Canterbury	1	0		1925
Canterbury	1	0	0	412
Canterbury	1	0	7875	114
Canterbury	1	0	15750	88
Canterbury	1	0	21000	64
Canterbury	1	0	26250	492
Canterbury	1	0	34125	217
Canterbury	1	0	42000	1063
Canterbury	1	0	52500	1146
Canterbury	1	0	65625	1488
Canterbury	1	0	78750	1495
Canterbury	1	0	91875	1155
Canterbury	1	0	105000	1121
Canterbury	1	0	131250	2307
Canterbury	1	0	157500	1552
Canterbury	1	0	183750	1046
Canterbury	1	0	210000	724
Canterbury	1	0	Inf	1491
Canterbury	1	1	7875	26
Canterbury	1	1	15750	73
Canterbury	1	1	21000	43
Canterbury	1	1	26250	159
Canterbury	1	1	34125	247
Canterbury	1	1	42000	381
Castle Hill				3
Castle Hill			0	10
Castle Hill			7875	3
Castle Hill			15750	3
Castle Hill			26250	4
Castle Hill			34125	3
Castle Hill			42000	10
Castle Hill			52500	7
Castle Hill			65625	15
Castle Hill			78750	13
Castle Hill			91875	12
Castle Hill			105000	18
Castle Hill			131250	21
Castle Hill			157500	20
Castle Hill			183750	5
Castle Hill			210000	8
Castle Hill			Inf	14
Castle Hill	0			251
Castle Hill	0		0	59
Castle Hill	0		7875	19
Castle Hill	0		15750	39
Castle Hill	0		21000	39
Castle Hill	0		26250	74
Castle Hill	0		34125	103
Castle Hill	0		42000	129
Castle Hill	0		52500	185
Castle Hill	0		65625	196
Castle Hill	0		78750	186
Castle Hill	0		91875	167
Castle Hill	0		105000	152
Castle Hill	0		131250	279
Castle Hill	0		157500	114
Castle Hill	0		183750	56
Castle Hill	0		210000	59
Castle Hill	0		Inf	103
Castle Hill	1	0		2048
Castle Hill	1	0	0	262
Castle Hill	1	0	7875	65
Castle Hill	1	0	15750	46
Castle Hill	1	0	21000	14
Castle Hill	1	0	26250	227
Castle Hill	1	0	34125	105
Castle Hill	1	0	42000	478
Castle Hill	1	0	52500	598
Castle Hill	1	0	65625	899
Castle Hill	1	0	78750	920
Castle Hill	1	0	91875	842
Castle Hill	1	0	105000	935
Castle Hill	1	0	131250	2377
Castle Hill	1	0	157500	2050
Castle Hill	1	0	183750	1791
Castle Hill	1	0	210000	1488
Castle Hill	1	0	Inf	4171
Castle Hill	1	1	7875	18
Castle Hill	1	1	15750	27
Castle Hill	1	1	21000	19
Castle Hill	1	1	26250	39
Castle Hill	1	1	34125	91
Castle Hill	1	1	42000	112
Cessnock				11
Cessnock			0	4
Cessnock			7875	3
Cessnock			15750	11
Cessnock			21000	3
Cessnock			26250	18
Cessnock			34125	12
Cessnock			42000	36
Cessnock			52500	52
Cessnock			65625	38
Cessnock			78750	21
Cessnock			91875	22
Cessnock			105000	24
Cessnock			131250	17
Cessnock			157500	8
Cessnock			183750	8
Cessnock	0			470
Cessnock	0		0	51
Cessnock	0		7875	22
Cessnock	0		15750	100
Cessnock	0		21000	186
Cessnock	0		26250	315
Cessnock	0		34125	488
Cessnock	0		42000	536
Cessnock	0		52500	473
Cessnock	0		65625	434
Cessnock	0		78750	256
Cessnock	0		91875	207
Cessnock	0		105000	153
Cessnock	0		131250	151
Cessnock	0		157500	52
Cessnock	0		183750	18
Cessnock	0		210000	22
Cessnock	0		Inf	20
Cessnock	1	0		1625
Cessnock	1	0	0	107
Cessnock	1	0	7875	58
Cessnock	1	0	15750	54
Cessnock	1	0	21000	31
Cessnock	1	0	26250	357
Cessnock	1	0	34125	208
Cessnock	1	0	42000	1283
Cessnock	1	0	52500	908
Cessnock	1	0	65625	1232
Cessnock	1	0	78750	1433
Cessnock	1	0	91875	1155
Cessnock	1	0	105000	1231
Cessnock	1	0	131250	2235
Cessnock	1	0	157500	1531
Cessnock	1	0	183750	844
Cessnock	1	0	210000	477
Cessnock	1	0	Inf	794
Cessnock	1	1	7875	8
Cessnock	1	1	15750	27
Cessnock	1	1	21000	13
Cessnock	1	1	26250	49
Cessnock	1	1	34125	87
Cessnock	1	1	42000	189
Charlestown				4
Charlestown			0	3
Charlestown			7875	3
Charlestown			15750	5
Charlestown			26250	16
Charlestown			34125	8
Charlestown			42000	29
Charlestown			52500	41
Charlestown			65625	22
Charlestown			78750	30
Charlestown			91875	20
Charlestown			105000	19
Charlestown			131250	24
Charlestown			157500	9
Charlestown			183750	3
Charlestown	0			374
Charlestown	0		0	26
Charlestown	0		7875	30
Charlestown	0		15750	74
Charlestown	0		21000	104
Charlestown	0		26250	197
Charlestown	0		34125	322
Charlestown	0		42000	374
Charlestown	0		52500	372
Charlestown	0		65625	451
Charlestown	0		78750	282
Charlestown	0		91875	222
Charlestown	0		105000	206
Charlestown	0		131250	264
Charlestown	0		157500	88
Charlestown	0		183750	36
Charlestown	0		210000	31
Charlestown	0		Inf	33
Charlestown	1	0		1631
Charlestown	1	0	0	58
Charlestown	1	0	7875	45
Charlestown	1	0	15750	45
Charlestown	1	0	21000	24
Charlestown	1	0	26250	286
Charlestown	1	0	34125	160
Charlestown	1	0	42000	1170
Charlestown	1	0	52500	812
Charlestown	1	0	65625	1141
Charlestown	1	0	78750	1212
Charlestown	1	0	91875	884
Charlestown	1	0	105000	1031
Charlestown	1	0	131250	2128
Charlestown	1	0	157500	1742
Charlestown	1	0	183750	1278
Charlestown	1	0	210000	733
Charlestown	1	0	Inf	1492
Charlestown	1	1	7875	7
Charlestown	1	1	15750	13
Charlestown	1	1	21000	6
Charlestown	1	1	26250	28
Charlestown	1	1	34125	51
Charlestown	1	1	42000	141
Clarence				10
Clarence			0	4
Clarence			7875	4
Clarence			15750	3
Clarence			26250	31
Clarence			34125	15
Clarence			42000	38
Clarence			52500	58
Clarence			65625	44
Clarence			78750	31
Clarence			91875	11
