SED_NAME16	CountryOfBirth	persons
Balmain	USA	908
Balmain	VNM	658
Balmain	ZAF	515
Balmain	ZWE	74
Bankstown		11141
Bankstown	AFG	349
Bankstown	AUS	40051
Bankstown	BGD	787
Bankstown	BIH	137
Bankstown	CAN	23
Bankstown	CHL	129
Bankstown	CHN	3165
Bankstown	DEU	227
Bankstown	EGY	682
Bankstown	FJI	574
Bankstown	FRA	45
Bankstown	GBR	596
Bankstown	GRC	724
Bankstown	HKG	292
Bankstown	HRV	206
Bankstown	IDN	510
Bankstown	IND	817
Bankstown	IRL	82
Bankstown	IRN	294
Bankstown	IRQ	960
Bankstown	ITA	642
Bankstown	JPN	50
Bankstown	KHM	253
Bankstown	KOR	550
Bankstown	LBN	5916
Bankstown	LKA	175
Bankstown	MKD	920
Bankstown	MLT	122
Bankstown	MMR	217
Bankstown	MUS	148
Bankstown	MYS	313
Bankstown	NLD	57
Bankstown	NPL	127
Bankstown	NZL	1123
Bankstown	PAK	1365
Bankstown	PHL	809
Bankstown	PNG	28
Bankstown	POL	245
Bankstown	SGP	69
Bankstown	THA	248
Bankstown	TUR	279
Bankstown	TWN	103
Bankstown	USA	121
Bankstown	VNM	9722
Bankstown	ZAF	82
Bankstown	ZWE	60
Barwon		9840
Barwon	AUS	64162
Barwon	BGD	26
Barwon	BIH	15
Barwon	CAN	45
Barwon	CHL	8
Barwon	CHN	80
Barwon	DEU	197
Barwon	EGY	11
Barwon	FJI	37
Barwon	FRA	17
Barwon	GBR	871
Barwon	GRC	27
Barwon	HKG	18
Barwon	HRV	38
Barwon	IDN	15
Barwon	IND	201
Barwon	IRL	67
Barwon	IRN	3
Barwon	ITA	59
Barwon	JPN	16
Barwon	KHM	4
Barwon	KOR	19
Barwon	LBN	17
Barwon	LKA	46
Barwon	MKD	3
Barwon	MLT	29
Barwon	MMR	9
Barwon	MUS	4
Barwon	MYS	31
Barwon	NLD	103
Barwon	NPL	49
Barwon	NZL	490
Barwon	PAK	47
Barwon	PHL	319
Barwon	PNG	45
Barwon	POL	13
Barwon	SGP	13
Barwon	THA	37
Barwon	TUR	3
Barwon	TWN	3
Barwon	USA	119
Barwon	VNM	25
Barwon	ZAF	131
Barwon	ZWE	28
Bathurst		7815
Bathurst	AFG	18
Bathurst	AUS	64151
Bathurst	BGD	50
Bathurst	BIH	16
Bathurst	CAN	79
Bathurst	CHL	22
Bathurst	CHN	200
Bathurst	DEU	244
Bathurst	EGY	33
Bathurst	FJI	78
Bathurst	FRA	49
Bathurst	GBR	2129
Bathurst	GRC	37
Bathurst	HKG	41
Bathurst	HRV	46
Bathurst	IDN	41
Bathurst	IND	248
Bathurst	IRL	116
Bathurst	IRN	39
Bathurst	IRQ	37
Bathurst	ITA	115
Bathurst	JPN	34
Bathurst	KHM	17
Bathurst	KOR	39
Bathurst	LBN	60
Bathurst	LKA	78
Bathurst	MKD	13
Bathurst	MLT	45
Bathurst	MMR	10
Bathurst	MUS	16
Bathurst	MYS	76
Bathurst	NLD	212
Bathurst	NPL	58
Bathurst	NZL	848
Bathurst	PAK	35
Bathurst	PHL	274
Bathurst	PNG	41
Bathurst	POL	59
Bathurst	SGP	30
Bathurst	THA	88
Bathurst	TUR	3
Bathurst	TWN	8
Bathurst	USA	133
Bathurst	VNM	114
Bathurst	ZAF	160
Bathurst	ZWE	34
Baulkham Hills		4372
Baulkham Hills	AFG	155
Baulkham Hills	AUS	46039
Baulkham Hills	BGD	190
Baulkham Hills	BIH	45
Baulkham Hills	CAN	166
Baulkham Hills	CHL	136
Baulkham Hills	CHN	6007
Baulkham Hills	DEU	312
Baulkham Hills	EGY	294
Baulkham Hills	FJI	404
Baulkham Hills	FRA	51
Baulkham Hills	GBR	2624
Baulkham Hills	GRC	169
Baulkham Hills	HKG	1714
Baulkham Hills	HRV	192
Baulkham Hills	IDN	503
Baulkham Hills	IND	3418
Baulkham Hills	IRL	255
Baulkham Hills	IRN	777
Baulkham Hills	IRQ	82
Baulkham Hills	ITA	425
Baulkham Hills	JPN	120
Baulkham Hills	KHM	50
Baulkham Hills	KOR	1629
Baulkham Hills	LBN	402
Baulkham Hills	LKA	1473
Baulkham Hills	MKD	29
Baulkham Hills	MLT	159
Baulkham Hills	MMR	112
Baulkham Hills	MUS	94
Baulkham Hills	MYS	1033
Baulkham Hills	NLD	165
Baulkham Hills	NPL	84
Baulkham Hills	NZL	1086
Baulkham Hills	PAK	301
Baulkham Hills	PHL	919
Baulkham Hills	PNG	63
Baulkham Hills	POL	226
Baulkham Hills	SGP	347
Baulkham Hills	THA	184
Baulkham Hills	TUR	134
Baulkham Hills	TWN	311
Baulkham Hills	USA	535
Baulkham Hills	VNM	386
Baulkham Hills	ZAF	899
Baulkham Hills	ZWE	83
Bega		7158
Bega	AUS	54992
Bega	BGD	11
Bega	BIH	11
Bega	CAN	123
Bega	CHL	41
Bega	CHN	76
Bega	DEU	550
Bega	EGY	29
Bega	FJI	31
Bega	FRA	62
Bega	GBR	3806
Bega	GRC	65
Bega	HKG	24
Bega	HRV	123
Bega	IDN	43
Bega	IND	120
Bega	IRL	137
Bega	IRN	14
Bega	ITA	160
Bega	JPN	33
Bega	KHM	4
Bega	KOR	25
Bega	LBN	12
Bega	LKA	24
Bega	MKD	16
Bega	MLT	87
Bega	MMR	3
Bega	MUS	16
Bega	MYS	58
Bega	NLD	389
Bega	NPL	11
Bega	NZL	827
Bega	PAK	5
Bega	PHL	219
Bega	PNG	37
Bega	POL	57
Bega	SGP	29
Bega	THA	85
Bega	TUR	8
Bega	TWN	5
Bega	USA	240
Bega	VNM	56
Bega	ZAF	204
Bega	ZWE	25
Blacktown		8969
Blacktown	AFG	757
Blacktown	AUS	43911
Blacktown	BGD	741
Blacktown	BIH	246
Blacktown	CAN	56
Blacktown	CHL	164
Blacktown	CHN	1617
Blacktown	DEU	270
Blacktown	EGY	555
Blacktown	FJI	1845
Blacktown	FRA	50
Blacktown	GBR	1471
Blacktown	GRC	250
Blacktown	HKG	248
Blacktown	HRV	365
Blacktown	IDN	371
Blacktown	IND	9188
Blacktown	IRL	129
Blacktown	IRN	382
Blacktown	IRQ	201
Blacktown	ITA	448
Blacktown	JPN	38
Blacktown	KHM	47
Blacktown	KOR	492
Blacktown	LBN	600
Blacktown	LKA	1231
Blacktown	MKD	59
Blacktown	MLT	654
Blacktown	MMR	357
Blacktown	MUS	135
Blacktown	MYS	276
Blacktown	NLD	169
Blacktown	NPL	527
Blacktown	NZL	1924
Blacktown	PAK	757
Blacktown	PHL	6267
Blacktown	PNG	50
Blacktown	POL	408
Blacktown	SGP	104
Blacktown	THA	191
Blacktown	TUR	427
Blacktown	TWN	55
Blacktown	USA	162
Blacktown	VNM	247
Blacktown	ZAF	251
Blacktown	ZWE	39
Blue Mountains		5073
Blue Mountains	AFG	7
Blue Mountains	AUS	55478
Blue Mountains	BGD	3
Blue Mountains	BIH	9
Blue Mountains	CAN	178
Blue Mountains	CHL	100
Blue Mountains	CHN	202
Blue Mountains	DEU	533
Blue Mountains	EGY	52
Blue Mountains	FJI	80
Blue Mountains	FRA	98
Blue Mountains	GBR	4831
Blue Mountains	GRC	71
Blue Mountains	HKG	85
Blue Mountains	HRV	69
Blue Mountains	IDN	125
Blue Mountains	IND	244
Blue Mountains	IRL	265
Blue Mountains	IRN	27
Blue Mountains	IRQ	14
Blue Mountains	ITA	164
Blue Mountains	JPN	100
Blue Mountains	KHM	37
Blue Mountains	KOR	93
Blue Mountains	LBN	46
Blue Mountains	LKA	63
Blue Mountains	MKD	7
Blue Mountains	MLT	75
Blue Mountains	MMR	15
Blue Mountains	MUS	39
Blue Mountains	MYS	143
Blue Mountains	NLD	333
Blue Mountains	NPL	16
Blue Mountains	NZL	1068
Blue Mountains	PAK	24
Blue Mountains	PHL	253
Blue Mountains	PNG	71
Blue Mountains	POL	173
Blue Mountains	SGP	60
Blue Mountains	THA	115
Blue Mountains	TUR	16
Blue Mountains	TWN	28
Blue Mountains	USA	420
Blue Mountains	VNM	121
Blue Mountains	ZAF	273
Blue Mountains	ZWE	25
Cabramatta		10413
Cabramatta	AFG	23
Cabramatta	AUS	32755
Cabramatta	BGD	17
Cabramatta	BIH	336
Cabramatta	CAN	21
Cabramatta	CHL	489
Cabramatta	CHN	1885
Cabramatta	DEU	175
Cabramatta	EGY	120
Cabramatta	FJI	554
Cabramatta	FRA	43
Cabramatta	GBR	459
Cabramatta	GRC	155
Cabramatta	HKG	194
Cabramatta	HRV	987
Cabramatta	IDN	186
Cabramatta	IND	260
Cabramatta	IRL	46
Cabramatta	IRN	320
Cabramatta	IRQ	4057
Cabramatta	ITA	1083
Cabramatta	JPN	27
Cabramatta	KHM	4299
Cabramatta	KOR	30
Cabramatta	LBN	632
Cabramatta	LKA	73
Cabramatta	MKD	333
Cabramatta	MLT	182
Cabramatta	MMR	69
Cabramatta	MUS	93
Cabramatta	MYS	287
Cabramatta	NLD	45
Cabramatta	NPL	17
Cabramatta	NZL	1226
Cabramatta	PAK	96
Cabramatta	PHL	893
Cabramatta	PNG	5
Cabramatta	POL	214
Cabramatta	SGP	49
Cabramatta	THA	823
Cabramatta	TUR	169
Cabramatta	TWN	66
Cabramatta	USA	68
Cabramatta	VNM	17462
Cabramatta	ZAF	42
Cabramatta	ZWE	17
Camden		6824
Camden	AFG	96
Camden	AUS	67530
Camden	BGD	68
Camden	BIH	127
Camden	CAN	99
Camden	CHL	257
Camden	CHN	651
Camden	DEU	300
Camden	EGY	171
Camden	FJI	578
Camden	FRA	56
Camden	GBR	3323
Camden	GRC	112
Camden	HKG	81
Camden	HRV	279
Camden	IDN	96
Camden	IND	704
Camden	IRL	293
Camden	IRN	100
Camden	IRQ	331
Camden	ITA	986
Camden	JPN	21
Camden	KHM	93
Camden	KOR	58
Camden	LBN	458
Camden	LKA	135
Camden	MKD	81
Camden	MLT	486
Camden	MMR	18
Camden	MUS	124
Camden	MYS	128
Camden	NLD	169
Camden	NPL	45
Camden	NZL	1143
Camden	PAK	156
Camden	PHL	577
Camden	PNG	41
Camden	POL	160
Camden	SGP	63
Camden	THA	164
Camden	TUR	39
Camden	TWN	51
Camden	USA	198
Camden	VNM	196
Camden	ZAF	386
Camden	ZWE	157
Campbelltown		9376
Campbelltown	AFG	140
Campbelltown	AUS	52816
Campbelltown	BGD	350
Campbelltown	BIH	97
Campbelltown	CAN	64
Campbelltown	CHL	446
Campbelltown	CHN	510
Campbelltown	DEU	252
Campbelltown	EGY	305
Campbelltown	FJI	854
Campbelltown	FRA	45
Campbelltown	GBR	2800
Campbelltown	GRC	137
Campbelltown	HKG	112
Campbelltown	HRV	167
Campbelltown	IDN	254
Campbelltown	IND	1200
Campbelltown	IRL	169
Campbelltown	IRN	131
Campbelltown	IRQ	393
Campbelltown	ITA	215
Campbelltown	JPN	35
Campbelltown	KHM	194
Campbelltown	KOR	67
Campbelltown	LBN	525
Campbelltown	LKA	320
Campbelltown	MKD	89
Campbelltown	MLT	141
Campbelltown	MMR	47
Campbelltown	MUS	201
Campbelltown	MYS	219
Campbelltown	NLD	135
Campbelltown	NPL	124
Campbelltown	NZL	2070
Campbelltown	PAK	378
Campbelltown	PHL	1670
Campbelltown	PNG	47
Campbelltown	POL	233
Campbelltown	SGP	54
Campbelltown	THA	251
Campbelltown	TUR	33
Campbelltown	TWN	34
Campbelltown	USA	150
Campbelltown	VNM	388
Campbelltown	ZAF	516
Campbelltown	ZWE	77
Canterbury		10568
Canterbury	AFG	20
Canterbury	AUS	40548
Canterbury	BGD	1090
Canterbury	BIH	63
Canterbury	CAN	70
Canterbury	CHL	149
Canterbury	CHN	8444
Canterbury	DEU	159
Canterbury	EGY	460
Canterbury	FJI	547
Canterbury	FRA	93
Canterbury	GBR	1022
Canterbury	GRC	3903
Canterbury	HKG	701
Canterbury	HRV	141
Canterbury	IDN	1079
Canterbury	IND	1396
Canterbury	IRL	179
Canterbury	IRN	110
Canterbury	IRQ	89
Canterbury	ITA	1492
Canterbury	JPN	154
Canterbury	KHM	78
Canterbury	KOR	1630
Canterbury	LBN	2767
Canterbury	LKA	137
Canterbury	MKD	201
Canterbury	MLT	115
Canterbury	MMR	173
Canterbury	MUS	163
Canterbury	MYS	883
Canterbury	NLD	37
Canterbury	NPL	2242
Canterbury	NZL	1075
Canterbury	PAK	511
Canterbury	PHL	1563
Canterbury	PNG	53
Canterbury	POL	101
Canterbury	SGP	131
Canterbury	THA	466
Canterbury	TUR	194
Canterbury	TWN	155
Canterbury	USA	160
Canterbury	VNM	2514
Canterbury	ZAF	142
Canterbury	ZWE	47
Castle Hill		4831
Castle Hill	AFG	226
Castle Hill	AUS	50421
Castle Hill	BGD	120
Castle Hill	BIH	49
Castle Hill	CAN	133
Castle Hill	CHL	124
Castle Hill	CHN	3312
Castle Hill	DEU	302
Castle Hill	EGY	356
Castle Hill	FJI	411
Castle Hill	FRA	59
Castle Hill	GBR	3275
Castle Hill	GRC	124
Castle Hill	HKG	647
Castle Hill	HRV	187
Castle Hill	IDN	440
Castle Hill	IND	2330
Castle Hill	IRL	302
Castle Hill	IRN	922
Castle Hill	IRQ	92
Castle Hill	ITA	619
Castle Hill	JPN	80
Castle Hill	KHM	34
Castle Hill	KOR	1153
Castle Hill	LBN	369
Castle Hill	LKA	983
Castle Hill	MKD	18
Castle Hill	MLT	275
Castle Hill	MMR	68
Castle Hill	MUS	71
Castle Hill	MYS	771
Castle Hill	NLD	171
Castle Hill	NPL	65
Castle Hill	NZL	1202
Castle Hill	PAK	391
Castle Hill	PHL	1540
Castle Hill	PNG	50
Castle Hill	POL	212
Castle Hill	SGP	299
Castle Hill	THA	177
Castle Hill	TUR	126
Castle Hill	TWN	234
Castle Hill	USA	381
Castle Hill	VNM	253
Castle Hill	ZAF	1522
Castle Hill	ZWE	130
Cessnock		6002
Cessnock	AFG	6
Cessnock	AUS	65786
Cessnock	BGD	13
Cessnock	BIH	15
Cessnock	CAN	63
Cessnock	CHL	23
Cessnock	CHN	117
Cessnock	DEU	255
Cessnock	EGY	17
Cessnock	FJI	63
Cessnock	FRA	18
Cessnock	GBR	1809
Cessnock	GRC	16
Cessnock	HKG	19
Cessnock	HRV	29
Cessnock	IDN	40
Cessnock	IND	253
Cessnock	IRL	82
Cessnock	IRN	17
Cessnock	IRQ	16
Cessnock	ITA	59
Cessnock	JPN	17
Cessnock	KOR	44
Cessnock	LBN	21
Cessnock	LKA	63
Cessnock	MKD	17
Cessnock	MLT	34
Cessnock	MMR	3
Cessnock	MUS	12
Cessnock	MYS	65
Cessnock	NLD	134
Cessnock	NPL	26
Cessnock	NZL	666
Cessnock	PAK	59
Cessnock	PHL	256
Cessnock	PNG	31
Cessnock	POL	36
Cessnock	SGP	14
Cessnock	THA	105
Cessnock	TUR	3
Cessnock	TWN	7
Cessnock	USA	118
Cessnock	VNM	34
Cessnock	ZAF	172
Cessnock	ZWE	20
Charlestown		4034
Charlestown	AUS	61232
Charlestown	BGD	6
Charlestown	BIH	19
Charlestown	CAN	120
Charlestown	CHL	31
Charlestown	CHN	237
Charlestown	DEU	341
Charlestown	EGY	31
Charlestown	FJI	53
Charlestown	FRA	46
Charlestown	GBR	2232
Charlestown	GRC	98
Charlestown	HKG	72
Charlestown	HRV	40
Charlestown	IDN	63
Charlestown	IND	271
Charlestown	IRL	129
Charlestown	IRN	27
Charlestown	IRQ	8
Charlestown	ITA	252
Charlestown	JPN	50
Charlestown	KHM	7
Charlestown	KOR	102
Charlestown	LBN	8
Charlestown	LKA	60
Charlestown	MKD	278
Charlestown	MLT	22
Charlestown	MMR	8
Charlestown	MUS	3
Charlestown	MYS	141
Charlestown	NLD	136
Charlestown	NPL	11
Charlestown	NZL	709
Charlestown	PAK	24
Charlestown	PHL	230
Charlestown	PNG	44
Charlestown	POL	89
Charlestown	SGP	32
Charlestown	THA	112
Charlestown	TUR	23
Charlestown	TWN	15
Charlestown	USA	231
Charlestown	VNM	65
Charlestown	ZAF	242
Charlestown	ZWE	28
Clarence		6946
Clarence	AUS	61878
Clarence	BGD	4
Clarence	CAN	76
Clarence	CHL	11
Clarence	CHN	76
Clarence	DEU	202
Clarence	EGY	18
Clarence	FJI	38
Clarence	FRA	33
Clarence	GBR	1943
Clarence	GRC	23
Clarence	HKG	31
Clarence	HRV	7
Clarence	IDN	24
Clarence	IND	103
Clarence	IRL	74
Clarence	IRN	3
Clarence	ITA	56
Clarence	JPN	23
Clarence	KHM	4
Clarence	KOR	12
Clarence	LBN	5
Clarence	LKA	27
Clarence	MKD	3
Clarence	MLT	36
Clarence	MMR	5
Clarence	MUS	5
Clarence	MYS	45
Clarence	NLD	213
Clarence	NPL	11
Clarence	NZL	777
Clarence	PAK	12
Clarence	PHL	263
Clarence	PNG	56
Clarence	POL	10
Clarence	SGP	14
Clarence	THA	67
Clarence	TUR	3
Clarence	TWN	14
Clarence	USA	159
Clarence	VNM	34
Clarence	ZAF	115
Clarence	ZWE	41
Coffs Harbour		6878
Coffs Harbour	AFG	137
Coffs Harbour	AUS	57154
Coffs Harbour	BGD	23
Coffs Harbour	BIH	10
Coffs Harbour	CAN	135
Coffs Harbour	CHL	12
Coffs Harbour	CHN	129
Coffs Harbour	DEU	374
Coffs Harbour	EGY	52
Coffs Harbour	FJI	77
Coffs Harbour	FRA	56
Coffs Harbour	GBR	2956
Coffs Harbour	GRC	21
Coffs Harbour	HKG	59
Coffs Harbour	HRV	24
Coffs Harbour	IDN	43
Coffs Harbour	IND	1041
Coffs Harbour	IRL	158
Coffs Harbour	IRN	44
Coffs Harbour	IRQ	13
Coffs Harbour	ITA	134
Coffs Harbour	JPN	67
Coffs Harbour	KHM	10
Coffs Harbour	KOR	59
Coffs Harbour	LBN	19
Coffs Harbour	LKA	27
Coffs Harbour	MLT	45
Coffs Harbour	MMR	307
Coffs Harbour	MUS	13
Coffs Harbour	MYS	121
Coffs Harbour	NLD	240
Coffs Harbour	NPL	11
Coffs Harbour	NZL	1037
Coffs Harbour	PAK	65
Coffs Harbour	PHL	302
Coffs Harbour	PNG	93
Coffs Harbour	POL	64
Coffs Harbour	SGP	26
Coffs Harbour	THA	131
Coffs Harbour	TUR	12
Coffs Harbour	TWN	115
Coffs Harbour	USA	229
Coffs Harbour	VNM	48
Coffs Harbour	ZAF	307
Coffs Harbour	ZWE	48
Coogee		13741
Coogee	AFG	8
Coogee	AUS	44922
Coogee	BGD	61
Coogee	BIH	31
Coogee	CAN	437
Coogee	CHL	279
Coogee	CHN	1699
Coogee	DEU	683
Coogee	EGY	157
Coogee	FJI	145
Coogee	FRA	759
Coogee	GBR	6713
Coogee	GRC	393
Coogee	HKG	380
Coogee	HRV	86
Coogee	IDN	346
Coogee	IND	570
Coogee	IRL	2428
Coogee	IRN	115
Coogee	IRQ	79
Coogee	ITA	731
Coogee	JPN	342
Coogee	KHM	13
Coogee	KOR	252
Coogee	LBN	171
Coogee	LKA	118
Coogee	MKD	21
Coogee	MLT	85
Coogee	MMR	27
Coogee	MUS	45
Coogee	MYS	500
Coogee	NLD	214
Coogee	NPL	63
Coogee	NZL	2055
Coogee	PAK	61
Coogee	PHL	621
Coogee	PNG	87
Coogee	POL	364
Coogee	SGP	317
Coogee	THA	300
Coogee	TUR	85
Coogee	TWN	113
Coogee	USA	1017
Coogee	VNM	237
Coogee	ZAF	1218
Coogee	ZWE	99
Cootamundra		7289
Cootamundra	AFG	12
Cootamundra	AUS	60801
Cootamundra	BGD	13
Cootamundra	BIH	12
Cootamundra	CAN	54
Cootamundra	CHL	6
Cootamundra	CHN	117
Cootamundra	DEU	157
Cootamundra	EGY	13
Cootamundra	FJI	29
Cootamundra	FRA	21
Cootamundra	GBR	1240
Cootamundra	GRC	21
Cootamundra	HKG	35
Cootamundra	HRV	29
Cootamundra	IDN	27
Cootamundra	IND	164
Cootamundra	IRL	50
Cootamundra	IRN	3
Cootamundra	IRQ	6
Cootamundra	ITA	76
Cootamundra	JPN	10
Cootamundra	KHM	16
Cootamundra	KOR	26
Cootamundra	LBN	84
Cootamundra	LKA	41
Cootamundra	MKD	4
Cootamundra	MLT	25
Cootamundra	MMR	5
Cootamundra	MUS	7
Cootamundra	MYS	39
Cootamundra	NLD	150
Cootamundra	NPL	15
Cootamundra	NZL	470
Cootamundra	PAK	10
Cootamundra	PHL	215
Cootamundra	PNG	54
Cootamundra	POL	15
Cootamundra	SGP	20
Cootamundra	THA	30
Cootamundra	TUR	13
Cootamundra	TWN	103
Cootamundra	USA	97
Cootamundra	VNM	43
Cootamundra	ZAF	89
Cootamundra	ZWE	24
Cronulla		5382
Cronulla	AFG	3
Cronulla	AUS	58644
Cronulla	BGD	16
Cronulla	BIH	31
Cronulla	CAN	190
Cronulla	CHL	70
Cronulla	CHN	512
Cronulla	DEU	308
Cronulla	EGY	201
Cronulla	FJI	65
Cronulla	FRA	83
Cronulla	GBR	3238
Cronulla	GRC	256
Cronulla	HKG	130
Cronulla	HRV	114
Cronulla	IDN	119
Cronulla	IND	208
Cronulla	IRL	268
Cronulla	IRN	34
Cronulla	IRQ	8
Cronulla	ITA	368
Cronulla	JPN	75
Cronulla	KHM	27
Cronulla	KOR	64
Cronulla	LBN	108
Cronulla	LKA	29
Cronulla	MKD	84
Cronulla	MLT	105
Cronulla	MMR	7
Cronulla	MUS	39
Cronulla	MYS	120
Cronulla	NLD	148
Cronulla	NPL	45
Cronulla	NZL	1066
Cronulla	PAK	14
Cronulla	PHL	332
Cronulla	PNG	43
Cronulla	POL	120
Cronulla	SGP	92
Cronulla	THA	134
Cronulla	TUR	36
Cronulla	TWN	30
Cronulla	USA	283
Cronulla	VNM	102
Cronulla	ZAF	361
Cronulla	ZWE	32
Davidson		5224
Davidson	AFG	12
Davidson	AUS	46356
Davidson	BGD	18
Davidson	BIH	5
Davidson	CAN	276
Davidson	CHL	86
Davidson	CHN	4888
Davidson	DEU	461
Davidson	EGY	167
Davidson	FJI	115
Davidson	FRA	184
Davidson	GBR	5395
Davidson	GRC	84
Davidson	HKG	1757
Davidson	HRV	90
Davidson	IDN	314
Davidson	IND	897
Davidson	IRL	318
Davidson	IRN	685
Davidson	IRQ	20
Davidson	ITA	324
Davidson	JPN	542
Davidson	KHM	22
Davidson	KOR	1096
Davidson	LBN	148
Davidson	LKA	222
Davidson	MKD	21
Davidson	MLT	39
Davidson	MMR	42
Davidson	MUS	38
Davidson	MYS	750
Davidson	NLD	282
Davidson	NPL	42
Davidson	NZL	1492
Davidson	PAK	75
Davidson	PHL	349
Davidson	PNG	243
Davidson	POL	147
Davidson	SGP	455
Davidson	THA	199
Davidson	TUR	113
Davidson	TWN	484
Davidson	USA	662
Davidson	VNM	212
Davidson	ZAF	2813
Davidson	ZWE	164
Drummoyne		7721
Drummoyne	AFG	12
Drummoyne	AUS	44339
Drummoyne	BGD	49
Drummoyne	BIH	57
Drummoyne	CAN	131
Drummoyne	CHL	153
Drummoyne	CHN	7438
Drummoyne	DEU	257
Drummoyne	EGY	359
Drummoyne	FJI	175
Drummoyne	FRA	136
Drummoyne	GBR	2558
Drummoyne	GRC	607
Drummoyne	HKG	1035
Drummoyne	HRV	162
Drummoyne	IDN	330
Drummoyne	IND	1474
Drummoyne	IRL	484
Drummoyne	IRN	323
Drummoyne	IRQ	52
Drummoyne	ITA	3560
Drummoyne	JPN	175
Drummoyne	KHM	51
Drummoyne	KOR	2307
Drummoyne	LBN	411
Drummoyne	LKA	305
Drummoyne	MKD	50
Drummoyne	MLT	122
Drummoyne	MMR	58
Drummoyne	MUS	71
Drummoyne	MYS	637
Drummoyne	NLD	105
Drummoyne	NPL	120
Drummoyne	NZL	1184
Drummoyne	PAK	129
Drummoyne	PHL	584
Drummoyne	PNG	59
Drummoyne	POL	167
Drummoyne	SGP	218
Drummoyne	THA	295
Drummoyne	TUR	230
Drummoyne	TWN	229
Drummoyne	USA	348
