SED_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Albert Park (Southern Metropolitan)	NLD	2016	7
Albert Park (Southern Metropolitan)	NZL		52
Albert Park (Southern Metropolitan)	NZL	1946	3
Albert Park (Southern Metropolitan)	NZL	1955	5
Albert Park (Southern Metropolitan)	NZL	1965	24
Albert Park (Southern Metropolitan)	NZL	1975	102
Albert Park (Southern Metropolitan)	NZL	1985	209
Albert Park (Southern Metropolitan)	NZL	1995	218
Albert Park (Southern Metropolitan)	NZL	2005	364
Albert Park (Southern Metropolitan)	NZL	2010	370
Albert Park (Southern Metropolitan)	NZL	2011	147
Albert Park (Southern Metropolitan)	NZL	2012	172
Albert Park (Southern Metropolitan)	NZL	2013	143
Albert Park (Southern Metropolitan)	NZL	2014	149
Albert Park (Southern Metropolitan)	NZL	2015	167
Albert Park (Southern Metropolitan)	NZL	2016	109
Albert Park (Southern Metropolitan)	PAK		3
Albert Park (Southern Metropolitan)	PAK	1995	4
Albert Park (Southern Metropolitan)	PAK	2005	14
Albert Park (Southern Metropolitan)	PAK	2010	6
Albert Park (Southern Metropolitan)	PAK	2011	3
Albert Park (Southern Metropolitan)	PAK	2012	9
Albert Park (Southern Metropolitan)	PAK	2013	4
Albert Park (Southern Metropolitan)	PAK	2014	3
Albert Park (Southern Metropolitan)	PAK	2015	14
Albert Park (Southern Metropolitan)	PAK	2016	11
Albert Park (Southern Metropolitan)	PHL		20
Albert Park (Southern Metropolitan)	PHL	1975	4
Albert Park (Southern Metropolitan)	PHL	1985	48
Albert Park (Southern Metropolitan)	PHL	1995	88
Albert Park (Southern Metropolitan)	PHL	2005	58
Albert Park (Southern Metropolitan)	PHL	2010	65
Albert Park (Southern Metropolitan)	PHL	2011	14
Albert Park (Southern Metropolitan)	PHL	2012	21
Albert Park (Southern Metropolitan)	PHL	2013	20
Albert Park (Southern Metropolitan)	PHL	2014	21
Albert Park (Southern Metropolitan)	PHL	2015	32
Albert Park (Southern Metropolitan)	PHL	2016	29
Albert Park (Southern Metropolitan)	POL		4
Albert Park (Southern Metropolitan)	POL	1946	5
Albert Park (Southern Metropolitan)	POL	1955	15
Albert Park (Southern Metropolitan)	POL	1965	41
Albert Park (Southern Metropolitan)	POL	1975	9
Albert Park (Southern Metropolitan)	POL	1985	77
Albert Park (Southern Metropolitan)	POL	1995	34
Albert Park (Southern Metropolitan)	POL	2005	23
Albert Park (Southern Metropolitan)	POL	2010	11
Albert Park (Southern Metropolitan)	POL	2011	4
Albert Park (Southern Metropolitan)	POL	2012	3
Albert Park (Southern Metropolitan)	POL	2014	7
Albert Park (Southern Metropolitan)	POL	2015	4
Albert Park (Southern Metropolitan)	POL	2016	3
Albert Park (Southern Metropolitan)	SGP		13
Albert Park (Southern Metropolitan)	SGP	1965	3
Albert Park (Southern Metropolitan)	SGP	1975	12
Albert Park (Southern Metropolitan)	SGP	1985	24
Albert Park (Southern Metropolitan)	SGP	1995	48
Albert Park (Southern Metropolitan)	SGP	2005	102
Albert Park (Southern Metropolitan)	SGP	2010	78
Albert Park (Southern Metropolitan)	SGP	2011	14
Albert Park (Southern Metropolitan)	SGP	2012	39
Albert Park (Southern Metropolitan)	SGP	2013	32
Albert Park (Southern Metropolitan)	SGP	2014	33
Albert Park (Southern Metropolitan)	SGP	2015	33
Albert Park (Southern Metropolitan)	SGP	2016	22
Albert Park (Southern Metropolitan)	THA		21
Albert Park (Southern Metropolitan)	THA	1975	3
Albert Park (Southern Metropolitan)	THA	1985	15
Albert Park (Southern Metropolitan)	THA	1995	28
Albert Park (Southern Metropolitan)	THA	2005	55
Albert Park (Southern Metropolitan)	THA	2010	62
Albert Park (Southern Metropolitan)	THA	2011	15
Albert Park (Southern Metropolitan)	THA	2012	18
Albert Park (Southern Metropolitan)	THA	2013	15
Albert Park (Southern Metropolitan)	THA	2014	33
Albert Park (Southern Metropolitan)	THA	2015	22
Albert Park (Southern Metropolitan)	THA	2016	19
Albert Park (Southern Metropolitan)	TUR		8
Albert Park (Southern Metropolitan)	TUR	1975	37
Albert Park (Southern Metropolitan)	TUR	1985	20
Albert Park (Southern Metropolitan)	TUR	1995	23
Albert Park (Southern Metropolitan)	TUR	2005	9
Albert Park (Southern Metropolitan)	TUR	2010	15
Albert Park (Southern Metropolitan)	TUR	2011	4
Albert Park (Southern Metropolitan)	TUR	2012	5
Albert Park (Southern Metropolitan)	TUR	2013	7
Albert Park (Southern Metropolitan)	TUR	2014	6
Albert Park (Southern Metropolitan)	TUR	2015	11
Albert Park (Southern Metropolitan)	TUR	2016	5
Albert Park (Southern Metropolitan)	USA		32
Albert Park (Southern Metropolitan)	USA	1955	6
Albert Park (Southern Metropolitan)	USA	1965	9
Albert Park (Southern Metropolitan)	USA	1975	54
Albert Park (Southern Metropolitan)	USA	1985	45
Albert Park (Southern Metropolitan)	USA	1995	65
Albert Park (Southern Metropolitan)	USA	2005	101
Albert Park (Southern Metropolitan)	USA	2010	129
Albert Park (Southern Metropolitan)	USA	2011	32
Albert Park (Southern Metropolitan)	USA	2012	36
Albert Park (Southern Metropolitan)	USA	2013	52
Albert Park (Southern Metropolitan)	USA	2014	76
Albert Park (Southern Metropolitan)	USA	2015	84
Albert Park (Southern Metropolitan)	USA	2016	55
Albert Park (Southern Metropolitan)	VNM		13
Albert Park (Southern Metropolitan)	VNM	1975	8
Albert Park (Southern Metropolitan)	VNM	1985	107
Albert Park (Southern Metropolitan)	VNM	1995	64
Albert Park (Southern Metropolitan)	VNM	2005	33
Albert Park (Southern Metropolitan)	VNM	2010	40
Albert Park (Southern Metropolitan)	VNM	2011	8
Albert Park (Southern Metropolitan)	VNM	2012	18
Albert Park (Southern Metropolitan)	VNM	2013	13
Albert Park (Southern Metropolitan)	VNM	2014	18
Albert Park (Southern Metropolitan)	VNM	2015	12
Albert Park (Southern Metropolitan)	VNM	2016	12
Albert Park (Southern Metropolitan)	ZAF		10
Albert Park (Southern Metropolitan)	ZAF	1965	13
Albert Park (Southern Metropolitan)	ZAF	1975	23
Albert Park (Southern Metropolitan)	ZAF	1985	57
Albert Park (Southern Metropolitan)	ZAF	1995	65
Albert Park (Southern Metropolitan)	ZAF	2005	104
Albert Park (Southern Metropolitan)	ZAF	2010	80
Albert Park (Southern Metropolitan)	ZAF	2011	14
Albert Park (Southern Metropolitan)	ZAF	2012	14
Albert Park (Southern Metropolitan)	ZAF	2013	29
Albert Park (Southern Metropolitan)	ZAF	2014	23
Albert Park (Southern Metropolitan)	ZAF	2015	23
Albert Park (Southern Metropolitan)	ZAF	2016	18
Albert Park (Southern Metropolitan)	ZWE	1985	10
Albert Park (Southern Metropolitan)	ZWE	1995	5
Albert Park (Southern Metropolitan)	ZWE	2005	19
Albert Park (Southern Metropolitan)	ZWE	2010	12
Albert Park (Southern Metropolitan)	ZWE	2011	3
Albert Park (Southern Metropolitan)	ZWE	2012	3
Albert Park (Southern Metropolitan)	ZWE	2015	5
Altona (Western Metropolitan)			147
Altona (Western Metropolitan)		1946	3
Altona (Western Metropolitan)		1955	60
Altona (Western Metropolitan)		1965	159
Altona (Western Metropolitan)		1975	543
Altona (Western Metropolitan)		1985	536
Altona (Western Metropolitan)		1995	799
Altona (Western Metropolitan)		2005	1231
Altona (Western Metropolitan)		2010	1035
Altona (Western Metropolitan)		2011	224
Altona (Western Metropolitan)		2012	224
Altona (Western Metropolitan)		2013	226
Altona (Western Metropolitan)		2014	217
Altona (Western Metropolitan)		2015	223
Altona (Western Metropolitan)		2016	126
Altona (Western Metropolitan)	CAN	1975	10
Altona (Western Metropolitan)	CAN	1985	7
Altona (Western Metropolitan)	CAN	1995	19
Altona (Western Metropolitan)	CAN	2005	22
Altona (Western Metropolitan)	CAN	2010	32
Altona (Western Metropolitan)	CAN	2011	13
Altona (Western Metropolitan)	CAN	2012	8
Altona (Western Metropolitan)	CAN	2013	3
Altona (Western Metropolitan)	CAN	2014	9
Altona (Western Metropolitan)	CAN	2015	3
Altona (Western Metropolitan)	CHN		163
Altona (Western Metropolitan)	CHN	1965	5
Altona (Western Metropolitan)	CHN	1975	12
Altona (Western Metropolitan)	CHN	1985	25
Altona (Western Metropolitan)	CHN	1995	221
Altona (Western Metropolitan)	CHN	2005	1054
Altona (Western Metropolitan)	CHN	2010	1223
Altona (Western Metropolitan)	CHN	2011	250
Altona (Western Metropolitan)	CHN	2012	258
Altona (Western Metropolitan)	CHN	2013	252
Altona (Western Metropolitan)	CHN	2014	194
Altona (Western Metropolitan)	CHN	2015	165
Altona (Western Metropolitan)	CHN	2016	107
Altona (Western Metropolitan)	DEU		16
Altona (Western Metropolitan)	DEU	1955	107
Altona (Western Metropolitan)	DEU	1965	67
Altona (Western Metropolitan)	DEU	1975	24
Altona (Western Metropolitan)	DEU	1985	15
Altona (Western Metropolitan)	DEU	1995	19
Altona (Western Metropolitan)	DEU	2005	46
Altona (Western Metropolitan)	DEU	2010	47
Altona (Western Metropolitan)	DEU	2011	7
Altona (Western Metropolitan)	DEU	2012	13
Altona (Western Metropolitan)	DEU	2013	9
Altona (Western Metropolitan)	DEU	2014	8
Altona (Western Metropolitan)	DEU	2015	4
Altona (Western Metropolitan)	DEU	2016	4
Altona (Western Metropolitan)	EGY		3
Altona (Western Metropolitan)	EGY	1955	4
Altona (Western Metropolitan)	EGY	1965	31
Altona (Western Metropolitan)	EGY	1975	37
Altona (Western Metropolitan)	EGY	1985	14
Altona (Western Metropolitan)	EGY	1995	28
Altona (Western Metropolitan)	EGY	2005	35
Altona (Western Metropolitan)	EGY	2010	32
Altona (Western Metropolitan)	EGY	2011	10
Altona (Western Metropolitan)	EGY	2014	3
Altona (Western Metropolitan)	EGY	2015	13
Altona (Western Metropolitan)	EGY	2016	3
Altona (Western Metropolitan)	FJI		4
Altona (Western Metropolitan)	FJI	1975	3
Altona (Western Metropolitan)	FJI	1985	22
Altona (Western Metropolitan)	FJI	1995	57
Altona (Western Metropolitan)	FJI	2005	77
Altona (Western Metropolitan)	FJI	2010	64
Altona (Western Metropolitan)	FJI	2011	6
Altona (Western Metropolitan)	FJI	2012	4
Altona (Western Metropolitan)	FJI	2013	24
Altona (Western Metropolitan)	FJI	2014	11
Altona (Western Metropolitan)	FJI	2015	8
Altona (Western Metropolitan)	GBR		64
Altona (Western Metropolitan)	GBR	1946	9
Altona (Western Metropolitan)	GBR	1955	181
Altona (Western Metropolitan)	GBR	1965	564
Altona (Western Metropolitan)	GBR	1975	578
Altona (Western Metropolitan)	GBR	1985	262
Altona (Western Metropolitan)	GBR	1995	223
Altona (Western Metropolitan)	GBR	2005	393
Altona (Western Metropolitan)	GBR	2010	614
Altona (Western Metropolitan)	GBR	2011	181
Altona (Western Metropolitan)	GBR	2012	215
Altona (Western Metropolitan)	GBR	2013	156
Altona (Western Metropolitan)	GBR	2014	94
Altona (Western Metropolitan)	GBR	2015	90
Altona (Western Metropolitan)	GBR	2016	39
Altona (Western Metropolitan)	GRC		20
Altona (Western Metropolitan)	GRC	1955	34
Altona (Western Metropolitan)	GRC	1965	131
Altona (Western Metropolitan)	GRC	1975	187
Altona (Western Metropolitan)	GRC	1985	26
Altona (Western Metropolitan)	GRC	1995	13
Altona (Western Metropolitan)	GRC	2005	12
Altona (Western Metropolitan)	GRC	2010	4
Altona (Western Metropolitan)	GRC	2011	3
Altona (Western Metropolitan)	GRC	2012	13
Altona (Western Metropolitan)	GRC	2013	9
Altona (Western Metropolitan)	GRC	2015	6
Altona (Western Metropolitan)	HKG		6
Altona (Western Metropolitan)	HKG	1965	3
Altona (Western Metropolitan)	HKG	1975	8
Altona (Western Metropolitan)	HKG	1985	16
Altona (Western Metropolitan)	HKG	1995	66
Altona (Western Metropolitan)	HKG	2005	113
Altona (Western Metropolitan)	HKG	2010	50
Altona (Western Metropolitan)	HKG	2011	22
Altona (Western Metropolitan)	HKG	2012	17
Altona (Western Metropolitan)	HKG	2013	6
Altona (Western Metropolitan)	HKG	2014	13
Altona (Western Metropolitan)	HKG	2015	20
Altona (Western Metropolitan)	HKG	2016	6
Altona (Western Metropolitan)	HRV		10
Altona (Western Metropolitan)	HRV	1955	5
Altona (Western Metropolitan)	HRV	1965	88
Altona (Western Metropolitan)	HRV	1975	150
Altona (Western Metropolitan)	HRV	1985	8
Altona (Western Metropolitan)	HRV	1995	39
Altona (Western Metropolitan)	HRV	2005	49
Altona (Western Metropolitan)	HRV	2010	3
Altona (Western Metropolitan)	HRV	2011	3
Altona (Western Metropolitan)	HRV	2012	5
Altona (Western Metropolitan)	HRV	2013	4
Altona (Western Metropolitan)	HRV	2015	13
Altona (Western Metropolitan)	IDN		20
Altona (Western Metropolitan)	IDN	1975	4
Altona (Western Metropolitan)	IDN	1985	14
Altona (Western Metropolitan)	IDN	1995	66
Altona (Western Metropolitan)	IDN	2005	400
Altona (Western Metropolitan)	IDN	2010	189
Altona (Western Metropolitan)	IDN	2011	32
Altona (Western Metropolitan)	IDN	2012	26
Altona (Western Metropolitan)	IDN	2013	29
Altona (Western Metropolitan)	IDN	2014	19
Altona (Western Metropolitan)	IDN	2015	40
Altona (Western Metropolitan)	IDN	2016	15
Altona (Western Metropolitan)	IND		162
Altona (Western Metropolitan)	IND	1955	3
Altona (Western Metropolitan)	IND	1965	7
Altona (Western Metropolitan)	IND	1975	58
Altona (Western Metropolitan)	IND	1985	47
Altona (Western Metropolitan)	IND	1995	153
Altona (Western Metropolitan)	IND	2005	1386
Altona (Western Metropolitan)	IND	2010	2480
Altona (Western Metropolitan)	IND	2011	316
Altona (Western Metropolitan)	IND	2012	332
Altona (Western Metropolitan)	IND	2013	385
Altona (Western Metropolitan)	IND	2014	537
Altona (Western Metropolitan)	IND	2015	455
Altona (Western Metropolitan)	IND	2016	261
Altona (Western Metropolitan)	IRL		3
Altona (Western Metropolitan)	IRL	1955	8
Altona (Western Metropolitan)	IRL	1965	25
Altona (Western Metropolitan)	IRL	1975	42
Altona (Western Metropolitan)	IRL	1985	14
Altona (Western Metropolitan)	IRL	1995	36
Altona (Western Metropolitan)	IRL	2005	30
Altona (Western Metropolitan)	IRL	2010	80
Altona (Western Metropolitan)	IRL	2011	41
Altona (Western Metropolitan)	IRL	2012	41
Altona (Western Metropolitan)	IRL	2013	16
Altona (Western Metropolitan)	IRL	2014	7
Altona (Western Metropolitan)	IRL	2015	10
Altona (Western Metropolitan)	IRL	2016	5
Altona (Western Metropolitan)	IRN		3
Altona (Western Metropolitan)	IRN	1985	6
Altona (Western Metropolitan)	IRN	1995	17
Altona (Western Metropolitan)	IRN	2005	24
Altona (Western Metropolitan)	IRN	2010	61
Altona (Western Metropolitan)	IRN	2011	24
Altona (Western Metropolitan)	IRN	2012	44
Altona (Western Metropolitan)	IRN	2013	59
Altona (Western Metropolitan)	IRN	2014	10
Altona (Western Metropolitan)	IRN	2015	11
Altona (Western Metropolitan)	IRN	2016	3
Altona (Western Metropolitan)	IRQ	1985	4
Altona (Western Metropolitan)	IRQ	1995	6
Altona (Western Metropolitan)	IRQ	2005	44
Altona (Western Metropolitan)	IRQ	2010	16
Altona (Western Metropolitan)	IRQ	2011	3
Altona (Western Metropolitan)	IRQ	2013	3
Altona (Western Metropolitan)	IRQ	2015	3
Altona (Western Metropolitan)	IRQ	2016	6
Altona (Western Metropolitan)	ITA		31
Altona (Western Metropolitan)	ITA	1955	118
Altona (Western Metropolitan)	ITA	1965	253
Altona (Western Metropolitan)	ITA	1975	184
Altona (Western Metropolitan)	ITA	1985	40
Altona (Western Metropolitan)	ITA	1995	15
Altona (Western Metropolitan)	ITA	2005	23
Altona (Western Metropolitan)	ITA	2010	27
Altona (Western Metropolitan)	ITA	2011	6
Altona (Western Metropolitan)	ITA	2012	4
Altona (Western Metropolitan)	ITA	2013	19
Altona (Western Metropolitan)	ITA	2014	9
Altona (Western Metropolitan)	ITA	2015	6
Altona (Western Metropolitan)	ITA	2016	3
Altona (Western Metropolitan)	JPN		3
Altona (Western Metropolitan)	JPN	1985	3
Altona (Western Metropolitan)	JPN	1995	9
Altona (Western Metropolitan)	JPN	2005	48
Altona (Western Metropolitan)	JPN	2010	52
Altona (Western Metropolitan)	JPN	2011	3
Altona (Western Metropolitan)	JPN	2012	5
Altona (Western Metropolitan)	JPN	2013	8
Altona (Western Metropolitan)	JPN	2014	3
Altona (Western Metropolitan)	JPN	2015	3
Altona (Western Metropolitan)	KOR		19
Altona (Western Metropolitan)	KOR	1975	3
Altona (Western Metropolitan)	KOR	1985	4
Altona (Western Metropolitan)	KOR	1995	29
Altona (Western Metropolitan)	KOR	2005	95
Altona (Western Metropolitan)	KOR	2010	229
Altona (Western Metropolitan)	KOR	2011	36
Altona (Western Metropolitan)	KOR	2012	26
Altona (Western Metropolitan)	KOR	2013	23
Altona (Western Metropolitan)	KOR	2014	18
Altona (Western Metropolitan)	KOR	2015	28
Altona (Western Metropolitan)	KOR	2016	25
Altona (Western Metropolitan)	LBN		14
Altona (Western Metropolitan)	LBN	1955	3
Altona (Western Metropolitan)	LBN	1965	4
Altona (Western Metropolitan)	LBN	1975	69
Altona (Western Metropolitan)	LBN	1985	65
Altona (Western Metropolitan)	LBN	1995	58
Altona (Western Metropolitan)	LBN	2005	91
Altona (Western Metropolitan)	LBN	2010	39
Altona (Western Metropolitan)	LBN	2011	8
Altona (Western Metropolitan)	LBN	2012	8
Altona (Western Metropolitan)	LBN	2013	14
Altona (Western Metropolitan)	LBN	2014	17
Altona (Western Metropolitan)	LBN	2015	14
Altona (Western Metropolitan)	LBN	2016	4
Altona (Western Metropolitan)	LKA		7
Altona (Western Metropolitan)	LKA	1955	3
Altona (Western Metropolitan)	LKA	1965	3
Altona (Western Metropolitan)	LKA	1975	14
Altona (Western Metropolitan)	LKA	1985	26
Altona (Western Metropolitan)	LKA	1995	83
Altona (Western Metropolitan)	LKA	2005	139
Altona (Western Metropolitan)	LKA	2010	174
Altona (Western Metropolitan)	LKA	2011	20
Altona (Western Metropolitan)	LKA	2012	24
Altona (Western Metropolitan)	LKA	2013	14
Altona (Western Metropolitan)	LKA	2014	11
Altona (Western Metropolitan)	LKA	2015	12
Altona (Western Metropolitan)	LKA	2016	7
Altona (Western Metropolitan)	MKD		14
Altona (Western Metropolitan)	MKD	1965	19
Altona (Western Metropolitan)	MKD	1975	270
Altona (Western Metropolitan)	MKD	1985	64
Altona (Western Metropolitan)	MKD	1995	100
Altona (Western Metropolitan)	MKD	2005	60
Altona (Western Metropolitan)	MKD	2010	22
Altona (Western Metropolitan)	MKD	2012	3
Altona (Western Metropolitan)	MKD	2013	3
Altona (Western Metropolitan)	MKD	2014	4
Altona (Western Metropolitan)	MLT		28
Altona (Western Metropolitan)	MLT	1946	3
Altona (Western Metropolitan)	MLT	1955	229
Altona (Western Metropolitan)	MLT	1965	409
Altona (Western Metropolitan)	MLT	1975	196
Altona (Western Metropolitan)	MLT	1985	63
Altona (Western Metropolitan)	MLT	1995	17
Altona (Western Metropolitan)	MLT	2005	9
Altona (Western Metropolitan)	MLT	2010	7
Altona (Western Metropolitan)	MLT	2011	3
Altona (Western Metropolitan)	MYS		41
Altona (Western Metropolitan)	MYS	1955	3
Altona (Western Metropolitan)	MYS	1965	4
Altona (Western Metropolitan)	MYS	1975	28
Altona (Western Metropolitan)	MYS	1985	60
Altona (Western Metropolitan)	MYS	1995	121
Altona (Western Metropolitan)	MYS	2005	278
Altona (Western Metropolitan)	MYS	2010	293
Altona (Western Metropolitan)	MYS	2011	61
Altona (Western Metropolitan)	MYS	2012	77
Altona (Western Metropolitan)	MYS	2013	65
Altona (Western Metropolitan)	MYS	2014	58
Altona (Western Metropolitan)	MYS	2015	52
Altona (Western Metropolitan)	MYS	2016	31
Altona (Western Metropolitan)	NLD		9
Altona (Western Metropolitan)	NLD	1955	30
Altona (Western Metropolitan)	NLD	1965	29
Altona (Western Metropolitan)	NLD	1975	11
Altona (Western Metropolitan)	NLD	1985	8
Altona (Western Metropolitan)	NLD	1995	6
Altona (Western Metropolitan)	NLD	2005	22
Altona (Western Metropolitan)	NLD	2010	19
Altona (Western Metropolitan)	NLD	2011	3
Altona (Western Metropolitan)	NLD	2012	6
Altona (Western Metropolitan)	NLD	2013	5
Altona (Western Metropolitan)	NLD	2015	4
Altona (Western Metropolitan)	NLD	2016	3
Altona (Western Metropolitan)	NZL		105
Altona (Western Metropolitan)	NZL	1955	4
Altona (Western Metropolitan)	NZL	1965	15
Altona (Western Metropolitan)	NZL	1975	46
Altona (Western Metropolitan)	NZL	1985	175
Altona (Western Metropolitan)	NZL	1995	252
Altona (Western Metropolitan)	NZL	2005	585
Altona (Western Metropolitan)	NZL	2010	607
Altona (Western Metropolitan)	NZL	2011	210
Altona (Western Metropolitan)	NZL	2012	249
Altona (Western Metropolitan)	NZL	2013	262
Altona (Western Metropolitan)	NZL	2014	187
Altona (Western Metropolitan)	NZL	2015	183
Altona (Western Metropolitan)	NZL	2016	81
Altona (Western Metropolitan)	PAK		14
Altona (Western Metropolitan)	PAK	1995	26
Altona (Western Metropolitan)	PAK	2005	98
Altona (Western Metropolitan)	PAK	2010	93
Altona (Western Metropolitan)	PAK	2011	37
Altona (Western Metropolitan)	PAK	2012	59
Altona (Western Metropolitan)	PAK	2013	25
Altona (Western Metropolitan)	PAK	2014	70
Altona (Western Metropolitan)	PAK	2015	64
Altona (Western Metropolitan)	PAK	2016	29
Altona (Western Metropolitan)	PHL		34
Altona (Western Metropolitan)	PHL	1975	12
Altona (Western Metropolitan)	PHL	1985	184
Altona (Western Metropolitan)	PHL	1995	428
Altona (Western Metropolitan)	PHL	2005	329
Altona (Western Metropolitan)	PHL	2010	347
Altona (Western Metropolitan)	PHL	2011	69
Altona (Western Metropolitan)	PHL	2012	95
Altona (Western Metropolitan)	PHL	2013	96
Altona (Western Metropolitan)	PHL	2014	85
Altona (Western Metropolitan)	PHL	2015	92
Altona (Western Metropolitan)	PHL	2016	51
Altona (Western Metropolitan)	POL		7
Altona (Western Metropolitan)	POL	1955	13
Altona (Western Metropolitan)	POL	1965	20
Altona (Western Metropolitan)	POL	1975	13
Altona (Western Metropolitan)	POL	1985	79
Altona (Western Metropolitan)	POL	1995	74
Altona (Western Metropolitan)	POL	2005	31
Altona (Western Metropolitan)	POL	2010	12
Altona (Western Metropolitan)	POL	2011	6
Altona (Western Metropolitan)	POL	2012	3
Altona (Western Metropolitan)	POL	2013	5
Altona (Western Metropolitan)	POL	2014	7
Altona (Western Metropolitan)	POL	2015	7
Altona (Western Metropolitan)	SGP		8
Altona (Western Metropolitan)	SGP	1975	6
Altona (Western Metropolitan)	SGP	1985	14
Altona (Western Metropolitan)	SGP	1995	45
Altona (Western Metropolitan)	SGP	2005	149
Altona (Western Metropolitan)	SGP	2010	151
Altona (Western Metropolitan)	SGP	2011	21
Altona (Western Metropolitan)	SGP	2012	27
Altona (Western Metropolitan)	SGP	2013	32
Altona (Western Metropolitan)	SGP	2014	18
Altona (Western Metropolitan)	SGP	2015	33
Altona (Western Metropolitan)	SGP	2016	14
Altona (Western Metropolitan)	THA		16
Altona (Western Metropolitan)	THA	1975	3
Altona (Western Metropolitan)	THA	1985	21
Altona (Western Metropolitan)	THA	1995	28
Altona (Western Metropolitan)	THA	2005	66
Altona (Western Metropolitan)	THA	2010	95
Altona (Western Metropolitan)	THA	2011	24
Altona (Western Metropolitan)	THA	2012	19
Altona (Western Metropolitan)	THA	2013	28
Altona (Western Metropolitan)	THA	2014	29
Altona (Western Metropolitan)	THA	2015	33
Altona (Western Metropolitan)	THA	2016	19
Altona (Western Metropolitan)	TUR	1975	15
Altona (Western Metropolitan)	TUR	1985	16
Altona (Western Metropolitan)	TUR	1995	13
Altona (Western Metropolitan)	TUR	2005	11
Altona (Western Metropolitan)	TUR	2010	13
Altona (Western Metropolitan)	TUR	2011	4
Altona (Western Metropolitan)	TUR	2012	3
Altona (Western Metropolitan)	TUR	2013	3
Altona (Western Metropolitan)	USA		10
Altona (Western Metropolitan)	USA	1955	3
Altona (Western Metropolitan)	USA	1975	10
Altona (Western Metropolitan)	USA	1985	22
Altona (Western Metropolitan)	USA	1995	20
Altona (Western Metropolitan)	USA	2005	67
Altona (Western Metropolitan)	USA	2010	73
Altona (Western Metropolitan)	USA	2011	15
Altona (Western Metropolitan)	USA	2012	21
Altona (Western Metropolitan)	USA	2013	25
Altona (Western Metropolitan)	USA	2014	13
Altona (Western Metropolitan)	USA	2015	18
Altona (Western Metropolitan)	USA	2016	15
Altona (Western Metropolitan)	VNM		27
Altona (Western Metropolitan)	VNM	1975	7
Altona (Western Metropolitan)	VNM	1985	379
Altona (Western Metropolitan)	VNM	1995	417
Altona (Western Metropolitan)	VNM	2005	149
Altona (Western Metropolitan)	VNM	2010	106
Altona (Western Metropolitan)	VNM	2011	27
Altona (Western Metropolitan)	VNM	2012	25
Altona (Western Metropolitan)	VNM	2013	20
Altona (Western Metropolitan)	VNM	2014	20
Altona (Western Metropolitan)	VNM	2015	33
Altona (Western Metropolitan)	VNM	2016	10
Altona (Western Metropolitan)	ZAF		30
Altona (Western Metropolitan)	ZAF	1965	4
Altona (Western Metropolitan)	ZAF	1975	22
Altona (Western Metropolitan)	ZAF	1985	38
Altona (Western Metropolitan)	ZAF	1995	43
Altona (Western Metropolitan)	ZAF	2005	173
Altona (Western Metropolitan)	ZAF	2010	240
Altona (Western Metropolitan)	ZAF	2011	48
Altona (Western Metropolitan)	ZAF	2012	60
Altona (Western Metropolitan)	ZAF	2013	39
Altona (Western Metropolitan)	ZAF	2014	50
Altona (Western Metropolitan)	ZAF	2015	75
Altona (Western Metropolitan)	ZAF	2016	37
Altona (Western Metropolitan)	ZWE	1965	5
Altona (Western Metropolitan)	ZWE	1985	3
Altona (Western Metropolitan)	ZWE	1995	3
Altona (Western Metropolitan)	ZWE	2005	35
Altona (Western Metropolitan)	ZWE	2010	41
Altona (Western Metropolitan)	ZWE	2011	5
Altona (Western Metropolitan)	ZWE	2012	5
Altona (Western Metropolitan)	ZWE	2013	9
Altona (Western Metropolitan)	ZWE	2014	9
Altona (Western Metropolitan)	ZWE	2015	6
Altona (Western Metropolitan)	ZWE	2016	3
Bass (Eastern Victoria)			57
Bass (Eastern Victoria)		1955	61
Bass (Eastern Victoria)		1965	104
Bass (Eastern Victoria)		1975	265
Bass (Eastern Victoria)		1985	205
Bass (Eastern Victoria)		1995	291
Bass (Eastern Victoria)		2005	583
Bass (Eastern Victoria)		2010	475
Bass (Eastern Victoria)		2011	72
Bass (Eastern Victoria)		2012	69
Bass (Eastern Victoria)		2013	76
Bass (Eastern Victoria)		2014	39
Bass (Eastern Victoria)		2015	46
Bass (Eastern Victoria)		2016	49
Bass (Eastern Victoria)	CAN	1965	7
Bass (Eastern Victoria)	CAN	1975	12
Bass (Eastern Victoria)	CAN	1985	10
Bass (Eastern Victoria)	CAN	1995	17
Bass (Eastern Victoria)	CAN	2005	13
Bass (Eastern Victoria)	CAN	2010	20
Bass (Eastern Victoria)	CAN	2012	3
Bass (Eastern Victoria)	CAN	2013	3
Bass (Eastern Victoria)	CAN	2016	3
Bass (Eastern Victoria)	CHN		15
Bass (Eastern Victoria)	CHN	1955	3
Bass (Eastern Victoria)	CHN	1965	9
Bass (Eastern Victoria)	CHN	1985	8
Bass (Eastern Victoria)	CHN	1995	15
Bass (Eastern Victoria)	CHN	2005	40
Bass (Eastern Victoria)	CHN	2010	79
Bass (Eastern Victoria)	CHN	2011	10
Bass (Eastern Victoria)	CHN	2012	6
Bass (Eastern Victoria)	CHN	2013	26
Bass (Eastern Victoria)	CHN	2014	9
Bass (Eastern Victoria)	CHN	2015	23
Bass (Eastern Victoria)	CHN	2016	3
Bass (Eastern Victoria)	DEU		14
Bass (Eastern Victoria)	DEU	1946	4
Bass (Eastern Victoria)	DEU	1955	110
