SED_NAME16	Ancestry	FatherBornAus	MotherBornAus	responses
Brighton (Southern Metropolitan)	Turkish	0	0	117
Brighton (Southern Metropolitan)	Turkish	0	1	16
Brighton (Southern Metropolitan)	Turkish	1	0	13
Brighton (Southern Metropolitan)	Turkish	1	1	9
Brighton (Southern Metropolitan)	Vietnamese			3
Brighton (Southern Metropolitan)	Vietnamese	0	0	165
Brighton (Southern Metropolitan)	Vietnamese	0	1	3
Brighton (Southern Metropolitan)	Vietnamese	1	0	13
Brighton (Southern Metropolitan)	Welsh	0	0	227
Brighton (Southern Metropolitan)	Welsh	0	1	44
Brighton (Southern Metropolitan)	Welsh	1	0	32
Brighton (Southern Metropolitan)	Welsh	1	1	188
Broadmeadows (Northern Metropolitan)				4597
Broadmeadows (Northern Metropolitan)		0	0	940
Broadmeadows (Northern Metropolitan)		0	1	99
Broadmeadows (Northern Metropolitan)		1	0	71
Broadmeadows (Northern Metropolitan)		1	1	158
Broadmeadows (Northern Metropolitan)	Australian			307
Broadmeadows (Northern Metropolitan)	Australian		1	4999
Broadmeadows (Northern Metropolitan)	Australian	0	0	1919
Broadmeadows (Northern Metropolitan)	Australian	0	1	1247
Broadmeadows (Northern Metropolitan)	Australian	1	0	727
Broadmeadows (Northern Metropolitan)	Australian Aboriginal	0	0	5
Broadmeadows (Northern Metropolitan)	Australian Aboriginal	0	1	9
Broadmeadows (Northern Metropolitan)	Australian Aboriginal	1	0	8
Broadmeadows (Northern Metropolitan)	Australian Aboriginal	1	1	51
Broadmeadows (Northern Metropolitan)	Chinese			3
Broadmeadows (Northern Metropolitan)	Chinese	0	0	946
Broadmeadows (Northern Metropolitan)	Chinese	0	1	10
Broadmeadows (Northern Metropolitan)	Chinese	1	0	13
Broadmeadows (Northern Metropolitan)	Chinese	1	1	36
Broadmeadows (Northern Metropolitan)	Croatian			8
Broadmeadows (Northern Metropolitan)	Croatian	0	0	388
Broadmeadows (Northern Metropolitan)	Croatian	0	1	26
Broadmeadows (Northern Metropolitan)	Croatian	1	0	12
Broadmeadows (Northern Metropolitan)	Croatian	1	1	28
Broadmeadows (Northern Metropolitan)	Dutch			4
Broadmeadows (Northern Metropolitan)	Dutch	0	0	132
Broadmeadows (Northern Metropolitan)	Dutch	0	1	21
Broadmeadows (Northern Metropolitan)	Dutch	1	0	23
Broadmeadows (Northern Metropolitan)	Dutch	1	1	40
Broadmeadows (Northern Metropolitan)	English			248
Broadmeadows (Northern Metropolitan)	English	0	0	2303
Broadmeadows (Northern Metropolitan)	English	0	1	763
Broadmeadows (Northern Metropolitan)	English	1	0	444
Broadmeadows (Northern Metropolitan)	English	1	1	4143
Broadmeadows (Northern Metropolitan)	Filipino			6
Broadmeadows (Northern Metropolitan)	Filipino	0	0	1102
Broadmeadows (Northern Metropolitan)	Filipino	0	1	10
Broadmeadows (Northern Metropolitan)	Filipino	1	0	62
Broadmeadows (Northern Metropolitan)	Filipino	1	1	7
Broadmeadows (Northern Metropolitan)	French			3
Broadmeadows (Northern Metropolitan)	French	0	0	85
Broadmeadows (Northern Metropolitan)	French	0	1	12
Broadmeadows (Northern Metropolitan)	French	1	0	12
Broadmeadows (Northern Metropolitan)	French	1	1	40
Broadmeadows (Northern Metropolitan)	German			16
Broadmeadows (Northern Metropolitan)	German	0	0	333
Broadmeadows (Northern Metropolitan)	German	0	1	63
Broadmeadows (Northern Metropolitan)	German	1	0	32
Broadmeadows (Northern Metropolitan)	German	1	1	313
Broadmeadows (Northern Metropolitan)	Greek			139
Broadmeadows (Northern Metropolitan)	Greek	0	0	1286
Broadmeadows (Northern Metropolitan)	Greek	0	1	148
Broadmeadows (Northern Metropolitan)	Greek	1	0	91
Broadmeadows (Northern Metropolitan)	Greek	1	1	302
Broadmeadows (Northern Metropolitan)	Hungarian			7
Broadmeadows (Northern Metropolitan)	Hungarian	0	0	50
Broadmeadows (Northern Metropolitan)	Hungarian	0	1	11
Broadmeadows (Northern Metropolitan)	Hungarian	1	0	4
Broadmeadows (Northern Metropolitan)	Hungarian	1	1	11
Broadmeadows (Northern Metropolitan)	Indian			17
Broadmeadows (Northern Metropolitan)	Indian	0	0	2386
Broadmeadows (Northern Metropolitan)	Indian	0	1	13
Broadmeadows (Northern Metropolitan)	Indian	1	0	23
Broadmeadows (Northern Metropolitan)	Indian	1	1	8
Broadmeadows (Northern Metropolitan)	Irish			45
Broadmeadows (Northern Metropolitan)	Irish	0	0	307
Broadmeadows (Northern Metropolitan)	Irish	0	1	173
Broadmeadows (Northern Metropolitan)	Irish	1	0	105
Broadmeadows (Northern Metropolitan)	Irish	1	1	1530
Broadmeadows (Northern Metropolitan)	Italian			139
Broadmeadows (Northern Metropolitan)	Italian	0	0	3880
Broadmeadows (Northern Metropolitan)	Italian	0	1	484
Broadmeadows (Northern Metropolitan)	Italian	1	0	229
Broadmeadows (Northern Metropolitan)	Italian	1	1	1009
Broadmeadows (Northern Metropolitan)	Korean	0	0	36
Broadmeadows (Northern Metropolitan)	Lebanese			113
Broadmeadows (Northern Metropolitan)	Lebanese	0	0	5284
Broadmeadows (Northern Metropolitan)	Lebanese	0	1	1168
Broadmeadows (Northern Metropolitan)	Lebanese	1	0	477
Broadmeadows (Northern Metropolitan)	Lebanese	1	1	418
Broadmeadows (Northern Metropolitan)	Macedonian			3
Broadmeadows (Northern Metropolitan)	Macedonian	0	0	151
Broadmeadows (Northern Metropolitan)	Macedonian	0	1	23
Broadmeadows (Northern Metropolitan)	Macedonian	1	0	5
Broadmeadows (Northern Metropolitan)	Macedonian	1	1	35
Broadmeadows (Northern Metropolitan)	Maltese			11
Broadmeadows (Northern Metropolitan)	Maltese	0	0	856
Broadmeadows (Northern Metropolitan)	Maltese	0	1	99
Broadmeadows (Northern Metropolitan)	Maltese	1	0	54
Broadmeadows (Northern Metropolitan)	Maltese	1	1	196
Broadmeadows (Northern Metropolitan)	Maori			11
Broadmeadows (Northern Metropolitan)	Maori	0	0	145
Broadmeadows (Northern Metropolitan)	Maori	0	1	9
Broadmeadows (Northern Metropolitan)	Maori	1	0	16
Broadmeadows (Northern Metropolitan)	Maori	1	1	4
Broadmeadows (Northern Metropolitan)	NZ			3
Broadmeadows (Northern Metropolitan)	NZ	0	0	130
Broadmeadows (Northern Metropolitan)	NZ	0	1	20
Broadmeadows (Northern Metropolitan)	NZ	1	0	18
Broadmeadows (Northern Metropolitan)	NZ	1	1	15
Broadmeadows (Northern Metropolitan)	(Other)			237
Broadmeadows (Northern Metropolitan)	(Other)	0	0	20269
Broadmeadows (Northern Metropolitan)	(Other)	0	1	583
Broadmeadows (Northern Metropolitan)	(Other)	1	0	380
Broadmeadows (Northern Metropolitan)	(Other)	1	1	314
Broadmeadows (Northern Metropolitan)	Polish			3
Broadmeadows (Northern Metropolitan)	Polish	0	0	229
Broadmeadows (Northern Metropolitan)	Polish	0	1	25
Broadmeadows (Northern Metropolitan)	Polish	1	0	20
Broadmeadows (Northern Metropolitan)	Polish	1	1	30
Broadmeadows (Northern Metropolitan)	Russian			4
Broadmeadows (Northern Metropolitan)	Russian	0	0	60
Broadmeadows (Northern Metropolitan)	Russian	0	1	4
Broadmeadows (Northern Metropolitan)	Russian	1	0	9
Broadmeadows (Northern Metropolitan)	Russian	1	1	5
Broadmeadows (Northern Metropolitan)	Scottish			54
Broadmeadows (Northern Metropolitan)	Scottish	0	0	381
Broadmeadows (Northern Metropolitan)	Scottish	0	1	167
Broadmeadows (Northern Metropolitan)	Scottish	1	0	110
Broadmeadows (Northern Metropolitan)	Scottish	1	1	943
Broadmeadows (Northern Metropolitan)	Serbian			7
Broadmeadows (Northern Metropolitan)	Serbian	0	0	194
Broadmeadows (Northern Metropolitan)	Serbian	0	1	15
Broadmeadows (Northern Metropolitan)	Serbian	1	0	6
Broadmeadows (Northern Metropolitan)	Serbian	1	1	13
Broadmeadows (Northern Metropolitan)	South African	0	0	26
Broadmeadows (Northern Metropolitan)	South African	0	1	5
Broadmeadows (Northern Metropolitan)	South African	1	0	4
Broadmeadows (Northern Metropolitan)	South African	1	1	5
Broadmeadows (Northern Metropolitan)	Spanish			10
Broadmeadows (Northern Metropolitan)	Spanish	0	0	275
Broadmeadows (Northern Metropolitan)	Spanish	0	1	13
Broadmeadows (Northern Metropolitan)	Spanish	1	0	11
Broadmeadows (Northern Metropolitan)	Spanish	1	1	18
Broadmeadows (Northern Metropolitan)	Sri Lankan			6
Broadmeadows (Northern Metropolitan)	Sri Lankan	0	0	693
Broadmeadows (Northern Metropolitan)	Sri Lankan	0	1	28
Broadmeadows (Northern Metropolitan)	Sri Lankan	1	0	3
Broadmeadows (Northern Metropolitan)	Sri Lankan	1	1	4
Broadmeadows (Northern Metropolitan)	Turkish			87
Broadmeadows (Northern Metropolitan)	Turkish	0	0	7349
Broadmeadows (Northern Metropolitan)	Turkish	0	1	632
Broadmeadows (Northern Metropolitan)	Turkish	1	0	327
Broadmeadows (Northern Metropolitan)	Turkish	1	1	332
Broadmeadows (Northern Metropolitan)	Vietnamese			23
Broadmeadows (Northern Metropolitan)	Vietnamese	0	0	1557
Broadmeadows (Northern Metropolitan)	Vietnamese	0	1	10
Broadmeadows (Northern Metropolitan)	Vietnamese	1	0	16
Broadmeadows (Northern Metropolitan)	Vietnamese	1	1	12
Broadmeadows (Northern Metropolitan)	Welsh	0	0	22
Broadmeadows (Northern Metropolitan)	Welsh	0	1	7
Broadmeadows (Northern Metropolitan)	Welsh	1	0	8
Broadmeadows (Northern Metropolitan)	Welsh	1	1	37
Brunswick (Northern Metropolitan)				4146
Brunswick (Northern Metropolitan)		0	0	214
Brunswick (Northern Metropolitan)		0	1	27
Brunswick (Northern Metropolitan)		1	0	17
Brunswick (Northern Metropolitan)		1	1	220
Brunswick (Northern Metropolitan)	Australian			171
Brunswick (Northern Metropolitan)	Australian		1	10779
Brunswick (Northern Metropolitan)	Australian	0	0	553
Brunswick (Northern Metropolitan)	Australian	0	1	2409
Brunswick (Northern Metropolitan)	Australian	1	0	1817
Brunswick (Northern Metropolitan)	Australian Aboriginal	0	0	9
Brunswick (Northern Metropolitan)	Australian Aboriginal	0	1	8
Brunswick (Northern Metropolitan)	Australian Aboriginal	1	1	65
Brunswick (Northern Metropolitan)	Chinese			22
Brunswick (Northern Metropolitan)	Chinese	0	0	3170
Brunswick (Northern Metropolitan)	Chinese	0	1	109
Brunswick (Northern Metropolitan)	Chinese	1	0	132
Brunswick (Northern Metropolitan)	Chinese	1	1	178
Brunswick (Northern Metropolitan)	Croatian			4
Brunswick (Northern Metropolitan)	Croatian	0	0	302
Brunswick (Northern Metropolitan)	Croatian	0	1	48
Brunswick (Northern Metropolitan)	Croatian	1	0	32
Brunswick (Northern Metropolitan)	Croatian	1	1	90
Brunswick (Northern Metropolitan)	Dutch			4
Brunswick (Northern Metropolitan)	Dutch	0	0	351
Brunswick (Northern Metropolitan)	Dutch	0	1	179
Brunswick (Northern Metropolitan)	Dutch	1	0	139
Brunswick (Northern Metropolitan)	Dutch	1	1	293
Brunswick (Northern Metropolitan)	English			194
Brunswick (Northern Metropolitan)	English	0	0	4094
Brunswick (Northern Metropolitan)	English	0	1	2230
Brunswick (Northern Metropolitan)	English	1	0	1672
Brunswick (Northern Metropolitan)	English	1	1	11108
Brunswick (Northern Metropolitan)	Filipino			3
Brunswick (Northern Metropolitan)	Filipino	0	0	402
Brunswick (Northern Metropolitan)	Filipino	0	1	12
Brunswick (Northern Metropolitan)	Filipino	1	0	81
Brunswick (Northern Metropolitan)	Filipino	1	1	11
Brunswick (Northern Metropolitan)	French			11
Brunswick (Northern Metropolitan)	French	0	0	341
Brunswick (Northern Metropolitan)	French	0	1	60
Brunswick (Northern Metropolitan)	French	1	0	49
Brunswick (Northern Metropolitan)	French	1	1	170
Brunswick (Northern Metropolitan)	German			19
Brunswick (Northern Metropolitan)	German	0	0	795
Brunswick (Northern Metropolitan)	German	0	1	253
Brunswick (Northern Metropolitan)	German	1	0	187
Brunswick (Northern Metropolitan)	German	1	1	1295
Brunswick (Northern Metropolitan)	Greek			56
Brunswick (Northern Metropolitan)	Greek	0	0	3176
Brunswick (Northern Metropolitan)	Greek	0	1	372
Brunswick (Northern Metropolitan)	Greek	1	0	159
Brunswick (Northern Metropolitan)	Greek	1	1	869
Brunswick (Northern Metropolitan)	Hungarian			3
Brunswick (Northern Metropolitan)	Hungarian	0	0	118
Brunswick (Northern Metropolitan)	Hungarian	0	1	41
Brunswick (Northern Metropolitan)	Hungarian	1	0	26
Brunswick (Northern Metropolitan)	Hungarian	1	1	56
Brunswick (Northern Metropolitan)	Indian			7
Brunswick (Northern Metropolitan)	Indian	0	0	1207
Brunswick (Northern Metropolitan)	Indian	0	1	69
Brunswick (Northern Metropolitan)	Indian	1	0	35
Brunswick (Northern Metropolitan)	Indian	1	1	25
Brunswick (Northern Metropolitan)	Irish			86
Brunswick (Northern Metropolitan)	Irish	0	0	1452
Brunswick (Northern Metropolitan)	Irish	0	1	847
Brunswick (Northern Metropolitan)	Irish	1	0	609
Brunswick (Northern Metropolitan)	Irish	1	1	6878
Brunswick (Northern Metropolitan)	Italian			117
Brunswick (Northern Metropolitan)	Italian	0	0	5710
Brunswick (Northern Metropolitan)	Italian	0	1	868
Brunswick (Northern Metropolitan)	Italian	1	0	486
Brunswick (Northern Metropolitan)	Italian	1	1	2292
Brunswick (Northern Metropolitan)	Korean			3
Brunswick (Northern Metropolitan)	Korean	0	0	159
Brunswick (Northern Metropolitan)	Korean	0	1	7
Brunswick (Northern Metropolitan)	Korean	1	0	9
Brunswick (Northern Metropolitan)	Korean	1	1	4
Brunswick (Northern Metropolitan)	Lebanese			33
Brunswick (Northern Metropolitan)	Lebanese	0	0	1277
Brunswick (Northern Metropolitan)	Lebanese	0	1	132
Brunswick (Northern Metropolitan)	Lebanese	1	0	80
Brunswick (Northern Metropolitan)	Lebanese	1	1	113
Brunswick (Northern Metropolitan)	Macedonian			3
Brunswick (Northern Metropolitan)	Macedonian	0	0	141
Brunswick (Northern Metropolitan)	Macedonian	0	1	33
Brunswick (Northern Metropolitan)	Macedonian	1	0	15
Brunswick (Northern Metropolitan)	Macedonian	1	1	70
Brunswick (Northern Metropolitan)	Maltese	0	0	364
Brunswick (Northern Metropolitan)	Maltese	0	1	92
Brunswick (Northern Metropolitan)	Maltese	1	0	73
Brunswick (Northern Metropolitan)	Maltese	1	1	208
Brunswick (Northern Metropolitan)	Maori			4
Brunswick (Northern Metropolitan)	Maori	0	0	164
Brunswick (Northern Metropolitan)	Maori	0	1	20
Brunswick (Northern Metropolitan)	Maori	1	0	14
Brunswick (Northern Metropolitan)	Maori	1	1	10
Brunswick (Northern Metropolitan)	NZ			9
Brunswick (Northern Metropolitan)	NZ	0	0	522
Brunswick (Northern Metropolitan)	NZ	0	1	81
Brunswick (Northern Metropolitan)	NZ	1	0	73
Brunswick (Northern Metropolitan)	NZ	1	1	43
Brunswick (Northern Metropolitan)	(Other)			62
Brunswick (Northern Metropolitan)	(Other)	0	0	6756
Brunswick (Northern Metropolitan)	(Other)	0	1	761
Brunswick (Northern Metropolitan)	(Other)	1	0	633
Brunswick (Northern Metropolitan)	(Other)	1	1	889
Brunswick (Northern Metropolitan)	Polish			3
Brunswick (Northern Metropolitan)	Polish	0	0	362
Brunswick (Northern Metropolitan)	Polish	0	1	99
Brunswick (Northern Metropolitan)	Polish	1	0	50
Brunswick (Northern Metropolitan)	Polish	1	1	185
Brunswick (Northern Metropolitan)	Russian			3
Brunswick (Northern Metropolitan)	Russian	0	0	138
Brunswick (Northern Metropolitan)	Russian	0	1	20
Brunswick (Northern Metropolitan)	Russian	1	0	16
Brunswick (Northern Metropolitan)	Russian	1	1	63
Brunswick (Northern Metropolitan)	Scottish			53
Brunswick (Northern Metropolitan)	Scottish	0	0	1266
Brunswick (Northern Metropolitan)	Scottish	0	1	626
Brunswick (Northern Metropolitan)	Scottish	1	0	486
Brunswick (Northern Metropolitan)	Scottish	1	1	4148
Brunswick (Northern Metropolitan)	Serbian	0	0	171
Brunswick (Northern Metropolitan)	Serbian	0	1	27
Brunswick (Northern Metropolitan)	Serbian	1	0	20
Brunswick (Northern Metropolitan)	Serbian	1	1	19
Brunswick (Northern Metropolitan)	South African	0	0	104
Brunswick (Northern Metropolitan)	South African	0	1	25
Brunswick (Northern Metropolitan)	South African	1	0	19
Brunswick (Northern Metropolitan)	South African	1	1	14
Brunswick (Northern Metropolitan)	Spanish			3
Brunswick (Northern Metropolitan)	Spanish	0	0	404
Brunswick (Northern Metropolitan)	Spanish	0	1	38
Brunswick (Northern Metropolitan)	Spanish	1	0	37
Brunswick (Northern Metropolitan)	Spanish	1	1	64
Brunswick (Northern Metropolitan)	Sri Lankan	0	0	205
Brunswick (Northern Metropolitan)	Sri Lankan	0	1	34
Brunswick (Northern Metropolitan)	Sri Lankan	1	0	42
Brunswick (Northern Metropolitan)	Sri Lankan	1	1	19
Brunswick (Northern Metropolitan)	Turkish			5
Brunswick (Northern Metropolitan)	Turkish	0	0	578
Brunswick (Northern Metropolitan)	Turkish	0	1	55
Brunswick (Northern Metropolitan)	Turkish	1	0	24
Brunswick (Northern Metropolitan)	Turkish	1	1	18
Brunswick (Northern Metropolitan)	Vietnamese			10
Brunswick (Northern Metropolitan)	Vietnamese	0	0	645
Brunswick (Northern Metropolitan)	Vietnamese	0	1	17
Brunswick (Northern Metropolitan)	Vietnamese	1	0	32
Brunswick (Northern Metropolitan)	Vietnamese	1	1	14
Brunswick (Northern Metropolitan)	Welsh	0	0	163
Brunswick (Northern Metropolitan)	Welsh	0	1	48
Brunswick (Northern Metropolitan)	Welsh	1	0	43
Brunswick (Northern Metropolitan)	Welsh	1	1	232
Bulleen (Eastern Metropolitan)				2336
Bulleen (Eastern Metropolitan)		0	0	251
Bulleen (Eastern Metropolitan)		0	1	12
Bulleen (Eastern Metropolitan)		1	0	17
Bulleen (Eastern Metropolitan)		1	1	139
Bulleen (Eastern Metropolitan)	Australian			160
Bulleen (Eastern Metropolitan)	Australian		1	6767
Bulleen (Eastern Metropolitan)	Australian	0	0	485
Bulleen (Eastern Metropolitan)	Australian	0	1	1138
Bulleen (Eastern Metropolitan)	Australian	1	0	884
Bulleen (Eastern Metropolitan)	Australian Aboriginal	0	1	5
Bulleen (Eastern Metropolitan)	Australian Aboriginal	1	1	18
Bulleen (Eastern Metropolitan)	Chinese			92
Bulleen (Eastern Metropolitan)	Chinese	0	0	13843
Bulleen (Eastern Metropolitan)	Chinese	0	1	137
Bulleen (Eastern Metropolitan)	Chinese	1	0	260
Bulleen (Eastern Metropolitan)	Chinese	1	1	162
Bulleen (Eastern Metropolitan)	Croatian			6
Bulleen (Eastern Metropolitan)	Croatian	0	0	348
Bulleen (Eastern Metropolitan)	Croatian	0	1	36
Bulleen (Eastern Metropolitan)	Croatian	1	0	31
Bulleen (Eastern Metropolitan)	Croatian	1	1	79
Bulleen (Eastern Metropolitan)	Dutch			4
Bulleen (Eastern Metropolitan)	Dutch	0	0	274
Bulleen (Eastern Metropolitan)	Dutch	0	1	70
Bulleen (Eastern Metropolitan)	Dutch	1	0	35
Bulleen (Eastern Metropolitan)	Dutch	1	1	101
Bulleen (Eastern Metropolitan)	English			161
Bulleen (Eastern Metropolitan)	English	0	0	2439
Bulleen (Eastern Metropolitan)	English	0	1	970
Bulleen (Eastern Metropolitan)	English	1	0	726
Bulleen (Eastern Metropolitan)	English	1	1	6544
Bulleen (Eastern Metropolitan)	Filipino			8
Bulleen (Eastern Metropolitan)	Filipino	0	0	320
Bulleen (Eastern Metropolitan)	Filipino	0	1	10
Bulleen (Eastern Metropolitan)	Filipino	1	0	56
Bulleen (Eastern Metropolitan)	Filipino	1	1	5
Bulleen (Eastern Metropolitan)	French			3
Bulleen (Eastern Metropolitan)	French	0	0	116
Bulleen (Eastern Metropolitan)	French	0	1	22
Bulleen (Eastern Metropolitan)	French	1	0	10
Bulleen (Eastern Metropolitan)	French	1	1	75
Bulleen (Eastern Metropolitan)	German			11
Bulleen (Eastern Metropolitan)	German	0	0	495
Bulleen (Eastern Metropolitan)	German	0	1	102
Bulleen (Eastern Metropolitan)	German	1	0	79
Bulleen (Eastern Metropolitan)	German	1	1	595
Bulleen (Eastern Metropolitan)	Greek			55
Bulleen (Eastern Metropolitan)	Greek	0	0	4235
Bulleen (Eastern Metropolitan)	Greek	0	1	492
Bulleen (Eastern Metropolitan)	Greek	1	0	272
Bulleen (Eastern Metropolitan)	Greek	1	1	1291
Bulleen (Eastern Metropolitan)	Hungarian	0	0	148
Bulleen (Eastern Metropolitan)	Hungarian	0	1	16
Bulleen (Eastern Metropolitan)	Hungarian	1	0	11
Bulleen (Eastern Metropolitan)	Hungarian	1	1	24
Bulleen (Eastern Metropolitan)	Indian			11
Bulleen (Eastern Metropolitan)	Indian	0	0	1475
Bulleen (Eastern Metropolitan)	Indian	0	1	52
Bulleen (Eastern Metropolitan)	Indian	1	0	48
Bulleen (Eastern Metropolitan)	Indian	1	1	6
Bulleen (Eastern Metropolitan)	Irish			33
Bulleen (Eastern Metropolitan)	Irish	0	0	476
Bulleen (Eastern Metropolitan)	Irish	0	1	275
Bulleen (Eastern Metropolitan)	Irish	1	0	194
Bulleen (Eastern Metropolitan)	Irish	1	1	2727
Bulleen (Eastern Metropolitan)	Italian			88
Bulleen (Eastern Metropolitan)	Italian	0	0	4502
Bulleen (Eastern Metropolitan)	Italian	0	1	690
Bulleen (Eastern Metropolitan)	Italian	1	0	312
Bulleen (Eastern Metropolitan)	Italian	1	1	2016
Bulleen (Eastern Metropolitan)	Korean			3
Bulleen (Eastern Metropolitan)	Korean	0	0	586
Bulleen (Eastern Metropolitan)	Korean	0	1	3
Bulleen (Eastern Metropolitan)	Korean	1	0	8
Bulleen (Eastern Metropolitan)	Lebanese			3
Bulleen (Eastern Metropolitan)	Lebanese	0	0	550
Bulleen (Eastern Metropolitan)	Lebanese	0	1	60
Bulleen (Eastern Metropolitan)	Lebanese	1	0	66
Bulleen (Eastern Metropolitan)	Lebanese	1	1	80
Bulleen (Eastern Metropolitan)	Macedonian			5
Bulleen (Eastern Metropolitan)	Macedonian	0	0	416
Bulleen (Eastern Metropolitan)	Macedonian	0	1	41
Bulleen (Eastern Metropolitan)	Macedonian	1	0	35
Bulleen (Eastern Metropolitan)	Macedonian	1	1	96
Bulleen (Eastern Metropolitan)	Maltese			3
Bulleen (Eastern Metropolitan)	Maltese	0	0	193
Bulleen (Eastern Metropolitan)	Maltese	0	1	34
Bulleen (Eastern Metropolitan)	Maltese	1	0	16
Bulleen (Eastern Metropolitan)	Maltese	1	1	75
Bulleen (Eastern Metropolitan)	Maori	0	0	35
Bulleen (Eastern Metropolitan)	Maori	0	1	6
Bulleen (Eastern Metropolitan)	Maori	1	0	3
Bulleen (Eastern Metropolitan)	NZ	0	0	144
Bulleen (Eastern Metropolitan)	NZ	0	1	34
Bulleen (Eastern Metropolitan)	NZ	1	0	28
Bulleen (Eastern Metropolitan)	NZ	1	1	23
Bulleen (Eastern Metropolitan)	(Other)			70
Bulleen (Eastern Metropolitan)	(Other)	0	0	5862
Bulleen (Eastern Metropolitan)	(Other)	0	1	356
Bulleen (Eastern Metropolitan)	(Other)	1	0	331
Bulleen (Eastern Metropolitan)	(Other)	1	1	493
Bulleen (Eastern Metropolitan)	Polish			5
Bulleen (Eastern Metropolitan)	Polish	0	0	271
Bulleen (Eastern Metropolitan)	Polish	0	1	35
Bulleen (Eastern Metropolitan)	Polish	1	0	29
Bulleen (Eastern Metropolitan)	Polish	1	1	48
Bulleen (Eastern Metropolitan)	Russian	0	0	133
Bulleen (Eastern Metropolitan)	Russian	0	1	10
Bulleen (Eastern Metropolitan)	Russian	1	0	17
Bulleen (Eastern Metropolitan)	Russian	1	1	25
Bulleen (Eastern Metropolitan)	Scottish			32
Bulleen (Eastern Metropolitan)	Scottish	0	0	514
Bulleen (Eastern Metropolitan)	Scottish	0	1	258
Bulleen (Eastern Metropolitan)	Scottish	1	0	216
Bulleen (Eastern Metropolitan)	Scottish	1	1	2043
Bulleen (Eastern Metropolitan)	Serbian	0	0	143
Bulleen (Eastern Metropolitan)	Serbian	0	1	11
Bulleen (Eastern Metropolitan)	Serbian	1	0	4
Bulleen (Eastern Metropolitan)	Serbian	1	1	19
Bulleen (Eastern Metropolitan)	South African	0	0	300
Bulleen (Eastern Metropolitan)	South African	0	1	16
Bulleen (Eastern Metropolitan)	South African	1	0	4
Bulleen (Eastern Metropolitan)	South African	1	1	4
Bulleen (Eastern Metropolitan)	Spanish	0	0	154
Bulleen (Eastern Metropolitan)	Spanish	0	1	17
Bulleen (Eastern Metropolitan)	Spanish	1	0	19
Bulleen (Eastern Metropolitan)	Spanish	1	1	34
Bulleen (Eastern Metropolitan)	Sri Lankan			3
Bulleen (Eastern Metropolitan)	Sri Lankan	0	0	386
Bulleen (Eastern Metropolitan)	Sri Lankan	0	1	16
Bulleen (Eastern Metropolitan)	Sri Lankan	1	0	21
Bulleen (Eastern Metropolitan)	Sri Lankan	1	1	8
Bulleen (Eastern Metropolitan)	Turkish	0	0	190
Bulleen (Eastern Metropolitan)	Turkish	0	1	7
Bulleen (Eastern Metropolitan)	Turkish	1	0	10
Bulleen (Eastern Metropolitan)	Turkish	1	1	10
Bulleen (Eastern Metropolitan)	Vietnamese	0	0	591
Bulleen (Eastern Metropolitan)	Vietnamese	0	1	7
Bulleen (Eastern Metropolitan)	Vietnamese	1	0	24
Bulleen (Eastern Metropolitan)	Vietnamese	1	1	3
Bulleen (Eastern Metropolitan)	Welsh	0	0	92
Bulleen (Eastern Metropolitan)	Welsh	0	1	11
Bulleen (Eastern Metropolitan)	Welsh	1	0	11
Bulleen (Eastern Metropolitan)	Welsh	1	1	86
Bundoora (Northern Metropolitan)				2703
Bundoora (Northern Metropolitan)		0	0	245
Bundoora (Northern Metropolitan)		0	1	27
Bundoora (Northern Metropolitan)		1	0	31
Bundoora (Northern Metropolitan)		1	1	229
Bundoora (Northern Metropolitan)	Australian			184
Bundoora (Northern Metropolitan)	Australian		1	10883
Bundoora (Northern Metropolitan)	Australian	0	0	480
Bundoora (Northern Metropolitan)	Australian	0	1	1614
Bundoora (Northern Metropolitan)	Australian	1	0	1036
Bundoora (Northern Metropolitan)	Australian Aboriginal	0	1	3
Bundoora (Northern Metropolitan)	Australian Aboriginal	1	0	3
Bundoora (Northern Metropolitan)	Australian Aboriginal	1	1	82
Bundoora (Northern Metropolitan)	Chinese			27
Bundoora (Northern Metropolitan)	Chinese	0	0	6237
Bundoora (Northern Metropolitan)	Chinese	0	1	67
Bundoora (Northern Metropolitan)	Chinese	1	0	100
Bundoora (Northern Metropolitan)	Chinese	1	1	79
Bundoora (Northern Metropolitan)	Croatian			13
Bundoora (Northern Metropolitan)	Croatian	0	0	491
Bundoora (Northern Metropolitan)	Croatian	0	1	45
Bundoora (Northern Metropolitan)	Croatian	1	0	34
Bundoora (Northern Metropolitan)	Croatian	1	1	111
Bundoora (Northern Metropolitan)	Dutch			3
Bundoora (Northern Metropolitan)	Dutch	0	0	253
Bundoora (Northern Metropolitan)	Dutch	0	1	76
Bundoora (Northern Metropolitan)	Dutch	1	0	67
Bundoora (Northern Metropolitan)	Dutch	1	1	186
Bundoora (Northern Metropolitan)	English			214
Bundoora (Northern Metropolitan)	English	0	0	2267
Bundoora (Northern Metropolitan)	English	0	1	1296
Bundoora (Northern Metropolitan)	English	1	0	905
Bundoora (Northern Metropolitan)	English	1	1	10036
Bundoora (Northern Metropolitan)	Filipino			8
Bundoora (Northern Metropolitan)	Filipino	0	0	683
Bundoora (Northern Metropolitan)	Filipino	0	1	14
Bundoora (Northern Metropolitan)	Filipino	1	0	59
Bundoora (Northern Metropolitan)	Filipino	1	1	16
