SED_NAME16	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Box Hill (Eastern Metropolitan)	20-24		M	143
Box Hill (Eastern Metropolitan)	20-24	0	F	2383
Box Hill (Eastern Metropolitan)	20-24	0	M	2604
Box Hill (Eastern Metropolitan)	20-24	1	F	132
Box Hill (Eastern Metropolitan)	20-24	1	M	125
Box Hill (Eastern Metropolitan)	25-34		F	270
Box Hill (Eastern Metropolitan)	25-34		M	234
Box Hill (Eastern Metropolitan)	25-34	0	F	4369
Box Hill (Eastern Metropolitan)	25-34	0	M	4315
Box Hill (Eastern Metropolitan)	25-34	1	F	352
Box Hill (Eastern Metropolitan)	25-34	1	M	295
Box Hill (Eastern Metropolitan)	35-44		F	200
Box Hill (Eastern Metropolitan)	35-44		M	229
Box Hill (Eastern Metropolitan)	35-44	0	F	3891
Box Hill (Eastern Metropolitan)	35-44	0	M	3693
Box Hill (Eastern Metropolitan)	35-44	1	F	604
Box Hill (Eastern Metropolitan)	35-44	1	M	356
Box Hill (Eastern Metropolitan)	45-54		F	213
Box Hill (Eastern Metropolitan)	45-54		M	225
Box Hill (Eastern Metropolitan)	45-54	0	F	3808
Box Hill (Eastern Metropolitan)	45-54	0	M	3611
Box Hill (Eastern Metropolitan)	45-54	1	F	1017
Box Hill (Eastern Metropolitan)	45-54	1	M	652
Box Hill (Eastern Metropolitan)	55-64		F	173
Box Hill (Eastern Metropolitan)	55-64		M	169
Box Hill (Eastern Metropolitan)	55-64	0	F	2813
Box Hill (Eastern Metropolitan)	55-64	0	M	2818
Box Hill (Eastern Metropolitan)	55-64	1	F	962
Box Hill (Eastern Metropolitan)	55-64	1	M	651
Box Hill (Eastern Metropolitan)	65-74		F	199
Box Hill (Eastern Metropolitan)	65-74		M	158
Box Hill (Eastern Metropolitan)	65-74	0	F	2213
Box Hill (Eastern Metropolitan)	65-74	0	M	2000
Box Hill (Eastern Metropolitan)	65-74	1	F	517
Box Hill (Eastern Metropolitan)	65-74	1	M	326
Box Hill (Eastern Metropolitan)	75-84		F	297
Box Hill (Eastern Metropolitan)	75-84		M	157
Box Hill (Eastern Metropolitan)	75-84	0	F	1745
Box Hill (Eastern Metropolitan)	75-84	0	M	1206
Box Hill (Eastern Metropolitan)	75-84	1	F	287
Box Hill (Eastern Metropolitan)	75-84	1	M	204
Box Hill (Eastern Metropolitan)	85+		F	303
Box Hill (Eastern Metropolitan)	85+		M	165
Box Hill (Eastern Metropolitan)	85+	0	F	1236
Box Hill (Eastern Metropolitan)	85+	0	M	651
Box Hill (Eastern Metropolitan)	85+	1	F	78
Box Hill (Eastern Metropolitan)	85+	1	M	85
Brighton (Southern Metropolitan)	15-19		F	128
Brighton (Southern Metropolitan)	15-19		M	126
Brighton (Southern Metropolitan)	15-19	0	F	1578
Brighton (Southern Metropolitan)	15-19	0	M	1671
Brighton (Southern Metropolitan)	15-19	1	F	69
Brighton (Southern Metropolitan)	15-19	1	M	67
Brighton (Southern Metropolitan)	20-24		F	123
Brighton (Southern Metropolitan)	20-24		M	102
Brighton (Southern Metropolitan)	20-24	0	F	1456
Brighton (Southern Metropolitan)	20-24	0	M	1395
Brighton (Southern Metropolitan)	20-24	1	F	91
Brighton (Southern Metropolitan)	20-24	1	M	70
Brighton (Southern Metropolitan)	25-34		F	352
Brighton (Southern Metropolitan)	25-34		M	305
Brighton (Southern Metropolitan)	25-34	0	F	3518
Brighton (Southern Metropolitan)	25-34	0	M	2971
Brighton (Southern Metropolitan)	25-34	1	F	251
Brighton (Southern Metropolitan)	25-34	1	M	170
Brighton (Southern Metropolitan)	35-44		F	328
Brighton (Southern Metropolitan)	35-44		M	319
Brighton (Southern Metropolitan)	35-44	0	F	3904
Brighton (Southern Metropolitan)	35-44	0	M	3439
Brighton (Southern Metropolitan)	35-44	1	F	501
Brighton (Southern Metropolitan)	35-44	1	M	289
Brighton (Southern Metropolitan)	45-54		F	350
Brighton (Southern Metropolitan)	45-54		M	322
Brighton (Southern Metropolitan)	45-54	0	F	3974
Brighton (Southern Metropolitan)	45-54	0	M	3779
Brighton (Southern Metropolitan)	45-54	1	F	1043
Brighton (Southern Metropolitan)	45-54	1	M	553
Brighton (Southern Metropolitan)	55-64		F	247
Brighton (Southern Metropolitan)	55-64		M	237
Brighton (Southern Metropolitan)	55-64	0	F	2733
Brighton (Southern Metropolitan)	55-64	0	M	2842
Brighton (Southern Metropolitan)	55-64	1	F	999
Brighton (Southern Metropolitan)	55-64	1	M	613
Brighton (Southern Metropolitan)	65-74		F	238
Brighton (Southern Metropolitan)	65-74		M	182
Brighton (Southern Metropolitan)	65-74	0	F	2118
Brighton (Southern Metropolitan)	65-74	0	M	2131
Brighton (Southern Metropolitan)	65-74	1	F	532
Brighton (Southern Metropolitan)	65-74	1	M	323
Brighton (Southern Metropolitan)	75-84		F	201
Brighton (Southern Metropolitan)	75-84		M	153
Brighton (Southern Metropolitan)	75-84	0	F	1289
Brighton (Southern Metropolitan)	75-84	0	M	1020
Brighton (Southern Metropolitan)	75-84	1	F	225
Brighton (Southern Metropolitan)	75-84	1	M	167
Brighton (Southern Metropolitan)	85+		F	237
Brighton (Southern Metropolitan)	85+		M	85
Brighton (Southern Metropolitan)	85+	0	F	1014
Brighton (Southern Metropolitan)	85+	0	M	488
Brighton (Southern Metropolitan)	85+	1	F	61
Brighton (Southern Metropolitan)	85+	1	M	67
Broadmeadows (Northern Metropolitan)	15-19		F	287
Broadmeadows (Northern Metropolitan)	15-19		M	297
Broadmeadows (Northern Metropolitan)	15-19	0	F	2078
Broadmeadows (Northern Metropolitan)	15-19	0	M	2111
Broadmeadows (Northern Metropolitan)	15-19	1	F	194
Broadmeadows (Northern Metropolitan)	15-19	1	M	157
Broadmeadows (Northern Metropolitan)	20-24		F	205
Broadmeadows (Northern Metropolitan)	20-24		M	324
Broadmeadows (Northern Metropolitan)	20-24	0	F	2029
Broadmeadows (Northern Metropolitan)	20-24	0	M	2471
Broadmeadows (Northern Metropolitan)	20-24	1	F	291
Broadmeadows (Northern Metropolitan)	20-24	1	M	230
Broadmeadows (Northern Metropolitan)	25-34		F	541
Broadmeadows (Northern Metropolitan)	25-34		M	682
Broadmeadows (Northern Metropolitan)	25-34	0	F	4160
Broadmeadows (Northern Metropolitan)	25-34	0	M	4969
Broadmeadows (Northern Metropolitan)	25-34	1	F	792
Broadmeadows (Northern Metropolitan)	25-34	1	M	520
Broadmeadows (Northern Metropolitan)	35-44		F	413
Broadmeadows (Northern Metropolitan)	35-44		M	490
Broadmeadows (Northern Metropolitan)	35-44	0	F	3253
Broadmeadows (Northern Metropolitan)	35-44	0	M	3578
Broadmeadows (Northern Metropolitan)	35-44	1	F	821
Broadmeadows (Northern Metropolitan)	35-44	1	M	564
Broadmeadows (Northern Metropolitan)	45-54		F	420
Broadmeadows (Northern Metropolitan)	45-54		M	489
Broadmeadows (Northern Metropolitan)	45-54	0	F	3079
Broadmeadows (Northern Metropolitan)	45-54	0	M	3491
Broadmeadows (Northern Metropolitan)	45-54	1	F	1015
Broadmeadows (Northern Metropolitan)	45-54	1	M	599
Broadmeadows (Northern Metropolitan)	55-64		F	320
Broadmeadows (Northern Metropolitan)	55-64		M	327
Broadmeadows (Northern Metropolitan)	55-64	0	F	2371
Broadmeadows (Northern Metropolitan)	55-64	0	M	2453
Broadmeadows (Northern Metropolitan)	55-64	1	F	616
Broadmeadows (Northern Metropolitan)	55-64	1	M	457
Broadmeadows (Northern Metropolitan)	65-74		F	326
Broadmeadows (Northern Metropolitan)	65-74		M	271
Broadmeadows (Northern Metropolitan)	65-74	0	F	1828
Broadmeadows (Northern Metropolitan)	65-74	0	M	1645
Broadmeadows (Northern Metropolitan)	65-74	1	F	366
Broadmeadows (Northern Metropolitan)	65-74	1	M	206
Broadmeadows (Northern Metropolitan)	75-84		F	277
Broadmeadows (Northern Metropolitan)	75-84		M	200
Broadmeadows (Northern Metropolitan)	75-84	0	F	1469
Broadmeadows (Northern Metropolitan)	75-84	0	M	1125
Broadmeadows (Northern Metropolitan)	75-84	1	F	194
Broadmeadows (Northern Metropolitan)	75-84	1	M	181
Broadmeadows (Northern Metropolitan)	85+		F	81
Broadmeadows (Northern Metropolitan)	85+		M	74
Broadmeadows (Northern Metropolitan)	85+	0	F	650
Broadmeadows (Northern Metropolitan)	85+	0	M	367
Broadmeadows (Northern Metropolitan)	85+	1	F	29
Broadmeadows (Northern Metropolitan)	85+	1	M	41
Brunswick (Northern Metropolitan)	15-19		F	95
Brunswick (Northern Metropolitan)	15-19		M	124
Brunswick (Northern Metropolitan)	15-19	0	F	1156
Brunswick (Northern Metropolitan)	15-19	0	M	1135
Brunswick (Northern Metropolitan)	15-19	1	F	63
Brunswick (Northern Metropolitan)	15-19	1	M	63
Brunswick (Northern Metropolitan)	20-24		F	246
Brunswick (Northern Metropolitan)	20-24		M	230
Brunswick (Northern Metropolitan)	20-24	0	F	3342
Brunswick (Northern Metropolitan)	20-24	0	M	2748
Brunswick (Northern Metropolitan)	20-24	1	F	169
Brunswick (Northern Metropolitan)	20-24	1	M	116
Brunswick (Northern Metropolitan)	25-34		F	688
Brunswick (Northern Metropolitan)	25-34		M	680
Brunswick (Northern Metropolitan)	25-34	0	F	8334
Brunswick (Northern Metropolitan)	25-34	0	M	8077
Brunswick (Northern Metropolitan)	25-34	1	F	574
Brunswick (Northern Metropolitan)	25-34	1	M	403
Brunswick (Northern Metropolitan)	35-44		F	377
Brunswick (Northern Metropolitan)	35-44		M	414
Brunswick (Northern Metropolitan)	35-44	0	F	4749
Brunswick (Northern Metropolitan)	35-44	0	M	4873
Brunswick (Northern Metropolitan)	35-44	1	F	721
Brunswick (Northern Metropolitan)	35-44	1	M	467
Brunswick (Northern Metropolitan)	45-54		F	261
Brunswick (Northern Metropolitan)	45-54		M	263
Brunswick (Northern Metropolitan)	45-54	0	F	2869
Brunswick (Northern Metropolitan)	45-54	0	M	3079
Brunswick (Northern Metropolitan)	45-54	1	F	958
Brunswick (Northern Metropolitan)	45-54	1	M	558
Brunswick (Northern Metropolitan)	55-64		F	221
Brunswick (Northern Metropolitan)	55-64		M	212
Brunswick (Northern Metropolitan)	55-64	0	F	2085
Brunswick (Northern Metropolitan)	55-64	0	M	2091
Brunswick (Northern Metropolitan)	55-64	1	F	809
Brunswick (Northern Metropolitan)	55-64	1	M	436
Brunswick (Northern Metropolitan)	65-74		F	185
Brunswick (Northern Metropolitan)	65-74		M	164
Brunswick (Northern Metropolitan)	65-74	0	F	1522
Brunswick (Northern Metropolitan)	65-74	0	M	1391
Brunswick (Northern Metropolitan)	65-74	1	F	377
Brunswick (Northern Metropolitan)	65-74	1	M	232
Brunswick (Northern Metropolitan)	75-84		F	213
Brunswick (Northern Metropolitan)	75-84		M	169
Brunswick (Northern Metropolitan)	75-84	0	F	1328
Brunswick (Northern Metropolitan)	75-84	0	M	904
Brunswick (Northern Metropolitan)	75-84	1	F	209
Brunswick (Northern Metropolitan)	75-84	1	M	170
Brunswick (Northern Metropolitan)	85+		F	234
Brunswick (Northern Metropolitan)	85+		M	102
Brunswick (Northern Metropolitan)	85+	0	F	640
Brunswick (Northern Metropolitan)	85+	0	M	395
Brunswick (Northern Metropolitan)	85+	1	F	42
Brunswick (Northern Metropolitan)	85+	1	M	58
Bulleen (Eastern Metropolitan)	15-19		F	105
Bulleen (Eastern Metropolitan)	15-19		M	105
Bulleen (Eastern Metropolitan)	15-19	0	F	1526
Bulleen (Eastern Metropolitan)	15-19	0	M	1710
Bulleen (Eastern Metropolitan)	15-19	1	F	71
Bulleen (Eastern Metropolitan)	15-19	1	M	72
Bulleen (Eastern Metropolitan)	20-24		F	87
Bulleen (Eastern Metropolitan)	20-24		M	83
Bulleen (Eastern Metropolitan)	20-24	0	F	1617
Bulleen (Eastern Metropolitan)	20-24	0	M	1757
Bulleen (Eastern Metropolitan)	20-24	1	F	133
Bulleen (Eastern Metropolitan)	20-24	1	M	113
Bulleen (Eastern Metropolitan)	25-34		F	185
Bulleen (Eastern Metropolitan)	25-34		M	224
Bulleen (Eastern Metropolitan)	25-34	0	F	3223
Bulleen (Eastern Metropolitan)	25-34	0	M	3245
Bulleen (Eastern Metropolitan)	25-34	1	F	306
Bulleen (Eastern Metropolitan)	25-34	1	M	235
Bulleen (Eastern Metropolitan)	35-44		F	178
Bulleen (Eastern Metropolitan)	35-44		M	166
Bulleen (Eastern Metropolitan)	35-44	0	F	3124
Bulleen (Eastern Metropolitan)	35-44	0	M	3019
Bulleen (Eastern Metropolitan)	35-44	1	F	544
Bulleen (Eastern Metropolitan)	35-44	1	M	318
Bulleen (Eastern Metropolitan)	45-54		F	232
Bulleen (Eastern Metropolitan)	45-54		M	207
Bulleen (Eastern Metropolitan)	45-54	0	F	3383
Bulleen (Eastern Metropolitan)	45-54	0	M	3222
Bulleen (Eastern Metropolitan)	45-54	1	F	886
Bulleen (Eastern Metropolitan)	45-54	1	M	578
Bulleen (Eastern Metropolitan)	55-64		F	196
Bulleen (Eastern Metropolitan)	55-64		M	179
Bulleen (Eastern Metropolitan)	55-64	0	F	2868
Bulleen (Eastern Metropolitan)	55-64	0	M	2755
Bulleen (Eastern Metropolitan)	55-64	1	F	885
Bulleen (Eastern Metropolitan)	55-64	1	M	528
Bulleen (Eastern Metropolitan)	65-74		F	254
Bulleen (Eastern Metropolitan)	65-74		M	187
Bulleen (Eastern Metropolitan)	65-74	0	F	2840
Bulleen (Eastern Metropolitan)	65-74	0	M	2453
Bulleen (Eastern Metropolitan)	65-74	1	F	645
Bulleen (Eastern Metropolitan)	65-74	1	M	409
Bulleen (Eastern Metropolitan)	75-84		F	315
Bulleen (Eastern Metropolitan)	75-84		M	253
Bulleen (Eastern Metropolitan)	75-84	0	F	2178
Bulleen (Eastern Metropolitan)	75-84	0	M	1999
Bulleen (Eastern Metropolitan)	75-84	1	F	355
Bulleen (Eastern Metropolitan)	75-84	1	M	279
Bulleen (Eastern Metropolitan)	85+		F	212
Bulleen (Eastern Metropolitan)	85+		M	127
Bulleen (Eastern Metropolitan)	85+	0	F	1039
Bulleen (Eastern Metropolitan)	85+	0	M	648
Bulleen (Eastern Metropolitan)	85+	1	F	64
Bulleen (Eastern Metropolitan)	85+	1	M	85
Bundoora (Northern Metropolitan)	15-19		F	136
Bundoora (Northern Metropolitan)	15-19		M	175
Bundoora (Northern Metropolitan)	15-19	0	F	1707
Bundoora (Northern Metropolitan)	15-19	0	M	1714
Bundoora (Northern Metropolitan)	15-19	1	F	79
Bundoora (Northern Metropolitan)	15-19	1	M	87
Bundoora (Northern Metropolitan)	20-24		F	197
Bundoora (Northern Metropolitan)	20-24		M	207
Bundoora (Northern Metropolitan)	20-24	0	F	2627
Bundoora (Northern Metropolitan)	20-24	0	M	2692
Bundoora (Northern Metropolitan)	20-24	1	F	164
Bundoora (Northern Metropolitan)	20-24	1	M	139
Bundoora (Northern Metropolitan)	25-34		F	320
Bundoora (Northern Metropolitan)	25-34		M	304
Bundoora (Northern Metropolitan)	25-34	0	F	4100
Bundoora (Northern Metropolitan)	25-34	0	M	4273
Bundoora (Northern Metropolitan)	25-34	1	F	422
Bundoora (Northern Metropolitan)	25-34	1	M	311
Bundoora (Northern Metropolitan)	35-44		F	199
Bundoora (Northern Metropolitan)	35-44		M	217
Bundoora (Northern Metropolitan)	35-44	0	F	3310
Bundoora (Northern Metropolitan)	35-44	0	M	3513
Bundoora (Northern Metropolitan)	35-44	1	F	655
Bundoora (Northern Metropolitan)	35-44	1	M	384
Bundoora (Northern Metropolitan)	45-54		F	220
Bundoora (Northern Metropolitan)	45-54		M	208
Bundoora (Northern Metropolitan)	45-54	0	F	2906
Bundoora (Northern Metropolitan)	45-54	0	M	2920
Bundoora (Northern Metropolitan)	45-54	1	F	797
Bundoora (Northern Metropolitan)	45-54	1	M	503
Bundoora (Northern Metropolitan)	55-64		F	182
Bundoora (Northern Metropolitan)	55-64		M	181
Bundoora (Northern Metropolitan)	55-64	0	F	2448
Bundoora (Northern Metropolitan)	55-64	0	M	2406
Bundoora (Northern Metropolitan)	55-64	1	F	754
Bundoora (Northern Metropolitan)	55-64	1	M	484
Bundoora (Northern Metropolitan)	65-74		F	245
Bundoora (Northern Metropolitan)	65-74		M	179
Bundoora (Northern Metropolitan)	65-74	0	F	2045
Bundoora (Northern Metropolitan)	65-74	0	M	1945
Bundoora (Northern Metropolitan)	65-74	1	F	489
Bundoora (Northern Metropolitan)	65-74	1	M	338
Bundoora (Northern Metropolitan)	75-84		F	240
Bundoora (Northern Metropolitan)	75-84		M	170
Bundoora (Northern Metropolitan)	75-84	0	F	1285
Bundoora (Northern Metropolitan)	75-84	0	M	1034
Bundoora (Northern Metropolitan)	75-84	1	F	208
Bundoora (Northern Metropolitan)	75-84	1	M	191
Bundoora (Northern Metropolitan)	85+		F	182
Bundoora (Northern Metropolitan)	85+		M	80
Bundoora (Northern Metropolitan)	85+	0	F	539
Bundoora (Northern Metropolitan)	85+	0	M	321
Bundoora (Northern Metropolitan)	85+	1	F	34
Bundoora (Northern Metropolitan)	85+	1	M	53
Buninyong (Western Victoria)	15-19		F	218
Buninyong (Western Victoria)	15-19		M	200
Buninyong (Western Victoria)	15-19	0	F	1563
Buninyong (Western Victoria)	15-19	0	M	1632
Buninyong (Western Victoria)	15-19	1	F	102
Buninyong (Western Victoria)	15-19	1	M	83
Buninyong (Western Victoria)	20-24		F	181
Buninyong (Western Victoria)	20-24		M	191
Buninyong (Western Victoria)	20-24	0	F	1795
Buninyong (Western Victoria)	20-24	0	M	1907
Buninyong (Western Victoria)	20-24	1	F	152
Buninyong (Western Victoria)	20-24	1	M	102
Buninyong (Western Victoria)	25-34		F	264
Buninyong (Western Victoria)	25-34		M	264
Buninyong (Western Victoria)	25-34	0	F	2776
Buninyong (Western Victoria)	25-34	0	M	2765
Buninyong (Western Victoria)	25-34	1	F	405
Buninyong (Western Victoria)	25-34	1	M	230
Buninyong (Western Victoria)	35-44		F	267
Buninyong (Western Victoria)	35-44		M	271
Buninyong (Western Victoria)	35-44	0	F	2957
Buninyong (Western Victoria)	35-44	0	M	2914
Buninyong (Western Victoria)	35-44	1	F	608
Buninyong (Western Victoria)	35-44	1	M	392
Buninyong (Western Victoria)	45-54		F	313
Buninyong (Western Victoria)	45-54		M	323
Buninyong (Western Victoria)	45-54	0	F	2996
Buninyong (Western Victoria)	45-54	0	M	3089
Buninyong (Western Victoria)	45-54	1	F	901
Buninyong (Western Victoria)	45-54	1	M	480
Buninyong (Western Victoria)	55-64		F	348
Buninyong (Western Victoria)	55-64		M	322
Buninyong (Western Victoria)	55-64	0	F	2647
Buninyong (Western Victoria)	55-64	0	M	2899
Buninyong (Western Victoria)	55-64	1	F	944
Buninyong (Western Victoria)	55-64	1	M	563
Buninyong (Western Victoria)	65-74		F	349
Buninyong (Western Victoria)	65-74		M	346
Buninyong (Western Victoria)	65-74	0	F	2187
Buninyong (Western Victoria)	65-74	0	M	2230
Buninyong (Western Victoria)	65-74	1	F	501
Buninyong (Western Victoria)	65-74	1	M	350
Buninyong (Western Victoria)	75-84		F	254
Buninyong (Western Victoria)	75-84		M	179
Buninyong (Western Victoria)	75-84	0	F	1009
Buninyong (Western Victoria)	75-84	0	M	942
Buninyong (Western Victoria)	75-84	1	F	161
Buninyong (Western Victoria)	75-84	1	M	129
Buninyong (Western Victoria)	85+		F	123
Buninyong (Western Victoria)	85+		M	86
Buninyong (Western Victoria)	85+	0	F	500
Buninyong (Western Victoria)	85+	0	M	287
Buninyong (Western Victoria)	85+	1	F	19
Buninyong (Western Victoria)	85+	1	M	28
Burwood (Southern Metropolitan)	15-19		F	138
Burwood (Southern Metropolitan)	15-19		M	133
Burwood (Southern Metropolitan)	15-19	0	F	2237
Burwood (Southern Metropolitan)	15-19	0	M	1949
Burwood (Southern Metropolitan)	15-19	1	F	98
Burwood (Southern Metropolitan)	15-19	1	M	86
Burwood (Southern Metropolitan)	20-24		F	166
Burwood (Southern Metropolitan)	20-24		M	205
Burwood (Southern Metropolitan)	20-24	0	F	2780
Burwood (Southern Metropolitan)	20-24	0	M	3044
Burwood (Southern Metropolitan)	20-24	1	F	164
Burwood (Southern Metropolitan)	20-24	1	M	151
Burwood (Southern Metropolitan)	25-34		F	310
Burwood (Southern Metropolitan)	25-34		M	302
Burwood (Southern Metropolitan)	25-34	0	F	3912
Burwood (Southern Metropolitan)	25-34	0	M	4170
Burwood (Southern Metropolitan)	25-34	1	F	326
Burwood (Southern Metropolitan)	25-34	1	M	234
Burwood (Southern Metropolitan)	35-44		F	215
Burwood (Southern Metropolitan)	35-44		M	231
Burwood (Southern Metropolitan)	35-44	0	F	3628
Burwood (Southern Metropolitan)	35-44	0	M	3335
Burwood (Southern Metropolitan)	35-44	1	F	608
Burwood (Southern Metropolitan)	35-44	1	M	380
Burwood (Southern Metropolitan)	45-54		F	226
Burwood (Southern Metropolitan)	45-54		M	261
Burwood (Southern Metropolitan)	45-54	0	F	3615
Burwood (Southern Metropolitan)	45-54	0	M	3446
Burwood (Southern Metropolitan)	45-54	1	F	984
Burwood (Southern Metropolitan)	45-54	1	M	597
Burwood (Southern Metropolitan)	55-64		F	223
Burwood (Southern Metropolitan)	55-64		M	184
Burwood (Southern Metropolitan)	55-64	0	F	2575
Burwood (Southern Metropolitan)	55-64	0	M	2573
Burwood (Southern Metropolitan)	55-64	1	F	947
Burwood (Southern Metropolitan)	55-64	1	M	596
Burwood (Southern Metropolitan)	65-74		F	190
Burwood (Southern Metropolitan)	65-74		M	142
Burwood (Southern Metropolitan)	65-74	0	F	2000
Burwood (Southern Metropolitan)	65-74	0	M	1748
Burwood (Southern Metropolitan)	65-74	1	F	485
Burwood (Southern Metropolitan)	65-74	1	M	322
Burwood (Southern Metropolitan)	75-84		F	223
Burwood (Southern Metropolitan)	75-84		M	149
Burwood (Southern Metropolitan)	75-84	0	F	1359
Burwood (Southern Metropolitan)	75-84	0	M	1000
Burwood (Southern Metropolitan)	75-84	1	F	221
Burwood (Southern Metropolitan)	75-84	1	M	154
Burwood (Southern Metropolitan)	85+		F	209
Burwood (Southern Metropolitan)	85+		M	76
Burwood (Southern Metropolitan)	85+	0	F	1096
Burwood (Southern Metropolitan)	85+	0	M	508
Burwood (Southern Metropolitan)	85+	1	F	61
Burwood (Southern Metropolitan)	85+	1	M	65
Carrum (South-Eastern Metropolitan)	15-19		F	162
Carrum (South-Eastern Metropolitan)	15-19		M	177
Carrum (South-Eastern Metropolitan)	15-19	0	F	1583
Carrum (South-Eastern Metropolitan)	15-19	0	M	1643
Carrum (South-Eastern Metropolitan)	15-19	1	F	94
Carrum (South-Eastern Metropolitan)	15-19	1	M	60
Carrum (South-Eastern Metropolitan)	20-24		F	146
Carrum (South-Eastern Metropolitan)	20-24		M	161
Carrum (South-Eastern Metropolitan)	20-24	0	F	1633
Carrum (South-Eastern Metropolitan)	20-24	0	M	1697
Carrum (South-Eastern Metropolitan)	20-24	1	F	135
Carrum (South-Eastern Metropolitan)	20-24	1	M	81
Carrum (South-Eastern Metropolitan)	25-34		F	337
Carrum (South-Eastern Metropolitan)	25-34		M	332
Carrum (South-Eastern Metropolitan)	25-34	0	F	4157
Carrum (South-Eastern Metropolitan)	25-34	0	M	3856
Carrum (South-Eastern Metropolitan)	25-34	1	F	504
Carrum (South-Eastern Metropolitan)	25-34	1	M	291
Carrum (South-Eastern Metropolitan)	35-44		F	357
Carrum (South-Eastern Metropolitan)	35-44		M	380
Carrum (South-Eastern Metropolitan)	35-44	0	F	4141
Carrum (South-Eastern Metropolitan)	35-44	0	M	4294
Carrum (South-Eastern Metropolitan)	35-44	1	F	705
Carrum (South-Eastern Metropolitan)	35-44	1	M	463
Carrum (South-Eastern Metropolitan)	45-54		F	312
Carrum (South-Eastern Metropolitan)	45-54		M	369
Carrum (South-Eastern Metropolitan)	45-54	0	F	3675
Carrum (South-Eastern Metropolitan)	45-54	0	M	3801
Carrum (South-Eastern Metropolitan)	45-54	1	F	881
Carrum (South-Eastern Metropolitan)	45-54	1	M	525
Carrum (South-Eastern Metropolitan)	55-64		F	316
Carrum (South-Eastern Metropolitan)	55-64		M	343
Carrum (South-Eastern Metropolitan)	55-64	0	F	2969
Carrum (South-Eastern Metropolitan)	55-64	0	M	3135
Carrum (South-Eastern Metropolitan)	55-64	1	F	817
Carrum (South-Eastern Metropolitan)	55-64	1	M	468
Carrum (South-Eastern Metropolitan)	65-74		F	354
Carrum (South-Eastern Metropolitan)	65-74		M	327
Carrum (South-Eastern Metropolitan)	65-74	0	F	2236
Carrum (South-Eastern Metropolitan)	65-74	0	M	2072
Carrum (South-Eastern Metropolitan)	65-74	1	F	437
Carrum (South-Eastern Metropolitan)	65-74	1	M	279
Carrum (South-Eastern Metropolitan)	75-84		F	368
Carrum (South-Eastern Metropolitan)	75-84		M	249
Carrum (South-Eastern Metropolitan)	75-84	0	F	1191
Carrum (South-Eastern Metropolitan)	75-84	0	M	885
Carrum (South-Eastern Metropolitan)	75-84	1	F	120
Carrum (South-Eastern Metropolitan)	75-84	1	M	131
Carrum (South-Eastern Metropolitan)	85+		F	248
Carrum (South-Eastern Metropolitan)	85+		M	144
Carrum (South-Eastern Metropolitan)	85+	0	F	544
Carrum (South-Eastern Metropolitan)	85+	0	M	313
Carrum (South-Eastern Metropolitan)	85+	1	F	30
Carrum (South-Eastern Metropolitan)	85+	1	M	26
Caulfield (Southern Metropolitan)	15-19		F	99
Caulfield (Southern Metropolitan)	15-19		M	114
Caulfield (Southern Metropolitan)	15-19	0	F	1407
Caulfield (Southern Metropolitan)	15-19	0	M	1394
Caulfield (Southern Metropolitan)	15-19	1	F	75
Caulfield (Southern Metropolitan)	15-19	1	M	69
Caulfield (Southern Metropolitan)	20-24		F	144
Caulfield (Southern Metropolitan)	20-24		M	163
Caulfield (Southern Metropolitan)	20-24	0	F	2226
Caulfield (Southern Metropolitan)	20-24	0	M	2041
Caulfield (Southern Metropolitan)	20-24	1	F	148
Caulfield (Southern Metropolitan)	20-24	1	M	116
Caulfield (Southern Metropolitan)	25-34		F	461
Caulfield (Southern Metropolitan)	25-34		M	512
Caulfield (Southern Metropolitan)	25-34	0	F	5590
Caulfield (Southern Metropolitan)	25-34	0	M	5455
Caulfield (Southern Metropolitan)	25-34	1	F	409
Caulfield (Southern Metropolitan)	25-34	1	M	300
Caulfield (Southern Metropolitan)	35-44		F	311
Caulfield (Southern Metropolitan)	35-44		M	299
Caulfield (Southern Metropolitan)	35-44	0	F	3773
Caulfield (Southern Metropolitan)	35-44	0	M	3841
Caulfield (Southern Metropolitan)	35-44	1	F	564
Caulfield (Southern Metropolitan)	35-44	1	M	374
Caulfield (Southern Metropolitan)	45-54		F	240
Caulfield (Southern Metropolitan)	45-54		M	270
Caulfield (Southern Metropolitan)	45-54	0	F	3037
Caulfield (Southern Metropolitan)	45-54	0	M	2976
Caulfield (Southern Metropolitan)	45-54	1	F	789
Caulfield (Southern Metropolitan)	45-54	1	M	487
Caulfield (Southern Metropolitan)	55-64		F	228
Caulfield (Southern Metropolitan)	55-64		M	220
Caulfield (Southern Metropolitan)	55-64	0	F	2387
Caulfield (Southern Metropolitan)	55-64	0	M	2471
Caulfield (Southern Metropolitan)	55-64	1	F	909
Caulfield (Southern Metropolitan)	55-64	1	M	598
Caulfield (Southern Metropolitan)	65-74		F	198
Caulfield (Southern Metropolitan)	65-74		M	165
Caulfield (Southern Metropolitan)	65-74	0	F	1930
Caulfield (Southern Metropolitan)	65-74	0	M	1961
Caulfield (Southern Metropolitan)	65-74	1	F	544
Caulfield (Southern Metropolitan)	65-74	1	M	354
Caulfield (Southern Metropolitan)	75-84		F	199
Caulfield (Southern Metropolitan)	75-84		M	118
Caulfield (Southern Metropolitan)	75-84	0	F	1202
