SED_NAME16	Age	NeedsAssistance	Sex	persons
Euroa (Northern Victoria)	65-74	0	F	3314
Euroa (Northern Victoria)	65-74	0	M	3505
Euroa (Northern Victoria)	65-74	1	F	350
Euroa (Northern Victoria)	65-74	1	M	361
Euroa (Northern Victoria)	75-84		F	248
Euroa (Northern Victoria)	75-84		M	211
Euroa (Northern Victoria)	75-84	0	F	1555
Euroa (Northern Victoria)	75-84	0	M	1582
Euroa (Northern Victoria)	75-84	1	F	411
Euroa (Northern Victoria)	75-84	1	M	300
Euroa (Northern Victoria)	85+		F	110
Euroa (Northern Victoria)	85+		M	76
Euroa (Northern Victoria)	85+	0	F	455
Euroa (Northern Victoria)	85+	0	M	407
Euroa (Northern Victoria)	85+	1	F	446
Euroa (Northern Victoria)	85+	1	M	219
Evelyn (Eastern Victoria)	0-4		F	50
Evelyn (Eastern Victoria)	0-4		M	71
Evelyn (Eastern Victoria)	0-4	0	F	1692
Evelyn (Eastern Victoria)	0-4	0	M	1682
Evelyn (Eastern Victoria)	0-4	1	F	13
Evelyn (Eastern Victoria)	0-4	1	M	38
Evelyn (Eastern Victoria)	5-14		F	140
Evelyn (Eastern Victoria)	5-14		M	140
Evelyn (Eastern Victoria)	5-14	0	F	3415
Evelyn (Eastern Victoria)	5-14	0	M	3394
Evelyn (Eastern Victoria)	5-14	1	F	94
Evelyn (Eastern Victoria)	5-14	1	M	234
Evelyn (Eastern Victoria)	15-19		F	79
Evelyn (Eastern Victoria)	15-19		M	91
Evelyn (Eastern Victoria)	15-19	0	F	1854
Evelyn (Eastern Victoria)	15-19	0	M	1894
Evelyn (Eastern Victoria)	15-19	1	F	47
Evelyn (Eastern Victoria)	15-19	1	M	72
Evelyn (Eastern Victoria)	20-24		F	90
Evelyn (Eastern Victoria)	20-24		M	104
Evelyn (Eastern Victoria)	20-24	0	F	1608
Evelyn (Eastern Victoria)	20-24	0	M	1714
Evelyn (Eastern Victoria)	20-24	1	F	43
Evelyn (Eastern Victoria)	20-24	1	M	61
Evelyn (Eastern Victoria)	25-34		F	168
Evelyn (Eastern Victoria)	25-34		M	164
Evelyn (Eastern Victoria)	25-34	0	F	3573
Evelyn (Eastern Victoria)	25-34	0	M	3445
Evelyn (Eastern Victoria)	25-34	1	F	78
Evelyn (Eastern Victoria)	25-34	1	M	81
Evelyn (Eastern Victoria)	35-44		F	178
Evelyn (Eastern Victoria)	35-44		M	176
Evelyn (Eastern Victoria)	35-44	0	F	3545
Evelyn (Eastern Victoria)	35-44	0	M	3393
Evelyn (Eastern Victoria)	35-44	1	F	79
Evelyn (Eastern Victoria)	35-44	1	M	69
Evelyn (Eastern Victoria)	45-54		F	210
Evelyn (Eastern Victoria)	45-54		M	181
Evelyn (Eastern Victoria)	45-54	0	F	3896
Evelyn (Eastern Victoria)	45-54	0	M	3628
Evelyn (Eastern Victoria)	45-54	1	F	137
Evelyn (Eastern Victoria)	45-54	1	M	113
Evelyn (Eastern Victoria)	55-64		F	168
Evelyn (Eastern Victoria)	55-64		M	170
Evelyn (Eastern Victoria)	55-64	0	F	3282
Evelyn (Eastern Victoria)	55-64	0	M	3039
Evelyn (Eastern Victoria)	55-64	1	F	146
Evelyn (Eastern Victoria)	55-64	1	M	120
Evelyn (Eastern Victoria)	65-74		F	154
Evelyn (Eastern Victoria)	65-74		M	136
Evelyn (Eastern Victoria)	65-74	0	F	2385
Evelyn (Eastern Victoria)	65-74	0	M	2263
Evelyn (Eastern Victoria)	65-74	1	F	179
Evelyn (Eastern Victoria)	65-74	1	M	194
Evelyn (Eastern Victoria)	75-84		F	88
Evelyn (Eastern Victoria)	75-84		M	72
Evelyn (Eastern Victoria)	75-84	0	F	985
Evelyn (Eastern Victoria)	75-84	0	M	915
Evelyn (Eastern Victoria)	75-84	1	F	231
Evelyn (Eastern Victoria)	75-84	1	M	157
Evelyn (Eastern Victoria)	85+		F	75
Evelyn (Eastern Victoria)	85+		M	40
Evelyn (Eastern Victoria)	85+	0	F	203
Evelyn (Eastern Victoria)	85+	0	M	176
Evelyn (Eastern Victoria)	85+	1	F	231
Evelyn (Eastern Victoria)	85+	1	M	122
Ferntree Gully (Eastern Metropolitan)	0-4		F	69
Ferntree Gully (Eastern Metropolitan)	0-4		M	61
Ferntree Gully (Eastern Metropolitan)	0-4	0	F	1480
Ferntree Gully (Eastern Metropolitan)	0-4	0	M	1586
Ferntree Gully (Eastern Metropolitan)	0-4	1	F	18
Ferntree Gully (Eastern Metropolitan)	0-4	1	M	27
Ferntree Gully (Eastern Metropolitan)	5-14		F	91
Ferntree Gully (Eastern Metropolitan)	5-14		M	107
Ferntree Gully (Eastern Metropolitan)	5-14	0	F	2866
Ferntree Gully (Eastern Metropolitan)	5-14	0	M	3030
Ferntree Gully (Eastern Metropolitan)	5-14	1	F	74
Ferntree Gully (Eastern Metropolitan)	5-14	1	M	144
Ferntree Gully (Eastern Metropolitan)	15-19		F	50
Ferntree Gully (Eastern Metropolitan)	15-19		M	57
Ferntree Gully (Eastern Metropolitan)	15-19	0	F	1635
Ferntree Gully (Eastern Metropolitan)	15-19	0	M	1684
Ferntree Gully (Eastern Metropolitan)	15-19	1	F	35
Ferntree Gully (Eastern Metropolitan)	15-19	1	M	69
Ferntree Gully (Eastern Metropolitan)	20-24		F	50
Ferntree Gully (Eastern Metropolitan)	20-24		M	64
Ferntree Gully (Eastern Metropolitan)	20-24	0	F	1682
Ferntree Gully (Eastern Metropolitan)	20-24	0	M	1802
Ferntree Gully (Eastern Metropolitan)	20-24	1	F	39
Ferntree Gully (Eastern Metropolitan)	20-24	1	M	46
Ferntree Gully (Eastern Metropolitan)	25-34		F	144
Ferntree Gully (Eastern Metropolitan)	25-34		M	132
Ferntree Gully (Eastern Metropolitan)	25-34	0	F	3605
Ferntree Gully (Eastern Metropolitan)	25-34	0	M	3544
Ferntree Gully (Eastern Metropolitan)	25-34	1	F	71
Ferntree Gully (Eastern Metropolitan)	25-34	1	M	65
Ferntree Gully (Eastern Metropolitan)	35-44		F	152
Ferntree Gully (Eastern Metropolitan)	35-44		M	175
Ferntree Gully (Eastern Metropolitan)	35-44	0	F	3587
Ferntree Gully (Eastern Metropolitan)	35-44	0	M	3394
Ferntree Gully (Eastern Metropolitan)	35-44	1	F	75
Ferntree Gully (Eastern Metropolitan)	35-44	1	M	79
Ferntree Gully (Eastern Metropolitan)	45-54		F	123
Ferntree Gully (Eastern Metropolitan)	45-54		M	137
Ferntree Gully (Eastern Metropolitan)	45-54	0	F	3757
Ferntree Gully (Eastern Metropolitan)	45-54	0	M	3448
Ferntree Gully (Eastern Metropolitan)	45-54	1	F	125
Ferntree Gully (Eastern Metropolitan)	45-54	1	M	89
Ferntree Gully (Eastern Metropolitan)	55-64		F	156
Ferntree Gully (Eastern Metropolitan)	55-64		M	153
Ferntree Gully (Eastern Metropolitan)	55-64	0	F	3866
Ferntree Gully (Eastern Metropolitan)	55-64	0	M	3407
Ferntree Gully (Eastern Metropolitan)	55-64	1	F	184
Ferntree Gully (Eastern Metropolitan)	55-64	1	M	128
Ferntree Gully (Eastern Metropolitan)	65-74		F	160
Ferntree Gully (Eastern Metropolitan)	65-74		M	118
Ferntree Gully (Eastern Metropolitan)	65-74	0	F	2574
Ferntree Gully (Eastern Metropolitan)	65-74	0	M	2381
Ferntree Gully (Eastern Metropolitan)	65-74	1	F	241
Ferntree Gully (Eastern Metropolitan)	65-74	1	M	189
Ferntree Gully (Eastern Metropolitan)	75-84		F	101
Ferntree Gully (Eastern Metropolitan)	75-84		M	65
Ferntree Gully (Eastern Metropolitan)	75-84	0	F	1094
Ferntree Gully (Eastern Metropolitan)	75-84	0	M	960
Ferntree Gully (Eastern Metropolitan)	75-84	1	F	423
Ferntree Gully (Eastern Metropolitan)	75-84	1	M	244
Ferntree Gully (Eastern Metropolitan)	85+		F	51
Ferntree Gully (Eastern Metropolitan)	85+		M	48
Ferntree Gully (Eastern Metropolitan)	85+	0	F	413
Ferntree Gully (Eastern Metropolitan)	85+	0	M	252
Ferntree Gully (Eastern Metropolitan)	85+	1	F	585
Ferntree Gully (Eastern Metropolitan)	85+	1	M	224
Footscray (Western Metropolitan)	0-4		F	244
Footscray (Western Metropolitan)	0-4		M	225
Footscray (Western Metropolitan)	0-4	0	F	2303
Footscray (Western Metropolitan)	0-4	0	M	2460
Footscray (Western Metropolitan)	0-4	1	F	20
Footscray (Western Metropolitan)	0-4	1	M	25
Footscray (Western Metropolitan)	5-14		F	243
Footscray (Western Metropolitan)	5-14		M	273
Footscray (Western Metropolitan)	5-14	0	F	3355
Footscray (Western Metropolitan)	5-14	0	M	3372
Footscray (Western Metropolitan)	5-14	1	F	75
Footscray (Western Metropolitan)	5-14	1	M	133
Footscray (Western Metropolitan)	15-19		F	135
Footscray (Western Metropolitan)	15-19		M	157
Footscray (Western Metropolitan)	15-19	0	F	1855
Footscray (Western Metropolitan)	15-19	0	M	1781
Footscray (Western Metropolitan)	15-19	1	F	41
Footscray (Western Metropolitan)	15-19	1	M	56
Footscray (Western Metropolitan)	20-24		F	257
Footscray (Western Metropolitan)	20-24		M	328
Footscray (Western Metropolitan)	20-24	0	F	3271
Footscray (Western Metropolitan)	20-24	0	M	3738
Footscray (Western Metropolitan)	20-24	1	F	38
Footscray (Western Metropolitan)	20-24	1	M	58
Footscray (Western Metropolitan)	25-34		F	693
Footscray (Western Metropolitan)	25-34		M	740
Footscray (Western Metropolitan)	25-34	0	F	8058
Footscray (Western Metropolitan)	25-34	0	M	8799
Footscray (Western Metropolitan)	25-34	1	F	92
Footscray (Western Metropolitan)	25-34	1	M	104
Footscray (Western Metropolitan)	35-44		F	454
Footscray (Western Metropolitan)	35-44		M	522
Footscray (Western Metropolitan)	35-44	0	F	5362
Footscray (Western Metropolitan)	35-44	0	M	5807
Footscray (Western Metropolitan)	35-44	1	F	102
Footscray (Western Metropolitan)	35-44	1	M	131
Footscray (Western Metropolitan)	45-54		F	361
Footscray (Western Metropolitan)	45-54		M	372
Footscray (Western Metropolitan)	45-54	0	F	4052
Footscray (Western Metropolitan)	45-54	0	M	4089
Footscray (Western Metropolitan)	45-54	1	F	222
Footscray (Western Metropolitan)	45-54	1	M	179
Footscray (Western Metropolitan)	55-64		F	273
Footscray (Western Metropolitan)	55-64		M	278
Footscray (Western Metropolitan)	55-64	0	F	3225
Footscray (Western Metropolitan)	55-64	0	M	3165
Footscray (Western Metropolitan)	55-64	1	F	340
Footscray (Western Metropolitan)	55-64	1	M	290
Footscray (Western Metropolitan)	65-74		F	209
Footscray (Western Metropolitan)	65-74		M	195
Footscray (Western Metropolitan)	65-74	0	F	1877
Footscray (Western Metropolitan)	65-74	0	M	1868
Footscray (Western Metropolitan)	65-74	1	F	455
Footscray (Western Metropolitan)	65-74	1	M	350
Footscray (Western Metropolitan)	75-84		F	140
Footscray (Western Metropolitan)	75-84		M	129
Footscray (Western Metropolitan)	75-84	0	F	857
Footscray (Western Metropolitan)	75-84	0	M	801
Footscray (Western Metropolitan)	75-84	1	F	634
Footscray (Western Metropolitan)	75-84	1	M	413
Footscray (Western Metropolitan)	85+		F	78
Footscray (Western Metropolitan)	85+		M	55
Footscray (Western Metropolitan)	85+	0	F	247
Footscray (Western Metropolitan)	85+	0	M	200
Footscray (Western Metropolitan)	85+	1	F	503
Footscray (Western Metropolitan)	85+	1	M	253
Forest Hill (Eastern Metropolitan)	0-4		F	54
Forest Hill (Eastern Metropolitan)	0-4		M	74
Forest Hill (Eastern Metropolitan)	0-4	0	F	1416
Forest Hill (Eastern Metropolitan)	0-4	0	M	1513
Forest Hill (Eastern Metropolitan)	0-4	1	F	7
Forest Hill (Eastern Metropolitan)	0-4	1	M	19
Forest Hill (Eastern Metropolitan)	5-14		F	104
Forest Hill (Eastern Metropolitan)	5-14		M	101
Forest Hill (Eastern Metropolitan)	5-14	0	F	3266
Forest Hill (Eastern Metropolitan)	5-14	0	M	3450
Forest Hill (Eastern Metropolitan)	5-14	1	F	66
Forest Hill (Eastern Metropolitan)	5-14	1	M	121
Forest Hill (Eastern Metropolitan)	15-19		F	54
Forest Hill (Eastern Metropolitan)	15-19		M	32
Forest Hill (Eastern Metropolitan)	15-19	0	F	1709
Forest Hill (Eastern Metropolitan)	15-19	0	M	1834
Forest Hill (Eastern Metropolitan)	15-19	1	F	30
Forest Hill (Eastern Metropolitan)	15-19	1	M	44
Forest Hill (Eastern Metropolitan)	20-24		F	58
Forest Hill (Eastern Metropolitan)	20-24		M	74
Forest Hill (Eastern Metropolitan)	20-24	0	F	1723
Forest Hill (Eastern Metropolitan)	20-24	0	M	1949
Forest Hill (Eastern Metropolitan)	20-24	1	F	33
Forest Hill (Eastern Metropolitan)	20-24	1	M	40
Forest Hill (Eastern Metropolitan)	25-34		F	126
Forest Hill (Eastern Metropolitan)	25-34		M	154
Forest Hill (Eastern Metropolitan)	25-34	0	F	3179
Forest Hill (Eastern Metropolitan)	25-34	0	M	3197
Forest Hill (Eastern Metropolitan)	25-34	1	F	38
Forest Hill (Eastern Metropolitan)	25-34	1	M	53
Forest Hill (Eastern Metropolitan)	35-44		F	126
Forest Hill (Eastern Metropolitan)	35-44		M	143
Forest Hill (Eastern Metropolitan)	35-44	0	F	3957
Forest Hill (Eastern Metropolitan)	35-44	0	M	3539
Forest Hill (Eastern Metropolitan)	35-44	1	F	75
Forest Hill (Eastern Metropolitan)	35-44	1	M	53
Forest Hill (Eastern Metropolitan)	45-54		F	144
Forest Hill (Eastern Metropolitan)	45-54		M	135
Forest Hill (Eastern Metropolitan)	45-54	0	F	3849
Forest Hill (Eastern Metropolitan)	45-54	0	M	3517
Forest Hill (Eastern Metropolitan)	45-54	1	F	104
Forest Hill (Eastern Metropolitan)	45-54	1	M	75
Forest Hill (Eastern Metropolitan)	55-64		F	142
Forest Hill (Eastern Metropolitan)	55-64		M	125
Forest Hill (Eastern Metropolitan)	55-64	0	F	3359
Forest Hill (Eastern Metropolitan)	55-64	0	M	2925
Forest Hill (Eastern Metropolitan)	55-64	1	F	147
Forest Hill (Eastern Metropolitan)	55-64	1	M	99
Forest Hill (Eastern Metropolitan)	65-74		F	143
Forest Hill (Eastern Metropolitan)	65-74		M	123
Forest Hill (Eastern Metropolitan)	65-74	0	F	3062
Forest Hill (Eastern Metropolitan)	65-74	0	M	2521
Forest Hill (Eastern Metropolitan)	65-74	1	F	250
Forest Hill (Eastern Metropolitan)	65-74	1	M	217
Forest Hill (Eastern Metropolitan)	75-84		F	106
Forest Hill (Eastern Metropolitan)	75-84		M	96
Forest Hill (Eastern Metropolitan)	75-84	0	F	1804
Forest Hill (Eastern Metropolitan)	75-84	0	M	1591
Forest Hill (Eastern Metropolitan)	75-84	1	F	497
Forest Hill (Eastern Metropolitan)	75-84	1	M	288
Forest Hill (Eastern Metropolitan)	85+		F	105
Forest Hill (Eastern Metropolitan)	85+		M	27
Forest Hill (Eastern Metropolitan)	85+	0	F	514
Forest Hill (Eastern Metropolitan)	85+	0	M	395
Forest Hill (Eastern Metropolitan)	85+	1	F	576
Forest Hill (Eastern Metropolitan)	85+	1	M	252
Frankston (South-Eastern Metropolitan)	0-4		F	128
Frankston (South-Eastern Metropolitan)	0-4		M	151
Frankston (South-Eastern Metropolitan)	0-4	0	F	1667
Frankston (South-Eastern Metropolitan)	0-4	0	M	1755
Frankston (South-Eastern Metropolitan)	0-4	1	F	25
Frankston (South-Eastern Metropolitan)	0-4	1	M	42
Frankston (South-Eastern Metropolitan)	5-14		F	230
Frankston (South-Eastern Metropolitan)	5-14		M	222
Frankston (South-Eastern Metropolitan)	5-14	0	F	2983
Frankston (South-Eastern Metropolitan)	5-14	0	M	3077
Frankston (South-Eastern Metropolitan)	5-14	1	F	106
Frankston (South-Eastern Metropolitan)	5-14	1	M	200
Frankston (South-Eastern Metropolitan)	15-19		F	123
Frankston (South-Eastern Metropolitan)	15-19		M	124
Frankston (South-Eastern Metropolitan)	15-19	0	F	1563
Frankston (South-Eastern Metropolitan)	15-19	0	M	1553
Frankston (South-Eastern Metropolitan)	15-19	1	F	41
Frankston (South-Eastern Metropolitan)	15-19	1	M	81
Frankston (South-Eastern Metropolitan)	20-24		F	176
Frankston (South-Eastern Metropolitan)	20-24		M	145
Frankston (South-Eastern Metropolitan)	20-24	0	F	1743
Frankston (South-Eastern Metropolitan)	20-24	0	M	1718
Frankston (South-Eastern Metropolitan)	20-24	1	F	51
Frankston (South-Eastern Metropolitan)	20-24	1	M	60
Frankston (South-Eastern Metropolitan)	25-34		F	332
Frankston (South-Eastern Metropolitan)	25-34		M	350
Frankston (South-Eastern Metropolitan)	25-34	0	F	3706
Frankston (South-Eastern Metropolitan)	25-34	0	M	3533
Frankston (South-Eastern Metropolitan)	25-34	1	F	93
Frankston (South-Eastern Metropolitan)	25-34	1	M	107
Frankston (South-Eastern Metropolitan)	35-44		F	273
Frankston (South-Eastern Metropolitan)	35-44		M	284
Frankston (South-Eastern Metropolitan)	35-44	0	F	3563
Frankston (South-Eastern Metropolitan)	35-44	0	M	3430
Frankston (South-Eastern Metropolitan)	35-44	1	F	148
Frankston (South-Eastern Metropolitan)	35-44	1	M	133
Frankston (South-Eastern Metropolitan)	45-54		F	311
Frankston (South-Eastern Metropolitan)	45-54		M	294
Frankston (South-Eastern Metropolitan)	45-54	0	F	3720
Frankston (South-Eastern Metropolitan)	45-54	0	M	3515
Frankston (South-Eastern Metropolitan)	45-54	1	F	220
Frankston (South-Eastern Metropolitan)	45-54	1	M	160
Frankston (South-Eastern Metropolitan)	55-64		F	299
Frankston (South-Eastern Metropolitan)	55-64		M	286
Frankston (South-Eastern Metropolitan)	55-64	0	F	3454
Frankston (South-Eastern Metropolitan)	55-64	0	M	3176
Frankston (South-Eastern Metropolitan)	55-64	1	F	262
Frankston (South-Eastern Metropolitan)	55-64	1	M	199
Frankston (South-Eastern Metropolitan)	65-74		F	256
Frankston (South-Eastern Metropolitan)	65-74		M	210
Frankston (South-Eastern Metropolitan)	65-74	0	F	2749
Frankston (South-Eastern Metropolitan)	65-74	0	M	2359
Frankston (South-Eastern Metropolitan)	65-74	1	F	289
Frankston (South-Eastern Metropolitan)	65-74	1	M	270
Frankston (South-Eastern Metropolitan)	75-84		F	173
Frankston (South-Eastern Metropolitan)	75-84		M	119
Frankston (South-Eastern Metropolitan)	75-84	0	F	1417
Frankston (South-Eastern Metropolitan)	75-84	0	M	1154
Frankston (South-Eastern Metropolitan)	75-84	1	F	397
Frankston (South-Eastern Metropolitan)	75-84	1	M	279
Frankston (South-Eastern Metropolitan)	85+		F	91
Frankston (South-Eastern Metropolitan)	85+		M	48
Frankston (South-Eastern Metropolitan)	85+	0	F	421
Frankston (South-Eastern Metropolitan)	85+	0	M	325
Frankston (South-Eastern Metropolitan)	85+	1	F	558
Frankston (South-Eastern Metropolitan)	85+	1	M	252
Geelong (Western Victoria)	0-4		F	130
Geelong (Western Victoria)	0-4		M	111
Geelong (Western Victoria)	0-4	0	F	1679
Geelong (Western Victoria)	0-4	0	M	1762
Geelong (Western Victoria)	0-4	1	F	16
Geelong (Western Victoria)	0-4	1	M	35
Geelong (Western Victoria)	5-14		F	181
Geelong (Western Victoria)	5-14		M	181
Geelong (Western Victoria)	5-14	0	F	2987
Geelong (Western Victoria)	5-14	0	M	3005
Geelong (Western Victoria)	5-14	1	F	85
Geelong (Western Victoria)	5-14	1	M	209
Geelong (Western Victoria)	15-19		F	104
Geelong (Western Victoria)	15-19		M	89
Geelong (Western Victoria)	15-19	0	F	1548
Geelong (Western Victoria)	15-19	0	M	1583
Geelong (Western Victoria)	15-19	1	F	53
Geelong (Western Victoria)	15-19	1	M	79
Geelong (Western Victoria)	20-24		F	186
Geelong (Western Victoria)	20-24		M	131
Geelong (Western Victoria)	20-24	0	F	2141
Geelong (Western Victoria)	20-24	0	M	2063
Geelong (Western Victoria)	20-24	1	F	53
Geelong (Western Victoria)	20-24	1	M	56
Geelong (Western Victoria)	25-34		F	296
Geelong (Western Victoria)	25-34		M	323
Geelong (Western Victoria)	25-34	0	F	4306
Geelong (Western Victoria)	25-34	0	M	4027
Geelong (Western Victoria)	25-34	1	F	80
Geelong (Western Victoria)	25-34	1	M	110
Geelong (Western Victoria)	35-44		F	252
Geelong (Western Victoria)	35-44		M	247
Geelong (Western Victoria)	35-44	0	F	3711
Geelong (Western Victoria)	35-44	0	M	3465
Geelong (Western Victoria)	35-44	1	F	117
Geelong (Western Victoria)	35-44	1	M	103
Geelong (Western Victoria)	45-54		F	306
Geelong (Western Victoria)	45-54		M	297
Geelong (Western Victoria)	45-54	0	F	3891
Geelong (Western Victoria)	45-54	0	M	3515
Geelong (Western Victoria)	45-54	1	F	195
Geelong (Western Victoria)	45-54	1	M	165
Geelong (Western Victoria)	55-64		F	261
Geelong (Western Victoria)	55-64		M	228
Geelong (Western Victoria)	55-64	0	F	3602
Geelong (Western Victoria)	55-64	0	M	3229
Geelong (Western Victoria)	55-64	1	F	257
Geelong (Western Victoria)	55-64	1	M	202
Geelong (Western Victoria)	65-74		F	219
Geelong (Western Victoria)	65-74		M	199
Geelong (Western Victoria)	65-74	0	F	2635
Geelong (Western Victoria)	65-74	0	M	2165
Geelong (Western Victoria)	65-74	1	F	257
Geelong (Western Victoria)	65-74	1	M	242
Geelong (Western Victoria)	75-84		F	174
Geelong (Western Victoria)	75-84		M	120
Geelong (Western Victoria)	75-84	0	F	1523
Geelong (Western Victoria)	75-84	0	M	1083
Geelong (Western Victoria)	75-84	1	F	407
Geelong (Western Victoria)	75-84	1	M	250
Geelong (Western Victoria)	85+		F	103
Geelong (Western Victoria)	85+		M	73
Geelong (Western Victoria)	85+	0	F	506
Geelong (Western Victoria)	85+	0	M	354
Geelong (Western Victoria)	85+	1	F	630
Geelong (Western Victoria)	85+	1	M	295
Gembrook (Eastern Victoria)	0-4		F	132
Gembrook (Eastern Victoria)	0-4		M	142
Gembrook (Eastern Victoria)	0-4	0	F	2280
Gembrook (Eastern Victoria)	0-4	0	M	2455
Gembrook (Eastern Victoria)	0-4	1	F	24
Gembrook (Eastern Victoria)	0-4	1	M	46
Gembrook (Eastern Victoria)	5-14		F	211
Gembrook (Eastern Victoria)	5-14		M	234
Gembrook (Eastern Victoria)	5-14	0	F	4220
Gembrook (Eastern Victoria)	5-14	0	M	4314
Gembrook (Eastern Victoria)	5-14	1	F	124
Gembrook (Eastern Victoria)	5-14	1	M	256
Gembrook (Eastern Victoria)	15-19		F	120
Gembrook (Eastern Victoria)	15-19		M	140
Gembrook (Eastern Victoria)	15-19	0	F	2121
Gembrook (Eastern Victoria)	15-19	0	M	2305
Gembrook (Eastern Victoria)	15-19	1	F	58
Gembrook (Eastern Victoria)	15-19	1	M	69
Gembrook (Eastern Victoria)	20-24		F	133
Gembrook (Eastern Victoria)	20-24		M	127
Gembrook (Eastern Victoria)	20-24	0	F	2141
Gembrook (Eastern Victoria)	20-24	0	M	2054
Gembrook (Eastern Victoria)	20-24	1	F	46
Gembrook (Eastern Victoria)	20-24	1	M	48
Gembrook (Eastern Victoria)	25-34		F	262
Gembrook (Eastern Victoria)	25-34		M	244
Gembrook (Eastern Victoria)	25-34	0	F	4421
Gembrook (Eastern Victoria)	25-34	0	M	4008
Gembrook (Eastern Victoria)	25-34	1	F	72
Gembrook (Eastern Victoria)	25-34	1	M	70
Gembrook (Eastern Victoria)	35-44		F	263
Gembrook (Eastern Victoria)	35-44		M	245
Gembrook (Eastern Victoria)	35-44	0	F	4395
Gembrook (Eastern Victoria)	35-44	0	M	4142
Gembrook (Eastern Victoria)	35-44	1	F	96
Gembrook (Eastern Victoria)	35-44	1	M	89
Gembrook (Eastern Victoria)	45-54		F	278
Gembrook (Eastern Victoria)	45-54		M	289
Gembrook (Eastern Victoria)	45-54	0	F	4562
Gembrook (Eastern Victoria)	45-54	0	M	4321
Gembrook (Eastern Victoria)	45-54	1	F	118
Gembrook (Eastern Victoria)	45-54	1	M	101
Gembrook (Eastern Victoria)	55-64		F	234
Gembrook (Eastern Victoria)	55-64		M	218
Gembrook (Eastern Victoria)	55-64	0	F	3504
Gembrook (Eastern Victoria)	55-64	0	M	3383
Gembrook (Eastern Victoria)	55-64	1	F	157
Gembrook (Eastern Victoria)	55-64	1	M	116
Gembrook (Eastern Victoria)	65-74		F	169
Gembrook (Eastern Victoria)	65-74		M	150
Gembrook (Eastern Victoria)	65-74	0	F	2325
Gembrook (Eastern Victoria)	65-74	0	M	2154
Gembrook (Eastern Victoria)	65-74	1	F	200
Gembrook (Eastern Victoria)	65-74	1	M	177
Gembrook (Eastern Victoria)	75-84		F	98
Gembrook (Eastern Victoria)	75-84		M	94
Gembrook (Eastern Victoria)	75-84	0	F	1050
Gembrook (Eastern Victoria)	75-84	0	M	1028
Gembrook (Eastern Victoria)	75-84	1	F	255
Gembrook (Eastern Victoria)	75-84	1	M	169
Gembrook (Eastern Victoria)	85+		F	51
Gembrook (Eastern Victoria)	85+		M	30
Gembrook (Eastern Victoria)	85+	0	F	303
Gembrook (Eastern Victoria)	85+	0	M	250
Gembrook (Eastern Victoria)	85+	1	F	327
Gembrook (Eastern Victoria)	85+	1	M	143
Gippsland East (Eastern Victoria)	0-4		F	148
Gippsland East (Eastern Victoria)	0-4		M	123
Gippsland East (Eastern Victoria)	0-4	0	F	1380
Gippsland East (Eastern Victoria)	0-4	0	M	1375
Gippsland East (Eastern Victoria)	0-4	1	F	13
Gippsland East (Eastern Victoria)	0-4	1	M	30
Gippsland East (Eastern Victoria)	5-14		F	268
Gippsland East (Eastern Victoria)	5-14		M	258
Gippsland East (Eastern Victoria)	5-14	0	F	2941
Gippsland East (Eastern Victoria)	5-14	0	M	2979
Gippsland East (Eastern Victoria)	5-14	1	F	106
Gippsland East (Eastern Victoria)	5-14	1	M	199
Gippsland East (Eastern Victoria)	15-19		F	123
Gippsland East (Eastern Victoria)	15-19		M	122
Gippsland East (Eastern Victoria)	15-19	0	F	1351
Gippsland East (Eastern Victoria)	15-19	0	M	1440
Gippsland East (Eastern Victoria)	15-19	1	F	51
Gippsland East (Eastern Victoria)	15-19	1	M	88
Gippsland East (Eastern Victoria)	20-24		F	113
Gippsland East (Eastern Victoria)	20-24		M	134
Gippsland East (Eastern Victoria)	20-24	0	F	1050
Gippsland East (Eastern Victoria)	20-24	0	M	1144
Gippsland East (Eastern Victoria)	20-24	1	F	39
Gippsland East (Eastern Victoria)	20-24	1	M	42
Gippsland East (Eastern Victoria)	25-34		F	242
Gippsland East (Eastern Victoria)	25-34		M	228
Gippsland East (Eastern Victoria)	25-34	0	F	2465
Gippsland East (Eastern Victoria)	25-34	0	M	2230
Gippsland East (Eastern Victoria)	25-34	1	F	57
Gippsland East (Eastern Victoria)	25-34	1	M	77
Gippsland East (Eastern Victoria)	35-44		F	274
Gippsland East (Eastern Victoria)	35-44		M	262
Gippsland East (Eastern Victoria)	35-44	0	F	2679
Gippsland East (Eastern Victoria)	35-44	0	M	2432
Gippsland East (Eastern Victoria)	35-44	1	F	86
Gippsland East (Eastern Victoria)	35-44	1	M	102
Gippsland East (Eastern Victoria)	45-54		F	336
Gippsland East (Eastern Victoria)	45-54		M	341
Gippsland East (Eastern Victoria)	45-54	0	F	3506
Gippsland East (Eastern Victoria)	45-54	0	M	3073
Gippsland East (Eastern Victoria)	45-54	1	F	157
Gippsland East (Eastern Victoria)	45-54	1	M	183
Gippsland East (Eastern Victoria)	55-64		F	387
Gippsland East (Eastern Victoria)	55-64		M	369
Gippsland East (Eastern Victoria)	55-64	0	F	4204
Gippsland East (Eastern Victoria)	55-64	0	M	3901
Gippsland East (Eastern Victoria)	55-64	1	F	278
Gippsland East (Eastern Victoria)	55-64	1	M	267
Gippsland East (Eastern Victoria)	65-74		F	396
Gippsland East (Eastern Victoria)	65-74		M	442
