SED_NAME16	CoupleFamily	HasChild	HasChildUnder15	MortgageRepayment.min	families_in_occupied_private_dwellings_being_purchased
Albury		1	1	5400	3
Albury		1	1	7200	3
Albury		1	1	9600	5
Albury		1	1	12000	6
Albury		1	1	14400	4
Albury		1	1	19200	5
Albury		1	1	24000	3
Albury	0	1	0	0	11
Albury	0	1	0	1800	3
Albury	0	1	0	3600	14
Albury	0	1	0	5400	13
Albury	0	1	0	7200	46
Albury	0	1	0	9600	43
Albury	0	1	0	12000	37
Albury	0	1	0	14400	62
Albury	0	1	0	16800	36
Albury	0	1	0	19200	26
Albury	0	1	0	21600	14
Albury	0	1	0	24000	13
Albury	0	1	0	26400	6
Albury	0	1	0	31200	11
Albury	0	1	0	36000	3
Albury	0	1	0	48000	3
Albury	0	1	0	60000	4
Albury	0	1	1	0	12
Albury	0	1	1	1800	3
Albury	0	1	1	3600	17
Albury	0	1	1	5400	17
Albury	0	1	1	7200	37
Albury	0	1	1	9600	46
Albury	0	1	1	12000	59
Albury	0	1	1	14400	79
Albury	0	1	1	16800	45
Albury	0	1	1	19200	29
Albury	0	1	1	21600	22
Albury	0	1	1	24000	15
Albury	0	1	1	26400	6
Albury	0	1	1	28800	3
Albury	0	1	1	31200	7
Albury	0	1	1	36000	4
Albury	0	1	1	60000	3
Albury	1	0	0	0	139
Albury	1	0	0	1800	48
Albury	1	0	0	3600	102
Albury	1	0	0	5400	66
Albury	1	0	0	7200	157
Albury	1	0	0	9600	214
Albury	1	0	0	12000	221
Albury	1	0	0	14400	296
Albury	1	0	0	16800	242
Albury	1	0	0	19200	239
Albury	1	0	0	21600	117
Albury	1	0	0	24000	190
Albury	1	0	0	26400	61
Albury	1	0	0	28800	27
Albury	1	0	0	31200	90
Albury	1	0	0	36000	65
Albury	1	0	0	48000	21
Albury	1	0	0	60000	20
Albury	1	1	0	0	67
Albury	1	1	0	1800	12
Albury	1	1	0	3600	32
Albury	1	1	0	5400	30
Albury	1	1	0	7200	61
Albury	1	1	0	9600	100
Albury	1	1	0	12000	112
Albury	1	1	0	14400	135
Albury	1	1	0	16800	107
Albury	1	1	0	19200	122
Albury	1	1	0	21600	59
Albury	1	1	0	24000	107
Albury	1	1	0	26400	28
Albury	1	1	0	28800	24
Albury	1	1	0	31200	45
Albury	1	1	0	36000	56
Albury	1	1	0	48000	7
Albury	1	1	0	60000	8
Albury	1	1	1	0	77
Albury	1	1	1	1800	19
Albury	1	1	1	3600	55
Albury	1	1	1	5400	53
Albury	1	1	1	7200	123
Albury	1	1	1	9600	243
Albury	1	1	1	12000	320
Albury	1	1	1	14400	444
Albury	1	1	1	16800	399
Albury	1	1	1	19200	412
Albury	1	1	1	21600	258
Albury	1	1	1	24000	348
Albury	1	1	1	26400	127
Albury	1	1	1	28800	45
Albury	1	1	1	31200	159
Albury	1	1	1	36000	150
Albury	1	1	1	48000	43
Albury	1	1	1	60000	35
Auburn		1	1	0	7
Auburn		1	1	3600	3
Auburn		1	1	5400	4
Auburn		1	1	9600	6
Auburn		1	1	12000	8
Auburn		1	1	14400	7
Auburn		1	1	16800	6
Auburn		1	1	19200	10
Auburn		1	1	21600	3
Auburn		1	1	24000	11
Auburn		1	1	26400	3
Auburn		1	1	28800	8
Auburn		1	1	31200	9
Auburn		1	1	36000	23
Auburn		1	1	60000	7
Auburn	0	1	0	0	44
Auburn	0	1	0	1800	3
Auburn	0	1	0	3600	15
Auburn	0	1	0	5400	8
Auburn	0	1	0	7200	21
Auburn	0	1	0	9600	34
Auburn	0	1	0	12000	33
Auburn	0	1	0	14400	41
Auburn	0	1	0	16800	42
Auburn	0	1	0	19200	50
Auburn	0	1	0	21600	23
Auburn	0	1	0	24000	77
Auburn	0	1	0	26400	24
Auburn	0	1	0	28800	17
Auburn	0	1	0	31200	28
Auburn	0	1	0	36000	48
