SED_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	families
Camden	1	1	0	1	535
Camden	1	1	1	0	1230
Camden	1	1	1	1	277
Campbelltown					344
Campbelltown	0	0	0	1	1741
Campbelltown	0	0	1	0	311
Campbelltown	0	0	1	1	224
Campbelltown	0	1	0	0	1998
Campbelltown	0	1	0	1	250
Campbelltown	0	1	1	0	351
Campbelltown	0	1	1	1	108
Campbelltown	1	0	0	1	2304
Campbelltown	1	0	1	0	586
Campbelltown	1	0	1	1	559
Campbelltown	1	1	0	0	4375
Campbelltown	1	1	0	1	417
Campbelltown	1	1	1	0	834
Campbelltown	1	1	1	1	266
Canterbury					514
Canterbury	0	0	0	1	1832
Canterbury	0	0	1	0	471
Canterbury	0	0	1	1	202
Canterbury	0	1	0	0	1112
Canterbury	0	1	0	1	100
Canterbury	0	1	1	0	246
Canterbury	0	1	1	1	37
Canterbury	1	0	0	1	2597
Canterbury	1	0	1	0	1027
Canterbury	1	0	1	1	665
Canterbury	1	1	0	0	5793
Canterbury	1	1	0	1	211
Canterbury	1	1	1	0	952
Canterbury	1	1	1	1	166
Castle Hill					167
Castle Hill	0	0	0	1	822
Castle Hill	0	0	1	0	277
Castle Hill	0	0	1	1	166
Castle Hill	0	1	0	0	674
Castle Hill	0	1	0	1	65
Castle Hill	0	1	1	0	175
Castle Hill	0	1	1	1	36
Castle Hill	1	0	0	1	2600
Castle Hill	1	0	1	0	1394
Castle Hill	1	0	1	1	1015
Castle Hill	1	1	0	0	6459
Castle Hill	1	1	0	1	286
Castle Hill	1	1	1	0	1595
Castle Hill	1	1	1	1	228
Cessnock					284
Cessnock	0	0	0	1	1328
Cessnock	0	0	1	0	265
Cessnock	0	0	1	1	109
Cessnock	0	1	0	0	1779
Cessnock	0	1	0	1	185
Cessnock	0	1	1	0	249
Cessnock	0	1	1	1	52
Cessnock	1	0	0	1	1796
Cessnock	1	0	1	0	456
Cessnock	1	0	1	1	420
Cessnock	1	1	0	0	4667
Cessnock	1	1	0	1	369
Cessnock	1	1	1	0	794
Cessnock	1	1	1	1	188
Charlestown					252
Charlestown	0	0	0	1	1383
Charlestown	0	0	1	0	348
Charlestown	0	0	1	1	133
Charlestown	0	1	0	0	1218
Charlestown	0	1	0	1	105
Charlestown	0	1	1	0	248
Charlestown	0	1	1	1	49
Charlestown	1	0	0	1	1631
Charlestown	1	0	1	0	767
Charlestown	1	0	1	1	447
Charlestown	1	1	0	0	4693
Charlestown	1	1	0	1	248
Charlestown	1	1	1	0	836
Charlestown	1	1	1	1	126
Clarence					300
Clarence	0	0	0	1	1241
Clarence	0	0	1	0	272
Clarence	0	0	1	1	128
Clarence	0	1	0	0	1537
Clarence	0	1	0	1	152
Clarence	0	1	1	0	242
Clarence	0	1	1	1	47
Clarence	1	0	0	1	1427
Clarence	1	0	1	0	477
Clarence	1	0	1	1	260
Clarence	1	1	0	0	3182
Clarence	1	1	0	1	286
Clarence	1	1	1	0	708
Clarence	1	1	1	1	150
Coffs Harbour					210
Coffs Harbour	0	0	0	1	1255
Coffs Harbour	0	0	1	0	314
Coffs Harbour	0	0	1	1	126
Coffs Harbour	0	1	0	0	1525
Coffs Harbour	0	1	0	1	142
Coffs Harbour	0	1	1	0	293
Coffs Harbour	0	1	1	1	49
Coffs Harbour	1	0	0	1	1399
Coffs Harbour	1	0	1	0	527
Coffs Harbour	1	0	1	1	295
Coffs Harbour	1	1	0	0	3862
Coffs Harbour	1	1	0	1	225
Coffs Harbour	1	1	1	0	724
Coffs Harbour	1	1	1	1	111
Coogee					450
Coogee	0	0	0	1	902
Coogee	0	0	1	0	362
Coogee	0	0	1	1	77
Coogee	0	1	0	0	890
Coogee	0	1	0	1	44
Coogee	0	1	1	0	121
Coogee	0	1	1	1	9
Coogee	1	0	0	1	985
Coogee	1	0	1	0	805
Coogee	1	0	1	1	327
Coogee	1	1	0	0	5681
Coogee	1	1	0	1	69
Coogee	1	1	1	0	697
Coogee	1	1	1	1	46
Cootamundra					275
Cootamundra	0	0	0	1	973
Cootamundra	0	0	1	0	217
Cootamundra	0	0	1	1	78
Cootamundra	0	1	0	0	1279
Cootamundra	0	1	0	1	114
Cootamundra	0	1	1	0	213
Cootamundra	0	1	1	1	38
Cootamundra	1	0	0	1	1353
Cootamundra	1	0	1	0	455
Cootamundra	1	0	1	1	265
Cootamundra	1	1	0	0	3594
Cootamundra	1	1	0	1	232
Cootamundra	1	1	1	0	730
Cootamundra	1	1	1	1	148
Cronulla					248
Cronulla	0	0	0	1	1104
Cronulla	0	0	1	0	285
Cronulla	0	0	1	1	142
Cronulla	0	1	0	0	760
Cronulla	0	1	0	1	54
Cronulla	0	1	1	0	152
Cronulla	0	1	1	1	20
Cronulla	1	0	0	1	2042
Cronulla	1	0	1	0	880
Cronulla	1	0	1	1	743
Cronulla	1	1	0	0	5049
Cronulla	1	1	0	1	174
Cronulla	1	1	1	0	936
Cronulla	1	1	1	1	163
Davidson					211
Davidson	0	0	0	1	850
Davidson	0	0	1	0	377
Davidson	0	0	1	1	141
Davidson	0	1	0	0	562
Davidson	0	1	0	1	36
Davidson	0	1	1	0	175
Davidson	0	1	1	1	17
Davidson	1	0	0	1	1895
Davidson	1	0	1	0	1677
Davidson	1	0	1	1	910
Davidson	1	1	0	0	6385
Davidson	1	1	0	1	126
Davidson	1	1	1	0	1451
Davidson	1	1	1	1	150
Drummoyne					439
Drummoyne	0	0	0	1	1185
Drummoyne	0	0	1	0	401
Drummoyne	0	0	1	1	117
Drummoyne	0	1	0	0	833
Drummoyne	0	1	0	1	46
Drummoyne	0	1	1	0	135
Drummoyne	0	1	1	1	8
Drummoyne	1	0	0	1	1822
Drummoyne	1	0	1	0	854
Drummoyne	1	0	1	1	537
Drummoyne	1	1	0	0	5823
Drummoyne	1	1	0	1	109
Drummoyne	1	1	1	0	768
Drummoyne	1	1	1	1	74
Dubbo					318
Dubbo	0	0	0	1	1050
Dubbo	0	0	1	0	272
Dubbo	0	0	1	1	116
Dubbo	0	1	0	0	1698
Dubbo	0	1	0	1	143
Dubbo	0	1	1	0	243
Dubbo	0	1	1	1	46
Dubbo	1	0	0	1	1382
Dubbo	1	0	1	0	498
Dubbo	1	0	1	1	306
Dubbo	1	1	0	0	4523
Dubbo	1	1	0	1	227
Dubbo	1	1	1	0	767
Dubbo	1	1	1	1	120
East Hills					373
East Hills	0	0	0	1	1578
East Hills	0	0	1	0	315
East Hills	0	0	1	1	200
East Hills	0	1	0	0	1013
East Hills	0	1	0	1	120
East Hills	0	1	1	0	243
East Hills	0	1	1	1	55
East Hills	1	0	0	1	2479
East Hills	1	0	1	0	914
East Hills	1	0	1	1	720
East Hills	1	1	0	0	5120
East Hills	1	1	0	1	297
East Hills	1	1	1	0	1075
East Hills	1	1	1	1	216
Epping					256
Epping	0	0	0	1	908
Epping	0	0	1	0	404
Epping	0	0	1	1	166
Epping	0	1	0	0	617
Epping	0	1	0	1	36
Epping	0	1	1	0	173
Epping	0	1	1	1	18
Epping	1	0	0	1	2428
Epping	1	0	1	0	1900
Epping	1	0	1	1	1018
Epping	1	1	0	0	5811
Epping	1	1	0	1	159
Epping	1	1	1	0	1425
Epping	1	1	1	1	124
Fairfield					604
Fairfield	0	0	0	1	2197
Fairfield	0	0	1	0	498
Fairfield	0	0	1	1	277
Fairfield	0	1	0	0	1555
Fairfield	0	1	0	1	201
Fairfield	0	1	1	0	368
Fairfield	0	1	1	1	123
Fairfield	1	0	0	1	2602
Fairfield	1	0	1	0	890
Fairfield	1	0	1	1	843
Fairfield	1	1	0	0	4820
Fairfield	1	1	0	1	399
Fairfield	1	1	1	0	1194
Fairfield	1	1	1	1	350
Gosford					328
Gosford	0	0	0	1	1587
Gosford	0	0	1	0	359
Gosford	0	0	1	1	161
Gosford	0	1	0	0	1359
Gosford	0	1	0	1	144
Gosford	0	1	1	0	200
Gosford	0	1	1	1	37
Gosford	1	0	0	1	1582
Gosford	1	0	1	0	554
Gosford	1	0	1	1	403
Gosford	1	1	0	0	4052
Gosford	1	1	0	1	204
Gosford	1	1	1	0	655
Gosford	1	1	1	1	107
Goulburn					239
Goulburn	0	0	0	1	1043
Goulburn	0	0	1	0	272
Goulburn	0	0	1	1	91
Goulburn	0	1	0	0	1161
Goulburn	0	1	0	1	124
Goulburn	0	1	1	0	220
Goulburn	0	1	1	1	41
Goulburn	1	0	0	1	1614
Goulburn	1	0	1	0	565
Goulburn	1	0	1	1	335
Goulburn	1	1	0	0	4285
Goulburn	1	1	0	1	282
Goulburn	1	1	1	0	823
Goulburn	1	1	1	1	160
Granville					576
Granville	0	0	0	1	1673
Granville	0	0	1	0	348
Granville	0	0	1	1	206
Granville	0	1	0	0	1219
Granville	0	1	0	1	119
Granville	0	1	1	0	230
Granville	0	1	1	1	73
Granville	1	0	0	1	2159
Granville	1	0	1	0	791
Granville	1	0	1	1	654
Granville	1	1	0	0	6900
Granville	1	1	0	1	283
Granville	1	1	1	0	1059
Granville	1	1	1	1	292
Hawkesbury					198
Hawkesbury	0	0	0	1	1238
Hawkesbury	0	0	1	0	262
Hawkesbury	0	0	1	1	141
Hawkesbury	0	1	0	0	1060
Hawkesbury	0	1	0	1	127
Hawkesbury	0	1	1	0	222
Hawkesbury	0	1	1	1	42
Hawkesbury	1	0	0	1	2240
Hawkesbury	1	0	1	0	686
Hawkesbury	1	0	1	1	601
Hawkesbury	1	1	0	0	4604
Hawkesbury	1	1	0	1	412
Hawkesbury	1	1	1	0	931
Hawkesbury	1	1	1	1	251
Heathcote					231
Heathcote	0	0	0	1	1159
Heathcote	0	0	1	0	309
Heathcote	0	0	1	1	173
Heathcote	0	1	0	0	913
Heathcote	0	1	0	1	74
Heathcote	0	1	1	0	190
Heathcote	0	1	1	1	30
Heathcote	1	0	0	1	2368
Heathcote	1	0	1	0	895
Heathcote	1	0	1	1	728
Heathcote	1	1	0	0	5846
Heathcote	1	1	0	1	241
Heathcote	1	1	1	0	1023
Heathcote	1	1	1	1	172
Heffron					893
Heffron	0	0	0	1	1227
Heffron	0	0	1	0	431
Heffron	0	0	1	1	123
Heffron	0	1	0	0	887
Heffron	0	1	0	1	76
Heffron	0	1	1	0	114
Heffron	0	1	1	1	21
Heffron	1	0	0	1	1274
Heffron	1	0	1	0	643
Heffron	1	0	1	1	331
Heffron	1	1	0	0	5308
Heffron	1	1	0	1	102
Heffron	1	1	1	0	524
Heffron	1	1	1	1	64
Holsworthy					303
Holsworthy	0	0	0	1	1305
Holsworthy	0	0	1	0	324
Holsworthy	0	0	1	1	223
Holsworthy	0	1	0	0	1109
Holsworthy	0	1	0	1	144
Holsworthy	0	1	1	0	241
Holsworthy	0	1	1	1	55
Holsworthy	1	0	0	1	2559
Holsworthy	1	0	1	0	1025
Holsworthy	1	0	1	1	895
Holsworthy	1	1	0	0	6297
Holsworthy	1	1	0	1	398
Holsworthy	1	1	1	0	1464
Holsworthy	1	1	1	1	281
Hornsby					288
Hornsby	0	0	0	1	1177
Hornsby	0	0	1	0	332
Hornsby	0	0	1	1	191
Hornsby	0	1	0	0	695
Hornsby	0	1	0	1	40
Hornsby	0	1	1	0	194
Hornsby	0	1	1	1	23
Hornsby	1	0	0	1	2141
Hornsby	1	0	1	0	1291
Hornsby	1	0	1	1	779
Hornsby	1	1	0	0	6398
Hornsby	1	1	0	1	173
Hornsby	1	1	1	0	1200
Hornsby	1	1	1	1	141
Keira					273
Keira	0	0	0	1	1329
Keira	0	0	1	0	374
Keira	0	0	1	1	161
Keira	0	1	0	0	1129
Keira	0	1	0	1	109
Keira	0	1	1	0	233
Keira	0	1	1	1	38
Keira	1	0	0	1	1795
Keira	1	0	1	0	897
Keira	1	0	1	1	584
Keira	1	1	0	0	5239
Keira	1	1	0	1	198
Keira	1	1	1	0	947
Keira	1	1	1	1	168
Kiama					177
Kiama	0	0	0	1	1008
Kiama	0	0	1	0	286
Kiama	0	0	1	1	129
Kiama	0	1	0	0	1090
Kiama	0	1	0	1	114
Kiama	0	1	1	0	212
Kiama	0	1	1	1	39
Kiama	1	0	0	1	1711
Kiama	1	0	1	0	692
Kiama	1	0	1	1	449
Kiama	1	1	0	0	4041
Kiama	1	1	0	1	246
Kiama	1	1	1	0	800
Kiama	1	1	1	1	168
Kogarah					620
Kogarah	0	0	0	1	1596
Kogarah	0	0	1	0	589
Kogarah	0	0	1	1	178
Kogarah	0	1	0	0	1052
Kogarah	0	1	0	1	87
Kogarah	0	1	1	0	206
Kogarah	0	1	1	1	42
Kogarah	1	0	0	1	2295
Kogarah	1	0	1	0	1155
Kogarah	1	0	1	1	697
Kogarah	1	1	0	0	6067
Kogarah	1	1	0	1	238
Kogarah	1	1	1	0	977
Kogarah	1	1	1	1	140
Ku-ring-gai					269
Ku-ring-gai	0	0	0	1	871
Ku-ring-gai	0	0	1	0	446
Ku-ring-gai	0	0	1	1	148
Ku-ring-gai	0	1	0	0	647
Ku-ring-gai	0	1	0	1	40
Ku-ring-gai	0	1	1	0	216
Ku-ring-gai	0	1	1	1	13
Ku-ring-gai	1	0	0	1	1696
Ku-ring-gai	1	0	1	0	1671
Ku-ring-gai	1	0	1	1	738
Ku-ring-gai	1	1	0	0	6475
Ku-ring-gai	1	1	0	1	130
Ku-ring-gai	1	1	1	0	1403
Ku-ring-gai	1	1	1	1	123
Lake Macquarie					233
Lake Macquarie	0	0	0	1	1335
Lake Macquarie	0	0	1	0	319
Lake Macquarie	0	0	1	1	132
Lake Macquarie	0	1	0	0	1361
Lake Macquarie	0	1	0	1	128
Lake Macquarie	0	1	1	0	229
Lake Macquarie	0	1	1	1	46
Lake Macquarie	1	0	0	1	1814
Lake Macquarie	1	0	1	0	635
Lake Macquarie	1	0	1	1	419
Lake Macquarie	1	1	0	0	3683
Lake Macquarie	1	1	0	1	307
Lake Macquarie	1	1	1	0	755
Lake Macquarie	1	1	1	1	127
Lakemba					511
Lakemba	0	0	0	1	1670
Lakemba	0	0	1	0	394
Lakemba	0	0	1	1	192
Lakemba	0	1	0	0	1216
Lakemba	0	1	0	1	125
Lakemba	0	1	1	0	282
Lakemba	0	1	1	1	93
Lakemba	1	0	0	1	2363
Lakemba	1	0	1	0	821
Lakemba	1	0	1	1	759
Lakemba	1	1	0	0	6380
Lakemba	1	1	0	1	354
Lakemba	1	1	1	0	1353
Lakemba	1	1	1	1	384
Lane Cove					396
Lane Cove	0	0	0	1	978
Lane Cove	0	0	1	0	405
Lane Cove	0	0	1	1	119
Lane Cove	0	1	0	0	777
Lane Cove	0	1	0	1	31
Lane Cove	0	1	1	0	128
Lane Cove	0	1	1	1	9
Lane Cove	1	0	0	1	1491
Lane Cove	1	0	1	0	1197
Lane Cove	1	0	1	1	618
Lane Cove	1	1	0	0	6332
Lane Cove	1	1	0	1	96
Lane Cove	1	1	1	0	1007
Lane Cove	1	1	1	1	87
Lismore					274
Lismore	0	0	0	1	1290
Lismore	0	0	1	0	385
Lismore	0	0	1	1	119
Lismore	0	1	0	0	1622
Lismore	0	1	0	1	126
Lismore	0	1	1	0	313
Lismore	0	1	1	1	61
Lismore	1	0	0	1	1361
Lismore	1	0	1	0	548
Lismore	1	0	1	1	260
Lismore	1	1	0	0	3432
Lismore	1	1	0	1	197
Lismore	1	1	1	0	732
Lismore	1	1	1	1	106
Liverpool					418
Liverpool	0	0	0	1	1871
Liverpool	0	0	1	0	464
Liverpool	0	0	1	1	269
Liverpool	0	1	0	0	1666
Liverpool	0	1	0	1	223
Liverpool	0	1	1	0	380
Liverpool	0	1	1	1	109
Liverpool	1	0	0	1	2536
Liverpool	1	0	1	0	897
Liverpool	1	0	1	1	840
Liverpool	1	1	0	0	5790
Liverpool	1	1	0	1	467
Liverpool	1	1	1	0	1435
Liverpool	1	1	1	1	334
Londonderry					450
Londonderry	0	0	0	1	2070
Londonderry	0	0	1	0	329
Londonderry	0	0	1	1	195
Londonderry	0	1	0	0	2230
Londonderry	0	1	0	1	289
Londonderry	0	1	1	0	349
Londonderry	0	1	1	1	133
Londonderry	1	0	0	1	2304
Londonderry	1	0	1	0	532
Londonderry	1	0	1	1	519
Londonderry	1	1	0	0	5604
Londonderry	1	1	0	1	497
Londonderry	1	1	1	0	903
Londonderry	1	1	1	1	300
Macquarie Fields					328
Macquarie Fields	0	0	0	1	1719
Macquarie Fields	0	0	1	0	355
Macquarie Fields	0	0	1	1	186
Macquarie Fields	0	1	0	0	1539
Macquarie Fields	0	1	0	1	196
Macquarie Fields	0	1	1	0	290
Macquarie Fields	0	1	1	1	70
Macquarie Fields	1	0	0	1	2596
Macquarie Fields	1	0	1	0	964
Macquarie Fields	1	0	1	1	735
Macquarie Fields	1	1	0	0	6099
Macquarie Fields	1	1	0	1	419
Macquarie Fields	1	1	1	0	1195
Macquarie Fields	1	1	1	1	261
Maitland					291
Maitland	0	0	0	1	1200
Maitland	0	0	1	0	320
Maitland	0	0	1	1	156
Maitland	0	1	0	0	1680
Maitland	0	1	0	1	140
Maitland	0	1	1	0	280
Maitland	0	1	1	1	52
Maitland	1	0	0	1	1764
Maitland	1	0	1	0	676
Maitland	1	0	1	1	452
Maitland	1	1	0	0	5207
Maitland	1	1	0	1	307
Maitland	1	1	1	0	952
Maitland	1	1	1	1	158
Manly					271
Manly	0	0	0	1	889
Manly	0	0	1	0	327
Manly	0	0	1	1	116
Manly	0	1	0	0	806
Manly	0	1	0	1	41
Manly	0	1	1	0	162
Manly	0	1	1	1	19
Manly	1	0	0	1	1305
Manly	1	0	1	0	941
Manly	1	0	1	1	500
Manly	1	1	0	0	6551
Manly	1	1	0	1	102
Manly	1	1	1	0	995
Manly	1	1	1	1	80
Maroubra					534
Maroubra	0	0	0	1	1511
Maroubra	0	0	1	0	385
Maroubra	0	0	1	1	146
Maroubra	0	1	0	0	1017
Maroubra	0	1	0	1	88
Maroubra	0	1	1	0	176
Maroubra	0	1	1	1	38
Maroubra	1	0	0	1	1952
Maroubra	1	0	1	0	863
Maroubra	1	0	1	1	594
Maroubra	1	1	0	0	5365
Maroubra	1	1	0	1	195
Maroubra	1	1	1	0	898
Maroubra	1	1	1	1	96
Miranda					238
Miranda	0	0	0	1	1237
Miranda	0	0	1	0	311
Miranda	0	0	1	1	155
Miranda	0	1	0	0	864
Miranda	0	1	0	1	72
Miranda	0	1	1	0	159
Miranda	0	1	1	1	26
Miranda	1	0	0	1	2289
Miranda	1	0	1	0	929
Miranda	1	0	1	1	673
Miranda	1	1	0	0	5370
Miranda	1	1	0	1	210
Miranda	1	1	1	0	914
Miranda	1	1	1	1	112
Monaro					218
Monaro	0	0	0	1	976
Monaro	0	0	1	0	270
Monaro	0	0	1	1	95
Monaro	0	1	0	0	1128
Monaro	0	1	0	1	83
Monaro	0	1	1	0	148
Monaro	0	1	1	1	36
Monaro	1	0	0	1	1523
Monaro	1	0	1	0	797
Monaro	1	0	1	1	450
Monaro	1	1	0	0	4987
Monaro	1	1	0	1	218
Monaro	1	1	1	0	938
Monaro	1	1	1	1	125
Mount Druitt					381
Mount Druitt	0	0	0	1	1638
Mount Druitt	0	0	1	0	367
Mount Druitt	0	0	1	1	261
Mount Druitt	0	1	0	0	1846
Mount Druitt	0	1	0	1	270
Mount Druitt	0	1	1	0	341
Mount Druitt	0	1	1	1	125
Mount Druitt	1	0	0	1	2495
Mount Druitt	1	0	1	0	952
Mount Druitt	1	0	1	1	898
Mount Druitt	1	1	0	0	5937
Mount Druitt	1	1	0	1	473
Mount Druitt	1	1	1	0	1384
Mount Druitt	1	1	1	1	367
Mulgoa					230
Mulgoa	0	0	0	1	1210
Mulgoa	0	0	1	0	261
Mulgoa	0	0	1	1	176
Mulgoa	0	1	0	0	1170
Mulgoa	0	1	0	1	124
Mulgoa	0	1	1	0	226
Mulgoa	0	1	1	1	56
Mulgoa	1	0	0	1	3035
Mulgoa	1	0	1	0	957
Mulgoa	1	0	1	1	962
Mulgoa	1	1	0	0	5845
Mulgoa	1	1	0	1	459
Mulgoa	1	1	1	0	1272
Mulgoa	1	1	1	1	281
Murray					282
Murray	0	0	0	1	1055
Murray	0	0	1	0	226
Murray	0	0	1	1	81
Murray	0	1	0	0	1290
Murray	0	1	0	1	120
Murray	0	1	1	0	208
Murray	0	1	1	1	36
Murray	1	0	0	1	1580
Murray	1	0	1	0	542
Murray	1	0	1	1	352
Murray	1	1	0	0	4587
Murray	1	1	0	1	300
Murray	1	1	1	0	887
Murray	1	1	1	1	175
Myall Lakes					247
Myall Lakes	0	0	0	1	1273
Myall Lakes	0	0	1	0	293
Myall Lakes	0	0	1	1	91
Myall Lakes	0	1	0	0	1486
Myall Lakes	0	1	0	1	150
Myall Lakes	0	1	1	0	270
Myall Lakes	0	1	1	1	41
Myall Lakes	1	0	0	1	1305
Myall Lakes	1	0	1	0	494
Myall Lakes	1	0	1	1	220
Myall Lakes	1	1	0	0	2872
Myall Lakes	1	1	0	1	220
Myall Lakes	1	1	1	0	611
Myall Lakes	1	1	1	1	101
Newcastle					377
Newcastle	0	0	0	1	1221
Newcastle	0	0	1	0	365
Newcastle	0	0	1	1	98
Newcastle	0	1	0	0	1150
Newcastle	0	1	0	1	82
Newcastle	0	1	1	0	197
Newcastle	0	1	1	1	25
Newcastle	1	0	0	1	1064
Newcastle	1	0	1	0	607
Newcastle	1	0	1	1	283
Newcastle	1	1	0	0	3820
Newcastle	1	1	0	1	135
Newcastle	1	1	1	0	554
Newcastle	1	1	1	1	56
Newtown					585
Newtown	0	0	0	1	785
Newtown	0	0	1	0	248
Newtown	0	0	1	1	53
Newtown	0	1	0	0	616
Newtown	0	1	0	1	36
Newtown	0	1	1	0	80
Newtown	0	1	1	1	12
Newtown	1	0	0	1	583
Newtown	1	0	1	0	363
Newtown	1	0	1	1	119
Newtown	1	1	0	0	3386
Newtown	1	1	0	1	48
Newtown	1	1	1	0	313
