SED_NAME16	FamilyHousehold	IncomeHousehold.max	households
Ballina	1	42000	1664
Ballina	1	52500	1346
Ballina	1	65625	1884
Ballina	1	78750	1748
Ballina	1	91875	1174
Ballina	1	105000	1230
Ballina	1	131250	2038
Ballina	1	157500	1232
Ballina	1	183750	719
Ballina	1	210000	457
Ballina	1	Inf	1022
Balmain	0		927
Balmain	0	0	799
Balmain	0	7875	177
Balmain	0	15750	511
Balmain	0	21000	823
Balmain	0	26250	1067
Balmain	0	34125	663
Balmain	0	42000	666
Balmain	0	52500	832
Balmain	0	65625	957
Balmain	0	78750	781
Balmain	0	91875	824
Balmain	0	105000	717
Balmain	0	131250	1461
Balmain	0	157500	259
Balmain	0	183750	183
Balmain	0	210000	1199
Balmain	0	Inf	369
Balmain	1		1983
Balmain	1	0	194
Balmain	1	7875	66
Balmain	1	15750	112
Balmain	1	21000	88
Balmain	1	26250	229
Balmain	1	34125	242
Balmain	1	42000	500
Balmain	1	52500	515
Balmain	1	65625	696
Balmain	1	78750	745
Balmain	1	91875	663
Balmain	1	105000	746
Balmain	1	131250	1812
Balmain	1	157500	1553
Balmain	1	183750	1385
Balmain	1	210000	1671
Balmain	1	Inf	5998
Bankstown	0		462
Bankstown	0	0	245
Bankstown	0	7875	106
Bankstown	0	15750	554
Bankstown	0	21000	828
Bankstown	0	26250	1117
Bankstown	0	34125	458
Bankstown	0	42000	431
Bankstown	0	52500	431
Bankstown	0	65625	432
Bankstown	0	78750	290
Bankstown	0	91875	185
Bankstown	0	105000	143
Bankstown	0	131250	156
Bankstown	0	157500	39
Bankstown	0	183750	25
Bankstown	0	210000	48
Bankstown	0	Inf	14
Bankstown	1		2171
Bankstown	1	0	318
Bankstown	1	7875	117
Bankstown	1	15750	310
Bankstown	1	21000	254
Bankstown	1	26250	821
Bankstown	1	34125	889
Bankstown	1	42000	1632
Bankstown	1	52500	1512
Bankstown	1	65625	1786
Bankstown	1	78750	1630
Bankstown	1	91875	1302
Bankstown	1	105000	1208
Bankstown	1	131250	2018
Bankstown	1	157500	1300
Bankstown	1	183750	762
Bankstown	1	210000	522
Bankstown	1	Inf	917
Barwon	0		897
Barwon	0	0	206
Barwon	0	7875	127
Barwon	0	15750	706
Barwon	0	21000	1132
Barwon	0	26250	2076
Barwon	0	34125	827
Barwon	0	42000	699
Barwon	0	52500	782
Barwon	0	65625	730
Barwon	0	78750	414
Barwon	0	91875	354
Barwon	0	105000	303
Barwon	0	131250	368
Barwon	0	157500	21
Barwon	0	183750	17
Barwon	0	210000	164
Barwon	0	Inf	14
Barwon	1		2820
Barwon	1	0	199
Barwon	1	7875	124
Barwon	1	15750	191
Barwon	1	21000	222
Barwon	1	26250	831
Barwon	1	34125	723
Barwon	1	42000	1932
Barwon	1	52500	1410
Barwon	1	65625	1678
Barwon	1	78750	1494
Barwon	1	91875	1050
Barwon	1	105000	1073
Barwon	1	131250	1910
Barwon	1	157500	1187
Barwon	1	183750	705
Barwon	1	210000	402
Barwon	1	Inf	748
Bathurst	0		662
Bathurst	0	0	222
Bathurst	0	7875	130
Bathurst	0	15750	613
Bathurst	0	21000	880
Bathurst	0	26250	1971
Bathurst	0	34125	818
Bathurst	0	42000	742
Bathurst	0	52500	705
Bathurst	0	65625	710
Bathurst	0	78750	471
Bathurst	0	91875	349
Bathurst	0	105000	274
Bathurst	0	131250	311
Bathurst	0	157500	33
Bathurst	0	183750	19
Bathurst	0	210000	112
Bathurst	0	Inf	18
Bathurst	1		2228
Bathurst	1	0	121
Bathurst	1	7875	110
Bathurst	1	15750	191
Bathurst	1	21000	178
Bathurst	1	26250	614
Bathurst	1	34125	663
Bathurst	1	42000	1684
Bathurst	1	52500	1279
Bathurst	1	65625	1632
Bathurst	1	78750	1597
Bathurst	1	91875	1209
Bathurst	1	105000	1201
Bathurst	1	131250	2237
Bathurst	1	157500	1492
Bathurst	1	183750	993
Bathurst	1	210000	590
Bathurst	1	Inf	995
Baulkham Hills	0		198
Baulkham Hills	0	0	114
Baulkham Hills	0	7875	50
Baulkham Hills	0	15750	107
Baulkham Hills	0	21000	179
Baulkham Hills	0	26250	459
Baulkham Hills	0	34125	326
Baulkham Hills	0	42000	255
Baulkham Hills	0	52500	276
Baulkham Hills	0	65625	300
Baulkham Hills	0	78750	255
Baulkham Hills	0	91875	208
Baulkham Hills	0	105000	167
Baulkham Hills	0	131250	283
Baulkham Hills	0	157500	35
Baulkham Hills	0	183750	26
Baulkham Hills	0	210000	127
Baulkham Hills	0	Inf	23
Baulkham Hills	1		2201
Baulkham Hills	1	0	168
Baulkham Hills	1	7875	81
Baulkham Hills	1	15750	104
Baulkham Hills	1	21000	70
Baulkham Hills	1	26250	242
Baulkham Hills	1	34125	289
Baulkham Hills	1	42000	714
Baulkham Hills	1	52500	765
Baulkham Hills	1	65625	1133
Baulkham Hills	1	78750	1169
Baulkham Hills	1	91875	1008
Baulkham Hills	1	105000	1120
Baulkham Hills	1	131250	2550
Baulkham Hills	1	157500	2169
Baulkham Hills	1	183750	1779
Baulkham Hills	1	210000	1554
Baulkham Hills	1	Inf	4241
Bega	0		673
Bega	0	0	198
Bega	0	7875	149
Bega	0	15750	551
Bega	0	21000	1003
Bega	0	26250	2256
Bega	0	34125	1085
Bega	0	42000	830
Bega	0	52500	855
Bega	0	65625	640
Bega	0	78750	381
Bega	0	91875	221
Bega	0	105000	158
Bega	0	131250	178
Bega	0	157500	16
Bega	0	183750	13
Bega	0	210000	111
Bega	0	Inf	11
Bega	1		2265
Bega	1	0	142
Bega	1	7875	124
Bega	1	15750	184
Bega	1	21000	159
Bega	1	26250	813
Bega	1	34125	714
Bega	1	42000	2328
Bega	1	52500	1692
Bega	1	65625	2220
Bega	1	78750	1998
Bega	1	91875	1098
Bega	1	105000	1116
Bega	1	131250	1755
Bega	1	157500	934
Bega	1	183750	499
Bega	1	210000	260
Bega	1	Inf	475
Blacktown	0		489
Blacktown	0	0	190
Blacktown	0	7875	81
Blacktown	0	15750	397
Blacktown	0	21000	677
Blacktown	0	26250	948
Blacktown	0	34125	361
Blacktown	0	42000	412
Blacktown	0	52500	524
Blacktown	0	65625	517
Blacktown	0	78750	354
Blacktown	0	91875	275
Blacktown	0	105000	194
Blacktown	0	131250	259
Blacktown	0	157500	68
Blacktown	0	183750	32
Blacktown	0	210000	61
Blacktown	0	Inf	28
Blacktown	1		2132
Blacktown	1	0	231
Blacktown	1	7875	101
Blacktown	1	15750	183
Blacktown	1	21000	145
Blacktown	1	26250	553
Blacktown	1	34125	583
Blacktown	1	42000	1360
Blacktown	1	52500	1229
Blacktown	1	65625	1761
Blacktown	1	78750	1760
Blacktown	1	91875	1548
Blacktown	1	105000	1634
Blacktown	1	131250	3157
Blacktown	1	157500	2130
Blacktown	1	183750	1331
Blacktown	1	210000	760
Blacktown	1	Inf	1277
Blue Mountains	0		502
Blue Mountains	0	0	168
Blue Mountains	0	7875	90
Blue Mountains	0	15750	376
Blue Mountains	0	21000	602
Blue Mountains	0	26250	1468
Blue Mountains	0	34125	841
Blue Mountains	0	42000	708
Blue Mountains	0	52500	722
Blue Mountains	0	65625	617
Blue Mountains	0	78750	465
Blue Mountains	0	91875	381
Blue Mountains	0	105000	320
Blue Mountains	0	131250	384
Blue Mountains	0	157500	49
Blue Mountains	0	183750	22
Blue Mountains	0	210000	113
Blue Mountains	0	Inf	17
Blue Mountains	1		1951
Blue Mountains	1	0	98
Blue Mountains	1	7875	64
Blue Mountains	1	15750	95
Blue Mountains	1	21000	94
Blue Mountains	1	26250	392
Blue Mountains	1	34125	474
Blue Mountains	1	42000	1197
Blue Mountains	1	52500	1112
Blue Mountains	1	65625	1596
Blue Mountains	1	78750	1463
Blue Mountains	1	91875	1215
Blue Mountains	1	105000	1256
Blue Mountains	1	131250	2468
Blue Mountains	1	157500	1893
Blue Mountains	1	183750	1194
Blue Mountains	1	210000	825
Blue Mountains	1	Inf	1525
Cabramatta	0		286
Cabramatta	0	0	232
Cabramatta	0	7875	71
Cabramatta	0	15750	341
Cabramatta	0	21000	477
Cabramatta	0	26250	759
Cabramatta	0	34125	279
Cabramatta	0	42000	294
Cabramatta	0	52500	328
Cabramatta	0	65625	288
Cabramatta	0	78750	155
Cabramatta	0	91875	114
Cabramatta	0	105000	97
Cabramatta	0	131250	96
Cabramatta	0	157500	28
Cabramatta	0	183750	9
Cabramatta	0	210000	31
Cabramatta	0	Inf	15
Cabramatta	1		2132
Cabramatta	1	0	355
Cabramatta	1	7875	145
Cabramatta	1	15750	351
Cabramatta	1	21000	263
Cabramatta	1	26250	750
Cabramatta	1	34125	789
Cabramatta	1	42000	1678
Cabramatta	1	52500	1377
Cabramatta	1	65625	1671
Cabramatta	1	78750	1531
Cabramatta	1	91875	1290
Cabramatta	1	105000	1155
Cabramatta	1	131250	1942
Cabramatta	1	157500	1333
Cabramatta	1	183750	883
Cabramatta	1	210000	557
Cabramatta	1	Inf	966
Camden	0		252
Camden	0	0	122
Camden	0	7875	57
Camden	0	15750	187
Camden	0	21000	308
Camden	0	26250	654
Camden	0	34125	325
Camden	0	42000	294
Camden	0	52500	337
Camden	0	65625	411
Camden	0	78750	302
Camden	0	91875	246
Camden	0	105000	208
Camden	0	131250	260
Camden	0	157500	40
Camden	0	183750	19
Camden	0	210000	77
Camden	0	Inf	23
Camden	1		2289
Camden	1	0	136
Camden	1	7875	67
Camden	1	15750	90
Camden	1	21000	77
Camden	1	26250	339
Camden	1	34125	330
Camden	1	42000	964
Camden	1	52500	874
Camden	1	65625	1288
Camden	1	78750	1425
Camden	1	91875	1425
Camden	1	105000	1501
Camden	1	131250	3464
Camden	1	157500	2830
Camden	1	183750	1931
Camden	1	210000	1323
Camden	1	Inf	2416
Campbelltown	0		400
Campbelltown	0	0	146
Campbelltown	0	7875	85
Campbelltown	0	15750	319
Campbelltown	0	21000	558
Campbelltown	0	26250	992
Campbelltown	0	34125	434
Campbelltown	0	42000	407
Campbelltown	0	52500	542
Campbelltown	0	65625	539
Campbelltown	0	78750	345
Campbelltown	0	91875	306
Campbelltown	0	105000	192
Campbelltown	0	131250	248
Campbelltown	0	157500	36
Campbelltown	0	183750	18
Campbelltown	0	210000	61
Campbelltown	0	Inf	19
Campbelltown	1		2124
Campbelltown	1	0	157
Campbelltown	1	7875	75
Campbelltown	1	15750	176
Campbelltown	1	21000	197
Campbelltown	1	26250	590
Campbelltown	1	34125	706
Campbelltown	1	42000	1474
Campbelltown	1	52500	1226
Campbelltown	1	65625	1621
Campbelltown	1	78750	1646
Campbelltown	1	91875	1427
Campbelltown	1	105000	1387
Campbelltown	1	131250	2604
Campbelltown	1	157500	1657
Campbelltown	1	183750	1004
Campbelltown	1	210000	632
Campbelltown	1	Inf	1055
Canterbury	0		516
Canterbury	0	0	317
Canterbury	0	7875	107
Canterbury	0	15750	407
Canterbury	0	21000	578
Canterbury	0	26250	1060
Canterbury	0	34125	476
Canterbury	0	42000	475
Canterbury	0	52500	554
Canterbury	0	65625	642
Canterbury	0	78750	426
Canterbury	0	91875	317
Canterbury	0	105000	277
Canterbury	0	131250	363
Canterbury	0	157500	110
Canterbury	0	183750	44
Canterbury	0	210000	114
Canterbury	0	Inf	50
Canterbury	1		2357
Canterbury	1	0	384
Canterbury	1	7875	142
Canterbury	1	15750	228
Canterbury	1	21000	158
Canterbury	1	26250	708
Canterbury	1	34125	640
Canterbury	1	42000	1600
Canterbury	1	52500	1395
Canterbury	1	65625	1770
Canterbury	1	78750	1771
Canterbury	1	91875	1384
Canterbury	1	105000	1321
Canterbury	1	131250	2682
Canterbury	1	157500	1827
Canterbury	1	183750	1229
Canterbury	1	210000	848
Canterbury	1	Inf	1751
Castle Hill	0		178
Castle Hill	0	0	85
Castle Hill	0	7875	44
Castle Hill	0	15750	103
Castle Hill	0	21000	176
Castle Hill	0	26250	362
Castle Hill	0	34125	250
Castle Hill	0	42000	223
Castle Hill	0	52500	199
Castle Hill	0	65625	253
Castle Hill	0	78750	178
Castle Hill	0	91875	159
Castle Hill	0	105000	134
Castle Hill	0	131250	270
Castle Hill	0	157500	30
Castle Hill	0	183750	12
Castle Hill	0	210000	131
Castle Hill	0	Inf	35
Castle Hill	1		2278
Castle Hill	1	0	190
Castle Hill	1	7875	82
Castle Hill	1	15750	86
Castle Hill	1	21000	57
Castle Hill	1	26250	258
Castle Hill	1	34125	232
Castle Hill	1	42000	600
Castle Hill	1	52500	687
Castle Hill	1	65625	983
Castle Hill	1	78750	1011
Castle Hill	1	91875	929
Castle Hill	1	105000	1032
Castle Hill	1	131250	2517
Castle Hill	1	157500	2135
Castle Hill	1	183750	1814
Castle Hill	1	210000	1539
Castle Hill	1	Inf	4553
Cessnock	0		497
Cessnock	0	0	169
Cessnock	0	7875	64
Cessnock	0	15750	389
Cessnock	0	21000	702
Cessnock	0	26250	1547
Cessnock	0	34125	561
Cessnock	0	42000	513
Cessnock	0	52500	602
Cessnock	0	65625	565
Cessnock	0	78750	342
Cessnock	0	91875	231
Cessnock	0	105000	176
Cessnock	0	131250	272
Cessnock	0	157500	42
Cessnock	0	183750	17
Cessnock	0	210000	75
Cessnock	0	Inf	16
Cessnock	1		2106
Cessnock	1	0	127
Cessnock	1	7875	81
Cessnock	1	15750	152
Cessnock	1	21000	176
Cessnock	1	26250	632
Cessnock	1	34125	659
Cessnock	1	42000	1875
Cessnock	1	52500	1329
Cessnock	1	65625	1656
Cessnock	1	78750	1698
Cessnock	1	91875	1392
Cessnock	1	105000	1409
Cessnock	1	131250	2431
Cessnock	1	157500	1607
Cessnock	1	183750	917
Cessnock	1	210000	524
Cessnock	1	Inf	893
Charlestown	0		491
Charlestown	0	0	156
Charlestown	0	7875	74
Charlestown	0	15750	377
Charlestown	0	21000	754
Charlestown	0	26250	1542
Charlestown	0	34125	685
Charlestown	0	42000	569
Charlestown	0	52500	607
Charlestown	0	65625	563
Charlestown	0	78750	405
Charlestown	0	91875	325
Charlestown	0	105000	243
Charlestown	0	131250	357
Charlestown	0	157500	46
Charlestown	0	183750	20
Charlestown	0	210000	119
Charlestown	0	Inf	30
Charlestown	1		2027
Charlestown	1	0	71
Charlestown	1	7875	82
Charlestown	1	15750	113
Charlestown	1	21000	109
Charlestown	1	26250	462
Charlestown	1	34125	467
Charlestown	1	42000	1612
Charlestown	1	52500	1168
Charlestown	1	65625	1518
Charlestown	1	78750	1505
Charlestown	1	91875	1119
Charlestown	1	105000	1227
Charlestown	1	131250	2387
Charlestown	1	157500	1851
Charlestown	1	183750	1357
Charlestown	1	210000	795
Charlestown	1	Inf	1610
Clarence	0		754
Clarence	0	0	186
Clarence	0	7875	128
Clarence	0	15750	587
Clarence	0	21000	988
Clarence	0	26250	2389
Clarence	0	34125	1007
Clarence	0	42000	785
Clarence	0	52500	786
Clarence	0	65625	577
Clarence	0	78750	284
Clarence	0	91875	217
Clarence	0	105000	157
Clarence	0	131250	165
Clarence	0	157500	18
Clarence	0	183750	6
Clarence	0	210000	99
Clarence	0	Inf	9
Clarence	1		2178
Clarence	1	0	152
Clarence	1	7875	114
Clarence	1	15750	171
Clarence	1	21000	184
Clarence	1	26250	891
Clarence	1	34125	830
Clarence	1	42000	2616
Clarence	1	52500	1802
Clarence	1	65625	2146
Clarence	1	78750	1823
Clarence	1	91875	1179
Clarence	1	105000	1180
Clarence	1	131250	1679
Clarence	1	157500	952
Clarence	1	183750	482
Clarence	1	210000	271
Clarence	1	Inf	383
Coffs Harbour	0		636
Coffs Harbour	0	0	167
Coffs Harbour	0	7875	80
Coffs Harbour	0	15750	497
Coffs Harbour	0	21000	863
Coffs Harbour	0	26250	1755
Coffs Harbour	0	34125	906
Coffs Harbour	0	42000	761
Coffs Harbour	0	52500	765
Coffs Harbour	0	65625	633
Coffs Harbour	0	78750	388
Coffs Harbour	0	91875	250
Coffs Harbour	0	105000	194
Coffs Harbour	0	131250	196
Coffs Harbour	0	157500	57
Coffs Harbour	0	183750	22
Coffs Harbour	0	210000	99
Coffs Harbour	0	Inf	23
Coffs Harbour	1		2091
Coffs Harbour	1	0	139
Coffs Harbour	1	7875	78
Coffs Harbour	1	15750	118
Coffs Harbour	1	21000	138
Coffs Harbour	1	26250	663
Coffs Harbour	1	34125	669
Coffs Harbour	1	42000	1939
Coffs Harbour	1	52500	1553
Coffs Harbour	1	65625	1859
Coffs Harbour	1	78750	1847
Coffs Harbour	1	91875	1295
Coffs Harbour	1	105000	1206
Coffs Harbour	1	131250	2071
Coffs Harbour	1	157500	1235
Coffs Harbour	1	183750	680
Coffs Harbour	1	210000	434
Coffs Harbour	1	Inf	720
Coogee	0		1173
Coogee	0	0	324
Coogee	0	7875	120
Coogee	0	15750	397
Coogee	0	21000	575
Coogee	0	26250	899
Coogee	0	34125	642
Coogee	0	42000	551
Coogee	0	52500	712
Coogee	0	65625	821
Coogee	0	78750	805
Coogee	0	91875	812
Coogee	0	105000	702
Coogee	0	131250	1357
Coogee	0	157500	391
Coogee	0	183750	284
Coogee	0	210000	1063
Coogee	0	Inf	491
Coogee	1		2203
Coogee	1	0	178
Coogee	1	7875	57
Coogee	1	15750	90
Coogee	1	21000	69
Coogee	1	26250	212
Coogee	1	34125	248
Coogee	1	42000	473
Coogee	1	52500	489
Coogee	1	65625	731
Coogee	1	78750	829
Coogee	1	91875	751
Coogee	1	105000	811
Coogee	1	131250	1924
Coogee	1	157500	1793
Coogee	1	183750	1468
Coogee	1	210000	1663
Coogee	1	Inf	5499
Cootamundra	0		750
Cootamundra	0	0	197
Cootamundra	0	7875	129
Cootamundra	0	15750	527
Cootamundra	0	21000	991
Cootamundra	0	26250	2118
Cootamundra	0	34125	856
Cootamundra	0	42000	773
Cootamundra	0	52500	750
Cootamundra	0	65625	568
Cootamundra	0	78750	284
Cootamundra	0	91875	215
Cootamundra	0	105000	166
Cootamundra	0	131250	161
Cootamundra	0	157500	20
Cootamundra	0	183750	6
Cootamundra	0	210000	122
Cootamundra	0	Inf	9
Cootamundra	1		2273
Cootamundra	1	0	146
Cootamundra	1	7875	99
Cootamundra	1	15750	183
Cootamundra	1	21000	193
Cootamundra	1	26250	725
Cootamundra	1	34125	662
Cootamundra	1	42000	2075
Cootamundra	1	52500	1427
Cootamundra	1	65625	1935
Cootamundra	1	78750	1739
Cootamundra	1	91875	1134
Cootamundra	1	105000	1187
Cootamundra	1	131250	1823
Cootamundra	1	157500	986
Cootamundra	1	183750	581
Cootamundra	1	210000	351
Cootamundra	1	Inf	622
Cronulla	0		456
Cronulla	0	0	159
Cronulla	0	7875	79
Cronulla	0	15750	233
Cronulla	0	21000	432
Cronulla	0	26250	914
Cronulla	0	34125	555
Cronulla	0	42000	536
Cronulla	0	52500	625
Cronulla	0	65625	687
Cronulla	0	78750	468
Cronulla	0	91875	449
Cronulla	0	105000	337
Cronulla	0	131250	571
Cronulla	0	157500	76
Cronulla	0	183750	52
Cronulla	0	210000	255
Cronulla	0	Inf	54
Cronulla	1		2300
Cronulla	1	0	123
Cronulla	1	7875	72
Cronulla	1	15750	77
Cronulla	1	21000	61
Cronulla	1	26250	256
Cronulla	1	34125	251
Cronulla	1	42000	693
Cronulla	1	52500	740
Cronulla	1	65625	1034
Cronulla	1	78750	1073
Cronulla	1	91875	877
Cronulla	1	105000	1045
Cronulla	1	131250	2240
Cronulla	1	157500	1986
Cronulla	1	183750	1587
Cronulla	1	210000	1302
Cronulla	1	Inf	3860
Davidson	0		260
Davidson	0	0	152
Davidson	0	7875	51
Davidson	0	15750	160
Davidson	0	21000	228
Davidson	0	26250	478
Davidson	0	34125	400
Davidson	0	42000	344
Davidson	0	52500	364
Davidson	0	65625	341
Davidson	0	78750	259
Davidson	0	91875	269
Davidson	0	105000	218
Davidson	0	131250	330
Davidson	0	157500	39
Davidson	0	183750	23
Davidson	0	210000	314
Davidson	0	Inf	45
Davidson	1		2592
Davidson	1	0	259
Davidson	1	7875	90
Davidson	1	15750	100
Davidson	1	21000	48
Davidson	1	26250	219
Davidson	1	34125	243
Davidson	1	42000	536
Davidson	1	52500	537
Davidson	1	65625	908
Davidson	1	78750	907
Davidson	1	91875	790
Davidson	1	105000	849
Davidson	1	131250	1842
Davidson	1	157500	1577
Davidson	1	183750	1342
Davidson	1	210000	1630
Davidson	1	Inf	6488
Drummoyne	0		593
Drummoyne	0	0	512
Drummoyne	0	7875	114
Drummoyne	0	15750	326
Drummoyne	0	21000	501
Drummoyne	0	26250	843
Drummoyne	0	34125	461
Drummoyne	0	42000	437
Drummoyne	0	52500	517
Drummoyne	0	65625	620
Drummoyne	0	78750	516
Drummoyne	0	91875	501
Drummoyne	0	105000	455
Drummoyne	0	131250	870
Drummoyne	0	157500	148
Drummoyne	0	183750	85
Drummoyne	0	210000	636
Drummoyne	0	Inf	152
Drummoyne	1		2140
Drummoyne	1	0	322
Drummoyne	1	7875	111
Drummoyne	1	15750	118
Drummoyne	1	21000	99
Drummoyne	1	26250	378
Drummoyne	1	34125	319
Drummoyne	1	42000	827
Drummoyne	1	52500	745
Drummoyne	1	65625	1099
Drummoyne	1	78750	1076
Drummoyne	1	91875	917
Drummoyne	1	105000	1041
Drummoyne	1	131250	2428
Drummoyne	1	157500	1889
Drummoyne	1	183750	1513
Drummoyne	1	210000	1615
Drummoyne	1	Inf	4588
Dubbo	0		692
Dubbo	0	0	176
Dubbo	0	7875	119
Dubbo	0	15750	447
Dubbo	0	21000	746
Dubbo	0	26250	1536
Dubbo	0	34125	720
Dubbo	0	42000	634
Dubbo	0	52500	704
Dubbo	0	65625	638
Dubbo	0	78750	415
Dubbo	0	91875	315
Dubbo	0	105000	265
Dubbo	0	131250	372
Dubbo	0	157500	42
Dubbo	0	183750	24
Dubbo	0	210000	126
Dubbo	0	Inf	24
Dubbo	1		2491
Dubbo	1	0	123
Dubbo	1	7875	85
Dubbo	1	15750	154
Dubbo	1	21000	173
Dubbo	1	26250	614
Dubbo	1	34125	613
Dubbo	1	42000	1618
Dubbo	1	52500	1233
Dubbo	1	65625	1648
Dubbo	1	78750	1591
Dubbo	1	91875	1186
Dubbo	1	105000	1272
Dubbo	1	131250	2192
Dubbo	1	157500	1509
Dubbo	1	183750	934
Dubbo	1	210000	534
Dubbo	1	Inf	1002
East Hills	0		377
East Hills	0	0	190
East Hills	0	7875	82
East Hills	0	15750	327
East Hills	0	21000	617
East Hills	0	26250	1007
East Hills	0	34125	456
East Hills	0	42000	370
East Hills	0	52500	365
East Hills	0	65625	392
East Hills	0	78750	238
East Hills	0	91875	213
East Hills	0	105000	163
East Hills	0	131250	203
East Hills	0	157500	50
East Hills	0	183750	18
East Hills	0	210000	66
East Hills	0	Inf	25
East Hills	1		2006
East Hills	1	0	191
East Hills	1	7875	88
East Hills	1	15750	171
East Hills	1	21000	131
East Hills	1	26250	493
East Hills	1	34125	500
East Hills	1	42000	1303
East Hills	1	52500	1012
East Hills	1	65625	1361
East Hills	1	78750	1354
East Hills	1	91875	1166
East Hills	1	105000	1220
East Hills	1	131250	2580
East Hills	1	157500	1850
East Hills	1	183750	1314
East Hills	1	210000	889
East Hills	1	Inf	1808
Epping	0		346
Epping	0	0	228
Epping	0	7875	80
Epping	0	15750	193
Epping	0	21000	274
Epping	0	26250	648
Epping	0	34125	481
Epping	0	42000	339
Epping	0	52500	376
Epping	0	65625	365
Epping	0	78750	281
Epping	0	91875	247
Epping	0	105000	205
Epping	0	131250	326
Epping	0	157500	51
Epping	0	183750	27
Epping	0	210000	150
Epping	0	Inf	54
Epping	1		2292
Epping	1	0	262
Epping	1	7875	112
Epping	1	15750	133
Epping	1	21000	82
Epping	1	26250	289
Epping	1	34125	298
Epping	1	42000	759
Epping	1	52500	759
Epping	1	65625	1098
Epping	1	78750	1148
Epping	1	91875	945
Epping	1	105000	1041
Epping	1	131250	2297
Epping	1	157500	1940
Epping	1	183750	1494
Epping	1	210000	1488
Epping	1	Inf	4621
Fairfield	0		419
Fairfield	0	0	248
Fairfield	0	7875	98
Fairfield	0	15750	463
Fairfield	0	21000	734
Fairfield	0	26250	1078
Fairfield	0	34125	380
Fairfield	0	42000	360
Fairfield	0	52500	386
Fairfield	0	65625	362
Fairfield	0	78750	209
Fairfield	0	91875	156
Fairfield	0	105000	103
Fairfield	0	131250	118
Fairfield	0	157500	34
Fairfield	0	183750	12
Fairfield	0	210000	40
Fairfield	0	Inf	18
Fairfield	1		2327
Fairfield	1	0	362
Fairfield	1	7875	138
Fairfield	1	15750	319
Fairfield	1	21000	234
Fairfield	1	26250	906
Fairfield	1	34125	875
Fairfield	1	42000	1980
Fairfield	1	52500	1646
Fairfield	1	65625	1867
Fairfield	1	78750	1694
Fairfield	1	91875	1284
Fairfield	1	105000	1261
Fairfield	1	131250	1940
Fairfield	1	157500	1303
Fairfield	1	183750	796
Fairfield	1	210000	468
Fairfield	1	Inf	782
Gosford	0		807
Gosford	0	0	265
Gosford	0	7875	115
Gosford	0	15750	514
Gosford	0	21000	935
Gosford	0	26250	2063
Gosford	0	34125	1045
Gosford	0	42000	813
Gosford	0	52500	826
Gosford	0	65625	766
Gosford	0	78750	561
Gosford	0	91875	383
Gosford	0	105000	314
Gosford	0	131250	385
Gosford	0	157500	52
Gosford	0	183750	28
Gosford	0	210000	150
Gosford	0	Inf	17
Gosford	1		2075
Gosford	1	0	122
Gosford	1	7875	90
Gosford	1	15750	134
Gosford	1	21000	131
Gosford	1	26250	537
Gosford	1	34125	595
Gosford	1	42000	1588
Gosford	1	52500	1374
Gosford	1	65625	1735
Gosford	1	78750	1632
