SSC_CODE_2016,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size
SSC12563,40,2800,789,495,2298,0.9,2091,3
SSC12564,43,2232,1270,0,2874,0.8,2437,3
SSC12565,39,2100,816,50,1625,0.5,1437,2.9
SSC12566,44,2059,754,0,2291,0.7,1718,2.8
SSC12567,38,2220,843,520,2388,0.8,2238,3.1
SSC12568,50,2375,616,300,1850,0.8,1521,2.8
SSC12569,38,1500,599,400,1583,0.8,1462,3
SSC12570,48,867,451,150,894,0.8,774,2.3
SSC12571,45,700,442,100,890,0.8,819,2.1
SSC12572,39,0,700,0,1718,0.8,1437,2.9
SSC12573,38,2167,888,360,2464,0.8,1830,2.4
SSC12574,42,2167,923,490,2448,0.8,2173,2.8
SSC12575,55,1400,580,250,1252,0.7,945,2
SSC12576,53,1821,553,215,1437,0.8,1218,2.5
SSC12577,0,0,0,0,0,0,0,0
SSC12578,46,0,604,0,1156,0.7,1187,2.4
SSC12579,44,2167,745,350,1976,0.7,1895,2.7
SSC12580,47,0,849,0,2125,1,2125,2
SSC12581,51,0,449,0,0,0,0,0
SSC12582,49,0,700,0,1999,0.7,1125,1
SSC12583,27,0,725,12,1625,0.9,1625,4
SSC12584,42,683,1100,0,2750,0.5,1687,2
SSC12585,44,1213,527,175,1302,0.7,1039,2.4
SSC12586,43,433,682,90,1874,0.8,1025,2.4
SSC12587,49,225,495,50,1416,0.6,1281,2.4
SSC12588,32,2000,486,390,1355,1.1,1267,3.1
SSC12589,35,2000,483,375,1359,1,1123,2.8
SSC12590,43,1300,516,0,1192,0.7,1211,2.8
SSC12591,44,0,0,0,0,0,0,1
SSC12592,33,1570,580,300,1423,0.8,1217,2.7
SSC12593,39,0,866,0,1125,1.1,1374,3.6
SSC12594,51,2400,624,155,1666,0.6,1416,2.5
SSC12595,0,0,0,0,0,0,0,0
SSC12596,34,0,604,0,1125,0.7,1374,2.5
SSC12597,54,1250,449,0,1125,1,1156,2.1
SSC12598,39,2500,983,370,2511,0.9,2250,2.9
SSC12599,47,1950,744,250,1924,0.8,1812,2.7
SSC12600,40,2100,746,302,1850,0.8,1625,2.8
SSC12601,51,1300,450,0,1531,0.7,1437,2.1
SSC12602,44,3467,1027,923,3663,0.8,3250,3
SSC12603,45,2500,752,470,2437,0.7,2576,3.3
SSC12604,36,2251,762,310,2125,0.8,1875,2.7
SSC12605,50,1950,619,0,1624,0.8,1437,2.7
SSC12606,44,1733,575,408,1374,0.8,1145,2.5
SSC12607,30,2400,847,520,2129,0.9,2124,3.4
SSC12608,52,0,899,0,0,0.6,1749,2
SSC12609,53,1400,428,0,979,1,979,2.3
SSC12610,54,1456,900,0,2125,0.4,1749,2.1
SSC12611,40,684,924,0,2062,0.5,1375,1.7
SSC12612,45,1820,456,0,1374,0.8,1125,2.4
SSC12613,43,1000,788,150,1624,0.7,1343,1.9
SSC12614,63,0,450,0,0,0.5,1083,1.6
SSC12615,47,0,1124,0,2874,0,3750,0
SSC12616,54,758,438,110,780,0.9,725,2
SSC12617,36,1452,391,165,936,0.9,739,2.7
SSC12618,47,2167,735,320,1812,0.9,1875,2.8
SSC12619,47,3580,1525,900,3668,1,3062,1.8
SSC12620,39,1430,491,270,1542,0.8,1288,2.7
SSC12621,31,0,1562,0,0,0.6,1875,1
SSC12622,61,1500,465,200,1163,0.8,770,1.9
SSC12623,40,1733,779,273,2025,0.8,1597,2.7
SSC12624,31,0,532,5,962,0.8,687,1.4
SSC12625,39,2253,697,500,1985,0.8,1851,3
SSC12626,43,1523,900,0,1875,0.5,1458,2.3
SSC12627,46,2600,933,129,3374,0.7,3250,2.7
SSC12628,66,0,695,0,0,0.7,1125,1.6
SSC12629,43,3000,1680,720,3639,1,3107,1.9
SSC12630,55,1500,542,270,1279,0.7,1110,2.4
SSC12631,46,0,784,0,1833,0.5,1218,2.3
SSC12632,36,1289,657,0,1562,0.8,1416,2.4
SSC12633,34,2156,724,420,1962,0.9,2002,3.5
SSC12634,52,1984,1042,0,2416,0.7,2250,2.1
SSC12635,48,0,450,0,1124,0.6,1062,2.5
SSC12636,47,1300,505,150,1354,0.8,1145,2.7
SSC12637,35,1300,825,0,1687,0.7,1666,2.2
SSC12638,33,1733,663,355,1797,0.9,1734,3.1
SSC12639,48,2383,723,390,1822,0.7,1508,2.5
SSC12640,57,1612,519,245,1138,0.7,919,2.1
SSC12641,47,1842,496,0,1583,0.7,1517,2.5
SSC12642,33,2000,563,325,1500,1,1383,3.1
SSC12643,44,3359,677,365,1978,0.8,2374,3.4
SSC12644,48,1907,655,405,1485,0.7,1437,2.6
SSC12645,40,2226,736,440,1972,0.9,1573,2.5
SSC12646,47,2200,979,115,2333,0.6,1999,2.1
SSC12647,43,1653,594,313,1477,0.8,1244,2.5
SSC12648,41,560,595,0,1145,0.7,1125,2.4
SSC12649,50,1083,429,160,1062,0.8,866,2.4
SSC12650,24,1344,262,190,1062,0.9,658,1.7
SSC12651,40,2817,820,320,2591,0.9,2437,3
SSC12652,52,1733,470,241,1154,0.8,1062,2.5
SSC12653,48,1733,602,320,1557,0.7,1173,2.3
SSC12654,46,1560,596,270,1411,0.7,1148,2.4
SSC12655,45,1584,589,305,1437,0.8,1259,2.7
SSC12656,58,896,624,0,1781,0.7,1125,1.6
SSC12657,55,2167,511,230,1187,0.8,937,2.4
SSC12658,40,0,416,0,1374,1.5,1374,2
SSC12659,56,1083,474,0,1062,0.7,899,2.1
SSC12660,45,1344,477,160,1125,0.8,938,2.3
SSC12661,51,0,0,0,0,0,0,0
SSC12662,0,0,0,0,0,0,0,0
SSC12663,49,1506,425,0,1062,0.7,1062,2
SSC12664,61,0,700,0,1375,0.6,949,1.4
SSC12665,44,1343,575,0,1531,0.7,1208,2.5
SSC12666,53,861,459,120,1541,0.8,1124,2.1
SSC12667,39,0,899,0,2749,0.8,2250,2
SSC12668,47,1500,880,63,1875,0.4,1125,1.9
SSC12669,54,1517,556,300,1217,0.7,1006,2.2
SSC12670,56,1517,548,310,1205,0.6,1026,2.2
SSC12671,40,1517,581,240,1464,0.8,1168,2.6
SSC12672,44,2600,870,575,2343,0.9,2001,2.7
SSC12673,38,0,762,150,2083,0.7,1833,2.5
SSC12674,47,1325,588,300,1547,0.7,1303,2.4
SSC12675,0,0,0,0,0,0,0,0
SSC12676,53,2025,512,160,1291,0.8,1125,2.7
SSC12677,62,0,949,0,0,0.5,1125,1.4
SSC12678,55,1581,543,98,1104,0.9,949,2
SSC12679,50,1733,545,80,1125,0.9,1041,2.6
SSC12680,29,0,699,0,0,0,0,0
SSC12681,37,0,784,0,1999,0,1375,3.3
SSC12682,44,0,394,160,1062,1,900,3
SSC12683,43,1252,505,200,1406,0.7,1149,2.6
SSC12684,54,2000,687,250,1625,0.7,1291,1.9
SSC12685,40,1517,699,250,1327,0.7,1125,2.4
SSC12686,41,2167,716,450,1849,0.9,1498,2.5
SSC12687,43,1500,507,350,1375,0.8,1083,2.7
SSC12688,38,2034,956,205,2166,0.7,2031,2.4
SSC12689,0,0,0,0,0,0,0,0
SSC12690,66,0,524,0,0,0.6,0,2
SSC12691,39,0,420,0,900,0,725,1.5
SSC12692,57,0,389,0,2666,0.5,2583,2
SSC12693,0,0,0,0,0,0,0,0
SSC12694,63,0,900,0,0,0.5,0,0
SSC12695,45,0,462,0,1125,0.7,1041,2.5
SSC12696,67,0,624,0,1374,0.6,1062,1.8
SSC12697,49,1650,541,0,1218,0.7,1020,2
SSC12698,40,1831,836,250,2017,0.9,1696,2.8
SSC12699,52,1517,532,200,1278,0.8,1064,2.4
SSC12700,52,0,0,0,0,0,0,0
SSC12701,53,1560,612,0,1812,0.7,1199,2.2
SSC12702,0,0,0,0,0,0,0,0
SSC12703,40,1950,658,375,1714,0.8,1562,2.9
SSC12704,50,1907,810,300,2230,0.8,2031,2.5
SSC12705,35,1902,949,0,1625,2,1625,3.5
SSC12706,58,0,550,0,1624,0.6,1024,2
SSC12707,55,1214,386,0,1083,0.8,899,2.1
SSC12708,0,0,0,0,0,0,0,0
SSC12709,44,1200,494,200,1262,0.7,949,2.3
SSC12710,35,2167,827,400,2161,0.8,2109,3.2
SSC12711,43,0,850,520,0,0,2249,1
SSC12712,35,2419,746,450,1972,0.9,1889,3.1
SSC12713,57,1284,630,0,3125,0.5,1124,2
SSC12714,50,1157,450,200,1090,0.7,922,2.3
SSC12715,30,2817,985,250,3124,0.9,2399,3.6
SSC12716,56,1560,725,0,1625,0.5,1625,2.4
SSC12717,52,884,388,158,820,0.7,734,2.3
SSC12718,53,0,537,0,0,0,0,1
SSC12719,37,0,725,0,1875,1,1625,2.5
SSC12720,49,0,817,0,1875,0.5,1812,1.8
SSC12721,42,1667,450,185,850,0.9,850,3
SSC12722,38,1304,688,190,1521,0.8,1270,2.4
SSC12723,56,1576,474,340,1093,0.7,799,2.1
SSC12724,42,2143,675,400,1656,0.8,1612,2.8
SSC12725,64,0,1093,0,0,0.6,2249,2
SSC12726,48,1463,712,0,1437,1,1625,2.3
SSC12727,47,1733,611,310,1491,0.7,1111,2.3
SSC12728,37,2167,762,405,2016,1,1731,2.6
SSC12729,38,2600,1084,630,2448,1,2228,2.4
SSC12730,52,1733,553,193,1375,0.8,1221,2.7
SSC12731,47,1723,620,280,1375,0.8,1375,2.6
SSC12732,41,1203,484,240,1148,0.8,931,2.2
SSC12733,53,0,568,0,1312,0.7,1187,2.3
SSC12734,51,1387,490,230,1157,0.7,873,2.2
SSC12735,50,1311,578,280,1275,0.7,1042,2.2
SSC12736,0,0,0,0,0,0,0,0
SSC12737,43,1268,596,155,1474,0.7,1281,2.5
SSC12738,42,3000,1295,560,3671,0.9,2522,2.4
SSC12739,43,1733,620,320,1602,0.7,1228,2.4
SSC12740,39,0,933,0,1875,0.5,1749,2
SSC12741,50,1450,699,300,1666,0.7,1380,2.3
SSC12742,50,585,397,185,900,0.6,900,2.8
SSC12743,50,715,558,110,1160,0.7,940,2.1
SSC12744,46,0,612,0,1312,0.6,1124,1.8
SSC12745,33,2167,840,450,2266,0.8,2214,3.3
SSC12746,0,0,0,0,0,0,0,0
SSC12747,50,1517,619,265,1395,0.7,1271,2.5
SSC12748,39,1192,496,225,1201,0.7,914,2.3
SSC12749,51,1400,419,165,924,1.1,665,2.1
SSC12750,39,2400,828,545,2397,0.9,2268,3.1
SSC12751,60,0,450,0,0,0,0,0
SSC12752,0,0,0,0,0,0,0,0
SSC12753,60,0,392,0,725,0.8,725,1.8
SSC12754,58,1150,471,100,1024,0.5,866,2.1
SSC12755,59,0,866,0,0,0,0,0
SSC12756,31,1733,500,350,1342,1.1,1268,3.2
SSC12757,52,2700,762,0,2321,0.7,2463,3.3
SSC12758,47,2167,792,250,1875,0.8,1875,2.4
SSC12759,0,0,0,0,0,0,0,0
SSC12760,50,2483,788,218,2250,0.8,1437,2.7
SSC12761,47,1029,451,210,1024,0.8,749,2.2
SSC12762,50,0,675,0,3749,0,1374,1
SSC12763,31,0,362,0,687,0.2,700,1.5
SSC12764,51,0,450,0,1625,0.8,1375,2.9
SSC12765,39,2167,736,390,2045,0.8,2009,3.4
SSC12766,46,1733,548,330,1498,0.8,1174,2.3
SSC12767,62,0,487,0,0,0.7,537,1.3
SSC12768,38,2167,806,320,2423,0.8,2100,2.9
SSC12769,40,2383,830,400,2603,0.8,2325,3.1
SSC12770,32,0,687,0,0,0,0,0
SSC12771,48,0,575,0,1874,0.9,1625,3
SSC12772,40,2355,758,480,2264,0.9,2022,3
SSC12773,53,1202,450,0,1666,0.8,1583,2.3
SSC12774,35,2297,450,300,1394,1,1302,3.3
SSC12775,0,0,0,0,0,0,0,0
SSC12776,45,1105,414,155,1124,0.6,725,2.4
SSC12777,43,0,1437,0,0,0,0,0
SSC12778,53,836,484,58,1156,0.7,866,1.7
SSC12779,59,1270,593,0,1458,0.6,1624,2.2
SSC12780,48,0,949,0,0,0.6,1999,2
SSC12781,48,2434,675,0,2028,0.7,1812,2.2
SSC12782,42,2000,633,420,2081,0.8,1784,2.8
SSC12783,44,2108,880,0,2250,0.6,2250,2.7
SSC12784,42,2349,907,530,2435,0.7,2258,2.8
SSC12785,35,1883,464,346,1278,1,1191,3.2
SSC12786,43,2184,728,245,2050,0.7,1906,2.8
SSC12787,50,0,575,0,1562,0.7,1312,2.4
SSC12788,40,2100,802,425,2134,0.8,1987,2.8
SSC12789,56,0,417,0,483,0,699,2
SSC12790,51,1192,491,0,1083,0.8,866,2.2
SSC12791,38,1950,660,225,1853,0.8,1479,2.6
SSC12792,54,0,359,0,1125,0.7,900,2
SSC12793,61,0,949,0,2499,0.5,1875,2
SSC12794,41,2535,560,0,2125,0.8,2187,2.3
SSC12795,55,2383,608,0,1375,0.5,1083,2
SSC12796,38,2500,790,375,2459,0.8,2565,3.6
SSC12797,45,1500,548,300,1286,0.7,1065,2.2
SSC12798,53,1867,1057,0,2449,0.7,2150,2.2
SSC12799,44,1767,755,198,2104,0.8,1875,2.8
SSC12800,55,0,415,173,743,1,487,2
SSC12801,42,1733,491,350,1293,0.8,1156,2.7
SSC12802,67,0,0,0,0,0,0,0
SSC12803,53,1525,680,210,1292,0.9,954,2
SSC12804,54,2570,833,0,1875,0.5,1458,1.5
SSC12805,48,0,474,0,1166,0.6,749,2.4
SSC12806,53,2084,537,0,1174,0.8,1228,2.3
SSC12807,52,1083,575,0,1625,1,1375,2
SSC12808,40,1658,554,250,1274,0.7,1149,2.8
SSC12809,47,1463,512,180,875,0.8,825,2.4
SSC12810,37,1950,790,0,1875,0.9,1875,3.5
SSC12811,50,0,637,150,1624,0.6,1562,1.6
SSC12812,37,1733,623,300,1587,0.8,1256,2.4
SSC12813,43,1950,543,300,1625,0.9,1454,2.9
SSC12814,41,2167,803,370,2255,0.8,2217,3.2
SSC12815,44,2134,619,270,1875,1,2062,2.8
SSC12816,0,0,0,0,0,0,0,0
SSC12817,28,0,309,110,875,1,774,2.7
SSC12818,26,0,399,0,0,0.6,0,0
SSC12819,50,1200,669,70,1875,0.9,1833,2.4
SSC12820,43,800,554,118,1268,0.6,1024,2.3
SSC12821,45,0,725,150,1875,0.7,1458,2.8
SSC12822,37,1600,562,320,1367,0.9,1228,2.5
SSC12823,45,1517,575,0,1478,0.7,1357,2.3
SSC12824,38,0,787,0,2249,0.6,1333,2.6
SSC12825,51,1521,974,165,2343,0.7,2218,2.5
SSC12826,36,1733,703,180,1852,0.8,1795,3.1
SSC12827,46,2531,888,210,2125,0.7,2200,2.9
SSC12828,46,1560,520,380,1215,0.8,998,2.4
SSC12829,46,1290,547,250,1341,0.9,1116,2.6
SSC12830,52,1343,557,220,1280,0.7,1028,2.2
SSC12831,49,2637,489,0,1312,0.7,1374,2.4
SSC12832,51,884,411,120,942,0.8,710,2.3
SSC12833,44,0,762,0,1687,0.6,1562,2.3
SSC12834,0,0,0,0,0,0,0,0
SSC12835,43,1725,830,0,2312,0.6,1937,2.5
SSC12836,43,1013,514,110,1218,0.8,966,2.2
SSC12837,53,1127,487,160,1624,0.6,1375,2.5
SSC12838,43,3034,725,10,1916,0.8,1833,3
SSC12839,58,0,816,0,1749,0.5,1333,1.8
SSC12840,47,2012,736,250,2047,0.8,1916,2.9
SSC12841,52,1000,417,260,933,0.8,752,2
SSC12842,0,0,0,0,0,0,0,0
SSC12843,36,672,687,100,1510,0.8,1229,2.4
SSC12844,0,0,0,0,0,0,0,0
SSC12845,0,0,0,0,0,0,0,0
SSC12846,48,0,525,250,1125,0.5,774,1.9
SSC12847,43,0,820,0,1875,0.5,1624,1.8
SSC12848,47,2600,628,0,1437,0.6,1125,1.9
SSC12849,60,1300,428,0,1042,0.6,875,1.6
SSC12850,34,820,671,40,1458,0.9,1262,2.8
SSC12851,55,0,725,0,0,0,0,0
SSC12852,51,1246,707,0,1812,0.7,1666,2.6
SSC12853,0,0,0,0,0,0,0,0
SSC12854,38,2253,933,530,2137,0.8,2070,2.9
SSC12855,55,1400,620,250,1312,0.7,1181,2.1
SSC12856,0,0,0,0,0,0,0,0
SSC12857,33,0,310,140,674,0.8,574,4.2
SSC12858,45,1300,585,150,1375,0.7,1138,2.4
SSC12859,34,0,933,0,2187,0.6,1937,2
SSC12860,40,2383,1182,351,2967,0.8,2822,3.1
SSC12861,29,0,425,0,0,0,0,0
SSC12862,51,1300,823,250,2049,0.7,1374,2.5
SSC12863,45,1257,589,150,1174,0.6,1062,2.5
SSC12864,48,1092,480,190,1133,0.7,824,2.2
SSC12865,49,0,850,0,0,0,0,0
SSC12866,45,1603,509,280,1260,0.8,957,2.4
SSC12867,34,2400,968,0,2625,0.8,2410,3.2
SSC12868,34,1668,630,250,1640,0.7,1331,2.5
SSC12869,37,0,900,0,1812,0.5,2749,3
SSC12870,33,1083,667,0,1541,0.8,1416,2.6
SSC12871,40,0,545,0,1499,1,933,2.9
SSC12872,0,0,0,0,0,0,0,0
SSC12873,41,1885,833,120,2250,0.8,1937,2.8
SSC12874,52,0,0,0,0,0,0,0
SSC12875,51,1517,537,300,1166,0.8,974,2.1
SSC12876,50,1517,440,0,1042,0.9,1062,2.6
SSC12877,48,1733,552,308,1324,0.9,1139,2.5
SSC12878,65,1733,485,0,1062,0.7,816,1.8
SSC12879,48,888,478,80,1208,0.7,1041,2.6
SSC12880,56,1246,599,0,1375,0.7,1312,2.2
SSC12881,35,943,575,0,1125,1,1208,3.1
SSC12882,49,2096,616,0,1292,1,1292,2.7
SSC12883,59,1600,485,280,1125,0.7,928,2
SSC12884,20,0,1375,0,0,0,0,0
SSC12885,47,1300,470,288,1081,0.8,972,2.6
SSC12886,0,0,0,0,0,0,0,0
SSC12887,56,1213,446,240,944,0.8,735,2
SSC12888,43,2752,474,0,1125,0.6,1020,1.8
SSC12889,42,1456,561,290,1390,0.8,1231,2.7
SSC12890,40,885,565,111,1463,0.8,1125,2.7
SSC12891,42,2383,1125,420,3125,0.7,2874,2.8
SSC12892,49,0,1149,0,2250,0.9,2250,2.9
SSC12893,55,1509,592,200,1333,0.8,1235,2.3
SSC12894,42,0,700,15,1562,0.6,1187,2.8
SSC12895,38,1733,666,360,1704,0.8,1531,2.8
SSC12896,37,2000,683,400,1720,0.8,1519,2.7
SSC12897,33,2057,776,450,2066,0.8,1969,3.2
SSC12898,37,3000,1292,625,3372,1,2627,2.5
SSC12899,64,1771,593,0,1749,0.5,1187,1.7
SSC12900,57,1268,489,210,1121,0.7,777,1.9
SSC12901,57,1235,687,0,0,0.4,850,1.3
SSC12902,45,2311,941,515,2241,1,1582,2
SSC12903,39,1517,659,220,1622,0.8,1317,2.5
SSC12904,42,2167,602,0,1437,0.6,1312,2.6
SSC12905,0,0,0,0,0,0,0,0
SSC12906,44,1083,553,180,1294,0.7,963,2.3
SSC12907,25,0,900,200,2125,0.6,1125,0
SSC12908,46,0,634,50,1791,0.8,1291,2.3
SSC12909,54,1300,541,300,1190,0.7,947,2.3
SSC12910,43,2800,654,296,2030,0.9,1577,2.8
SSC12911,41,1148,592,210,1378,0.8,1086,2.5
SSC12912,38,2167,527,350,1516,1,1308,2.8
SSC12913,42,2600,759,200,2094,0.8,1713,2.7
SSC12914,47,1950,669,375,1408,0.8,1208,2.4
SSC12915,37,1517,669,0,2125,0.8,1312,2.2
SSC12916,35,1514,749,230,1474,0.6,1406,2.6
SSC12917,50,1083,424,220,924,0.9,691,2.3
SSC12918,44,0,675,0,0,0.5,0,1
SSC12919,37,1000,474,63,1042,1.1,1125,3.3
SSC12920,53,1300,503,320,1171,0.8,1033,2.1
SSC12921,12,0,0,0,0,0,0,0
SSC12922,43,2383,702,455,1854,0.7,1767,3
SSC12923,48,1733,585,320,1411,0.7,1141,2.3
SSC12924,41,1600,769,200,2016,0.8,1958,3
SSC12925,35,1348,784,0,1562,0.6,1562,2.3
SSC12926,43,1582,713,293,1728,0.8,1375,2.5
SSC12927,41,1517,695,180,1525,0.8,1424,2.7
SSC12928,66,0,725,0,999,0.6,824,1.6
SSC12929,62,900,386,245,780,0.8,733,2
SSC12930,54,0,417,0,850,0.8,754,1.8
SSC12931,60,0,574,0,0,0.5,749,1.5
SSC12932,48,1400,547,318,1337,0.8,1273,2.6
SSC12933,46,2000,489,0,1416,0.8,1281,2.7
SSC12934,36,2500,1356,550,3098,1,2301,2
SSC12935,0,0,0,0,0,0,0,0
SSC12936,46,650,850,100,2166,0.7,1458,2.4
SSC12937,48,1300,484,200,1343,0.8,1149,2.4
SSC12938,35,1560,669,320,1449,0.8,1164,2.4
SSC12939,46,1777,647,450,1728,0.8,1160,2.1
SSC12940,58,1155,417,0,725,0.8,575,1.5
SSC12941,47,1183,615,243,1536,0.9,1160,2.5
SSC12942,40,1842,725,340,1967,0.8,1449,2.4
SSC12943,40,2054,894,400,2496,0.8,2295,2.9
SSC12944,42,650,408,200,1291,1.1,1125,2.9
SSC12945,49,966,485,290,1208,0.8,774,2.3
SSC12946,38,0,537,0,1187,0.7,774,2.2
SSC12947,19,0,0,0,0,0,0,0
SSC12948,53,1083,599,243,1458,0.6,1031,2
SSC12949,41,2167,1095,450,2467,0.9,1849,1.8
SSC12950,43,2600,860,335,2336,0.9,1523,2
SSC12951,36,1740,749,400,1894,0.8,1306,1.6
SSC12952,49,1519,569,240,1328,0.8,1237,2.6
SSC12953,35,2500,996,550,2408,1.1,2306,3
SSC12954,61,0,725,0,0,0,0,1
SSC12955,0,0,0,0,0,0,0,0
SSC12956,43,2700,901,530,2440,0.9,2066,2.7
SSC12957,49,1733,663,400,1699,0.8,1468,2.5
SSC12958,23,0,725,0,2249,0,0,0
SSC12959,29,0,350,0,1024,2,1125,1.5
SSC12960,33,2600,1067,520,2694,1.1,2080,2.1
SSC12961,37,1712,642,368,1752,0.8,1482,2.7
SSC12962,55,325,713,0,1402,0.7,1337,2
SSC12963,55,0,515,0,1624,0.7,1375,1.8
SSC12964,0,0,0,0,0,0,0,0
SSC12965,50,1083,434,225,927,0.9,651,2
SSC12966,52,758,504,163,1107,0.7,786,2
SSC12967,57,0,624,0,1312,0,1187,2
SSC12968,47,1900,633,310,1531,0.8,1278,2.6
SSC12969,44,0,850,0,1249,0.7,1187,2.8
SSC12970,33,0,949,0,0,0,1124,1
SSC12971,52,0,817,0,1625,0.2,900,1.5
SSC12972,33,2057,537,0,1687,0.8,1458,3
SSC12973,49,2013,715,350,1739,0.8,1567,2.6
SSC12974,42,1733,594,330,1439,0.8,1194,2.5
SSC12975,44,2000,677,350,1699,0.8,1485,2.7
SSC12976,40,2600,744,428,2574,0.9,2140,2.8
SSC12977,38,1175,554,205,1261,0.8,959,2.2
SSC12978,43,1300,548,343,1208,1,1218,2.7
SSC12979,59,1600,504,300,1329,0.7,1097,2.1
SSC12980,40,2210,867,460,2373,0.8,2215,2.8
SSC12981,38,3203,982,723,3479,0.9,3119,3.3
SSC12982,54,1658,524,250,1117,0.7,929,2.1
SSC12983,49,1820,620,380,1497,0.8,1238,2.4
SSC12984,34,3126,1204,650,3109,1,2544,2.6
SSC12985,44,1350,806,99,1812,0.8,1312,2.5
SSC12986,0,0,0,0,0,0,0,0
SSC12987,41,1760,660,280,1668,0.8,1605,3.1
SSC12988,38,3006,926,750,2902,0.9,2768,3.3
SSC12989,52,1300,505,210,1281,0.7,1093,2.3
SSC12990,43,2600,872,580,2755,0.9,2539,3.1
SSC12991,38,1647,629,328,1486,0.8,1195,2.4
SSC12992,60,1214,452,263,941,0.8,741,1.9
SSC12993,31,1625,545,350,1540,0.8,1275,2.6
SSC12994,44,1300,477,260,1175,0.8,883,2.3
SSC12995,54,1300,495,253,1130,0.8,904,2.3
SSC12996,43,0,850,0,2749,0,3249,3.5
SSC12997,38,3200,876,678,2710,0.9,2571,3.2
SSC12998,60,1300,557,250,1197,0.7,1039,2.2
SSC12999,39,2834,843,620,2352,0.9,2177,3
SSC13000,41,1600,561,300,1413,0.7,1159,2.5
SSC13001,35,1950,729,400,1817,1,1524,2.5
SSC13002,39,2097,666,370,1676,0.8,1426,2.7
SSC13003,41,2400,771,550,2226,0.8,2131,3
SSC13004,33,1792,710,340,1952,0.8,1600,2.9
SSC13005,40,2500,706,525,2300,0.9,2034,2.9
SSC13006,44,1625,567,350,1520,0.8,1114,2.4
SSC13007,35,1733,511,313,1248,0.9,1097,2.7
SSC13008,36,309,758,0,1547,0.8,1297,2.5
SSC13009,32,2167,826,520,2126,1,1969,2.7
SSC13010,35,2500,1322,560,2988,1.1,2272,2
SSC13011,39,1603,660,270,1628,0.7,1154,2.2
SSC13012,46,2000,518,220,1687,0.8,1422,2.6
SSC13013,57,3000,817,680,2515,0.7,1933,2.5
SSC13014,41,1517,670,275,1571,0.8,1379,2.6
SSC13015,44,3033,897,775,2955,0.7,2702,3
SSC13016,39,3000,876,570,2569,1,2202,2.8
SSC13017,27,1700,462,350,1670,0.9,1294,2.1
SSC13018,39,1387,525,320,1187,1,1275,2.7
SSC13019,43,0,387,0,725,0.8,725,3.6
SSC13020,47,867,428,63,900,0.6,724,2.3
SSC13021,57,1917,687,0,1812,0.6,1437,2.1
SSC13022,42,3500,1155,680,3784,0.9,3344,3
SSC13023,37,2167,787,440,1975,0.9,1639,2.5
SSC13024,45,3250,1387,1000,4264,0.8,4152,3.1
SSC13025,62,0,612,0,1333,0.7,1062,2.5
SSC13026,51,1267,483,0,1104,0.7,939,2.1
SSC13027,37,0,1062,40,2250,0.8,2583,3.6
SSC13028,43,1300,462,214,1038,0.8,808,2.2
SSC13029,35,1900,711,285,1681,0.8,1772,3.1
SSC13030,43,1408,916,200,2333,0.5,1875,2.8
SSC13031,41,2117,668,330,1987,0.7,1875,3.1
SSC13032,44,1484,479,100,1196,0.6,1071,2.3
SSC13033,60,0,417,0,0,0,900,0
SSC13034,54,0,468,0,1874,1,1274,2
SSC13035,45,1175,638,155,1449,0.8,1303,2.8
SSC13036,32,0,575,0,900,0,899,2
SSC13037,49,2167,589,0,1625,0.6,1292,1.4
SSC13038,50,1200,450,0,966,1,900,2.5
SSC13039,46,1372,603,250,1542,0.8,1140,2.6
SSC13040,49,1180,512,170,1125,0.9,949,2.2
SSC13041,49,1800,747,280,1656,0.8,1649,2.7
SSC13042,47,1767,612,400,1687,0.7,1510,2.7
SSC13043,52,902,430,150,817,0.8,695,2
SSC13044,0,0,0,0,0,0,0,0
SSC13045,0,0,0,0,0,0,0,0
SSC13046,32,0,699,0,0,0,0,0
SSC13047,48,1900,537,0,1541,0.7,1224,2.3
SSC13048,52,600,391,45,843,1,669,2.1
SSC13049,40,1083,628,175,1557,0.8,1078,2.3
SSC13050,22,0,1125,0,0,1,0,4
SSC13051,37,0,900,0,1999,0.6,1999,2
SSC13052,44,2167,757,250,2026,0.8,1578,2.8
SSC13053,42,1733,569,350,1441,0.8,1274,2.6
SSC13054,37,1960,716,330,1984,0.9,1672,3
SSC13055,50,1083,498,250,1292,0.8,1007,2.2
SSC13056,63,2167,491,200,1437,0.7,1062,2.3
SSC13057,43,2308,777,0,2562,0.8,2650,3.2
SSC13058,32,1950,707,400,1878,1,1880,3.5
SSC13059,46,867,563,57,1261,0.8,858,2.4
SSC13060,41,2350,738,500,2079,0.8,2095,3.3
SSC13061,44,1344,535,160,1142,0.6,979,2.4
SSC13062,50,1100,575,0,1281,0.8,966,2
SSC13063,40,2383,705,500,2110,0.9,1922,3.1
SSC13064,42,2500,867,460,2445,0.9,2142,2.8
SSC13065,27,0,537,0,0,0,724,4
SSC13066,35,0,374,0,1625,0,1274,2
SSC13067,49,0,850,0,1666,0.6,1666,2
SSC13068,45,1408,581,230,1475,0.7,1188,2.3
SSC13069,53,1105,575,0,1375,0.6,1231,2.6
SSC13070,44,1724,570,408,1280,0.8,1096,2.4
