POA_CODE_2016,Ireland_2011,Ireland_2012,Ireland_2013,Ireland_2014,Ireland_2015,Ireland_2016,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1946,Italy_1946_1955,Italy_1956_1965,Italy_1966_1975,Italy_1976_1985,Italy_1986_1995,Italy_1996_2005,Italy_2006_2010,Italy_2011,Italy_2012,Italy_2013,Italy_2014,Italy_2015,Italy_2016,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1946,Japan_1946_1955,Japan_1956_1965,Japan_1966_1975,Japan_1976_1985,Japan_1986_1995,Japan_1996_2005,Japan_2006_2010,Japan_2011,Japan_2012,Japan_2013,Japan_2014,Japan_2015,Japan_2016,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1946,Korea_Rep_Sth_1946_1955,Korea_Rep_Sth_1956_1965,Korea_Rep_Sth_1966_1975,Korea_Rep_Sth_1976_1985,Korea_Rep_Sth_1986_1995,Korea_Rep_Sth_1996_2005,Korea_Rep_Sth_2006_2010,Korea_Republic_South_2011,Korea_Republic_South_2012,Korea_Republic_South_2013,Korea_Republic_South_2014,Korea_Republic_South_2015,Korea_Republic_South_2016,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1946,Lebanon_1946_1955,Lebanon_1956_1965,Lebanon_1966_1975,Lebanon_1976_1985,Lebanon_1986_1995,Lebanon_1996_2005,Lebanon_2006_2010,Lebanon_2011,Lebanon_2012,Lebanon_2013,Lebanon_2014,Lebanon_2015,Lebanon_2016,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1946,Malaysia_1946_1955,Malaysia_1956_1965,Malaysia_1966_1975,Malaysia_1976_1985,Malaysia_1986_1995,Malaysia_1996_2005,Malaysia_2006_2010,Malaysia_2011,Malaysia_2012,Malaysia_2013,Malaysia_2014,Malaysia_2015,Malaysia_2016,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1946,Malta_1946_1955,Malta_1956_1965,Malta_1966_1975,Malta_1976_1985,Malta_1986_1995,Malta_1996_2005,Malta_2006_2010,Malta_2011,Malta_2012,Malta_2013,Malta_2014,Malta_2015,Malta_2016,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1946,Netherlands_1946_1955,Netherlands_1956_1965,Netherlands_1966_1975,Netherlands_1976_1985,Netherlands_1986_1995,Netherlands_1996_2005,Netherlands_2006_2010,Netherlands_2011,Netherlands_2012,Netherlands_2013,Netherlands_2014,Netherlands_2015,Netherlands_2016,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1946,New_Zealand_1946_1955,New_Zealand_1956_1965,New_Zealand_1966_1975,New_Zealand_1976_1985,New_Zealand_1986_1995,New_Zealand_1996_2005,New_Zealand_2006_2010,New_Zealand_2011,New_Zealand_2012,New_Zealand_2013,New_Zealand_2014,New_Zealand_2015,New_Zealand_2016,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Pakistan_Before_1946,Pakistan_1946_1955,Pakistan_1956_1965,Pakistan_1966_1975,Pakistan_1976_1985,Pakistan_1986_1995,Pakistan_1996_2005,Pakistan_2006_2010,Pakistan_2011,Pakistan_2012,Pakistan_2013,Pakistan_2014,Pakistan_2015,Pakistan_2016,Pakistan_Yr_arrival_NS,Pakistan_Tot,Philippines_Before_1946,Philippines_1946_1955,Philippines_1956_1965,Philippines_1966_1975,Philippines_1976_1985,Philippines_1986_1995,Philippines_1996_2005,Philippines_2006_2010,Philippines_2011,Philippines_2012,Philippines_2013,Philippines_2014,Philippines_2015,Philippines_2016,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1946,Poland_1946_1955,Poland_1956_1965,Poland_1966_1975,Poland_1976_1985,Poland_1986_1995,Poland_1996_2005,Poland_2006_2010,Poland_2011,Poland_2012,Poland_2013,Poland_2014,Poland_2015,Poland_2016,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1946,Singapore_1946_1955,Singapore_1956_1965,Singapore_1966_1975,Singapore_1976_1985,Singapore_1986_1995,Singapore_1996_2005,Singapore_2006_2010,Singapore_2011,Singapore_2012,Singapore_2013,Singapore_2014,Singapore_2015,Singapore_2016,Singapore_Yr_arrival_ns,Singapore_Tot
POA2031,137,135,142,92,84,42,20,1259,5,31,48,28,10,0,9,25,11,19,21,15,12,3,8,245,0,0,0,4,8,27,39,30,10,5,8,3,8,3,4,149,0,0,0,0,3,7,27,22,5,4,3,19,4,7,8,112,0,3,12,15,6,9,9,0,0,0,3,0,0,0,0,61,0,0,5,20,41,52,41,30,5,4,5,9,34,39,7,308,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,30,3,9,3,6,3,10,12,16,3,0,0,12,3,8,5,91,3,5,22,72,120,138,181,122,35,28,29,18,21,11,15,813,0,0,0,0,3,0,6,3,3,0,3,5,4,6,0,43,0,0,4,16,36,61,57,74,24,24,20,13,16,8,10,368,7,21,16,4,37,19,15,17,0,0,9,0,0,0,7,155,0,0,0,8,10,18,33,22,8,7,11,22,10,10,5,175
POA2032,18,10,6,17,4,6,3,160,0,26,38,25,5,4,3,4,0,0,3,3,0,4,0,107,0,0,0,0,3,13,18,5,0,0,3,0,0,5,0,50,0,0,0,0,3,12,17,25,6,3,3,3,0,8,0,90,0,5,5,18,6,3,4,3,0,0,0,0,0,0,3,49,0,0,10,27,43,57,50,40,20,16,43,45,61,42,12,452,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,12,0,0,0,0,3,0,0,0,3,0,13,0,34,0,0,3,25,43,39,45,14,8,12,8,8,3,0,3,201,0,0,0,0,3,0,7,3,3,4,5,6,10,14,0,60,0,0,0,4,10,37,23,39,11,5,22,10,10,7,4,184,0,8,5,0,23,11,3,0,0,0,0,0,5,0,0,61,0,0,0,9,11,6,17,18,4,4,4,3,7,5,3,106
POA2033,15,19,10,7,3,0,6,131,3,16,17,8,3,0,4,6,3,0,3,10,4,0,7,84,0,0,0,3,3,9,15,7,4,0,0,0,7,0,4,48,0,0,0,0,6,16,34,14,5,3,4,0,3,11,10,103,0,0,3,4,7,9,0,0,0,0,0,0,0,0,3,23,0,0,4,12,23,33,14,19,7,4,11,15,28,34,0,205,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,4,0,0,0,0,0,3,0,0,3,0,0,24,0,0,7,13,17,33,41,21,3,9,0,11,9,11,0,185,0,0,0,0,3,3,0,3,0,4,3,3,0,6,0,28,0,0,0,3,14,32,16,16,7,15,16,3,3,10,4,140,0,0,5,0,3,4,6,3,3,0,0,8,0,0,0,31,0,0,3,0,3,9,12,22,0,5,6,6,3,3,4,82
POA2034,74,66,55,35,38,29,16,629,3,15,25,15,5,6,11,17,0,11,20,14,15,4,5,159,0,0,0,0,0,8,10,11,0,0,3,0,5,0,4,49,0,0,0,0,4,8,6,7,0,0,3,0,0,0,0,37,0,4,4,24,9,11,3,3,0,0,0,0,0,0,3,63,0,0,5,14,33,25,8,4,6,0,3,0,3,8,0,112,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,3,0,3,3,5,6,4,5,0,7,10,3,0,62,0,0,4,33,84,70,102,64,21,13,25,23,18,11,17,487,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,0,0,3,4,22,27,7,13,4,4,3,3,4,0,5,98,0,3,7,4,23,14,19,6,0,0,3,0,0,0,0,83,0,0,3,5,3,9,3,6,0,0,3,0,0,0,0,51
POA2035,52,47,23,21,14,6,10,422,5,51,103,65,17,3,16,11,3,15,11,17,13,0,18,334,0,0,0,0,4,27,32,24,0,0,6,4,0,0,4,98,0,0,0,0,3,33,37,26,11,3,0,3,4,3,11,131,6,3,20,29,26,14,6,3,0,0,0,0,0,0,6,112,0,0,6,51,88,111,58,64,3,13,10,13,4,7,4,439,0,42,41,12,0,0,0,0,0,0,0,0,0,0,3,105,0,7,3,6,3,3,9,10,4,0,0,3,0,3,3,58,0,0,19,52,74,109,141,87,15,13,9,10,12,17,24,592,0,0,0,3,0,4,4,4,0,7,3,0,3,3,0,31,0,0,0,10,29,69,41,33,7,15,10,5,6,9,4,237,3,5,7,10,44,36,22,12,0,0,8,0,3,4,5,158,3,0,3,15,26,15,19,12,4,12,6,14,3,0,4,126
POA2036,42,17,10,20,5,9,9,342,3,31,60,62,13,3,7,7,0,3,4,3,0,0,19,213,0,3,0,8,3,13,16,5,0,3,0,0,0,0,4,54,0,0,0,0,12,19,28,15,0,0,0,15,0,0,9,110,0,3,3,27,17,6,4,13,0,3,0,0,0,0,23,104,0,0,5,31,61,105,33,23,4,7,14,6,4,16,4,301,0,51,51,16,0,0,0,3,0,0,0,0,0,0,8,136,0,8,5,3,4,6,3,7,0,0,0,0,3,0,4,41,0,0,20,51,110,97,127,68,4,5,12,3,12,8,52,572,0,0,0,0,3,3,6,6,4,5,5,3,3,4,13,53,0,0,0,16,47,85,71,70,15,14,13,10,15,5,16,375,0,3,3,5,34,31,14,11,3,0,0,3,3,4,3,116,0,0,5,10,11,26,16,0,0,0,0,0,0,3,3,77
POA2037,6,7,10,5,5,3,4,120,0,9,18,9,0,4,6,5,5,6,8,18,14,5,4,107,0,0,0,0,3,15,29,14,4,8,3,3,10,3,0,98,0,0,0,0,5,16,12,9,0,3,4,4,0,8,3,71,0,0,0,3,7,8,3,0,0,0,0,0,0,0,0,32,0,0,3,12,23,25,21,21,4,8,4,11,12,9,0,148,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,6,0,0,5,11,3,0,6,3,4,4,0,3,48,3,7,11,30,74,75,84,51,20,21,13,13,22,12,15,438,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,17,0,0,3,3,14,24,14,13,4,5,7,6,5,13,0,106,0,4,4,5,17,9,4,6,0,3,3,3,0,4,0,60,0,0,3,3,7,7,7,14,0,0,0,3,7,6,0,78
POA2038,0,3,3,0,0,0,0,55,0,14,22,25,3,5,3,3,0,3,4,9,3,0,9,99,0,0,0,0,0,3,9,4,0,0,0,0,0,0,0,24,0,0,0,0,3,8,9,3,0,0,0,0,0,0,0,22,0,0,0,5,0,4,3,0,0,0,0,0,0,0,3,19,0,0,0,8,11,5,10,4,3,3,0,0,0,0,0,44,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,8,0,3,0,3,0,0,0,0,0,0,0,0,26,0,6,4,35,42,41,50,25,11,9,4,3,7,0,6,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,19,10,0,0,0,0,4,3,0,0,53,0,0,4,0,0,4,4,0,0,0,0,0,0,0,3,19,0,0,0,4,4,3,3,6,0,0,3,0,0,0,6,32
POA2039,6,4,3,3,3,0,0,108,0,7,9,9,6,4,3,4,0,5,0,4,0,0,0,53,0,0,0,4,4,5,11,3,0,0,0,0,0,0,0,26,0,0,0,0,3,12,7,7,0,3,4,0,0,0,0,40,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,16,0,0,0,0,11,14,9,0,0,0,4,0,3,0,0,41,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,8,6,3,3,0,3,0,0,0,27,0,0,12,25,40,42,69,51,11,9,3,7,3,3,4,262,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,6,9,5,4,0,0,0,3,0,0,0,32,0,0,0,0,3,9,3,0,0,0,0,0,0,0,0,21,0,0,0,3,3,6,4,3,0,0,3,0,0,0,0,26
POA2040,13,9,13,9,4,0,5,200,0,72,208,153,40,11,25,15,3,8,14,35,19,6,31,641,0,0,0,0,3,18,18,10,5,3,0,0,4,3,4,80,0,0,0,3,6,8,10,13,5,4,0,5,11,0,3,70,0,0,9,15,8,5,0,0,0,0,0,0,0,0,4,39,0,0,0,10,22,23,7,8,0,0,0,3,0,0,0,82,0,14,14,19,0,3,0,0,0,0,0,0,0,0,0,58,0,9,5,8,6,0,7,0,0,0,0,3,0,0,3,38,0,0,13,45,107,103,151,60,12,21,13,17,14,14,19,592,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,10,0,0,0,6,26,40,11,13,4,0,7,0,8,4,4,140,0,0,3,0,18,3,0,0,0,3,3,0,0,0,0,36,0,0,0,4,8,3,8,3,0,0,0,0,10,0,0,40
POA2041,8,3,12,6,3,0,3,217,0,11,22,9,5,5,13,5,8,6,3,11,4,0,4,107,0,0,0,0,10,5,10,5,0,0,3,3,0,3,0,48,0,0,0,0,14,3,11,0,0,0,7,0,0,0,0,30,0,0,0,8,4,3,3,3,0,0,0,0,0,0,0,26,0,0,0,7,20,15,6,3,0,8,0,4,0,3,0,63,0,9,4,4,0,0,0,0,0,0,0,0,0,0,0,16,0,5,5,0,3,0,15,21,0,0,0,0,3,0,0,59,0,3,24,62,103,68,113,64,10,12,16,16,6,9,5,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,8,24,12,10,0,0,3,0,0,0,3,72,0,0,3,0,11,3,3,0,0,0,0,0,0,0,0,33,0,0,3,3,6,10,9,4,0,0,0,0,3,0,3,46
POA2042,12,10,7,5,4,3,4,158,0,3,6,12,3,0,6,23,4,12,10,15,12,0,4,100,0,0,0,0,4,14,25,19,0,10,4,3,5,7,0,95,0,0,0,0,0,17,20,9,0,3,11,5,0,5,0,73,0,0,3,8,6,13,0,0,0,0,0,0,0,0,0,33,0,0,0,10,16,30,19,12,6,4,10,11,12,11,6,152,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,0,4,3,3,3,3,3,0,6,10,4,46,0,0,7,29,68,91,133,50,21,35,26,26,23,16,6,529,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,10,16,33,21,12,5,0,3,0,3,3,0,109,0,0,3,0,10,6,8,3,3,0,3,0,7,0,0,44,0,0,0,3,8,8,11,16,0,5,0,12,18,15,0,99
POA2043,9,8,6,3,6,0,3,98,0,0,0,3,0,0,4,6,6,0,0,3,0,0,0,30,0,0,3,0,0,9,11,0,3,0,0,0,0,0,0,25,0,0,0,0,7,10,4,10,0,0,0,0,3,0,0,40,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,0,0,0,8,5,25,18,7,3,3,0,0,0,0,3,69,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,8,0,0,0,0,3,0,0,0,21,0,0,3,15,28,42,68,45,7,9,9,12,6,3,5,256,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,8,24,3,5,4,5,0,4,3,0,3,61,0,0,0,0,3,8,5,0,0,3,0,0,3,0,0,26,0,0,0,0,3,10,18,0,0,4,0,0,0,0,0,33
POA2044,0,4,0,0,0,0,3,46,0,8,11,11,9,0,0,0,0,0,4,0,0,0,3,44,0,0,0,0,0,3,10,0,0,0,0,0,0,3,0,17,0,0,0,0,3,8,3,0,0,0,0,0,0,0,0,20,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,10,8,5,12,0,0,0,0,0,0,0,37,0,10,7,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,0,0,0,12,39,37,42,15,8,8,12,4,3,0,3,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,42,14,9,4,6,4,4,3,0,4,115,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,3,0,0,0,0,0,0,4,0,24
POA2045,0,0,0,0,0,0,3,26,9,166,350,193,18,3,3,3,3,6,4,7,6,0,40,815,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,11,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,6,7,0,0,3,0,0,0,0,0,0,26,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,14,24,15,23,6,3,0,0,0,0,3,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,6,4,0,3,0,0,0,0,4,24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,13
POA2046,20,6,9,0,0,0,5,186,9,347,848,414,58,28,34,23,5,18,7,23,14,6,62,1898,0,0,0,0,11,12,20,3,0,3,0,4,4,0,0,49,0,0,0,5,34,43,41,27,3,7,3,0,3,5,3,167,0,3,15,37,24,15,0,12,0,0,0,0,0,0,3,107,0,0,3,13,31,28,8,10,0,0,3,0,4,4,3,105,0,23,16,9,6,0,0,0,0,0,0,0,0,0,0,50,0,3,3,0,3,6,5,0,0,3,0,5,0,0,0,31,3,8,11,33,83,75,115,59,8,12,15,7,6,5,15,452,0,0,0,0,3,6,3,5,0,0,0,0,0,0,3,19,0,0,0,9,34,50,29,17,0,8,0,4,4,0,4,154,0,6,3,6,16,13,6,5,0,0,3,0,0,0,0,61,0,0,4,7,12,7,13,11,0,0,0,0,3,0,0,63
POA2047,6,7,6,3,3,0,3,97,10,58,118,53,5,0,3,3,3,4,0,3,0,0,15,288,0,0,0,0,8,9,8,4,0,0,0,0,0,4,0,38,0,0,0,0,9,10,14,7,4,3,3,3,0,0,0,48,0,0,3,10,5,3,0,3,4,0,0,0,0,0,0,32,0,0,5,8,32,7,13,12,0,0,0,0,0,0,7,82,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,3,4,4,3,0,3,3,0,0,4,0,0,0,0,23,0,3,16,26,57,31,68,22,10,15,5,4,0,0,5,269,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,4,9,29,13,4,0,0,0,0,0,0,4,64,0,3,5,0,4,5,0,0,0,0,0,0,0,0,0,24,0,0,0,0,9,0,5,4,0,0,0,4,0,0,0,21
POA2048,7,4,0,0,0,0,3,51,0,18,41,21,9,4,10,3,0,0,3,0,3,5,5,118,0,0,0,0,3,3,5,4,0,0,0,0,0,0,0,23,0,0,0,0,3,4,6,0,0,0,0,0,0,0,4,22,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,3,7,3,0,3,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,7,0,0,0,0,0,4,3,0,18,0,0,3,13,30,55,42,13,0,11,5,3,3,3,6,185,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,13,10,3,9,0,0,3,0,0,0,0,51,0,0,0,0,4,7,3,4,0,0,3,3,4,0,3,23,0,0,3,0,3,3,7,0,0,0,0,0,0,0,3,20
POA2049,0,4,0,3,3,0,4,70,0,17,45,28,4,0,5,8,0,11,7,9,5,3,4,146,0,0,0,0,0,4,18,5,3,0,0,0,0,0,0,35,0,0,0,0,5,6,10,3,0,0,0,3,3,4,0,35,0,3,4,30,3,3,0,0,0,0,0,0,0,0,0,48,0,0,3,4,12,22,8,3,0,0,3,0,3,3,0,68,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,5,3,0,3,0,0,0,0,4,0,0,14,0,0,3,9,53,47,63,27,4,11,5,8,3,0,3,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,18,5,8,0,3,5,0,4,4,3,81,0,3,0,3,7,3,5,0,0,0,0,0,0,0,0,22,0,0,3,3,0,5,3,3,0,0,0,0,0,0,0,23
POA2050,8,7,4,0,0,3,0,71,0,0,4,0,0,0,5,3,5,12,6,3,5,3,3,52,0,0,0,0,3,14,7,10,3,7,3,0,8,0,0,52,0,0,0,0,4,11,17,14,3,0,3,4,3,7,0,69,0,0,0,3,8,3,3,0,0,0,3,0,0,0,3,19,0,0,0,3,7,22,28,20,5,6,10,7,18,5,0,132,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,4,4,0,3,3,5,0,3,0,20,0,0,3,12,24,32,60,29,8,13,5,10,9,8,5,236,0,0,0,0,0,0,0,3,0,0,0,3,4,3,0,16,0,0,0,0,10,15,5,19,7,0,0,0,3,3,0,66,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,17,0,0,0,0,9,5,20,13,0,3,4,6,5,11,3,80
POA2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,4,0,0,0,0,3,3,4,0,17,0,0,0,0,0,0,3,14,3,3,4,5,3,8,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,3,9,12,33,51,58,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,15,0,0,3,0,3,5,7,0,40,0,0,0,0,0,0,0,3,0,0,6,0,7,13,0,29,0,0,0,0,0,0,0,3,0,3,3,3,10,6,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,5,15,28,41,34,3,149
POA2060,12,3,9,0,0,5,0,88,3,3,12,4,0,0,3,14,3,4,3,7,11,3,3,73,0,0,0,8,6,21,35,38,9,6,15,19,21,3,12,187,0,0,0,0,15,25,20,20,3,6,3,6,8,11,0,116,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,13,30,32,19,13,4,7,0,0,3,3,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,8,3,3,0,4,0,0,0,0,3,8,0,5,44,0,0,19,30,52,51,78,48,22,29,16,24,26,13,18,427,0,0,0,0,0,0,0,5,0,3,0,4,0,4,0,22,0,0,3,11,15,36,27,32,9,16,10,5,4,7,8,175,0,3,0,0,8,7,3,0,3,4,3,3,3,0,0,44,0,0,0,3,14,15,5,8,0,0,0,0,3,0,0,62
POA2061,6,0,3,3,3,7,0,47,0,7,4,3,0,0,0,0,3,3,0,4,9,3,0,45,0,0,0,0,3,6,4,4,0,10,14,6,11,10,5,84,0,0,0,0,7,13,10,8,0,3,3,0,6,3,0,55,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,14,18,20,18,10,0,0,0,0,3,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,3,0,0,0,0,0,0,0,0,21,0,0,6,22,26,25,30,31,12,5,3,6,12,13,4,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,6,13,6,3,3,4,0,0,7,4,3,51,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,17,0,0,0,3,6,3,7,0,0,4,3,0,5,4,0,33
POA2062,0,0,0,0,0,0,0,38,0,4,12,7,3,0,4,3,0,0,3,0,0,0,0,37,0,0,0,0,8,14,17,10,0,5,3,3,6,4,7,78,0,0,0,0,3,6,6,3,0,0,0,0,0,4,0,23,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,7,3,3,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,17,0,3,10,28,24,47,45,21,7,3,0,3,0,0,3,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,21,7,3,0,0,0,3,0,3,0,45,0,0,0,3,7,5,10,5,0,3,0,3,0,0,0,31,0,0,3,4,0,9,8,3,3,0,0,0,3,0,0,34
POA2063,0,0,0,3,0,0,0,30,3,8,7,3,0,3,0,0,0,0,0,0,0,0,0,27,0,0,3,5,11,29,21,12,3,0,8,5,8,11,0,119,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,14,0,0,0,3,3,5,3,0,0,0,0,0,0,0,0,14,0,0,8,10,25,13,11,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,15,0,3,3,10,26,13,29,11,3,5,3,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,0,0,0,0,0,0,4,20,0,3,7,0,9,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3,8,0,4,0,3,0,4,0,3,7,0,37
POA2064,6,4,0,3,3,0,0,43,0,3,10,7,0,0,0,3,0,0,3,0,0,0,0,35,0,0,0,4,12,45,61,46,4,6,5,4,10,11,15,230,0,0,0,3,13,19,84,59,4,9,12,0,5,7,6,212,0,0,3,4,4,3,3,0,0,0,0,0,0,0,0,23,0,0,0,7,21,29,28,20,3,5,0,4,0,0,8,133,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,4,5,0,0,0,0,3,0,0,3,0,0,0,0,15,0,0,3,16,17,30,55,19,5,5,13,5,0,0,4,188,0,0,0,0,0,9,11,9,0,8,0,3,0,0,0,33,0,0,0,5,11,35,18,25,6,8,10,14,19,8,3,155,0,0,0,3,6,3,0,4,0,0,0,3,3,7,0,36,0,0,0,0,9,12,14,18,3,5,3,6,3,0,3,70
POA2065,19,18,7,5,3,3,9,224,0,23,20,16,3,4,8,20,3,7,4,9,7,0,8,132,0,0,0,5,24,82,131,54,30,31,42,48,71,32,18,571,0,0,0,3,24,56,93,74,15,9,12,5,11,4,4,307,0,0,5,30,14,11,4,3,0,0,0,0,0,0,0,66,0,0,8,24,76,85,77,45,16,10,5,12,10,12,4,371,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,7,3,7,3,0,14,14,5,0,0,3,3,3,3,76,0,4,17,51,120,130,208,110,41,41,28,22,16,13,18,815,0,0,0,0,0,4,12,6,0,3,6,10,16,3,0,57,0,0,0,9,30,55,58,66,26,19,36,19,24,23,6,368,0,4,5,7,17,18,19,15,5,4,6,11,8,0,0,112,0,0,3,7,23,31,42,34,0,0,9,4,3,3,6,161
POA2066,19,12,9,6,5,6,0,193,6,27,33,24,3,6,11,17,7,6,9,8,7,4,14,185,0,0,0,0,15,61,85,33,6,15,14,7,9,14,21,281,0,0,0,5,15,38,68,69,7,9,6,14,20,8,11,282,0,4,4,23,15,7,0,5,0,0,0,0,0,0,4,68,0,0,11,44,78,106,73,50,7,0,9,8,8,7,5,427,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,17,0,22,8,4,6,3,7,11,0,0,0,0,0,0,0,62,3,10,31,55,106,95,166,70,9,20,16,9,13,8,19,626,0,0,0,3,4,11,5,13,6,4,0,3,8,0,0,67,0,0,0,11,38,70,53,63,19,12,23,34,19,17,4,370,0,4,7,6,45,14,20,15,0,6,0,3,6,3,4,127,0,0,3,17,25,25,24,18,0,0,11,17,7,3,6,150
POA2067,5,5,0,0,0,0,3,71,5,19,60,23,3,4,5,7,0,3,3,3,3,3,4,137,0,0,7,6,22,74,120,73,26,24,45,72,81,51,35,630,0,0,0,3,34,151,389,415,72,75,96,121,135,88,77,1653,0,0,0,30,14,6,0,3,0,0,0,0,0,0,3,65,0,3,3,15,91,105,81,77,13,9,28,19,32,13,13,506,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,14,5,0,0,3,4,3,0,0,0,0,0,3,0,42,0,4,10,34,56,57,94,49,20,13,10,15,7,16,5,391,0,0,0,3,0,0,0,6,6,0,4,11,10,3,0,52,0,0,0,8,27,62,64,76,32,20,20,35,52,24,12,423,0,3,3,3,12,10,4,3,0,0,3,0,0,3,0,40,0,0,5,12,23,25,41,27,6,4,6,13,18,20,10,206
