POA_CODE_2016	BornAust	Sex	persons
POA2335	1	M	2625
POA2336	0	F	67
POA2336	0	M	64
POA2336	1	F	1102
POA2336	1	M	1128
POA2337	0	F	332
POA2337	0	M	340
POA2337	1	F	3250
POA2337	1	M	3153
POA2338	0	F	60
POA2338	0	M	63
POA2338	1	F	589
POA2338	1	M	543
POA2339	0	F	13
POA2339	0	M	11
POA2339	1	F	240
POA2339	1	M	293
POA2340	0	F	1718
POA2340	0	M	1784
POA2340	1	F	21404
POA2340	1	M	20153
POA2341	0	F	29
POA2341	0	M	27
POA2341	1	F	645
POA2341	1	M	671
POA2342	0	F	8
POA2342	0	M	12
POA2342	1	F	205
POA2342	1	M	196
POA2343	0	F	126
POA2343	0	M	109
POA2343	1	F	2124
POA2343	1	M	2146
POA2344	0	F	21
POA2344	0	M	8
POA2344	1	F	307
POA2344	1	M	322
POA2345	0	F	14
POA2345	0	M	6
POA2345	1	F	298
POA2345	1	M	341
POA2346	0	F	64
POA2346	0	M	73
POA2346	1	F	1346
POA2346	1	M	1297
POA2347	0	F	66
POA2347	0	M	49
POA2347	1	F	792
POA2347	1	M	780
POA2350	0	F	1746
POA2350	0	M	1674
POA2350	1	F	10411
POA2350	1	M	9622
POA2351	0	F	39
POA2351	0	M	41
POA2351	1	F	384
POA2351	1	M	329
POA2352	0	F	73
POA2352	0	M	65
POA2352	1	F	1242
POA2352	1	M	1171
POA2353	0	F	34
POA2353	0	M	28
POA2353	1	F	482
POA2353	1	M	441
POA2354	0	F	93
POA2354	0	M	88
POA2354	1	F	1456
POA2354	1	M	1485
POA2355	0	F	24
POA2355	0	M	19
POA2355	1	F	249
POA2355	1	M	268
POA2356	0	F	6
POA2356	1	F	70
POA2356	1	M	69
POA2357	0	F	137
POA2357	0	M	133
POA2357	1	F	1764
POA2357	1	M	1649
POA2358	0	F	124
POA2358	0	M	105
POA2358	1	F	1682
POA2358	1	M	1541
POA2359	0	F	21
POA2359	0	M	13
POA2359	1	F	318
POA2359	1	M	312
POA2360	0	F	500
POA2360	0	M	442
POA2360	1	F	6264
POA2360	1	M	5991
POA2361	0	F	32
POA2361	0	M	33
POA2361	1	F	368
POA2361	1	M	360
POA2365	0	F	127
POA2365	0	M	103
POA2365	1	F	1550
POA2365	1	M	1581
POA2369	0	F	19
POA2369	0	M	20
POA2369	1	F	384
POA2369	1	M	375
POA2370	0	F	255
POA2370	0	M	229
POA2370	1	F	3164
POA2370	1	M	3151
POA2371	0	F	53
POA2371	0	M	40
POA2371	1	F	432
POA2371	1	M	468
POA2372	0	F	167
POA2372	0	M	172
POA2372	1	F	1959
POA2372	1	M	1833
POA2379	0	F	15
POA2379	0	M	6
POA2379	1	F	114
POA2379	1	M	143
POA2380	0	F	289
POA2380	0	M	226
POA2380	1	F	4504
POA2380	1	M	4443
POA2381	0	F	26
POA2381	0	M	15
POA2381	1	F	472
POA2381	1	M	551
POA2382	0	F	15
POA2382	0	M	28
POA2382	1	F	565
POA2382	1	M	570
POA2386	0	F	8
POA2386	0	M	11
POA2386	1	F	132
POA2386	1	M	166
POA2387	0	F	3
POA2387	0	M	3
POA2387	1	F	70
POA2387	1	M	92
POA2388	0	F	61
POA2388	0	M	58
POA2388	1	F	1043
POA2388	1	M	1083
POA2390	0	F	203
POA2390	0	M	185
POA2390	1	F	3703
POA2390	1	M	3646
POA2395	0	F	39
POA2395	0	M	18
POA2395	1	F	248
POA2395	1	M	287
POA2396	0	F	14
POA2396	0	M	20
POA2396	1	F	367
POA2396	1	M	385
POA2397	0	F	7
POA2397	0	M	3
POA2397	1	F	152
POA2397	1	M	172
POA2398	0	M	7
POA2398	1	F	96
POA2398	1	M	113
POA2399	0	F	10
POA2399	0	M	10
POA2399	1	F	219
POA2399	1	M	245
POA2400	0	F	278
POA2400	0	M	297
POA2400	1	F	4069
POA2400	1	M	4057
POA2401	0	F	3
POA2401	0	M	3
POA2401	1	F	138
POA2401	1	M	138
POA2402	0	F	42
POA2402	0	M	29
POA2402	1	F	768
POA2402	1	M	782
POA2403	0	F	11
POA2403	0	M	11
POA2403	1	F	276
POA2403	1	M	332
POA2404	0	F	47
POA2404	0	M	25
POA2404	1	F	792
POA2404	1	M	755
POA2405	0	F	6
POA2405	0	M	8
POA2405	1	F	194
POA2405	1	M	237
POA2406	0	F	31
POA2406	0	M	22
POA2406	1	F	313
POA2406	1	M	352
POA2408	0	F	13
POA2408	0	M	10
POA2408	1	F	140
POA2408	1	M	161
POA2409	0	F	11
POA2409	0	M	6
POA2409	1	F	458
POA2409	1	M	460
POA2410	0	F	10
POA2410	0	M	3
POA2410	1	F	110
POA2410	1	M	131
POA2411	0	M	4
POA2411	1	F	47
POA2411	1	M	51
POA2415	0	F	17
POA2415	0	M	13
POA2415	1	F	154
POA2415	1	M	168
POA2420	0	F	100
POA2420	0	M	94
POA2420	1	F	1724
POA2420	1	M	1709
POA2421	0	F	40
POA2421	0	M	44
POA2421	1	F	803
POA2421	1	M	818
POA2422	0	F	214
POA2422	0	M	175
POA2422	1	F	2250
POA2422	1	M	2239
POA2423	0	F	135
POA2423	0	M	149
POA2423	1	F	1167
POA2423	1	M	1229
POA2424	0	F	18
POA2424	0	M	20
POA2424	1	F	153
POA2424	1	M	186
POA2425	0	F	81
POA2425	0	M	65
POA2425	1	F	765
POA2425	1	M	751
POA2426	0	F	20
POA2426	0	M	18
POA2426	1	F	299
POA2426	1	M	307
POA2427	0	F	155
POA2427	0	M	143
POA2427	1	F	1303
POA2427	1	M	1298
POA2428	0	F	1292
POA2428	0	M	1224
POA2428	1	F	10108
POA2428	1	M	9313
POA2429	0	F	390
POA2429	0	M	364
POA2429	1	F	4128
POA2429	1	M	3954
POA2430	0	F	1556
POA2430	0	M	1438
POA2430	1	F	14620
POA2430	1	M	13706
POA2431	0	F	236
POA2431	0	M	196
POA2431	1	F	2155
POA2431	1	M	2113
POA2439	0	F	139
POA2439	0	M	124
POA2439	1	F	1213
POA2439	1	M	1160
POA2440	0	F	714
POA2440	0	M	705
POA2440	1	F	9016
POA2440	1	M	9150
POA2441	0	F	216
POA2441	0	M	189
POA2441	1	F	1653
POA2441	1	M	1811
POA2443	0	F	508
POA2443	0	M	455
POA2443	1	F	3568
POA2443	1	M	3508
POA2444	0	F	3206
POA2444	0	M	2900
POA2444	1	F	19532
POA2444	1	M	17537
POA2445	0	F	322
POA2445	0	M	273
POA2445	1	F	2836
POA2445	1	M	2723
POA2446	0	F	521
POA2446	0	M	474
POA2446	1	F	5792
POA2446	1	M	5431
POA2447	0	F	261
POA2447	0	M	243
POA2447	1	F	3010
POA2447	1	M	2977
POA2448	0	F	541
POA2448	0	M	455
POA2448	1	F	3727
POA2448	1	M	3446
POA2449	0	F	91
POA2449	0	M	100
POA2449	1	F	884
POA2449	1	M	929
POA2450	0	F	3387
POA2450	0	M	2961
POA2450	1	F	17355
POA2450	1	M	16512
POA2452	0	F	851
POA2452	0	M	716
POA2452	1	F	6567
POA2452	1	M	6057
POA2453	0	F	155
POA2453	0	M	113
POA2453	1	F	1144
POA2453	1	M	1140
POA2454	0	F	553
POA2454	0	M	495
POA2454	1	F	3062
POA2454	1	M	2877
POA2455	0	F	130
POA2455	0	M	118
POA2455	1	F	1252
POA2455	1	M	1227
POA2456	0	F	1165
POA2456	0	M	1110
POA2456	1	F	5723
POA2456	1	M	5617
POA2460	0	F	982
POA2460	0	M	839
POA2460	1	F	12580
POA2460	1	M	12372
POA2462	0	F	82
POA2462	0	M	83
POA2462	1	F	990
POA2462	1	M	1057
POA2463	0	F	326
POA2463	0	M	309
POA2463	1	F	3211
POA2463	1	M	3093
POA2464	0	F	434
POA2464	0	M	364
POA2464	1	F	2711
POA2464	1	M	2600
POA2465	0	F	12
POA2465	0	M	3
POA2465	1	F	124
POA2465	1	M	135
POA2466	0	F	80
POA2466	0	M	64
POA2466	1	F	702
POA2466	1	M	720
POA2469	0	F	221
POA2469	0	M	215
POA2469	1	F	1478
POA2469	1	M	1644
POA2470	0	F	447
POA2470	0	M	333
POA2470	1	F	6630
POA2470	1	M	6542
POA2471	0	F	96
POA2471	0	M	60
POA2471	1	F	1036
POA2471	1	M	1042
POA2472	0	F	61
POA2472	0	M	60
POA2472	1	F	717
POA2472	1	M	814
POA2473	0	F	106
POA2473	0	M	86
POA2473	1	F	1304
POA2473	1	M	1294
POA2474	0	F	284
POA2474	0	M	298
POA2474	1	F	2557
POA2474	1	M	2516
POA2475	0	F	11
POA2475	0	M	10
POA2475	1	F	137
POA2475	1	M	151
POA2476	0	F	24
POA2476	0	M	24
POA2476	1	F	322
POA2476	1	M	350
POA2477	0	F	645
POA2477	0	M	564
POA2477	1	F	5264
POA2477	1	M	4944
POA2478	0	F	1701
POA2478	0	M	1513
POA2478	1	F	11826
POA2478	1	M	11000
POA2479	0	F	405
POA2479	0	M	383
POA2479	1	F	1735
POA2479	1	M	1724
POA2480	0	F	2229
POA2480	0	M	2088
POA2480	1	F	18658
POA2480	1	M	17698
POA2481	0	F	1149
POA2481	0	M	1081
POA2481	1	F	3930
POA2481	1	M	3620
POA2482	0	F	596
POA2482	0	M	545
POA2482	1	F	2160
POA2482	1	M	2035
POA2483	0	F	883
POA2483	0	M	755
POA2483	1	F	4065
POA2483	1	M	3749
POA2484	0	F	1122
POA2484	0	M	1009
POA2484	1	F	7491
POA2484	1	M	7358
POA2485	0	F	1424
POA2485	0	M	1294
POA2485	1	F	5292
POA2485	1	M	4829
POA2486	0	F	2666
POA2486	0	M	2372
POA2486	1	F	12893
POA2486	1	M	11638
POA2487	0	F	952
POA2487	0	M	814
POA2487	1	F	5299
POA2487	1	M	5208
POA2488	0	F	249
POA2488	0	M	192
POA2488	1	F	1272
POA2488	1	M	1296
POA2489	0	F	533
POA2489	0	M	457
POA2489	1	F	3132
POA2489	1	M	2875
POA2490	0	F	32
POA2490	0	M	39
POA2490	1	F	271
POA2490	1	M	256
POA2500	0	F	5904
POA2500	0	M	6491
POA2500	1	F	12620
POA2500	1	M	12521
POA2502	0	F	2088
POA2502	0	M	1888
POA2502	1	F	3641
POA2502	1	M	3763
POA2505	0	F	664
POA2505	0	M	608
POA2505	1	F	1617
POA2505	1	M	1703
POA2506	0	F	878
POA2506	0	M	768
POA2506	1	F	2712
POA2506	1	M	2691
POA2508	0	F	599
POA2508	0	M	546
POA2508	1	F	3643
POA2508	1	M	3788
POA2515	0	F	878
POA2515	0	M	819
POA2515	1	F	4454
POA2515	1	M	4405
POA2516	0	F	440
POA2516	0	M	418
POA2516	1	F	2543
POA2516	1	M	2399
POA2517	0	F	1079
POA2517	0	M	883
POA2517	1	F	5719
POA2517	1	M	5425
POA2518	0	F	1904
POA2518	0	M	1608
POA2518	1	F	7385
POA2518	1	M	7103
POA2519	0	F	2065
POA2519	0	M	1988
POA2519	1	F	6064
POA2519	1	M	5903
POA2522	0	F	44
POA2522	0	M	53
POA2522	1	F	135
POA2522	1	M	62
POA2525	0	F	1349
POA2525	0	M	1168
POA2525	1	F	4260
POA2525	1	M	4293
POA2526	0	F	1547
POA2526	0	M	1394
POA2526	1	F	6004
POA2526	1	M	5828
POA2527	0	F	1519
POA2527	0	M	1345
POA2527	1	F	8933
POA2527	1	M	8518
POA2528	0	F	2328
POA2528	0	M	2065
POA2528	1	F	8825
POA2528	1	M	8715
POA2529	0	F	2394
POA2529	0	M	2203
POA2529	1	F	10166
POA2529	1	M	9893
POA2530	0	F	2808
POA2530	0	M	2587
POA2530	1	F	12931
POA2530	1	M	12325
POA2533	0	F	1205
POA2533	0	M	1092
POA2533	1	F	6268
POA2533	1	M	6169
POA2534	0	F	331
POA2534	0	M	308
POA2534	1	F	2316
POA2534	1	M	2187
POA2535	0	F	537
POA2535	0	M	514
POA2535	1	F	2943
POA2535	1	M	2737
POA2536	0	F	1319
POA2536	0	M	1181
POA2536	1	F	7013
POA2536	1	M	6643
POA2537	0	F	757
POA2537	0	M	734
POA2537	1	F	4686
POA2537	1	M	4610
POA2538	0	F	167
POA2538	0	M	141
POA2538	1	F	957
POA2538	1	M	879
POA2539	0	F	1159
POA2539	0	M	1035
POA2539	1	F	7253
POA2539	1	M	7139
POA2540	0	F	2949
POA2540	0	M	2910
POA2540	1	F	17746
POA2540	1	M	18045
POA2541	0	F	1619
POA2541	0	M	1487
POA2541	1	F	10444
POA2541	1	M	9818
POA2545	0	F	57
POA2545	0	M	60
POA2545	1	F	402
POA2545	1	M	430
POA2546	0	F	599
POA2546	0	M	612
POA2546	1	F	3550
POA2546	1	M	3426
POA2548	0	F	613
POA2548	0	M	525
POA2548	1	F	3081
POA2548	1	M	2868
POA2549	0	F	215
POA2549	0	M	177
POA2549	1	F	1577
POA2549	1	M	1525
POA2550	0	F	818
POA2550	0	M	793
POA2550	1	F	6506
POA2550	1	M	6313
POA2551	0	F	189
POA2551	0	M	190
POA2551	1	F	1390
POA2551	1	M	1362
POA2555	0	F	33
POA2555	0	M	31
POA2555	1	F	69
POA2555	1	M	75
POA2556	0	F	243
POA2556	0	M	285
POA2556	1	F	903
POA2556	1	M	910
POA2557	0	F	1051
POA2557	0	M	1072
POA2557	1	F	2907
POA2557	1	M	3129
POA2558	0	F	1461
POA2558	0	M	1367
POA2558	1	F	3884
POA2558	1	M	3997
POA2559	0	F	339
POA2559	0	M	294
POA2559	1	F	989
POA2559	1	M	799
POA2560	0	F	10177
POA2560	0	M	9503
POA2560	1	F	26293
POA2560	1	M	25553
POA2563	0	F	18
POA2563	0	M	15
POA2563	1	F	112
POA2563	1	M	127
POA2564	0	F	2734
POA2564	0	M	2551
POA2564	1	F	3853
POA2564	1	M	3633
POA2565	0	F	3950
POA2565	0	M	3796
POA2565	1	F	5380
POA2565	1	M	5536
POA2566	0	F	4725
POA2566	0	M	4560
POA2566	1	F	7914
POA2566	1	M	7804
POA2567	0	F	3374
POA2567	0	M	3128
POA2567	1	F	15606
POA2567	1	M	14923
POA2568	0	F	90
POA2568	0	M	53
POA2568	1	F	470
POA2568	1	M	466
POA2569	0	F	74
POA2569	0	M	86
POA2569	1	F	525
POA2569	1	M	562
POA2570	0	F	2997
POA2570	0	M	2872
POA2570	1	F	16457
POA2570	1	M	15662
POA2571	0	F	724
POA2571	0	M	648
POA2571	1	F	4843
POA2571	1	M	4968
POA2572	0	F	305
POA2572	0	M	282
POA2572	1	F	1789
POA2572	1	M	1750
POA2573	0	F	323
POA2573	0	M	283
POA2573	1	F	2088
POA2573	1	M	1983
POA2574	0	F	348
POA2574	0	M	322
POA2574	1	F	2319
POA2574	1	M	2374
POA2575	0	F	1150
POA2575	0	M	1030
POA2575	1	F	6353
POA2575	1	M	5833
POA2576	0	F	1343
POA2576	0	M	1180
POA2576	1	F	5374
POA2576	1	M	4649
POA2577	0	F	1202
POA2577	0	M	1148
POA2577	1	F	6004
POA2577	1	M	5780
POA2578	0	F	266
POA2578	0	M	225
POA2578	1	F	1078
POA2578	1	M	967
POA2579	0	F	276
POA2579	0	M	280
POA2579	1	F	1575
POA2579	1	M	1590
POA2580	0	F	1329
POA2580	0	M	1445
POA2580	1	F	11999
POA2580	1	M	12226
POA2581	0	F	105
POA2581	0	M	85
POA2581	1	F	858
POA2581	1	M	882
POA2582	0	F	644
POA2582	0	M	568
POA2582	1	F	5286
POA2582	1	M	5070
POA2583	0	F	137
POA2583	0	M	107
POA2583	1	F	1800
POA2583	1	M	1874
POA2584	0	F	18
POA2584	0	M	23
POA2584	1	F	221
POA2584	1	M	232
POA2585	0	F	5
POA2585	0	M	10
POA2585	1	F	76
POA2585	1	M	109
POA2586	0	F	90
POA2586	0	M	82
POA2586	1	F	1081
POA2586	1	M	1157
POA2587	0	F	120
POA2587	0	M	77
POA2587	1	F	1293
POA2587	1	M	1220
POA2588	0	F	12
POA2588	0	M	4
POA2588	1	F	109
POA2588	1	M	119
POA2590	0	F	224
POA2590	0	M	218
POA2590	1	F	3101
POA2590	1	M	2940
POA2594	0	F	361
POA2594	0	M	315
POA2594	1	F	5146
POA2594	1	M	4888
POA2600	0	F	1022
POA2600	0	M	857
POA2600	1	F	2620
POA2600	1	M	2337
POA2601	0	F	1684
POA2601	0	M	1508
POA2601	1	F	1314
POA2601	1	M	1338
POA2602	0	F	4207
POA2602	0	M	3753
POA2602	1	F	10630
POA2602	1	M	10005
POA2603	0	F	1254
POA2603	0	M	1185
POA2603	1	F	3088
POA2603	1	M	3094
POA2604	0	F	1340
POA2604	0	M	1208
POA2604	1	F	3493
POA2604	1	M	3356
POA2605	0	F	1678
POA2605	0	M	1420
POA2605	1	F	4085
POA2605	1	M	3794
POA2606	0	F	1821
POA2606	0	M	1633
POA2606	1	F	2618
POA2606	1	M	2661
POA2607	0	F	2081
POA2607	0	M	1831
POA2607	1	F	4604
POA2607	1	M	4554
POA2609	0	F	71
POA2609	0	M	86
POA2609	1	F	247
POA2609	1	M	337
POA2611	0	F	3293
POA2611	0	M	2968
POA2611	1	F	10282
POA2611	1	M	9798
POA2612	0	F	2268
POA2612	0	M	2390
POA2612	1	F	4597
POA2612	1	M	5398
POA2614	0	F	2595
POA2614	0	M	2449
POA2614	1	F	6832
POA2614	1	M	6582
POA2615	0	F	4955
POA2615	0	M	4502
POA2615	1	F	16519
POA2615	1	M	16191
POA2617	0	F	5341
POA2617	0	M	5064
POA2617	1	F	9886
POA2617	1	M	10151
POA2618	0	F	108
POA2618	0	M	85
POA2618	1	F	559
POA2618	1	M	575
POA2619	0	F	740
POA2619	0	M	767
POA2619	1	F	3856
POA2619	1	M	3825
POA2620	0	F	3675
POA2620	0	M	3708
POA2620	1	F	14087
POA2620	1	M	14559
POA2621	0	F	363
POA2621	0	M	369
POA2621	1	F	2411
POA2621	1	M	2428
POA2622	0	F	235
POA2622	0	M	208
POA2622	1	F	1454
POA2622	1	M	1514
POA2623	0	F	41
POA2623	0	M	39
POA2623	1	F	224
POA2623	1	M	253
POA2625	0	F	23
POA2625	0	M	34
POA2625	1	F	96
POA2625	1	M	117
POA2626	0	F	30
POA2626	0	M	34
POA2626	1	F	189
POA2626	1	M	192
POA2627	0	F	325
POA2627	0	M	326
POA2627	1	F	1625
POA2627	1	M	1921
POA2628	0	F	104
POA2628	0	M	109
POA2628	1	F	747
POA2628	1	M	814
POA2629	0	F	46
POA2629	0	M	52
POA2629	1	F	169
POA2629	1	M	188
POA2630	0	F	607
POA2630	0	M	607
POA2630	1	F	3260
POA2630	1	M	3370
POA2631	0	F	26
POA2631	0	M	28
POA2631	1	F	226
POA2631	1	M	248
POA2632	0	F	74
POA2632	0	M	62
POA2632	1	F	756
POA2632	1	M	769
POA2633	0	F	12
POA2633	0	M	8
POA2633	1	F	135
POA2633	1	M	171
POA2640	0	F	1912
POA2640	0	M	1778
POA2640	1	F	15446
POA2640	1	M	14478
POA2641	0	F	970
POA2641	0	M	913
POA2641	1	F	6205
POA2641	1	M	5729
POA2642	0	F	151
POA2642	0	M	139
POA2642	1	F	2005
POA2642	1	M	2066
POA2643	0	F	120
POA2643	0	M	107
POA2643	1	F	1116
POA2643	1	M	1124
POA2644	0	F	60
POA2644	0	M	64
POA2644	1	F	1065
POA2644	1	M	1009
POA2645	0	F	11
POA2645	0	M	7
POA2645	1	F	134
POA2645	1	M	166
POA2646	0	F	221
POA2646	0	M	221
POA2646	1	F	2879
POA2646	1	M	2812
POA2647	0	F	80
POA2647	0	M	70
POA2647	1	F	908
POA2647	1	M	898
POA2648	0	F	65
POA2648	0	M	58
POA2648	1	F	906
POA2648	1	M	1013
POA2649	0	F	3
POA2649	1	F	14
POA2649	1	M	11
POA2650	0	F	2695
POA2650	0	M	2723
POA2650	1	F	24859
POA2650	1	M	23157
POA2651	0	F	94
POA2651	0	M	126
POA2651	1	F	906
POA2651	1	M	1032
POA2652	0	F	100
POA2652	0	M	127
POA2652	1	F	1854
POA2652	1	M	1994
POA2653	0	F	77
POA2653	0	M	130
POA2653	1	F	1001
POA2653	1	M	1103
POA2655	0	F	37
POA2655	0	M	25
POA2655	1	F	562
POA2655	1	M	577
POA2656	0	F	31
POA2656	0	M	22
POA2656	1	F	551
POA2656	1	M	546
POA2658	0	F	54
POA2658	0	M	39
POA2658	1	F	613
POA2658	1	M	629
POA2659	0	F	24
POA2659	0	M	22
POA2659	1	F	395
POA2659	1	M	385
POA2660	0	F	54
POA2660	0	M	71
POA2660	1	F	662
POA2660	1	M	703
POA2661	0	F	17
POA2661	0	M	48
POA2661	1	F	154
POA2661	1	M	297
POA2663	0	F	155
POA2663	0	M	275
POA2663	1	F	1768
POA2663	1	M	2483
POA2665	0	F	36
POA2665	0	M	51
POA2665	1	F	902
POA2665	1	M	976
POA2666	0	F	135
POA2666	0	M	124
POA2666	1	F	2510
POA2666	1	M	2473
POA2668	0	F	9
POA2668	0	M	11
POA2668	1	F	184
POA2668	1	M	198
POA2669	0	F	33
POA2669	0	M	30
POA2669	1	F	676
POA2669	1	M	739
POA2671	0	F	112
POA2671	0	M	103
POA2671	1	F	1692
POA2671	1	M	1649
POA2672	0	F	36
POA2672	0	M	33
POA2672	1	F	640
POA2672	1	M	647
POA2675	0	F	98
POA2675	0	M	90
POA2675	1	F	599
POA2675	1	M	595
POA2678	0	F	20
POA2678	0	M	20
POA2678	1	F	205
POA2678	1	M	93
POA2680	0	F	2293
POA2680	0	M	2382
POA2680	1	F	8453
POA2680	1	M	8322
POA2681	0	F	75
POA2681	0	M	79
POA2681	1	F	687
POA2681	1	M	699
POA2700	0	F	111
POA2700	0	M	128
POA2700	1	F	2083
POA2700	1	M	1980
POA2701	0	F	39
POA2701	0	M	44
POA2701	1	F	1045
POA2701	1	M	1002
POA2702	0	F	17
POA2702	0	M	16
POA2702	1	F	335
POA2702	1	M	330
POA2703	0	F	15
POA2703	0	M	15
POA2703	1	F	449
POA2703	1	M	413
POA2705	0	F	417
POA2705	0	M	455
POA2705	1	F	4138
POA2705	1	M	4060
POA2706	0	F	35
POA2706	0	M	29
POA2706	1	F	450
POA2706	1	M	506
POA2707	0	F	33
POA2707	0	M	37
POA2707	1	F	536
POA2707	1	M	596
POA2710	0	F	323
POA2710	0	M	306
POA2710	1	F	4218
POA2710	1	M	4146
POA2711	0	F	115
POA2711	0	M	102
POA2711	1	F	1290
POA2711	1	M	1384
POA2712	0	F	36
POA2712	0	M	35
POA2712	1	F	539
POA2712	1	M	552
POA2713	0	F	106
POA2713	0	M	104
POA2713	1	F	1141
POA2713	1	M	1139
POA2714	0	F	124
POA2714	0	M	120
POA2714	1	F	1139
POA2714	1	M	1114
POA2715	0	F	37
POA2715	0	M	32
POA2715	1	F	605
POA2715	1	M	662
POA2716	0	F	37
POA2716	0	M	44
POA2716	1	F	397
POA2716	1	M	445
POA2717	0	F	33
POA2717	0	M	26
POA2717	1	F	547
POA2717	1	M	567
POA2720	0	F	314
POA2720	0	M	294
POA2720	1	F	3261
POA2720	1	M	3222
POA2721	0	F	8
POA2721	0	M	5
POA2721	1	F	95
POA2721	1	M	99
POA2722	0	F	80
POA2722	0	M	66
POA2722	1	F	1367
POA2722	1	M	1398
POA2725	0	F	10
POA2725	0	M	8
POA2725	1	F	154
POA2725	1	M	148
POA2726	0	F	8
POA2726	0	M	6
POA2726	1	F	91
POA2726	1	M	99
POA2727	0	F	4
POA2727	1	F	137
POA2727	1	M	176
POA2729	0	F	49
POA2729	0	M	36
POA2729	1	F	715
POA2729	1	M	753
POA2730	0	F	117
POA2730	0	M	95
POA2730	1	F	506
POA2730	1	M	550
POA2731	0	F	271
POA2731	0	M	242
POA2731	1	F	2754
POA2731	1	M	2620
POA2732	0	F	54
POA2732	0	M	39
POA2732	1	F	757
POA2732	1	M	741
POA2733	0	F	20
POA2733	0	M	15
POA2733	1	F	207
POA2733	1	M	226
POA2734	0	F	8
POA2734	0	M	10
POA2734	1	F	187
POA2734	1	M	199
POA2735	0	F	14
POA2735	0	M	18
POA2735	1	F	178
POA2735	1	M	193
POA2736	0	F	22
POA2736	0	M	23
POA2736	1	F	139
POA2736	1	M	148
POA2737	0	F	48
POA2737	0	M	26
POA2737	1	F	310
POA2737	1	M	322
POA2738	0	F	33
POA2738	0	M	40
POA2738	1	F	711
POA2738	1	M	735
POA2739	0	F	49
POA2739	0	M	52
POA2739	1	F	572
POA2739	1	M	565
POA2745	0	F	2795
POA2745	0	M	2746
POA2745	1	F	11549
POA2745	1	M	11047
POA2747	0	F	5018
POA2747	0	M	4770
POA2747	1	F	15255
POA2747	1	M	14894
POA2748	0	F	230
POA2748	0	M	201
POA2748	1	F	593
POA2748	1	M	734
POA2749	0	F	1328
POA2749	0	M	1208
POA2749	1	F	6785
POA2749	1	M	6649
POA2750	0	F	4466
POA2750	0	M	4035
POA2750	1	F	17272
POA2750	1	M	16406
POA2752	0	F	265
POA2752	0	M	264
POA2752	1	F	2026
POA2752	1	M	2114
POA2753	0	F	1269
POA2753	0	M	1159
POA2753	1	F	6776
POA2753	1	M	6727
POA2754	0	F	376
POA2754	0	M	324
POA2754	1	F	2485
POA2754	1	M	2241
POA2755	0	F	5
POA2755	0	M	9
POA2755	1	F	52
POA2755	1	M	104
POA2756	0	F	1946
POA2756	0	M	1807
POA2756	1	F	14021
POA2756	1	M	14036
POA2757	0	F	60
POA2757	0	M	55
POA2757	1	F	341
POA2757	1	M	352
POA2758	0	F	531
POA2758	0	M	506
POA2758	1	F	3467
POA2758	1	M	3498
POA2759	0	F	3362
POA2759	0	M	3272
POA2759	1	F	9194
POA2759	1	M	9187
POA2760	0	F	5334
POA2760	0	M	5186
POA2760	1	F	10503
POA2760	1	M	10206
POA2761	0	F	6810
POA2761	0	M	6336
POA2761	1	F	8090
POA2761	1	M	8175
POA2762	0	F	759
POA2762	0	M	739
POA2762	1	F	1576
POA2762	1	M	1630
POA2763	0	F	6087
POA2763	0	M	5878
POA2763	1	F	8916
POA2763	1	M	8857
POA2765	0	F	1390
POA2765	0	M	1487
POA2765	1	F	5779
POA2765	1	M	6279
POA2766	0	F	3911
POA2766	0	M	3565
POA2766	1	F	3538
POA2766	1	M	3652
POA2767	0	F	5576
POA2767	0	M	5409
POA2767	1	F	5288
POA2767	1	M	5232
POA2768	0	F	6521
POA2768	0	M	6447
POA2768	1	F	7149
POA2768	1	M	7880
POA2769	0	F	2731
POA2769	0	M	2659
POA2769	1	F	2938
POA2769	1	M	2954
POA2770	0	F	10869
POA2770	0	M	10298
POA2770	1	F	17694
POA2770	1	M	17116
POA2773	0	F	418
POA2773	0	M	434
POA2773	1	F	2486
POA2773	1	M	2408
POA2774	0	F	937
POA2774	0	M	905
POA2774	1	F	5417
POA2774	1	M	5225
POA2775	0	F	104
POA2775	0	M	113
POA2775	1	F	485
POA2775	1	M	508
POA2776	0	F	302
POA2776	0	M	262
POA2776	1	F	1683
POA2776	1	M	1640
POA2777	0	F	1446
POA2777	0	M	1265
POA2777	1	F	7416
POA2777	1	M	6848
POA2778	0	F	221
POA2778	0	M	218
POA2778	1	F	942
POA2778	1	M	946
POA2779	0	F	428
POA2779	0	M	338
POA2779	1	F	2116
POA2779	1	M	1897
POA2780	0	F	1511
POA2780	0	M	1366
POA2780	1	F	4870
POA2780	1	M	4426
POA2782	0	F	644
POA2782	0	M	527
POA2782	1	F	2353
POA2782	1	M	2181
POA2783	0	F	251
POA2783	0	M	192
POA2783	1	F	1057
POA2783	1	M	970
POA2784	0	F	90
POA2784	0	M	105
POA2784	1	F	487
POA2784	1	M	477
POA2785	0	F	477
POA2785	0	M	413
POA2785	1	F	1718
POA2785	1	M	1608
POA2786	0	F	104
POA2786	0	M	109
POA2786	1	F	436
POA2786	1	M	454
POA2787	0	F	194
POA2787	0	M	228
POA2787	1	F	1682
POA2787	1	M	1789
POA2790	0	F	765
POA2790	0	M	808
POA2790	1	F	6184
POA2790	1	M	6386
POA2791	0	F	9
POA2791	0	M	14
