POA_CODE_2016	CoupleFamily	HasChild	IncomeFamily.max	families
POA0820			157500	7
POA0820			183750	7
POA0820			210000	5
POA0820			Inf	8
POA0820	0			80
POA0820	0		0	4
POA0820	0		7875	7
POA0820	0		15750	13
POA0820	0		21000	20
POA0820	0		26250	20
POA0820	0		34125	32
POA0820	0		42000	24
POA0820	0		52500	21
POA0820	0		65625	43
POA0820	0		78750	29
POA0820	0		91875	40
POA0820	0		105000	26
POA0820	0		131250	80
POA0820	0		157500	29
POA0820	0		183750	16
POA0820	0		210000	22
POA0820	0		Inf	18
POA0820	1	0		483
POA0820	1	0	0	16
POA0820	1	0	7875	3
POA0820	1	0	26250	26
POA0820	1	0	34125	14
POA0820	1	0	42000	53
POA0820	1	0	52500	71
POA0820	1	0	65625	132
POA0820	1	0	78750	155
POA0820	1	0	91875	137
POA0820	1	0	105000	219
POA0820	1	0	131250	553
POA0820	1	0	157500	404
POA0820	1	0	183750	369
POA0820	1	0	210000	395
POA0820	1	0	Inf	933
POA0820	1	1	15750	3
POA0820	1	1	26250	4
POA0820	1	1	34125	10
POA0820	1	1	42000	25
POA0822				12
POA0822			0	5
POA0822			7875	12
POA0822			15750	16
POA0822			21000	5
POA0822			26250	30
POA0822			34125	15
POA0822			42000	14
POA0822			52500	21
POA0822			65625	17
POA0822			78750	3
POA0822			91875	6
POA0822			105000	4
POA0822			131250	12
POA0822			157500	3
POA0822	0			248
POA0822	0		0	14
POA0822	0		7875	76
POA0822	0		15750	254
POA0822	0		21000	68
POA0822	0		26250	104
POA0822	0		34125	105
POA0822	0		42000	100
POA0822	0		52500	90
POA0822	0		65625	93
POA0822	0		78750	75
POA0822	0		91875	40
POA0822	0		105000	21
POA0822	0		131250	26
POA0822	0		157500	12
POA0822	0		183750	11
POA0822	0		210000	5
POA0822	0		Inf	4
POA0822	1	0		705
POA0822	1	0	0	35
POA0822	1	0	7875	67
POA0822	1	0	15750	47
POA0822	1	0	21000	3
POA0822	1	0	26250	164
POA0822	1	0	34125	57
POA0822	1	0	42000	103
POA0822	1	0	52500	309
POA0822	1	0	65625	248
POA0822	1	0	78750	192
POA0822	1	0	91875	146
POA0822	1	0	105000	142
POA0822	1	0	131250	270
POA0822	1	0	157500	210
POA0822	1	0	183750	144
POA0822	1	0	210000	82
POA0822	1	0	Inf	180
POA0822	1	1	7875	95
POA0822	1	1	15750	145
POA0822	1	1	21000	43
POA0822	1	1	26250	286
POA0822	1	1	34125	167
POA0822	1	1	42000	213
POA0828			26250	4
POA0828	0			5
POA0828	0		42000	5
POA0828	0		52500	3
POA0828	0		65625	6
POA0828	0		78750	3
POA0828	0		91875	3
POA0828	0		131250	3
POA0828	0		157500	5
POA0828	0		Inf	3
POA0828	1	0		16
POA0828	1	0	15750	3
POA0828	1	0	26250	11
POA0828	1	0	34125	6
POA0828	1	0	52500	10
POA0828	1	0	65625	4
POA0828	1	0	78750	14
POA0828	1	0	91875	7
POA0828	1	0	105000	11
POA0828	1	0	131250	16
POA0828	1	0	157500	14
POA0828	1	0	183750	15
POA0828	1	0	210000	8
POA0828	1	0	Inf	32
POA0828	1	1	42000	3
POA0829	1	0		7
POA0829	1	0	78750	4
POA0829	1	0	91875	3
POA0829	1	0	105000	6
POA0829	1	0	131250	11
POA0829	1	0	183750	3
POA0829	1	0	210000	3
POA0829	1	0	Inf	15
POA0830				3
POA0830			26250	5
POA0830			34125	4
POA0830			42000	5
POA0830			65625	9
POA0830			78750	10
POA0830			91875	3
POA0830			105000	4
POA0830			131250	12
POA0830			157500	4
POA0830			183750	6
POA0830	0			102
POA0830	0		0	16
POA0830	0		7875	10
POA0830	0		15750	24
POA0830	0		21000	47
POA0830	0		26250	66
POA0830	0		34125	65
POA0830	0		42000	71
POA0830	0		52500	82
POA0830	0		65625	68
POA0830	0		78750	63
POA0830	0		91875	65
POA0830	0		105000	53
POA0830	0		131250	83
POA0830	0		157500	31
POA0830	0		183750	14
POA0830	0		210000	12
POA0830	0		Inf	12
POA0830	1	0		499
POA0830	1	0	0	17
POA0830	1	0	7875	3
POA0830	1	0	15750	4
POA0830	1	0	21000	3
POA0830	1	0	26250	21
POA0830	1	0	34125	11
POA0830	1	0	42000	70
POA0830	1	0	52500	74
POA0830	1	0	65625	145
POA0830	1	0	78750	167
POA0830	1	0	91875	187
POA0830	1	0	105000	217
POA0830	1	0	131250	555
POA0830	1	0	157500	452
POA0830	1	0	183750	360
POA0830	1	0	210000	284
POA0830	1	0	Inf	496
POA0830	1	1	7875	5
POA0830	1	1	21000	3
POA0830	1	1	26250	3
POA0830	1	1	34125	28
POA0830	1	1	42000	27
POA0832			52500	4
POA0832			78750	3
POA0832			91875	5
POA0832			105000	7
POA0832			131250	14
POA0832			157500	5
POA0832			Inf	4
POA0832	0			48
POA0832	0		0	10
POA0832	0		7875	3
POA0832	0		15750	8
POA0832	0		21000	10
POA0832	0		26250	14
POA0832	0		34125	34
POA0832	0		42000	40
POA0832	0		52500	52
POA0832	0		65625	58
POA0832	0		78750	57
POA0832	0		91875	48
POA0832	0		105000	33
POA0832	0		131250	61
POA0832	0		157500	21
POA0832	0		183750	10
POA0832	0		210000	13
POA0832	0		Inf	11
POA0832	1	0		372
POA0832	1	0	0	15
POA0832	1	0	26250	18
POA0832	1	0	34125	12
POA0832	1	0	42000	26
POA0832	1	0	52500	52
POA0832	1	0	65625	122
POA0832	1	0	78750	137
POA0832	1	0	91875	172
POA0832	1	0	105000	228
POA0832	1	0	131250	596
POA0832	1	0	157500	468
POA0832	1	0	183750	367
POA0832	1	0	210000	361
POA0832	1	0	Inf	542
POA0832	1	1	7875	3
POA0832	1	1	26250	9
POA0832	1	1	34125	9
POA0834	0			9
POA0834	0		34125	3
POA0834	0		42000	5
POA0834	0		52500	10
POA0834	0		65625	4
POA0834	0		91875	5
POA0834	0		131250	4
POA0834	0		183750	4
POA0834	0		210000	4
POA0834	0		Inf	7
POA0834	1	0		50
POA0834	1	0	0	4
POA0834	1	0	26250	4
POA0834	1	0	42000	5
POA0834	1	0	52500	14
POA0834	1	0	65625	13
POA0834	1	0	78750	28
POA0834	1	0	91875	10
POA0834	1	0	105000	22
POA0834	1	0	131250	63
POA0834	1	0	157500	37
POA0834	1	0	183750	57
POA0834	1	0	210000	39
POA0834	1	0	Inf	69
POA0834	1	1	26250	4
POA0834	1	1	42000	3
POA0835	0			9
POA0835	0		26250	6
POA0835	0		42000	7
POA0835	0		52500	5
POA0835	0		65625	13
POA0835	0		78750	8
POA0835	0		91875	5
POA0835	0		105000	7
POA0835	0		131250	12
POA0835	0		157500	3
POA0835	0		210000	3
POA0835	1	0		106
POA0835	1	0	0	8
POA0835	1	0	15750	4
POA0835	1	0	26250	9
POA0835	1	0	34125	9
POA0835	1	0	42000	8
POA0835	1	0	52500	22
POA0835	1	0	65625	27
POA0835	1	0	78750	38
POA0835	1	0	91875	40
POA0835	1	0	105000	51
POA0835	1	0	131250	106
POA0835	1	0	157500	69
POA0835	1	0	183750	73
POA0835	1	0	210000	58
POA0835	1	0	Inf	129
POA0835	1	1	26250	3
POA0835	1	1	42000	3
POA0836			42000	3
POA0836			65625	3
POA0836			157500	3
POA0836			183750	6
POA0836	0			33
POA0836	0		0	5
POA0836	0		15750	4
POA0836	0		21000	3
POA0836	0		26250	15
POA0836	0		34125	12
POA0836	0		42000	14
POA0836	0		52500	20
POA0836	0		65625	24
POA0836	0		78750	24
POA0836	0		91875	10
POA0836	0		105000	18
POA0836	0		131250	26
POA0836	0		157500	9
POA0836	0		183750	3
POA0836	0		210000	4
POA0836	0		Inf	5
POA0836	1	0		258
POA0836	1	0	0	4
POA0836	1	0	7875	4
POA0836	1	0	21000	4
POA0836	1	0	26250	8
POA0836	1	0	34125	10
POA0836	1	0	42000	24
POA0836	1	0	52500	44
POA0836	1	0	65625	58
POA0836	1	0	78750	89
POA0836	1	0	91875	69
POA0836	1	0	105000	79
POA0836	1	0	131250	238
POA0836	1	0	157500	212
POA0836	1	0	183750	183
POA0836	1	0	210000	148
POA0836	1	0	Inf	299
POA0836	1	1	7875	3
POA0836	1	1	26250	3
POA0836	1	1	34125	5
POA0836	1	1	42000	3
POA0837	0		42000	3
POA0837	0		131250	3
POA0837	1	0		12
POA0837	1	0	0	3
POA0837	1	0	26250	3
POA0837	1	0	42000	3
POA0837	1	0	52500	3
POA0837	1	0	65625	5
POA0837	1	0	78750	6
POA0837	1	0	91875	5
POA0837	1	0	131250	16
POA0837	1	0	157500	7
POA0837	1	0	183750	4
POA0837	1	0	Inf	6
POA0837	1	1	34125	4
POA0838	0			3
POA0838	0		42000	5
POA0838	0		52500	3
POA0838	0		91875	3
POA0838	0		131250	5
POA0838	1	0		28
POA0838	1	0	15750	5
POA0838	1	0	26250	3
POA0838	1	0	42000	6
POA0838	1	0	52500	3
POA0838	1	0	65625	13
POA0838	1	0	78750	13
POA0838	1	0	91875	9
POA0838	1	0	105000	7
POA0838	1	0	131250	25
POA0838	1	0	157500	26
POA0838	1	0	183750	21
POA0838	1	0	210000	6
POA0838	1	0	Inf	24
POA0839	0			4
POA0839	0		21000	3
POA0839	0		34125	3
POA0839	0		42000	3
POA0839	0		52500	7
POA0839	0		65625	3
POA0839	0		78750	3
POA0839	0		91875	4
POA0839	1	0		8
POA0839	1	0	26250	5
POA0839	1	0	52500	3
POA0839	1	0	65625	6
POA0839	1	0	78750	8
POA0839	1	0	91875	11
POA0839	1	0	105000	10
POA0839	1	0	131250	14
POA0839	1	0	157500	10
POA0839	1	0	183750	7
POA0839	1	0	210000	7
POA0839	1	0	Inf	8
POA0840	0			5
POA0840	0		34125	3
POA0840	0		42000	3
POA0840	1	0		8
POA0840	1	0	26250	10
POA0840	1	0	34125	6
POA0840	1	0	42000	10
POA0840	1	0	52500	9
POA0840	1	0	65625	4
POA0840	1	0	78750	4
POA0840	1	0	91875	3
POA0840	1	0	131250	11
POA0840	1	0	157500	3
POA0840	1	0	183750	4
POA0840	1	1	42000	3
POA0841	0		78750	3
POA0841	0		131250	3
POA0841	1	0		26
POA0841	1	0	15750	3
POA0841	1	0	42000	6
POA0841	1	0	52500	3
POA0841	1	0	65625	3
POA0841	1	0	78750	12
POA0841	1	0	91875	7
POA0841	1	0	105000	13
POA0841	1	0	131250	20
POA0841	1	0	157500	12
POA0841	1	0	183750	7
POA0841	1	0	210000	6
POA0841	1	0	Inf	19
POA0841	1	1	42000	5
POA0845	0			15
POA0845	0		7875	3
POA0845	0		21000	7
POA0845	0		26250	3
POA0845	0		34125	3
POA0845	0		52500	8
POA0845	0		65625	3
POA0845	0		78750	4
POA0845	1	0		12
POA0845	1	0	26250	3
POA0845	1	0	52500	4
POA0845	1	0	65625	6
POA0845	1	0	78750	4
POA0845	1	0	105000	6
POA0845	1	0	131250	6
POA0845	1	0	157500	9
POA0845	1	0	183750	4
POA0846	0		0	3
POA0846	0		34125	3
POA0846	0		42000	3
POA0846	0		52500	3
POA0846	0		78750	4
POA0846	1	0		6
POA0846	1	0	26250	3
POA0846	1	0	42000	4
POA0846	1	0	52500	8
POA0846	1	0	78750	3
POA0846	1	0	91875	4
POA0846	1	0	105000	7
POA0846	1	0	131250	3
POA0846	1	0	157500	7
POA0846	1	1	26250	6
POA0847	0			3
POA0847	0		34125	3
POA0847	1	0		3
POA0847	1	0	0	3
POA0847	1	0	34125	3
POA0847	1	0	52500	8
POA0847	1	0	65625	6
POA0847	1	0	78750	3
POA0847	1	0	131250	3
POA0847	1	0	Inf	3
POA0847	1	1	26250	3
POA0847	1	1	34125	3
POA0847	1	1	42000	4
POA0850			42000	3
POA0850			105000	3
POA0850			157500	3
POA0850	0			48
POA0850	0		0	3
POA0850	0		15750	13
POA0850	0		21000	16
POA0850	0		26250	13
POA0850	0		34125	13
POA0850	0		42000	20
POA0850	0		52500	27
POA0850	0		65625	25
POA0850	0		78750	30
POA0850	0		91875	15
POA0850	0		105000	10
POA0850	0		131250	15
POA0850	0		157500	12
POA0850	0		183750	3
POA0850	1	0		237
POA0850	1	0	0	5
POA0850	1	0	7875	7
POA0850	1	0	15750	3
POA0850	1	0	26250	24
POA0850	1	0	34125	9
POA0850	1	0	42000	33
POA0850	1	0	52500	44
POA0850	1	0	65625	64
POA0850	1	0	78750	78
POA0850	1	0	91875	71
POA0850	1	0	105000	74
POA0850	1	0	131250	202
POA0850	1	0	157500	180
POA0850	1	0	183750	117
POA0850	1	0	210000	55
POA0850	1	0	Inf	106
POA0850	1	1	15750	10
POA0850	1	1	26250	9
POA0850	1	1	34125	8
POA0850	1	1	42000	13
POA0852				5
POA0852			15750	5
POA0852			26250	9
POA0852			34125	5
POA0852			42000	3
POA0852			52500	3
POA0852			65625	8
POA0852	0			69
POA0852	0		0	9
POA0852	0		7875	17
POA0852	0		15750	71
POA0852	0		21000	32
POA0852	0		26250	34
POA0852	0		34125	23
POA0852	0		42000	21
POA0852	0		52500	21
POA0852	0		65625	19
POA0852	0		78750	9
POA0852	0		91875	4
POA0852	0		105000	3
POA0852	0		131250	5
POA0852	0		Inf	3
POA0852	1	0		245
POA0852	1	0	0	17
POA0852	1	0	7875	27
POA0852	1	0	15750	17
POA0852	1	0	21000	4
POA0852	1	0	26250	70
POA0852	1	0	34125	13
POA0852	1	0	42000	35
POA0852	1	0	52500	98
POA0852	1	0	65625	82
POA0852	1	0	78750	59
POA0852	1	0	91875	34
POA0852	1	0	105000	50
POA0852	1	0	131250	76
POA0852	1	0	157500	44
POA0852	1	0	183750	21
POA0852	1	0	210000	14
POA0852	1	0	Inf	29
POA0852	1	1	7875	20
POA0852	1	1	15750	27
POA0852	1	1	21000	10
POA0852	1	1	26250	136
POA0852	1	1	34125	53
POA0852	1	1	42000	72
POA0853	1	0		14
POA0853	1	0	52500	3
POA0853	1	0	65625	5
POA0853	1	0	78750	13
POA0853	1	0	91875	18
POA0853	1	0	105000	23
POA0853	1	0	131250	36
POA0853	1	0	157500	32
POA0853	1	0	183750	7
POA0853	1	0	210000	13
POA0853	1	0	Inf	6
POA0854	0			4
POA0854	0		15750	9
POA0854	0		21000	3
POA0854	0		26250	3
POA0854	0		34125	8
POA0854	0		42000	6
POA0854	0		52500	6
POA0854	0		65625	3
POA0854	0		78750	8
POA0854	0		91875	4
POA0854	1	0		4
POA0854	1	0	26250	6
POA0854	1	0	42000	7
POA0854	1	0	52500	17
POA0854	1	0	65625	7
POA0854	1	0	78750	7
POA0854	1	0	91875	4
POA0854	1	0	105000	10
POA0854	1	0	131250	18
POA0854	1	0	157500	14
POA0854	1	0	183750	3
POA0854	1	0	210000	3
POA0854	1	0	Inf	3
POA0854	1	1	26250	10
POA0860			42000	4
POA0860			52500	3
POA0860			105000	3
POA0860			157500	3
POA0860	0			24
POA0860	0		0	3
POA0860	0		7875	4
POA0860	0		15750	6
POA0860	0		21000	8
POA0860	0		26250	14
POA0860	0		34125	10
POA0860	0		42000	4
POA0860	0		52500	15
POA0860	0		65625	10
POA0860	0		78750	7
POA0860	0		91875	7
POA0860	0		105000	8
POA0860	0		131250	4
POA0860	0		183750	3
POA0860	1	0		70
POA0860	1	0	7875	4
POA0860	1	0	26250	9
POA0860	1	0	34125	4
POA0860	1	0	42000	15
POA0860	1	0	52500	23
POA0860	1	0	65625	29
POA0860	1	0	78750	28
POA0860	1	0	91875	15
POA0860	1	0	105000	40
POA0860	1	0	131250	49
POA0860	1	0	157500	52
POA0860	1	0	183750	33
POA0860	1	0	210000	18
POA0860	1	0	Inf	27
POA0860	1	1	7875	3
POA0860	1	1	15750	3
POA0860	1	1	26250	15
POA0860	1	1	34125	5
POA0860	1	1	42000	4
POA0862	0		15750	4
POA0862	0		26250	6
POA0862	0		34125	5
POA0862	0		42000	3
POA0862	0		52500	3
POA0862	0		78750	3
POA0862	0		91875	3
POA0862	0		105000	3
POA0862	1	0		7
POA0862	1	0	0	3
POA0862	1	0	26250	3
POA0862	1	0	34125	3
POA0862	1	0	52500	13
POA0862	1	0	65625	10
POA0862	1	0	78750	11
POA0862	1	0	91875	3
POA0862	1	0	105000	11
POA0862	1	0	131250	10
POA0862	1	0	157500	9
POA0862	1	0	183750	3
POA0862	1	1	26250	5
POA0862	1	1	42000	3
POA0870				3
POA0870			7875	3
POA0870			21000	3
POA0870			26250	4
POA0870			34125	3
POA0870			42000	3
POA0870			52500	10
POA0870			65625	7
POA0870			78750	6
POA0870			91875	11
POA0870			105000	9
POA0870			131250	8
POA0870			157500	10
POA0870			183750	3
POA0870			210000	3
POA0870	0			90
POA0870	0		0	13
POA0870	0		7875	5
POA0870	0		15750	23
POA0870	0		21000	22
POA0870	0		26250	38
POA0870	0		34125	43
POA0870	0		42000	55
POA0870	0		52500	55
POA0870	0		65625	71
POA0870	0		78750	65
POA0870	0		91875	60
POA0870	0		105000	47
POA0870	0		131250	89
POA0870	0		157500	28
POA0870	0		183750	14
POA0870	0		210000	16
POA0870	0		Inf	14
POA0870	1	0		562
POA0870	1	0	0	17
POA0870	1	0	7875	4
POA0870	1	0	15750	5
POA0870	1	0	21000	5
POA0870	1	0	26250	21
POA0870	1	0	34125	24
POA0870	1	0	42000	50
POA0870	1	0	52500	87
POA0870	1	0	65625	114
POA0870	1	0	78750	163
POA0870	1	0	91875	189
POA0870	1	0	105000	253
POA0870	1	0	131250	631
POA0870	1	0	157500	511
POA0870	1	0	183750	342
POA0870	1	0	210000	243
POA0870	1	0	Inf	409
POA0870	1	1	15750	4
POA0870	1	1	26250	17
POA0870	1	1	34125	5
POA0870	1	1	42000	18
POA0872				9
POA0872			7875	4
POA0872			15750	10
POA0872			21000	5
POA0872			26250	18
POA0872			34125	6
POA0872			42000	22
POA0872			52500	18
POA0872			65625	5
POA0872			78750	3
POA0872			91875	4
POA0872			105000	3
POA0872			131250	4
POA0872	0			173
POA0872	0		0	3
POA0872	0		7875	29
POA0872	0		15750	152
POA0872	0		21000	47
POA0872	0		26250	82
POA0872	0		34125	54
POA0872	0		42000	47
POA0872	0		52500	47
POA0872	0		65625	53
POA0872	0		78750	31
POA0872	0		91875	25
POA0872	0		105000	7
POA0872	0		131250	15
POA0872	0		157500	3
POA0872	0		183750	3
POA0872	1	0		347
POA0872	1	0	0	10
POA0872	1	0	7875	22
POA0872	1	0	15750	34
POA0872	1	0	21000	5
POA0872	1	0	26250	161
POA0872	1	0	34125	41
POA0872	1	0	42000	69
POA0872	1	0	52500	226
POA0872	1	0	65625	157
POA0872	1	0	78750	128
POA0872	1	0	91875	71
POA0872	1	0	105000	60
POA0872	1	0	131250	116
POA0872	1	0	157500	72
POA0872	1	0	183750	53
POA0872	1	0	210000	16
POA0872	1	0	Inf	36
POA0872	1	1	7875	41
POA0872	1	1	15750	54
POA0872	1	1	21000	9
POA0872	1	1	26250	207
POA0872	1	1	34125	91
POA0872	1	1	42000	133
POA0873				4
POA0873	0			13
POA0873	0		7875	3
POA0873	0		15750	9
POA0873	0		26250	11
POA0873	0		34125	4
POA0873	0		42000	8
POA0873	0		52500	10
POA0873	0		65625	6
POA0873	0		91875	3
POA0873	0		105000	6
POA0873	1	0		69
POA0873	1	0	7875	7
POA0873	1	0	15750	3
POA0873	1	0	26250	14
POA0873	1	0	34125	6
POA0873	1	0	42000	15
POA0873	1	0	52500	11
POA0873	1	0	65625	11
POA0873	1	0	78750	31
POA0873	1	0	91875	8
POA0873	1	0	105000	18
POA0873	1	0	131250	49
POA0873	1	0	157500	55
POA0873	1	0	183750	34
POA0873	1	0	210000	18
POA0873	1	0	Inf	36
POA0873	1	1	7875	3
POA0873	1	1	15750	4
POA0873	1	1	26250	3
POA0873	1	1	34125	3
POA0873	1	1	42000	9
POA0874	0			4
POA0874	1	0		18
POA0874	1	0	52500	3
POA0874	1	0	65625	8
POA0874	1	0	91875	3
POA0874	1	0	105000	7
POA0874	1	0	131250	19
POA0874	1	0	157500	24
POA0874	1	0	183750	3
POA0874	1	0	210000	13
POA0874	1	0	Inf	23
POA0875	0			24
POA0875	0		0	4
POA0875	0		7875	3
POA0875	0		21000	4
POA0875	0		26250	7
POA0875	0		34125	8
POA0875	0		42000	12
POA0875	0		52500	12
POA0875	0		65625	19
POA0875	0		78750	14
POA0875	0		91875	13
POA0875	0		105000	4
POA0875	0		131250	3
POA0875	1	0		58
POA0875	1	0	26250	3
POA0875	1	0	42000	8
POA0875	1	0	52500	15
POA0875	1	0	65625	14
POA0875	1	0	78750	18
POA0875	1	0	91875	17
POA0875	1	0	105000	26
POA0875	1	0	131250	80
POA0875	1	0	157500	54
POA0875	1	0	183750	39
POA0875	1	0	210000	26
POA0875	1	0	Inf	42
POA0875	1	1	21000	3
POA0880				6
POA0880			26250	3
POA0880			157500	3
POA0880			183750	3
POA0880	0			101
POA0880	0		0	4
POA0880	0		7875	5
POA0880	0		15750	26
POA0880	0		21000	3
POA0880	0		26250	6
POA0880	0		34125	7
POA0880	0		42000	14
POA0880	0		52500	5
POA0880	0		65625	21
POA0880	0		78750	8
POA0880	0		91875	13
POA0880	0		105000	13
POA0880	0		131250	17
POA0880	0		157500	3
POA0880	0		183750	4
POA0880	0		Inf	3
POA0880	1	0		218
POA0880	1	0	0	4
POA0880	1	0	7875	3
POA0880	1	0	26250	10
POA0880	1	0	34125	3
POA0880	1	0	42000	8
POA0880	1	0	52500	22
POA0880	1	0	65625	22
POA0880	1	0	78750	31
POA0880	1	0	91875	33
POA0880	1	0	105000	33
POA0880	1	0	131250	115
POA0880	1	0	157500	107
POA0880	1	0	183750	74
POA0880	1	0	210000	63
POA0880	1	0	Inf	99
POA0880	1	1	7875	3
POA0880	1	1	15750	3
POA0880	1	1	26250	23
POA0880	1	1	34125	8
POA0880	1	1	42000	10
POA0885	0		105000	3
POA0885	0		157500	3
POA0885	1	0		26
POA0885	1	0	105000	4
POA0885	1	0	131250	23
POA0885	1	0	157500	17
POA0885	1	0	183750	27
POA0885	1	0	210000	16
POA0885	1	0	Inf	66
POA0886	0			4
POA0886	0		42000	3
POA0886	0		65625	3
POA0886	0		78750	7
POA0886	0		91875	4
POA0886	0		105000	3
POA0886	0		131250	3
POA0886	0		157500	3
POA0886	1	0		42
POA0886	1	0	34125	3
POA0886	1	0	65625	3
POA0886	1	0	78750	5
POA0886	1	0	91875	7
POA0886	1	0	105000	3
POA0886	1	0	131250	41
POA0886	1	0	157500	30
POA0886	1	0	183750	19
POA0886	1	0	210000	16
POA0886	1	0	Inf	23
POA2000				4
POA2000			0	35
POA2000			7875	8
POA2000			15750	4
POA2000			21000	10
POA2000			26250	15
POA2000			34125	14
POA2000			42000	27
POA2000			52500	32
POA2000			65625	53
POA2000			78750	30
POA2000			91875	21
POA2000			105000	12
POA2000			131250	34
POA2000			157500	6
POA2000			183750	9
POA2000			210000	8
POA2000			Inf	16
POA2000	0			56
POA2000	0		0	39
POA2000	0		7875	7
POA2000	0		15750	11
POA2000	0		21000	10
POA2000	0		26250	16
POA2000	0		34125	22
POA2000	0		42000	19
POA2000	0		52500	23
POA2000	0		65625	31
POA2000	0		78750	24
POA2000	0		91875	27
POA2000	0		105000	16
POA2000	0		131250	21
POA2000	0		157500	12
POA2000	0		183750	6
POA2000	0		210000	22
POA2000	0		Inf	30
POA2000	1	0		384
POA2000	1	0	0	111
POA2000	1	0	7875	23
POA2000	1	0	15750	21
POA2000	1	0	21000	20
POA2000	1	0	26250	60
POA2000	1	0	34125	43
POA2000	1	0	42000	179
POA2000	1	0	52500	187
POA2000	1	0	65625	276
POA2000	1	0	78750	247
POA2000	1	0	91875	210
POA2000	1	0	105000	212
POA2000	1	0	131250	437
POA2000	1	0	157500	280
POA2000	1	0	183750	207
POA2000	1	0	210000	245
POA2000	1	0	Inf	768
POA2000	1	1	15750	9
POA2000	1	1	21000	3
POA2000	1	1	26250	20
POA2000	1	1	34125	15
POA2000	1	1	42000	30
POA2006	1	0	131250	3
POA2007			0	17
POA2007			15750	3
POA2007			21000	3
POA2007			26250	3
POA2007			42000	4
POA2007			52500	3
POA2007			65625	9
POA2007			78750	7
POA2007			91875	4
