POA_CODE_2016	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
POA0840	0	0	0	1	14
POA0840	0	1	0	0	3
POA0840	0	1	0	1	3
POA0840	0	1	1	0	7
POA0840	0	1	1	1	4
POA0840	1	0	0	1	6
POA0840	1	1	0	0	45
POA0840	1	1	0	1	5
POA0841					3
POA0841	0	0	0	1	11
POA0841	0	0	1	0	9
POA0841	0	0	1	1	3
POA0841	0	1	0	0	31
POA0841	0	1	0	1	9
POA0841	0	1	1	0	4
POA0841	0	1	1	1	10
POA0841	1	0	0	1	8
POA0841	1	0	1	0	19
POA0841	1	0	1	1	3
POA0841	1	1	0	0	188
POA0841	1	1	0	1	26
POA0841	1	1	1	0	25
POA0841	1	1	1	1	8
POA0845					3
POA0845	0	0	0	1	14
POA0845	0	0	1	0	7
POA0845	0	1	0	0	46
POA0845	0	1	0	1	24
POA0845	0	1	1	0	21
POA0845	0	1	1	1	7
POA0845	1	0	0	1	8
POA0845	1	0	1	1	8
POA0845	1	1	0	0	62
POA0845	1	1	1	0	10
POA0846					3
POA0846	0	0	0	1	14
POA0846	0	1	0	0	46
POA0846	0	1	0	1	9
POA0846	0	1	1	1	7
POA0846	1	0	0	1	14
POA0846	1	0	1	0	15
POA0846	1	1	0	0	72
POA0846	1	1	0	1	5
POA0846	1	1	1	0	4
POA0847					3
POA0847	0	0	0	1	10
POA0847	0	1	0	0	10
POA0847	0	1	0	1	8
POA0847	1	0	0	1	12
POA0847	1	1	0	0	66
POA0847	1	1	0	1	30
POA0847	1	1	1	0	10
POA0847	1	1	1	1	10
POA0850					50
POA0850	0	0	0	1	119
POA0850	0	0	1	0	37
POA0850	0	0	1	1	15
POA0850	0	1	0	0	431
POA0850	0	1	0	1	97
POA0850	0	1	1	0	72
POA0850	0	1	1	1	50
POA0850	1	0	0	1	314
POA0850	1	0	1	0	109
POA0850	1	0	1	1	63
POA0850	1	1	0	0	1864
POA0850	1	1	0	1	229
POA0850	1	1	1	0	307
POA0850	1	1	1	1	51
POA0852					117
POA0852	0	0	0	1	184
POA0852	0	0	1	0	12
POA0852	0	0	1	1	3
POA0852	0	1	0	0	648
POA0852	0	1	0	1	290
POA0852	0	1	1	0	73
POA0852	0	1	1	1	15
POA0852	1	0	0	1	237
POA0852	1	0	1	0	45
POA0852	1	0	1	1	37
POA0852	1	1	0	0	2270
POA0852	1	1	0	1	809
POA0852	1	1	1	0	290
POA0852	1	1	1	1	194
POA0853					3
POA0853	0	1	0	0	3
POA0853	1	0	0	1	5
POA0853	1	0	1	0	5
POA0853	1	0	1	1	11
POA0853	1	1	0	0	406
POA0853	1	1	0	1	4
POA0853	1	1	1	0	32
POA0854					17
POA0854	0	0	0	1	43
POA0854	0	0	1	0	3
POA0854	0	1	0	0	93
POA0854	0	1	0	1	37
POA0854	0	1	1	0	12
POA0854	0	1	1	1	20
POA0854	1	0	0	1	38
POA0854	1	1	0	0	191
POA0854	1	1	0	1	63
POA0854	1	1	1	0	28
POA0854	1	1	1	1	8
POA0860					54
POA0860	0	0	0	1	74
POA0860	0	0	1	0	6
POA0860	0	0	1	1	6
POA0860	0	1	0	0	269
POA0860	0	1	0	1	105
POA0860	0	1	1	0	19
POA0860	0	1	1	1	10
POA0860	1	0	0	1	139
POA0860	1	0	1	0	29
POA0860	1	0	1	1	25
POA0860	1	1	0	0	600
POA0860	1	1	0	1	99
POA0860	1	1	1	0	71
POA0860	1	1	1	1	21
POA0862					7
POA0862	0	0	0	1	22
POA0862	0	1	0	0	92
POA0862	0	1	0	1	17
POA0862	0	1	1	1	17
POA0862	1	0	0	1	10
POA0862	1	1	0	0	214
POA0862	1	1	0	1	39
POA0862	1	1	1	0	30
POA0870					169
POA0870	0	0	0	1	421
POA0870	0	0	1	0	122
POA0870	0	0	1	1	53
POA0870	0	1	0	0	1026
POA0870	0	1	0	1	139
POA0870	0	1	1	0	196
POA0870	0	1	1	1	41
POA0870	1	0	0	1	805
POA0870	1	0	1	0	350
POA0870	1	0	1	1	192
POA0870	1	1	0	0	4919
POA0870	1	1	0	1	368
POA0870	1	1	1	0	883
POA0870	1	1	1	1	195
POA0872					324
POA0872	0	0	0	1	618
POA0872	0	0	1	0	31
POA0872	0	0	1	1	13
POA0872	0	1	0	0	1354
POA0872	0	1	0	1	520
POA0872	0	1	1	0	132
POA0872	0	1	1	1	46
POA0872	1	0	0	1	528
POA0872	1	0	1	0	68
POA0872	1	0	1	1	44
POA0872	1	1	0	0	3866
POA0872	1	1	0	1	1046
POA0872	1	1	1	0	368
POA0872	1	1	1	1	181
POA0873					32
POA0873	0	0	0	1	64
POA0873	0	0	1	0	8
POA0873	0	0	1	1	5
POA0873	0	1	0	0	122
POA0873	0	1	0	1	37
POA0873	0	1	1	0	9
POA0873	0	1	1	1	22
POA0873	1	0	0	1	142
POA0873	1	0	1	0	36
POA0873	1	0	1	1	21
POA0873	1	1	0	0	432
POA0873	1	1	0	1	79
POA0873	1	1	1	0	77
POA0873	1	1	1	1	36
POA0874	0	0	0	1	5
POA0874	0	0	1	0	3
POA0874	0	1	0	0	11
POA0874	1	0	0	1	6
POA0874	1	0	1	0	5
POA0874	1	0	1	1	11
POA0874	1	1	0	0	160
POA0874	1	1	0	1	3
POA0874	1	1	1	0	37
POA0874	1	1	1	1	5
POA0875					29
POA0875	0	0	0	1	43
POA0875	0	0	1	0	28
POA0875	0	0	1	1	7
POA0875	0	1	0	0	210
POA0875	0	1	0	1	53
POA0875	0	1	1	0	29
POA0875	0	1	1	1	9
POA0875	1	0	0	1	82
POA0875	1	0	1	0	36
POA0875	1	0	1	1	18
POA0875	1	1	0	0	658
POA0875	1	1	0	1	61
POA0875	1	1	1	0	97
POA0875	1	1	1	1	11
POA0880					71
POA0880	0	0	0	1	160
POA0880	0	0	1	0	30
POA0880	0	0	1	1	8
POA0880	0	1	0	0	358
POA0880	0	1	0	1	274
POA0880	0	1	1	0	30
POA0880	0	1	1	1	48
POA0880	1	0	0	1	201
POA0880	1	0	1	0	61
POA0880	1	0	1	1	48
POA0880	1	1	0	0	1717
POA0880	1	1	0	1	275
POA0880	1	1	1	0	177
POA0880	1	1	1	1	85
POA0885	0	0	0	1	9
POA0885	0	0	1	0	4
POA0885	0	1	0	0	15
POA0885	1	0	0	1	26
POA0885	1	1	0	0	384
POA0885	1	1	0	1	15
POA0885	1	1	1	0	20
POA0885	1	1	1	1	3
POA0886					3
POA0886	0	0	0	1	19
POA0886	0	0	1	0	7
POA0886	0	1	0	0	55
POA0886	0	1	0	1	5
POA0886	0	1	1	1	5
POA0886	1	0	0	1	14
POA0886	1	0	1	0	10
POA0886	1	0	1	1	11
POA0886	1	1	0	0	308
POA0886	1	1	0	1	22
POA0886	1	1	1	0	21
POA0886	1	1	1	1	4
POA2000					784
POA2000	0	0	0	1	289
POA2000	0	0	1	0	206
POA2000	0	0	1	1	37
POA2000	0	1	0	0	281
POA2000	0	1	0	1	18
POA2000	0	1	1	0	49
POA2000	1	0	0	1	407
POA2000	1	0	1	0	292
POA2000	1	0	1	1	89
POA2000	1	1	0	0	2124
POA2000	1	1	0	1	15
POA2000	1	1	1	0	130
POA2000	1	1	1	1	6
POA2006	1	0	0	1	4
POA2006	1	1	0	0	4
POA2006	1	1	1	0	3
POA2007					174
POA2007	0	0	0	1	79
POA2007	0	0	1	0	74
POA2007	0	0	1	1	10
POA2007	0	1	0	0	102
POA2007	0	1	0	1	4
POA2007	0	1	1	0	6
POA2007	1	0	0	1	107
POA2007	1	0	1	0	96
POA2007	1	0	1	1	31
POA2007	1	1	0	0	592
POA2007	1	1	0	1	11
POA2007	1	1	1	0	53
POA2008					272
POA2008	0	0	0	1	90
POA2008	0	0	1	0	61
POA2008	0	0	1	1	20
POA2008	0	1	0	0	86
POA2008	0	1	1	0	32
POA2008	1	0	0	1	74
POA2008	1	0	1	0	52
POA2008	1	0	1	1	15
POA2008	1	1	0	0	696
POA2008	1	1	0	1	4
POA2008	1	1	1	0	50
POA2009					235
POA2009	0	0	0	1	270
POA2009	0	0	1	0	116
POA2009	0	0	1	1	16
POA2009	0	1	0	0	319
POA2009	0	1	0	1	27
POA2009	0	1	1	0	37
POA2009	1	0	0	1	325
POA2009	1	0	1	0	180
POA2009	1	0	1	1	71
POA2009	1	1	0	0	2009
POA2009	1	1	0	1	46
POA2009	1	1	1	0	124
POA2010					319
POA2010	0	0	0	1	342
POA2010	0	0	1	0	140
POA2010	0	0	1	1	20
POA2010	0	1	0	0	282
POA2010	0	1	0	1	8
POA2010	0	1	1	0	29
POA2010	0	1	1	1	7
POA2010	1	0	0	1	331
POA2010	1	0	1	0	286
POA2010	1	0	1	1	78
POA2010	1	1	0	0	2197
POA2010	1	1	0	1	20
POA2010	1	1	1	0	134
POA2010	1	1	1	1	18
POA2011					185
POA2011	0	0	0	1	278
POA2011	0	0	1	0	88
POA2011	0	0	1	1	24
POA2011	0	1	0	0	242
POA2011	0	1	0	1	18
POA2011	0	1	1	0	39
POA2011	0	1	1	1	16
POA2011	1	0	0	1	170
POA2011	1	0	1	0	106
POA2011	1	0	1	1	41
POA2011	1	1	0	0	1160
POA2011	1	1	0	1	7
POA2011	1	1	1	0	62
POA2011	1	1	1	1	6
POA2015					125
POA2015	0	0	0	1	179
POA2015	0	0	1	0	66
POA2015	0	0	1	1	22
POA2015	0	1	0	0	249
POA2015	0	1	0	1	31
POA2015	0	1	1	0	39
POA2015	0	1	1	1	11
POA2015	1	0	0	1	204
POA2015	1	0	1	0	153
POA2015	1	0	1	1	61
POA2015	1	1	0	0	1837
POA2015	1	1	0	1	3
POA2015	1	1	1	0	172
POA2015	1	1	1	1	16
POA2016					213
POA2016	0	0	0	1	305
POA2016	0	0	1	0	65
POA2016	0	0	1	1	31
POA2016	0	1	0	0	219
POA2016	0	1	0	1	18
POA2016	0	1	1	0	26
POA2016	1	0	0	1	231
POA2016	1	0	1	0	136
POA2016	1	0	1	1	47
POA2016	1	1	0	0	1499
POA2016	1	1	0	1	23
POA2016	1	1	1	0	90
POA2016	1	1	1	1	7
POA2017					488
POA2017	0	0	0	1	538
POA2017	0	0	1	0	249
POA2017	0	0	1	1	60
POA2017	0	1	0	0	586
POA2017	0	1	0	1	51
POA2017	0	1	1	0	79
POA2017	0	1	1	1	18
POA2017	1	0	0	1	344
POA2017	1	0	1	0	172
POA2017	1	0	1	1	39
POA2017	1	1	0	0	2990
POA2017	1	1	0	1	39
POA2017	1	1	1	0	142
POA2017	1	1	1	1	4
POA2018					284
POA2018	0	0	0	1	627
POA2018	0	0	1	0	181
POA2018	0	0	1	1	74
POA2018	0	1	0	0	436
POA2018	0	1	0	1	79
POA2018	0	1	1	0	109
POA2018	0	1	1	1	32
POA2018	1	0	0	1	1221
POA2018	1	0	1	0	572
POA2018	1	0	1	1	470
POA2018	1	1	0	0	4038
POA2018	1	1	0	1	157
POA2018	1	1	1	0	731
POA2018	1	1	1	1	114
POA2019					114
POA2019	0	0	0	1	401
POA2019	0	0	1	0	117
POA2019	0	0	1	1	87
POA2019	0	1	0	0	404
POA2019	0	1	0	1	31
POA2019	0	1	1	0	78
POA2019	0	1	1	1	8
POA2019	1	0	0	1	757
POA2019	1	0	1	0	316
POA2019	1	0	1	1	370
POA2019	1	1	0	0	3488
POA2019	1	1	0	1	158
POA2019	1	1	1	0	455
POA2019	1	1	1	1	109
POA2020					267
POA2020	0	0	0	1	504
POA2020	0	0	1	0	140
POA2020	0	0	1	1	73
POA2020	0	1	0	0	295
POA2020	0	1	0	1	28
POA2020	0	1	1	0	65
POA2020	0	1	1	1	23
POA2020	1	0	0	1	929
POA2020	1	0	1	0	424
POA2020	1	0	1	1	320
POA2020	1	1	0	0	3339
POA2020	1	1	0	1	118
POA2020	1	1	1	0	468
POA2020	1	1	1	1	98
POA2021					161
POA2021	0	0	0	1	275
POA2021	0	0	1	0	140
POA2021	0	0	1	1	29
POA2021	0	1	0	0	329
POA2021	0	1	0	1	9
POA2021	0	1	1	0	67
POA2021	0	1	1	1	3
POA2021	1	0	0	1	433
POA2021	1	0	1	0	444
POA2021	1	0	1	1	202
POA2021	1	1	0	0	3111
POA2021	1	1	0	1	17
POA2021	1	1	1	0	383
POA2021	1	1	1	1	46
POA2022					155
POA2022	0	0	0	1	311
POA2022	0	0	1	0	132
POA2022	0	0	1	1	63
POA2022	0	1	0	0	283
POA2022	0	1	0	1	9
POA2022	0	1	1	0	44
POA2022	1	0	0	1	375
POA2022	1	0	1	0	410
POA2022	1	0	1	1	172
POA2022	1	1	0	0	2830
POA2022	1	1	0	1	22
POA2022	1	1	1	0	371
POA2022	1	1	1	1	46
POA2023					93
POA2023	0	0	0	1	205
POA2023	0	0	1	0	118
POA2023	0	0	1	1	44
POA2023	0	1	0	0	263
POA2023	0	1	0	1	13
POA2023	0	1	1	0	56
POA2023	0	1	1	1	11
POA2023	1	0	0	1	550
POA2023	1	0	1	0	550
POA2023	1	0	1	1	267
POA2023	1	1	0	0	2676
POA2023	1	1	0	1	33
POA2023	1	1	1	0	650
POA2023	1	1	1	1	53
POA2024					62
POA2024	0	0	0	1	218
POA2024	0	0	1	0	117
POA2024	0	0	1	1	35
POA2024	0	1	0	0	270
POA2024	0	1	0	1	7
POA2024	0	1	1	0	38
POA2024	0	1	1	1	3
POA2024	1	0	0	1	395
POA2024	1	0	1	0	383
POA2024	1	0	1	1	193
POA2024	1	1	0	0	3085
POA2024	1	1	0	1	32
POA2024	1	1	1	0	568
POA2024	1	1	1	1	47
POA2025					88
POA2025	0	0	0	1	179
POA2025	0	0	1	0	83
POA2025	0	0	1	1	28
POA2025	0	1	0	0	201
POA2025	0	1	0	1	8
POA2025	0	1	1	0	24
POA2025	1	0	0	1	279
POA2025	1	0	1	0	270
POA2025	1	0	1	1	98
POA2025	1	1	0	0	1658
POA2025	1	1	0	1	18
POA2025	1	1	1	0	218
POA2025	1	1	1	1	18
POA2026					265
POA2026	0	0	0	1	544
POA2026	0	0	1	0	211
POA2026	0	0	1	1	79
POA2026	0	1	0	0	709
POA2026	0	1	0	1	33
POA2026	0	1	1	0	138
POA2026	0	1	1	1	12
POA2026	1	0	0	1	884
POA2026	1	0	1	0	747
POA2026	1	0	1	1	393
POA2026	1	1	0	0	7320
POA2026	1	1	0	1	86
POA2026	1	1	1	0	946
POA2026	1	1	1	1	100
POA2027					89
POA2027	0	0	0	1	155
POA2027	0	0	1	0	80
POA2027	0	0	1	1	40
POA2027	0	1	0	0	165
POA2027	0	1	0	1	13
POA2027	0	1	1	0	40
POA2027	0	1	1	1	3
POA2027	1	0	0	1	229
POA2027	1	0	1	0	223
POA2027	1	0	1	1	77
POA2027	1	1	0	0	1329
POA2027	1	1	0	1	10
POA2027	1	1	1	0	204
POA2027	1	1	1	1	20
POA2028					64
POA2028	0	0	0	1	88
POA2028	0	0	1	0	56
POA2028	0	0	1	1	24
POA2028	0	1	0	0	90
POA2028	0	1	0	1	3
POA2028	0	1	1	0	42
POA2028	1	0	0	1	198
POA2028	1	0	1	0	108
POA2028	1	0	1	1	49
POA2028	1	1	0	0	798
POA2028	1	1	0	1	11
POA2028	1	1	1	0	147
POA2028	1	1	1	1	3
POA2029					129
POA2029	0	0	0	1	254
POA2029	0	0	1	0	104
POA2029	0	0	1	1	47
POA2029	0	1	0	0	316
POA2029	0	1	0	1	3
POA2029	0	1	1	0	55
POA2029	1	0	0	1	403
POA2029	1	0	1	0	430
POA2029	1	0	1	1	252
POA2029	1	1	0	0	2699
POA2029	1	1	0	1	35
POA2029	1	1	1	0	491
POA2029	1	1	1	1	23
POA2030					121
POA2030	0	0	0	1	314
POA2030	0	0	1	0	152
POA2030	0	0	1	1	69
POA2030	0	1	0	0	322
POA2030	0	1	0	1	16
POA2030	0	1	1	0	131
POA2030	0	1	1	1	10
POA2030	1	0	0	1	827
POA2030	1	0	1	0	901
POA2030	1	0	1	1	617
POA2030	1	1	0	0	4235
POA2030	1	1	0	1	58
POA2030	1	1	1	0	1147
POA2030	1	1	1	1	106
POA2031					485
POA2031	0	0	0	1	827
POA2031	0	0	1	0	359
POA2031	0	0	1	1	108
POA2031	0	1	0	0	905
POA2031	0	1	0	1	45
POA2031	0	1	1	0	135
POA2031	0	1	1	1	18
POA2031	1	0	0	1	1263
POA2031	1	0	1	0	1134
POA2031	1	0	1	1	540
POA2031	1	1	0	0	8957
POA2031	1	1	0	1	132
POA2031	1	1	1	0	1152
POA2031	1	1	1	1	77
POA2032					390
POA2032	0	0	0	1	557
POA2032	0	0	1	0	185
POA2032	0	0	1	1	64
POA2032	0	1	0	0	326
POA2032	0	1	0	1	57
POA2032	0	1	1	0	79
POA2032	0	1	1	1	11
POA2032	1	0	0	1	830
POA2032	1	0	1	0	484
POA2032	1	0	1	1	306
POA2032	1	1	0	0	2974
POA2032	1	1	0	1	87
POA2032	1	1	1	0	518
POA2032	1	1	1	1	65
POA2033					274
POA2033	0	0	0	1	274
POA2033	0	0	1	0	108
POA2033	0	0	1	1	68
POA2033	0	1	0	0	244
POA2033	0	1	0	1	21
POA2033	0	1	1	0	32
POA2033	0	1	1	1	6
POA2033	1	0	0	1	470
POA2033	1	0	1	0	312
POA2033	1	0	1	1	181
POA2033	1	1	0	0	2290
POA2033	1	1	0	1	63
POA2033	1	1	1	0	337
POA2033	1	1	1	1	35
POA2034					200
POA2034	0	0	0	1	454
POA2034	0	0	1	0	165
POA2034	0	0	1	1	42
POA2034	0	1	0	0	604
POA2034	0	1	0	1	56
POA2034	0	1	1	0	114
POA2034	0	1	1	1	12
POA2034	1	0	0	1	810
POA2034	1	0	1	0	671
POA2034	1	0	1	1	302
POA2034	1	1	0	0	5033
POA2034	1	1	0	1	73
POA2034	1	1	1	0	817
POA2034	1	1	1	1	62
POA2035					589
POA2035	0	0	0	1	1367
POA2035	0	0	1	0	406
POA2035	0	0	1	1	160
POA2035	0	1	0	0	1010
POA2035	0	1	0	1	93
POA2035	0	1	1	0	212
POA2035	0	1	1	1	51
POA2035	1	0	0	1	2481
POA2035	1	0	1	0	1300
POA2035	1	0	1	1	899
POA2035	1	1	0	0	8515
POA2035	1	1	0	1	295
POA2035	1	1	1	0	1685
POA2035	1	1	1	1	208
POA2036					335
POA2036	0	0	0	1	1216
POA2036	0	0	1	0	299
POA2036	0	0	1	1	178
POA2036	0	1	0	0	1077
POA2036	0	1	0	1	139
POA2036	0	1	1	0	238
POA2036	0	1	1	1	96
POA2036	1	0	0	1	2653
POA2036	1	0	1	0	1241
POA2036	1	0	1	1	1002
POA2036	1	1	0	0	7035
POA2036	1	1	0	1	354
POA2036	1	1	1	0	1542
POA2036	1	1	1	1	183
POA2037					276
POA2037	0	0	0	1	420
POA2037	0	0	1	0	162
POA2037	0	0	1	1	56
POA2037	0	1	0	0	376
POA2037	0	1	0	1	50
POA2037	0	1	1	0	75
POA2037	0	1	1	1	28
POA2037	1	0	0	1	431
POA2037	1	0	1	0	362
POA2037	1	0	1	1	139
POA2037	1	1	0	0	2296
POA2037	1	1	0	1	44
POA2037	1	1	1	0	282
POA2037	1	1	1	1	16
POA2038					87
POA2038	0	0	0	1	197
POA2038	0	0	1	0	111
POA2038	0	0	1	1	40
POA2038	0	1	0	0	199
POA2038	0	1	0	1	6
POA2038	0	1	1	0	44
POA2038	1	0	0	1	300
POA2038	1	0	1	0	255
POA2038	1	0	1	1	111
POA2038	1	1	0	0	2645
POA2038	1	1	0	1	60
POA2038	1	1	1	0	269
POA2038	1	1	1	1	13
POA2039					80
POA2039	0	0	0	1	210
POA2039	0	0	1	0	92
POA2039	0	0	1	1	33
POA2039	0	1	0	0	187
POA2039	0	1	0	1	3
POA2039	0	1	1	0	36
POA2039	1	0	0	1	249
POA2039	1	0	1	0	223
POA2039	1	0	1	1	102
POA2039	1	1	0	0	2603
POA2039	1	1	0	1	29
POA2039	1	1	1	0	236
POA2039	1	1	1	1	5
POA2040					250
POA2040	0	0	0	1	627
POA2040	0	0	1	0	207
POA2040	0	0	1	1	77
POA2040	0	1	0	0	695
POA2040	0	1	0	1	47
POA2040	0	1	1	0	135
POA2040	0	1	1	1	4
POA2040	1	0	0	1	899
POA2040	1	0	1	0	560
POA2040	1	0	1	1	247
POA2040	1	1	0	0	7404
POA2040	1	1	0	1	95
POA2040	1	1	1	0	694
POA2040	1	1	1	1	60
POA2041					92
POA2041	0	0	0	1	353
POA2041	0	0	1	0	139
POA2041	0	0	1	1	62
POA2041	0	1	0	0	373
POA2041	0	1	0	1	7
POA2041	0	1	1	0	61
POA2041	0	1	1	1	4
POA2041	1	0	0	1	591
POA2041	1	0	1	0	591
POA2041	1	0	1	1	232
POA2041	1	1	0	0	4458
POA2041	1	1	0	1	48
POA2041	1	1	1	0	517
POA2041	1	1	1	1	38
POA2042					286
POA2042	0	0	0	1	344
POA2042	0	0	1	0	119
POA2042	0	0	1	1	45
POA2042	0	1	0	0	317
POA2042	0	1	0	1	35
POA2042	0	1	1	0	49
POA2042	0	1	1	1	13
POA2042	1	0	0	1	478
POA2042	1	0	1	0	323
POA2042	1	0	1	1	171
POA2042	1	1	0	0	3213
POA2042	1	1	0	1	42
POA2042	1	1	1	0	365
POA2042	1	1	1	1	19
POA2043					95
POA2043	0	0	0	1	136
POA2043	0	0	1	0	68
POA2043	0	0	1	1	10
POA2043	0	1	0	0	169
POA2043	0	1	0	1	4
POA2043	0	1	1	0	27
POA2043	1	0	0	1	100
POA2043	1	0	1	0	119
POA2043	1	0	1	1	57
POA2043	1	1	0	0	1576
POA2043	1	1	0	1	15
POA2043	1	1	1	0	114
POA2044					109
POA2044	0	0	0	1	276
POA2044	0	0	1	0	83
POA2044	0	0	1	1	41
POA2044	0	1	0	0	225
POA2044	0	1	0	1	52
POA2044	0	1	1	0	43
POA2044	0	1	1	1	19
POA2044	1	0	0	1	445
POA2044	1	0	1	0	133
POA2044	1	0	1	1	143
POA2044	1	1	0	0	1911
POA2044	1	1	0	1	39
