POA_CODE_2016	BornAust	persons
POA3045	1	27
POA3046	0	13354
POA3046	1	18160
POA3047	0	9476
POA3047	1	9135
POA3048	0	7970
POA3048	1	8612
POA3049	0	2216
POA3049	1	6464
POA3050	0	27
POA3050	1	34
POA3051	0	6841
POA3051	1	6210
POA3052	0	2270
POA3052	1	2677
POA3053	0	11696
POA3053	1	5063
POA3054	0	2045
POA3054	1	5806
POA3055	0	4481
POA3055	1	8728
POA3056	0	7775
POA3056	1	15011
POA3057	0	3642
POA3057	1	7092
POA3058	0	11127
POA3058	1	20628
POA3059	0	4765
POA3059	1	10051
POA3060	0	6673
POA3060	1	6335
POA3061	0	2464
POA3061	1	2139
POA3063	0	93
POA3063	1	432
POA3064	0	32597
POA3064	1	38694
POA3065	0	3332
POA3065	1	5555
POA3066	0	2929
POA3066	1	4409
POA3067	0	2869
POA3067	1	4512
POA3068	0	4316
POA3068	1	12841
POA3070	0	6019
POA3070	1	16878
POA3071	0	5188
POA3071	1	12090
POA3072	0	11291
POA3072	1	19004
POA3073	0	19140
POA3073	1	27136
POA3074	0	10476
POA3074	1	8404
POA3075	0	10824
POA3075	1	10091
POA3076	0	12756
POA3076	1	17591
POA3078	0	2679
POA3078	1	8236
POA3079	0	3935
POA3079	1	11290
POA3081	0	4136
POA3081	1	7949
POA3082	0	10146
POA3082	1	17911
POA3083	0	13177
POA3083	1	16537
POA3084	0	6612
POA3084	1	17689
POA3085	0	3311
POA3085	1	9853
POA3086	0	262
POA3086	1	563
POA3087	0	1871
POA3087	1	6800
POA3088	0	5116
POA3088	1	20687
POA3089	0	1669
POA3089	1	9662
POA3090	0	300
POA3090	1	1971
POA3091	0	193
POA3091	1	1288
POA3093	0	653
POA3093	1	3091
POA3094	0	1339
POA3094	1	7279
POA3095	0	4578
POA3095	1	22141
POA3096	0	272
POA3096	1	1590
POA3097	0	221
POA3097	1	1127
POA3099	0	582
POA3099	1	4032
POA3101	0	7164
POA3101	1	15941
POA3102	0	1795
POA3102	1	4495
POA3103	0	6039
POA3103	1	8680
POA3104	0	7864
POA3104	1	11784
POA3105	0	4334
POA3105	1	5931
POA3106	0	6543
POA3106	1	9385
POA3107	0	5062
POA3107	1	7877
POA3108	0	10585
POA3108	1	9289
POA3109	0	13588
POA3109	1	13692
POA3111	0	3945
POA3111	1	7819
POA3113	0	1506
POA3113	1	6538
POA3114	0	649
POA3114	1	3057
POA3115	0	490
POA3115	1	3136
POA3116	0	2025
POA3116	1	7410
POA3121	0	9324
POA3121	1	18520
POA3122	0	7664
POA3122	1	14239
POA3123	0	4432
POA3123	1	9100
POA3124	0	6430
POA3124	1	14748
POA3125	0	7234
POA3125	1	7028
POA3126	0	2328
POA3126	1	5378
POA3127	0	4920
POA3127	1	12832
POA3128	0	9587
POA3128	1	9053
POA3129	0	6988
POA3129	1	9738
POA3130	0	10232
POA3130	1	20582
POA3131	0	8354
POA3131	1	13072
POA3132	0	5076
POA3132	1	10380
POA3133	0	8406
POA3133	1	13020
POA3134	0	8727
POA3134	1	22728
POA3135	0	4757
POA3135	1	14359
POA3136	0	9435
POA3136	1	32791
POA3137	0	2443
POA3137	1	10661
POA3138	0	4411
POA3138	1	16520
POA3139	0	1594
POA3139	1	11313
POA3140	0	2683
POA3140	1	13038
POA3141	0	9670
POA3141	1	12846
POA3142	0	3690
POA3142	1	8229
POA3143	0	2573
POA3143	1	5811
POA3144	0	2554
POA3144	1	7718
POA3145	0	7428
POA3145	1	14835
POA3146	0	6651
POA3146	1	17510
POA3147	0	4517
POA3147	1	9278
POA3148	0	4077
POA3148	1	3987
POA3149	0	14647
POA3149	1	17372
POA3150	0	31135
POA3150	1	26650
POA3151	0	4946
POA3151	1	4925
POA3152	0	13220
POA3152	1	18654
POA3153	0	5616
POA3153	1	13688
POA3154	0	724
POA3154	1	3454
POA3155	0	5315
POA3155	1	15658
POA3156	0	8507
POA3156	1	27225
POA3158	0	1112
POA3158	1	5269
POA3159	0	404
POA3159	1	2051
POA3160	0	1503
POA3160	1	7070
POA3161	0	5375
POA3161	1	8913
POA3162	0	6728
POA3162	1	9838
POA3163	0	14183
POA3163	1	16582
POA3165	0	9043
POA3165	1	17265
POA3166	0	10006
POA3166	1	12503
POA3167	0	3897
POA3167	1	4870
POA3168	0	13990
POA3168	1	5083
POA3169	0	11881
POA3169	1	7192
POA3170	0	8646
POA3170	1	9680
POA3171	0	14199
POA3171	1	6130
POA3172	0	10068
POA3172	1	11938
POA3173	0	13541
POA3173	1	11198
POA3174	0	21922
POA3174	1	14092
POA3175	0	30629
POA3175	1	18392
POA3177	0	5952
POA3177	1	4388
POA3178	0	10906
POA3178	1	21599
POA3179	0	2171
POA3179	1	3604
POA3180	0	2406
POA3180	1	4751
POA3181	0	6642
POA3181	1	11526
POA3182	0	7828
POA3182	1	12233
POA3183	0	5898
POA3183	1	11087
POA3184	0	4001
POA3184	1	10093
POA3185	0	3872
POA3185	1	8303
POA3186	0	6012
POA3186	1	15827
POA3187	0	4457
POA3187	1	10733
POA3188	0	4857
POA3188	1	12126
POA3189	0	1982
POA3189	1	3525
POA3190	0	2952
POA3190	1	6911
POA3191	0	2531
POA3191	1	7167
POA3192	0	6301
POA3192	1	14849
POA3193	0	4457
POA3193	1	14055
POA3194	0	3588
POA3194	1	8698
POA3195	0	9037
POA3195	1	25085
POA3196	0	5978
POA3196	1	17691
POA3197	0	2730
POA3197	1	8058
POA3198	0	3321
POA3198	1	11695
POA3199	0	12151
POA3199	1	38192
POA3200	0	1189
POA3200	1	3862
POA3201	0	5011
POA3201	1	14229
POA3202	0	1063
POA3202	1	1651
POA3204	0	10858
POA3204	1	18421
POA3205	0	3788
POA3205	1	6046
POA3206	0	2559
POA3206	1	7037
POA3207	0	4471
POA3207	1	10210
POA3211	0	188
POA3211	1	980
POA3212	0	2597
POA3212	1	13258
POA3213	0	666
POA3213	1	3091
POA3214	0	5479
POA3214	1	16111
POA3215	0	4770
POA3215	1	14059
POA3216	0	9071
POA3216	1	44324
POA3217	0	858
POA3217	1	5315
POA3218	0	2009
POA3218	1	10625
POA3219	0	2652
POA3219	1	15570
POA3220	0	2679
POA3220	1	12590
POA3221	0	56
POA3221	1	634
POA3222	0	2058
POA3222	1	11936
POA3223	0	1173
POA3223	1	5531
POA3224	0	1814
POA3224	1	11561
POA3225	0	439
POA3225	1	3277
POA3226	0	1617
POA3226	1	11856
POA3227	0	473
POA3227	1	3981
POA3228	0	2241
POA3228	1	14780
POA3230	0	225
POA3230	1	2140
POA3231	0	131
POA3231	1	1013
POA3232	0	187
POA3232	1	795
POA3233	0	346
POA3233	1	1457
POA3234	0	31
POA3234	1	136
POA3235	0	48
POA3235	1	284
POA3236	0	26
POA3236	1	177
POA3237	0	31
POA3237	1	171
POA3238	0	33
POA3238	1	152
POA3239	0	50
POA3239	1	337
POA3240	0	151
POA3240	1	1746
POA3241	0	245
POA3241	1	2081
POA3242	0	70
POA3242	1	692
POA3243	0	24
POA3243	1	311
POA3249	0	226
POA3249	1	2701
POA3250	0	912
POA3250	1	10417
POA3251	0	28
POA3251	1	439
POA3254	0	12
POA3254	1	276
POA3260	0	270
POA3260	1	4077
POA3264	0	88
POA3264	1	1957
POA3265	0	190
POA3265	1	2199
POA3266	0	192
POA3266	1	2630
POA3267	0	8
POA3267	1	215
POA3268	0	226
POA3268	1	2150
POA3269	0	63
POA3269	1	560
POA3270	0	20
POA3270	1	203
POA3271	0	7
POA3271	1	170
POA3272	0	100
POA3272	1	1323
POA3273	0	6
POA3273	1	118
POA3274	0	17
POA3274	1	205
POA3275	0	19
POA3275	1	385
POA3276	0	31
POA3276	1	409
POA3277	0	93
POA3277	1	1640
POA3278	0	23
POA3278	1	245
POA3279	0	17
POA3279	1	241
POA3280	0	2621
POA3280	1	26468
POA3281	0	115
POA3281	1	1477
POA3282	0	182
POA3282	1	1967
POA3283	0	88
POA3283	1	1172
POA3284	0	251
POA3284	1	2875
POA3285	0	140
POA3285	1	956
POA3286	0	49
POA3286	1	468
POA3287	0	53
POA3287	1	337
POA3289	0	58
POA3289	1	656
POA3292	0	11
POA3292	1	147
POA3293	0	28
POA3293	1	240
POA3294	0	58
POA3294	1	811
POA3300	0	773
POA3300	1	8562
POA3301	0	72
POA3301	1	1051
POA3302	0	43
POA3302	1	284
POA3303	0	27
POA3303	1	276
POA3304	0	186
POA3304	1	2268
POA3305	0	991
POA3305	1	10618
POA3309	0	4
POA3309	1	111
POA3310	0	16
POA3310	1	223
POA3311	0	130
POA3311	1	1421
POA3312	0	80
POA3312	1	840
POA3314	0	16
POA3314	1	457
POA3315	0	125
POA3315	1	1351
POA3317	0	7
POA3317	1	178
POA3318	0	87
POA3318	1	1081
POA3319	0	15
POA3319	1	317
POA3321	0	118
POA3321	1	1310
POA3322	0	15
POA3322	1	150
POA3323	0	3
POA3323	1	80
POA3324	0	35
POA3324	1	442
POA3325	0	34
POA3325	1	385
POA3328	0	205
POA3328	1	1427
POA3329	0	15
POA3329	1	262
POA3330	0	12
POA3330	1	190
POA3331	0	559
POA3331	1	5074
POA3332	0	114
POA3332	1	815
POA3333	0	96
POA3333	1	670
POA3334	0	62
POA3334	1	428
POA3335	0	2096
POA3335	1	3169
POA3337	0	8140
POA3337	1	25451
POA3338	0	5866
POA3338	1	15769
POA3340	0	2668
POA3340	1	17113
POA3341	0	200
POA3341	1	1339
POA3342	0	453
POA3342	1	2699
POA3345	0	171
POA3345	1	878
POA3350	0	6052
POA3350	1	49242
POA3351	0	707
POA3351	1	6849
POA3352	0	1236
POA3352	1	13733
POA3355	0	1245
POA3355	1	10687
POA3356	0	1361
POA3356	1	13735
POA3357	0	369
POA3357	1	3059
POA3360	0	97
POA3360	1	597
POA3361	0	48
POA3361	1	541
POA3363	0	331
POA3363	1	2745
POA3364	0	170
POA3364	1	1711
POA3370	0	252
POA3370	1	1354
POA3371	0	109
POA3371	1	750
POA3373	0	201
POA3373	1	1873
POA3374	0	32
POA3374	1	344
POA3375	0	6
POA3375	1	167
POA3377	0	932
POA3377	1	7842
POA3378	0	3
POA3378	1	124
POA3379	0	65
POA3379	1	566
POA3380	0	439
POA3380	1	5062
POA3381	0	149
POA3381	1	928
POA3384	0	39
POA3384	1	454
POA3385	0	45
POA3385	1	438
POA3387	0	21
POA3387	1	260
POA3388	0	39
POA3388	1	496
POA3390	0	40
POA3390	1	809
POA3391	0	12
POA3391	1	150
POA3392	0	42
POA3392	1	462
POA3393	0	167
POA3393	1	2240
POA3395	0	13
POA3395	1	310
POA3396	0	38
POA3396	1	643
POA3400	0	974
POA3400	1	12624
POA3401	0	169
POA3401	1	3967
POA3407	0	24
POA3407	1	371
POA3409	0	56
POA3409	1	834
POA3412	0	14
POA3412	1	259
POA3413	0	8
POA3413	1	188
POA3414	0	114
POA3414	1	1494
POA3415	1	33
POA3418	0	270
POA3418	1	2324
POA3419	0	55
POA3419	1	712
POA3420	0	16
POA3420	1	248
POA3423	0	42
POA3423	1	395
POA3424	0	52
POA3424	1	664
POA3427	0	484
POA3427	1	2028
POA3428	0	147
POA3428	1	420
POA3429	0	5654
POA3429	1	28679
POA3430	0	35
POA3430	1	245
POA3431	0	477
POA3431	1	3292
POA3432	0	16
POA3432	1	149
POA3433	0	19
POA3433	1	182
POA3434	0	540
POA3434	1	4159
POA3435	0	273
POA3435	1	2328
POA3437	0	1364
POA3437	1	8430
POA3438	0	290
POA3438	1	1984
POA3440	0	232
POA3440	1	1630
POA3441	0	240
POA3441	1	1009
POA3442	0	1020
POA3442	1	5710
POA3444	0	1183
POA3444	1	7144
POA3446	0	116
POA3446	1	802
POA3447	0	56
POA3447	1	345
POA3448	0	123
POA3448	1	676
POA3450	0	745
POA3450	1	5341
POA3451	0	704
POA3451	1	4468
POA3453	0	138
POA3453	1	1470
POA3458	0	284
POA3458	1	1402
POA3460	0	440
POA3460	1	1885
POA3461	0	609
POA3461	1	3158
POA3462	0	124
POA3462	1	925
POA3463	0	308
POA3463	1	1971
POA3464	0	85
POA3464	1	960
POA3465	0	800
POA3465	1	8115
POA3467	0	90
POA3467	1	977
POA3468	0	30
POA3468	1	239
POA3469	0	22
POA3469	1	223
POA3472	0	208
POA3472	1	1104
POA3475	0	28
POA3475	1	277
POA3477	0	64
POA3477	1	698
POA3478	0	164
POA3478	1	2122
POA3480	0	93
POA3480	1	1538
POA3482	0	18
POA3482	1	124
POA3483	0	56
POA3483	1	739
POA3485	0	28
POA3485	1	254
POA3487	0	4
POA3487	1	75
POA3488	1	95
POA3489	1	48
POA3490	0	61
POA3490	1	1101
POA3491	0	6
POA3491	1	108
POA3494	0	122
POA3494	1	456
POA3496	0	448
POA3496	1	5075
POA3498	0	411
POA3498	1	4445
POA3500	0	4311
POA3500	1	25197
POA3501	0	129
POA3501	1	1664
POA3505	0	299
POA3505	1	4062
POA3506	1	28
POA3507	0	8
POA3507	1	133
POA3509	0	5
POA3509	1	200
POA3512	0	24
POA3512	1	312
POA3515	0	110
POA3515	1	1651
POA3516	0	30
POA3516	1	595
POA3517	0	90
POA3517	1	1133
POA3518	0	113
POA3518	1	1001
POA3520	0	16
POA3520	1	137
POA3521	0	68
POA3521	1	547
POA3522	0	42
POA3522	1	252
POA3523	0	461
POA3523	1	2706
POA3525	0	78
POA3525	1	1109
POA3527	0	43
POA3527	1	644
POA3529	1	106
POA3530	0	6
POA3530	1	108
POA3531	0	4
POA3531	1	168
POA3533	0	35
POA3533	1	643
POA3537	0	53
POA3537	1	867
POA3540	0	25
POA3540	1	239
POA3542	0	4
POA3542	1	138
POA3544	0	12
POA3544	1	207
POA3546	0	27
POA3546	1	315
POA3549	0	876
POA3549	1	2071
POA3550	0	3816
POA3550	1	33712
POA3551	0	1949
POA3551	1	25677
POA3555	0	1664
POA3555	1	16517
POA3556	0	718
POA3556	1	11064
POA3557	0	31
POA3557	1	692
POA3558	0	49
POA3558	1	794
POA3559	0	28
POA3559	1	472
POA3561	0	242
POA3561	1	3815
POA3562	0	15
POA3562	1	230
POA3563	0	56
POA3563	1	704
POA3564	0	1031
POA3564	1	13527
POA3565	0	4
POA3565	1	92
POA3566	0	19
POA3566	1	477
POA3567	0	12
POA3567	1	584
POA3568	0	134
POA3568	1	2596
POA3570	0	33
POA3570	1	659
POA3571	0	11
POA3571	1	260
POA3572	0	15
POA3572	1	124
POA3573	0	31
POA3573	1	254
POA3575	0	119
POA3575	1	613
POA3576	0	3
POA3576	1	60
POA3579	0	303
POA3579	1	4576
POA3580	0	58
POA3580	1	857
POA3581	0	10
POA3581	1	141
POA3583	0	26
POA3583	1	157
POA3584	0	75
POA3584	1	875
POA3585	0	1123
POA3585	1	8720
POA3586	0	25
POA3586	1	677
POA3588	0	17
POA3588	1	324
POA3589	0	40
POA3589	1	259
POA3590	0	17
POA3590	1	284
POA3591	0	9
POA3591	1	144
POA3594	0	43
POA3594	1	386
POA3595	0	47
POA3595	1	475
POA3596	0	6
POA3596	1	70
POA3597	0	53
POA3597	1	315
POA3599	0	13
POA3599	1	98
POA3607	0	11
POA3607	1	96
POA3608	0	261
POA3608	1	1932
POA3610	0	149
POA3610	1	1382
POA3612	0	206
POA3612	1	1327
POA3614	0	52
POA3614	1	763
POA3616	0	535
POA3616	1	4297
POA3617	0	12
POA3617	1	133
POA3618	0	82
POA3618	1	541
POA3620	0	622
POA3620	1	6860
POA3621	0	160
POA3621	1	2032
POA3622	0	27
POA3622	1	388
POA3623	0	62
POA3623	1	718
POA3624	0	35
POA3624	1	482
POA3629	0	937
POA3629	1	7308
POA3630	0	6093
POA3630	1	22078
POA3631	0	1444
POA3631	1	9379
POA3633	0	25
POA3633	1	527
POA3634	0	118
POA3634	1	1522
POA3635	0	34
POA3635	1	471
POA3636	0	361
POA3636	1	4505
POA3637	0	30
POA3637	1	538
POA3638	0	126
POA3638	1	1791
POA3639	0	33
POA3639	1	446
POA3640	0	94
POA3640	1	843
POA3641	0	146
POA3641	1	970
POA3644	0	1173
POA3644	1	7098
POA3646	0	31
POA3646	1	507
POA3647	0	13
POA3647	1	28
POA3649	0	39
POA3649	1	341
POA3658	0	533
POA3658	1	5150
POA3659	0	74
POA3659	1	577
POA3660	0	768
POA3660	1	5862
POA3662	0	94
POA3662	1	903
POA3663	0	17
POA3663	1	141
POA3664	0	97
POA3664	1	869
POA3665	0	28
POA3665	1	287
POA3666	0	382
POA3666	1	3873
POA3669	0	128
POA3669	1	1101
POA3670	0	37
POA3670	1	478
POA3672	0	827
POA3672	1	8577
POA3673	0	125
POA3673	1	1405
POA3675	0	138
POA3675	1	1512
POA3677	0	1535
POA3677	1	15191
POA3678	0	470
POA3678	1	5283
POA3682	0	34
POA3682	1	524
POA3683	0	159
POA3683	1	1440
POA3685	0	184
POA3685	1	2353
POA3687	0	74
POA3687	1	959
POA3688	0	78
POA3688	1	1069
POA3690	0	3502
POA3690	1	27726
POA3691	0	744
POA3691	1	8330
POA3694	0	7
POA3694	1	65
POA3695	0	11
POA3695	1	432
POA3697	0	66
POA3697	1	482
POA3698	0	141
POA3698	1	656
POA3699	0	159
POA3699	1	824
POA3700	0	112
POA3700	1	1099
POA3701	0	73
POA3701	1	906
POA3704	0	3
POA3704	1	19
POA3705	0	9
POA3705	1	215
POA3707	0	135
POA3707	1	1506
POA3708	0	3
POA3708	1	53
POA3709	0	27
POA3709	1	234
POA3711	0	61
POA3711	1	384
POA3712	0	39
POA3712	1	280
POA3713	0	162
POA3713	1	710
POA3714	0	358
POA3714	1	2859
POA3715	0	39
POA3715	1	223
POA3717	0	279
POA3717	1	2137
POA3718	0	8
POA3718	1	62
POA3719	0	29
POA3719	1	315
POA3720	0	62
POA3720	1	437
POA3722	0	493
POA3722	1	4089
POA3723	0	418
POA3723	1	2219
POA3725	0	52
POA3725	1	509
POA3726	0	32
POA3726	1	324
POA3727	0	24
POA3727	1	251
POA3728	0	45
POA3728	1	524
POA3730	0	678
POA3730	1	7218
POA3732	0	34
POA3732	1	506
POA3733	0	31
POA3733	1	162
POA3735	0	50
POA3735	1	497
POA3737	0	624
POA3737	1	3316
POA3738	0	17
POA3738	1	171
POA3739	0	19
POA3739	1	167
POA3740	0	113
POA3740	1	860
POA3741	0	483
POA3741	1	2184
POA3744	0	57
POA3744	1	363
POA3746	0	27
POA3746	1	318
POA3747	0	540
POA3747	1	3697
POA3749	0	185
POA3749	1	1601
POA3750	0	4100
POA3750	1	4275
POA3751	0	46
POA3751	1	179
POA3752	0	7217
POA3752	1	15841
POA3753	0	417
POA3753	1	1728
POA3754	0	7803
POA3754	1	28066
POA3755	0	43
POA3755	1	195
POA3756	0	1628
POA3756	1	9162
POA3757	0	972
POA3757	1	7231
POA3758	0	208
POA3758	1	1830
POA3759	0	143
POA3759	1	828
POA3760	0	48
POA3760	1	301
POA3761	0	143
POA3761	1	961
POA3762	0	18
POA3762	1	85
POA3763	0	129
POA3763	1	1266
POA3764	0	1064
POA3764	1	7347
POA3765	0	1014
POA3765	1	5312
POA3766	0	224
POA3766	1	960
POA3767	0	238
POA3767	1	939
POA3770	0	399
POA3770	1	2611
POA3775	0	467
POA3775	1	3058
POA3777	0	1535
POA3777	1	8340
POA3778	0	33
POA3778	1	162
POA3779	0	80
POA3779	1	272
POA3781	0	548
POA3781	1	3511
POA3782	0	1326
POA3782	1	6078
POA3783	0	307
POA3783	1	1856
POA3785	0	17
POA3785	1	40
POA3786	0	274
POA3786	1	1133
POA3787	0	191
POA3787	1	791
POA3788	0	339
POA3788	1	1292
POA3789	0	46
POA3789	1	208
POA3791	0	251
POA3791	1	1109
POA3792	0	180
POA3792	1	810
POA3793	0	636
POA3793	1	2746
POA3795	0	215
POA3795	1	946
POA3796	0	1270
POA3796	1	7951
POA3797	0	449
POA3797	1	2728
POA3799	0	827
POA3799	1	4438
POA3800	0	1419
POA3800	1	658
POA3802	0	11611
POA3802	1	11361
POA3803	0	5660
POA3803	1	4592
POA3804	0	2208
POA3804	1	5444
POA3805	0	20948
POA3805	1	33373
POA3806	0	14716
POA3806	1	31795
POA3807	0	1213
POA3807	1	5579
POA3808	0	421
POA3808	1	2427
POA3809	0	1874
POA3809	1	5026
POA3810	0	10837
POA3810	1	34222
POA3812	0	274
POA3812	1	1882
POA3813	0	84
POA3813	1	707
POA3814	0	216
POA3814	1	1848
POA3815	0	256
POA3815	1	2540
POA3816	0	284
POA3816	1	2193
POA3818	0	1642
POA3818	1	11423
POA3820	0	1837
POA3820	1	13041
POA3821	0	232
POA3821	1	2453
POA3822	0	76
POA3822	1	826
POA3823	0	188
POA3823	1	1509
POA3824	0	457
POA3824	1	4070
POA3825	0	2551
POA3825	1	15836
POA3831	0	193
POA3831	1	1337
POA3832	0	33
POA3832	1	178
POA3833	0	53
POA3833	1	210
POA3835	0	32
POA3835	1	420
POA3840	0	2388
POA3840	1	12356
POA3842	0	657
POA3842	1	3612
POA3844	0	3330
POA3844	1	23182
POA3847	0	205
POA3847	1	1774
POA3850	0	1802
POA3850	1	11770
POA3851	0	866
POA3851	1	4270
POA3852	0	8
POA3852	1	78
POA3854	0	61
POA3854	1	1265
POA3856	0	47
POA3856	1	880
POA3857	0	28
POA3857	1	310
POA3858	0	278
POA3858	1	2495
POA3859	0	74
POA3859	1	702
POA3860	0	546
POA3860	1	6012
POA3862	0	234
POA3862	1	2644
POA3864	0	19
POA3864	1	173
POA3865	0	50
POA3865	1	359
POA3869	0	157
POA3869	1	1341
POA3870	0	152
POA3870	1	1026
POA3871	0	345
POA3871	1	2256
POA3873	0	19
POA3873	1	276
POA3874	0	61
POA3874	1	452
POA3875	0	1805
POA3875	1	14823
POA3878	0	140
POA3878	1	863
POA3880	0	611
POA3880	1	3060
POA3882	0	118
POA3882	1	886
POA3885	0	150
POA3885	1	1565
POA3886	0	21
POA3886	1	353
POA3887	0	30
POA3887	1	278
POA3888	0	277
POA3888	1	2773
POA3889	0	23
POA3889	1	135
POA3890	0	35
POA3890	1	245
POA3891	0	14
POA3891	1	88
POA3892	0	166
POA3892	1	813
POA3893	1	17
POA3895	0	12
POA3895	1	160
POA3896	0	38
POA3896	1	311
POA3898	0	79
POA3898	1	554
POA3900	0	11
POA3900	1	126
POA3902	0	43
POA3902	1	344
POA3903	0	87
POA3903	1	587
POA3904	0	242
POA3904	1	1069
POA3909	0	935
POA3909	1	6119
POA3910	0	3657
POA3910	1	17773
POA3911	0	485
POA3911	1	2683
POA3912	0	2145
POA3912	1	12132
POA3913	0	502
POA3913	1	2671
POA3915	0	1621
POA3915	1	7554
POA3916	0	144
POA3916	1	713
POA3918	0	519
POA3918	1	2950
POA3919	0	369
POA3919	1	2602
POA3920	0	98
POA3920	1	914
POA3921	0	17
POA3921	1	89
POA3922	0	1275
POA3922	1	5767
POA3923	0	87
POA3923	1	409
POA3925	0	502
POA3925	1	2628
POA3926	0	416
POA3926	1	2548
POA3927	0	241
POA3927	1	1265
POA3928	0	57
POA3928	1	325
POA3929	0	109
POA3929	1	733
POA3930	0	4136
POA3930	1	12904
POA3931	0	5263
POA3931	1	17240
POA3933	0	114
POA3933	1	870
POA3934	0	3803
POA3934	1	13870
POA3936	0	2148
POA3936	1	8069
POA3937	0	183
POA3937	1	1204
POA3938	0	349
POA3938	1	2285
POA3939	0	2295
POA3939	1	11101
POA3940	0	844
POA3940	1	3598
POA3941	0	1845
POA3941	1	9331
POA3942	0	297
POA3942	1	1758
POA3943	0	199
POA3943	1	1234
POA3944	0	62
POA3944	1	411
POA3945	0	120
POA3945	1	799
POA3946	0	20
POA3946	1	169
POA3950	0	549
POA3950	1	3865
POA3951	0	90
POA3951	1	843
POA3953	0	743
POA3953	1	6454
POA3954	0	37
POA3954	1	349
POA3956	0	331
POA3956	1	2034
POA3957	0	38
POA3957	1	220
POA3958	0	28
POA3958	1	224
POA3959	0	124
POA3959	1	921
POA3960	0	331
POA3960	1	1921
POA3962	0	122
POA3962	1	735
POA3964	0	7
POA3964	1	112
POA3965	0	26
POA3965	1	155
POA3966	0	67
POA3966	1	417
POA3967	0	10
POA3967	1	105
POA3971	0	394
POA3971	1	3210
POA3975	0	7727
POA3975	1	6726
POA3976	0	13022
POA3976	1	10637
POA3977	0	30655
POA3977	1	57068
POA3978	0	4208
POA3978	1	5811
POA3979	0	17
POA3979	1	280
POA3980	0	385
POA3980	1	2623
POA3981	0	525
POA3981	1	3905
POA3984	0	732
POA3984	1	3952
POA3987	0	157
POA3987	1	1268
POA3988	0	94
POA3988	1	830
POA3990	0	19
POA3990	1	77
POA3991	0	40
POA3991	1	287
POA3992	0	107
POA3992	1	779
POA3995	0	1377
POA3995	1	7841
POA3996	0	712
POA3996	1	4406
POA4000	0	8801
POA4000	1	6070
POA4005	0	4667
POA4005	1	10686
POA4006	0	5317
POA4006	1	7077
POA4007	0	3210
POA4007	1	8387
POA4008	0	138
POA4008	1	202
POA4010	0	578
POA4010	1	1539
POA4011	0	3574
POA4011	1	10599
POA4012	0	5450
POA4012	1	15128
POA4013	0	1054
POA4013	1	3245
POA4014	0	2487
POA4014	1	8629
POA4017	0	7541
POA4017	1	27485
POA4018	0	4549
POA4018	1	7017
POA4019	0	4137
POA4019	1	14712
POA4020	0	5283
POA4020	1	15044
POA4021	0	2137
POA4021	1	6988
POA4022	0	1511
POA4022	1	5186
POA4025	0	113
POA4025	1	161
POA4029	0	3
POA4029	1	16
POA4030	0	4262
POA4030	1	11276
POA4031	0	2758
POA4031	1	10059
POA4032	0	4523
POA4032	1	10035
POA4034	0	11922
POA4034	1	30294
POA4035	0	5266
POA4035	1	18071
POA4036	0	1302
POA4036	1	4952
POA4037	0	1538
POA4037	1	6192
POA4051	0	5205
POA4051	1	20848
POA4053	0	8314
POA4053	1	33825
POA4054	0	2192
POA4054	1	10946
POA4055	0	3442
POA4055	1	16463
POA4059	0	4757
POA4059	1	7691
POA4060	0	2241
POA4060	1	10180
POA4061	0	3916
POA4061	1	12171
POA4064	0	2460
POA4064	1	7696
POA4065	0	1662
POA4065	1	7419
POA4066	0	5020
POA4066	1	10446
POA4067	0	5421
POA4067	1	4259
POA4068	0	8222
POA4068	1	14197
POA4069	0	10435
POA4069	1	22030
POA4070	0	3673
POA4070	1	7522
POA4072	0	587
POA4072	1	1528
POA4073	0	3048
POA4073	1	5835
POA4074	0	7791
POA4074	1	15219
POA4075	0	5805
POA4075	1	16197
POA4076	0	2530
POA4076	1	5054
POA4077	0	13374
POA4077	1	14245
POA4078	0	9446
POA4078	1	15102
POA4101	0	8975
POA4101	1	11695
POA4102	0	2867
POA4102	1	4058
POA4103	0	4347
POA4103	1	9014
POA4104	0	1537
POA4104	1	4487
POA4105	0	3462
POA4105	1	9085
POA4106	0	571
POA4106	1	890
POA4107	0	1645
POA4107	1	4258
POA4108	0	2717
POA4108	1	2862
POA4109	0	21122
POA4109	1	14636
POA4110	0	4088
POA4110	1	6027
POA4111	0	343
POA4111	1	756
POA4112	0	4109
POA4112	1	3737
POA4113	0	16205
POA4113	1	12437
POA4114	0	11480
POA4114	1	14856
POA4115	0	7666
POA4115	1	10942
POA4116	0	14205
POA4116	1	10617
POA4117	0	549
POA4117	1	740
POA4118	0	9022
POA4118	1	19714
POA4119	0	2760
POA4119	1	3246
POA4120	0	2695
POA4120	1	5704
POA4121	0	4951
POA4121	1	19083
POA4122	0	13943
POA4122	1	27760
POA4123	0	5388
POA4123	1	12323
POA4124	0	4212
POA4124	1	14494
POA4125	0	1670
POA4125	1	5039
POA4127	0	8161
POA4127	1	16614
POA4128	0	4500
POA4128	1	11091
POA4129	0	1479
POA4129	1	4541
POA4130	0	1971
POA4130	1	6154
POA4131	0	3356
POA4131	1	5998
POA4132	0	7793
POA4132	1	15778
POA4133	0	4863
POA4133	1	11617
POA4151	0	3816
POA4151	1	11477
POA4152	0	11304
POA4152	1	31406
POA4153	0	1089
