POA_CODE_2016	AustCitizen	Sex	persons
POA2335	0	M	278
POA2335	1	F	2824
POA2335	1	M	2783
POA2336	0	F	138
POA2336	0	M	138
POA2336	1	F	1156
POA2336	1	M	1182
POA2337	0	F	553
POA2337	0	M	558
POA2337	1	F	3451
POA2337	1	M	3332
POA2338	0	F	101
POA2338	0	M	86
POA2338	1	F	648
POA2338	1	M	601
POA2339	0	F	54
POA2339	0	M	58
POA2339	1	F	248
POA2339	1	M	311
POA2340	0	F	2742
POA2340	0	M	2852
POA2340	1	F	22435
POA2340	1	M	21044
POA2341	0	F	86
POA2341	0	M	94
POA2341	1	F	677
POA2341	1	M	715
POA2342	0	F	24
POA2342	0	M	27
POA2342	1	F	212
POA2342	1	M	203
POA2343	0	F	266
POA2343	0	M	205
POA2343	1	F	2236
POA2343	1	M	2260
POA2344	0	F	44
POA2344	0	M	47
POA2344	1	F	338
POA2344	1	M	332
POA2345	0	F	27
POA2345	0	M	25
POA2345	1	F	317
POA2345	1	M	352
POA2346	0	F	174
POA2346	0	M	164
POA2346	1	F	1427
POA2346	1	M	1382
POA2347	0	F	129
POA2347	0	M	118
POA2347	1	F	857
POA2347	1	M	832
POA2350	0	F	1834
POA2350	0	M	1802
POA2350	1	F	11306
POA2350	1	M	10391
POA2351	0	F	132
POA2351	0	M	99
POA2351	1	F	398
POA2351	1	M	349
POA2352	0	F	88
POA2352	0	M	96
POA2352	1	F	1301
POA2352	1	M	1231
POA2353	0	F	70
POA2353	0	M	60
POA2353	1	F	527
POA2353	1	M	469
POA2354	0	F	236
POA2354	0	M	215
POA2354	1	F	1550
POA2354	1	M	1574
POA2355	0	F	53
POA2355	0	M	52
POA2355	1	F	266
POA2355	1	M	286
POA2356	0	F	9
POA2356	0	M	5
POA2356	1	F	71
POA2356	1	M	71
POA2357	0	F	267
POA2357	0	M	234
POA2357	1	F	1891
POA2357	1	M	1772
POA2358	0	F	149
POA2358	0	M	140
POA2358	1	F	1821
POA2358	1	M	1661
POA2359	0	F	43
POA2359	0	M	41
POA2359	1	F	330
POA2359	1	M	326
POA2360	0	F	797
POA2360	0	M	760
POA2360	1	F	6663
POA2360	1	M	6308
POA2361	0	F	64
POA2361	0	M	51
POA2361	1	F	393
POA2361	1	M	400
POA2365	0	F	211
POA2365	0	M	196
POA2365	1	F	1644
POA2365	1	M	1679
POA2369	0	F	55
POA2369	0	M	57
POA2369	1	F	408
POA2369	1	M	406
POA2370	0	F	482
POA2370	0	M	595
POA2370	1	F	3409
POA2370	1	M	3203
POA2371	0	F	75
POA2371	0	M	71
POA2371	1	F	490
POA2371	1	M	525
POA2372	0	F	305
POA2372	0	M	283
POA2372	1	F	2152
POA2372	1	M	2008
POA2379	0	F	16
POA2379	0	M	17
POA2379	1	F	130
POA2379	1	M	152
POA2380	0	F	533
POA2380	0	M	520
POA2380	1	F	4727
POA2380	1	M	4612
POA2381	0	F	59
POA2381	0	M	64
POA2381	1	F	506
POA2381	1	M	568
POA2382	0	F	71
POA2382	0	M	86
POA2382	1	F	578
POA2382	1	M	590
POA2386	0	F	21
POA2386	0	M	27
POA2386	1	F	139
POA2386	1	M	170
POA2387	0	F	12
POA2387	0	M	19
POA2387	1	F	79
POA2387	1	M	89
POA2388	0	F	219
POA2388	0	M	220
POA2388	1	F	1105
POA2388	1	M	1132
POA2390	0	F	556
POA2390	0	M	487
POA2390	1	F	3876
POA2390	1	M	3837
POA2395	0	F	33
POA2395	0	M	46
POA2395	1	F	280
POA2395	1	M	313
POA2396	0	F	38
POA2396	0	M	34
POA2396	1	F	386
POA2396	1	M	401
POA2397	0	F	19
POA2397	0	M	24
POA2397	1	F	158
POA2397	1	M	175
POA2398	0	F	10
POA2398	0	M	14
POA2398	1	F	96
POA2398	1	M	113
POA2399	0	F	48
POA2399	0	M	56
POA2399	1	F	238
POA2399	1	M	256
POA2400	0	F	745
POA2400	0	M	760
POA2400	1	F	4291
POA2400	1	M	4290
POA2401	0	F	14
POA2401	0	M	16
POA2401	1	F	142
POA2401	1	M	149
POA2402	0	F	88
POA2402	0	M	94
POA2402	1	F	801
POA2402	1	M	811
POA2403	0	F	45
POA2403	0	M	37
POA2403	1	F	288
POA2403	1	M	350
POA2404	0	F	108
POA2404	0	M	106
POA2404	1	F	840
POA2404	1	M	787
POA2405	0	F	33
POA2405	0	M	32
POA2405	1	F	203
POA2405	1	M	244
POA2406	0	F	57
POA2406	0	M	61
POA2406	1	F	336
POA2406	1	M	367
POA2408	0	F	22
POA2408	0	M	33
POA2408	1	F	150
POA2408	1	M	171
POA2409	0	F	42
POA2409	0	M	45
POA2409	1	F	474
POA2409	1	M	468
POA2410	0	F	19
POA2410	0	M	21
POA2410	1	F	114
POA2410	1	M	127
POA2411	0	F	11
POA2411	0	M	4
POA2411	1	F	49
POA2411	1	M	56
POA2415	0	F	30
POA2415	0	M	19
POA2415	1	F	168
POA2415	1	M	176
POA2420	0	F	183
POA2420	0	M	194
POA2420	1	F	1847
POA2420	1	M	1803
POA2421	0	F	59
POA2421	0	M	61
POA2421	1	F	852
POA2421	1	M	853
POA2422	0	F	263
POA2422	0	M	212
POA2422	1	F	2439
POA2422	1	M	2422
POA2423	0	F	142
POA2423	0	M	151
POA2423	1	F	1297
POA2423	1	M	1373
POA2424	0	F	27
POA2424	0	M	29
POA2424	1	F	165
POA2424	1	M	206
POA2425	0	F	79
POA2425	0	M	65
POA2425	1	F	822
POA2425	1	M	816
POA2426	0	F	37
POA2426	0	M	29
POA2426	1	F	324
POA2426	1	M	328
POA2427	0	F	127
POA2427	0	M	116
POA2427	1	F	1436
POA2427	1	M	1432
POA2428	0	F	1305
POA2428	0	M	1192
POA2428	1	F	11147
POA2428	1	M	10365
POA2429	0	F	467
POA2429	0	M	460
POA2429	1	F	4502
POA2429	1	M	4284
POA2430	0	F	1602
POA2430	0	M	1526
POA2430	1	F	15963
POA2430	1	M	14930
POA2431	0	F	260
POA2431	0	M	205
POA2431	1	F	2358
POA2431	1	M	2311
POA2439	0	F	159
POA2439	0	M	175
POA2439	1	F	1345
POA2439	1	M	1265
POA2440	0	F	1289
POA2440	0	M	1641
POA2440	1	F	9591
POA2440	1	M	9301
POA2441	0	F	280
POA2441	0	M	287
POA2441	1	F	1818
POA2441	1	M	1962
POA2443	0	F	488
POA2443	0	M	469
POA2443	1	F	4037
POA2443	1	M	3897
POA2444	0	F	2531
POA2444	0	M	2307
POA2444	1	F	21810
POA2444	1	M	19635
POA2445	0	F	230
POA2445	0	M	225
POA2445	1	F	3073
POA2445	1	M	2933
POA2446	0	F	599
POA2446	0	M	601
POA2446	1	F	6266
POA2446	1	M	5867
POA2447	0	F	353
POA2447	0	M	366
POA2447	1	F	3256
POA2447	1	M	3201
POA2448	0	F	486
POA2448	0	M	445
POA2448	1	F	4230
POA2448	1	M	3841
POA2449	0	F	101
POA2449	0	M	96
POA2449	1	F	964
POA2449	1	M	1030
POA2450	0	F	3170
POA2450	0	M	2949
POA2450	1	F	19488
POA2450	1	M	18290
POA2452	0	F	712
POA2452	0	M	648
POA2452	1	F	7191
POA2452	1	M	6565
POA2453	0	F	141
POA2453	0	M	136
POA2453	1	F	1260
POA2453	1	M	1237
POA2454	0	F	411
POA2454	0	M	404
POA2454	1	F	3507
POA2454	1	M	3250
POA2455	0	F	152
POA2455	0	M	153
POA2455	1	F	1370
POA2455	1	M	1326
POA2456	0	F	1038
POA2456	0	M	1088
POA2456	1	F	6425
POA2456	1	M	6197
POA2460	0	F	1363
POA2460	0	M	1534
POA2460	1	F	13413
POA2460	1	M	12902
POA2462	0	F	111
POA2462	0	M	128
POA2462	1	F	1065
POA2462	1	M	1144
POA2463	0	F	356
POA2463	0	M	333
POA2463	1	F	3491
POA2463	1	M	3363
POA2464	0	F	387
POA2464	0	M	370
POA2464	1	F	3079
POA2464	1	M	2904
POA2465	0	F	7
POA2465	0	M	14
POA2465	1	F	134
POA2465	1	M	138
POA2466	0	F	75
POA2466	0	M	91
POA2466	1	F	776
POA2466	1	M	787
POA2469	0	F	267
POA2469	0	M	275
POA2469	1	F	1636
POA2469	1	M	1836
POA2470	0	F	640
POA2470	0	M	632
POA2470	1	F	7078
POA2470	1	M	6870
POA2471	0	F	163
POA2471	0	M	158
POA2471	1	F	1122
POA2471	1	M	1084
POA2472	0	F	107
POA2472	0	M	111
POA2472	1	F	768
POA2472	1	M	870
POA2473	0	F	155
POA2473	0	M	149
POA2473	1	F	1418
POA2473	1	M	1369
POA2474	0	F	353
POA2474	0	M	407
POA2474	1	F	2810
POA2474	1	M	2765
POA2475	0	F	43
POA2475	0	M	32
POA2475	1	F	150
POA2475	1	M	159
POA2476	0	F	35
POA2476	0	M	20
POA2476	1	F	348
POA2476	1	M	379
POA2477	0	F	541
POA2477	0	M	507
POA2477	1	F	5775
POA2477	1	M	5377
POA2478	0	F	1695
POA2478	0	M	1532
POA2478	1	F	13008
POA2478	1	M	12072
POA2479	0	F	344
POA2479	0	M	326
POA2479	1	F	2062
POA2479	1	M	1998
POA2480	0	F	2588
POA2480	0	M	2499
POA2480	1	F	20309
POA2480	1	M	19206
POA2481	0	F	1452
POA2481	0	M	1366
POA2481	1	F	4640
POA2481	1	M	4307
POA2482	0	F	600
POA2482	0	M	592
POA2482	1	F	2636
POA2482	1	M	2452
POA2483	0	F	767
POA2483	0	M	748
POA2483	1	F	4749
POA2483	1	M	4346
POA2484	0	F	1132
POA2484	0	M	1090
POA2484	1	F	8418
POA2484	1	M	8237
POA2485	0	F	1251
POA2485	0	M	1147
POA2485	1	F	6267
POA2485	1	M	5709
POA2486	0	F	1811
POA2486	0	M	1648
POA2486	1	F	14822
POA2486	1	M	13313
POA2487	0	F	870
POA2487	0	M	810
POA2487	1	F	5983
POA2487	1	M	5773
POA2488	0	F	209
POA2488	0	M	190
POA2488	1	F	1428
POA2488	1	M	1437
POA2489	0	F	386
POA2489	0	M	351
POA2489	1	F	3461
POA2489	1	M	3154
POA2490	0	F	43
POA2490	0	M	35
POA2490	1	F	294
POA2490	1	M	287
POA2500	0	F	4378
POA2500	0	M	5279
POA2500	1	F	15590
POA2500	1	M	15262
POA2502	0	F	910
POA2502	0	M	951
POA2502	1	F	5316
POA2502	1	M	5256
POA2505	0	F	282
POA2505	0	M	339
POA2505	1	F	2182
POA2505	1	M	2212
POA2506	0	F	459
POA2506	0	M	399
POA2506	1	F	3441
POA2506	1	M	3307
POA2508	0	F	424
POA2508	0	M	399
POA2508	1	F	4010
POA2508	1	M	4145
POA2515	0	F	569
POA2515	0	M	509
POA2515	1	F	5050
POA2515	1	M	4987
POA2516	0	F	282
POA2516	0	M	275
POA2516	1	F	2856
POA2516	1	M	2695
POA2517	0	F	602
POA2517	0	M	576
POA2517	1	F	6513
POA2517	1	M	6039
POA2518	0	F	1058
POA2518	0	M	920
POA2518	1	F	8798
POA2518	1	M	8293
POA2519	0	F	1145
POA2519	0	M	1178
POA2519	1	F	7445
POA2519	1	M	7166
POA2522	0	F	48
POA2522	0	M	50
POA2522	1	F	137
POA2522	1	M	68
POA2525	0	F	638
POA2525	0	M	585
POA2525	1	F	5206
POA2525	1	M	5127
POA2526	0	F	876
POA2526	0	M	720
POA2526	1	F	7157
POA2526	1	M	6877
POA2527	0	F	936
POA2527	0	M	879
POA2527	1	F	10065
POA2527	1	M	9504
POA2528	0	F	1468
POA2528	0	M	1380
POA2528	1	F	10607
POA2528	1	M	10310
POA2529	0	F	1304
POA2529	0	M	1185
POA2529	1	F	11960
POA2529	1	M	11575
POA2530	0	F	1479
POA2530	0	M	1403
POA2530	1	F	14960
POA2530	1	M	14173
POA2533	0	F	818
POA2533	0	M	751
POA2533	1	F	7115
POA2533	1	M	6938
POA2534	0	F	351
POA2534	0	M	337
POA2534	1	F	2586
POA2534	1	M	2438
POA2535	0	F	383
POA2535	0	M	375
POA2535	1	F	3414
POA2535	1	M	3168
POA2536	0	F	989
POA2536	0	M	1000
POA2536	1	F	8125
POA2536	1	M	7604
POA2537	0	F	604
POA2537	0	M	593
POA2537	1	F	5352
POA2537	1	M	5262
POA2538	0	F	167
POA2538	0	M	161
POA2538	1	F	1083
POA2538	1	M	987
POA2539	0	F	935
POA2539	0	M	843
POA2539	1	F	8188
POA2539	1	M	8011
POA2540	0	F	2149
POA2540	0	M	2807
POA2540	1	F	20218
POA2540	1	M	19945
POA2541	0	F	1593
POA2541	0	M	1470
POA2541	1	F	11632
POA2541	1	M	10945
POA2545	0	F	48
POA2545	0	M	46
POA2545	1	F	462
POA2545	1	M	485
POA2546	0	F	496
POA2546	0	M	511
POA2546	1	F	4142
POA2546	1	M	3979
POA2548	0	F	462
POA2548	0	M	398
POA2548	1	F	3573
POA2548	1	M	3301
POA2549	0	F	185
POA2549	0	M	150
POA2549	1	F	1758
POA2549	1	M	1689
POA2550	0	F	799
POA2550	0	M	859
POA2550	1	F	7231
POA2550	1	M	6966
POA2551	0	F	210
POA2551	0	M	199
POA2551	1	F	1561
POA2551	1	M	1527
POA2555	0	F	12
POA2555	0	M	4
POA2555	1	F	97
POA2555	1	M	107
POA2556	0	F	104
POA2556	0	M	133
POA2556	1	F	1111
POA2556	1	M	1156
POA2557	0	F	654
POA2557	0	M	643
POA2557	1	F	3696
POA2557	1	M	3956
POA2558	0	F	567
POA2558	0	M	556
POA2558	1	F	4987
POA2558	1	M	5003
POA2559	0	F	503
POA2559	0	M	405
POA2559	1	F	1195
POA2559	1	M	966
POA2560	0	F	5871
POA2560	0	M	5455
POA2560	1	F	33185
POA2560	1	M	32010
POA2563	0	F	18
POA2563	0	M	19
POA2563	1	F	125
POA2563	1	M	141
POA2564	0	F	1471
POA2564	0	M	1311
POA2564	1	F	5731
POA2564	1	M	5407
POA2565	0	F	1956
POA2565	0	M	1986
POA2565	1	F	7986
POA2565	1	M	8059
POA2566	0	F	2121
POA2566	0	M	1994
POA2566	1	F	11197
POA2566	1	M	11011
POA2567	0	F	1725
POA2567	0	M	1700
POA2567	1	F	18012
POA2567	1	M	17068
POA2568	0	F	34
POA2568	0	M	34
POA2568	1	F	557
POA2568	1	M	522
POA2569	0	F	75
POA2569	0	M	61
POA2569	1	F	587
POA2569	1	M	638
POA2570	0	F	2123
POA2570	0	M	1908
POA2570	1	F	18414
POA2570	1	M	17657
POA2571	0	F	497
POA2571	0	M	456
POA2571	1	F	5407
POA2571	1	M	5489
POA2572	0	F	211
POA2572	0	M	216
POA2572	1	F	2058
POA2572	1	M	1990
POA2573	0	F	264
POA2573	0	M	262
POA2573	1	F	2347
POA2573	1	M	2193
POA2574	0	F	288
POA2574	0	M	287
POA2574	1	F	2566
POA2574	1	M	2602
POA2575	0	F	920
POA2575	0	M	874
POA2575	1	F	7139
POA2575	1	M	6543
POA2576	0	F	812
POA2576	0	M	701
POA2576	1	F	6380
POA2576	1	M	5540
POA2577	0	F	984
POA2577	0	M	1019
POA2577	1	F	6863
POA2577	1	M	6545
POA2578	0	F	142
POA2578	0	M	117
POA2578	1	F	1288
POA2578	1	M	1145
POA2579	0	F	180
POA2579	0	M	205
POA2579	1	F	1815
POA2579	1	M	1828
POA2580	0	F	1508
POA2580	0	M	2121
POA2580	1	F	12952
POA2580	1	M	12641
POA2581	0	F	94
POA2581	0	M	94
POA2581	1	F	947
POA2581	1	M	962
POA2582	0	F	546
POA2582	0	M	526
POA2582	1	F	5817
POA2582	1	M	5548
POA2583	0	F	229
POA2583	0	M	234
POA2583	1	F	1929
POA2583	1	M	1989
POA2584	0	F	23
POA2584	0	M	27
POA2584	1	F	241
POA2584	1	M	254
POA2585	0	F	12
POA2585	0	M	17
POA2585	1	F	83
POA2585	1	M	113
POA2586	0	F	126
POA2586	0	M	116
POA2586	1	F	1152
POA2586	1	M	1224
POA2587	0	F	140
POA2587	0	M	102
POA2587	1	F	1385
POA2587	1	M	1288
POA2588	0	F	8
POA2588	0	M	10
POA2588	1	F	124
POA2588	1	M	121
POA2590	0	F	290
POA2590	0	M	303
POA2590	1	F	3337
POA2590	1	M	3165
POA2594	0	F	549
POA2594	0	M	481
POA2594	1	F	5456
POA2594	1	M	5190
POA2600	0	F	510
POA2600	0	M	413
POA2600	1	F	3349
POA2600	1	M	2971
POA2601	0	F	1492
POA2601	0	M	1411
POA2601	1	F	1740
POA2601	1	M	1720
POA2602	0	F	2562
POA2602	0	M	2517
POA2602	1	F	13214
POA2602	1	M	12155
POA2603	0	F	803
POA2603	0	M	755
POA2603	1	F	3916
POA2603	1	M	3889
POA2604	0	F	979
POA2604	0	M	881
POA2604	1	F	4375
POA2604	1	M	4145
POA2605	0	F	919
POA2605	0	M	842
POA2605	1	F	5207
POA2605	1	M	4763
POA2606	0	F	1249
POA2606	0	M	1182
POA2606	1	F	3515
POA2606	1	M	3474
POA2607	0	F	931
POA2607	0	M	875
POA2607	1	F	6022
POA2607	1	M	5787
POA2609	0	F	78
POA2609	0	M	134
POA2609	1	F	295
POA2609	1	M	378
POA2611	0	F	1873
POA2611	0	M	1623
POA2611	1	F	12580
POA2611	1	M	11941
POA2612	0	F	1821
POA2612	0	M	2131
POA2612	1	F	5716
POA2612	1	M	6516
POA2614	0	F	1438
POA2614	0	M	1374
POA2614	1	F	8465
POA2614	1	M	8113
POA2615	0	F	2441
POA2615	0	M	2226
POA2615	1	F	20065
POA2615	1	M	19440
POA2617	0	F	3596
POA2617	0	M	3470
POA2617	1	F	12647
POA2617	1	M	12788
POA2618	0	F	83
POA2618	0	M	95
POA2618	1	F	649
POA2618	1	M	625
POA2619	0	F	326
POA2619	0	M	325
POA2619	1	F	4419
POA2619	1	M	4438
POA2620	0	F	2808
POA2620	0	M	3292
POA2620	1	F	16520
POA2620	1	M	16666
POA2621	0	F	305
POA2621	0	M	329
POA2621	1	F	2700
POA2621	1	M	2721
POA2622	0	F	327
POA2622	0	M	287
POA2622	1	F	1620
POA2622	1	M	1685
POA2623	0	F	34
POA2623	0	M	39
POA2623	1	F	253
POA2623	1	M	287
POA2625	0	F	63
POA2625	0	M	79
POA2625	1	F	105
POA2625	1	M	143
POA2626	0	F	30
POA2626	0	M	34
POA2626	1	F	222
POA2626	1	M	215
POA2627	0	F	302
POA2627	0	M	364
POA2627	1	F	1835
POA2627	1	M	2119
POA2628	0	F	80
POA2628	0	M	86
POA2628	1	F	830
POA2628	1	M	910
POA2629	0	F	36
POA2629	0	M	49
POA2629	1	F	213
POA2629	1	M	227
POA2630	0	F	549
POA2630	0	M	668
POA2630	1	F	3746
POA2630	1	M	3732
POA2631	0	F	22
POA2631	0	M	30
POA2631	1	F	247
POA2631	1	M	271
POA2632	0	F	97
POA2632	0	M	82
POA2632	1	F	827
POA2632	1	M	829
POA2633	0	F	27
POA2633	0	M	25
POA2633	1	F	152
POA2633	1	M	181
POA2640	0	F	2093
POA2640	0	M	1991
POA2640	1	F	16683
POA2640	1	M	15580
POA2641	0	F	1020
POA2641	0	M	994
POA2641	1	F	6794
POA2641	1	M	6267
POA2642	0	F	235
POA2642	0	M	205
POA2642	1	F	2139
POA2642	1	M	2213
POA2643	0	F	170
POA2643	0	M	172
POA2643	1	F	1219
POA2643	1	M	1213
POA2644	0	F	112
POA2644	0	M	108
POA2644	1	F	1127
POA2644	1	M	1057
POA2645	0	F	39
POA2645	0	M	45
POA2645	1	F	142
POA2645	1	M	175
POA2646	0	F	324
POA2646	0	M	320
POA2646	1	F	3097
POA2646	1	M	3010
POA2647	0	F	120
POA2647	0	M	101
POA2647	1	F	978
POA2647	1	M	965
POA2648	0	F	144
POA2648	0	M	183
POA2648	1	F	971
POA2648	1	M	1072
POA2649	0	F	-3
POA2649	0	M	0
POA2649	1	F	20
POA2649	1	M	7
POA2650	0	F	2978
POA2650	0	M	3134
POA2650	1	F	26366
POA2650	1	M	24493
POA2651	0	F	95
POA2651	0	M	109
POA2651	1	F	958
POA2651	1	M	1110
POA2652	0	F	250
POA2652	0	M	275
POA2652	1	F	1960
POA2652	1	M	2098
POA2653	0	F	145
POA2653	0	M	283
POA2653	1	F	1058
POA2653	1	M	1050
POA2655	0	F	66
POA2655	0	M	63
POA2655	1	F	605
POA2655	1	M	601
POA2656	0	F	64
POA2656	0	M	48
POA2656	1	F	581
POA2656	1	M	580
POA2658	0	F	61
POA2658	0	M	53
POA2658	1	F	655
POA2658	1	M	660
POA2659	0	F	37
POA2659	0	M	36
POA2659	1	F	418
POA2659	1	M	398
POA2660	0	F	79
POA2660	0	M	69
POA2660	1	F	700
POA2660	1	M	764
POA2661	0	F	39
POA2661	0	M	78
POA2661	1	F	169
POA2661	1	M	344
POA2663	0	F	285
POA2663	0	M	1158
POA2663	1	F	1876
POA2663	1	M	1862
POA2665	0	F	121
POA2665	0	M	130
POA2665	1	F	940
POA2665	1	M	1031
POA2666	0	F	199
POA2666	0	M	199
POA2666	1	F	2650
POA2666	1	M	2619
POA2668	0	F	28
POA2668	0	M	19
POA2668	1	F	198
POA2668	1	M	211
POA2669	0	F	74
POA2669	0	M	91
POA2669	1	F	708
POA2669	1	M	776
POA2671	0	F	314
POA2671	0	M	293
POA2671	1	F	1778
POA2671	1	M	1724
POA2672	0	F	119
POA2672	0	M	111
POA2672	1	F	672
POA2672	1	M	674
POA2675	0	F	143
POA2675	0	M	151
POA2675	1	F	640
POA2675	1	M	627
POA2678	0	F	13
POA2678	0	M	6
POA2678	1	F	210
POA2678	1	M	106
POA2680	0	F	2238
POA2680	0	M	2332
POA2680	1	F	9764
POA2680	1	M	9606
POA2681	0	F	109
POA2681	0	M	115
POA2681	1	F	752
POA2681	1	M	760
POA2700	0	F	321
POA2700	0	M	321
POA2700	1	F	2181
POA2700	1	M	2105
POA2701	0	F	137
POA2701	0	M	122
POA2701	1	F	1080
POA2701	1	M	1053
POA2702	0	F	41
POA2702	0	M	33
POA2702	1	F	356
POA2702	1	M	350
POA2703	0	F	45
POA2703	0	M	39
POA2703	1	F	466
POA2703	1	M	431
POA2705	0	F	704
POA2705	0	M	696
POA2705	1	F	4411
POA2705	1	M	4344
POA2706	0	F	77
POA2706	0	M	86
POA2706	1	F	473
POA2706	1	M	525
POA2707	0	F	78
POA2707	0	M	80
POA2707	1	F	563
POA2707	1	M	624
POA2710	0	F	601
POA2710	0	M	609
POA2710	1	F	4516
POA2710	1	M	4392
POA2711	0	F	246
POA2711	0	M	259
POA2711	1	F	1384
POA2711	1	M	1470
POA2712	0	F	81
POA2712	0	M	102
POA2712	1	F	585
POA2712	1	M	591
POA2713	0	F	186
POA2713	0	M	191
POA2713	1	F	1215
POA2713	1	M	1200
POA2714	0	F	141
POA2714	0	M	164
POA2714	1	F	1255
POA2714	1	M	1204
POA2715	0	F	72
POA2715	0	M	85
POA2715	1	F	639
POA2715	1	M	682
POA2716	0	F	98
POA2716	0	M	96
POA2716	1	F	433
POA2716	1	M	479
POA2717	0	F	98
POA2717	0	M	83
POA2717	1	F	563
POA2717	1	M	593
POA2720	0	F	523
POA2720	0	M	525
POA2720	1	F	3511
POA2720	1	M	3452
POA2721	0	F	17
POA2721	0	M	17
POA2721	1	F	98
POA2721	1	M	101
POA2722	0	F	147
POA2722	0	M	141
POA2722	1	F	1455
POA2722	1	M	1464
POA2725	0	F	18
POA2725	0	M	19
POA2725	1	F	170
POA2725	1	M	167
POA2726	0	F	11
POA2726	0	M	10
POA2726	1	F	94
POA2726	1	M	105
POA2727	0	F	12
POA2727	0	M	19
POA2727	1	F	142
POA2727	1	M	180
POA2729	0	F	77
POA2729	0	M	64
POA2729	1	F	760
POA2729	1	M	796
POA2730	0	F	119
POA2730	0	M	100
POA2730	1	F	564
POA2730	1	M	601
POA2731	0	F	329
POA2731	0	M	306
POA2731	1	F	2969
POA2731	1	M	2805
POA2732	0	F	97
POA2732	0	M	95
POA2732	1	F	805
POA2732	1	M	782
POA2733	0	F	35
POA2733	0	M	39
POA2733	1	F	229
POA2733	1	M	241
POA2734	0	F	35
POA2734	0	M	34
POA2734	1	F	188
POA2734	1	M	203
POA2735	0	F	20
POA2735	0	M	26
POA2735	1	F	190
POA2735	1	M	208
POA2736	0	F	48
POA2736	0	M	33
POA2736	1	F	145
POA2736	1	M	153
POA2737	0	F	81
POA2737	0	M	78
POA2737	1	F	337
POA2737	1	M	347
POA2738	0	F	64
POA2738	0	M	73
POA2738	1	F	743
POA2738	1	M	785
POA2739	0	F	97
POA2739	0	M	102
POA2739	1	F	600
POA2739	1	M	602
POA2745	0	F	1547
POA2745	0	M	1450
POA2745	1	F	13522
POA2745	1	M	12985
POA2747	0	F	3113
POA2747	0	M	3053
POA2747	1	F	18346
POA2747	1	M	17907
POA2748	0	F	70
POA2748	0	M	94
POA2748	1	F	809
POA2748	1	M	911
POA2749	0	F	939
POA2749	0	M	867
POA2749	1	F	7687
POA2749	1	M	7441
POA2750	0	F	3002
POA2750	0	M	2749
POA2750	1	F	20065
POA2750	1	M	18992
POA2752	0	F	193
POA2752	0	M	225
POA2752	1	F	2215
POA2752	1	M	2288
POA2753	0	F	1004
POA2753	0	M	974
POA2753	1	F	7665
POA2753	1	M	7494
POA2754	0	F	271
POA2754	0	M	240
POA2754	1	F	2733
POA2754	1	M	2450
POA2755	0	F	35
POA2755	0	M	58
POA2755	1	F	54
POA2755	1	M	109
POA2756	0	F	1714
POA2756	0	M	1660
POA2756	1	F	15310
POA2756	1	M	15250
POA2757	0	F	35
POA2757	0	M	37
POA2757	1	F	385
POA2757	1	M	393
POA2758	0	F	488
POA2758	0	M	472
POA2758	1	F	3868
POA2758	1	M	3889
POA2759	0	F	1622
POA2759	0	M	1577
POA2759	1	F	11617
POA2759	1	M	11516
POA2760	0	F	3356
POA2760	0	M	3297
POA2760	1	F	13810
POA2760	1	M	13369
POA2761	0	F	2537
POA2761	0	M	2283
POA2761	1	F	13160
POA2761	1	M	12975
POA2762	0	F	438
POA2762	0	M	404
POA2762	1	F	2035
POA2762	1	M	2105
POA2763	0	F	2540
POA2763	0	M	2387
POA2763	1	F	13045
POA2763	1	M	12907
POA2765	0	F	1225
POA2765	0	M	1745
POA2765	1	F	6489
POA2765	1	M	6653
POA2766	0	F	1555
POA2766	0	M	1519
POA2766	1	F	6319
POA2766	1	M	6142
POA2767	0	F	2060
POA2767	0	M	1931
POA2767	1	F	9350
POA2767	1	M	9184
POA2768	0	F	2156
POA2768	0	M	2985
POA2768	1	F	11901
POA2768	1	M	11716
POA2769	0	F	1140
POA2769	0	M	989
POA2769	1	F	4754
POA2769	1	M	4854
POA2770	0	F	6929
POA2770	0	M	6463
POA2770	1	F	24383
POA2770	1	M	23524
POA2773	0	F	230
POA2773	0	M	273
POA2773	1	F	2787
POA2773	1	M	2717
POA2774	0	F	469
POA2774	0	M	498
POA2774	1	F	6116
POA2774	1	M	5852
POA2775	0	F	165
POA2775	0	M	183
POA2775	1	F	560
POA2775	1	M	589
POA2776	0	F	148
POA2776	0	M	137
POA2776	1	F	1912
POA2776	1	M	1832
POA2777	0	F	717
POA2777	0	M	640
POA2777	1	F	8480
POA2777	1	M	7767
POA2778	0	F	122
POA2778	0	M	115
POA2778	1	F	1097
POA2778	1	M	1101
POA2779	0	F	216
POA2779	0	M	187
POA2779	1	F	2429
POA2779	1	M	2147
POA2780	0	F	1050
POA2780	0	M	959
POA2780	1	F	5869
POA2780	1	M	5347
POA2782	0	F	354
POA2782	0	M	303
POA2782	1	F	2831
POA2782	1	M	2581
POA2783	0	F	152
POA2783	0	M	139
POA2783	1	F	1228
POA2783	1	M	1098
POA2784	0	F	50
POA2784	0	M	61
POA2784	1	F	562
POA2784	1	M	555
POA2785	0	F	312
POA2785	0	M	271
POA2785	1	F	2052
POA2785	1	M	1913
POA2786	0	F	129
POA2786	0	M	124
POA2786	1	F	503
POA2786	1	M	535
POA2787	0	F	314
POA2787	0	M	445
POA2787	1	F	1833
POA2787	1	M	1856
POA2790	0	F	990
