POA_CODE_2016	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	families
POA0836	1	1	0	1	45
POA0836	1	1	1	0	97
POA0836	1	1	1	1	22
POA0837					3
POA0837	0	0	0	1	4
POA0837	0	1	0	0	10
POA0837	0	1	0	1	4
POA0837	1	0	0	1	11
POA0837	1	0	1	1	3
POA0837	1	1	0	0	25
POA0837	1	1	0	1	3
POA0838	0	0	0	1	4
POA0838	0	1	0	0	10
POA0838	0	1	0	1	4
POA0838	1	0	0	1	17
POA0838	1	0	1	0	8
POA0838	1	1	0	0	60
POA0838	1	1	0	1	3
POA0838	1	1	1	0	9
POA0839	0	0	0	1	6
POA0839	0	1	0	0	13
POA0839	0	1	1	0	4
POA0839	1	1	0	0	25
POA0839	1	1	0	1	5
POA0840					3
POA0840	0	0	0	1	6
POA0840	1	0	0	1	4
POA0840	1	1	0	0	14
POA0841	0	0	0	1	4
POA0841	0	0	1	0	3
POA0841	0	1	0	0	9
POA0841	1	0	0	1	3
POA0841	1	0	1	0	8
POA0841	1	1	0	0	44
POA0841	1	1	0	1	6
POA0841	1	1	1	0	4
POA0841	1	1	1	1	3
POA0845	0	0	0	1	6
POA0845	0	0	1	0	3
POA0845	0	1	0	0	19
POA0845	0	1	0	1	4
POA0845	0	1	1	0	3
POA0845	1	0	0	1	3
POA0845	1	1	0	0	16
POA0845	1	1	1	0	3
POA0846	0	0	0	1	5
POA0846	0	1	0	0	14
POA0846	1	0	0	1	3
POA0846	1	0	1	0	6
POA0846	1	1	0	0	17
POA0847					3
POA0847	0	0	0	1	3
POA0847	0	1	0	0	3
POA0847	0	1	0	1	3
POA0847	1	0	0	1	3
POA0847	1	1	0	0	16
POA0847	1	1	0	1	4
POA0847	1	1	1	0	3
POA0850					21
POA0850	0	0	0	1	57
POA0850	0	0	1	0	20
POA0850	0	0	1	1	8
POA0850	0	1	0	0	148
POA0850	0	1	0	1	24
POA0850	0	1	1	0	21
POA0850	0	1	1	1	7
POA0850	1	0	0	1	106
POA0850	1	0	1	0	32
POA0850	1	0	1	1	18
POA0850	1	1	0	0	482
POA0850	1	1	0	1	43
POA0850	1	1	1	0	61
POA0850	1	1	1	1	9
POA0852					42
POA0852	0	0	0	1	69
POA0852	0	0	1	0	5
POA0852	0	1	0	0	195
POA0852	0	1	0	1	49
POA0852	0	1	1	0	17
POA0852	0	1	1	1	3
POA0852	1	0	0	1	62
POA0852	1	0	1	0	12
POA0852	1	0	1	1	10
POA0852	1	1	0	0	507
POA0852	1	1	0	1	121
POA0852	1	1	1	0	52
POA0852	1	1	1	1	27
POA0853	0	1	0	0	4
POA0853	1	0	1	0	3
POA0853	1	1	0	0	102
POA0853	1	1	1	0	9
POA0854					6
POA0854	0	0	0	1	15
POA0854	0	1	0	0	31
POA0854	0	1	0	1	7
POA0854	0	1	1	0	3
POA0854	1	0	0	1	14
POA0854	1	1	0	0	43
POA0854	1	1	0	1	7
POA0854	1	1	1	0	3
POA0860					22
POA0860	0	0	0	1	28
POA0860	0	0	1	0	3
POA0860	0	1	0	0	80
POA0860	0	1	0	1	21
POA0860	0	1	1	0	3
POA0860	0	1	1	1	3
POA0860	1	0	0	1	37
POA0860	1	0	1	0	7
POA0860	1	0	1	1	3
POA0860	1	1	0	0	151
POA0860	1	1	0	1	18
POA0860	1	1	1	0	9
POA0860	1	1	1	1	4
POA0862					6
POA0862	0	0	0	1	11
POA0862	0	1	0	0	27
POA0862	0	1	0	1	4
POA0862	0	1	1	1	3
POA0862	1	0	0	1	3
POA0862	1	1	0	0	51
POA0862	1	1	0	1	6
POA0862	1	1	1	0	4
POA0870					79
POA0870	0	0	0	1	195
POA0870	0	0	1	0	63
POA0870	0	0	1	1	15
POA0870	0	1	0	0	367
POA0870	0	1	0	1	32
POA0870	0	1	1	0	55
POA0870	0	1	1	1	7
POA0870	1	0	0	1	260
POA0870	1	0	1	0	114
POA0870	1	0	1	1	45
POA0870	1	1	0	0	1293
POA0870	1	1	0	1	76
POA0870	1	1	1	0	192
POA0870	1	1	1	1	35
POA0872					120
POA0872	0	0	0	1	207
POA0872	0	0	1	0	10
POA0872	0	0	1	1	4
POA0872	0	1	0	0	407
POA0872	0	1	0	1	97
POA0872	0	1	1	0	27
POA0872	0	1	1	1	9
POA0872	1	0	0	1	135
POA0872	1	0	1	0	18
POA0872	1	0	1	1	6
POA0872	1	1	0	0	894
POA0872	1	1	0	1	174
POA0872	1	1	1	0	64
POA0872	1	1	1	1	22
POA0873					11
POA0873	0	0	0	1	26
POA0873	0	1	0	0	37
POA0873	0	1	0	1	5
POA0873	0	1	1	0	4
POA0873	0	1	1	1	5
POA0873	1	0	0	1	45
POA0873	1	0	1	0	10
POA0873	1	0	1	1	3
POA0873	1	1	0	0	111
POA0873	1	1	0	1	14
POA0873	1	1	1	0	17
POA0873	1	1	1	1	7
POA0874	0	0	0	1	3
POA0874	0	0	1	0	4
POA0874	0	1	0	0	3
POA0874	1	0	0	1	3
POA0874	1	0	1	1	3
POA0874	1	1	0	0	42
POA0874	1	1	1	0	10
POA0875					11
POA0875	0	0	0	1	24
POA0875	0	0	1	0	11
POA0875	0	0	1	1	3
POA0875	0	1	0	0	67
POA0875	0	1	0	1	9
POA0875	0	1	1	0	6
POA0875	0	1	1	1	3
POA0875	1	0	0	1	33
POA0875	1	0	1	0	13
POA0875	1	0	1	1	3
POA0875	1	1	0	0	168
POA0875	1	1	0	1	16
POA0875	1	1	1	0	17
POA0875	1	1	1	1	3
POA0880					19
POA0880	0	0	0	1	54
POA0880	0	0	1	0	16
POA0880	0	0	1	1	3
POA0880	0	1	0	0	117
POA0880	0	1	0	1	44
POA0880	0	1	1	0	12
POA0880	0	1	1	1	7
POA0880	1	0	0	1	51
POA0880	1	0	1	0	19
POA0880	1	0	1	1	14
POA0880	1	1	0	0	424
POA0880	1	1	0	1	47
POA0880	1	1	1	0	35
POA0880	1	1	1	1	9
POA0885	0	1	0	0	8
POA0885	1	0	0	1	11
POA0885	1	1	0	0	98
POA0885	1	1	0	1	3
POA0885	1	1	1	0	3
POA0886	0	0	0	1	9
POA0886	0	1	0	0	22
POA0886	1	0	0	1	3
POA0886	1	0	1	0	3
POA0886	1	0	1	1	4
POA0886	1	1	0	0	79
POA0886	1	1	0	1	3
POA0886	1	1	1	0	4
POA2000					348
POA2000	0	0	0	1	140
POA2000	0	0	1	0	97
POA2000	0	0	1	1	13
POA2000	0	1	0	0	112
POA2000	0	1	0	1	10
POA2000	0	1	1	0	16
POA2000	1	0	0	1	140
POA2000	1	0	1	0	99
POA2000	1	0	1	1	27
POA2000	1	1	0	0	633
POA2000	1	1	0	1	3
POA2000	1	1	1	0	30
POA2007					86
POA2007	0	0	0	1	37
POA2007	0	0	1	0	37
POA2007	0	1	0	0	46
POA2007	0	1	1	0	3
POA2007	1	0	0	1	35
POA2007	1	0	1	0	27
POA2007	1	0	1	1	8
POA2007	1	1	0	0	169
POA2007	1	1	1	0	15
POA2008					127
POA2008	0	0	0	1	40
POA2008	0	0	1	0	29
POA2008	0	0	1	1	4
POA2008	0	1	0	0	37
POA2008	0	1	1	0	9
POA2008	1	0	0	1	27
POA2008	1	0	1	0	20
POA2008	1	0	1	1	3
POA2008	1	1	0	0	205
POA2008	1	1	1	0	11
POA2009					110
POA2009	0	0	0	1	136
POA2009	0	0	1	0	49
POA2009	0	0	1	1	3
POA2009	0	1	0	0	131
POA2009	0	1	0	1	7
POA2009	0	1	1	0	14
POA2009	1	0	0	1	109
POA2009	1	0	1	0	54
POA2009	1	0	1	1	22
POA2009	1	1	0	0	600
POA2009	1	1	0	1	10
POA2009	1	1	1	0	32
POA2010					154
POA2010	0	0	0	1	170
POA2010	0	0	1	0	63
POA2010	0	0	1	1	5
POA2010	0	1	0	0	123
POA2010	0	1	0	1	3
POA2010	0	1	1	0	12
POA2010	1	0	0	1	107
POA2010	1	0	1	0	93
POA2010	1	0	1	1	23
POA2010	1	1	0	0	642
POA2010	1	1	0	1	5
POA2010	1	1	1	0	33
POA2010	1	1	1	1	6
POA2011					92
POA2011	0	0	0	1	146
POA2011	0	0	1	0	41
POA2011	0	0	1	1	11
POA2011	0	1	0	0	112
POA2011	0	1	0	1	9
POA2011	0	1	1	0	13
POA2011	0	1	1	1	5
POA2011	1	0	0	1	60
POA2011	1	0	1	0	36
POA2011	1	0	1	1	10
POA2011	1	1	0	0	353
POA2011	1	1	1	0	15
POA2011	1	1	1	1	3
POA2015					61
POA2015	0	0	0	1	81
POA2015	0	0	1	0	33
POA2015	0	0	1	1	7
POA2015	0	1	0	0	102
POA2015	0	1	0	1	10
POA2015	0	1	1	0	16
POA2015	1	0	0	1	61
POA2015	1	0	1	0	52
POA2015	1	0	1	1	13
POA2015	1	1	0	0	525
POA2015	1	1	1	0	42
POA2015	1	1	1	1	3
POA2016					103
POA2016	0	0	0	1	147
POA2016	0	0	1	0	31
POA2016	0	0	1	1	6
POA2016	0	1	0	0	93
POA2016	0	1	0	1	4
POA2016	0	1	1	0	7
POA2016	1	0	0	1	74
POA2016	1	0	1	0	38
POA2016	1	0	1	1	11
POA2016	1	1	0	0	425
POA2016	1	1	0	1	8
POA2016	1	1	1	0	21
POA2017					232
POA2017	0	0	0	1	258
POA2017	0	0	1	0	116
POA2017	0	0	1	1	19
POA2017	0	1	0	0	235
POA2017	0	1	0	1	13
POA2017	0	1	1	0	23
POA2017	0	1	1	1	7
POA2017	1	0	0	1	114
POA2017	1	0	1	0	57
POA2017	1	0	1	1	9
POA2017	1	1	0	0	902
POA2017	1	1	0	1	8
POA2017	1	1	1	0	37
POA2018					135
POA2018	0	0	0	1	293
POA2018	0	0	1	0	80
POA2018	0	0	1	1	24
POA2018	0	1	0	0	172
POA2018	0	1	0	1	24
POA2018	0	1	1	0	28
POA2018	0	1	1	1	10
POA2018	1	0	0	1	375
POA2018	1	0	1	0	167
POA2018	1	0	1	1	112
POA2018	1	1	0	0	1078
POA2018	1	1	0	1	38
POA2018	1	1	1	0	163
POA2018	1	1	1	1	20
POA2019					54
POA2019	0	0	0	1	186
POA2019	0	0	1	0	48
POA2019	0	0	1	1	25
POA2019	0	1	0	0	153
POA2019	0	1	0	1	10
POA2019	0	1	1	0	22
POA2019	1	0	0	1	239
POA2019	1	0	1	0	94
POA2019	1	0	1	1	86
POA2019	1	1	0	0	923
POA2019	1	1	0	1	38
POA2019	1	1	1	0	102
POA2019	1	1	1	1	22
POA2020					123
POA2020	0	0	0	1	227
POA2020	0	0	1	0	61
POA2020	0	0	1	1	24
POA2020	0	1	0	0	115
POA2020	0	1	0	1	12
POA2020	0	1	1	0	18
POA2020	0	1	1	1	3
POA2020	1	0	0	1	279
POA2020	1	0	1	0	127
POA2020	1	0	1	1	76
POA2020	1	1	0	0	916
POA2020	1	1	0	1	30
POA2020	1	1	1	0	101
POA2020	1	1	1	1	20
POA2021					83
POA2021	0	0	0	1	131
POA2021	0	0	1	0	64
POA2021	0	0	1	1	10
POA2021	0	1	0	0	140
POA2021	0	1	0	1	4
POA2021	0	1	1	0	25
POA2021	1	0	0	1	141
POA2021	1	0	1	0	142
POA2021	1	0	1	1	49
POA2021	1	1	0	0	848
POA2021	1	1	0	1	3
POA2021	1	1	1	0	91
POA2021	1	1	1	1	10
POA2022					76
POA2022	0	0	0	1	151
POA2022	0	0	1	0	62
POA2022	0	0	1	1	20
POA2022	0	1	0	0	114
POA2022	0	1	0	1	5
POA2022	0	1	1	0	20
POA2022	1	0	0	1	123
POA2022	1	0	1	0	122
POA2022	1	0	1	1	40
POA2022	1	1	0	0	758
POA2022	1	1	0	1	8
POA2022	1	1	1	0	86
POA2022	1	1	1	1	10
POA2023					46
POA2023	0	0	0	1	103
POA2023	0	0	1	0	55
POA2023	0	0	1	1	17
POA2023	0	1	0	0	117
POA2023	0	1	0	1	4
POA2023	0	1	1	0	17
POA2023	0	1	1	1	3
POA2023	1	0	0	1	181
POA2023	1	0	1	0	161
POA2023	1	0	1	1	70
POA2023	1	1	0	0	689
POA2023	1	1	0	1	12
POA2023	1	1	1	0	147
POA2023	1	1	1	1	11
POA2024					31
POA2024	0	0	0	1	101
POA2024	0	0	1	0	49
POA2024	0	0	1	1	10
POA2024	0	1	0	0	116
POA2024	0	1	0	1	4
POA2024	0	1	1	0	10
POA2024	1	0	0	1	134
POA2024	1	0	1	0	115
POA2024	1	0	1	1	52
POA2024	1	1	0	0	822
POA2024	1	1	0	1	7
POA2024	1	1	1	0	126
POA2024	1	1	1	1	7
POA2025					44
POA2025	0	0	0	1	89
POA2025	0	0	1	0	44
POA2025	0	0	1	1	9
POA2025	0	1	0	0	80
POA2025	0	1	1	0	8
POA2025	1	0	0	1	90
POA2025	1	0	1	0	86
POA2025	1	0	1	1	29
POA2025	1	1	0	0	457
POA2025	1	1	0	1	5
POA2025	1	1	1	0	52
POA2025	1	1	1	1	5
POA2026					126
POA2026	0	0	0	1	262
POA2026	0	0	1	0	97
POA2026	0	0	1	1	27
POA2026	0	1	0	0	306
POA2026	0	1	0	1	10
POA2026	0	1	1	0	40
POA2026	0	1	1	1	3
POA2026	1	0	0	1	283
POA2026	1	0	1	0	221
POA2026	1	0	1	1	101
POA2026	1	1	0	0	2004
POA2026	1	1	0	1	24
POA2026	1	1	1	0	207
POA2026	1	1	1	1	18
POA2027					41
POA2027	0	0	0	1	74
POA2027	0	0	1	0	41
POA2027	0	0	1	1	14
POA2027	0	1	0	0	69
POA2027	0	1	0	1	7
POA2027	0	1	1	0	12
POA2027	1	0	0	1	80
POA2027	1	0	1	0	71
POA2027	1	0	1	1	17
POA2027	1	1	0	0	372
POA2027	1	1	0	1	3
POA2027	1	1	1	0	44
POA2027	1	1	1	1	3
POA2028					31
POA2028	0	0	0	1	44
POA2028	0	0	1	0	26
POA2028	0	0	1	1	7
POA2028	0	1	0	0	43
POA2028	0	1	0	1	3
POA2028	0	1	1	0	11
POA2028	1	0	0	1	62
POA2028	1	0	1	0	32
POA2028	1	0	1	1	16
POA2028	1	1	0	0	217
POA2028	1	1	0	1	4
POA2028	1	1	1	0	34
POA2029					63
POA2029	0	0	0	1	127
POA2029	0	0	1	0	48
POA2029	0	0	1	1	17
POA2029	0	1	0	0	129
POA2029	0	1	1	0	16
POA2029	1	0	0	1	139
POA2029	1	0	1	0	129
POA2029	1	0	1	1	68
POA2029	1	1	0	0	721
POA2029	1	1	0	1	8
POA2029	1	1	1	0	105
POA2029	1	1	1	1	5
POA2030					54
POA2030	0	0	0	1	148
POA2030	0	0	1	0	64
POA2030	0	0	1	1	20
POA2030	0	1	0	0	131
POA2030	0	1	0	1	6
POA2030	0	1	1	0	37
POA2030	0	1	1	1	4
POA2030	1	0	0	1	275
POA2030	1	0	1	0	257
POA2030	1	0	1	1	155
POA2030	1	1	0	0	1074
POA2030	1	1	0	1	16
POA2030	1	1	1	0	245
POA2030	1	1	1	1	25
POA2031					234
POA2031	0	0	0	1	396
POA2031	0	0	1	0	166
POA2031	0	0	1	1	34
POA2031	0	1	0	0	383
POA2031	0	1	0	1	13
POA2031	0	1	1	0	49
POA2031	0	1	1	1	3
POA2031	1	0	0	1	422
POA2031	1	0	1	0	339
POA2031	1	0	1	1	138
POA2031	1	1	0	0	2433
POA2031	1	1	0	1	34
POA2031	1	1	1	0	263
POA2031	1	1	1	1	14
POA2032					179
POA2032	0	0	0	1	257
POA2032	0	0	1	0	79
POA2032	0	0	1	1	23
POA2032	0	1	0	0	125
POA2032	0	1	0	1	14
POA2032	0	1	1	0	19
POA2032	0	1	1	1	4
POA2032	1	0	0	1	264
POA2032	1	0	1	0	143
POA2032	1	0	1	1	76
POA2032	1	1	0	0	789
POA2032	1	1	0	1	20
POA2032	1	1	1	0	120
POA2032	1	1	1	1	16
POA2033					128
POA2033	0	0	0	1	128
POA2033	0	0	1	0	46
POA2033	0	0	1	1	22
POA2033	0	1	0	0	99
POA2033	0	1	0	1	6
POA2033	0	1	1	0	10
POA2033	1	0	0	1	147
POA2033	1	0	1	0	92
POA2033	1	0	1	1	44
POA2033	1	1	0	0	610
POA2033	1	1	0	1	17
POA2033	1	1	1	0	74
POA2033	1	1	1	1	4
POA2034					95
POA2034	0	0	0	1	213
POA2034	0	0	1	0	80
POA2034	0	0	1	1	12
POA2034	0	1	0	0	245
POA2034	0	1	0	1	17
POA2034	0	1	1	0	34
POA2034	0	1	1	1	4
POA2034	1	0	0	1	263
POA2034	1	0	1	0	190
POA2034	1	0	1	1	79
POA2034	1	1	0	0	1374
POA2034	1	1	0	1	18
POA2034	1	1	1	0	184
POA2034	1	1	1	1	14
POA2035					282
POA2035	0	0	0	1	626
POA2035	0	0	1	0	185
POA2035	0	0	1	1	56
POA2035	0	1	0	0	393
POA2035	0	1	0	1	27
POA2035	0	1	1	0	64
POA2035	0	1	1	1	14
POA2035	1	0	0	1	775
POA2035	1	0	1	0	363
POA2035	1	0	1	1	218
POA2035	1	1	0	0	2248
POA2035	1	1	0	1	69
POA2035	1	1	1	0	376
POA2035	1	1	1	1	39
POA2036					156
POA2036	0	0	0	1	564
POA2036	0	0	1	0	124
POA2036	0	0	1	1	54
POA2036	0	1	0	0	411
POA2036	0	1	0	1	43
POA2036	0	1	1	0	70
POA2036	0	1	1	1	20
POA2036	1	0	0	1	817
POA2036	1	0	1	0	350
POA2036	1	0	1	1	247
POA2036	1	1	0	0	1835
POA2036	1	1	0	1	77
POA2036	1	1	1	0	346
POA2036	1	1	1	1	34
POA2037					127
POA2037	0	0	0	1	202
POA2037	0	0	1	0	75
POA2037	0	0	1	1	17
POA2037	0	1	0	0	154
POA2037	0	1	0	1	13
POA2037	0	1	1	0	25
POA2037	0	1	1	1	5
POA2037	1	0	0	1	143
POA2037	1	0	1	0	110
POA2037	1	0	1	1	34
POA2037	1	1	0	0	653
POA2037	1	1	0	1	10
POA2037	1	1	1	0	68
POA2038					40
POA2038	0	0	0	1	95
POA2038	0	0	1	0	50
POA2038	0	0	1	1	16
POA2038	0	1	0	0	87
POA2038	0	1	0	1	3
POA2038	0	1	1	0	16
POA2038	1	0	0	1	96
POA2038	1	0	1	0	73
POA2038	1	0	1	1	30
POA2038	1	1	0	0	709
POA2038	1	1	0	1	14
POA2038	1	1	1	0	62
POA2038	1	1	1	1	3
POA2039					36
POA2039	0	0	0	1	96
POA2039	0	0	1	0	44
POA2039	0	0	1	1	7
POA2039	0	1	0	0	75
POA2039	0	1	0	1	3
POA2039	0	1	1	0	14
POA2039	1	0	0	1	91
POA2039	1	0	1	0	71
POA2039	1	0	1	1	30
POA2039	1	1	0	0	715
POA2039	1	1	0	1	11
POA2039	1	1	1	0	53
POA2040					120
POA2040	0	0	0	1	294
POA2040	0	0	1	0	96
POA2040	0	0	1	1	22
POA2040	0	1	0	0	279
POA2040	0	1	0	1	12
POA2040	0	1	1	0	42
POA2040	1	0	0	1	285
POA2040	1	0	1	0	169
POA2040	1	0	1	1	63
POA2040	1	1	0	0	2015
POA2040	1	1	0	1	23
POA2040	1	1	1	0	159
POA2040	1	1	1	1	13
POA2041					44
POA2041	0	0	0	1	169
POA2041	0	0	1	0	62
POA2041	0	0	1	1	26
POA2041	0	1	0	0	163
POA2041	0	1	0	1	3
POA2041	0	1	1	0	21
POA2041	1	0	0	1	198
POA2041	1	0	1	0	172
POA2041	1	0	1	1	58
POA2041	1	1	0	0	1202
POA2041	1	1	0	1	13
POA2041	1	1	1	0	119
POA2041	1	1	1	1	8
POA2042					133
POA2042	0	0	0	1	166
POA2042	0	0	1	0	60
POA2042	0	0	1	1	18
POA2042	0	1	0	0	139
POA2042	0	1	0	1	11
POA2042	0	1	1	0	18
POA2042	0	1	1	1	4
POA2042	1	0	0	1	152
POA2042	1	0	1	0	98
POA2042	1	0	1	1	46
POA2042	1	1	0	0	893
POA2042	1	1	0	1	11
POA2042	1	1	1	0	88
POA2042	1	1	1	1	7
POA2043					45
POA2043	0	0	0	1	67
POA2043	0	0	1	0	31
POA2043	0	0	1	1	3
POA2043	0	1	0	0	75
POA2043	0	1	0	1	4
POA2043	0	1	1	0	11
POA2043	1	0	0	1	36
POA2043	1	0	1	0	39
POA2043	1	0	1	1	16
POA2043	1	1	0	0	456
POA2043	1	1	0	1	7
POA2043	1	1	1	0	30
POA2044					50
POA2044	0	0	0	1	121
POA2044	0	0	1	0	34
POA2044	0	0	1	1	15
POA2044	0	1	0	0	84
POA2044	0	1	0	1	11
POA2044	0	1	1	0	9
POA2044	0	1	1	1	3
POA2044	1	0	0	1	137
POA2044	1	0	1	0	42
POA2044	1	0	1	1	32
POA2044	1	1	0	0	522
POA2044	1	1	0	1	9
POA2044	1	1	1	0	44
POA2044	1	1	1	1	5
POA2045					29
POA2045	0	0	0	1	132
POA2045	0	0	1	0	27
POA2045	0	0	1	1	10
POA2045	0	1	0	0	72
POA2045	0	1	0	1	4
POA2045	0	1	1	0	6
POA2045	1	0	0	1	207
POA2045	1	0	1	0	107
POA2045	1	0	1	1	71
POA2045	1	1	0	0	449
POA2045	1	1	0	1	12
POA2045	1	1	1	0	104
POA2045	1	1	1	1	5
POA2046					133
POA2046	0	0	0	1	477
POA2046	0	0	1	0	117
POA2046	0	0	1	1	33
POA2046	0	1	0	0	335
POA2046	0	1	0	1	11
POA2046	0	1	1	0	48
POA2046	1	0	0	1	657
POA2046	1	0	1	0	282
POA2046	1	0	1	1	173
POA2046	1	1	0	0	2061
POA2046	1	1	0	1	43
POA2046	1	1	1	0	271
POA2046	1	1	1	1	26
POA2047					59
POA2047	0	0	0	1	151
POA2047	0	0	1	0	63
POA2047	0	0	1	1	15
POA2047	0	1	0	0	113
POA2047	0	1	0	1	4
POA2047	0	1	1	0	19
POA2047	0	1	1	1	3
POA2047	1	0	0	1	202
POA2047	1	0	1	0	114
POA2047	1	0	1	1	55
POA2047	1	1	0	0	794
POA2047	1	1	0	1	7
POA2047	1	1	1	0	111
POA2047	1	1	1	1	9
POA2048					58
POA2048	0	0	0	1	98
POA2048	0	0	1	0	25
POA2048	0	0	1	1	4
POA2048	0	1	0	0	82
POA2048	0	1	0	1	3
POA2048	0	1	1	0	10
POA2048	1	0	0	1	92
POA2048	1	0	1	0	50
POA2048	1	0	1	1	20
POA2048	1	1	0	0	467
POA2048	1	1	0	1	13
POA2048	1	1	1	0	64
POA2048	1	1	1	1	3
POA2049					55
POA2049	0	0	0	1	162
POA2049	0	0	1	0	48
POA2049	0	0	1	1	15
POA2049	0	1	0	0	121
POA2049	0	1	1	0	16
POA2049	0	1	1	1	6
POA2049	1	0	0	1	167
POA2049	1	0	1	0	94
POA2049	1	0	1	1	22
POA2049	1	1	0	0	675
POA2049	1	1	0	1	17
POA2049	1	1	1	0	82
POA2049	1	1	1	1	4
POA2050					63
POA2050	0	0	0	1	56
POA2050	0	0	1	0	38
POA2050	0	0	1	1	3
POA2050	0	1	0	0	58
POA2050	1	0	0	1	41
POA2050	1	0	1	0	34
POA2050	1	0	1	1	5
POA2050	1	1	0	0	338
POA2050	1	1	0	1	3
POA2050	1	1	1	0	19
POA2052					12
POA2052	0	0	0	1	3
POA2052	1	1	0	0	6
POA2060					94
POA2060	0	0	0	1	106
POA2060	0	0	1	0	72
