POA_CODE_2016	PrivateDwelling	Sex	persons
POA2343	0	F	213
POA2343	0	M	202
POA2343	1	F	2208
POA2343	1	M	2214
POA2344	0	F	39
POA2344	0	M	36
POA2344	1	F	339
POA2344	1	M	326
POA2345	0	F	18
POA2345	0	M	27
POA2345	1	F	327
POA2345	1	M	338
POA2346	0	F	167
POA2346	0	M	162
POA2346	1	F	1414
POA2346	1	M	1376
POA2347	0	F	106
POA2347	0	M	97
POA2347	1	F	848
POA2347	1	M	830
POA2350	0	F	1562
POA2350	0	M	1543
POA2350	1	F	11379
POA2350	1	M	10520
POA2351	0	F	883
POA2351	0	M	714
POA2351	1	F	3
POA2351	1	M	8
POA2352	0	F	41
POA2352	0	M	56
POA2352	1	F	1328
POA2352	1	M	1256
POA2353	0	F	87
POA2353	0	M	45
POA2353	1	F	502
POA2353	1	M	470
POA2354	0	F	225
POA2354	0	M	224
POA2354	1	F	1559
POA2354	1	M	1562
POA2355	0	F	41
POA2355	0	M	45
POA2355	1	F	275
POA2355	1	M	282
POA2356	0	F	6
POA2356	0	M	6
POA2356	1	F	74
POA2356	1	M	73
POA2357	0	F	328
POA2357	0	M	306
POA2357	1	F	1823
POA2357	1	M	1738
POA2358	0	F	130
POA2358	0	M	131
POA2358	1	F	1777
POA2358	1	M	1645
POA2359	0	F	39
POA2359	0	M	28
POA2359	1	F	335
POA2359	1	M	328
POA2360	0	F	698
POA2360	0	M	664
POA2360	1	F	6705
POA2360	1	M	6360
POA2361	0	F	55
POA2361	0	M	53
POA2361	1	F	406
POA2361	1	M	389
POA2365	0	F	155
POA2365	0	M	144
POA2365	1	F	1651
POA2365	1	M	1663
POA2369	0	F	38
POA2369	0	M	52
POA2369	1	F	411
POA2369	1	M	403
POA2370	0	F	430
POA2370	0	M	585
POA2370	1	F	3396
POA2370	1	M	3177
POA2371	0	F	64
POA2371	0	M	65
POA2371	1	F	497
POA2371	1	M	517
POA2372	0	F	333
POA2372	0	M	317
POA2372	1	F	2145
POA2372	1	M	2011
POA2379	0	F	11
POA2379	0	M	9
POA2379	1	F	139
POA2379	1	M	156
POA2380	0	F	463
POA2380	0	M	524
POA2380	1	F	4755
POA2380	1	M	4684
POA2381	0	F	35
POA2381	0	M	46
POA2381	1	F	515
POA2381	1	M	570
POA2382	0	F	58
POA2382	0	M	208
POA2382	1	F	584
POA2382	1	M	606
POA2386	0	F	46
POA2386	0	M	49
POA2386	1	F	133
POA2386	1	M	166
POA2387	0	F	16
POA2387	0	M	20
POA2387	1	F	71
POA2387	1	M	87
POA2388	0	F	198
POA2388	0	M	211
POA2388	1	F	1118
POA2388	1	M	1152
POA2390	0	F	542
POA2390	0	M	703
POA2390	1	F	3900
POA2390	1	M	3846
POA2395	0	F	26
POA2395	0	M	32
POA2395	1	F	281
POA2395	1	M	312
POA2396	0	F	30
POA2396	0	M	26
POA2396	1	F	397
POA2396	1	M	412
POA2397	0	F	18
POA2397	0	M	21
POA2397	1	F	157
POA2397	1	M	175
POA2398	0	F	11
POA2398	0	M	13
POA2398	1	F	85
POA2398	1	M	112
POA2399	0	F	46
POA2399	0	M	49
POA2399	1	F	233
POA2399	1	M	248
POA2400	0	F	837
POA2400	0	M	999
POA2400	1	F	4351
POA2400	1	M	4334
POA2401	0	F	13
POA2401	0	M	16
POA2401	1	F	146
POA2401	1	M	152
POA2402	0	F	88
POA2402	0	M	102
POA2402	1	F	791
POA2402	1	M	817
POA2403	0	F	31
POA2403	0	M	34
POA2403	1	F	304
POA2403	1	M	346
POA2404	0	F	125
POA2404	0	M	129
POA2404	1	F	822
POA2404	1	M	760
POA2405	0	F	38
POA2405	0	M	50
POA2405	1	F	184
POA2405	1	M	222
POA2406	0	F	58
POA2406	0	M	66
POA2406	1	F	331
POA2406	1	M	368
POA2408	0	F	19
POA2408	0	M	34
POA2408	1	F	153
POA2408	1	M	179
POA2409	0	F	47
POA2409	0	M	51
POA2409	1	F	472
POA2409	1	M	464
POA2410	0	F	19
POA2410	0	M	16
POA2410	1	F	111
POA2410	1	M	123
POA2411	0	F	7
POA2411	0	M	3
POA2411	1	F	47
POA2411	1	M	56
POA2415	0	F	48
POA2415	0	M	26
POA2415	1	F	167
POA2415	1	M	178
POA2420	0	F	172
POA2420	0	M	198
POA2420	1	F	1818
POA2420	1	M	1740
POA2421	0	F	107
POA2421	0	M	95
POA2421	1	F	851
POA2421	1	M	853
POA2422	0	F	226
POA2422	0	M	199
POA2422	1	F	2407
POA2422	1	M	2369
POA2423	0	F	164
POA2423	0	M	187
POA2423	1	F	1290
POA2423	1	M	1363
POA2424	0	F	19
POA2424	0	M	25
POA2424	1	F	173
POA2424	1	M	208
POA2425	0	F	66
POA2425	0	M	56
POA2425	1	F	832
POA2425	1	M	799
POA2426	0	F	37
POA2426	0	M	28
POA2426	1	F	316
POA2426	1	M	318
POA2427	0	F	82
POA2427	0	M	101
POA2427	1	F	1436
POA2427	1	M	1393
POA2428	0	F	1341
POA2428	0	M	1244
POA2428	1	F	11114
POA2428	1	M	10320
POA2429	0	F	361
POA2429	0	M	356
POA2429	1	F	4558
POA2429	1	M	4318
POA2430	0	F	1387
POA2430	0	M	1320
POA2430	1	F	16158
POA2430	1	M	15088
POA2431	0	F	337
POA2431	0	M	334
POA2431	1	F	2407
POA2431	1	M	2313
POA2439	0	F	119
POA2439	0	M	123
POA2439	1	F	1348
POA2439	1	M	1270
POA2440	0	F	1265
POA2440	0	M	1620
POA2440	1	F	9643
POA2440	1	M	9317
POA2441	0	F	207
POA2441	0	M	221
POA2441	1	F	1868
POA2441	1	M	2005
POA2443	0	F	374
POA2443	0	M	375
POA2443	1	F	4098
POA2443	1	M	3931
POA2444	0	F	2527
POA2444	0	M	2307
POA2444	1	F	22195
POA2444	1	M	20084
POA2445	0	F	149
POA2445	0	M	171
POA2445	1	F	3126
POA2445	1	M	2913
POA2446	0	F	485
POA2446	0	M	442
POA2446	1	F	6278
POA2446	1	M	5911
POA2447	0	F	314
POA2447	0	M	325
POA2447	1	F	3264
POA2447	1	M	3220
POA2448	0	F	507
POA2448	0	M	496
POA2448	1	F	4291
POA2448	1	M	3934
POA2449	0	F	60
POA2449	0	M	65
POA2449	1	F	984
POA2449	1	M	1049
POA2450	0	F	2905
POA2450	0	M	2721
POA2450	1	F	20386
POA2450	1	M	19042
POA2452	0	F	495
POA2452	0	M	461
POA2452	1	F	7416
POA2452	1	M	6707
POA2453	0	F	114
POA2453	0	M	125
POA2453	1	F	1246
POA2453	1	M	1231
POA2454	0	F	349
POA2454	0	M	310
POA2454	1	F	3619
POA2454	1	M	3313
POA2455	0	F	172
POA2455	0	M	179
POA2455	1	F	1391
POA2455	1	M	1336
POA2456	0	F	823
POA2456	0	M	846
POA2456	1	F	6877
POA2456	1	M	6680
POA2460	0	F	1337
POA2460	0	M	1527
POA2460	1	F	13404
POA2460	1	M	12926
POA2462	0	F	123
POA2462	0	M	158
POA2462	1	F	1085
POA2462	1	M	1141
POA2463	0	F	424
POA2463	0	M	401
POA2463	1	F	3476
POA2463	1	M	3384
POA2464	0	F	732
POA2464	0	M	754
POA2464	1	F	3154
POA2464	1	M	2938
POA2465	0	F	10
POA2465	0	M	12
POA2465	1	F	138
POA2465	1	M	134
POA2466	0	F	213
POA2466	0	M	234
POA2466	1	F	780
POA2466	1	M	794
POA2469	0	F	200
POA2469	0	M	265
POA2469	1	F	1699
POA2469	1	M	1862
POA2470	0	F	566
POA2470	0	M	542
POA2470	1	F	7111
POA2470	1	M	6911
POA2471	0	F	150
POA2471	0	M	149
POA2471	1	F	1124
POA2471	1	M	1093
POA2472	0	F	76
POA2472	0	M	90
POA2472	1	F	773
POA2472	1	M	862
POA2473	0	F	342
POA2473	0	M	345
POA2473	1	F	1457
POA2473	1	M	1396
POA2474	0	F	312
POA2474	0	M	343
POA2474	1	F	2859
POA2474	1	M	2807
POA2475	0	F	38
POA2475	0	M	31
POA2475	1	F	153
POA2475	1	M	163
POA2476	0	F	37
POA2476	0	M	40
POA2476	1	F	351
POA2476	1	M	385
POA2477	0	F	433
POA2477	0	M	358
POA2477	1	F	5816
POA2477	1	M	5472
POA2478	0	F	1499
POA2478	0	M	1396
POA2478	1	F	13341
POA2478	1	M	12296
POA2479	0	F	270
POA2479	0	M	211
POA2479	1	F	2148
POA2479	1	M	2060
POA2480	0	F	2265
POA2480	0	M	2237
POA2480	1	F	20636
POA2480	1	M	19526
POA2481	0	F	1648
POA2481	0	M	1590
POA2481	1	F	4977
POA2481	1	M	4549
POA2482	0	F	479
POA2482	0	M	476
POA2482	1	F	2759
POA2482	1	M	2582
POA2483	0	F	634
POA2483	0	M	655
POA2483	1	F	5053
POA2483	1	M	4570
POA2484	0	F	977
POA2484	0	M	923
POA2484	1	F	8645
POA2484	1	M	8414
POA2485	0	F	1237
POA2485	0	M	1172
POA2485	1	F	6704
POA2485	1	M	6156
POA2486	0	F	1281
POA2486	0	M	1096
POA2486	1	F	15521
POA2486	1	M	13859
POA2487	0	F	964
POA2487	0	M	958
POA2487	1	F	6212
POA2487	1	M	5919
POA2488	0	F	187
POA2488	0	M	218
POA2488	1	F	1527
POA2488	1	M	1457
POA2489	0	F	406
POA2489	0	M	303
POA2489	1	F	3577
POA2489	1	M	3270
POA2490	0	F	24
POA2490	0	M	30
POA2490	1	F	311
POA2490	1	M	301
POA2500	0	F	2436
POA2500	0	M	2673
POA2500	1	F	17762
POA2500	1	M	18181
POA2502	0	F	360
POA2502	0	M	396
POA2502	1	F	5817
POA2502	1	M	5775
POA2505	0	F	154
POA2505	0	M	227
POA2505	1	F	2323
POA2505	1	M	2307
POA2506	0	F	217
POA2506	0	M	157
POA2506	1	F	3646
POA2506	1	M	3535
POA2508	0	F	185
POA2508	0	M	257
POA2508	1	F	4161
POA2508	1	M	4147
POA2515	0	F	264
POA2515	0	M	231
POA2515	1	F	5216
POA2515	1	M	5055
POA2516	0	F	167
POA2516	0	M	136
POA2516	1	F	2966
POA2516	1	M	2755
POA2517	0	F	389
POA2517	0	M	295
POA2517	1	F	6601
POA2517	1	M	6199
POA2518	0	F	450
POA2518	0	M	433
POA2518	1	F	9286
POA2518	1	M	8645
POA2519	0	F	321
POA2519	0	M	369
POA2519	1	F	8112
POA2519	1	M	7821
POA2522	0	F	211
POA2522	0	M	167
POA2525	0	F	301
POA2525	0	M	256
POA2525	1	F	5466
POA2525	1	M	5352
POA2526	0	F	510
POA2526	0	M	318
POA2526	1	F	7402
POA2526	1	M	7143
POA2527	0	F	565
POA2527	0	M	422
POA2527	1	F	10274
POA2527	1	M	9708
POA2528	0	F	678
POA2528	0	M	686
POA2528	1	F	11246
POA2528	1	M	10845
POA2529	0	F	607
POA2529	0	M	545
POA2529	1	F	12554
POA2529	1	M	12077
POA2530	0	F	550
POA2530	0	M	502
POA2530	1	F	15645
POA2530	1	M	14809
POA2533	0	F	459
POA2533	0	M	474
POA2533	1	F	7324
POA2533	1	M	7045
POA2534	0	F	350
POA2534	0	M	260
POA2534	1	F	2530
POA2534	1	M	2417
POA2535	0	F	356
POA2535	0	M	312
POA2535	1	F	3364
POA2535	1	M	3177
POA2536	0	F	980
POA2536	0	M	1022
POA2536	1	F	8072
POA2536	1	M	7557
POA2537	0	F	508
POA2537	0	M	492
POA2537	1	F	5359
POA2537	1	M	5231
POA2538	0	F	211
POA2538	0	M	153
POA2538	1	F	1018
POA2538	1	M	950
POA2539	0	F	633
POA2539	0	M	666
POA2539	1	F	8327
POA2539	1	M	8034
POA2540	0	F	1505
POA2540	0	M	2427
POA2540	1	F	20362
POA2540	1	M	19810
POA2541	0	F	1277
POA2541	0	M	1270
POA2541	1	F	11917
POA2541	1	M	11101
POA2545	0	F	38
POA2545	0	M	38
POA2545	1	F	487
POA2545	1	M	499
POA2546	0	F	562
POA2546	0	M	535
POA2546	1	F	4024
POA2546	1	M	3893
POA2548	0	F	626
POA2548	0	M	595
POA2548	1	F	3484
POA2548	1	M	3233
POA2549	0	F	168
POA2549	0	M	152
POA2549	1	F	1734
POA2549	1	M	1659
POA2550	0	F	694
POA2550	0	M	672
POA2550	1	F	7210
POA2550	1	M	6951
POA2551	0	F	221
POA2551	0	M	236
POA2551	1	F	1529
POA2551	1	M	1494
POA2555	0	F	8
POA2555	0	M	4
POA2555	1	F	97
POA2555	1	M	108
POA2556	0	F	47
POA2556	0	M	53
POA2556	1	F	1149
POA2556	1	M	1215
POA2557	0	F	285
POA2557	0	M	448
POA2557	1	F	4076
POA2557	1	M	4107
POA2558	0	F	132
POA2558	0	M	133
POA2558	1	F	5412
POA2558	1	M	5392
POA2559	0	F	324
POA2559	0	M	244
POA2559	1	F	1344
POA2559	1	M	1119
POA2560	0	F	2292
POA2560	0	M	2261
POA2560	1	F	36799
POA2560	1	M	35327
POA2563	0	F	10
POA2563	0	M	9
POA2563	1	F	134
POA2563	1	M	140
POA2564	0	F	398
POA2564	0	M	368
POA2564	1	F	6764
POA2564	1	M	6359
POA2565	0	F	491
POA2565	0	M	658
POA2565	1	F	9404
POA2565	1	M	9388
POA2566	0	F	495
POA2566	0	M	415
POA2566	1	F	12756
POA2566	1	M	12458
POA2567	0	F	480
POA2567	0	M	464
POA2567	1	F	19122
POA2567	1	M	18116
POA2568	0	F	91
POA2568	0	M	57
POA2568	1	F	509
POA2568	1	M	499
POA2569	0	F	31
POA2569	0	M	41
POA2569	1	F	624
POA2569	1	M	650
POA2570	0	F	1254
POA2570	0	M	964
POA2570	1	F	19126
POA2570	1	M	18349
POA2571	0	F	216
POA2571	0	M	231
POA2571	1	F	5606
POA2571	1	M	5605
POA2572	0	F	191
POA2572	0	M	148
POA2572	1	F	2039
POA2572	1	M	2016
POA2573	0	F	134
POA2573	0	M	136
POA2573	1	F	2450
POA2573	1	M	2298
POA2574	0	F	123
POA2574	0	M	140
POA2574	1	F	2690
POA2574	1	M	2704
POA2575	0	F	769
POA2575	0	M	523
POA2575	1	F	7205
POA2575	1	M	6774
POA2576	0	F	723
POA2576	0	M	493
POA2576	1	F	6416
POA2576	1	M	5662
POA2577	0	F	737
POA2577	0	M	836
POA2577	1	F	7026
POA2577	1	M	6657
POA2578	0	F	170
POA2578	0	M	110
POA2578	1	F	1274
POA2578	1	M	1104
POA2579	0	F	84
POA2579	0	M	97
POA2579	1	F	1876
POA2579	1	M	1873
POA2580	0	F	1306
POA2580	0	M	2165
POA2580	1	F	13067
POA2580	1	M	12769
POA2581	0	F	60
POA2581	0	M	68
POA2581	1	F	956
POA2581	1	M	975
POA2582	0	F	443
POA2582	0	M	441
POA2582	1	F	5808
POA2582	1	M	5559
POA2583	0	F	222
POA2583	0	M	228
POA2583	1	F	1900
POA2583	1	M	1970
POA2584	0	F	19
POA2584	0	M	13
POA2584	1	F	240
POA2584	1	M	260
POA2585	0	F	32
POA2585	0	M	23
POA2585	1	F	88
POA2585	1	M	117
POA2586	0	F	107
POA2586	0	M	100
POA2586	1	F	1167
POA2586	1	M	1231
POA2587	0	F	109
POA2587	0	M	106
POA2587	1	F	1374
POA2587	1	M	1258
POA2588	0	F	4
POA2588	0	M	5
POA2588	1	F	115
POA2588	1	M	120
POA2590	0	F	274
POA2590	0	M	302
POA2590	1	F	3245
POA2590	1	M	3096
POA2594	0	F	471
POA2594	0	M	431
POA2594	1	F	5433
POA2594	1	M	5166
POA2600	0	F	693
POA2600	0	M	819
POA2600	1	F	3403
POA2600	1	M	3030
POA2601	0	F	2860
POA2601	0	M	2949
POA2601	1	F	939
POA2601	1	M	1015
POA2602	0	F	1271
POA2602	0	M	1378
POA2602	1	F	14438
POA2602	1	M	13374
POA2603	0	F	800
POA2603	0	M	958
POA2603	1	F	4073
POA2603	1	M	4021
POA2604	0	F	693
POA2604	0	M	797
POA2604	1	F	4622
POA2604	1	M	4346
POA2605	0	F	1024
POA2605	0	M	853
POA2605	1	F	5387
POA2605	1	M	4968
POA2606	0	F	364
POA2606	0	M	434
POA2606	1	F	4391
POA2606	1	M	4228
POA2607	0	F	227
POA2607	0	M	200
POA2607	1	F	6524
POA2607	1	M	6254
POA2609	0	F	137
POA2609	0	M	268
POA2609	1	F	294
POA2609	1	M	376
POA2611	0	F	846
POA2611	0	M	713
POA2611	1	F	13270
POA2611	1	M	12501
POA2612	0	F	1572
POA2612	0	M	2810
POA2612	1	F	6157
POA2612	1	M	6339
POA2614	0	F	489
POA2614	0	M	428
POA2614	1	F	9195
POA2614	1	M	8837
POA2615	0	F	799
POA2615	0	M	746
POA2615	1	F	21215
POA2615	1	M	20469
POA2617	0	F	2050
POA2617	0	M	1936
POA2617	1	F	14187
POA2617	1	M	14199
POA2618	0	F	54
POA2618	0	M	57
POA2618	1	F	657
POA2618	1	M	648
POA2619	0	F	89
POA2619	0	M	80
POA2619	1	F	4575
POA2619	1	M	4502
POA2620	0	F	1877
POA2620	0	M	2859
POA2620	1	F	17564
POA2620	1	M	17631
POA2621	0	F	180
POA2621	0	M	191
POA2621	1	F	2771
POA2621	1	M	2756
POA2622	0	F	257
POA2622	0	M	256
POA2622	1	F	1634
POA2622	1	M	1670
POA2623	0	F	25
POA2623	0	M	22
POA2623	1	F	256
POA2623	1	M	287
POA2625	0	F	1674
POA2625	0	M	1957
POA2625	1	F	111
POA2625	1	M	125
POA2626	0	F	29
POA2626	0	M	28
POA2626	1	F	216
POA2626	1	M	210
POA2627	0	F	3949
POA2627	0	M	5260
POA2627	1	F	1910
POA2627	1	M	2152
POA2628	0	F	169
POA2628	0	M	226
POA2628	1	F	851
POA2628	1	M	915
POA2629	0	F	172
POA2629	0	M	247
POA2629	1	F	208
POA2629	1	M	224
POA2630	0	F	354
POA2630	0	M	539
POA2630	1	F	3867
POA2630	1	M	3778
POA2631	0	F	20
POA2631	0	M	32
POA2631	1	F	254
POA2631	1	M	265
POA2632	0	F	96
POA2632	0	M	84
POA2632	1	F	807
POA2632	1	M	813
POA2633	0	F	23
POA2633	0	M	19
POA2633	1	F	156
POA2633	1	M	173
POA2640	0	F	1952
POA2640	0	M	1913
POA2640	1	F	16661
POA2640	1	M	15602
POA2641	0	F	574
POA2641	0	M	613
POA2641	1	F	7109
POA2641	1	M	6606
POA2642	0	F	189
POA2642	0	M	195
POA2642	1	F	2158
POA2642	1	M	2215
POA2643	0	F	127
POA2643	0	M	124
POA2643	1	F	1224
POA2643	1	M	1216
POA2644	0	F	113
POA2644	0	M	110
POA2644	1	F	1111
POA2644	1	M	1044
POA2645	0	F	35
POA2645	0	M	42
POA2645	1	F	153
POA2645	1	M	166
POA2646	0	F	257
POA2646	0	M	259
POA2646	1	F	3047
POA2646	1	M	2999
POA2647	0	F	194
POA2647	0	M	199
POA2647	1	F	973
POA2647	1	M	939
POA2648	0	F	232
POA2648	0	M	465
POA2648	1	F	928
POA2648	1	M	1025
POA2649	1	F	15
POA2649	1	M	10
POA2650	0	F	2124
POA2650	0	M	2203
POA2650	1	F	26932
POA2650	1	M	25152
POA2651	0	F	149
POA2651	0	M	433
POA2651	1	F	961
POA2651	1	M	943
POA2652	0	F	165
POA2652	0	M	198
POA2652	1	F	1981
POA2652	1	M	2100
POA2653	0	F	97
POA2653	0	M	249
POA2653	1	F	1043
POA2653	1	M	1038
POA2655	0	F	73
POA2655	0	M	54
POA2655	1	F	592
POA2655	1	M	592
POA2656	0	F	65
POA2656	0	M	51
POA2656	1	F	565
POA2656	1	M	555
POA2658	0	F	59
POA2658	0	M	46
POA2658	1	F	643
POA2658	1	M	657
POA2659	0	F	78
POA2659	0	M	56
POA2659	1	F	390
POA2659	1	M	391
POA2660	0	F	58
POA2660	0	M	39
POA2660	1	F	695
POA2660	1	M	760
POA2661	0	F	212
POA2661	0	M	888
POA2661	1	F	77
POA2661	1	M	71
POA2663	0	F	226
POA2663	0	M	1049
POA2663	1	F	1912
POA2663	1	M	1903
POA2665	0	F	102
POA2665	0	M	125
POA2665	1	F	932
POA2665	1	M	1017
POA2666	0	F	195
POA2666	0	M	194
POA2666	1	F	2607
POA2666	1	M	2575
POA2668	0	F	15
POA2668	0	M	10
POA2668	1	F	204
POA2668	1	M	219
POA2669	0	F	63
POA2669	0	M	104
POA2669	1	F	693
POA2669	1	M	755
POA2671	0	F	306
POA2671	0	M	402
POA2671	1	F	1777
POA2671	1	M	1739
POA2672	0	F	120
POA2672	0	M	96
POA2672	1	F	666
POA2672	1	M	673
POA2675	0	F	111
POA2675	0	M	118
POA2675	1	F	649
POA2675	1	M	665
POA2678	0	F	634
POA2678	0	M	361
POA2680	0	F	1247
POA2680	0	M	1398
POA2680	1	F	10617
POA2680	1	M	10543
POA2681	0	F	63
POA2681	0	M	89
POA2681	1	F	769
POA2681	1	M	768
POA2700	0	F	351
POA2700	0	M	375
POA2700	1	F	2162
POA2700	1	M	2068
POA2701	0	F	121
POA2701	0	M	107
POA2701	1	F	1060
POA2701	1	M	1025
POA2702	0	F	35
POA2702	0	M	24
POA2702	1	F	357
POA2702	1	M	356
POA2703	0	F	215
POA2703	0	M	193
POA2703	1	F	286
POA2703	1	M	282
POA2705	0	F	581
POA2705	0	M	581
POA2705	1	F	4516
POA2705	1	M	4472
POA2706	0	F	50
POA2706	0	M	66
POA2706	1	F	508
POA2706	1	M	530
POA2707	0	F	61
POA2707	0	M	86
POA2707	1	F	543
POA2707	1	M	607
POA2710	0	F	571
POA2710	0	M	592
POA2710	1	F	4462
POA2710	1	M	4415
POA2711	0	F	277
POA2711	0	M	365
POA2711	1	F	1384
POA2711	1	M	1427
POA2712	0	F	108
POA2712	0	M	99
POA2712	1	F	546
POA2712	1	M	568
POA2713	0	F	173
POA2713	0	M	164
POA2713	1	F	1191
POA2713	1	M	1199
POA2714	0	F	138
POA2714	0	M	183
POA2714	1	F	1208
POA2714	1	M	1185
POA2715	0	F	116
POA2715	0	M	159
POA2715	1	F	640
POA2715	1	M	698
POA2716	0	F	82
POA2716	0	M	79
POA2716	1	F	439
POA2716	1	M	494
POA2717	0	F	98
POA2717	0	M	82
POA2717	1	F	561
POA2717	1	M	577
POA2720	0	F	443
POA2720	0	M	475
POA2720	1	F	3556
POA2720	1	M	3507
POA2721	0	F	18
POA2721	0	M	15
POA2721	1	F	101
POA2721	1	M	101
POA2722	0	F	170
POA2722	0	M	169
POA2722	1	F	1445
POA2722	1	M	1446
POA2725	0	F	8
POA2725	0	M	20
POA2725	1	F	173
POA2725	1	M	160
POA2726	0	F	8
POA2726	0	M	13
POA2726	1	F	93
POA2726	1	M	94
POA2727	0	F	3
POA2727	0	M	11
POA2727	1	F	136
POA2727	1	M	172
POA2729	0	F	43
POA2729	0	M	51
POA2729	1	F	759
POA2729	1	M	789
POA2730	0	F	66
POA2730	0	M	61
POA2730	1	F	593
POA2730	1	M	621
POA2731	0	F	365
POA2731	0	M	356
POA2731	1	F	2920
POA2731	1	M	2764
POA2732	0	F	105
POA2732	0	M	158
POA2732	1	F	775
POA2732	1	M	754
POA2733	0	F	32
POA2733	0	M	50
POA2733	1	F	233
POA2733	1	M	236
POA2734	0	F	48
POA2734	0	M	44
POA2734	1	F	191
POA2734	1	M	188
POA2735	0	F	20
POA2735	0	M	22
POA2735	1	F	192
POA2735	1	M	200
POA2736	0	F	38
POA2736	0	M	43
POA2736	1	F	151
POA2736	1	M	162
POA2737	0	F	77
POA2737	0	M	97
POA2737	1	F	368
POA2737	1	M	353
POA2738	0	F	45
POA2738	0	M	56
POA2738	1	F	758
POA2738	1	M	770
POA2739	0	F	132
POA2739	0	M	147
POA2739	1	F	623
POA2739	1	M	622
POA2745	0	F	573
POA2745	0	M	481
POA2745	1	F	14383
POA2745	1	M	13835
POA2747	0	F	1407
POA2747	0	M	1458
POA2747	1	F	20174
POA2747	1	M	19572
POA2748	0	F	28
POA2748	0	M	64
POA2748	1	F	830
POA2748	1	M	945
POA2749	0	F	398
POA2749	0	M	374
POA2749	1	F	8167
POA2749	1	M	7864
POA2750	0	F	1565
POA2750	0	M	1350
POA2750	1	F	21398
POA2750	1	M	20322
POA2752	0	F	81
POA2752	0	M	92
POA2752	1	F	2312
POA2752	1	M	2375
POA2753	0	F	770
POA2753	0	M	727
POA2753	1	F	7821
POA2753	1	M	7757
POA2754	0	F	153
POA2754	0	M	173
POA2754	1	F	2788
POA2754	1	M	2495
POA2755	0	F	97
POA2755	0	M	238
POA2756	0	F	864
POA2756	0	M	919
POA2756	1	F	16090
POA2756	1	M	15894
POA2757	0	F	11
POA2757	0	M	10
POA2757	1	F	397
POA2757	1	M	394
POA2758	0	F	320
POA2758	0	M	308
POA2758	1	F	3987
POA2758	1	M	3961
POA2759	0	F	489
POA2759	0	M	461
POA2759	1	F	12717
POA2759	1	M	12588
POA2760	0	F	1134
POA2760	0	M	1068
POA2760	1	F	15892
POA2760	1	M	15471
POA2761	0	F	698
POA2761	0	M	597
POA2761	1	F	15016
POA2761	1	M	14663
POA2762	0	F	115
POA2762	0	M	120
POA2762	1	F	2338
POA2762	1	M	2377
POA2763	0	F	456
POA2763	0	M	422
POA2763	1	F	15016
POA2763	1	M	14785
POA2765	0	F	685
POA2765	0	M	1246
POA2765	1	F	6963
POA2765	1	M	7079
POA2766	0	F	722
POA2766	0	M	656
POA2766	1	F	7165
POA2766	1	M	7146
POA2767	0	F	365
POA2767	0	M	304
POA2767	1	F	10989
POA2767	1	M	10759
POA2768	0	F	247
POA2768	0	M	1279
POA2768	1	F	13739
POA2768	1	M	13307
POA2769	0	F	194
POA2769	0	M	174
POA2769	1	F	5679
POA2769	1	M	5590
POA2770	0	F	1880
POA2770	0	M	1829
POA2770	1	F	29320
POA2770	1	M	28093
POA2773	0	F	89
POA2773	0	M	129
POA2773	1	F	2857
POA2773	1	M	2757
POA2774	0	F	134
POA2774	0	M	124
POA2774	1	F	6348
POA2774	1	M	6072
POA2775	0	F	134
POA2775	0	M	163
POA2775	1	F	580
POA2775	1	M	606
POA2776	0	F	41
POA2776	0	M	44
POA2776	1	F	1974
POA2776	1	M	1868
POA2777	0	F	506
POA2777	0	M	290
POA2777	1	F	8535
POA2777	1	M	7954
POA2778	0	F	40
POA2778	0	M	43
POA2778	1	F	1147
POA2778	1	M	1145
POA2779	0	F	68
POA2779	0	M	56
POA2779	1	F	2542
POA2779	1	M	2214
POA2780	0	F	1158
POA2780	0	M	1093
POA2780	1	F	6014
POA2780	1	M	5423
POA2782	0	F	232
POA2782	0	M	199
POA2782	1	F	2884
POA2782	1	M	2620
POA2783	0	F	71
POA2783	0	M	57
POA2783	1	F	1267
POA2783	1	M	1138
POA2784	0	F	29
POA2784	0	M	26
POA2784	1	F	573
POA2784	1	M	570
POA2785	0	F	236
POA2785	0	M	231
POA2785	1	F	2119
POA2785	1	M	1951
POA2786	0	F	93
POA2786	0	M	102
POA2786	1	F	521
POA2786	1	M	535
POA2787	0	F	252
POA2787	0	M	388
POA2787	1	F	1866
POA2787	1	M	1896
POA2790	0	F	760
POA2790	0	M	1180
POA2790	1	F	6891
POA2790	1	M	6689
POA2791	0	F	19
POA2791	0	M	6
POA2791	1	F	143
POA2791	1	M	149
POA2792	0	F	15
POA2792	0	M	14
POA2792	1	F	169
POA2792	1	M	176
POA2793	0	F	42
POA2793	0	M	57
POA2793	1	F	403
POA2793	1	M	449
POA2794	0	F	521
POA2794	0	M	474
POA2794	1	F	4777
POA2794	1	M	4584
POA2795	0	F	2283
POA2795	0	M	2965
POA2795	1	F	18872
POA2795	1	M	18325
POA2797	0	F	5
POA2797	0	M	3
POA2797	1	F	194
POA2797	1	M	188
POA2798	0	F	60
POA2798	0	M	66
POA2798	1	F	984
POA2798	1	M	933
POA2799	0	F	154
POA2799	0	M	163
POA2799	1	F	1900
POA2799	1	M	1839
POA2800	0	F	2090
POA2800	0	M	2346
POA2800	1	F	20951
POA2800	1	M	19722
POA2803	0	F	19
POA2803	0	M	20
POA2803	1	F	112
POA2803	1	M	131
