POA_CODE_2016	Age	UsualResidence	persons
POA0800	0-14	Home	519
POA0800	0-14	Visitor from ACT	3
POA0800	0-14	Visitor from NSW	12
POA0800	0-14	Visitor from NT	14
POA0800	0-14	Visitor from QLD	20
POA0800	0-14	Visitor from SA	15
POA0800	0-14	Visitor from VIC	23
POA0800	0-14	Visitor from WA	5
POA0800	15-24	Home	704
POA0800	15-24	Visitor from ACT	12
POA0800	15-24	Visitor from NSW	25
POA0800	15-24	Visitor from NT	81
POA0800	15-24	Visitor from QLD	19
POA0800	15-24	Visitor from SA	22
POA0800	15-24	Visitor from TAS	3
POA0800	15-24	Visitor from VIC	30
POA0800	15-24	Visitor from WA	17
POA0800	25-34	Home	2163
POA0800	25-34	Visitor from ACT	39
POA0800	25-34	Visitor from NSW	110
POA0800	25-34	Visitor from NT	167
POA0800	25-34	Visitor from QLD	88
POA0800	25-34	Visitor from SA	59
POA0800	25-34	Visitor from TAS	12
POA0800	25-34	Visitor from VIC	87
POA0800	25-34	Visitor from WA	96
POA0800	25-34	Visitor same SA2	7
POA0800	35-44	Home	942
POA0800	35-44	Visitor from ACT	46
POA0800	35-44	Visitor from NSW	112
POA0800	35-44	Visitor from NT	106
POA0800	35-44	Visitor from QLD	119
POA0800	35-44	Visitor from SA	74
POA0800	35-44	Visitor from TAS	5
POA0800	35-44	Visitor from VIC	98
POA0800	35-44	Visitor from WA	92
POA0800	45-54	Home	756
POA0800	45-54	Visitor from ACT	47
POA0800	45-54	Visitor from NSW	124
POA0800	45-54	Visitor from NT	112
POA0800	45-54	Visitor from QLD	175
POA0800	45-54	Visitor from SA	86
POA0800	45-54	Visitor from TAS	15
POA0800	45-54	Visitor from VIC	158
POA0800	45-54	Visitor from WA	166
POA0800	45-54	Visitor same SA2	4
POA0800	55-64	Home	595
POA0800	55-64	Visitor from ACT	27
POA0800	55-64	Visitor from NSW	199
POA0800	55-64	Visitor from NT	46
POA0800	55-64	Visitor from QLD	162
POA0800	55-64	Visitor from SA	90
POA0800	55-64	Visitor from TAS	23
POA0800	55-64	Visitor from VIC	224
POA0800	55-64	Visitor from WA	138
POA0800	55-64	Visitor same SA2	3
POA0800	65-74	Home	240
POA0800	65-74	Visitor from NSW	231
POA0800	65-74	Visitor from NT	16
POA0800	65-74	Visitor from QLD	100
POA0800	65-74	Visitor from SA	81
POA0800	65-74	Visitor from TAS	18
POA0800	65-74	Visitor from VIC	183
POA0800	65-74	Visitor from WA	110
POA0800	75-84	Home	55
POA0800	75-84	Visitor from ACT	6
POA0800	75-84	Visitor from NSW	97
POA0800	75-84	Visitor from QLD	26
POA0800	75-84	Visitor from SA	17
POA0800	75-84	Visitor from TAS	8
POA0800	75-84	Visitor from VIC	74
POA0800	75-84	Visitor from WA	58
POA0800	85+	Home	19
POA0800	85+	Visitor from NSW	11
POA0800	85+	Visitor from QLD	4
POA0800	85+	Visitor from SA	13
POA0800	85+	Visitor from VIC	7
POA0800	85+	Visitor from WA	3
POA0810	0-14	Home	6568
POA0810	0-14	Visitor from NSW	9
POA0810	0-14	Visitor from NT	125
POA0810	0-14	Visitor from QLD	9
POA0810	0-14	Visitor from SA	6
POA0810	0-14	Visitor from VIC	11
POA0810	0-14	Visitor from WA	5
POA0810	0-14	Visitor same SA2	4
POA0810	15-24	Home	3588
POA0810	15-24	Visitor from ACT	4
POA0810	15-24	Visitor from NSW	13
POA0810	15-24	Visitor from NT	120
POA0810	15-24	Visitor from QLD	12
POA0810	15-24	Visitor from SA	13
POA0810	15-24	Visitor from VIC	14
POA0810	15-24	Visitor from WA	9
POA0810	15-24	Visitor same SA2	7
POA0810	25-34	Home	5998
POA0810	25-34	Visitor from NSW	28
POA0810	25-34	Visitor from NT	238
POA0810	25-34	Visitor from QLD	18
POA0810	25-34	Visitor from SA	22
POA0810	25-34	Visitor from TAS	3
POA0810	25-34	Visitor from VIC	41
POA0810	25-34	Visitor from WA	7
POA0810	25-34	Visitor same SA2	5
POA0810	35-44	Home	5138
POA0810	35-44	Visitor from ACT	3
POA0810	35-44	Visitor from NSW	13
POA0810	35-44	Visitor from NT	176
POA0810	35-44	Visitor from QLD	22
POA0810	35-44	Visitor from SA	16
POA0810	35-44	Visitor from TAS	3
POA0810	35-44	Visitor from VIC	20
POA0810	35-44	Visitor from WA	24
POA0810	35-44	Visitor same SA2	6
POA0810	45-54	Home	4046
POA0810	45-54	Visitor from NSW	17
POA0810	45-54	Visitor from NT	195
POA0810	45-54	Visitor from QLD	20
POA0810	45-54	Visitor from SA	23
POA0810	45-54	Visitor from TAS	3
POA0810	45-54	Visitor from VIC	25
POA0810	45-54	Visitor from WA	15
POA0810	45-54	Visitor same SA2	10
POA0810	55-64	Home	3079
POA0810	55-64	Visitor from NSW	49
POA0810	55-64	Visitor from NT	133
POA0810	55-64	Visitor from QLD	43
POA0810	55-64	Visitor from SA	39
POA0810	55-64	Visitor from TAS	9
POA0810	55-64	Visitor from VIC	58
POA0810	55-64	Visitor from WA	43
POA0810	55-64	Visitor same SA2	6
POA0810	65-74	Home	2008
POA0810	65-74	Visitor from ACT	4
POA0810	65-74	Visitor from NSW	81
POA0810	65-74	Visitor from NT	100
POA0810	65-74	Visitor from QLD	59
POA0810	65-74	Visitor from SA	56
POA0810	65-74	Visitor from TAS	13
POA0810	65-74	Visitor from VIC	69
POA0810	65-74	Visitor from WA	30
POA0810	65-74	Visitor same SA2	3
POA0810	75-84	Home	827
POA0810	75-84	Visitor from ACT	3
POA0810	75-84	Visitor from NSW	39
POA0810	75-84	Visitor from NT	37
POA0810	75-84	Visitor from OT	3
POA0810	75-84	Visitor from QLD	14
POA0810	75-84	Visitor from SA	29
POA0810	75-84	Visitor from TAS	6
POA0810	75-84	Visitor from VIC	55
POA0810	75-84	Visitor from WA	20
POA0810	85+	Home	217
POA0810	85+	Visitor from NSW	7
POA0810	85+	Visitor from NT	11
POA0810	85+	Visitor from QLD	4
POA0810	85+	Visitor from SA	7
POA0810	85+	Visitor from VIC	9
POA0812	0-14	Home	3951
POA0812	0-14	Visitor from NSW	3
POA0812	0-14	Visitor from NT	58
POA0812	0-14	Visitor from QLD	6
POA0812	0-14	Visitor from SA	3
POA0812	0-14	Visitor from VIC	4
POA0812	0-14	Visitor from WA	8
POA0812	0-14	Visitor same SA2	8
POA0812	15-24	Home	2217
POA0812	15-24	Visitor from ACT	3
POA0812	15-24	Visitor from NSW	34
POA0812	15-24	Visitor from NT	61
POA0812	15-24	Visitor from QLD	14
POA0812	15-24	Visitor from SA	16
POA0812	15-24	Visitor from VIC	6
POA0812	15-24	Visitor from WA	9
POA0812	15-24	Visitor same SA2	5
POA0812	25-34	Home	2715
POA0812	25-34	Visitor from NSW	68
POA0812	25-34	Visitor from NT	58
POA0812	25-34	Visitor from QLD	43
POA0812	25-34	Visitor from SA	7
POA0812	25-34	Visitor from VIC	10
POA0812	25-34	Visitor from WA	37
POA0812	25-34	Visitor same SA2	3
POA0812	35-44	Home	2679
POA0812	35-44	Visitor from NSW	30
POA0812	35-44	Visitor from NT	50
POA0812	35-44	Visitor from QLD	28
POA0812	35-44	Visitor from SA	6
POA0812	35-44	Visitor from VIC	4
POA0812	35-44	Visitor from WA	27
POA0812	35-44	Visitor same SA2	3
POA0812	45-54	Home	2541
POA0812	45-54	Visitor from ACT	3
POA0812	45-54	Visitor from NSW	21
POA0812	45-54	Visitor from NT	49
POA0812	45-54	Visitor from QLD	29
POA0812	45-54	Visitor from SA	15
POA0812	45-54	Visitor from TAS	3
POA0812	45-54	Visitor from VIC	18
POA0812	45-54	Visitor from WA	27
POA0812	45-54	Visitor same SA2	3
POA0812	55-64	Home	2269
POA0812	55-64	Visitor from ACT	10
POA0812	55-64	Visitor from NSW	18
POA0812	55-64	Visitor from NT	52
POA0812	55-64	Visitor from QLD	36
POA0812	55-64	Visitor from SA	27
POA0812	55-64	Visitor from TAS	6
POA0812	55-64	Visitor from VIC	46
POA0812	55-64	Visitor from WA	14
POA0812	55-64	Visitor same SA2	3
POA0812	65-74	Home	1150
POA0812	65-74	Visitor from NSW	33
POA0812	65-74	Visitor from NT	33
POA0812	65-74	Visitor from QLD	23
POA0812	65-74	Visitor from SA	45
POA0812	65-74	Visitor from TAS	15
POA0812	65-74	Visitor from VIC	59
POA0812	65-74	Visitor from WA	19
POA0812	65-74	Visitor same SA2	5
POA0812	75-84	Home	379
POA0812	75-84	Visitor from NSW	3
POA0812	75-84	Visitor from NT	7
POA0812	75-84	Visitor from QLD	15
POA0812	75-84	Visitor from SA	11
POA0812	75-84	Visitor from VIC	28
POA0812	75-84	Visitor from WA	7
POA0812	85+	Home	72
POA0812	85+	Visitor from QLD	4
POA0812	85+	Visitor from SA	4
POA0812	85+	Visitor from VIC	5
POA0815	0-14	Home	3
POA0815	15-24	Home	128
POA0815	15-24	Visitor from NT	5
POA0815	15-24	Visitor from QLD	3
POA0815	15-24	Visitor from VIC	3
POA0815	25-34	Home	122
POA0815	25-34	Visitor from NSW	3
POA0815	25-34	Visitor from NT	4
POA0815	35-44	Home	18
POA0815	45-54	Home	4
POA0815	55-64	Home	7
POA0815	55-64	Visitor from ACT	3
POA0815	55-64	Visitor from NSW	3
POA0815	65-74	Home	4
POA0820	0-14	Home	2982
POA0820	0-14	Visitor from NSW	8
POA0820	0-14	Visitor from NT	73
POA0820	0-14	Visitor from QLD	18
POA0820	0-14	Visitor from SA	10
POA0820	0-14	Visitor from VIC	19
POA0820	0-14	Visitor from WA	11
POA0820	0-14	Visitor same SA2	3
POA0820	15-24	Home	2026
POA0820	15-24	Visitor from ACT	10
POA0820	15-24	Visitor from NSW	32
POA0820	15-24	Visitor from NT	73
POA0820	15-24	Visitor from QLD	41
POA0820	15-24	Visitor from SA	17
POA0820	15-24	Visitor from VIC	17
POA0820	15-24	Visitor from WA	18
POA0820	15-24	Visitor same SA2	4
POA0820	25-34	Home	4264
POA0820	25-34	Visitor from ACT	6
POA0820	25-34	Visitor from NSW	112
POA0820	25-34	Visitor from NT	159
POA0820	25-34	Visitor from QLD	137
POA0820	25-34	Visitor from SA	63
POA0820	25-34	Visitor from TAS	4
POA0820	25-34	Visitor from VIC	59
POA0820	25-34	Visitor from WA	61
POA0820	25-34	Visitor same SA2	11
POA0820	35-44	Home	2867
POA0820	35-44	Visitor from ACT	10
POA0820	35-44	Visitor from NSW	59
POA0820	35-44	Visitor from NT	143
POA0820	35-44	Visitor from QLD	73
POA0820	35-44	Visitor from SA	45
POA0820	35-44	Visitor from TAS	3
POA0820	35-44	Visitor from VIC	52
POA0820	35-44	Visitor from WA	55
POA0820	35-44	Visitor same SA2	3
POA0820	45-54	Home	2597
POA0820	45-54	Visitor from ACT	11
POA0820	45-54	Visitor from NSW	93
POA0820	45-54	Visitor from NT	135
POA0820	45-54	Visitor from QLD	88
POA0820	45-54	Visitor from SA	32
POA0820	45-54	Visitor from TAS	9
POA0820	45-54	Visitor from VIC	50
POA0820	45-54	Visitor from WA	53
POA0820	45-54	Visitor same SA2	3
POA0820	55-64	Home	1926
POA0820	55-64	Visitor from ACT	9
POA0820	55-64	Visitor from NSW	112
POA0820	55-64	Visitor from NT	99
POA0820	55-64	Visitor from QLD	81
POA0820	55-64	Visitor from SA	52
POA0820	55-64	Visitor from TAS	20
POA0820	55-64	Visitor from VIC	108
POA0820	55-64	Visitor from WA	70
POA0820	55-64	Visitor same SA2	5
POA0820	65-74	Home	1079
POA0820	65-74	Visitor from ACT	12
POA0820	65-74	Visitor from NSW	59
POA0820	65-74	Visitor from NT	49
POA0820	65-74	Visitor from QLD	43
POA0820	65-74	Visitor from SA	44
POA0820	65-74	Visitor from TAS	9
POA0820	65-74	Visitor from VIC	115
POA0820	65-74	Visitor from WA	76
POA0820	65-74	Visitor same SA2	4
POA0820	75-84	Home	399
POA0820	75-84	Visitor from NSW	16
POA0820	75-84	Visitor from NT	6
POA0820	75-84	Visitor from QLD	16
POA0820	75-84	Visitor from SA	21
POA0820	75-84	Visitor from VIC	30
POA0820	75-84	Visitor from WA	14
POA0820	85+	Home	146
POA0820	85+	Visitor from NSW	10
POA0820	85+	Visitor from QLD	3
POA0820	85+	Visitor from SA	4
POA0820	85+	Visitor from VIC	13
POA0820	85+	Visitor from WA	4
POA0822	0-14	Home	6421
POA0822	0-14	Visitor from ACT	4
POA0822	0-14	Visitor from NSW	37
POA0822	0-14	Visitor from NT	157
POA0822	0-14	Visitor from QLD	19
POA0822	0-14	Visitor from SA	7
POA0822	0-14	Visitor from TAS	5
POA0822	0-14	Visitor from VIC	63
POA0822	0-14	Visitor from WA	12
POA0822	0-14	Visitor same SA2	34
POA0822	15-24	Home	3951
POA0822	15-24	Visitor from ACT	3
POA0822	15-24	Visitor from NSW	17
POA0822	15-24	Visitor from NT	143
POA0822	15-24	Visitor from QLD	26
POA0822	15-24	Visitor from SA	7
POA0822	15-24	Visitor from VIC	25
POA0822	15-24	Visitor from WA	17
POA0822	15-24	Visitor same SA2	31
POA0822	25-34	Home	4041
POA0822	25-34	Visitor from ACT	14
POA0822	25-34	Visitor from NSW	66
POA0822	25-34	Visitor from NT	255
POA0822	25-34	Visitor from QLD	84
POA0822	25-34	Visitor from SA	24
POA0822	25-34	Visitor from VIC	62
POA0822	25-34	Visitor from WA	51
POA0822	25-34	Visitor same SA2	23
POA0822	35-44	Home	3484
POA0822	35-44	Visitor from ACT	3
POA0822	35-44	Visitor from NSW	52
POA0822	35-44	Visitor from NT	165
POA0822	35-44	Visitor from QLD	89
POA0822	35-44	Visitor from SA	18
POA0822	35-44	Visitor from TAS	8
POA0822	35-44	Visitor from VIC	63
POA0822	35-44	Visitor from WA	39
POA0822	35-44	Visitor same SA2	10
POA0822	45-54	Home	3058
POA0822	45-54	Visitor from NSW	63
POA0822	45-54	Visitor from NT	163
POA0822	45-54	Visitor from QLD	94
POA0822	45-54	Visitor from SA	42
POA0822	45-54	Visitor from TAS	13
POA0822	45-54	Visitor from VIC	82
POA0822	45-54	Visitor from WA	49
POA0822	45-54	Visitor same SA2	19
POA0822	55-64	Home	2074
POA0822	55-64	Visitor from ACT	3
POA0822	55-64	Visitor from NSW	168
POA0822	55-64	Visitor from NT	193
POA0822	55-64	Visitor from OT	3
POA0822	55-64	Visitor from QLD	135
POA0822	55-64	Visitor from SA	93
POA0822	55-64	Visitor from TAS	22
POA0822	55-64	Visitor from VIC	155
POA0822	55-64	Visitor from WA	80
POA0822	55-64	Visitor same SA2	12
POA0822	65-74	Home	940
POA0822	65-74	Visitor from ACT	6
POA0822	65-74	Visitor from NSW	133
POA0822	65-74	Visitor from NT	66
POA0822	65-74	Visitor from QLD	87
POA0822	65-74	Visitor from SA	77
POA0822	65-74	Visitor from TAS	15
POA0822	65-74	Visitor from VIC	115
POA0822	65-74	Visitor from WA	33
POA0822	65-74	Visitor same SA2	7
POA0822	75-84	Home	255
POA0822	75-84	Visitor from ACT	3
POA0822	75-84	Visitor from NSW	17
POA0822	75-84	Visitor from NT	19
POA0822	75-84	Visitor from QLD	16
POA0822	75-84	Visitor from SA	22
POA0822	75-84	Visitor from VIC	13
POA0822	75-84	Visitor from WA	4
POA0822	85+	Home	33
POA0822	85+	Visitor from QLD	3
POA0822	85+	Visitor from SA	3
POA0828	0-14	Home	218
POA0828	0-14	Visitor from NSW	5
POA0828	0-14	Visitor from NT	35
POA0828	0-14	Visitor from QLD	6
POA0828	0-14	Visitor from VIC	3
POA0828	0-14	Visitor from WA	3
POA0828	15-24	Home	210
POA0828	15-24	Visitor from NT	28
POA0828	15-24	Visitor from QLD	3
POA0828	15-24	Visitor from SA	3
POA0828	15-24	Visitor from WA	5
POA0828	25-34	Home	142
POA0828	25-34	Visitor from NSW	3
POA0828	25-34	Visitor from NT	46
POA0828	25-34	Visitor from QLD	10
POA0828	25-34	Visitor from SA	3
POA0828	25-34	Visitor from VIC	3
POA0828	25-34	Visitor from WA	3
POA0828	35-44	Home	119
POA0828	35-44	Visitor from ACT	3
POA0828	35-44	Visitor from NSW	6
POA0828	35-44	Visitor from NT	46
POA0828	35-44	Visitor from QLD	9
POA0828	35-44	Visitor from VIC	6
POA0828	35-44	Visitor from WA	8
POA0828	45-54	Home	148
POA0828	45-54	Visitor from NSW	3
POA0828	45-54	Visitor from NT	39
POA0828	45-54	Visitor from QLD	10
POA0828	45-54	Visitor from SA	4
POA0828	45-54	Visitor from VIC	10
POA0828	45-54	Visitor from WA	10
POA0828	55-64	Home	139
POA0828	55-64	Visitor from ACT	3
POA0828	55-64	Visitor from NSW	17
POA0828	55-64	Visitor from NT	22
POA0828	55-64	Visitor from QLD	19
POA0828	55-64	Visitor from SA	12
POA0828	55-64	Visitor from TAS	4
POA0828	55-64	Visitor from VIC	30
POA0828	55-64	Visitor from WA	17
POA0828	65-74	Home	85
POA0828	65-74	Visitor from NSW	16
POA0828	65-74	Visitor from NT	16
POA0828	65-74	Visitor from QLD	19
POA0828	65-74	Visitor from SA	14
POA0828	65-74	Visitor from TAS	9
POA0828	65-74	Visitor from VIC	12
POA0828	65-74	Visitor from WA	25
POA0828	75-84	Home	12
POA0828	75-84	Visitor from NT	3
POA0828	75-84	Visitor from QLD	4
POA0828	75-84	Visitor from SA	3
POA0828	75-84	Visitor from VIC	5
POA0828	75-84	Visitor from WA	3
POA0828	85+	Home	10
POA0828	85+	Visitor from TAS	3
POA0829	0-14	Home	44
POA0829	0-14	Visitor from NSW	9
POA0829	0-14	Visitor from NT	24
POA0829	0-14	Visitor from SA	20
POA0829	0-14	Visitor from VIC	49
POA0829	0-14	Visitor from WA	13
POA0829	15-24	Home	495
POA0829	15-24	Visitor from NT	7
POA0829	15-24	Visitor from QLD	4
POA0829	15-24	Visitor from VIC	3
POA0829	25-34	Home	516
POA0829	25-34	Visitor from NSW	4
POA0829	25-34	Visitor from NT	13
POA0829	25-34	Visitor from VIC	3
POA0829	25-34	Visitor from WA	4
POA0829	35-44	Home	291
POA0829	35-44	Visitor from NSW	11
POA0829	35-44	Visitor from NT	18
POA0829	35-44	Visitor from QLD	6
POA0829	35-44	Visitor from SA	16
POA0829	35-44	Visitor from VIC	30
POA0829	35-44	Visitor from WA	3
POA0829	45-54	Home	211
POA0829	45-54	Visitor from NSW	5
POA0829	45-54	Visitor from NT	7
POA0829	45-54	Visitor from QLD	3
POA0829	45-54	Visitor from SA	5
POA0829	45-54	Visitor from VIC	22
POA0829	45-54	Visitor from WA	5
POA0829	55-64	Home	90
POA0829	55-64	Visitor from NSW	30
POA0829	55-64	Visitor from NT	14
POA0829	55-64	Visitor from QLD	13
POA0829	55-64	Visitor from SA	16
POA0829	55-64	Visitor from TAS	5
POA0829	55-64	Visitor from VIC	74
POA0829	55-64	Visitor from WA	27
POA0829	65-74	Home	18
POA0829	65-74	Visitor from NSW	34
POA0829	65-74	Visitor from NT	8
POA0829	65-74	Visitor from QLD	19
POA0829	65-74	Visitor from SA	23
POA0829	65-74	Visitor from TAS	7
POA0829	65-74	Visitor from VIC	66
POA0829	65-74	Visitor from WA	19
POA0829	75-84	Home	3
POA0829	75-84	Visitor from NSW	3
POA0829	75-84	Visitor from NT	3
POA0829	75-84	Visitor from SA	8
POA0829	75-84	Visitor from VIC	9
POA0829	85+	Home	3
POA0830	0-14	Home	4420
POA0830	0-14	Visitor from NT	47
POA0830	0-14	Visitor from QLD	9
POA0830	0-14	Visitor from SA	8
POA0830	0-14	Visitor same SA2	3
POA0830	15-24	Home	2278
POA0830	15-24	Visitor from NSW	11
POA0830	15-24	Visitor from NT	67
POA0830	15-24	Visitor from QLD	12
POA0830	15-24	Visitor from VIC	5
POA0830	15-24	Visitor from WA	16
POA0830	15-24	Visitor same SA2	4
POA0830	25-34	Home	3078
POA0830	25-34	Visitor from NSW	12
POA0830	25-34	Visitor from NT	84
POA0830	25-34	Visitor from QLD	21
POA0830	25-34	Visitor from SA	13
POA0830	25-34	Visitor from VIC	15
POA0830	25-34	Visitor from WA	8
POA0830	25-34	Visitor same SA2	7
POA0830	35-44	Home	2692
POA0830	35-44	Visitor from NSW	5
POA0830	35-44	Visitor from NT	64
POA0830	35-44	Visitor from QLD	24
POA0830	35-44	Visitor from SA	5
POA0830	35-44	Visitor from VIC	6
POA0830	35-44	Visitor from WA	15
POA0830	35-44	Visitor same SA2	3
POA0830	45-54	Home	2314
POA0830	45-54	Visitor from NSW	16
POA0830	45-54	Visitor from NT	49
POA0830	45-54	Visitor from QLD	28
POA0830	45-54	Visitor from SA	9
POA0830	45-54	Visitor from VIC	13
POA0830	45-54	Visitor from WA	14
POA0830	45-54	Visitor same SA2	3
POA0830	55-64	Home	1525
POA0830	55-64	Visitor from NSW	22
POA0830	55-64	Visitor from NT	37
POA0830	55-64	Visitor from QLD	14
POA0830	55-64	Visitor from SA	20
POA0830	55-64	Visitor from TAS	10
POA0830	55-64	Visitor from VIC	26
POA0830	55-64	Visitor from WA	23
POA0830	65-74	Home	724
POA0830	65-74	Visitor from NSW	19
POA0830	65-74	Visitor from NT	15
POA0830	65-74	Visitor from QLD	27
POA0830	65-74	Visitor from SA	21
POA0830	65-74	Visitor from VIC	28
POA0830	65-74	Visitor from WA	17
POA0830	75-84	Home	249
POA0830	75-84	Visitor from NSW	11
POA0830	75-84	Visitor from NT	4
POA0830	75-84	Visitor from QLD	5
POA0830	75-84	Visitor from SA	11
POA0830	75-84	Visitor from VIC	14
POA0830	75-84	Visitor from WA	5
POA0830	85+	Home	62
POA0830	85+	Visitor from NSW	3
POA0830	85+	Visitor from VIC	3
POA0832	0-14	Home	4090
POA0832	0-14	Visitor from NT	39
POA0832	0-14	Visitor from QLD	9
POA0832	0-14	Visitor from SA	3
POA0832	0-14	Visitor from TAS	9
POA0832	0-14	Visitor from WA	3
POA0832	0-14	Visitor same SA2	11
POA0832	15-24	Home	2057
POA0832	15-24	Visitor from NSW	3
POA0832	15-24	Visitor from NT	56
POA0832	15-24	Visitor from QLD	10
POA0832	15-24	Visitor from SA	3
POA0832	15-24	Visitor from VIC	5
POA0832	15-24	Visitor from WA	3
POA0832	15-24	Visitor same SA2	3
POA0832	25-34	Home	3314
POA0832	25-34	Visitor from ACT	3
POA0832	25-34	Visitor from NSW	5
POA0832	25-34	Visitor from NT	34
POA0832	25-34	Visitor from QLD	16
POA0832	25-34	Visitor from SA	6
POA0832	25-34	Visitor from VIC	10
POA0832	25-34	Visitor from WA	5
POA0832	35-44	Home	2538
POA0832	35-44	Visitor from NT	32
POA0832	35-44	Visitor from QLD	12
POA0832	35-44	Visitor from TAS	3
POA0832	35-44	Visitor from VIC	6
POA0832	35-44	Visitor from WA	10
POA0832	35-44	Visitor same SA2	3
POA0832	45-54	Home	1519
POA0832	45-54	Visitor from NSW	4
POA0832	45-54	Visitor from NT	22
POA0832	45-54	Visitor from QLD	19
POA0832	45-54	Visitor from SA	7
POA0832	45-54	Visitor from VIC	13
POA0832	45-54	Visitor from WA	6
POA0832	55-64	Home	816
POA0832	55-64	Visitor from NSW	12
POA0832	55-64	Visitor from NT	11
POA0832	55-64	Visitor from QLD	12
POA0832	55-64	Visitor from SA	7
POA0832	55-64	Visitor from TAS	7
POA0832	55-64	Visitor from VIC	10
POA0832	55-64	Visitor from WA	20
POA0832	65-74	Home	301
POA0832	65-74	Visitor from NSW	17
POA0832	65-74	Visitor from NT	5
POA0832	65-74	Visitor from QLD	16
POA0832	65-74	Visitor from SA	13
POA0832	65-74	Visitor from TAS	3
POA0832	65-74	Visitor from VIC	16
POA0832	65-74	Visitor from WA	4
POA0832	65-74	Visitor same SA2	3
POA0832	75-84	Home	115
POA0832	75-84	Visitor from QLD	7
POA0832	75-84	Visitor from SA	13
POA0832	75-84	Visitor from VIC	9
POA0832	75-84	Visitor from WA	7
POA0832	85+	Home	23
POA0834	0-14	Home	347
POA0834	0-14	Visitor from NT	8
POA0834	0-14	Visitor from QLD	6
POA0834	0-14	Visitor from SA	3
POA0834	0-14	Visitor from VIC	3
POA0834	15-24	Home	196
POA0834	15-24	Visitor from NT	8
POA0834	15-24	Visitor from WA	3
POA0834	25-34	Home	200
POA0834	25-34	Visitor from NT	9
POA0834	25-34	Visitor from QLD	8
POA0834	25-34	Visitor from VIC	3
POA0834	25-34	Visitor from WA	3
POA0834	35-44	Home	238
POA0834	35-44	Visitor from NT	8
POA0834	35-44	Visitor from QLD	3
POA0834	35-44	Visitor from SA	3
POA0834	35-44	Visitor from VIC	3
POA0834	45-54	Home	355
POA0834	45-54	Visitor from NT	6
POA0834	45-54	Visitor from QLD	3
POA0834	45-54	Visitor from SA	4
POA0834	45-54	Visitor from WA	3
POA0834	55-64	Home	272
POA0834	55-64	Visitor from NSW	13
POA0834	55-64	Visitor from NT	21
POA0834	55-64	Visitor from QLD	17
POA0834	55-64	Visitor from SA	8
POA0834	55-64	Visitor from TAS	4
POA0834	55-64	Visitor from VIC	26
POA0834	55-64	Visitor from WA	4
POA0834	65-74	Home	108
POA0834	65-74	Visitor from NSW	15
POA0834	65-74	Visitor from NT	6
POA0834	65-74	Visitor from QLD	20
POA0834	65-74	Visitor from SA	32
POA0834	65-74	Visitor from TAS	9
POA0834	65-74	Visitor from VIC	32
POA0834	65-74	Visitor from WA	10
POA0834	75-84	Home	33
POA0834	75-84	Visitor from QLD	8
POA0834	75-84	Visitor from SA	5
POA0834	75-84	Visitor from VIC	7
POA0834	75-84	Visitor from WA	3
POA0834	85+	Home	8
POA0834	85+	Visitor from QLD	3
POA0834	85+	Visitor from SA	3
POA0835	0-14	Home	565
POA0835	0-14	Visitor from NSW	12
POA0835	0-14	Visitor from NT	4
POA0835	0-14	Visitor from QLD	3
POA0835	0-14	Visitor from SA	7
POA0835	0-14	Visitor from VIC	16
POA0835	0-14	Visitor from WA	5
POA0835	15-24	Home	428
POA0835	15-24	Visitor from NSW	11
POA0835	15-24	Visitor from NT	15
POA0835	15-24	Visitor from QLD	18
POA0835	15-24	Visitor from VIC	10
POA0835	15-24	Visitor from WA	11
POA0835	25-34	Home	903
POA0835	25-34	Visitor from NSW	50
POA0835	25-34	Visitor from NT	16
POA0835	25-34	Visitor from QLD	165
POA0835	25-34	Visitor from SA	20
POA0835	25-34	Visitor from VIC	45
POA0835	25-34	Visitor from WA	77
POA0835	25-34	Visitor same SA2	10
POA0835	35-44	Home	949
POA0835	35-44	Visitor from NSW	62
POA0835	35-44	Visitor from NT	20
POA0835	35-44	Visitor from QLD	175
POA0835	35-44	Visitor from SA	27
POA0835	35-44	Visitor from TAS	3
POA0835	35-44	Visitor from VIC	40
POA0835	35-44	Visitor from WA	82
POA0835	35-44	Visitor same SA2	3
POA0835	45-54	Home	977
POA0835	45-54	Visitor from NSW	76
POA0835	45-54	Visitor from NT	29
POA0835	45-54	Visitor from QLD	165
POA0835	45-54	Visitor from SA	20
POA0835	45-54	Visitor from TAS	6
POA0835	45-54	Visitor from VIC	51
POA0835	45-54	Visitor from WA	76
POA0835	45-54	Visitor same SA2	3
POA0835	55-64	Home	685
POA0835	55-64	Visitor from ACT	7
POA0835	55-64	Visitor from NSW	54
POA0835	55-64	Visitor from NT	24
POA0835	55-64	Visitor from QLD	102
POA0835	55-64	Visitor from SA	32
POA0835	55-64	Visitor from TAS	3
POA0835	55-64	Visitor from VIC	80
POA0835	55-64	Visitor from WA	63
POA0835	65-74	Home	298
POA0835	65-74	Visitor from NSW	37
POA0835	65-74	Visitor from NT	16
POA0835	65-74	Visitor from QLD	36
POA0835	65-74	Visitor from SA	39
POA0835	65-74	Visitor from TAS	3
POA0835	65-74	Visitor from VIC	57
POA0835	65-74	Visitor from WA	21
POA0835	75-84	Home	74
POA0835	75-84	Visitor from NSW	11
POA0835	75-84	Visitor from NT	5
POA0835	75-84	Visitor from QLD	3
POA0835	75-84	Visitor from SA	11
POA0835	75-84	Visitor from TAS	3
POA0835	75-84	Visitor from VIC	13
