POA_CODE_2016	OnlyEnglishSpokenHome	Sex	persons
POA2036	1	M	8738
POA2037	0	F	2337
POA2037	0	M	1794
POA2037	1	F	5341
POA2037	1	M	5033
POA2038	0	F	781
POA2038	0	M	663
POA2038	1	F	3792
POA2038	1	M	3529
POA2039	0	F	659
POA2039	0	M	538
POA2039	1	F	3536
POA2039	1	M	3268
POA2040	0	F	2319
POA2040	0	M	1882
POA2040	1	F	8516
POA2040	1	M	8012
POA2041	0	F	963
POA2041	0	M	800
POA2041	1	F	6544
POA2041	1	M	6043
POA2042	0	F	1934
POA2042	0	M	1708
POA2042	1	F	6754
POA2042	1	M	6950
POA2043	0	F	688
POA2043	0	M	674
POA2043	1	F	2886
POA2043	1	M	3074
POA2044	0	F	1192
POA2044	0	M	1151
POA2044	1	F	2483
POA2044	1	M	2527
POA2045	0	F	1110
POA2045	0	M	937
POA2045	1	F	2031
POA2045	1	M	2138
POA2046	0	F	4435
POA2046	0	M	3683
POA2046	1	F	8899
POA2046	1	M	8231
POA2047	0	F	1396
POA2047	0	M	1140
POA2047	1	F	4444
POA2047	1	M	4032
POA2048	0	F	852
POA2048	0	M	743
POA2048	1	F	2812
POA2048	1	M	2843
POA2049	0	F	1308
POA2049	0	M	1156
POA2049	1	F	3983
POA2049	1	M	3925
POA2050	0	F	1472
POA2050	0	M	1114
POA2050	1	F	2726
POA2050	1	M	2868
POA2052	0	F	989
POA2052	0	M	970
POA2052	1	F	552
POA2052	1	M	689
POA2060	0	F	1790
POA2060	0	M	1496
POA2060	1	F	4844
POA2060	1	M	4653
POA2061	0	F	804
POA2061	0	M	632
POA2061	1	F	2011
POA2061	1	M	1929
POA2062	0	F	643
POA2062	0	M	524
POA2062	1	F	2890
POA2062	1	M	2579
POA2063	0	F	635
POA2063	0	M	524
POA2063	1	F	2522
POA2063	1	M	2428
POA2064	0	F	2265
POA2064	0	M	1928
POA2064	1	F	2357
POA2064	1	M	2480
POA2065	0	F	4462
POA2065	0	M	3715
POA2065	1	F	10259
POA2065	1	M	9751
POA2066	0	F	4663
POA2066	0	M	3947
POA2066	1	F	10770
POA2066	1	M	10928
POA2067	0	F	8600
POA2067	0	M	7077
POA2067	1	F	4559
POA2067	1	M	4796
POA2068	0	F	2371
POA2068	0	M	1825
POA2068	1	F	5999
POA2068	1	M	5935
POA2069	0	F	2097
POA2069	0	M	1791
POA2069	1	F	4885
POA2069	1	M	4936
POA2070	0	F	2289
POA2070	0	M	1947
POA2070	1	F	4467
POA2070	1	M	4364
POA2071	0	F	2819
POA2071	0	M	2414
POA2071	1	F	3980
POA2071	1	M	3894
POA2072	0	F	1693
POA2072	0	M	1397
POA2072	1	F	2171
POA2072	1	M	2115
POA2073	0	F	2419
POA2073	0	M	1949
POA2073	1	F	5924
POA2073	1	M	5585
POA2074	0	F	2459
POA2074	0	M	2134
POA2074	1	F	8570
POA2074	1	M	8096
POA2075	0	F	3073
POA2075	0	M	2574
POA2075	1	F	7263
POA2075	1	M	6951
POA2076	0	F	3182
POA2076	0	M	2772
POA2076	1	F	9120
POA2076	1	M	8617
POA2077	0	F	8778
POA2077	0	M	7791
POA2077	1	F	9804
POA2077	1	M	9940
POA2079	0	F	668
POA2079	0	M	607
POA2079	1	F	2805
POA2079	1	M	2852
POA2080	0	F	125
POA2080	0	M	109
POA2080	1	F	696
POA2080	1	M	707
POA2081	0	F	344
POA2081	0	M	271
POA2081	1	F	2273
POA2081	1	M	2337
POA2082	0	F	226
POA2082	0	M	212
POA2082	1	F	2422
POA2082	1	M	2356
POA2083	0	F	62
POA2083	0	M	50
POA2083	1	F	635
POA2083	1	M	687
POA2084	0	F	190
POA2084	0	M	138
POA2084	1	F	1557
POA2084	1	M	1545
POA2085	0	F	944
POA2085	0	M	816
POA2085	1	F	4771
POA2085	1	M	4602
POA2086	0	F	1197
POA2086	0	M	1047
POA2086	1	F	5399
POA2086	1	M	5425
POA2087	0	F	1674
POA2087	0	M	1359
POA2087	1	F	4765
POA2087	1	M	4660
POA2088	0	F	2421
POA2088	0	M	1887
POA2088	1	F	11847
POA2088	1	M	10350
POA2089	0	F	1394
POA2089	0	M	1071
POA2089	1	F	4387
POA2089	1	M	4035
POA2090	0	F	1503
POA2090	0	M	1140
POA2090	1	F	5420
POA2090	1	M	4709
POA2092	0	F	549
POA2092	0	M	454
POA2092	1	F	3018
POA2092	1	M	2872
POA2093	0	F	1835
POA2093	0	M	1527
POA2093	1	F	9387
POA2093	1	M	8992
POA2094	0	F	356
POA2094	0	M	281
POA2094	1	F	2546
POA2094	1	M	2358
POA2095	0	F	1418
POA2095	0	M	1212
POA2095	1	F	5840
POA2095	1	M	5972
POA2096	0	F	891
POA2096	0	M	762
POA2096	1	F	5984
POA2096	1	M	6012
POA2097	0	F	985
POA2097	0	M	826
POA2097	1	F	6499
POA2097	1	M	6363
POA2099	0	F	5182
POA2099	0	M	4649
POA2099	1	F	14095
POA2099	1	M	13728
POA2100	0	F	2048
POA2100	0	M	1834
POA2100	1	F	8096
POA2100	1	M	8159
POA2101	0	F	1003
POA2101	0	M	802
POA2101	1	F	8357
POA2101	1	M	8097
POA2102	0	F	558
POA2102	0	M	493
POA2102	1	F	3125
POA2102	1	M	2925
POA2103	0	F	596
POA2103	0	M	488
POA2103	1	F	4646
POA2103	1	M	4385
POA2104	0	F	138
POA2104	0	M	125
POA2104	1	F	1694
POA2104	1	M	1442
POA2105	0	F	74
POA2105	0	M	49
POA2105	1	F	749
POA2105	1	M	788
POA2106	0	F	406
POA2106	0	M	293
POA2106	1	F	4167
POA2106	1	M	4113
POA2107	0	F	488
POA2107	0	M	419
POA2107	1	F	6734
POA2107	1	M	6470
POA2108	0	F	45
POA2108	0	M	44
POA2108	1	F	709
POA2108	1	M	741
POA2109	0	F	928
POA2109	0	M	823
POA2109	1	F	571
POA2109	1	M	497
POA2110	0	F	1014
POA2110	0	M	840
POA2110	1	F	3872
POA2110	1	M	4048
POA2111	0	F	2021
POA2111	0	M	1695
POA2111	1	F	5061
POA2111	1	M	4898
POA2112	0	F	7864
POA2112	0	M	7042
POA2112	1	F	8193
POA2112	1	M	8201
POA2113	0	F	4110
POA2113	0	M	3671
POA2113	1	F	4934
POA2113	1	M	4959
POA2114	0	F	6540
POA2114	0	M	5955
POA2114	1	F	5265
POA2114	1	M	5437
POA2115	0	F	2254
POA2115	0	M	2176
POA2115	1	F	2910
POA2115	1	M	2922
POA2116	0	F	1576
POA2116	0	M	1472
POA2116	1	F	1631
POA2116	1	M	1679
POA2117	0	F	5428
POA2117	0	M	4918
POA2117	1	F	4942
POA2117	1	M	4993
POA2118	0	F	7243
POA2118	0	M	6867
POA2118	1	F	4755
POA2118	1	M	4717
POA2119	0	F	1837
POA2119	0	M	1542
POA2119	1	F	4059
POA2119	1	M	3769
POA2120	0	F	2983
POA2120	0	M	2603
POA2120	1	F	7015
POA2120	1	M	7008
POA2121	0	F	7847
POA2121	0	M	7368
POA2121	1	F	6068
POA2121	1	M	6161
POA2122	0	F	9897
POA2122	0	M	8958
POA2122	1	F	5612
POA2122	1	M	5559
POA2125	0	F	2955
POA2125	0	M	2734
POA2125	1	F	5152
POA2125	1	M	5161
POA2126	0	F	4086
POA2126	0	M	3836
POA2126	1	F	5255
POA2126	1	M	5155
POA2127	0	F	4047
POA2127	0	M	3655
POA2127	1	F	2656
POA2127	1	M	2779
POA2128	0	F	660
POA2128	0	M	751
POA2128	1	F	353
POA2128	1	M	393
POA2130	0	F	1181
POA2130	0	M	993
POA2130	1	F	2360
POA2130	1	M	2313
POA2131	0	F	6651
POA2131	0	M	6272
POA2131	1	F	4664
POA2131	1	M	4756
POA2132	0	F	2629
POA2132	0	M	2251
POA2132	1	F	2711
POA2132	1	M	2570
POA2133	0	F	2791
POA2133	0	M	2405
POA2133	1	F	2750
POA2133	1	M	2617
POA2134	0	F	6413
POA2134	0	M	5537
POA2134	1	F	1505
POA2134	1	M	1727
POA2135	0	F	8299
POA2135	0	M	8117
POA2135	1	F	3628
POA2135	1	M	3799
POA2136	0	F	2148
POA2136	0	M	1921
POA2136	1	F	1451
POA2136	1	M	1502
POA2137	0	F	5678
POA2137	0	M	4975
POA2137	1	F	7374
POA2137	1	M	7207
POA2138	0	F	6580
POA2138	0	M	5963
POA2138	1	F	3118
POA2138	1	M	3364
POA2139	0	F	10
POA2139	0	M	6
POA2139	1	F	4
POA2139	1	M	25
POA2140	0	F	5571
POA2140	0	M	5843
POA2140	1	F	1447
POA2140	1	M	1833
POA2141	0	F	10628
POA2141	0	M	11018
POA2141	1	F	2555
POA2141	1	M	3061
POA2142	0	F	8755
POA2142	0	M	9356
POA2142	1	F	2827
POA2142	1	M	3246
POA2143	0	F	3084
POA2143	0	M	2954
POA2143	1	F	1196
POA2143	1	M	1257
POA2144	0	F	13608
POA2144	0	M	16821
POA2144	1	F	2223
POA2144	1	M	2599
POA2145	0	F	21565
POA2145	0	M	21753
POA2145	1	F	15875
POA2145	1	M	15719
POA2146	0	F	3960
POA2146	0	M	3985
POA2146	1	F	4377
POA2146	1	M	4371
POA2147	0	F	5730
POA2147	0	M	5698
POA2147	1	F	11491
POA2147	1	M	11648
POA2148	0	F	14924
POA2148	0	M	14637
POA2148	1	F	14878
POA2148	1	M	15461
POA2150	0	F	10718
POA2150	0	M	11257
POA2150	1	F	3088
POA2150	1	M	3803
POA2151	0	F	4696
POA2151	0	M	4373
POA2151	1	F	5394
POA2151	1	M	5465
POA2152	0	F	1966
POA2152	0	M	1754
POA2152	1	F	3720
POA2152	1	M	3334
POA2153	0	F	10427
POA2153	0	M	9585
POA2153	1	F	17757
POA2153	1	M	17408
POA2154	0	F	7346
POA2154	0	M	6453
POA2154	1	F	12192
POA2154	1	M	12017
POA2155	0	F	9242
POA2155	0	M	8631
POA2155	1	F	17929
POA2155	1	M	17925
POA2156	0	F	839
POA2156	0	M	808
POA2156	1	F	5498
POA2156	1	M	5454
POA2157	0	F	306
POA2157	0	M	302
POA2157	1	F	1456
POA2157	1	M	1450
POA2158	0	F	1023
POA2158	0	M	934
POA2158	1	F	3171
POA2158	1	M	3107
POA2159	0	F	249
POA2159	0	M	216
POA2159	1	F	2202
POA2159	1	M	2170
POA2160	0	F	11168
POA2160	0	M	11505
POA2160	1	F	5596
POA2160	1	M	5692
POA2161	0	F	9912
POA2161	0	M	10127
POA2161	1	F	4620
POA2161	1	M	4665
POA2162	0	F	5948
POA2162	0	M	5752
POA2162	1	F	2942
POA2162	1	M	2937
POA2163	0	F	2967
POA2163	0	M	2961
POA2163	1	F	1258
POA2163	1	M	1257
POA2164	0	F	5951
POA2164	0	M	5594
POA2164	1	F	3497
POA2164	1	M	3673
POA2165	0	F	16329
POA2165	0	M	15414
POA2165	1	F	4169
POA2165	1	M	4505
POA2166	0	F	21664
POA2166	0	M	19803
POA2166	1	F	4050
POA2166	1	M	4859
POA2167	0	F	2480
POA2167	0	M	2353
POA2167	1	F	1969
POA2167	1	M	2061
POA2168	0	F	12942
POA2168	0	M	12126
POA2168	1	F	7708
POA2168	1	M	7824
POA2170	0	F	29590
POA2170	0	M	27884
POA2170	1	F	19750
POA2170	1	M	20103
POA2171	0	F	9625
POA2171	0	M	9093
POA2171	1	F	7164
POA2171	1	M	7439
POA2172	0	F	393
POA2172	0	M	379
POA2172	1	F	931
POA2172	1	M	992
POA2173	0	F	2425
POA2173	0	M	2273
POA2173	1	F	4409
POA2173	1	M	4752
POA2174	0	F	669
POA2174	0	M	635
POA2174	1	F	393
POA2174	1	M	416
POA2175	0	F	353
POA2175	0	M	389
POA2175	1	F	477
POA2175	1	M	493
POA2176	0	F	16616
POA2176	0	M	15431
POA2176	1	F	6946
POA2176	1	M	7313
POA2177	0	F	6078
POA2177	0	M	5524
POA2177	1	F	1839
POA2177	1	M	2021
POA2178	0	F	795
POA2178	0	M	811
POA2178	1	F	1085
POA2178	1	M	1157
POA2179	0	F	1279
POA2179	0	M	1215
POA2179	1	F	1658
POA2179	1	M	1787
POA2190	0	F	8912
POA2190	0	M	8614
POA2190	1	F	3234
POA2190	1	M	3321
POA2191	0	F	1799
POA2191	0	M	1592
POA2191	1	F	1334
POA2191	1	M	1338
POA2192	0	F	4300
POA2192	0	M	4160
POA2192	1	F	1704
POA2192	1	M	1810
POA2193	0	F	3785
POA2193	0	M	3493
POA2193	1	F	3598
POA2193	1	M	3590
POA2194	0	F	9538
POA2194	0	M	9264
POA2194	1	F	2000
POA2194	1	M	2379
POA2195	0	F	9754
POA2195	0	M	11222
POA2195	1	F	1938
POA2195	1	M	2265
POA2196	0	F	10627
POA2196	0	M	10842
POA2196	1	F	4183
POA2196	1	M	4258
POA2197	0	F	2725
POA2197	0	M	2564
POA2197	1	F	1687
POA2197	1	M	1723
POA2198	0	F	2290
POA2198	0	M	2127
POA2198	1	F	2148
POA2198	1	M	2038
POA2199	0	F	5954
POA2199	0	M	5770
POA2199	1	F	2550
POA2199	1	M	2706
POA2200	0	F	16126
POA2200	0	M	15361
POA2200	1	F	4350
POA2200	1	M	4691
POA2203	0	F	2340
POA2203	0	M	2048
POA2203	1	F	4341
POA2203	1	M	4017
POA2204	0	F	5142
POA2204	0	M	4723
POA2204	1	F	7482
POA2204	1	M	7298
POA2205	0	F	6022
POA2205	0	M	5768
POA2205	1	F	3002
POA2205	1	M	3373
POA2206	0	F	5013
POA2206	0	M	4599
POA2206	1	F	4307
POA2206	1	M	4395
POA2207	0	F	8007
POA2207	0	M	7349
POA2207	1	F	5629
POA2207	1	M	5672
POA2208	0	F	3650
POA2208	0	M	3397
POA2208	1	F	2444
POA2208	1	M	2418
POA2209	0	F	4978
POA2209	0	M	4443
POA2209	1	F	2806
POA2209	1	M	2826
POA2210	0	F	6954
POA2210	0	M	6409
POA2210	1	F	8073
POA2210	1	M	7849
POA2211	0	F	3554
POA2211	0	M	3287
POA2211	1	F	4681
POA2211	1	M	4576
POA2212	0	F	3535
POA2212	0	M	3259
POA2212	1	F	4335
POA2212	1	M	4034
POA2213	0	F	3406
POA2213	0	M	3011
POA2213	1	F	7266
POA2213	1	M	7199
POA2214	0	F	322
POA2214	0	M	310
POA2214	1	F	1618
POA2214	1	M	1575
POA2216	0	F	8537
POA2216	0	M	8491
POA2216	1	F	4488
POA2216	1	M	4703
POA2217	0	F	7979
POA2217	0	M	7619
POA2217	1	F	4897
POA2217	1	M	4950
POA2218	0	F	5285
POA2218	0	M	5122
POA2218	1	F	2575
POA2218	1	M	2751
POA2219	0	F	2671
POA2219	0	M	2344
POA2219	1	F	3914
POA2219	1	M	3536
POA2220	0	F	12711
POA2220	0	M	11863
POA2220	1	F	3192
POA2220	1	M	3464
POA2221	0	F	3967
POA2221	0	M	3691
POA2221	1	F	4179
POA2221	1	M	4016
POA2222	0	F	3618
POA2222	0	M	3189
POA2222	1	F	2670
POA2222	1	M	2725
POA2223	0	F	3670
POA2223	0	M	3182
POA2223	1	F	6675
POA2223	1	M	6538
POA2224	0	F	2122
POA2224	0	M	1939
POA2224	1	F	4913
POA2224	1	M	4591
POA2225	0	F	265
POA2225	0	M	228
POA2225	1	F	2438
POA2225	1	M	2342
POA2226	0	F	731
POA2226	0	M	621
POA2226	1	F	5376
POA2226	1	M	5315
POA2227	0	F	795
POA2227	0	M	673
POA2227	1	F	6453
POA2227	1	M	6218
POA2228	0	F	1861
POA2228	0	M	1642
POA2228	1	F	7211
POA2228	1	M	6774
POA2229	0	F	1800
POA2229	0	M	1491
POA2229	1	F	12367
POA2229	1	M	11861
POA2230	0	F	1406
POA2230	0	M	1235
POA2230	1	F	12327
POA2230	1	M	12059
POA2231	0	F	70
POA2231	0	M	50
POA2231	1	F	1019
POA2231	1	M	1044
POA2232	0	F	2345
POA2232	0	M	2022
POA2232	1	F	13932
POA2232	1	M	13305
POA2233	0	F	897
POA2233	0	M	712
POA2233	1	F	13792
POA2233	1	M	13428
POA2234	0	F	2856
POA2234	0	M	2593
POA2234	1	F	12226
POA2234	1	M	12136
POA2250	0	F	3303
POA2250	0	M	2862
POA2250	1	F	29310
POA2250	1	M	27802
POA2251	0	F	820
POA2251	0	M	651
POA2251	1	F	15397
POA2251	1	M	14364
POA2256	0	F	640
POA2256	0	M	497
POA2256	1	F	6989
POA2256	1	M	6519
POA2257	0	F	890
POA2257	0	M	706
POA2257	1	F	13220
POA2257	1	M	12415
POA2258	0	F	150
POA2258	0	M	127
POA2258	1	F	2327
POA2258	1	M	2343
POA2259	0	F	1819
POA2259	0	M	1597
POA2259	1	F	26961
POA2259	1	M	25829
POA2260	0	F	672
POA2260	0	M	592
POA2260	1	F	10686
POA2260	1	M	10420
POA2261	0	F	1231
POA2261	0	M	1007
POA2261	1	F	24589
POA2261	1	M	22842
POA2262	0	F	402
POA2262	0	M	354
POA2262	1	F	9729
POA2262	1	M	9300
POA2263	0	F	513
POA2263	0	M	455
POA2263	1	F	10961
POA2263	1	M	10382
POA2264	0	F	307
POA2264	0	M	316
POA2264	1	F	6623
POA2264	1	M	6330
POA2265	0	F	192
POA2265	0	M	180
POA2265	1	F	2665
POA2265	1	M	2444
POA2267	0	F	44
POA2267	0	M	36
POA2267	1	F	1288
POA2267	1	M	1274
POA2278	0	F	22
POA2278	0	M	25
POA2278	1	F	1197
POA2278	1	M	1234
POA2280	0	F	499
POA2280	0	M	417
POA2280	1	F	12531
POA2280	1	M	12130
POA2281	0	F	206
POA2281	0	M	159
POA2281	1	F	6719
POA2281	1	M	6562
POA2282	0	F	399
POA2282	0	M	338
POA2282	1	F	7047
POA2282	1	M	6480
POA2283	0	F	436
POA2283	0	M	311
POA2283	1	F	10923
POA2283	1	M	10501
POA2284	0	F	234
POA2284	0	M	184
POA2284	1	F	4801
POA2284	1	M	4766
POA2285	0	F	956
POA2285	0	M	820
POA2285	1	F	14258
POA2285	1	M	13588
POA2286	0	F	40
POA2286	0	M	37
POA2286	1	F	1864
POA2286	1	M	1798
POA2287	0	F	2230
POA2287	0	M	2102
POA2287	1	F	15626
POA2287	1	M	15075
POA2289	0	F	792
POA2289	0	M	689
POA2289	1	F	8687
POA2289	1	M	8418
POA2290	0	F	981
POA2290	0	M	875
POA2290	1	F	15473
POA2290	1	M	14646
POA2291	0	F	396
POA2291	0	M	307
POA2291	1	F	6052
POA2291	1	M	6031
POA2292	0	F	136
POA2292	0	M	115
POA2292	1	F	1064
POA2292	1	M	1066
POA2293	0	F	62
POA2293	0	M	78
POA2293	1	F	1141
POA2293	1	M	1109
POA2294	0	F	50
POA2294	0	M	48
POA2294	1	F	857
POA2294	1	M	866
POA2295	0	F	114
POA2295	0	M	97
POA2295	1	F	2943
POA2295	1	M	2955
POA2296	0	F	76
POA2296	0	M	83
POA2296	1	F	801
POA2296	1	M	788
POA2297	0	F	83
POA2297	0	M	62
POA2297	1	F	712
POA2297	1	M	717
POA2298	0	F	490
POA2298	0	M	461
POA2298	1	F	3889
POA2298	1	M	3794
POA2299	0	F	1108
POA2299	0	M	1132
POA2299	1	F	4366
POA2299	1	M	4169
POA2300	0	F	443
POA2300	0	M	414
POA2300	1	F	4379
POA2300	1	M	4484
POA2302	0	F	30
POA2302	0	M	37
POA2302	1	F	198
POA2302	1	M	234
POA2303	0	F	515
POA2303	0	M	470
POA2303	1	F	3828
POA2303	1	M	3735
POA2304	0	F	788
POA2304	0	M	739
POA2304	1	F	6406
POA2304	1	M	6312
POA2305	0	F	458
POA2305	0	M	401
POA2305	1	F	5716
POA2305	1	M	5459
POA2306	0	F	39
POA2306	0	M	35
POA2306	1	F	1572
POA2306	1	M	1431
POA2307	0	F	231
POA2307	0	M	284
POA2307	1	F	1622
POA2307	1	M	1638
POA2308	0	F	167
POA2308	0	M	142
POA2308	1	F	542
POA2308	1	M	418
POA2311	0	F	5
POA2311	0	M	3
POA2311	1	F	376
POA2311	1	M	414
POA2312	0	F	4
POA2312	0	M	6
POA2312	1	F	656
POA2312	1	M	704
POA2314	0	F	4
POA2314	0	M	3
POA2314	1	F	25
POA2314	1	M	86
POA2315	0	F	387
POA2315	0	M	381
POA2315	1	F	6540
POA2315	1	M	6197
POA2316	0	F	102
POA2316	0	M	81
POA2316	1	F	2598
POA2316	1	M	2579
POA2317	0	F	130
POA2317	0	M	122
POA2317	1	F	2958
POA2317	1	M	2630
POA2318	0	F	163
POA2318	0	M	149
POA2318	1	F	5518
POA2318	1	M	5498
POA2319	0	F	88
POA2319	0	M	70
POA2319	1	F	3022
POA2319	1	M	3051
POA2320	0	F	626
POA2320	0	M	531
POA2320	1	F	16018
POA2320	1	M	15407
POA2321	0	F	159
POA2321	0	M	159
POA2321	1	F	6902
POA2321	1	M	6709
POA2322	0	F	412
POA2322	0	M	332
POA2322	1	F	8483
POA2322	1	M	8398
POA2323	0	F	692
POA2323	0	M	586
POA2323	1	F	11838
POA2323	1	M	11240
POA2324	0	F	396
POA2324	0	M	339
POA2324	1	F	10758
POA2324	1	M	10566
POA2325	0	F	287
POA2325	0	M	252
POA2325	1	F	12983
POA2325	1	M	12075
POA2326	0	F	58
POA2326	0	M	51
POA2326	1	F	3371
POA2326	1	M	3384
POA2327	0	F	73
POA2327	0	M	43
POA2327	1	F	3490
POA2327	1	M	3469
POA2328	0	F	16
POA2328	0	M	26
POA2328	1	F	1106
POA2328	1	M	1122
POA2329	0	F	19
POA2329	0	M	10
POA2329	1	F	940
POA2329	1	M	924
POA2330	0	F	342
POA2330	0	M	317
POA2330	1	F	9048
POA2330	1	M	9120
POA2331	0	M	23
POA2331	1	F	13
POA2331	1	M	283
POA2333	0	F	268
POA2333	0	M	252
POA2333	1	F	5944
POA2333	1	M	6019
POA2334	0	F	50
POA2334	0	M	33
POA2334	1	F	1274
POA2334	1	M	1342
POA2335	0	F	65
POA2335	0	M	56
POA2335	1	F	2832
POA2335	1	M	2804
POA2336	0	F	27
POA2336	0	M	16
POA2336	1	F	1160
POA2336	1	M	1182
POA2337	0	F	133
