POA_CODE_2016	medianRent
POA2550	13000
POA2551	11960
POA2555	15080
POA2556	20800
POA2557	26000
POA2558	19760
POA2559	10400
POA2560	18200
POA2563	20800
POA2564	16120
POA2565	19240
POA2566	18304
POA2567	23400
POA2568	15600
POA2569	18200
POA2570	23920
POA2571	18720
POA2572	18720
POA2573	19240
POA2574	19240
POA2575	18200
POA2576	20800
POA2577	16640
POA2578	17056
POA2579	14040
POA2580	13260
POA2581	10400
POA2582	15600
POA2583	10400
POA2584	10296
POA2585	5980
POA2586	8840
POA2587	8996
POA2588	5200
POA2590	9880
POA2594	11440
POA2600	24700
POA2601	26000
POA2602	18720
POA2603	20540
POA2604	21840
POA2605	21840
POA2606	18200
POA2607	19240
POA2609	13520
POA2611	19240
POA2612	20332
POA2614	18720
POA2615	18720
POA2617	19500
POA2618	15600
POA2619	21580
POA2620	15080
POA2621	21840
POA2622	13000
POA2623	14820
POA2625	12740
POA2626	13000
POA2627	15600
POA2628	10140
POA2629	7280
POA2630	11440
POA2631	7800
POA2632	8320
POA2633	4004
POA2640	13000
POA2641	11180
POA2642	9620
POA2643	12220
POA2644	8320
POA2645	4160
POA2646	9880
POA2647	11440
POA2648	8320
POA2649	
POA2650	14040
POA2651	14560
POA2652	8060
POA2653	9100
POA2655	10400
POA2656	7800
POA2658	7748
POA2659	7800
POA2660	9360
POA2661	13000
POA2663	10920
POA2665	4368
POA2666	9360
POA2668	6240
POA2669	1300
POA2671	8840
POA2672	7540
POA2675	6760
POA2678	
POA2680	11700
POA2681	9620
POA2700	9360
POA2701	11440
POA2702	7280
POA2703	6916
POA2705	10400
POA2706	8840
POA2707	7280
POA2710	9360
POA2711	7280
POA2712	6760
POA2713	7280
POA2714	10400
POA2715	7280
POA2716	6500
POA2717	6760
POA2720	10400
POA2721	2808
POA2722	8840
POA2725	4160
POA2726	5200
POA2727	3016
POA2729	7800
POA2730	7748
POA2731	13780
POA2732	7800
POA2733	5200
POA2734	
POA2735	6500
POA2736	6656
POA2737	10400
POA2738	10400
POA2739	9516
POA2745	22880
POA2747	18720
POA2748	23400
POA2749	19760
POA2750	18720
POA2752	18720
POA2753	18720
POA2754	19240
POA2755	
POA2756	18980
POA2757	18460
POA2758	17680
POA2759	21320
POA2760	18720
POA2761	20800
POA2762	24440
POA2763	23140
POA2765	20800
POA2766	20800
POA2767	17940
POA2768	29120
POA2769	33280
POA2770	15600
POA2773	22360
POA2774	20800
POA2775	13000
POA2776	19760
POA2777	19240
POA2778	18200
POA2779	18200
POA2780	16120
POA2782	19240
POA2783	17316
POA2784	18200
POA2785	16640
POA2786	15340
POA2787	11440
POA2790	11960
POA2791	5980
POA2792	5616
POA2793	7540
POA2794	9880
POA2795	14300
POA2797	10400
POA2798	13000
POA2799	11960
POA2800	14040
POA2803	9100
POA2804	9360
POA2805	6240
POA2806	7800
POA2807	6240
POA2808	5200
POA2809	6136
POA2810	7280
POA2817	
POA2818	11700
POA2820	9360
POA2821	10400
POA2822	6656
POA2823	6760
POA2824	7540
POA2825	8840
POA2826	5200
POA2827	8580
POA2828	6240
POA2829	8736
POA2830	13780
POA2831	1352
POA2832	7800
POA2833	6864
POA2834	7800
POA2835	8840
POA2836	5720
POA2838	6240
POA2839	4680
POA2840	7020
POA2842	7176
POA2843	7800
POA2844	8632
POA2845	10400
POA2846	7800
POA2847	11336
POA2848	9880
POA2849	9360
POA2850	15080
POA2852	13000
POA2864	8840
POA2865	7124
POA2866	11700
POA2867	5200
POA2868	5616
POA2869	6500
POA2870	10400
POA2871	9360
POA2873	5460
POA2874	2340
POA2875	5460
POA2876	5200
POA2877	8320
POA2878	2080
POA2879	4940
POA2880	9620
POA2898	11440
POA2899	7176
POA2900	21320
POA2902	17940
POA2903	18200
POA2904	21840
POA2905	19760
POA2906	19240
POA2911	19760
POA2912	19760
POA2913	20020
POA2914	21320
POA3000	23452
POA3002	23452
POA3003	23400
POA3004	24596
POA3005	30368
POA3006	26572
POA3008	26052
POA3010	
POA3011	16640
POA3012	16692
POA3013	20800
POA3015	20800
POA3016	19240
POA3018	17420
POA3019	14300
POA3020	15600
POA3021	14976
POA3022	15340
POA3023	17992
POA3024	15652
POA3025	17680
POA3026	10400
POA3027	20280
POA3028	15652
POA3029	16640
POA3030	17212
POA3031	17680
POA3032	18928
POA3033	18720
POA3034	17992
POA3036	18720
POA3037	17160
POA3038	17680
POA3039	19032
POA3040	17836
POA3041	18720
POA3042	18252
POA3043	16900
POA3044	18720
POA3045	
POA3046	17160
POA3047	15132
POA3048	15600
POA3049	16796
POA3050	
POA3051	20020
POA3052	20852
POA3053	20020
POA3054	25480
POA3055	16796
POA3056	20852
POA3057	20800
POA3058	18772
POA3059	20384
POA3060	17160
POA3061	14612
POA3062	
POA3063	16380
POA3064	17576
POA3065	20800
POA3066	20800
POA3067	22152
POA3068	23400
POA3070	21320
POA3071	17680
POA3072	18200
POA3073	16224
POA3074	16172
POA3075	16432
POA3076	16796
POA3078	17992
POA3079	19760
POA3081	15600
POA3082	17212
POA3083	17888
POA3084	19188
POA3085	17680
POA3086	15600
POA3087	17680
POA3088	18200
POA3089	19240
POA3090	20800
POA3091	20020
POA3093	17732
POA3094	18720
POA3095	19812
POA3096	18200
POA3097	14404
POA3099	15600
POA3101	22776
POA3102	22360
POA3103	21112
POA3104	24960
POA3105	20800
POA3106	23452
POA3107	21840
POA3108	21580
POA3109	21840
POA3111	20540
POA3113	21112
POA3114	21996
POA3115	18200
POA3116	19760
POA3121	21632
POA3122	19292
POA3123	20592
POA3124	22880
POA3125	20332
POA3126	22360
POA3127	21320
POA3128	18512
POA3129	20332
POA3130	19500
POA3131	18252
POA3132	18876
POA3133	20800
POA3134	17732
POA3135	17732
POA3136	17992
POA3137	18044
POA3138	18200
POA3139	15600
POA3140	17160
POA3141	21320
POA3142	22412
POA3143	19812
POA3144	21840
POA3145	20280
POA3146	20540
POA3147	19032
POA3148	20072
POA3149	21840
POA3150	22152
POA3151	20800
POA3152	19812
POA3153	16796
POA3154	15912
POA3155	17472
POA3156	17680
POA3158	17992
POA3159	15600
POA3160	17160
POA3161	20800
POA3162	21840
POA3163	18252
POA3165	22100
POA3166	19812
POA3167	19292
POA3168	18720
POA3169	17992
POA3170	19812
POA3171	16172
POA3172	16952
POA3173	18720
POA3174	15600
POA3175	15080
POA3177	14560
POA3178	20592
POA3179	19240
POA3180	19292
POA3181	20800
POA3182	19240
POA3183	18980
POA3184	20280
POA3185	19552
POA3186	27144
POA3187	26000
POA3188	20696
POA3189	19760
POA3190	19500
POA3191	21892
POA3192	18980
POA3193	26000
POA3194	18200
POA3195	18772
POA3196	17472
POA3197	18720
POA3198	15600
POA3199	15600
POA3200	13780
POA3201	16900
POA3202	20748
POA3204	20800
POA3205	22776
POA3206	26520
POA3207	25792
POA3211	16640
POA3212	16380
POA3213	13936
POA3214	11960
POA3215	15080
POA3216	15600
POA3217	19864
POA3218	14300
POA3219	13520
POA3220	15600
POA3221	15600
POA3222	15600
POA3223	14040
POA3224	16900
POA3225	15600
POA3226	17680
POA3227	18252
POA3228	20800
POA3230	16432
POA3231	16120
POA3232	17732
POA3233	13000
POA3234	14040
POA3235	9776
POA3236	11700
POA3237	8840
POA3238	6240
POA3239	5200
POA3240	13520
POA3241	11960
POA3242	11440
POA3243	6448
POA3249	7800
POA3250	11180
POA3251	9100
POA3254	10920
POA3260	9620
POA3264	9620
POA3265	7800
POA3266	8320
POA3267	2600
POA3268	6240
POA3269	9360
POA3270	11076
POA3271	1924
POA3272	9360
POA3273	5200
POA3274	5980
POA3275	10036
POA3276	9360
POA3277	10400
POA3278	8580
POA3279	4680
POA3280	13000
POA3281	10400
POA3282	12480
POA3283	10400
POA3284	13520
POA3285	5200
POA3286	7280
POA3287	4784
POA3289	7748
POA3292	10036
POA3293	
POA3294	6240
POA3300	10400
POA3301	4992
POA3302	7020
POA3303	
POA3304	7800
POA3305	10400
POA3309	5200
POA3310	4680
POA3311	6760
POA3312	
POA3314	3536
POA3315	5200
POA3317	
POA3318	6240
POA3319	3848
POA3321	10400
POA3322	8840
POA3323	5200
POA3324	5304
POA3325	6656
POA3328	15600
POA3329	10400
POA3330	7956
POA3331	16640
POA3332	11180
POA3333	10400
POA3334	7696
POA3335	15652
POA3337	14300
POA3338	14872
POA3340	14040
POA3341	13000
POA3342	13000
POA3345	12740
POA3350	13260
POA3351	9256
POA3352	12480
POA3355	11440
POA3356	12480
POA3357	14300
POA3360	8580
POA3361	6240
POA3363	11440
POA3364	9360
POA3370	10400
POA3371	6240
POA3373	8736
POA3374	7800
POA3375	2964
POA3377	10400
POA3378	2600
POA3379	
POA3380	9100
POA3381	9620
POA3384	6760
POA3385	6240
POA3387	2600
POA3388	7540
POA3390	7800
POA3391	
POA3392	3224
POA3393	7800
POA3395	3224
POA3396	5200
POA3400	10400
POA3401	6760
POA3407	1040
POA3409	5980
POA3412	3900
POA3413	
POA3414	7800
POA3415	
POA3418	7540
POA3419	5200
POA3420	
POA3423	6500
POA3424	832
POA3427	15600
POA3428	9620
POA3429	16640
POA3430	13988
POA3431	17160
POA3432	
POA3433	
POA3434	15600
POA3435	15392
POA3437	18200
POA3438	20020
POA3440	15600
POA3441	20020
POA3442	16380
POA3444	15340
POA3446	15600
POA3447	13000
POA3448	13000
POA3450	13624
POA3451	13156
POA3453	13520
POA3458	13000
POA3460	14560
POA3461	13000
POA3462	11596
POA3463	11180
POA3464	8580
POA3465	10400
POA3467	9360
POA3468	9880
POA3469	4420
POA3472	8424
POA3475	4160
POA3477	3120
POA3478	7800
POA3480	7800
POA3482	
POA3483	5200
POA3485	1248
POA3487	4212
POA3488	
POA3489	
POA3490	6500
POA3491	2600
POA3494	5720
POA3496	9360
POA3498	10400
POA3500	11700
POA3501	9360
POA3505	9360
POA3506	
POA3507	6500
POA3509	3380
POA3512	5200
POA3515	15600
POA3516	8840
POA3517	7800
POA3518	6760
POA3520	5460
POA3521	12480
POA3522	5980
POA3523	10400
POA3525	7800
POA3527	5200
POA3529	2600
POA3530	3900
POA3531	3120
POA3533	5980
POA3537	7280
POA3540	3692
POA3542	
POA3544	5200
POA3546	6240
POA3549	8840
POA3550	13000
POA3551	16120
POA3555	13000
POA3556	12532
POA3557	10400
POA3558	8580
POA3559	4992
POA3561	8320
POA3562	8684
POA3563	7800
POA3564	12740
POA3565	8320
POA3566	5876
POA3567	6760
POA3568	7800
POA3570	6240
POA3571	4576
POA3572	3276
POA3573	5200
POA3575	5876
POA3576	5200
POA3579	8320
POA3580	8320
POA3581	7800
POA3583	7800
POA3584	9360
POA3585	10400
POA3586	7800
POA3588	10920
POA3589	6760
POA3590	7800
POA3591	
POA3594	7800
POA3595	8320
POA3596	8320
POA3597	4888
POA3599	
POA3607	
POA3608	11440
POA3610	9100
POA3612	8320
POA3614	10400
POA3616	10660
POA3617	9360
POA3618	7800
POA3620	9880
POA3621	9360
POA3622	
POA3623	8840
POA3624	6240
POA3629	10400
POA3630	11960
POA3631	14820
POA3633	8320
POA3634	8736
POA3635	9516
POA3636	9360
POA3637	5772
POA3638	8268
POA3639	6500
POA3640	6240
POA3641	8320
POA3644	10400
POA3646	8840
POA3647	
POA3649	7800
POA3658	13260
POA3659	10920
POA3660	10400
POA3662	13000
POA3663	
POA3664	11960
POA3665	8736
POA3666	8996
POA3669	9620
POA3670	12480
POA3672	10400
POA3673	7800
POA3675	9880
POA3677	11440
POA3678	8320
POA3682	9620
POA3683	10400
POA3685	10400
POA3687	10140
POA3688	13260
POA3690	13000
POA3691	13780
POA3694	
POA3695	9360
POA3697	8060
POA3698	11440
POA3699	10556
POA3700	9880
POA3701	4784
POA3704	
POA3705	728
POA3707	7800
POA3708	5720
POA3709	6240
POA3711	12740
POA3712	10556
POA3713	10920
POA3714	10400
POA3715	10816
POA3717	12480
POA3718	7280
POA3719	11076
POA3720	10400
POA3722	13520
POA3723	8632
POA3725	7800
POA3726	8476
POA3727	4160
POA3728	7800
POA3730	12480
POA3732	7800
POA3733	7280
POA3735	8840
POA3737	10400
POA3738	8840
POA3739	8060
POA3740	13000
POA3741	11856
POA3744	11752
POA3746	7800
POA3747	12740
POA3749	14040
POA3750	17992
POA3751	14404
POA3752	18252
POA3753	18200
POA3754	18200
POA3755	10400
POA3756	16640
POA3757	15600
POA3758	13000
POA3759	14092
POA3760	8580
POA3761	12740
POA3762	10400
POA3763	14820
POA3764	14560
POA3765	17420
POA3766	17316
POA3767	18460
POA3770	16172
POA3775	16120
POA3777	15600
POA3778	6500
POA3779	13884
POA3781	16640
POA3782	17264
POA3783	16120
POA3785	20280
POA3786	18252
POA3787	18200
POA3788	18200
POA3789	14404
POA3791	16068
POA3792	17056
POA3793	16900
POA3795	15392
POA3796	16120
POA3797	14040
POA3799	13676
POA3800	10816
POA3802	17576
POA3803	16848
POA3804	18564
POA3805	17784
POA3806	18772
POA3807	15756
POA3808	18200
POA3809	18772
POA3810	16640
POA3812	14040
POA3813	13000
POA3814	13000
POA3815	13052
POA3816	13832
POA3818	13780
POA3820	13208
POA3821	10400
POA3822	10920
POA3823	13676
POA3824	13000
POA3825	8840
POA3831	10400
POA3832	7800
POA3833	7800
POA3835	10400
POA3840	9360
POA3842	10400
POA3844	12480
POA3847	9360
POA3850	12480
POA3851	8320
POA3852	
POA3854	11440
POA3856	10920
POA3857	10400
POA3858	9360
POA3859	7800
POA3860	10556
POA3862	11700
POA3864	3640
POA3865	11440
POA3869	11440
POA3870	7020
POA3871	11960
POA3873	5980
POA3874	8840
POA3875	12480
POA3878	12480
POA3880	13000
POA3882	8840
POA3885	8060
POA3886	7800
POA3887	6760
POA3888	7852
POA3889	7280
POA3890	5200
POA3891	
POA3892	9100
POA3893	
POA3895	4940
POA3896	5200
POA3898	9360
POA3900	7800
POA3902	13260
POA3903	9360
POA3904	13260
POA3909	11440
POA3910	16640
POA3911	15600
POA3912	17160
POA3913	16640
POA3915	14040
POA3916	19500
POA3918	15340
POA3919	15080
POA3920	13000
POA3921	7800
POA3922	13260
POA3923	13884
POA3925	13572
POA3926	16536
POA3927	16900
POA3928	7904
POA3929	19708
POA3930	22256
POA3931	17420
POA3933	13520
POA3934	20800
POA3936	17160
POA3937	17160
POA3938	16640
POA3939	14560
POA3940	15028
POA3941	15600
POA3942	16640
POA3943	16744
POA3944	26988
POA3945	9360
POA3946	9620
POA3950	11440
POA3951	8320
POA3953	12220
POA3954	9516
POA3956	10400
POA3957	9256
POA3958	11752
POA3959	7020
POA3960	9620
POA3962	9100
POA3964	8684
POA3965	10400
POA3966	5720
POA3967	6916
POA3971	9360
POA3975	19812
POA3976	16640
POA3977	17680
POA3978	20020
POA3979	6760
POA3980	15080
POA3981	13520
POA3984	13000
POA3987	12480
POA3988	10400
POA3990	14300
POA3991	10400
POA3992	11700
POA3995	11960
POA3996	13572
POA4000	26000
POA4005	22880
POA4006	20800
POA4007	20800
POA4008	15600
POA4009	
POA4010	19760
POA4011	18460
POA4012	19240
POA4013	17680
POA4014	20540
POA4017	18720
POA4018	19396
POA4019	15600
POA4020	16380
POA4021	17160
POA4022	18720
POA4025	5200
POA4029	
POA4030	18720
POA4031	18200
POA4032	18980
POA4034	19240
POA4035	20800
POA4036	19240
POA4037	22360
POA4051	19240
POA4053	19500
POA4054	19240
POA4055	19760
POA4059	21840
POA4060	22360
POA4061	23400
POA4064	23400
POA4065	23920
POA4066	20800
POA4067	22360
POA4068	21060
POA4069	24960
POA4070	21580
POA4072	
POA4073	22360
POA4074	21060
POA4075	20540
POA4076	17576
POA4077	15600
POA4078	18720
POA4101	23400
POA4102	20800
POA4103	18200
POA4104	18772
POA4105	18460
POA4106	17680
POA4107	19240
POA4108	18200
POA4109	20800
POA4110	17680
POA4111	16016
POA4112	20280
POA4113	20800
POA4114	14560
POA4115	21320
POA4116	21320
POA4117	21320
POA4118	18200
POA4119	19760
POA4120	18720
POA4121	20280
POA4122	20280
POA4123	19240
POA4124	18200
POA4125	21320
POA4127	16900
POA4128	19500
POA4129	18980
POA4130	20540
POA4131	17680
POA4132	17940
POA4133	18720
POA4151	18720
POA4152	21840
POA4153	22620
POA4154	24960
POA4155	18200
POA4156	26000
POA4157	18200
POA4158	18460
POA4159	20800
POA4160	21840
POA4161	19500
POA4163	19500
POA4164	23400
POA4165	22880
POA4169	21840
POA4170	21840
POA4171	23140
POA4172	21840
POA4173	20800
POA4174	19760
POA4178	20020
POA4179	20800
POA4183	13000
POA4184	12220
POA4205	16900
POA4207	16900
POA4208	21840
POA4209	21320
POA4210	21840
POA4211	20280
POA4212	23400
POA4213	21840
POA4214	21320
POA4215	18200
POA4216	19240
POA4217	19500
POA4218	19500
POA4220	20800
POA4221	18720
POA4222	
POA4223	19760
POA4224	19240
POA4225	17160
POA4226	23400
POA4227	22100
POA4228	19760
POA4229	
POA4230	22620
POA4270	20540
POA4271	18980
POA4272	19760
POA4275	18200
POA4280	20800
POA4285	15600
POA4287	9360
POA4300	18720
POA4301	17160
POA4303	13000
POA4304	14560
POA4305	14560
POA4306	16640
POA4307	13000
POA4309	13000
POA4310	13000
POA4311	14560
POA4312	11960
POA4313	11440
POA4340	14768
POA4341	15080
POA4342	14300
POA4343	14040
POA4344	13520
POA4345	13000
POA4346	14040
POA4347	12636
POA4350	14820
POA4352	17680
POA4353	10400
POA4354	11960
POA4355	12116
POA4356	12480
POA4357	10400
POA4358	13416
POA4359	12012
POA4360	11440
POA4361	11180
POA4362	11440
POA4363	12116
POA4364	8060
POA4365	9880
POA4370	12480
POA4371	10140
POA4372	9256
POA4373	10400
POA4374	10400
POA4375	8320
POA4376	9360
POA4377	10296
POA4378	11232
POA4380	11700
POA4381	10920
POA4382	7800
POA4383	9360
POA4384	7176
POA4385	7800
POA4387	9360
POA4388	7280
POA4390	12480
POA4400	13676
POA4401	13416
POA4402	8060
POA4403	7800
POA4404	2600
POA4405	12740
POA4406	
POA4407	5200
POA4408	5460
POA4410	7800
POA4411	
POA4412	
POA4413	10400
POA4415	9880
POA4416	2600
POA4417	5616
POA4418	
POA4419	7176
POA4420	4784
POA4421	7800
POA4422	
POA4423	
POA4424	
POA4425	4160
POA4426	
POA4427	3796
POA4428	4628
POA4454	5200
POA4455	13000
POA4461	2600
POA4462	7800
POA4465	7800
POA4467	1092
POA4468	4160
POA4470	8840
POA4472	7280
POA4474	
POA4475	
POA4477	2964
POA4478	3120
POA4479	
POA4480	6760
POA4481	
POA4482	6240
POA4486	1820
POA4487	9880
POA4488	5200
POA4489	5200
POA4490	5200
POA4491	5200
POA4492	4680
POA4493	
POA4494	
POA4496	
POA4497	
POA4498	
POA4500	18460
POA4501	15340
POA4502	17420
POA4503	18200
POA4504	20280
POA4505	17212
POA4506	17420
POA4507	15340
POA4508	15860
POA4509	20800
POA4510	15600
POA4511	18200
POA4512	15600
POA4514	15600
POA4515	14560
POA4516	17680
POA4517	13364
POA4518	18200
POA4519	17160
POA4520	21216
POA4521	15600
POA4550	17160
POA4551	19500
POA4552	16120
POA4553	18720
POA4554	16640
POA4555	18980
POA4556	21320
POA4557	20800
POA4558	17680
POA4559	17160
POA4560	16640
POA4561	17160
POA4562	20540
POA4563	17940
POA4564	19760
POA4565	19240
POA4566	20800
POA4567	21320
POA4568	18200
POA4569	16536
POA4570	13000
POA4571	15340
POA4572	17420
POA4573	20852
POA4574	11700
POA4575	21320
POA4580	13000
POA4581	13520
POA4600	7800
POA4601	8580
POA4605	7280
POA4606	10400
POA4608	10400
POA4610	12220
POA4611	6760
POA4612	5720
POA4613	7800
POA4614	9880
POA4615	10400
POA4620	5980
POA4621	8580
POA4625	9360
POA4626	9880
POA4627	5356
POA4630	7280
POA4650	12220
POA4655	15080
POA4659	12480
POA4660	13000
POA4662	12064
POA4670	13780
POA4671	11440
POA4673	8840
POA4674	9100
POA4676	
POA4677	14040
POA4678	10400
POA4680	13000
POA4694	13000
POA4695	9620
POA4697	7800
POA4699	6500
POA4700	13000
POA4701	13520
POA4702	15080
POA4703	15600
POA4704	3120
POA4705	
POA4706	
POA4707	2704
POA4709	780
POA4710	15600
POA4711	18200
POA4712	4680
POA4713	6240
POA4714	9100
POA4715	13000
POA4716	9620
POA4717	7800
POA4718	6760
POA4719	6656
POA4720	11960
POA4721	5824
POA4722	3900
POA4723	7800
POA4724	1924
POA4725	7540
POA4726	5200
POA4727	5200
POA4728	2600
POA4730	10400
POA4731	4056
POA4732	5720
POA4733	
POA4735	5460
POA4736	4680
POA4737	13520
POA4738	5200
POA4739	3640
POA4740	14560
POA4741	10400
POA4742	8476
POA4743	1560
POA4744	5200
POA4745	4732
POA4746	2444
POA4750	15600
POA4751	15600
POA4753	16640
POA4754	12480
POA4756	8840
POA4757	7800
POA4798	6240
POA4799	10296
POA4800	13000
POA4801	
POA4802	16640
POA4803	16640
POA4804	7800
POA4805	13000
POA4806	10400
POA4807	11440
