POA_CODE_2016	AustCitizen	persons
POA3045	1	32
POA3046	0	8502
POA3046	1	25561
POA3047	0	6205
POA3047	1	14698
POA3048	0	3738
POA3048	1	14291
POA3049	0	1079
POA3049	1	8183
POA3050	0	68
POA3050	1	49
POA3051	0	6191
POA3051	1	8749
POA3052	0	2219
POA3052	1	3475
POA3053	0	11074
POA3053	1	7461
POA3054	0	1510
POA3054	1	6918
POA3055	0	3085
POA3055	1	11074
POA3056	0	5577
POA3056	1	18896
POA3057	0	2764
POA3057	1	8740
POA3058	0	6417
POA3058	1	27361
POA3059	0	1646
POA3059	1	13820
POA3060	0	3536
POA3060	1	10507
POA3061	0	964
POA3061	1	4092
POA3062	0	0
POA3062	1	0
POA3063	0	58
POA3063	1	515
POA3064	0	17456
POA3064	1	58001
POA3065	0	2857
POA3065	1	7588
POA3066	0	2533
POA3066	1	5980
POA3067	0	2419
POA3067	1	5778
POA3068	0	3335
POA3068	1	15327
POA3070	0	3915
POA3070	1	20646
POA3071	0	3184
POA3071	1	15384
POA3072	0	7419
POA3072	1	25432
POA3073	0	12628
POA3073	1	37846
POA3074	0	4634
POA3074	1	15889
POA3075	0	4850
POA3075	1	17744
POA3076	0	6827
POA3076	1	25568
POA3078	0	1811
POA3078	1	9827
POA3079	0	2197
POA3079	1	13791
POA3081	0	2967
POA3081	1	10457
POA3082	0	4433
POA3082	1	25277
POA3083	0	8531
POA3083	1	22995
POA3084	0	3560
POA3084	1	21957
POA3085	0	2004
POA3085	1	11882
POA3086	0	313
POA3086	1	597
POA3087	0	1016
POA3087	1	8015
POA3088	0	2666
POA3088	1	24226
POA3089	0	984
POA3089	1	10749
POA3090	0	165
POA3090	1	2199
POA3091	0	152
POA3091	1	1436
POA3093	0	337
POA3093	1	3554
POA3094	0	844
POA3094	1	8116
POA3095	0	2579
POA3095	1	25192
POA3096	0	177
POA3096	1	1784
POA3097	0	143
POA3097	1	1300
POA3099	0	450
POA3099	1	4428
POA3101	0	4512
POA3101	1	20093
POA3102	0	927
POA3102	1	5708
POA3103	0	3175
POA3103	1	12168
POA3104	0	3618
POA3104	1	16788
POA3105	0	1658
POA3105	1	9215
POA3106	0	2525
POA3106	1	14093
POA3107	0	2216
POA3107	1	11336
POA3108	0	5345
POA3108	1	15481
POA3109	0	6168
POA3109	1	22192
POA3111	0	1829
POA3111	1	10518
POA3113	0	823
POA3113	1	7634
POA3114	0	313
POA3114	1	3509
POA3115	0	296
POA3115	1	3500
POA3116	0	1085
POA3116	1	8787
POA3121	0	6723
POA3121	1	23776
POA3122	0	6299
POA3122	1	17212
POA3123	0	3155
POA3123	1	11166
POA3124	0	3588
POA3124	1	18506
POA3125	0	5368
POA3125	1	9651
POA3126	0	1271
POA3126	1	6785
POA3127	0	2841
POA3127	1	15604
POA3128	0	7339
POA3128	1	12489
POA3129	0	4058
POA3129	1	13318
POA3130	0	5693
POA3130	1	26481
POA3131	0	4705
POA3131	1	17799
POA3132	0	2981
POA3132	1	13167
POA3133	0	3894
POA3133	1	18231
POA3134	0	5161
POA3134	1	27620
POA3135	0	2931
POA3135	1	17025
POA3136	0	6020
POA3136	1	38349
POA3137	0	1614
POA3137	1	12257
POA3138	0	2749
POA3138	1	19218
POA3139	0	1262
POA3139	1	12456
POA3140	0	1671
POA3140	1	14860
POA3141	0	8693
POA3141	1	16454
POA3142	0	2372
POA3142	1	10537
POA3143	0	1821
POA3143	1	7233
POA3144	0	1695
POA3144	1	9191
POA3145	0	5088
POA3145	1	18207
POA3146	0	3818
POA3146	1	21437
POA3147	0	2594
POA3147	1	12043
POA3148	0	2553
POA3148	1	6088
POA3149	0	7800
POA3149	1	25811
POA3150	0	15063
POA3150	1	45016
POA3151	0	2566
POA3151	1	7707
POA3152	0	5815
POA3152	1	27277
POA3153	0	3457
POA3153	1	17097
POA3154	0	526
POA3154	1	3893
POA3155	0	3219
POA3155	1	18976
POA3156	0	4538
POA3156	1	32926
POA3158	0	658
POA3158	1	5994
POA3159	0	342
POA3159	1	2306
POA3160	0	938
POA3160	1	8076
POA3161	0	2927
POA3161	1	12342
POA3162	0	2757
POA3162	1	14691
POA3163	0	9557
POA3163	1	22796
POA3165	0	4115
POA3165	1	23520
POA3166	0	6256
POA3166	1	17501
POA3167	0	1691
POA3167	1	7570
POA3168	0	11534
POA3168	1	8663
POA3169	0	5954
POA3169	1	14168
POA3170	0	4150
POA3170	1	15218
POA3171	0	7781
POA3171	1	13933
POA3172	0	3948
POA3172	1	19141
POA3173	0	4878
POA3173	1	20907
POA3174	0	11349
POA3174	1	27112
POA3175	0	17912
POA3175	1	35385
POA3177	0	3496
POA3177	1	7810
POA3178	0	4266
POA3178	1	29406
POA3179	0	1018
POA3179	1	5004
POA3180	0	1200
POA3180	1	6262
POA3181	0	5634
POA3181	1	14626
POA3182	0	8069
POA3182	1	15322
POA3183	0	4382
POA3183	1	14115
POA3184	0	3462
POA3184	1	12081
POA3185	0	2322
POA3185	1	10607
POA3186	0	3756
POA3186	1	19497
POA3187	0	2239
POA3187	1	13759
POA3188	0	2812
POA3188	1	15271
POA3189	0	1179
POA3189	1	4716
POA3190	0	1607
POA3190	1	8847
POA3191	0	1525
POA3191	1	8716
POA3192	0	3345
POA3192	1	18946
POA3193	0	2467
POA3193	1	17041
POA3194	0	2109
POA3194	1	10856
POA3195	0	4733
POA3195	1	31136
POA3196	0	3777
POA3196	1	21550
POA3197	0	1586
POA3197	1	9962
POA3198	0	2623
POA3198	1	13840
POA3199	0	8427
POA3199	1	45871
POA3200	0	1152
POA3200	1	4610
POA3201	0	3378
POA3201	1	17333
POA3202	0	600
POA3202	1	2307
POA3204	0	5999
POA3204	1	24636
POA3205	0	2996
POA3205	1	7924
POA3206	0	1759
POA3206	1	8600
POA3207	0	3347
POA3207	1	12828
POA3211	0	194
POA3211	1	1128
POA3212	0	2493
POA3212	1	14159
POA3213	0	407
POA3213	1	3626
POA3214	0	4397
POA3214	1	19567
POA3215	0	2734
POA3215	1	17882
POA3216	0	6790
POA3216	1	49494
POA3217	0	810
POA3217	1	5797
POA3218	0	1782
POA3218	1	11655
POA3219	0	2392
POA3219	1	17323
POA3220	0	2416
POA3220	1	13937
POA3221	0	66
POA3221	1	683
POA3222	0	1541
POA3222	1	13419
POA3223	0	889
POA3223	1	6508
POA3224	0	1321
POA3224	1	12866
POA3225	0	425
POA3225	1	3633
POA3226	0	1228
POA3226	1	12937
POA3227	0	477
POA3227	1	4342
POA3228	0	1786
POA3228	1	16153
POA3230	0	205
POA3230	1	2340
POA3231	0	130
POA3231	1	1126
POA3232	0	203
POA3232	1	911
POA3233	0	337
POA3233	1	1693
POA3234	0	31
POA3234	1	150
POA3235	0	58
POA3235	1	323
POA3236	0	32
POA3236	1	198
POA3237	0	20
POA3237	1	194
POA3238	0	35
POA3238	1	183
POA3239	0	57
POA3239	1	367
POA3240	0	160
POA3240	1	1861
POA3241	0	288
POA3241	1	2278
POA3242	0	95
POA3242	1	733
POA3243	0	29
POA3243	1	329
POA3249	0	298
POA3249	1	2901
POA3250	0	1290
POA3250	1	10960
POA3251	0	42
POA3251	1	480
POA3254	0	14
POA3254	1	296
POA3260	0	459
POA3260	1	4307
POA3264	0	237
POA3264	1	2051
POA3265	0	297
POA3265	1	2324
POA3266	0	278
POA3266	1	2789
POA3267	0	32
POA3267	1	216
POA3268	0	339
POA3268	1	2268
POA3269	0	131
POA3269	1	599
POA3270	0	30
POA3270	1	217
POA3271	0	21
POA3271	1	175
POA3272	0	148
POA3272	1	1391
POA3273	0	19
POA3273	1	124
POA3274	0	29
POA3274	1	217
POA3275	0	27
POA3275	1	398
POA3276	0	52
POA3276	1	430
POA3277	0	218
POA3277	1	1708
POA3278	0	53
POA3278	1	260
POA3279	0	40
POA3279	1	250
POA3280	0	3652
POA3280	1	27917
POA3281	0	158
POA3281	1	1541
POA3282	0	234
POA3282	1	2128
POA3283	0	129
POA3283	1	1232
POA3284	0	373
POA3284	1	3066
POA3285	0	160
POA3285	1	1047
POA3286	0	69
POA3286	1	497
POA3287	0	70
POA3287	1	363
POA3289	0	48
POA3289	1	708
POA3292	0	24
POA3292	1	166
POA3293	0	46
POA3293	1	255
POA3294	0	111
POA3294	1	848
POA3300	0	936
POA3300	1	9152
POA3301	0	100
POA3301	1	1111
POA3302	0	59
POA3302	1	312
POA3303	0	52
POA3303	1	284
POA3304	0	288
POA3304	1	2437
POA3305	0	1370
POA3305	1	11446
POA3309	0	11
POA3309	1	113
POA3310	0	31
POA3310	1	245
POA3311	0	157
POA3311	1	1539
POA3312	0	133
POA3312	1	898
POA3314	0	30
POA3314	1	495
POA3315	0	157
POA3315	1	1467
POA3317	0	21
POA3317	1	179
POA3318	0	117
POA3318	1	1150
POA3319	0	14
POA3319	1	330
POA3321	0	118
POA3321	1	1400
POA3322	0	12
POA3322	1	163
POA3323	0	12
POA3323	1	80
POA3324	0	53
POA3324	1	476
POA3325	0	56
POA3325	1	423
POA3328	0	140
POA3328	1	1581
POA3329	0	7
POA3329	1	278
POA3330	0	22
POA3330	1	195
POA3331	0	506
POA3331	1	5491
POA3332	0	109
POA3332	1	905
POA3333	0	89
POA3333	1	736
POA3334	0	101
POA3334	1	464
POA3335	0	1332
POA3335	1	4524
POA3337	0	5747
POA3337	1	30707
POA3338	0	4197
POA3338	1	19215
POA3340	0	2254
POA3340	1	18867
POA3341	0	166
POA3341	1	1497
POA3342	0	405
POA3342	1	3036
POA3345	0	139
POA3345	1	1012
POA3350	0	6395
POA3350	1	52750
POA3351	0	760
POA3351	1	7408
POA3352	0	1625
POA3352	1	14371
POA3355	0	1480
POA3355	1	11534
POA3356	0	1674
POA3356	1	14647
POA3357	0	392
POA3357	1	3322
POA3360	0	79
POA3360	1	686
POA3361	0	87
POA3361	1	593
POA3363	0	467
POA3363	1	3012
POA3364	0	282
POA3364	1	1867
POA3370	0	203
POA3370	1	1580
POA3371	0	152
POA3371	1	840
POA3373	0	250
POA3373	1	2042
POA3374	0	22
POA3374	1	378
POA3375	0	37
POA3375	1	171
POA3377	0	1536
POA3377	1	7880
POA3378	0	18
POA3378	1	128
POA3379	0	187
POA3379	1	616
POA3380	0	696
POA3380	1	5336
POA3381	0	186
POA3381	1	1026
POA3384	0	63
POA3384	1	484
POA3385	0	31
POA3385	1	486
POA3387	0	26
POA3387	1	286
POA3388	0	43
POA3388	1	518
POA3390	0	57
POA3390	1	853
POA3391	0	14
POA3391	1	157
POA3392	0	59
POA3392	1	521
POA3393	0	304
POA3393	1	2381
POA3395	0	30
POA3395	1	334
POA3396	0	67
POA3396	1	672
POA3400	0	1227
POA3400	1	13316
POA3401	0	304
POA3401	1	4117
POA3407	0	23
POA3407	1	397
POA3409	0	47
POA3409	1	885
POA3412	0	19
POA3412	1	280
POA3413	0	15
POA3413	1	200
POA3414	0	228
POA3414	1	1598
POA3415	0	1
POA3415	1	39
POA3418	0	248
POA3418	1	2524
POA3419	0	41
POA3419	1	762
POA3420	0	18
POA3420	1	261
POA3423	0	55
POA3423	1	422
POA3424	0	55
POA3424	1	714
POA3427	0	376
POA3427	1	2387
POA3428	0	129
POA3428	1	546
POA3429	0	3919
POA3429	1	32378
POA3430	0	44
POA3430	1	276
POA3431	0	325
POA3431	1	3622
POA3432	0	31
POA3432	1	166
POA3433	0	30
POA3433	1	188
POA3434	0	464
POA3434	1	4605
POA3435	0	316
POA3435	1	2563
POA3437	0	969
POA3437	1	9470
POA3438	0	202
POA3438	1	2185
POA3440	0	223
POA3440	1	1817
POA3441	0	132
POA3441	1	1203
POA3442	0	981
POA3442	1	6482
POA3444	0	1154
POA3444	1	8044
POA3446	0	117
POA3446	1	908
POA3447	0	64
POA3447	1	384
POA3448	0	91
POA3448	1	785
POA3450	0	886
POA3450	1	5948
POA3451	0	1256
POA3451	1	4400
POA3453	0	150
POA3453	1	1573
POA3458	0	323
POA3458	1	1622
POA3460	0	367
POA3460	1	2200
POA3461	0	506
POA3461	1	3643
POA3462	0	134
POA3462	1	1039
POA3463	0	264
POA3463	1	2187
POA3464	0	71
POA3464	1	1044
POA3465	0	912
POA3465	1	8864
POA3467	0	123
POA3467	1	1070
POA3468	0	27
POA3468	1	259
POA3469	0	37
POA3469	1	243
POA3472	0	189
POA3472	1	1291
POA3475	0	35
POA3475	1	310
POA3477	0	73
POA3477	1	756
POA3478	0	190
POA3478	1	2266
POA3480	0	228
POA3480	1	1628
POA3482	0	29
POA3482	1	135
POA3483	0	109
POA3483	1	780
POA3485	0	26
POA3485	1	276
POA3487	0	7
POA3487	1	86
POA3488	0	10
POA3488	1	105
POA3489	0	7
POA3489	1	50
POA3490	0	158
POA3490	1	1135
POA3491	0	10
POA3491	1	123
POA3494	0	166
POA3494	1	497
POA3496	0	768
POA3496	1	5456
POA3498	0	502
POA3498	1	4823
POA3500	0	4971
POA3500	1	27767
POA3501	0	132
POA3501	1	1809
POA3505	0	489
POA3505	1	4343
POA3506	0	7
POA3506	1	29
POA3507	0	9
POA3507	1	149
POA3509	0	25
POA3509	1	208
POA3512	0	36
POA3512	1	335
POA3515	0	207
POA3515	1	1737
POA3516	0	57
POA3516	1	637
POA3517	0	209
POA3517	1	1212
POA3518	0	209
POA3518	1	1097
POA3520	0	30
POA3520	1	150
POA3521	0	63
POA3521	1	597
POA3522	0	66
POA3522	1	273
POA3523	0	485
POA3523	1	3135
POA3525	0	115
POA3525	1	1186
POA3527	0	98
POA3527	1	687
POA3529	0	10
POA3529	1	111
POA3530	0	14
POA3530	1	112
POA3531	0	13
POA3531	1	178
POA3533	0	106
POA3533	1	672
POA3537	0	122
POA3537	1	921
POA3540	0	37
POA3540	1	254
POA3542	0	14
POA3542	1	143
POA3544	0	33
POA3544	1	217
POA3546	0	54
POA3546	1	348
POA3549	0	1003
POA3549	1	2519
POA3550	0	4500
POA3550	1	35839
POA3551	0	2284
POA3551	1	27281
POA3555	0	2122
POA3555	1	17565
POA3556	0	1436
POA3556	1	11649
POA3557	0	73
POA3557	1	712
POA3558	0	70
POA3558	1	843
POA3559	0	33
POA3559	1	509
POA3561	0	385
POA3561	1	4051
POA3562	0	46
POA3562	1	233
POA3563	0	59
POA3563	1	749
POA3564	0	1604
POA3564	1	14340
POA3565	0	15
POA3565	1	94
POA3566	0	53
POA3566	1	498
POA3567	0	46
POA3567	1	609
POA3568	0	228
POA3568	1	2717
POA3570	0	64
POA3570	1	689
POA3571	0	49
POA3571	1	269
POA3572	0	17
POA3572	1	134
POA3573	0	60
POA3573	1	273
POA3575	0	117
POA3575	1	694
POA3576	0	5
POA3576	1	69
POA3579	0	518
POA3579	1	4847
POA3580	0	83
POA3580	1	908
POA3581	0	15
POA3581	1	153
POA3583	0	30
POA3583	1	179
POA3584	0	205
POA3584	1	933
POA3585	0	1799
POA3585	1	9407
POA3586	0	131
POA3586	1	698
POA3588	0	26
POA3588	1	330
POA3589	0	62
POA3589	1	290
POA3590	0	32
POA3590	1	304
POA3591	0	13
POA3591	1	146
POA3594	0	112
POA3594	1	418
POA3595	0	139
POA3595	1	524
POA3596	0	20
POA3596	1	74
POA3597	0	79
POA3597	1	336
POA3599	0	29
POA3599	1	103
POA3607	0	29
POA3607	1	102
POA3608	0	268
POA3608	1	2150
POA3610	0	441
POA3610	1	1271
POA3612	0	214
POA3612	1	1495
POA3614	0	75
POA3614	1	807
POA3616	0	622
POA3616	1	4735
POA3617	0	20
POA3617	1	138
POA3618	0	78
POA3618	1	601
POA3620	0	878
POA3620	1	7362
POA3621	0	222
POA3621	1	2146
POA3622	0	47
POA3622	1	410
POA3623	0	120
POA3623	1	779
POA3624	0	37
POA3624	1	524
POA3629	0	1241
POA3629	1	7886
POA3630	0	6056
POA3630	1	25216
POA3631	0	1287
POA3631	1	10325
POA3633	0	48
POA3633	1	557
POA3634	0	176
POA3634	1	1623
POA3635	0	47
POA3635	1	490
POA3636	0	457
POA3636	1	4784
POA3637	0	35
POA3637	1	559
POA3638	0	177
POA3638	1	1897
POA3639	0	45
POA3639	1	481
POA3640	0	124
POA3640	1	872
POA3641	0	168
POA3641	1	1070
POA3644	0	1389
POA3644	1	7838
POA3646	0	47
POA3646	1	537
POA3647	0	10
POA3647	1	34
POA3649	0	65
POA3649	1	369
POA3658	0	602
POA3658	1	5620
POA3659	0	93
POA3659	1	643
POA3660	0	1210
POA3660	1	6364
POA3662	0	112
POA3662	1	966
POA3663	0	26
POA3663	1	156
POA3664	0	135
POA3664	1	935
POA3665	0	48
POA3665	1	311
POA3666	0	490
POA3666	1	4208
POA3669	0	140
POA3669	1	1197
POA3670	0	68
POA3670	1	504
POA3672	0	1023
POA3672	1	9307
POA3673	0	210
POA3673	1	1522
POA3675	0	162
POA3675	1	1643
POA3677	0	1799
POA3677	1	16303
POA3678	0	602
POA3678	1	5754
POA3682	0	57
POA3682	1	556
POA3683	0	169
POA3683	1	1588
POA3685	0	227
POA3685	1	2495
POA3687	0	83
POA3687	1	1015
POA3688	0	93
POA3688	1	1143
POA3690	0	3488
POA3690	1	30030
POA3691	0	779
POA3691	1	8925
POA3694	0	17
POA3694	1	73
POA3695	0	15
POA3695	1	456
POA3697	0	41
POA3697	1	533
POA3698	0	103
POA3698	1	759
POA3699	0	184
POA3699	1	940
POA3700	0	116
POA3700	1	1202
POA3701	0	114
POA3701	1	964
POA3704	0	-1
POA3704	1	21
POA3705	0	33
POA3705	1	228
POA3707	0	213
POA3707	1	1623
POA3708	0	6
POA3708	1	54
POA3709	0	25
POA3709	1	265
POA3711	0	61
POA3711	1	431
POA3712	0	45
POA3712	1	308
POA3713	0	189
POA3713	1	835
POA3714	0	337
POA3714	1	3172
POA3715	0	45
POA3715	1	262
POA3717	0	289
POA3717	1	2361
POA3718	0	5
POA3718	1	67
POA3719	0	32
POA3719	1	335
POA3720	0	82
POA3720	1	488
POA3722	0	521
POA3722	1	4497
POA3723	0	476
POA3723	1	2529
POA3725	0	78
POA3725	1	551
POA3726	0	48
POA3726	1	353
POA3727	0	43
POA3727	1	266
POA3728	0	85
POA3728	1	551
POA3730	0	1068
POA3730	1	7765
POA3732	0	47
POA3732	1	541
POA3733	0	29
POA3733	1	186
POA3735	0	59
POA3735	1	543
POA3737	0	476
POA3737	1	3827
POA3738	0	27
POA3738	1	192
POA3739	0	27
POA3739	1	185
POA3740	0	121
POA3740	1	951
POA3741	0	517
POA3741	1	2583
POA3744	0	52
POA3744	1	401
POA3746	0	37
POA3746	1	348
POA3747	0	662
POA3747	1	3963
POA3749	0	138
POA3749	1	1750
POA3750	0	2507
POA3750	1	6553
POA3751	0	33
POA3751	1	244
POA3752	0	3481
POA3752	1	20579
POA3753	0	314
POA3753	1	2016
POA3754	0	5339
POA3754	1	32418
POA3755	0	23
POA3755	1	229
POA3756	0	1666
POA3756	1	10260
POA3757	0	958
POA3757	1	8001
POA3758	0	189
POA3758	1	1992
POA3759	0	120
POA3759	1	942
POA3760	0	31
POA3760	1	338
POA3761	0	141
POA3761	1	1085
POA3762	0	28
POA3762	1	103
POA3763	0	171
POA3763	1	1365
POA3764	0	1073
POA3764	1	8092
POA3765	0	764
POA3765	1	5997
POA3766	0	124
POA3766	1	1115
POA3767	0	155
POA3767	1	1096
POA3770	0	340
POA3770	1	2878
POA3775	0	376
POA3775	1	3485
POA3777	0	1230
POA3777	1	9521
POA3778	0	19
POA3778	1	186
POA3779	0	69
POA3779	1	325
POA3781	0	550
POA3781	1	3927
POA3782	0	834
POA3782	1	6993
POA3783	0	246
POA3783	1	2104
POA3785	0	26
POA3785	1	51
POA3786	0	210
POA3786	1	1308
POA3787	0	149
POA3787	1	913
POA3788	0	237
POA3788	1	1501
POA3789	0	23
POA3789	1	242
POA3791	0	162
POA3791	1	1275
POA3792	0	127
POA3792	1	938
POA3793	0	408
POA3793	1	3169
POA3795	0	158
POA3795	1	1088
POA3796	0	906
POA3796	1	8796
POA3797	0	414
POA3797	1	3062
POA3799	0	717
POA3799	1	5081
POA3800	0	1436
POA3800	1	775
POA3802	0	4213
POA3802	1	20085
POA3803	0	2358
POA3803	1	8497
POA3804	0	820
POA3804	1	7274
POA3805	0	9484
POA3805	1	47449
POA3806	0	7387
POA3806	1	41133
POA3807	0	648
POA3807	1	6449
POA3808	0	275
POA3808	1	2758
POA3809	0	1127
POA3809	1	6083
POA3810	0	7567
POA3810	1	40327
POA3812	0	210
POA3812	1	2102
POA3813	0	112
POA3813	1	774
POA3814	0	213
POA3814	1	2042
POA3815	0	271
POA3815	1	2751
POA3816	0	314
POA3816	1	2407
POA3818	0	1526
POA3818	1	12641
POA3820	0	1615
POA3820	1	14337
POA3821	0	266
POA3821	1	2651
POA3822	0	99
POA3822	1	886
POA3823	0	165
POA3823	1	1673
POA3824	0	551
POA3824	1	4453
POA3825	0	2276
POA3825	1	18005
POA3831	0	206
POA3831	1	1496
POA3832	0	49
POA3832	1	198
POA3833	0	50
POA3833	1	257
POA3835	0	19
POA3835	1	452
POA3840	0	2283
POA3840	1	14193
POA3842	0	782
POA3842	1	4001
POA3844	0	3572
POA3844	1	25408
POA3847	0	269
POA3847	1	1922
POA3850	0	1837
POA3850	1	12942
POA3851	0	1448
POA3851	1	4239
POA3852	0	9
POA3852	1	84
POA3854	0	84
POA3854	1	1313
POA3856	0	60
POA3856	1	929
POA3857	0	30
POA3857	1	334
POA3858	0	360
POA3858	1	2665
POA3859	0	102
POA3859	1	732
POA3860	0	689
POA3860	1	6483
POA3862	0	326
POA3862	1	2830
POA3864	0	23
POA3864	1	194
POA3865	0	54
POA3865	1	395
POA3869	0	156
POA3869	1	1470
POA3870	0	123
POA3870	1	1148
POA3871	0	351
POA3871	1	2551
POA3873	0	27
POA3873	1	294
POA3874	0	56
POA3874	1	502
POA3875	0	2372
POA3875	1	16253
POA3878	0	100
POA3878	1	994
POA3880	0	461
POA3880	1	3571
POA3882	0	96
POA3882	1	999
POA3885	0	170
POA3885	1	1701
POA3886	0	23
POA3886	1	366
POA3887	0	35
POA3887	1	307
POA3888	0	361
POA3888	1	3065
POA3889	0	37
POA3889	1	147
POA3890	0	53
POA3890	1	271
POA3891	0	10
POA3891	1	96
POA3892	0	100
POA3892	1	963
POA3893	0	6
POA3893	1	17
POA3895	0	16
POA3895	1	177
POA3896	0	66
POA3896	1	340
POA3898	0	198
POA3898	1	592
POA3900	0	19
POA3900	1	130
POA3902	0	23
POA3902	1	385
POA3903	0	98
POA3903	1	653
POA3904	0	174
POA3904	1	1275
POA3909	0	942
POA3909	1	6959
POA3910	0	2493
POA3910	1	20095
POA3911	0	409
POA3911	1	3005
POA3912	0	1534
POA3912	1	13623
POA3913	0	335
POA3913	1	3003
POA3915	0	1312
POA3915	1	8648
POA3916	0	141
POA3916	1	814
POA3918	0	402
POA3918	1	3303
POA3919	0	292
POA3919	1	2891
POA3920	0	41
POA3920	1	999
POA3921	0	14
POA3921	1	105
POA3922	0	982
POA3922	1	6756
POA3923	0	40
POA3923	1	479
POA3925	0	349
POA3925	1	3035
POA3926	0	353
POA3926	1	2889
POA3927	0	173
POA3927	1	1494
POA3928	0	43
POA3928	1	373
POA3929	0	71
POA3929	1	834
POA3930	0	2228
POA3930	1	15660
POA3931	0	3161
POA3931	1	20828
POA3933	0	144
POA3933	1	954
POA3934	0	2094
POA3934	1	16454
POA3936	0	1325
POA3936	1	9699
POA3937	0	160
POA3937	1	1364
POA3938	0	252
POA3938	1	2571
POA3939	0	1609
POA3939	1	12915
POA3940	0	661
POA3940	1	4269
POA3941	0	1424
POA3941	1	10748
POA3942	0	310
POA3942	1	2003
POA3943	0	184
POA3943	1	1408
POA3944	0	48
POA3944	1	462
POA3945	0	79
POA3945	1	899
POA3946	0	30
POA3946	1	179
POA3950	0	504
POA3950	1	4296
POA3951	0	103
POA3951	1	900
POA3953	0	827
POA3953	1	7028
POA3954	0	31
POA3954	1	373
POA3956	0	512
POA3956	1	2309
POA3957	0	37
POA3957	1	244
POA3958	0	24
POA3958	1	248
POA3959	0	122
POA3959	1	1029
POA3960	0	288
POA3960	1	2186
POA3962	0	98
POA3962	1	816
POA3964	0	5
POA3964	1	129
POA3965	0	22
POA3965	1	187
POA3966	0	66
POA3966	1	445
POA3967	0	11
POA3967	1	114
POA3971	0	452
POA3971	1	3566
POA3975	0	3594
POA3975	1	11654
POA3976	0	6902
POA3976	1	18628
POA3977	0	18470
POA3977	1	74856
POA3978	0	2478
POA3978	1	8170
POA3979	0	32
POA3979	1	289
POA3980	0	424
POA3980	1	2926
POA3981	0	634
POA3981	1	4264
POA3984	0	607
POA3984	1	4602
POA3987	0	158
POA3987	1	1369
POA3988	0	107
POA3988	1	892
POA3990	0	12
POA3990	1	94
POA3991	0	28
POA3991	1	331
POA3992	0	101
POA3992	1	866
POA3995	0	1312
POA3995	1	8861
POA3996	0	573
POA3996	1	4965
POA4000	0	8449
POA4000	1	8103
POA4005	0	4877
POA4005	1	12999
POA4006	0	5819
POA4006	1	8711
POA4007	0	2757
POA4007	1	10012
POA4008	0	136
POA4008	1	232
POA4009	0	0
POA4009	1	0
POA4010	0	509
POA4010	1	1787
POA4011	0	2729
POA4011	1	12451
POA4012	0	4134
POA4012	1	17694
POA4013	0	843
POA4013	1	3725
POA4014	0	1955
POA4014	1	9958
POA4017	0	4995
POA4017	1	31874
POA4018	0	2666
POA4018	1	9487
POA4019	0	2916
POA4019	1	17190
POA4020	0	3593
POA4020	1	18450
POA4021	0	1649
POA4021	1	8141
POA4022	0	1103
POA4022	1	6062
POA4025	0	174
POA4025	1	194
POA4029	0	67
POA4029	1	14
POA4030	0	3256
POA4030	1	13274
POA4031	0	2134
POA4031	1	11454
POA4032	0	3522
POA4032	1	12255
POA4034	0	7471
POA4034	1	36992
POA4035	0	2508
POA4035	1	21701
POA4036	0	769
POA4036	1	5733
POA4037	0	721
POA4037	1	7252
POA4051	0	3843
POA4051	1	23688
POA4053	0	5242
POA4053	1	38744
POA4054	0	1328
POA4054	1	12292
POA4055	0	1842
POA4055	1	18719
POA4059	0	4475
POA4059	1	9020
POA4060	0	1477
POA4060	1	11562
POA4061	0	1972
POA4061	1	14720
POA4064	0	1909
POA4064	1	8928
POA4065	0	971
POA4065	1	8529
POA4066	0	4296
POA4066	1	12402
POA4067	0	5029
POA4067	1	5395
POA4068	0	6033
POA4068	1	17584
POA4069	0	4420
POA4069	1	29207
POA4070	0	1690
POA4070	1	9923
POA4072	0	444
POA4072	1	1708
POA4073	0	1118
POA4073	1	8020
POA4074	0	3255
POA4074	1	20480
POA4075	0	3682
POA4075	1	19670
POA4076	0	4287
POA4076	1	3820
POA4077	0	8268
POA4077	1	22490
POA4078	0	5231
POA4078	1	20575
POA4101	0	7332
POA4101	1	15529
POA4102	0	2510
POA4102	1	5150
POA4103	0	3341
POA4103	1	10975
POA4104	0	1190
POA4104	1	5345
POA4105	0	2354
POA4105	1	10967
POA4106	0	415
POA4106	1	1180
POA4107	0	1206
POA4107	1	5084
POA4108	0	1930
POA4108	1	4098
POA4109	0	13508
POA4109	1	24099
POA4110	0	2586
POA4110	1	8332
POA4111	0	279
POA4111	1	904
POA4112	0	1919
POA4112	1	6189
POA4113	0	10135
POA4113	1	19778
POA4114	0	9604
POA4114	1	19460
POA4115	0	4063
POA4115	1	15245
POA4116	0	7664
POA4116	1	18272
POA4117	0	344
POA4117	1	1021
POA4118	0	6005
POA4118	1	24395
POA4119	0	1491
POA4119	1	4850
POA4120	0	2010
POA4120	1	6926
POA4121	0	3288
POA4121	1	21976
POA4122	0	8693
POA4122	1	35157
POA4123	0	3189
POA4123	1	15302
POA4124	0	2792
POA4124	1	16880
POA4125	0	984
POA4125	1	6158
POA4127	0	5523
POA4127	1	20850
POA4128	0	2827
POA4128	1	13679
POA4129	0	1063
POA4129	1	5240
POA4130	0	1076
POA4130	1	7456
POA4131	0	2892
