POA_CODE_2016	FamilyHousehold	IncomeHousehold.max	households
POA0820	1	78750	163
POA0820	1	91875	179
POA0820	1	105000	237
POA0820	1	131250	616
POA0820	1	157500	422
POA0820	1	183750	395
POA0820	1	210000	420
POA0820	1	Inf	1057
POA0822	0		77
POA0822	0	0	20
POA0822	0	7875	20
POA0822	0	15750	74
POA0822	0	21000	58
POA0822	0	26250	69
POA0822	0	34125	38
POA0822	0	42000	50
POA0822	0	52500	68
POA0822	0	65625	88
POA0822	0	78750	78
POA0822	0	91875	77
POA0822	0	105000	60
POA0822	0	131250	83
POA0822	0	157500	12
POA0822	0	183750	7
POA0822	0	210000	24
POA0822	0	Inf	4
POA0822	1		805
POA0822	1	0	32
POA0822	1	7875	61
POA0822	1	15750	131
POA0822	1	21000	61
POA0822	1	26250	203
POA0822	1	34125	159
POA0822	1	42000	262
POA0822	1	52500	297
POA0822	1	65625	337
POA0822	1	78750	303
POA0822	1	91875	219
POA0822	1	105000	205
POA0822	1	131250	343
POA0822	1	157500	254
POA0822	1	183750	176
POA0822	1	210000	89
POA0822	1	Inf	224
POA0828	0		9
POA0828	0	0	3
POA0828	0	15750	3
POA0828	0	21000	4
POA0828	0	26250	3
POA0828	0	34125	3
POA0828	0	42000	3
POA0828	0	52500	6
POA0828	0	65625	7
POA0828	0	78750	4
POA0828	0	91875	3
POA0828	0	105000	9
POA0828	0	131250	8
POA0828	1		33
POA0828	1	15750	3
POA0828	1	21000	3
POA0828	1	26250	10
POA0828	1	34125	10
POA0828	1	42000	5
POA0828	1	52500	17
POA0828	1	65625	9
POA0828	1	78750	9
POA0828	1	91875	11
POA0828	1	105000	8
POA0828	1	131250	24
POA0828	1	157500	16
POA0828	1	183750	17
POA0828	1	210000	7
POA0828	1	Inf	27
POA0829	0		4
POA0829	0	42000	3
POA0829	0	65625	3
POA0829	1		6
POA0829	1	15750	3
POA0829	1	42000	3
POA0829	1	78750	3
POA0829	1	91875	6
POA0829	1	105000	5
POA0829	1	131250	7
POA0829	1	183750	4
POA0829	1	210000	6
POA0829	1	Inf	12
POA0830	0		132
POA0830	0	0	38
POA0830	0	7875	12
POA0830	0	15750	58
POA0830	0	21000	117
POA0830	0	26250	121
POA0830	0	34125	73
POA0830	0	42000	66
POA0830	0	52500	89
POA0830	0	65625	134
POA0830	0	78750	115
POA0830	0	91875	97
POA0830	0	105000	83
POA0830	0	131250	125
POA0830	0	157500	37
POA0830	0	183750	13
POA0830	0	210000	38
POA0830	0	Inf	25
POA0830	1		610
POA0830	1	0	25
POA0830	1	7875	19
POA0830	1	15750	24
POA0830	1	21000	43
POA0830	1	26250	82
POA0830	1	34125	94
POA0830	1	42000	161
POA0830	1	52500	139
POA0830	1	65625	197
POA0830	1	78750	219
POA0830	1	91875	240
POA0830	1	105000	253
POA0830	1	131250	607
POA0830	1	157500	494
POA0830	1	183750	385
POA0830	1	210000	319
POA0830	1	Inf	564
POA0832	0		77
POA0832	0	0	8
POA0832	0	7875	9
POA0832	0	15750	19
POA0832	0	21000	31
POA0832	0	26250	47
POA0832	0	34125	25
POA0832	0	42000	43
POA0832	0	52500	76
POA0832	0	65625	84
POA0832	0	78750	105
POA0832	0	91875	104
POA0832	0	105000	77
POA0832	0	131250	123
POA0832	0	157500	25
POA0832	0	183750	24
POA0832	0	210000	39
POA0832	0	Inf	28
POA0832	1		427
POA0832	1	0	17
POA0832	1	7875	3
POA0832	1	15750	9
POA0832	1	21000	12
POA0832	1	26250	29
POA0832	1	34125	34
POA0832	1	42000	57
POA0832	1	52500	88
POA0832	1	65625	160
POA0832	1	78750	183
POA0832	1	91875	205
POA0832	1	105000	263
POA0832	1	131250	630
POA0832	1	157500	484
POA0832	1	183750	385
POA0832	1	210000	376
POA0832	1	Inf	627
POA0834	0		8
POA0834	0	0	7
POA0834	0	26250	3
POA0834	0	34125	8
POA0834	0	42000	10
POA0834	0	52500	12
POA0834	0	65625	16
POA0834	0	78750	16
POA0834	0	91875	13
POA0834	0	105000	3
POA0834	0	131250	14
POA0834	0	210000	3
POA0834	0	Inf	7
POA0834	1		62
POA0834	1	0	8
POA0834	1	26250	11
POA0834	1	34125	3
POA0834	1	42000	11
POA0834	1	52500	14
POA0834	1	65625	18
POA0834	1	78750	22
POA0834	1	91875	13
POA0834	1	105000	22
POA0834	1	131250	62
POA0834	1	157500	42
POA0834	1	183750	59
POA0834	1	210000	40
POA0834	1	Inf	92
POA0835	0		18
POA0835	0	0	11
POA0835	0	15750	8
POA0835	0	21000	18
POA0835	0	26250	22
POA0835	0	34125	9
POA0835	0	42000	15
POA0835	0	52500	14
POA0835	0	65625	21
POA0835	0	78750	19
POA0835	0	91875	12
POA0835	0	105000	12
POA0835	0	131250	20
POA0835	0	157500	3
POA0835	0	210000	8
POA0835	0	Inf	4
POA0835	1		118
POA0835	1	0	10
POA0835	1	15750	3
POA0835	1	21000	3
POA0835	1	26250	12
POA0835	1	34125	8
POA0835	1	42000	7
POA0835	1	52500	22
POA0835	1	65625	35
POA0835	1	78750	41
POA0835	1	91875	34
POA0835	1	105000	47
POA0835	1	131250	105
POA0835	1	157500	69
POA0835	1	183750	80
POA0835	1	210000	55
POA0835	1	Inf	150
POA0836	0		36
POA0836	0	0	11
POA0836	0	15750	18
POA0836	0	21000	22
POA0836	0	26250	33
POA0836	0	34125	25
POA0836	0	42000	25
POA0836	0	52500	33
POA0836	0	65625	45
POA0836	0	78750	44
POA0836	0	91875	26
POA0836	0	105000	26
POA0836	0	131250	38
POA0836	0	157500	11
POA0836	0	183750	10
POA0836	0	210000	20
POA0836	0	Inf	12
POA0836	1		290
POA0836	1	0	6
POA0836	1	7875	5
POA0836	1	15750	4
POA0836	1	21000	5
POA0836	1	26250	14
POA0836	1	34125	14
POA0836	1	42000	36
POA0836	1	52500	46
POA0836	1	65625	63
POA0836	1	78750	92
POA0836	1	91875	71
POA0836	1	105000	84
POA0836	1	131250	246
POA0836	1	157500	209
POA0836	1	183750	181
POA0836	1	210000	160
POA0836	1	Inf	358
POA0837	0	15750	3
POA0837	0	21000	4
POA0837	0	26250	6
POA0837	0	34125	8
POA0837	0	42000	4
POA0837	0	65625	3
POA0837	0	78750	3
POA0837	0	105000	6
POA0837	0	131250	7
POA0837	1		10
POA0837	1	42000	5
POA0837	1	52500	6
POA0837	1	65625	6
POA0837	1	78750	9
POA0837	1	91875	3
POA0837	1	105000	6
POA0837	1	131250	19
POA0837	1	157500	7
POA0837	1	183750	5
POA0837	1	Inf	6
POA0838	0		5
POA0838	0	21000	4
POA0838	0	26250	3
POA0838	0	42000	3
POA0838	0	52500	3
POA0838	0	65625	3
POA0838	0	78750	3
POA0838	0	91875	8
POA0838	0	105000	3
POA0838	0	131250	3
POA0838	0	157500	3
POA0838	0	210000	3
POA0838	1		30
POA0838	1	42000	9
POA0838	1	52500	6
POA0838	1	65625	9
POA0838	1	78750	8
POA0838	1	91875	13
POA0838	1	105000	6
POA0838	1	131250	32
POA0838	1	157500	19
POA0838	1	183750	21
POA0838	1	210000	12
POA0838	1	Inf	24
POA0839	0		3
POA0839	0	21000	3
POA0839	0	26250	3
POA0839	0	34125	4
POA0839	0	42000	3
POA0839	0	52500	5
POA0839	0	65625	12
POA0839	0	78750	7
POA0839	0	91875	12
POA0839	0	105000	4
POA0839	0	131250	6
POA0839	0	210000	3
POA0839	1		12
POA0839	1	21000	4
POA0839	1	26250	4
POA0839	1	34125	3
POA0839	1	52500	7
POA0839	1	65625	10
POA0839	1	78750	4
POA0839	1	91875	7
POA0839	1	105000	12
POA0839	1	131250	17
POA0839	1	157500	15
POA0839	1	183750	9
POA0839	1	210000	8
POA0839	1	Inf	13
POA0840	0		12
POA0840	0	0	4
POA0840	0	7875	4
POA0840	0	15750	4
POA0840	0	21000	13
POA0840	0	26250	15
POA0840	0	34125	3
POA0840	0	42000	6
POA0840	0	52500	7
POA0840	0	65625	4
POA0840	0	91875	3
POA0840	0	131250	3
POA0840	1		15
POA0840	1	26250	16
POA0840	1	34125	8
POA0840	1	42000	12
POA0840	1	52500	6
POA0840	1	65625	7
POA0840	1	78750	9
POA0840	1	91875	5
POA0840	1	131250	7
POA0840	1	157500	5
POA0840	1	183750	4
POA0841	0		9
POA0841	0	0	4
POA0841	0	15750	4
POA0841	0	21000	5
POA0841	0	26250	6
POA0841	0	34125	9
POA0841	0	42000	4
POA0841	0	52500	3
POA0841	0	65625	5
POA0841	0	78750	3
POA0841	0	91875	8
POA0841	0	105000	4
POA0841	0	131250	4
POA0841	0	210000	3
POA0841	1		25
POA0841	1	26250	3
POA0841	1	34125	4
POA0841	1	42000	9
POA0841	1	52500	7
POA0841	1	65625	3
POA0841	1	78750	9
POA0841	1	91875	3
POA0841	1	105000	12
POA0841	1	131250	21
POA0841	1	157500	24
POA0841	1	183750	4
POA0841	1	210000	7
POA0841	1	Inf	17
POA0845	0		4
POA0845	0	15750	7
POA0845	0	21000	6
POA0845	0	26250	10
POA0845	0	34125	4
POA0845	0	42000	3
POA0845	0	52500	7
POA0845	0	65625	10
POA0845	0	78750	4
POA0845	0	91875	6
POA0845	0	105000	5
POA0845	0	131250	6
POA0845	1		23
POA0845	1	7875	4
POA0845	1	21000	3
POA0845	1	26250	3
POA0845	1	34125	5
POA0845	1	42000	3
POA0845	1	52500	6
POA0845	1	65625	4
POA0845	1	78750	9
POA0845	1	91875	3
POA0845	1	105000	4
POA0845	1	131250	17
POA0845	1	157500	7
POA0845	1	183750	4
POA0846	0		9
POA0846	0	0	3
POA0846	0	15750	3
POA0846	0	21000	3
POA0846	0	26250	12
POA0846	0	34125	4
POA0846	0	65625	3
POA0846	0	131250	5
POA0846	1		8
POA0846	1	26250	7
POA0846	1	34125	4
POA0846	1	42000	8
POA0846	1	52500	8
POA0846	1	65625	5
POA0846	1	78750	12
POA0846	1	91875	3
POA0846	1	105000	3
POA0846	1	131250	7
POA0846	1	157500	5
POA0846	1	183750	3
POA0847	0	15750	7
POA0847	0	21000	5
POA0847	0	26250	10
POA0847	0	34125	4
POA0847	0	42000	4
POA0847	0	52500	3
POA0847	0	65625	9
POA0847	0	78750	3
POA0847	0	105000	4
POA0847	1		3
POA0847	1	0	3
POA0847	1	42000	3
POA0847	1	52500	8
POA0847	1	65625	6
POA0847	1	78750	4
POA0847	1	91875	3
POA0847	1	105000	3
POA0847	1	131250	4
POA0847	1	157500	3
POA0847	1	Inf	3
POA0850	0		69
POA0850	0	0	13
POA0850	0	7875	15
POA0850	0	15750	14
POA0850	0	21000	60
POA0850	0	26250	47
POA0850	0	34125	39
POA0850	0	42000	50
POA0850	0	52500	54
POA0850	0	65625	57
POA0850	0	78750	69
POA0850	0	91875	47
POA0850	0	105000	50
POA0850	0	131250	62
POA0850	0	157500	14
POA0850	0	183750	9
POA0850	0	210000	16
POA0850	0	Inf	5
POA0850	1		282
POA0850	1	0	11
POA0850	1	7875	12
POA0850	1	15750	16
POA0850	1	21000	14
POA0850	1	26250	31
POA0850	1	34125	29
POA0850	1	42000	64
POA0850	1	52500	66
POA0850	1	65625	79
POA0850	1	78750	104
POA0850	1	91875	88
POA0850	1	105000	82
POA0850	1	131250	207
POA0850	1	157500	200
POA0850	1	183750	122
POA0850	1	210000	69
POA0850	1	Inf	125
POA0852	0		37
POA0852	0	0	14
POA0852	0	7875	11
POA0852	0	15750	31
POA0852	0	21000	22
POA0852	0	26250	25
POA0852	0	34125	22
POA0852	0	42000	19
POA0852	0	52500	28
POA0852	0	65625	23
POA0852	0	78750	29
POA0852	0	91875	21
POA0852	0	105000	16
POA0852	0	131250	23
POA0852	0	210000	10
POA0852	1		249
POA0852	1	0	19
POA0852	1	7875	18
POA0852	1	15750	31
POA0852	1	21000	11
POA0852	1	26250	93
POA0852	1	34125	38
POA0852	1	42000	83
POA0852	1	52500	90
POA0852	1	65625	96
POA0852	1	78750	73
POA0852	1	91875	63
POA0852	1	105000	54
POA0852	1	131250	99
POA0852	1	157500	59
POA0852	1	183750	24
POA0852	1	210000	21
POA0852	1	Inf	40
POA0853	1		17
POA0853	1	52500	3
POA0853	1	65625	8
POA0853	1	78750	12
POA0853	1	91875	17
POA0853	1	105000	18
POA0853	1	131250	35
POA0853	1	157500	34
POA0853	1	183750	10
POA0853	1	210000	10
POA0853	1	Inf	3
POA0854	0	0	3
POA0854	0	15750	8
POA0854	0	21000	5
POA0854	0	26250	9
POA0854	0	34125	3
POA0854	0	52500	4
POA0854	0	65625	3
POA0854	0	78750	3
POA0854	0	91875	4
POA0854	0	105000	4
POA0854	1		16
POA0854	1	15750	5
POA0854	1	21000	3
POA0854	1	26250	7
POA0854	1	34125	3
POA0854	1	42000	4
POA0854	1	52500	16
POA0854	1	65625	14
POA0854	1	78750	17
POA0854	1	91875	6
POA0854	1	105000	8
POA0854	1	131250	17
POA0854	1	157500	13
POA0854	1	183750	6
POA0854	1	210000	3
POA0854	1	Inf	11
POA0860	0		20
POA0860	0	7875	6
POA0860	0	15750	24
POA0860	0	21000	17
POA0860	0	26250	15
POA0860	0	34125	17
POA0860	0	42000	18
POA0860	0	52500	28
POA0860	0	65625	35
POA0860	0	78750	19
POA0860	0	91875	27
POA0860	0	105000	24
POA0860	0	131250	33
POA0860	0	157500	3
POA0860	0	183750	4
POA0860	0	210000	8
POA0860	0	Inf	3
POA0860	1		95
POA0860	1	0	3
POA0860	1	7875	3
POA0860	1	15750	4
POA0860	1	21000	3
POA0860	1	26250	14
POA0860	1	34125	21
POA0860	1	42000	30
POA0860	1	52500	36
POA0860	1	65625	39
POA0860	1	78750	37
POA0860	1	91875	29
POA0860	1	105000	42
POA0860	1	131250	65
POA0860	1	157500	61
POA0860	1	183750	35
POA0860	1	210000	26
POA0860	1	Inf	33
POA0862	0		3
POA0862	0	26250	8
POA0862	0	42000	8
POA0862	0	52500	4
POA0862	0	65625	4
POA0862	0	78750	5
POA0862	0	105000	4
POA0862	0	183750	3
POA0862	1		6
POA0862	1	34125	7
POA0862	1	42000	10
POA0862	1	52500	7
POA0862	1	65625	14
POA0862	1	78750	13
POA0862	1	91875	5
POA0862	1	105000	11
POA0862	1	131250	17
POA0862	1	157500	3
POA0862	1	183750	4
POA0870	0		183
POA0870	0	0	41
POA0870	0	7875	24
POA0870	0	15750	64
POA0870	0	21000	100
POA0870	0	26250	135
POA0870	0	34125	109
POA0870	0	42000	115
POA0870	0	52500	177
POA0870	0	65625	218
POA0870	0	78750	199
POA0870	0	91875	182
POA0870	0	105000	155
POA0870	0	131250	195
POA0870	0	157500	44
POA0870	0	183750	27
POA0870	0	210000	75
POA0870	0	Inf	43
POA0870	1		648
POA0870	1	0	27
POA0870	1	7875	7
POA0870	1	15750	25
POA0870	1	21000	21
POA0870	1	26250	56
POA0870	1	34125	54
POA0870	1	42000	104
POA0870	1	52500	129
POA0870	1	65625	186
POA0870	1	78750	228
POA0870	1	91875	235
POA0870	1	105000	296
POA0870	1	131250	686
POA0870	1	157500	534
POA0870	1	183750	364
POA0870	1	210000	279
POA0870	1	Inf	485
POA0872	0		73
POA0872	0	0	14
POA0872	0	7875	11
POA0872	0	15750	55
POA0872	0	21000	32
POA0872	0	26250	26
POA0872	0	34125	40
POA0872	0	42000	81
POA0872	0	52500	93
POA0872	0	65625	109
POA0872	0	78750	113
POA0872	0	91875	51
POA0872	0	105000	62
POA0872	0	131250	84
POA0872	0	157500	8
POA0872	0	183750	5
POA0872	0	210000	19
POA0872	0	Inf	3
POA0872	1		429
POA0872	1	0	3
POA0872	1	7875	20
POA0872	1	15750	72
POA0872	1	21000	14
POA0872	1	26250	178
POA0872	1	34125	112
POA0872	1	42000	177
POA0872	1	52500	212
POA0872	1	65625	198
POA0872	1	78750	199
POA0872	1	91875	140
POA0872	1	105000	94
POA0872	1	131250	187
POA0872	1	157500	84
POA0872	1	183750	57
POA0872	1	210000	21
POA0872	1	Inf	50
POA0873	0		19
POA0873	0	0	10
POA0873	0	7875	5
POA0873	0	15750	16
POA0873	0	21000	24
POA0873	0	26250	15
POA0873	0	34125	21
POA0873	0	42000	29
POA0873	0	52500	14
POA0873	0	65625	20
POA0873	0	78750	13
POA0873	0	91875	13
POA0873	0	105000	9
POA0873	0	131250	11
POA0873	0	210000	6
POA0873	1		91
POA0873	1	7875	8
POA0873	1	15750	7
POA0873	1	26250	25
POA0873	1	34125	10
POA0873	1	42000	31
POA0873	1	52500	22
POA0873	1	65625	17
POA0873	1	78750	22
POA0873	1	91875	19
POA0873	1	105000	24
POA0873	1	131250	51
POA0873	1	157500	56
POA0873	1	183750	31
POA0873	1	210000	23
POA0873	1	Inf	45
POA0874	0		3
POA0874	0	0	3
POA0874	0	26250	3
POA0874	0	34125	5
POA0874	0	42000	6
POA0874	0	52500	4
POA0874	0	65625	12
POA0874	0	78750	8
POA0874	0	91875	8
POA0874	0	131250	10
POA0874	0	210000	4
POA0874	1		21
POA0874	1	65625	7
POA0874	1	91875	3
POA0874	1	105000	4
POA0874	1	131250	23
POA0874	1	157500	19
POA0874	1	183750	3
POA0874	1	210000	12
POA0874	1	Inf	20
POA0875	0		27
POA0875	0	0	3
POA0875	0	7875	3
POA0875	0	15750	7
POA0875	0	21000	28
POA0875	0	26250	18
POA0875	0	34125	18
POA0875	0	42000	18
POA0875	0	52500	20
POA0875	0	65625	21
POA0875	0	78750	22
POA0875	0	91875	17
POA0875	0	105000	17
POA0875	0	131250	17
POA0875	0	183750	3
POA0875	0	Inf	4
POA0875	1		83
POA0875	1	0	3
POA0875	1	7875	4
POA0875	1	21000	4
POA0875	1	26250	14
POA0875	1	34125	11
POA0875	1	42000	22
POA0875	1	52500	17
POA0875	1	65625	34
POA0875	1	78750	30
POA0875	1	91875	29
POA0875	1	105000	32
POA0875	1	131250	82
POA0875	1	157500	60
POA0875	1	183750	40
POA0875	1	210000	37
POA0875	1	Inf	44
POA0880	0		36
POA0880	0	0	4
POA0880	0	15750	4
POA0880	0	21000	3
POA0880	0	26250	6
POA0880	0	34125	4
POA0880	0	42000	12
POA0880	0	52500	20
POA0880	0	65625	25
POA0880	0	78750	27
POA0880	0	91875	33
POA0880	0	105000	26
POA0880	0	131250	46
POA0880	0	183750	3
POA0880	0	210000	11
POA0880	0	Inf	4
POA0880	1		246
POA0880	1	15750	4
POA0880	1	26250	9
POA0880	1	34125	9
POA0880	1	42000	15
POA0880	1	52500	16
POA0880	1	65625	29
POA0880	1	78750	40
POA0880	1	91875	48
POA0880	1	105000	49
POA0880	1	131250	139
POA0880	1	157500	110
POA0880	1	183750	88
POA0880	1	210000	54
POA0880	1	Inf	111
POA0885	0		3
POA0885	0	52500	3
POA0885	0	65625	9
POA0885	0	78750	8
POA0885	0	91875	5
POA0885	0	105000	11
POA0885	0	131250	14
POA0885	0	210000	8
POA0885	1		22
POA0885	1	91875	3
POA0885	1	105000	10
POA0885	1	131250	23
POA0885	1	157500	16
POA0885	1	183750	35
POA0885	1	210000	19
POA0885	1	Inf	62
POA0886	0		11
POA0886	0	21000	3
POA0886	0	34125	3
POA0886	0	42000	8
POA0886	0	52500	8
POA0886	0	65625	17
POA0886	0	78750	11
POA0886	0	91875	11
POA0886	0	105000	19
POA0886	0	131250	21
POA0886	0	210000	3
POA0886	1		41
POA0886	1	34125	4
POA0886	1	42000	9
POA0886	1	52500	3
POA0886	1	65625	7
POA0886	1	78750	10
POA0886	1	91875	14
POA0886	1	105000	10
POA0886	1	131250	32
POA0886	1	157500	32
POA0886	1	183750	18
POA0886	1	210000	19
POA0886	1	Inf	21
POA2000	0		349
POA2000	0	0	448
POA2000	0	7875	68
POA2000	0	15750	93
POA2000	0	21000	112
POA2000	0	26250	139
POA2000	0	34125	151
POA2000	0	42000	162
POA2000	0	52500	241
POA2000	0	65625	335
POA2000	0	78750	309
POA2000	0	91875	310
POA2000	0	105000	258
POA2000	0	131250	578
POA2000	0	157500	153
POA2000	0	183750	84
POA2000	0	210000	555
POA2000	0	Inf	159
POA2000	1		468
POA2000	1	0	134
POA2000	1	7875	35
POA2000	1	15750	35
POA2000	1	21000	31
POA2000	1	26250	69
POA2000	1	34125	61
POA2000	1	42000	130
POA2000	1	52500	141
POA2000	1	65625	256
POA2000	1	78750	255
POA2000	1	91875	236
POA2000	1	105000	240
POA2000	1	131250	558
POA2000	1	157500	388
POA2000	1	183750	308
POA2000	1	210000	338
POA2000	1	Inf	903
POA2007	0		99
POA2007	0	0	395
POA2007	0	7875	43
POA2007	0	15750	75
POA2007	0	21000	72
POA2007	0	26250	95
POA2007	0	34125	63
POA2007	0	42000	76
POA2007	0	52500	98
POA2007	0	65625	126
POA2007	0	78750	86
POA2007	0	91875	86
POA2007	0	105000	74
POA2007	0	131250	152
POA2007	0	157500	38
POA2007	0	183750	28
POA2007	0	210000	69
POA2007	0	Inf	30
POA2007	1		109
POA2007	1	0	45
POA2007	1	7875	3
POA2007	1	15750	14
POA2007	1	21000	8
POA2007	1	26250	17
POA2007	1	34125	30
POA2007	1	42000	45
POA2007	1	52500	55
POA2007	1	65625	62
POA2007	1	78750	77
POA2007	1	91875	74
POA2007	1	105000	75
POA2007	1	131250	156
POA2007	1	157500	89
POA2007	1	183750	76
POA2007	1	210000	58
POA2007	1	Inf	133
POA2008	0		190
POA2008	0	0	684
POA2008	0	7875	105
POA2008	0	15750	139
POA2008	0	21000	119
POA2008	0	26250	136
POA2008	0	34125	123
POA2008	0	42000	120
POA2008	0	52500	116
POA2008	0	65625	144
POA2008	0	78750	141
POA2008	0	91875	138
POA2008	0	105000	135
POA2008	0	131250	230
POA2008	0	157500	83
POA2008	0	183750	49
POA2008	0	210000	132
POA2008	0	Inf	74
POA2008	1		140
POA2008	1	0	118
POA2008	1	7875	17
POA2008	1	15750	19
POA2008	1	21000	21
POA2008	1	26250	28
POA2008	1	34125	27
POA2008	1	42000	55
POA2008	1	52500	67
POA2008	1	65625	97
POA2008	1	78750	90
POA2008	1	91875	86
POA2008	1	105000	92
POA2008	1	131250	171
POA2008	1	157500	152
POA2008	1	183750	131
POA2008	1	210000	97
POA2008	1	Inf	266
POA2009	0		226
POA2009	0	0	92
POA2009	0	7875	19
POA2009	0	15750	48
POA2009	0	21000	80
POA2009	0	26250	95
POA2009	0	34125	59
POA2009	0	42000	93
POA2009	0	52500	115
POA2009	0	65625	160
POA2009	0	78750	135
POA2009	0	91875	147
POA2009	0	105000	147
POA2009	0	131250	347
POA2009	0	157500	64
POA2009	0	183750	50
POA2009	0	210000	301
POA2009	0	Inf	125
POA2009	1		309
POA2009	1	0	28
POA2009	1	7875	15
POA2009	1	15750	27
POA2009	1	21000	10
POA2009	1	26250	37
POA2009	1	34125	57
POA2009	1	42000	86
POA2009	1	52500	71
POA2009	1	65625	126
POA2009	1	78750	126
POA2009	1	91875	124
POA2009	1	105000	137
POA2009	1	131250	339
POA2009	1	157500	242
POA2009	1	183750	205
POA2009	1	210000	262
POA2009	1	Inf	851
POA2010	0		531
POA2010	0	0	195
POA2010	0	7875	69
POA2010	0	15750	258
POA2010	0	21000	407
POA2010	0	26250	380
POA2010	0	34125	251
POA2010	0	42000	283
POA2010	0	52500	350
POA2010	0	65625	461
POA2010	0	78750	481
POA2010	0	91875	442
POA2010	0	105000	375
POA2010	0	131250	937
POA2010	0	157500	154
POA2010	0	183750	118
POA2010	0	210000	882
POA2010	0	Inf	380
POA2010	1		493
POA2010	1	0	42
POA2010	1	7875	16
POA2010	1	15750	31
POA2010	1	21000	18
POA2010	1	26250	46
POA2010	1	34125	51
POA2010	1	42000	118
POA2010	1	52500	133
POA2010	1	65625	184
POA2010	1	78750	188
POA2010	1	91875	164
POA2010	1	105000	199
POA2010	1	131250	579
POA2010	1	157500	482
POA2010	1	183750	439
POA2010	1	210000	451
POA2010	1	Inf	1624
POA2011	0		292
POA2011	0	0	120
POA2011	0	7875	53
POA2011	0	15750	137
POA2011	0	21000	202
POA2011	0	26250	350
POA2011	0	34125	274
POA2011	0	42000	306
POA2011	0	52500	439
POA2011	0	65625	556
POA2011	0	78750	502
POA2011	0	91875	512
POA2011	0	105000	396
POA2011	0	131250	848
POA2011	0	157500	89
POA2011	0	183750	74
POA2011	0	210000	740
POA2011	0	Inf	164
POA2011	1		399
POA2011	1	0	33
POA2011	1	7875	13
POA2011	1	15750	26
POA2011	1	21000	12
POA2011	1	26250	42
POA2011	1	34125	46
POA2011	1	42000	97
POA2011	1	52500	89
POA2011	1	65625	143
POA2011	1	78750	144
POA2011	1	91875	133
POA2011	1	105000	160
POA2011	1	131250	386
POA2011	1	157500	298
POA2011	1	183750	273
POA2011	1	210000	281
POA2011	1	Inf	1016
