POA_CODE_2016	Age5yr	Indigenous	persons
POA2203	50-54	0	896
POA2203	50-54	1	16
POA2203	55-59		53
POA2203	55-59	0	710
POA2203	55-59	1	11
POA2203	60-64		35
POA2203	60-64	0	534
POA2203	60-64	1	8
POA2203	65+		132
POA2203	65+	0	1515
POA2203	65+	1	9
POA2204	0-4		88
POA2204	0-4	0	1312
POA2204	0-4	1	41
POA2204	5-9		81
POA2204	5-9	0	1198
POA2204	5-9	1	34
POA2204	10-14		63
POA2204	10-14	0	927
POA2204	10-14	1	27
POA2204	15-19		46
POA2204	15-19	0	825
POA2204	15-19	1	39
POA2204	20-24		167
POA2204	20-24	0	1811
POA2204	20-24	1	35
POA2204	25-29		226
POA2204	25-29	0	2661
POA2204	25-29	1	43
POA2204	30-34		228
POA2204	30-34	0	2622
POA2204	30-34	1	34
POA2204	35-39		172
POA2204	35-39	0	2113
POA2204	35-39	1	15
POA2204	40-44		161
POA2204	40-44	0	1985
POA2204	40-44	1	27
POA2204	45-49		134
POA2204	45-49	0	1722
POA2204	45-49	1	34
POA2204	50-54		106
POA2204	50-54	0	1402
POA2204	50-54	1	29
POA2204	55-59		84
POA2204	55-59	0	1331
POA2204	55-59	1	27
POA2204	60-64		78
POA2204	60-64	0	1079
POA2204	60-64	1	17
POA2204	65+		195
POA2204	65+	0	3258
POA2204	65+	1	29
POA2205	0-4		57
POA2205	0-4	0	1080
POA2205	0-4	1	8
POA2205	5-9		30
POA2205	5-9	0	743
POA2205	5-9	1	3
POA2205	10-14		31
POA2205	10-14	0	647
POA2205	10-14	1	9
POA2205	15-19		57
POA2205	15-19	0	805
POA2205	15-19	1	12
POA2205	20-24		138
POA2205	20-24	0	2034
POA2205	20-24	1	24
POA2205	25-29		255
POA2205	25-29	0	3212
POA2205	25-29	1	9
POA2205	30-34		174
POA2205	30-34	0	2551
POA2205	30-34	1	13
POA2205	35-39		113
POA2205	35-39	0	1493
POA2205	35-39	1	11
POA2205	40-44		65
POA2205	40-44	0	1055
POA2205	40-44	1	12
POA2205	45-49		55
POA2205	45-49	0	820
POA2205	45-49	1	5
POA2205	50-54		40
POA2205	50-54	0	761
POA2205	50-54	1	12
POA2205	55-59		45
POA2205	55-59	0	695
POA2205	55-59	1	3
POA2205	60-64		42
POA2205	60-64	0	626
POA2205	60-64	1	5
POA2205	65+		81
POA2205	65+	0	1627
POA2206	0-4		60
POA2206	0-4	0	998
POA2206	0-4	1	19
POA2206	5-9		84
POA2206	5-9	0	1160
POA2206	5-9	1	16
POA2206	10-14		82
POA2206	10-14	0	1143
POA2206	10-14	1	23
POA2206	15-19		59
POA2206	15-19	0	1094
POA2206	15-19	1	12
POA2206	20-24		60
POA2206	20-24	0	958
POA2206	20-24	1	18
POA2206	25-29		57
POA2206	25-29	0	881
POA2206	25-29	1	17
POA2206	30-34		54
POA2206	30-34	0	987
POA2206	30-34	1	7
POA2206	35-39		79
POA2206	35-39	0	1141
POA2206	35-39	1	13
POA2206	40-44		105
POA2206	40-44	0	1481
POA2206	40-44	1	11
POA2206	45-49		80
POA2206	45-49	0	1448
POA2206	45-49	1	11
POA2206	50-54		83
POA2206	50-54	0	1253
POA2206	50-54	1	6
POA2206	55-59		66
POA2206	55-59	0	1107
POA2206	55-59	1	4
POA2206	60-64		50
POA2206	60-64	0	898
POA2206	60-64	1	7
POA2206	65+		183
POA2206	65+	0	3593
POA2206	65+	1	15
POA2207	0-4		72
POA2207	0-4	0	1710
POA2207	0-4	1	18
POA2207	5-9		83
POA2207	5-9	0	1685
POA2207	5-9	1	11
POA2207	10-14		68
POA2207	10-14	0	1553
POA2207	10-14	1	5
POA2207	15-19		62
POA2207	15-19	0	1613
POA2207	15-19	1	12
POA2207	20-24		96
POA2207	20-24	0	1661
POA2207	20-24	1	17
POA2207	25-29		107
POA2207	25-29	0	1630
POA2207	25-29	1	12
POA2207	30-34		91
POA2207	30-34	0	1935
POA2207	30-34	1	15
POA2207	35-39		79
POA2207	35-39	0	1901
POA2207	35-39	1	5
POA2207	40-44		103
POA2207	40-44	0	1891
POA2207	40-44	1	11
POA2207	45-49		66
POA2207	45-49	0	1747
POA2207	45-49	1	6
POA2207	50-54		88
POA2207	50-54	0	1720
POA2207	50-54	1	12
POA2207	55-59		69
POA2207	55-59	0	1591
POA2207	55-59	1	4
POA2207	60-64		77
POA2207	60-64	0	1402
POA2207	60-64	1	4
POA2207	65+		675
POA2207	65+	0	4596
POA2207	65+	1	12
POA2208	0-4		32
POA2208	0-4	0	716
POA2208	0-4	1	9
POA2208	5-9		32
POA2208	5-9	0	750
POA2208	5-9	1	17
POA2208	10-14		37
POA2208	10-14	0	653
POA2208	10-14	1	14
POA2208	15-19		30
POA2208	15-19	0	778
POA2208	15-19	1	4
POA2208	20-24		26
POA2208	20-24	0	672
POA2208	20-24	1	5
POA2208	25-29		34
POA2208	25-29	0	728
POA2208	25-29	1	13
POA2208	30-34		36
POA2208	30-34	0	774
POA2208	30-34	1	5
POA2208	35-39		40
POA2208	35-39	0	810
POA2208	40-44		29
POA2208	40-44	0	852
POA2208	45-49		24
POA2208	45-49	0	837
POA2208	45-49	1	7
POA2208	50-54		30
POA2208	50-54	0	798
POA2208	55-59		25
POA2208	55-59	0	679
POA2208	60-64		38
POA2208	60-64	0	636
POA2208	60-64	1	3
POA2208	65+		90
POA2208	65+	0	2181
POA2208	65+	1	15
POA2209	0-4		38
POA2209	0-4	0	891
POA2209	0-4	1	12
POA2209	5-9		40
POA2209	5-9	0	861
POA2209	5-9	1	13
POA2209	10-14		41
POA2209	10-14	0	825
POA2209	10-14	1	4
POA2209	15-19		33
POA2209	15-19	0	897
POA2209	15-19	1	12
POA2209	20-24		33
POA2209	20-24	0	1018
POA2209	20-24	1	15
POA2209	25-29		35
POA2209	25-29	0	1063
POA2209	25-29	1	6
POA2209	30-34		50
POA2209	30-34	0	1128
POA2209	30-34	1	6
POA2209	35-39		35
POA2209	35-39	0	975
POA2209	35-39	1	4
POA2209	40-44		56
POA2209	40-44	0	1028
POA2209	40-44	1	4
POA2209	45-49		38
POA2209	45-49	0	949
POA2209	45-49	1	5
POA2209	50-54		40
POA2209	50-54	0	1049
POA2209	50-54	1	12
POA2209	55-59		46
POA2209	55-59	0	948
POA2209	55-59	1	11
POA2209	60-64		37
POA2209	60-64	0	882
POA2209	65+		133
POA2209	65+	0	2457
POA2209	65+	1	5
POA2210	0-4		54
POA2210	0-4	0	1631
POA2210	0-4	1	14
POA2210	5-9		69
POA2210	5-9	0	1738
POA2210	5-9	1	26
POA2210	10-14		63
POA2210	10-14	0	1638
POA2210	10-14	1	20
POA2210	15-19		62
POA2210	15-19	0	1823
POA2210	15-19	1	20
POA2210	20-24		82
POA2210	20-24	0	1817
POA2210	20-24	1	21
POA2210	25-29		91
POA2210	25-29	0	1774
POA2210	25-29	1	13
POA2210	30-34		69
POA2210	30-34	0	1816
POA2210	30-34	1	12
POA2210	35-39		60
POA2210	35-39	0	1715
POA2210	35-39	1	11
POA2210	40-44		60
POA2210	40-44	0	1859
POA2210	40-44	1	11
POA2210	45-49		72
POA2210	45-49	0	1905
POA2210	45-49	1	12
POA2210	50-54		96
POA2210	50-54	0	1978
POA2210	50-54	1	21
POA2210	55-59		81
POA2210	55-59	0	1939
POA2210	55-59	1	15
POA2210	60-64		67
POA2210	60-64	0	1657
POA2210	60-64	1	14
POA2210	65+		320
POA2210	65+	0	5792
POA2210	65+	1	16
POA2211	0-4		26
POA2211	0-4	0	939
POA2211	0-4	1	13
POA2211	5-9		28
POA2211	5-9	0	888
POA2211	5-9	1	8
POA2211	10-14		41
POA2211	10-14	0	892
POA2211	10-14	1	21
POA2211	15-19		45
POA2211	15-19	0	1010
POA2211	15-19	1	15
POA2211	20-24		47
POA2211	20-24	0	1009
POA2211	20-24	1	15
POA2211	25-29		43
POA2211	25-29	0	1032
POA2211	25-29	1	10
POA2211	30-34		50
POA2211	30-34	0	1103
POA2211	30-34	1	11
POA2211	35-39		41
POA2211	35-39	0	994
POA2211	35-39	1	5
POA2211	40-44		49
POA2211	40-44	0	1035
POA2211	40-44	1	6
POA2211	45-49		39
POA2211	45-49	0	1048
POA2211	45-49	1	5
POA2211	50-54		61
POA2211	50-54	0	1168
POA2211	50-54	1	13
POA2211	55-59		51
POA2211	55-59	0	1111
POA2211	55-59	1	9
POA2211	60-64		47
POA2211	60-64	0	911
POA2211	60-64	1	6
POA2211	65+		146
POA2211	65+	0	2845
POA2211	65+	1	16
POA2212	0-4		31
POA2212	0-4	0	984
POA2212	0-4	1	21
POA2212	5-9		23
POA2212	5-9	0	1000
POA2212	5-9	1	19
POA2212	10-14		41
POA2212	10-14	0	894
POA2212	10-14	1	14
POA2212	15-19		32
POA2212	15-19	0	873
POA2212	15-19	1	11
POA2212	20-24		36
POA2212	20-24	0	1025
POA2212	20-24	1	12
POA2212	25-29		52
POA2212	25-29	0	1050
POA2212	25-29	1	11
POA2212	30-34		36
POA2212	30-34	0	1047
POA2212	30-34	1	16
POA2212	35-39		34
POA2212	35-39	0	1080
POA2212	35-39	1	8
POA2212	40-44		42
POA2212	40-44	0	1019
POA2212	40-44	1	4
POA2212	45-49		49
POA2212	45-49	0	972
POA2212	45-49	1	14
POA2212	50-54		41
POA2212	50-54	0	954
POA2212	50-54	1	5
POA2212	55-59		46
POA2212	55-59	0	993
POA2212	55-59	1	5
POA2212	60-64		33
POA2212	60-64	0	832
POA2212	60-64	1	3
POA2212	65+		138
POA2212	65+	0	2313
POA2212	65+	1	13
POA2213	0-4		50
POA2213	0-4	0	1342
POA2213	0-4	1	39
POA2213	5-9		68
POA2213	5-9	0	1425
POA2213	5-9	1	42
POA2213	10-14		50
POA2213	10-14	0	1366
POA2213	10-14	1	31
POA2213	15-19		55
POA2213	15-19	0	1320
POA2213	15-19	1	21
POA2213	20-24		60
POA2213	20-24	0	1280
POA2213	20-24	1	28
POA2213	25-29		52
POA2213	25-29	0	1112
POA2213	25-29	1	21
POA2213	30-34		69
POA2213	30-34	0	1271
POA2213	30-34	1	20
POA2213	35-39		65
POA2213	35-39	0	1398
POA2213	35-39	1	20
POA2213	40-44		64
POA2213	40-44	0	1544
POA2213	40-44	1	18
POA2213	45-49		56
POA2213	45-49	0	1424
POA2213	45-49	1	26
POA2213	50-54		60
POA2213	50-54	0	1439
POA2213	50-54	1	12
POA2213	55-59		58
POA2213	55-59	0	1373
POA2213	55-59	1	20
POA2213	60-64		52
POA2213	60-64	0	1164
POA2213	60-64	1	13
POA2213	65+		134
POA2213	65+	0	3110
POA2213	65+	1	17
POA2214	0-4		7
POA2214	0-4	0	245
POA2214	0-4	1	5
POA2214	5-9		7
POA2214	5-9	0	229
POA2214	5-9	1	14
POA2214	10-14		11
POA2214	10-14	0	258
POA2214	10-14	1	22
POA2214	15-19		8
POA2214	15-19	0	219
POA2214	15-19	1	16
POA2214	20-24		13
POA2214	20-24	0	256
POA2214	20-24	1	3
POA2214	25-29		9
POA2214	25-29	0	208
POA2214	30-34		3
POA2214	30-34	0	234
POA2214	30-34	1	3
POA2214	35-39		7
POA2214	35-39	0	233
POA2214	35-39	1	6
POA2214	40-44		12
POA2214	40-44	0	271
POA2214	40-44	1	8
POA2214	45-49		6
POA2214	45-49	0	255
POA2214	45-49	1	6
POA2214	50-54		5
POA2214	50-54	0	226
POA2214	55-59		5
POA2214	55-59	0	212
POA2214	55-59	1	3
POA2214	60-64		8
POA2214	60-64	0	223
POA2214	60-64	1	4
POA2214	65+		15
POA2214	65+	0	671
POA2214	65+	1	3
POA2216	0-4		93
POA2216	0-4	0	1537
POA2216	0-4	1	18
POA2216	5-9		74
POA2216	5-9	0	1214
POA2216	5-9	1	15
POA2216	10-14		53
POA2216	10-14	0	1028
POA2216	10-14	1	10
POA2216	15-19		70
POA2216	15-19	0	1170
POA2216	15-19	1	9
POA2216	20-24		148
POA2216	20-24	0	2043
POA2216	20-24	1	23
POA2216	25-29		222
POA2216	25-29	0	3060
POA2216	25-29	1	25
POA2216	30-34		196
POA2216	30-34	0	3016
POA2216	30-34	1	13
POA2216	35-39		149
POA2216	35-39	0	2145
POA2216	35-39	1	15
POA2216	40-44		111
POA2216	40-44	0	1722
POA2216	40-44	1	21
POA2216	45-49		121
POA2216	45-49	0	1576
POA2216	45-49	1	12
POA2216	50-54		127
POA2216	50-54	0	1469
POA2216	50-54	1	11
POA2216	55-59		79
POA2216	55-59	0	1305
POA2216	55-59	1	12
POA2216	60-64		103
POA2216	60-64	0	1158
POA2216	60-64	1	5
POA2216	65+		261
POA2216	65+	0	3626
POA2216	65+	1	3
POA2217	0-4		82
POA2217	0-4	0	1659
POA2217	0-4	1	13
POA2217	5-9		69
POA2217	5-9	0	1425
POA2217	5-9	1	26
POA2217	10-14		66
POA2217	10-14	0	1168
POA2217	10-14	1	15
POA2217	15-19		76
POA2217	15-19	0	1228
POA2217	15-19	1	14
POA2217	20-24		87
POA2217	20-24	0	1732
POA2217	20-24	1	13
POA2217	25-29		142
POA2217	25-29	0	2485
POA2217	25-29	1	19
POA2217	30-34		138
POA2217	30-34	0	2502
POA2217	30-34	1	14
POA2217	35-39		93
POA2217	35-39	0	2044
POA2217	35-39	1	12
POA2217	40-44		92
POA2217	40-44	0	1786
POA2217	40-44	1	10
POA2217	45-49		83
POA2217	45-49	0	1620
POA2217	45-49	1	20
POA2217	50-54		76
POA2217	50-54	0	1550
POA2217	50-54	1	3
POA2217	55-59		69
POA2217	55-59	0	1285
POA2217	55-59	1	6
POA2217	60-64		73
POA2217	60-64	0	1109
POA2217	60-64	1	4
POA2217	65+		236
POA2217	65+	0	3705
POA2217	65+	1	5
POA2218	0-4		49
POA2218	0-4	0	997
POA2218	0-4	1	10
POA2218	5-9		32
POA2218	5-9	0	811
POA2218	5-9	1	4
POA2218	10-14		21
POA2218	10-14	0	732
POA2218	10-14	1	11
POA2218	15-19		33
POA2218	15-19	0	850
POA2218	15-19	1	8
POA2218	20-24		43
POA2218	20-24	0	1197
POA2218	20-24	1	6
POA2218	25-29		60
POA2218	25-29	0	1575
POA2218	25-29	1	7
POA2218	30-34		65
POA2218	30-34	0	1578
POA2218	30-34	1	3
POA2218	35-39		43
POA2218	35-39	0	1101
POA2218	35-39	1	5
POA2218	40-44		38
POA2218	40-44	0	987
POA2218	40-44	1	6
POA2218	45-49		50
POA2218	45-49	0	1009
POA2218	45-49	1	4
POA2218	50-54		43
POA2218	50-54	0	1006
POA2218	50-54	1	5
POA2218	55-59		34
POA2218	55-59	0	948
POA2218	55-59	1	10
POA2218	60-64		41
POA2218	60-64	0	851
POA2218	65+		110
POA2218	65+	0	2039
POA2218	65+	1	5
POA2219	0-4		33
POA2219	0-4	0	672
POA2219	0-4	1	13
POA2219	5-9		34
POA2219	5-9	0	730
POA2219	5-9	1	13
POA2219	10-14		33
POA2219	10-14	0	666
POA2219	10-14	1	10
POA2219	15-19		36
POA2219	15-19	0	620
POA2219	15-19	1	4
POA2219	20-24		14
POA2219	20-24	0	550
POA2219	20-24	1	4
POA2219	25-29		52
POA2219	25-29	0	620
POA2219	25-29	1	7
POA2219	30-34		58
POA2219	30-34	0	729
POA2219	30-34	1	9
POA2219	35-39		42
POA2219	35-39	0	815
POA2219	35-39	1	9
POA2219	40-44		55
POA2219	40-44	0	899
POA2219	40-44	1	10
POA2219	45-49		49
POA2219	45-49	0	967
POA2219	45-49	1	6
POA2219	50-54		37
POA2219	50-54	0	849
POA2219	50-54	1	4
POA2219	55-59		41
POA2219	55-59	0	856
POA2219	55-59	1	8
POA2219	60-64		51
POA2219	60-64	0	742
POA2219	60-64	1	8
POA2219	65+		157
POA2219	65+	0	2650
POA2219	65+	1	9
POA2220	0-4		41
POA2220	0-4	0	1714
POA2220	0-4	1	8
POA2220	5-9		48
POA2220	5-9	0	1448
POA2220	5-9	1	10
POA2220	10-14		39
POA2220	10-14	0	1296
POA2220	10-14	1	7
POA2220	15-19		65
POA2220	15-19	0	1815
POA2220	15-19	1	11
POA2220	20-24		106
POA2220	20-24	0	3345
POA2220	20-24	1	20
POA2220	25-29		167
POA2220	25-29	0	4360
POA2220	25-29	1	13
POA2220	30-34		99
POA2220	30-34	0	3079
POA2220	30-34	1	4
POA2220	35-39		85
POA2220	35-39	0	2056
POA2220	40-44		51
POA2220	40-44	0	1668
POA2220	40-44	1	3
POA2220	45-49		59
POA2220	45-49	0	1758
POA2220	45-49	1	3
POA2220	50-54		76
POA2220	50-54	0	1864
POA2220	50-54	1	7
POA2220	55-59		56
POA2220	55-59	0	1758
POA2220	55-59	1	3
POA2220	60-64		60
POA2220	60-64	0	1431
POA2220	65+		164
POA2220	65+	0	3662
POA2220	65+	1	6
POA2221	0-4		35
POA2221	0-4	0	856
POA2221	5-9		46
POA2221	5-9	0	1005
POA2221	5-9	1	9
POA2221	10-14		29
POA2221	10-14	0	1065
POA2221	10-14	1	9
POA2221	15-19		46
POA2221	15-19	0	1155
POA2221	15-19	1	10
POA2221	20-24		43
POA2221	20-24	0	1037
POA2221	20-24	1	11
POA2221	25-29		32
POA2221	25-29	0	872
POA2221	25-29	1	4
POA2221	30-34		29
POA2221	30-34	0	782
POA2221	35-39		47
POA2221	35-39	0	911
POA2221	35-39	1	3
POA2221	40-44		35
POA2221	40-44	0	1082
POA2221	40-44	1	3
POA2221	45-49		40
POA2221	45-49	0	1162
POA2221	45-49	1	4
POA2221	50-54		47
POA2221	50-54	0	1185
POA2221	50-54	1	4
POA2221	55-59		37
POA2221	55-59	0	1008
POA2221	60-64		30
POA2221	60-64	0	847
POA2221	60-64	1	3
POA2221	65+		126
POA2221	65+	0	2809
POA2221	65+	1	5
POA2222	0-4		34
POA2222	0-4	0	746
POA2222	0-4	1	5
POA2222	5-9		25
POA2222	5-9	0	646
POA2222	5-9	1	4
POA2222	10-14		27
POA2222	10-14	0	613
POA2222	10-14	1	4
POA2222	15-19		22
POA2222	15-19	0	742
POA2222	15-19	1	4
POA2222	20-24		40
POA2222	20-24	0	903
POA2222	20-24	1	6
POA2222	25-29		64
POA2222	25-29	0	1131
POA2222	25-29	1	3
POA2222	30-34		69
POA2222	30-34	0	1058
POA2222	30-34	1	11
POA2222	35-39		43
POA2222	35-39	0	864
POA2222	35-39	1	9
POA2222	40-44		30
POA2222	40-44	0	826
POA2222	40-44	1	4
POA2222	45-49		33
POA2222	45-49	0	787
POA2222	50-54		28
POA2222	50-54	0	833
POA2222	55-59		30
POA2222	55-59	0	754
POA2222	60-64		18
POA2222	60-64	0	661
POA2222	60-64	1	3
POA2222	65+		90
POA2222	65+	0	1638
POA2222	65+	1	5
POA2223	0-4		53
POA2223	0-4	0	1243
POA2223	0-4	1	12
POA2223	5-9		48
POA2223	5-9	0	1221
POA2223	5-9	1	19
POA2223	10-14		31
POA2223	10-14	0	1161
POA2223	10-14	1	14
POA2223	15-19		34
POA2223	15-19	0	1146
POA2223	15-19	1	13
POA2223	20-24		41
POA2223	20-24	0	1232
POA2223	20-24	1	13
POA2223	25-29		53
POA2223	25-29	0	1221
POA2223	25-29	1	12
POA2223	30-34		88
POA2223	30-34	0	1463
POA2223	30-34	1	9
POA2223	35-39		60
POA2223	35-39	0	1457
POA2223	35-39	1	16
POA2223	40-44		61
POA2223	40-44	0	1421
POA2223	40-44	1	6
POA2223	45-49		55
POA2223	45-49	0	1394
POA2223	45-49	1	10
POA2223	50-54		44
POA2223	50-54	0	1369
POA2223	50-54	1	19
POA2223	55-59		72
POA2223	55-59	0	1333
POA2223	55-59	1	8
POA2223	60-64		44
POA2223	60-64	0	1161
POA2223	60-64	1	3
POA2223	65+		125
POA2223	65+	0	3114
POA2223	65+	1	5
POA2224	0-4		26
POA2224	0-4	0	820
POA2224	0-4	1	20
POA2224	5-9		32
POA2224	5-9	0	813
POA2224	5-9	1	18
POA2224	10-14		35
POA2224	10-14	0	807
POA2224	10-14	1	12
POA2224	15-19		30
POA2224	15-19	0	764
POA2224	15-19	1	17
POA2224	20-24		31
POA2224	20-24	0	710
POA2224	20-24	1	4
POA2224	25-29		36
POA2224	25-29	0	584
POA2224	25-29	1	9
POA2224	30-34		39
POA2224	30-34	0	707
POA2224	30-34	1	11
POA2224	35-39		35
POA2224	35-39	0	811
POA2224	35-39	1	10
POA2224	40-44		49
POA2224	40-44	0	928
POA2224	40-44	1	3
POA2224	45-49		32
POA2224	45-49	0	950
POA2224	45-49	1	5
POA2224	50-54		36
POA2224	50-54	0	905
POA2224	50-54	1	3
POA2224	55-59		41
POA2224	55-59	0	812
POA2224	55-59	1	6
POA2224	60-64		23
POA2224	60-64	0	748
POA2224	60-64	1	4
POA2224	65+		162
POA2224	65+	0	3110
POA2224	65+	1	13
POA2225	0-4		6
POA2225	0-4	0	374
POA2225	0-4	1	10
POA2225	5-9		14
POA2225	5-9	0	469
POA2225	5-9	1	3
POA2225	10-14		8
POA2225	10-14	0	408
POA2225	10-14	1	5
POA2225	15-19		3
POA2225	15-19	0	338
POA2225	20-24		4
POA2225	20-24	0	261
POA2225	20-24	1	3
POA2225	25-29		3
POA2225	25-29	0	201
POA2225	25-29	1	4
POA2225	30-34		9
POA2225	30-34	0	264
POA2225	30-34	1	4
POA2225	35-39		10
POA2225	35-39	0	342
POA2225	35-39	1	4
POA2225	40-44		15
POA2225	40-44	0	459
POA2225	40-44	1	3
POA2225	45-49		12
POA2225	45-49	0	417
POA2225	45-49	1	3
POA2225	50-54		9
POA2225	50-54	0	349
POA2225	50-54	1	3
POA2225	55-59		8
POA2225	55-59	0	328
POA2225	60-64		6
POA2225	60-64	0	300
POA2225	60-64	1	6
POA2225	65+		29
POA2225	65+	0	716
POA2226	0-4		23
POA2226	0-4	0	825
POA2226	0-4	1	12
POA2226	5-9		34
POA2226	5-9	0	973
POA2226	5-9	1	12
POA2226	10-14		21
POA2226	10-14	0	802
POA2226	10-14	1	15
POA2226	15-19		29
POA2226	15-19	0	680
POA2226	15-19	1	12
POA2226	20-24		26
POA2226	20-24	0	640
POA2226	20-24	1	11
POA2226	25-29		21
POA2226	25-29	0	524
POA2226	25-29	1	5
POA2226	30-34		24
POA2226	30-34	0	682
POA2226	30-34	1	4
POA2226	35-39		28
POA2226	35-39	0	828
POA2226	35-39	1	8
POA2226	40-44		44
POA2226	40-44	0	1034
POA2226	40-44	1	3
POA2226	45-49		39
POA2226	45-49	0	920
POA2226	45-49	1	6
POA2226	50-54		36
POA2226	50-54	0	797
POA2226	50-54	1	7
POA2226	55-59		42
POA2226	55-59	0	783
POA2226	55-59	1	13
POA2226	60-64		25
POA2226	60-64	0	654
POA2226	60-64	1	7
POA2226	65+		67
POA2226	65+	0	1781
POA2226	65+	1	5
POA2227	0-4		24
POA2227	0-4	0	884
POA2227	0-4	1	20
POA2227	5-9		22
POA2227	5-9	0	956
POA2227	5-9	1	13
POA2227	10-14		22
POA2227	10-14	0	970
POA2227	10-14	1	7
POA2227	15-19		23
POA2227	15-19	0	872
POA2227	15-19	1	6
POA2227	20-24		28
POA2227	20-24	0	759
POA2227	20-24	1	11
POA2227	25-29		31
POA2227	25-29	0	697
POA2227	25-29	1	21
POA2227	30-34		33
POA2227	30-34	0	827
POA2227	30-34	1	6
POA2227	35-39		23
POA2227	35-39	0	883
POA2227	35-39	1	12
POA2227	40-44		25
POA2227	40-44	0	1114
POA2227	40-44	1	7
POA2227	45-49		32
POA2227	45-49	0	1122
POA2227	45-49	1	9
POA2227	50-54		36
POA2227	50-54	0	982
POA2227	50-54	1	7
POA2227	55-59		36
POA2227	55-59	0	853
POA2227	55-59	1	10
POA2227	60-64		31
POA2227	60-64	0	759
POA2227	60-64	1	8
POA2227	65+		100
POA2227	65+	0	2324
POA2227	65+	1	14
POA2228	0-4		38
POA2228	0-4	0	1123
POA2228	0-4	1	26
POA2228	5-9		49
POA2228	5-9	0	1063
POA2228	5-9	1	15
POA2228	10-14		41
POA2228	10-14	0	980
POA2228	10-14	1	16
POA2228	15-19		37
POA2228	15-19	0	989
POA2228	15-19	1	20
POA2228	20-24		48
POA2228	20-24	0	910
POA2228	20-24	1	17
POA2228	25-29		59
POA2228	25-29	0	1059
POA2228	25-29	1	13
POA2228	30-34		64
POA2228	30-34	0	1153
POA2228	30-34	1	12
POA2228	35-39		45
POA2228	35-39	0	1154
POA2228	35-39	1	11
POA2228	40-44		49
POA2228	40-44	0	1243
POA2228	40-44	1	15
POA2228	45-49		65
POA2228	45-49	0	1178
POA2228	45-49	1	10
POA2228	50-54		40
POA2228	50-54	0	1119
POA2228	50-54	1	8
POA2228	55-59		58
POA2228	55-59	0	1061
POA2228	55-59	1	8
POA2228	60-64		45
POA2228	60-64	0	877
POA2228	60-64	1	6
POA2228	65+		174
POA2228	65+	0	3446
POA2228	65+	1	18
POA2229	0-4		60
POA2229	0-4	0	1766
POA2229	0-4	1	31
POA2229	5-9		68
POA2229	5-9	0	1791
POA2229	5-9	1	26
POA2229	10-14		62
POA2229	10-14	0	1654
POA2229	10-14	1	34
POA2229	15-19		70
POA2229	15-19	0	1596
POA2229	15-19	1	28
POA2229	20-24		65
POA2229	20-24	0	1514
POA2229	20-24	1	31
POA2229	25-29		78
POA2229	25-29	0	1499
POA2229	25-29	1	27
POA2229	30-34		84
POA2229	30-34	0	1633
POA2229	30-34	1	18
POA2229	35-39		96
POA2229	35-39	0	1712
POA2229	35-39	1	17
POA2229	40-44		91
POA2229	40-44	0	2015
POA2229	40-44	1	20
POA2229	45-49		82
POA2229	45-49	0	1801
POA2229	45-49	1	17
POA2229	50-54		62
POA2229	50-54	0	1764
POA2229	50-54	1	18
POA2229	55-59		59
POA2229	55-59	0	1790
POA2229	55-59	1	8
POA2229	60-64		47
POA2229	60-64	0	1574
POA2229	60-64	1	7
POA2229	65+		251
POA2229	65+	0	5117
POA2229	65+	1	29
POA2230	0-4		85
POA2230	0-4	0	1391
POA2230	0-4	1	26
POA2230	5-9		86
POA2230	5-9	0	1326
POA2230	5-9	1	22
POA2230	10-14		56
POA2230	10-14	0	1351
POA2230	10-14	1	15
POA2230	15-19		64
POA2230	15-19	0	1337
POA2230	15-19	1	32
POA2230	20-24		121
POA2230	20-24	0	1582
POA2230	20-24	1	34
POA2230	25-29		158
POA2230	25-29	0	2239
POA2230	25-29	1	31
POA2230	30-34		206
POA2230	30-34	0	2065
POA2230	30-34	1	22
POA2230	35-39		158
POA2230	35-39	0	1717
POA2230	35-39	1	18
POA2230	40-44		109
POA2230	40-44	0	1742
POA2230	40-44	1	15
POA2230	45-49		97
POA2230	45-49	0	1844
POA2230	45-49	1	22
POA2230	50-54		114
POA2230	50-54	0	1910
POA2230	50-54	1	18
POA2230	55-59		134
POA2230	55-59	0	1977
POA2230	55-59	1	25
POA2230	60-64		120
POA2230	60-64	0	1761
POA2230	60-64	1	11
POA2230	65+		310
POA2230	65+	0	4488
POA2230	65+	1	19
POA2231	0-4		12
POA2231	0-4	0	161
POA2231	0-4	1	7
POA2231	5-9		11
POA2231	5-9	0	176
POA2231	5-9	1	4
POA2231	10-14		6
POA2231	10-14	0	196
POA2231	10-14	1	7
POA2231	15-19		8
POA2231	15-19	0	107
POA2231	15-19	1	5
POA2231	20-24		3
POA2231	20-24	0	91
POA2231	25-29		7
POA2231	25-29	0	93
POA2231	25-29	1	3
POA2231	30-34		3
POA2231	30-34	0	140
POA2231	35-39		5
POA2231	35-39	0	148
POA2231	35-39	1	3
POA2231	40-44		6
POA2231	40-44	0	183
POA2231	40-44	1	5
POA2231	45-49	0	161
POA2231	45-49	1	5
POA2231	50-54		3
POA2231	50-54	0	142
POA2231	50-54	1	3
POA2231	55-59		8
POA2231	55-59	0	123
POA2231	55-59	1	4
POA2231	60-64		6
POA2231	60-64	0	107
POA2231	60-64	1	3
POA2231	65+		18
POA2231	65+	0	280
POA2231	65+	1	4
POA2232	0-4		73
