SA3_NAME16	FamilyHousehold	IncomeHousehold.max	households
Snowy Mountains	1	105000	325
Snowy Mountains	1	131250	596
Snowy Mountains	1	157500	366
Snowy Mountains	1	183750	206
Snowy Mountains	1	210000	143
Snowy Mountains	1	Inf	212
South Coast	0		680
South Coast	0	0	197
South Coast	0	7875	153
South Coast	0	15750	561
South Coast	0	21000	1013
South Coast	0	26250	2265
South Coast	0	34125	1093
South Coast	0	42000	836
South Coast	0	52500	859
South Coast	0	65625	648
South Coast	0	78750	381
South Coast	0	91875	222
South Coast	0	105000	158
South Coast	0	131250	175
South Coast	0	157500	16
South Coast	0	183750	13
South Coast	0	210000	110
South Coast	0	Inf	11
South Coast	1		2288
South Coast	1	0	139
South Coast	1	7875	128
South Coast	1	15750	184
South Coast	1	21000	165
South Coast	1	26250	818
South Coast	1	34125	722
South Coast	1	42000	2342
South Coast	1	52500	1699
South Coast	1	65625	2232
South Coast	1	78750	2011
South Coast	1	91875	1107
South Coast	1	105000	1123
South Coast	1	131250	1770
South Coast	1	157500	945
South Coast	1	183750	512
South Coast	1	210000	264
South Coast	1	Inf	482
Goulburn - Mulwaree	0		276
Goulburn - Mulwaree	0	0	91
Goulburn - Mulwaree	0	7875	77
Goulburn - Mulwaree	0	15750	242
Goulburn - Mulwaree	0	21000	434
Goulburn - Mulwaree	0	26250	894
Goulburn - Mulwaree	0	34125	422
Goulburn - Mulwaree	0	42000	327
Goulburn - Mulwaree	0	52500	358
Goulburn - Mulwaree	0	65625	317
Goulburn - Mulwaree	0	78750	188
Goulburn - Mulwaree	0	91875	172
Goulburn - Mulwaree	0	105000	125
Goulburn - Mulwaree	0	131250	141
Goulburn - Mulwaree	0	157500	25
Goulburn - Mulwaree	0	183750	8
Goulburn - Mulwaree	0	210000	68
Goulburn - Mulwaree	0	Inf	9
Goulburn - Mulwaree	1		1064
Goulburn - Mulwaree	1	0	61
Goulburn - Mulwaree	1	7875	56
Goulburn - Mulwaree	1	15750	71
Goulburn - Mulwaree	1	21000	82
Goulburn - Mulwaree	1	26250	293
Goulburn - Mulwaree	1	34125	270
Goulburn - Mulwaree	1	42000	790
Goulburn - Mulwaree	1	52500	659
Goulburn - Mulwaree	1	65625	787
Goulburn - Mulwaree	1	78750	785
Goulburn - Mulwaree	1	91875	572
Goulburn - Mulwaree	1	105000	595
Goulburn - Mulwaree	1	131250	1088
Goulburn - Mulwaree	1	157500	705
Goulburn - Mulwaree	1	183750	451
Goulburn - Mulwaree	1	210000	240
Goulburn - Mulwaree	1	Inf	433
Young - Yass	0		285
Young - Yass	0	0	65
Young - Yass	0	7875	62
Young - Yass	0	15750	197
Young - Yass	0	21000	322
Young - Yass	0	26250	796
Young - Yass	0	34125	358
Young - Yass	0	42000	317
Young - Yass	0	52500	343
Young - Yass	0	65625	285
Young - Yass	0	78750	169
Young - Yass	0	91875	151
Young - Yass	0	105000	104
Young - Yass	0	131250	155
Young - Yass	0	157500	18
Young - Yass	0	183750	11
Young - Yass	0	210000	51
Young - Yass	0	Inf	7
Young - Yass	1		1125
Young - Yass	1	0	68
Young - Yass	1	7875	46
Young - Yass	1	15750	60
Young - Yass	1	21000	76
Young - Yass	1	26250	289
Young - Yass	1	34125	277
Young - Yass	1	42000	765
Young - Yass	1	52500	586
Young - Yass	1	65625	805
Young - Yass	1	78750	759
Young - Yass	1	91875	584
Young - Yass	1	105000	588
Young - Yass	1	131250	1013
Young - Yass	1	157500	708
Young - Yass	1	183750	472
Young - Yass	1	210000	355
Young - Yass	1	Inf	847
Gosford	0		1500
Gosford	0	0	468
Gosford	0	7875	230
Gosford	0	15750	911
Gosford	0	21000	1671
Gosford	0	26250	3908
Gosford	0	34125	2134
Gosford	0	42000	1547
Gosford	0	52500	1530
Gosford	0	65625	1388
Gosford	0	78750	967
Gosford	0	91875	693
Gosford	0	105000	595
Gosford	0	131250	780
Gosford	0	157500	123
Gosford	0	183750	68
Gosford	0	210000	330
Gosford	0	Inf	55
Gosford	1		5137
Gosford	1	0	292
Gosford	1	7875	183
Gosford	1	15750	243
Gosford	1	21000	267
Gosford	1	26250	1085
Gosford	1	34125	1150
Gosford	1	42000	3331
Gosford	1	52500	2847
Gosford	1	65625	3622
Gosford	1	78750	3563
Gosford	1	91875	2709
Gosford	1	105000	2893
Gosford	1	131250	5556
Gosford	1	157500	3835
Gosford	1	183750	2494
Gosford	1	210000	1738
Gosford	1	Inf	3355
Wyong	0		1536
Wyong	0	0	384
Wyong	0	7875	207
Wyong	0	15750	848
Wyong	0	21000	1594
Wyong	0	26250	3805
Wyong	0	34125	1828
Wyong	0	42000	1304
Wyong	0	52500	1483
Wyong	0	65625	1288
Wyong	0	78750	782
Wyong	0	91875	589
Wyong	0	105000	375
Wyong	0	131250	437
Wyong	0	157500	88
Wyong	0	183750	31
Wyong	0	210000	179
Wyong	0	Inf	27
Wyong	1		4621
Wyong	1	0	310
Wyong	1	7875	184
Wyong	1	15750	291
Wyong	1	21000	318
Wyong	1	26250	1224
Wyong	1	34125	1307
Wyong	1	42000	4080
Wyong	1	52500	2919
Wyong	1	65625	3632
Wyong	1	78750	3653
Wyong	1	91875	2910
Wyong	1	105000	2787
Wyong	1	131250	4978
Wyong	1	157500	3217
Wyong	1	183750	1791
Wyong	1	210000	1120
Wyong	1	Inf	1729
Bathurst	0		366
Bathurst	0	0	110
Bathurst	0	7875	66
Bathurst	0	15750	300
Bathurst	0	21000	397
Bathurst	0	26250	973
Bathurst	0	34125	482
Bathurst	0	42000	416
Bathurst	0	52500	444
Bathurst	0	65625	428
Bathurst	0	78750	310
Bathurst	0	91875	243
Bathurst	0	105000	189
Bathurst	0	131250	191
Bathurst	0	157500	26
Bathurst	0	183750	18
Bathurst	0	210000	68
Bathurst	0	Inf	8
Bathurst	1		1293
Bathurst	1	0	71
Bathurst	1	7875	47
Bathurst	1	15750	92
Bathurst	1	21000	91
Bathurst	1	26250	311
Bathurst	1	34125	349
Bathurst	1	42000	837
Bathurst	1	52500	692
Bathurst	1	65625	943
Bathurst	1	78750	993
Bathurst	1	91875	761
Bathurst	1	105000	739
Bathurst	1	131250	1416
Bathurst	1	157500	987
Bathurst	1	183750	670
Bathurst	1	210000	367
Bathurst	1	Inf	584
Lachlan Valley	0		575
Lachlan Valley	0	0	141
Lachlan Valley	0	7875	95
Lachlan Valley	0	15750	443
Lachlan Valley	0	21000	815
Lachlan Valley	0	26250	1505
Lachlan Valley	0	34125	638
Lachlan Valley	0	42000	580
Lachlan Valley	0	52500	561
Lachlan Valley	0	65625	442
Lachlan Valley	0	78750	274
Lachlan Valley	0	91875	179
Lachlan Valley	0	105000	133
Lachlan Valley	0	131250	176
Lachlan Valley	0	157500	19
Lachlan Valley	0	183750	6
Lachlan Valley	0	210000	89
Lachlan Valley	0	Inf	4
Lachlan Valley	1		1790
Lachlan Valley	1	0	130
Lachlan Valley	1	7875	91
Lachlan Valley	1	15750	148
Lachlan Valley	1	21000	158
Lachlan Valley	1	26250	538
Lachlan Valley	1	34125	516
Lachlan Valley	1	42000	1474
Lachlan Valley	1	52500	1093
Lachlan Valley	1	65625	1456
Lachlan Valley	1	78750	1248
Lachlan Valley	1	91875	858
Lachlan Valley	1	105000	883
Lachlan Valley	1	131250	1468
Lachlan Valley	1	157500	807
Lachlan Valley	1	183750	487
Lachlan Valley	1	210000	261
Lachlan Valley	1	Inf	507
Lithgow - Mudgee	0		439
Lithgow - Mudgee	0	0	153
Lithgow - Mudgee	0	7875	99
Lithgow - Mudgee	0	15750	387
Lithgow - Mudgee	0	21000	630
Lithgow - Mudgee	0	26250	1353
Lithgow - Mudgee	0	34125	495
Lithgow - Mudgee	0	42000	436
Lithgow - Mudgee	0	52500	392
Lithgow - Mudgee	0	65625	396
Lithgow - Mudgee	0	78750	235
Lithgow - Mudgee	0	91875	148
Lithgow - Mudgee	0	105000	170
Lithgow - Mudgee	0	131250	227
Lithgow - Mudgee	0	157500	16
Lithgow - Mudgee	0	183750	12
Lithgow - Mudgee	0	210000	80
Lithgow - Mudgee	0	Inf	17
Lithgow - Mudgee	1		1415
Lithgow - Mudgee	1	0	85
Lithgow - Mudgee	1	7875	85
Lithgow - Mudgee	1	15750	122
Lithgow - Mudgee	1	21000	129
Lithgow - Mudgee	1	26250	476
Lithgow - Mudgee	1	34125	423
Lithgow - Mudgee	1	42000	1227
Lithgow - Mudgee	1	52500	840
Lithgow - Mudgee	1	65625	1011
Lithgow - Mudgee	1	78750	880
Lithgow - Mudgee	1	91875	640
Lithgow - Mudgee	1	105000	667
Lithgow - Mudgee	1	131250	1190
Lithgow - Mudgee	1	157500	793
Lithgow - Mudgee	1	183750	473
Lithgow - Mudgee	1	210000	321
Lithgow - Mudgee	1	Inf	666
Orange	0		445
Orange	0	0	151
Orange	0	7875	96
Orange	0	15750	383
Orange	0	21000	636
Orange	0	26250	1161
Orange	0	34125	536
Orange	0	42000	485
Orange	0	52500	519
Orange	0	65625	531
Orange	0	78750	317
Orange	0	91875	278
Orange	0	105000	199
Orange	0	131250	236
Orange	0	157500	37
Orange	0	183750	24
Orange	0	210000	109
Orange	0	Inf	23
Orange	1		1666
Orange	1	0	100
Orange	1	7875	87
Orange	1	15750	103
Orange	1	21000	92
Orange	1	26250	407
Orange	1	34125	464
Orange	1	42000	1118
Orange	1	52500	865
Orange	1	65625	1190
Orange	1	78750	1224
Orange	1	91875	892
Orange	1	105000	990
Orange	1	131250	1858
Orange	1	157500	1235
Orange	1	183750	805
Orange	1	210000	493
Orange	1	Inf	987
Clarence Valley	0		514
Clarence Valley	0	0	125
Clarence Valley	0	7875	93
Clarence Valley	0	15750	413
Clarence Valley	0	21000	656
Clarence Valley	0	26250	1652
Clarence Valley	0	34125	696
Clarence Valley	0	42000	548
Clarence Valley	0	52500	524
Clarence Valley	0	65625	389
Clarence Valley	0	78750	182
Clarence Valley	0	91875	164
Clarence Valley	0	105000	107
Clarence Valley	0	131250	119
Clarence Valley	0	157500	9
Clarence Valley	0	183750	6
Clarence Valley	0	210000	69
Clarence Valley	0	Inf	3
Clarence Valley	1		1532
Clarence Valley	1	0	99
Clarence Valley	1	7875	91
Clarence Valley	1	15750	125
Clarence Valley	1	21000	126
Clarence Valley	1	26250	622
Clarence Valley	1	34125	595
Clarence Valley	1	42000	1851
Clarence Valley	1	52500	1268
Clarence Valley	1	65625	1444
Clarence Valley	1	78750	1217
Clarence Valley	1	91875	807
Clarence Valley	1	105000	778
Clarence Valley	1	131250	1135
Clarence Valley	1	157500	634
Clarence Valley	1	183750	348
Clarence Valley	1	210000	193
Clarence Valley	1	Inf	290
Coffs Harbour	0		756
Coffs Harbour	0	0	213
Coffs Harbour	0	7875	101
Coffs Harbour	0	15750	615
Coffs Harbour	0	21000	1053
Coffs Harbour	0	26250	2159
Coffs Harbour	0	34125	1087
Coffs Harbour	0	42000	888
Coffs Harbour	0	52500	892
Coffs Harbour	0	65625	764
Coffs Harbour	0	78750	448
Coffs Harbour	0	91875	288
Coffs Harbour	0	105000	231
Coffs Harbour	0	131250	237
Coffs Harbour	0	157500	61
Coffs Harbour	0	183750	22
Coffs Harbour	0	210000	114
Coffs Harbour	0	Inf	31
Coffs Harbour	1		2520
Coffs Harbour	1	0	161
Coffs Harbour	1	7875	98
Coffs Harbour	1	15750	154
Coffs Harbour	1	21000	168
Coffs Harbour	1	26250	796
Coffs Harbour	1	34125	825
Coffs Harbour	1	42000	2323
Coffs Harbour	1	52500	1870
Coffs Harbour	1	65625	2265
Coffs Harbour	1	78750	2181
Coffs Harbour	1	91875	1513
Coffs Harbour	1	105000	1448
Coffs Harbour	1	131250	2383
Coffs Harbour	1	157500	1416
Coffs Harbour	1	183750	777
Coffs Harbour	1	210000	496
Coffs Harbour	1	Inf	819
Bourke - Cobar - Coonamble	0		294
Bourke - Cobar - Coonamble	0	0	70
Bourke - Cobar - Coonamble	0	7875	38
Bourke - Cobar - Coonamble	0	15750	247
Bourke - Cobar - Coonamble	0	21000	357
Bourke - Cobar - Coonamble	0	26250	560
Bourke - Cobar - Coonamble	0	34125	205
Bourke - Cobar - Coonamble	0	42000	212
Bourke - Cobar - Coonamble	0	52500	256
Bourke - Cobar - Coonamble	0	65625	240
Bourke - Cobar - Coonamble	0	78750	145
Bourke - Cobar - Coonamble	0	91875	120
Bourke - Cobar - Coonamble	0	105000	103
Bourke - Cobar - Coonamble	0	131250	126
Bourke - Cobar - Coonamble	0	157500	3
Bourke - Cobar - Coonamble	0	183750	4
Bourke - Cobar - Coonamble	0	210000	57
Bourke - Cobar - Coonamble	0	Inf	4
Bourke - Cobar - Coonamble	1		936
Bourke - Cobar - Coonamble	1	0	67
Bourke - Cobar - Coonamble	1	7875	37
Bourke - Cobar - Coonamble	1	15750	61
Bourke - Cobar - Coonamble	1	21000	70
Bourke - Cobar - Coonamble	1	26250	242
Bourke - Cobar - Coonamble	1	34125	210
Bourke - Cobar - Coonamble	1	42000	528
Bourke - Cobar - Coonamble	1	52500	399
Bourke - Cobar - Coonamble	1	65625	420
Bourke - Cobar - Coonamble	1	78750	423
Bourke - Cobar - Coonamble	1	91875	302
Bourke - Cobar - Coonamble	1	105000	287
Bourke - Cobar - Coonamble	1	131250	572
Bourke - Cobar - Coonamble	1	157500	378
Bourke - Cobar - Coonamble	1	183750	223
Bourke - Cobar - Coonamble	1	210000	132
Bourke - Cobar - Coonamble	1	Inf	234
Broken Hill and Far West	0		273
Broken Hill and Far West	0	0	46
Broken Hill and Far West	0	7875	31
Broken Hill and Far West	0	15750	211
Broken Hill and Far West	0	21000	343
Broken Hill and Far West	0	26250	704
Broken Hill and Far West	0	34125	269
Broken Hill and Far West	0	42000	223
Broken Hill and Far West	0	52500	200
Broken Hill and Far West	0	65625	199
Broken Hill and Far West	0	78750	124
Broken Hill and Far West	0	91875	119
Broken Hill and Far West	0	105000	105
Broken Hill and Far West	0	131250	113
Broken Hill and Far West	0	157500	9
Broken Hill and Far West	0	183750	8
Broken Hill and Far West	0	210000	44
Broken Hill and Far West	1		722
Broken Hill and Far West	1	0	41
Broken Hill and Far West	1	7875	26
Broken Hill and Far West	1	15750	49
Broken Hill and Far West	1	21000	62
Broken Hill and Far West	1	26250	237
Broken Hill and Far West	1	34125	222
Broken Hill and Far West	1	42000	543
Broken Hill and Far West	1	52500	398
Broken Hill and Far West	1	65625	457
Broken Hill and Far West	1	78750	370
Broken Hill and Far West	1	91875	247
Broken Hill and Far West	1	105000	292
Broken Hill and Far West	1	131250	461
Broken Hill and Far West	1	157500	323
Broken Hill and Far West	1	183750	195
Broken Hill and Far West	1	210000	115
Broken Hill and Far West	1	Inf	211
Dubbo	0		653
Dubbo	0	0	158
Dubbo	0	7875	119
Dubbo	0	15750	430
Dubbo	0	21000	757
Dubbo	0	26250	1477
Dubbo	0	34125	650
Dubbo	0	42000	592
Dubbo	0	52500	674
Dubbo	0	65625	590
Dubbo	0	78750	372
Dubbo	0	91875	297
Dubbo	0	105000	213
Dubbo	0	131250	290
Dubbo	0	157500	39
Dubbo	0	183750	16
Dubbo	0	210000	112
Dubbo	0	Inf	14
Dubbo	1		2344
Dubbo	1	0	124
Dubbo	1	7875	83
Dubbo	1	15750	135
Dubbo	1	21000	159
Dubbo	1	26250	580
Dubbo	1	34125	588
Dubbo	1	42000	1589
Dubbo	1	52500	1184
Dubbo	1	65625	1572
Dubbo	1	78750	1478
Dubbo	1	91875	1083
Dubbo	1	105000	1128
Dubbo	1	131250	1943
Dubbo	1	157500	1265
Dubbo	1	183750	787
Dubbo	1	210000	422
Dubbo	1	Inf	749
Lower Hunter	0		551
Lower Hunter	0	0	200
Lower Hunter	0	7875	93
Lower Hunter	0	15750	490
Lower Hunter	0	21000	800
Lower Hunter	0	26250	1713
Lower Hunter	0	34125	652
Lower Hunter	0	42000	645
Lower Hunter	0	52500	702
Lower Hunter	0	65625	647
Lower Hunter	0	78750	432
Lower Hunter	0	91875	289
Lower Hunter	0	105000	238
Lower Hunter	0	131250	407
Lower Hunter	0	157500	42
Lower Hunter	0	183750	30
Lower Hunter	0	210000	143
Lower Hunter	0	Inf	21
Lower Hunter	1		2533
Lower Hunter	1	0	148
Lower Hunter	1	7875	94
Lower Hunter	1	15750	176
Lower Hunter	1	21000	197
Lower Hunter	1	26250	728
Lower Hunter	1	34125	764
Lower Hunter	1	42000	1995
Lower Hunter	1	52500	1431
Lower Hunter	1	65625	1887
Lower Hunter	1	78750	1773
Lower Hunter	1	91875	1446
Lower Hunter	1	105000	1499
Lower Hunter	1	131250	2719
Lower Hunter	1	157500	1758
Lower Hunter	1	183750	1091
Lower Hunter	1	210000	687
Lower Hunter	1	Inf	1407
Maitland	0		491
Maitland	0	0	128
Maitland	0	7875	66
Maitland	0	15750	324
Maitland	0	21000	573
Maitland	0	26250	1268
Maitland	0	34125	554
Maitland	0	42000	479
Maitland	0	52500	603
Maitland	0	65625	531
Maitland	0	78750	341
Maitland	0	91875	277
Maitland	0	105000	238
Maitland	0	131250	295
Maitland	0	157500	31
Maitland	0	183750	14
Maitland	0	210000	86
Maitland	0	Inf	17
Maitland	1		2120
Maitland	1	0	110
Maitland	1	7875	78
Maitland	1	15750	101
Maitland	1	21000	153
Maitland	1	26250	503
Maitland	1	34125	566
Maitland	1	42000	1552
Maitland	1	52500	1207
Maitland	1	65625	1570
Maitland	1	78750	1611
Maitland	1	91875	1413
Maitland	1	105000	1332
Maitland	1	131250	2642
Maitland	1	157500	1867
Maitland	1	183750	1120
Maitland	1	210000	671
Maitland	1	Inf	1320
Port Stephens	0		541
Port Stephens	0	0	178
Port Stephens	0	7875	93
Port Stephens	0	15750	371
Port Stephens	0	21000	674
Port Stephens	0	26250	1636
Port Stephens	0	34125	799
Port Stephens	0	42000	608
Port Stephens	0	52500	666
Port Stephens	0	65625	597
Port Stephens	0	78750	332
Port Stephens	0	91875	260
Port Stephens	0	105000	178
Port Stephens	0	131250	214
Port Stephens	0	157500	24
Port Stephens	0	183750	3
Port Stephens	0	210000	107
Port Stephens	0	Inf	14
Port Stephens	1		2218
Port Stephens	1	0	151
Port Stephens	1	7875	96
Port Stephens	1	15750	142
Port Stephens	1	21000	138
Port Stephens	1	26250	661
Port Stephens	1	34125	604
Port Stephens	1	42000	1939
Port Stephens	1	52500	1446
Port Stephens	1	65625	1863
Port Stephens	1	78750	1708
Port Stephens	1	91875	1247
Port Stephens	1	105000	1190
Port Stephens	1	131250	2097
Port Stephens	1	157500	1390
Port Stephens	1	183750	778
Port Stephens	1	210000	442
Port Stephens	1	Inf	898
Upper Hunter	0		257
Upper Hunter	0	0	62
Upper Hunter	0	7875	59
Upper Hunter	0	15750	187
Upper Hunter	0	21000	293
Upper Hunter	0	26250	614
Upper Hunter	0	34125	263
Upper Hunter	0	42000	273
Upper Hunter	0	52500	289
Upper Hunter	0	65625	263
Upper Hunter	0	78750	182
Upper Hunter	0	91875	140
Upper Hunter	0	105000	124
Upper Hunter	0	131250	213
Upper Hunter	0	157500	19
Upper Hunter	0	183750	15
Upper Hunter	0	210000	63
Upper Hunter	0	Inf	16
Upper Hunter	1		924
Upper Hunter	1	0	75
Upper Hunter	1	7875	44
Upper Hunter	1	15750	76
Upper Hunter	1	21000	69
Upper Hunter	1	26250	231
Upper Hunter	1	34125	247
Upper Hunter	1	42000	610
Upper Hunter	1	52500	481
Upper Hunter	1	65625	595
Upper Hunter	1	78750	574
Upper Hunter	1	91875	445
Upper Hunter	1	105000	477
Upper Hunter	1	131250	943
Upper Hunter	1	157500	648
Upper Hunter	1	183750	421
Upper Hunter	1	210000	249
Upper Hunter	1	Inf	479
Dapto - Port Kembla	0		566
Dapto - Port Kembla	0	0	163
Dapto - Port Kembla	0	7875	87
Dapto - Port Kembla	0	15750	508
Dapto - Port Kembla	0	21000	934
Dapto - Port Kembla	0	26250	1644
Dapto - Port Kembla	0	34125	645
Dapto - Port Kembla	0	42000	465
Dapto - Port Kembla	0	52500	507
Dapto - Port Kembla	0	65625	488
Dapto - Port Kembla	0	78750	276
Dapto - Port Kembla	0	91875	236
Dapto - Port Kembla	0	105000	157
Dapto - Port Kembla	0	131250	188
Dapto - Port Kembla	0	157500	18
Dapto - Port Kembla	0	183750	8
Dapto - Port Kembla	0	210000	59
Dapto - Port Kembla	0	Inf	9
Dapto - Port Kembla	1		2078
Dapto - Port Kembla	1	0	167
Dapto - Port Kembla	1	7875	117
Dapto - Port Kembla	1	15750	144
Dapto - Port Kembla	1	21000	152
Dapto - Port Kembla	1	26250	680
Dapto - Port Kembla	1	34125	626
Dapto - Port Kembla	1	42000	2004
Dapto - Port Kembla	1	52500	1315
Dapto - Port Kembla	1	65625	1663
Dapto - Port Kembla	1	78750	1617
Dapto - Port Kembla	1	91875	1330
Dapto - Port Kembla	1	105000	1283
Dapto - Port Kembla	1	131250	2454
Dapto - Port Kembla	1	157500	1630
Dapto - Port Kembla	1	183750	944
Dapto - Port Kembla	1	210000	574
Dapto - Port Kembla	1	Inf	1040
Kiama - Shellharbour	0		503
Kiama - Shellharbour	0	0	164
Kiama - Shellharbour	0	7875	79
Kiama - Shellharbour	0	15750	364
Kiama - Shellharbour	0	21000	771
Kiama - Shellharbour	0	26250	1586
Kiama - Shellharbour	0	34125	672
Kiama - Shellharbour	0	42000	533
Kiama - Shellharbour	0	52500	615
Kiama - Shellharbour	0	65625	555
Kiama - Shellharbour	0	78750	326
Kiama - Shellharbour	0	91875	283
Kiama - Shellharbour	0	105000	207
Kiama - Shellharbour	0	131250	314
Kiama - Shellharbour	0	157500	48
Kiama - Shellharbour	0	183750	20
Kiama - Shellharbour	0	210000	104
Kiama - Shellharbour	0	Inf	15
Kiama - Shellharbour	1		2689
Kiama - Shellharbour	1	0	159
Kiama - Shellharbour	1	7875	110
Kiama - Shellharbour	1	15750	157
Kiama - Shellharbour	1	21000	168
Kiama - Shellharbour	1	26250	638
Kiama - Shellharbour	1	34125	703
Kiama - Shellharbour	1	42000	2097
Kiama - Shellharbour	1	52500	1519
Kiama - Shellharbour	1	65625	1994
Kiama - Shellharbour	1	78750	1898
Kiama - Shellharbour	1	91875	1586
Kiama - Shellharbour	1	105000	1653
Kiama - Shellharbour	1	131250	2983
Kiama - Shellharbour	1	157500	2079
Kiama - Shellharbour	1	183750	1304
Kiama - Shellharbour	1	210000	866
Kiama - Shellharbour	1	Inf	1562
Wollongong	0		1208
Wollongong	0	0	463
Wollongong	0	7875	228
Wollongong	0	15750	907
Wollongong	0	21000	1502
Wollongong	0	26250	2589
Wollongong	0	34125	1237
Wollongong	0	42000	1071
Wollongong	0	52500	1144
Wollongong	0	65625	1238
Wollongong	0	78750	888
Wollongong	0	91875	749
Wollongong	0	105000	592
Wollongong	0	131250	797
Wollongong	0	157500	134
Wollongong	0	183750	77
Wollongong	0	210000	308
Wollongong	0	Inf	59
Wollongong	1		3511
Wollongong	1	0	278
Wollongong	1	7875	158
Wollongong	1	15750	235
Wollongong	1	21000	188
Wollongong	1	26250	860
Wollongong	1	34125	825
Wollongong	1	42000	2211
Wollongong	1	52500	1743
Wollongong	1	65625	2315
Wollongong	1	78750	2210
Wollongong	1	91875	1711
Wollongong	1	105000	1941
Wollongong	1	131250	3897
Wollongong	1	157500	3100
Wollongong	1	183750	2162
Wollongong	1	210000	1479
Wollongong	1	Inf	3155
Great Lakes	0		400
Great Lakes	0	0	99
Great Lakes	0	7875	73
Great Lakes	0	15750	273
Great Lakes	0	21000	457
Great Lakes	0	26250	1192
Great Lakes	0	34125	506
Great Lakes	0	42000	384
Great Lakes	0	52500	394
Great Lakes	0	65625	275
Great Lakes	0	78750	121
Great Lakes	0	91875	89
Great Lakes	0	105000	77
Great Lakes	0	131250	84
Great Lakes	0	157500	9
Great Lakes	0	210000	55
Great Lakes	0	Inf	3
Great Lakes	1		999
Great Lakes	1	0	79
Great Lakes	1	7875	77
Great Lakes	1	15750	70
Great Lakes	1	21000	75
Great Lakes	1	26250	451
Great Lakes	1	34125	334
Great Lakes	1	42000	1364
Great Lakes	1	52500	804
Great Lakes	1	65625	1002
Great Lakes	1	78750	784
Great Lakes	1	91875	444
Great Lakes	1	105000	441
Great Lakes	1	131250	651
Great Lakes	1	157500	359
Great Lakes	1	183750	161
Great Lakes	1	210000	126
Great Lakes	1	Inf	214
Kempsey - Nambucca	0		528
Kempsey - Nambucca	0	0	108
Kempsey - Nambucca	0	7875	86
Kempsey - Nambucca	0	15750	455
Kempsey - Nambucca	0	21000	747
Kempsey - Nambucca	0	26250	1625
Kempsey - Nambucca	0	34125	644
Kempsey - Nambucca	0	42000	528
Kempsey - Nambucca	0	52500	515
Kempsey - Nambucca	0	65625	379
Kempsey - Nambucca	0	78750	183
Kempsey - Nambucca	0	91875	100
Kempsey - Nambucca	0	105000	77
Kempsey - Nambucca	0	131250	90
Kempsey - Nambucca	0	157500	13
Kempsey - Nambucca	0	183750	5
Kempsey - Nambucca	0	210000	50
Kempsey - Nambucca	0	Inf	9
Kempsey - Nambucca	1		1472
Kempsey - Nambucca	1	0	104
Kempsey - Nambucca	1	7875	93
Kempsey - Nambucca	1	15750	115
Kempsey - Nambucca	1	21000	140
Kempsey - Nambucca	1	26250	539
Kempsey - Nambucca	1	34125	617
Kempsey - Nambucca	1	42000	1780
Kempsey - Nambucca	1	52500	1186
Kempsey - Nambucca	1	65625	1329
Kempsey - Nambucca	1	78750	1160
Kempsey - Nambucca	1	91875	769
Kempsey - Nambucca	1	105000	694
Kempsey - Nambucca	1	131250	1015
Kempsey - Nambucca	1	157500	528
Kempsey - Nambucca	1	183750	274
Kempsey - Nambucca	1	210000	146
Kempsey - Nambucca	1	Inf	249
Lord Howe Island	0		6
Lord Howe Island	0	21000	3
Lord Howe Island	0	26250	7
Lord Howe Island	0	34125	3
