SA3_NAME16	Age	MaritalStatus	Registered	adults
Young - Yass	45-54	Married	1	2949
Young - Yass	45-54	Never married		1138
Young - Yass	55-64	Married	0	340
Young - Yass	55-64	Married	1	2839
Young - Yass	55-64	Never married		1123
Young - Yass	65-74	Married	0	166
Young - Yass	65-74	Married	1	2390
Young - Yass	65-74	Never married		1014
Young - Yass	75-84	Married	0	42
Young - Yass	75-84	Married	1	948
Young - Yass	75-84	Never married		748
Young - Yass	85+	Married	0	11
Young - Yass	85+	Married	1	160
Young - Yass	85+	Never married		380
Gosford	15-19	Married	0	87
Gosford	15-19	Married	1	7
Gosford	15-19	Never married		9231
Gosford	20-24	Married	0	966
Gosford	20-24	Married	1	230
Gosford	20-24	Never married		6718
Gosford	25-34	Married	0	3448
Gosford	25-34	Married	1	6059
Gosford	25-34	Never married		6519
Gosford	35-44	Married	0	2734
Gosford	35-44	Married	1	11538
Gosford	35-44	Never married		4663
Gosford	45-54	Married	0	2501
Gosford	45-54	Married	1	12488
Gosford	45-54	Never married		6230
Gosford	55-64	Married	0	1645
Gosford	55-64	Married	1	12346
Gosford	55-64	Never married		6375
Gosford	65-74	Married	0	848
Gosford	65-74	Married	1	10460
Gosford	65-74	Never married		5780
Gosford	75-84	Married	0	223
Gosford	75-84	Married	1	5237
Gosford	75-84	Never married		4231
Gosford	85+	Married	0	63
Gosford	85+	Married	1	1338
Gosford	85+	Never married		2690
Wyong	15-19	Married	0	126
Wyong	15-19	Married	1	9
Wyong	15-19	Never married		8977
Wyong	20-24	Married	0	1339
Wyong	20-24	Married	1	361
Wyong	20-24	Never married		6489
Wyong	25-34	Married	0	3604
Wyong	25-34	Married	1	6079
Wyong	25-34	Never married		6208
Wyong	35-44	Married	0	2641
Wyong	35-44	Married	1	9408
Wyong	35-44	Never married		5237
Wyong	45-54	Married	0	2341
Wyong	45-54	Married	1	10205
Wyong	45-54	Never married		6277
Wyong	55-64	Married	0	1467
Wyong	55-64	Married	1	10443
Wyong	55-64	Never married		6041
Wyong	65-74	Married	0	760
Wyong	65-74	Married	1	9271
Wyong	65-74	Never married		5319
Wyong	75-84	Married	0	258
Wyong	75-84	Married	1	4902
Wyong	75-84	Never married		4007
Wyong	85+	Married	0	50
Wyong	85+	Married	1	1041
Wyong	85+	Never married		2172
Bathurst	15-19	Married	0	53
Bathurst	15-19	Never married		2566
Bathurst	20-24	Married	0	481
Bathurst	20-24	Married	1	113
Bathurst	20-24	Never married		1838
Bathurst	25-34	Married	0	1115
Bathurst	25-34	Married	1	1799
Bathurst	25-34	Never married		1794
Bathurst	35-44	Married	0	655
Bathurst	35-44	Married	1	2738
Bathurst	35-44	Never married		1296
Bathurst	45-54	Married	0	620
Bathurst	45-54	Married	1	3137
Bathurst	45-54	Never married		1480
Bathurst	55-64	Married	0	382
Bathurst	55-64	Married	1	3186
Bathurst	55-64	Never married		1391
Bathurst	65-74	Married	0	196
Bathurst	65-74	Married	1	2464
Bathurst	65-74	Never married		1270
Bathurst	75-84	Married	0	43
Bathurst	75-84	Married	1	996
Bathurst	75-84	Never married		838
Bathurst	85+	Married	0	8
Bathurst	85+	Married	1	193
Bathurst	85+	Never married		458
Lachlan Valley	15-19	Married	0	89
Lachlan Valley	15-19	Never married		2630
Lachlan Valley	20-24	Married	0	539
Lachlan Valley	20-24	Married	1	140
Lachlan Valley	20-24	Never married		1587
Lachlan Valley	25-34	Married	0	1115
Lachlan Valley	25-34	Married	1	1894
Lachlan Valley	25-34	Never married		1701
Lachlan Valley	35-44	Married	0	670
Lachlan Valley	35-44	Married	1	3017
Lachlan Valley	35-44	Never married		1389
Lachlan Valley	45-54	Married	0	699
Lachlan Valley	45-54	Married	1	3658
Lachlan Valley	45-54	Never married		1893
Lachlan Valley	55-64	Married	0	456
Lachlan Valley	55-64	Married	1	4150
Lachlan Valley	55-64	Never married		1971
Lachlan Valley	65-74	Married	0	261
Lachlan Valley	65-74	Married	1	3490
Lachlan Valley	65-74	Never married		1776
Lachlan Valley	75-84	Married	0	79
Lachlan Valley	75-84	Married	1	1829
Lachlan Valley	75-84	Never married		1466
Lachlan Valley	85+	Married	0	10
Lachlan Valley	85+	Married	1	368
Lachlan Valley	85+	Never married		774
Lithgow - Mudgee	15-19	Married	0	58
Lithgow - Mudgee	15-19	Never married		2171
Lithgow - Mudgee	20-24	Married	0	454
Lithgow - Mudgee	20-24	Married	1	99
Lithgow - Mudgee	20-24	Never married		1244
Lithgow - Mudgee	25-34	Married	0	1016
Lithgow - Mudgee	25-34	Married	1	1636
Lithgow - Mudgee	25-34	Never married		1473
Lithgow - Mudgee	35-44	Married	0	706
Lithgow - Mudgee	35-44	Married	1	2511
Lithgow - Mudgee	35-44	Never married		1231
Lithgow - Mudgee	45-54	Married	0	662
Lithgow - Mudgee	45-54	Married	1	3119
Lithgow - Mudgee	45-54	Never married		1745
Lithgow - Mudgee	55-64	Married	0	447
Lithgow - Mudgee	55-64	Married	1	3261
Lithgow - Mudgee	55-64	Never married		1722
Lithgow - Mudgee	65-74	Married	0	235
Lithgow - Mudgee	65-74	Married	1	2867
Lithgow - Mudgee	65-74	Never married		1690
Lithgow - Mudgee	75-84	Married	0	57
Lithgow - Mudgee	75-84	Married	1	1197
Lithgow - Mudgee	75-84	Never married		1190
Lithgow - Mudgee	85+	Married	0	6
Lithgow - Mudgee	85+	Married	1	214
Lithgow - Mudgee	85+	Never married		477
Orange	15-19	Married	0	69
Orange	15-19	Married	1	7
Orange	15-19	Never married		3205
Orange	20-24	Married	0	577
Orange	20-24	Married	1	167
Orange	20-24	Never married		1743
Orange	25-34	Married	0	1276
Orange	25-34	Married	1	2694
Orange	25-34	Never married		2171
Orange	35-44	Married	0	799
Orange	35-44	Married	1	4011
Orange	35-44	Never married		1569
Orange	45-54	Married	0	715
Orange	45-54	Married	1	4074
Orange	45-54	Never married		1817
Orange	55-64	Married	0	424
Orange	55-64	Married	1	3938
Orange	55-64	Never married		1838
Orange	65-74	Married	0	224
Orange	65-74	Married	1	3000
Orange	65-74	Never married		1486
Orange	75-84	Married	0	48
Orange	75-84	Married	1	1426
Orange	75-84	Never married		1177
Orange	85+	Married	0	14
Orange	85+	Married	1	294
Orange	85+	Never married		563
Clarence Valley	15-19	Married	0	35
Clarence Valley	15-19	Married	1	5
Clarence Valley	15-19	Never married		2556
Clarence Valley	20-24	Married	0	327
Clarence Valley	20-24	Married	1	96
Clarence Valley	20-24	Never married		1271
Clarence Valley	25-34	Married	0	801
Clarence Valley	25-34	Married	1	1192
Clarence Valley	25-34	Never married		1510
Clarence Valley	35-44	Married	0	765
Clarence Valley	35-44	Married	1	2248
Clarence Valley	35-44	Never married		1460
Clarence Valley	45-54	Married	0	801
Clarence Valley	45-54	Married	1	3122
Clarence Valley	45-54	Never married		1967
Clarence Valley	55-64	Married	0	731
Clarence Valley	55-64	Married	1	4137
Clarence Valley	55-64	Never married		2311
Clarence Valley	65-74	Married	0	401
Clarence Valley	65-74	Married	1	4071
Clarence Valley	65-74	Never married		1927
Clarence Valley	75-84	Married	0	102
Clarence Valley	75-84	Married	1	1884
Clarence Valley	75-84	Never married		1426
Clarence Valley	85+	Married	0	17
Clarence Valley	85+	Married	1	408
Clarence Valley	85+	Never married		682
Coffs Harbour	15-19	Married	0	85
Coffs Harbour	15-19	Married	1	7
Coffs Harbour	15-19	Never married		4459
Coffs Harbour	20-24	Married	0	598
Coffs Harbour	20-24	Married	1	168
Coffs Harbour	20-24	Never married		2662
Coffs Harbour	25-34	Married	0	1681
Coffs Harbour	25-34	Married	1	2823
Coffs Harbour	25-34	Never married		3091
Coffs Harbour	35-44	Married	0	1416
Coffs Harbour	35-44	Married	1	4611
Coffs Harbour	35-44	Never married		2602
Coffs Harbour	45-54	Married	0	1402
Coffs Harbour	45-54	Married	1	5588
Coffs Harbour	45-54	Never married		3302
Coffs Harbour	55-64	Married	0	1196
Coffs Harbour	55-64	Married	1	6405
Coffs Harbour	55-64	Never married		3818
Coffs Harbour	65-74	Married	0	582
Coffs Harbour	65-74	Married	1	5473
Coffs Harbour	65-74	Never married		2845
Coffs Harbour	75-84	Married	0	156
Coffs Harbour	75-84	Married	1	2752
Coffs Harbour	75-84	Never married		1998
Coffs Harbour	85+	Married	0	21
Coffs Harbour	85+	Married	1	567
Coffs Harbour	85+	Never married		1080
Bourke - Cobar - Coonamble	15-19	Married	0	22
Bourke - Cobar - Coonamble	15-19	Never married		903
Bourke - Cobar - Coonamble	20-24	Married	0	289
Bourke - Cobar - Coonamble	20-24	Married	1	42
Bourke - Cobar - Coonamble	20-24	Never married		702
Bourke - Cobar - Coonamble	25-34	Married	0	622
Bourke - Cobar - Coonamble	25-34	Married	1	813
Bourke - Cobar - Coonamble	25-34	Never married		1042
Bourke - Cobar - Coonamble	35-44	Married	0	427
Bourke - Cobar - Coonamble	35-44	Married	1	1026
Bourke - Cobar - Coonamble	35-44	Never married		736
Bourke - Cobar - Coonamble	45-54	Married	0	473
Bourke - Cobar - Coonamble	45-54	Married	1	1269
Bourke - Cobar - Coonamble	45-54	Never married		999
Bourke - Cobar - Coonamble	55-64	Married	0	292
Bourke - Cobar - Coonamble	55-64	Married	1	1393
Bourke - Cobar - Coonamble	55-64	Never married		960
Bourke - Cobar - Coonamble	65-74	Married	0	102
Bourke - Cobar - Coonamble	65-74	Married	1	1008
Bourke - Cobar - Coonamble	65-74	Never married		827
Bourke - Cobar - Coonamble	75-84	Married	0	43
Bourke - Cobar - Coonamble	75-84	Married	1	460
Bourke - Cobar - Coonamble	75-84	Never married		545
Bourke - Cobar - Coonamble	85+	Married	0	3
Bourke - Cobar - Coonamble	85+	Married	1	77
Bourke - Cobar - Coonamble	85+	Never married		191
Broken Hill and Far West	15-19	Married	0	13
Broken Hill and Far West	15-19	Never married		920
Broken Hill and Far West	20-24	Married	0	211
Broken Hill and Far West	20-24	Married	1	35
Broken Hill and Far West	20-24	Never married		646
Broken Hill and Far West	25-34	Married	0	499
Broken Hill and Far West	25-34	Married	1	555
Broken Hill and Far West	25-34	Never married		925
Broken Hill and Far West	35-44	Married	0	306
Broken Hill and Far West	35-44	Married	1	836
Broken Hill and Far West	35-44	Never married		695
Broken Hill and Far West	45-54	Married	0	291
Broken Hill and Far West	45-54	Married	1	1073
Broken Hill and Far West	45-54	Never married		922
Broken Hill and Far West	55-64	Married	0	223
Broken Hill and Far West	55-64	Married	1	1416
Broken Hill and Far West	55-64	Never married		980
Broken Hill and Far West	65-74	Married	0	92
Broken Hill and Far West	65-74	Married	1	1126
Broken Hill and Far West	65-74	Never married		758
Broken Hill and Far West	75-84	Married	0	13
Broken Hill and Far West	75-84	Married	1	560
Broken Hill and Far West	75-84	Never married		530
Broken Hill and Far West	85+	Married	1	118
Broken Hill and Far West	85+	Never married		309
Dubbo	15-19	Married	0	87
Dubbo	15-19	Never married		3522
Dubbo	20-24	Married	0	738
Dubbo	20-24	Married	1	180
Dubbo	20-24	Never married		2273
Dubbo	25-34	Married	0	1527
Dubbo	25-34	Married	1	2803
Dubbo	25-34	Never married		2709
Dubbo	35-44	Married	0	928
Dubbo	35-44	Married	1	3886
Dubbo	35-44	Never married		1907
Dubbo	45-54	Married	0	835
Dubbo	45-54	Married	1	4445
Dubbo	45-54	Never married		2334
Dubbo	55-64	Married	0	576
Dubbo	55-64	Married	1	4715
Dubbo	55-64	Never married		2405
Dubbo	65-74	Married	0	277
Dubbo	65-74	Married	1	3717
Dubbo	65-74	Never married		1978
Dubbo	75-84	Married	0	66
Dubbo	75-84	Married	1	1792
Dubbo	75-84	Never married		1511
Dubbo	85+	Married	0	12
Dubbo	85+	Married	1	367
Dubbo	85+	Never married		679
Lower Hunter	15-19	Married	0	92
Lower Hunter	15-19	Never married		4925
Lower Hunter	20-24	Married	0	915
Lower Hunter	20-24	Married	1	220
Lower Hunter	20-24	Never married		3247
Lower Hunter	25-34	Married	0	2158
Lower Hunter	25-34	Married	1	3695
Lower Hunter	25-34	Never married		3383
Lower Hunter	35-44	Married	0	1488
Lower Hunter	35-44	Married	1	5519
Lower Hunter	35-44	Never married		2635
Lower Hunter	45-54	Married	0	1306
Lower Hunter	45-54	Married	1	6061
Lower Hunter	45-54	Never married		3026
Lower Hunter	55-64	Married	0	749
Lower Hunter	55-64	Married	1	6396
Lower Hunter	55-64	Never married		2860
Lower Hunter	65-74	Married	0	335
Lower Hunter	65-74	Married	1	4674
Lower Hunter	65-74	Never married		2192
Lower Hunter	75-84	Married	0	55
Lower Hunter	75-84	Married	1	1777
Lower Hunter	75-84	Never married		1455
Lower Hunter	85+	Married	0	17
Lower Hunter	85+	Married	1	265
Lower Hunter	85+	Never married		722
Maitland	15-19	Married	0	61
Maitland	15-19	Married	1	3
Maitland	15-19	Never married		4322
Maitland	20-24	Married	0	851
Maitland	20-24	Married	1	225
Maitland	20-24	Never married		3018
Maitland	25-34	Married	0	2235
Maitland	25-34	Married	1	4058
Maitland	25-34	Never married		2971
Maitland	35-44	Married	0	1242
Maitland	35-44	Married	1	5589
Maitland	35-44	Never married		2216
Maitland	45-54	Married	0	898
Maitland	45-54	Married	1	5471
Maitland	45-54	Never married		2401
Maitland	55-64	Married	0	541
Maitland	55-64	Married	1	5096
Maitland	55-64	Never married		2037
Maitland	65-74	Married	0	228
Maitland	65-74	Married	1	3745
Maitland	65-74	Never married		1620
Maitland	75-84	Married	0	40
Maitland	75-84	Married	1	1543
Maitland	75-84	Never married		1149
Maitland	85+	Married	0	12
Maitland	85+	Married	1	279
Maitland	85+	Never married		617
Port Stephens	15-19	Married	0	66
Port Stephens	15-19	Married	1	3
Port Stephens	15-19	Never married		3711
Port Stephens	20-24	Married	0	536
Port Stephens	20-24	Married	1	134
Port Stephens	20-24	Never married		2336
Port Stephens	25-34	Married	0	1286
Port Stephens	25-34	Married	1	2229
Port Stephens	25-34	Never married		2169
Port Stephens	35-44	Married	0	1124
Port Stephens	35-44	Married	1	3996
Port Stephens	35-44	Never married		1931
Port Stephens	45-54	Married	0	1026
Port Stephens	45-54	Married	1	4985
Port Stephens	45-54	Never married		2409
Port Stephens	55-64	Married	0	733
Port Stephens	55-64	Married	1	5656
Port Stephens	55-64	Never married		2443
Port Stephens	65-74	Married	0	421
Port Stephens	65-74	Married	1	5838
Port Stephens	65-74	Never married		2319
Port Stephens	75-84	Married	0	107
Port Stephens	75-84	Married	1	2645
Port Stephens	75-84	Never married		1614
Port Stephens	85+	Married	0	27
Port Stephens	85+	Married	1	471
Port Stephens	85+	Never married		767
Upper Hunter	15-19	Married	0	62
Upper Hunter	15-19	Never married		1526
Upper Hunter	20-24	Married	0	406
Upper Hunter	20-24	Married	1	61
Upper Hunter	20-24	Never married		881
Upper Hunter	25-34	Married	0	872
Upper Hunter	25-34	Married	1	1339
Upper Hunter	25-34	Never married		1113
Upper Hunter	35-44	Married	0	482
Upper Hunter	35-44	Married	1	1983
Upper Hunter	35-44	Never married		903
Upper Hunter	45-54	Married	0	425
Upper Hunter	45-54	Married	1	2150
Upper Hunter	45-54	Never married		1048
Upper Hunter	55-64	Married	0	250
Upper Hunter	55-64	Married	1	1979
Upper Hunter	55-64	Never married		914
Upper Hunter	65-74	Married	0	113
Upper Hunter	65-74	Married	1	1427
Upper Hunter	65-74	Never married		756
Upper Hunter	75-84	Married	0	35
Upper Hunter	75-84	Married	1	638
Upper Hunter	75-84	Never married		544
Upper Hunter	85+	Married	0	7
Upper Hunter	85+	Married	1	101
Upper Hunter	85+	Never married		269
Dapto - Port Kembla	15-19	Married	0	55
Dapto - Port Kembla	15-19	Married	1	4
Dapto - Port Kembla	15-19	Never married		4476
Dapto - Port Kembla	20-24	Married	0	494
Dapto - Port Kembla	20-24	Married	1	206
Dapto - Port Kembla	20-24	Never married		3432
Dapto - Port Kembla	25-34	Married	0	1540
Dapto - Port Kembla	25-34	Married	1	3366
Dapto - Port Kembla	25-34	Never married		3269
Dapto - Port Kembla	35-44	Married	0	1085
Dapto - Port Kembla	35-44	Married	1	5238
Dapto - Port Kembla	35-44	Never married		2391
Dapto - Port Kembla	45-54	Married	0	925
Dapto - Port Kembla	45-54	Married	1	5430
Dapto - Port Kembla	45-54	Never married		2913
Dapto - Port Kembla	55-64	Married	0	563
Dapto - Port Kembla	55-64	Married	1	5294
Dapto - Port Kembla	55-64	Never married		2625
Dapto - Port Kembla	65-74	Married	0	237
Dapto - Port Kembla	65-74	Married	1	4385
Dapto - Port Kembla	65-74	Never married		2006
Dapto - Port Kembla	75-84	Married	0	88
Dapto - Port Kembla	75-84	Married	1	2323
Dapto - Port Kembla	75-84	Never married		1823
Dapto - Port Kembla	85+	Married	0	22
Dapto - Port Kembla	85+	Married	1	440
Dapto - Port Kembla	85+	Never married		860
Illawarra Catchment Reserve	65-74	Married	0	4
Illawarra Catchment Reserve	65-74	Never married		3
Kiama - Shellharbour	15-19	Married	0	69
Kiama - Shellharbour	15-19	Married	1	4
Kiama - Shellharbour	15-19	Never married		5494
Kiama - Shellharbour	20-24	Married	0	621
Kiama - Shellharbour	20-24	Married	1	179
Kiama - Shellharbour	20-24	Never married		3967
Kiama - Shellharbour	25-34	Married	0	1717
Kiama - Shellharbour	25-34	Married	1	3840
Kiama - Shellharbour	25-34	Never married		3374
Kiama - Shellharbour	35-44	Married	0	1284
Kiama - Shellharbour	35-44	Married	1	6421
Kiama - Shellharbour	35-44	Never married		2377
Kiama - Shellharbour	45-54	Married	0	1087
Kiama - Shellharbour	45-54	Married	1	7101
Kiama - Shellharbour	45-54	Never married		2893
Kiama - Shellharbour	55-64	Married	0	765
Kiama - Shellharbour	55-64	Married	1	7339
Kiama - Shellharbour	55-64	Never married		2677
Kiama - Shellharbour	65-74	Married	0	381
Kiama - Shellharbour	65-74	Married	1	5693
Kiama - Shellharbour	65-74	Never married		2169
Kiama - Shellharbour	75-84	Married	0	117
Kiama - Shellharbour	75-84	Married	1	2648
Kiama - Shellharbour	75-84	Never married		1655
Kiama - Shellharbour	85+	Married	0	20
Kiama - Shellharbour	85+	Married	1	518
Kiama - Shellharbour	85+	Never married		897
Wollongong	15-19	Married	0	109
Wollongong	15-19	Married	1	5
Wollongong	15-19	Never married		7015
Wollongong	20-24	Married	0	982
Wollongong	20-24	Married	1	258
Wollongong	20-24	Never married		8108
Wollongong	25-34	Married	0	2936
Wollongong	25-34	Married	1	5516
Wollongong	25-34	Never married		6735
Wollongong	35-44	Married	0	1841
Wollongong	35-44	Married	1	9599
Wollongong	35-44	Never married		3813
Wollongong	45-54	Married	0	1532
Wollongong	45-54	Married	1	9198
Wollongong	45-54	Never married		4453
Wollongong	55-64	Married	0	976
Wollongong	55-64	Married	1	8274
Wollongong	55-64	Never married		4295
Wollongong	65-74	Married	0	363
Wollongong	65-74	Married	1	6412
Wollongong	65-74	Never married		3144
Wollongong	75-84	Married	0	120
Wollongong	75-84	Married	1	3473
Wollongong	75-84	Never married		2529
Wollongong	85+	Married	0	15
Wollongong	85+	Married	1	820
Wollongong	85+	Never married		1631
Great Lakes	15-19	Married	0	25
Great Lakes	15-19	Never married		1340
Great Lakes	20-24	Married	0	183
Great Lakes	20-24	Married	1	25
Great Lakes	20-24	Never married		685
Great Lakes	25-34	Married	0	439
Great Lakes	25-34	Married	1	561
Great Lakes	25-34	Never married		898
Great Lakes	35-44	Married	0	387
Great Lakes	35-44	Married	1	1267
Great Lakes	35-44	Never married		816
Great Lakes	45-54	Married	0	486
Great Lakes	45-54	Married	1	1728
Great Lakes	45-54	Never married		1202
Great Lakes	55-64	Married	0	404
Great Lakes	55-64	Married	1	2534
Great Lakes	55-64	Never married		1465
Great Lakes	65-74	Married	0	280
Great Lakes	65-74	Married	1	3134
Great Lakes	65-74	Never married		1422
Great Lakes	75-84	Married	0	102
Great Lakes	75-84	Married	1	1640
Great Lakes	75-84	Never married		1113
Great Lakes	85+	Married	0	12
Great Lakes	85+	Married	1	371
Great Lakes	85+	Never married		595
Kempsey - Nambucca	15-19	Married	0	51
Kempsey - Nambucca	15-19	Never married		2323
Kempsey - Nambucca	20-24	Married	0	314
Kempsey - Nambucca	20-24	Married	1	68
Kempsey - Nambucca	20-24	Never married		1308
Kempsey - Nambucca	25-34	Married	0	700
Kempsey - Nambucca	25-34	Married	1	1070
Kempsey - Nambucca	25-34	Never married		1599
Kempsey - Nambucca	35-44	Married	0	679
Kempsey - Nambucca	35-44	Married	1	1954
Kempsey - Nambucca	35-44	Never married		1408
Kempsey - Nambucca	45-54	Married	0	785
Kempsey - Nambucca	45-54	Married	1	2555
Kempsey - Nambucca	45-54	Never married		2004
Kempsey - Nambucca	55-64	Married	0	793
Kempsey - Nambucca	55-64	Married	1	3767
Kempsey - Nambucca	55-64	Never married		2490
Kempsey - Nambucca	65-74	Married	0	365
Kempsey - Nambucca	65-74	Married	1	3705
Kempsey - Nambucca	65-74	Never married		2022
Kempsey - Nambucca	75-84	Married	0	104
Kempsey - Nambucca	75-84	Married	1	1636
Kempsey - Nambucca	75-84	Never married		1279
Kempsey - Nambucca	85+	Married	0	18
Kempsey - Nambucca	85+	Married	1	342
Kempsey - Nambucca	85+	Never married		691
Lord Howe Island	15-19	Never married		10
Lord Howe Island	20-24	Never married		12
Lord Howe Island	25-34	Married	0	13
Lord Howe Island	25-34	Married	1	10
Lord Howe Island	25-34	Never married		9
Lord Howe Island	35-44	Married	0	9
Lord Howe Island	35-44	Married	1	26
Lord Howe Island	35-44	Never married		13
Lord Howe Island	45-54	Married	0	3
Lord Howe Island	45-54	Married	1	31
Lord Howe Island	45-54	Never married		9
Lord Howe Island	55-64	Married	0	5
Lord Howe Island	55-64	Married	1	33
Lord Howe Island	55-64	Never married		14
Lord Howe Island	65-74	Married	0	5
Lord Howe Island	65-74	Married	1	11
Lord Howe Island	65-74	Never married		12
Lord Howe Island	75-84	Married	1	7
Lord Howe Island	75-84	Never married		6
Lord Howe Island	85+	Married	1	5
Lord Howe Island	85+	Never married		4
Port Macquarie	15-19	Married	0	57
Port Macquarie	15-19	Never married		3956
Port Macquarie	20-24	Married	0	530
Port Macquarie	20-24	Married	1	134
Port Macquarie	20-24	Never married		1995
Port Macquarie	25-34	Married	0	1353
Port Macquarie	25-34	Married	1	2232
Port Macquarie	25-34	Never married		2279
Port Macquarie	35-44	Married	0	1142
Port Macquarie	35-44	Married	1	4258
Port Macquarie	35-44	Never married		2007
Port Macquarie	45-54	Married	0	1120
Port Macquarie	45-54	Married	1	5223
Port Macquarie	45-54	Never married		2850
Port Macquarie	55-64	Married	0	924
Port Macquarie	55-64	Married	1	5918
Port Macquarie	55-64	Never married		3108
Port Macquarie	65-74	Married	0	554
Port Macquarie	65-74	Married	1	6715
Port Macquarie	65-74	Never married		2879
Port Macquarie	75-84	Married	0	173
Port Macquarie	75-84	Married	1	3578
Port Macquarie	75-84	Never married		2313
Port Macquarie	85+	Married	0	31
Port Macquarie	85+	Married	1	806
Port Macquarie	85+	Never married		1346
Taree - Gloucester	15-19	Married	0	40
Taree - Gloucester	15-19	Never married		2719
Taree - Gloucester	20-24	Married	0	363
Taree - Gloucester	20-24	Married	1	124
Taree - Gloucester	20-24	Never married		1390
Taree - Gloucester	25-34	Married	0	793
Taree - Gloucester	25-34	Married	1	1399
