SA3_NAME16	Age	MaritalStatus	Sex	responses
Gosford	35-44	Separated	F	581
Gosford	35-44	Separated	M	448
Gosford	35-44	Widowed	F	58
Gosford	35-44	Widowed	M	35
Gosford	45-54	Divorced	F	2097
Gosford	45-54	Divorced	M	1440
Gosford	45-54	Married	F	6999
Gosford	45-54	Married	M	6596
Gosford	45-54	Separated	F	785
Gosford	45-54	Separated	M	600
Gosford	45-54	Widowed	F	247
Gosford	45-54	Widowed	M	70
Gosford	55-64	Divorced	F	2538
Gosford	55-64	Divorced	M	1724
Gosford	55-64	Married	F	6848
Gosford	55-64	Married	M	6846
Gosford	55-64	Separated	F	607
Gosford	55-64	Separated	M	528
Gosford	55-64	Widowed	F	668
Gosford	55-64	Widowed	M	184
Gosford	65-74	Divorced	F	2063
Gosford	65-74	Divorced	M	1442
Gosford	65-74	Married	F	5646
Gosford	65-74	Married	M	6204
Gosford	65-74	Separated	F	344
Gosford	65-74	Separated	M	400
Gosford	65-74	Widowed	F	1542
Gosford	65-74	Widowed	M	456
Gosford	75-84	Divorced	F	804
Gosford	75-84	Divorced	M	496
Gosford	75-84	Married	F	2628
Gosford	75-84	Married	M	3381
Gosford	75-84	Separated	F	92
Gosford	75-84	Separated	M	123
Gosford	75-84	Widowed	F	2513
Gosford	75-84	Widowed	M	633
Gosford	85+	Divorced	F	220
Gosford	85+	Divorced	M	112
Gosford	85+	Married	F	642
Gosford	85+	Married	M	1120
Gosford	85+	Separated	F	25
Gosford	85+	Separated	M	30
Gosford	85+	Widowed	F	2567
Gosford	85+	Widowed	M	771
Wyong	15-19	Divorced	F	3
Wyong	15-19	Married	F	13
Wyong	15-19	Married	M	7
Wyong	15-19	Separated	F	3
Wyong	20-24	Divorced	F	3
Wyong	20-24	Married	F	278
Wyong	20-24	Married	M	157
Wyong	20-24	Separated	F	34
Wyong	20-24	Separated	M	9
Wyong	20-24	Widowed	F	6
Wyong	20-24	Widowed	M	3
Wyong	25-34	Divorced	F	246
Wyong	25-34	Divorced	M	143
Wyong	25-34	Married	F	3749
Wyong	25-34	Married	M	2877
Wyong	25-34	Separated	F	361
Wyong	25-34	Separated	M	199
Wyong	25-34	Widowed	F	23
Wyong	25-34	Widowed	M	9
Wyong	35-44	Divorced	F	1072
Wyong	35-44	Divorced	M	665
Wyong	35-44	Married	F	5254
Wyong	35-44	Married	M	4872
Wyong	35-44	Separated	F	733
Wyong	35-44	Separated	M	463
Wyong	35-44	Widowed	F	82
Wyong	35-44	Widowed	M	23
Wyong	45-54	Divorced	F	2116
Wyong	45-54	Divorced	M	1464
Wyong	45-54	Married	F	5630
Wyong	45-54	Married	M	5523
Wyong	45-54	Separated	F	830
Wyong	45-54	Separated	M	641
Wyong	45-54	Widowed	F	230
Wyong	45-54	Widowed	M	83
Wyong	55-64	Divorced	F	2370
Wyong	55-64	Divorced	M	1688
Wyong	55-64	Married	F	5879
Wyong	55-64	Married	M	5716
Wyong	55-64	Separated	F	714
Wyong	55-64	Separated	M	540
Wyong	55-64	Widowed	F	691
Wyong	55-64	Widowed	M	204
Wyong	65-74	Divorced	F	1827
Wyong	65-74	Divorced	M	1318
Wyong	65-74	Married	F	5128
Wyong	65-74	Married	M	5430
Wyong	65-74	Separated	F	364
Wyong	65-74	Separated	M	389
Wyong	65-74	Widowed	F	1524
Wyong	65-74	Widowed	M	438
Wyong	75-84	Divorced	F	707
Wyong	75-84	Divorced	M	529
Wyong	75-84	Married	F	2367
Wyong	75-84	Married	M	3222
Wyong	75-84	Separated	F	106
Wyong	75-84	Separated	M	148
Wyong	75-84	Widowed	F	2399
Wyong	75-84	Widowed	M	704
Wyong	85+	Divorced	F	176
Wyong	85+	Divorced	M	106
Wyong	85+	Married	F	483
Wyong	85+	Married	M	904
Wyong	85+	Separated	F	17
Wyong	85+	Separated	M	30
Wyong	85+	Widowed	F	2092
Wyong	85+	Widowed	M	645
Bathurst	15-19	Divorced	F	4
Bathurst	15-19	Married	M	3
Bathurst	20-24	Divorced	F	6
Bathurst	20-24	Divorced	M	3
Bathurst	20-24	Married	F	89
Bathurst	20-24	Married	M	75
Bathurst	20-24	Separated	F	8
Bathurst	20-24	Separated	M	5
Bathurst	20-24	Widowed	F	4
Bathurst	25-34	Divorced	F	50
Bathurst	25-34	Divorced	M	38
Bathurst	25-34	Married	F	1113
Bathurst	25-34	Married	M	974
Bathurst	25-34	Separated	F	77
Bathurst	25-34	Separated	M	53
Bathurst	25-34	Widowed	F	5
Bathurst	25-34	Widowed	M	3
Bathurst	35-44	Divorced	F	299
Bathurst	35-44	Divorced	M	185
Bathurst	35-44	Married	F	1583
Bathurst	35-44	Married	M	1517
Bathurst	35-44	Separated	F	170
Bathurst	35-44	Separated	M	125
Bathurst	35-44	Widowed	F	12
Bathurst	35-44	Widowed	M	5
Bathurst	45-54	Divorced	F	442
Bathurst	45-54	Divorced	M	354
Bathurst	45-54	Married	F	1840
Bathurst	45-54	Married	M	1758
Bathurst	45-54	Separated	F	186
Bathurst	45-54	Separated	M	168
Bathurst	45-54	Widowed	F	69
Bathurst	45-54	Widowed	M	22
Bathurst	55-64	Divorced	F	520
Bathurst	55-64	Divorced	M	394
Bathurst	55-64	Married	F	1848
Bathurst	55-64	Married	M	1858
Bathurst	55-64	Separated	F	143
Bathurst	55-64	Separated	M	139
Bathurst	55-64	Widowed	F	166
Bathurst	55-64	Widowed	M	35
Bathurst	65-74	Divorced	F	355
Bathurst	65-74	Divorced	M	356
Bathurst	65-74	Married	F	1377
Bathurst	65-74	Married	M	1564
Bathurst	65-74	Separated	F	89
Bathurst	65-74	Separated	M	81
Bathurst	65-74	Widowed	F	380
Bathurst	65-74	Widowed	M	134
Bathurst	75-84	Divorced	F	134
Bathurst	75-84	Divorced	M	87
Bathurst	75-84	Married	F	502
Bathurst	75-84	Married	M	708
Bathurst	75-84	Separated	F	19
Bathurst	75-84	Separated	M	26
Bathurst	75-84	Widowed	F	548
Bathurst	75-84	Widowed	M	144
Bathurst	85+	Divorced	F	38
Bathurst	85+	Divorced	M	24
Bathurst	85+	Married	F	89
Bathurst	85+	Married	M	180
Bathurst	85+	Separated	F	4
Bathurst	85+	Separated	M	3
Bathurst	85+	Widowed	F	504
Bathurst	85+	Widowed	M	115
Lachlan Valley	15-19	Married	F	3
Lachlan Valley	15-19	Married	M	5
Lachlan Valley	15-19	Widowed	F	4
Lachlan Valley	20-24	Married	F	103
Lachlan Valley	20-24	Married	M	56
Lachlan Valley	20-24	Separated	F	7
Lachlan Valley	20-24	Separated	M	3
Lachlan Valley	25-34	Divorced	F	58
Lachlan Valley	25-34	Divorced	M	37
Lachlan Valley	25-34	Married	F	1224
Lachlan Valley	25-34	Married	M	919
Lachlan Valley	25-34	Separated	F	84
Lachlan Valley	25-34	Separated	M	75
Lachlan Valley	25-34	Widowed	F	3
Lachlan Valley	35-44	Divorced	F	237
Lachlan Valley	35-44	Divorced	M	175
Lachlan Valley	35-44	Married	F	1782
Lachlan Valley	35-44	Married	M	1632
Lachlan Valley	35-44	Separated	F	171
Lachlan Valley	35-44	Separated	M	129
Lachlan Valley	35-44	Widowed	F	23
Lachlan Valley	35-44	Widowed	M	3
Lachlan Valley	45-54	Divorced	F	493
Lachlan Valley	45-54	Divorced	M	439
Lachlan Valley	45-54	Married	F	2232
Lachlan Valley	45-54	Married	M	1989
Lachlan Valley	45-54	Separated	F	224
Lachlan Valley	45-54	Separated	M	192
Lachlan Valley	45-54	Widowed	F	93
Lachlan Valley	45-54	Widowed	M	35
Lachlan Valley	55-64	Divorced	F	546
Lachlan Valley	55-64	Divorced	M	608
Lachlan Valley	55-64	Married	F	2412
Lachlan Valley	55-64	Married	M	2458
Lachlan Valley	55-64	Separated	F	200
Lachlan Valley	55-64	Separated	M	207
Lachlan Valley	55-64	Widowed	F	267
Lachlan Valley	55-64	Widowed	M	71
Lachlan Valley	65-74	Divorced	F	397
Lachlan Valley	65-74	Divorced	M	488
Lachlan Valley	65-74	Married	F	1949
Lachlan Valley	65-74	Married	M	2248
Lachlan Valley	65-74	Separated	F	98
Lachlan Valley	65-74	Separated	M	148
Lachlan Valley	65-74	Widowed	F	596
Lachlan Valley	65-74	Widowed	M	200
Lachlan Valley	75-84	Divorced	F	138
Lachlan Valley	75-84	Divorced	M	195
Lachlan Valley	75-84	Married	F	971
Lachlan Valley	75-84	Married	M	1251
Lachlan Valley	75-84	Separated	F	36
Lachlan Valley	75-84	Separated	M	56
Lachlan Valley	75-84	Widowed	F	933
Lachlan Valley	75-84	Widowed	M	306
Lachlan Valley	85+	Divorced	F	25
Lachlan Valley	85+	Divorced	M	21
Lachlan Valley	85+	Married	F	177
Lachlan Valley	85+	Married	M	346
Lachlan Valley	85+	Separated	F	11
Lachlan Valley	85+	Separated	M	10
Lachlan Valley	85+	Widowed	F	847
Lachlan Valley	85+	Widowed	M	230
Lithgow - Mudgee	15-19	Divorced	M	3
Lithgow - Mudgee	20-24	Divorced	F	3
Lithgow - Mudgee	20-24	Divorced	M	3
Lithgow - Mudgee	20-24	Married	F	75
Lithgow - Mudgee	20-24	Married	M	49
Lithgow - Mudgee	20-24	Separated	F	4
Lithgow - Mudgee	20-24	Separated	M	4
Lithgow - Mudgee	25-34	Divorced	F	55
Lithgow - Mudgee	25-34	Divorced	M	37
Lithgow - Mudgee	25-34	Married	F	1051
Lithgow - Mudgee	25-34	Married	M	888
Lithgow - Mudgee	25-34	Separated	F	94
Lithgow - Mudgee	25-34	Separated	M	48
Lithgow - Mudgee	25-34	Widowed	F	3
Lithgow - Mudgee	25-34	Widowed	M	5
Lithgow - Mudgee	35-44	Divorced	F	219
Lithgow - Mudgee	35-44	Divorced	M	168
Lithgow - Mudgee	35-44	Married	F	1536
Lithgow - Mudgee	35-44	Married	M	1359
Lithgow - Mudgee	35-44	Separated	F	156
Lithgow - Mudgee	35-44	Separated	M	133
Lithgow - Mudgee	35-44	Widowed	F	26
Lithgow - Mudgee	35-44	Widowed	M	11
Lithgow - Mudgee	45-54	Divorced	F	492
Lithgow - Mudgee	45-54	Divorced	M	437
Lithgow - Mudgee	45-54	Married	F	1881
Lithgow - Mudgee	45-54	Married	M	1741
Lithgow - Mudgee	45-54	Separated	F	188
Lithgow - Mudgee	45-54	Separated	M	213
Lithgow - Mudgee	45-54	Widowed	F	68
Lithgow - Mudgee	45-54	Widowed	M	23
Lithgow - Mudgee	55-64	Divorced	F	591
Lithgow - Mudgee	55-64	Divorced	M	536
Lithgow - Mudgee	55-64	Married	F	1970
Lithgow - Mudgee	55-64	Married	M	1985
Lithgow - Mudgee	55-64	Separated	F	146
Lithgow - Mudgee	55-64	Separated	M	163
Lithgow - Mudgee	55-64	Widowed	F	199
Lithgow - Mudgee	55-64	Widowed	M	70
Lithgow - Mudgee	65-74	Divorced	F	458
Lithgow - Mudgee	65-74	Divorced	M	498
Lithgow - Mudgee	65-74	Married	F	1621
Lithgow - Mudgee	65-74	Married	M	1897
Lithgow - Mudgee	65-74	Separated	F	117
Lithgow - Mudgee	65-74	Separated	M	141
Lithgow - Mudgee	65-74	Widowed	F	486
Lithgow - Mudgee	65-74	Widowed	M	157
Lithgow - Mudgee	75-84	Divorced	F	153
Lithgow - Mudgee	75-84	Divorced	M	152
Lithgow - Mudgee	75-84	Married	F	607
Lithgow - Mudgee	75-84	Married	M	880
Lithgow - Mudgee	75-84	Separated	F	26
Lithgow - Mudgee	75-84	Separated	M	57
Lithgow - Mudgee	75-84	Widowed	F	707
Lithgow - Mudgee	75-84	Widowed	M	200
Lithgow - Mudgee	85+	Divorced	F	26
Lithgow - Mudgee	85+	Divorced	M	14
Lithgow - Mudgee	85+	Married	F	101
Lithgow - Mudgee	85+	Married	M	193
Lithgow - Mudgee	85+	Separated	F	10
Lithgow - Mudgee	85+	Separated	M	6
Lithgow - Mudgee	85+	Widowed	F	506
Lithgow - Mudgee	85+	Widowed	M	151
Orange	15-19	Married	F	7
Orange	15-19	Married	M	3
Orange	20-24	Divorced	F	5
Orange	20-24	Married	F	123
Orange	20-24	Married	M	57
Orange	20-24	Separated	F	10
Orange	20-24	Separated	M	4
Orange	20-24	Widowed	F	3
Orange	25-34	Divorced	F	95
Orange	25-34	Divorced	M	65
Orange	25-34	Married	F	1672
Orange	25-34	Married	M	1316
Orange	25-34	Separated	F	105
Orange	25-34	Separated	M	71
Orange	25-34	Widowed	F	11
Orange	25-34	Widowed	M	3
Orange	35-44	Divorced	F	307
Orange	35-44	Divorced	M	195
Orange	35-44	Married	F	2254
Orange	35-44	Married	M	2161
Orange	35-44	Separated	F	196
Orange	35-44	Separated	M	139
Orange	35-44	Widowed	F	25
Orange	35-44	Widowed	M	8
Orange	45-54	Divorced	F	594
Orange	45-54	Divorced	M	429
Orange	45-54	Married	F	2315
Orange	45-54	Married	M	2244
Orange	45-54	Separated	F	248
Orange	45-54	Separated	M	173
Orange	45-54	Widowed	F	65
Orange	45-54	Widowed	M	24
Orange	55-64	Divorced	F	638
Orange	55-64	Divorced	M	543
Orange	55-64	Married	F	2190
Orange	55-64	Married	M	2234
Orange	55-64	Separated	F	155
Orange	55-64	Separated	M	163
Orange	55-64	Widowed	F	199
Orange	55-64	Widowed	M	68
Orange	65-74	Divorced	F	446
Orange	65-74	Divorced	M	363
Orange	65-74	Married	F	1696
Orange	65-74	Married	M	1864
Orange	65-74	Separated	F	105
Orange	65-74	Separated	M	118
Orange	65-74	Widowed	F	449
Orange	65-74	Widowed	M	133
Orange	75-84	Divorced	F	147
Orange	75-84	Divorced	M	125
Orange	75-84	Married	F	703
Orange	75-84	Married	M	987
Orange	75-84	Separated	F	30
Orange	75-84	Separated	M	34
Orange	75-84	Widowed	F	773
Orange	75-84	Widowed	M	203
Orange	85+	Divorced	F	39
Orange	85+	Divorced	M	16
Orange	85+	Married	F	128
Orange	85+	Married	M	254
Orange	85+	Separated	F	12
Orange	85+	Separated	M	6
Orange	85+	Widowed	F	613
Orange	85+	Widowed	M	167
Clarence Valley	15-19	Married	F	5
Clarence Valley	20-24	Married	F	69
Clarence Valley	20-24	Married	M	46
Clarence Valley	20-24	Separated	F	13
Clarence Valley	20-24	Separated	M	3
Clarence Valley	25-34	Divorced	F	64
Clarence Valley	25-34	Divorced	M	34
Clarence Valley	25-34	Married	F	775
Clarence Valley	25-34	Married	M	599
Clarence Valley	25-34	Separated	F	73
Clarence Valley	25-34	Separated	M	47
Clarence Valley	25-34	Widowed	F	3
Clarence Valley	25-34	Widowed	M	3
Clarence Valley	35-44	Divorced	F	259
Clarence Valley	35-44	Divorced	M	159
