SA3_NAME16	CoupleFamily	HasChild	IncomeFamily.max	families
Goulburn - Mulwaree			52500	13
Goulburn - Mulwaree			65625	20
Goulburn - Mulwaree			78750	12
Goulburn - Mulwaree			91875	13
Goulburn - Mulwaree			105000	9
Goulburn - Mulwaree			131250	7
Goulburn - Mulwaree			157500	3
Goulburn - Mulwaree			210000	3
Goulburn - Mulwaree			Inf	3
Goulburn - Mulwaree	0			173
Goulburn - Mulwaree	0		0	13
Goulburn - Mulwaree	0		7875	20
Goulburn - Mulwaree	0		15750	41
Goulburn - Mulwaree	0		21000	62
Goulburn - Mulwaree	0		26250	111
Goulburn - Mulwaree	0		34125	168
Goulburn - Mulwaree	0		42000	184
Goulburn - Mulwaree	0		52500	184
Goulburn - Mulwaree	0		65625	170
Goulburn - Mulwaree	0		78750	143
Goulburn - Mulwaree	0		91875	75
Goulburn - Mulwaree	0		105000	62
Goulburn - Mulwaree	0		131250	72
Goulburn - Mulwaree	0		157500	31
Goulburn - Mulwaree	0		183750	12
Goulburn - Mulwaree	0		210000	5
Goulburn - Mulwaree	0		Inf	18
Goulburn - Mulwaree	1	0		891
Goulburn - Mulwaree	1	0	0	59
Goulburn - Mulwaree	1	0	7875	36
Goulburn - Mulwaree	1	0	15750	21
Goulburn - Mulwaree	1	0	21000	22
Goulburn - Mulwaree	1	0	26250	196
Goulburn - Mulwaree	1	0	34125	90
Goulburn - Mulwaree	1	0	42000	555
Goulburn - Mulwaree	1	0	52500	491
Goulburn - Mulwaree	1	0	65625	632
Goulburn - Mulwaree	1	0	78750	653
Goulburn - Mulwaree	1	0	91875	489
Goulburn - Mulwaree	1	0	105000	540
Goulburn - Mulwaree	1	0	131250	1004
Goulburn - Mulwaree	1	0	157500	678
Goulburn - Mulwaree	1	0	183750	408
Goulburn - Mulwaree	1	0	210000	218
Goulburn - Mulwaree	1	0	Inf	380
Goulburn - Mulwaree	1	1	7875	10
Goulburn - Mulwaree	1	1	15750	7
Goulburn - Mulwaree	1	1	21000	10
Goulburn - Mulwaree	1	1	26250	25
Goulburn - Mulwaree	1	1	34125	37
Goulburn - Mulwaree	1	1	42000	65
Young - Yass				6
Young - Yass			26250	10
Young - Yass			42000	7
Young - Yass			52500	15
Young - Yass			65625	19
Young - Yass			78750	10
Young - Yass			91875	9
Young - Yass			105000	8
Young - Yass			131250	9
Young - Yass			157500	9
Young - Yass			Inf	4
Young - Yass	0			166
Young - Yass	0		0	26
Young - Yass	0		7875	9
Young - Yass	0		15750	40
Young - Yass	0		21000	74
Young - Yass	0		26250	97
Young - Yass	0		34125	153
Young - Yass	0		42000	152
Young - Yass	0		52500	131
Young - Yass	0		65625	130
Young - Yass	0		78750	87
Young - Yass	0		91875	66
Young - Yass	0		105000	52
Young - Yass	0		131250	86
Young - Yass	0		157500	22
Young - Yass	0		183750	14
Young - Yass	0		210000	15
Young - Yass	0		Inf	15
Young - Yass	1	0		934
Young - Yass	1	0	0	54
Young - Yass	1	0	7875	35
Young - Yass	1	0	15750	22
Young - Yass	1	0	21000	17
Young - Yass	1	0	26250	168
Young - Yass	1	0	34125	105
Young - Yass	1	0	42000	566
Young - Yass	1	0	52500	461
Young - Yass	1	0	65625	664
Young - Yass	1	0	78750	667
Young - Yass	1	0	91875	516
Young - Yass	1	0	105000	538
Young - Yass	1	0	131250	935
Young - Yass	1	0	157500	673
Young - Yass	1	0	183750	460
Young - Yass	1	0	210000	322
Young - Yass	1	0	Inf	804
Young - Yass	1	1	7875	3
Young - Yass	1	1	15750	12
Young - Yass	1	1	21000	11
Young - Yass	1	1	26250	38
Young - Yass	1	1	34125	39
Young - Yass	1	1	42000	66
Gosford				14
Gosford			0	7
Gosford			7875	5
Gosford			15750	10
Gosford			21000	4
Gosford			26250	23
Gosford			34125	29
Gosford			42000	56
Gosford			52500	92
Gosford			65625	72
Gosford			78750	73
Gosford			91875	34
Gosford			105000	31
Gosford			131250	52
Gosford			157500	32
Gosford			183750	15
Gosford			210000	7
Gosford			Inf	10
Gosford	0			1020
Gosford	0		0	112
Gosford	0		7875	60
Gosford	0		15750	153
Gosford	0		21000	240
Gosford	0		26250	401
Gosford	0		34125	758
Gosford	0		42000	774
Gosford	0		52500	886
Gosford	0		65625	935
Gosford	0		78750	664
Gosford	0		91875	524
Gosford	0		105000	419
Gosford	0		131250	541
Gosford	0		157500	211
Gosford	0		183750	104
Gosford	0		210000	92
Gosford	0		Inf	79
Gosford	1	0		4087
Gosford	1	0	0	268
Gosford	1	0	7875	120
Gosford	1	0	15750	95
Gosford	1	0	21000	64
Gosford	1	0	26250	735
Gosford	1	0	34125	411
Gosford	1	0	42000	2495
Gosford	1	0	52500	2106
Gosford	1	0	65625	2818
Gosford	1	0	78750	2964
Gosford	1	0	91875	2248
Gosford	1	0	105000	2518
Gosford	1	0	131250	5012
Gosford	1	0	157500	3578
Gosford	1	0	183750	2310
Gosford	1	0	210000	1553
Gosford	1	0	Inf	2992
Gosford	1	1	7875	32
Gosford	1	1	15750	43
Gosford	1	1	21000	24
Gosford	1	1	26250	84
Gosford	1	1	34125	151
Gosford	1	1	42000	268
Wyong				13
Wyong			0	8
Wyong			7875	5
Wyong			15750	10
Wyong			21000	7
Wyong			26250	38
Wyong			34125	34
Wyong			42000	59
Wyong			52500	92
Wyong			65625	80
Wyong			78750	75
Wyong			91875	33
Wyong			105000	23
Wyong			131250	54
Wyong			157500	20
Wyong			183750	10
Wyong			Inf	8
Wyong	0			1035
Wyong	0		0	119
Wyong	0		7875	50
Wyong	0		15750	219
Wyong	0		21000	317
Wyong	0		26250	564
Wyong	0		34125	1022
Wyong	0		42000	1022
Wyong	0		52500	1094
Wyong	0		65625	1052
Wyong	0		78750	723
Wyong	0		91875	526
Wyong	0		105000	402
Wyong	0		131250	479
Wyong	0		157500	175
Wyong	0		183750	58
Wyong	0		210000	55
Wyong	0		Inf	42
Wyong	1	0		3547
Wyong	1	0	0	247
Wyong	1	0	7875	124
Wyong	1	0	15750	110
Wyong	1	0	21000	69
Wyong	1	0	26250	747
Wyong	1	0	34125	396
Wyong	1	0	42000	3042
Wyong	1	0	52500	2003
Wyong	1	0	65625	2728
Wyong	1	0	78750	2949
Wyong	1	0	91875	2411
Wyong	1	0	105000	2408
Wyong	1	0	131250	4458
Wyong	1	0	157500	2914
Wyong	1	0	183750	1626
Wyong	1	0	210000	971
Wyong	1	0	Inf	1433
Wyong	1	1	7875	23
Wyong	1	1	15750	32
Wyong	1	1	21000	23
Wyong	1	1	26250	95
Wyong	1	1	34125	132
Wyong	1	1	42000	310
Bathurst				3
Bathurst			7875	4
Bathurst			15750	3
Bathurst			26250	19
Bathurst			34125	3
Bathurst			42000	8
Bathurst			52500	18
Bathurst			65625	23
Bathurst			78750	16
Bathurst			91875	11
Bathurst			105000	13
Bathurst			131250	5
Bathurst			157500	7
Bathurst	0			252
Bathurst	0		0	16
Bathurst	0		7875	19
Bathurst	0		15750	65
Bathurst	0		21000	93
Bathurst	0		26250	120
Bathurst	0		34125	238
Bathurst	0		42000	227
Bathurst	0		52500	219
Bathurst	0		65625	219
Bathurst	0		78750	162
Bathurst	0		91875	120
Bathurst	0		105000	95
Bathurst	0		131250	102
Bathurst	0		157500	26
Bathurst	0		183750	19
Bathurst	0		210000	13
Bathurst	0		Inf	9
Bathurst	1	0		1029
Bathurst	1	0	0	63
Bathurst	1	0	7875	33
Bathurst	1	0	15750	31
Bathurst	1	0	21000	19
Bathurst	1	0	26250	196
Bathurst	1	0	34125	92
Bathurst	1	0	42000	587
Bathurst	1	0	52500	496
Bathurst	1	0	65625	730
Bathurst	1	0	78750	843
Bathurst	1	0	91875	644
Bathurst	1	0	105000	623
Bathurst	1	0	131250	1320
Bathurst	1	0	157500	940
Bathurst	1	0	183750	633
Bathurst	1	0	210000	342
Bathurst	1	0	Inf	537
Bathurst	1	1	7875	7
Bathurst	1	1	15750	10
Bathurst	1	1	21000	3
Bathurst	1	1	26250	31
Bathurst	1	1	34125	52
Bathurst	1	1	42000	78
Lachlan Valley				13
Lachlan Valley			0	4
Lachlan Valley			7875	3
Lachlan Valley			26250	9
Lachlan Valley			34125	12
Lachlan Valley			42000	23
Lachlan Valley			52500	37
Lachlan Valley			65625	36
Lachlan Valley			78750	15
Lachlan Valley			91875	9
Lachlan Valley			105000	12
Lachlan Valley			131250	11
Lachlan Valley			157500	7
Lachlan Valley			Inf	3
Lachlan Valley	0			291
Lachlan Valley	0		0	26
Lachlan Valley	0		7875	24
Lachlan Valley	0		15750	90
Lachlan Valley	0		21000	124
Lachlan Valley	0		26250	198
Lachlan Valley	0		34125	320
Lachlan Valley	0		42000	311
Lachlan Valley	0		52500	289
Lachlan Valley	0		65625	253
Lachlan Valley	0		78750	173
Lachlan Valley	0		91875	94
Lachlan Valley	0		105000	68
Lachlan Valley	0		131250	82
Lachlan Valley	0		157500	22
Lachlan Valley	0		183750	6
Lachlan Valley	0		210000	16
Lachlan Valley	0		Inf	17
Lachlan Valley	1	0		1478
Lachlan Valley	1	0	0	118
Lachlan Valley	1	0	7875	61
Lachlan Valley	1	0	15750	59
Lachlan Valley	1	0	21000	29
Lachlan Valley	1	0	26250	328
Lachlan Valley	1	0	34125	160
Lachlan Valley	1	0	42000	1064
Lachlan Valley	1	0	52500	775
Lachlan Valley	1	0	65625	1186
Lachlan Valley	1	0	78750	1078
Lachlan Valley	1	0	91875	744
Lachlan Valley	1	0	105000	791
Lachlan Valley	1	0	131250	1344
Lachlan Valley	1	0	157500	772
Lachlan Valley	1	0	183750	473
Lachlan Valley	1	0	210000	239
Lachlan Valley	1	0	Inf	471
Lachlan Valley	1	1	7875	9
Lachlan Valley	1	1	15750	24
Lachlan Valley	1	1	21000	17
Lachlan Valley	1	1	26250	58
Lachlan Valley	1	1	34125	75
Lachlan Valley	1	1	42000	136
Lithgow - Mudgee				7
Lithgow - Mudgee			7875	3
Lithgow - Mudgee			15750	5
Lithgow - Mudgee			21000	3
Lithgow - Mudgee			26250	4
Lithgow - Mudgee			34125	4
Lithgow - Mudgee			42000	22
Lithgow - Mudgee			52500	29
Lithgow - Mudgee			65625	13
Lithgow - Mudgee			78750	12
Lithgow - Mudgee			91875	6
Lithgow - Mudgee			105000	9
Lithgow - Mudgee			131250	4
Lithgow - Mudgee			157500	11
Lithgow - Mudgee			183750	3
Lithgow - Mudgee			Inf	3
Lithgow - Mudgee	0			258
Lithgow - Mudgee	0		0	22
Lithgow - Mudgee	0		7875	19
Lithgow - Mudgee	0		15750	86
Lithgow - Mudgee	0		21000	106
Lithgow - Mudgee	0		26250	166
Lithgow - Mudgee	0		34125	255
Lithgow - Mudgee	0		42000	290
Lithgow - Mudgee	0		52500	224
Lithgow - Mudgee	0		65625	175
Lithgow - Mudgee	0		78750	123
Lithgow - Mudgee	0		91875	70
Lithgow - Mudgee	0		105000	61
Lithgow - Mudgee	0		131250	97
Lithgow - Mudgee	0		157500	26
Lithgow - Mudgee	0		183750	6
Lithgow - Mudgee	0		210000	11
Lithgow - Mudgee	0		Inf	12
Lithgow - Mudgee	1	0		1152
Lithgow - Mudgee	1	0	0	75
Lithgow - Mudgee	1	0	7875	59
Lithgow - Mudgee	1	0	15750	32
Lithgow - Mudgee	1	0	21000	25
Lithgow - Mudgee	1	0	26250	287
Lithgow - Mudgee	1	0	34125	145
Lithgow - Mudgee	1	0	42000	824
Lithgow - Mudgee	1	0	52500	629
Lithgow - Mudgee	1	0	65625	830
Lithgow - Mudgee	1	0	78750	759
Lithgow - Mudgee	1	0	91875	558
Lithgow - Mudgee	1	0	105000	578
Lithgow - Mudgee	1	0	131250	1096
Lithgow - Mudgee	1	0	157500	733
Lithgow - Mudgee	1	0	183750	458
Lithgow - Mudgee	1	0	210000	305
Lithgow - Mudgee	1	0	Inf	628
Lithgow - Mudgee	1	1	7875	4
Lithgow - Mudgee	1	1	15750	20
Lithgow - Mudgee	1	1	21000	13
Lithgow - Mudgee	1	1	26250	61
Lithgow - Mudgee	1	1	34125	60
Lithgow - Mudgee	1	1	42000	152
Orange				3
Orange			0	5
Orange			7875	4
Orange			15750	3
Orange			26250	4
Orange			34125	6
Orange			42000	19
Orange			52500	15
Orange			65625	23
Orange			78750	21
Orange			91875	13
Orange			105000	6
Orange			131250	7
Orange			157500	11
Orange			183750	3
Orange	0			322
Orange	0		0	37
Orange	0		7875	21
Orange	0		15750	68
Orange	0		21000	98
Orange	0		26250	138
Orange	0		34125	296
Orange	0		42000	316
Orange	0		52500	276
Orange	0		65625	268
Orange	0		78750	185
Orange	0		91875	119
Orange	0		105000	93
Orange	0		131250	146
Orange	0		157500	48
Orange	0		183750	16
Orange	0		210000	23
Orange	0		Inf	10
Orange	1	0		1342
Orange	1	0	0	78
Orange	1	0	7875	55
Orange	1	0	15750	43
Orange	1	0	21000	20
Orange	1	0	26250	265
Orange	1	0	34125	154
Orange	1	0	42000	739
Orange	1	0	52500	604
Orange	1	0	65625	943
Orange	1	0	78750	1014
Orange	1	0	91875	783
Orange	1	0	105000	905
Orange	1	0	131250	1694
Orange	1	0	157500	1172
Orange	1	0	183750	774
Orange	1	0	210000	440
Orange	1	0	Inf	934
Orange	1	1	7875	11
Orange	1	1	15750	12
Orange	1	1	21000	11
Orange	1	1	26250	30
Orange	1	1	34125	58
Orange	1	1	42000	112
Clarence Valley				6
Clarence Valley			7875	3
Clarence Valley			15750	3
Clarence Valley			26250	21
Clarence Valley			34125	4
Clarence Valley			42000	25
Clarence Valley			52500	33
Clarence Valley			65625	25
Clarence Valley			78750	19
Clarence Valley			91875	4
Clarence Valley			105000	7
Clarence Valley			131250	6
Clarence Valley			157500	4
Clarence Valley			183750	4
Clarence Valley	0			286
Clarence Valley	0		0	31
Clarence Valley	0		7875	18
Clarence Valley	0		15750	83
Clarence Valley	0		21000	119
Clarence Valley	0		26250	177
Clarence Valley	0		34125	351
Clarence Valley	0		42000	343
Clarence Valley	0		52500	337
Clarence Valley	0		65625	260
Clarence Valley	0		78750	147
Clarence Valley	0		91875	97
Clarence Valley	0		105000	76
Clarence Valley	0		131250	68
Clarence Valley	0		157500	24
Clarence Valley	0		183750	8
Clarence Valley	0		210000	11
Clarence Valley	0		Inf	8
Clarence Valley	1	0		1224
Clarence Valley	1	0	0	79
Clarence Valley	1	0	7875	64
Clarence Valley	1	0	15750	46
Clarence Valley	1	0	21000	31
Clarence Valley	1	0	26250	439
Clarence Valley	1	0	34125	227
Clarence Valley	1	0	42000	1434
Clarence Valley	1	0	52500	965
Clarence Valley	1	0	65625	1177
Clarence Valley	1	0	78750	1075
Clarence Valley	1	0	91875	693
Clarence Valley	1	0	105000	701
Clarence Valley	1	0	131250	1032
Clarence Valley	1	0	157500	574
Clarence Valley	1	0	183750	303
Clarence Valley	1	0	210000	159
Clarence Valley	1	0	Inf	261
Clarence Valley	1	1	7875	16
Clarence Valley	1	1	15750	20
Clarence Valley	1	1	21000	12
Clarence Valley	1	1	26250	49
Clarence Valley	1	1	34125	77
Clarence Valley	1	1	42000	156
Coffs Harbour				3
Coffs Harbour			0	3
Coffs Harbour			15750	8
Coffs Harbour			21000	3
Coffs Harbour			26250	8
Coffs Harbour			34125	21
Coffs Harbour			42000	22
Coffs Harbour			52500	40
Coffs Harbour			65625	42
Coffs Harbour			78750	31
Coffs Harbour			91875	6
Coffs Harbour			105000	14
Coffs Harbour			131250	13
Coffs Harbour			157500	5
Coffs Harbour			Inf	3
Coffs Harbour	0			549
Coffs Harbour	0		0	54
Coffs Harbour	0		7875	35
Coffs Harbour	0		15750	97
Coffs Harbour	0		21000	166
Coffs Harbour	0		26250	289
Coffs Harbour	0		34125	545
Coffs Harbour	0		42000	586
Coffs Harbour	0		52500	567
Coffs Harbour	0		65625	518
Coffs Harbour	0		78750	347
Coffs Harbour	0		91875	202
Coffs Harbour	0		105000	144
Coffs Harbour	0		131250	175
Coffs Harbour	0		157500	48
Coffs Harbour	0		183750	17
Coffs Harbour	0		210000	22
Coffs Harbour	0		Inf	27
Coffs Harbour	1	0		1972
Coffs Harbour	1	0	0	143
Coffs Harbour	1	0	7875	50
Coffs Harbour	1	0	15750	58
Coffs Harbour	1	0	21000	42
Coffs Harbour	1	0	26250	509
Coffs Harbour	1	0	34125	305
Coffs Harbour	1	0	42000	1655
Coffs Harbour	1	0	52500	1396
Coffs Harbour	1	0	65625	1819
Coffs Harbour	1	0	78750	1857
Coffs Harbour	1	0	91875	1315
Coffs Harbour	1	0	105000	1293
Coffs Harbour	1	0	131250	2145
Coffs Harbour	1	0	157500	1306
Coffs Harbour	1	0	183750	733
Coffs Harbour	1	0	210000	438
Coffs Harbour	1	0	Inf	683
Coffs Harbour	1	1	7875	22
Coffs Harbour	1	1	15750	28
Coffs Harbour	1	1	21000	10
Coffs Harbour	1	1	26250	80
Coffs Harbour	1	1	34125	101
Coffs Harbour	1	1	42000	248
Bourke - Cobar - Coonamble				10
Bourke - Cobar - Coonamble			7875	3
Bourke - Cobar - Coonamble			15750	3
Bourke - Cobar - Coonamble			21000	3
Bourke - Cobar - Coonamble			26250	10
Bourke - Cobar - Coonamble			34125	7
Bourke - Cobar - Coonamble			42000	17
Bourke - Cobar - Coonamble			52500	20
Bourke - Cobar - Coonamble			65625	8
Bourke - Cobar - Coonamble			78750	11
Bourke - Cobar - Coonamble			91875	7
Bourke - Cobar - Coonamble			131250	5
Bourke - Cobar - Coonamble			157500	3
Bourke - Cobar - Coonamble	0			222
Bourke - Cobar - Coonamble	0		0	17
Bourke - Cobar - Coonamble	0		7875	18
Bourke - Cobar - Coonamble	0		15750	61
Bourke - Cobar - Coonamble	0		21000	68
Bourke - Cobar - Coonamble	0		26250	118
Bourke - Cobar - Coonamble	0		34125	128
Bourke - Cobar - Coonamble	0		42000	145
Bourke - Cobar - Coonamble	0		52500	132
Bourke - Cobar - Coonamble	0		65625	108
Bourke - Cobar - Coonamble	0		78750	66
Bourke - Cobar - Coonamble	0		91875	33
Bourke - Cobar - Coonamble	0		105000	32
Bourke - Cobar - Coonamble	0		131250	48
Bourke - Cobar - Coonamble	0		157500	13
Bourke - Cobar - Coonamble	0		183750	10
Bourke - Cobar - Coonamble	0		210000	12
Bourke - Cobar - Coonamble	0		Inf	5
Bourke - Cobar - Coonamble	1	0		704
Bourke - Cobar - Coonamble	1	0	0	62
Bourke - Cobar - Coonamble	1	0	7875	22
Bourke - Cobar - Coonamble	1	0	15750	18
Bourke - Cobar - Coonamble	1	0	21000	13
Bourke - Cobar - Coonamble	1	0	26250	115
Bourke - Cobar - Coonamble	1	0	34125	62
Bourke - Cobar - Coonamble	1	0	42000	324
Bourke - Cobar - Coonamble	1	0	52500	271
Bourke - Cobar - Coonamble	1	0	65625	297
Bourke - Cobar - Coonamble	1	0	78750	355
Bourke - Cobar - Coonamble	1	0	91875	266
Bourke - Cobar - Coonamble	1	0	105000	253
Bourke - Cobar - Coonamble	1	0	131250	517
Bourke - Cobar - Coonamble	1	0	157500	355
Bourke - Cobar - Coonamble	1	0	183750	196
Bourke - Cobar - Coonamble	1	0	210000	116
Bourke - Cobar - Coonamble	1	0	Inf	212
Bourke - Cobar - Coonamble	1	1	7875	9
Bourke - Cobar - Coonamble	1	1	15750	13
Bourke - Cobar - Coonamble	1	1	21000	3
Bourke - Cobar - Coonamble	1	1	26250	35
Bourke - Cobar - Coonamble	1	1	34125	33
Bourke - Cobar - Coonamble	1	1	42000	69
Broken Hill and Far West				4
Broken Hill and Far West			7875	3
Broken Hill and Far West			15750	3
Broken Hill and Far West			21000	3
Broken Hill and Far West			26250	6
Broken Hill and Far West			34125	9
Broken Hill and Far West			42000	9
Broken Hill and Far West			52500	4
Broken Hill and Far West			65625	10
Broken Hill and Far West			78750	7
Broken Hill and Far West			91875	4
Broken Hill and Far West			105000	5
Broken Hill and Far West			131250	8
Broken Hill and Far West	0			170
Broken Hill and Far West	0		0	9
Broken Hill and Far West	0		7875	15
Broken Hill and Far West	0		15750	38
Broken Hill and Far West	0		21000	62
Broken Hill and Far West	0		26250	99
Broken Hill and Far West	0		34125	149
Broken Hill and Far West	0		42000	128
Broken Hill and Far West	0		52500	150
Broken Hill and Far West	0		65625	113
Broken Hill and Far West	0		78750	77
Broken Hill and Far West	0		91875	55
Broken Hill and Far West	0		105000	35
Broken Hill and Far West	0		131250	51
Broken Hill and Far West	0		157500	14
Broken Hill and Far West	0		183750	3
Broken Hill and Far West	0		210000	6
Broken Hill and Far West	0		Inf	12
Broken Hill and Far West	1	0		551
Broken Hill and Far West	1	0	0	36
Broken Hill and Far West	1	0	7875	17
Broken Hill and Far West	1	0	15750	15
Broken Hill and Far West	1	0	21000	7
Broken Hill and Far West	1	0	26250	133
Broken Hill and Far West	1	0	34125	55
Broken Hill and Far West	1	0	42000	386
Broken Hill and Far West	1	0	52500	261
Broken Hill and Far West	1	0	65625	336
Broken Hill and Far West	1	0	78750	286
Broken Hill and Far West	1	0	91875	175
Broken Hill and Far West	1	0	105000	266
Broken Hill and Far West	1	0	131250	399
Broken Hill and Far West	1	0	157500	295
Broken Hill and Far West	1	0	183750	180
Broken Hill and Far West	1	0	210000	99
Broken Hill and Far West	1	0	Inf	188
Broken Hill and Far West	1	1	15750	4
Broken Hill and Far West	1	1	21000	3
Broken Hill and Far West	1	1	26250	27
Broken Hill and Far West	1	1	34125	26
Broken Hill and Far West	1	1	42000	45
Dubbo				17
Dubbo			0	10
Dubbo			7875	3
Dubbo			15750	4
Dubbo			21000	3
Dubbo			26250	24
Dubbo			34125	11
Dubbo			42000	39
Dubbo			52500	41
Dubbo			65625	41
Dubbo			78750	38
Dubbo			91875	17
Dubbo			105000	16
Dubbo			131250	22
Dubbo			157500	8
Dubbo			Inf	7
Dubbo	0			466
Dubbo	0		0	41
Dubbo	0		7875	22
Dubbo	0		15750	92
Dubbo	0		21000	148
Dubbo	0		26250	259
Dubbo	0		34125	421
Dubbo	0		42000	407
Dubbo	0		52500	399
Dubbo	0		65625	387
Dubbo	0		78750	243
Dubbo	0		91875	121
Dubbo	0		105000	127
Dubbo	0		131250	154
Dubbo	0		157500	50
Dubbo	0		183750	19
Dubbo	0		210000	23
Dubbo	0		Inf	16
Dubbo	1	0		1875
Dubbo	1	0	0	97
Dubbo	1	0	7875	54
Dubbo	1	0	15750	44
Dubbo	1	0	21000	37
Dubbo	1	0	26250	345
Dubbo	1	0	34125	161
Dubbo	1	0	42000	1091
Dubbo	1	0	52500	814
Dubbo	1	0	65625	1194
Dubbo	1	0	78750	1224
Dubbo	1	0	91875	920
Dubbo	1	0	105000	988
Dubbo	1	0	131250	1731
Dubbo	1	0	157500	1182
Dubbo	1	0	183750	727
Dubbo	1	0	210000	391
Dubbo	1	0	Inf	675
Dubbo	1	1	7875	15
Dubbo	1	1	15750	25
Dubbo	1	1	21000	10
Dubbo	1	1	26250	54
Dubbo	1	1	34125	85
Dubbo	1	1	42000	173
Lower Hunter				10
Lower Hunter			0	3
Lower Hunter			7875	7
