SA3_NAME16	AgeChild	CoupleFamily	ParentsBornAus	children
Heathcote - Castlemaine - Kyneton	5-9	1	Mother only	204
Heathcote - Castlemaine - Kyneton	5-9	1	Neither	82
Heathcote - Castlemaine - Kyneton	10-12	0		10
Heathcote - Castlemaine - Kyneton	10-12	0	Both	244
Heathcote - Castlemaine - Kyneton	10-12	0	Father only	26
Heathcote - Castlemaine - Kyneton	10-12	0	Mother only	31
Heathcote - Castlemaine - Kyneton	10-12	0	Neither	9
Heathcote - Castlemaine - Kyneton	10-12	1		6
Heathcote - Castlemaine - Kyneton	10-12	1	Both	1062
Heathcote - Castlemaine - Kyneton	10-12	1	Father only	75
Heathcote - Castlemaine - Kyneton	10-12	1	Mother only	111
Heathcote - Castlemaine - Kyneton	10-12	1	Neither	65
Heathcote - Castlemaine - Kyneton	13-14	0		4
Heathcote - Castlemaine - Kyneton	13-14	0	Both	171
Heathcote - Castlemaine - Kyneton	13-14	0	Father only	14
Heathcote - Castlemaine - Kyneton	13-14	0	Mother only	31
Heathcote - Castlemaine - Kyneton	13-14	0	Neither	3
Heathcote - Castlemaine - Kyneton	13-14	1		4
Heathcote - Castlemaine - Kyneton	13-14	1	Both	661
Heathcote - Castlemaine - Kyneton	13-14	1	Father only	49
Heathcote - Castlemaine - Kyneton	13-14	1	Mother only	64
Heathcote - Castlemaine - Kyneton	13-14	1	Neither	32
Heathcote - Castlemaine - Kyneton	15-17	0		9
Heathcote - Castlemaine - Kyneton	15-17	0	Both	253
Heathcote - Castlemaine - Kyneton	15-17	0	Father only	26
Heathcote - Castlemaine - Kyneton	15-17	0	Mother only	37
Heathcote - Castlemaine - Kyneton	15-17	0	Neither	11
Heathcote - Castlemaine - Kyneton	15-17	1		5
Heathcote - Castlemaine - Kyneton	15-17	1	Both	877
Heathcote - Castlemaine - Kyneton	15-17	1	Father only	75
Heathcote - Castlemaine - Kyneton	15-17	1	Mother only	93
Heathcote - Castlemaine - Kyneton	15-17	1	Neither	41
Heathcote - Castlemaine - Kyneton	18-20	0	Both	79
Heathcote - Castlemaine - Kyneton	18-20	0	Father only	12
Heathcote - Castlemaine - Kyneton	18-20	0	Mother only	10
Heathcote - Castlemaine - Kyneton	18-20	0	Neither	7
Heathcote - Castlemaine - Kyneton	18-20	1	Both	278
Heathcote - Castlemaine - Kyneton	18-20	1	Father only	24
Heathcote - Castlemaine - Kyneton	18-20	1	Mother only	20
Heathcote - Castlemaine - Kyneton	18-20	1	Neither	16
Heathcote - Castlemaine - Kyneton	21-24	0	Both	16
Heathcote - Castlemaine - Kyneton	21-24	0	Mother only	3
Heathcote - Castlemaine - Kyneton	21-24	1	Both	78
Heathcote - Castlemaine - Kyneton	21-24	1	Father only	10
Heathcote - Castlemaine - Kyneton	21-24	1	Mother only	9
Heathcote - Castlemaine - Kyneton	21-24	1	Neither	5
Loddon - Elmore	0-4	0		4
Loddon - Elmore	0-4	0	Both	74
Loddon - Elmore	0-4	0	Mother only	3
Loddon - Elmore	0-4	1		4
Loddon - Elmore	0-4	1	Both	394
Loddon - Elmore	0-4	1	Father only	14
Loddon - Elmore	0-4	1	Mother only	11
Loddon - Elmore	0-4	1	Neither	11
Loddon - Elmore	5-9	0		4
Loddon - Elmore	5-9	0	Both	72
Loddon - Elmore	5-9	0	Father only	3
Loddon - Elmore	5-9	0	Mother only	3
Loddon - Elmore	5-9	1		3
Loddon - Elmore	5-9	1	Both	474
Loddon - Elmore	5-9	1	Father only	22
Loddon - Elmore	5-9	1	Mother only	11
Loddon - Elmore	5-9	1	Neither	12
Loddon - Elmore	10-12	0	Both	54
Loddon - Elmore	10-12	0	Mother only	6
Loddon - Elmore	10-12	0	Neither	3
Loddon - Elmore	10-12	1		3
Loddon - Elmore	10-12	1	Both	275
Loddon - Elmore	10-12	1	Father only	5
Loddon - Elmore	10-12	1	Mother only	3
Loddon - Elmore	10-12	1	Neither	9
Loddon - Elmore	13-14	0		5
Loddon - Elmore	13-14	0	Both	45
Loddon - Elmore	13-14	0	Mother only	3
Loddon - Elmore	13-14	1	Both	188
Loddon - Elmore	13-14	1	Father only	5
Loddon - Elmore	13-14	1	Mother only	13
Loddon - Elmore	15-17	0		4
Loddon - Elmore	15-17	0	Both	56
Loddon - Elmore	15-17	0	Father only	3
Loddon - Elmore	15-17	0	Mother only	7
Loddon - Elmore	15-17	0	Neither	3
Loddon - Elmore	15-17	1	Both	253
Loddon - Elmore	15-17	1	Father only	11
Loddon - Elmore	15-17	1	Mother only	8
Loddon - Elmore	15-17	1	Neither	6
Loddon - Elmore	18-20	0	Both	13
Loddon - Elmore	18-20	1	Both	73
Loddon - Elmore	18-20	1	Mother only	3
Loddon - Elmore	18-20	1	Neither	4
Loddon - Elmore	21-24	1	Both	8
Barwon - West	0-4	0		3
Barwon - West	0-4	0	Both	81
Barwon - West	0-4	0	Mother only	12
Barwon - West	0-4	1		3
Barwon - West	0-4	1	Both	973
Barwon - West	0-4	1	Father only	47
Barwon - West	0-4	1	Mother only	47
Barwon - West	0-4	1	Neither	26
Barwon - West	5-9	0	Both	143
Barwon - West	5-9	0	Father only	7
Barwon - West	5-9	0	Mother only	17
Barwon - West	5-9	0	Neither	3
Barwon - West	5-9	1		6
Barwon - West	5-9	1	Both	1050
Barwon - West	5-9	1	Father only	55
Barwon - West	5-9	1	Mother only	49
Barwon - West	5-9	1	Neither	37
Barwon - West	10-12	0	Both	104
Barwon - West	10-12	0	Father only	5
Barwon - West	10-12	0	Mother only	10
Barwon - West	10-12	1		5
Barwon - West	10-12	1	Both	691
Barwon - West	10-12	1	Father only	39
Barwon - West	10-12	1	Mother only	46
Barwon - West	10-12	1	Neither	30
Barwon - West	13-14	0	Both	64
Barwon - West	13-14	0	Father only	3
Barwon - West	13-14	0	Mother only	3
Barwon - West	13-14	1		9
Barwon - West	13-14	1	Both	393
Barwon - West	13-14	1	Father only	19
Barwon - West	13-14	1	Mother only	30
Barwon - West	13-14	1	Neither	20
Barwon - West	15-17	0		3
Barwon - West	15-17	0	Both	82
Barwon - West	15-17	0	Father only	11
Barwon - West	15-17	0	Mother only	7
Barwon - West	15-17	0	Neither	3
Barwon - West	15-17	1		3
Barwon - West	15-17	1	Both	459
Barwon - West	15-17	1	Father only	36
Barwon - West	15-17	1	Mother only	44
Barwon - West	15-17	1	Neither	21
Barwon - West	18-20	0	Both	18
Barwon - West	18-20	0	Mother only	4
Barwon - West	18-20	1	Both	151
Barwon - West	18-20	1	Father only	10
Barwon - West	18-20	1	Mother only	15
Barwon - West	18-20	1	Neither	4
Barwon - West	21-24	0	Both	9
Barwon - West	21-24	0	Father only	3
Barwon - West	21-24	1	Both	59
Barwon - West	21-24	1	Father only	3
Barwon - West	21-24	1	Mother only	3
Barwon - West	21-24	1	Neither	3
Geelong	0-4	0		76
Geelong	0-4	0	Both	1321
Geelong	0-4	0	Father only	91
Geelong	0-4	0	Mother only	153
Geelong	0-4	0	Neither	99
Geelong	0-4	1		51
Geelong	0-4	1	Both	6731
Geelong	0-4	1	Father only	608
Geelong	0-4	1	Mother only	636
Geelong	0-4	1	Neither	1102
Geelong	5-9	0		79
Geelong	5-9	0	Both	1726
Geelong	5-9	0	Father only	106
Geelong	5-9	0	Mother only	187
Geelong	5-9	0	Neither	147
Geelong	5-9	1		46
Geelong	5-9	1	Both	6125
Geelong	5-9	1	Father only	553
Geelong	5-9	1	Mother only	586
Geelong	5-9	1	Neither	929
Geelong	10-12	0		58
Geelong	10-12	0	Both	1112
Geelong	10-12	0	Father only	72
Geelong	10-12	0	Mother only	118
Geelong	10-12	0	Neither	114
Geelong	10-12	1		24
Geelong	10-12	1	Both	3359
Geelong	10-12	1	Father only	289
Geelong	10-12	1	Mother only	346
Geelong	10-12	1	Neither	486
Geelong	13-14	0		29
Geelong	13-14	0	Both	842
Geelong	13-14	0	Father only	45
Geelong	13-14	0	Mother only	103
Geelong	13-14	0	Neither	87
Geelong	13-14	1		20
Geelong	13-14	1	Both	2121
Geelong	13-14	1	Father only	180
Geelong	13-14	1	Mother only	243
Geelong	13-14	1	Neither	377
Geelong	15-17	0		37
Geelong	15-17	0	Both	1153
Geelong	15-17	0	Father only	90
Geelong	15-17	0	Mother only	135
Geelong	15-17	0	Neither	168
Geelong	15-17	1		8
Geelong	15-17	1	Both	2827
Geelong	15-17	1	Father only	234
Geelong	15-17	1	Mother only	354
Geelong	15-17	1	Neither	498
Geelong	18-20	0		16
Geelong	18-20	0	Both	381
Geelong	18-20	0	Father only	30
Geelong	18-20	0	Mother only	50
Geelong	18-20	0	Neither	102
Geelong	18-20	1		8
Geelong	18-20	1	Both	1254
Geelong	18-20	1	Father only	125
Geelong	18-20	1	Mother only	157
Geelong	18-20	1	Neither	292
Geelong	21-24	0		5
Geelong	21-24	0	Both	155
Geelong	21-24	0	Father only	20
Geelong	21-24	0	Mother only	31
Geelong	21-24	0	Neither	43
Geelong	21-24	1	Both	518
Geelong	21-24	1	Father only	56
Geelong	21-24	1	Mother only	63
Geelong	21-24	1	Neither	142
Surf Coast - Bellarine Peninsula	0-4	0		15
Surf Coast - Bellarine Peninsula	0-4	0	Both	277
Surf Coast - Bellarine Peninsula	0-4	0	Father only	18
Surf Coast - Bellarine Peninsula	0-4	0	Mother only	63
Surf Coast - Bellarine Peninsula	0-4	0	Neither	14
Surf Coast - Bellarine Peninsula	0-4	1		8
Surf Coast - Bellarine Peninsula	0-4	1	Both	2825
Surf Coast - Bellarine Peninsula	0-4	1	Father only	310
Surf Coast - Bellarine Peninsula	0-4	1	Mother only	303
Surf Coast - Bellarine Peninsula	0-4	1	Neither	178
Surf Coast - Bellarine Peninsula	5-9	0		21
Surf Coast - Bellarine Peninsula	5-9	0	Both	493
Surf Coast - Bellarine Peninsula	5-9	0	Father only	51
Surf Coast - Bellarine Peninsula	5-9	0	Mother only	82
Surf Coast - Bellarine Peninsula	5-9	0	Neither	31
Surf Coast - Bellarine Peninsula	5-9	1		12
Surf Coast - Bellarine Peninsula	5-9	1	Both	3123
Surf Coast - Bellarine Peninsula	5-9	1	Father only	306
Surf Coast - Bellarine Peninsula	5-9	1	Mother only	321
Surf Coast - Bellarine Peninsula	5-9	1	Neither	221
Surf Coast - Bellarine Peninsula	10-12	0		11
Surf Coast - Bellarine Peninsula	10-12	0	Both	351
Surf Coast - Bellarine Peninsula	10-12	0	Father only	31
Surf Coast - Bellarine Peninsula	10-12	0	Mother only	54
Surf Coast - Bellarine Peninsula	10-12	0	Neither	11
Surf Coast - Bellarine Peninsula	10-12	1		8
Surf Coast - Bellarine Peninsula	10-12	1	Both	1648
Surf Coast - Bellarine Peninsula	10-12	1	Father only	125
Surf Coast - Bellarine Peninsula	10-12	1	Mother only	175
Surf Coast - Bellarine Peninsula	10-12	1	Neither	130
Surf Coast - Bellarine Peninsula	13-14	0		11
Surf Coast - Bellarine Peninsula	13-14	0	Both	264
Surf Coast - Bellarine Peninsula	13-14	0	Father only	23
Surf Coast - Bellarine Peninsula	13-14	0	Mother only	34
Surf Coast - Bellarine Peninsula	13-14	0	Neither	12
Surf Coast - Bellarine Peninsula	13-14	1		8
Surf Coast - Bellarine Peninsula	13-14	1	Both	1012
Surf Coast - Bellarine Peninsula	13-14	1	Father only	84
Surf Coast - Bellarine Peninsula	13-14	1	Mother only	122
Surf Coast - Bellarine Peninsula	13-14	1	Neither	80
Surf Coast - Bellarine Peninsula	15-17	0		10
Surf Coast - Bellarine Peninsula	15-17	0	Both	341
Surf Coast - Bellarine Peninsula	15-17	0	Father only	33
Surf Coast - Bellarine Peninsula	15-17	0	Mother only	54
Surf Coast - Bellarine Peninsula	15-17	0	Neither	22
Surf Coast - Bellarine Peninsula	15-17	1	Both	1294
Surf Coast - Bellarine Peninsula	15-17	1	Father only	104
Surf Coast - Bellarine Peninsula	15-17	1	Mother only	130
Surf Coast - Bellarine Peninsula	15-17	1	Neither	100
Surf Coast - Bellarine Peninsula	18-20	0	Both	123
Surf Coast - Bellarine Peninsula	18-20	0	Father only	11
Surf Coast - Bellarine Peninsula	18-20	0	Mother only	20
Surf Coast - Bellarine Peninsula	18-20	0	Neither	12
Surf Coast - Bellarine Peninsula	18-20	1	Both	498
Surf Coast - Bellarine Peninsula	18-20	1	Father only	33
Surf Coast - Bellarine Peninsula	18-20	1	Mother only	51
Surf Coast - Bellarine Peninsula	18-20	1	Neither	33
Surf Coast - Bellarine Peninsula	21-24	0	Both	54
Surf Coast - Bellarine Peninsula	21-24	0	Father only	12
Surf Coast - Bellarine Peninsula	21-24	0	Mother only	7
Surf Coast - Bellarine Peninsula	21-24	0	Neither	3
Surf Coast - Bellarine Peninsula	21-24	1	Both	199
Surf Coast - Bellarine Peninsula	21-24	1	Father only	20
Surf Coast - Bellarine Peninsula	21-24	1	Mother only	25
Surf Coast - Bellarine Peninsula	21-24	1	Neither	19
Upper Goulburn Valley	0-4	0		16
Upper Goulburn Valley	0-4	0	Both	331
Upper Goulburn Valley	0-4	0	Father only	14
Upper Goulburn Valley	0-4	0	Mother only	21
Upper Goulburn Valley	0-4	0	Neither	7
Upper Goulburn Valley	0-4	1		13
Upper Goulburn Valley	0-4	1	Both	1783
Upper Goulburn Valley	0-4	1	Father only	135
Upper Goulburn Valley	0-4	1	Mother only	105
Upper Goulburn Valley	0-4	1	Neither	104
Upper Goulburn Valley	5-9	0		22
Upper Goulburn Valley	5-9	0	Both	480
Upper Goulburn Valley	5-9	0	Father only	17
Upper Goulburn Valley	5-9	0	Mother only	60
Upper Goulburn Valley	5-9	0	Neither	9
Upper Goulburn Valley	5-9	1		16
Upper Goulburn Valley	5-9	1	Both	1963
Upper Goulburn Valley	5-9	1	Father only	142
Upper Goulburn Valley	5-9	1	Mother only	121
Upper Goulburn Valley	5-9	1	Neither	86
Upper Goulburn Valley	10-12	0		10
Upper Goulburn Valley	10-12	0	Both	307
Upper Goulburn Valley	10-12	0	Father only	19
Upper Goulburn Valley	10-12	0	Mother only	31
Upper Goulburn Valley	10-12	0	Neither	5
Upper Goulburn Valley	10-12	1		12
Upper Goulburn Valley	10-12	1	Both	1137
Upper Goulburn Valley	10-12	1	Father only	63
Upper Goulburn Valley	10-12	1	Mother only	66
Upper Goulburn Valley	10-12	1	Neither	56
Upper Goulburn Valley	13-14	0		12
Upper Goulburn Valley	13-14	0	Both	227
Upper Goulburn Valley	13-14	0	Father only	15
Upper Goulburn Valley	13-14	0	Mother only	25
Upper Goulburn Valley	13-14	0	Neither	11
Upper Goulburn Valley	13-14	1		8
Upper Goulburn Valley	13-14	1	Both	694
Upper Goulburn Valley	13-14	1	Father only	28
Upper Goulburn Valley	13-14	1	Mother only	43
Upper Goulburn Valley	13-14	1	Neither	32
Upper Goulburn Valley	15-17	0		10
Upper Goulburn Valley	15-17	0	Both	287
Upper Goulburn Valley	15-17	0	Father only	31
Upper Goulburn Valley	15-17	0	Mother only	34
Upper Goulburn Valley	15-17	0	Neither	9
Upper Goulburn Valley	15-17	1		5
Upper Goulburn Valley	15-17	1	Both	892
Upper Goulburn Valley	15-17	1	Father only	58
Upper Goulburn Valley	15-17	1	Mother only	59
Upper Goulburn Valley	15-17	1	Neither	37
Upper Goulburn Valley	18-20	0		3
Upper Goulburn Valley	18-20	0	Both	75
Upper Goulburn Valley	18-20	0	Father only	3
Upper Goulburn Valley	18-20	0	Mother only	7
Upper Goulburn Valley	18-20	0	Neither	3
Upper Goulburn Valley	18-20	1	Both	242
Upper Goulburn Valley	18-20	1	Father only	14
Upper Goulburn Valley	18-20	1	Mother only	20
Upper Goulburn Valley	18-20	1	Neither	19
Upper Goulburn Valley	21-24	0	Both	23
Upper Goulburn Valley	21-24	0	Father only	3
Upper Goulburn Valley	21-24	1	Both	67
Upper Goulburn Valley	21-24	1	Mother only	3
Upper Goulburn Valley	21-24	1	Neither	4
Wangaratta - Benalla	0-4	0		24
Wangaratta - Benalla	0-4	0	Both	350
Wangaratta - Benalla	0-4	0	Father only	7
Wangaratta - Benalla	0-4	0	Mother only	18
Wangaratta - Benalla	0-4	0	Neither	13
Wangaratta - Benalla	0-4	1		15
Wangaratta - Benalla	0-4	1	Both	1547
Wangaratta - Benalla	0-4	1	Father only	97
Wangaratta - Benalla	0-4	1	Mother only	59
Wangaratta - Benalla	0-4	1	Neither	62
Wangaratta - Benalla	5-9	0		20
Wangaratta - Benalla	5-9	0	Both	500
Wangaratta - Benalla	5-9	0	Father only	12
Wangaratta - Benalla	5-9	0	Mother only	30
Wangaratta - Benalla	5-9	0	Neither	17
Wangaratta - Benalla	5-9	1		9
Wangaratta - Benalla	5-9	1	Both	1751
Wangaratta - Benalla	5-9	1	Father only	86
Wangaratta - Benalla	5-9	1	Mother only	82
Wangaratta - Benalla	5-9	1	Neither	64
Wangaratta - Benalla	10-12	0		15
Wangaratta - Benalla	10-12	0	Both	323
Wangaratta - Benalla	10-12	0	Father only	9
Wangaratta - Benalla	10-12	0	Mother only	18
Wangaratta - Benalla	10-12	0	Neither	12
Wangaratta - Benalla	10-12	1		7
Wangaratta - Benalla	10-12	1	Both	1025
Wangaratta - Benalla	10-12	1	Father only	35
Wangaratta - Benalla	10-12	1	Mother only	33
Wangaratta - Benalla	10-12	1	Neither	47
Wangaratta - Benalla	13-14	0		12
Wangaratta - Benalla	13-14	0	Both	228
Wangaratta - Benalla	13-14	0	Father only	8
Wangaratta - Benalla	13-14	0	Mother only	23
Wangaratta - Benalla	13-14	0	Neither	13
Wangaratta - Benalla	13-14	1		3
Wangaratta - Benalla	13-14	1	Both	704
Wangaratta - Benalla	13-14	1	Father only	24
Wangaratta - Benalla	13-14	1	Mother only	32
Wangaratta - Benalla	13-14	1	Neither	17
Wangaratta - Benalla	15-17	0		10
Wangaratta - Benalla	15-17	0	Both	306
Wangaratta - Benalla	15-17	0	Father only	5
Wangaratta - Benalla	15-17	0	Mother only	21
Wangaratta - Benalla	15-17	0	Neither	7
Wangaratta - Benalla	15-17	1	Both	938
Wangaratta - Benalla	15-17	1	Father only	41
Wangaratta - Benalla	15-17	1	Mother only	32
Wangaratta - Benalla	15-17	1	Neither	20
Wangaratta - Benalla	18-20	0	Both	59
Wangaratta - Benalla	18-20	0	Mother only	7
Wangaratta - Benalla	18-20	1		3
Wangaratta - Benalla	18-20	1	Both	184
Wangaratta - Benalla	18-20	1	Father only	4
Wangaratta - Benalla	18-20	1	Mother only	8
Wangaratta - Benalla	18-20	1	Neither	3
Wangaratta - Benalla	21-24	0	Both	15
Wangaratta - Benalla	21-24	1	Both	36
Wangaratta - Benalla	21-24	1	Father only	3
Wangaratta - Benalla	21-24	1	Mother only	4
Wangaratta - Benalla	21-24	1	Neither	3
Wodonga - Alpine	0-4	0		41
Wodonga - Alpine	0-4	0	Both	559
Wodonga - Alpine	0-4	0	Father only	13
Wodonga - Alpine	0-4	0	Mother only	41
Wodonga - Alpine	0-4	0	Neither	15
Wodonga - Alpine	0-4	1		15
Wodonga - Alpine	0-4	1	Both	2681
Wodonga - Alpine	0-4	1	Father only	184
Wodonga - Alpine	0-4	1	Mother only	151
Wodonga - Alpine	0-4	1	Neither	217
Wodonga - Alpine	5-9	0		28
Wodonga - Alpine	5-9	0	Both	841
Wodonga - Alpine	5-9	0	Father only	28
Wodonga - Alpine	5-9	0	Mother only	50
Wodonga - Alpine	5-9	0	Neither	27
Wodonga - Alpine	5-9	1		21
Wodonga - Alpine	5-9	1	Both	2728
Wodonga - Alpine	5-9	1	Father only	188
Wodonga - Alpine	5-9	1	Mother only	194
Wodonga - Alpine	5-9	1	Neither	178
Wodonga - Alpine	10-12	0		21
Wodonga - Alpine	10-12	0	Both	494
Wodonga - Alpine	10-12	0	Father only	26
Wodonga - Alpine	10-12	0	Mother only	36
Wodonga - Alpine	10-12	0	Neither	26
Wodonga - Alpine	10-12	1		20
Wodonga - Alpine	10-12	1	Both	1577
Wodonga - Alpine	10-12	1	Father only	85
Wodonga - Alpine	10-12	1	Mother only	100
Wodonga - Alpine	10-12	1	Neither	103
Wodonga - Alpine	13-14	0		9
Wodonga - Alpine	13-14	0	Both	338
Wodonga - Alpine	13-14	0	Father only	17
Wodonga - Alpine	13-14	0	Mother only	38
Wodonga - Alpine	13-14	0	Neither	12
Wodonga - Alpine	13-14	1		9
Wodonga - Alpine	13-14	1	Both	1007
Wodonga - Alpine	13-14	1	Father only	50
Wodonga - Alpine	13-14	1	Mother only	64
Wodonga - Alpine	13-14	1	Neither	59
Wodonga - Alpine	15-17	0		10
Wodonga - Alpine	15-17	0	Both	457
Wodonga - Alpine	15-17	0	Father only	16
Wodonga - Alpine	15-17	0	Mother only	46
Wodonga - Alpine	15-17	0	Neither	25
Wodonga - Alpine	15-17	1		6
Wodonga - Alpine	15-17	1	Both	1374
Wodonga - Alpine	15-17	1	Father only	90
Wodonga - Alpine	15-17	1	Mother only	99
Wodonga - Alpine	15-17	1	Neither	102
Wodonga - Alpine	18-20	0		3
Wodonga - Alpine	18-20	0	Both	99
Wodonga - Alpine	18-20	0	Father only	8
Wodonga - Alpine	18-20	0	Mother only	10
Wodonga - Alpine	18-20	0	Neither	6
Wodonga - Alpine	18-20	1	Both	284
Wodonga - Alpine	18-20	1	Father only	21
Wodonga - Alpine	18-20	1	Mother only	18
Wodonga - Alpine	18-20	1	Neither	34
Wodonga - Alpine	21-24	0	Both	28
Wodonga - Alpine	21-24	0	Father only	4
Wodonga - Alpine	21-24	0	Mother only	3
Wodonga - Alpine	21-24	0	Neither	6
Wodonga - Alpine	21-24	1	Both	64
Wodonga - Alpine	21-24	1	Father only	8
Wodonga - Alpine	21-24	1	Mother only	5
Wodonga - Alpine	21-24	1	Neither	6
Baw Baw	0-4	0		17
Baw Baw	0-4	0	Both	341
Baw Baw	0-4	0	Father only	20
Baw Baw	0-4	0	Mother only	25
Baw Baw	0-4	0	Neither	9
Baw Baw	0-4	1		7
Baw Baw	0-4	1	Both	1938
Baw Baw	0-4	1	Father only	96
Baw Baw	0-4	1	Mother only	134
Baw Baw	0-4	1	Neither	103
Baw Baw	5-9	0		13
Baw Baw	5-9	0	Both	503
Baw Baw	5-9	0	Father only	19
Baw Baw	5-9	0	Mother only	37
Baw Baw	5-9	0	Neither	17
Baw Baw	5-9	1		12
Baw Baw	5-9	1	Both	2106
Baw Baw	5-9	1	Father only	133
Baw Baw	5-9	1	Mother only	161
Baw Baw	5-9	1	Neither	120
Baw Baw	10-12	0		5
Baw Baw	10-12	0	Both	311
Baw Baw	10-12	0	Father only	10
Baw Baw	10-12	0	Mother only	25
Baw Baw	10-12	0	Neither	12
Baw Baw	10-12	1		9
Baw Baw	10-12	1	Both	1102
Baw Baw	10-12	1	Father only	76
Baw Baw	10-12	1	Mother only	77
Baw Baw	10-12	1	Neither	62
Baw Baw	13-14	0	Both	211
Baw Baw	13-14	0	Father only	12
Baw Baw	13-14	0	Mother only	18
Baw Baw	13-14	0	Neither	4
Baw Baw	13-14	1		9
Baw Baw	13-14	1	Both	697
Baw Baw	13-14	1	Father only	56
Baw Baw	13-14	1	Mother only	44
Baw Baw	13-14	1	Neither	52
Baw Baw	15-17	0		4
Baw Baw	15-17	0	Both	327
Baw Baw	15-17	0	Father only	19
Baw Baw	15-17	0	Mother only	21
Baw Baw	15-17	0	Neither	25
Baw Baw	15-17	1		3
Baw Baw	15-17	1	Both	935
Baw Baw	15-17	1	Father only	75
Baw Baw	15-17	1	Mother only	78
Baw Baw	15-17	1	Neither	65
Baw Baw	18-20	0	Both	94
Baw Baw	18-20	0	Father only	8
Baw Baw	18-20	0	Mother only	10
Baw Baw	18-20	0	Neither	8
Baw Baw	18-20	1	Both	333
Baw Baw	18-20	1	Father only	25
Baw Baw	18-20	1	Mother only	17
Baw Baw	18-20	1	Neither	23
Baw Baw	21-24	0		3
Baw Baw	21-24	0	Both	17
Baw Baw	21-24	0	Father only	5
Baw Baw	21-24	0	Mother only	5
Baw Baw	21-24	0	Neither	3
Baw Baw	21-24	1	Both	101
Baw Baw	21-24	1	Father only	6
Baw Baw	21-24	1	Mother only	9
Baw Baw	21-24	1	Neither	9
Gippsland - East	0-4	0		19
Gippsland - East	0-4	0	Both	291
Gippsland - East	0-4	0	Father only	11
Gippsland - East	0-4	0	Mother only	32
Gippsland - East	0-4	0	Neither	5
Gippsland - East	0-4	1		15
Gippsland - East	0-4	1	Both	1398
Gippsland - East	0-4	1	Father only	78
Gippsland - East	0-4	1	Mother only	72
Gippsland - East	0-4	1	Neither	73
Gippsland - East	5-9	0		14
Gippsland - East	5-9	0	Both	440
Gippsland - East	5-9	0	Father only	23
Gippsland - East	5-9	0	Mother only	37
Gippsland - East	5-9	0	Neither	7
Gippsland - East	5-9	1		24
Gippsland - East	5-9	1	Both	1473
Gippsland - East	5-9	1	Father only	97
Gippsland - East	5-9	1	Mother only	73
Gippsland - East	5-9	1	Neither	79
Gippsland - East	10-12	0		15
Gippsland - East	10-12	0	Both	275
Gippsland - East	10-12	0	Father only	10
Gippsland - East	10-12	0	Mother only	22
Gippsland - East	10-12	0	Neither	10
Gippsland - East	10-12	1		10
Gippsland - East	10-12	1	Both	869
Gippsland - East	10-12	1	Father only	33
Gippsland - East	10-12	1	Mother only	52
Gippsland - East	10-12	1	Neither	36
Gippsland - East	13-14	0		5
Gippsland - East	13-14	0	Both	220
Gippsland - East	13-14	0	Father only	12
Gippsland - East	13-14	0	Mother only	16
Gippsland - East	13-14	1		6
Gippsland - East	13-14	1	Both	539
Gippsland - East	13-14	1	Father only	32
Gippsland - East	13-14	1	Mother only	33
Gippsland - East	13-14	1	Neither	30
Gippsland - East	15-17	0		11
Gippsland - East	15-17	0	Both	289
Gippsland - East	15-17	0	Father only	17
Gippsland - East	15-17	0	Mother only	22
Gippsland - East	15-17	0	Neither	7
Gippsland - East	15-17	1		4
Gippsland - East	15-17	1	Both	707
Gippsland - East	15-17	1	Father only	36
Gippsland - East	15-17	1	Mother only	31
Gippsland - East	15-17	1	Neither	34
Gippsland - East	18-20	0	Both	39
Gippsland - East	18-20	0	Father only	3
Gippsland - East	18-20	0	Mother only	7
Gippsland - East	18-20	0	Neither	4
Gippsland - East	18-20	1	Both	144
Gippsland - East	18-20	1	Father only	8
Gippsland - East	18-20	1	Mother only	6
Gippsland - East	18-20	1	Neither	9
Gippsland - East	21-24	0	Both	9
Gippsland - East	21-24	1	Both	18
Gippsland - East	21-24	1	Father only	3
Gippsland - East	21-24	1	Mother only	3
Gippsland - South West	0-4	0		25
Gippsland - South West	0-4	0	Both	384
Gippsland - South West	0-4	0	Father only	15
Gippsland - South West	0-4	0	Mother only	34
Gippsland - South West	0-4	0	Neither	18
Gippsland - South West	0-4	1		15
Gippsland - South West	0-4	1	Both	2070
Gippsland - South West	0-4	1	Father only	141
Gippsland - South West	0-4	1	Mother only	162
Gippsland - South West	0-4	1	Neither	127
Gippsland - South West	5-9	0		20
Gippsland - South West	5-9	0	Both	591
Gippsland - South West	5-9	0	Father only	56
Gippsland - South West	5-9	0	Mother only	56
Gippsland - South West	5-9	0	Neither	12
Gippsland - South West	5-9	1		16
Gippsland - South West	5-9	1	Both	2153
Gippsland - South West	5-9	1	Father only	167
Gippsland - South West	5-9	1	Mother only	181
Gippsland - South West	5-9	1	Neither	112
Gippsland - South West	10-12	0		18
Gippsland - South West	10-12	0	Both	364
Gippsland - South West	10-12	0	Father only	25
Gippsland - South West	10-12	0	Mother only	22
Gippsland - South West	10-12	0	Neither	17
Gippsland - South West	10-12	1		18
Gippsland - South West	10-12	1	Both	1245
Gippsland - South West	10-12	1	Father only	100
Gippsland - South West	10-12	1	Mother only	104
Gippsland - South West	10-12	1	Neither	54
Gippsland - South West	13-14	0		9
Gippsland - South West	13-14	0	Both	265
Gippsland - South West	13-14	0	Father only	17
Gippsland - South West	13-14	0	Mother only	27
Gippsland - South West	13-14	0	Neither	15
