SA3_NAME16	CountryOfBirth	persons
Hawkesbury	THA	19
Hawkesbury	TUR	4
Hawkesbury	TWN	3
Hawkesbury	USA	63
Hawkesbury	VNM	8
Hawkesbury	ZAF	102
Hawkesbury	ZWE	14
Rouse Hill - McGraths Hill		1988
Rouse Hill - McGraths Hill	AFG	92
Rouse Hill - McGraths Hill	AUS	23303
Rouse Hill - McGraths Hill	BGD	42
Rouse Hill - McGraths Hill	BIH	16
Rouse Hill - McGraths Hill	CAN	54
Rouse Hill - McGraths Hill	CHL	38
Rouse Hill - McGraths Hill	CHN	686
Rouse Hill - McGraths Hill	DEU	116
Rouse Hill - McGraths Hill	EGY	116
Rouse Hill - McGraths Hill	FJI	145
Rouse Hill - McGraths Hill	FRA	15
Rouse Hill - McGraths Hill	GBR	1243
Rouse Hill - McGraths Hill	GRC	28
Rouse Hill - McGraths Hill	HKG	101
Rouse Hill - McGraths Hill	HRV	76
Rouse Hill - McGraths Hill	IDN	140
Rouse Hill - McGraths Hill	IND	765
Rouse Hill - McGraths Hill	IRL	119
Rouse Hill - McGraths Hill	IRN	230
Rouse Hill - McGraths Hill	IRQ	49
Rouse Hill - McGraths Hill	ITA	165
Rouse Hill - McGraths Hill	JPN	25
Rouse Hill - McGraths Hill	KHM	4
Rouse Hill - McGraths Hill	KOR	148
Rouse Hill - McGraths Hill	LBN	99
Rouse Hill - McGraths Hill	LKA	247
Rouse Hill - McGraths Hill	MKD	8
Rouse Hill - McGraths Hill	MLT	272
Rouse Hill - McGraths Hill	MMR	19
Rouse Hill - McGraths Hill	MUS	22
Rouse Hill - McGraths Hill	MYS	192
Rouse Hill - McGraths Hill	NLD	65
Rouse Hill - McGraths Hill	NPL	25
Rouse Hill - McGraths Hill	NZL	495
Rouse Hill - McGraths Hill	PAK	168
Rouse Hill - McGraths Hill	PHL	804
Rouse Hill - McGraths Hill	PNG	12
Rouse Hill - McGraths Hill	POL	46
Rouse Hill - McGraths Hill	SGP	79
Rouse Hill - McGraths Hill	THA	25
Rouse Hill - McGraths Hill	TUR	44
Rouse Hill - McGraths Hill	TWN	48
Rouse Hill - McGraths Hill	USA	140
Rouse Hill - McGraths Hill	VNM	49
Rouse Hill - McGraths Hill	ZAF	538
Rouse Hill - McGraths Hill	ZWE	55
Blacktown		13220
Blacktown	AFG	902
Blacktown	AUS	70076
Blacktown	BGD	916
Blacktown	BIH	322
Blacktown	CAN	108
Blacktown	CHL	282
Blacktown	CHN	2677
Blacktown	DEU	468
Blacktown	EGY	794
Blacktown	FJI	2501
Blacktown	FRA	87
Blacktown	GBR	2517
Blacktown	GRC	403
Blacktown	HKG	474
Blacktown	HRV	552
Blacktown	IDN	609
Blacktown	IND	13068
Blacktown	IRL	253
Blacktown	IRN	604
Blacktown	IRQ	265
Blacktown	ITA	704
Blacktown	JPN	59
Blacktown	KHM	57
Blacktown	KOR	845
Blacktown	LBN	1009
Blacktown	LKA	2808
Blacktown	MKD	79
Blacktown	MLT	1143
Blacktown	MMR	556
Blacktown	MUS	277
Blacktown	MYS	557
Blacktown	NLD	247
Blacktown	NPL	785
Blacktown	NZL	2899
Blacktown	PAK	953
Blacktown	PHL	7592
Blacktown	PNG	70
Blacktown	POL	531
Blacktown	SGP	186
Blacktown	THA	284
Blacktown	TUR	675
Blacktown	TWN	106
Blacktown	USA	285
Blacktown	VNM	420
Blacktown	ZAF	469
Blacktown	ZWE	64
Blacktown - North		6544
Blacktown - North	AFG	680
Blacktown - North	AUS	52649
Blacktown - North	BGD	596
Blacktown - North	BIH	51
Blacktown - North	CAN	148
Blacktown - North	CHL	164
Blacktown - North	CHN	1493
Blacktown - North	DEU	235
Blacktown - North	EGY	436
Blacktown - North	FJI	1474
Blacktown - North	FRA	52
Blacktown - North	GBR	2141
Blacktown - North	GRC	94
Blacktown - North	HKG	380
Blacktown - North	HRV	176
Blacktown - North	IDN	540
Blacktown - North	IND	9566
Blacktown - North	IRL	240
Blacktown - North	IRN	709
Blacktown - North	IRQ	116
Blacktown - North	ITA	325
Blacktown - North	JPN	59
Blacktown - North	KHM	35
Blacktown - North	KOR	496
Blacktown - North	LBN	259
Blacktown - North	LKA	1662
Blacktown - North	MKD	28
Blacktown - North	MLT	545
Blacktown - North	MMR	126
Blacktown - North	MUS	171
Blacktown - North	MYS	589
Blacktown - North	NLD	125
Blacktown - North	NPL	357
Blacktown - North	NZL	1606
Blacktown - North	PAK	780
Blacktown - North	PHL	4352
Blacktown - North	PNG	45
Blacktown - North	POL	226
Blacktown - North	SGP	288
Blacktown - North	THA	162
Blacktown - North	TUR	206
Blacktown - North	TWN	147
Blacktown - North	USA	385
Blacktown - North	VNM	179
Blacktown - North	ZAF	1016
Blacktown - North	ZWE	201
Mount Druitt		15106
Mount Druitt	AFG	774
Mount Druitt	AUS	60504
Mount Druitt	BGD	933
Mount Druitt	BIH	143
Mount Druitt	CAN	44
Mount Druitt	CHL	222
Mount Druitt	CHN	624
Mount Druitt	DEU	253
Mount Druitt	EGY	741
Mount Druitt	FJI	3120
Mount Druitt	FRA	34
Mount Druitt	GBR	1898
Mount Druitt	GRC	200
Mount Druitt	HKG	122
Mount Druitt	HRV	300
Mount Druitt	IDN	353
Mount Druitt	IND	3719
Mount Druitt	IRL	124
Mount Druitt	IRN	259
Mount Druitt	IRQ	1315
Mount Druitt	ITA	264
Mount Druitt	JPN	29
Mount Druitt	KHM	51
Mount Druitt	KOR	167
Mount Druitt	LBN	587
Mount Druitt	LKA	625
Mount Druitt	MKD	81
Mount Druitt	MLT	594
Mount Druitt	MMR	145
Mount Druitt	MUS	234
Mount Druitt	MYS	213
Mount Druitt	NLD	123
Mount Druitt	NPL	265
Mount Druitt	NZL	3567
Mount Druitt	PAK	2390
Mount Druitt	PHL	10037
Mount Druitt	PNG	30
Mount Druitt	POL	181
Mount Druitt	SGP	74
Mount Druitt	THA	184
Mount Druitt	TUR	458
Mount Druitt	TWN	39
Mount Druitt	USA	159
Mount Druitt	VNM	401
Mount Druitt	ZAF	315
Mount Druitt	ZWE	60
Botany		6565
Botany	AFG	25
Botany	AUS	22699
Botany	BGD	1182
Botany	BIH	63
Botany	CAN	66
Botany	CHL	318
Botany	CHN	2692
Botany	DEU	120
Botany	EGY	370
Botany	FJI	259
Botany	FRA	95
Botany	GBR	1314
Botany	GRC	761
Botany	HKG	382
Botany	HRV	168
Botany	IDN	1841
Botany	IND	766
Botany	IRL	463
Botany	IRN	137
Botany	IRQ	415
Botany	ITA	352
Botany	JPN	147
Botany	KHM	59
Botany	KOR	200
Botany	LBN	174
Botany	LKA	114
Botany	MKD	62
Botany	MLT	191
Botany	MMR	31
Botany	MUS	54
Botany	MYS	454
Botany	NLD	54
Botany	NPL	72
Botany	NZL	878
Botany	PAK	155
Botany	PHL	1080
Botany	PNG	28
Botany	POL	143
Botany	SGP	133
Botany	THA	440
Botany	TUR	365
Botany	TWN	140
Botany	USA	114
Botany	VNM	271
Botany	ZAF	249
Botany	ZWE	27
Marrickville - Sydenham - Petersham		7171
Marrickville - Sydenham - Petersham	AFG	4
Marrickville - Sydenham - Petersham	AUS	32078
Marrickville - Sydenham - Petersham	BGD	164
Marrickville - Sydenham - Petersham	BIH	42
Marrickville - Sydenham - Petersham	CAN	185
Marrickville - Sydenham - Petersham	CHL	141
Marrickville - Sydenham - Petersham	CHN	904
Marrickville - Sydenham - Petersham	DEU	220
Marrickville - Sydenham - Petersham	EGY	128
Marrickville - Sydenham - Petersham	FJI	161
Marrickville - Sydenham - Petersham	FRA	148
Marrickville - Sydenham - Petersham	GBR	2253
Marrickville - Sydenham - Petersham	GRC	1499
Marrickville - Sydenham - Petersham	HKG	210
Marrickville - Sydenham - Petersham	HRV	100
Marrickville - Sydenham - Petersham	IDN	348
Marrickville - Sydenham - Petersham	IND	389
Marrickville - Sydenham - Petersham	IRL	345
Marrickville - Sydenham - Petersham	IRN	77
Marrickville - Sydenham - Petersham	IRQ	31
Marrickville - Sydenham - Petersham	ITA	485
Marrickville - Sydenham - Petersham	JPN	150
Marrickville - Sydenham - Petersham	KHM	55
Marrickville - Sydenham - Petersham	KOR	126
Marrickville - Sydenham - Petersham	LBN	466
Marrickville - Sydenham - Petersham	LKA	77
Marrickville - Sydenham - Petersham	MKD	220
Marrickville - Sydenham - Petersham	MLT	68
Marrickville - Sydenham - Petersham	MMR	49
Marrickville - Sydenham - Petersham	MUS	37
Marrickville - Sydenham - Petersham	MYS	242
Marrickville - Sydenham - Petersham	NLD	75
Marrickville - Sydenham - Petersham	NPL	383
Marrickville - Sydenham - Petersham	NZL	1228
Marrickville - Sydenham - Petersham	PAK	53
Marrickville - Sydenham - Petersham	PHL	572
Marrickville - Sydenham - Petersham	PNG	45
Marrickville - Sydenham - Petersham	POL	109
Marrickville - Sydenham - Petersham	SGP	123
Marrickville - Sydenham - Petersham	THA	496
Marrickville - Sydenham - Petersham	TUR	167
Marrickville - Sydenham - Petersham	TWN	82
Marrickville - Sydenham - Petersham	USA	393
Marrickville - Sydenham - Petersham	VNM	2058
Marrickville - Sydenham - Petersham	ZAF	237
Marrickville - Sydenham - Petersham	ZWE	19
Sydney Inner City		39624
Sydney Inner City	AFG	34
Sydney Inner City	AUS	85971
Sydney Inner City	BGD	292
Sydney Inner City	BIH	161
Sydney Inner City	CAN	1111
Sydney Inner City	CHL	458
Sydney Inner City	CHN	20437
Sydney Inner City	DEU	1290
Sydney Inner City	EGY	250
Sydney Inner City	FJI	420
Sydney Inner City	FRA	1937
Sydney Inner City	GBR	11300
Sydney Inner City	GRC	767
Sydney Inner City	HKG	2375
Sydney Inner City	HRV	221
Sydney Inner City	IDN	5256
Sydney Inner City	IND	2828
Sydney Inner City	IRL	1976
Sydney Inner City	IRN	718
Sydney Inner City	IRQ	116
Sydney Inner City	ITA	1780
Sydney Inner City	JPN	1760
Sydney Inner City	KHM	114
Sydney Inner City	KOR	3522
Sydney Inner City	LBN	428
Sydney Inner City	LKA	415
Sydney Inner City	MKD	168
Sydney Inner City	MLT	145
Sydney Inner City	MMR	221
Sydney Inner City	MUS	140
Sydney Inner City	MYS	2398
Sydney Inner City	NLD	554
Sydney Inner City	NPL	339
Sydney Inner City	NZL	5555
Sydney Inner City	PAK	239
Sydney Inner City	PHL	1858
Sydney Inner City	PNG	207
Sydney Inner City	POL	619
Sydney Inner City	SGP	1216
Sydney Inner City	THA	6819
Sydney Inner City	TUR	471
Sydney Inner City	TWN	1383
Sydney Inner City	USA	2764
Sydney Inner City	VNM	2182
Sydney Inner City	ZAF	1268
Sydney Inner City	ZWE	145
Eastern Suburbs - North		22777
Eastern Suburbs - North	AFG	5
Eastern Suburbs - North	AUS	68093
Eastern Suburbs - North	BGD	54
Eastern Suburbs - North	BIH	38
Eastern Suburbs - North	CAN	612
Eastern Suburbs - North	CHL	438
Eastern Suburbs - North	CHN	1564
Eastern Suburbs - North	DEU	1016
Eastern Suburbs - North	EGY	259
Eastern Suburbs - North	FJI	145
Eastern Suburbs - North	FRA	1211
Eastern Suburbs - North	GBR	9633
Eastern Suburbs - North	GRC	405
Eastern Suburbs - North	HKG	682
Eastern Suburbs - North	HRV	122
Eastern Suburbs - North	IDN	321
Eastern Suburbs - North	IND	590
Eastern Suburbs - North	IRL	1482
Eastern Suburbs - North	IRN	229
Eastern Suburbs - North	IRQ	78
Eastern Suburbs - North	ITA	1213
Eastern Suburbs - North	JPN	476
Eastern Suburbs - North	KHM	18
Eastern Suburbs - North	KOR	308
Eastern Suburbs - North	LBN	156
Eastern Suburbs - North	LKA	130
Eastern Suburbs - North	MKD	57
Eastern Suburbs - North	MLT	94
Eastern Suburbs - North	MMR	35
Eastern Suburbs - North	MUS	61
Eastern Suburbs - North	MYS	424
Eastern Suburbs - North	NLD	328
Eastern Suburbs - North	NPL	70
Eastern Suburbs - North	NZL	3430
Eastern Suburbs - North	PAK	47
Eastern Suburbs - North	PHL	713
Eastern Suburbs - North	PNG	125
Eastern Suburbs - North	POL	599
Eastern Suburbs - North	SGP	477
Eastern Suburbs - North	THA	375
Eastern Suburbs - North	TUR	129
Eastern Suburbs - North	TWN	146
Eastern Suburbs - North	USA	1898
Eastern Suburbs - North	VNM	230
Eastern Suburbs - North	ZAF	4918
Eastern Suburbs - North	ZWE	176
Eastern Suburbs - South		19877
Eastern Suburbs - South	AFG	22
Eastern Suburbs - South	AUS	72374
Eastern Suburbs - South	BGD	341
Eastern Suburbs - South	BIH	83
Eastern Suburbs - South	CAN	506
Eastern Suburbs - South	CHL	449
Eastern Suburbs - South	CHN	9928
Eastern Suburbs - South	DEU	810
Eastern Suburbs - South	EGY	550
Eastern Suburbs - South	FJI	315
Eastern Suburbs - South	FRA	1043
Eastern Suburbs - South	GBR	7512
Eastern Suburbs - South	GRC	1459
Eastern Suburbs - South	HKG	1728
Eastern Suburbs - South	HRV	185
Eastern Suburbs - South	IDN	2419
Eastern Suburbs - South	IND	1392
Eastern Suburbs - South	IRL	2806
Eastern Suburbs - South	IRN	445
Eastern Suburbs - South	IRQ	257
Eastern Suburbs - South	ITA	1079
Eastern Suburbs - South	JPN	443
Eastern Suburbs - South	KHM	75
Eastern Suburbs - South	KOR	584
Eastern Suburbs - South	LBN	366
Eastern Suburbs - South	LKA	293
Eastern Suburbs - South	MKD	31
Eastern Suburbs - South	MLT	264
Eastern Suburbs - South	MMR	107
Eastern Suburbs - South	MUS	120
Eastern Suburbs - South	MYS	1885
Eastern Suburbs - South	NLD	295
Eastern Suburbs - South	NPL	146
Eastern Suburbs - South	NZL	2692
Eastern Suburbs - South	PAK	211
Eastern Suburbs - South	PHL	1178
Eastern Suburbs - South	PNG	135
Eastern Suburbs - South	POL	554
Eastern Suburbs - South	SGP	731
Eastern Suburbs - South	THA	650
Eastern Suburbs - South	TUR	168
Eastern Suburbs - South	TWN	433
Eastern Suburbs - South	USA	1073
Eastern Suburbs - South	VNM	737
Eastern Suburbs - South	ZAF	1762
Eastern Suburbs - South	ZWE	147
Bankstown		19151
Bankstown	AFG	218
Bankstown	AUS	93909
Bankstown	BGD	1189
Bankstown	BIH	210
Bankstown	CAN	100
Bankstown	CHL	271
Bankstown	CHN	5700
Bankstown	DEU	442
Bankstown	EGY	1682
Bankstown	FJI	1003
Bankstown	FRA	87
Bankstown	GBR	1756
Bankstown	GRC	1817
Bankstown	HKG	923
Bankstown	HRV	305
Bankstown	IDN	1123
Bankstown	IND	1974
Bankstown	IRL	248
Bankstown	IRN	302
Bankstown	IRQ	1108
Bankstown	ITA	1490
Bankstown	JPN	128
Bankstown	KHM	214
Bankstown	KOR	1109
Bankstown	LBN	11374
Bankstown	LKA	347
Bankstown	MKD	1562
Bankstown	MLT	343
Bankstown	MMR	186
Bankstown	MUS	301
Bankstown	MYS	536
Bankstown	NLD	107
Bankstown	NPL	381
Bankstown	NZL	2132
Bankstown	PAK	1814
Bankstown	PHL	1536
Bankstown	PNG	59
Bankstown	POL	379
Bankstown	SGP	208
Bankstown	THA	450
Bankstown	TUR	309
Bankstown	TWN	182
Bankstown	USA	250
Bankstown	VNM	12080
Bankstown	ZAF	319
Bankstown	ZWE	89
Canterbury		16939
Canterbury	AFG	57
Canterbury	AUS	58709
Canterbury	BGD	5721
Canterbury	BIH	78
Canterbury	CAN	68
Canterbury	CHL	206
Canterbury	CHN	9724
Canterbury	DEU	188
Canterbury	EGY	988
Canterbury	FJI	995
Canterbury	FRA	90
Canterbury	GBR	1059
Canterbury	GRC	4664
Canterbury	HKG	950
Canterbury	HRV	188
Canterbury	IDN	2177
Canterbury	IND	2739
Canterbury	IRL	191
Canterbury	IRN	176
Canterbury	IRQ	494
Canterbury	ITA	1704
Canterbury	JPN	151
Canterbury	KHM	170
Canterbury	KOR	1893
Canterbury	LBN	6729
Canterbury	LKA	192
Canterbury	MKD	322
Canterbury	MLT	142
Canterbury	MMR	1131
Canterbury	MUS	271
Canterbury	MYS	1055
Canterbury	NLD	50
Canterbury	NPL	2285
Canterbury	NZL	1559
Canterbury	PAK	2842
Canterbury	PHL	1958
Canterbury	PNG	75
Canterbury	POL	135
Canterbury	SGP	157
Canterbury	THA	545
Canterbury	TUR	234
Canterbury	TWN	181
Canterbury	USA	191
Canterbury	VNM	4453
Canterbury	ZAF	176
Canterbury	ZWE	47
Hurstville		10028
Hurstville	AFG	9
Hurstville	AUS	63403
Hurstville	BGD	557
Hurstville	BIH	235
Hurstville	CAN	124
Hurstville	CHL	223
Hurstville	CHN	22074
Hurstville	DEU	250
Hurstville	EGY	1078
Hurstville	FJI	623
Hurstville	FRA	76
Hurstville	GBR	2023
Hurstville	GRC	1640
Hurstville	HKG	3313
Hurstville	HRV	591
Hurstville	IDN	1486
Hurstville	IND	1499
Hurstville	IRL	216
Hurstville	IRN	122
Hurstville	IRQ	85
Hurstville	ITA	886
Hurstville	JPN	247
Hurstville	KHM	74
Hurstville	KOR	512
Hurstville	LBN	1581
Hurstville	LKA	183
Hurstville	MKD	1332
Hurstville	MLT	182
Hurstville	MMR	118
Hurstville	MUS	116
Hurstville	MYS	1173
Hurstville	NLD	96
Hurstville	NPL	3625
Hurstville	NZL	1918
Hurstville	PAK	233
Hurstville	PHL	1729
Hurstville	PNG	62
Hurstville	POL	162
Hurstville	SGP	273
Hurstville	THA	528
Hurstville	TUR	97
Hurstville	TWN	551
Hurstville	USA	273
Hurstville	VNM	1174
Hurstville	ZAF	325
Hurstville	ZWE	63
Kogarah - Rockdale		17917
Kogarah - Rockdale	AFG	22
Kogarah - Rockdale	AUS	63538
Kogarah - Rockdale	BGD	2448
Kogarah - Rockdale	BIH	328
Kogarah - Rockdale	CAN	151
Kogarah - Rockdale	CHL	530
Kogarah - Rockdale	CHN	11804
Kogarah - Rockdale	DEU	308
Kogarah - Rockdale	EGY	1722
Kogarah - Rockdale	FJI	780
Kogarah - Rockdale	FRA	163
Kogarah - Rockdale	GBR	2221
Kogarah - Rockdale	GRC	3905
Kogarah - Rockdale	HKG	1592
Kogarah - Rockdale	HRV	471
Kogarah - Rockdale	IDN	1351
Kogarah - Rockdale	IND	2548
Kogarah - Rockdale	IRL	421
Kogarah - Rockdale	IRN	280
Kogarah - Rockdale	IRQ	162
Kogarah - Rockdale	ITA	1463
Kogarah - Rockdale	JPN	417
Kogarah - Rockdale	KHM	61
Kogarah - Rockdale	KOR	442
Kogarah - Rockdale	LBN	3065
Kogarah - Rockdale	LKA	158
Kogarah - Rockdale	MKD	3191
Kogarah - Rockdale	MLT	368
Kogarah - Rockdale	MMR	91
Kogarah - Rockdale	MUS	128
Kogarah - Rockdale	MYS	777
Kogarah - Rockdale	NLD	111
Kogarah - Rockdale	NPL	5065
Kogarah - Rockdale	NZL	2140
Kogarah - Rockdale	PAK	288
Kogarah - Rockdale	PHL	2703
Kogarah - Rockdale	PNG	75
Kogarah - Rockdale	POL	355
Kogarah - Rockdale	SGP	331
Kogarah - Rockdale	THA	957
Kogarah - Rockdale	TUR	383
Kogarah - Rockdale	TWN	361
Kogarah - Rockdale	USA	357
Kogarah - Rockdale	VNM	1272
Kogarah - Rockdale	ZAF	388
Kogarah - Rockdale	ZWE	95
Canada Bay		8286
Canada Bay	AFG	14
Canada Bay	AUS	46493
Canada Bay	BGD	48
Canada Bay	BIH	64
Canada Bay	CAN	145
Canada Bay	CHL	162
Canada Bay	CHN	8018
Canada Bay	DEU	271
Canada Bay	EGY	363
Canada Bay	FJI	181
Canada Bay	FRA	137
Canada Bay	GBR	2649
Canada Bay	GRC	655
Canada Bay	HKG	1127
Canada Bay	HRV	162
Canada Bay	IDN	348
Canada Bay	IND	1768
Canada Bay	IRL	533
Canada Bay	IRN	324
Canada Bay	IRQ	56
Canada Bay	ITA	3659
Canada Bay	JPN	196
Canada Bay	KHM	55
Canada Bay	KOR	2685
Canada Bay	LBN	435
Canada Bay	LKA	347
Canada Bay	MKD	54
Canada Bay	MLT	130
Canada Bay	MMR	78
Canada Bay	MUS	71
Canada Bay	MYS	680
Canada Bay	NLD	109
Canada Bay	NPL	192
Canada Bay	NZL	1240
Canada Bay	PAK	153
Canada Bay	PHL	674
Canada Bay	PNG	59
Canada Bay	POL	182
Canada Bay	SGP	230
Canada Bay	THA	336
Canada Bay	TUR	247
Canada Bay	TWN	255
Canada Bay	USA	370
Canada Bay	VNM	611
Canada Bay	ZAF	430
Canada Bay	ZWE	53
Leichhardt		6341
Leichhardt	AFG	9
Leichhardt	AUS	35911
Leichhardt	BGD	27
Leichhardt	BIH	36
Leichhardt	CAN	240
Leichhardt	CHL	74
Leichhardt	CHN	551
Leichhardt	DEU	318
Leichhardt	EGY	84
Leichhardt	FJI	123
Leichhardt	FRA	207
Leichhardt	GBR	4430
Leichhardt	GRC	264
Leichhardt	HKG	211
Leichhardt	HRV	66
Leichhardt	IDN	138
Leichhardt	IND	328
Leichhardt	IRL	576
Leichhardt	IRN	121
Leichhardt	IRQ	33
Leichhardt	ITA	894
Leichhardt	JPN	176
Leichhardt	KHM	21
Leichhardt	KOR	161
Leichhardt	LBN	90
Leichhardt	LKA	109
Leichhardt	MKD	42
Leichhardt	MLT	103
Leichhardt	MMR	22
Leichhardt	MUS	35
Leichhardt	MYS	236
Leichhardt	NLD	149
Leichhardt	NPL	28
Leichhardt	NZL	1602
Leichhardt	PAK	17
Leichhardt	PHL	300
Leichhardt	PNG	39
Leichhardt	POL	112
Leichhardt	SGP	141
Leichhardt	THA	225
Leichhardt	TUR	94
Leichhardt	TWN	74
Leichhardt	USA	645
Leichhardt	VNM	244
Leichhardt	ZAF	389
Leichhardt	ZWE	51
Strathfield - Burwood - Ashfield		15463
Strathfield - Burwood - Ashfield	AFG	25
Strathfield - Burwood - Ashfield	AUS	66316
Strathfield - Burwood - Ashfield	BGD	518
Strathfield - Burwood - Ashfield	BIH	102
Strathfield - Burwood - Ashfield	CAN	260
Strathfield - Burwood - Ashfield	CHL	282
Strathfield - Burwood - Ashfield	CHN	17664
Strathfield - Burwood - Ashfield	DEU	393
Strathfield - Burwood - Ashfield	EGY	484
Strathfield - Burwood - Ashfield	FJI	541
Strathfield - Burwood - Ashfield	FRA	240
Strathfield - Burwood - Ashfield	GBR	3035
Strathfield - Burwood - Ashfield	GRC	1778
Strathfield - Burwood - Ashfield	HKG	2082
Strathfield - Burwood - Ashfield	HRV	447
Strathfield - Burwood - Ashfield	IDN	1012
Strathfield - Burwood - Ashfield	IND	8049
Strathfield - Burwood - Ashfield	IRL	716
Strathfield - Burwood - Ashfield	IRN	260
Strathfield - Burwood - Ashfield	IRQ	86
Strathfield - Burwood - Ashfield	ITA	3679
Strathfield - Burwood - Ashfield	JPN	473
Strathfield - Burwood - Ashfield	KHM	164
Strathfield - Burwood - Ashfield	KOR	5233
Strathfield - Burwood - Ashfield	LBN	1857
Strathfield - Burwood - Ashfield	LKA	1771
Strathfield - Burwood - Ashfield	MKD	86
Strathfield - Burwood - Ashfield	MLT	157
Strathfield - Burwood - Ashfield	MMR	305
Strathfield - Burwood - Ashfield	MUS	175
Strathfield - Burwood - Ashfield	MYS	1263
Strathfield - Burwood - Ashfield	NLD	130
Strathfield - Burwood - Ashfield	NPL	4754
Strathfield - Burwood - Ashfield	NZL	1934
Strathfield - Burwood - Ashfield	PAK	410
Strathfield - Burwood - Ashfield	PHL	2402
Strathfield - Burwood - Ashfield	PNG	164
Strathfield - Burwood - Ashfield	POL	462
Strathfield - Burwood - Ashfield	SGP	434
Strathfield - Burwood - Ashfield	THA	1276
Strathfield - Burwood - Ashfield	TUR	377
Strathfield - Burwood - Ashfield	TWN	853
Strathfield - Burwood - Ashfield	USA	508
Strathfield - Burwood - Ashfield	VNM	2785
Strathfield - Burwood - Ashfield	ZAF	400
Strathfield - Burwood - Ashfield	ZWE	64
Chatswood - Lane Cove		9758
Chatswood - Lane Cove	AFG	32
Chatswood - Lane Cove	AUS	58601
Chatswood - Lane Cove	BGD	144
Chatswood - Lane Cove	BIH	31
Chatswood - Lane Cove	CAN	400
Chatswood - Lane Cove	CHL	132
Chatswood - Lane Cove	CHN	9562
Chatswood - Lane Cove	DEU	458
Chatswood - Lane Cove	EGY	259
Chatswood - Lane Cove	FJI	188
Chatswood - Lane Cove	FRA	311
Chatswood - Lane Cove	GBR	5179
Chatswood - Lane Cove	GRC	221
Chatswood - Lane Cove	HKG	3050
Chatswood - Lane Cove	HRV	333
Chatswood - Lane Cove	IDN	835
Chatswood - Lane Cove	IND	2842
Chatswood - Lane Cove	IRL	557
Chatswood - Lane Cove	IRN	989
Chatswood - Lane Cove	IRQ	49
Chatswood - Lane Cove	ITA	679
Chatswood - Lane Cove	JPN	1864
Chatswood - Lane Cove	KHM	47
Chatswood - Lane Cove	KOR	2532
Chatswood - Lane Cove	LBN	334
Chatswood - Lane Cove	LKA	322
Chatswood - Lane Cove	MKD	100
Chatswood - Lane Cove	MLT	40
Chatswood - Lane Cove	MMR	53
Chatswood - Lane Cove	MUS	68
Chatswood - Lane Cove	MYS	1566
Chatswood - Lane Cove	NLD	235
Chatswood - Lane Cove	NPL	675
Chatswood - Lane Cove	NZL	2191
Chatswood - Lane Cove	PAK	202
Chatswood - Lane Cove	PHL	1340
Chatswood - Lane Cove	PNG	305
Chatswood - Lane Cove	POL	313
Chatswood - Lane Cove	SGP	702
Chatswood - Lane Cove	THA	673
Chatswood - Lane Cove	TUR	161
Chatswood - Lane Cove	TWN	1182
Chatswood - Lane Cove	USA	989
Chatswood - Lane Cove	VNM	502
Chatswood - Lane Cove	ZAF	1124
Chatswood - Lane Cove	ZWE	116
Hornsby		5638
Hornsby	AFG	101
Hornsby	AUS	47504
Hornsby	BGD	69
Hornsby	BIH	16
Hornsby	CAN	200
Hornsby	CHL	103
Hornsby	CHN	5333
Hornsby	DEU	345
Hornsby	EGY	67
Hornsby	FJI	149
Hornsby	FRA	110
Hornsby	GBR	4121
Hornsby	GRC	43
Hornsby	HKG	993
Hornsby	HRV	47
Hornsby	IDN	333
Hornsby	IND	3008
Hornsby	IRL	230
Hornsby	IRN	1134
Hornsby	IRQ	31
Hornsby	ITA	323
Hornsby	JPN	395
Hornsby	KHM	24
Hornsby	KOR	1617
Hornsby	LBN	275
Hornsby	LKA	477
Hornsby	MKD	14
Hornsby	MLT	32
Hornsby	MMR	86
Hornsby	MUS	63
Hornsby	MYS	715
Hornsby	NLD	205
Hornsby	NPL	836
Hornsby	NZL	1268
Hornsby	PAK	225
Hornsby	PHL	1345
Hornsby	PNG	74
Hornsby	POL	247
Hornsby	SGP	300
Hornsby	THA	320
Hornsby	TUR	37
Hornsby	TWN	272
Hornsby	USA	419
Hornsby	VNM	334
Hornsby	ZAF	957
Hornsby	ZWE	155
Ku-ring-gai		7830
Ku-ring-gai	AFG	26
Ku-ring-gai	AUS	67912
Ku-ring-gai	BGD	26
Ku-ring-gai	BIH	19
Ku-ring-gai	CAN	403
Ku-ring-gai	CHL	119
Ku-ring-gai	CHN	8396
Ku-ring-gai	DEU	590
Ku-ring-gai	EGY	148
Ku-ring-gai	FJI	168
Ku-ring-gai	FRA	210
Ku-ring-gai	GBR	7577
Ku-ring-gai	GRC	104
Ku-ring-gai	HKG	2954
Ku-ring-gai	HRV	81
Ku-ring-gai	IDN	529
Ku-ring-gai	IND	2012
Ku-ring-gai	IRL	415
Ku-ring-gai	IRN	1139
Ku-ring-gai	IRQ	32
Ku-ring-gai	ITA	376
Ku-ring-gai	JPN	791
Ku-ring-gai	KHM	26
Ku-ring-gai	KOR	2477
Ku-ring-gai	LBN	143
Ku-ring-gai	LKA	573
Ku-ring-gai	MKD	25
Ku-ring-gai	MLT	37
Ku-ring-gai	MMR	72
Ku-ring-gai	MUS	60
Ku-ring-gai	MYS	1437
Ku-ring-gai	NLD	372
Ku-ring-gai	NPL	91
Ku-ring-gai	NZL	2248
Ku-ring-gai	PAK	144
