SA3_NAME16	Landlord	Rent.min	occupied_private_dwellings_being_rented
South Coast	Person not in same household	39375	3
South Coast	Person not in same household	49875	7
South Coast	Real estate agent	0	5
South Coast	Real estate agent	3937	4
South Coast	Real estate agent	5250	45
South Coast	Real estate agent	7875	276
South Coast	Real estate agent	10500	316
South Coast	Real estate agent	11812	746
South Coast	Real estate agent	14437	1057
South Coast	Real estate agent	18375	761
South Coast	Real estate agent	23625	68
South Coast	Real estate agent	28875	8
South Coast	Real estate agent	34125	3
South Coast	Real estate agent	49875	7
South Coast	State or territory housing authority	0	20
South Coast	State or territory housing authority	3937	31
South Coast	State or territory housing authority	5250	244
South Coast	State or territory housing authority	7875	167
South Coast	State or territory housing authority	10500	62
South Coast	State or territory housing authority	11812	67
South Coast	State or territory housing authority	14437	81
South Coast	State or territory housing authority	18375	9
Goulburn - Mulwaree		0	72
Goulburn - Mulwaree		5250	3
Goulburn - Mulwaree		7875	12
Goulburn - Mulwaree		10500	3
Goulburn - Mulwaree		11812	3
Goulburn - Mulwaree		14437	4
Goulburn - Mulwaree		18375	3
Goulburn - Mulwaree	(Other)	0	38
Goulburn - Mulwaree	(Other)	5250	24
Goulburn - Mulwaree	(Other)	7875	16
Goulburn - Mulwaree	(Other)	10500	7
Goulburn - Mulwaree	(Other)	11812	16
Goulburn - Mulwaree	(Other)	14437	20
Goulburn - Mulwaree	(Other)	18375	9
Goulburn - Mulwaree	Co-op/church group etc	0	9
Goulburn - Mulwaree	Co-op/church group etc	3937	12
Goulburn - Mulwaree	Co-op/church group etc	5250	31
Goulburn - Mulwaree	Co-op/church group etc	7875	39
Goulburn - Mulwaree	Co-op/church group etc	10500	5
Goulburn - Mulwaree	Co-op/church group etc	11812	3
Goulburn - Mulwaree	Co-op/church group etc	14437	3
Goulburn - Mulwaree	Person not in same household	0	97
Goulburn - Mulwaree	Person not in same household	3937	14
Goulburn - Mulwaree	Person not in same household	5250	59
Goulburn - Mulwaree	Person not in same household	7875	110
Goulburn - Mulwaree	Person not in same household	10500	112
Goulburn - Mulwaree	Person not in same household	11812	119
Goulburn - Mulwaree	Person not in same household	14437	161
Goulburn - Mulwaree	Person not in same household	18375	75
Goulburn - Mulwaree	Person not in same household	23625	14
Goulburn - Mulwaree	Person not in same household	28875	3
Goulburn - Mulwaree	Person not in same household	34125	3
Goulburn - Mulwaree	Person not in same household	49875	3
Goulburn - Mulwaree	Real estate agent	0	6
Goulburn - Mulwaree	Real estate agent	3937	3
Goulburn - Mulwaree	Real estate agent	5250	50
Goulburn - Mulwaree	Real estate agent	7875	177
Goulburn - Mulwaree	Real estate agent	10500	147
Goulburn - Mulwaree	Real estate agent	11812	366
Goulburn - Mulwaree	Real estate agent	14437	639
Goulburn - Mulwaree	Real estate agent	18375	364
Goulburn - Mulwaree	Real estate agent	23625	56
Goulburn - Mulwaree	Real estate agent	28875	3
Goulburn - Mulwaree	State or territory housing authority	0	42
Goulburn - Mulwaree	State or territory housing authority	3937	33
Goulburn - Mulwaree	State or territory housing authority	5250	194
Goulburn - Mulwaree	State or territory housing authority	7875	113
Goulburn - Mulwaree	State or territory housing authority	10500	38
Goulburn - Mulwaree	State or territory housing authority	11812	51
Goulburn - Mulwaree	State or territory housing authority	14437	30
Goulburn - Mulwaree	State or territory housing authority	18375	8
Young - Yass		0	128
Young - Yass		5250	7
Young - Yass		7875	4
Young - Yass		10500	4
Young - Yass		14437	3
Young - Yass		18375	3
Young - Yass	(Other)	0	90
Young - Yass	(Other)	3937	11
Young - Yass	(Other)	5250	18
Young - Yass	(Other)	7875	24
Young - Yass	(Other)	10500	19
Young - Yass	(Other)	11812	21
Young - Yass	(Other)	14437	7
Young - Yass	(Other)	18375	5
Young - Yass	(Other)	23625	3
Young - Yass	Co-op/church group etc	0	3
Young - Yass	Co-op/church group etc	3937	15
Young - Yass	Co-op/church group etc	5250	26
Young - Yass	Co-op/church group etc	7875	21
Young - Yass	Co-op/church group etc	10500	3
Young - Yass	Co-op/church group etc	11812	4
Young - Yass	Person not in same household	0	145
Young - Yass	Person not in same household	3937	6
Young - Yass	Person not in same household	5250	95
Young - Yass	Person not in same household	7875	121
Young - Yass	Person not in same household	10500	124
Young - Yass	Person not in same household	11812	129
Young - Yass	Person not in same household	14437	128
Young - Yass	Person not in same household	18375	76
Young - Yass	Person not in same household	23625	34
Young - Yass	Person not in same household	28875	12
Young - Yass	Person not in same household	34125	5
Young - Yass	Person not in same household	39375	3
Young - Yass	Person not in same household	49875	4
Young - Yass	Real estate agent	0	3
Young - Yass	Real estate agent	3937	3
Young - Yass	Real estate agent	5250	52
Young - Yass	Real estate agent	7875	185
Young - Yass	Real estate agent	10500	146
Young - Yass	Real estate agent	11812	337
Young - Yass	Real estate agent	14437	319
Young - Yass	Real estate agent	18375	170
Young - Yass	Real estate agent	23625	39
Young - Yass	Real estate agent	28875	21
Young - Yass	Real estate agent	34125	6
Young - Yass	Real estate agent	49875	3
Young - Yass	State or territory housing authority	0	6
Young - Yass	State or territory housing authority	3937	4
Young - Yass	State or territory housing authority	5250	32
Young - Yass	State or territory housing authority	7875	68
Young - Yass	State or territory housing authority	10500	34
Young - Yass	State or territory housing authority	11812	31
Young - Yass	State or territory housing authority	14437	18
Gosford		0	184
Gosford		3937	7
Gosford		5250	14
Gosford		7875	12
Gosford		10500	8
Gosford		11812	12
Gosford		14437	19
Gosford		18375	14
Gosford		23625	8
Gosford		28875	3
Gosford		49875	3
Gosford	(Other)	0	30
Gosford	(Other)	3937	9
Gosford	(Other)	5250	38
Gosford	(Other)	7875	70
Gosford	(Other)	10500	29
Gosford	(Other)	11812	57
Gosford	(Other)	14437	52
Gosford	(Other)	18375	40
Gosford	(Other)	23625	16
Gosford	(Other)	28875	6
Gosford	(Other)	49875	3
Gosford	Co-op/church group etc	0	16
Gosford	Co-op/church group etc	3937	10
Gosford	Co-op/church group etc	5250	62
Gosford	Co-op/church group etc	7875	102
Gosford	Co-op/church group etc	10500	25
Gosford	Co-op/church group etc	11812	28
Gosford	Co-op/church group etc	14437	15
Gosford	Co-op/church group etc	18375	10
Gosford	Co-op/church group etc	23625	9
Gosford	Person not in same household	0	210
Gosford	Person not in same household	3937	17
Gosford	Person not in same household	5250	85
Gosford	Person not in same household	7875	160
Gosford	Person not in same household	10500	228
Gosford	Person not in same household	11812	292
Gosford	Person not in same household	14437	560
Gosford	Person not in same household	18375	796
Gosford	Person not in same household	23625	292
Gosford	Person not in same household	28875	99
Gosford	Person not in same household	34125	22
Gosford	Person not in same household	39375	22
Gosford	Person not in same household	44625	8
Gosford	Person not in same household	49875	13
Gosford	Real estate agent	0	10
Gosford	Real estate agent	3937	4
Gosford	Real estate agent	5250	25
Gosford	Real estate agent	7875	154
Gosford	Real estate agent	10500	215
Gosford	Real estate agent	11812	597
Gosford	Real estate agent	14437	1958
Gosford	Real estate agent	18375	4355
Gosford	Real estate agent	23625	1871
Gosford	Real estate agent	28875	682
Gosford	Real estate agent	34125	243
Gosford	Real estate agent	39375	94
Gosford	Real estate agent	44625	37
Gosford	Real estate agent	49875	45
Gosford	State or territory housing authority	0	90
Gosford	State or territory housing authority	3937	73
Gosford	State or territory housing authority	5250	797
Gosford	State or territory housing authority	7875	313
Gosford	State or territory housing authority	10500	146
Gosford	State or territory housing authority	11812	119
Gosford	State or territory housing authority	14437	172
Gosford	State or territory housing authority	18375	83
Gosford	State or territory housing authority	23625	9
Gosford	State or territory housing authority	28875	5
Gosford	State or territory housing authority	34125	4
Wyong		0	139
Wyong		5250	6
Wyong		7875	17
Wyong		10500	6
Wyong		11812	10
Wyong		14437	22
Wyong		18375	15
Wyong		23625	6
Wyong	(Other)	0	32
Wyong	(Other)	3937	7
Wyong	(Other)	5250	56
Wyong	(Other)	7875	186
Wyong	(Other)	10500	65
Wyong	(Other)	11812	58
Wyong	(Other)	14437	56
Wyong	(Other)	18375	54
Wyong	(Other)	23625	20
Wyong	(Other)	28875	7
Wyong	(Other)	34125	4
Wyong	(Other)	49875	3
Wyong	Co-op/church group etc	0	13
Wyong	Co-op/church group etc	3937	30
Wyong	Co-op/church group etc	5250	30
Wyong	Co-op/church group etc	7875	107
Wyong	Co-op/church group etc	10500	39
Wyong	Co-op/church group etc	11812	60
Wyong	Co-op/church group etc	14437	24
Wyong	Co-op/church group etc	18375	11
Wyong	Person not in same household	0	183
Wyong	Person not in same household	3937	7
Wyong	Person not in same household	5250	69
Wyong	Person not in same household	7875	187
Wyong	Person not in same household	10500	227
Wyong	Person not in same household	11812	382
Wyong	Person not in same household	14437	823
Wyong	Person not in same household	18375	726
Wyong	Person not in same household	23625	213
Wyong	Person not in same household	28875	50
Wyong	Person not in same household	34125	12
Wyong	Person not in same household	39375	6
Wyong	Person not in same household	44625	3
Wyong	Person not in same household	49875	10
Wyong	Real estate agent	0	12
Wyong	Real estate agent	3937	6
Wyong	Real estate agent	5250	27
Wyong	Real estate agent	7875	198
Wyong	Real estate agent	10500	268
Wyong	Real estate agent	11812	687
Wyong	Real estate agent	14437	2818
Wyong	Real estate agent	18375	4230
Wyong	Real estate agent	23625	1596
Wyong	Real estate agent	28875	243
Wyong	Real estate agent	34125	59
Wyong	Real estate agent	39375	16
Wyong	Real estate agent	44625	7
Wyong	Real estate agent	49875	15
Wyong	State or territory housing authority	0	57
Wyong	State or territory housing authority	3937	64
Wyong	State or territory housing authority	5250	572
Wyong	State or territory housing authority	7875	340
Wyong	State or territory housing authority	10500	166
Wyong	State or territory housing authority	11812	126
Wyong	State or territory housing authority	14437	171
Wyong	State or territory housing authority	18375	61
Wyong	State or territory housing authority	23625	5
Wyong	State or territory housing authority	28875	3
Bathurst		0	64
Bathurst		5250	8
Bathurst		7875	5
Bathurst		10500	3
Bathurst		11812	6
Bathurst		14437	4
Bathurst		18375	3
Bathurst	(Other)	0	37
Bathurst	(Other)	3937	4
Bathurst	(Other)	5250	20
Bathurst	(Other)	7875	8
Bathurst	(Other)	10500	8
Bathurst	(Other)	11812	12
Bathurst	(Other)	14437	18
Bathurst	(Other)	18375	5
Bathurst	Co-op/church group etc	0	12
Bathurst	Co-op/church group etc	3937	8
Bathurst	Co-op/church group etc	5250	19
Bathurst	Co-op/church group etc	7875	6
Bathurst	Co-op/church group etc	10500	3
Bathurst	Co-op/church group etc	11812	6
Bathurst	Co-op/church group etc	14437	21
Bathurst	Co-op/church group etc	18375	17
Bathurst	Person not in same household	0	82
Bathurst	Person not in same household	3937	12
Bathurst	Person not in same household	5250	69
Bathurst	Person not in same household	7875	109
Bathurst	Person not in same household	10500	133
Bathurst	Person not in same household	11812	160
Bathurst	Person not in same household	14437	225
Bathurst	Person not in same household	18375	104
Bathurst	Person not in same household	23625	7
Bathurst	Person not in same household	28875	5
Bathurst	Person not in same household	49875	3
Bathurst	Real estate agent	0	12
Bathurst	Real estate agent	3937	3
Bathurst	Real estate agent	5250	69
Bathurst	Real estate agent	7875	228
Bathurst	Real estate agent	10500	207
Bathurst	Real estate agent	11812	604
Bathurst	Real estate agent	14437	960
Bathurst	Real estate agent	18375	759
Bathurst	Real estate agent	23625	81
Bathurst	Real estate agent	28875	10
Bathurst	Real estate agent	49875	3
Bathurst	State or territory housing authority	0	24
Bathurst	State or territory housing authority	3937	31
Bathurst	State or territory housing authority	5250	191
Bathurst	State or territory housing authority	7875	111
Bathurst	State or territory housing authority	10500	65
Bathurst	State or territory housing authority	11812	38
Bathurst	State or territory housing authority	14437	54
Bathurst	State or territory housing authority	18375	12
Lachlan Valley		0	199
Lachlan Valley		5250	10
Lachlan Valley		7875	18
Lachlan Valley		10500	10
Lachlan Valley		11812	10
Lachlan Valley		14437	3
Lachlan Valley	(Other)	0	174
Lachlan Valley	(Other)	3937	21
Lachlan Valley	(Other)	5250	58
Lachlan Valley	(Other)	7875	62
Lachlan Valley	(Other)	10500	38
Lachlan Valley	(Other)	11812	36
Lachlan Valley	(Other)	14437	22
Lachlan Valley	(Other)	18375	7
Lachlan Valley	(Other)	49875	3
Lachlan Valley	Co-op/church group etc	0	53
Lachlan Valley	Co-op/church group etc	3937	30
Lachlan Valley	Co-op/church group etc	5250	58
Lachlan Valley	Co-op/church group etc	7875	54
Lachlan Valley	Co-op/church group etc	10500	5
Lachlan Valley	Co-op/church group etc	11812	9
Lachlan Valley	Co-op/church group etc	14437	3
Lachlan Valley	Person not in same household	0	267
Lachlan Valley	Person not in same household	3937	46
Lachlan Valley	Person not in same household	5250	265
Lachlan Valley	Person not in same household	7875	401
Lachlan Valley	Person not in same household	10500	262
Lachlan Valley	Person not in same household	11812	234
Lachlan Valley	Person not in same household	14437	125
Lachlan Valley	Person not in same household	18375	40
Lachlan Valley	Person not in same household	23625	4
Lachlan Valley	Person not in same household	28875	4
Lachlan Valley	Person not in same household	34125	3
Lachlan Valley	Person not in same household	49875	8
Lachlan Valley	Real estate agent	0	3
Lachlan Valley	Real estate agent	3937	15
Lachlan Valley	Real estate agent	5250	226
Lachlan Valley	Real estate agent	7875	557
Lachlan Valley	Real estate agent	10500	352
Lachlan Valley	Real estate agent	11812	514
Lachlan Valley	Real estate agent	14437	279
Lachlan Valley	Real estate agent	18375	49
Lachlan Valley	Real estate agent	23625	3
Lachlan Valley	Real estate agent	49875	3
Lachlan Valley	State or territory housing authority	0	50
Lachlan Valley	State or territory housing authority	3937	36
Lachlan Valley	State or territory housing authority	5250	279
Lachlan Valley	State or territory housing authority	7875	180
Lachlan Valley	State or territory housing authority	10500	70
Lachlan Valley	State or territory housing authority	11812	38
Lachlan Valley	State or territory housing authority	14437	12
Lachlan Valley	State or territory housing authority	23625	5
Lithgow - Mudgee		0	116
Lithgow - Mudgee		5250	3
Lithgow - Mudgee		7875	8
Lithgow - Mudgee		11812	3
Lithgow - Mudgee		14437	4
Lithgow - Mudgee		18375	3
Lithgow - Mudgee	(Other)	0	64
Lithgow - Mudgee	(Other)	5250	16
Lithgow - Mudgee	(Other)	7875	21
Lithgow - Mudgee	(Other)	10500	20
Lithgow - Mudgee	(Other)	11812	24
Lithgow - Mudgee	(Other)	14437	18
Lithgow - Mudgee	(Other)	18375	3
Lithgow - Mudgee	(Other)	23625	3
Lithgow - Mudgee	Co-op/church group etc	5250	3
Lithgow - Mudgee	Co-op/church group etc	7875	24
Lithgow - Mudgee	Co-op/church group etc	10500	9
Lithgow - Mudgee	Co-op/church group etc	11812	6
Lithgow - Mudgee	Co-op/church group etc	18375	3
Lithgow - Mudgee	Person not in same household	0	150
Lithgow - Mudgee	Person not in same household	3937	11
Lithgow - Mudgee	Person not in same household	5250	86
Lithgow - Mudgee	Person not in same household	7875	164
Lithgow - Mudgee	Person not in same household	10500	148
Lithgow - Mudgee	Person not in same household	11812	168
Lithgow - Mudgee	Person not in same household	14437	147
Lithgow - Mudgee	Person not in same household	18375	67
Lithgow - Mudgee	Person not in same household	23625	11
Lithgow - Mudgee	Real estate agent	0	12
Lithgow - Mudgee	Real estate agent	3937	3
Lithgow - Mudgee	Real estate agent	5250	63
Lithgow - Mudgee	Real estate agent	7875	256
Lithgow - Mudgee	Real estate agent	10500	225
Lithgow - Mudgee	Real estate agent	11812	490
Lithgow - Mudgee	Real estate agent	14437	738
Lithgow - Mudgee	Real estate agent	18375	474
Lithgow - Mudgee	Real estate agent	23625	74
Lithgow - Mudgee	Real estate agent	28875	9
Lithgow - Mudgee	Real estate agent	34125	3
Lithgow - Mudgee	Real estate agent	49875	4
Lithgow - Mudgee	State or territory housing authority	0	40
Lithgow - Mudgee	State or territory housing authority	3937	24
Lithgow - Mudgee	State or territory housing authority	5250	191
Lithgow - Mudgee	State or territory housing authority	7875	151
Lithgow - Mudgee	State or territory housing authority	10500	72
Lithgow - Mudgee	State or territory housing authority	11812	69
Lithgow - Mudgee	State or territory housing authority	14437	59
Lithgow - Mudgee	State or territory housing authority	18375	15
Orange		0	90
Orange		5250	7
Orange		7875	4
Orange		10500	3
Orange		11812	7
Orange		14437	3
Orange	(Other)	0	52
Orange	(Other)	3937	4
Orange	(Other)	5250	13
Orange	(Other)	7875	18
Orange	(Other)	10500	8
Orange	(Other)	11812	18
Orange	(Other)	14437	21
Orange	(Other)	18375	17
Orange	(Other)	23625	3
Orange	Co-op/church group etc	0	9
Orange	Co-op/church group etc	3937	17
Orange	Co-op/church group etc	5250	31
Orange	Co-op/church group etc	7875	22
Orange	Co-op/church group etc	10500	10
Orange	Co-op/church group etc	11812	8
Orange	Co-op/church group etc	14437	5
Orange	Co-op/church group etc	18375	3
Orange	Person not in same household	0	130
Orange	Person not in same household	3937	7
Orange	Person not in same household	5250	75
Orange	Person not in same household	7875	129
Orange	Person not in same household	10500	148
Orange	Person not in same household	11812	190
Orange	Person not in same household	14437	214
Orange	Person not in same household	18375	128
Orange	Person not in same household	23625	28
Orange	Person not in same household	28875	9
Orange	Person not in same household	34125	3
Orange	Person not in same household	49875	3
Orange	Real estate agent	0	13
Orange	Real estate agent	3937	3
Orange	Real estate agent	5250	67
Orange	Real estate agent	7875	309
Orange	Real estate agent	10500	349
Orange	Real estate agent	11812	779
Orange	Real estate agent	14437	1099
Orange	Real estate agent	18375	854
Orange	Real estate agent	23625	101
Orange	Real estate agent	28875	20
Orange	Real estate agent	34125	4
Orange	Real estate agent	49875	3
Orange	State or territory housing authority	0	42
Orange	State or territory housing authority	3937	42
Orange	State or territory housing authority	5250	283
Orange	State or territory housing authority	7875	192
Orange	State or territory housing authority	10500	78
Orange	State or territory housing authority	11812	78
Orange	State or territory housing authority	14437	57
Orange	State or territory housing authority	18375	14
Orange	State or territory housing authority	23625	3
Orange	State or territory housing authority	28875	3
Clarence Valley		0	81
Clarence Valley		5250	5
Clarence Valley		7875	11
Clarence Valley		10500	3
Clarence Valley		11812	5
Clarence Valley		14437	8
Clarence Valley		18375	6
Clarence Valley	(Other)	0	33
Clarence Valley	(Other)	3937	17
Clarence Valley	(Other)	5250	42
Clarence Valley	(Other)	7875	36
Clarence Valley	(Other)	10500	24
Clarence Valley	(Other)	11812	36
Clarence Valley	(Other)	14437	32
Clarence Valley	(Other)	18375	6
Clarence Valley	(Other)	23625	3
Clarence Valley	(Other)	28875	3
Clarence Valley	Co-op/church group etc	0	27
Clarence Valley	Co-op/church group etc	3937	13
Clarence Valley	Co-op/church group etc	5250	42
Clarence Valley	Co-op/church group etc	7875	57
Clarence Valley	Co-op/church group etc	10500	15
Clarence Valley	Co-op/church group etc	11812	10
Clarence Valley	Co-op/church group etc	14437	27
Clarence Valley	Co-op/church group etc	18375	8
Clarence Valley	Co-op/church group etc	23625	3
Clarence Valley	Person not in same household	0	120
Clarence Valley	Person not in same household	3937	13
Clarence Valley	Person not in same household	5250	102
Clarence Valley	Person not in same household	7875	208
Clarence Valley	Person not in same household	10500	192
Clarence Valley	Person not in same household	11812	291
Clarence Valley	Person not in same household	14437	313
Clarence Valley	Person not in same household	18375	93
Clarence Valley	Person not in same household	23625	16
Clarence Valley	Person not in same household	28875	6
Clarence Valley	Person not in same household	34125	3
Clarence Valley	Person not in same household	49875	3
Clarence Valley	Real estate agent	0	3
Clarence Valley	Real estate agent	3937	3
Clarence Valley	Real estate agent	5250	44
Clarence Valley	Real estate agent	7875	186
Clarence Valley	Real estate agent	10500	212
Clarence Valley	Real estate agent	11812	579
Clarence Valley	Real estate agent	14437	929
Clarence Valley	Real estate agent	18375	471
Clarence Valley	Real estate agent	23625	69
Clarence Valley	Real estate agent	28875	13
Clarence Valley	Real estate agent	34125	11
Clarence Valley	Real estate agent	39375	3
Clarence Valley	State or territory housing authority	0	13
Clarence Valley	State or territory housing authority	3937	22
Clarence Valley	State or territory housing authority	5250	132
Clarence Valley	State or territory housing authority	7875	71
Clarence Valley	State or territory housing authority	10500	45
Clarence Valley	State or territory housing authority	11812	36
Clarence Valley	State or territory housing authority	14437	23
Clarence Valley	State or territory housing authority	18375	3
Coffs Harbour		0	109
Coffs Harbour		5250	6
Coffs Harbour		7875	12
Coffs Harbour		10500	5
Coffs Harbour		11812	8
Coffs Harbour		14437	16
Coffs Harbour		18375	14
Coffs Harbour		23625	3
Coffs Harbour	(Other)	0	28
Coffs Harbour	(Other)	3937	4
Coffs Harbour	(Other)	5250	63
Coffs Harbour	(Other)	7875	62
Coffs Harbour	(Other)	10500	39
Coffs Harbour	(Other)	11812	57
Coffs Harbour	(Other)	14437	57
Coffs Harbour	(Other)	18375	45
Coffs Harbour	(Other)	23625	13
Coffs Harbour	(Other)	28875	3
Coffs Harbour	(Other)	44625	3
Coffs Harbour	Co-op/church group etc	0	19
Coffs Harbour	Co-op/church group etc	3937	8
Coffs Harbour	Co-op/church group etc	5250	42
Coffs Harbour	Co-op/church group etc	7875	65
Coffs Harbour	Co-op/church group etc	10500	21
Coffs Harbour	Co-op/church group etc	11812	25
Coffs Harbour	Co-op/church group etc	14437	21
Coffs Harbour	Co-op/church group etc	18375	7
Coffs Harbour	Co-op/church group etc	23625	5
Coffs Harbour	Person not in same household	0	150
Coffs Harbour	Person not in same household	3937	15
Coffs Harbour	Person not in same household	5250	129
Coffs Harbour	Person not in same household	7875	164
Coffs Harbour	Person not in same household	10500	211
Coffs Harbour	Person not in same household	11812	315
Coffs Harbour	Person not in same household	14437	538
Coffs Harbour	Person not in same household	18375	504
Coffs Harbour	Person not in same household	23625	110
Coffs Harbour	Person not in same household	28875	18
Coffs Harbour	Person not in same household	34125	5
Coffs Harbour	Person not in same household	39375	5
Coffs Harbour	Person not in same household	49875	3
Coffs Harbour	Real estate agent	0	13
Coffs Harbour	Real estate agent	3937	3
Coffs Harbour	Real estate agent	5250	24
Coffs Harbour	Real estate agent	7875	149
Coffs Harbour	Real estate agent	10500	209
Coffs Harbour	Real estate agent	11812	747
Coffs Harbour	Real estate agent	14437	1427
Coffs Harbour	Real estate agent	18375	1943
Coffs Harbour	Real estate agent	23625	586
Coffs Harbour	Real estate agent	28875	108
Coffs Harbour	Real estate agent	34125	23
Coffs Harbour	Real estate agent	39375	3
Coffs Harbour	Real estate agent	49875	8
Coffs Harbour	State or territory housing authority	0	42
Coffs Harbour	State or territory housing authority	3937	31
