SA3_NAME16	CoupleFamily	HasChild	HasChildUnder15	MortgageRepayment.min	families_in_occupied_private_dwellings_being_purchased
Queanbeyan		1	1	0	4
Queanbeyan		1	1	9600	6
Queanbeyan		1	1	19200	3
Queanbeyan		1	1	21600	3
Queanbeyan		1	1	24000	9
Queanbeyan		1	1	26400	3
Queanbeyan		1	1	31200	3
Queanbeyan		1	1	36000	3
Queanbeyan	0	1	0	0	13
Queanbeyan	0	1	0	1800	6
Queanbeyan	0	1	0	3600	12
Queanbeyan	0	1	0	5400	3
Queanbeyan	0	1	0	7200	14
Queanbeyan	0	1	0	9600	26
Queanbeyan	0	1	0	12000	28
Queanbeyan	0	1	0	14400	28
Queanbeyan	0	1	0	16800	26
Queanbeyan	0	1	0	19200	29
Queanbeyan	0	1	0	21600	28
Queanbeyan	0	1	0	24000	30
Queanbeyan	0	1	0	26400	16
Queanbeyan	0	1	0	28800	7
Queanbeyan	0	1	0	31200	19
Queanbeyan	0	1	0	36000	30
Queanbeyan	0	1	0	48000	14
Queanbeyan	0	1	0	60000	7
Queanbeyan	0	1	1	0	10
Queanbeyan	0	1	1	1800	3
Queanbeyan	0	1	1	3600	6
Queanbeyan	0	1	1	5400	6
Queanbeyan	0	1	1	7200	19
Queanbeyan	0	1	1	9600	14
Queanbeyan	0	1	1	12000	14
Queanbeyan	0	1	1	14400	22
Queanbeyan	0	1	1	16800	25
Queanbeyan	0	1	1	19200	44
Queanbeyan	0	1	1	21600	27
Queanbeyan	0	1	1	24000	45
Queanbeyan	0	1	1	26400	16
Queanbeyan	0	1	1	28800	11
Queanbeyan	0	1	1	31200	25
Queanbeyan	0	1	1	36000	36
Queanbeyan	0	1	1	48000	12
Queanbeyan	0	1	1	60000	7
Queanbeyan	1	0	0	0	68
Queanbeyan	1	0	0	1800	18
Queanbeyan	1	0	0	3600	45
Queanbeyan	1	0	0	5400	39
Queanbeyan	1	0	0	7200	43
Queanbeyan	1	0	0	9600	65
Queanbeyan	1	0	0	12000	102
Queanbeyan	1	0	0	14400	112
Queanbeyan	1	0	0	16800	128
Queanbeyan	1	0	0	19200	134
Queanbeyan	1	0	0	21600	126
Queanbeyan	1	0	0	24000	220
Queanbeyan	1	0	0	26400	100
Queanbeyan	1	0	0	28800	75
Queanbeyan	1	0	0	31200	206
Queanbeyan	1	0	0	36000	310
Queanbeyan	1	0	0	48000	105
Queanbeyan	1	0	0	60000	81
