SA3_NAME16	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Sutherland - Menai - Heathcote	35-44		M	305
Sutherland - Menai - Heathcote	35-44	0	F	6510
Sutherland - Menai - Heathcote	35-44	0	M	6436
Sutherland - Menai - Heathcote	35-44	1	F	1120
Sutherland - Menai - Heathcote	35-44	1	M	592
Sutherland - Menai - Heathcote	45-54		F	286
Sutherland - Menai - Heathcote	45-54		M	331
Sutherland - Menai - Heathcote	45-54	0	F	5920
Sutherland - Menai - Heathcote	45-54	0	M	5962
Sutherland - Menai - Heathcote	45-54	1	F	1606
Sutherland - Menai - Heathcote	45-54	1	M	971
Sutherland - Menai - Heathcote	55-64		F	279
Sutherland - Menai - Heathcote	55-64		M	258
Sutherland - Menai - Heathcote	55-64	0	F	4923
Sutherland - Menai - Heathcote	55-64	0	M	5244
Sutherland - Menai - Heathcote	55-64	1	F	1848
Sutherland - Menai - Heathcote	55-64	1	M	1114
Sutherland - Menai - Heathcote	65-74		F	278
Sutherland - Menai - Heathcote	65-74		M	228
Sutherland - Menai - Heathcote	65-74	0	F	3792
Sutherland - Menai - Heathcote	65-74	0	M	3808
Sutherland - Menai - Heathcote	65-74	1	F	911
Sutherland - Menai - Heathcote	65-74	1	M	675
Sutherland - Menai - Heathcote	75-84		F	237
Sutherland - Menai - Heathcote	75-84		M	182
Sutherland - Menai - Heathcote	75-84	0	F	1974
Sutherland - Menai - Heathcote	75-84	0	M	1691
Sutherland - Menai - Heathcote	75-84	1	F	254
Sutherland - Menai - Heathcote	75-84	1	M	229
Sutherland - Menai - Heathcote	85+		F	157
Sutherland - Menai - Heathcote	85+		M	80
Sutherland - Menai - Heathcote	85+	0	F	1313
Sutherland - Menai - Heathcote	85+	0	M	690
Sutherland - Menai - Heathcote	85+	1	F	68
Sutherland - Menai - Heathcote	85+	1	M	72
Migratory - Offshore - Shipping (NSW)	15-19	0	F	7
Migratory - Offshore - Shipping (NSW)	15-19	0	M	5
Migratory - Offshore - Shipping (NSW)	20-24	0	M	3
Migratory - Offshore - Shipping (NSW)	20-24	1	F	3
Migratory - Offshore - Shipping (NSW)	25-34		F	5
Migratory - Offshore - Shipping (NSW)	25-34	0	F	13
Migratory - Offshore - Shipping (NSW)	25-34	0	M	8
Migratory - Offshore - Shipping (NSW)	25-34	1	F	3
Migratory - Offshore - Shipping (NSW)	35-44		F	3
Migratory - Offshore - Shipping (NSW)	35-44		M	4
Migratory - Offshore - Shipping (NSW)	35-44	0	F	12
Migratory - Offshore - Shipping (NSW)	35-44	0	M	8
Migratory - Offshore - Shipping (NSW)	45-54		F	9
Migratory - Offshore - Shipping (NSW)	45-54	0	F	19
Migratory - Offshore - Shipping (NSW)	45-54	0	M	18
Migratory - Offshore - Shipping (NSW)	45-54	1	M	3
Migratory - Offshore - Shipping (NSW)	55-64		F	9
Migratory - Offshore - Shipping (NSW)	55-64		M	4
Migratory - Offshore - Shipping (NSW)	55-64	0	F	33
Migratory - Offshore - Shipping (NSW)	55-64	0	M	14
Migratory - Offshore - Shipping (NSW)	55-64	1	F	11
Migratory - Offshore - Shipping (NSW)	55-64	1	M	5
Migratory - Offshore - Shipping (NSW)	65-74		F	14
Migratory - Offshore - Shipping (NSW)	65-74		M	5
Migratory - Offshore - Shipping (NSW)	65-74	0	F	43
Migratory - Offshore - Shipping (NSW)	65-74	0	M	38
Migratory - Offshore - Shipping (NSW)	65-74	1	F	6
Migratory - Offshore - Shipping (NSW)	75-84		F	12
Migratory - Offshore - Shipping (NSW)	75-84		M	9
Migratory - Offshore - Shipping (NSW)	75-84	0	F	11
Migratory - Offshore - Shipping (NSW)	75-84	0	M	9
Migratory - Offshore - Shipping (NSW)	85+	0	F	3
Migratory - Offshore - Shipping (NSW)	85+	0	M	3
No usual address (NSW)	15-19		F	54
No usual address (NSW)	15-19		M	78
No usual address (NSW)	15-19	0	F	164
No usual address (NSW)	15-19	0	M	198
No usual address (NSW)	15-19	1	F	17
No usual address (NSW)	15-19	1	M	8
No usual address (NSW)	20-24		F	135
No usual address (NSW)	20-24		M	171
No usual address (NSW)	20-24	0	F	450
No usual address (NSW)	20-24	0	M	544
No usual address (NSW)	20-24	1	F	31
No usual address (NSW)	20-24	1	M	31
No usual address (NSW)	25-34		F	292
No usual address (NSW)	25-34		M	507
No usual address (NSW)	25-34	0	F	734
No usual address (NSW)	25-34	0	M	1032
No usual address (NSW)	25-34	1	F	72
No usual address (NSW)	25-34	1	M	74
No usual address (NSW)	35-44		F	192
No usual address (NSW)	35-44		M	505
No usual address (NSW)	35-44	0	F	375
No usual address (NSW)	35-44	0	M	690
No usual address (NSW)	35-44	1	F	64
No usual address (NSW)	35-44	1	M	76
No usual address (NSW)	45-54		F	180
No usual address (NSW)	45-54		M	466
No usual address (NSW)	45-54	0	F	365
No usual address (NSW)	45-54	0	M	588
No usual address (NSW)	45-54	1	F	100
No usual address (NSW)	45-54	1	M	98
No usual address (NSW)	55-64		F	149
No usual address (NSW)	55-64		M	323
No usual address (NSW)	55-64	0	F	466
No usual address (NSW)	55-64	0	M	582
No usual address (NSW)	55-64	1	F	114
No usual address (NSW)	55-64	1	M	85
No usual address (NSW)	65-74		F	100
No usual address (NSW)	65-74		M	186
No usual address (NSW)	65-74	0	F	316
No usual address (NSW)	65-74	0	M	477
No usual address (NSW)	65-74	1	F	58
No usual address (NSW)	65-74	1	M	57
No usual address (NSW)	75-84		F	40
No usual address (NSW)	75-84		M	47
No usual address (NSW)	75-84	0	F	72
No usual address (NSW)	75-84	0	M	103
No usual address (NSW)	75-84	1	F	6
No usual address (NSW)	75-84	1	M	8
No usual address (NSW)	85+		F	15
No usual address (NSW)	85+		M	17
No usual address (NSW)	85+	0	F	31
No usual address (NSW)	85+	0	M	18
No usual address (NSW)	85+	1	F	3
Ballarat	15-19		F	307
Ballarat	15-19		M	312
Ballarat	15-19	0	F	2886
Ballarat	15-19	0	M	3039
Ballarat	15-19	1	F	156
Ballarat	15-19	1	M	126
Ballarat	20-24		F	288
Ballarat	20-24		M	297
Ballarat	20-24	0	F	3309
Ballarat	20-24	0	M	3343
Ballarat	20-24	1	F	273
Ballarat	20-24	1	M	181
Ballarat	25-34		F	471
Ballarat	25-34		M	461
Ballarat	25-34	0	F	5570
Ballarat	25-34	0	M	5602
Ballarat	25-34	1	F	749
Ballarat	25-34	1	M	441
Ballarat	35-44		F	400
Ballarat	35-44		M	428
Ballarat	35-44	0	F	5187
Ballarat	35-44	0	M	4977
Ballarat	35-44	1	F	1050
Ballarat	35-44	1	M	647
Ballarat	45-54		F	478
Ballarat	45-54		M	462
Ballarat	45-54	0	F	5038
Ballarat	45-54	0	M	5012
Ballarat	45-54	1	F	1481
Ballarat	45-54	1	M	816
Ballarat	55-64		F	481
Ballarat	55-64		M	424
Ballarat	55-64	0	F	4502
Ballarat	55-64	0	M	4517
Ballarat	55-64	1	F	1576
Ballarat	55-64	1	M	865
Ballarat	65-74		F	543
Ballarat	65-74		M	505
Ballarat	65-74	0	F	3818
Ballarat	65-74	0	M	3514
Ballarat	65-74	1	F	866
Ballarat	65-74	1	M	578
Ballarat	75-84		F	549
Ballarat	75-84		M	363
Ballarat	75-84	0	F	2229
Ballarat	75-84	0	M	1738
Ballarat	75-84	1	F	330
Ballarat	75-84	1	M	267
Ballarat	85+		F	262
Ballarat	85+		M	153
Ballarat	85+	0	F	1277
Ballarat	85+	0	M	577
Ballarat	85+	1	F	57
Ballarat	85+	1	M	70
Creswick - Daylesford - Ballan	15-19		F	105
Creswick - Daylesford - Ballan	15-19		M	127
Creswick - Daylesford - Ballan	15-19	0	F	573
Creswick - Daylesford - Ballan	15-19	0	M	622
Creswick - Daylesford - Ballan	15-19	1	F	45
Creswick - Daylesford - Ballan	15-19	1	M	29
Creswick - Daylesford - Ballan	20-24		F	56
Creswick - Daylesford - Ballan	20-24		M	69
Creswick - Daylesford - Ballan	20-24	0	F	413
Creswick - Daylesford - Ballan	20-24	0	M	484
Creswick - Daylesford - Ballan	20-24	1	F	48
Creswick - Daylesford - Ballan	20-24	1	M	32
Creswick - Daylesford - Ballan	25-34		F	101
Creswick - Daylesford - Ballan	25-34		M	97
Creswick - Daylesford - Ballan	25-34	0	F	917
Creswick - Daylesford - Ballan	25-34	0	M	887
Creswick - Daylesford - Ballan	25-34	1	F	132
Creswick - Daylesford - Ballan	25-34	1	M	72
Creswick - Daylesford - Ballan	35-44		F	152
Creswick - Daylesford - Ballan	35-44		M	132
Creswick - Daylesford - Ballan	35-44	0	F	1332
Creswick - Daylesford - Ballan	35-44	0	M	1288
Creswick - Daylesford - Ballan	35-44	1	F	297
Creswick - Daylesford - Ballan	35-44	1	M	191
Creswick - Daylesford - Ballan	45-54		F	215
Creswick - Daylesford - Ballan	45-54		M	218
Creswick - Daylesford - Ballan	45-54	0	F	1659
Creswick - Daylesford - Ballan	45-54	0	M	1682
Creswick - Daylesford - Ballan	45-54	1	F	438
Creswick - Daylesford - Ballan	45-54	1	M	271
Creswick - Daylesford - Ballan	55-64		F	240
Creswick - Daylesford - Ballan	55-64		M	246
Creswick - Daylesford - Ballan	55-64	0	F	1654
Creswick - Daylesford - Ballan	55-64	0	M	1759
Creswick - Daylesford - Ballan	55-64	1	F	522
Creswick - Daylesford - Ballan	55-64	1	M	350
Creswick - Daylesford - Ballan	65-74		F	249
Creswick - Daylesford - Ballan	65-74		M	233
Creswick - Daylesford - Ballan	65-74	0	F	1298
Creswick - Daylesford - Ballan	65-74	0	M	1490
Creswick - Daylesford - Ballan	65-74	1	F	293
Creswick - Daylesford - Ballan	65-74	1	M	211
Creswick - Daylesford - Ballan	75-84		F	154
Creswick - Daylesford - Ballan	75-84		M	139
Creswick - Daylesford - Ballan	75-84	0	F	553
Creswick - Daylesford - Ballan	75-84	0	M	563
Creswick - Daylesford - Ballan	75-84	1	F	74
Creswick - Daylesford - Ballan	75-84	1	M	72
Creswick - Daylesford - Ballan	85+		F	100
Creswick - Daylesford - Ballan	85+		M	59
Creswick - Daylesford - Ballan	85+	0	F	301
Creswick - Daylesford - Ballan	85+	0	M	162
Creswick - Daylesford - Ballan	85+	1	F	12
Creswick - Daylesford - Ballan	85+	1	M	13
Maryborough - Pyrenees	15-19		F	83
Maryborough - Pyrenees	15-19		M	99
Maryborough - Pyrenees	15-19	0	F	518
Maryborough - Pyrenees	15-19	0	M	565
Maryborough - Pyrenees	15-19	1	F	44
Maryborough - Pyrenees	15-19	1	M	32
Maryborough - Pyrenees	20-24		F	35
Maryborough - Pyrenees	20-24		M	50
Maryborough - Pyrenees	20-24	0	F	423
Maryborough - Pyrenees	20-24	0	M	482
Maryborough - Pyrenees	20-24	1	F	52
Maryborough - Pyrenees	20-24	1	M	42
Maryborough - Pyrenees	25-34		F	79
Maryborough - Pyrenees	25-34		M	135
Maryborough - Pyrenees	25-34	0	F	810
Maryborough - Pyrenees	25-34	0	M	765
Maryborough - Pyrenees	25-34	1	F	147
Maryborough - Pyrenees	25-34	1	M	79
Maryborough - Pyrenees	35-44		F	99
Maryborough - Pyrenees	35-44		M	178
Maryborough - Pyrenees	35-44	0	F	941
Maryborough - Pyrenees	35-44	0	M	1027
Maryborough - Pyrenees	35-44	1	F	244
Maryborough - Pyrenees	35-44	1	M	171
Maryborough - Pyrenees	45-54		F	138
Maryborough - Pyrenees	45-54		M	252
Maryborough - Pyrenees	45-54	0	F	1244
Maryborough - Pyrenees	45-54	0	M	1271
Maryborough - Pyrenees	45-54	1	F	381
Maryborough - Pyrenees	45-54	1	M	240
Maryborough - Pyrenees	55-64		F	184
Maryborough - Pyrenees	55-64		M	260
Maryborough - Pyrenees	55-64	0	F	1380
Maryborough - Pyrenees	55-64	0	M	1571
Maryborough - Pyrenees	55-64	1	F	472
Maryborough - Pyrenees	55-64	1	M	325
Maryborough - Pyrenees	65-74		F	246
Maryborough - Pyrenees	65-74		M	307
Maryborough - Pyrenees	65-74	0	F	1332
Maryborough - Pyrenees	65-74	0	M	1511
Maryborough - Pyrenees	65-74	1	F	287
Maryborough - Pyrenees	65-74	1	M	203
Maryborough - Pyrenees	75-84		F	185
Maryborough - Pyrenees	75-84		M	187
Maryborough - Pyrenees	75-84	0	F	649
Maryborough - Pyrenees	75-84	0	M	683
Maryborough - Pyrenees	75-84	1	F	68
Maryborough - Pyrenees	75-84	1	M	78
Maryborough - Pyrenees	85+		F	102
Maryborough - Pyrenees	85+		M	68
Maryborough - Pyrenees	85+	0	F	326
Maryborough - Pyrenees	85+	0	M	180
Maryborough - Pyrenees	85+	1	F	12
Maryborough - Pyrenees	85+	1	M	14
Bendigo	15-19		F	311
Bendigo	15-19		M	329
Bendigo	15-19	0	F	2494
Bendigo	15-19	0	M	2570
Bendigo	15-19	1	F	193
Bendigo	15-19	1	M	117
Bendigo	20-24		F	240
Bendigo	20-24		M	258
Bendigo	20-24	0	F	3110
Bendigo	20-24	0	M	2963
Bendigo	20-24	1	F	227
Bendigo	20-24	1	M	179
Bendigo	25-34		F	446
Bendigo	25-34		M	447
Bendigo	25-34	0	F	5187
Bendigo	25-34	0	M	5134
Bendigo	25-34	1	F	782
Bendigo	25-34	1	M	421
Bendigo	35-44		F	410
Bendigo	35-44		M	401
Bendigo	35-44	0	F	4481
Bendigo	35-44	0	M	4393
Bendigo	35-44	1	F	995
Bendigo	35-44	1	M	563
Bendigo	45-54		F	436
Bendigo	45-54		M	444
Bendigo	45-54	0	F	4335
Bendigo	45-54	0	M	4333
Bendigo	45-54	1	F	1269
Bendigo	45-54	1	M	736
Bendigo	55-64		F	457
Bendigo	55-64		M	467
Bendigo	55-64	0	F	4134
Bendigo	55-64	0	M	4062
Bendigo	55-64	1	F	1425
Bendigo	55-64	1	M	859
Bendigo	65-74		F	517
Bendigo	65-74		M	461
Bendigo	65-74	0	F	3467
Bendigo	65-74	0	M	3236
Bendigo	65-74	1	F	710
Bendigo	65-74	1	M	496
Bendigo	75-84		F	543
Bendigo	75-84		M	390
Bendigo	75-84	0	F	2053
Bendigo	75-84	0	M	1692
Bendigo	75-84	1	F	298
Bendigo	75-84	1	M	266
Bendigo	85+		F	405
Bendigo	85+		M	207
Bendigo	85+	0	F	1149
Bendigo	85+	0	M	589
Bendigo	85+	1	F	74
Bendigo	85+	1	M	90
Heathcote - Castlemaine - Kyneton	15-19		F	164
Heathcote - Castlemaine - Kyneton	15-19		M	205
Heathcote - Castlemaine - Kyneton	15-19	0	F	1059
Heathcote - Castlemaine - Kyneton	15-19	0	M	1134
Heathcote - Castlemaine - Kyneton	15-19	1	F	57
Heathcote - Castlemaine - Kyneton	15-19	1	M	48
Heathcote - Castlemaine - Kyneton	20-24		F	69
Heathcote - Castlemaine - Kyneton	20-24		M	140
Heathcote - Castlemaine - Kyneton	20-24	0	F	734
Heathcote - Castlemaine - Kyneton	20-24	0	M	810
Heathcote - Castlemaine - Kyneton	20-24	1	F	64
Heathcote - Castlemaine - Kyneton	20-24	1	M	56
Heathcote - Castlemaine - Kyneton	25-34		F	179
Heathcote - Castlemaine - Kyneton	25-34		M	407
Heathcote - Castlemaine - Kyneton	25-34	0	F	1503
Heathcote - Castlemaine - Kyneton	25-34	0	M	1430
Heathcote - Castlemaine - Kyneton	25-34	1	F	220
Heathcote - Castlemaine - Kyneton	25-34	1	M	138
Heathcote - Castlemaine - Kyneton	35-44		F	270
Heathcote - Castlemaine - Kyneton	35-44		M	383
Heathcote - Castlemaine - Kyneton	35-44	0	F	2277
Heathcote - Castlemaine - Kyneton	35-44	0	M	2135
Heathcote - Castlemaine - Kyneton	35-44	1	F	458
Heathcote - Castlemaine - Kyneton	35-44	1	M	255
Heathcote - Castlemaine - Kyneton	45-54		F	304
Heathcote - Castlemaine - Kyneton	45-54		M	426
Heathcote - Castlemaine - Kyneton	45-54	0	F	2702
Heathcote - Castlemaine - Kyneton	45-54	0	M	2668
Heathcote - Castlemaine - Kyneton	45-54	1	F	734
Heathcote - Castlemaine - Kyneton	45-54	1	M	392
Heathcote - Castlemaine - Kyneton	55-64		F	341
Heathcote - Castlemaine - Kyneton	55-64		M	393
Heathcote - Castlemaine - Kyneton	55-64	0	F	2575
Heathcote - Castlemaine - Kyneton	55-64	0	M	2803
Heathcote - Castlemaine - Kyneton	55-64	1	F	878
Heathcote - Castlemaine - Kyneton	55-64	1	M	536
Heathcote - Castlemaine - Kyneton	65-74		F	376
Heathcote - Castlemaine - Kyneton	65-74		M	368
Heathcote - Castlemaine - Kyneton	65-74	0	F	2230
Heathcote - Castlemaine - Kyneton	65-74	0	M	2373
Heathcote - Castlemaine - Kyneton	65-74	1	F	480
Heathcote - Castlemaine - Kyneton	65-74	1	M	323
Heathcote - Castlemaine - Kyneton	75-84		F	274
Heathcote - Castlemaine - Kyneton	75-84		M	255
Heathcote - Castlemaine - Kyneton	75-84	0	F	1037
Heathcote - Castlemaine - Kyneton	75-84	0	M	992
Heathcote - Castlemaine - Kyneton	75-84	1	F	156
Heathcote - Castlemaine - Kyneton	75-84	1	M	137
Heathcote - Castlemaine - Kyneton	85+		F	202
Heathcote - Castlemaine - Kyneton	85+		M	90
Heathcote - Castlemaine - Kyneton	85+	0	F	467
Heathcote - Castlemaine - Kyneton	85+	0	M	302
Heathcote - Castlemaine - Kyneton	85+	1	F	32
Heathcote - Castlemaine - Kyneton	85+	1	M	40
Loddon - Elmore	15-19		F	66
Loddon - Elmore	15-19		M	52
Loddon - Elmore	15-19	0	F	253
Loddon - Elmore	15-19	0	M	268
Loddon - Elmore	15-19	1	F	26
Loddon - Elmore	15-19	1	M	15
Loddon - Elmore	20-24		F	12
Loddon - Elmore	20-24		M	23
Loddon - Elmore	20-24	0	F	159
Loddon - Elmore	20-24	0	M	164
Loddon - Elmore	20-24	1	F	15
Loddon - Elmore	20-24	1	M	6
Loddon - Elmore	25-34		F	43
Loddon - Elmore	25-34		M	44
Loddon - Elmore	25-34	0	F	317
Loddon - Elmore	25-34	0	M	310
Loddon - Elmore	25-34	1	F	58
Loddon - Elmore	25-34	1	M	36
Loddon - Elmore	35-44		F	62
Loddon - Elmore	35-44		M	76
Loddon - Elmore	35-44	0	F	442
Loddon - Elmore	35-44	0	M	477
Loddon - Elmore	35-44	1	F	89
Loddon - Elmore	35-44	1	M	56
Loddon - Elmore	45-54		F	91
Loddon - Elmore	45-54		M	106
Loddon - Elmore	45-54	0	F	580
Loddon - Elmore	45-54	0	M	616
Loddon - Elmore	45-54	1	F	194
Loddon - Elmore	45-54	1	M	118
Loddon - Elmore	55-64		F	79
Loddon - Elmore	55-64		M	110
Loddon - Elmore	55-64	0	F	615
Loddon - Elmore	55-64	0	M	806
Loddon - Elmore	55-64	1	F	248
Loddon - Elmore	55-64	1	M	163
Loddon - Elmore	65-74		F	103
Loddon - Elmore	65-74		M	122
Loddon - Elmore	65-74	0	F	476
Loddon - Elmore	65-74	0	M	662
Loddon - Elmore	65-74	1	F	111
Loddon - Elmore	65-74	1	M	87
Loddon - Elmore	75-84		F	91
Loddon - Elmore	75-84		M	81
Loddon - Elmore	75-84	0	F	275
Loddon - Elmore	75-84	0	M	266
Loddon - Elmore	75-84	1	F	39
Loddon - Elmore	75-84	1	M	33
Loddon - Elmore	85+		F	40
Loddon - Elmore	85+		M	37
Loddon - Elmore	85+	0	F	124
Loddon - Elmore	85+	0	M	89
Loddon - Elmore	85+	1	F	11
Loddon - Elmore	85+	1	M	13
Barwon - West	15-19		F	83
Barwon - West	15-19		M	82
Barwon - West	15-19	0	F	462
Barwon - West	15-19	0	M	565
Barwon - West	15-19	1	F	25
Barwon - West	15-19	1	M	22
Barwon - West	20-24		F	30
Barwon - West	20-24		M	38
Barwon - West	20-24	0	F	324
Barwon - West	20-24	0	M	421
Barwon - West	20-24	1	F	30
Barwon - West	20-24	1	M	18
Barwon - West	25-34		F	54
Barwon - West	25-34		M	63
Barwon - West	25-34	0	F	827
Barwon - West	25-34	0	M	768
Barwon - West	25-34	1	F	98
Barwon - West	25-34	1	M	46
Barwon - West	35-44		F	94
Barwon - West	35-44		M	99
Barwon - West	35-44	0	F	1075
Barwon - West	35-44	0	M	1093
Barwon - West	35-44	1	F	211
Barwon - West	35-44	1	M	120
Barwon - West	45-54		F	82
Barwon - West	45-54		M	98
Barwon - West	45-54	0	F	1056
Barwon - West	45-54	0	M	1127
Barwon - West	45-54	1	F	293
Barwon - West	45-54	1	M	181
Barwon - West	55-64		F	104
Barwon - West	55-64		M	100
Barwon - West	55-64	0	F	836
Barwon - West	55-64	0	M	1029
Barwon - West	55-64	1	F	306
Barwon - West	55-64	1	M	181
Barwon - West	65-74		F	88
Barwon - West	65-74		M	79
Barwon - West	65-74	0	F	603
Barwon - West	65-74	0	M	735
Barwon - West	65-74	1	F	137
Barwon - West	65-74	1	M	117
Barwon - West	75-84		F	42
Barwon - West	75-84		M	50
Barwon - West	75-84	0	F	260
Barwon - West	75-84	0	M	262
Barwon - West	75-84	1	F	33
Barwon - West	75-84	1	M	35
Barwon - West	85+		F	17
Barwon - West	85+		M	20
Barwon - West	85+	0	F	140
Barwon - West	85+	0	M	67
Barwon - West	85+	1	F	3
Barwon - West	85+	1	M	7
Geelong	15-19		F	477
Geelong	15-19		M	549
Geelong	15-19	0	F	5192
Geelong	15-19	0	M	5287
Geelong	15-19	1	F	310
Geelong	15-19	1	M	243
Geelong	20-24		F	462
Geelong	20-24		M	576
Geelong	20-24	0	F	5844
Geelong	20-24	0	M	6043
Geelong	20-24	1	F	431
Geelong	20-24	1	M	330
Geelong	25-34		F	809
Geelong	25-34		M	1242
Geelong	25-34	0	F	10658
Geelong	25-34	0	M	10573
Geelong	25-34	1	F	1330
Geelong	25-34	1	M	769
Geelong	35-44		F	733
Geelong	35-44		M	1042
Geelong	35-44	0	F	9373
Geelong	35-44	0	M	9432
Geelong	35-44	1	F	2030
Geelong	35-44	1	M	1110
Geelong	45-54		F	830
Geelong	45-54		M	1022
Geelong	45-54	0	F	9106
Geelong	45-54	0	M	9147
Geelong	45-54	1	F	2665
Geelong	45-54	1	M	1537
Geelong	55-64		F	848
Geelong	55-64		M	817
Geelong	55-64	0	F	8078
Geelong	55-64	0	M	8060
Geelong	55-64	1	F	2753
Geelong	55-64	1	M	1685
Geelong	65-74		F	934
Geelong	65-74		M	869
Geelong	65-74	0	F	6801
Geelong	65-74	0	M	6335
Geelong	65-74	1	F	1570
Geelong	65-74	1	M	1013
Geelong	75-84		F	977
Geelong	75-84		M	688
Geelong	75-84	0	F	4284
Geelong	75-84	0	M	3308
Geelong	75-84	1	F	589
Geelong	75-84	1	M	514
Geelong	85+		F	685
Geelong	85+		M	359
Geelong	85+	0	F	2529
Geelong	85+	0	M	1334
Geelong	85+	1	F	137
Geelong	85+	1	M	163
Surf Coast - Bellarine Peninsula	15-19		F	165
Surf Coast - Bellarine Peninsula	15-19		M	176
Surf Coast - Bellarine Peninsula	15-19	0	F	1575
Surf Coast - Bellarine Peninsula	15-19	0	M	1762
Surf Coast - Bellarine Peninsula	15-19	1	F	74
Surf Coast - Bellarine Peninsula	15-19	1	M	66
Surf Coast - Bellarine Peninsula	20-24		F	83
Surf Coast - Bellarine Peninsula	20-24		M	118
Surf Coast - Bellarine Peninsula	20-24	0	F	1174
Surf Coast - Bellarine Peninsula	20-24	0	M	1385
Surf Coast - Bellarine Peninsula	20-24	1	F	95
Surf Coast - Bellarine Peninsula	20-24	1	M	53
Surf Coast - Bellarine Peninsula	25-34		F	232
Surf Coast - Bellarine Peninsula	25-34		M	217
Surf Coast - Bellarine Peninsula	25-34	0	F	3084
Surf Coast - Bellarine Peninsula	25-34	0	M	2764
Surf Coast - Bellarine Peninsula	25-34	1	F	352
Surf Coast - Bellarine Peninsula	25-34	1	M	190
Surf Coast - Bellarine Peninsula	35-44		F	257
Surf Coast - Bellarine Peninsula	35-44		M	300
Surf Coast - Bellarine Peninsula	35-44	0	F	3824
Surf Coast - Bellarine Peninsula	35-44	0	M	3732
Surf Coast - Bellarine Peninsula	35-44	1	F	641
Surf Coast - Bellarine Peninsula	35-44	1	M	374
Surf Coast - Bellarine Peninsula	45-54		F	277
Surf Coast - Bellarine Peninsula	45-54		M	291
Surf Coast - Bellarine Peninsula	45-54	0	F	3662
Surf Coast - Bellarine Peninsula	45-54	0	M	3560
Surf Coast - Bellarine Peninsula	45-54	1	F	1007
Surf Coast - Bellarine Peninsula	45-54	1	M	533
Surf Coast - Bellarine Peninsula	55-64		F	365
Surf Coast - Bellarine Peninsula	55-64		M	356
Surf Coast - Bellarine Peninsula	55-64	0	F	3788
Surf Coast - Bellarine Peninsula	55-64	0	M	3816
Surf Coast - Bellarine Peninsula	55-64	1	F	1242
Surf Coast - Bellarine Peninsula	55-64	1	M	733
Surf Coast - Bellarine Peninsula	65-74		F	457
Surf Coast - Bellarine Peninsula	65-74		M	410
Surf Coast - Bellarine Peninsula	65-74	0	F	3560
Surf Coast - Bellarine Peninsula	65-74	0	M	3512
Surf Coast - Bellarine Peninsula	65-74	1	F	794
Surf Coast - Bellarine Peninsula	65-74	1	M	522
Surf Coast - Bellarine Peninsula	75-84		F	345
Surf Coast - Bellarine Peninsula	75-84		M	259
Surf Coast - Bellarine Peninsula	75-84	0	F	1786
Surf Coast - Bellarine Peninsula	75-84	0	M	1601
Surf Coast - Bellarine Peninsula	75-84	1	F	222
Surf Coast - Bellarine Peninsula	75-84	1	M	243
Surf Coast - Bellarine Peninsula	85+		F	181
Surf Coast - Bellarine Peninsula	85+		M	131
Surf Coast - Bellarine Peninsula	85+	0	F	929
Surf Coast - Bellarine Peninsula	85+	0	M	535
Surf Coast - Bellarine Peninsula	85+	1	F	46
Surf Coast - Bellarine Peninsula	85+	1	M	57
Upper Goulburn Valley	15-19		F	222
Upper Goulburn Valley	15-19		M	246
Upper Goulburn Valley	15-19	0	F	1220
Upper Goulburn Valley	15-19	0	M	1411
Upper Goulburn Valley	15-19	1	F	74
Upper Goulburn Valley	15-19	1	M	58
Upper Goulburn Valley	20-24		F	112
Upper Goulburn Valley	20-24		M	137
Upper Goulburn Valley	20-24	0	F	980
Upper Goulburn Valley	20-24	0	M	1182
Upper Goulburn Valley	20-24	1	F	79
Upper Goulburn Valley	20-24	1	M	72
Upper Goulburn Valley	25-34		F	233
Upper Goulburn Valley	25-34		M	257
Upper Goulburn Valley	25-34	0	F	2026
Upper Goulburn Valley	25-34	0	M	2057
Upper Goulburn Valley	25-34	1	F	286
Upper Goulburn Valley	25-34	1	M	198
Upper Goulburn Valley	35-44		F	279
Upper Goulburn Valley	35-44		M	299
Upper Goulburn Valley	35-44	0	F	2339
Upper Goulburn Valley	35-44	0	M	2256
Upper Goulburn Valley	35-44	1	F	441
Upper Goulburn Valley	35-44	1	M	250
Upper Goulburn Valley	45-54		F	358
Upper Goulburn Valley	45-54		M	370
Upper Goulburn Valley	45-54	0	F	2745
Upper Goulburn Valley	45-54	0	M	2820
Upper Goulburn Valley	45-54	1	F	655
Upper Goulburn Valley	45-54	1	M	422
Upper Goulburn Valley	55-64		F	391
Upper Goulburn Valley	55-64		M	461
Upper Goulburn Valley	55-64	0	F	2883
Upper Goulburn Valley	55-64	0	M	3205
Upper Goulburn Valley	55-64	1	F	888
Upper Goulburn Valley	55-64	1	M	551
Upper Goulburn Valley	65-74		F	463
Upper Goulburn Valley	65-74		M	490
Upper Goulburn Valley	65-74	0	F	2577
Upper Goulburn Valley	65-74	0	M	2903
Upper Goulburn Valley	65-74	1	F	513
Upper Goulburn Valley	65-74	1	M	367
Upper Goulburn Valley	75-84		F	385
Upper Goulburn Valley	75-84		M	314
Upper Goulburn Valley	75-84	0	F	1250
Upper Goulburn Valley	75-84	0	M	1209
Upper Goulburn Valley	75-84	1	F	190
Upper Goulburn Valley	75-84	1	M	169
Upper Goulburn Valley	85+		F	198
