SA3_NAME16	CountryOfBirth	Sex	persons
Queanbeyan	SGP	M	21
Queanbeyan	THA	F	61
Queanbeyan	THA	M	27
Queanbeyan	TUR	F	11
Queanbeyan	TUR	M	16
Queanbeyan	TWN	F	14
Queanbeyan	TWN	M	4
Queanbeyan	USA	F	152
Queanbeyan	USA	M	154
Queanbeyan	VNM	F	50
Queanbeyan	VNM	M	34
Queanbeyan	ZAF	F	97
Queanbeyan	ZAF	M	109
Queanbeyan	ZWE	F	29
Queanbeyan	ZWE	M	23
Snowy Mountains		F	1066
Snowy Mountains		M	1195
Snowy Mountains	AUS	F	7196
Snowy Mountains	AUS	M	7776
Snowy Mountains	CAN	F	33
Snowy Mountains	CAN	M	27
Snowy Mountains	CHN	F	28
Snowy Mountains	CHN	M	26
Snowy Mountains	DEU	F	96
Snowy Mountains	DEU	M	93
Snowy Mountains	EGY	F	4
Snowy Mountains	FJI	F	9
Snowy Mountains	FJI	M	4
Snowy Mountains	FRA	F	10
Snowy Mountains	FRA	M	14
Snowy Mountains	GBR	F	373
Snowy Mountains	GBR	M	387
Snowy Mountains	GRC	F	4
Snowy Mountains	GRC	M	12
Snowy Mountains	HKG	F	13
Snowy Mountains	HKG	M	20
Snowy Mountains	HRV	F	13
Snowy Mountains	HRV	M	6
Snowy Mountains	IDN	F	12
Snowy Mountains	IDN	M	9
Snowy Mountains	IND	F	10
Snowy Mountains	IND	M	22
Snowy Mountains	IRL	F	15
Snowy Mountains	IRL	M	15
Snowy Mountains	IRN	M	3
Snowy Mountains	ITA	F	36
Snowy Mountains	ITA	M	45
Snowy Mountains	JPN	F	8
Snowy Mountains	JPN	M	3
Snowy Mountains	KOR	F	11
Snowy Mountains	KOR	M	10
Snowy Mountains	LBN	F	11
Snowy Mountains	LBN	M	12
Snowy Mountains	LKA	F	8
Snowy Mountains	LKA	M	13
Snowy Mountains	MKD	F	3
Snowy Mountains	MKD	M	3
Snowy Mountains	MLT	F	6
Snowy Mountains	MLT	M	4
Snowy Mountains	MYS	F	10
Snowy Mountains	MYS	M	6
Snowy Mountains	NLD	F	44
Snowy Mountains	NLD	M	30
Snowy Mountains	NZL	F	128
Snowy Mountains	NZL	M	133
Snowy Mountains	PAK	F	3
Snowy Mountains	PAK	M	7
Snowy Mountains	PHL	F	28
Snowy Mountains	PHL	M	13
Snowy Mountains	PNG	F	10
Snowy Mountains	PNG	M	3
Snowy Mountains	POL	F	15
Snowy Mountains	POL	M	11
Snowy Mountains	SGP	F	5
Snowy Mountains	SGP	M	3
Snowy Mountains	THA	F	32
Snowy Mountains	THA	M	11
Snowy Mountains	TUR	F	8
Snowy Mountains	TUR	M	9
Snowy Mountains	TWN	F	36
Snowy Mountains	TWN	M	16
Snowy Mountains	USA	F	34
Snowy Mountains	USA	M	35
Snowy Mountains	VNM	F	4
Snowy Mountains	VNM	M	16
Snowy Mountains	ZAF	F	25
Snowy Mountains	ZAF	M	26
Snowy Mountains	ZWE	F	3
Snowy Mountains	ZWE	M	5
South Coast		F	3688
South Coast		M	3551
South Coast	AUS	F	28230
South Coast	AUS	M	27216
South Coast	BGD	F	4
South Coast	BGD	M	4
South Coast	BIH	F	8
South Coast	BIH	M	6
South Coast	CAN	F	66
South Coast	CAN	M	58
South Coast	CHL	F	21
South Coast	CHL	M	19
South Coast	CHN	F	40
South Coast	CHN	M	29
South Coast	DEU	F	307
South Coast	DEU	M	253
South Coast	EGY	F	15
South Coast	EGY	M	13
South Coast	FJI	F	22
South Coast	FJI	M	10
South Coast	FRA	F	41
South Coast	FRA	M	26
South Coast	GBR	F	1925
South Coast	GBR	M	1899
South Coast	GRC	F	27
South Coast	GRC	M	41
South Coast	HKG	F	17
South Coast	HKG	M	5
South Coast	HRV	F	58
South Coast	HRV	M	60
South Coast	IDN	F	32
South Coast	IDN	M	14
South Coast	IND	F	57
South Coast	IND	M	60
South Coast	IRL	F	69
South Coast	IRL	M	71
South Coast	IRN	F	5
South Coast	IRN	M	5
South Coast	ITA	F	48
South Coast	ITA	M	112
South Coast	JPN	F	25
South Coast	JPN	M	11
South Coast	KHM	F	4
South Coast	KOR	F	16
South Coast	KOR	M	8
South Coast	LBN	F	3
South Coast	LBN	M	9
South Coast	LKA	F	7
South Coast	LKA	M	14
South Coast	MKD	F	9
South Coast	MKD	M	10
South Coast	MLT	F	38
South Coast	MLT	M	50
South Coast	MMR	F	3
South Coast	MMR	M	3
South Coast	MUS	F	6
South Coast	MUS	M	15
South Coast	MYS	F	34
South Coast	MYS	M	20
South Coast	NLD	F	192
South Coast	NLD	M	199
South Coast	NPL	M	8
South Coast	NZL	F	415
South Coast	NZL	M	412
South Coast	PAK	F	5
South Coast	PHL	F	182
South Coast	PHL	M	39
South Coast	PNG	F	24
South Coast	PNG	M	15
South Coast	POL	F	28
South Coast	POL	M	26
South Coast	SGP	F	14
South Coast	SGP	M	17
South Coast	THA	F	65
South Coast	THA	M	18
South Coast	TUR	F	4
South Coast	TUR	M	3
South Coast	TWN	F	4
South Coast	USA	F	136
South Coast	USA	M	116
South Coast	VNM	F	31
South Coast	VNM	M	23
South Coast	ZAF	F	101
South Coast	ZAF	M	109
South Coast	ZWE	F	13
South Coast	ZWE	M	8
Goulburn - Mulwaree		F	1585
Goulburn - Mulwaree		M	1591
Goulburn - Mulwaree	AFG	M	3
Goulburn - Mulwaree	AUS	F	14549
Goulburn - Mulwaree	AUS	M	14897
Goulburn - Mulwaree	BGD	F	7
Goulburn - Mulwaree	BGD	M	7
Goulburn - Mulwaree	BIH	F	3
Goulburn - Mulwaree	BIH	M	3
Goulburn - Mulwaree	CAN	F	18
Goulburn - Mulwaree	CAN	M	12
Goulburn - Mulwaree	CHL	F	14
Goulburn - Mulwaree	CHL	M	5
Goulburn - Mulwaree	CHN	F	46
Goulburn - Mulwaree	CHN	M	36
Goulburn - Mulwaree	DEU	F	54
Goulburn - Mulwaree	DEU	M	64
Goulburn - Mulwaree	EGY	F	5
Goulburn - Mulwaree	EGY	M	15
Goulburn - Mulwaree	FJI	F	18
Goulburn - Mulwaree	FJI	M	17
Goulburn - Mulwaree	FRA	F	15
Goulburn - Mulwaree	FRA	M	13
Goulburn - Mulwaree	GBR	F	481
Goulburn - Mulwaree	GBR	M	506
Goulburn - Mulwaree	GRC	F	7
Goulburn - Mulwaree	GRC	M	20
Goulburn - Mulwaree	HKG	F	3
Goulburn - Mulwaree	HKG	M	13
Goulburn - Mulwaree	HRV	F	8
Goulburn - Mulwaree	HRV	M	13
Goulburn - Mulwaree	IDN	F	12
Goulburn - Mulwaree	IDN	M	10
Goulburn - Mulwaree	IND	F	63
Goulburn - Mulwaree	IND	M	83
Goulburn - Mulwaree	IRL	F	21
Goulburn - Mulwaree	IRL	M	34
Goulburn - Mulwaree	IRN	F	8
Goulburn - Mulwaree	IRN	M	12
Goulburn - Mulwaree	IRQ	F	3
Goulburn - Mulwaree	IRQ	M	13
Goulburn - Mulwaree	ITA	F	24
Goulburn - Mulwaree	ITA	M	41
Goulburn - Mulwaree	JPN	F	4
Goulburn - Mulwaree	JPN	M	3
Goulburn - Mulwaree	KHM	F	10
Goulburn - Mulwaree	KHM	M	6
Goulburn - Mulwaree	KOR	F	25
Goulburn - Mulwaree	KOR	M	33
Goulburn - Mulwaree	LBN	F	4
Goulburn - Mulwaree	LBN	M	30
Goulburn - Mulwaree	LKA	F	12
Goulburn - Mulwaree	LKA	M	8
Goulburn - Mulwaree	MKD	F	3
Goulburn - Mulwaree	MKD	M	7
Goulburn - Mulwaree	MLT	F	8
Goulburn - Mulwaree	MLT	M	20
Goulburn - Mulwaree	MMR	F	7
Goulburn - Mulwaree	MUS	F	3
Goulburn - Mulwaree	MYS	F	20
Goulburn - Mulwaree	MYS	M	6
Goulburn - Mulwaree	NLD	F	47
Goulburn - Mulwaree	NLD	M	49
Goulburn - Mulwaree	NPL	F	16
Goulburn - Mulwaree	NPL	M	19
Goulburn - Mulwaree	NZL	F	173
Goulburn - Mulwaree	NZL	M	189
Goulburn - Mulwaree	PAK	F	12
Goulburn - Mulwaree	PAK	M	13
Goulburn - Mulwaree	PHL	F	109
Goulburn - Mulwaree	PHL	M	47
Goulburn - Mulwaree	PNG	F	11
Goulburn - Mulwaree	PNG	M	9
Goulburn - Mulwaree	POL	F	16
Goulburn - Mulwaree	POL	M	9
Goulburn - Mulwaree	SGP	F	6
Goulburn - Mulwaree	SGP	M	5
Goulburn - Mulwaree	THA	F	33
Goulburn - Mulwaree	THA	M	13
Goulburn - Mulwaree	TUR	F	4
Goulburn - Mulwaree	TUR	M	8
Goulburn - Mulwaree	TWN	F	10
Goulburn - Mulwaree	TWN	M	9
Goulburn - Mulwaree	USA	F	43
Goulburn - Mulwaree	USA	M	37
Goulburn - Mulwaree	VNM	F	4
Goulburn - Mulwaree	VNM	M	21
Goulburn - Mulwaree	ZAF	F	27
Goulburn - Mulwaree	ZAF	M	27
Goulburn - Mulwaree	ZWE	F	17
Goulburn - Mulwaree	ZWE	M	9
Young - Yass		F	1556
Young - Yass		M	1496
Young - Yass	AFG	M	3
Young - Yass	AUS	F	15289
Young - Yass	AUS	M	14941
Young - Yass	BGD	F	4
Young - Yass	BGD	M	5
Young - Yass	BIH	F	7
Young - Yass	BIH	M	5
Young - Yass	CAN	F	23
Young - Yass	CAN	M	16
Young - Yass	CHL	F	5
Young - Yass	CHL	M	5
Young - Yass	CHN	F	32
Young - Yass	CHN	M	25
Young - Yass	DEU	F	61
Young - Yass	DEU	M	54
Young - Yass	EGY	M	3
Young - Yass	FJI	F	12
Young - Yass	FJI	M	5
Young - Yass	FRA	F	13
Young - Yass	FRA	M	7
Young - Yass	GBR	F	558
Young - Yass	GBR	M	501
Young - Yass	GRC	F	3
Young - Yass	GRC	M	12
Young - Yass	HKG	F	9
Young - Yass	HKG	M	3
Young - Yass	HRV	F	13
Young - Yass	HRV	M	23
Young - Yass	IDN	F	14
Young - Yass	IDN	M	5
Young - Yass	IND	F	24
Young - Yass	IND	M	34
Young - Yass	IRL	F	29
Young - Yass	IRL	M	33
Young - Yass	IRQ	M	3
Young - Yass	ITA	F	18
Young - Yass	ITA	M	34
Young - Yass	JPN	F	9
Young - Yass	KHM	F	9
Young - Yass	KOR	F	6
Young - Yass	KOR	M	3
Young - Yass	LBN	F	36
Young - Yass	LBN	M	38
Young - Yass	LKA	F	8
Young - Yass	LKA	M	8
Young - Yass	MKD	F	3
Young - Yass	MLT	F	6
Young - Yass	MLT	M	11
Young - Yass	MMR	F	3
Young - Yass	MYS	F	7
Young - Yass	MYS	M	6
Young - Yass	NLD	F	65
Young - Yass	NLD	M	58
Young - Yass	NPL	M	5
Young - Yass	NZL	F	188
Young - Yass	NZL	M	171
Young - Yass	PAK	F	5
Young - Yass	PAK	M	4
Young - Yass	PHL	F	54
Young - Yass	PHL	M	27
Young - Yass	PNG	F	33
Young - Yass	PNG	M	15
Young - Yass	POL	F	12
Young - Yass	POL	M	4
Young - Yass	SGP	F	11
Young - Yass	SGP	M	6
Young - Yass	THA	F	13
Young - Yass	THA	M	3
Young - Yass	TUR	F	3
Young - Yass	TWN	F	9
Young - Yass	TWN	M	6
Young - Yass	USA	F	62
Young - Yass	USA	M	48
Young - Yass	VNM	F	9
Young - Yass	VNM	M	6
Young - Yass	ZAF	F	30
Young - Yass	ZAF	M	28
Young - Yass	ZWE	F	10
Young - Yass	ZWE	M	10
Gosford		F	6984
Gosford		M	6325
Gosford	AFG	M	4
Gosford	AUS	F	66711
Gosford	AUS	M	63077
Gosford	BGD	F	27
Gosford	BGD	M	31
Gosford	BIH	F	14
Gosford	BIH	M	23
Gosford	CAN	F	197
Gosford	CAN	M	198
Gosford	CHL	F	88
Gosford	CHL	M	81
Gosford	CHN	F	629
Gosford	CHN	M	406
Gosford	DEU	F	382
Gosford	DEU	M	318
Gosford	EGY	F	108
Gosford	EGY	M	113
Gosford	FJI	F	125
Gosford	FJI	M	99
Gosford	FRA	F	98
Gosford	FRA	M	95
Gosford	GBR	F	5349
Gosford	GBR	M	5374
Gosford	GRC	F	71
Gosford	GRC	M	109
Gosford	HKG	F	93
Gosford	HKG	M	87
Gosford	HRV	F	65
Gosford	HRV	M	89
Gosford	IDN	F	141
Gosford	IDN	M	81
Gosford	IND	F	399
Gosford	IND	M	455
Gosford	IRL	F	309
Gosford	IRL	M	307
Gosford	IRN	F	38
Gosford	IRN	M	41
Gosford	IRQ	F	13
Gosford	IRQ	M	13
Gosford	ITA	F	176
Gosford	ITA	M	264
Gosford	JPN	F	148
Gosford	JPN	M	55
Gosford	KHM	F	21
Gosford	KHM	M	19
Gosford	KOR	F	239
Gosford	KOR	M	202
Gosford	LBN	F	38
Gosford	LBN	M	50
Gosford	LKA	F	79
Gosford	LKA	M	92
Gosford	MKD	F	8
Gosford	MKD	M	10
Gosford	MLT	F	114
Gosford	MLT	M	133
Gosford	MMR	F	22
Gosford	MMR	M	23
Gosford	MUS	F	43
Gosford	MUS	M	38
Gosford	MYS	F	121
Gosford	MYS	M	117
Gosford	NLD	F	285
Gosford	NLD	M	256
Gosford	NPL	F	23
Gosford	NPL	M	34
Gosford	NZL	F	1529
Gosford	NZL	M	1446
Gosford	PAK	F	27
Gosford	PAK	M	45
Gosford	PHL	F	649
Gosford	PHL	M	286
Gosford	PNG	F	112
Gosford	PNG	M	95
Gosford	POL	F	123
Gosford	POL	M	110
Gosford	SGP	F	71
Gosford	SGP	M	60
Gosford	THA	F	260
Gosford	THA	M	94
Gosford	TUR	F	32
Gosford	TUR	M	42
Gosford	TWN	F	59
Gosford	TWN	M	32
Gosford	USA	F	353
Gosford	USA	M	357
Gosford	VNM	F	107
Gosford	VNM	M	70
Gosford	ZAF	F	612
Gosford	ZAF	M	552
Gosford	ZWE	F	72
Gosford	ZWE	M	79
Wyong		F	6617
Wyong		M	6122
Wyong	AFG	F	12
Wyong	AFG	M	10
Wyong	AUS	F	66006
Wyong	AUS	M	62591
Wyong	BGD	F	10
Wyong	BGD	M	9
Wyong	BIH	F	14
Wyong	BIH	M	22
Wyong	CAN	F	81
Wyong	CAN	M	79
Wyong	CHL	F	67
Wyong	CHL	M	66
Wyong	CHN	F	287
Wyong	CHN	M	170
Wyong	DEU	F	276
Wyong	DEU	M	205
Wyong	EGY	F	55
Wyong	EGY	M	82
Wyong	FJI	F	91
Wyong	FJI	M	67
Wyong	FRA	F	58
Wyong	FRA	M	31
Wyong	GBR	F	3681
Wyong	GBR	M	3449
Wyong	GRC	F	78
Wyong	GRC	M	70
Wyong	HKG	F	47
Wyong	HKG	M	40
Wyong	HRV	F	53
Wyong	HRV	M	59
Wyong	IDN	F	85
Wyong	IDN	M	71
Wyong	IND	F	257
Wyong	IND	M	285
Wyong	IRL	F	205
Wyong	IRL	M	237
Wyong	IRN	F	18
Wyong	IRN	M	25
Wyong	IRQ	F	13
Wyong	IRQ	M	15
Wyong	ITA	F	176
Wyong	ITA	M	273
Wyong	JPN	F	50
Wyong	JPN	M	21
Wyong	KHM	F	23
Wyong	KHM	M	17
Wyong	KOR	F	78
Wyong	KOR	M	58
Wyong	LBN	F	43
Wyong	LBN	M	56
Wyong	LKA	F	39
Wyong	LKA	M	26
Wyong	MKD	F	16
Wyong	MKD	M	13
Wyong	MLT	F	179
Wyong	MLT	M	215
Wyong	MMR	F	16
Wyong	MMR	M	11
Wyong	MUS	F	44
Wyong	MUS	M	24
Wyong	MYS	F	100
Wyong	MYS	M	75
Wyong	NLD	F	234
Wyong	NLD	M	229
Wyong	NPL	F	16
Wyong	NPL	M	15
Wyong	NZL	F	1310
Wyong	NZL	M	1222
Wyong	PAK	F	31
Wyong	PAK	M	33
Wyong	PHL	F	592
Wyong	PHL	M	222
Wyong	PNG	F	55
Wyong	PNG	M	41
Wyong	POL	F	59
Wyong	POL	M	46
Wyong	SGP	F	38
Wyong	SGP	M	19
Wyong	THA	F	163
Wyong	THA	M	51
Wyong	TUR	F	9
Wyong	TUR	M	13
Wyong	TWN	F	15
Wyong	TWN	M	7
Wyong	USA	F	163
Wyong	USA	M	182
Wyong	VNM	F	74
Wyong	VNM	M	51
Wyong	ZAF	F	233
Wyong	ZAF	M	227
Wyong	ZWE	F	62
Wyong	ZWE	M	65
Bathurst		F	2149
Bathurst		M	2081
Bathurst	AFG	F	4
Bathurst	AFG	M	7
Bathurst	AUS	F	19221
Bathurst	AUS	M	19486
Bathurst	BGD	F	19
Bathurst	BGD	M	22
Bathurst	BIH	F	3
Bathurst	BIH	M	5
Bathurst	CAN	F	29
Bathurst	CAN	M	30
Bathurst	CHL	F	3
Bathurst	CHL	M	6
Bathurst	CHN	F	64
Bathurst	CHN	M	68
Bathurst	DEU	F	70
Bathurst	DEU	M	59
Bathurst	EGY	F	3
Bathurst	EGY	M	19
Bathurst	FJI	F	24
Bathurst	FJI	M	26
Bathurst	FRA	F	13
Bathurst	FRA	M	12
Bathurst	GBR	F	585
Bathurst	GBR	M	579
Bathurst	GRC	F	9
Bathurst	GRC	M	14
Bathurst	HKG	F	7
Bathurst	HKG	M	19
Bathurst	HRV	F	10
Bathurst	HRV	M	13
Bathurst	IDN	F	11
Bathurst	IDN	M	4
Bathurst	IND	F	82
Bathurst	IND	M	101
Bathurst	IRL	F	35
Bathurst	IRL	M	36
Bathurst	IRN	F	13
Bathurst	IRN	M	14
Bathurst	IRQ	F	8
Bathurst	IRQ	M	16
Bathurst	ITA	F	23
Bathurst	ITA	M	31
Bathurst	JPN	F	12
Bathurst	JPN	M	13
Bathurst	KHM	F	11
Bathurst	KHM	M	3
Bathurst	KOR	F	7
Bathurst	KOR	M	20
Bathurst	LBN	F	15
Bathurst	LBN	M	31
Bathurst	LKA	F	30
Bathurst	LKA	M	23
Bathurst	MKD	M	7
Bathurst	MLT	F	8
Bathurst	MLT	M	10
Bathurst	MMR	F	3
Bathurst	MMR	M	3
Bathurst	MUS	F	3
Bathurst	MUS	M	3
Bathurst	MYS	F	28
Bathurst	MYS	M	22
Bathurst	NLD	F	65
Bathurst	NLD	M	55
Bathurst	NPL	F	23
Bathurst	NPL	M	29
Bathurst	NZL	F	247
Bathurst	NZL	M	282
Bathurst	PAK	F	14
Bathurst	PAK	M	15
Bathurst	PHL	F	96
Bathurst	PHL	M	69
Bathurst	PNG	F	14
Bathurst	PNG	M	14
Bathurst	POL	F	12
Bathurst	POL	M	13
Bathurst	SGP	F	14
Bathurst	SGP	M	11
Bathurst	THA	F	34
Bathurst	THA	M	16
Bathurst	TWN	F	4
Bathurst	USA	F	44
Bathurst	USA	M	35
Bathurst	VNM	F	29
Bathurst	VNM	M	44
Bathurst	ZAF	F	57
Bathurst	ZAF	M	60
Bathurst	ZWE	F	17
Bathurst	ZWE	M	10
Lachlan Valley		F	3038
Lachlan Valley		M	3009
Lachlan Valley	AFG	M	3
Lachlan Valley	AUS	F	23465
Lachlan Valley	AUS	M	23260
Lachlan Valley	BGD	F	4
Lachlan Valley	BGD	M	3
Lachlan Valley	BIH	F	3
Lachlan Valley	CAN	F	21
Lachlan Valley	CAN	M	16
Lachlan Valley	CHL	M	4
Lachlan Valley	CHN	F	62
Lachlan Valley	CHN	M	38
Lachlan Valley	DEU	F	48
Lachlan Valley	DEU	M	55
Lachlan Valley	EGY	F	7
Lachlan Valley	EGY	M	6
Lachlan Valley	FJI	F	16
Lachlan Valley	FJI	M	20
Lachlan Valley	FRA	F	4
Lachlan Valley	FRA	M	4
Lachlan Valley	GBR	F	442
Lachlan Valley	GBR	M	371
Lachlan Valley	GRC	F	7
Lachlan Valley	GRC	M	13
Lachlan Valley	HKG	F	12
Lachlan Valley	HKG	M	10
Lachlan Valley	HRV	F	14
Lachlan Valley	HRV	M	11
Lachlan Valley	IDN	F	15
Lachlan Valley	IDN	M	16
Lachlan Valley	IND	F	60
Lachlan Valley	IND	M	66
Lachlan Valley	IRL	F	26
Lachlan Valley	IRL	M	21
Lachlan Valley	IRN	F	4
Lachlan Valley	IRN	M	3
Lachlan Valley	IRQ	F	10
Lachlan Valley	IRQ	M	10
Lachlan Valley	ITA	F	17
Lachlan Valley	ITA	M	33
Lachlan Valley	JPN	F	4
Lachlan Valley	JPN	M	3
Lachlan Valley	KHM	F	3
Lachlan Valley	KHM	M	3
Lachlan Valley	KOR	F	5
Lachlan Valley	KOR	M	7
Lachlan Valley	LBN	F	6
Lachlan Valley	LBN	M	8
Lachlan Valley	LKA	F	14
Lachlan Valley	LKA	M	16
Lachlan Valley	MLT	F	15
Lachlan Valley	MLT	M	15
Lachlan Valley	MMR	F	3
Lachlan Valley	MUS	M	3
Lachlan Valley	MYS	F	15
Lachlan Valley	MYS	M	9
Lachlan Valley	NLD	F	55
Lachlan Valley	NLD	M	48
Lachlan Valley	NPL	F	6
Lachlan Valley	NPL	M	6
Lachlan Valley	NZL	F	145
Lachlan Valley	NZL	M	168
Lachlan Valley	PAK	F	9
Lachlan Valley	PAK	M	6
Lachlan Valley	PHL	F	139
Lachlan Valley	PHL	M	70
Lachlan Valley	PNG	F	19
Lachlan Valley	PNG	M	16
Lachlan Valley	POL	F	6
Lachlan Valley	POL	M	6
Lachlan Valley	SGP	F	5
Lachlan Valley	THA	F	24
Lachlan Valley	THA	M	7
Lachlan Valley	TUR	M	3
Lachlan Valley	TWN	F	10
Lachlan Valley	TWN	M	3
Lachlan Valley	USA	F	34
Lachlan Valley	USA	M	22
Lachlan Valley	VNM	F	15
Lachlan Valley	VNM	M	12
Lachlan Valley	ZAF	F	60
Lachlan Valley	ZAF	M	54
Lachlan Valley	ZWE	F	14
Lachlan Valley	ZWE	M	8
Lithgow - Mudgee		F	2860
Lithgow - Mudgee		M	2895
Lithgow - Mudgee	AFG	M	4
Lithgow - Mudgee	AUS	F	18451
Lithgow - Mudgee	AUS	M	18933
Lithgow - Mudgee	BGD	F	10
Lithgow - Mudgee	BGD	M	6
Lithgow - Mudgee	BIH	F	3
Lithgow - Mudgee	CAN	F	29
Lithgow - Mudgee	CAN	M	13
Lithgow - Mudgee	CHL	F	11
Lithgow - Mudgee	CHL	M	8
Lithgow - Mudgee	CHN	F	43
Lithgow - Mudgee	CHN	M	46
Lithgow - Mudgee	DEU	F	84
Lithgow - Mudgee	DEU	M	73
Lithgow - Mudgee	EGY	F	3
Lithgow - Mudgee	EGY	M	9
Lithgow - Mudgee	FJI	F	20
Lithgow - Mudgee	FJI	M	17
Lithgow - Mudgee	FRA	F	11
Lithgow - Mudgee	FRA	M	14
Lithgow - Mudgee	GBR	F	680
Lithgow - Mudgee	GBR	M	668
Lithgow - Mudgee	GRC	F	14
Lithgow - Mudgee	GRC	M	25
Lithgow - Mudgee	HKG	F	6
Lithgow - Mudgee	HKG	M	12
Lithgow - Mudgee	HRV	F	15
Lithgow - Mudgee	HRV	M	20
Lithgow - Mudgee	IDN	F	10
Lithgow - Mudgee	IDN	M	11
Lithgow - Mudgee	IND	F	56
Lithgow - Mudgee	IND	M	58
Lithgow - Mudgee	IRL	F	22
Lithgow - Mudgee	IRL	M	40
Lithgow - Mudgee	IRN	M	9
Lithgow - Mudgee	IRQ	F	9
Lithgow - Mudgee	IRQ	M	17
Lithgow - Mudgee	ITA	F	32
Lithgow - Mudgee	ITA	M	47
Lithgow - Mudgee	JPN	F	9
Lithgow - Mudgee	KHM	F	5
Lithgow - Mudgee	KHM	M	3
Lithgow - Mudgee	KOR	F	7
Lithgow - Mudgee	KOR	M	11
Lithgow - Mudgee	LBN	F	7
Lithgow - Mudgee	LBN	M	16
Lithgow - Mudgee	LKA	F	18
Lithgow - Mudgee	LKA	M	4
Lithgow - Mudgee	MKD	F	3
Lithgow - Mudgee	MKD	M	4
Lithgow - Mudgee	MLT	F	11
Lithgow - Mudgee	MLT	M	21
Lithgow - Mudgee	MUS	F	5
Lithgow - Mudgee	MUS	M	3
Lithgow - Mudgee	MYS	F	27
Lithgow - Mudgee	MYS	M	20
Lithgow - Mudgee	NLD	F	65
Lithgow - Mudgee	NLD	M	63
Lithgow - Mudgee	NZL	F	232
Lithgow - Mudgee	NZL	M	221
Lithgow - Mudgee	PAK	M	4
Lithgow - Mudgee	PHL	F	135
Lithgow - Mudgee	PHL	M	43
Lithgow - Mudgee	PNG	F	7
Lithgow - Mudgee	PNG	M	12
Lithgow - Mudgee	POL	F	22
Lithgow - Mudgee	POL	M	17
Lithgow - Mudgee	SGP	F	8
Lithgow - Mudgee	SGP	M	3
Lithgow - Mudgee	THA	F	37
Lithgow - Mudgee	THA	M	14
Lithgow - Mudgee	TUR	F	3
Lithgow - Mudgee	TUR	M	3
Lithgow - Mudgee	TWN	F	3
Lithgow - Mudgee	TWN	M	3
Lithgow - Mudgee	USA	F	47
Lithgow - Mudgee	USA	M	50
Lithgow - Mudgee	VNM	F	31
Lithgow - Mudgee	VNM	M	37
Lithgow - Mudgee	ZAF	F	48
Lithgow - Mudgee	ZAF	M	48
Lithgow - Mudgee	ZWE	F	8
Lithgow - Mudgee	ZWE	M	10
Orange		F	2435
Orange		M	2402
Orange	AFG	M	5
Orange	AUS	F	24642
Orange	AUS	M	23791
Orange	BGD	F	11
Orange	BGD	M	13
Orange	BIH	F	4
Orange	BIH	M	3
Orange	CAN	F	31
Orange	CAN	M	19
Orange	CHL	F	4
Orange	CHL	M	3
