SA3_NAME16	Age.min	persons
Queanbeyan	0	765
Queanbeyan	1	779
Queanbeyan	2	750
Queanbeyan	3	722
Queanbeyan	4	717
Queanbeyan	5	754
Queanbeyan	6	805
Queanbeyan	7	795
Queanbeyan	8	737
Queanbeyan	9	776
Queanbeyan	10	741
Queanbeyan	11	750
Queanbeyan	12	696
Queanbeyan	13	717
Queanbeyan	14	742
Queanbeyan	15	770
Queanbeyan	16	706
Queanbeyan	17	810
Queanbeyan	18	669
Queanbeyan	19	636
Queanbeyan	20	672
Queanbeyan	21	613
Queanbeyan	22	669
Queanbeyan	23	684
Queanbeyan	24	653
Queanbeyan	25	723
Queanbeyan	26	712
Queanbeyan	27	781
Queanbeyan	28	780
Queanbeyan	29	803
Queanbeyan	30	831
Queanbeyan	31	810
Queanbeyan	32	788
Queanbeyan	33	785
Queanbeyan	34	778
Queanbeyan	35	789
Queanbeyan	36	752
Queanbeyan	37	736
Queanbeyan	38	718
Queanbeyan	39	771
Queanbeyan	40	824
Queanbeyan	41	814
Queanbeyan	42	840
Queanbeyan	43	871
Queanbeyan	44	926
Queanbeyan	45	988
Queanbeyan	46	961
Queanbeyan	47	921
Queanbeyan	48	919
Queanbeyan	49	936
Queanbeyan	50	878
Queanbeyan	51	906
Queanbeyan	52	895
Queanbeyan	53	928
Queanbeyan	54	840
Queanbeyan	55	896
Queanbeyan	56	860
Queanbeyan	57	739
Queanbeyan	58	745
Queanbeyan	59	728
Queanbeyan	60	672
Queanbeyan	61	660
Queanbeyan	62	650
Queanbeyan	63	607
Queanbeyan	64	608
Queanbeyan	65	605
Queanbeyan	66	546
Queanbeyan	67	511
Queanbeyan	68	498
Queanbeyan	69	519
Queanbeyan	70	404
Queanbeyan	71	346
Queanbeyan	72	345
Queanbeyan	73	369
Queanbeyan	74	288
Queanbeyan	75	270
Queanbeyan	76	274
Queanbeyan	77	228
Queanbeyan	78	221
Queanbeyan	79	210
Queanbeyan	80	705
Queanbeyan	85	444
Queanbeyan	90	193
Queanbeyan	95	50
Queanbeyan	100	6
Snowy Mountains	0	151
Snowy Mountains	1	178
Snowy Mountains	2	191
Snowy Mountains	3	189
Snowy Mountains	4	200
Snowy Mountains	5	194
Snowy Mountains	6	256
Snowy Mountains	7	244
Snowy Mountains	8	269
Snowy Mountains	9	253
Snowy Mountains	10	243
Snowy Mountains	11	244
Snowy Mountains	12	256
Snowy Mountains	13	204
Snowy Mountains	14	208
Snowy Mountains	15	231
Snowy Mountains	16	226
Snowy Mountains	17	217
Snowy Mountains	18	229
Snowy Mountains	19	218
Snowy Mountains	20	211
Snowy Mountains	21	197
Snowy Mountains	22	208
Snowy Mountains	23	205
Snowy Mountains	24	223
Snowy Mountains	25	206
Snowy Mountains	26	234
Snowy Mountains	27	216
Snowy Mountains	28	213
Snowy Mountains	29	222
Snowy Mountains	30	245
Snowy Mountains	31	222
Snowy Mountains	32	210
Snowy Mountains	33	177
Snowy Mountains	34	212
Snowy Mountains	35	208
Snowy Mountains	36	197
Snowy Mountains	37	213
Snowy Mountains	38	200
Snowy Mountains	39	222
Snowy Mountains	40	250
Snowy Mountains	41	244
Snowy Mountains	42	255
Snowy Mountains	43	274
Snowy Mountains	44	276
Snowy Mountains	45	292
Snowy Mountains	46	291
Snowy Mountains	47	295
Snowy Mountains	48	294
Snowy Mountains	49	252
Snowy Mountains	50	303
Snowy Mountains	51	281
Snowy Mountains	52	260
Snowy Mountains	53	297
Snowy Mountains	54	336
Snowy Mountains	55	306
Snowy Mountains	56	282
Snowy Mountains	57	312
Snowy Mountains	58	302
Snowy Mountains	59	282
Snowy Mountains	60	254
Snowy Mountains	61	263
Snowy Mountains	62	245
Snowy Mountains	63	280
Snowy Mountains	64	253
Snowy Mountains	65	268
Snowy Mountains	66	252
Snowy Mountains	67	234
Snowy Mountains	68	236
Snowy Mountains	69	280
Snowy Mountains	70	198
Snowy Mountains	71	193
Snowy Mountains	72	190
Snowy Mountains	73	165
Snowy Mountains	74	176
Snowy Mountains	75	154
Snowy Mountains	76	127
Snowy Mountains	77	126
Snowy Mountains	78	115
Snowy Mountains	79	114
Snowy Mountains	80	482
Snowy Mountains	85	270
Snowy Mountains	90	145
Snowy Mountains	95	33
Snowy Mountains	100	5
South Coast	0	551
South Coast	1	554
South Coast	2	592
South Coast	3	614
South Coast	4	646
South Coast	5	698
South Coast	6	726
South Coast	7	763
South Coast	8	790
South Coast	9	782
South Coast	10	801
South Coast	11	760
South Coast	12	755
South Coast	13	782
South Coast	14	792
South Coast	15	772
South Coast	16	794
South Coast	17	765
South Coast	18	710
South Coast	19	566
South Coast	20	495
South Coast	21	488
South Coast	22	498
South Coast	23	490
South Coast	24	493
South Coast	25	462
South Coast	26	496
South Coast	27	492
South Coast	28	478
South Coast	29	443
South Coast	30	526
South Coast	31	563
South Coast	32	545
South Coast	33	529
South Coast	34	569
South Coast	35	587
South Coast	36	557
South Coast	37	552
South Coast	38	602
South Coast	39	602
South Coast	40	643
South Coast	41	723
South Coast	42	713
South Coast	43	749
South Coast	44	803
South Coast	45	932
South Coast	46	789
South Coast	47	846
South Coast	48	876
South Coast	49	849
South Coast	50	865
South Coast	51	888
South Coast	52	1053
South Coast	53	1113
South Coast	54	1130
South Coast	55	1184
South Coast	56	1238
South Coast	57	1304
South Coast	58	1243
South Coast	59	1292
South Coast	60	1308
South Coast	61	1338
South Coast	62	1341
South Coast	63	1339
South Coast	64	1390
South Coast	65	1241
South Coast	66	1353
South Coast	67	1330
South Coast	68	1330
South Coast	69	1439
South Coast	70	1086
South Coast	71	1022
South Coast	72	1043
South Coast	73	908
South Coast	74	940
South Coast	75	843
South Coast	76	756
South Coast	77	687
South Coast	78	668
South Coast	79	583
South Coast	80	2382
South Coast	85	1539
South Coast	90	690
South Coast	95	144
South Coast	100	20
Goulburn - Mulwaree	0	377
Goulburn - Mulwaree	1	377
Goulburn - Mulwaree	2	442
Goulburn - Mulwaree	3	433
Goulburn - Mulwaree	4	447
Goulburn - Mulwaree	5	417
Goulburn - Mulwaree	6	425
Goulburn - Mulwaree	7	432
Goulburn - Mulwaree	8	462
Goulburn - Mulwaree	9	438
Goulburn - Mulwaree	10	480
Goulburn - Mulwaree	11	437
Goulburn - Mulwaree	12	414
Goulburn - Mulwaree	13	372
Goulburn - Mulwaree	14	441
Goulburn - Mulwaree	15	453
Goulburn - Mulwaree	16	447
Goulburn - Mulwaree	17	437
Goulburn - Mulwaree	18	397
Goulburn - Mulwaree	19	365
Goulburn - Mulwaree	20	365
Goulburn - Mulwaree	21	374
Goulburn - Mulwaree	22	398
Goulburn - Mulwaree	23	365
Goulburn - Mulwaree	24	388
Goulburn - Mulwaree	25	402
Goulburn - Mulwaree	26	393
Goulburn - Mulwaree	27	399
Goulburn - Mulwaree	28	419
Goulburn - Mulwaree	29	380
Goulburn - Mulwaree	30	415
Goulburn - Mulwaree	31	412
Goulburn - Mulwaree	32	393
Goulburn - Mulwaree	33	393
Goulburn - Mulwaree	34	405
Goulburn - Mulwaree	35	395
Goulburn - Mulwaree	36	380
Goulburn - Mulwaree	37	388
Goulburn - Mulwaree	38	386
Goulburn - Mulwaree	39	386
Goulburn - Mulwaree	40	394
Goulburn - Mulwaree	41	400
Goulburn - Mulwaree	42	426
Goulburn - Mulwaree	43	485
Goulburn - Mulwaree	44	479
Goulburn - Mulwaree	45	540
Goulburn - Mulwaree	46	503
Goulburn - Mulwaree	47	444
Goulburn - Mulwaree	48	425
Goulburn - Mulwaree	49	450
Goulburn - Mulwaree	50	446
Goulburn - Mulwaree	51	485
Goulburn - Mulwaree	52	524
Goulburn - Mulwaree	53	561
Goulburn - Mulwaree	54	545
Goulburn - Mulwaree	55	544
Goulburn - Mulwaree	56	486
Goulburn - Mulwaree	57	486
Goulburn - Mulwaree	58	503
Goulburn - Mulwaree	59	502
Goulburn - Mulwaree	60	472
Goulburn - Mulwaree	61	468
Goulburn - Mulwaree	62	473
Goulburn - Mulwaree	63	485
Goulburn - Mulwaree	64	485
Goulburn - Mulwaree	65	475
Goulburn - Mulwaree	66	457
Goulburn - Mulwaree	67	462
Goulburn - Mulwaree	68	437
Goulburn - Mulwaree	69	455
Goulburn - Mulwaree	70	363
Goulburn - Mulwaree	71	390
Goulburn - Mulwaree	72	377
Goulburn - Mulwaree	73	335
Goulburn - Mulwaree	74	336
Goulburn - Mulwaree	75	314
Goulburn - Mulwaree	76	293
Goulburn - Mulwaree	77	273
Goulburn - Mulwaree	78	207
Goulburn - Mulwaree	79	219
Goulburn - Mulwaree	80	926
Goulburn - Mulwaree	85	595
Goulburn - Mulwaree	90	236
Goulburn - Mulwaree	95	60
Goulburn - Mulwaree	100	7
Young - Yass	0	402
Young - Yass	1	414
Young - Yass	2	452
Young - Yass	3	485
Young - Yass	4	461
Young - Yass	5	499
Young - Yass	6	512
Young - Yass	7	518
Young - Yass	8	499
Young - Yass	9	536
Young - Yass	10	534
Young - Yass	11	496
Young - Yass	12	483
Young - Yass	13	499
Young - Yass	14	471
Young - Yass	15	492
Young - Yass	16	465
Young - Yass	17	466
Young - Yass	18	423
Young - Yass	19	393
Young - Yass	20	343
Young - Yass	21	332
Young - Yass	22	329
Young - Yass	23	329
Young - Yass	24	352
Young - Yass	25	316
Young - Yass	26	323
Young - Yass	27	291
Young - Yass	28	321
Young - Yass	29	300
Young - Yass	30	357
Young - Yass	31	299
Young - Yass	32	323
Young - Yass	33	360
Young - Yass	34	377
Young - Yass	35	400
Young - Yass	36	355
Young - Yass	37	395
Young - Yass	38	387
Young - Yass	39	389
Young - Yass	40	466
Young - Yass	41	453
Young - Yass	42	482
Young - Yass	43	520
Young - Yass	44	537
Young - Yass	45	542
Young - Yass	46	513
Young - Yass	47	526
Young - Yass	48	506
Young - Yass	49	500
Young - Yass	50	469
Young - Yass	51	495
Young - Yass	52	559
Young - Yass	53	506
Young - Yass	54	538
Young - Yass	55	515
Young - Yass	56	504
Young - Yass	57	524
Young - Yass	58	502
Young - Yass	59	485
Young - Yass	60	484
Young - Yass	61	463
Young - Yass	62	487
Young - Yass	63	473
Young - Yass	64	477
Young - Yass	65	468
Young - Yass	66	540
Young - Yass	67	476
Young - Yass	68	441
Young - Yass	69	484
Young - Yass	70	360
Young - Yass	71	415
Young - Yass	72	341
Young - Yass	73	317
Young - Yass	74	310
Young - Yass	75	279
Young - Yass	76	286
Young - Yass	77	257
Young - Yass	78	219
Young - Yass	79	199
Young - Yass	80	812
Young - Yass	85	550
Young - Yass	90	221
Young - Yass	95	49
Young - Yass	100	12
Gosford	0	1788
Gosford	1	1875
Gosford	2	1949
Gosford	3	2013
Gosford	4	1948
Gosford	5	2022
Gosford	6	2109
Gosford	7	2089
Gosford	8	2087
Gosford	9	2168
Gosford	10	2042
Gosford	11	2026
Gosford	12	2132
Gosford	13	1996
Gosford	14	1987
Gosford	15	2040
Gosford	16	2060
Gosford	17	2036
Gosford	18	2002
Gosford	19	1931
