SA3_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Queanbeyan	45-54	1	1	1	M	17
Queanbeyan	55-64				F	274
Queanbeyan	55-64				M	308
Queanbeyan	55-64	0			F	2445
Queanbeyan	55-64	0			M	2840
Queanbeyan	55-64	1	0	1	F	719
Queanbeyan	55-64	1	0	1	M	305
Queanbeyan	55-64	1	1	0	F	73
Queanbeyan	55-64	1	1	0	M	201
Queanbeyan	55-64	1	1	1	F	3
Queanbeyan	55-64	1	1	1	M	5
Queanbeyan	65-74				F	223
Queanbeyan	65-74				M	241
Queanbeyan	65-74	0			F	1385
Queanbeyan	65-74	0			M	1677
Queanbeyan	65-74	1	0	1	F	513
Queanbeyan	65-74	1	0	1	M	324
Queanbeyan	65-74	1	1	0	F	21
Queanbeyan	65-74	1	1	0	M	33
Queanbeyan	65-74	1	1	1	F	8
Queanbeyan	75-84				F	142
Queanbeyan	75-84				M	112
Queanbeyan	75-84	0			F	752
Queanbeyan	75-84	0			M	733
Queanbeyan	75-84	1	0	1	F	91
Queanbeyan	75-84	1	0	1	M	65
Queanbeyan	75-84	1	1	0	F	3
Queanbeyan	75-84	1	1	0	M	3
Queanbeyan	85+				F	67
Queanbeyan	85+				M	28
Queanbeyan	85+	0			F	369
Queanbeyan	85+	0			M	211
Queanbeyan	85+	1	0	1	F	3
Queanbeyan	85+	1	0	1	M	3
Queanbeyan	85+	1	1	0	F	5
Snowy Mountains	15-19				F	65
Snowy Mountains	15-19				M	88
Snowy Mountains	15-19	0			F	405
Snowy Mountains	15-19	0			M	488
Snowy Mountains	15-19	1	0	1	F	44
Snowy Mountains	15-19	1	0	1	M	23
Snowy Mountains	15-19	1	1	0	F	12
Snowy Mountains	15-19	1	1	0	M	3
Snowy Mountains	20-24				F	51
Snowy Mountains	20-24				M	76
Snowy Mountains	20-24	0			F	350
Snowy Mountains	20-24	0			M	467
Snowy Mountains	20-24	1	0	1	F	23
Snowy Mountains	20-24	1	0	1	M	15
Snowy Mountains	20-24	1	1	0	F	38
Snowy Mountains	20-24	1	1	0	M	16
Snowy Mountains	25-34				F	93
Snowy Mountains	25-34				M	184
Snowy Mountains	25-34	0			F	458
Snowy Mountains	25-34	0			M	663
Snowy Mountains	25-34	1	0	1	F	51
Snowy Mountains	25-34	1	0	1	M	35
Snowy Mountains	25-34	1	1	0	F	408
Snowy Mountains	25-34	1	1	0	M	259
Snowy Mountains	25-34	1	1	1	F	18
Snowy Mountains	25-34	1	1	1	M	4
Snowy Mountains	35-44				F	86
Snowy Mountains	35-44				M	165
Snowy Mountains	35-44	0			F	301
Snowy Mountains	35-44	0			M	421
Snowy Mountains	35-44	1	0	1	F	40
Snowy Mountains	35-44	1	0	1	M	27
Snowy Mountains	35-44	1	1	0	F	662
Snowy Mountains	35-44	1	1	0	M	567
Snowy Mountains	35-44	1	1	1	F	38
Snowy Mountains	35-44	1	1	1	M	19
Snowy Mountains	45-54				F	138
Snowy Mountains	45-54				M	176
Snowy Mountains	45-54	0			F	839
Snowy Mountains	45-54	0			M	845
Snowy Mountains	45-54	1	0	1	F	91
Snowy Mountains	45-54	1	0	1	M	39
Snowy Mountains	45-54	1	1	0	F	371
Snowy Mountains	45-54	1	1	0	M	389
Snowy Mountains	45-54	1	1	1	F	12
Snowy Mountains	45-54	1	1	1	M	4
Snowy Mountains	55-64				F	102
Snowy Mountains	55-64				M	143
Snowy Mountains	55-64	0			F	988
Snowy Mountains	55-64	0			M	1141
Snowy Mountains	55-64	1	0	1	F	210
Snowy Mountains	55-64	1	0	1	M	86
Snowy Mountains	55-64	1	1	0	F	18
Snowy Mountains	55-64	1	1	0	M	87
Snowy Mountains	65-74				F	111
Snowy Mountains	65-74				M	133
Snowy Mountains	65-74	0			F	788
Snowy Mountains	65-74	0			M	910
Snowy Mountains	65-74	1	0	1	F	149
Snowy Mountains	65-74	1	0	1	M	72
Snowy Mountains	65-74	1	1	0	F	5
Snowy Mountains	65-74	1	1	0	M	16
Snowy Mountains	75-84				F	112
Snowy Mountains	75-84				M	101
Snowy Mountains	75-84	0			F	414
Snowy Mountains	75-84	0			M	440
Snowy Mountains	75-84	1	0	1	F	20
Snowy Mountains	75-84	1	0	1	M	20
Snowy Mountains	85+				F	80
Snowy Mountains	85+				M	36
Snowy Mountains	85+	0			F	205
Snowy Mountains	85+	0			M	129
South Coast	15-19				F	226
South Coast	15-19				M	273
South Coast	15-19	0			F	1387
South Coast	15-19	0			M	1462
South Coast	15-19	1	0	1	F	135
South Coast	15-19	1	0	1	M	79
South Coast	15-19	1	1	0	F	30
South Coast	15-19	1	1	0	M	20
South Coast	20-24				F	105
South Coast	20-24				M	118
South Coast	20-24	0			F	777
South Coast	20-24	0			M	1015
South Coast	20-24	1	0	1	F	88
South Coast	20-24	1	0	1	M	55
South Coast	20-24	1	1	0	F	219
South Coast	20-24	1	1	0	M	96
South Coast	20-24	1	1	1	F	6
South Coast	25-34				F	208
South Coast	25-34				M	218
South Coast	25-34	0			F	922
South Coast	25-34	0			M	1373
South Coast	25-34	1	0	1	F	145
South Coast	25-34	1	0	1	M	83
South Coast	25-34	1	1	0	F	1242
South Coast	25-34	1	1	0	M	806
South Coast	25-34	1	1	1	F	83
South Coast	25-34	1	1	1	M	19
South Coast	35-44				F	256
South Coast	35-44				M	271
South Coast	35-44	0			F	984
South Coast	35-44	0			M	1170
South Coast	35-44	1	0	1	F	141
South Coast	35-44	1	0	1	M	90
South Coast	35-44	1	1	0	F	1963
South Coast	35-44	1	1	0	M	1468
South Coast	35-44	1	1	1	F	119
South Coast	35-44	1	1	1	M	67
South Coast	45-54				F	356
South Coast	45-54				M	417
South Coast	45-54	0			F	3005
South Coast	45-54	0			M	2739
South Coast	45-54	1	0	1	F	383
South Coast	45-54	1	0	1	M	166
South Coast	45-54	1	1	0	F	1077
South Coast	45-54	1	1	0	M	1116
South Coast	45-54	1	1	1	F	41
South Coast	45-54	1	1	1	M	34
South Coast	55-64				F	525
South Coast	55-64				M	514
South Coast	55-64	0			F	5156
South Coast	55-64	0			M	4988
South Coast	55-64	1	0	1	F	959
South Coast	55-64	1	0	1	M	432
South Coast	55-64	1	1	0	F	103
South Coast	55-64	1	1	0	M	280
South Coast	55-64	1	1	1	F	9
South Coast	55-64	1	1	1	M	13
South Coast	65-74				F	591
South Coast	65-74				M	592
South Coast	65-74	0			F	4483
South Coast	65-74	0			M	4852
South Coast	65-74	1	0	1	F	667
South Coast	65-74	1	0	1	M	433
South Coast	65-74	1	1	0	F	22
South Coast	65-74	1	1	0	M	38
South Coast	65-74	1	1	1	F	5
South Coast	75-84				F	527
South Coast	75-84				M	450
South Coast	75-84	0			F	2389
South Coast	75-84	0			M	2376
South Coast	75-84	1	0	1	F	89
South Coast	75-84	1	0	1	M	77
South Coast	75-84	1	1	0	F	10
South Coast	75-84	1	1	0	M	6
South Coast	85+				F	339
South Coast	85+				M	184
South Coast	85+	0			F	1111
South Coast	85+	0			M	734
South Coast	85+	1	0	1	F	12
South Coast	85+	1	0	1	M	3
South Coast	85+	1	1	0	M	7
Goulburn - Mulwaree	15-19				F	122
Goulburn - Mulwaree	15-19				M	149
Goulburn - Mulwaree	15-19	0			F	759
Goulburn - Mulwaree	15-19	0			M	878
Goulburn - Mulwaree	15-19	1	0	1	F	104
Goulburn - Mulwaree	15-19	1	0	1	M	52
Goulburn - Mulwaree	15-19	1	1	0	F	25
Goulburn - Mulwaree	15-19	1	1	0	M	9
Goulburn - Mulwaree	20-24				F	60
Goulburn - Mulwaree	20-24				M	158
Goulburn - Mulwaree	20-24	0			F	557
Goulburn - Mulwaree	20-24	0			M	808
Goulburn - Mulwaree	20-24	1	0	1	F	70
Goulburn - Mulwaree	20-24	1	0	1	M	48
Goulburn - Mulwaree	20-24	1	1	0	F	129
Goulburn - Mulwaree	20-24	1	1	0	M	54
Goulburn - Mulwaree	20-24	1	1	1	F	10
Goulburn - Mulwaree	25-34				F	144
Goulburn - Mulwaree	25-34				M	346
Goulburn - Mulwaree	25-34	0			F	713
Goulburn - Mulwaree	25-34	0			M	985
Goulburn - Mulwaree	25-34	1	0	1	F	98
Goulburn - Mulwaree	25-34	1	0	1	M	69
Goulburn - Mulwaree	25-34	1	1	0	F	976
Goulburn - Mulwaree	25-34	1	1	0	M	599
Goulburn - Mulwaree	25-34	1	1	1	F	61
Goulburn - Mulwaree	25-34	1	1	1	M	9
Goulburn - Mulwaree	35-44				F	131
Goulburn - Mulwaree	35-44				M	319
Goulburn - Mulwaree	35-44	0			F	568
Goulburn - Mulwaree	35-44	0			M	703
Goulburn - Mulwaree	35-44	1	0	1	F	79
Goulburn - Mulwaree	35-44	1	0	1	M	54
Goulburn - Mulwaree	35-44	1	1	0	F	1157
Goulburn - Mulwaree	35-44	1	1	0	M	1011
Goulburn - Mulwaree	35-44	1	1	1	F	72
Goulburn - Mulwaree	35-44	1	1	1	M	28
Goulburn - Mulwaree	45-54				F	179
Goulburn - Mulwaree	45-54				M	285
Goulburn - Mulwaree	45-54	0			F	1505
Goulburn - Mulwaree	45-54	0			M	1508
Goulburn - Mulwaree	45-54	1	0	1	F	261
Goulburn - Mulwaree	45-54	1	0	1	M	100
Goulburn - Mulwaree	45-54	1	1	0	F	477
Goulburn - Mulwaree	45-54	1	1	0	M	568
Goulburn - Mulwaree	45-54	1	1	1	F	32
Goulburn - Mulwaree	45-54	1	1	1	M	18
Goulburn - Mulwaree	55-64				F	180
Goulburn - Mulwaree	55-64				M	220
Goulburn - Mulwaree	55-64	0			F	1716
Goulburn - Mulwaree	55-64	0			M	1886
Goulburn - Mulwaree	55-64	1	0	1	F	524
Goulburn - Mulwaree	55-64	1	0	1	M	220
Goulburn - Mulwaree	55-64	1	1	0	F	45
Goulburn - Mulwaree	55-64	1	1	0	M	108
Goulburn - Mulwaree	55-64	1	1	1	F	3
Goulburn - Mulwaree	55-64	1	1	1	M	8
Goulburn - Mulwaree	65-74				F	220
Goulburn - Mulwaree	65-74				M	251
Goulburn - Mulwaree	65-74	0			F	1478
Goulburn - Mulwaree	65-74	0			M	1600
Goulburn - Mulwaree	65-74	1	0	1	F	306
Goulburn - Mulwaree	65-74	1	0	1	M	196
Goulburn - Mulwaree	65-74	1	1	0	F	17
Goulburn - Mulwaree	65-74	1	1	0	M	24
Goulburn - Mulwaree	75-84				F	222
Goulburn - Mulwaree	75-84				M	165
Goulburn - Mulwaree	75-84	0			F	908
Goulburn - Mulwaree	75-84	0			M	839
Goulburn - Mulwaree	75-84	1	0	1	F	43
Goulburn - Mulwaree	75-84	1	0	1	M	44
Goulburn - Mulwaree	75-84	1	1	0	F	6
Goulburn - Mulwaree	75-84	1	1	0	M	3
Goulburn - Mulwaree	85+				F	182
Goulburn - Mulwaree	85+				M	72
Goulburn - Mulwaree	85+	0			F	386
Goulburn - Mulwaree	85+	0			M	242
Goulburn - Mulwaree	85+	1	0	1	F	4
Goulburn - Mulwaree	85+	1	0	1	M	4
Goulburn - Mulwaree	85+	1	1	0	M	3
Young - Yass	15-19				F	148
Young - Yass	15-19				M	160
Young - Yass	15-19	0			F	858
Young - Yass	15-19	0			M	891
Young - Yass	15-19	1	0	1	F	103
Young - Yass	15-19	1	0	1	M	48
Young - Yass	15-19	1	1	0	F	17
Young - Yass	15-19	1	1	0	M	3
Young - Yass	20-24				F	77
Young - Yass	20-24				M	62
Young - Yass	20-24	0			F	592
Young - Yass	20-24	0			M	662
Young - Yass	20-24	1	0	1	F	63
Young - Yass	20-24	1	0	1	M	31
Young - Yass	20-24	1	1	0	F	131
Young - Yass	20-24	1	1	0	M	56
Young - Yass	20-24	1	1	1	F	7
Young - Yass	25-34				F	114
Young - Yass	25-34				M	115
Young - Yass	25-34	0			F	606
Young - Yass	25-34	0			M	818
Young - Yass	25-34	1	0	1	F	90
Young - Yass	25-34	1	0	1	M	54
Young - Yass	25-34	1	1	0	F	853
Young - Yass	25-34	1	1	0	M	555
Young - Yass	25-34	1	1	1	F	57
Young - Yass	25-34	1	1	1	M	12
Young - Yass	35-44				F	133
Young - Yass	35-44				M	161
Young - Yass	35-44	0			F	596
Young - Yass	35-44	0			M	779
Young - Yass	35-44	1	0	1	F	80
Young - Yass	35-44	1	0	1	M	55
Young - Yass	35-44	1	1	0	F	1369
Young - Yass	35-44	1	1	0	M	1101
Young - Yass	35-44	1	1	1	F	78
Young - Yass	35-44	1	1	1	M	31
Young - Yass	45-54				F	195
Young - Yass	45-54				M	179
Young - Yass	45-54	0			F	1569
Young - Yass	45-54	0			M	1548
Young - Yass	45-54	1	0	1	F	241
Young - Yass	45-54	1	0	1	M	109
Young - Yass	45-54	1	1	0	F	617
Young - Yass	45-54	1	1	0	M	647
Young - Yass	45-54	1	1	1	F	26
Young - Yass	45-54	1	1	1	M	15
Young - Yass	55-64				F	191
Young - Yass	55-64				M	220
Young - Yass	55-64	0			F	1680
Young - Yass	55-64	0			M	1949
Young - Yass	55-64	1	0	1	F	512
Young - Yass	55-64	1	0	1	M	196
Young - Yass	55-64	1	1	0	F	46
Young - Yass	55-64	1	1	0	M	113
Young - Yass	55-64	1	1	1	F	4
Young - Yass	55-64	1	1	1	M	3
Young - Yass	65-74				F	218
Young - Yass	65-74				M	233
Young - Yass	65-74	0			F	1449
Young - Yass	65-74	0			M	1629
Young - Yass	65-74	1	0	1	F	351
Young - Yass	65-74	1	0	1	M	212
Young - Yass	65-74	1	1	0	F	25
Young - Yass	65-74	1	1	0	M	30
Young - Yass	75-84				F	202
Young - Yass	75-84				M	158
Young - Yass	75-84	0			F	828
Young - Yass	75-84	0			M	758
Young - Yass	75-84	1	0	1	F	56
Young - Yass	75-84	1	0	1	M	52
Young - Yass	75-84	1	1	0	F	8
Young - Yass	75-84	1	1	0	M	4
Young - Yass	85+				F	142
Young - Yass	85+				M	78
Young - Yass	85+	0			F	383
Young - Yass	85+	0			M	219
Young - Yass	85+	1	0	1	F	6
Young - Yass	85+	1	1	0	F	4
Gosford	15-19				F	380
Gosford	15-19				M	417
Gosford	15-19	0			F	4128
Gosford	15-19	0			M	4448
Gosford	15-19	1	0	1	F	423
Gosford	15-19	1	0	1	M	221
Gosford	15-19	1	1	0	F	32
Gosford	15-19	1	1	0	M	27
Gosford	20-24				F	268
Gosford	20-24				M	304
Gosford	20-24	0			F	3327
Gosford	20-24	0			M	4055
Gosford	20-24	1	0	1	F	340
Gosford	20-24	1	0	1	M	152
Gosford	20-24	1	1	0	F	327
Gosford	20-24	1	1	0	M	133
Gosford	20-24	1	1	1	F	20
Gosford	20-24	1	1	1	M	6
Gosford	25-34				F	483
Gosford	25-34				M	562
Gosford	25-34	0			F	3987
Gosford	25-34	0			M	5364
Gosford	25-34	1	0	1	F	448
Gosford	25-34	1	0	1	M	311
Gosford	25-34	1	1	0	F	3814
Gosford	25-34	1	1	0	M	2440
Gosford	25-34	1	1	1	F	237
Gosford	25-34	1	1	1	M	68
Gosford	35-44				F	543
Gosford	35-44				M	614
Gosford	35-44	0			F	2492
Gosford	35-44	0			M	3503
Gosford	35-44	1	0	1	F	374
Gosford	35-44	1	0	1	M	210
Gosford	35-44	1	1	0	F	6739
Gosford	35-44	1	1	0	M	5486
Gosford	35-44	1	1	1	F	438
Gosford	35-44	1	1	1	M	196
Gosford	45-54				F	633
Gosford	45-54				M	680
Gosford	45-54	0			F	6900
Gosford	45-54	0			M	6485
Gosford	45-54	1	0	1	F	907
Gosford	45-54	1	0	1	M	376
Gosford	45-54	1	1	0	F	3365
Gosford	45-54	1	1	0	M	3408
Gosford	45-54	1	1	1	F	182
Gosford	45-54	1	1	1	M	111
Gosford	55-64				F	646
Gosford	55-64				M	681
Gosford	55-64	0			F	8087
Gosford	55-64	0			M	8224
Gosford	55-64	1	0	1	F	2733
Gosford	55-64	1	0	1	M	1089
Gosford	55-64	1	1	0	F	283
Gosford	55-64	1	1	0	M	640
Gosford	55-64	1	1	1	F	29
Gosford	55-64	1	1	1	M	20
Gosford	65-74				F	798
Gosford	65-74				M	723
Gosford	65-74	0			F	7049
Gosford	65-74	0			M	6925
Gosford	65-74	1	0	1	F	2164
Gosford	65-74	1	0	1	M	1350
Gosford	65-74	1	1	0	F	62
Gosford	65-74	1	1	0	M	116
Gosford	65-74	1	1	1	F	10
Gosford	65-74	1	1	1	M	10
Gosford	75-84				F	889
Gosford	75-84				M	559
Gosford	75-84	0			F	5000
Gosford	75-84	0			M	4046
Gosford	75-84	1	0	1	F	345
Gosford	75-84	1	0	1	M	265
Gosford	75-84	1	1	0	F	18
Gosford	75-84	1	1	0	M	12
Gosford	85+				F	774
Gosford	85+				M	358
Gosford	85+	0			F	2784
Gosford	85+	0			M	1736
Gosford	85+	1	0	1	F	14
Gosford	85+	1	0	1	M	12
Gosford	85+	1	1	0	F	10
Gosford	85+	1	1	0	M	3
Wyong	15-19				F	405
Wyong	15-19				M	433
Wyong	15-19	0			F	3933
Wyong	15-19	0			M	4263
Wyong	15-19	1	0	1	F	424
Wyong	15-19	1	0	1	M	289
Wyong	15-19	1	1	0	F	73
Wyong	15-19	1	1	0	M	19
Wyong	15-19	1	1	1	F	9
Wyong	15-19	1	1	1	M	6
Wyong	20-24				F	301
Wyong	20-24				M	316
Wyong	20-24	0			F	3254
Wyong	20-24	0			M	3830
Wyong	20-24	1	0	1	F	358
Wyong	20-24	1	0	1	M	170
Wyong	20-24	1	1	0	F	683
Wyong	20-24	1	1	0	M	294
Wyong	20-24	1	1	1	F	38
Wyong	20-24	1	1	1	M	5
Wyong	25-34				F	476
Wyong	25-34				M	550
Wyong	25-34	0			F	3282
Wyong	25-34	0			M	4610
Wyong	25-34	1	0	1	F	483
Wyong	25-34	1	0	1	M	280
Wyong	25-34	1	1	0	F	4567
Wyong	25-34	1	1	0	M	2961
Wyong	25-34	1	1	1	F	259
Wyong	25-34	1	1	1	M	94
Wyong	35-44				F	527
Wyong	35-44				M	547
Wyong	35-44	0			F	2478
Wyong	35-44	0			M	3237
Wyong	35-44	1	0	1	F	362
Wyong	35-44	1	0	1	M	233
Wyong	35-44	1	1	0	F	6031
Wyong	35-44	1	1	0	M	4828
Wyong	35-44	1	1	1	F	350
Wyong	35-44	1	1	1	M	179
Wyong	45-54				F	654
Wyong	45-54				M	668
Wyong	45-54	0			F	6208
Wyong	45-54	0			M	6232
Wyong	45-54	1	0	1	F	1144
Wyong	45-54	1	0	1	M	465
Wyong	45-54	1	1	0	F	2448
Wyong	45-54	1	1	0	M	2556
Wyong	45-54	1	1	1	F	129
Wyong	45-54	1	1	1	M	71
Wyong	55-64				F	727
Wyong	55-64				M	694
Wyong	55-64	0			F	7023
Wyong	55-64	0			M	7171
Wyong	55-64	1	0	1	F	2565
Wyong	55-64	1	0	1	M	1119
Wyong	55-64	1	1	0	F	198
Wyong	55-64	1	1	0	M	401
Wyong	55-64	1	1	1	F	26
Wyong	55-64	1	1	1	M	15
Wyong	65-74				F	944
Wyong	65-74				M	799
Wyong	65-74	0			F	6744
Wyong	65-74	0			M	6317
Wyong	65-74	1	0	1	F	1503
Wyong	65-74	1	0	1	M	936
Wyong	65-74	1	1	0	F	53
Wyong	65-74	1	1	0	M	78
Wyong	65-74	1	1	1	F	10
Wyong	65-74	1	1	1	M	4
Wyong	75-84				F	972
Wyong	75-84				M	726
Wyong	75-84	0			F	4484
Wyong	75-84	0			M	3886
Wyong	75-84	1	0	1	F	259
Wyong	75-84	1	0	1	M	193
Wyong	75-84	1	1	0	F	7
Wyong	75-84	1	1	0	M	22
Wyong	75-84	1	1	1	M	3
Wyong	85+				F	737
Wyong	85+				M	420
Wyong	85+	0			F	2062
Wyong	85+	0			M	1319
Wyong	85+	1	0	1	F	21
Wyong	85+	1	0	1	M	10
Wyong	85+	1	1	0	F	6
Wyong	85+	1	1	0	M	8
Bathurst	15-19				F	208
Bathurst	15-19				M	223
Bathurst	15-19	0			F	1257
Bathurst	15-19	0			M	1381
Bathurst	15-19	1	0	1	F	139
Bathurst	15-19	1	0	1	M	87
Bathurst	15-19	1	1	0	F	25
Bathurst	15-19	1	1	0	M	12
Bathurst	15-19	1	1	1	F	3
Bathurst	20-24				F	161
Bathurst	20-24				M	396
Bathurst	20-24	0			F	1130
Bathurst	20-24	0			M	1246
Bathurst	20-24	1	0	1	F	140
Bathurst	20-24	1	0	1	M	79
Bathurst	20-24	1	1	0	F	201
Bathurst	20-24	1	1	0	M	84
Bathurst	20-24	1	1	1	F	17
Bathurst	20-24	1	1	1	M	4
Bathurst	25-34				F	166
Bathurst	25-34				M	571
Bathurst	25-34	0			F	979
Bathurst	25-34	0			M	1451
Bathurst	25-34	1	0	1	F	140
Bathurst	25-34	1	0	1	M	100
Bathurst	25-34	1	1	0	F	1255
Bathurst	25-34	1	1	0	M	883
Bathurst	25-34	1	1	1	F	80
Bathurst	25-34	1	1	1	M	25
Bathurst	35-44				F	169
Bathurst	35-44				M	407
Bathurst	35-44	0			F	658
Bathurst	35-44	0			M	892
Bathurst	35-44	1	0	1	F	109
Bathurst	35-44	1	0	1	M	71
Bathurst	35-44	1	1	0	F	1690
Bathurst	35-44	1	1	0	M	1327
Bathurst	35-44	1	1	1	F	78
Bathurst	35-44	1	1	1	M	52
Bathurst	45-54				F	228
Bathurst	45-54				M	357
Bathurst	45-54	0			F	1724
Bathurst	45-54	0			M	1658
Bathurst	45-54	1	0	1	F	327
Bathurst	45-54	1	0	1	M	133
Bathurst	45-54	1	1	0	F	741
Bathurst	45-54	1	1	0	M	790
Bathurst	45-54	1	1	1	F	17
Bathurst	45-54	1	1	1	M	23
Bathurst	55-64				F	240
Bathurst	55-64				M	277
Bathurst	55-64	0			F	1893
Bathurst	55-64	0			M	2089
Bathurst	55-64	1	0	1	F	684
Bathurst	55-64	1	0	1	M	312
Bathurst	55-64	1	1	0	F	71
Bathurst	55-64	1	1	0	M	149
Bathurst	55-64	1	1	1	F	5
Bathurst	65-74				F	250
Bathurst	65-74				M	286
Bathurst	65-74	0			F	1644
Bathurst	65-74	0			M	1725
Bathurst	65-74	1	0	1	F	409
Bathurst	65-74	1	0	1	M	265
Bathurst	65-74	1	1	0	F	16
Bathurst	65-74	1	1	0	M	25
Bathurst	65-74	1	1	1	F	3
Bathurst	75-84				F	225
Bathurst	75-84				M	162
Bathurst	75-84	0			F	981
Bathurst	75-84	0			M	820
Bathurst	75-84	1	0	1	F	71
Bathurst	75-84	1	0	1	M	48
Bathurst	75-84	1	1	0	F	5
Bathurst	75-84	1	1	0	M	4
Bathurst	85+				F	143
Bathurst	85+				M	73
Bathurst	85+	0			F	505
Bathurst	85+	0			M	261
Bathurst	85+	1	0	1	F	9
Bathurst	85+	1	1	0	F	3
Bathurst	85+	1	1	0	M	8
Lachlan Valley	15-19				F	265
Lachlan Valley	15-19				M	250
Lachlan Valley	15-19	0			F	1245
Lachlan Valley	15-19	0			M	1325
Lachlan Valley	15-19	1	0	1	F	144
Lachlan Valley	15-19	1	0	1	M	75
Lachlan Valley	15-19	1	1	0	F	39
Lachlan Valley	15-19	1	1	0	M	17
Lachlan Valley	20-24				F	123
Lachlan Valley	20-24				M	159
Lachlan Valley	20-24	0			F	806
Lachlan Valley	20-24	0			M	1137
Lachlan Valley	20-24	1	0	1	F	123
Lachlan Valley	20-24	1	0	1	M	60
Lachlan Valley	20-24	1	1	0	F	248
Lachlan Valley	20-24	1	1	0	M	115
Lachlan Valley	20-24	1	1	1	F	12
Lachlan Valley	20-24	1	1	1	M	3
Lachlan Valley	25-34				F	242
Lachlan Valley	25-34				M	248
Lachlan Valley	25-34	0			F	840
Lachlan Valley	25-34	0			M	1319
Lachlan Valley	25-34	1	0	1	F	130
Lachlan Valley	25-34	1	0	1	M	81
Lachlan Valley	25-34	1	1	0	F	1479
Lachlan Valley	25-34	1	1	0	M	969
Lachlan Valley	25-34	1	1	1	F	89
Lachlan Valley	25-34	1	1	1	M	25
Lachlan Valley	35-44				F	273
Lachlan Valley	35-44				M	278
Lachlan Valley	35-44	0			F	805
Lachlan Valley	35-44	0			M	1001
Lachlan Valley	35-44	1	0	1	F	131
Lachlan Valley	35-44	1	0	1	M	83
Lachlan Valley	35-44	1	1	0	F	1657
Lachlan Valley	35-44	1	1	0	M	1437
Lachlan Valley	35-44	1	1	1	F	98
Lachlan Valley	35-44	1	1	1	M	38
Lachlan Valley	45-54				F	362
Lachlan Valley	45-54				M	369
Lachlan Valley	45-54	0			F	2101
Lachlan Valley	45-54	0			M	2193
Lachlan Valley	45-54	1	0	1	F	396
Lachlan Valley	45-54	1	0	1	M	157
Lachlan Valley	45-54	1	1	0	F	712
Lachlan Valley	45-54	1	1	0	M	767
Lachlan Valley	45-54	1	1	1	F	40
Lachlan Valley	45-54	1	1	1	M	21
Lachlan Valley	55-64				F	364
Lachlan Valley	55-64				M	426
Lachlan Valley	55-64	0			F	2582
Lachlan Valley	55-64	0			M	3004
Lachlan Valley	55-64	1	0	1	F	728
Lachlan Valley	55-64	1	0	1	M	322
Lachlan Valley	55-64	1	1	0	F	59
Lachlan Valley	55-64	1	1	0	M	145
Lachlan Valley	55-64	1	1	1	F	3
Lachlan Valley	55-64	1	1	1	M	4
Lachlan Valley	65-74				F	417
Lachlan Valley	65-74				M	442
Lachlan Valley	65-74	0			F	2325
Lachlan Valley	65-74	0			M	2626
Lachlan Valley	65-74	1	0	1	F	418
Lachlan Valley	65-74	1	0	1	M	265
Lachlan Valley	65-74	1	1	0	F	19
Lachlan Valley	65-74	1	1	0	M	31
Lachlan Valley	65-74	1	1	1	F	3
Lachlan Valley	65-74	1	1	1	M	3
Lachlan Valley	75-84				F	400
Lachlan Valley	75-84				M	346
Lachlan Valley	75-84	0			F	1679
Lachlan Valley	75-84	0			M	1547
Lachlan Valley	75-84	1	0	1	F	76
