SA3_NAME16	Age	UsualResidence	persons
Armidale	35-44	Visitor from ACT	7
Armidale	35-44	Visitor from NSW	168
Armidale	35-44	Visitor from NT	3
Armidale	35-44	Visitor from QLD	22
Armidale	35-44	Visitor from TAS	3
Armidale	35-44	Visitor from VIC	10
Armidale	35-44	Visitor from WA	4
Armidale	35-44	Visitor same SA2	6
Armidale	45-54	Home	4474
Armidale	45-54	Visitor from NSW	166
Armidale	45-54	Visitor from NT	3
Armidale	45-54	Visitor from QLD	32
Armidale	45-54	Visitor from SA	3
Armidale	45-54	Visitor from TAS	3
Armidale	45-54	Visitor from VIC	12
Armidale	45-54	Visitor from WA	3
Armidale	45-54	Visitor same SA2	17
Armidale	55-64	Home	4378
Armidale	55-64	Visitor from NSW	207
Armidale	55-64	Visitor from QLD	36
Armidale	55-64	Visitor from SA	3
Armidale	55-64	Visitor from VIC	27
Armidale	55-64	Visitor from WA	3
Armidale	55-64	Visitor same SA2	5
Armidale	65-74	Home	3447
Armidale	65-74	Visitor from ACT	5
Armidale	65-74	Visitor from NSW	157
Armidale	65-74	Visitor from QLD	42
Armidale	65-74	Visitor from SA	11
Armidale	65-74	Visitor from TAS	9
Armidale	65-74	Visitor from VIC	36
Armidale	65-74	Visitor from WA	5
Armidale	65-74	Visitor same SA2	3
Armidale	75-84	Home	1877
Armidale	75-84	Visitor from ACT	3
Armidale	75-84	Visitor from NSW	78
Armidale	75-84	Visitor from QLD	9
Armidale	75-84	Visitor from SA	4
Armidale	75-84	Visitor from TAS	4
Armidale	75-84	Visitor from VIC	8
Armidale	75-84	Visitor same SA2	5
Armidale	85+	Home	773
Armidale	85+	Visitor from NSW	32
Armidale	85+	Visitor same SA2	3
Inverell - Tenterfield	0-14	Home	6742
Inverell - Tenterfield	0-14	Visitor from ACT	8
Inverell - Tenterfield	0-14	Visitor from NSW	177
Inverell - Tenterfield	0-14	Visitor from QLD	56
Inverell - Tenterfield	0-14	Visitor from VIC	4
Inverell - Tenterfield	0-14	Visitor same SA2	21
Inverell - Tenterfield	15-24	Home	3566
Inverell - Tenterfield	15-24	Visitor from NSW	211
Inverell - Tenterfield	15-24	Visitor from QLD	52
Inverell - Tenterfield	15-24	Visitor from VIC	3
Inverell - Tenterfield	15-24	Visitor same SA2	14
Inverell - Tenterfield	25-34	Home	3203
Inverell - Tenterfield	25-34	Visitor from ACT	4
Inverell - Tenterfield	25-34	Visitor from NSW	191
Inverell - Tenterfield	25-34	Visitor from QLD	74
Inverell - Tenterfield	25-34	Visitor from VIC	4
Inverell - Tenterfield	25-34	Visitor from WA	4
Inverell - Tenterfield	25-34	Visitor same SA2	12
Inverell - Tenterfield	35-44	Home	3760
Inverell - Tenterfield	35-44	Visitor from ACT	4
Inverell - Tenterfield	35-44	Visitor from NSW	154
Inverell - Tenterfield	35-44	Visitor from QLD	37
Inverell - Tenterfield	35-44	Visitor from TAS	4
Inverell - Tenterfield	35-44	Visitor from VIC	4
Inverell - Tenterfield	35-44	Visitor same SA2	15
Inverell - Tenterfield	45-54	Home	4554
Inverell - Tenterfield	45-54	Visitor from ACT	3
Inverell - Tenterfield	45-54	Visitor from NSW	186
Inverell - Tenterfield	45-54	Visitor from QLD	88
Inverell - Tenterfield	45-54	Visitor from SA	7
Inverell - Tenterfield	45-54	Visitor from TAS	4
Inverell - Tenterfield	45-54	Visitor from VIC	6
Inverell - Tenterfield	45-54	Visitor from WA	3
Inverell - Tenterfield	45-54	Visitor same SA2	6
Inverell - Tenterfield	55-64	Home	5382
Inverell - Tenterfield	55-64	Visitor from ACT	3
Inverell - Tenterfield	55-64	Visitor from NSW	235
Inverell - Tenterfield	55-64	Visitor from QLD	97
Inverell - Tenterfield	55-64	Visitor from SA	17
Inverell - Tenterfield	55-64	Visitor from TAS	11
Inverell - Tenterfield	55-64	Visitor from VIC	34
Inverell - Tenterfield	55-64	Visitor from WA	11
Inverell - Tenterfield	55-64	Visitor same SA2	11
Inverell - Tenterfield	65-74	Home	4890
Inverell - Tenterfield	65-74	Visitor from NSW	233
Inverell - Tenterfield	65-74	Visitor from QLD	78
Inverell - Tenterfield	65-74	Visitor from SA	13
Inverell - Tenterfield	65-74	Visitor from TAS	7
Inverell - Tenterfield	65-74	Visitor from VIC	45
Inverell - Tenterfield	65-74	Visitor same SA2	15
Inverell - Tenterfield	75-84	Home	2735
Inverell - Tenterfield	75-84	Visitor from ACT	3
Inverell - Tenterfield	75-84	Visitor from NSW	113
Inverell - Tenterfield	75-84	Visitor from QLD	15
Inverell - Tenterfield	75-84	Visitor from SA	5
Inverell - Tenterfield	75-84	Visitor from TAS	3
Inverell - Tenterfield	75-84	Visitor from VIC	16
Inverell - Tenterfield	75-84	Visitor same SA2	3
Inverell - Tenterfield	85+	Home	986
Inverell - Tenterfield	85+	Visitor from NSW	43
Inverell - Tenterfield	85+	Visitor from QLD	5
Inverell - Tenterfield	85+	Visitor same SA2	5
Moree - Narrabri	0-14	Home	5317
Moree - Narrabri	0-14	Visitor from NSW	114
Moree - Narrabri	0-14	Visitor from QLD	31
Moree - Narrabri	0-14	Visitor same SA2	29
Moree - Narrabri	15-24	Home	2498
Moree - Narrabri	15-24	Visitor from NSW	207
Moree - Narrabri	15-24	Visitor from NT	3
Moree - Narrabri	15-24	Visitor from QLD	41
Moree - Narrabri	15-24	Visitor from TAS	5
Moree - Narrabri	15-24	Visitor from VIC	9
Moree - Narrabri	15-24	Visitor from WA	5
Moree - Narrabri	15-24	Visitor same SA2	15
Moree - Narrabri	25-34	Home	2886
Moree - Narrabri	25-34	Visitor from NSW	234
Moree - Narrabri	25-34	Visitor from QLD	43
Moree - Narrabri	25-34	Visitor from SA	3
Moree - Narrabri	25-34	Visitor from TAS	3
Moree - Narrabri	25-34	Visitor from VIC	12
Moree - Narrabri	25-34	Visitor same SA2	7
Moree - Narrabri	35-44	Home	2927
Moree - Narrabri	35-44	Visitor from NSW	160
Moree - Narrabri	35-44	Visitor from QLD	63
Moree - Narrabri	35-44	Visitor from SA	3
Moree - Narrabri	35-44	Visitor from VIC	9
Moree - Narrabri	35-44	Visitor from WA	3
Moree - Narrabri	35-44	Visitor same SA2	8
Moree - Narrabri	45-54	Home	3302
Moree - Narrabri	45-54	Visitor from NSW	215
Moree - Narrabri	45-54	Visitor from QLD	57
Moree - Narrabri	45-54	Visitor from SA	4
Moree - Narrabri	45-54	Visitor from VIC	13
Moree - Narrabri	45-54	Visitor from WA	4
Moree - Narrabri	45-54	Visitor same SA2	16
Moree - Narrabri	55-64	Home	3123
Moree - Narrabri	55-64	Visitor from ACT	3
Moree - Narrabri	55-64	Visitor from NSW	223
Moree - Narrabri	55-64	Visitor from QLD	75
Moree - Narrabri	55-64	Visitor from SA	16
Moree - Narrabri	55-64	Visitor from TAS	5
Moree - Narrabri	55-64	Visitor from VIC	31
Moree - Narrabri	55-64	Visitor from WA	3
Moree - Narrabri	55-64	Visitor same SA2	10
Moree - Narrabri	65-74	Home	2246
Moree - Narrabri	65-74	Visitor from ACT	7
Moree - Narrabri	65-74	Visitor from NSW	233
Moree - Narrabri	65-74	Visitor from QLD	62
Moree - Narrabri	65-74	Visitor from SA	23
Moree - Narrabri	65-74	Visitor from TAS	26
Moree - Narrabri	65-74	Visitor from VIC	91
Moree - Narrabri	65-74	Visitor from WA	9
Moree - Narrabri	65-74	Visitor same SA2	4
Moree - Narrabri	75-84	Home	1207
Moree - Narrabri	75-84	Visitor from ACT	3
Moree - Narrabri	75-84	Visitor from NSW	103
Moree - Narrabri	75-84	Visitor from QLD	13
Moree - Narrabri	75-84	Visitor from SA	12
Moree - Narrabri	75-84	Visitor from TAS	10
Moree - Narrabri	75-84	Visitor from VIC	42
Moree - Narrabri	75-84	Visitor from WA	3
Moree - Narrabri	75-84	Visitor same SA2	4
Moree - Narrabri	85+	Home	373
Moree - Narrabri	85+	Visitor from NSW	16
Moree - Narrabri	85+	Visitor from VIC	3
Tamworth - Gunnedah	0-14	Home	15702
Tamworth - Gunnedah	0-14	Visitor from NSW	516
Tamworth - Gunnedah	0-14	Visitor from NT	4
Tamworth - Gunnedah	0-14	Visitor from QLD	31
Tamworth - Gunnedah	0-14	Visitor from VIC	3
Tamworth - Gunnedah	0-14	Visitor same SA2	23
Tamworth - Gunnedah	15-24	Home	8474
Tamworth - Gunnedah	15-24	Visitor from NSW	621
Tamworth - Gunnedah	15-24	Visitor from NT	3
Tamworth - Gunnedah	15-24	Visitor from QLD	35
Tamworth - Gunnedah	15-24	Visitor from VIC	8
Tamworth - Gunnedah	15-24	Visitor from WA	3
Tamworth - Gunnedah	15-24	Visitor same SA2	25
Tamworth - Gunnedah	25-34	Home	8933
Tamworth - Gunnedah	25-34	Visitor from ACT	4
Tamworth - Gunnedah	25-34	Visitor from NSW	582
Tamworth - Gunnedah	25-34	Visitor from NT	5
Tamworth - Gunnedah	25-34	Visitor from QLD	53
Tamworth - Gunnedah	25-34	Visitor from SA	13
Tamworth - Gunnedah	25-34	Visitor from TAS	3
Tamworth - Gunnedah	25-34	Visitor from VIC	27
Tamworth - Gunnedah	25-34	Visitor same SA2	18
Tamworth - Gunnedah	35-44	Home	8801
Tamworth - Gunnedah	35-44	Visitor from NSW	395
Tamworth - Gunnedah	35-44	Visitor from QLD	54
Tamworth - Gunnedah	35-44	Visitor from SA	3
Tamworth - Gunnedah	35-44	Visitor from VIC	7
Tamworth - Gunnedah	35-44	Visitor same SA2	11
Tamworth - Gunnedah	45-54	Home	9753
Tamworth - Gunnedah	45-54	Visitor from NSW	441
Tamworth - Gunnedah	45-54	Visitor from NT	6
Tamworth - Gunnedah	45-54	Visitor from QLD	60
Tamworth - Gunnedah	45-54	Visitor from SA	15
Tamworth - Gunnedah	45-54	Visitor from TAS	5
Tamworth - Gunnedah	45-54	Visitor from VIC	21
Tamworth - Gunnedah	45-54	Visitor from WA	5
Tamworth - Gunnedah	45-54	Visitor same SA2	16
Tamworth - Gunnedah	55-64	Home	9823
Tamworth - Gunnedah	55-64	Visitor from NSW	473
Tamworth - Gunnedah	55-64	Visitor from QLD	64
Tamworth - Gunnedah	55-64	Visitor from SA	16
Tamworth - Gunnedah	55-64	Visitor from TAS	7
Tamworth - Gunnedah	55-64	Visitor from VIC	49
Tamworth - Gunnedah	55-64	Visitor from WA	7
Tamworth - Gunnedah	55-64	Visitor same SA2	17
Tamworth - Gunnedah	65-74	Home	7730
Tamworth - Gunnedah	65-74	Visitor from ACT	5
Tamworth - Gunnedah	65-74	Visitor from NSW	381
Tamworth - Gunnedah	65-74	Visitor from QLD	58
Tamworth - Gunnedah	65-74	Visitor from SA	18
Tamworth - Gunnedah	65-74	Visitor from TAS	4
Tamworth - Gunnedah	65-74	Visitor from VIC	54
Tamworth - Gunnedah	65-74	Visitor from WA	5
Tamworth - Gunnedah	65-74	Visitor same SA2	12
Tamworth - Gunnedah	75-84	Home	4690
Tamworth - Gunnedah	75-84	Visitor from NSW	202
Tamworth - Gunnedah	75-84	Visitor from QLD	12
Tamworth - Gunnedah	75-84	Visitor from SA	3
Tamworth - Gunnedah	75-84	Visitor from VIC	13
Tamworth - Gunnedah	75-84	Visitor from WA	3
Tamworth - Gunnedah	75-84	Visitor same SA2	10
Tamworth - Gunnedah	85+	Home	1877
Tamworth - Gunnedah	85+	Visitor from NSW	63
Tamworth - Gunnedah	85+	Visitor same SA2	5
Lake Macquarie - East	0-14	Home	21371
Lake Macquarie - East	0-14	Visitor from ACT	4
Lake Macquarie - East	0-14	Visitor from NSW	446
Lake Macquarie - East	0-14	Visitor from QLD	6
Lake Macquarie - East	0-14	Visitor from VIC	3
Lake Macquarie - East	0-14	Visitor same SA2	22
Lake Macquarie - East	15-24	Home	13317
Lake Macquarie - East	15-24	Visitor from ACT	6
Lake Macquarie - East	15-24	Visitor from NSW	574
Lake Macquarie - East	15-24	Visitor from QLD	11
Lake Macquarie - East	15-24	Visitor from VIC	4
Lake Macquarie - East	15-24	Visitor from WA	3
Lake Macquarie - East	15-24	Visitor same SA2	25
Lake Macquarie - East	25-34	Home	12363
Lake Macquarie - East	25-34	Visitor from ACT	3
Lake Macquarie - East	25-34	Visitor from NSW	577
Lake Macquarie - East	25-34	Visitor from NT	3
Lake Macquarie - East	25-34	Visitor from QLD	13
Lake Macquarie - East	25-34	Visitor from SA	3
Lake Macquarie - East	25-34	Visitor from VIC	12
Lake Macquarie - East	25-34	Visitor same SA2	14
Lake Macquarie - East	35-44	Home	13856
Lake Macquarie - East	35-44	Visitor from ACT	3
Lake Macquarie - East	35-44	Visitor from NSW	411
Lake Macquarie - East	35-44	Visitor from QLD	16
Lake Macquarie - East	35-44	Visitor from VIC	13
Lake Macquarie - East	35-44	Visitor same SA2	16
Lake Macquarie - East	45-54	Home	15424
Lake Macquarie - East	45-54	Visitor from NSW	370
Lake Macquarie - East	45-54	Visitor from QLD	26
Lake Macquarie - East	45-54	Visitor from VIC	10
Lake Macquarie - East	45-54	Visitor from WA	6
Lake Macquarie - East	45-54	Visitor same SA2	19
Lake Macquarie - East	55-64	Home	14874
Lake Macquarie - East	55-64	Visitor from ACT	4
Lake Macquarie - East	55-64	Visitor from NSW	364
Lake Macquarie - East	55-64	Visitor from QLD	41
Lake Macquarie - East	55-64	Visitor from SA	9
Lake Macquarie - East	55-64	Visitor from VIC	14
Lake Macquarie - East	55-64	Visitor from WA	8
Lake Macquarie - East	55-64	Visitor same SA2	18
Lake Macquarie - East	65-74	Home	12284
Lake Macquarie - East	65-74	Visitor from ACT	3
Lake Macquarie - East	65-74	Visitor from NSW	318
Lake Macquarie - East	65-74	Visitor from QLD	28
Lake Macquarie - East	65-74	Visitor from SA	4
Lake Macquarie - East	65-74	Visitor from TAS	6
Lake Macquarie - East	65-74	Visitor from VIC	9
Lake Macquarie - East	65-74	Visitor from WA	3
Lake Macquarie - East	65-74	Visitor same SA2	13
Lake Macquarie - East	75-84	Home	7288
Lake Macquarie - East	75-84	Visitor from ACT	3
Lake Macquarie - East	75-84	Visitor from NSW	199
Lake Macquarie - East	75-84	Visitor from QLD	15
Lake Macquarie - East	75-84	Visitor from TAS	4
Lake Macquarie - East	75-84	Visitor from VIC	3
Lake Macquarie - East	75-84	Visitor from WA	3
Lake Macquarie - East	75-84	Visitor same SA2	15
Lake Macquarie - East	85+	Home	3141
Lake Macquarie - East	85+	Visitor from NSW	120
Lake Macquarie - East	85+	Visitor from WA	3
Lake Macquarie - East	85+	Visitor same SA2	7
Lake Macquarie - West	0-14	Home	13317
Lake Macquarie - West	0-14	Visitor from NSW	248
Lake Macquarie - West	0-14	Visitor from QLD	12
Lake Macquarie - West	0-14	Visitor from SA	3
Lake Macquarie - West	0-14	Visitor from VIC	4
Lake Macquarie - West	0-14	Visitor from WA	3
Lake Macquarie - West	0-14	Visitor same SA2	15
Lake Macquarie - West	15-24	Home	8287
Lake Macquarie - West	15-24	Visitor from NSW	450
Lake Macquarie - West	15-24	Visitor from QLD	36
Lake Macquarie - West	15-24	Visitor from SA	8
Lake Macquarie - West	15-24	Visitor from TAS	4
Lake Macquarie - West	15-24	Visitor from VIC	10
Lake Macquarie - West	15-24	Visitor from WA	7
Lake Macquarie - West	15-24	Visitor same SA2	20
Lake Macquarie - West	25-34	Home	7811
Lake Macquarie - West	25-34	Visitor from ACT	3
Lake Macquarie - West	25-34	Visitor from NSW	345
Lake Macquarie - West	25-34	Visitor from NT	3
Lake Macquarie - West	25-34	Visitor from QLD	11
Lake Macquarie - West	25-34	Visitor from SA	3
Lake Macquarie - West	25-34	Visitor from VIC	8
Lake Macquarie - West	25-34	Visitor from WA	4
Lake Macquarie - West	25-34	Visitor same SA2	9
Lake Macquarie - West	35-44	Home	8394
Lake Macquarie - West	35-44	Visitor from NSW	223
Lake Macquarie - West	35-44	Visitor from QLD	20
Lake Macquarie - West	35-44	Visitor from SA	3
Lake Macquarie - West	35-44	Visitor from WA	3
Lake Macquarie - West	35-44	Visitor same SA2	8
Lake Macquarie - West	45-54	Home	9085
Lake Macquarie - West	45-54	Visitor from NSW	218
Lake Macquarie - West	45-54	Visitor from QLD	20
Lake Macquarie - West	45-54	Visitor from VIC	3
Lake Macquarie - West	45-54	Visitor same SA2	7
Lake Macquarie - West	55-64	Home	9413
Lake Macquarie - West	55-64	Visitor from ACT	4
Lake Macquarie - West	55-64	Visitor from NSW	230
Lake Macquarie - West	55-64	Visitor from NT	4
Lake Macquarie - West	55-64	Visitor from QLD	17
Lake Macquarie - West	55-64	Visitor from TAS	3
Lake Macquarie - West	55-64	Visitor from VIC	13
Lake Macquarie - West	55-64	Visitor from WA	3
Lake Macquarie - West	55-64	Visitor same SA2	10
Lake Macquarie - West	65-74	Home	8126
Lake Macquarie - West	65-74	Visitor from NSW	184
Lake Macquarie - West	65-74	Visitor from QLD	17
Lake Macquarie - West	65-74	Visitor from SA	3
Lake Macquarie - West	65-74	Visitor from TAS	3
Lake Macquarie - West	65-74	Visitor from VIC	3
Lake Macquarie - West	65-74	Visitor from WA	6
Lake Macquarie - West	65-74	Visitor same SA2	14
Lake Macquarie - West	75-84	Home	4557
Lake Macquarie - West	75-84	Visitor from NSW	107
Lake Macquarie - West	75-84	Visitor from QLD	4
Lake Macquarie - West	75-84	Visitor from VIC	7
Lake Macquarie - West	75-84	Visitor from WA	4
Lake Macquarie - West	75-84	Visitor same SA2	7
Lake Macquarie - West	85+	Home	2186
Lake Macquarie - West	85+	Visitor from NSW	66
Lake Macquarie - West	85+	Visitor same SA2	8
Newcastle	0-14	Home	27056
Newcastle	0-14	Visitor from NSW	606
Newcastle	0-14	Visitor from QLD	17
Newcastle	0-14	Visitor from SA	3
Newcastle	0-14	Visitor from WA	3
Newcastle	0-14	Visitor same SA2	26
Newcastle	15-24	Home	21942
Newcastle	15-24	Visitor from ACT	8
Newcastle	15-24	Visitor from NSW	1271
Newcastle	15-24	Visitor from NT	3
Newcastle	15-24	Visitor from QLD	37
Newcastle	15-24	Visitor from SA	3
Newcastle	15-24	Visitor from TAS	3
Newcastle	15-24	Visitor from VIC	21
Newcastle	15-24	Visitor from WA	11
Newcastle	15-24	Visitor same SA2	44
Newcastle	25-34	Home	23112
Newcastle	25-34	Visitor from ACT	5
Newcastle	25-34	Visitor from NSW	1124
Newcastle	25-34	Visitor from NT	6
Newcastle	25-34	Visitor from QLD	49
Newcastle	25-34	Visitor from SA	8
Newcastle	25-34	Visitor from VIC	34
Newcastle	25-34	Visitor from WA	12
Newcastle	25-34	Visitor same SA2	30
Newcastle	35-44	Home	19944
Newcastle	35-44	Visitor from ACT	3
Newcastle	35-44	Visitor from NSW	821
Newcastle	35-44	Visitor from QLD	55
Newcastle	35-44	Visitor from SA	10
Newcastle	35-44	Visitor from TAS	3
Newcastle	35-44	Visitor from VIC	55
Newcastle	35-44	Visitor from WA	23
Newcastle	35-44	Visitor same SA2	26
Newcastle	45-54	Home	19660
Newcastle	45-54	Visitor from ACT	8
Newcastle	45-54	Visitor from NSW	803
Newcastle	45-54	Visitor from NT	4
Newcastle	45-54	Visitor from QLD	74
Newcastle	45-54	Visitor from SA	15
Newcastle	45-54	Visitor from TAS	4
Newcastle	45-54	Visitor from VIC	62
Newcastle	45-54	Visitor from WA	12
Newcastle	45-54	Visitor same SA2	16
Newcastle	55-64	Home	18110
Newcastle	55-64	Visitor from ACT	21
Newcastle	55-64	Visitor from NSW	772
Newcastle	55-64	Visitor from NT	3
Newcastle	55-64	Visitor from QLD	64
Newcastle	55-64	Visitor from SA	17
Newcastle	55-64	Visitor from TAS	12
Newcastle	55-64	Visitor from VIC	41
Newcastle	55-64	Visitor from WA	17
Newcastle	55-64	Visitor same SA2	18
Newcastle	65-74	Home	13381
Newcastle	65-74	Visitor from ACT	12
Newcastle	65-74	Visitor from NSW	560
Newcastle	65-74	Visitor from QLD	40
Newcastle	65-74	Visitor from SA	15
Newcastle	65-74	Visitor from TAS	14
Newcastle	65-74	Visitor from VIC	23
Newcastle	65-74	Visitor from WA	11
Newcastle	65-74	Visitor same SA2	21
Newcastle	75-84	Home	7885
Newcastle	75-84	Visitor from NSW	357
Newcastle	75-84	Visitor from QLD	8
Newcastle	75-84	Visitor from SA	3
Newcastle	75-84	Visitor from TAS	6
Newcastle	75-84	Visitor from VIC	3
Newcastle	75-84	Visitor from WA	3
Newcastle	75-84	Visitor same SA2	20
Newcastle	85+	Home	4112
Newcastle	85+	Visitor from NSW	212
Newcastle	85+	Visitor from QLD	3
Newcastle	85+	Visitor same SA2	8
Richmond Valley - Coastal	0-14	Home	12644
Richmond Valley - Coastal	0-14	Visitor from ACT	3
Richmond Valley - Coastal	0-14	Visitor from NSW	274
Richmond Valley - Coastal	0-14	Visitor from QLD	77
Richmond Valley - Coastal	0-14	Visitor from SA	13
Richmond Valley - Coastal	0-14	Visitor from VIC	75
Richmond Valley - Coastal	0-14	Visitor from WA	7
Richmond Valley - Coastal	0-14	Visitor same SA2	12
Richmond Valley - Coastal	15-24	Home	6763
Richmond Valley - Coastal	15-24	Visitor from ACT	6
Richmond Valley - Coastal	15-24	Visitor from NSW	338
Richmond Valley - Coastal	15-24	Visitor from NT	3
Richmond Valley - Coastal	15-24	Visitor from QLD	113
Richmond Valley - Coastal	15-24	Visitor from SA	4
Richmond Valley - Coastal	15-24	Visitor from TAS	5
Richmond Valley - Coastal	15-24	Visitor from VIC	50
Richmond Valley - Coastal	15-24	Visitor from WA	11
Richmond Valley - Coastal	15-24	Visitor same SA2	17
Richmond Valley - Coastal	25-34	Home	6778
Richmond Valley - Coastal	25-34	Visitor from ACT	4
Richmond Valley - Coastal	25-34	Visitor from NSW	452
Richmond Valley - Coastal	25-34	Visitor from QLD	186
Richmond Valley - Coastal	25-34	Visitor from SA	16
Richmond Valley - Coastal	25-34	Visitor from TAS	4
Richmond Valley - Coastal	25-34	Visitor from VIC	77
Richmond Valley - Coastal	25-34	Visitor from WA	14
Richmond Valley - Coastal	25-34	Visitor same SA2	26
Richmond Valley - Coastal	35-44	Home	9089
Richmond Valley - Coastal	35-44	Visitor from ACT	9
Richmond Valley - Coastal	35-44	Visitor from NSW	371
Richmond Valley - Coastal	35-44	Visitor from NT	3
Richmond Valley - Coastal	35-44	Visitor from QLD	137
Richmond Valley - Coastal	35-44	Visitor from SA	5
Richmond Valley - Coastal	35-44	Visitor from TAS	8
Richmond Valley - Coastal	35-44	Visitor from VIC	101
Richmond Valley - Coastal	35-44	Visitor from WA	11
Richmond Valley - Coastal	35-44	Visitor same SA2	11
Richmond Valley - Coastal	45-54	Home	10663
Richmond Valley - Coastal	45-54	Visitor from ACT	4
Richmond Valley - Coastal	45-54	Visitor from NSW	423
Richmond Valley - Coastal	45-54	Visitor from QLD	129
Richmond Valley - Coastal	45-54	Visitor from SA	25
Richmond Valley - Coastal	45-54	Visitor from TAS	15
Richmond Valley - Coastal	45-54	Visitor from VIC	68
Richmond Valley - Coastal	45-54	Visitor from WA	9
Richmond Valley - Coastal	45-54	Visitor same SA2	19
Richmond Valley - Coastal	55-64	Home	11823
Richmond Valley - Coastal	55-64	Visitor from ACT	21
Richmond Valley - Coastal	55-64	Visitor from NSW	616
Richmond Valley - Coastal	55-64	Visitor from NT	3
Richmond Valley - Coastal	55-64	Visitor from QLD	228
Richmond Valley - Coastal	55-64	Visitor from SA	40
Richmond Valley - Coastal	55-64	Visitor from TAS	32
Richmond Valley - Coastal	55-64	Visitor from VIC	234
Richmond Valley - Coastal	55-64	Visitor from WA	19
Richmond Valley - Coastal	55-64	Visitor same SA2	19
Richmond Valley - Coastal	65-74	Home	8879
Richmond Valley - Coastal	65-74	Visitor from ACT	21
Richmond Valley - Coastal	65-74	Visitor from NSW	575
Richmond Valley - Coastal	65-74	Visitor from NT	4
Richmond Valley - Coastal	65-74	Visitor from QLD	187
Richmond Valley - Coastal	65-74	Visitor from SA	74
Richmond Valley - Coastal	65-74	Visitor from TAS	50
Richmond Valley - Coastal	65-74	Visitor from VIC	394
Richmond Valley - Coastal	65-74	Visitor from WA	15
Richmond Valley - Coastal	65-74	Visitor same SA2	11
Richmond Valley - Coastal	75-84	Home	4635
Richmond Valley - Coastal	75-84	Visitor from ACT	10
Richmond Valley - Coastal	75-84	Visitor from NSW	210
Richmond Valley - Coastal	75-84	Visitor from QLD	37
Richmond Valley - Coastal	75-84	Visitor from SA	14
Richmond Valley - Coastal	75-84	Visitor from TAS	17
Richmond Valley - Coastal	75-84	Visitor from VIC	150
Richmond Valley - Coastal	75-84	Visitor from WA	3
Richmond Valley - Coastal	75-84	Visitor same SA2	17
Richmond Valley - Coastal	85+	Home	2467
Richmond Valley - Coastal	85+	Visitor from NSW	105
Richmond Valley - Coastal	85+	Visitor from QLD	8
Richmond Valley - Coastal	85+	Visitor from SA	5
Richmond Valley - Coastal	85+	Visitor from VIC	20
Richmond Valley - Coastal	85+	Visitor same SA2	3
Richmond Valley - Hinterland	0-14	Home	12402
Richmond Valley - Hinterland	0-14	Visitor from NSW	282
Richmond Valley - Hinterland	0-14	Visitor from NT	3
Richmond Valley - Hinterland	0-14	Visitor from QLD	41
Richmond Valley - Hinterland	0-14	Visitor from VIC	8
Richmond Valley - Hinterland	0-14	Visitor same SA2	38
Richmond Valley - Hinterland	15-24	Home	7671
Richmond Valley - Hinterland	15-24	Visitor from NSW	436
Richmond Valley - Hinterland	15-24	Visitor from NT	4
Richmond Valley - Hinterland	15-24	Visitor from QLD	95
Richmond Valley - Hinterland	15-24	Visitor from SA	9
Richmond Valley - Hinterland	15-24	Visitor from TAS	3
Richmond Valley - Hinterland	15-24	Visitor from VIC	14
Richmond Valley - Hinterland	15-24	Visitor from WA	3
Richmond Valley - Hinterland	15-24	Visitor same SA2	25
Richmond Valley - Hinterland	25-34	Home	6190
Richmond Valley - Hinterland	25-34	Visitor from NSW	357
Richmond Valley - Hinterland	25-34	Visitor from NT	3
Richmond Valley - Hinterland	25-34	Visitor from QLD	128
Richmond Valley - Hinterland	25-34	Visitor from SA	5
Richmond Valley - Hinterland	25-34	Visitor from VIC	22
Richmond Valley - Hinterland	25-34	Visitor from WA	3
Richmond Valley - Hinterland	25-34	Visitor same SA2	15
Richmond Valley - Hinterland	35-44	Home	7526
Richmond Valley - Hinterland	35-44	Visitor from NSW	263
Richmond Valley - Hinterland	35-44	Visitor from NT	3
Richmond Valley - Hinterland	35-44	Visitor from QLD	70
Richmond Valley - Hinterland	35-44	Visitor from VIC	13
Richmond Valley - Hinterland	35-44	Visitor same SA2	14
Richmond Valley - Hinterland	45-54	Home	9318
Richmond Valley - Hinterland	45-54	Visitor from ACT	3
Richmond Valley - Hinterland	45-54	Visitor from NSW	278
Richmond Valley - Hinterland	45-54	Visitor from QLD	88
Richmond Valley - Hinterland	45-54	Visitor from SA	3
Richmond Valley - Hinterland	45-54	Visitor from TAS	3
Richmond Valley - Hinterland	45-54	Visitor from VIC	16
Richmond Valley - Hinterland	45-54	Visitor from WA	6
Richmond Valley - Hinterland	45-54	Visitor same SA2	20
Richmond Valley - Hinterland	55-64	Home	10358
Richmond Valley - Hinterland	55-64	Visitor from ACT	6
Richmond Valley - Hinterland	55-64	Visitor from NSW	348
Richmond Valley - Hinterland	55-64	Visitor from QLD	93
Richmond Valley - Hinterland	55-64	Visitor from SA	3
Richmond Valley - Hinterland	55-64	Visitor from TAS	10
Richmond Valley - Hinterland	55-64	Visitor from VIC	27
Richmond Valley - Hinterland	55-64	Visitor from WA	9
Richmond Valley - Hinterland	55-64	Visitor same SA2	23
Richmond Valley - Hinterland	65-74	Home	7247
Richmond Valley - Hinterland	65-74	Visitor from ACT	4
Richmond Valley - Hinterland	65-74	Visitor from NSW	267
Richmond Valley - Hinterland	65-74	Visitor from QLD	41
Richmond Valley - Hinterland	65-74	Visitor from SA	14
Richmond Valley - Hinterland	65-74	Visitor from TAS	11
