SA3_NAME16	Age5yr	Indigenous	Sex	persons
No usual address (NSW)	25-29		M	219
No usual address (NSW)	25-29	0	F	488
No usual address (NSW)	25-29	0	M	641
No usual address (NSW)	25-29	1	F	26
No usual address (NSW)	25-29	1	M	62
No usual address (NSW)	30-34		F	79
No usual address (NSW)	30-34		M	98
No usual address (NSW)	30-34	0	F	352
No usual address (NSW)	30-34	0	M	544
No usual address (NSW)	30-34	1	F	19
No usual address (NSW)	30-34	1	M	50
No usual address (NSW)	35-39		F	55
No usual address (NSW)	35-39		M	84
No usual address (NSW)	35-39	0	F	251
No usual address (NSW)	35-39	0	M	477
No usual address (NSW)	35-39	1	F	32
No usual address (NSW)	35-39	1	M	64
No usual address (NSW)	40-44		F	39
No usual address (NSW)	40-44		M	124
No usual address (NSW)	40-44	0	F	228
No usual address (NSW)	40-44	0	M	467
No usual address (NSW)	40-44	1	F	24
No usual address (NSW)	40-44	1	M	57
No usual address (NSW)	45-49		F	47
No usual address (NSW)	45-49		M	70
No usual address (NSW)	45-49	0	F	230
No usual address (NSW)	45-49	0	M	442
No usual address (NSW)	45-49	1	F	29
No usual address (NSW)	45-49	1	M	55
No usual address (NSW)	50-54		F	55
No usual address (NSW)	50-54		M	103
No usual address (NSW)	50-54	0	F	274
No usual address (NSW)	50-54	0	M	436
No usual address (NSW)	50-54	1	F	9
No usual address (NSW)	50-54	1	M	41
No usual address (NSW)	55-59		F	44
No usual address (NSW)	55-59		M	84
No usual address (NSW)	55-59	0	F	280
No usual address (NSW)	55-59	0	M	405
No usual address (NSW)	55-59	1	F	12
No usual address (NSW)	55-59	1	M	25
No usual address (NSW)	60-64		F	52
No usual address (NSW)	60-64		M	69
No usual address (NSW)	60-64	0	F	321
No usual address (NSW)	60-64	0	M	389
No usual address (NSW)	60-64	1	F	21
No usual address (NSW)	60-64	1	M	18
No usual address (NSW)	65+		F	94
No usual address (NSW)	65+		M	135
No usual address (NSW)	65+	0	F	530
No usual address (NSW)	65+	0	M	760
No usual address (NSW)	65+	1	F	10
No usual address (NSW)	65+	1	M	22
Ballarat	0-4		F	181
Ballarat	0-4		M	196
Ballarat	0-4	0	F	2967
Ballarat	0-4	0	M	3210
Ballarat	0-4	1	F	94
Ballarat	0-4	1	M	95
Ballarat	5-9		F	169
Ballarat	5-9		M	169
Ballarat	5-9	0	F	3109
Ballarat	5-9	0	M	3211
Ballarat	5-9	1	F	97
Ballarat	5-9	1	M	97
Ballarat	10-14		F	158
Ballarat	10-14		M	159
Ballarat	10-14	0	F	2852
Ballarat	10-14	0	M	3022
Ballarat	10-14	1	F	94
Ballarat	10-14	1	M	90
Ballarat	15-19		F	196
Ballarat	15-19		M	172
Ballarat	15-19	0	F	3063
Ballarat	15-19	0	M	3225
Ballarat	15-19	1	F	89
Ballarat	15-19	1	M	79
Ballarat	20-24		F	240
Ballarat	20-24		M	255
Ballarat	20-24	0	F	3544
Ballarat	20-24	0	M	3494
Ballarat	20-24	1	F	85
Ballarat	20-24	1	M	74
Ballarat	25-29		F	198
Ballarat	25-29		M	205
Ballarat	25-29	0	F	3211
Ballarat	25-29	0	M	3118
Ballarat	25-29	1	F	55
Ballarat	25-29	1	M	45
Ballarat	30-34		F	209
Ballarat	30-34		M	196
Ballarat	30-34	0	F	3078
Ballarat	30-34	0	M	2897
Ballarat	30-34	1	F	46
Ballarat	30-34	1	M	41
Ballarat	35-39		F	169
Ballarat	35-39		M	173
Ballarat	35-39	0	F	3029
Ballarat	35-39	0	M	2767
Ballarat	35-39	1	F	43
Ballarat	35-39	1	M	19
Ballarat	40-44		F	176
Ballarat	40-44		M	178
Ballarat	40-44	0	F	3180
Ballarat	40-44	0	M	2875
Ballarat	40-44	1	F	42
Ballarat	40-44	1	M	38
Ballarat	45-49		F	199
Ballarat	45-49		M	170
Ballarat	45-49	0	F	3278
Ballarat	45-49	0	M	2905
Ballarat	45-49	1	F	49
Ballarat	45-49	1	M	30
Ballarat	50-54		F	175
Ballarat	50-54		M	189
Ballarat	50-54	0	F	3270
Ballarat	50-54	0	M	2971
Ballarat	50-54	1	F	35
Ballarat	50-54	1	M	25
Ballarat	55-59		F	208
Ballarat	55-59		M	168
Ballarat	55-59	0	F	3156
Ballarat	55-59	0	M	2810
Ballarat	55-59	1	F	20
Ballarat	55-59	1	M	20
Ballarat	60-64		F	194
Ballarat	60-64		M	158
Ballarat	60-64	0	F	2964
Ballarat	60-64	0	M	2622
Ballarat	60-64	1	F	16
Ballarat	60-64	1	M	18
Ballarat	65+		F	722
Ballarat	65+		M	593
Ballarat	65+	0	F	9174
Ballarat	65+	0	M	7142
Ballarat	65+	1	F	38
Ballarat	65+	1	M	33
Creswick - Daylesford - Ballan	0-4		F	44
Creswick - Daylesford - Ballan	0-4		M	43
Creswick - Daylesford - Ballan	0-4	0	F	630
Creswick - Daylesford - Ballan	0-4	0	M	631
Creswick - Daylesford - Ballan	0-4	1	F	17
Creswick - Daylesford - Ballan	0-4	1	M	17
Creswick - Daylesford - Ballan	5-9		F	68
Creswick - Daylesford - Ballan	5-9		M	55
Creswick - Daylesford - Ballan	5-9	0	F	792
Creswick - Daylesford - Ballan	5-9	0	M	802
Creswick - Daylesford - Ballan	5-9	1	F	16
Creswick - Daylesford - Ballan	5-9	1	M	15
Creswick - Daylesford - Ballan	10-14		F	67
Creswick - Daylesford - Ballan	10-14		M	71
Creswick - Daylesford - Ballan	10-14	0	F	767
Creswick - Daylesford - Ballan	10-14	0	M	802
Creswick - Daylesford - Ballan	10-14	1	F	15
Creswick - Daylesford - Ballan	10-14	1	M	12
Creswick - Daylesford - Ballan	15-19		F	59
Creswick - Daylesford - Ballan	15-19		M	63
Creswick - Daylesford - Ballan	15-19	0	F	650
Creswick - Daylesford - Ballan	15-19	0	M	704
Creswick - Daylesford - Ballan	15-19	1	F	14
Creswick - Daylesford - Ballan	15-19	1	M	8
Creswick - Daylesford - Ballan	20-24		F	38
Creswick - Daylesford - Ballan	20-24		M	59
Creswick - Daylesford - Ballan	20-24	0	F	470
Creswick - Daylesford - Ballan	20-24	0	M	516
Creswick - Daylesford - Ballan	20-24	1	F	6
Creswick - Daylesford - Ballan	20-24	1	M	9
Creswick - Daylesford - Ballan	25-29		F	50
Creswick - Daylesford - Ballan	25-29		M	47
Creswick - Daylesford - Ballan	25-29	0	F	441
Creswick - Daylesford - Ballan	25-29	0	M	438
Creswick - Daylesford - Ballan	25-29	1	F	12
Creswick - Daylesford - Ballan	25-29	1	M	3
Creswick - Daylesford - Ballan	30-34		F	45
Creswick - Daylesford - Ballan	30-34		M	42
Creswick - Daylesford - Ballan	30-34	0	F	595
Creswick - Daylesford - Ballan	30-34	0	M	513
Creswick - Daylesford - Ballan	30-34	1	F	4
Creswick - Daylesford - Ballan	30-34	1	M	9
Creswick - Daylesford - Ballan	35-39		F	57
Creswick - Daylesford - Ballan	35-39		M	45
Creswick - Daylesford - Ballan	35-39	0	F	734
Creswick - Daylesford - Ballan	35-39	0	M	645
Creswick - Daylesford - Ballan	35-39	1	F	5
Creswick - Daylesford - Ballan	35-39	1	M	3
Creswick - Daylesford - Ballan	40-44		F	83
Creswick - Daylesford - Ballan	40-44		M	61
Creswick - Daylesford - Ballan	40-44	0	F	895
Creswick - Daylesford - Ballan	40-44	0	M	842
Creswick - Daylesford - Ballan	40-44	1	F	11
Creswick - Daylesford - Ballan	40-44	1	M	10
Creswick - Daylesford - Ballan	45-49		F	91
Creswick - Daylesford - Ballan	45-49		M	76
Creswick - Daylesford - Ballan	45-49	0	F	1016
Creswick - Daylesford - Ballan	45-49	0	M	919
Creswick - Daylesford - Ballan	45-49	1	F	12
Creswick - Daylesford - Ballan	45-49	1	M	8
Creswick - Daylesford - Ballan	50-54		F	103
Creswick - Daylesford - Ballan	50-54		M	105
Creswick - Daylesford - Ballan	50-54	0	F	1076
Creswick - Daylesford - Ballan	50-54	0	M	1051
Creswick - Daylesford - Ballan	50-54	1	F	8
Creswick - Daylesford - Ballan	50-54	1	M	7
Creswick - Daylesford - Ballan	55-59		F	108
Creswick - Daylesford - Ballan	55-59		M	100
Creswick - Daylesford - Ballan	55-59	0	F	1118
Creswick - Daylesford - Ballan	55-59	0	M	1061
Creswick - Daylesford - Ballan	55-59	1	F	4
Creswick - Daylesford - Ballan	55-59	1	M	9
Creswick - Daylesford - Ballan	60-64		F	97
Creswick - Daylesford - Ballan	60-64		M	100
Creswick - Daylesford - Ballan	60-64	0	F	1097
Creswick - Daylesford - Ballan	60-64	0	M	1077
Creswick - Daylesford - Ballan	60-64	1	F	4
Creswick - Daylesford - Ballan	60-64	1	M	6
Creswick - Daylesford - Ballan	65+		F	316
Creswick - Daylesford - Ballan	65+		M	269
Creswick - Daylesford - Ballan	65+	0	F	2706
Creswick - Daylesford - Ballan	65+	0	M	2654
Creswick - Daylesford - Ballan	65+	1	F	11
Creswick - Daylesford - Ballan	65+	1	M	11
Maryborough - Pyrenees	0-4		F	39
Maryborough - Pyrenees	0-4		M	32
Maryborough - Pyrenees	0-4	0	F	539
Maryborough - Pyrenees	0-4	0	M	557
Maryborough - Pyrenees	0-4	1	F	16
Maryborough - Pyrenees	0-4	1	M	12
Maryborough - Pyrenees	5-9		F	41
Maryborough - Pyrenees	5-9		M	43
Maryborough - Pyrenees	5-9	0	F	643
Maryborough - Pyrenees	5-9	0	M	689
Maryborough - Pyrenees	5-9	1	F	24
Maryborough - Pyrenees	5-9	1	M	32
Maryborough - Pyrenees	10-14		F	44
Maryborough - Pyrenees	10-14		M	44
Maryborough - Pyrenees	10-14	0	F	634
Maryborough - Pyrenees	10-14	0	M	682
Maryborough - Pyrenees	10-14	1	F	29
Maryborough - Pyrenees	10-14	1	M	16
Maryborough - Pyrenees	15-19		F	41
Maryborough - Pyrenees	15-19		M	38
Maryborough - Pyrenees	15-19	0	F	576
Maryborough - Pyrenees	15-19	0	M	638
Maryborough - Pyrenees	15-19	1	F	19
Maryborough - Pyrenees	15-19	1	M	13
Maryborough - Pyrenees	20-24		F	33
Maryborough - Pyrenees	20-24		M	28
Maryborough - Pyrenees	20-24	0	F	462
Maryborough - Pyrenees	20-24	0	M	530
Maryborough - Pyrenees	20-24	1	F	11
Maryborough - Pyrenees	20-24	1	M	8
Maryborough - Pyrenees	25-29		F	26
Maryborough - Pyrenees	25-29		M	29
Maryborough - Pyrenees	25-29	0	F	443
Maryborough - Pyrenees	25-29	0	M	479
Maryborough - Pyrenees	25-29	1	F	14
Maryborough - Pyrenees	25-29	1	M	5
Maryborough - Pyrenees	30-34		F	34
Maryborough - Pyrenees	30-34		M	30
Maryborough - Pyrenees	30-34	0	F	518
Maryborough - Pyrenees	30-34	0	M	423
Maryborough - Pyrenees	30-34	1	F	11
Maryborough - Pyrenees	30-34	1	M	16
Maryborough - Pyrenees	35-39		F	38
Maryborough - Pyrenees	35-39		M	50
Maryborough - Pyrenees	35-39	0	F	502
Maryborough - Pyrenees	35-39	0	M	556
Maryborough - Pyrenees	35-39	1	F	3
Maryborough - Pyrenees	35-39	1	M	8
Maryborough - Pyrenees	40-44		F	41
Maryborough - Pyrenees	40-44		M	46
Maryborough - Pyrenees	40-44	0	F	677
Maryborough - Pyrenees	40-44	0	M	711
Maryborough - Pyrenees	40-44	1	F	12
Maryborough - Pyrenees	40-44	1	M	9
Maryborough - Pyrenees	45-49		F	42
Maryborough - Pyrenees	45-49		M	63
Maryborough - Pyrenees	45-49	0	F	765
Maryborough - Pyrenees	45-49	0	M	807
Maryborough - Pyrenees	45-49	1	F	17
Maryborough - Pyrenees	45-49	1	M	14
Maryborough - Pyrenees	50-54		F	63
Maryborough - Pyrenees	50-54		M	48
Maryborough - Pyrenees	50-54	0	F	863
Maryborough - Pyrenees	50-54	0	M	836
Maryborough - Pyrenees	50-54	1	F	13
Maryborough - Pyrenees	50-54	1	M	6
Maryborough - Pyrenees	55-59		F	65
Maryborough - Pyrenees	55-59		M	81
Maryborough - Pyrenees	55-59	0	F	908
Maryborough - Pyrenees	55-59	0	M	950
Maryborough - Pyrenees	55-59	1	F	8
Maryborough - Pyrenees	55-59	1	M	10
Maryborough - Pyrenees	60-64		F	75
Maryborough - Pyrenees	60-64		M	70
Maryborough - Pyrenees	60-64	0	F	974
Maryborough - Pyrenees	60-64	0	M	1040
Maryborough - Pyrenees	60-64	1	F	13
Maryborough - Pyrenees	60-64	1	M	11
Maryborough - Pyrenees	65+		F	264
Maryborough - Pyrenees	65+		M	269
Maryborough - Pyrenees	65+	0	F	2919
Maryborough - Pyrenees	65+	0	M	2939
Maryborough - Pyrenees	65+	1	F	16
Maryborough - Pyrenees	65+	1	M	22
Bendigo	0-4		F	183
Bendigo	0-4		M	194
Bendigo	0-4	0	F	2710
Bendigo	0-4	0	M	2829
Bendigo	0-4	1	F	120
Bendigo	0-4	1	M	134
Bendigo	5-9		F	172
Bendigo	5-9		M	198
Bendigo	5-9	0	F	2679
Bendigo	5-9	0	M	2950
Bendigo	5-9	1	F	92
Bendigo	5-9	1	M	111
Bendigo	10-14		F	158
Bendigo	10-14		M	202
Bendigo	10-14	0	F	2571
Bendigo	10-14	0	M	2666
Bendigo	10-14	1	F	79
Bendigo	10-14	1	M	90
Bendigo	15-19		F	185
Bendigo	15-19		M	175
Bendigo	15-19	0	F	2721
Bendigo	15-19	0	M	2757
Bendigo	15-19	1	F	96
Bendigo	15-19	1	M	84
Bendigo	20-24		F	202
Bendigo	20-24		M	202
Bendigo	20-24	0	F	3284
Bendigo	20-24	0	M	3108
Bendigo	20-24	1	F	85
Bendigo	20-24	1	M	87
Bendigo	25-29		F	193
Bendigo	25-29		M	177
Bendigo	25-29	0	F	3047
Bendigo	25-29	0	M	2775
Bendigo	25-29	1	F	73
Bendigo	25-29	1	M	68
Bendigo	30-34		F	195
Bendigo	30-34		M	199
Bendigo	30-34	0	F	2859
Bendigo	30-34	0	M	2737
Bendigo	30-34	1	F	47
Bendigo	30-34	1	M	42
Bendigo	35-39		F	174
Bendigo	35-39		M	160
Bendigo	35-39	0	F	2681
Bendigo	35-39	0	M	2435
Bendigo	35-39	1	F	36
Bendigo	35-39	1	M	36
Bendigo	40-44		F	165
Bendigo	40-44		M	163
Bendigo	40-44	0	F	2780
Bendigo	40-44	0	M	2534
Bendigo	40-44	1	F	41
Bendigo	40-44	1	M	30
Bendigo	45-49		F	178
Bendigo	45-49		M	184
Bendigo	45-49	0	F	2758
Bendigo	45-49	0	M	2573
Bendigo	45-49	1	F	46
Bendigo	45-49	1	M	42
Bendigo	50-54		F	187
Bendigo	50-54		M	180
Bendigo	50-54	0	F	2834
Bendigo	50-54	0	M	2510
Bendigo	50-54	1	F	36
Bendigo	50-54	1	M	29
Bendigo	55-59		F	174
Bendigo	55-59		M	199
Bendigo	55-59	0	F	2945
Bendigo	55-59	0	M	2540
Bendigo	55-59	1	F	28
Bendigo	55-59	1	M	33
Bendigo	60-64		F	189
Bendigo	60-64		M	158
Bendigo	60-64	0	F	2657
Bendigo	60-64	0	M	2441
Bendigo	60-64	1	F	24
Bendigo	60-64	1	M	13
Bendigo	65+		F	697
Bendigo	65+		M	558
Bendigo	65+	0	F	8474
Bendigo	65+	0	M	6837
Bendigo	65+	1	F	37
Bendigo	65+	1	M	26
Heathcote - Castlemaine - Kyneton	0-4		F	105
Heathcote - Castlemaine - Kyneton	0-4		M	102
Heathcote - Castlemaine - Kyneton	0-4	0	F	1122
Heathcote - Castlemaine - Kyneton	0-4	0	M	1117
Heathcote - Castlemaine - Kyneton	0-4	1	F	21
Heathcote - Castlemaine - Kyneton	0-4	1	M	13
Heathcote - Castlemaine - Kyneton	5-9		F	113
Heathcote - Castlemaine - Kyneton	5-9		M	119
Heathcote - Castlemaine - Kyneton	5-9	0	F	1261
Heathcote - Castlemaine - Kyneton	5-9	0	M	1340
Heathcote - Castlemaine - Kyneton	5-9	1	F	16
Heathcote - Castlemaine - Kyneton	5-9	1	M	18
Heathcote - Castlemaine - Kyneton	10-14		F	99
Heathcote - Castlemaine - Kyneton	10-14		M	94
Heathcote - Castlemaine - Kyneton	10-14	0	F	1291
Heathcote - Castlemaine - Kyneton	10-14	0	M	1331
Heathcote - Castlemaine - Kyneton	10-14	1	F	27
Heathcote - Castlemaine - Kyneton	10-14	1	M	17
Heathcote - Castlemaine - Kyneton	15-19		F	87
Heathcote - Castlemaine - Kyneton	15-19		M	100
Heathcote - Castlemaine - Kyneton	15-19	0	F	1175
Heathcote - Castlemaine - Kyneton	15-19	0	M	1271
Heathcote - Castlemaine - Kyneton	15-19	1	F	20
Heathcote - Castlemaine - Kyneton	15-19	1	M	15
Heathcote - Castlemaine - Kyneton	20-24		F	66
Heathcote - Castlemaine - Kyneton	20-24		M	60
Heathcote - Castlemaine - Kyneton	20-24	0	F	793
Heathcote - Castlemaine - Kyneton	20-24	0	M	927
Heathcote - Castlemaine - Kyneton	20-24	1	F	12
Heathcote - Castlemaine - Kyneton	20-24	1	M	20
Heathcote - Castlemaine - Kyneton	25-29		F	70
Heathcote - Castlemaine - Kyneton	25-29		M	67
Heathcote - Castlemaine - Kyneton	25-29	0	F	776
Heathcote - Castlemaine - Kyneton	25-29	0	M	864
Heathcote - Castlemaine - Kyneton	25-29	1	F	10
Heathcote - Castlemaine - Kyneton	25-29	1	M	20
Heathcote - Castlemaine - Kyneton	30-34		F	67
Heathcote - Castlemaine - Kyneton	30-34		M	61
Heathcote - Castlemaine - Kyneton	30-34	0	F	961
Heathcote - Castlemaine - Kyneton	30-34	0	M	943
Heathcote - Castlemaine - Kyneton	30-34	1	F	15
Heathcote - Castlemaine - Kyneton	30-34	1	M	11
Heathcote - Castlemaine - Kyneton	35-39		F	95
Heathcote - Castlemaine - Kyneton	35-39		M	81
Heathcote - Castlemaine - Kyneton	35-39	0	F	1233
Heathcote - Castlemaine - Kyneton	35-39	0	M	1134
Heathcote - Castlemaine - Kyneton	35-39	1	F	9
Heathcote - Castlemaine - Kyneton	35-39	1	M	17
Heathcote - Castlemaine - Kyneton	40-44		F	123
Heathcote - Castlemaine - Kyneton	40-44		M	94
Heathcote - Castlemaine - Kyneton	40-44	0	F	1521
Heathcote - Castlemaine - Kyneton	40-44	0	M	1417
Heathcote - Castlemaine - Kyneton	40-44	1	F	15
Heathcote - Castlemaine - Kyneton	40-44	1	M	21
Heathcote - Castlemaine - Kyneton	45-49		F	116
Heathcote - Castlemaine - Kyneton	45-49		M	142
Heathcote - Castlemaine - Kyneton	45-49	0	F	1673
Heathcote - Castlemaine - Kyneton	45-49	0	M	1563
Heathcote - Castlemaine - Kyneton	45-49	1	F	23
Heathcote - Castlemaine - Kyneton	45-49	1	M	22
Heathcote - Castlemaine - Kyneton	50-54		F	137
Heathcote - Castlemaine - Kyneton	50-54		M	113
Heathcote - Castlemaine - Kyneton	50-54	0	F	1785
Heathcote - Castlemaine - Kyneton	50-54	0	M	1631
Heathcote - Castlemaine - Kyneton	50-54	1	F	6
Heathcote - Castlemaine - Kyneton	50-54	1	M	13
Heathcote - Castlemaine - Kyneton	55-59		F	149
Heathcote - Castlemaine - Kyneton	55-59		M	146
Heathcote - Castlemaine - Kyneton	55-59	0	F	1760
Heathcote - Castlemaine - Kyneton	55-59	0	M	1703
Heathcote - Castlemaine - Kyneton	55-59	1	F	7
Heathcote - Castlemaine - Kyneton	55-59	1	M	13
Heathcote - Castlemaine - Kyneton	60-64		F	154
Heathcote - Castlemaine - Kyneton	60-64		M	157
Heathcote - Castlemaine - Kyneton	60-64	0	F	1718
Heathcote - Castlemaine - Kyneton	60-64	0	M	1694
Heathcote - Castlemaine - Kyneton	60-64	1	F	11
Heathcote - Castlemaine - Kyneton	60-64	1	M	18
Heathcote - Castlemaine - Kyneton	65+		F	552
Heathcote - Castlemaine - Kyneton	65+		M	446
Heathcote - Castlemaine - Kyneton	65+	0	F	4684
Heathcote - Castlemaine - Kyneton	65+	0	M	4428
Heathcote - Castlemaine - Kyneton	65+	1	F	14
Heathcote - Castlemaine - Kyneton	65+	1	M	10
Loddon - Elmore	0-4		F	27
Loddon - Elmore	0-4		M	22
Loddon - Elmore	0-4	0	F	255
Loddon - Elmore	0-4	0	M	258
Loddon - Elmore	0-4	1	F	12
Loddon - Elmore	0-4	1	M	9
Loddon - Elmore	5-9		F	32
Loddon - Elmore	5-9		M	43
Loddon - Elmore	5-9	0	F	285
Loddon - Elmore	5-9	0	M	304
Loddon - Elmore	5-9	1	F	12
Loddon - Elmore	5-9	1	M	9
Loddon - Elmore	10-14		F	36
Loddon - Elmore	10-14		M	47
Loddon - Elmore	10-14	0	F	304
Loddon - Elmore	10-14	0	M	301
Loddon - Elmore	10-14	1	F	15
Loddon - Elmore	10-14	1	M	10
Loddon - Elmore	15-19		F	39
Loddon - Elmore	15-19		M	33
Loddon - Elmore	15-19	0	F	296
Loddon - Elmore	15-19	0	M	293
Loddon - Elmore	15-19	1	F	8
Loddon - Elmore	15-19	1	M	12
Loddon - Elmore	20-24		F	13
Loddon - Elmore	20-24		M	20
Loddon - Elmore	20-24	0	F	172
Loddon - Elmore	20-24	0	M	168
Loddon - Elmore	20-24	1	F	12
Loddon - Elmore	20-24	1	M	3
Loddon - Elmore	25-29		F	14
Loddon - Elmore	25-29		M	19
Loddon - Elmore	25-29	0	F	160
Loddon - Elmore	25-29	0	M	166
Loddon - Elmore	25-29	1	F	3
Loddon - Elmore	30-34		F	21
Loddon - Elmore	30-34		M	21
Loddon - Elmore	30-34	0	F	217
Loddon - Elmore	30-34	0	M	184
Loddon - Elmore	30-34	1	F	5
Loddon - Elmore	35-39		F	16
Loddon - Elmore	35-39		M	23
Loddon - Elmore	35-39	0	F	265
Loddon - Elmore	35-39	0	M	246
Loddon - Elmore	35-39	1	M	3
Loddon - Elmore	40-44		F	34
Loddon - Elmore	40-44		M	33
Loddon - Elmore	40-44	0	F	275
Loddon - Elmore	40-44	0	M	296
Loddon - Elmore	40-44	1	F	3
Loddon - Elmore	40-44	1	M	3
Loddon - Elmore	45-49		F	32
Loddon - Elmore	45-49		M	37
Loddon - Elmore	45-49	0	F	355
Loddon - Elmore	45-49	0	M	354
Loddon - Elmore	45-49	1	F	9
Loddon - Elmore	50-54		F	45
Loddon - Elmore	50-54		M	37
Loddon - Elmore	50-54	0	F	425
Loddon - Elmore	50-54	0	M	401
Loddon - Elmore	50-54	1	F	6
Loddon - Elmore	50-54	1	M	8
Loddon - Elmore	55-59		F	35
Loddon - Elmore	55-59		M	54
Loddon - Elmore	55-59	0	F	422
Loddon - Elmore	55-59	0	M	506
Loddon - Elmore	55-59	1	F	10
Loddon - Elmore	55-59	1	M	7
Loddon - Elmore	60-64		F	29
Loddon - Elmore	60-64		M	36
Loddon - Elmore	60-64	0	F	442
Loddon - Elmore	60-64	0	M	473
Loddon - Elmore	60-64	1	F	3
Loddon - Elmore	65+		F	132
Loddon - Elmore	65+		M	131
Loddon - Elmore	65+	0	F	1136
Loddon - Elmore	65+	0	M	1249
Loddon - Elmore	65+	1	F	7
Loddon - Elmore	65+	1	M	10
Barwon - West	0-4		F	31
Barwon - West	0-4		M	39
Barwon - West	0-4	0	F	579
Barwon - West	0-4	0	M	601
Barwon - West	0-4	1	F	8
Barwon - West	0-4	1	M	7
Barwon - West	5-9		F	33
Barwon - West	5-9		M	48
Barwon - West	5-9	0	F	640
Barwon - West	5-9	0	M	704
Barwon - West	5-9	1	F	9
Barwon - West	5-9	1	M	9
Barwon - West	10-14		F	49
Barwon - West	10-14		M	38
Barwon - West	10-14	0	F	720
Barwon - West	10-14	0	M	722
Barwon - West	10-14	1	F	8
Barwon - West	10-14	1	M	12
Barwon - West	15-19		F	36
Barwon - West	15-19		M	40
Barwon - West	15-19	0	F	525
Barwon - West	15-19	0	M	617
Barwon - West	15-19	1	F	8
Barwon - West	15-19	1	M	15
Barwon - West	20-24		F	27
Barwon - West	20-24		M	28
Barwon - West	20-24	0	F	355
Barwon - West	20-24	0	M	437
Barwon - West	20-24	1	M	3
Barwon - West	25-29		F	11
Barwon - West	25-29		M	19
Barwon - West	25-29	0	F	368
Barwon - West	25-29	0	M	369
Barwon - West	30-34		F	28
Barwon - West	30-34		M	30
Barwon - West	30-34	0	F	562
Barwon - West	30-34	0	M	459
Barwon - West	30-34	1	F	6
Barwon - West	30-34	1	M	5
Barwon - West	35-39		F	36
Barwon - West	35-39		M	39
Barwon - West	35-39	0	F	645
Barwon - West	35-39	0	M	562
Barwon - West	35-39	1	F	7
Barwon - West	35-39	1	M	3
Barwon - West	40-44		F	37
Barwon - West	40-44		M	41
Barwon - West	40-44	0	F	656
Barwon - West	40-44	0	M	668
Barwon - West	40-44	1	F	4
Barwon - West	45-49		F	34
Barwon - West	45-49		M	41
Barwon - West	45-49	0	F	680
Barwon - West	45-49	0	M	679
Barwon - West	45-49	1	F	6
Barwon - West	45-49	1	M	3
Barwon - West	50-54		F	35
Barwon - West	50-54		M	35
Barwon - West	50-54	0	F	667
Barwon - West	50-54	0	M	639
Barwon - West	50-54	1	F	3
Barwon - West	55-59		F	35
Barwon - West	55-59		M	32
Barwon - West	55-59	0	F	604
Barwon - West	55-59	0	M	632
Barwon - West	55-59	1	F	4
Barwon - West	55-59	1	M	3
Barwon - West	60-64		F	42
Barwon - West	60-64		M	49
Barwon - West	60-64	0	F	559
Barwon - West	60-64	0	M	588
Barwon - West	60-64	1	M	6
Barwon - West	65+		F	91
Barwon - West	65+		M	74
Barwon - West	65+	0	F	1239
Barwon - West	65+	0	M	1298
Barwon - West	65+	1	F	4
Barwon - West	65+	1	M	7
Geelong	0-4		F	280
Geelong	0-4		M	320
Geelong	0-4	0	F	5245
Geelong	0-4	0	M	5544
Geelong	0-4	1	F	131
Geelong	0-4	1	M	118
Geelong	5-9		F	283
Geelong	5-9		M	291
Geelong	5-9	0	F	5123
Geelong	5-9	0	M	5293
Geelong	5-9	1	F	118
Geelong	5-9	1	M	109
Geelong	10-14		F	251
Geelong	10-14		M	276
Geelong	10-14	0	F	4881
Geelong	10-14	0	M	5215
Geelong	10-14	1	F	117
Geelong	10-14	1	M	104
Geelong	15-19		F	298
Geelong	15-19		M	295
Geelong	15-19	0	F	5558
Geelong	15-19	0	M	5681
Geelong	15-19	1	F	122
Geelong	15-19	1	M	104
Geelong	20-24		F	400
Geelong	20-24		M	390
Geelong	20-24	0	F	6247
Geelong	20-24	0	M	6464
Geelong	20-24	1	F	94
Geelong	20-24	1	M	95
Geelong	25-29		F	368
Geelong	25-29		M	370
Geelong	25-29	0	F	6059
Geelong	25-29	0	M	6007
Geelong	25-29	1	F	65
Geelong	25-29	1	M	64
Geelong	30-34		F	322
Geelong	30-34		M	336
Geelong	30-34	0	F	5911
Geelong	30-34	0	M	5753
Geelong	30-34	1	F	69
Geelong	30-34	1	M	61
Geelong	35-39		F	256
Geelong	35-39		M	269
Geelong	35-39	0	F	5503
Geelong	35-39	0	M	5266
Geelong	35-39	1	F	57
Geelong	35-39	1	M	65
Geelong	40-44		F	319
Geelong	40-44		M	330
Geelong	40-44	0	F	5950
Geelong	40-44	0	M	5609
Geelong	40-44	1	F	59
Geelong	40-44	1	M	50
Geelong	45-49		F	336
Geelong	45-49		M	364
Geelong	45-49	0	F	5901
Geelong	45-49	0	M	5511
Geelong	45-49	1	F	45
Geelong	45-49	1	M	70
Geelong	50-54		F	350
Geelong	50-54		M	309
Geelong	50-54	0	F	5923
Geelong	50-54	0	M	5400
Geelong	50-54	1	F	49
Geelong	50-54	1	M	53
Geelong	55-59		F	323
Geelong	55-59		M	306
Geelong	55-59	0	F	5717
Geelong	55-59	0	M	5199
Geelong	55-59	1	F	42
Geelong	55-59	1	M	36
Geelong	60-64		F	319
Geelong	60-64		M	290
Geelong	60-64	0	F	5243
Geelong	60-64	0	M	4702
Geelong	60-64	1	F	38
Geelong	60-64	1	M	36
