SA3_NAME16	Age	IncomeTotPersonal.max	Sex	adults
Queanbeyan	55-64	105000	M	209
Queanbeyan	55-64	157500	F	242
Queanbeyan	55-64	157500	M	433
Queanbeyan	55-64	Inf	F	89
Queanbeyan	55-64	Inf	M	289
Queanbeyan	65-74		F	251
Queanbeyan	65-74		M	259
Queanbeyan	65-74	0	F	109
Queanbeyan	65-74	0	M	90
Queanbeyan	65-74	7875	F	68
Queanbeyan	65-74	7875	M	52
Queanbeyan	65-74	15750	F	197
Queanbeyan	65-74	15750	M	165
Queanbeyan	65-74	21000	F	383
Queanbeyan	65-74	21000	M	286
Queanbeyan	65-74	26250	F	375
Queanbeyan	65-74	26250	M	251
Queanbeyan	65-74	34125	F	220
Queanbeyan	65-74	34125	M	178
Queanbeyan	65-74	42000	F	163
Queanbeyan	65-74	42000	M	174
Queanbeyan	65-74	52500	F	112
Queanbeyan	65-74	52500	M	204
Queanbeyan	65-74	65625	F	113
Queanbeyan	65-74	65625	M	216
Queanbeyan	65-74	78750	F	56
Queanbeyan	65-74	78750	M	106
Queanbeyan	65-74	91875	F	37
Queanbeyan	65-74	91875	M	96
Queanbeyan	65-74	105000	F	26
Queanbeyan	65-74	105000	M	63
Queanbeyan	65-74	157500	F	38
Queanbeyan	65-74	157500	M	79
Queanbeyan	65-74	Inf	F	9
Queanbeyan	65-74	Inf	M	63
Queanbeyan	75-84		F	147
Queanbeyan	75-84		M	139
Queanbeyan	75-84	0	F	31
Queanbeyan	75-84	0	M	26
Queanbeyan	75-84	7875	F	33
Queanbeyan	75-84	7875	M	27
Queanbeyan	75-84	15750	F	81
Queanbeyan	75-84	15750	M	71
Queanbeyan	75-84	21000	F	225
Queanbeyan	75-84	21000	M	183
Queanbeyan	75-84	26250	F	224
Queanbeyan	75-84	26250	M	136
Queanbeyan	75-84	34125	F	87
Queanbeyan	75-84	34125	M	97
Queanbeyan	75-84	42000	F	57
Queanbeyan	75-84	42000	M	73
Queanbeyan	75-84	52500	F	41
Queanbeyan	75-84	52500	M	45
Queanbeyan	75-84	65625	F	27
Queanbeyan	75-84	65625	M	46
Queanbeyan	75-84	78750	F	5
Queanbeyan	75-84	78750	M	25
Queanbeyan	75-84	91875	F	3
Queanbeyan	75-84	91875	M	13
Queanbeyan	75-84	105000	F	5
Queanbeyan	75-84	105000	M	9
Queanbeyan	75-84	157500	F	11
Queanbeyan	75-84	157500	M	18
Queanbeyan	75-84	Inf	F	11
Queanbeyan	75-84	Inf	M	15
Queanbeyan	85+		F	116
Queanbeyan	85+		M	63
Queanbeyan	85+	0	F	11
Queanbeyan	85+	0	M	8
Queanbeyan	85+	7875	F	8
Queanbeyan	85+	7875	M	5
Queanbeyan	85+	15750	F	24
Queanbeyan	85+	15750	M	15
Queanbeyan	85+	21000	F	51
Queanbeyan	85+	21000	M	54
Queanbeyan	85+	26250	F	114
Queanbeyan	85+	26250	M	46
Queanbeyan	85+	34125	F	53
Queanbeyan	85+	34125	M	16
Queanbeyan	85+	42000	F	29
Queanbeyan	85+	42000	M	10
Queanbeyan	85+	52500	F	17
Queanbeyan	85+	52500	M	9
Queanbeyan	85+	65625	F	3
Queanbeyan	85+	65625	M	9
Queanbeyan	85+	78750	M	3
Queanbeyan	85+	91875	F	3
Queanbeyan	85+	105000	F	4
Queanbeyan	85+	157500	F	5
Queanbeyan	85+	157500	M	3
Queanbeyan	85+	Inf	F	3
Queanbeyan	85+	Inf	M	3
Snowy Mountains	15-19		F	83
Snowy Mountains	15-19		M	91
Snowy Mountains	15-19	0	F	155
Snowy Mountains	15-19	0	M	202
Snowy Mountains	15-19	7875	F	131
Snowy Mountains	15-19	7875	M	119
Snowy Mountains	15-19	15750	F	51
Snowy Mountains	15-19	15750	M	32
Snowy Mountains	15-19	21000	F	21
Snowy Mountains	15-19	21000	M	28
Snowy Mountains	15-19	26250	F	23
Snowy Mountains	15-19	26250	M	39
Snowy Mountains	15-19	34125	F	36
Snowy Mountains	15-19	34125	M	34
Snowy Mountains	15-19	42000	F	15
Snowy Mountains	15-19	42000	M	26
Snowy Mountains	15-19	52500	F	4
Snowy Mountains	15-19	52500	M	16
Snowy Mountains	15-19	65625	M	3
Snowy Mountains	15-19	Inf	F	3
Snowy Mountains	20-24		F	52
Snowy Mountains	20-24		M	80
Snowy Mountains	20-24	0	F	22
Snowy Mountains	20-24	0	M	27
Snowy Mountains	20-24	7875	F	17
Snowy Mountains	20-24	7875	M	15
Snowy Mountains	20-24	15750	F	44
Snowy Mountains	20-24	15750	M	31
Snowy Mountains	20-24	21000	F	38
Snowy Mountains	20-24	21000	M	43
Snowy Mountains	20-24	26250	F	49
Snowy Mountains	20-24	26250	M	60
Snowy Mountains	20-24	34125	F	73
Snowy Mountains	20-24	34125	M	63
Snowy Mountains	20-24	42000	F	83
Snowy Mountains	20-24	42000	M	92
Snowy Mountains	20-24	52500	F	55
Snowy Mountains	20-24	52500	M	83
Snowy Mountains	20-24	65625	F	24
Snowy Mountains	20-24	65625	M	51
Snowy Mountains	20-24	78750	F	11
Snowy Mountains	20-24	78750	M	20
Snowy Mountains	20-24	91875	F	3
Snowy Mountains	20-24	91875	M	17
Snowy Mountains	20-24	105000	M	3
Snowy Mountains	20-24	157500	M	3
Snowy Mountains	20-24	Inf	F	5
Snowy Mountains	25-34		F	103
Snowy Mountains	25-34		M	187
Snowy Mountains	25-34	0	F	39
Snowy Mountains	25-34	0	M	29
Snowy Mountains	25-34	7875	F	36
Snowy Mountains	25-34	7875	M	13
Snowy Mountains	25-34	15750	F	74
Snowy Mountains	25-34	15750	M	42
Snowy Mountains	25-34	21000	F	53
Snowy Mountains	25-34	21000	M	38
Snowy Mountains	25-34	26250	F	71
Snowy Mountains	25-34	26250	M	33
Snowy Mountains	25-34	34125	F	128
Snowy Mountains	25-34	34125	M	59
Snowy Mountains	25-34	42000	F	146
Snowy Mountains	25-34	42000	M	101
Snowy Mountains	25-34	52500	F	143
Snowy Mountains	25-34	52500	M	166
Snowy Mountains	25-34	65625	F	94
Snowy Mountains	25-34	65625	M	193
Snowy Mountains	25-34	78750	F	45
Snowy Mountains	25-34	78750	M	101
Snowy Mountains	25-34	91875	F	45
Snowy Mountains	25-34	91875	M	71
Snowy Mountains	25-34	105000	F	20
Snowy Mountains	25-34	105000	M	39
Snowy Mountains	25-34	157500	F	15
Snowy Mountains	25-34	157500	M	57
Snowy Mountains	25-34	Inf	F	13
Snowy Mountains	25-34	Inf	M	13
Snowy Mountains	35-44		F	98
Snowy Mountains	35-44		M	173
Snowy Mountains	35-44	0	F	59
Snowy Mountains	35-44	0	M	20
Snowy Mountains	35-44	7875	F	32
Snowy Mountains	35-44	7875	M	11
Snowy Mountains	35-44	15750	F	55
Snowy Mountains	35-44	15750	M	36
Snowy Mountains	35-44	21000	F	79
Snowy Mountains	35-44	21000	M	41
Snowy Mountains	35-44	26250	F	88
Snowy Mountains	35-44	26250	M	36
Snowy Mountains	35-44	34125	F	123
Snowy Mountains	35-44	34125	M	63
Snowy Mountains	35-44	42000	F	146
Snowy Mountains	35-44	42000	M	75
Snowy Mountains	35-44	52500	F	109
Snowy Mountains	35-44	52500	M	143
Snowy Mountains	35-44	65625	F	114
Snowy Mountains	35-44	65625	M	146
Snowy Mountains	35-44	78750	F	72
Snowy Mountains	35-44	78750	M	115
Snowy Mountains	35-44	91875	F	50
Snowy Mountains	35-44	91875	M	109
Snowy Mountains	35-44	105000	F	36
Snowy Mountains	35-44	105000	M	77
Snowy Mountains	35-44	157500	F	46
Snowy Mountains	35-44	157500	M	101
Snowy Mountains	35-44	Inf	F	16
Snowy Mountains	35-44	Inf	M	41
Snowy Mountains	45-54		F	138
Snowy Mountains	45-54		M	173
Snowy Mountains	45-54	0	F	78
Snowy Mountains	45-54	0	M	38
Snowy Mountains	45-54	7875	F	29
Snowy Mountains	45-54	7875	M	22
Snowy Mountains	45-54	15750	F	82
Snowy Mountains	45-54	15750	M	42
Snowy Mountains	45-54	21000	F	79
Snowy Mountains	45-54	21000	M	59
Snowy Mountains	45-54	26250	F	97
Snowy Mountains	45-54	26250	M	78
Snowy Mountains	45-54	34125	F	151
Snowy Mountains	45-54	34125	M	98
Snowy Mountains	45-54	42000	F	166
Snowy Mountains	45-54	42000	M	120
Snowy Mountains	45-54	52500	F	155
Snowy Mountains	45-54	52500	M	143
Snowy Mountains	45-54	65625	F	126
Snowy Mountains	45-54	65625	M	188
Snowy Mountains	45-54	78750	F	112
Snowy Mountains	45-54	78750	M	129
Snowy Mountains	45-54	91875	F	77
Snowy Mountains	45-54	91875	M	108
Snowy Mountains	45-54	105000	F	56
Snowy Mountains	45-54	105000	M	85
Snowy Mountains	45-54	157500	F	62
Snowy Mountains	45-54	157500	M	113
Snowy Mountains	45-54	Inf	F	31
Snowy Mountains	45-54	Inf	M	61
Snowy Mountains	55-64		F	107
Snowy Mountains	55-64		M	149
Snowy Mountains	55-64	0	F	97
Snowy Mountains	55-64	0	M	43
Snowy Mountains	55-64	7875	F	56
Snowy Mountains	55-64	7875	M	26
Snowy Mountains	55-64	15750	F	110
Snowy Mountains	55-64	15750	M	83
Snowy Mountains	55-64	21000	F	134
Snowy Mountains	55-64	21000	M	89
Snowy Mountains	55-64	26250	F	116
Snowy Mountains	55-64	26250	M	107
Snowy Mountains	55-64	34125	F	128
Snowy Mountains	55-64	34125	M	107
Snowy Mountains	55-64	42000	F	129
Snowy Mountains	55-64	42000	M	138
Snowy Mountains	55-64	52500	F	118
Snowy Mountains	55-64	52500	M	166
Snowy Mountains	55-64	65625	F	101
Snowy Mountains	55-64	65625	M	163
Snowy Mountains	55-64	78750	F	71
Snowy Mountains	55-64	78750	M	106
Snowy Mountains	55-64	91875	F	50
Snowy Mountains	55-64	91875	M	87
Snowy Mountains	55-64	105000	F	40
Snowy Mountains	55-64	105000	M	66
Snowy Mountains	55-64	157500	F	39
Snowy Mountains	55-64	157500	M	79
Snowy Mountains	55-64	Inf	F	15
Snowy Mountains	55-64	Inf	M	52
Snowy Mountains	65-74		F	118
Snowy Mountains	65-74		M	134
Snowy Mountains	65-74	0	F	35
Snowy Mountains	65-74	0	M	34
Snowy Mountains	65-74	7875	F	45
Snowy Mountains	65-74	7875	M	29
Snowy Mountains	65-74	15750	F	118
Snowy Mountains	65-74	15750	M	89
Snowy Mountains	65-74	21000	F	215
Snowy Mountains	65-74	21000	M	190
Snowy Mountains	65-74	26250	F	167
Snowy Mountains	65-74	26250	M	163
Snowy Mountains	65-74	34125	F	110
Snowy Mountains	65-74	34125	M	112
Snowy Mountains	65-74	42000	F	73
Snowy Mountains	65-74	42000	M	85
Snowy Mountains	65-74	52500	F	68
Snowy Mountains	65-74	52500	M	101
Snowy Mountains	65-74	65625	F	37
Snowy Mountains	65-74	65625	M	76
Snowy Mountains	65-74	78750	F	21
Snowy Mountains	65-74	78750	M	36
Snowy Mountains	65-74	91875	F	13
Snowy Mountains	65-74	91875	M	26
Snowy Mountains	65-74	105000	F	10
Snowy Mountains	65-74	105000	M	24
Snowy Mountains	65-74	157500	F	7
Snowy Mountains	65-74	157500	M	21
Snowy Mountains	65-74	Inf	F	9
Snowy Mountains	65-74	Inf	M	20
Snowy Mountains	75-84		F	94
Snowy Mountains	75-84		M	74
Snowy Mountains	75-84	0	F	14
Snowy Mountains	75-84	0	M	18
Snowy Mountains	75-84	7875	F	9
Snowy Mountains	75-84	7875	M	15
Snowy Mountains	75-84	15750	F	52
Snowy Mountains	75-84	15750	M	68
Snowy Mountains	75-84	21000	F	115
Snowy Mountains	75-84	21000	M	138
Snowy Mountains	75-84	26250	F	121
Snowy Mountains	75-84	26250	M	79
Snowy Mountains	75-84	34125	F	59
Snowy Mountains	75-84	34125	M	62
Snowy Mountains	75-84	42000	F	29
Snowy Mountains	75-84	42000	M	35
Snowy Mountains	75-84	52500	F	21
Snowy Mountains	75-84	52500	M	27
Snowy Mountains	75-84	65625	F	18
Snowy Mountains	75-84	65625	M	21
Snowy Mountains	75-84	78750	F	7
Snowy Mountains	75-84	78750	M	11
Snowy Mountains	75-84	91875	F	13
Snowy Mountains	75-84	91875	M	8
Snowy Mountains	75-84	105000	F	4
Snowy Mountains	75-84	105000	M	3
Snowy Mountains	75-84	157500	F	4
Snowy Mountains	75-84	157500	M	6
Snowy Mountains	75-84	Inf	M	9
Snowy Mountains	85+		F	86
Snowy Mountains	85+		M	32
Snowy Mountains	85+	0	F	8
Snowy Mountains	85+	0	M	3
Snowy Mountains	85+	15750	F	13
Snowy Mountains	85+	15750	M	6
Snowy Mountains	85+	21000	F	42
Snowy Mountains	85+	21000	M	31
Snowy Mountains	85+	26250	F	72
Snowy Mountains	85+	26250	M	28
Snowy Mountains	85+	34125	F	29
Snowy Mountains	85+	34125	M	17
Snowy Mountains	85+	42000	F	4
Snowy Mountains	85+	42000	M	17
Snowy Mountains	85+	52500	F	11
Snowy Mountains	85+	52500	M	5
Snowy Mountains	85+	65625	F	10
Snowy Mountains	85+	65625	M	3
Snowy Mountains	85+	78750	M	8
Snowy Mountains	85+	105000	M	3
Snowy Mountains	85+	157500	M	3
South Coast	15-19		F	235
South Coast	15-19		M	266
South Coast	15-19	0	F	545
South Coast	15-19	0	M	670
South Coast	15-19	7875	F	505
South Coast	15-19	7875	M	388
South Coast	15-19	15750	F	191
South Coast	15-19	15750	M	132
South Coast	15-19	21000	F	72
South Coast	15-19	21000	M	89
South Coast	15-19	26250	F	108
South Coast	15-19	26250	M	116
South Coast	15-19	34125	F	60
South Coast	15-19	34125	M	84
South Coast	15-19	42000	F	39
South Coast	15-19	42000	M	43
South Coast	15-19	52500	F	10
South Coast	15-19	52500	M	22
South Coast	15-19	65625	F	5
South Coast	15-19	65625	M	8
South Coast	15-19	78750	F	5
South Coast	15-19	Inf	F	3
South Coast	15-19	Inf	M	3
South Coast	20-24		F	113
South Coast	20-24		M	133
South Coast	20-24	0	F	69
South Coast	20-24	0	M	58
South Coast	20-24	7875	F	58
South Coast	20-24	7875	M	52
South Coast	20-24	15750	F	140
South Coast	20-24	15750	M	152
South Coast	20-24	21000	F	126
South Coast	20-24	21000	M	83
South Coast	20-24	26250	F	137
South Coast	20-24	26250	M	135
South Coast	20-24	34125	F	205
South Coast	20-24	34125	M	162
South Coast	20-24	42000	F	171
South Coast	20-24	42000	M	203
South Coast	20-24	52500	F	101
South Coast	20-24	52500	M	150
South Coast	20-24	65625	F	41
South Coast	20-24	65625	M	77
South Coast	20-24	78750	F	18
South Coast	20-24	78750	M	33
South Coast	20-24	91875	F	9
South Coast	20-24	91875	M	13
South Coast	20-24	105000	M	12
South Coast	20-24	157500	M	5
South Coast	20-24	Inf	F	3
South Coast	20-24	Inf	M	3
South Coast	25-34		F	227
South Coast	25-34		M	243
South Coast	25-34	0	F	113
South Coast	25-34	0	M	80
South Coast	25-34	7875	F	100
South Coast	25-34	7875	M	34
South Coast	25-34	15750	F	218
South Coast	25-34	15750	M	164
South Coast	25-34	21000	F	198
South Coast	25-34	21000	M	127
South Coast	25-34	26250	F	276
South Coast	25-34	26250	M	129
South Coast	25-34	34125	F	355
South Coast	25-34	34125	M	195
South Coast	25-34	42000	F	337
South Coast	25-34	42000	M	337
South Coast	25-34	52500	F	275
South Coast	25-34	52500	M	366
South Coast	25-34	65625	F	215
South Coast	25-34	65625	M	326
South Coast	25-34	78750	F	128
South Coast	25-34	78750	M	193
South Coast	25-34	91875	F	78
South Coast	25-34	91875	M	109
South Coast	25-34	105000	F	39
South Coast	25-34	105000	M	82
South Coast	25-34	157500	F	25
South Coast	25-34	157500	M	78
South Coast	25-34	Inf	F	13
South Coast	25-34	Inf	M	28
South Coast	35-44		F	283
South Coast	35-44		M	285
South Coast	35-44	0	F	169
South Coast	35-44	0	M	79
South Coast	35-44	7875	F	110
South Coast	35-44	7875	M	46
South Coast	35-44	15750	F	247
South Coast	35-44	15750	M	163
South Coast	35-44	21000	F	308
South Coast	35-44	21000	M	164
South Coast	35-44	26250	F	363
South Coast	35-44	26250	M	211
South Coast	35-44	34125	F	442
South Coast	35-44	34125	M	219
South Coast	35-44	42000	F	410
South Coast	35-44	42000	M	326
South Coast	35-44	52500	F	359
South Coast	35-44	52500	M	394
South Coast	35-44	65625	F	287
South Coast	35-44	65625	M	404
South Coast	35-44	78750	F	179
South Coast	35-44	78750	M	259
South Coast	35-44	91875	F	112
South Coast	35-44	91875	M	174
South Coast	35-44	105000	F	84
South Coast	35-44	105000	M	136
South Coast	35-44	157500	F	75
South Coast	35-44	157500	M	151
South Coast	35-44	Inf	F	31
South Coast	35-44	Inf	M	80
South Coast	45-54		F	393
South Coast	45-54		M	456
South Coast	45-54	0	F	213
South Coast	45-54	0	M	110
South Coast	45-54	7875	F	143
South Coast	45-54	7875	M	83
South Coast	45-54	15750	F	349
South Coast	45-54	15750	M	254
South Coast	45-54	21000	F	426
South Coast	45-54	21000	M	306
South Coast	45-54	26250	F	492
South Coast	45-54	26250	M	320
South Coast	45-54	34125	F	596
South Coast	45-54	34125	M	330
South Coast	45-54	42000	F	617
South Coast	45-54	42000	M	382
South Coast	45-54	52500	F	500
South Coast	45-54	52500	M	561
South Coast	45-54	65625	F	396
South Coast	45-54	65625	M	546
South Coast	45-54	78750	F	239
South Coast	45-54	78750	M	316
South Coast	45-54	91875	F	190
South Coast	45-54	91875	M	276
South Coast	45-54	105000	F	143
South Coast	45-54	105000	M	180
South Coast	45-54	157500	F	118
South Coast	45-54	157500	M	232
South Coast	45-54	Inf	F	50
South Coast	45-54	Inf	M	115
South Coast	55-64		F	579
South Coast	55-64		M	550
South Coast	55-64	0	F	540
South Coast	55-64	0	M	289
South Coast	55-64	7875	F	318
South Coast	55-64	7875	M	189
South Coast	55-64	15750	F	742
South Coast	55-64	15750	M	492
South Coast	55-64	21000	F	795
South Coast	55-64	21000	M	588
South Coast	55-64	26250	F	738
South Coast	55-64	26250	M	609
South Coast	55-64	34125	F	688
South Coast	55-64	34125	M	520
South Coast	55-64	42000	F	544
South Coast	55-64	42000	M	566
South Coast	55-64	52500	F	553
South Coast	55-64	52500	M	653
South Coast	55-64	65625	F	470
South Coast	55-64	65625	M	602
South Coast	55-64	78750	F	259
South Coast	55-64	78750	M	376
South Coast	55-64	91875	F	203
South Coast	55-64	91875	M	272
South Coast	55-64	105000	F	128
South Coast	55-64	105000	M	185
South Coast	55-64	157500	F	120
South Coast	55-64	157500	M	216
South Coast	55-64	Inf	F	58
South Coast	55-64	Inf	M	132
South Coast	65-74		F	613
South Coast	65-74		M	562
South Coast	65-74	0	F	199
South Coast	65-74	0	M	143
South Coast	65-74	7875	F	180
South Coast	65-74	7875	M	135
South Coast	65-74	15750	F	630
South Coast	65-74	15750	M	555
South Coast	65-74	21000	F	1300
South Coast	65-74	21000	M	1214
South Coast	65-74	26250	F	1019
South Coast	65-74	26250	M	871
South Coast	65-74	34125	F	721
South Coast	65-74	34125	M	613
South Coast	65-74	42000	F	404
South Coast	65-74	42000	M	508
South Coast	65-74	52500	F	281
South Coast	65-74	52500	M	404
South Coast	65-74	65625	F	182
South Coast	65-74	65625	M	397
South Coast	65-74	78750	F	86
South Coast	65-74	78750	M	189
South Coast	65-74	91875	F	63
South Coast	65-74	91875	M	88
South Coast	65-74	105000	F	34
South Coast	65-74	105000	M	68
South Coast	65-74	157500	F	37
South Coast	65-74	157500	M	99
South Coast	65-74	Inf	F	29
South Coast	65-74	Inf	M	63
South Coast	75-84		F	506
South Coast	75-84		M	433
South Coast	75-84	0	F	48
South Coast	75-84	0	M	45
South Coast	75-84	7875	F	64
South Coast	75-84	7875	M	44
South Coast	75-84	15750	F	253
South Coast	75-84	15750	M	253
South Coast	75-84	21000	F	715
South Coast	75-84	21000	M	757
South Coast	75-84	26250	F	714
South Coast	75-84	26250	M	452
South Coast	75-84	34125	F	284
South Coast	75-84	34125	M	322
South Coast	75-84	42000	F	163
South Coast	75-84	42000	M	232
South Coast	75-84	52500	F	116
South Coast	75-84	52500	M	149
South Coast	75-84	65625	F	67
South Coast	75-84	65625	M	111
South Coast	75-84	78750	F	22
South Coast	75-84	78750	M	41
South Coast	75-84	91875	F	9
South Coast	75-84	91875	M	22
South Coast	75-84	105000	F	15
South Coast	75-84	105000	M	15
South Coast	75-84	157500	F	13
South Coast	75-84	157500	M	28
South Coast	75-84	Inf	F	17
South Coast	75-84	Inf	M	19
South Coast	85+		F	436
South Coast	85+		M	221
South Coast	85+	0	F	19
South Coast	85+	0	M	18
South Coast	85+	7875	F	25
South Coast	85+	7875	M	3
South Coast	85+	15750	F	66
South Coast	85+	15750	M	48
South Coast	85+	21000	F	219
South Coast	85+	21000	M	204
South Coast	85+	26250	F	313
South Coast	85+	26250	M	135
South Coast	85+	34125	F	160
South Coast	85+	34125	M	77
South Coast	85+	42000	F	70
South Coast	85+	42000	M	64
South Coast	85+	52500	F	49
South Coast	85+	52500	M	48
South Coast	85+	65625	F	35
South Coast	85+	65625	M	40
South Coast	85+	78750	F	20
South Coast	85+	78750	M	28
South Coast	85+	91875	F	11
South Coast	85+	91875	M	9
South Coast	85+	105000	F	3
South Coast	85+	105000	M	9
South Coast	85+	157500	F	11
South Coast	85+	157500	M	14
South Coast	85+	Inf	F	16
South Coast	85+	Inf	M	13
Goulburn - Mulwaree	15-19		F	127
Goulburn - Mulwaree	15-19		M	152
Goulburn - Mulwaree	15-19	0	F	359
Goulburn - Mulwaree	15-19	0	M	409
Goulburn - Mulwaree	15-19	7875	F	234
Goulburn - Mulwaree	15-19	7875	M	180
