SA4_NAME16	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Sydney - Outer West and Blue Mountains	20-24		F	726
Sydney - Outer West and Blue Mountains	20-24		M	813
Sydney - Outer West and Blue Mountains	20-24	0	F	8603
Sydney - Outer West and Blue Mountains	20-24	0	M	8933
Sydney - Outer West and Blue Mountains	20-24	1	F	695
Sydney - Outer West and Blue Mountains	20-24	1	M	541
Sydney - Outer West and Blue Mountains	25-34		F	1519
Sydney - Outer West and Blue Mountains	25-34		M	1737
Sydney - Outer West and Blue Mountains	25-34	0	F	17699
Sydney - Outer West and Blue Mountains	25-34	0	M	17547
Sydney - Outer West and Blue Mountains	25-34	1	F	2303
Sydney - Outer West and Blue Mountains	25-34	1	M	1280
Sydney - Outer West and Blue Mountains	35-44		F	1312
Sydney - Outer West and Blue Mountains	35-44		M	1549
Sydney - Outer West and Blue Mountains	35-44	0	F	16385
Sydney - Outer West and Blue Mountains	35-44	0	M	16757
Sydney - Outer West and Blue Mountains	35-44	1	F	3389
Sydney - Outer West and Blue Mountains	35-44	1	M	1961
Sydney - Outer West and Blue Mountains	45-54		F	1323
Sydney - Outer West and Blue Mountains	45-54		M	1364
Sydney - Outer West and Blue Mountains	45-54	0	F	15437
Sydney - Outer West and Blue Mountains	45-54	0	M	15718
Sydney - Outer West and Blue Mountains	45-54	1	F	4140
Sydney - Outer West and Blue Mountains	45-54	1	M	2406
Sydney - Outer West and Blue Mountains	55-64		F	1229
Sydney - Outer West and Blue Mountains	55-64		M	1256
Sydney - Outer West and Blue Mountains	55-64	0	F	14224
Sydney - Outer West and Blue Mountains	55-64	0	M	14440
Sydney - Outer West and Blue Mountains	55-64	1	F	4229
Sydney - Outer West and Blue Mountains	55-64	1	M	2428
Sydney - Outer West and Blue Mountains	65-74		F	1237
Sydney - Outer West and Blue Mountains	65-74		M	1055
Sydney - Outer West and Blue Mountains	65-74	0	F	10236
Sydney - Outer West and Blue Mountains	65-74	0	M	10196
Sydney - Outer West and Blue Mountains	65-74	1	F	2110
Sydney - Outer West and Blue Mountains	65-74	1	M	1524
Sydney - Outer West and Blue Mountains	75-84		F	914
Sydney - Outer West and Blue Mountains	75-84		M	647
Sydney - Outer West and Blue Mountains	75-84	0	F	4995
Sydney - Outer West and Blue Mountains	75-84	0	M	4023
Sydney - Outer West and Blue Mountains	75-84	1	F	622
Sydney - Outer West and Blue Mountains	75-84	1	M	540
Sydney - Outer West and Blue Mountains	85+		F	452
Sydney - Outer West and Blue Mountains	85+		M	254
Sydney - Outer West and Blue Mountains	85+	0	F	2454
Sydney - Outer West and Blue Mountains	85+	0	M	1191
Sydney - Outer West and Blue Mountains	85+	1	F	107
Sydney - Outer West and Blue Mountains	85+	1	M	112
Sydney - Parramatta	15-19		F	928
Sydney - Parramatta	15-19		M	1088
Sydney - Parramatta	15-19	0	F	10211
Sydney - Parramatta	15-19	0	M	11056
Sydney - Parramatta	15-19	1	F	716
Sydney - Parramatta	15-19	1	M	660
Sydney - Parramatta	20-24		F	1224
Sydney - Parramatta	20-24		M	1676
Sydney - Parramatta	20-24	0	F	12470
Sydney - Parramatta	20-24	0	M	14691
Sydney - Parramatta	20-24	1	F	1138
Sydney - Parramatta	20-24	1	M	986
Sydney - Parramatta	25-34		F	3484
Sydney - Parramatta	25-34		M	4595
Sydney - Parramatta	25-34	0	F	34974
Sydney - Parramatta	25-34	0	M	37800
Sydney - Parramatta	25-34	1	F	4255
Sydney - Parramatta	25-34	1	M	2893
Sydney - Parramatta	35-44		F	2268
Sydney - Parramatta	35-44		M	3182
Sydney - Parramatta	35-44	0	F	24485
Sydney - Parramatta	35-44	0	M	28623
Sydney - Parramatta	35-44	1	F	4718
Sydney - Parramatta	35-44	1	M	3247
Sydney - Parramatta	45-54		F	1864
Sydney - Parramatta	45-54		M	2210
Sydney - Parramatta	45-54	0	F	19707
Sydney - Parramatta	45-54	0	M	20774
Sydney - Parramatta	45-54	1	F	4714
Sydney - Parramatta	45-54	1	M	3081
Sydney - Parramatta	55-64		F	1539
Sydney - Parramatta	55-64		M	1763
Sydney - Parramatta	55-64	0	F	16280
Sydney - Parramatta	55-64	0	M	16834
Sydney - Parramatta	55-64	1	F	4216
Sydney - Parramatta	55-64	1	M	2702
Sydney - Parramatta	65-74		F	1217
Sydney - Parramatta	65-74		M	1230
Sydney - Parramatta	65-74	0	F	11194
Sydney - Parramatta	65-74	0	M	11261
Sydney - Parramatta	65-74	1	F	2300
Sydney - Parramatta	65-74	1	M	1612
Sydney - Parramatta	75-84		F	1037
Sydney - Parramatta	75-84		M	822
Sydney - Parramatta	75-84	0	F	6995
Sydney - Parramatta	75-84	0	M	5941
Sydney - Parramatta	75-84	1	F	871
Sydney - Parramatta	75-84	1	M	768
Sydney - Parramatta	85+		F	765
Sydney - Parramatta	85+		M	412
Sydney - Parramatta	85+	0	F	3898
Sydney - Parramatta	85+	0	M	2151
Sydney - Parramatta	85+	1	F	157
Sydney - Parramatta	85+	1	M	201
Sydney - Ryde	15-19		F	264
Sydney - Ryde	15-19		M	304
Sydney - Ryde	15-19	0	F	4525
Sydney - Ryde	15-19	0	M	5259
Sydney - Ryde	15-19	1	F	229
Sydney - Ryde	15-19	1	M	250
Sydney - Ryde	20-24		F	374
Sydney - Ryde	20-24		M	348
Sydney - Ryde	20-24	0	F	6447
Sydney - Ryde	20-24	0	M	6382
Sydney - Ryde	20-24	1	F	352
Sydney - Ryde	20-24	1	M	336
Sydney - Ryde	25-34		F	788
Sydney - Ryde	25-34		M	804
Sydney - Ryde	25-34	0	F	12882
Sydney - Ryde	25-34	0	M	12587
Sydney - Ryde	25-34	1	F	1031
Sydney - Ryde	25-34	1	M	764
Sydney - Ryde	35-44		F	587
Sydney - Ryde	35-44		M	637
Sydney - Ryde	35-44	0	F	10966
Sydney - Ryde	35-44	0	M	10878
Sydney - Ryde	35-44	1	F	1688
Sydney - Ryde	35-44	1	M	1105
Sydney - Ryde	45-54		F	488
Sydney - Ryde	45-54		M	549
Sydney - Ryde	45-54	0	F	9512
Sydney - Ryde	45-54	0	M	9272
Sydney - Ryde	45-54	1	F	2303
Sydney - Ryde	45-54	1	M	1514
Sydney - Ryde	55-64		F	486
Sydney - Ryde	55-64		M	467
Sydney - Ryde	55-64	0	F	7773
Sydney - Ryde	55-64	0	M	7656
Sydney - Ryde	55-64	1	F	2399
Sydney - Ryde	55-64	1	M	1504
Sydney - Ryde	65-74		F	435
Sydney - Ryde	65-74		M	381
Sydney - Ryde	65-74	0	F	5541
Sydney - Ryde	65-74	0	M	5495
Sydney - Ryde	65-74	1	F	1259
Sydney - Ryde	65-74	1	M	846
Sydney - Ryde	75-84		F	456
Sydney - Ryde	75-84		M	307
Sydney - Ryde	75-84	0	F	3860
Sydney - Ryde	75-84	0	M	3012
Sydney - Ryde	75-84	1	F	534
Sydney - Ryde	75-84	1	M	472
Sydney - Ryde	85+		F	433
Sydney - Ryde	85+		M	191
Sydney - Ryde	85+	0	F	2569
Sydney - Ryde	85+	0	M	1434
Sydney - Ryde	85+	1	F	139
Sydney - Ryde	85+	1	M	158
Sydney - South West	15-19		F	1215
Sydney - South West	15-19		M	1341
Sydney - South West	15-19	0	F	11889
Sydney - South West	15-19	0	M	12922
Sydney - South West	15-19	1	F	905
Sydney - South West	15-19	1	M	765
Sydney - South West	20-24		F	1096
Sydney - South West	20-24		M	1245
Sydney - South West	20-24	0	F	12254
Sydney - South West	20-24	0	M	12932
Sydney - South West	20-24	1	F	1314
Sydney - South West	20-24	1	M	1034
Sydney - South West	25-34		F	2281
Sydney - South West	25-34		M	2359
Sydney - South West	25-34	0	F	24009
Sydney - South West	25-34	0	M	23504
Sydney - South West	25-34	1	F	3673
Sydney - South West	25-34	1	M	2312
Sydney - South West	35-44		F	2154
Sydney - South West	35-44		M	2114
Sydney - South West	35-44	0	F	21546
Sydney - South West	35-44	0	M	21613
Sydney - South West	35-44	1	F	4917
Sydney - South West	35-44	1	M	2931
Sydney - South West	45-54		F	1937
Sydney - South West	45-54		M	2160
Sydney - South West	45-54	0	F	20134
Sydney - South West	45-54	0	M	21396
Sydney - South West	45-54	1	F	5279
Sydney - South West	45-54	1	M	3377
Sydney - South West	55-64		F	1753
Sydney - South West	55-64		M	1751
Sydney - South West	55-64	0	F	17062
Sydney - South West	55-64	0	M	17760
Sydney - South West	55-64	1	F	4574
Sydney - South West	55-64	1	M	2707
Sydney - South West	65-74		F	1361
Sydney - South West	65-74		M	1274
Sydney - South West	65-74	0	F	10782
Sydney - South West	65-74	0	M	10973
Sydney - South West	65-74	1	F	2096
Sydney - South West	65-74	1	M	1440
Sydney - South West	75-84		F	966
Sydney - South West	75-84		M	787
Sydney - South West	75-84	0	F	6383
Sydney - South West	75-84	0	M	5296
Sydney - South West	75-84	1	F	741
Sydney - South West	75-84	1	M	725
Sydney - South West	85+		F	420
Sydney - South West	85+		M	274
Sydney - South West	85+	0	F	2889
Sydney - South West	85+	0	M	1708
Sydney - South West	85+	1	F	121
Sydney - South West	85+	1	M	134
Sydney - Sutherland	15-19		F	365
Sydney - Sutherland	15-19		M	394
Sydney - Sutherland	15-19	0	F	5755
Sydney - Sutherland	15-19	0	M	6090
Sydney - Sutherland	15-19	1	F	255
Sydney - Sutherland	15-19	1	M	226
Sydney - Sutherland	20-24		F	276
Sydney - Sutherland	20-24		M	306
Sydney - Sutherland	20-24	0	F	5557
Sydney - Sutherland	20-24	0	M	5906
Sydney - Sutherland	20-24	1	F	343
Sydney - Sutherland	20-24	1	M	282
Sydney - Sutherland	25-34		F	722
Sydney - Sutherland	25-34		M	712
Sydney - Sutherland	25-34	0	F	11710
Sydney - Sutherland	25-34	0	M	11276
Sydney - Sutherland	25-34	1	F	1044
Sydney - Sutherland	25-34	1	M	716
Sydney - Sutherland	35-44		F	704
Sydney - Sutherland	35-44		M	753
Sydney - Sutherland	35-44	0	F	12712
Sydney - Sutherland	35-44	0	M	12690
Sydney - Sutherland	35-44	1	F	2076
Sydney - Sutherland	35-44	1	M	1144
Sydney - Sutherland	45-54		F	688
Sydney - Sutherland	45-54		M	734
Sydney - Sutherland	45-54	0	F	11766
Sydney - Sutherland	45-54	0	M	12013
Sydney - Sutherland	45-54	1	F	3096
Sydney - Sutherland	45-54	1	M	1894
Sydney - Sutherland	55-64		F	656
Sydney - Sutherland	55-64		M	663
Sydney - Sutherland	55-64	0	F	9796
Sydney - Sutherland	55-64	0	M	10405
Sydney - Sutherland	55-64	1	F	3514
Sydney - Sutherland	55-64	1	M	2168
Sydney - Sutherland	65-74		F	643
Sydney - Sutherland	65-74		M	562
Sydney - Sutherland	65-74	0	F	7894
Sydney - Sutherland	65-74	0	M	7709
Sydney - Sutherland	65-74	1	F	1833
Sydney - Sutherland	65-74	1	M	1290
Sydney - Sutherland	75-84		F	604
Sydney - Sutherland	75-84		M	434
Sydney - Sutherland	75-84	0	F	4839
Sydney - Sutherland	75-84	0	M	3972
Sydney - Sutherland	75-84	1	F	637
Sydney - Sutherland	75-84	1	M	553
Sydney - Sutherland	85+		F	461
Sydney - Sutherland	85+		M	224
Sydney - Sutherland	85+	0	F	3177
Sydney - Sutherland	85+	0	M	1676
Sydney - Sutherland	85+	1	F	185
Sydney - Sutherland	85+	1	M	216
Migratory - Offshore - Shipping (NSW)	15-19	0	F	7
Migratory - Offshore - Shipping (NSW)	15-19	0	M	5
Migratory - Offshore - Shipping (NSW)	20-24	0	M	3
Migratory - Offshore - Shipping (NSW)	20-24	1	F	3
Migratory - Offshore - Shipping (NSW)	25-34		F	5
Migratory - Offshore - Shipping (NSW)	25-34	0	F	13
Migratory - Offshore - Shipping (NSW)	25-34	0	M	8
Migratory - Offshore - Shipping (NSW)	25-34	1	F	3
Migratory - Offshore - Shipping (NSW)	35-44		F	3
Migratory - Offshore - Shipping (NSW)	35-44		M	4
Migratory - Offshore - Shipping (NSW)	35-44	0	F	12
Migratory - Offshore - Shipping (NSW)	35-44	0	M	8
Migratory - Offshore - Shipping (NSW)	45-54		F	9
Migratory - Offshore - Shipping (NSW)	45-54	0	F	19
Migratory - Offshore - Shipping (NSW)	45-54	0	M	18
Migratory - Offshore - Shipping (NSW)	45-54	1	M	3
Migratory - Offshore - Shipping (NSW)	55-64		F	9
Migratory - Offshore - Shipping (NSW)	55-64		M	4
Migratory - Offshore - Shipping (NSW)	55-64	0	F	33
Migratory - Offshore - Shipping (NSW)	55-64	0	M	14
Migratory - Offshore - Shipping (NSW)	55-64	1	F	11
Migratory - Offshore - Shipping (NSW)	55-64	1	M	5
Migratory - Offshore - Shipping (NSW)	65-74		F	14
Migratory - Offshore - Shipping (NSW)	65-74		M	5
Migratory - Offshore - Shipping (NSW)	65-74	0	F	43
Migratory - Offshore - Shipping (NSW)	65-74	0	M	38
Migratory - Offshore - Shipping (NSW)	65-74	1	F	6
Migratory - Offshore - Shipping (NSW)	75-84		F	12
Migratory - Offshore - Shipping (NSW)	75-84		M	9
Migratory - Offshore - Shipping (NSW)	75-84	0	F	11
Migratory - Offshore - Shipping (NSW)	75-84	0	M	9
Migratory - Offshore - Shipping (NSW)	85+	0	F	3
Migratory - Offshore - Shipping (NSW)	85+	0	M	3
No usual address (NSW)	15-19		F	54
No usual address (NSW)	15-19		M	78
No usual address (NSW)	15-19	0	F	164
No usual address (NSW)	15-19	0	M	198
No usual address (NSW)	15-19	1	F	17
No usual address (NSW)	15-19	1	M	8
No usual address (NSW)	20-24		F	135
No usual address (NSW)	20-24		M	171
No usual address (NSW)	20-24	0	F	450
No usual address (NSW)	20-24	0	M	544
No usual address (NSW)	20-24	1	F	31
No usual address (NSW)	20-24	1	M	31
No usual address (NSW)	25-34		F	292
No usual address (NSW)	25-34		M	507
No usual address (NSW)	25-34	0	F	734
No usual address (NSW)	25-34	0	M	1032
No usual address (NSW)	25-34	1	F	72
No usual address (NSW)	25-34	1	M	74
No usual address (NSW)	35-44		F	192
No usual address (NSW)	35-44		M	505
No usual address (NSW)	35-44	0	F	375
No usual address (NSW)	35-44	0	M	690
No usual address (NSW)	35-44	1	F	64
No usual address (NSW)	35-44	1	M	76
No usual address (NSW)	45-54		F	180
No usual address (NSW)	45-54		M	466
No usual address (NSW)	45-54	0	F	365
No usual address (NSW)	45-54	0	M	588
No usual address (NSW)	45-54	1	F	100
No usual address (NSW)	45-54	1	M	98
No usual address (NSW)	55-64		F	149
No usual address (NSW)	55-64		M	323
No usual address (NSW)	55-64	0	F	466
No usual address (NSW)	55-64	0	M	582
No usual address (NSW)	55-64	1	F	114
No usual address (NSW)	55-64	1	M	85
No usual address (NSW)	65-74		F	100
No usual address (NSW)	65-74		M	186
No usual address (NSW)	65-74	0	F	316
No usual address (NSW)	65-74	0	M	477
No usual address (NSW)	65-74	1	F	58
No usual address (NSW)	65-74	1	M	57
No usual address (NSW)	75-84		F	40
No usual address (NSW)	75-84		M	47
No usual address (NSW)	75-84	0	F	72
No usual address (NSW)	75-84	0	M	103
No usual address (NSW)	75-84	1	F	6
No usual address (NSW)	75-84	1	M	8
No usual address (NSW)	85+		F	15
No usual address (NSW)	85+		M	17
No usual address (NSW)	85+	0	F	31
No usual address (NSW)	85+	0	M	18
No usual address (NSW)	85+	1	F	3
Ballarat	15-19		F	490
Ballarat	15-19		M	534
Ballarat	15-19	0	F	3977
Ballarat	15-19	0	M	4227
Ballarat	15-19	1	F	238
Ballarat	15-19	1	M	188
Ballarat	20-24		F	378
Ballarat	20-24		M	415
Ballarat	20-24	0	F	4144
Ballarat	20-24	0	M	4302
Ballarat	20-24	1	F	376
Ballarat	20-24	1	M	251
Ballarat	25-34		F	654
Ballarat	25-34		M	693
Ballarat	25-34	0	F	7302
Ballarat	25-34	0	M	7251
Ballarat	25-34	1	F	1028
Ballarat	25-34	1	M	585
Ballarat	35-44		F	654
Ballarat	35-44		M	747
Ballarat	35-44	0	F	7458
Ballarat	35-44	0	M	7293
Ballarat	35-44	1	F	1592
Ballarat	35-44	1	M	1007
Ballarat	45-54		F	833
Ballarat	45-54		M	937
Ballarat	45-54	0	F	7942
Ballarat	45-54	0	M	7969
Ballarat	45-54	1	F	2295
Ballarat	45-54	1	M	1320
Ballarat	55-64		F	908
Ballarat	55-64		M	926
Ballarat	55-64	0	F	7540
Ballarat	55-64	0	M	7849
Ballarat	55-64	1	F	2566
Ballarat	55-64	1	M	1536
Ballarat	65-74		F	1041
Ballarat	65-74		M	1045
Ballarat	65-74	0	F	6446
Ballarat	65-74	0	M	6511
Ballarat	65-74	1	F	1443
Ballarat	65-74	1	M	994
Ballarat	75-84		F	879
Ballarat	75-84		M	689
Ballarat	75-84	0	F	3427
Ballarat	75-84	0	M	2987
Ballarat	75-84	1	F	475
Ballarat	75-84	1	M	423
Ballarat	85+		F	471
Ballarat	85+		M	278
Ballarat	85+	0	F	1906
Ballarat	85+	0	M	915
Ballarat	85+	1	F	82
Ballarat	85+	1	M	94
Bendigo	15-19		F	546
Bendigo	15-19		M	588
Bendigo	15-19	0	F	3799
Bendigo	15-19	0	M	3979
Bendigo	15-19	1	F	279
Bendigo	15-19	1	M	187
Bendigo	20-24		F	321
Bendigo	20-24		M	416
Bendigo	20-24	0	F	4005
Bendigo	20-24	0	M	3939
Bendigo	20-24	1	F	306
Bendigo	20-24	1	M	244
Bendigo	25-34		F	668
Bendigo	25-34		M	898
Bendigo	25-34	0	F	7014
Bendigo	25-34	0	M	6878
Bendigo	25-34	1	F	1063
Bendigo	25-34	1	M	589
Bendigo	35-44		F	737
Bendigo	35-44		M	856
Bendigo	35-44	0	F	7202
Bendigo	35-44	0	M	7002
Bendigo	35-44	1	F	1537
Bendigo	35-44	1	M	877
Bendigo	45-54		F	831
Bendigo	45-54		M	972
Bendigo	45-54	0	F	7615
Bendigo	45-54	0	M	7618
Bendigo	45-54	1	F	2202
Bendigo	45-54	1	M	1242
Bendigo	55-64		F	878
Bendigo	55-64		M	968
Bendigo	55-64	0	F	7324
Bendigo	55-64	0	M	7664
Bendigo	55-64	1	F	2557
Bendigo	55-64	1	M	1557
Bendigo	65-74		F	994
Bendigo	65-74		M	952
Bendigo	65-74	0	F	6174
Bendigo	65-74	0	M	6272
Bendigo	65-74	1	F	1303
Bendigo	65-74	1	M	908
Bendigo	75-84		F	914
Bendigo	75-84		M	729
Bendigo	75-84	0	F	3365
Bendigo	75-84	0	M	2950
Bendigo	75-84	1	F	483
Bendigo	75-84	1	M	436
Bendigo	85+		F	649
Bendigo	85+		M	333
Bendigo	85+	0	F	1740
Bendigo	85+	0	M	985
Bendigo	85+	1	F	117
Bendigo	85+	1	M	146
Geelong	15-19		F	723
Geelong	15-19		M	801
Geelong	15-19	0	F	7222
Geelong	15-19	0	M	7611
Geelong	15-19	1	F	412
Geelong	15-19	1	M	335
Geelong	20-24		F	577
Geelong	20-24		M	732
Geelong	20-24	0	F	7343
Geelong	20-24	0	M	7845
Geelong	20-24	1	F	561
Geelong	20-24	1	M	397
Geelong	25-34		F	1098
Geelong	25-34		M	1524
Geelong	25-34	0	F	14569
Geelong	25-34	0	M	14108
Geelong	25-34	1	F	1787
Geelong	25-34	1	M	1012
Geelong	35-44		F	1080
Geelong	35-44		M	1440
Geelong	35-44	0	F	14278
Geelong	35-44	0	M	14252
Geelong	35-44	1	F	2885
Geelong	35-44	1	M	1606
Geelong	45-54		F	1184
Geelong	45-54		M	1404
Geelong	45-54	0	F	13827
Geelong	45-54	0	M	13835
Geelong	45-54	1	F	3970
Geelong	45-54	1	M	2253
Geelong	55-64		F	1314
Geelong	55-64		M	1274
Geelong	55-64	0	F	12704
Geelong	55-64	0	M	12905
Geelong	55-64	1	F	4306
Geelong	55-64	1	M	2604
Geelong	65-74		F	1474
Geelong	65-74		M	1359
Geelong	65-74	0	F	10962
Geelong	65-74	0	M	10578
Geelong	65-74	1	F	2499
Geelong	65-74	1	M	1648
Geelong	75-84		F	1373
Geelong	75-84		M	992
Geelong	75-84	0	F	6328
Geelong	75-84	0	M	5171
Geelong	75-84	1	F	845
Geelong	75-84	1	M	794
Geelong	85+		F	880
Geelong	85+		M	504
Geelong	85+	0	F	3594
Geelong	85+	0	M	1931
Geelong	85+	1	F	187
Geelong	85+	1	M	222
Hume	15-19		F	656
Hume	15-19		M	723
Hume	15-19	0	F	3986
Hume	15-19	0	M	4434
Hume	15-19	1	F	262
Hume	15-19	1	M	226
Hume	20-24		F	369
Hume	20-24		M	422
Hume	20-24	0	F	3254
Hume	20-24	0	M	3933
Hume	20-24	1	F	290
Hume	20-24	1	M	220
Hume	25-34		F	702
Hume	25-34		M	802
Hume	25-34	0	F	7059
Hume	25-34	0	M	6872
Hume	25-34	1	F	1048
Hume	25-34	1	M	634
Hume	35-44		F	783
Hume	35-44		M	903
Hume	35-44	0	F	7633
Hume	35-44	0	M	7408
Hume	35-44	1	F	1646
Hume	35-44	1	M	904
Hume	45-54		F	983
Hume	45-54		M	1039
Hume	45-54	0	F	8806
Hume	45-54	0	M	8873
Hume	45-54	1	F	2251
Hume	45-54	1	M	1411
Hume	55-64		F	1100
Hume	55-64		M	1191
Hume	55-64	0	F	8894
Hume	55-64	0	M	9542
Hume	55-64	1	F	2863
Hume	55-64	1	M	1694
Hume	65-74		F	1249
Hume	65-74		M	1223
Hume	65-74	0	F	7554
Hume	65-74	0	M	8103
Hume	65-74	1	F	1572
Hume	65-74	1	M	1107
Hume	75-84		F	1046
Hume	75-84		M	847
Hume	75-84	0	F	3935
Hume	75-84	0	M	3640
Hume	75-84	1	F	599
Hume	75-84	1	M	496
Hume	85+		F	669
Hume	85+		M	434
Hume	85+	0	F	2058
Hume	85+	0	M	1181
Hume	85+	1	F	111
Hume	85+	1	M	141
Latrobe - Gippsland	15-19		F	899
Latrobe - Gippsland	15-19		M	1092
Latrobe - Gippsland	15-19	0	F	6143
Latrobe - Gippsland	15-19	0	M	6589
Latrobe - Gippsland	15-19	1	F	353
Latrobe - Gippsland	15-19	1	M	352
Latrobe - Gippsland	20-24		F	631
Latrobe - Gippsland	20-24		M	751
Latrobe - Gippsland	20-24	0	F	5471
Latrobe - Gippsland	20-24	0	M	5759
Latrobe - Gippsland	20-24	1	F	540
Latrobe - Gippsland	20-24	1	M	390
Latrobe - Gippsland	25-34		F	1181
Latrobe - Gippsland	25-34		M	1513
Latrobe - Gippsland	25-34	0	F	11686
Latrobe - Gippsland	25-34	0	M	11295
Latrobe - Gippsland	25-34	1	F	1742
Latrobe - Gippsland	25-34	1	M	1002
Latrobe - Gippsland	35-44		F	1242
Latrobe - Gippsland	35-44		M	1457
Latrobe - Gippsland	35-44	0	F	11349
Latrobe - Gippsland	35-44	0	M	11261
Latrobe - Gippsland	35-44	1	F	2578
Latrobe - Gippsland	35-44	1	M	1455
Latrobe - Gippsland	45-54		F	1564
Latrobe - Gippsland	45-54		M	1758
Latrobe - Gippsland	45-54	0	F	13291
Latrobe - Gippsland	45-54	0	M	13496
Latrobe - Gippsland	45-54	1	F	3718
Latrobe - Gippsland	45-54	1	M	2095
Latrobe - Gippsland	55-64		F	1897
Latrobe - Gippsland	55-64		M	1906
Latrobe - Gippsland	55-64	0	F	14441
Latrobe - Gippsland	55-64	0	M	14935
Latrobe - Gippsland	55-64	1	F	4458
Latrobe - Gippsland	55-64	1	M	2649
Latrobe - Gippsland	65-74		F	2092
Latrobe - Gippsland	65-74		M	2065
Latrobe - Gippsland	65-74	0	F	12970
Latrobe - Gippsland	65-74	0	M	13623
Latrobe - Gippsland	65-74	1	F	2610
Latrobe - Gippsland	65-74	1	M	1930
Latrobe - Gippsland	75-84		F	1901
Latrobe - Gippsland	75-84		M	1508
Latrobe - Gippsland	75-84	0	F	6689
Latrobe - Gippsland	75-84	0	M	6319
Latrobe - Gippsland	75-84	1	F	902
Latrobe - Gippsland	75-84	1	M	810
Latrobe - Gippsland	85+		F	1056
Latrobe - Gippsland	85+		M	646
Latrobe - Gippsland	85+	0	F	3275
Latrobe - Gippsland	85+	0	M	1911
Latrobe - Gippsland	85+	1	F	162
Latrobe - Gippsland	85+	1	M	203
Melbourne - Inner	15-19		F	1449
Melbourne - Inner	15-19		M	1347
Melbourne - Inner	15-19	0	F	12756
Melbourne - Inner	15-19	0	M	11007
Melbourne - Inner	15-19	1	F	547
Melbourne - Inner	15-19	1	M	466
Melbourne - Inner	20-24		F	3366
Melbourne - Inner	20-24		M	3049
Melbourne - Inner	20-24	0	F	31167
Melbourne - Inner	20-24	0	M	25876
Melbourne - Inner	20-24	1	F	1358
Melbourne - Inner	20-24	1	M	995
Melbourne - Inner	25-34		F	8170
Melbourne - Inner	25-34		M	8265
Melbourne - Inner	25-34	0	F	69962
Melbourne - Inner	25-34	0	M	66619
Melbourne - Inner	25-34	1	F	3995
Melbourne - Inner	25-34	1	M	2826
Melbourne - Inner	35-44		F	4131
Melbourne - Inner	35-44		M	4654
Melbourne - Inner	35-44	0	F	36193
Melbourne - Inner	35-44	0	M	37454
Melbourne - Inner	35-44	1	F	4553
Melbourne - Inner	35-44	1	M	3032
Melbourne - Inner	45-54		F	2942
Melbourne - Inner	45-54		M	3239
Melbourne - Inner	45-54	0	F	24205
Melbourne - Inner	45-54	0	M	25488
Melbourne - Inner	45-54	1	F	6388
Melbourne - Inner	45-54	1	M	4082
Melbourne - Inner	55-64		F	2499
Melbourne - Inner	55-64		M	2549
Melbourne - Inner	55-64	0	F	17864
Melbourne - Inner	55-64	0	M	18343
Melbourne - Inner	55-64	1	F	6097
Melbourne - Inner	55-64	1	M	3525
Melbourne - Inner	65-74		F	1942
Melbourne - Inner	65-74		M	1916
Melbourne - Inner	65-74	0	F	12973
Melbourne - Inner	65-74	0	M	12759
Melbourne - Inner	65-74	1	F	3014
Melbourne - Inner	65-74	1	M	1900
Melbourne - Inner	75-84		F	1530
Melbourne - Inner	75-84		M	1247
Melbourne - Inner	75-84	0	F	8370
Melbourne - Inner	75-84	0	M	6564
Melbourne - Inner	75-84	1	F	1282
Melbourne - Inner	75-84	1	M	967
Melbourne - Inner	85+		F	1093
Melbourne - Inner	85+		M	602
Melbourne - Inner	85+	0	F	4440
Melbourne - Inner	85+	0	M	2663
Melbourne - Inner	85+	1	F	257
Melbourne - Inner	85+	1	M	322
Melbourne - Inner East	15-19		F	649
Melbourne - Inner East	15-19		M	676
Melbourne - Inner East	15-19	0	F	10931
Melbourne - Inner East	15-19	0	M	11089
Melbourne - Inner East	15-19	1	F	508
Melbourne - Inner East	15-19	1	M	467
Melbourne - Inner East	20-24		F	686
Melbourne - Inner East	20-24		M	763
Melbourne - Inner East	20-24	0	F	12387
Melbourne - Inner East	20-24	0	M	13319
Melbourne - Inner East	20-24	1	F	731
Melbourne - Inner East	20-24	1	M	682
Melbourne - Inner East	25-34		F	1380
Melbourne - Inner East	25-34		M	1404
Melbourne - Inner East	25-34	0	F	21248
Melbourne - Inner East	25-34	0	M	21224
Melbourne - Inner East	25-34	1	F	1752
Melbourne - Inner East	25-34	1	M	1300
Melbourne - Inner East	35-44		F	1094
Melbourne - Inner East	35-44		M	1063
Melbourne - Inner East	35-44	0	F	19543
Melbourne - Inner East	35-44	0	M	18113
Melbourne - Inner East	35-44	1	F	3084
Melbourne - Inner East	35-44	1	M	1806
Melbourne - Inner East	45-54		F	1210
Melbourne - Inner East	45-54		M	1252
Melbourne - Inner East	45-54	0	F	19865
Melbourne - Inner East	45-54	0	M	18839
Melbourne - Inner East	45-54	1	F	5345
Melbourne - Inner East	45-54	1	M	3286
Melbourne - Inner East	55-64		F	1091
Melbourne - Inner East	55-64		M	1023
Melbourne - Inner East	55-64	0	F	15107
Melbourne - Inner East	55-64	0	M	14960
Melbourne - Inner East	55-64	1	F	5263
Melbourne - Inner East	55-64	1	M	3200
Melbourne - Inner East	65-74		F	1174
Melbourne - Inner East	65-74		M	877
