SA4_NAME16	Age	IncomeTotPersonal.max	Sex	adults
Sydney - Parramatta	25-34	52500	F	4137
Sydney - Parramatta	25-34	52500	M	5467
Sydney - Parramatta	25-34	65625	F	4319
Sydney - Parramatta	25-34	65625	M	5959
Sydney - Parramatta	25-34	78750	F	3039
Sydney - Parramatta	25-34	78750	M	4142
Sydney - Parramatta	25-34	91875	F	2189
Sydney - Parramatta	25-34	91875	M	3357
Sydney - Parramatta	25-34	105000	F	1199
Sydney - Parramatta	25-34	105000	M	2197
Sydney - Parramatta	25-34	157500	F	1243
Sydney - Parramatta	25-34	157500	M	2786
Sydney - Parramatta	25-34	Inf	F	204
Sydney - Parramatta	25-34	Inf	M	680
Sydney - Parramatta	35-44		F	2231
Sydney - Parramatta	35-44		M	3072
Sydney - Parramatta	35-44	0	F	4813
Sydney - Parramatta	35-44	0	M	1725
Sydney - Parramatta	35-44	7875	F	1121
Sydney - Parramatta	35-44	7875	M	343
Sydney - Parramatta	35-44	15750	F	2325
Sydney - Parramatta	35-44	15750	M	1373
Sydney - Parramatta	35-44	21000	F	1924
Sydney - Parramatta	35-44	21000	M	1124
Sydney - Parramatta	35-44	26250	F	1813
Sydney - Parramatta	35-44	26250	M	1296
Sydney - Parramatta	35-44	34125	F	2360
Sydney - Parramatta	35-44	34125	M	1695
Sydney - Parramatta	35-44	42000	F	2489
Sydney - Parramatta	35-44	42000	M	2456
Sydney - Parramatta	35-44	52500	F	2622
Sydney - Parramatta	35-44	52500	M	3601
Sydney - Parramatta	35-44	65625	F	2766
Sydney - Parramatta	35-44	65625	M	4009
Sydney - Parramatta	35-44	78750	F	2005
Sydney - Parramatta	35-44	78750	M	3156
Sydney - Parramatta	35-44	91875	F	1709
Sydney - Parramatta	35-44	91875	M	2859
Sydney - Parramatta	35-44	105000	F	1176
Sydney - Parramatta	35-44	105000	M	2481
Sydney - Parramatta	35-44	157500	F	1643
Sydney - Parramatta	35-44	157500	M	4309
Sydney - Parramatta	35-44	Inf	F	479
Sydney - Parramatta	35-44	Inf	M	1554
Sydney - Parramatta	45-54		F	1841
Sydney - Parramatta	45-54		M	2121
Sydney - Parramatta	45-54	0	F	3332
Sydney - Parramatta	45-54	0	M	1274
Sydney - Parramatta	45-54	7875	F	931
Sydney - Parramatta	45-54	7875	M	365
Sydney - Parramatta	45-54	15750	F	2150
Sydney - Parramatta	45-54	15750	M	1442
Sydney - Parramatta	45-54	21000	F	2029
Sydney - Parramatta	45-54	21000	M	1348
Sydney - Parramatta	45-54	26250	F	1756
Sydney - Parramatta	45-54	26250	M	1399
Sydney - Parramatta	45-54	34125	F	2108
Sydney - Parramatta	45-54	34125	M	1581
Sydney - Parramatta	45-54	42000	F	2323
Sydney - Parramatta	45-54	42000	M	2026
Sydney - Parramatta	45-54	52500	F	2351
Sydney - Parramatta	45-54	52500	M	2668
Sydney - Parramatta	45-54	65625	F	2276
Sydney - Parramatta	45-54	65625	M	2938
Sydney - Parramatta	45-54	78750	F	1557
Sydney - Parramatta	45-54	78750	M	2106
Sydney - Parramatta	45-54	91875	F	1255
Sydney - Parramatta	45-54	91875	M	1828
Sydney - Parramatta	45-54	105000	F	904
Sydney - Parramatta	45-54	105000	M	1366
Sydney - Parramatta	45-54	157500	F	1117
Sydney - Parramatta	45-54	157500	M	2419
Sydney - Parramatta	45-54	Inf	F	354
Sydney - Parramatta	45-54	Inf	M	1185
Sydney - Parramatta	55-64		F	1547
Sydney - Parramatta	55-64		M	1631
Sydney - Parramatta	55-64	0	F	3655
Sydney - Parramatta	55-64	0	M	1817
Sydney - Parramatta	55-64	7875	F	949
Sydney - Parramatta	55-64	7875	M	504
Sydney - Parramatta	55-64	15750	F	2460
Sydney - Parramatta	55-64	15750	M	1609
Sydney - Parramatta	55-64	21000	F	2435
Sydney - Parramatta	55-64	21000	M	1793
Sydney - Parramatta	55-64	26250	F	1775
Sydney - Parramatta	55-64	26250	M	1405
Sydney - Parramatta	55-64	34125	F	1621
Sydney - Parramatta	55-64	34125	M	1328
Sydney - Parramatta	55-64	42000	F	1570
Sydney - Parramatta	55-64	42000	M	1542
Sydney - Parramatta	55-64	52500	F	1611
Sydney - Parramatta	55-64	52500	M	2006
Sydney - Parramatta	55-64	65625	F	1560
Sydney - Parramatta	55-64	65625	M	2095
Sydney - Parramatta	55-64	78750	F	834
Sydney - Parramatta	55-64	78750	M	1452
Sydney - Parramatta	55-64	91875	F	740
Sydney - Parramatta	55-64	91875	M	1195
Sydney - Parramatta	55-64	105000	F	565
Sydney - Parramatta	55-64	105000	M	911
Sydney - Parramatta	55-64	157500	F	543
Sydney - Parramatta	55-64	157500	M	1310
Sydney - Parramatta	55-64	Inf	F	180
Sydney - Parramatta	55-64	Inf	M	694
Sydney - Parramatta	65-74		F	1240
Sydney - Parramatta	65-74		M	1221
Sydney - Parramatta	65-74	0	F	1611
Sydney - Parramatta	65-74	0	M	1232
Sydney - Parramatta	65-74	7875	F	594
Sydney - Parramatta	65-74	7875	M	475
Sydney - Parramatta	65-74	15750	F	1742
Sydney - Parramatta	65-74	15750	M	1461
Sydney - Parramatta	65-74	21000	F	3239
Sydney - Parramatta	65-74	21000	M	2786
Sydney - Parramatta	65-74	26250	F	2529
Sydney - Parramatta	65-74	26250	M	1787
Sydney - Parramatta	65-74	34125	F	1318
Sydney - Parramatta	65-74	34125	M	1160
Sydney - Parramatta	65-74	42000	F	821
Sydney - Parramatta	65-74	42000	M	906
Sydney - Parramatta	65-74	52500	F	556
Sydney - Parramatta	65-74	52500	M	828
Sydney - Parramatta	65-74	65625	F	433
Sydney - Parramatta	65-74	65625	M	809
Sydney - Parramatta	65-74	78750	F	220
Sydney - Parramatta	65-74	78750	M	463
Sydney - Parramatta	65-74	91875	F	145
Sydney - Parramatta	65-74	91875	M	346
Sydney - Parramatta	65-74	105000	F	96
Sydney - Parramatta	65-74	105000	M	198
Sydney - Parramatta	65-74	157500	F	98
Sydney - Parramatta	65-74	157500	M	274
Sydney - Parramatta	65-74	Inf	F	57
Sydney - Parramatta	65-74	Inf	M	161
Sydney - Parramatta	75-84		F	1043
Sydney - Parramatta	75-84		M	768
Sydney - Parramatta	75-84	0	F	699
Sydney - Parramatta	75-84	0	M	543
Sydney - Parramatta	75-84	7875	F	310
Sydney - Parramatta	75-84	7875	M	246
Sydney - Parramatta	75-84	15750	F	1024
Sydney - Parramatta	75-84	15750	M	999
Sydney - Parramatta	75-84	21000	F	2171
Sydney - Parramatta	75-84	21000	M	2039
Sydney - Parramatta	75-84	26250	F	2152
Sydney - Parramatta	75-84	26250	M	1195
Sydney - Parramatta	75-84	34125	F	679
Sydney - Parramatta	75-84	34125	M	602
Sydney - Parramatta	75-84	42000	F	334
Sydney - Parramatta	75-84	42000	M	415
Sydney - Parramatta	75-84	52500	F	199
Sydney - Parramatta	75-84	52500	M	278
Sydney - Parramatta	75-84	65625	F	153
Sydney - Parramatta	75-84	65625	M	187
Sydney - Parramatta	75-84	78750	F	40
Sydney - Parramatta	75-84	78750	M	80
Sydney - Parramatta	75-84	91875	F	28
Sydney - Parramatta	75-84	91875	M	58
Sydney - Parramatta	75-84	105000	F	12
Sydney - Parramatta	75-84	105000	M	38
Sydney - Parramatta	75-84	157500	F	28
Sydney - Parramatta	75-84	157500	M	42
Sydney - Parramatta	75-84	Inf	F	31
Sydney - Parramatta	75-84	Inf	M	50
Sydney - Parramatta	85+		F	880
Sydney - Parramatta	85+		M	436
Sydney - Parramatta	85+	0	F	225
Sydney - Parramatta	85+	0	M	147
Sydney - Parramatta	85+	7875	F	80
Sydney - Parramatta	85+	7875	M	65
Sydney - Parramatta	85+	15750	F	389
Sydney - Parramatta	85+	15750	M	298
Sydney - Parramatta	85+	21000	F	877
Sydney - Parramatta	85+	21000	M	637
Sydney - Parramatta	85+	26250	F	1486
Sydney - Parramatta	85+	26250	M	602
Sydney - Parramatta	85+	34125	F	449
Sydney - Parramatta	85+	34125	M	197
Sydney - Parramatta	85+	42000	F	144
Sydney - Parramatta	85+	42000	M	150
Sydney - Parramatta	85+	52500	F	111
Sydney - Parramatta	85+	52500	M	86
Sydney - Parramatta	85+	65625	F	74
Sydney - Parramatta	85+	65625	M	66
Sydney - Parramatta	85+	78750	F	25
Sydney - Parramatta	85+	78750	M	27
Sydney - Parramatta	85+	91875	F	29
Sydney - Parramatta	85+	91875	M	20
Sydney - Parramatta	85+	105000	F	7
Sydney - Parramatta	85+	105000	M	8
Sydney - Parramatta	85+	157500	F	7
Sydney - Parramatta	85+	157500	M	14
Sydney - Parramatta	85+	Inf	F	19
Sydney - Parramatta	85+	Inf	M	11
Sydney - Ryde	15-19		F	261
Sydney - Ryde	15-19		M	356
Sydney - Ryde	15-19	0	F	2615
Sydney - Ryde	15-19	0	M	3503
Sydney - Ryde	15-19	7875	F	1162
Sydney - Ryde	15-19	7875	M	1011
Sydney - Ryde	15-19	15750	F	491
Sydney - Ryde	15-19	15750	M	417
Sydney - Ryde	15-19	21000	F	192
Sydney - Ryde	15-19	21000	M	150
Sydney - Ryde	15-19	26250	F	108
Sydney - Ryde	15-19	26250	M	120
Sydney - Ryde	15-19	34125	F	76
Sydney - Ryde	15-19	34125	M	123
Sydney - Ryde	15-19	42000	F	50
Sydney - Ryde	15-19	42000	M	53
Sydney - Ryde	15-19	52500	F	34
Sydney - Ryde	15-19	52500	M	38
Sydney - Ryde	15-19	65625	F	21
Sydney - Ryde	15-19	65625	M	25
Sydney - Ryde	15-19	78750	F	3
Sydney - Ryde	15-19	78750	M	3
Sydney - Ryde	15-19	91875	F	3
Sydney - Ryde	15-19	91875	M	6
Sydney - Ryde	15-19	105000	F	4
Sydney - Ryde	15-19	105000	M	7
Sydney - Ryde	15-19	157500	F	3
Sydney - Ryde	15-19	157500	M	3
Sydney - Ryde	15-19	Inf	F	3
Sydney - Ryde	15-19	Inf	M	5
Sydney - Ryde	20-24		F	403
Sydney - Ryde	20-24		M	361
Sydney - Ryde	20-24	0	F	1840
Sydney - Ryde	20-24	0	M	1848
Sydney - Ryde	20-24	7875	F	605
Sydney - Ryde	20-24	7875	M	571
Sydney - Ryde	20-24	15750	F	885
Sydney - Ryde	20-24	15750	M	759
Sydney - Ryde	20-24	21000	F	558
Sydney - Ryde	20-24	21000	M	536
Sydney - Ryde	20-24	26250	F	487
Sydney - Ryde	20-24	26250	M	484
Sydney - Ryde	20-24	34125	F	519
Sydney - Ryde	20-24	34125	M	519
Sydney - Ryde	20-24	42000	F	501
Sydney - Ryde	20-24	42000	M	537
Sydney - Ryde	20-24	52500	F	529
Sydney - Ryde	20-24	52500	M	507
Sydney - Ryde	20-24	65625	F	519
Sydney - Ryde	20-24	65625	M	497
Sydney - Ryde	20-24	78750	F	224
Sydney - Ryde	20-24	78750	M	240
Sydney - Ryde	20-24	91875	F	66
Sydney - Ryde	20-24	91875	M	108
Sydney - Ryde	20-24	105000	F	17
Sydney - Ryde	20-24	105000	M	49
Sydney - Ryde	20-24	157500	F	16
Sydney - Ryde	20-24	157500	M	33
Sydney - Ryde	20-24	Inf	F	3
Sydney - Ryde	20-24	Inf	M	18
Sydney - Ryde	25-34		F	791
Sydney - Ryde	25-34		M	771
Sydney - Ryde	25-34	0	F	2308
Sydney - Ryde	25-34	0	M	1236
Sydney - Ryde	25-34	7875	F	373
Sydney - Ryde	25-34	7875	M	201
Sydney - Ryde	25-34	15750	F	557
Sydney - Ryde	25-34	15750	M	396
Sydney - Ryde	25-34	21000	F	559
Sydney - Ryde	25-34	21000	M	403
Sydney - Ryde	25-34	26250	F	604
Sydney - Ryde	25-34	26250	M	497
Sydney - Ryde	25-34	34125	F	826
Sydney - Ryde	25-34	34125	M	689
Sydney - Ryde	25-34	42000	F	1093
Sydney - Ryde	25-34	42000	M	882
Sydney - Ryde	25-34	52500	F	1447
Sydney - Ryde	25-34	52500	M	1408
Sydney - Ryde	25-34	65625	F	1943
Sydney - Ryde	25-34	65625	M	2002
Sydney - Ryde	25-34	78750	F	1444
Sydney - Ryde	25-34	78750	M	1489
Sydney - Ryde	25-34	91875	F	1183
Sydney - Ryde	25-34	91875	M	1323
Sydney - Ryde	25-34	105000	F	626
Sydney - Ryde	25-34	105000	M	957
Sydney - Ryde	25-34	157500	F	765
Sydney - Ryde	25-34	157500	M	1404
Sydney - Ryde	25-34	Inf	F	168
Sydney - Ryde	25-34	Inf	M	488
Sydney - Ryde	35-44		F	601
Sydney - Ryde	35-44		M	649
Sydney - Ryde	35-44	0	F	1726
Sydney - Ryde	35-44	0	M	451
Sydney - Ryde	35-44	7875	F	501
Sydney - Ryde	35-44	7875	M	104
Sydney - Ryde	35-44	15750	F	613
Sydney - Ryde	35-44	15750	M	228
Sydney - Ryde	35-44	21000	F	510
Sydney - Ryde	35-44	21000	M	193
Sydney - Ryde	35-44	26250	F	560
Sydney - Ryde	35-44	26250	M	279
Sydney - Ryde	35-44	34125	F	743
Sydney - Ryde	35-44	34125	M	407
Sydney - Ryde	35-44	42000	F	773
Sydney - Ryde	35-44	42000	M	539
Sydney - Ryde	35-44	52500	F	986
Sydney - Ryde	35-44	52500	M	804
Sydney - Ryde	35-44	65625	F	1203
Sydney - Ryde	35-44	65625	M	1117
Sydney - Ryde	35-44	78750	F	1022
Sydney - Ryde	35-44	78750	M	1011
Sydney - Ryde	35-44	91875	F	1029
Sydney - Ryde	35-44	91875	M	1173
Sydney - Ryde	35-44	105000	F	833
Sydney - Ryde	35-44	105000	M	1077
Sydney - Ryde	35-44	157500	F	1347
Sydney - Ryde	35-44	157500	M	2529
Sydney - Ryde	35-44	Inf	F	803
Sydney - Ryde	35-44	Inf	M	2056
Sydney - Ryde	45-54		F	544
Sydney - Ryde	45-54		M	601
Sydney - Ryde	45-54	0	F	1235
Sydney - Ryde	45-54	0	M	398
Sydney - Ryde	45-54	7875	F	427
Sydney - Ryde	45-54	7875	M	123
Sydney - Ryde	45-54	15750	F	572
Sydney - Ryde	45-54	15750	M	276
Sydney - Ryde	45-54	21000	F	548
Sydney - Ryde	45-54	21000	M	297
Sydney - Ryde	45-54	26250	F	626
Sydney - Ryde	45-54	26250	M	348
Sydney - Ryde	45-54	34125	F	809
Sydney - Ryde	45-54	34125	M	435
Sydney - Ryde	45-54	42000	F	892
Sydney - Ryde	45-54	42000	M	537
Sydney - Ryde	45-54	52500	F	996
Sydney - Ryde	45-54	52500	M	770
Sydney - Ryde	45-54	65625	F	1198
Sydney - Ryde	45-54	65625	M	954
Sydney - Ryde	45-54	78750	F	925
Sydney - Ryde	45-54	78750	M	825
Sydney - Ryde	45-54	91875	F	898
Sydney - Ryde	45-54	91875	M	852
Sydney - Ryde	45-54	105000	F	719
Sydney - Ryde	45-54	105000	M	824
Sydney - Ryde	45-54	157500	F	1146
Sydney - Ryde	45-54	157500	M	1879
Sydney - Ryde	45-54	Inf	F	771
Sydney - Ryde	45-54	Inf	M	2215
Sydney - Ryde	55-64		F	507
Sydney - Ryde	55-64		M	478
Sydney - Ryde	55-64	0	F	1493
Sydney - Ryde	55-64	0	M	638
Sydney - Ryde	55-64	7875	F	558
Sydney - Ryde	55-64	7875	M	187
Sydney - Ryde	55-64	15750	F	772
Sydney - Ryde	55-64	15750	M	374
Sydney - Ryde	55-64	21000	F	726
Sydney - Ryde	55-64	21000	M	403
Sydney - Ryde	55-64	26250	F	671
Sydney - Ryde	55-64	26250	M	482
Sydney - Ryde	55-64	34125	F	686
Sydney - Ryde	55-64	34125	M	520
Sydney - Ryde	55-64	42000	F	713
Sydney - Ryde	55-64	42000	M	563
Sydney - Ryde	55-64	52500	F	768
Sydney - Ryde	55-64	52500	M	755
Sydney - Ryde	55-64	65625	F	948
Sydney - Ryde	55-64	65625	M	852
Sydney - Ryde	55-64	78750	F	677
Sydney - Ryde	55-64	78750	M	676
Sydney - Ryde	55-64	91875	F	648
Sydney - Ryde	55-64	91875	M	658
Sydney - Ryde	55-64	105000	F	487
Sydney - Ryde	55-64	105000	M	580
Sydney - Ryde	55-64	157500	F	686
Sydney - Ryde	55-64	157500	M	1216
Sydney - Ryde	55-64	Inf	F	324
Sydney - Ryde	55-64	Inf	M	1257
Sydney - Ryde	65-74		F	492
Sydney - Ryde	65-74		M	383
Sydney - Ryde	65-74	0	F	708
Sydney - Ryde	65-74	0	M	506
Sydney - Ryde	65-74	7875	F	379
Sydney - Ryde	65-74	7875	M	246
Sydney - Ryde	65-74	15750	F	718
Sydney - Ryde	65-74	15750	M	481
Sydney - Ryde	65-74	21000	F	1010
Sydney - Ryde	65-74	21000	M	740
Sydney - Ryde	65-74	26250	F	942
Sydney - Ryde	65-74	26250	M	602
Sydney - Ryde	65-74	34125	F	746
Sydney - Ryde	65-74	34125	M	542
Sydney - Ryde	65-74	42000	F	551
Sydney - Ryde	65-74	42000	M	500
Sydney - Ryde	65-74	52500	F	459
Sydney - Ryde	65-74	52500	M	511
Sydney - Ryde	65-74	65625	F	444
Sydney - Ryde	65-74	65625	M	527
Sydney - Ryde	65-74	78750	F	211
Sydney - Ryde	65-74	78750	M	355
Sydney - Ryde	65-74	91875	F	166
Sydney - Ryde	65-74	91875	M	312
Sydney - Ryde	65-74	105000	F	129
Sydney - Ryde	65-74	105000	M	227
Sydney - Ryde	65-74	157500	F	161
Sydney - Ryde	65-74	157500	M	392
Sydney - Ryde	65-74	Inf	F	125
Sydney - Ryde	65-74	Inf	M	392
Sydney - Ryde	75-84		F	567
Sydney - Ryde	75-84		M	365
Sydney - Ryde	75-84	0	F	339
Sydney - Ryde	75-84	0	M	261
Sydney - Ryde	75-84	7875	F	135
Sydney - Ryde	75-84	7875	M	104
Sydney - Ryde	75-84	15750	F	513
Sydney - Ryde	75-84	15750	M	410
Sydney - Ryde	75-84	21000	F	958
Sydney - Ryde	75-84	21000	M	704
Sydney - Ryde	75-84	26250	F	918
Sydney - Ryde	75-84	26250	M	476
Sydney - Ryde	75-84	34125	F	500
Sydney - Ryde	75-84	34125	M	384
Sydney - Ryde	75-84	42000	F	305
Sydney - Ryde	75-84	42000	M	268
Sydney - Ryde	75-84	52500	F	205
Sydney - Ryde	75-84	52500	M	225
Sydney - Ryde	75-84	65625	F	149
Sydney - Ryde	75-84	65625	M	187
Sydney - Ryde	75-84	78750	F	61
Sydney - Ryde	75-84	78750	M	105
Sydney - Ryde	75-84	91875	F	55
Sydney - Ryde	75-84	91875	M	101
Sydney - Ryde	75-84	105000	F	31
Sydney - Ryde	75-84	105000	M	46
Sydney - Ryde	75-84	157500	F	61
Sydney - Ryde	75-84	157500	M	71
Sydney - Ryde	75-84	Inf	F	53
Sydney - Ryde	75-84	Inf	M	93
Sydney - Ryde	85+		F	831
Sydney - Ryde	85+		M	344
Sydney - Ryde	85+	0	F	168
Sydney - Ryde	85+	0	M	81
Sydney - Ryde	85+	7875	F	47
Sydney - Ryde	85+	7875	M	37
Sydney - Ryde	85+	15750	F	193
Sydney - Ryde	85+	15750	M	164
Sydney - Ryde	85+	21000	F	394
Sydney - Ryde	85+	21000	M	330
Sydney - Ryde	85+	26250	F	636
Sydney - Ryde	85+	26250	M	271
Sydney - Ryde	85+	34125	F	374
Sydney - Ryde	85+	34125	M	161
Sydney - Ryde	85+	42000	F	152
Sydney - Ryde	85+	42000	M	98
Sydney - Ryde	85+	52500	F	114
Sydney - Ryde	85+	52500	M	75
Sydney - Ryde	85+	65625	F	85
Sydney - Ryde	85+	65625	M	72
Sydney - Ryde	85+	78750	F	33
Sydney - Ryde	85+	78750	M	47
Sydney - Ryde	85+	91875	F	32
Sydney - Ryde	85+	91875	M	32
Sydney - Ryde	85+	105000	F	23
Sydney - Ryde	85+	105000	M	24
Sydney - Ryde	85+	157500	F	29
Sydney - Ryde	85+	157500	M	21
Sydney - Ryde	85+	Inf	F	32
Sydney - Ryde	85+	Inf	M	32
Sydney - South West	15-19		F	1181
Sydney - South West	15-19		M	1306
Sydney - South West	15-19	0	F	6877
Sydney - South West	15-19	0	M	7716
Sydney - South West	15-19	7875	F	2896
Sydney - South West	15-19	7875	M	2527
Sydney - South West	15-19	15750	F	1603
Sydney - South West	15-19	15750	M	1313
Sydney - South West	15-19	21000	F	507
Sydney - South West	15-19	21000	M	529
Sydney - South West	15-19	26250	F	336
Sydney - South West	15-19	26250	M	579
Sydney - South West	15-19	34125	F	270
Sydney - South West	15-19	34125	M	459
Sydney - South West	15-19	42000	F	203
Sydney - South West	15-19	42000	M	292
Sydney - South West	15-19	52500	F	86
Sydney - South West	15-19	52500	M	174
Sydney - South West	15-19	65625	F	33
Sydney - South West	15-19	65625	M	74
Sydney - South West	15-19	78750	F	7
Sydney - South West	15-19	78750	M	32
Sydney - South West	15-19	91875	F	4
Sydney - South West	15-19	91875	M	10
Sydney - South West	15-19	105000	F	3
Sydney - South West	15-19	105000	M	3
Sydney - South West	15-19	157500	F	3
Sydney - South West	15-19	157500	M	3
Sydney - South West	15-19	Inf	F	14
Sydney - South West	15-19	Inf	M	7
Sydney - South West	20-24		F	1052
Sydney - South West	20-24		M	1204
Sydney - South West	20-24	0	F	2085
Sydney - South West	20-24	0	M	2269
Sydney - South West	20-24	7875	F	1291
Sydney - South West	20-24	7875	M	1188
Sydney - South West	20-24	15750	F	1834
Sydney - South West	20-24	15750	M	1539
Sydney - South West	20-24	21000	F	1185
Sydney - South West	20-24	21000	M	942
Sydney - South West	20-24	26250	F	1257
Sydney - South West	20-24	26250	M	1062
Sydney - South West	20-24	34125	F	1378
Sydney - South West	20-24	34125	M	1403
Sydney - South West	20-24	42000	F	1600
Sydney - South West	20-24	42000	M	1675
Sydney - South West	20-24	52500	F	1472
Sydney - South West	20-24	52500	M	1719
Sydney - South West	20-24	65625	F	1011
Sydney - South West	20-24	65625	M	1218
Sydney - South West	20-24	78750	F	343
Sydney - South West	20-24	78750	M	570
Sydney - South West	20-24	91875	F	102
Sydney - South West	20-24	91875	M	223
Sydney - South West	20-24	105000	F	27
Sydney - South West	20-24	105000	M	95
Sydney - South West	20-24	157500	F	18
Sydney - South West	20-24	157500	M	61
Sydney - South West	20-24	Inf	F	18
Sydney - South West	20-24	Inf	M	29
Sydney - South West	25-34		F	2273
Sydney - South West	25-34		M	2268
Sydney - South West	25-34	0	F	3652
Sydney - South West	25-34	0	M	1797
Sydney - South West	25-34	7875	F	929
Sydney - South West	25-34	7875	M	286
Sydney - South West	25-34	15750	F	2426
Sydney - South West	25-34	15750	M	1433
Sydney - South West	25-34	21000	F	1926
Sydney - South West	25-34	21000	M	1229
Sydney - South West	25-34	26250	F	1985
Sydney - South West	25-34	26250	M	1275
Sydney - South West	25-34	34125	F	2685
Sydney - South West	25-34	34125	M	1495
Sydney - South West	25-34	42000	F	2825
Sydney - South West	25-34	42000	M	2500
Sydney - South West	25-34	52500	F	3049
Sydney - South West	25-34	52500	M	3735
Sydney - South West	25-34	65625	F	3267
Sydney - South West	25-34	65625	M	4255
Sydney - South West	25-34	78750	F	2195
Sydney - South West	25-34	78750	M	2850
Sydney - South West	25-34	91875	F	1404
Sydney - South West	25-34	91875	M	2115
Sydney - South West	25-34	105000	F	677
Sydney - South West	25-34	105000	M	1210
Sydney - South West	25-34	157500	F	542
Sydney - South West	25-34	157500	M	1402
Sydney - South West	25-34	Inf	F	128
Sydney - South West	25-34	Inf	M	330
Sydney - South West	35-44		F	2090
Sydney - South West	35-44		M	2076
Sydney - South West	35-44	0	F	3447
Sydney - South West	35-44	0	M	1259
Sydney - South West	35-44	7875	F	982
Sydney - South West	35-44	7875	M	247
Sydney - South West	35-44	15750	F	2815
Sydney - South West	35-44	15750	M	1452
Sydney - South West	35-44	21000	F	2174
Sydney - South West	35-44	21000	M	1372
Sydney - South West	35-44	26250	F	2034
Sydney - South West	35-44	26250	M	1234
Sydney - South West	35-44	34125	F	2741
Sydney - South West	35-44	34125	M	1390
Sydney - South West	35-44	42000	F	2716
Sydney - South West	35-44	42000	M	2073
Sydney - South West	35-44	52500	F	2618
Sydney - South West	35-44	52500	M	3050
Sydney - South West	35-44	65625	F	2292
Sydney - South West	35-44	65625	M	3482
Sydney - South West	35-44	78750	F	1583
Sydney - South West	35-44	78750	M	2521
Sydney - South West	35-44	91875	F	1194
Sydney - South West	35-44	91875	M	2125
Sydney - South West	35-44	105000	F	833
Sydney - South West	35-44	105000	M	1507
Sydney - South West	35-44	157500	F	825
Sydney - South West	35-44	157500	M	2086
Sydney - South West	35-44	Inf	F	268
Sydney - South West	35-44	Inf	M	780
Sydney - South West	45-54		F	1928
Sydney - South West	45-54		M	2030
Sydney - South West	45-54	0	F	3361
Sydney - South West	45-54	0	M	1304
Sydney - South West	45-54	7875	F	873
Sydney - South West	45-54	7875	M	304
Sydney - South West	45-54	15750	F	2874
Sydney - South West	45-54	15750	M	1757
Sydney - South West	45-54	21000	F	2609
Sydney - South West	45-54	21000	M	1791
Sydney - South West	45-54	26250	F	2259
Sydney - South West	45-54	26250	M	1476
Sydney - South West	45-54	34125	F	2571
Sydney - South West	45-54	34125	M	1478
Sydney - South West	45-54	42000	F	2655
Sydney - South West	45-54	42000	M	2295
Sydney - South West	45-54	52500	F	2485
Sydney - South West	45-54	52500	M	3197
Sydney - South West	45-54	65625	F	2085
Sydney - South West	45-54	65625	M	3364
Sydney - South West	45-54	78750	F	1224
Sydney - South West	45-54	78750	M	2298
Sydney - South West	45-54	91875	F	944
Sydney - South West	45-54	91875	M	1908
Sydney - South West	45-54	105000	F	659
Sydney - South West	45-54	105000	M	1312
Sydney - South West	45-54	157500	F	628
Sydney - South West	45-54	157500	M	1653
Sydney - South West	45-54	Inf	F	207
Sydney - South West	45-54	Inf	M	764
Sydney - South West	55-64		F	1717
Sydney - South West	55-64		M	1633
Sydney - South West	55-64	0	F	3528
Sydney - South West	55-64	0	M	1677
Sydney - South West	55-64	7875	F	756
Sydney - South West	55-64	7875	M	409
Sydney - South West	55-64	15750	F	3184
Sydney - South West	55-64	15750	M	2095
Sydney - South West	55-64	21000	F	3507
Sydney - South West	55-64	21000	M	2386
Sydney - South West	55-64	26250	F	2262
Sydney - South West	55-64	26250	M	1425
Sydney - South West	55-64	34125	F	1746
Sydney - South West	55-64	34125	M	1385
Sydney - South West	55-64	42000	F	1833
Sydney - South West	55-64	42000	M	1851
Sydney - South West	55-64	52500	F	1598
Sydney - South West	55-64	52500	M	2369
Sydney - South West	55-64	65625	F	1350
Sydney - South West	55-64	65625	M	2325
Sydney - South West	55-64	78750	F	697
Sydney - South West	55-64	78750	M	1477
Sydney - South West	55-64	91875	F	512
Sydney - South West	55-64	91875	M	1077
Sydney - South West	55-64	105000	F	338
Sydney - South West	55-64	105000	M	737
Sydney - South West	55-64	157500	F	254
Sydney - South West	55-64	157500	M	942
Sydney - South West	55-64	Inf	F	100
Sydney - South West	55-64	Inf	M	417
Sydney - South West	65-74		F	1321
Sydney - South West	65-74		M	1168
Sydney - South West	65-74	0	F	1316
Sydney - South West	65-74	0	M	1035
Sydney - South West	65-74	7875	F	414
Sydney - South West	65-74	7875	M	383
Sydney - South West	65-74	15750	F	1776
Sydney - South West	65-74	15750	M	1718
Sydney - South West	65-74	21000	F	4001
Sydney - South West	65-74	21000	M	3723
Sydney - South West	65-74	26250	F	2745
Sydney - South West	65-74	26250	M	1748
Sydney - South West	65-74	34125	F	1040
Sydney - South West	65-74	34125	M	919
Sydney - South West	65-74	42000	F	592
Sydney - South West	65-74	42000	M	732
Sydney - South West	65-74	52500	F	371
Sydney - South West	65-74	52500	M	650
Sydney - South West	65-74	65625	F	267
Sydney - South West	65-74	65625	M	618
Sydney - South West	65-74	78750	F	124
Sydney - South West	65-74	78750	M	336
Sydney - South West	65-74	91875	F	90
Sydney - South West	65-74	91875	M	243
Sydney - South West	65-74	105000	F	53
Sydney - South West	65-74	105000	M	145
Sydney - South West	65-74	157500	F	60
