SA4_NAME16	CoupleFamily	HasChild	HasChildUnder15	MortgageRepayment.min	families_in_occupied_private_dwellings_being_purchased
Central Coast	1	1	0	3600	181
Central Coast	1	1	0	5400	113
Central Coast	1	1	0	7200	260
Central Coast	1	1	0	9600	379
Central Coast	1	1	0	12000	430
Central Coast	1	1	0	14400	505
Central Coast	1	1	0	16800	528
Central Coast	1	1	0	19200	632
Central Coast	1	1	0	21600	428
Central Coast	1	1	0	24000	820
Central Coast	1	1	0	26400	255
Central Coast	1	1	0	28800	206
Central Coast	1	1	0	31200	474
Central Coast	1	1	0	36000	520
Central Coast	1	1	0	48000	161
Central Coast	1	1	0	60000	126
Central Coast	1	1	1	0	206
Central Coast	1	1	1	1800	67
Central Coast	1	1	1	3600	107
Central Coast	1	1	1	5400	101
Central Coast	1	1	1	7200	243
Central Coast	1	1	1	9600	384
Central Coast	1	1	1	12000	635
Central Coast	1	1	1	14400	998
Central Coast	1	1	1	16800	1254
Central Coast	1	1	1	19200	1713
Central Coast	1	1	1	21600	1448
Central Coast	1	1	1	24000	2254
Central Coast	1	1	1	26400	1100
Central Coast	1	1	1	28800	748
Central Coast	1	1	1	31200	1601
Central Coast	1	1	1	36000	1572
Central Coast	1	1	1	48000	441
Central Coast	1	1	1	60000	275
Central West		1	1	0	8
Central West		1	1	3600	8
Central West		1	1	5400	11
Central West		1	1	7200	5
Central West		1	1	9600	10
Central West		1	1	12000	13
Central West		1	1	14400	7
Central West		1	1	16800	12
Central West		1	1	19200	3
Central West		1	1	21600	4
Central West		1	1	24000	9
Central West		1	1	26400	3
Central West		1	1	31200	4
Central West	0	1	0	0	28
Central West	0	1	0	1800	17
Central West	0	1	0	3600	52
Central West	0	1	0	5400	44
Central West	0	1	0	7200	81
Central West	0	1	0	9600	134
Central West	0	1	0	12000	96
Central West	0	1	0	14400	137
Central West	0	1	0	16800	77
Central West	0	1	0	19200	73
Central West	0	1	0	21600	35
Central West	0	1	0	24000	59
Central West	0	1	0	26400	16
Central West	0	1	0	28800	11
Central West	0	1	0	31200	30
Central West	0	1	0	36000	22
Central West	0	1	0	48000	15
Central West	0	1	1	0	22
Central West	0	1	1	1800	7
Central West	0	1	1	3600	36
Central West	0	1	1	5400	37
Central West	0	1	1	7200	98
Central West	0	1	1	9600	138
Central West	0	1	1	12000	140
Central West	0	1	1	14400	169
Central West	0	1	1	16800	122
Central West	0	1	1	19200	121
Central West	0	1	1	21600	55
Central West	0	1	1	24000	82
Central West	0	1	1	26400	22
Central West	0	1	1	28800	11
Central West	0	1	1	31200	24
Central West	0	1	1	36000	29
Central West	0	1	1	48000	11
Central West	0	1	1	60000	8
Central West	1	0	0	0	330
Central West	1	0	0	1800	84
Central West	1	0	0	3600	212
Central West	1	0	0	5400	186
Central West	1	0	0	7200	345
Central West	1	0	0	9600	436
Central West	1	0	0	12000	547
Central West	1	0	0	14400	583
Central West	1	0	0	16800	451
Central West	1	0	0	19200	507
Central West	1	0	0	21600	310
Central West	1	0	0	24000	445
Central West	1	0	0	26400	156
Central West	1	0	0	28800	101
Central West	1	0	0	31200	283
Central West	1	0	0	36000	260
Central West	1	0	0	48000	103
Central West	1	0	0	60000	82
Central West	1	1	0	0	92
Central West	1	1	0	1800	31
Central West	1	1	0	3600	77
Central West	1	1	0	5400	80
Central West	1	1	0	7200	189
Central West	1	1	0	9600	233
Central West	1	1	0	12000	244
Central West	1	1	0	14400	290
Central West	1	1	0	16800	259
Central West	1	1	0	19200	248
Central West	1	1	0	21600	153
Central West	1	1	0	24000	290
Central West	1	1	0	26400	84
Central West	1	1	0	28800	42
Central West	1	1	0	31200	183
Central West	1	1	0	36000	183
Central West	1	1	0	48000	60
Central West	1	1	0	60000	32
Central West	1	1	1	0	190
Central West	1	1	1	1800	29
Central West	1	1	1	3600	101
Central West	1	1	1	5400	133
Central West	1	1	1	7200	279
Central West	1	1	1	9600	525
Central West	1	1	1	12000	660
Central West	1	1	1	14400	881
Central West	1	1	1	16800	828
Central West	1	1	1	19200	1001
Central West	1	1	1	21600	713
Central West	1	1	1	24000	986
Central West	1	1	1	26400	431
Central West	1	1	1	28800	281
Central West	1	1	1	31200	669
Central West	1	1	1	36000	586
Central West	1	1	1	48000	191
Central West	1	1	1	60000	123
Coffs Harbour - Grafton		1	1	0	5
Coffs Harbour - Grafton		1	1	1800	3
Coffs Harbour - Grafton		1	1	3600	9
Coffs Harbour - Grafton		1	1	5400	3
Coffs Harbour - Grafton		1	1	7200	4
Coffs Harbour - Grafton		1	1	9600	6
Coffs Harbour - Grafton		1	1	12000	5
Coffs Harbour - Grafton		1	1	14400	3
Coffs Harbour - Grafton		1	1	16800	10
Coffs Harbour - Grafton		1	1	19200	3
Coffs Harbour - Grafton		1	1	21600	4
Coffs Harbour - Grafton		1	1	24000	7
Coffs Harbour - Grafton		1	1	26400	3
Coffs Harbour - Grafton		1	1	31200	3
Coffs Harbour - Grafton		1	1	36000	3
Coffs Harbour - Grafton	0	1	0	0	35
Coffs Harbour - Grafton	0	1	0	1800	14
Coffs Harbour - Grafton	0	1	0	3600	32
Coffs Harbour - Grafton	0	1	0	5400	46
Coffs Harbour - Grafton	0	1	0	7200	68
Coffs Harbour - Grafton	0	1	0	9600	83
Coffs Harbour - Grafton	0	1	0	12000	111
Coffs Harbour - Grafton	0	1	0	14400	119
Coffs Harbour - Grafton	0	1	0	16800	84
Coffs Harbour - Grafton	0	1	0	19200	60
Coffs Harbour - Grafton	0	1	0	21600	33
Coffs Harbour - Grafton	0	1	0	24000	50
Coffs Harbour - Grafton	0	1	0	26400	12
Coffs Harbour - Grafton	0	1	0	28800	7
Coffs Harbour - Grafton	0	1	0	31200	14
Coffs Harbour - Grafton	0	1	0	36000	27
Coffs Harbour - Grafton	0	1	0	60000	4
Coffs Harbour - Grafton	0	1	1	0	13
Coffs Harbour - Grafton	0	1	1	1800	7
Coffs Harbour - Grafton	0	1	1	3600	14
Coffs Harbour - Grafton	0	1	1	5400	30
Coffs Harbour - Grafton	0	1	1	7200	59
Coffs Harbour - Grafton	0	1	1	9600	83
Coffs Harbour - Grafton	0	1	1	12000	96
Coffs Harbour - Grafton	0	1	1	14400	128
Coffs Harbour - Grafton	0	1	1	16800	97
Coffs Harbour - Grafton	0	1	1	19200	101
Coffs Harbour - Grafton	0	1	1	21600	58
Coffs Harbour - Grafton	0	1	1	24000	55
Coffs Harbour - Grafton	0	1	1	26400	19
Coffs Harbour - Grafton	0	1	1	28800	6
Coffs Harbour - Grafton	0	1	1	31200	35
Coffs Harbour - Grafton	0	1	1	36000	28
Coffs Harbour - Grafton	0	1	1	48000	6
Coffs Harbour - Grafton	0	1	1	60000	3
Coffs Harbour - Grafton	1	0	0	0	214
Coffs Harbour - Grafton	1	0	0	1800	87
Coffs Harbour - Grafton	1	0	0	3600	167
Coffs Harbour - Grafton	1	0	0	5400	140
Coffs Harbour - Grafton	1	0	0	7200	229
Coffs Harbour - Grafton	1	0	0	9600	323
Coffs Harbour - Grafton	1	0	0	12000	312
Coffs Harbour - Grafton	1	0	0	14400	401
Coffs Harbour - Grafton	1	0	0	16800	307
Coffs Harbour - Grafton	1	0	0	19200	390
Coffs Harbour - Grafton	1	0	0	21600	235
Coffs Harbour - Grafton	1	0	0	24000	296
Coffs Harbour - Grafton	1	0	0	26400	123
Coffs Harbour - Grafton	1	0	0	28800	55
Coffs Harbour - Grafton	1	0	0	31200	186
Coffs Harbour - Grafton	1	0	0	36000	158
Coffs Harbour - Grafton	1	0	0	48000	50
Coffs Harbour - Grafton	1	0	0	60000	46
Coffs Harbour - Grafton	1	1	0	0	67
Coffs Harbour - Grafton	1	1	0	1800	20
Coffs Harbour - Grafton	1	1	0	3600	68
Coffs Harbour - Grafton	1	1	0	5400	59
Coffs Harbour - Grafton	1	1	0	7200	89
Coffs Harbour - Grafton	1	1	0	9600	146
Coffs Harbour - Grafton	1	1	0	12000	176
Coffs Harbour - Grafton	1	1	0	14400	187
Coffs Harbour - Grafton	1	1	0	16800	148
Coffs Harbour - Grafton	1	1	0	19200	190
Coffs Harbour - Grafton	1	1	0	21600	114
Coffs Harbour - Grafton	1	1	0	24000	181
Coffs Harbour - Grafton	1	1	0	26400	43
Coffs Harbour - Grafton	1	1	0	28800	25
Coffs Harbour - Grafton	1	1	0	31200	95
Coffs Harbour - Grafton	1	1	0	36000	102
Coffs Harbour - Grafton	1	1	0	48000	27
Coffs Harbour - Grafton	1	1	0	60000	16
Coffs Harbour - Grafton	1	1	1	0	76
Coffs Harbour - Grafton	1	1	1	1800	23
Coffs Harbour - Grafton	1	1	1	3600	56
Coffs Harbour - Grafton	1	1	1	5400	59
Coffs Harbour - Grafton	1	1	1	7200	131
Coffs Harbour - Grafton	1	1	1	9600	260
Coffs Harbour - Grafton	1	1	1	12000	297
Coffs Harbour - Grafton	1	1	1	14400	514
Coffs Harbour - Grafton	1	1	1	16800	575
Coffs Harbour - Grafton	1	1	1	19200	597
Coffs Harbour - Grafton	1	1	1	21600	450
Coffs Harbour - Grafton	1	1	1	24000	581
Coffs Harbour - Grafton	1	1	1	26400	216
Coffs Harbour - Grafton	1	1	1	28800	127
Coffs Harbour - Grafton	1	1	1	31200	331
Coffs Harbour - Grafton	1	1	1	36000	257
Coffs Harbour - Grafton	1	1	1	48000	67
Coffs Harbour - Grafton	1	1	1	60000	68
Far West and Orana		1	1	0	3
Far West and Orana		1	1	3600	3
Far West and Orana		1	1	7200	8
Far West and Orana		1	1	9600	5
Far West and Orana		1	1	12000	10
Far West and Orana		1	1	14400	9
Far West and Orana		1	1	16800	4
Far West and Orana		1	1	19200	5
Far West and Orana		1	1	24000	7
Far West and Orana		1	1	31200	3
Far West and Orana	0	1	0	0	22
Far West and Orana	0	1	0	1800	11
Far West and Orana	0	1	0	3600	40
Far West and Orana	0	1	0	5400	30
Far West and Orana	0	1	0	7200	69
Far West and Orana	0	1	0	9600	63
Far West and Orana	0	1	0	12000	62
Far West and Orana	0	1	0	14400	55
Far West and Orana	0	1	0	16800	36
Far West and Orana	0	1	0	19200	34
Far West and Orana	0	1	0	21600	14
Far West and Orana	0	1	0	24000	22
Far West and Orana	0	1	0	26400	3
Far West and Orana	0	1	0	28800	5
Far West and Orana	0	1	0	31200	13
Far West and Orana	0	1	0	36000	12
Far West and Orana	0	1	0	48000	3
Far West and Orana	0	1	0	60000	4
Far West and Orana	0	1	1	0	19
Far West and Orana	0	1	1	1800	14
Far West and Orana	0	1	1	3600	39
Far West and Orana	0	1	1	5400	42
Far West and Orana	0	1	1	7200	98
Far West and Orana	0	1	1	9600	116
Far West and Orana	0	1	1	12000	86
Far West and Orana	0	1	1	14400	118
Far West and Orana	0	1	1	16800	53
Far West and Orana	0	1	1	19200	45
Far West and Orana	0	1	1	21600	26
Far West and Orana	0	1	1	24000	28
Far West and Orana	0	1	1	26400	3
Far West and Orana	0	1	1	28800	11
Far West and Orana	0	1	1	31200	13
Far West and Orana	0	1	1	36000	5
Far West and Orana	0	1	1	48000	4
Far West and Orana	0	1	1	60000	4
Far West and Orana	1	0	0	0	231
Far West and Orana	1	0	0	1800	56
Far West and Orana	1	0	0	3600	135
Far West and Orana	1	0	0	5400	125
Far West and Orana	1	0	0	7200	240
Far West and Orana	1	0	0	9600	286
Far West and Orana	1	0	0	12000	291
Far West and Orana	1	0	0	14400	311
Far West and Orana	1	0	0	16800	191
Far West and Orana	1	0	0	19200	250
Far West and Orana	1	0	0	21600	111
Far West and Orana	1	0	0	24000	181
Far West and Orana	1	0	0	26400	58
Far West and Orana	1	0	0	28800	42
Far West and Orana	1	0	0	31200	80
Far West and Orana	1	0	0	36000	95
Far West and Orana	1	0	0	48000	40
Far West and Orana	1	0	0	60000	36
Far West and Orana	1	1	0	0	65
Far West and Orana	1	1	0	1800	15
Far West and Orana	1	1	0	3600	48
Far West and Orana	1	1	0	5400	55
Far West and Orana	1	1	0	7200	99
Far West and Orana	1	1	0	9600	141
Far West and Orana	1	1	0	12000	130
Far West and Orana	1	1	0	14400	143
Far West and Orana	1	1	0	16800	122
Far West and Orana	1	1	0	19200	111
Far West and Orana	1	1	0	21600	54
Far West and Orana	1	1	0	24000	98
Far West and Orana	1	1	0	26400	21
Far West and Orana	1	1	0	28800	21
Far West and Orana	1	1	0	31200	63
Far West and Orana	1	1	0	36000	49
Far West and Orana	1	1	0	48000	12
Far West and Orana	1	1	0	60000	15
Far West and Orana	1	1	1	0	141
Far West and Orana	1	1	1	1800	16
Far West and Orana	1	1	1	3600	83
Far West and Orana	1	1	1	5400	103
Far West and Orana	1	1	1	7200	205
Far West and Orana	1	1	1	9600	320
Far West and Orana	1	1	1	12000	413
Far West and Orana	1	1	1	14400	459
Far West and Orana	1	1	1	16800	432
Far West and Orana	1	1	1	19200	418
Far West and Orana	1	1	1	21600	291
Far West and Orana	1	1	1	24000	357
Far West and Orana	1	1	1	26400	130
Far West and Orana	1	1	1	28800	80
Far West and Orana	1	1	1	31200	149
Far West and Orana	1	1	1	36000	174
Far West and Orana	1	1	1	48000	55
Far West and Orana	1	1	1	60000	48
Hunter Valley exc Newcastle		1	1	0	9
Hunter Valley exc Newcastle		1	1	1800	4
Hunter Valley exc Newcastle		1	1	3600	5
Hunter Valley exc Newcastle		1	1	5400	3
Hunter Valley exc Newcastle		1	1	7200	12
Hunter Valley exc Newcastle		1	1	9600	15
Hunter Valley exc Newcastle		1	1	12000	13
Hunter Valley exc Newcastle		1	1	14400	23
Hunter Valley exc Newcastle		1	1	16800	13
Hunter Valley exc Newcastle		1	1	19200	25
Hunter Valley exc Newcastle		1	1	21600	4
Hunter Valley exc Newcastle		1	1	24000	12
Hunter Valley exc Newcastle		1	1	26400	4
Hunter Valley exc Newcastle		1	1	28800	3
Hunter Valley exc Newcastle		1	1	31200	7
Hunter Valley exc Newcastle		1	1	36000	5
Hunter Valley exc Newcastle		1	1	48000	3
Hunter Valley exc Newcastle	0	1	0	0	57
Hunter Valley exc Newcastle	0	1	0	1800	26
Hunter Valley exc Newcastle	0	1	0	3600	62
Hunter Valley exc Newcastle	0	1	0	5400	58
Hunter Valley exc Newcastle	0	1	0	7200	102
Hunter Valley exc Newcastle	0	1	0	9600	118
Hunter Valley exc Newcastle	0	1	0	12000	171
Hunter Valley exc Newcastle	0	1	0	14400	168
Hunter Valley exc Newcastle	0	1	0	16800	135
Hunter Valley exc Newcastle	0	1	0	19200	155
Hunter Valley exc Newcastle	0	1	0	21600	67
Hunter Valley exc Newcastle	0	1	0	24000	81
Hunter Valley exc Newcastle	0	1	0	26400	34
Hunter Valley exc Newcastle	0	1	0	28800	20
Hunter Valley exc Newcastle	0	1	0	31200	48
Hunter Valley exc Newcastle	0	1	0	36000	46
Hunter Valley exc Newcastle	0	1	0	48000	17
Hunter Valley exc Newcastle	0	1	0	60000	11
Hunter Valley exc Newcastle	0	1	1	0	42
Hunter Valley exc Newcastle	0	1	1	1800	9
Hunter Valley exc Newcastle	0	1	1	3600	25
Hunter Valley exc Newcastle	0	1	1	5400	29
Hunter Valley exc Newcastle	0	1	1	7200	85
Hunter Valley exc Newcastle	0	1	1	9600	130
Hunter Valley exc Newcastle	0	1	1	12000	147
Hunter Valley exc Newcastle	0	1	1	14400	224
Hunter Valley exc Newcastle	0	1	1	16800	172
Hunter Valley exc Newcastle	0	1	1	19200	198
Hunter Valley exc Newcastle	0	1	1	21600	123
Hunter Valley exc Newcastle	0	1	1	24000	145
Hunter Valley exc Newcastle	0	1	1	26400	51
Hunter Valley exc Newcastle	0	1	1	28800	26
Hunter Valley exc Newcastle	0	1	1	31200	70
Hunter Valley exc Newcastle	0	1	1	36000	61
Hunter Valley exc Newcastle	0	1	1	48000	20
Hunter Valley exc Newcastle	0	1	1	60000	14
Hunter Valley exc Newcastle	1	0	0	0	339
Hunter Valley exc Newcastle	1	0	0	1800	116
Hunter Valley exc Newcastle	1	0	0	3600	238
Hunter Valley exc Newcastle	1	0	0	5400	195
Hunter Valley exc Newcastle	1	0	0	7200	316
Hunter Valley exc Newcastle	1	0	0	9600	430
Hunter Valley exc Newcastle	1	0	0	12000	552
Hunter Valley exc Newcastle	1	0	0	14400	751
Hunter Valley exc Newcastle	1	0	0	16800	717
Hunter Valley exc Newcastle	1	0	0	19200	820
Hunter Valley exc Newcastle	1	0	0	21600	538
Hunter Valley exc Newcastle	1	0	0	24000	856
Hunter Valley exc Newcastle	1	0	0	26400	332
Hunter Valley exc Newcastle	1	0	0	28800	208
Hunter Valley exc Newcastle	1	0	0	31200	480
Hunter Valley exc Newcastle	1	0	0	36000	541
Hunter Valley exc Newcastle	1	0	0	48000	170
Hunter Valley exc Newcastle	1	0	0	60000	93
Hunter Valley exc Newcastle	1	1	0	0	159
Hunter Valley exc Newcastle	1	1	0	1800	50
Hunter Valley exc Newcastle	1	1	0	3600	127
Hunter Valley exc Newcastle	1	1	0	5400	117
Hunter Valley exc Newcastle	1	1	0	7200	209
Hunter Valley exc Newcastle	1	1	0	9600	328
Hunter Valley exc Newcastle	1	1	0	12000	360
Hunter Valley exc Newcastle	1	1	0	14400	451
Hunter Valley exc Newcastle	1	1	0	16800	386
Hunter Valley exc Newcastle	1	1	0	19200	444
Hunter Valley exc Newcastle	1	1	0	21600	308
Hunter Valley exc Newcastle	1	1	0	24000	536
Hunter Valley exc Newcastle	1	1	0	26400	175
Hunter Valley exc Newcastle	1	1	0	28800	84
Hunter Valley exc Newcastle	1	1	0	31200	329
Hunter Valley exc Newcastle	1	1	0	36000	318
Hunter Valley exc Newcastle	1	1	0	48000	123
Hunter Valley exc Newcastle	1	1	0	60000	51
Hunter Valley exc Newcastle	1	1	1	0	171
Hunter Valley exc Newcastle	1	1	1	1800	40
Hunter Valley exc Newcastle	1	1	1	3600	94
Hunter Valley exc Newcastle	1	1	1	5400	103
Hunter Valley exc Newcastle	1	1	1	7200	227
Hunter Valley exc Newcastle	1	1	1	9600	415
Hunter Valley exc Newcastle	1	1	1	12000	613
Hunter Valley exc Newcastle	1	1	1	14400	1103
Hunter Valley exc Newcastle	1	1	1	16800	1162
Hunter Valley exc Newcastle	1	1	1	19200	1485
Hunter Valley exc Newcastle	1	1	1	21600	1089
Hunter Valley exc Newcastle	1	1	1	24000	1739
Hunter Valley exc Newcastle	1	1	1	26400	779
Hunter Valley exc Newcastle	1	1	1	28800	462
Hunter Valley exc Newcastle	1	1	1	31200	1183
Hunter Valley exc Newcastle	1	1	1	36000	1119
Hunter Valley exc Newcastle	1	1	1	48000	288
Hunter Valley exc Newcastle	1	1	1	60000	161
Illawarra		1	1	0	9
Illawarra		1	1	1800	4
Illawarra		1	1	3600	6
Illawarra		1	1	5400	3
Illawarra		1	1	7200	8
Illawarra		1	1	9600	12
Illawarra		1	1	12000	10
Illawarra		1	1	14400	17
Illawarra		1	1	16800	14
Illawarra		1	1	19200	18
Illawarra		1	1	21600	16
Illawarra		1	1	24000	34
Illawarra		1	1	26400	6
Illawarra		1	1	28800	3
Illawarra		1	1	31200	15
Illawarra		1	1	36000	10
Illawarra		1	1	48000	4
Illawarra	0	1	0	0	59
Illawarra	0	1	0	1800	24
Illawarra	0	1	0	3600	76
Illawarra	0	1	0	5400	51
Illawarra	0	1	0	7200	96
Illawarra	0	1	0	9600	134
Illawarra	0	1	0	12000	141
Illawarra	0	1	0	14400	179
Illawarra	0	1	0	16800	157
Illawarra	0	1	0	19200	168
Illawarra	0	1	0	21600	118
Illawarra	0	1	0	24000	167
Illawarra	0	1	0	26400	60
Illawarra	0	1	0	28800	22
Illawarra	0	1	0	31200	103
Illawarra	0	1	0	36000	100
Illawarra	0	1	0	48000	32
Illawarra	0	1	0	60000	19
Illawarra	0	1	1	0	45
Illawarra	0	1	1	1800	12
Illawarra	0	1	1	3600	43
Illawarra	0	1	1	5400	31
Illawarra	0	1	1	7200	71
Illawarra	0	1	1	9600	74
Illawarra	0	1	1	12000	112
Illawarra	0	1	1	14400	176
Illawarra	0	1	1	16800	147
Illawarra	0	1	1	19200	200
Illawarra	0	1	1	21600	141
Illawarra	0	1	1	24000	206
Illawarra	0	1	1	26400	88
Illawarra	0	1	1	28800	43
Illawarra	0	1	1	31200	99
Illawarra	0	1	1	36000	109
Illawarra	0	1	1	48000	22
Illawarra	0	1	1	60000	15
Illawarra	1	0	0	0	336
Illawarra	1	0	0	1800	90
Illawarra	1	0	0	3600	218
Illawarra	1	0	0	5400	127
Illawarra	1	0	0	7200	277
Illawarra	1	0	0	9600	336
Illawarra	1	0	0	12000	371
Illawarra	1	0	0	14400	467
Illawarra	1	0	0	16800	446
Illawarra	1	0	0	19200	591
Illawarra	1	0	0	21600	471
Illawarra	1	0	0	24000	817
Illawarra	1	0	0	26400	373
Illawarra	1	0	0	28800	250
Illawarra	1	0	0	31200	645
Illawarra	1	0	0	36000	802
Illawarra	1	0	0	48000	237
Illawarra	1	0	0	60000	141
Illawarra	1	1	0	0	220
Illawarra	1	1	0	1800	70
Illawarra	1	1	0	3600	156
Illawarra	1	1	0	5400	113
Illawarra	1	1	0	7200	228
Illawarra	1	1	0	9600	300
Illawarra	1	1	0	12000	394
Illawarra	1	1	0	14400	432
Illawarra	1	1	0	16800	389
Illawarra	1	1	0	19200	478
Illawarra	1	1	0	21600	318
Illawarra	1	1	0	24000	615
Illawarra	1	1	0	26400	211
Illawarra	1	1	0	28800	149
Illawarra	1	1	0	31200	415
Illawarra	1	1	0	36000	491
Illawarra	1	1	0	48000	179
Illawarra	1	1	0	60000	115
Illawarra	1	1	1	0	244
Illawarra	1	1	1	1800	67
Illawarra	1	1	1	3600	103
Illawarra	1	1	1	5400	113
Illawarra	1	1	1	7200	219
Illawarra	1	1	1	9600	339
Illawarra	1	1	1	12000	522
Illawarra	1	1	1	14400	746
Illawarra	1	1	1	16800	898
Illawarra	1	1	1	19200	1249
