SA4_NAME16	Age	Sex	persons
Geelong	35-44	F	18239
Geelong	35-44	M	17300
Geelong	45-54	F	18979
Geelong	45-54	M	17491
Geelong	55-64	F	18329
Geelong	55-64	M	16783
Geelong	65-74	F	14941
Geelong	65-74	M	13587
Geelong	75-84	F	8547
Geelong	75-84	M	6955
Geelong	85+	F	4657
Geelong	85+	M	2667
Hume	0-4	F	4623
Hume	0-4	M	4839
Hume	5-14	F	10267
Hume	5-14	M	10670
Hume	15-19	F	4909
Hume	15-19	M	5382
Hume	20-24	F	3914
Hume	20-24	M	4583
Hume	25-34	F	8811
Hume	25-34	M	8309
Hume	35-44	F	10058
Hume	35-44	M	9220
Hume	45-54	F	12040
Hume	45-54	M	11323
Hume	55-64	F	12854
Hume	55-64	M	12425
Hume	65-74	F	10378
Hume	65-74	M	10432
Hume	75-84	F	5576
Hume	75-84	M	4982
Hume	85+	F	2840
Hume	85+	M	1754
Latrobe - Gippsland	0-4	F	7396
Latrobe - Gippsland	0-4	M	7836
Latrobe - Gippsland	5-14	F	16019
Latrobe - Gippsland	5-14	M	16567
Latrobe - Gippsland	15-19	F	7394
Latrobe - Gippsland	15-19	M	8033
Latrobe - Gippsland	20-24	F	6639
Latrobe - Gippsland	20-24	M	6900
Latrobe - Gippsland	25-34	F	14612
Latrobe - Gippsland	25-34	M	13812
Latrobe - Gippsland	35-44	F	15166
Latrobe - Gippsland	35-44	M	14169
Latrobe - Gippsland	45-54	F	18570
Latrobe - Gippsland	45-54	M	17348
Latrobe - Gippsland	55-64	F	20800
Latrobe - Gippsland	55-64	M	19485
Latrobe - Gippsland	65-74	F	17673
Latrobe - Gippsland	65-74	M	17619
Latrobe - Gippsland	75-84	F	9486
Latrobe - Gippsland	75-84	M	8637
Latrobe - Gippsland	85+	F	4489
Latrobe - Gippsland	85+	M	2763
Melbourne - Inner	0-4	F	13343
Melbourne - Inner	0-4	M	13684
Melbourne - Inner	5-14	F	20002
Melbourne - Inner	5-14	M	20368
Melbourne - Inner	15-19	F	14754
Melbourne - Inner	15-19	M	12815
Melbourne - Inner	20-24	F	35890
Melbourne - Inner	20-24	M	29922
Melbourne - Inner	25-34	F	82124
Melbourne - Inner	25-34	M	77711
Melbourne - Inner	35-44	F	44880
Melbourne - Inner	35-44	M	45141
Melbourne - Inner	45-54	F	33541
Melbourne - Inner	45-54	M	32810
Melbourne - Inner	55-64	F	26459
Melbourne - Inner	55-64	M	24417
Melbourne - Inner	65-74	F	17939
Melbourne - Inner	65-74	M	16573
Melbourne - Inner	75-84	F	11181
Melbourne - Inner	75-84	M	8773
Melbourne - Inner	85+	F	5790
Melbourne - Inner	85+	M	3585
Melbourne - Inner East	0-4	F	8423
Melbourne - Inner East	0-4	M	8984
Melbourne - Inner East	5-14	F	20428
Melbourne - Inner East	5-14	M	21453
Melbourne - Inner East	15-19	F	12087
Melbourne - Inner East	15-19	M	12230
Melbourne - Inner East	20-24	F	13803
Melbourne - Inner East	20-24	M	14761
Melbourne - Inner East	25-34	F	24381
Melbourne - Inner East	25-34	M	23938
Melbourne - Inner East	35-44	F	23716
Melbourne - Inner East	35-44	M	20987
Melbourne - Inner East	45-54	F	26420
Melbourne - Inner East	45-54	M	23376
Melbourne - Inner East	55-64	F	21461
Melbourne - Inner East	55-64	M	19181
Melbourne - Inner East	65-74	F	17148
Melbourne - Inner East	65-74	M	14340
Melbourne - Inner East	75-84	F	11908
Melbourne - Inner East	75-84	M	9515
Melbourne - Inner East	85+	F	7094
Melbourne - Inner East	85+	M	4013
Melbourne - Inner South	0-4	F	11516
Melbourne - Inner South	0-4	M	11829
Melbourne - Inner South	5-14	F	24706
Melbourne - Inner South	5-14	M	25810
Melbourne - Inner South	15-19	F	11304
Melbourne - Inner South	15-19	M	11790
Melbourne - Inner South	20-24	F	12623
Melbourne - Inner South	20-24	M	12743
Melbourne - Inner South	25-34	F	27074
Melbourne - Inner South	25-34	M	25156
Melbourne - Inner South	35-44	F	29702
Melbourne - Inner South	35-44	M	27381
Melbourne - Inner South	45-54	F	30631
Melbourne - Inner South	45-54	M	27968
Melbourne - Inner South	55-64	F	24027
Melbourne - Inner South	55-64	M	22264
Melbourne - Inner South	65-74	F	18237
Melbourne - Inner South	65-74	M	15806
Melbourne - Inner South	75-84	F	11732
Melbourne - Inner South	75-84	M	8859
Melbourne - Inner South	85+	F	8064
Melbourne - Inner South	85+	M	4481
Melbourne - North East	0-4	F	16914
Melbourne - North East	0-4	M	17659
Melbourne - North East	5-14	F	29679
Melbourne - North East	5-14	M	31595
Melbourne - North East	15-19	F	14170
Melbourne - North East	15-19	M	15007
Melbourne - North East	20-24	F	16738
Melbourne - North East	20-24	M	17111
Melbourne - North East	25-34	F	38654
Melbourne - North East	25-34	M	37769
Melbourne - North East	35-44	F	36458
Melbourne - North East	35-44	M	35302
Melbourne - North East	45-54	F	33805
Melbourne - North East	45-54	M	31682
Melbourne - North East	55-64	F	28117
Melbourne - North East	55-64	M	25916
Melbourne - North East	65-74	F	19953
Melbourne - North East	65-74	M	18297
Melbourne - North East	75-84	F	11750
Melbourne - North East	75-84	M	9718
Melbourne - North East	85+	F	5632
Melbourne - North East	85+	M	3427
Melbourne - North West	0-4	F	12785
Melbourne - North West	0-4	M	13670
Melbourne - North West	5-14	F	23417
Melbourne - North West	5-14	M	24894
Melbourne - North West	15-19	F	11237
Melbourne - North West	15-19	M	11887
Melbourne - North West	20-24	F	11668
Melbourne - North West	20-24	M	12753
Melbourne - North West	25-34	F	27571
Melbourne - North West	25-34	M	27632
Melbourne - North West	35-44	F	25726
Melbourne - North West	35-44	M	25176
Melbourne - North West	45-54	F	24652
Melbourne - North West	45-54	M	23610
Melbourne - North West	55-64	F	19115
Melbourne - North West	55-64	M	17990
Melbourne - North West	65-74	F	14124
Melbourne - North West	65-74	M	12600
Melbourne - North West	75-84	F	8940
Melbourne - North West	75-84	M	7262
Melbourne - North West	85+	F	4063
Melbourne - North West	85+	M	2587
Melbourne - Outer East	0-4	F	14691
Melbourne - Outer East	0-4	M	15480
Melbourne - Outer East	5-14	F	29679
Melbourne - Outer East	5-14	M	31707
Melbourne - Outer East	15-19	F	15434
Melbourne - Outer East	15-19	M	16382
Melbourne - Outer East	20-24	F	14911
Melbourne - Outer East	20-24	M	15936
Melbourne - Outer East	25-34	F	32387
Melbourne - Outer East	25-34	M	31044
Melbourne - Outer East	35-44	F	34854
Melbourne - Outer East	35-44	M	32923
Melbourne - Outer East	45-54	F	36924
Melbourne - Outer East	45-54	M	34209
Melbourne - Outer East	55-64	F	32439
Melbourne - Outer East	55-64	M	29952
Melbourne - Outer East	65-74	F	24276
Melbourne - Outer East	65-74	M	21803
Melbourne - Outer East	75-84	F	13136
Melbourne - Outer East	75-84	M	10807
Melbourne - Outer East	85+	F	6801
Melbourne - Outer East	85+	M	3840
Melbourne - South East	0-4	F	25658
Melbourne - South East	0-4	M	27151
Melbourne - South East	5-14	F	47280
Melbourne - South East	5-14	M	50063
Melbourne - South East	15-19	F	24123
Melbourne - South East	15-19	M	25975
Melbourne - South East	20-24	F	27727
Melbourne - South East	20-24	M	30759
Melbourne - South East	25-34	F	58222
Melbourne - South East	25-34	M	58168
Melbourne - South East	35-44	F	52854
Melbourne - South East	35-44	M	52776
Melbourne - South East	45-54	F	48805
Melbourne - South East	45-54	M	47774
Melbourne - South East	55-64	F	39657
Melbourne - South East	55-64	M	37692
Melbourne - South East	65-74	F	28990
Melbourne - South East	65-74	M	26360
Melbourne - South East	75-84	F	17225
Melbourne - South East	75-84	M	14688
Melbourne - South East	85+	F	8254
Melbourne - South East	85+	M	5048
Melbourne - West	0-4	F	28273
Melbourne - West	0-4	M	30081
Melbourne - West	5-14	F	47342
Melbourne - West	5-14	M	49258
Melbourne - West	15-19	F	20898
Melbourne - West	15-19	M	21967
Melbourne - West	20-24	F	23892
Melbourne - West	20-24	M	26202
Melbourne - West	25-34	F	64081
Melbourne - West	25-34	M	62461
Melbourne - West	35-44	F	57022
Melbourne - West	35-44	M	57686
Melbourne - West	45-54	F	45971
Melbourne - West	45-54	M	45061
Melbourne - West	55-64	F	36570
Melbourne - West	55-64	M	34544
Melbourne - West	65-74	F	23107
Melbourne - West	65-74	M	22132
Melbourne - West	75-84	F	12204
Melbourne - West	75-84	M	9988
Melbourne - West	85+	F	5539
Melbourne - West	85+	M	3156
Mornington Peninsula	0-4	F	8193
Mornington Peninsula	0-4	M	8831
Mornington Peninsula	5-14	F	16952
Mornington Peninsula	5-14	M	17897
Mornington Peninsula	15-19	F	8262
Mornington Peninsula	15-19	M	8695
Mornington Peninsula	20-24	F	7747
Mornington Peninsula	20-24	M	8169
Mornington Peninsula	25-34	F	16562
Mornington Peninsula	25-34	M	15407
Mornington Peninsula	35-44	F	18877
Mornington Peninsula	35-44	M	17610
Mornington Peninsula	45-54	F	20793
Mornington Peninsula	45-54	M	19290
Mornington Peninsula	55-64	F	19457
Mornington Peninsula	55-64	M	17647
Mornington Peninsula	65-74	F	17406
Mornington Peninsula	65-74	M	15208
Mornington Peninsula	75-84	F	9878
Mornington Peninsula	75-84	M	8482
Mornington Peninsula	85+	F	4721
Mornington Peninsula	85+	M	3054
North West	0-4	F	4076
North West	0-4	M	4447
North West	5-14	F	8776
North West	5-14	M	9381
North West	15-19	F	4381
North West	15-19	M	4716
North West	20-24	F	3792
North West	20-24	M	4026
North West	25-34	F	8149
North West	25-34	M	8228
North West	35-44	F	8259
North West	35-44	M	7916
North West	45-54	F	10179
North West	45-54	M	9933
North West	55-64	F	10565
North West	55-64	M	10849
North West	65-74	F	8529
North West	65-74	M	8657
North West	75-84	F	5575
North West	75-84	M	4780
North West	85+	F	3034
North West	85+	M	1789
Shepparton	0-4	F	3861
Shepparton	0-4	M	4010
Shepparton	5-14	F	7973
Shepparton	5-14	M	8621
Shepparton	15-19	F	3989
Shepparton	15-19	M	4388
Shepparton	20-24	F	3233
Shepparton	20-24	M	3473
Shepparton	25-34	F	7201
Shepparton	25-34	M	6865
Shepparton	35-44	F	7501
Shepparton	35-44	M	7124
Shepparton	45-54	F	8852
Shepparton	45-54	M	8508
Shepparton	55-64	F	8816
Shepparton	55-64	M	8672
Shepparton	65-74	F	7341
Shepparton	65-74	M	7338
Shepparton	75-84	F	4495
Shepparton	75-84	M	4123
Shepparton	85+	F	2213
Shepparton	85+	M	1372
Warrnambool and South West	0-4	F	3334
Warrnambool and South West	0-4	M	3452
Warrnambool and South West	5-14	F	7318
Warrnambool and South West	5-14	M	7920
Warrnambool and South West	15-19	F	3680
Warrnambool and South West	15-19	M	3961
Warrnambool and South West	20-24	F	3015
Warrnambool and South West	20-24	M	3392
Warrnambool and South West	25-34	F	6232
Warrnambool and South West	25-34	M	6065
Warrnambool and South West	35-44	F	6960
Warrnambool and South West	35-44	M	6667
Warrnambool and South West	45-54	F	8831
Warrnambool and South West	45-54	M	8305
Warrnambool and South West	55-64	F	9101
Warrnambool and South West	55-64	M	8772
Warrnambool and South West	65-74	F	7140
Warrnambool and South West	65-74	M	7115
Warrnambool and South West	75-84	F	4321
Warrnambool and South West	75-84	M	3585
Warrnambool and South West	85+	F	2260
Warrnambool and South West	85+	M	1270
Migratory - Offshore - Shipping (Vic.)	25-34	M	4
Migratory - Offshore - Shipping (Vic.)	35-44	M	3
Migratory - Offshore - Shipping (Vic.)	45-54	M	11
Migratory - Offshore - Shipping (Vic.)	55-64	M	5
No usual address (Vic.)	0-4	F	163
No usual address (Vic.)	0-4	M	215
No usual address (Vic.)	5-14	F	197
No usual address (Vic.)	5-14	M	173
No usual address (Vic.)	15-19	F	178
No usual address (Vic.)	15-19	M	180
No usual address (Vic.)	20-24	F	453
No usual address (Vic.)	20-24	M	447
No usual address (Vic.)	25-34	F	795
No usual address (Vic.)	25-34	M	1052
No usual address (Vic.)	35-44	F	479
No usual address (Vic.)	35-44	M	813
No usual address (Vic.)	45-54	F	347
No usual address (Vic.)	45-54	M	628
No usual address (Vic.)	55-64	F	352
No usual address (Vic.)	55-64	M	460
No usual address (Vic.)	65-74	F	204
No usual address (Vic.)	65-74	M	283
No usual address (Vic.)	75-84	F	49
No usual address (Vic.)	75-84	M	72
No usual address (Vic.)	85+	F	28
No usual address (Vic.)	85+	M	9
Brisbane - East	0-4	F	6359
Brisbane - East	0-4	M	6860
Brisbane - East	5-14	F	14569
Brisbane - East	5-14	M	15574
Brisbane - East	15-19	F	7015
Brisbane - East	15-19	M	7547
Brisbane - East	20-24	F	5989
Brisbane - East	20-24	M	6331
Brisbane - East	25-34	F	12745
Brisbane - East	25-34	M	12096
Brisbane - East	35-44	F	15726
Brisbane - East	35-44	M	14490
Brisbane - East	45-54	F	16863
Brisbane - East	45-54	M	15592
Brisbane - East	55-64	F	14726
Brisbane - East	55-64	M	13811
Brisbane - East	65-74	F	11095
Brisbane - East	65-74	M	10285
Brisbane - East	75-84	F	5813
Brisbane - East	75-84	M	4899
Brisbane - East	85+	F	2985
Brisbane - East	85+	M	1719
Brisbane - North	0-4	F	6365
Brisbane - North	0-4	M	6777
Brisbane - North	5-14	F	11653
Brisbane - North	5-14	M	12261
Brisbane - North	15-19	F	5620
Brisbane - North	15-19	M	5761
Brisbane - North	20-24	F	7097
Brisbane - North	20-24	M	7045
Brisbane - North	25-34	F	16802
Brisbane - North	25-34	M	16190
Brisbane - North	35-44	F	15469
Brisbane - North	35-44	M	14902
Brisbane - North	45-54	F	13887
Brisbane - North	45-54	M	13227
Brisbane - North	55-64	F	11529
Brisbane - North	55-64	M	10625
Brisbane - North	65-74	F	8600
Brisbane - North	65-74	M	7481
Brisbane - North	75-84	F	5819
Brisbane - North	75-84	M	4229
Brisbane - North	85+	F	3436
Brisbane - North	85+	M	1761
Brisbane - South	0-4	F	10569
Brisbane - South	0-4	M	11110
Brisbane - South	5-14	F	19298
Brisbane - South	5-14	M	20070
Brisbane - South	15-19	F	10241
Brisbane - South	15-19	M	10672
Brisbane - South	20-24	F	14926
Brisbane - South	20-24	M	15282
Brisbane - South	25-34	F	30830
Brisbane - South	25-34	M	30554
Brisbane - South	35-44	F	24930
Brisbane - South	35-44	M	24577
Brisbane - South	45-54	F	21778
Brisbane - South	45-54	M	20452
Brisbane - South	55-64	F	17534
Brisbane - South	55-64	M	16045
Brisbane - South	65-74	F	11865
Brisbane - South	65-74	M	10829
Brisbane - South	75-84	F	7083
Brisbane - South	75-84	M	5601
Brisbane - South	85+	F	4150
Brisbane - South	85+	M	2164
Brisbane - West	0-4	F	5046
Brisbane - West	0-4	M	5216
Brisbane - West	5-14	F	11239
Brisbane - West	5-14	M	12458
Brisbane - West	15-19	F	6918
Brisbane - West	15-19	M	6841
Brisbane - West	20-24	F	8124
Brisbane - West	20-24	M	8295
Brisbane - West	25-34	F	11098
Brisbane - West	25-34	M	10982
Brisbane - West	35-44	F	13048
Brisbane - West	35-44	M	11863
Brisbane - West	45-54	F	12475
Brisbane - West	45-54	M	11436
Brisbane - West	55-64	F	9885
Brisbane - West	55-64	M	9027
Brisbane - West	65-74	F	7579
Brisbane - West	65-74	M	6890
Brisbane - West	75-84	F	3841
Brisbane - West	75-84	M	3123
Brisbane - West	85+	F	2375
Brisbane - West	85+	M	1228
Brisbane Inner City	0-4	F	5839
Brisbane Inner City	0-4	M	6111
Brisbane Inner City	5-14	F	11148
Brisbane Inner City	5-14	M	11623
Brisbane Inner City	15-19	F	7140
Brisbane Inner City	15-19	M	6545
Brisbane Inner City	20-24	F	14448
Brisbane Inner City	20-24	M	13145
Brisbane Inner City	25-34	F	28513
Brisbane Inner City	25-34	M	29254
Brisbane Inner City	35-44	F	18699
Brisbane Inner City	35-44	M	19102
Brisbane Inner City	45-54	F	15558
Brisbane Inner City	45-54	M	16244
Brisbane Inner City	55-64	F	11448
Brisbane Inner City	55-64	M	11539
Brisbane Inner City	65-74	F	7102
Brisbane Inner City	65-74	M	6977
Brisbane Inner City	75-84	F	3477
Brisbane Inner City	75-84	M	2995
Brisbane Inner City	85+	F	2242
Brisbane Inner City	85+	M	1051
Cairns	0-4	F	7186
Cairns	0-4	M	7727
Cairns	5-14	F	15857
Cairns	5-14	M	16877
Cairns	15-19	F	7034
Cairns	15-19	M	7422
Cairns	20-24	F	6529
Cairns	20-24	M	6574
Cairns	25-34	F	15707
Cairns	25-34	M	14383
Cairns	35-44	F	16954
Cairns	35-44	M	15080
Cairns	45-54	F	17635
Cairns	45-54	M	16939
Cairns	55-64	F	15820
Cairns	55-64	M	15880
Cairns	65-74	F	10804
Cairns	65-74	M	11737
Cairns	75-84	F	5099
Cairns	75-84	M	5215
Cairns	85+	F	2298
Cairns	85+	M	1425
Darling Downs - Maranoa	0-4	F	4012
Darling Downs - Maranoa	0-4	M	4237
Darling Downs - Maranoa	5-14	F	8487
Darling Downs - Maranoa	5-14	M	9155
Darling Downs - Maranoa	15-19	F	3573
Darling Downs - Maranoa	15-19	M	4035
Darling Downs - Maranoa	20-24	F	3174
Darling Downs - Maranoa	20-24	M	3355
Darling Downs - Maranoa	25-34	F	6984
Darling Downs - Maranoa	25-34	M	6869
Darling Downs - Maranoa	35-44	F	7525
Darling Downs - Maranoa	35-44	M	7065
Darling Downs - Maranoa	45-54	F	8370
Darling Downs - Maranoa	45-54	M	8540
Darling Downs - Maranoa	55-64	F	8319
Darling Downs - Maranoa	55-64	M	8583
Darling Downs - Maranoa	65-74	F	6772
Darling Downs - Maranoa	65-74	M	7245
Darling Downs - Maranoa	75-84	F	3703
Darling Downs - Maranoa	75-84	M	3606
Darling Downs - Maranoa	85+	F	1661
Darling Downs - Maranoa	85+	M	1025
Central Queensland	0-4	F	7793
Central Queensland	0-4	M	8018
Central Queensland	5-14	F	15464
Central Queensland	5-14	M	16516
Central Queensland	15-19	F	6846
Central Queensland	15-19	M	7277
Central Queensland	20-24	F	6539
Central Queensland	20-24	M	6941
Central Queensland	25-34	F	15043
Central Queensland	25-34	M	14999
Central Queensland	35-44	F	14331
Central Queensland	35-44	M	14723
Central Queensland	45-54	F	15154
Central Queensland	45-54	M	15811
Central Queensland	55-64	F	12632
Central Queensland	55-64	M	13982
Central Queensland	65-74	F	8267
Central Queensland	65-74	M	8735
Central Queensland	75-84	F	4610
Central Queensland	75-84	M	4090
Central Queensland	85+	F	1960
Central Queensland	85+	M	1202
Gold Coast	0-4	F	16492
Gold Coast	0-4	M	17138
Gold Coast	5-14	F	33991
Gold Coast	5-14	M	35843
Gold Coast	15-19	F	17333
Gold Coast	15-19	M	17701
Gold Coast	20-24	F	19170
Gold Coast	20-24	M	18611
Gold Coast	25-34	F	39888
Gold Coast	25-34	M	37585
Gold Coast	35-44	F	40563
Gold Coast	35-44	M	37858
Gold Coast	45-54	F	40177
Gold Coast	45-54	M	37138
Gold Coast	55-64	F	35028
Gold Coast	55-64	M	31290
Gold Coast	65-74	F	28220
Gold Coast	65-74	M	26511
Gold Coast	75-84	F	14572
Gold Coast	75-84	M	13041
Gold Coast	85+	F	7405
Gold Coast	85+	M	4457
Ipswich	0-4	F	12151
Ipswich	0-4	M	12866
Ipswich	5-14	F	23297
Ipswich	5-14	M	24466
Ipswich	15-19	F	10634
Ipswich	15-19	M	11409
Ipswich	20-24	F	11074
Ipswich	20-24	M	11285
Ipswich	25-34	F	24293
Ipswich	25-34	M	23079
Ipswich	35-44	F	22070
Ipswich	35-44	M	21763
Ipswich	45-54	F	21267
Ipswich	45-54	M	20748
Ipswich	55-64	F	16998
Ipswich	55-64	M	16882
Ipswich	65-74	F	11795
Ipswich	65-74	M	11430
Ipswich	75-84	F	6115
Ipswich	75-84	M	5336
Ipswich	85+	F	2567
Ipswich	85+	M	1548
Logan - Beaudesert	0-4	F	11762
Logan - Beaudesert	0-4	M	12128
Logan - Beaudesert	5-14	F	23164
Logan - Beaudesert	5-14	M	24245
Logan - Beaudesert	15-19	F	10842
Logan - Beaudesert	15-19	M	11479
Logan - Beaudesert	20-24	F	10671
Logan - Beaudesert	20-24	M	11072
Logan - Beaudesert	25-34	F	22644
Logan - Beaudesert	25-34	M	21452
Logan - Beaudesert	35-44	F	21926
Logan - Beaudesert	35-44	M	21062
Logan - Beaudesert	45-54	F	21108
Logan - Beaudesert	45-54	M	19844
Logan - Beaudesert	55-64	F	17936
Logan - Beaudesert	55-64	M	16853
Logan - Beaudesert	65-74	F	12726
Logan - Beaudesert	65-74	M	12362
Logan - Beaudesert	75-84	F	5501
Logan - Beaudesert	75-84	M	4836
Logan - Beaudesert	85+	F	2288
Logan - Beaudesert	85+	M	1392
Mackay - Isaac - Whitsunday	0-4	F	5746
Mackay - Isaac - Whitsunday	0-4	M	6055
Mackay - Isaac - Whitsunday	5-14	F	11339
Mackay - Isaac - Whitsunday	5-14	M	12039
Mackay - Isaac - Whitsunday	15-19	F	4814
Mackay - Isaac - Whitsunday	15-19	M	5135
Mackay - Isaac - Whitsunday	20-24	F	5033
Mackay - Isaac - Whitsunday	20-24	M	5083
Mackay - Isaac - Whitsunday	25-34	F	12258
Mackay - Isaac - Whitsunday	25-34	M	12448
Mackay - Isaac - Whitsunday	35-44	F	11278
Mackay - Isaac - Whitsunday	35-44	M	11975
Mackay - Isaac - Whitsunday	45-54	F	11667
Mackay - Isaac - Whitsunday	45-54	M	12677
Mackay - Isaac - Whitsunday	55-64	F	9815
Mackay - Isaac - Whitsunday	55-64	M	11145
Mackay - Isaac - Whitsunday	65-74	F	6096
Mackay - Isaac - Whitsunday	65-74	M	6824
Mackay - Isaac - Whitsunday	75-84	F	3130
Mackay - Isaac - Whitsunday	75-84	M	2951
Mackay - Isaac - Whitsunday	85+	F	1336
Mackay - Isaac - Whitsunday	85+	M	830
Moreton Bay - North	0-4	F	6887
Moreton Bay - North	0-4	M	7201
Moreton Bay - North	5-14	F	15322
Moreton Bay - North	5-14	M	16173
Moreton Bay - North	15-19	F	7305
Moreton Bay - North	15-19	M	7645
Moreton Bay - North	20-24	F	6728
Moreton Bay - North	20-24	M	6910
Moreton Bay - North	25-34	F	13505
Moreton Bay - North	25-34	M	12914
Moreton Bay - North	35-44	F	15017
Moreton Bay - North	35-44	M	13907
Moreton Bay - North	45-54	F	16372
Moreton Bay - North	45-54	M	15283
Moreton Bay - North	55-64	F	15615
Moreton Bay - North	55-64	M	14148
Moreton Bay - North	65-74	F	13753
Moreton Bay - North	65-74	M	12863
Moreton Bay - North	75-84	F	7039
Moreton Bay - North	75-84	M	6225
Moreton Bay - North	85+	F	3226
Moreton Bay - North	85+	M	2054
Moreton Bay - South	0-4	F	7067
Moreton Bay - South	0-4	M	7575
Moreton Bay - South	5-14	F	14604
Moreton Bay - South	5-14	M	15352
Moreton Bay - South	15-19	F	6354
Moreton Bay - South	15-19	M	6618
Moreton Bay - South	20-24	F	6153
Moreton Bay - South	20-24	M	6161
Moreton Bay - South	25-34	F	13735
Moreton Bay - South	25-34	M	12539
Moreton Bay - South	35-44	F	15181
Moreton Bay - South	35-44	M	14202
Moreton Bay - South	45-54	F	13776
Moreton Bay - South	45-54	M	13166
Moreton Bay - South	55-64	F	10376
Moreton Bay - South	55-64	M	9797
Moreton Bay - South	65-74	F	7544
Moreton Bay - South	65-74	M	7017
Moreton Bay - South	75-84	F	2960
Moreton Bay - South	75-84	M	2621
Moreton Bay - South	85+	F	1407
Moreton Bay - South	85+	M	759
Queensland - Outback	0-4	F	3163
Queensland - Outback	0-4	M	3405
Queensland - Outback	5-14	F	5926
Queensland - Outback	5-14	M	6162
Queensland - Outback	15-19	F	2261
Queensland - Outback	15-19	M	2537
Queensland - Outback	20-24	F	2730
Queensland - Outback	20-24	M	2878
Queensland - Outback	25-34	F	6022
Queensland - Outback	25-34	M	6121
Queensland - Outback	35-44	F	4930
Queensland - Outback	35-44	M	5275
Queensland - Outback	45-54	F	5179
Queensland - Outback	45-54	M	5526
Queensland - Outback	55-64	F	4220
Queensland - Outback	55-64	M	5007
Queensland - Outback	65-74	F	2423
Queensland - Outback	65-74	M	3069
Queensland - Outback	75-84	F	1009
Queensland - Outback	75-84	M	1192
Queensland - Outback	85+	F	372
Queensland - Outback	85+	M	288
Sunshine Coast	0-4	F	8747
Sunshine Coast	0-4	M	9077
Sunshine Coast	5-14	F	21349
Sunshine Coast	5-14	M	22650
Sunshine Coast	15-19	F	10156
Sunshine Coast	15-19	M	10386
Sunshine Coast	20-24	F	8567
Sunshine Coast	20-24	M	8587
Sunshine Coast	25-34	F	18208
Sunshine Coast	25-34	M	16875
Sunshine Coast	35-44	F	22537
Sunshine Coast	35-44	M	20690
Sunshine Coast	45-54	F	26210
Sunshine Coast	45-54	M	22871
Sunshine Coast	55-64	F	24913
Sunshine Coast	55-64	M	22209
Sunshine Coast	65-74	F	21438
Sunshine Coast	65-74	M	20076
Sunshine Coast	75-84	F	11502
Sunshine Coast	75-84	M	10388
Sunshine Coast	85+	F	5580
Sunshine Coast	85+	M	3501
Toowoomba	0-4	F	4678
Toowoomba	0-4	M	4919
Toowoomba	5-14	F	10298
Toowoomba	5-14	M	10379
Toowoomba	15-19	F	5088
Toowoomba	15-19	M	5152
Toowoomba	20-24	F	5039
Toowoomba	20-24	M	5076
Toowoomba	25-34	F	9842
Toowoomba	25-34	M	9595
Toowoomba	35-44	F	9266
Toowoomba	35-44	M	8649
Toowoomba	45-54	F	9897
Toowoomba	45-54	M	8996
Toowoomba	55-64	F	9142
Toowoomba	55-64	M	8323
Toowoomba	65-74	F	7385
Toowoomba	65-74	M	6490
Toowoomba	75-84	F	4400
Toowoomba	75-84	M	3472
Toowoomba	85+	F	2231
Toowoomba	85+	M	1197
Townsville	0-4	F	7179
Townsville	0-4	M	7785
Townsville	5-14	F	15072
Townsville	5-14	M	15743
Townsville	15-19	F	7744
Townsville	15-19	M	8305
Townsville	20-24	F	8551
Townsville	20-24	M	9342
Townsville	25-34	F	15963
Townsville	25-34	M	15814
Townsville	35-44	F	15064
Townsville	35-44	M	14466
Townsville	45-54	F	15350
Townsville	45-54	M	14838
Townsville	55-64	F	13232
Townsville	55-64	M	13261
Townsville	65-74	F	9173
Townsville	65-74	M	9509
Townsville	75-84	F	4945
Townsville	75-84	M	4312
Townsville	85+	F	2101
Townsville	85+	M	1295
Wide Bay	0-4	F	7218
Wide Bay	0-4	M	7648
Wide Bay	5-14	F	17437
Wide Bay	5-14	M	18644
Wide Bay	15-19	F	7987
Wide Bay	15-19	M	8508
Wide Bay	20-24	F	6453
Wide Bay	20-24	M	6743
Wide Bay	25-34	F	13738
Wide Bay	25-34	M	12822
Wide Bay	35-44	F	15933
Wide Bay	35-44	M	14530
Wide Bay	45-54	F	19751
Wide Bay	45-54	M	18236
Wide Bay	55-64	F	22200
Wide Bay	55-64	M	20706
Wide Bay	65-74	F	20550
Wide Bay	65-74	M	21125
Wide Bay	75-84	F	10342
Wide Bay	75-84	M	10357
Wide Bay	85+	F	4111
Wide Bay	85+	M	2842
Migratory - Offshore - Shipping (Qld)	0-4	F	3
Migratory - Offshore - Shipping (Qld)	15-19	F	5
Migratory - Offshore - Shipping (Qld)	15-19	M	3
Migratory - Offshore - Shipping (Qld)	20-24	F	4
Migratory - Offshore - Shipping (Qld)	20-24	M	3
Migratory - Offshore - Shipping (Qld)	25-34	F	6
Migratory - Offshore - Shipping (Qld)	25-34	M	4
Migratory - Offshore - Shipping (Qld)	35-44	F	3
Migratory - Offshore - Shipping (Qld)	35-44	M	7
Migratory - Offshore - Shipping (Qld)	45-54	F	7
Migratory - Offshore - Shipping (Qld)	45-54	M	10
Migratory - Offshore - Shipping (Qld)	55-64	F	19
Migratory - Offshore - Shipping (Qld)	55-64	M	7
Migratory - Offshore - Shipping (Qld)	65-74	F	16
Migratory - Offshore - Shipping (Qld)	65-74	M	13
Migratory - Offshore - Shipping (Qld)	75-84	F	7
Migratory - Offshore - Shipping (Qld)	75-84	M	7
