SA4_NAME16	Age.min	Sex	persons
Capital Region	80	M	2487
Capital Region	85	F	2013
Capital Region	90	M	492
Capital Region	95	F	249
Capital Region	95	M	86
Capital Region	100	F	40
Capital Region	100	M	5
Central Coast	0	F	1724
Central Coast	0	M	1836
Central Coast	1	F	1823
Central Coast	1	M	1970
Central Coast	2	F	1927
Central Coast	2	M	1956
Central Coast	3	F	1868
Central Coast	3	M	2100
Central Coast	4	F	1961
Central Coast	4	M	2024
Central Coast	5	F	1966
Central Coast	5	M	2122
Central Coast	6	F	2005
Central Coast	6	M	2131
Central Coast	7	F	2028
Central Coast	7	M	2162
Central Coast	8	F	2012
Central Coast	8	M	2196
Central Coast	9	F	2108
Central Coast	9	M	2188
Central Coast	10	F	2032
Central Coast	10	M	2196
Central Coast	11	F	2003
Central Coast	11	M	2064
Central Coast	12	F	1996
Central Coast	12	M	2095
Central Coast	13	F	1953
Central Coast	13	M	2053
Central Coast	14	F	1872
Central Coast	14	M	2070
Central Coast	15	F	1956
Central Coast	15	M	2077
Central Coast	16	F	2041
Central Coast	16	M	1990
Central Coast	17	F	1998
Central Coast	17	M	2041
Central Coast	18	F	1951
Central Coast	18	M	2043
Central Coast	19	F	1864
Central Coast	19	M	1967
Central Coast	20	F	1775
Central Coast	20	M	1948
Central Coast	21	F	1777
Central Coast	21	M	1985
Central Coast	22	F	1816
Central Coast	22	M	1828
Central Coast	23	F	1763
Central Coast	23	M	1750
Central Coast	24	F	1778
Central Coast	24	M	1750
Central Coast	25	F	1756
Central Coast	25	M	1773
Central Coast	26	F	1681
Central Coast	26	M	1741
Central Coast	27	F	1684
Central Coast	27	M	1668
Central Coast	28	F	1764
Central Coast	28	M	1666
Central Coast	29	F	1816
Central Coast	29	M	1650
Central Coast	30	F	1846
Central Coast	30	M	1738
Central Coast	31	F	1839
Central Coast	31	M	1745
Central Coast	32	F	1857
Central Coast	32	M	1785
Central Coast	33	F	1887
Central Coast	33	M	1789
Central Coast	34	F	1900
Central Coast	34	M	1698
Central Coast	35	F	1961
Central Coast	35	M	1867
Central Coast	36	F	1851
Central Coast	36	M	1796
Central Coast	37	F	1941
Central Coast	37	M	1750
Central Coast	38	F	1903
Central Coast	38	M	1787
Central Coast	39	F	1872
Central Coast	39	M	1790
Central Coast	40	F	2018
Central Coast	40	M	1871
Central Coast	41	F	2115
Central Coast	41	M	1874
Central Coast	42	F	2075
Central Coast	42	M	2083
Central Coast	43	F	2204
Central Coast	43	M	2057
Central Coast	44	F	2404
Central Coast	44	M	2170
Central Coast	45	F	2490
Central Coast	45	M	2231
Central Coast	46	F	2255
Central Coast	46	M	2080
Central Coast	47	F	2294
Central Coast	47	M	2096
Central Coast	48	F	2117
Central Coast	48	M	2007
Central Coast	49	F	2169
Central Coast	49	M	2003
Central Coast	50	F	2107
Central Coast	50	M	2057
Central Coast	51	F	2171
Central Coast	51	M	2026
Central Coast	52	F	2213
Central Coast	52	M	2147
Central Coast	53	F	2345
Central Coast	53	M	2150
Central Coast	54	F	2417
Central Coast	54	M	2249
Central Coast	55	F	2442
Central Coast	55	M	2181
Central Coast	56	F	2369
Central Coast	56	M	2074
Central Coast	57	F	2239
Central Coast	57	M	2092
Central Coast	58	F	2287
Central Coast	58	M	2017
Central Coast	59	F	2272
Central Coast	59	M	2063
Central Coast	60	F	2211
Central Coast	60	M	2035
Central Coast	61	F	2207
Central Coast	61	M	1896
Central Coast	62	F	2038
Central Coast	62	M	1907
Central Coast	63	F	2176
Central Coast	63	M	1923
Central Coast	64	F	2074
Central Coast	64	M	1858
Central Coast	65	F	1988
Central Coast	65	M	1855
Central Coast	66	F	2094
Central Coast	66	M	1782
Central Coast	67	F	2074
Central Coast	67	M	1769
Central Coast	68	F	2183
Central Coast	68	M	1946
Central Coast	69	F	2283
Central Coast	69	M	2052
Central Coast	70	F	1899
Central Coast	70	M	1712
Central Coast	71	F	1805
Central Coast	71	M	1715
Central Coast	72	F	1772
Central Coast	72	M	1598
Central Coast	73	F	1612
Central Coast	73	M	1407
Central Coast	74	F	1626
Central Coast	74	M	1411
Central Coast	75	F	1518
Central Coast	75	M	1309
Central Coast	76	F	1332
Central Coast	76	M	1281
Central Coast	77	F	1374
Central Coast	77	M	1188
Central Coast	78	F	1304
Central Coast	78	M	1030
Central Coast	79	F	1194
Central Coast	79	M	1042
Central Coast	80	F	5259
Central Coast	80	M	3865
Central Coast	85	F	3928
Central Coast	90	M	1026
Central Coast	95	F	485
Central Coast	95	M	205
Central Coast	100	F	47
Central Coast	100	M	16
Central West	0	F	1211
Central West	0	M	1281
Central West	1	F	1203
Central West	1	M	1376
Central West	2	F	1324
Central West	2	M	1354
Central West	3	F	1382
Central West	3	M	1445
Central West	4	F	1340
Central West	4	M	1368
Central West	5	F	1320
Central West	5	M	1429
Central West	6	F	1376
Central West	6	M	1402
Central West	7	F	1446
Central West	7	M	1451
Central West	8	F	1396
Central West	8	M	1542
Central West	9	F	1442
Central West	9	M	1475
Central West	10	F	1302
Central West	10	M	1414
Central West	11	F	1305
Central West	11	M	1389
Central West	12	F	1227
Central West	12	M	1421
Central West	13	F	1245
Central West	13	M	1405
Central West	14	F	1310
Central West	14	M	1348
Central West	15	F	1304
Central West	15	M	1370
Central West	16	F	1358
Central West	16	M	1377
Central West	17	F	1294
Central West	17	M	1393
Central West	18	F	1228
Central West	18	M	1340
Central West	19	F	1221
Central West	19	M	1201
Central West	20	F	1160
Central West	20	M	1230
Central West	21	F	1143
Central West	21	M	1257
Central West	22	F	1111
Central West	22	M	1218
Central West	23	F	1042
Central West	23	M	1130
Central West	24	F	1135
Central West	24	M	1138
Central West	25	F	1132
Central West	25	M	1176
Central West	26	F	1158
Central West	26	M	1170
Central West	27	F	1153
Central West	27	M	1169
Central West	28	F	1104
Central West	28	M	1151
Central West	29	F	1135
Central West	29	M	1135
Central West	30	F	1160
Central West	30	M	1148
Central West	31	F	1165
Central West	31	M	1146
Central West	32	F	1174
Central West	32	M	1182
Central West	33	F	1191
Central West	33	M	1120
Central West	34	F	1155
Central West	34	M	1174
Central West	35	F	1161
Central West	35	M	1154
Central West	36	F	1115
Central West	36	M	1102
Central West	37	F	1111
Central West	37	M	1091
Central West	38	F	1195
Central West	38	M	1051
Central West	39	F	1122
Central West	39	M	1127
Central West	40	F	1144
Central West	40	M	1114
Central West	41	F	1207
Central West	41	M	1184
Central West	42	F	1303
Central West	42	M	1182
Central West	43	F	1288
Central West	43	M	1227
Central West	44	F	1388
Central West	44	M	1386
Central West	45	F	1452
Central West	45	M	1343
Central West	46	F	1303
Central West	46	M	1300
Central West	47	F	1374
Central West	47	M	1309
Central West	48	F	1241
Central West	48	M	1323
Central West	49	F	1314
Central West	49	M	1303
Central West	50	F	1268
Central West	50	M	1291
Central West	51	F	1379
Central West	51	M	1244
Central West	52	F	1373
Central West	52	M	1400
Central West	53	F	1488
Central West	53	M	1373
Central West	54	F	1461
Central West	54	M	1466
Central West	55	F	1406
Central West	55	M	1561
Central West	56	F	1405
Central West	56	M	1408
Central West	57	F	1340
Central West	57	M	1367
Central West	58	F	1398
Central West	58	M	1351
Central West	59	F	1420
Central West	59	M	1290
Central West	60	F	1301
Central West	60	M	1271
Central West	61	F	1273
Central West	61	M	1362
Central West	62	F	1293
Central West	62	M	1229
Central West	63	F	1279
Central West	63	M	1246
Central West	64	F	1227
Central West	64	M	1355
Central West	65	F	1280
Central West	65	M	1274
Central West	66	F	1273
Central West	66	M	1253
Central West	67	F	1202
Central West	67	M	1275
Central West	68	F	1222
Central West	68	M	1248
Central West	69	F	1312
Central West	69	M	1264
Central West	70	F	1062
Central West	70	M	1096
Central West	71	F	977
Central West	71	M	1136
Central West	72	F	985
Central West	72	M	995
Central West	73	F	936
Central West	73	M	857
Central West	74	F	913
Central West	74	M	917
Central West	75	F	827
Central West	75	M	760
Central West	76	F	771
Central West	76	M	710
Central West	77	F	773
Central West	77	M	715
Central West	78	F	701
Central West	78	M	670
Central West	79	F	722
Central West	79	M	652
Central West	80	F	2901
Central West	80	M	2308
Central West	85	F	1969
Central West	90	M	406
Central West	95	F	274
Central West	95	M	78
Central West	100	F	38
Central West	100	M	8
Coffs Harbour - Grafton	0	F	632
Coffs Harbour - Grafton	0	M	680
Coffs Harbour - Grafton	1	F	654
Coffs Harbour - Grafton	1	M	700
Coffs Harbour - Grafton	2	F	689
Coffs Harbour - Grafton	2	M	725
Coffs Harbour - Grafton	3	F	719
Coffs Harbour - Grafton	3	M	776
Coffs Harbour - Grafton	4	F	771
Coffs Harbour - Grafton	4	M	774
Coffs Harbour - Grafton	5	F	845
Coffs Harbour - Grafton	5	M	827
Coffs Harbour - Grafton	6	F	830
Coffs Harbour - Grafton	6	M	872
Coffs Harbour - Grafton	7	F	821
Coffs Harbour - Grafton	7	M	885
Coffs Harbour - Grafton	8	F	856
Coffs Harbour - Grafton	8	M	865
Coffs Harbour - Grafton	9	F	844
Coffs Harbour - Grafton	9	M	880
Coffs Harbour - Grafton	10	F	819
Coffs Harbour - Grafton	10	M	876
Coffs Harbour - Grafton	11	F	786
Coffs Harbour - Grafton	11	M	901
Coffs Harbour - Grafton	12	F	783
Coffs Harbour - Grafton	12	M	787
Coffs Harbour - Grafton	13	F	775
Coffs Harbour - Grafton	13	M	837
Coffs Harbour - Grafton	14	F	796
Coffs Harbour - Grafton	14	M	839
Coffs Harbour - Grafton	15	F	783
Coffs Harbour - Grafton	15	M	878
Coffs Harbour - Grafton	16	F	843
Coffs Harbour - Grafton	16	M	883
Coffs Harbour - Grafton	17	F	871
Coffs Harbour - Grafton	17	M	898
Coffs Harbour - Grafton	18	F	768
Coffs Harbour - Grafton	18	M	742
Coffs Harbour - Grafton	19	F	598
Coffs Harbour - Grafton	19	M	747
Coffs Harbour - Grafton	20	F	572
Coffs Harbour - Grafton	20	M	627
Coffs Harbour - Grafton	21	F	588
Coffs Harbour - Grafton	21	M	616
Coffs Harbour - Grafton	22	F	587
Coffs Harbour - Grafton	22	M	654
Coffs Harbour - Grafton	23	F	613
Coffs Harbour - Grafton	23	M	651
Coffs Harbour - Grafton	24	F	599
Coffs Harbour - Grafton	24	M	628
Coffs Harbour - Grafton	25	F	631
Coffs Harbour - Grafton	25	M	599
Coffs Harbour - Grafton	26	F	672
Coffs Harbour - Grafton	26	M	648
Coffs Harbour - Grafton	27	F	620
Coffs Harbour - Grafton	27	M	598
Coffs Harbour - Grafton	28	F	655
Coffs Harbour - Grafton	28	M	642
Coffs Harbour - Grafton	29	F	648
Coffs Harbour - Grafton	29	M	587
Coffs Harbour - Grafton	30	F	630
Coffs Harbour - Grafton	30	M	644
Coffs Harbour - Grafton	31	F	658
Coffs Harbour - Grafton	31	M	544
Coffs Harbour - Grafton	32	F	677
Coffs Harbour - Grafton	32	M	617
Coffs Harbour - Grafton	33	F	670
Coffs Harbour - Grafton	33	M	668
Coffs Harbour - Grafton	34	F	676
Coffs Harbour - Grafton	34	M	669
Coffs Harbour - Grafton	35	F	750
Coffs Harbour - Grafton	35	M	608
Coffs Harbour - Grafton	36	F	712
Coffs Harbour - Grafton	36	M	645
Coffs Harbour - Grafton	37	F	665
Coffs Harbour - Grafton	37	M	594
Coffs Harbour - Grafton	38	F	697
Coffs Harbour - Grafton	38	M	637
Coffs Harbour - Grafton	39	F	706
Coffs Harbour - Grafton	39	M	653
Coffs Harbour - Grafton	40	F	766
Coffs Harbour - Grafton	40	M	646
Coffs Harbour - Grafton	41	F	765
Coffs Harbour - Grafton	41	M	726
Coffs Harbour - Grafton	42	F	806
Coffs Harbour - Grafton	42	M	764
Coffs Harbour - Grafton	43	F	905
Coffs Harbour - Grafton	43	M	831
Coffs Harbour - Grafton	44	F	934
Coffs Harbour - Grafton	44	M	880
Coffs Harbour - Grafton	45	F	981
Coffs Harbour - Grafton	45	M	850
Coffs Harbour - Grafton	46	F	950
Coffs Harbour - Grafton	46	M	769
Coffs Harbour - Grafton	47	F	882
Coffs Harbour - Grafton	47	M	761
Coffs Harbour - Grafton	48	F	895
Coffs Harbour - Grafton	48	M	798
Coffs Harbour - Grafton	49	F	936
Coffs Harbour - Grafton	49	M	776
Coffs Harbour - Grafton	50	F	964
Coffs Harbour - Grafton	50	M	812
Coffs Harbour - Grafton	51	F	897
Coffs Harbour - Grafton	51	M	829
Coffs Harbour - Grafton	52	F	988
Coffs Harbour - Grafton	52	M	988
Coffs Harbour - Grafton	53	F	1075
Coffs Harbour - Grafton	53	M	954
Coffs Harbour - Grafton	54	F	1069
Coffs Harbour - Grafton	54	M	996
Coffs Harbour - Grafton	55	F	1128
Coffs Harbour - Grafton	55	M	1035
Coffs Harbour - Grafton	56	F	1098
Coffs Harbour - Grafton	56	M	1005
Coffs Harbour - Grafton	57	F	1153
Coffs Harbour - Grafton	57	M	1007
Coffs Harbour - Grafton	58	F	1164
Coffs Harbour - Grafton	58	M	1000
Coffs Harbour - Grafton	59	F	1044
Coffs Harbour - Grafton	59	M	1042
Coffs Harbour - Grafton	60	F	1060
Coffs Harbour - Grafton	60	M	1085
Coffs Harbour - Grafton	61	F	1094
Coffs Harbour - Grafton	61	M	1065
Coffs Harbour - Grafton	62	F	1066
Coffs Harbour - Grafton	62	M	1067
Coffs Harbour - Grafton	63	F	1068
Coffs Harbour - Grafton	63	M	1065
Coffs Harbour - Grafton	64	F	1001
Coffs Harbour - Grafton	64	M	1033
Coffs Harbour - Grafton	65	F	1053
Coffs Harbour - Grafton	65	M	1030
Coffs Harbour - Grafton	66	F	1032
Coffs Harbour - Grafton	66	M	1038
Coffs Harbour - Grafton	67	F	985
Coffs Harbour - Grafton	67	M	950
Coffs Harbour - Grafton	68	F	932
Coffs Harbour - Grafton	68	M	988
Coffs Harbour - Grafton	69	F	1019
Coffs Harbour - Grafton	69	M	1015
Coffs Harbour - Grafton	70	F	886
Coffs Harbour - Grafton	70	M	881
Coffs Harbour - Grafton	71	F	822
Coffs Harbour - Grafton	71	M	783
Coffs Harbour - Grafton	72	F	720
Coffs Harbour - Grafton	72	M	771
Coffs Harbour - Grafton	73	F	724
Coffs Harbour - Grafton	73	M	663
Coffs Harbour - Grafton	74	F	661
Coffs Harbour - Grafton	74	M	666
Coffs Harbour - Grafton	75	F	664
Coffs Harbour - Grafton	75	M	628
Coffs Harbour - Grafton	76	F	597
Coffs Harbour - Grafton	76	M	585
Coffs Harbour - Grafton	77	F	572
Coffs Harbour - Grafton	77	M	541
Coffs Harbour - Grafton	78	F	579
Coffs Harbour - Grafton	78	M	476
Coffs Harbour - Grafton	79	F	552
Coffs Harbour - Grafton	79	M	510
Coffs Harbour - Grafton	80	F	2181
Coffs Harbour - Grafton	80	M	1822
Coffs Harbour - Grafton	85	F	1471
Coffs Harbour - Grafton	90	M	368
Coffs Harbour - Grafton	95	F	210
Coffs Harbour - Grafton	95	M	73
Coffs Harbour - Grafton	100	F	29
Far West and Orana	0	F	716
Far West and Orana	0	M	745
Far West and Orana	1	F	735
Far West and Orana	1	M	742
Far West and Orana	2	F	752
Far West and Orana	2	M	767
Far West and Orana	3	F	780
Far West and Orana	3	M	810
Far West and Orana	4	F	786
Far West and Orana	4	M	796
Far West and Orana	5	F	798
Far West and Orana	5	M	767
Far West and Orana	6	F	797
Far West and Orana	6	M	813
Far West and Orana	7	F	779
Far West and Orana	7	M	814
Far West and Orana	8	F	750
Far West and Orana	8	M	828
Far West and Orana	9	F	779
Far West and Orana	9	M	861
Far West and Orana	10	F	781
Far West and Orana	10	M	754
Far West and Orana	11	F	670
Far West and Orana	11	M	731
Far West and Orana	12	F	689
Far West and Orana	12	M	691
Far West and Orana	13	F	634
Far West and Orana	13	M	731
Far West and Orana	14	F	629
Far West and Orana	14	M	700
Far West and Orana	15	F	693
Far West and Orana	15	M	710
Far West and Orana	16	F	671
Far West and Orana	16	M	669
Far West and Orana	17	F	684
Far West and Orana	17	M	624
Far West and Orana	18	F	548
Far West and Orana	18	M	643
Far West and Orana	19	F	576
Far West and Orana	19	M	686
Far West and Orana	20	F	589
Far West and Orana	20	M	616
Far West and Orana	21	F	627
Far West and Orana	21	M	603
Far West and Orana	22	F	576
Far West and Orana	22	M	649
Far West and Orana	23	F	682
Far West and Orana	23	M	687
Far West and Orana	24	F	708
Far West and Orana	24	M	716
Far West and Orana	25	F	761
Far West and Orana	25	M	699
Far West and Orana	26	F	793
Far West and Orana	26	M	718
Far West and Orana	27	F	709
Far West and Orana	27	M	727
Far West and Orana	28	F	740
Far West and Orana	28	M	648
Far West and Orana	29	F	679
Far West and Orana	29	M	722
Far West and Orana	30	F	724
Far West and Orana	30	M	700
Far West and Orana	31	F	734
Far West and Orana	31	M	675
Far West and Orana	32	F	714
Far West and Orana	32	M	657
Far West and Orana	33	F	693
Far West and Orana	33	M	643
Far West and Orana	34	F	634
Far West and Orana	34	M	649
Far West and Orana	35	F	627
Far West and Orana	35	M	648
Far West and Orana	36	F	599
Far West and Orana	36	M	607
Far West and Orana	37	F	637
Far West and Orana	37	M	581
Far West and Orana	38	F	624
Far West and Orana	38	M	519
Far West and Orana	39	F	626
Far West and Orana	39	M	594
Far West and Orana	40	F	670
Far West and Orana	40	M	614
Far West and Orana	41	F	624
Far West and Orana	41	M	613
Far West and Orana	42	F	625
Far West and Orana	42	M	643
Far West and Orana	43	F	690
Far West and Orana	43	M	640
Far West and Orana	44	F	729
Far West and Orana	44	M	744
Far West and Orana	45	F	756
Far West and Orana	45	M	781
Far West and Orana	46	F	776
Far West and Orana	46	M	666
Far West and Orana	47	F	713
Far West and Orana	47	M	674
Far West and Orana	48	F	713
Far West and Orana	48	M	676
Far West and Orana	49	F	693
Far West and Orana	49	M	696
Far West and Orana	50	F	748
Far West and Orana	50	M	694
Far West and Orana	51	F	769
Far West and Orana	51	M	707
Far West and Orana	52	F	788
Far West and Orana	52	M	811
Far West and Orana	53	F	800
Far West and Orana	53	M	817
Far West and Orana	54	F	788
Far West and Orana	54	M	844
Far West and Orana	55	F	849
Far West and Orana	55	M	878
Far West and Orana	56	F	855
Far West and Orana	56	M	840
Far West and Orana	57	F	856
Far West and Orana	57	M	803
Far West and Orana	58	F	773
Far West and Orana	58	M	771
Far West and Orana	59	F	724
Far West and Orana	59	M	811
Far West and Orana	60	F	761
Far West and Orana	60	M	767
Far West and Orana	61	F	712
Far West and Orana	61	M	783
Far West and Orana	62	F	688
Far West and Orana	62	M	655
Far West and Orana	63	F	695
Far West and Orana	63	M	735
Far West and Orana	64	F	683
Far West and Orana	64	M	686
Far West and Orana	65	F	654
Far West and Orana	65	M	738
Far West and Orana	66	F	617
Far West and Orana	66	M	717
Far West and Orana	67	F	598
Far West and Orana	67	M	622
Far West and Orana	68	F	614
Far West and Orana	68	M	653
Far West and Orana	69	F	677
Far West and Orana	69	M	721
Far West and Orana	70	F	588
Far West and Orana	70	M	550
Far West and Orana	71	F	528
Far West and Orana	71	M	570
Far West and Orana	72	F	525
Far West and Orana	72	M	495
Far West and Orana	73	F	480
Far West and Orana	73	M	496
Far West and Orana	74	F	497
Far West and Orana	74	M	500
Far West and Orana	75	F	453
Far West and Orana	75	M	423
Far West and Orana	76	F	444
Far West and Orana	76	M	391
Far West and Orana	77	F	455
Far West and Orana	77	M	382
Far West and Orana	78	F	395
Far West and Orana	78	M	367
Far West and Orana	79	F	378
Far West and Orana	79	M	334
Far West and Orana	80	F	1533
Far West and Orana	80	M	1199
Far West and Orana	85	F	1093
Far West and Orana	90	M	216
Far West and Orana	95	F	112
Far West and Orana	95	M	44
Far West and Orana	100	F	20
Far West and Orana	100	M	3
Hunter Valley exc Newcastle	0	F	1531
Hunter Valley exc Newcastle	0	M	1591
Hunter Valley exc Newcastle	1	F	1695
Hunter Valley exc Newcastle	1	M	1727
Hunter Valley exc Newcastle	2	F	1694
Hunter Valley exc Newcastle	2	M	1778
Hunter Valley exc Newcastle	3	F	1740
Hunter Valley exc Newcastle	3	M	1835
Hunter Valley exc Newcastle	4	F	1789
Hunter Valley exc Newcastle	4	M	1890
Hunter Valley exc Newcastle	5	F	1764
Hunter Valley exc Newcastle	5	M	1864
Hunter Valley exc Newcastle	6	F	1792
Hunter Valley exc Newcastle	6	M	1873
Hunter Valley exc Newcastle	7	F	1757
Hunter Valley exc Newcastle	7	M	1964
Hunter Valley exc Newcastle	8	F	1871
Hunter Valley exc Newcastle	8	M	1912
Hunter Valley exc Newcastle	9	F	1883
Hunter Valley exc Newcastle	9	M	2009
Hunter Valley exc Newcastle	10	F	1808
Hunter Valley exc Newcastle	10	M	1857
Hunter Valley exc Newcastle	11	F	1722
Hunter Valley exc Newcastle	11	M	1763
Hunter Valley exc Newcastle	12	F	1604
Hunter Valley exc Newcastle	12	M	1718
Hunter Valley exc Newcastle	13	F	1596
Hunter Valley exc Newcastle	13	M	1805
Hunter Valley exc Newcastle	14	F	1649
Hunter Valley exc Newcastle	14	M	1781
Hunter Valley exc Newcastle	15	F	1623
Hunter Valley exc Newcastle	15	M	1754
Hunter Valley exc Newcastle	16	F	1643
Hunter Valley exc Newcastle	16	M	1725
Hunter Valley exc Newcastle	17	F	1711
Hunter Valley exc Newcastle	17	M	1664
Hunter Valley exc Newcastle	18	F	1566
Hunter Valley exc Newcastle	18	M	1727
Hunter Valley exc Newcastle	19	F	1456
Hunter Valley exc Newcastle	19	M	1543
Hunter Valley exc Newcastle	20	F	1406
Hunter Valley exc Newcastle	20	M	1489
Hunter Valley exc Newcastle	21	F	1460
Hunter Valley exc Newcastle	21	M	1546
Hunter Valley exc Newcastle	22	F	1477
Hunter Valley exc Newcastle	22	M	1591
Hunter Valley exc Newcastle	23	F	1570
Hunter Valley exc Newcastle	23	M	1477
Hunter Valley exc Newcastle	24	F	1522
Hunter Valley exc Newcastle	24	M	1549
Hunter Valley exc Newcastle	25	F	1561
Hunter Valley exc Newcastle	25	M	1541
Hunter Valley exc Newcastle	26	F	1625
Hunter Valley exc Newcastle	26	M	1540
Hunter Valley exc Newcastle	27	F	1508
Hunter Valley exc Newcastle	27	M	1523
Hunter Valley exc Newcastle	28	F	1602
Hunter Valley exc Newcastle	28	M	1525
Hunter Valley exc Newcastle	29	F	1613
Hunter Valley exc Newcastle	29	M	1557
Hunter Valley exc Newcastle	30	F	1601
Hunter Valley exc Newcastle	30	M	1542
Hunter Valley exc Newcastle	31	F	1646
Hunter Valley exc Newcastle	31	M	1552
Hunter Valley exc Newcastle	32	F	1650
Hunter Valley exc Newcastle	32	M	1587
Hunter Valley exc Newcastle	33	F	1625
Hunter Valley exc Newcastle	33	M	1580
Hunter Valley exc Newcastle	34	F	1642
Hunter Valley exc Newcastle	34	M	1577
Hunter Valley exc Newcastle	35	F	1589
Hunter Valley exc Newcastle	35	M	1620
Hunter Valley exc Newcastle	36	F	1553
Hunter Valley exc Newcastle	36	M	1487
Hunter Valley exc Newcastle	37	F	1511
Hunter Valley exc Newcastle	37	M	1544
Hunter Valley exc Newcastle	38	F	1491
Hunter Valley exc Newcastle	38	M	1532
Hunter Valley exc Newcastle	39	F	1562
Hunter Valley exc Newcastle	39	M	1602
Hunter Valley exc Newcastle	40	F	1645
Hunter Valley exc Newcastle	40	M	1494
Hunter Valley exc Newcastle	41	F	1612
Hunter Valley exc Newcastle	41	M	1633
Hunter Valley exc Newcastle	42	F	1709
Hunter Valley exc Newcastle	42	M	1653
Hunter Valley exc Newcastle	43	F	1743
Hunter Valley exc Newcastle	43	M	1756
Hunter Valley exc Newcastle	44	F	1929
Hunter Valley exc Newcastle	44	M	1810
Hunter Valley exc Newcastle	45	F	1888
Hunter Valley exc Newcastle	45	M	1817
Hunter Valley exc Newcastle	46	F	1734
