SA4_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	families
Far West and Orana	1	0	0	1	1957
Far West and Orana	1	0	1	0	672
Far West and Orana	1	0	1	1	396
Far West and Orana	1	1	0	0	5847
Far West and Orana	1	1	0	1	364
Far West and Orana	1	1	1	0	1028
Far West and Orana	1	1	1	1	189
Hunter Valley exc Newcastle					868
Hunter Valley exc Newcastle	0	0	0	1	4037
Hunter Valley exc Newcastle	0	0	1	0	920
Hunter Valley exc Newcastle	0	0	1	1	423
Hunter Valley exc Newcastle	0	1	0	0	5471
Hunter Valley exc Newcastle	0	1	0	1	512
Hunter Valley exc Newcastle	0	1	1	0	822
Hunter Valley exc Newcastle	0	1	1	1	166
Hunter Valley exc Newcastle	1	0	0	1	5825
Hunter Valley exc Newcastle	1	0	1	0	1998
Hunter Valley exc Newcastle	1	0	1	1	1429
Hunter Valley exc Newcastle	1	1	0	0	15696
Hunter Valley exc Newcastle	1	1	0	1	1040
Hunter Valley exc Newcastle	1	1	1	0	2950
Hunter Valley exc Newcastle	1	1	1	1	538
Illawarra					1136
Illawarra	0	0	0	1	5203
Illawarra	0	0	1	0	1351
Illawarra	0	0	1	1	590
Illawarra	0	1	0	0	4845
Illawarra	0	1	0	1	477
Illawarra	0	1	1	0	940
Illawarra	0	1	1	1	174
Illawarra	1	0	0	1	7404
Illawarra	1	0	1	0	2911
Illawarra	1	0	1	1	2065
Illawarra	1	1	0	0	17572
Illawarra	1	1	0	1	995
Illawarra	1	1	1	0	3199
Illawarra	1	1	1	1	602
Mid North Coast					720
Mid North Coast	0	0	0	1	3605
Mid North Coast	0	0	1	0	877
Mid North Coast	0	0	1	1	298
Mid North Coast	0	1	0	0	4298
Mid North Coast	0	1	0	1	400
Mid North Coast	0	1	1	0	766
Mid North Coast	0	1	1	1	130
Mid North Coast	1	0	0	1	3858
Mid North Coast	1	0	1	0	1437
Mid North Coast	1	0	1	1	664
Mid North Coast	1	1	0	0	9181
Mid North Coast	1	1	0	1	631
Mid North Coast	1	1	1	0	1993
Mid North Coast	1	1	1	1	329
Murray					343
Murray	0	0	0	1	1462
Murray	0	0	1	0	397
Murray	0	0	1	1	139
Murray	0	1	0	0	2003
Murray	0	1	0	1	158
Murray	0	1	1	0	343
Murray	0	1	1	1	54
Murray	1	0	0	1	1894
Murray	1	0	1	0	865
Murray	1	0	1	1	512
Murray	1	1	0	0	6369
Murray	1	1	0	1	328
Murray	1	1	1	0	1177
Murray	1	1	1	1	209
New England and North West					725
New England and North West	0	0	0	1	2614
New England and North West	0	0	1	0	608
New England and North West	0	0	1	1	203
New England and North West	0	1	0	0	3812
New England and North West	0	1	0	1	346
New England and North West	0	1	1	0	573
New England and North West	0	1	1	1	114
New England and North West	1	0	0	1	3140
New England and North West	1	0	1	0	1239
New England and North West	1	0	1	1	610
New England and North West	1	1	0	0	9695
New England and North West	1	1	0	1	587
New England and North West	1	1	1	0	1759
New England and North West	1	1	1	1	324
Newcastle and Lake Macquarie					1501
Newcastle and Lake Macquarie	0	0	0	1	6518
Newcastle and Lake Macquarie	0	0	1	0	1692
Newcastle and Lake Macquarie	0	0	1	1	621
Newcastle and Lake Macquarie	0	1	0	0	6373
Newcastle and Lake Macquarie	0	1	0	1	564
Newcastle and Lake Macquarie	0	1	1	0	1103
Newcastle and Lake Macquarie	0	1	1	1	236
Newcastle and Lake Macquarie	1	0	0	1	7969
Newcastle and Lake Macquarie	1	0	1	0	3233
Newcastle and Lake Macquarie	1	0	1	1	2004
Newcastle and Lake Macquarie	1	1	0	0	21006
Newcastle and Lake Macquarie	1	1	0	1	1199
Newcastle and Lake Macquarie	1	1	1	0	3751
Newcastle and Lake Macquarie	1	1	1	1	560
Richmond - Tweed					862
Richmond - Tweed	0	0	0	1	4115
Richmond - Tweed	0	0	1	0	1237
Richmond - Tweed	0	0	1	1	418
Richmond - Tweed	0	1	0	0	4738
Richmond - Tweed	0	1	0	1	391
Richmond - Tweed	0	1	1	0	848
Richmond - Tweed	0	1	1	1	144
Richmond - Tweed	1	0	0	1	4382
Richmond - Tweed	1	0	1	0	1859
Richmond - Tweed	1	0	1	1	929
Richmond - Tweed	1	1	0	0	12086
Richmond - Tweed	1	1	0	1	685
Richmond - Tweed	1	1	1	0	2304
Richmond - Tweed	1	1	1	1	346
Riverina					586
Riverina	0	0	0	1	2134
Riverina	0	0	1	0	465
Riverina	0	0	1	1	192
Riverina	0	1	0	0	2732
Riverina	0	1	0	1	268
Riverina	0	1	1	0	472
Riverina	0	1	1	1	86
Riverina	1	0	0	1	2890
Riverina	1	0	1	0	1107
Riverina	1	0	1	1	636
Riverina	1	1	0	0	8908
Riverina	1	1	0	1	568
Riverina	1	1	1	0	1754
Riverina	1	1	1	1	331
Southern Highlands and Shoalhaven					421
Southern Highlands and Shoalhaven	0	0	0	1	2304
Southern Highlands and Shoalhaven	0	0	1	0	561
Southern Highlands and Shoalhaven	0	0	1	1	220
Southern Highlands and Shoalhaven	0	1	0	0	2451
Southern Highlands and Shoalhaven	0	1	0	1	266
Southern Highlands and Shoalhaven	0	1	1	0	442
Southern Highlands and Shoalhaven	0	1	1	1	90
Southern Highlands and Shoalhaven	1	0	0	1	2890
Southern Highlands and Shoalhaven	1	0	1	0	1026
Southern Highlands and Shoalhaven	1	0	1	1	589
Southern Highlands and Shoalhaven	1	1	0	0	7319
Southern Highlands and Shoalhaven	1	1	0	1	475
Southern Highlands and Shoalhaven	1	1	1	0	1333
Southern Highlands and Shoalhaven	1	1	1	1	272
Sydney - Baulkham Hills and Hawkesbury					522
Sydney - Baulkham Hills and Hawkesbury	0	0	0	1	2625
Sydney - Baulkham Hills and Hawkesbury	0	0	1	0	794
Sydney - Baulkham Hills and Hawkesbury	0	0	1	1	414
Sydney - Baulkham Hills and Hawkesbury	0	1	0	0	1843
Sydney - Baulkham Hills and Hawkesbury	0	1	0	1	190
Sydney - Baulkham Hills and Hawkesbury	0	1	1	0	495
Sydney - Baulkham Hills and Hawkesbury	0	1	1	1	87
Sydney - Baulkham Hills and Hawkesbury	1	0	0	1	7533
Sydney - Baulkham Hills and Hawkesbury	1	0	1	0	3875
Sydney - Baulkham Hills and Hawkesbury	1	0	1	1	2714
Sydney - Baulkham Hills and Hawkesbury	1	1	0	0	17438
Sydney - Baulkham Hills and Hawkesbury	1	1	0	1	811
Sydney - Baulkham Hills and Hawkesbury	1	1	1	0	4074
Sydney - Baulkham Hills and Hawkesbury	1	1	1	1	615
Sydney - Blacktown					1460
Sydney - Blacktown	0	0	0	1	5992
Sydney - Blacktown	0	0	1	0	1326
Sydney - Blacktown	0	0	1	1	803
Sydney - Blacktown	0	1	0	0	5690
Sydney - Blacktown	0	1	0	1	763
Sydney - Blacktown	0	1	1	0	1155
Sydney - Blacktown	0	1	1	1	325
Sydney - Blacktown	1	0	0	1	9149
Sydney - Blacktown	1	0	1	0	3743
Sydney - Blacktown	1	0	1	1	2998
Sydney - Blacktown	1	1	0	0	26282
Sydney - Blacktown	1	1	0	1	1489
Sydney - Blacktown	1	1	1	0	4851
Sydney - Blacktown	1	1	1	1	1033
Sydney - City and Inner South					2406
Sydney - City and Inner South	0	0	0	1	3410
Sydney - City and Inner South	0	0	1	0	1130
Sydney - City and Inner South	0	0	1	1	273
Sydney - City and Inner South	0	1	0	0	2638
Sydney - City and Inner South	0	1	0	1	194
Sydney - City and Inner South	0	1	1	0	354
Sydney - City and Inner South	0	1	1	1	61
Sydney - City and Inner South	1	0	0	1	3080
Sydney - City and Inner South	1	0	1	0	1580
Sydney - City and Inner South	1	0	1	1	751
Sydney - City and Inner South	1	1	0	0	13507
Sydney - City and Inner South	1	1	0	1	273
Sydney - City and Inner South	1	1	1	0	1266
Sydney - City and Inner South	1	1	1	1	133
Sydney - Eastern Suburbs					1596
Sydney - Eastern Suburbs	0	0	0	1	3183
Sydney - Eastern Suburbs	0	0	1	0	1175
Sydney - Eastern Suburbs	0	0	1	1	333
Sydney - Eastern Suburbs	0	1	0	0	2716
Sydney - Eastern Suburbs	0	1	0	1	143
Sydney - Eastern Suburbs	0	1	1	0	417
Sydney - Eastern Suburbs	0	1	1	1	48
Sydney - Eastern Suburbs	1	0	0	1	3922
Sydney - Eastern Suburbs	1	0	1	0	2691
Sydney - Eastern Suburbs	1	0	1	1	1301
Sydney - Eastern Suburbs	1	1	0	0	16562
Sydney - Eastern Suburbs	1	1	0	1	270
Sydney - Eastern Suburbs	1	1	1	0	2372
Sydney - Eastern Suburbs	1	1	1	1	193
Sydney - Inner South West					3301
Sydney - Inner South West	0	0	0	1	10777
Sydney - Inner South West	0	0	1	0	2799
Sydney - Inner South West	0	0	1	1	1292
Sydney - Inner South West	0	1	0	0	7157
Sydney - Inner South West	0	1	0	1	713
Sydney - Inner South West	0	1	1	0	1514
Sydney - Inner South West	0	1	1	1	359
Sydney - Inner South West	1	0	0	1	15552
Sydney - Inner South West	1	0	1	0	6406
Sydney - Inner South West	1	0	1	1	4573
Sydney - Inner South West	1	1	0	0	38057
Sydney - Inner South West	1	1	0	1	1753
Sydney - Inner South West	1	1	1	0	7069
Sydney - Inner South West	1	1	1	1	1413
Sydney - Inner West					1813
Sydney - Inner West	0	0	0	1	4244
Sydney - Inner West	0	0	1	0	1552
Sydney - Inner West	0	0	1	1	438
Sydney - Inner West	0	1	0	0	3050
Sydney - Inner West	0	1	0	1	158
Sydney - Inner West	0	1	1	0	525
Sydney - Inner West	0	1	1	1	41
Sydney - Inner West	1	0	0	1	5848
Sydney - Inner West	1	0	1	0	3332
Sydney - Inner West	1	0	1	1	1797
Sydney - Inner West	1	1	0	0	20147
Sydney - Inner West	1	1	0	1	381
Sydney - Inner West	1	1	1	0	2700
Sydney - Inner West	1	1	1	1	271
Sydney - North Sydney and Hornsby					1718
Sydney - North Sydney and Hornsby	0	0	0	1	4515
Sydney - North Sydney and Hornsby	0	0	1	0	2147
Sydney - North Sydney and Hornsby	0	0	1	1	671
Sydney - North Sydney and Hornsby	0	1	0	0	3669
Sydney - North Sydney and Hornsby	0	1	0	1	148
Sydney - North Sydney and Hornsby	0	1	1	0	845
Sydney - North Sydney and Hornsby	0	1	1	1	61
Sydney - North Sydney and Hornsby	1	0	0	1	7547
Sydney - North Sydney and Hornsby	1	0	1	0	6833
Sydney - North Sydney and Hornsby	1	0	1	1	3055
Sydney - North Sydney and Hornsby	1	1	0	0	31742
Sydney - North Sydney and Hornsby	1	1	0	1	531
Sydney - North Sydney and Hornsby	1	1	1	0	5336
Sydney - North Sydney and Hornsby	1	1	1	1	441
Sydney - Northern Beaches					755
Sydney - Northern Beaches	0	0	0	1	3259
Sydney - Northern Beaches	0	0	1	0	992
Sydney - Northern Beaches	0	0	1	1	457
Sydney - Northern Beaches	0	1	0	0	2427
Sydney - Northern Beaches	0	1	0	1	161
Sydney - Northern Beaches	0	1	1	0	530
Sydney - Northern Beaches	0	1	1	1	62
Sydney - Northern Beaches	1	0	0	1	5523
Sydney - Northern Beaches	1	0	1	0	3194
Sydney - Northern Beaches	1	0	1	1	1989
Sydney - Northern Beaches	1	1	0	0	19792
Sydney - Northern Beaches	1	1	0	1	536
Sydney - Northern Beaches	1	1	1	0	3377
Sydney - Northern Beaches	1	1	1	1	381
Sydney - Outer South West					912
Sydney - Outer South West	0	0	0	1	4762
Sydney - Outer South West	0	0	1	0	999
Sydney - Outer South West	0	0	1	1	587
Sydney - Outer South West	0	1	0	0	4938
Sydney - Outer South West	0	1	0	1	607
Sydney - Outer South West	0	1	1	0	943
Sydney - Outer South West	0	1	1	1	252
Sydney - Outer South West	1	0	0	1	7631
Sydney - Outer South West	1	0	1	0	2463
Sydney - Outer South West	1	0	1	1	2056
Sydney - Outer South West	1	1	0	0	17887
Sydney - Outer South West	1	1	0	1	1519
Sydney - Outer South West	1	1	1	0	3379
Sydney - Outer South West	1	1	1	1	848
Sydney - Outer West and Blue Mountains					1129
Sydney - Outer West and Blue Mountains	0	0	0	1	5661
Sydney - Outer West and Blue Mountains	0	0	1	0	1286
Sydney - Outer West and Blue Mountains	0	0	1	1	628
Sydney - Outer West and Blue Mountains	0	1	0	0	5774
Sydney - Outer West and Blue Mountains	0	1	0	1	597
Sydney - Outer West and Blue Mountains	0	1	1	0	971
Sydney - Outer West and Blue Mountains	0	1	1	1	217
Sydney - Outer West and Blue Mountains	1	0	0	1	8329
Sydney - Outer West and Blue Mountains	1	0	1	0	2734
Sydney - Outer West and Blue Mountains	1	0	1	1	2207
Sydney - Outer West and Blue Mountains	1	1	0	0	19657
Sydney - Outer West and Blue Mountains	1	1	0	1	1384
Sydney - Outer West and Blue Mountains	1	1	1	0	3534
Sydney - Outer West and Blue Mountains	1	1	1	1	796
Sydney - Parramatta					2527
Sydney - Parramatta	0	0	0	1	7254
Sydney - Parramatta	0	0	1	0	1882
Sydney - Parramatta	0	0	1	1	870
Sydney - Parramatta	0	1	0	0	5277
Sydney - Parramatta	0	1	0	1	483
Sydney - Parramatta	0	1	1	0	1079
Sydney - Parramatta	0	1	1	1	281
Sydney - Parramatta	1	0	0	1	10454
Sydney - Parramatta	1	0	1	0	4748
Sydney - Parramatta	1	0	1	1	3250
Sydney - Parramatta	1	1	0	0	34129
Sydney - Parramatta	1	1	0	1	1262
Sydney - Parramatta	1	1	1	0	5208
Sydney - Parramatta	1	1	1	1	1077
Sydney - Ryde					985
Sydney - Ryde	0	0	0	1	2453
Sydney - Ryde	0	0	1	0	874
Sydney - Ryde	0	0	1	1	297
Sydney - Ryde	0	1	0	0	1678
Sydney - Ryde	0	1	0	1	87
Sydney - Ryde	0	1	1	0	317
Sydney - Ryde	0	1	1	1	26
Sydney - Ryde	1	0	0	1	4302
Sydney - Ryde	1	0	1	0	2873
Sydney - Ryde	1	0	1	1	1595
Sydney - Ryde	1	1	0	0	13337
Sydney - Ryde	1	1	0	1	258
Sydney - Ryde	1	1	1	0	2263
Sydney - Ryde	1	1	1	1	204
Sydney - South West					1959
Sydney - South West	0	0	0	1	8353
Sydney - South West	0	0	1	0	1970
Sydney - South West	0	0	1	1	1197
Sydney - South West	0	1	0	0	6694
Sydney - South West	0	1	0	1	854
Sydney - South West	0	1	1	0	1545
Sydney - South West	0	1	1	1	396
Sydney - South West	1	0	0	1	13127
Sydney - South West	1	0	1	0	4455
Sydney - South West	1	0	1	1	4249
Sydney - South West	1	1	0	0	25398
Sydney - South West	1	1	0	1	1897
Sydney - South West	1	1	1	0	6198
Sydney - South West	1	1	1	1	1456
Sydney - Sutherland					714
Sydney - Sutherland	0	0	0	1	3423
Sydney - Sutherland	0	0	1	0	882
Sydney - Sutherland	0	0	1	1	460
Sydney - Sutherland	0	1	0	0	2443
Sydney - Sutherland	0	1	0	1	198
Sydney - Sutherland	0	1	1	0	488
Sydney - Sutherland	0	1	1	1	76
Sydney - Sutherland	1	0	0	1	6614
Sydney - Sutherland	1	0	1	0	2619
Sydney - Sutherland	1	0	1	1	2119
Sydney - Sutherland	1	1	0	0	15655
Sydney - Sutherland	1	1	0	1	604
Sydney - Sutherland	1	1	1	0	2802
Sydney - Sutherland	1	1	1	1	450
Ballarat					532
Ballarat	0	0	0	1	2320
Ballarat	0	0	1	0	706
Ballarat	0	0	1	1	284
Ballarat	0	1	0	0	2828
Ballarat	0	1	0	1	255
Ballarat	0	1	1	0	470
Ballarat	0	1	1	1	89
Ballarat	1	0	0	1	2830
Ballarat	1	0	1	0	1295
Ballarat	1	0	1	1	802
Ballarat	1	1	0	0	8832
Ballarat	1	1	0	1	413
Ballarat	1	1	1	0	1663
Ballarat	1	1	1	1	248
Bendigo					602
Bendigo	0	0	0	1	2251
Bendigo	0	0	1	0	722
Bendigo	0	0	1	1	277
Bendigo	0	1	0	0	2729
Bendigo	0	1	0	1	220
Bendigo	0	1	1	0	549
Bendigo	0	1	1	1	85
Bendigo	1	0	0	1	2691
Bendigo	1	0	1	0	1382
Bendigo	1	0	1	1	681
Bendigo	1	1	0	0	8702
Bendigo	1	1	0	1	394
Bendigo	1	1	1	0	1619
Bendigo	1	1	1	1	284
Geelong					977
Geelong	0	0	0	1	4098
Geelong	0	0	1	0	1338
Geelong	0	0	1	1	536
Geelong	0	1	0	0	4411
Geelong	0	1	0	1	356
Geelong	0	1	1	0	872
Geelong	0	1	1	1	155
Geelong	1	0	0	1	5404
Geelong	1	0	1	0	2777
Geelong	1	0	1	1	1672
Geelong	1	1	0	0	17416
Geelong	1	1	0	1	617
Geelong	1	1	1	0	3047
Geelong	1	1	1	1	434
Hume					518
Hume	0	0	0	1	2201
Hume	0	0	1	0	706
Hume	0	0	1	1	250
Hume	0	1	0	0	2931
Hume	0	1	0	1	237
Hume	0	1	1	0	532
Hume	0	1	1	1	78
Hume	1	0	0	1	3026
Hume	1	0	1	0	1379
Hume	1	0	1	1	724
Hume	1	1	0	0	9257
Hume	1	1	0	1	431
Hume	1	1	1	0	1758
Hume	1	1	1	1	278
Latrobe - Gippsland					801
Latrobe - Gippsland	0	0	0	1	3659
Latrobe - Gippsland	0	0	1	0	1144
Latrobe - Gippsland	0	0	1	1	425
Latrobe - Gippsland	0	1	0	0	4748
Latrobe - Gippsland	0	1	0	1	387
Latrobe - Gippsland	0	1	1	0	857
Latrobe - Gippsland	0	1	1	1	159
Latrobe - Gippsland	1	0	0	1	5004
Latrobe - Gippsland	1	0	1	0	2199
Latrobe - Gippsland	1	0	1	1	1200
Latrobe - Gippsland	1	1	0	0	14158
Latrobe - Gippsland	1	1	0	1	685
Latrobe - Gippsland	1	1	1	0	2687
Latrobe - Gippsland	1	1	1	1	435
Melbourne - Inner					5375
Melbourne - Inner	0	0	0	1	6120
Melbourne - Inner	0	0	1	0	2583
Melbourne - Inner	0	0	1	1	615
Melbourne - Inner	0	1	0	0	5305
Melbourne - Inner	0	1	0	1	196
Melbourne - Inner	0	1	1	0	873
Melbourne - Inner	0	1	1	1	90
Melbourne - Inner	1	0	0	1	6024
Melbourne - Inner	1	0	1	0	4474
Melbourne - Inner	1	0	1	1	1974
Melbourne - Inner	1	1	0	0	28375
Melbourne - Inner	1	1	0	1	422
Melbourne - Inner	1	1	1	0	3513
Melbourne - Inner	1	1	1	1	254
Melbourne - Inner East					1952
Melbourne - Inner East	0	0	0	1	4844
Melbourne - Inner East	0	0	1	0	2231
Melbourne - Inner East	0	0	1	1	699
Melbourne - Inner East	0	1	0	0	3290
Melbourne - Inner East	0	1	0	1	145
Melbourne - Inner East	0	1	1	0	915
Melbourne - Inner East	0	1	1	1	79
Melbourne - Inner East	1	0	0	1	8019
Melbourne - Inner East	1	0	1	0	6758
Melbourne - Inner East	1	0	1	1	3152
Melbourne - Inner East	1	1	0	0	23619
Melbourne - Inner East	1	1	0	1	441
Melbourne - Inner East	1	1	1	0	5096
Melbourne - Inner East	1	1	1	1	357
Melbourne - Inner South					1795
Melbourne - Inner South	0	0	0	1	5430
Melbourne - Inner South	0	0	1	0	2201
Melbourne - Inner South	0	0	1	1	740
Melbourne - Inner South	0	1	0	0	4171
Melbourne - Inner South	0	1	0	1	208
Melbourne - Inner South	0	1	1	0	941
Melbourne - Inner South	0	1	1	1	74
Melbourne - Inner South	1	0	0	1	7751
Melbourne - Inner South	1	0	1	0	6155
Melbourne - Inner South	1	0	1	1	3084
Melbourne - Inner South	1	1	0	0	29442
Melbourne - Inner South	1	1	0	1	572
Melbourne - Inner South	1	1	1	0	5288
Melbourne - Inner South	1	1	1	1	458
Melbourne - North East					2309
Melbourne - North East	0	0	0	1	8305
Melbourne - North East	0	0	1	0	2174
Melbourne - North East	0	0	1	1	1112
Melbourne - North East	0	1	0	0	6532
Melbourne - North East	0	1	0	1	613
Melbourne - North East	0	1	1	0	1262
Melbourne - North East	0	1	1	1	231
Melbourne - North East	1	0	0	1	12959
Melbourne - North East	1	0	1	0	5568
Melbourne - North East	1	0	1	1	4164
Melbourne - North East	1	1	0	0	36106
Melbourne - North East	1	1	0	1	1360
Melbourne - North East	1	1	1	0	6079
Melbourne - North East	1	1	1	1	906
Melbourne - North West					1623
Melbourne - North West	0	0	0	1	6515
Melbourne - North West	0	0	1	0	1515
Melbourne - North West	0	0	1	1	937
Melbourne - North West	0	1	0	0	4793
Melbourne - North West	0	1	0	1	499
Melbourne - North West	0	1	1	0	1150
Melbourne - North West	0	1	1	1	248
Melbourne - North West	1	0	0	1	9523
Melbourne - North West	1	0	1	0	3822
Melbourne - North West	1	0	1	1	3170
Melbourne - North West	1	1	0	0	25646
Melbourne - North West	1	1	0	1	1223
Melbourne - North West	1	1	1	0	4927
Melbourne - North West	1	1	1	1	1065
Melbourne - Outer East					1788
Melbourne - Outer East	0	0	0	1	8167
Melbourne - Outer East	0	0	1	0	2554
Melbourne - Outer East	0	0	1	1	1228
Melbourne - Outer East	0	1	0	0	6098
Melbourne - Outer East	0	1	0	1	537
Melbourne - Outer East	0	1	1	0	1380
Melbourne - Outer East	0	1	1	1	237
Melbourne - Outer East	1	0	0	1	13811
Melbourne - Outer East	1	0	1	0	6530
Melbourne - Outer East	1	0	1	1	4676
Melbourne - Outer East	1	1	0	0	33950
Melbourne - Outer East	1	1	0	1	1265
Melbourne - Outer East	1	1	1	0	6537
Melbourne - Outer East	1	1	1	1	951
Melbourne - South East					3595
Melbourne - South East	0	0	0	1	11803
Melbourne - South East	0	0	1	0	3533
Melbourne - South East	0	0	1	1	1673
Melbourne - South East	0	1	0	0	10101
Melbourne - South East	0	1	0	1	985
Melbourne - South East	0	1	1	0	2349
Melbourne - South East	0	1	1	1	493
Melbourne - South East	1	0	0	1	18441
Melbourne - South East	1	0	1	0	9327
Melbourne - South East	1	0	1	1	6281
Melbourne - South East	1	1	0	0	54804
Melbourne - South East	1	1	0	1	2267
Melbourne - South East	1	1	1	0	10183
Melbourne - South East	1	1	1	1	1788
Melbourne - West					3590
Melbourne - West	0	0	0	1	11680
Melbourne - West	0	0	1	0	3193
Melbourne - West	0	0	1	1	1728
Melbourne - West	0	1	0	0	11660
Melbourne - West	0	1	0	1	1022
Melbourne - West	0	1	1	0	2515
Melbourne - West	0	1	1	1	556
Melbourne - West	1	0	0	1	16261
Melbourne - West	1	0	1	0	7219
Melbourne - West	1	0	1	1	5230
Melbourne - West	1	1	0	0	56573
Melbourne - West	1	1	0	1	2193
Melbourne - West	1	1	1	0	8844
Melbourne - West	1	1	1	1	1592
Mornington Peninsula					1001
Mornington Peninsula	0	0	0	1	5102
Mornington Peninsula	0	0	1	0	1429
Mornington Peninsula	0	0	1	1	671
Mornington Peninsula	0	1	0	0	4938
Mornington Peninsula	0	1	0	1	432
Mornington Peninsula	0	1	1	0	922
Mornington Peninsula	0	1	1	1	156
Mornington Peninsula	1	0	0	1	6439
Mornington Peninsula	1	0	1	0	2637
Mornington Peninsula	1	0	1	1	1832
Mornington Peninsula	1	1	0	0	17385
Mornington Peninsula	1	1	0	1	862
Mornington Peninsula	1	1	1	0	3042
Mornington Peninsula	1	1	1	1	487
North West					535
North West	0	0	0	1	1920
North West	0	0	1	0	552
North West	0	0	1	1	187
North West	0	1	0	0	2497
North West	0	1	0	1	180
North West	0	1	1	0	447
North West	0	1	1	1	84
North West	1	0	0	1	2621
North West	1	0	1	0	1265
North West	1	0	1	1	666
North West	1	1	0	0	7658
North West	1	1	0	1	409
North West	1	1	1	0	1674
North West	1	1	1	1	282
Shepparton					391
Shepparton	0	0	0	1	1750
Shepparton	0	0	1	0	501
Shepparton	0	0	1	1	204
Shepparton	0	1	0	0	2265
Shepparton	0	1	0	1	188
Shepparton	0	1	1	0	437
Shepparton	0	1	1	1	82
Shepparton	1	0	0	1	2459
Shepparton	1	0	1	0	1076
Shepparton	1	0	1	1	644
Shepparton	1	1	0	0	6954
Shepparton	1	1	0	1	379
Shepparton	1	1	1	0	1531
Shepparton	1	1	1	1	292
Warrnambool and South West					420
Warrnambool and South West	0	0	0	1	1669
Warrnambool and South West	0	0	1	0	464
Warrnambool and South West	0	0	1	1	182
Warrnambool and South West	0	1	0	0	1829
Warrnambool and South West	0	1	0	1	158
Warrnambool and South West	0	1	1	0	325
Warrnambool and South West	0	1	1	1	70
Warrnambool and South West	1	0	0	1	2270
Warrnambool and South West	1	0	1	0	1016
Warrnambool and South West	1	0	1	1	628
Warrnambool and South West	1	1	0	0	6647
Warrnambool and South West	1	1	0	1	306
Warrnambool and South West	1	1	1	0	1353
Warrnambool and South West	1	1	1	1	240
Brisbane - East					806
Brisbane - East	0	0	0	1	3428
Brisbane - East	0	0	1	0	945
Brisbane - East	0	0	1	1	417
Brisbane - East	0	1	0	0	3813
Brisbane - East	0	1	0	1	337
Brisbane - East	0	1	1	0	630
Brisbane - East	0	1	1	1	129
Brisbane - East	1	0	0	1	5282
Brisbane - East	1	0	1	0	2484
Brisbane - East	1	0	1	1	1551
Brisbane - East	1	1	0	0	14941
Brisbane - East	1	1	0	1	786
Brisbane - East	1	1	1	0	2790
Brisbane - East	1	1	1	1	457
Brisbane - North					1264
Brisbane - North	0	0	0	1	3372
Brisbane - North	0	0	1	0	891
Brisbane - North	0	0	1	1	367
Brisbane - North	0	1	0	0	3062
Brisbane - North	0	1	0	1	259
Brisbane - North	0	1	1	0	507
Brisbane - North	0	1	1	1	102
Brisbane - North	1	0	0	1	3856
Brisbane - North	1	0	1	0	2089
Brisbane - North	1	0	1	1	1095
Brisbane - North	1	1	0	0	14360
