SA4_NAME16	EduInstitutionType	Sex	students
Darling Downs - Maranoa	Technical or Further Educational Institution	M	585
Darling Downs - Maranoa	University or other tertiary	F	1295
Darling Downs - Maranoa	University or other tertiary	M	562
Central Queensland		F	10213
Central Queensland		M	11776
Central Queensland	Infants/Primary	F	9943
Central Queensland	Infants/Primary	M	10603
Central Queensland	Pre-school	F	1230
Central Queensland	Pre-school	M	1230
Central Queensland	Secondary	F	7249
Central Queensland	Secondary	M	7634
Central Queensland	Technical or Further Educational Institution	F	1938
Central Queensland	Technical or Further Educational Institution	M	1170
Central Queensland	University or other tertiary	F	3691
Central Queensland	University or other tertiary	M	1882
Gold Coast		F	26369
Gold Coast		M	24077
Gold Coast	Infants/Primary	F	21997
Gold Coast	Infants/Primary	M	22996
Gold Coast	Pre-school	F	3729
Gold Coast	Pre-school	M	3965
Gold Coast	Secondary	F	16958
Gold Coast	Secondary	M	17671
Gold Coast	Technical or Further Educational Institution	F	6033
Gold Coast	Technical or Further Educational Institution	M	4329
Gold Coast	University or other tertiary	F	15162
Gold Coast	University or other tertiary	M	10805
Ipswich		F	14694
Ipswich		M	16392
Ipswich	Infants/Primary	F	15042
Ipswich	Infants/Primary	M	15739
Ipswich	Pre-school	F	2034
Ipswich	Pre-school	M	2256
Ipswich	Secondary	F	10836
Ipswich	Secondary	M	11416
Ipswich	Technical or Further Educational Institution	F	3934
Ipswich	Technical or Further Educational Institution	M	2316
Ipswich	University or other tertiary	F	6852
Ipswich	University or other tertiary	M	4552
Logan - Beaudesert		F	13410
Logan - Beaudesert		M	12323
Logan - Beaudesert	Infants/Primary	F	14959
Logan - Beaudesert	Infants/Primary	M	15615
Logan - Beaudesert	Pre-school	F	2110
Logan - Beaudesert	Pre-school	M	2190
Logan - Beaudesert	Secondary	F	11009
Logan - Beaudesert	Secondary	M	11304
Logan - Beaudesert	Technical or Further Educational Institution	F	3729
Logan - Beaudesert	Technical or Further Educational Institution	M	2479
Logan - Beaudesert	University or other tertiary	F	5539
Logan - Beaudesert	University or other tertiary	M	3583
Mackay - Isaac - Whitsunday		F	8191
Mackay - Isaac - Whitsunday		M	10505
Mackay - Isaac - Whitsunday	Infants/Primary	F	7395
Mackay - Isaac - Whitsunday	Infants/Primary	M	7815
Mackay - Isaac - Whitsunday	Pre-school	F	937
Mackay - Isaac - Whitsunday	Pre-school	M	1035
Mackay - Isaac - Whitsunday	Secondary	F	5188
Mackay - Isaac - Whitsunday	Secondary	M	5355
Mackay - Isaac - Whitsunday	Technical or Further Educational Institution	F	1398
Mackay - Isaac - Whitsunday	Technical or Further Educational Institution	M	826
Mackay - Isaac - Whitsunday	University or other tertiary	F	2478
Mackay - Isaac - Whitsunday	University or other tertiary	M	1141
Moreton Bay - North		F	10524
Moreton Bay - North		M	9971
Moreton Bay - North	Infants/Primary	F	9905
Moreton Bay - North	Infants/Primary	M	10611
Moreton Bay - North	Pre-school	F	1234
Moreton Bay - North	Pre-school	M	1351
Moreton Bay - North	Secondary	F	7456
Moreton Bay - North	Secondary	M	7679
Moreton Bay - North	Technical or Further Educational Institution	F	2417
Moreton Bay - North	Technical or Further Educational Institution	M	1299
Moreton Bay - North	University or other tertiary	F	3724
Moreton Bay - North	University or other tertiary	M	1971
Moreton Bay - South		F	5758
Moreton Bay - South		M	5307
Moreton Bay - South	Infants/Primary	F	9861
Moreton Bay - South	Infants/Primary	M	10450
Moreton Bay - South	Pre-school	F	1421
Moreton Bay - South	Pre-school	M	1584
Moreton Bay - South	Secondary	F	6896
Moreton Bay - South	Secondary	M	7150
Moreton Bay - South	Technical or Further Educational Institution	F	1964
Moreton Bay - South	Technical or Further Educational Institution	M	1371
Moreton Bay - South	University or other tertiary	F	4757
Moreton Bay - South	University or other tertiary	M	3105
Queensland - Outback		F	4413
Queensland - Outback		M	5738
Queensland - Outback	Infants/Primary	F	3868
Queensland - Outback	Infants/Primary	M	4003
Queensland - Outback	Pre-school	F	527
Queensland - Outback	Pre-school	M	561
Queensland - Outback	Secondary	F	2078
Queensland - Outback	Secondary	M	2065
Queensland - Outback	Technical or Further Educational Institution	F	599
Queensland - Outback	Technical or Further Educational Institution	M	342
Queensland - Outback	University or other tertiary	F	781
Queensland - Outback	University or other tertiary	M	356
Sunshine Coast		F	13224
Sunshine Coast		M	12070
Sunshine Coast	Infants/Primary	F	13893
Sunshine Coast	Infants/Primary	M	14746
Sunshine Coast	Pre-school	F	1794
Sunshine Coast	Pre-school	M	2014
Sunshine Coast	Secondary	F	10933
Sunshine Coast	Secondary	M	11189
Sunshine Coast	Technical or Further Educational Institution	F	3021
Sunshine Coast	Technical or Further Educational Institution	M	1936
Sunshine Coast	University or other tertiary	F	7999
Sunshine Coast	University or other tertiary	M	4514
Toowoomba		F	6487
Toowoomba		M	5831
Toowoomba	Infants/Primary	F	6710
Toowoomba	Infants/Primary	M	6709
Toowoomba	Pre-school	F	857
Toowoomba	Pre-school	M	887
Toowoomba	Secondary	F	5303
Toowoomba	Secondary	M	5331
Toowoomba	Technical or Further Educational Institution	F	1580
Toowoomba	Technical or Further Educational Institution	M	982
Toowoomba	University or other tertiary	F	3945
Toowoomba	University or other tertiary	M	2761
Townsville		F	9867
Townsville		M	11031
Townsville	Infants/Primary	F	9842
Townsville	Infants/Primary	M	10085
Townsville	Pre-school	F	1221
Townsville	Pre-school	M	1342
Townsville	Secondary	F	7429
Townsville	Secondary	M	7906
Townsville	Technical or Further Educational Institution	F	2171
Townsville	Technical or Further Educational Institution	M	1364
Townsville	University or other tertiary	F	6867
Townsville	University or other tertiary	M	4138
Wide Bay		F	13471
Wide Bay		M	13851
Wide Bay	Infants/Primary	F	11043
Wide Bay	Infants/Primary	M	11870
Wide Bay	Pre-school	F	1278
Wide Bay	Pre-school	M	1425
Wide Bay	Secondary	F	8500
Wide Bay	Secondary	M	8990
Wide Bay	Technical or Further Educational Institution	F	2490
Wide Bay	Technical or Further Educational Institution	M	1250
Wide Bay	University or other tertiary	F	3513
Wide Bay	University or other tertiary	M	1451
Migratory - Offshore - Shipping (Qld)		F	12
Migratory - Offshore - Shipping (Qld)		M	6
Migratory - Offshore - Shipping (Qld)	Secondary	F	3
No usual address (Qld)		F	1116
No usual address (Qld)		M	1636
No usual address (Qld)	Infants/Primary	F	132
No usual address (Qld)	Infants/Primary	M	133
No usual address (Qld)	Pre-school	F	15
No usual address (Qld)	Pre-school	M	19
No usual address (Qld)	Secondary	F	59
No usual address (Qld)	Secondary	M	72
No usual address (Qld)	Technical or Further Educational Institution	F	78
No usual address (Qld)	Technical or Further Educational Institution	M	51
No usual address (Qld)	University or other tertiary	F	175
No usual address (Qld)	University or other tertiary	M	134
Adelaide - Central and Hills		F	8995
Adelaide - Central and Hills		M	8770
Adelaide - Central and Hills	Infants/Primary	F	11678
Adelaide - Central and Hills	Infants/Primary	M	12225
Adelaide - Central and Hills	Pre-school	F	1728
Adelaide - Central and Hills	Pre-school	M	1816
Adelaide - Central and Hills	Secondary	F	8287
Adelaide - Central and Hills	Secondary	M	8649
Adelaide - Central and Hills	Technical or Further Educational Institution	F	2786
Adelaide - Central and Hills	Technical or Further Educational Institution	M	2171
Adelaide - Central and Hills	University or other tertiary	F	13124
Adelaide - Central and Hills	University or other tertiary	M	11307
Adelaide - North		F	15133
Adelaide - North		M	14552
Adelaide - North	Infants/Primary	F	18896
Adelaide - North	Infants/Primary	M	19954
Adelaide - North	Pre-school	F	2749
Adelaide - North	Pre-school	M	2839
Adelaide - North	Secondary	F	11887
Adelaide - North	Secondary	M	12430
Adelaide - North	Technical or Further Educational Institution	F	5630
Adelaide - North	Technical or Further Educational Institution	M	4099
Adelaide - North	University or other tertiary	F	9574
Adelaide - North	University or other tertiary	M	7493
Adelaide - South		F	11168
Adelaide - South		M	9970
Adelaide - South	Infants/Primary	F	14959
Adelaide - South	Infants/Primary	M	15619
Adelaide - South	Pre-school	F	2091
Adelaide - South	Pre-school	M	2222
Adelaide - South	Secondary	F	9992
Adelaide - South	Secondary	M	10261
Adelaide - South	Technical or Further Educational Institution	F	3533
Adelaide - South	Technical or Further Educational Institution	M	2855
Adelaide - South	University or other tertiary	F	10932
Adelaide - South	University or other tertiary	M	7882
Adelaide - West		F	7904
Adelaide - West		M	7161
Adelaide - West	Infants/Primary	F	8267
Adelaide - West	Infants/Primary	M	8695
Adelaide - West	Pre-school	F	1238
Adelaide - West	Pre-school	M	1278
Adelaide - West	Secondary	F	5619
Adelaide - West	Secondary	M	5609
Adelaide - West	Technical or Further Educational Institution	F	2549
Adelaide - West	Technical or Further Educational Institution	M	2114
Adelaide - West	University or other tertiary	F	7454
Adelaide - West	University or other tertiary	M	5988
Barossa - Yorke - Mid North		F	4351
Barossa - Yorke - Mid North		M	4231
Barossa - Yorke - Mid North	Infants/Primary	F	4647
Barossa - Yorke - Mid North	Infants/Primary	M	4980
Barossa - Yorke - Mid North	Pre-school	F	575
Barossa - Yorke - Mid North	Pre-school	M	689
Barossa - Yorke - Mid North	Secondary	F	3037
Barossa - Yorke - Mid North	Secondary	M	3169
Barossa - Yorke - Mid North	Technical or Further Educational Institution	F	940
Barossa - Yorke - Mid North	Technical or Further Educational Institution	M	628
Barossa - Yorke - Mid North	University or other tertiary	F	1025
Barossa - Yorke - Mid North	University or other tertiary	M	440
South Australia - Outback		F	4154
South Australia - Outback		M	4975
South Australia - Outback	Infants/Primary	F	3633
South Australia - Outback	Infants/Primary	M	3887
South Australia - Outback	Pre-school	F	540
South Australia - Outback	Pre-school	M	563
South Australia - Outback	Secondary	F	2148
South Australia - Outback	Secondary	M	2150
South Australia - Outback	Technical or Further Educational Institution	F	830
South Australia - Outback	Technical or Further Educational Institution	M	507
South Australia - Outback	University or other tertiary	F	769
South Australia - Outback	University or other tertiary	M	292
South Australia - South East		F	7601
South Australia - South East		M	8306
South Australia - South East	Infants/Primary	F	7550
South Australia - South East	Infants/Primary	M	8231
South Australia - South East	Pre-school	F	953
South Australia - South East	Pre-school	M	1010
South Australia - South East	Secondary	F	4994
South Australia - South East	Secondary	M	4958
South Australia - South East	Technical or Further Educational Institution	F	1668
South Australia - South East	Technical or Further Educational Institution	M	1060
South Australia - South East	University or other tertiary	F	1682
South Australia - South East	University or other tertiary	M	722
No usual address (SA)		F	233
No usual address (SA)		M	421
No usual address (SA)	Infants/Primary	F	38
No usual address (SA)	Infants/Primary	M	28
No usual address (SA)	Pre-school	F	8
No usual address (SA)	Pre-school	M	5
No usual address (SA)	Secondary	F	44
No usual address (SA)	Secondary	M	38
No usual address (SA)	Technical or Further Educational Institution	F	26
No usual address (SA)	Technical or Further Educational Institution	M	14
No usual address (SA)	University or other tertiary	F	43
No usual address (SA)	University or other tertiary	M	45
Bunbury		F	7938
Bunbury		M	8007
Bunbury	Infants/Primary	F	7729
Bunbury	Infants/Primary	M	8096
Bunbury	Pre-school	F	1014
Bunbury	Pre-school	M	1145
Bunbury	Secondary	F	6075
Bunbury	Secondary	M	6195
Bunbury	Technical or Further Educational Institution	F	1732
Bunbury	Technical or Further Educational Institution	M	1223
Bunbury	University or other tertiary	F	1927
Bunbury	University or other tertiary	M	693
Mandurah		F	3993
Mandurah		M	3913
Mandurah	Infants/Primary	F	3936
Mandurah	Infants/Primary	M	4051
Mandurah	Pre-school	F	503
Mandurah	Pre-school	M	547
Mandurah	Secondary	F	2932
Mandurah	Secondary	M	2927
Mandurah	Technical or Further Educational Institution	F	897
Mandurah	Technical or Further Educational Institution	M	685
Mandurah	University or other tertiary	F	1502
Mandurah	University or other tertiary	M	721
Perth - Inner		F	7881
Perth - Inner		M	7820
Perth - Inner	Infants/Primary	F	5752
Perth - Inner	Infants/Primary	M	6066
Perth - Inner	Pre-school	F	864
Perth - Inner	Pre-school	M	969
Perth - Inner	Secondary	F	5056
Perth - Inner	Secondary	M	4945
Perth - Inner	Technical or Further Educational Institution	F	1616
Perth - Inner	Technical or Further Educational Institution	M	1314
Perth - Inner	University or other tertiary	F	7911
Perth - Inner	University or other tertiary	M	7455
Perth - North East		F	10214
Perth - North East		M	11363
Perth - North East	Infants/Primary	F	10117
Perth - North East	Infants/Primary	M	11008
Perth - North East	Pre-school	F	1483
Perth - North East	Pre-school	M	1546
Perth - North East	Secondary	F	7867
Perth - North East	Secondary	M	8353
Perth - North East	Technical or Further Educational Institution	F	2640
Perth - North East	Technical or Further Educational Institution	M	2366
Perth - North East	University or other tertiary	F	5758
Perth - North East	University or other tertiary	M	4156
Perth - North West		F	19102
Perth - North West		M	17978
Perth - North West	Infants/Primary	F	23154
Perth - North West	Infants/Primary	M	24305
Perth - North West	Pre-school	F	3260
Perth - North West	Pre-school	M	3520
Perth - North West	Secondary	F	17827
Perth - North West	Secondary	M	18474
Perth - North West	Technical or Further Educational Institution	F	5373
Perth - North West	Technical or Further Educational Institution	M	5062
Perth - North West	University or other tertiary	F	14494
Perth - North West	University or other tertiary	M	11283
Perth - South East		F	18862
Perth - South East		M	20345
Perth - South East	Infants/Primary	F	19476
Perth - South East	Infants/Primary	M	20667
Perth - South East	Pre-school	F	2925
Perth - South East	Pre-school	M	3074
Perth - South East	Secondary	F	14930
Perth - South East	Secondary	M	15694
Perth - South East	Technical or Further Educational Institution	F	5785
Perth - South East	Technical or Further Educational Institution	M	5279
Perth - South East	University or other tertiary	F	14697
Perth - South East	University or other tertiary	M	12850
Perth - South West		F	15915
Perth - South West		M	16562
Perth - South West	Infants/Primary	F	17329
Perth - South West	Infants/Primary	M	18276
Perth - South West	Pre-school	F	2530
Perth - South West	Pre-school	M	2550
Perth - South West	Secondary	F	13199
Perth - South West	Secondary	M	13263
Perth - South West	Technical or Further Educational Institution	F	3725
Perth - South West	Technical or Further Educational Institution	M	3394
Perth - South West	University or other tertiary	F	10977
Perth - South West	University or other tertiary	M	7766
Western Australia - Wheat Belt		F	6698
Western Australia - Wheat Belt		M	8055
Western Australia - Wheat Belt	Infants/Primary	F	5477
Western Australia - Wheat Belt	Infants/Primary	M	5598
Western Australia - Wheat Belt	Pre-school	F	715
Western Australia - Wheat Belt	Pre-school	M	849
Western Australia - Wheat Belt	Secondary	F	3736
Western Australia - Wheat Belt	Secondary	M	3954
Western Australia - Wheat Belt	Technical or Further Educational Institution	F	1244
Western Australia - Wheat Belt	Technical or Further Educational Institution	M	837
Western Australia - Wheat Belt	University or other tertiary	F	1015
Western Australia - Wheat Belt	University or other tertiary	M	440
Western Australia - Outback (North)		F	5900
Western Australia - Outback (North)		M	9367
Western Australia - Outback (North)	Infants/Primary	F	4039
Western Australia - Outback (North)	Infants/Primary	M	4201
Western Australia - Outback (North)	Pre-school	F	598
Western Australia - Outback (North)	Pre-school	M	688
Western Australia - Outback (North)	Secondary	F	2063
Western Australia - Outback (North)	Secondary	M	2279
Western Australia - Outback (North)	Technical or Further Educational Institution	F	860
Western Australia - Outback (North)	Technical or Further Educational Institution	M	702
Western Australia - Outback (North)	University or other tertiary	F	877
Western Australia - Outback (North)	University or other tertiary	M	499
Western Australia - Outback (South)		F	6710
Western Australia - Outback (South)		M	7883
Western Australia - Outback (South)	Infants/Primary	F	5143
Western Australia - Outback (South)	Infants/Primary	M	5325
Western Australia - Outback (South)	Pre-school	F	700
Western Australia - Outback (South)	Pre-school	M	742
Western Australia - Outback (South)	Secondary	F	3567
Western Australia - Outback (South)	Secondary	M	3618
Western Australia - Outback (South)	Technical or Further Educational Institution	F	1283
Western Australia - Outback (South)	Technical or Further Educational Institution	M	734
Western Australia - Outback (South)	University or other tertiary	F	1054
Western Australia - Outback (South)	University or other tertiary	M	588
Migratory - Offshore - Shipping (WA)		F	8
Migratory - Offshore - Shipping (WA)		M	70
Migratory - Offshore - Shipping (WA)	Secondary	M	3
Migratory - Offshore - Shipping (WA)	Technical or Further Educational Institution	M	3
Migratory - Offshore - Shipping (WA)	University or other tertiary	M	3
No usual address (WA)		F	628
No usual address (WA)		M	1004
No usual address (WA)	Infants/Primary	F	68
No usual address (WA)	Infants/Primary	M	77
No usual address (WA)	Pre-school	F	7
No usual address (WA)	Pre-school	M	14
No usual address (WA)	Secondary	F	32
No usual address (WA)	Secondary	M	24
No usual address (WA)	Technical or Further Educational Institution	F	34
No usual address (WA)	Technical or Further Educational Institution	M	36
No usual address (WA)	University or other tertiary	F	70
No usual address (WA)	University or other tertiary	M	65
Hobart		F	8340
Hobart		M	7962
Hobart	Infants/Primary	F	9502
Hobart	Infants/Primary	M	10044
Hobart	Pre-school	F	848
Hobart	Pre-school	M	858
Hobart	Secondary	F	6499
Hobart	Secondary	M	6792
Hobart	Technical or Further Educational Institution	F	2424
Hobart	Technical or Further Educational Institution	M	2125
Hobart	University or other tertiary	F	6225
Hobart	University or other tertiary	M	4808
Launceston and North East		F	6177
Launceston and North East		M	5867
Launceston and North East	Infants/Primary	F	5760
Launceston and North East	Infants/Primary	M	6040
Launceston and North East	Pre-school	F	505
Launceston and North East	Pre-school	M	579
Launceston and North East	Secondary	F	3993
Launceston and North East	Secondary	M	4087
Launceston and North East	Technical or Further Educational Institution	F	1714
Launceston and North East	Technical or Further Educational Institution	M	1349
Launceston and North East	University or other tertiary	F	2744
Launceston and North East	University or other tertiary	M	2069
South East		F	1766
South East		M	1771
South East	Infants/Primary	F	1418
South East	Infants/Primary	M	1523
South East	Pre-school	F	118
South East	Pre-school	M	110
South East	Secondary	F	901
South East	Secondary	M	1012
South East	Technical or Further Educational Institution	F	345
South East	Technical or Further Educational Institution	M	295
South East	University or other tertiary	F	402
South East	University or other tertiary	M	197
West and North West		F	4726
West and North West		M	4344
West and North West	Infants/Primary	F	4592
West and North West	Infants/Primary	M	4866
West and North West	Pre-school	F	326
West and North West	Pre-school	M	386
West and North West	Secondary	F	3031
West and North West	Secondary	M	3105
West and North West	Technical or Further Educational Institution	F	1299
West and North West	Technical or Further Educational Institution	M	1054
West and North West	University or other tertiary	F	1218
West and North West	University or other tertiary	M	554
Migratory - Offshore - Shipping (Tas.)		M	4
No usual address (Tas.)		F	64
No usual address (Tas.)		M	122
No usual address (Tas.)	Infants/Primary	F	12
No usual address (Tas.)	Infants/Primary	M	14
No usual address (Tas.)	Pre-school	F	3
No usual address (Tas.)	Pre-school	M	3
No usual address (Tas.)	Secondary	F	12
No usual address (Tas.)	Secondary	M	4
No usual address (Tas.)	Technical or Further Educational Institution	F	13
No usual address (Tas.)	Technical or Further Educational Institution	M	3
No usual address (Tas.)	University or other tertiary	F	17
No usual address (Tas.)	University or other tertiary	M	17
Darwin		F	7800
Darwin		M	10240
Darwin	Infants/Primary	F	5403
Darwin	Infants/Primary	M	5768
Darwin	Pre-school	F	991
Darwin	Pre-school	M	1021
Darwin	Secondary	F	3912
Darwin	Secondary	M	4000
Darwin	Technical or Further Educational Institution	F	1162
Darwin	Technical or Further Educational Institution	M	906
Darwin	University or other tertiary	F	3908
Darwin	University or other tertiary	M	2410
Northern Territory - Outback		F	6556
Northern Territory - Outback		M	7543
Northern Territory - Outback	Infants/Primary	F	4415
Northern Territory - Outback	Infants/Primary	M	4712
Northern Territory - Outback	Pre-school	F	845
Northern Territory - Outback	Pre-school	M	851
Northern Territory - Outback	Secondary	F	2550
Northern Territory - Outback	Secondary	M	2730
Northern Territory - Outback	Technical or Further Educational Institution	F	562
Northern Territory - Outback	Technical or Further Educational Institution	M	379
Northern Territory - Outback	University or other tertiary	F	1179
Northern Territory - Outback	University or other tertiary	M	532
Migratory - Offshore - Shipping (NT)		F	4
Migratory - Offshore - Shipping (NT)		M	12
No usual address (NT)		F	397
No usual address (NT)		M	462
No usual address (NT)	Infants/Primary	F	31
No usual address (NT)	Infants/Primary	M	28
No usual address (NT)	Pre-school	M	3
No usual address (NT)	Secondary	F	7
No usual address (NT)	Secondary	M	5
No usual address (NT)	Technical or Further Educational Institution	F	8
No usual address (NT)	Technical or Further Educational Institution	M	26
No usual address (NT)	University or other tertiary	F	10
No usual address (NT)	University or other tertiary	M	9
Australian Capital Territory		F	13248
Australian Capital Territory		M	12936
Australian Capital Territory	Infants/Primary	F	15868
Australian Capital Territory	Infants/Primary	M	16939
Australian Capital Territory	Pre-school	F	2791
Australian Capital Territory	Pre-school	M	3113
Australian Capital Territory	Secondary	F	11907
Australian Capital Territory	Secondary	M	12262
Australian Capital Territory	Technical or Further Educational Institution	F	4324
Australian Capital Territory	Technical or Further Educational Institution	M	3836
Australian Capital Territory	University or other tertiary	F	18228
Australian Capital Territory	University or other tertiary	M	15999
No usual address (ACT)		F	28
No usual address (ACT)		M	76
No usual address (ACT)	Infants/Primary	F	12
No usual address (ACT)	Infants/Primary	M	11
No usual address (ACT)	Pre-school	M	3
No usual address (ACT)	Secondary	F	4
No usual address (ACT)	Secondary	M	3
No usual address (ACT)	Technical or Further Educational Institution	F	3
No usual address (ACT)	University or other tertiary	F	28
No usual address (ACT)	University or other tertiary	M	31
Other Territories		F	264
Other Territories		M	550
Other Territories	Infants/Primary	F	163
Other Territories	Infants/Primary	M	180
Other Territories	Pre-school	F	31
Other Territories	Pre-school	M	44
Other Territories	Secondary	F	136
Other Territories	Secondary	M	113
Other Territories	Technical or Further Educational Institution	F	12
Other Territories	Technical or Further Educational Institution	M	20
Other Territories	University or other tertiary	F	22
Other Territories	University or other tertiary	M	11
No usual address (OT)		F	4
