SA4_NAME16	CoupleFamily	HasChild	IncomeFamily.max	families
Sydney - Baulkham Hills and Hawkesbury			210000	11
Sydney - Baulkham Hills and Hawkesbury			Inf	28
Sydney - Baulkham Hills and Hawkesbury	0			735
Sydney - Baulkham Hills and Hawkesbury	0		0	175
Sydney - Baulkham Hills and Hawkesbury	0		7875	67
Sydney - Baulkham Hills and Hawkesbury	0		15750	138
Sydney - Baulkham Hills and Hawkesbury	0		21000	122
Sydney - Baulkham Hills and Hawkesbury	0		26250	226
Sydney - Baulkham Hills and Hawkesbury	0		34125	312
Sydney - Baulkham Hills and Hawkesbury	0		42000	392
Sydney - Baulkham Hills and Hawkesbury	0		52500	475
Sydney - Baulkham Hills and Hawkesbury	0		65625	609
Sydney - Baulkham Hills and Hawkesbury	0		78750	534
Sydney - Baulkham Hills and Hawkesbury	0		91875	483
Sydney - Baulkham Hills and Hawkesbury	0		105000	416
Sydney - Baulkham Hills and Hawkesbury	0		131250	729
Sydney - Baulkham Hills and Hawkesbury	0		157500	364
Sydney - Baulkham Hills and Hawkesbury	0		183750	206
Sydney - Baulkham Hills and Hawkesbury	0		210000	201
Sydney - Baulkham Hills and Hawkesbury	0		Inf	268
Sydney - Baulkham Hills and Hawkesbury	1	0		5939
Sydney - Baulkham Hills and Hawkesbury	1	0	0	728
Sydney - Baulkham Hills and Hawkesbury	1	0	7875	240
Sydney - Baulkham Hills and Hawkesbury	1	0	15750	157
Sydney - Baulkham Hills and Hawkesbury	1	0	21000	64
Sydney - Baulkham Hills and Hawkesbury	1	0	26250	692
Sydney - Baulkham Hills and Hawkesbury	1	0	34125	360
Sydney - Baulkham Hills and Hawkesbury	1	0	42000	1619
Sydney - Baulkham Hills and Hawkesbury	1	0	52500	1853
Sydney - Baulkham Hills and Hawkesbury	1	0	65625	2813
Sydney - Baulkham Hills and Hawkesbury	1	0	78750	2880
Sydney - Baulkham Hills and Hawkesbury	1	0	91875	2598
Sydney - Baulkham Hills and Hawkesbury	1	0	105000	2885
Sydney - Baulkham Hills and Hawkesbury	1	0	131250	6823
Sydney - Baulkham Hills and Hawkesbury	1	0	157500	5770
Sydney - Baulkham Hills and Hawkesbury	1	0	183750	4710
Sydney - Baulkham Hills and Hawkesbury	1	0	210000	3993
Sydney - Baulkham Hills and Hawkesbury	1	0	Inf	10892
Sydney - Baulkham Hills and Hawkesbury	1	1	7875	46
Sydney - Baulkham Hills and Hawkesbury	1	1	15750	72
Sydney - Baulkham Hills and Hawkesbury	1	1	21000	52
Sydney - Baulkham Hills and Hawkesbury	1	1	26250	115
Sydney - Baulkham Hills and Hawkesbury	1	1	34125	239
Sydney - Baulkham Hills and Hawkesbury	1	1	42000	350
Sydney - Blacktown				45
Sydney - Blacktown			0	26
Sydney - Blacktown			7875	14
Sydney - Blacktown			15750	23
Sydney - Blacktown			21000	11
Sydney - Blacktown			26250	57
Sydney - Blacktown			34125	39
Sydney - Blacktown			42000	127
Sydney - Blacktown			52500	129
Sydney - Blacktown			65625	129
Sydney - Blacktown			78750	159
Sydney - Blacktown			91875	104
Sydney - Blacktown			105000	115
Sydney - Blacktown			131250	182
Sydney - Blacktown			157500	99
Sydney - Blacktown			183750	49
Sydney - Blacktown			210000	27
Sydney - Blacktown			Inf	39
Sydney - Blacktown	0			1790
Sydney - Blacktown	0		0	299
Sydney - Blacktown	0		7875	124
Sydney - Blacktown	0		15750	456
Sydney - Blacktown	0		21000	587
Sydney - Blacktown	0		26250	933
Sydney - Blacktown	0		34125	1389
Sydney - Blacktown	0		42000	1592
Sydney - Blacktown	0		52500	1599
Sydney - Blacktown	0		65625	1731
Sydney - Blacktown	0		78750	1361
Sydney - Blacktown	0		91875	1009
Sydney - Blacktown	0		105000	832
Sydney - Blacktown	0		131250	1222
Sydney - Blacktown	0		157500	601
Sydney - Blacktown	0		183750	239
Sydney - Blacktown	0		210000	209
Sydney - Blacktown	0		Inf	206
Sydney - Blacktown	1	0		6610
Sydney - Blacktown	1	0	0	1074
Sydney - Blacktown	1	0	7875	212
Sydney - Blacktown	1	0	15750	185
Sydney - Blacktown	1	0	21000	127
Sydney - Blacktown	1	0	26250	1029
Sydney - Blacktown	1	0	34125	611
Sydney - Blacktown	1	0	42000	2768
Sydney - Blacktown	1	0	52500	3279
Sydney - Blacktown	1	0	65625	4762
Sydney - Blacktown	1	0	78750	5321
Sydney - Blacktown	1	0	91875	4872
Sydney - Blacktown	1	0	105000	5210
Sydney - Blacktown	1	0	131250	11245
Sydney - Blacktown	1	0	157500	7849
Sydney - Blacktown	1	0	183750	5235
Sydney - Blacktown	1	0	210000	3335
Sydney - Blacktown	1	0	Inf	5370
Sydney - Blacktown	1	1	7875	92
Sydney - Blacktown	1	1	15750	172
Sydney - Blacktown	1	1	21000	128
Sydney - Blacktown	1	1	26250	422
Sydney - Blacktown	1	1	34125	683
Sydney - Blacktown	1	1	42000	1103
Sydney - City and Inner South				32
Sydney - City and Inner South			0	179
Sydney - City and Inner South			7875	38
Sydney - City and Inner South			15750	34
Sydney - City and Inner South			21000	39
Sydney - City and Inner South			26250	92
Sydney - City and Inner South			34125	78
Sydney - City and Inner South			42000	144
Sydney - City and Inner South			52500	198
Sydney - City and Inner South			65625	243
Sydney - City and Inner South			78750	210
Sydney - City and Inner South			91875	157
Sydney - City and Inner South			105000	139
Sydney - City and Inner South			131250	298
Sydney - City and Inner South			157500	161
Sydney - City and Inner South			183750	92
Sydney - City and Inner South			210000	67
Sydney - City and Inner South			Inf	134
Sydney - City and Inner South	0			975
Sydney - City and Inner South	0		0	221
Sydney - City and Inner South	0		7875	81
Sydney - City and Inner South	0		15750	249
Sydney - City and Inner South	0		21000	229
Sydney - City and Inner South	0		26250	422
Sydney - City and Inner South	0		34125	535
Sydney - City and Inner South	0		42000	602
Sydney - City and Inner South	0		52500	708
Sydney - City and Inner South	0		65625	764
Sydney - City and Inner South	0		78750	623
Sydney - City and Inner South	0		91875	576
Sydney - City and Inner South	0		105000	431
Sydney - City and Inner South	0		131250	726
Sydney - City and Inner South	0		157500	296
Sydney - City and Inner South	0		183750	143
Sydney - City and Inner South	0		210000	298
Sydney - City and Inner South	0		Inf	254
Sydney - City and Inner South	1	0		5437
Sydney - City and Inner South	1	0	0	872
Sydney - City and Inner South	1	0	7875	172
Sydney - City and Inner South	1	0	15750	173
Sydney - City and Inner South	1	0	21000	134
Sydney - City and Inner South	1	0	26250	721
Sydney - City and Inner South	1	0	34125	468
Sydney - City and Inner South	1	0	42000	1644
Sydney - City and Inner South	1	0	52500	1659
Sydney - City and Inner South	1	0	65625	2593
Sydney - City and Inner South	1	0	78750	2732
Sydney - City and Inner South	1	0	91875	2514
Sydney - City and Inner South	1	0	105000	2809
Sydney - City and Inner South	1	0	131250	6894
Sydney - City and Inner South	1	0	157500	5799
Sydney - City and Inner South	1	0	183750	4855
Sydney - City and Inner South	1	0	210000	4214
Sydney - City and Inner South	1	0	Inf	11901
Sydney - City and Inner South	1	1	7875	43
Sydney - City and Inner South	1	1	15750	66
Sydney - City and Inner South	1	1	21000	41
Sydney - City and Inner South	1	1	26250	148
Sydney - City and Inner South	1	1	34125	232
Sydney - City and Inner South	1	1	42000	396
Sydney - Eastern Suburbs				23
Sydney - Eastern Suburbs			0	103
Sydney - Eastern Suburbs			7875	28
Sydney - Eastern Suburbs			15750	38
Sydney - Eastern Suburbs			21000	20
Sydney - Eastern Suburbs			26250	42
Sydney - Eastern Suburbs			34125	48
Sydney - Eastern Suburbs			42000	80
Sydney - Eastern Suburbs			52500	92
Sydney - Eastern Suburbs			65625	146
Sydney - Eastern Suburbs			78750	133
Sydney - Eastern Suburbs			91875	102
Sydney - Eastern Suburbs			105000	92
Sydney - Eastern Suburbs			131250	219
Sydney - Eastern Suburbs			157500	137
Sydney - Eastern Suburbs			183750	81
Sydney - Eastern Suburbs			210000	50
Sydney - Eastern Suburbs			Inf	104
Sydney - Eastern Suburbs	0			1060
Sydney - Eastern Suburbs	0		0	195
Sydney - Eastern Suburbs	0		7875	81
Sydney - Eastern Suburbs	0		15750	151
Sydney - Eastern Suburbs	0		21000	168
Sydney - Eastern Suburbs	0		26250	291
Sydney - Eastern Suburbs	0		34125	438
Sydney - Eastern Suburbs	0		42000	464
Sydney - Eastern Suburbs	0		52500	599
Sydney - Eastern Suburbs	0		65625	735
Sydney - Eastern Suburbs	0		78750	646
Sydney - Eastern Suburbs	0		91875	596
Sydney - Eastern Suburbs	0		105000	452
Sydney - Eastern Suburbs	0		131250	857
Sydney - Eastern Suburbs	0		157500	338
Sydney - Eastern Suburbs	0		183750	157
Sydney - Eastern Suburbs	0		210000	483
Sydney - Eastern Suburbs	0		Inf	372
Sydney - Eastern Suburbs	1	0		6171
Sydney - Eastern Suburbs	1	0	0	575
Sydney - Eastern Suburbs	1	0	7875	159
Sydney - Eastern Suburbs	1	0	15750	129
Sydney - Eastern Suburbs	1	0	21000	56
Sydney - Eastern Suburbs	1	0	26250	533
Sydney - Eastern Suburbs	1	0	34125	304
Sydney - Eastern Suburbs	1	0	42000	1156
Sydney - Eastern Suburbs	1	0	52500	1304
Sydney - Eastern Suburbs	1	0	65625	1876
Sydney - Eastern Suburbs	1	0	78750	2139
Sydney - Eastern Suburbs	1	0	91875	1836
Sydney - Eastern Suburbs	1	0	105000	2165
Sydney - Eastern Suburbs	1	0	131250	5400
Sydney - Eastern Suburbs	1	0	157500	4755
Sydney - Eastern Suburbs	1	0	183750	4028
Sydney - Eastern Suburbs	1	0	210000	4223
Sydney - Eastern Suburbs	1	0	Inf	15609
Sydney - Eastern Suburbs	1	1	7875	27
Sydney - Eastern Suburbs	1	1	15750	43
Sydney - Eastern Suburbs	1	1	21000	28
Sydney - Eastern Suburbs	1	1	26250	69
Sydney - Eastern Suburbs	1	1	34125	146
Sydney - Eastern Suburbs	1	1	42000	201
Sydney - Inner South West				56
Sydney - Inner South West			0	109
Sydney - Inner South West			7875	33
Sydney - Inner South West			15750	78
Sydney - Inner South West			21000	36
Sydney - Inner South West			26250	110
Sydney - Inner South West			34125	120
Sydney - Inner South West			42000	226
Sydney - Inner South West			52500	327
Sydney - Inner South West			65625	386
Sydney - Inner South West			78750	361
Sydney - Inner South West			91875	221
Sydney - Inner South West			105000	232
Sydney - Inner South West			131250	384
Sydney - Inner South West			157500	218
Sydney - Inner South West			183750	109
Sydney - Inner South West			210000	51
Sydney - Inner South West			Inf	93
Sydney - Inner South West	0			2644
Sydney - Inner South West	0		0	819
Sydney - Inner South West	0		7875	280
Sydney - Inner South West	0		15750	833
Sydney - Inner South West	0		21000	782
Sydney - Inner South West	0		26250	1308
Sydney - Inner South West	0		34125	2005
Sydney - Inner South West	0		42000	2218
Sydney - Inner South West	0		52500	2371
Sydney - Inner South West	0		65625	2525
Sydney - Inner South West	0		78750	2040
Sydney - Inner South West	0		91875	1600
Sydney - Inner South West	0		105000	1282
Sydney - Inner South West	0		131250	1874
Sydney - Inner South West	0		157500	974
Sydney - Inner South West	0		183750	428
Sydney - Inner South West	0		210000	369
Sydney - Inner South West	0		Inf	421
Sydney - Inner South West	1	0		12356
Sydney - Inner South West	1	0	0	2409
Sydney - Inner South West	1	0	7875	634
Sydney - Inner South West	1	0	15750	525
Sydney - Inner South West	1	0	21000	391
Sydney - Inner South West	1	0	26250	2666
Sydney - Inner South West	1	0	34125	1326
Sydney - Inner South West	1	0	42000	6154
Sydney - Inner South West	1	0	52500	7079
Sydney - Inner South West	1	0	65625	9378
Sydney - Inner South West	1	0	78750	9244
Sydney - Inner South West	1	0	91875	7518
Sydney - Inner South West	1	0	105000	7458
Sydney - Inner South West	1	0	131250	14801
Sydney - Inner South West	1	0	157500	9819
Sydney - Inner South West	1	0	183750	6745
Sydney - Inner South West	1	0	210000	4713
Sydney - Inner South West	1	0	Inf	9859
Sydney - Inner South West	1	1	7875	193
Sydney - Inner South West	1	1	15750	480
Sydney - Inner South West	1	1	21000	378
Sydney - Inner South West	1	1	26250	1110
Sydney - Inner South West	1	1	34125	1790
Sydney - Inner South West	1	1	42000	2754
Sydney - Inner West				21
Sydney - Inner West			0	81
Sydney - Inner West			7875	30
Sydney - Inner West			15750	25
Sydney - Inner West			21000	26
Sydney - Inner West			26250	44
Sydney - Inner West			34125	74
Sydney - Inner West			42000	101
Sydney - Inner West			52500	152
Sydney - Inner West			65625	197
Sydney - Inner West			78750	172
Sydney - Inner West			91875	128
Sydney - Inner West			105000	123
Sydney - Inner West			131250	233
Sydney - Inner West			157500	133
Sydney - Inner West			183750	79
Sydney - Inner West			210000	51
Sydney - Inner West			Inf	94
Sydney - Inner West	0			1047
Sydney - Inner West	0		0	345
Sydney - Inner West	0		7875	109
Sydney - Inner West	0		15750	251
Sydney - Inner West	0		21000	252
Sydney - Inner West	0		26250	394
Sydney - Inner West	0		34125	600
Sydney - Inner West	0		42000	690
Sydney - Inner West	0		52500	810
Sydney - Inner West	0		65625	1021
Sydney - Inner West	0		78750	807
Sydney - Inner West	0		91875	744
Sydney - Inner West	0		105000	544
Sydney - Inner West	0		131250	1013
Sydney - Inner West	0		157500	490
Sydney - Inner West	0		183750	197
Sydney - Inner West	0		210000	409
Sydney - Inner West	0		Inf	327
Sydney - Inner West	1	0		6082
Sydney - Inner West	1	0	0	1019
Sydney - Inner West	1	0	7875	279
Sydney - Inner West	1	0	15750	181
Sydney - Inner West	1	0	21000	109
Sydney - Inner West	1	0	26250	893
Sydney - Inner West	1	0	34125	534
Sydney - Inner West	1	0	42000	2130
Sydney - Inner West	1	0	52500	2118
Sydney - Inner West	1	0	65625	3267
Sydney - Inner West	1	0	78750	3403
Sydney - Inner West	1	0	91875	2870
Sydney - Inner West	1	0	105000	3147
Sydney - Inner West	1	0	131250	7209
Sydney - Inner West	1	0	157500	5676
Sydney - Inner West	1	0	183750	4605
Sydney - Inner West	1	0	210000	4324
Sydney - Inner West	1	0	Inf	13706
Sydney - Inner West	1	1	7875	66
Sydney - Inner West	1	1	15750	99
Sydney - Inner West	1	1	21000	65
Sydney - Inner West	1	1	26250	205
Sydney - Inner West	1	1	34125	316
Sydney - Inner West	1	1	42000	562
Sydney - North Sydney and Hornsby				14
Sydney - North Sydney and Hornsby			0	89
Sydney - North Sydney and Hornsby			7875	31
Sydney - North Sydney and Hornsby			15750	37
Sydney - North Sydney and Hornsby			21000	17
Sydney - North Sydney and Hornsby			26250	52
Sydney - North Sydney and Hornsby			34125	56
Sydney - North Sydney and Hornsby			42000	80
Sydney - North Sydney and Hornsby			52500	115
Sydney - North Sydney and Hornsby			65625	158
Sydney - North Sydney and Hornsby			78750	138
Sydney - North Sydney and Hornsby			91875	125
Sydney - North Sydney and Hornsby			105000	99
Sydney - North Sydney and Hornsby			131250	227
Sydney - North Sydney and Hornsby			157500	166
Sydney - North Sydney and Hornsby			183750	81
Sydney - North Sydney and Hornsby			210000	58
Sydney - North Sydney and Hornsby			Inf	120
Sydney - North Sydney and Hornsby	0			1444
Sydney - North Sydney and Hornsby	0		0	504
Sydney - North Sydney and Hornsby	0		7875	159
Sydney - North Sydney and Hornsby	0		15750	277
Sydney - North Sydney and Hornsby	0		21000	211
Sydney - North Sydney and Hornsby	0		26250	319
Sydney - North Sydney and Hornsby	0		34125	559
Sydney - North Sydney and Hornsby	0		42000	621
Sydney - North Sydney and Hornsby	0		52500	766
Sydney - North Sydney and Hornsby	0		65625	1074
Sydney - North Sydney and Hornsby	0		78750	944
Sydney - North Sydney and Hornsby	0		91875	842
Sydney - North Sydney and Hornsby	0		105000	770
Sydney - North Sydney and Hornsby	0		131250	1331
Sydney - North Sydney and Hornsby	0		157500	583
Sydney - North Sydney and Hornsby	0		183750	258
Sydney - North Sydney and Hornsby	0		210000	772
Sydney - North Sydney and Hornsby	0		Inf	678
Sydney - North Sydney and Hornsby	1	0		10513
Sydney - North Sydney and Hornsby	1	0	0	1213
Sydney - North Sydney and Hornsby	1	0	7875	327
Sydney - North Sydney and Hornsby	1	0	15750	219
Sydney - North Sydney and Hornsby	1	0	21000	95
Sydney - North Sydney and Hornsby	1	0	26250	781
Sydney - North Sydney and Hornsby	1	0	34125	508
Sydney - North Sydney and Hornsby	1	0	42000	1763
Sydney - North Sydney and Hornsby	1	0	52500	2348
Sydney - North Sydney and Hornsby	1	0	65625	3641
Sydney - North Sydney and Hornsby	1	0	78750	3993
Sydney - North Sydney and Hornsby	1	0	91875	3426
Sydney - North Sydney and Hornsby	1	0	105000	3994
Sydney - North Sydney and Hornsby	1	0	131250	9958
Sydney - North Sydney and Hornsby	1	0	157500	8222
Sydney - North Sydney and Hornsby	1	0	183750	6859
Sydney - North Sydney and Hornsby	1	0	210000	7884
Sydney - North Sydney and Hornsby	1	0	Inf	28785
Sydney - North Sydney and Hornsby	1	1	7875	74
Sydney - North Sydney and Hornsby	1	1	15750	105
Sydney - North Sydney and Hornsby	1	1	21000	90
Sydney - North Sydney and Hornsby	1	1	26250	201
Sydney - North Sydney and Hornsby	1	1	34125	318
Sydney - North Sydney and Hornsby	1	1	42000	524
Sydney - Northern Beaches				15
Sydney - Northern Beaches			0	10
Sydney - Northern Beaches			7875	13
Sydney - Northern Beaches			15750	11
Sydney - Northern Beaches			21000	3
Sydney - Northern Beaches			26250	22
Sydney - Northern Beaches			34125	27
Sydney - Northern Beaches			42000	36
Sydney - Northern Beaches			52500	49
Sydney - Northern Beaches			65625	75
Sydney - Northern Beaches			78750	89
Sydney - Northern Beaches			91875	68
Sydney - Northern Beaches			105000	48
Sydney - Northern Beaches			131250	115
Sydney - Northern Beaches			157500	61
Sydney - Northern Beaches			183750	43
Sydney - Northern Beaches			210000	17
Sydney - Northern Beaches			Inf	24
Sydney - Northern Beaches	0			1089
Sydney - Northern Beaches	0		0	141
Sydney - Northern Beaches	0		7875	54
Sydney - Northern Beaches	0		15750	118
Sydney - Northern Beaches	0		21000	135
Sydney - Northern Beaches	0		26250	223
Sydney - Northern Beaches	0		34125	404
Sydney - Northern Beaches	0		42000	460
Sydney - Northern Beaches	0		52500	629
Sydney - Northern Beaches	0		65625	762
Sydney - Northern Beaches	0		78750	747
Sydney - Northern Beaches	0		91875	586
Sydney - Northern Beaches	0		105000	511
Sydney - Northern Beaches	0		131250	910
Sydney - Northern Beaches	0		157500	365
Sydney - Northern Beaches	0		183750	148
Sydney - Northern Beaches	0		210000	344
Sydney - Northern Beaches	0		Inf	299
Sydney - Northern Beaches	1	0		6730
Sydney - Northern Beaches	1	0	0	411
Sydney - Northern Beaches	1	0	7875	154
Sydney - Northern Beaches	1	0	15750	120
Sydney - Northern Beaches	1	0	21000	56
Sydney - Northern Beaches	1	0	26250	613
Sydney - Northern Beaches	1	0	34125	351
Sydney - Northern Beaches	1	0	42000	1490
Sydney - Northern Beaches	1	0	52500	1679
Sydney - Northern Beaches	1	0	65625	2809
Sydney - Northern Beaches	1	0	78750	2866
Sydney - Northern Beaches	1	0	91875	2510
Sydney - Northern Beaches	1	0	105000	2976
Sydney - Northern Beaches	1	0	131250	6776
Sydney - Northern Beaches	1	0	157500	5844
Sydney - Northern Beaches	1	0	183750	4508
Sydney - Northern Beaches	1	0	210000	4406
Sydney - Northern Beaches	1	0	Inf	14236
Sydney - Northern Beaches	1	1	7875	43
Sydney - Northern Beaches	1	1	15750	52
Sydney - Northern Beaches	1	1	21000	35
Sydney - Northern Beaches	1	1	26250	91
Sydney - Northern Beaches	1	1	34125	113
Sydney - Northern Beaches	1	1	42000	236
Sydney - Outer South West				36
Sydney - Outer South West			0	15
Sydney - Outer South West			7875	12
Sydney - Outer South West			15750	20
Sydney - Outer South West			21000	9
Sydney - Outer South West			26250	29
Sydney - Outer South West			34125	34
Sydney - Outer South West			42000	67
Sydney - Outer South West			52500	81
Sydney - Outer South West			65625	97
Sydney - Outer South West			78750	85
Sydney - Outer South West			91875	77
Sydney - Outer South West			105000	65
Sydney - Outer South West			131250	111
Sydney - Outer South West			157500	69
Sydney - Outer South West			183750	26
Sydney - Outer South West			210000	12
Sydney - Outer South West			Inf	22
Sydney - Outer South West	0			1536
Sydney - Outer South West	0		0	196
Sydney - Outer South West	0		7875	87
Sydney - Outer South West	0		15750	291
Sydney - Outer South West	0		21000	450
Sydney - Outer South West	0		26250	801
Sydney - Outer South West	0		34125	1223
Sydney - Outer South West	0		42000	1346
Sydney - Outer South West	0		52500	1293
Sydney - Outer South West	0		65625	1371
Sydney - Outer South West	0		78750	1130
Sydney - Outer South West	0		91875	849
Sydney - Outer South West	0		105000	664
Sydney - Outer South West	0		131250	929
Sydney - Outer South West	0		157500	454
Sydney - Outer South West	0		183750	217
Sydney - Outer South West	0		210000	125
Sydney - Outer South West	0		Inf	147
Sydney - Outer South West	1	0		5646
Sydney - Outer South West	1	0	0	514
Sydney - Outer South West	1	0	7875	181
Sydney - Outer South West	1	0	15750	135
Sydney - Outer South West	1	0	21000	92
Sydney - Outer South West	1	0	26250	887
Sydney - Outer South West	1	0	34125	507
Sydney - Outer South West	1	0	42000	2538
Sydney - Outer South West	1	0	52500	2672
Sydney - Outer South West	1	0	65625	3921
Sydney - Outer South West	1	0	78750	4185
Sydney - Outer South West	1	0	91875	3979
Sydney - Outer South West	1	0	105000	4119
Sydney - Outer South West	1	0	131250	8706
Sydney - Outer South West	1	0	157500	6146
Sydney - Outer South West	1	0	183750	3908
Sydney - Outer South West	1	0	210000	2526
Sydney - Outer South West	1	0	Inf	4189
Sydney - Outer South West	1	1	7875	38
Sydney - Outer South West	1	1	15750	95
Sydney - Outer South West	1	1	21000	58
Sydney - Outer South West	1	1	26250	257
Sydney - Outer South West	1	1	34125	391
Sydney - Outer South West	1	1	42000	703
Sydney - Outer West and Blue Mountains				37
Sydney - Outer West and Blue Mountains			0	16
Sydney - Outer West and Blue Mountains			7875	14
Sydney - Outer West and Blue Mountains			15750	18
Sydney - Outer West and Blue Mountains			21000	7
Sydney - Outer West and Blue Mountains			26250	40
Sydney - Outer West and Blue Mountains			34125	46
Sydney - Outer West and Blue Mountains			42000	95
Sydney - Outer West and Blue Mountains			52500	106
Sydney - Outer West and Blue Mountains			65625	141
Sydney - Outer West and Blue Mountains			78750	116
Sydney - Outer West and Blue Mountains			91875	89
Sydney - Outer West and Blue Mountains			105000	89
Sydney - Outer West and Blue Mountains			131250	141
Sydney - Outer West and Blue Mountains			157500	54
Sydney - Outer West and Blue Mountains			183750	34
Sydney - Outer West and Blue Mountains			210000	12
Sydney - Outer West and Blue Mountains			Inf	13
Sydney - Outer West and Blue Mountains	0			1609
Sydney - Outer West and Blue Mountains	0		0	208
Sydney - Outer West and Blue Mountains	0		7875	88
Sydney - Outer West and Blue Mountains	0		15750	306
Sydney - Outer West and Blue Mountains	0		21000	461
Sydney - Outer West and Blue Mountains	0		26250	825
Sydney - Outer West and Blue Mountains	0		34125	1396
Sydney - Outer West and Blue Mountains	0		42000	1440
Sydney - Outer West and Blue Mountains	0		52500	1498
Sydney - Outer West and Blue Mountains	0		65625	1765
Sydney - Outer West and Blue Mountains	0		78750	1330
Sydney - Outer West and Blue Mountains	0		91875	996
Sydney - Outer West and Blue Mountains	0		105000	866
Sydney - Outer West and Blue Mountains	0		131250	1215
Sydney - Outer West and Blue Mountains	0		157500	574
Sydney - Outer West and Blue Mountains	0		183750	241
Sydney - Outer West and Blue Mountains	0		210000	186
Sydney - Outer West and Blue Mountains	0		Inf	187
Sydney - Outer West and Blue Mountains	1	0		6347
Sydney - Outer West and Blue Mountains	1	0	0	478
Sydney - Outer West and Blue Mountains	1	0	7875	143
Sydney - Outer West and Blue Mountains	1	0	15750	168
Sydney - Outer West and Blue Mountains	1	0	21000	106
Sydney - Outer West and Blue Mountains	1	0	26250	938
Sydney - Outer West and Blue Mountains	1	0	34125	550
Sydney - Outer West and Blue Mountains	1	0	42000	3038
Sydney - Outer West and Blue Mountains	1	0	52500	2980
Sydney - Outer West and Blue Mountains	1	0	65625	4464
Sydney - Outer West and Blue Mountains	1	0	78750	4974
Sydney - Outer West and Blue Mountains	1	0	91875	4446
Sydney - Outer West and Blue Mountains	1	0	105000	4907
Sydney - Outer West and Blue Mountains	1	0	131250	10190
Sydney - Outer West and Blue Mountains	1	0	157500	7507
Sydney - Outer West and Blue Mountains	1	0	183750	4748
Sydney - Outer West and Blue Mountains	1	0	210000	3067
Sydney - Outer West and Blue Mountains	1	0	Inf	5250
Sydney - Outer West and Blue Mountains	1	1	7875	43
Sydney - Outer West and Blue Mountains	1	1	15750	58
Sydney - Outer West and Blue Mountains	1	1	21000	53
Sydney - Outer West and Blue Mountains	1	1	26250	178
Sydney - Outer West and Blue Mountains	1	1	34125	280
Sydney - Outer West and Blue Mountains	1	1	42000	559
Sydney - Parramatta				41
Sydney - Parramatta			0	83
Sydney - Parramatta			7875	25
Sydney - Parramatta			15750	44
Sydney - Parramatta			21000	34
Sydney - Parramatta			26250	111
Sydney - Parramatta			34125	101
Sydney - Parramatta			42000	190
Sydney - Parramatta			52500	228
Sydney - Parramatta			65625	272
Sydney - Parramatta			78750	274
Sydney - Parramatta			91875	178
Sydney - Parramatta			105000	167
Sydney - Parramatta			131250	325
Sydney - Parramatta			157500	165
Sydney - Parramatta			183750	96
Sydney - Parramatta			210000	42
Sydney - Parramatta			Inf	67
Sydney - Parramatta	0			1822
Sydney - Parramatta	0		0	588
Sydney - Parramatta	0		7875	193
Sydney - Parramatta	0		15750	638
Sydney - Parramatta	0		21000	567
Sydney - Parramatta	0		26250	950
Sydney - Parramatta	0		34125	1267
Sydney - Parramatta	0		42000	1548
Sydney - Parramatta	0		52500	1554
Sydney - Parramatta	0		65625	1793
Sydney - Parramatta	0		78750	1486
Sydney - Parramatta	0		91875	1142
Sydney - Parramatta	0		105000	895
Sydney - Parramatta	0		131250	1360
Sydney - Parramatta	0		157500	652
Sydney - Parramatta	0		183750	295
Sydney - Parramatta	0		210000	202
Sydney - Parramatta	0		Inf	271
Sydney - Parramatta	1	0		8993
Sydney - Parramatta	1	0	0	2022
Sydney - Parramatta	1	0	7875	401
Sydney - Parramatta	1	0	15750	345
Sydney - Parramatta	1	0	21000	270
Sydney - Parramatta	1	0	26250	1719
Sydney - Parramatta	1	0	34125	902
Sydney - Parramatta	1	0	42000	3794
Sydney - Parramatta	1	0	52500	5442
Sydney - Parramatta	1	0	65625	7430
Sydney - Parramatta	1	0	78750	7272
Sydney - Parramatta	1	0	91875	6219
Sydney - Parramatta	1	0	105000	6129
Sydney - Parramatta	1	0	131250	12345
Sydney - Parramatta	1	0	157500	8184
Sydney - Parramatta	1	0	183750	5413
Sydney - Parramatta	1	0	210000	3981
Sydney - Parramatta	1	0	Inf	6923
Sydney - Parramatta	1	1	7875	172
Sydney - Parramatta	1	1	15750	377
Sydney - Parramatta	1	1	21000	303
Sydney - Parramatta	1	1	26250	1042
Sydney - Parramatta	1	1	34125	1467
Sydney - Parramatta	1	1	42000	2269
Sydney - Ryde				9
Sydney - Ryde			0	66
Sydney - Ryde			7875	14
Sydney - Ryde			15750	27
Sydney - Ryde			21000	9
Sydney - Ryde			26250	21
Sydney - Ryde			34125	42
Sydney - Ryde			42000	54
Sydney - Ryde			52500	80
Sydney - Ryde			65625	83
Sydney - Ryde			78750	95
Sydney - Ryde			91875	66
Sydney - Ryde			105000	71
Sydney - Ryde			131250	106
Sydney - Ryde			157500	87
Sydney - Ryde			183750	40
Sydney - Ryde			210000	29
Sydney - Ryde			Inf	38
Sydney - Ryde	0			604
Sydney - Ryde	0		0	231
Sydney - Ryde	0		7875	73
Sydney - Ryde	0		15750	136
Sydney - Ryde	0		21000	124
Sydney - Ryde	0		26250	201
Sydney - Ryde	0		34125	305
Sydney - Ryde	0		42000	372
Sydney - Ryde	0		52500	455
Sydney - Ryde	0		65625	567
Sydney - Ryde	0		78750	487
Sydney - Ryde	0		91875	436
Sydney - Ryde	0		105000	357
