SA4_NAME16	Age5yr	Indigenous	Sex	persons
Central West	40-44	0	M	5274
Central West	40-44	1	F	372
Central West	40-44	1	M	336
Central West	45-49		F	501
Central West	45-49		M	565
Central West	45-49	0	F	5837
Central West	45-49	0	M	5664
Central West	45-49	1	F	357
Central West	45-49	1	M	361
Central West	50-54		F	572
Central West	50-54		M	574
Central West	50-54	0	F	6072
Central West	50-54	0	M	5891
Central West	50-54	1	F	318
Central West	50-54	1	M	302
Central West	55-59		F	526
Central West	55-59		M	591
Central West	55-59	0	F	6171
Central West	55-59	0	M	6148
Central West	55-59	1	F	266
Central West	55-59	1	M	242
Central West	60-64		F	495
Central West	60-64		M	502
Central West	60-64	0	F	5687
Central West	60-64	0	M	5771
Central West	60-64	1	F	189
Central West	60-64	1	M	190
Central West	65+		F	1963
Central West	65+		M	1742
Central West	65+	0	F	18767
Central West	65+	0	M	16848
Central West	65+	1	F	389
Central West	65+	1	M	354
Coffs Harbour - Grafton	0-4		F	237
Coffs Harbour - Grafton	0-4		M	213
Coffs Harbour - Grafton	0-4	0	F	2820
Coffs Harbour - Grafton	0-4	0	M	3045
Coffs Harbour - Grafton	0-4	1	F	407
Coffs Harbour - Grafton	0-4	1	M	405
Coffs Harbour - Grafton	5-9		F	245
Coffs Harbour - Grafton	5-9		M	282
Coffs Harbour - Grafton	5-9	0	F	3509
Coffs Harbour - Grafton	5-9	0	M	3567
Coffs Harbour - Grafton	5-9	1	F	446
Coffs Harbour - Grafton	5-9	1	M	480
Coffs Harbour - Grafton	10-14		F	263
Coffs Harbour - Grafton	10-14		M	257
Coffs Harbour - Grafton	10-14	0	F	3314
Coffs Harbour - Grafton	10-14	0	M	3562
Coffs Harbour - Grafton	10-14	1	F	389
Coffs Harbour - Grafton	10-14	1	M	420
Coffs Harbour - Grafton	15-19		F	241
Coffs Harbour - Grafton	15-19		M	276
Coffs Harbour - Grafton	15-19	0	F	3230
Coffs Harbour - Grafton	15-19	0	M	3462
Coffs Harbour - Grafton	15-19	1	F	392
Coffs Harbour - Grafton	15-19	1	M	411
Coffs Harbour - Grafton	20-24		F	207
Coffs Harbour - Grafton	20-24		M	243
Coffs Harbour - Grafton	20-24	0	F	2478
Coffs Harbour - Grafton	20-24	0	M	2649
Coffs Harbour - Grafton	20-24	1	F	272
Coffs Harbour - Grafton	20-24	1	M	282
Coffs Harbour - Grafton	25-29		F	215
Coffs Harbour - Grafton	25-29		M	235
Coffs Harbour - Grafton	25-29	0	F	2769
Coffs Harbour - Grafton	25-29	0	M	2603
Coffs Harbour - Grafton	25-29	1	F	245
Coffs Harbour - Grafton	25-29	1	M	238
Coffs Harbour - Grafton	30-34		F	202
Coffs Harbour - Grafton	30-34		M	214
Coffs Harbour - Grafton	30-34	0	F	2911
Coffs Harbour - Grafton	30-34	0	M	2721
Coffs Harbour - Grafton	30-34	1	F	197
Coffs Harbour - Grafton	30-34	1	M	208
Coffs Harbour - Grafton	35-39		F	220
Coffs Harbour - Grafton	35-39		M	212
Coffs Harbour - Grafton	35-39	0	F	3107
Coffs Harbour - Grafton	35-39	0	M	2774
Coffs Harbour - Grafton	35-39	1	F	198
Coffs Harbour - Grafton	35-39	1	M	157
Coffs Harbour - Grafton	40-44		F	268
Coffs Harbour - Grafton	40-44		M	258
Coffs Harbour - Grafton	40-44	0	F	3708
Coffs Harbour - Grafton	40-44	0	M	3417
Coffs Harbour - Grafton	40-44	1	F	199
Coffs Harbour - Grafton	40-44	1	M	170
Coffs Harbour - Grafton	45-49		F	317
Coffs Harbour - Grafton	45-49		M	261
Coffs Harbour - Grafton	45-49	0	F	4087
Coffs Harbour - Grafton	45-49	0	M	3500
Coffs Harbour - Grafton	45-49	1	F	242
Coffs Harbour - Grafton	45-49	1	M	186
Coffs Harbour - Grafton	50-54		F	315
Coffs Harbour - Grafton	50-54		M	312
Coffs Harbour - Grafton	50-54	0	F	4473
Coffs Harbour - Grafton	50-54	0	M	4102
Coffs Harbour - Grafton	50-54	1	F	202
Coffs Harbour - Grafton	50-54	1	M	163
Coffs Harbour - Grafton	55-59		F	376
Coffs Harbour - Grafton	55-59		M	432
Coffs Harbour - Grafton	55-59	0	F	5028
Coffs Harbour - Grafton	55-59	0	M	4489
Coffs Harbour - Grafton	55-59	1	F	189
Coffs Harbour - Grafton	55-59	1	M	167
Coffs Harbour - Grafton	60-64		F	317
Coffs Harbour - Grafton	60-64		M	375
Coffs Harbour - Grafton	60-64	0	F	4841
Coffs Harbour - Grafton	60-64	0	M	4826
Coffs Harbour - Grafton	60-64	1	F	132
Coffs Harbour - Grafton	60-64	1	M	114
Coffs Harbour - Grafton	65+		F	1253
Coffs Harbour - Grafton	65+		M	1074
Coffs Harbour - Grafton	65+	0	F	15018
Coffs Harbour - Grafton	65+	0	M	13634
Coffs Harbour - Grafton	65+	1	F	226
Coffs Harbour - Grafton	65+	1	M	184
Far West and Orana	0-4		F	316
Far West and Orana	0-4		M	322
Far West and Orana	0-4	0	F	2390
Far West and Orana	0-4	0	M	2394
Far West and Orana	0-4	1	F	1061
Far West and Orana	0-4	1	M	1155
Far West and Orana	5-9		F	348
Far West and Orana	5-9		M	321
Far West and Orana	5-9	0	F	2457
Far West and Orana	5-9	0	M	2621
Far West and Orana	5-9	1	F	1108
Far West and Orana	5-9	1	M	1133
Far West and Orana	10-14		F	261
Far West and Orana	10-14		M	262
Far West and Orana	10-14	0	F	2187
Far West and Orana	10-14	0	M	2345
Far West and Orana	10-14	1	F	957
Far West and Orana	10-14	1	M	998
Far West and Orana	15-19		F	225
Far West and Orana	15-19		M	249
Far West and Orana	15-19	0	F	2059
Far West and Orana	15-19	0	M	2134
Far West and Orana	15-19	1	F	884
Far West and Orana	15-19	1	M	947
Far West and Orana	20-24		F	281
Far West and Orana	20-24		M	278
Far West and Orana	20-24	0	F	2101
Far West and Orana	20-24	0	M	2162
Far West and Orana	20-24	1	F	801
Far West and Orana	20-24	1	M	826
Far West and Orana	25-29		F	321
Far West and Orana	25-29		M	328
Far West and Orana	25-29	0	F	2641
Far West and Orana	25-29	0	M	2479
Far West and Orana	25-29	1	F	715
Far West and Orana	25-29	1	M	701
Far West and Orana	30-34		F	297
Far West and Orana	30-34		M	301
Far West and Orana	30-34	0	F	2664
Far West and Orana	30-34	0	M	2481
Far West and Orana	30-34	1	F	546
Far West and Orana	30-34	1	M	536
Far West and Orana	35-39		F	255
Far West and Orana	35-39		M	266
Far West and Orana	35-39	0	F	2393
Far West and Orana	35-39	0	M	2251
Far West and Orana	35-39	1	F	460
Far West and Orana	35-39	1	M	444
Far West and Orana	40-44		F	287
Far West and Orana	40-44		M	311
Far West and Orana	40-44	0	F	2440
Far West and Orana	40-44	0	M	2497
Far West and Orana	40-44	1	F	605
Far West and Orana	40-44	1	M	457
Far West and Orana	45-49		F	326
Far West and Orana	45-49		M	312
Far West and Orana	45-49	0	F	2710
Far West and Orana	45-49	0	M	2707
Far West and Orana	45-49	1	F	613
Far West and Orana	45-49	1	M	480
Far West and Orana	50-54		F	355
Far West and Orana	50-54		M	368
Far West and Orana	50-54	0	F	3032
Far West and Orana	50-54	0	M	3026
Far West and Orana	50-54	1	F	501
Far West and Orana	50-54	1	M	478
Far West and Orana	55-59		F	357
Far West and Orana	55-59		M	419
Far West and Orana	55-59	0	F	3226
Far West and Orana	55-59	0	M	3277
Far West and Orana	55-59	1	F	458
Far West and Orana	55-59	1	M	389
Far West and Orana	60-64		F	320
Far West and Orana	60-64		M	337
Far West and Orana	60-64	0	F	2877
Far West and Orana	60-64	0	M	2968
Far West and Orana	60-64	1	F	346
Far West and Orana	60-64	1	M	323
Far West and Orana	65+		F	1020
Far West and Orana	65+		M	994
Far West and Orana	65+	0	F	9513
Far West and Orana	65+	0	M	8665
Far West and Orana	65+	1	F	593
Far West and Orana	65+	1	M	536
Hunter Valley exc Newcastle	0-4		F	474
Hunter Valley exc Newcastle	0-4		M	487
Hunter Valley exc Newcastle	0-4	0	F	7079
Hunter Valley exc Newcastle	0-4	0	M	7377
Hunter Valley exc Newcastle	0-4	1	F	896
Hunter Valley exc Newcastle	0-4	1	M	957
Hunter Valley exc Newcastle	5-9		F	531
Hunter Valley exc Newcastle	5-9		M	607
Hunter Valley exc Newcastle	5-9	0	F	7646
Hunter Valley exc Newcastle	5-9	0	M	7997
Hunter Valley exc Newcastle	5-9	1	F	899
Hunter Valley exc Newcastle	5-9	1	M	1024
Hunter Valley exc Newcastle	10-14		F	509
Hunter Valley exc Newcastle	10-14		M	501
Hunter Valley exc Newcastle	10-14	0	F	7006
Hunter Valley exc Newcastle	10-14	0	M	7494
Hunter Valley exc Newcastle	10-14	1	F	872
Hunter Valley exc Newcastle	10-14	1	M	926
Hunter Valley exc Newcastle	15-19		F	480
Hunter Valley exc Newcastle	15-19		M	466
Hunter Valley exc Newcastle	15-19	0	F	6759
Hunter Valley exc Newcastle	15-19	0	M	7187
Hunter Valley exc Newcastle	15-19	1	F	757
Hunter Valley exc Newcastle	15-19	1	M	759
Hunter Valley exc Newcastle	20-24		F	408
Hunter Valley exc Newcastle	20-24		M	495
Hunter Valley exc Newcastle	20-24	0	F	6449
Hunter Valley exc Newcastle	20-24	0	M	6429
Hunter Valley exc Newcastle	20-24	1	F	581
Hunter Valley exc Newcastle	20-24	1	M	726
Hunter Valley exc Newcastle	25-29		F	490
Hunter Valley exc Newcastle	25-29		M	518
Hunter Valley exc Newcastle	25-29	0	F	6907
Hunter Valley exc Newcastle	25-29	0	M	6624
Hunter Valley exc Newcastle	25-29	1	F	511
Hunter Valley exc Newcastle	25-29	1	M	545
Hunter Valley exc Newcastle	30-34		F	518
Hunter Valley exc Newcastle	30-34		M	503
Hunter Valley exc Newcastle	30-34	0	F	7223
Hunter Valley exc Newcastle	30-34	0	M	6903
Hunter Valley exc Newcastle	30-34	1	F	432
Hunter Valley exc Newcastle	30-34	1	M	428
Hunter Valley exc Newcastle	35-39		F	412
Hunter Valley exc Newcastle	35-39		M	468
Hunter Valley exc Newcastle	35-39	0	F	6931
Hunter Valley exc Newcastle	35-39	0	M	6906
Hunter Valley exc Newcastle	35-39	1	F	359
Hunter Valley exc Newcastle	35-39	1	M	412
Hunter Valley exc Newcastle	40-44		F	509
Hunter Valley exc Newcastle	40-44		M	529
Hunter Valley exc Newcastle	40-44	0	F	7737
Hunter Valley exc Newcastle	40-44	0	M	7462
Hunter Valley exc Newcastle	40-44	1	F	400
Hunter Valley exc Newcastle	40-44	1	M	364
Hunter Valley exc Newcastle	45-49		F	525
Hunter Valley exc Newcastle	45-49		M	567
Hunter Valley exc Newcastle	45-49	0	F	7896
Hunter Valley exc Newcastle	45-49	0	M	7567
Hunter Valley exc Newcastle	45-49	1	F	430
Hunter Valley exc Newcastle	45-49	1	M	371
Hunter Valley exc Newcastle	50-54		F	524
Hunter Valley exc Newcastle	50-54		M	556
Hunter Valley exc Newcastle	50-54	0	F	7934
Hunter Valley exc Newcastle	50-54	0	M	7682
Hunter Valley exc Newcastle	50-54	1	F	388
Hunter Valley exc Newcastle	50-54	1	M	334
Hunter Valley exc Newcastle	55-59		F	521
Hunter Valley exc Newcastle	55-59		M	548
Hunter Valley exc Newcastle	55-59	0	F	7948
Hunter Valley exc Newcastle	55-59	0	M	7744
Hunter Valley exc Newcastle	55-59	1	F	338
Hunter Valley exc Newcastle	55-59	1	M	301
Hunter Valley exc Newcastle	60-64		F	525
Hunter Valley exc Newcastle	60-64		M	544
Hunter Valley exc Newcastle	60-64	0	F	7470
Hunter Valley exc Newcastle	60-64	0	M	7223
Hunter Valley exc Newcastle	60-64	1	F	207
Hunter Valley exc Newcastle	60-64	1	M	196
Hunter Valley exc Newcastle	65+		F	1992
Hunter Valley exc Newcastle	65+		M	1637
Hunter Valley exc Newcastle	65+	0	F	21970
Hunter Valley exc Newcastle	65+	0	M	19962
Hunter Valley exc Newcastle	65+	1	F	355
Hunter Valley exc Newcastle	65+	1	M	309
Illawarra	0-4		F	389
Illawarra	0-4		M	432
Illawarra	0-4	0	F	7638
Illawarra	0-4	0	M	8083
Illawarra	0-4	1	F	457
Illawarra	0-4	1	M	476
Illawarra	5-9		F	331
Illawarra	5-9		M	380
Illawarra	5-9	0	F	8134
Illawarra	5-9	0	M	8657
Illawarra	5-9	1	F	515
Illawarra	5-9	1	M	480
Illawarra	10-14		F	346
Illawarra	10-14		M	394
Illawarra	10-14	0	F	7909
Illawarra	10-14	0	M	8198
Illawarra	10-14	1	F	450
Illawarra	10-14	1	M	496
Illawarra	15-19		F	414
Illawarra	15-19		M	391
Illawarra	15-19	0	F	8357
Illawarra	15-19	0	M	8849
Illawarra	15-19	1	F	493
Illawarra	15-19	1	M	475
Illawarra	20-24		F	500
Illawarra	20-24		M	556
Illawarra	20-24	0	F	9121
Illawarra	20-24	0	M	9920
Illawarra	20-24	1	F	368
Illawarra	20-24	1	M	389
Illawarra	25-29		F	431
Illawarra	25-29		M	498
Illawarra	25-29	0	F	8221
Illawarra	25-29	0	M	8339
Illawarra	25-29	1	F	308
Illawarra	25-29	1	M	305
Illawarra	30-34		F	434
Illawarra	30-34		M	465
Illawarra	30-34	0	F	8393
Illawarra	30-34	0	M	8020
Illawarra	30-34	1	F	237
Illawarra	30-34	1	M	253
Illawarra	35-39		F	346
Illawarra	35-39		M	402
Illawarra	35-39	0	F	8322
Illawarra	35-39	0	M	8048
Illawarra	35-39	1	F	212
Illawarra	35-39	1	M	188
Illawarra	40-44		F	422
Illawarra	40-44		M	434
Illawarra	40-44	0	F	9245
Illawarra	40-44	0	M	8727
Illawarra	40-44	1	F	222
Illawarra	40-44	1	M	218
Illawarra	45-49		F	418
Illawarra	45-49		M	456
Illawarra	45-49	0	F	9047
Illawarra	45-49	0	M	8535
Illawarra	45-49	1	F	233
Illawarra	45-49	1	M	187
Illawarra	50-54		F	441
Illawarra	50-54		M	501
Illawarra	50-54	0	F	9255
Illawarra	50-54	0	M	9043
Illawarra	50-54	1	F	238
Illawarra	50-54	1	M	170
Illawarra	55-59		F	455
Illawarra	55-59		M	501
Illawarra	55-59	0	F	9188
Illawarra	55-59	0	M	8726
Illawarra	55-59	1	F	198
Illawarra	55-59	1	M	146
Illawarra	60-64		F	426
Illawarra	60-64		M	443
Illawarra	60-64	0	F	8334
Illawarra	60-64	0	M	7578
Illawarra	60-64	1	F	121
Illawarra	60-64	1	M	121
Illawarra	65+		F	1973
Illawarra	65+		M	1512
Illawarra	65+	0	F	26228
Illawarra	65+	0	M	22314
Illawarra	65+	1	F	229
Illawarra	65+	1	M	185
Mid North Coast	0-4		F	316
Mid North Coast	0-4		M	329
Mid North Coast	0-4	0	F	3873
Mid North Coast	0-4	0	M	4159
Mid North Coast	0-4	1	F	808
Mid North Coast	0-4	1	M	780
Mid North Coast	5-9		F	379
Mid North Coast	5-9		M	358
Mid North Coast	5-9	0	F	4778
Mid North Coast	5-9	0	M	4992
Mid North Coast	5-9	1	F	815
Mid North Coast	5-9	1	M	864
Mid North Coast	10-14		F	359
Mid North Coast	10-14		M	387
Mid North Coast	10-14	0	F	4869
Mid North Coast	10-14	0	M	5055
Mid North Coast	10-14	1	F	773
Mid North Coast	10-14	1	M	806
Mid North Coast	15-19		F	364
Mid North Coast	15-19		M	395
Mid North Coast	15-19	0	F	4693
Mid North Coast	15-19	0	M	4893
Mid North Coast	15-19	1	F	652
Mid North Coast	15-19	1	M	703
Mid North Coast	20-24		F	293
Mid North Coast	20-24		M	298
Mid North Coast	20-24	0	F	3401
Mid North Coast	20-24	0	M	3485
Mid North Coast	20-24	1	F	504
Mid North Coast	20-24	1	M	545
Mid North Coast	25-29		F	305
Mid North Coast	25-29		M	282
Mid North Coast	25-29	0	F	3704
Mid North Coast	25-29	0	M	3430
Mid North Coast	25-29	1	F	428
Mid North Coast	25-29	1	M	423
Mid North Coast	30-34		F	262
Mid North Coast	30-34		M	293
Mid North Coast	30-34	0	F	3916
Mid North Coast	30-34	0	M	3543
Mid North Coast	30-34	1	F	354
Mid North Coast	30-34	1	M	322
Mid North Coast	35-39		F	291
Mid North Coast	35-39		M	265
Mid North Coast	35-39	0	F	4240
Mid North Coast	35-39	0	M	3852
Mid North Coast	35-39	1	F	290
Mid North Coast	35-39	1	M	277
Mid North Coast	40-44		F	336
Mid North Coast	40-44		M	362
Mid North Coast	40-44	0	F	5292
Mid North Coast	40-44	0	M	4803
Mid North Coast	40-44	1	F	365
Mid North Coast	40-44	1	M	331
Mid North Coast	45-49		F	402
Mid North Coast	45-49		M	441
Mid North Coast	45-49	0	F	5844
Mid North Coast	45-49	0	M	5377
Mid North Coast	45-49	1	F	389
Mid North Coast	45-49	1	M	289
Mid North Coast	50-54		F	484
Mid North Coast	50-54		M	489
Mid North Coast	50-54	0	F	6715
Mid North Coast	50-54	0	M	6141
Mid North Coast	50-54	1	F	359
Mid North Coast	50-54	1	M	304
Mid North Coast	55-59		F	515
Mid North Coast	55-59		M	569
Mid North Coast	55-59	0	F	7773
Mid North Coast	55-59	0	M	6910
Mid North Coast	55-59	1	F	334
Mid North Coast	55-59	1	M	277
Mid North Coast	60-64		F	532
Mid North Coast	60-64		M	551
Mid North Coast	60-64	0	F	7756
Mid North Coast	60-64	0	M	7406
Mid North Coast	60-64	1	F	253
Mid North Coast	60-64	1	M	248
Mid North Coast	65+		F	2424
Mid North Coast	65+		M	2098
Mid North Coast	65+	0	F	28016
Mid North Coast	65+	0	M	25567
Mid North Coast	65+	1	F	445
Mid North Coast	65+	1	M	401
Murray	0-4		F	233
Murray	0-4		M	246
Murray	0-4	0	F	2864
Murray	0-4	0	M	3081
Murray	0-4	1	F	214
Murray	0-4	1	M	260
Murray	5-9		F	233
Murray	5-9		M	269
Murray	5-9	0	F	3134
Murray	5-9	0	M	3233
Murray	5-9	1	F	254
Murray	5-9	1	M	235
Murray	10-14		F	243
Murray	10-14		M	252
Murray	10-14	0	F	3097
Murray	10-14	0	M	3123
Murray	10-14	1	F	236
Murray	10-14	1	M	236
Murray	15-19		F	229
Murray	15-19		M	235
Murray	15-19	0	F	2966
Murray	15-19	0	M	3074
Murray	15-19	1	F	191
Murray	15-19	1	M	205
Murray	20-24		F	249
Murray	20-24		M	281
Murray	20-24	0	F	2716
Murray	20-24	0	M	2745
Murray	20-24	1	F	160
Murray	20-24	1	M	162
Murray	25-29		F	235
Murray	25-29		M	259
Murray	25-29	0	F	2737
Murray	25-29	0	M	2595
Murray	25-29	1	F	146
Murray	25-29	1	M	108
Murray	30-34		F	245
Murray	30-34		M	234
Murray	30-34	0	F	2891
Murray	30-34	0	M	2749
Murray	30-34	1	F	112
Murray	30-34	1	M	102
Murray	35-39		F	217
Murray	35-39		M	198
Murray	35-39	0	F	2846
Murray	35-39	0	M	2636
Murray	35-39	1	F	98
Murray	35-39	1	M	74
Murray	40-44		F	243
Murray	40-44		M	263
Murray	40-44	0	F	3122
Murray	40-44	0	M	2938
Murray	40-44	1	F	117
Murray	40-44	1	M	90
Murray	45-49		F	260
Murray	45-49		M	286
Murray	45-49	0	F	3346
Murray	45-49	0	M	3175
Murray	45-49	1	F	114
Murray	45-49	1	M	91
Murray	50-54		F	243
Murray	50-54		M	279
Murray	50-54	0	F	3510
Murray	50-54	0	M	3339
Murray	50-54	1	F	113
Murray	50-54	1	M	98
Murray	55-59		F	344
Murray	55-59		M	338
Murray	55-59	0	F	3813
Murray	55-59	0	M	3674
Murray	55-59	1	F	84
Murray	55-59	1	M	81
Murray	60-64		F	325
Murray	60-64		M	339
Murray	60-64	0	F	3597
Murray	60-64	0	M	3584
Murray	60-64	1	F	69
Murray	60-64	1	M	66
Murray	65+		F	1206
Murray	65+		M	1069
Murray	65+	0	F	11563
Murray	65+	0	M	10648
Murray	65+	1	F	124
Murray	65+	1	M	108
New England and North West	0-4		F	463
New England and North West	0-4		M	455
New England and North West	0-4	0	F	4082
New England and North West	0-4	0	M	4192
New England and North West	0-4	1	F	1125
New England and North West	0-4	1	M	1230
New England and North West	5-9		F	459
New England and North West	5-9		M	452
New England and North West	5-9	0	F	4492
New England and North West	5-9	0	M	4640
New England and North West	5-9	1	F	1082
New England and North West	5-9	1	M	1153
New England and North West	10-14		F	441
New England and North West	10-14		M	443
New England and North West	10-14	0	F	4379
New England and North West	10-14	0	M	4514
New England and North West	10-14	1	F	1009
New England and North West	10-14	1	M	1020
New England and North West	15-19		F	441
New England and North West	15-19		M	482
New England and North West	15-19	0	F	4245
New England and North West	15-19	0	M	4562
New England and North West	15-19	1	F	917
New England and North West	15-19	1	M	939
New England and North West	20-24		F	438
New England and North West	20-24		M	437
New England and North West	20-24	0	F	4049
New England and North West	20-24	0	M	4103
New England and North West	20-24	1	F	783
New England and North West	20-24	1	M	698
New England and North West	25-29		F	425
New England and North West	25-29		M	411
New England and North West	25-29	0	F	4254
New England and North West	25-29	0	M	3988
New England and North West	25-29	1	F	579
New England and North West	25-29	1	M	570
New England and North West	30-34		F	403
New England and North West	30-34		M	420
New England and North West	30-34	0	F	4195
New England and North West	30-34	0	M	3964
New England and North West	30-34	1	F	513
New England and North West	30-34	1	M	493
New England and North West	35-39		F	361
New England and North West	35-39		M	398
