SA2_NAME16	Age	MaritalStatus	Sex	responses
Karabar	65-74	Married	M	209
Karabar	65-74	Separated	F	15
Karabar	65-74	Separated	M	26
Karabar	65-74	Widowed	F	82
Karabar	65-74	Widowed	M	22
Karabar	75-84	Divorced	F	22
Karabar	75-84	Divorced	M	5
Karabar	75-84	Married	F	55
Karabar	75-84	Married	M	102
Karabar	75-84	Separated	F	6
Karabar	75-84	Separated	M	4
Karabar	75-84	Widowed	F	78
Karabar	75-84	Widowed	M	26
Karabar	85+	Divorced	M	9
Karabar	85+	Married	F	9
Karabar	85+	Married	M	10
Karabar	85+	Widowed	F	53
Karabar	85+	Widowed	M	11
Queanbeyan	20-24	Married	F	55
Queanbeyan	20-24	Married	M	18
Queanbeyan	20-24	Separated	F	7
Queanbeyan	25-34	Divorced	F	38
Queanbeyan	25-34	Divorced	M	10
Queanbeyan	25-34	Married	F	532
Queanbeyan	25-34	Married	M	445
Queanbeyan	25-34	Separated	F	36
Queanbeyan	25-34	Separated	M	30
Queanbeyan	35-44	Divorced	F	74
Queanbeyan	35-44	Divorced	M	62
Queanbeyan	35-44	Married	F	347
Queanbeyan	35-44	Married	M	414
Queanbeyan	35-44	Separated	F	28
Queanbeyan	35-44	Separated	M	36
Queanbeyan	35-44	Widowed	F	7
Queanbeyan	35-44	Widowed	M	3
Queanbeyan	45-54	Divorced	F	152
Queanbeyan	45-54	Divorced	M	114
Queanbeyan	45-54	Married	F	273
Queanbeyan	45-54	Married	M	282
Queanbeyan	45-54	Separated	F	48
Queanbeyan	45-54	Separated	M	39
Queanbeyan	45-54	Widowed	F	23
Queanbeyan	45-54	Widowed	M	7
Queanbeyan	55-64	Divorced	F	143
Queanbeyan	55-64	Divorced	M	140
Queanbeyan	55-64	Married	F	244
Queanbeyan	55-64	Married	M	245
Queanbeyan	55-64	Separated	F	37
Queanbeyan	55-64	Separated	M	44
Queanbeyan	55-64	Widowed	F	48
Queanbeyan	55-64	Widowed	M	12
Queanbeyan	65-74	Divorced	F	83
Queanbeyan	65-74	Divorced	M	81
Queanbeyan	65-74	Married	F	200
Queanbeyan	65-74	Married	M	224
Queanbeyan	65-74	Separated	F	19
Queanbeyan	65-74	Separated	M	29
Queanbeyan	65-74	Widowed	F	83
Queanbeyan	65-74	Widowed	M	24
Queanbeyan	75-84	Divorced	F	28
Queanbeyan	75-84	Divorced	M	32
Queanbeyan	75-84	Married	F	106
Queanbeyan	75-84	Married	M	135
Queanbeyan	75-84	Separated	F	11
Queanbeyan	75-84	Separated	M	6
Queanbeyan	75-84	Widowed	F	153
Queanbeyan	75-84	Widowed	M	31
Queanbeyan	85+	Divorced	F	12
Queanbeyan	85+	Divorced	M	6
Queanbeyan	85+	Married	F	24
Queanbeyan	85+	Married	M	56
Queanbeyan	85+	Separated	F	4
Queanbeyan	85+	Separated	M	4
Queanbeyan	85+	Widowed	F	161
Queanbeyan	85+	Widowed	M	42
Queanbeyan - East	20-24	Married	F	31
Queanbeyan - East	20-24	Married	M	3
Queanbeyan - East	20-24	Separated	F	3
Queanbeyan - East	25-34	Divorced	F	16
Queanbeyan - East	25-34	Divorced	M	13
Queanbeyan - East	25-34	Married	F	230
Queanbeyan - East	25-34	Married	M	206
Queanbeyan - East	25-34	Separated	F	9
Queanbeyan - East	25-34	Separated	M	6
Queanbeyan - East	35-44	Divorced	F	26
Queanbeyan - East	35-44	Divorced	M	18
Queanbeyan - East	35-44	Married	F	146
Queanbeyan - East	35-44	Married	M	180
Queanbeyan - East	35-44	Separated	F	17
Queanbeyan - East	35-44	Separated	M	16
Queanbeyan - East	45-54	Divorced	F	72
Queanbeyan - East	45-54	Divorced	M	63
Queanbeyan - East	45-54	Married	F	179
Queanbeyan - East	45-54	Married	M	168
Queanbeyan - East	45-54	Separated	F	13
Queanbeyan - East	45-54	Separated	M	30
Queanbeyan - East	45-54	Widowed	F	3
Queanbeyan - East	55-64	Divorced	F	67
Queanbeyan - East	55-64	Divorced	M	74
Queanbeyan - East	55-64	Married	F	137
Queanbeyan - East	55-64	Married	M	147
Queanbeyan - East	55-64	Separated	F	12
Queanbeyan - East	55-64	Separated	M	12
Queanbeyan - East	55-64	Widowed	F	18
Queanbeyan - East	55-64	Widowed	M	4
Queanbeyan - East	65-74	Divorced	F	35
Queanbeyan - East	65-74	Divorced	M	25
Queanbeyan - East	65-74	Married	F	81
Queanbeyan - East	65-74	Married	M	101
Queanbeyan - East	65-74	Separated	M	7
Queanbeyan - East	65-74	Widowed	F	20
Queanbeyan - East	65-74	Widowed	M	11
Queanbeyan - East	75-84	Divorced	F	16
Queanbeyan - East	75-84	Divorced	M	16
Queanbeyan - East	75-84	Married	F	32
Queanbeyan - East	75-84	Married	M	49
Queanbeyan - East	75-84	Separated	F	3
Queanbeyan - East	75-84	Separated	M	3
Queanbeyan - East	75-84	Widowed	F	41
Queanbeyan - East	75-84	Widowed	M	3
Queanbeyan - East	85+	Married	F	3
Queanbeyan - East	85+	Married	M	4
Queanbeyan - East	85+	Widowed	F	36
Queanbeyan - East	85+	Widowed	M	3
Queanbeyan Region	20-24	Married	F	28
Queanbeyan Region	25-34	Divorced	F	25
Queanbeyan Region	25-34	Divorced	M	9
Queanbeyan Region	25-34	Married	F	445
Queanbeyan Region	25-34	Married	M	370
Queanbeyan Region	25-34	Separated	F	9
Queanbeyan Region	25-34	Separated	M	11
Queanbeyan Region	35-44	Divorced	F	79
Queanbeyan Region	35-44	Divorced	M	58
Queanbeyan Region	35-44	Married	F	949
Queanbeyan Region	35-44	Married	M	831
Queanbeyan Region	35-44	Separated	F	34
Queanbeyan Region	35-44	Separated	M	26
Queanbeyan Region	35-44	Widowed	F	3
Queanbeyan Region	35-44	Widowed	M	3
Queanbeyan Region	45-54	Divorced	F	168
Queanbeyan Region	45-54	Divorced	M	159
Queanbeyan Region	45-54	Married	F	1060
Queanbeyan Region	45-54	Married	M	1026
Queanbeyan Region	45-54	Separated	F	58
Queanbeyan Region	45-54	Separated	M	72
Queanbeyan Region	45-54	Widowed	F	15
Queanbeyan Region	45-54	Widowed	M	13
Queanbeyan Region	55-64	Divorced	F	143
Queanbeyan Region	55-64	Divorced	M	155
Queanbeyan Region	55-64	Married	F	856
Queanbeyan Region	55-64	Married	M	933
Queanbeyan Region	55-64	Separated	F	27
Queanbeyan Region	55-64	Separated	M	44
Queanbeyan Region	55-64	Widowed	F	40
Queanbeyan Region	55-64	Widowed	M	13
Queanbeyan Region	65-74	Divorced	F	77
Queanbeyan Region	65-74	Divorced	M	92
Queanbeyan Region	65-74	Married	F	482
Queanbeyan Region	65-74	Married	M	618
Queanbeyan Region	65-74	Separated	F	12
Queanbeyan Region	65-74	Separated	M	18
Queanbeyan Region	65-74	Widowed	F	56
Queanbeyan Region	65-74	Widowed	M	24
Queanbeyan Region	75-84	Divorced	F	14
Queanbeyan Region	75-84	Divorced	M	18
Queanbeyan Region	75-84	Married	F	94
Queanbeyan Region	75-84	Married	M	168
Queanbeyan Region	75-84	Separated	F	7
Queanbeyan Region	75-84	Separated	M	6
Queanbeyan Region	75-84	Widowed	F	60
Queanbeyan Region	75-84	Widowed	M	30
Queanbeyan Region	85+	Divorced	F	4
Queanbeyan Region	85+	Divorced	M	3
Queanbeyan Region	85+	Married	F	16
Queanbeyan Region	85+	Married	M	24
Queanbeyan Region	85+	Widowed	F	30
Queanbeyan Region	85+	Widowed	M	10
Queanbeyan West - Jerrabomberra	20-24	Married	F	10
Queanbeyan West - Jerrabomberra	20-24	Married	M	3
Queanbeyan West - Jerrabomberra	25-34	Divorced	F	27
Queanbeyan West - Jerrabomberra	25-34	Divorced	M	15
Queanbeyan West - Jerrabomberra	25-34	Married	F	380
Queanbeyan West - Jerrabomberra	25-34	Married	M	277
Queanbeyan West - Jerrabomberra	25-34	Separated	F	18
Queanbeyan West - Jerrabomberra	25-34	Separated	M	6
Queanbeyan West - Jerrabomberra	35-44	Divorced	F	76
Queanbeyan West - Jerrabomberra	35-44	Divorced	M	45
Queanbeyan West - Jerrabomberra	35-44	Married	F	755
Queanbeyan West - Jerrabomberra	35-44	Married	M	670
Queanbeyan West - Jerrabomberra	35-44	Separated	F	42
Queanbeyan West - Jerrabomberra	35-44	Separated	M	26
Queanbeyan West - Jerrabomberra	35-44	Widowed	F	4
Queanbeyan West - Jerrabomberra	45-54	Divorced	F	147
Queanbeyan West - Jerrabomberra	45-54	Divorced	M	112
Queanbeyan West - Jerrabomberra	45-54	Married	F	875
Queanbeyan West - Jerrabomberra	45-54	Married	M	916
Queanbeyan West - Jerrabomberra	45-54	Separated	F	42
Queanbeyan West - Jerrabomberra	45-54	Separated	M	32
Queanbeyan West - Jerrabomberra	45-54	Widowed	F	23
Queanbeyan West - Jerrabomberra	45-54	Widowed	M	6
Queanbeyan West - Jerrabomberra	55-64	Divorced	F	104
Queanbeyan West - Jerrabomberra	55-64	Divorced	M	77
Queanbeyan West - Jerrabomberra	55-64	Married	F	437
Queanbeyan West - Jerrabomberra	55-64	Married	M	503
Queanbeyan West - Jerrabomberra	55-64	Separated	F	32
Queanbeyan West - Jerrabomberra	55-64	Separated	M	17
Queanbeyan West - Jerrabomberra	55-64	Widowed	F	25
Queanbeyan West - Jerrabomberra	55-64	Widowed	M	11
Queanbeyan West - Jerrabomberra	65-74	Divorced	F	42
Queanbeyan West - Jerrabomberra	65-74	Divorced	M	33
Queanbeyan West - Jerrabomberra	65-74	Married	F	180
Queanbeyan West - Jerrabomberra	65-74	Married	M	244
Queanbeyan West - Jerrabomberra	65-74	Separated	F	10
Queanbeyan West - Jerrabomberra	65-74	Separated	M	10
Queanbeyan West - Jerrabomberra	65-74	Widowed	F	45
Queanbeyan West - Jerrabomberra	65-74	Widowed	M	14
Queanbeyan West - Jerrabomberra	75-84	Divorced	F	12
Queanbeyan West - Jerrabomberra	75-84	Divorced	M	13
Queanbeyan West - Jerrabomberra	75-84	Married	F	69
Queanbeyan West - Jerrabomberra	75-84	Married	M	88
Queanbeyan West - Jerrabomberra	75-84	Separated	F	3
Queanbeyan West - Jerrabomberra	75-84	Widowed	F	48
Queanbeyan West - Jerrabomberra	75-84	Widowed	M	20
Queanbeyan West - Jerrabomberra	85+	Divorced	F	3
Queanbeyan West - Jerrabomberra	85+	Married	F	9
Queanbeyan West - Jerrabomberra	85+	Married	M	21
Queanbeyan West - Jerrabomberra	85+	Widowed	F	34
Queanbeyan West - Jerrabomberra	85+	Widowed	M	3
Bombala	20-24	Married	F	8
Bombala	20-24	Married	M	6
Bombala	25-34	Married	F	48
Bombala	25-34	Married	M	42
Bombala	25-34	Separated	F	4
Bombala	25-34	Separated	M	4
Bombala	35-44	Divorced	F	4
Bombala	35-44	Divorced	M	7
Bombala	35-44	Married	F	70
Bombala	35-44	Married	M	68
Bombala	35-44	Separated	F	3
Bombala	35-44	Separated	M	9
Bombala	45-54	Divorced	F	17
Bombala	45-54	Divorced	M	21
Bombala	45-54	Married	F	102
Bombala	45-54	Married	M	89
Bombala	45-54	Separated	F	9
Bombala	45-54	Separated	M	8
Bombala	55-64	Divorced	F	43
Bombala	55-64	Divorced	M	42
Bombala	55-64	Married	F	110
Bombala	55-64	Married	M	125
Bombala	55-64	Separated	F	13
Bombala	55-64	Separated	M	16
Bombala	55-64	Widowed	F	10
Bombala	55-64	Widowed	M	3
Bombala	65-74	Divorced	F	24
Bombala	65-74	Divorced	M	25
Bombala	65-74	Married	F	98
Bombala	65-74	Married	M	114
Bombala	65-74	Separated	F	7
Bombala	65-74	Widowed	F	24
Bombala	65-74	Widowed	M	12
Bombala	75-84	Divorced	F	4
Bombala	75-84	Divorced	M	9
Bombala	75-84	Married	F	30
Bombala	75-84	Married	M	44
Bombala	75-84	Separated	F	4
Bombala	75-84	Separated	M	3
Bombala	75-84	Widowed	F	38
Bombala	75-84	Widowed	M	17
Bombala	85+	Divorced	F	3
Bombala	85+	Married	F	7
Bombala	85+	Married	M	13
Bombala	85+	Separated	M	4
Bombala	85+	Widowed	F	53
Bombala	85+	Widowed	M	12
Cooma	15-19	Married	M	5
Cooma	20-24	Married	F	8
Cooma	20-24	Married	M	6
Cooma	25-34	Divorced	F	7
Cooma	25-34	Divorced	M	8
Cooma	25-34	Married	F	146
Cooma	25-34	Married	M	124
Cooma	25-34	Separated	F	7
Cooma	25-34	Separated	M	6
Cooma	35-44	Divorced	F	43
Cooma	35-44	Divorced	M	8
Cooma	35-44	Married	F	182
Cooma	35-44	Married	M	200
Cooma	35-44	Separated	F	18
Cooma	35-44	Separated	M	15
Cooma	35-44	Widowed	F	7
Cooma	45-54	Divorced	F	81
Cooma	45-54	Divorced	M	48
Cooma	45-54	Married	F	265
Cooma	45-54	Married	M	250
Cooma	45-54	Separated	F	45
Cooma	45-54	Separated	M	36
Cooma	45-54	Widowed	F	10
Cooma	55-64	Divorced	F	103
Cooma	55-64	Divorced	M	73
Cooma	55-64	Married	F	264
Cooma	55-64	Married	M	257
Cooma	55-64	Separated	F	25
Cooma	55-64	Separated	M	29
Cooma	55-64	Widowed	F	23
Cooma	55-64	Widowed	M	11
Cooma	65-74	Divorced	F	60
Cooma	65-74	Divorced	M	66
Cooma	65-74	Married	F	227
Cooma	65-74	Married	M	234
Cooma	65-74	Separated	F	15
Cooma	65-74	Separated	M	20
Cooma	65-74	Widowed	F	75
Cooma	65-74	Widowed	M	21
Cooma	75-84	Divorced	F	33
Cooma	75-84	Divorced	M	13
Cooma	75-84	Married	F	115
Cooma	75-84	Married	M	173
Cooma	75-84	Separated	F	10
Cooma	75-84	Separated	M	13
Cooma	75-84	Widowed	F	118
Cooma	75-84	Widowed	M	36
Cooma	85+	Divorced	F	9
Cooma	85+	Married	F	11
Cooma	85+	Married	M	30
Cooma	85+	Separated	M	3
Cooma	85+	Widowed	F	142
Cooma	85+	Widowed	M	25
Cooma Region	20-24	Married	F	3
Cooma Region	25-34	Divorced	F	6
Cooma Region	25-34	Divorced	M	7
Cooma Region	25-34	Married	F	50
Cooma Region	25-34	Married	M	36
Cooma Region	25-34	Separated	M	4
Cooma Region	35-44	Divorced	F	12
Cooma Region	35-44	Divorced	M	5
Cooma Region	35-44	Married	F	124
Cooma Region	35-44	Married	M	112
Cooma Region	35-44	Separated	F	3
Cooma Region	35-44	Separated	M	8
Cooma Region	45-54	Divorced	F	26
Cooma Region	45-54	Divorced	M	27
Cooma Region	45-54	Married	F	193
Cooma Region	45-54	Married	M	178
Cooma Region	45-54	Separated	F	11
Cooma Region	45-54	Separated	M	12
Cooma Region	45-54	Widowed	F	3
Cooma Region	55-64	Divorced	F	39
Cooma Region	55-64	Divorced	M	56
Cooma Region	55-64	Married	F	187
Cooma Region	55-64	Married	M	175
Cooma Region	55-64	Separated	F	5
Cooma Region	55-64	Separated	M	18
Cooma Region	55-64	Widowed	F	8
Cooma Region	55-64	Widowed	M	7
Cooma Region	65-74	Divorced	F	16
Cooma Region	65-74	Divorced	M	35
Cooma Region	65-74	Married	F	162
Cooma Region	65-74	Married	M	181
Cooma Region	65-74	Separated	F	9
Cooma Region	65-74	Separated	M	8
Cooma Region	65-74	Widowed	F	27
Cooma Region	65-74	Widowed	M	8
Cooma Region	75-84	Divorced	F	3
Cooma Region	75-84	Divorced	M	8
Cooma Region	75-84	Married	F	45
Cooma Region	75-84	Married	M	83
Cooma Region	75-84	Separated	M	15
Cooma Region	75-84	Widowed	F	32
Cooma Region	75-84	Widowed	M	9
Cooma Region	85+	Married	F	3
Cooma Region	85+	Married	M	12
Cooma Region	85+	Separated	M	3
Cooma Region	85+	Widowed	F	20
Cooma Region	85+	Widowed	M	10
Jindabyne - Berridale	15-19	Married	M	3
Jindabyne - Berridale	25-34	Divorced	F	6
Jindabyne - Berridale	25-34	Married	F	127
Jindabyne - Berridale	25-34	Married	M	100
Jindabyne - Berridale	25-34	Separated	F	4
Jindabyne - Berridale	25-34	Separated	M	6
Jindabyne - Berridale	35-44	Divorced	F	32
Jindabyne - Berridale	35-44	Divorced	M	28
Jindabyne - Berridale	35-44	Married	F	331
Jindabyne - Berridale	35-44	Married	M	293
Jindabyne - Berridale	35-44	Separated	F	10
Jindabyne - Berridale	35-44	Separated	M	8
Jindabyne - Berridale	45-54	Divorced	F	79
Jindabyne - Berridale	45-54	Divorced	M	83
Jindabyne - Berridale	45-54	Married	F	324
Jindabyne - Berridale	45-54	Married	M	293
Jindabyne - Berridale	45-54	Separated	F	30
Jindabyne - Berridale	45-54	Separated	M	35
Jindabyne - Berridale	45-54	Widowed	F	9
Jindabyne - Berridale	45-54	Widowed	M	12
Jindabyne - Berridale	55-64	Divorced	F	78
Jindabyne - Berridale	55-64	Divorced	M	80
Jindabyne - Berridale	55-64	Married	F	246
Jindabyne - Berridale	55-64	Married	M	281
Jindabyne - Berridale	55-64	Separated	F	15
Jindabyne - Berridale	55-64	Separated	M	33
Jindabyne - Berridale	55-64	Widowed	F	19
Jindabyne - Berridale	55-64	Widowed	M	8
Jindabyne - Berridale	65-74	Divorced	F	48
Jindabyne - Berridale	65-74	Divorced	M	61
Jindabyne - Berridale	65-74	Married	F	166
Jindabyne - Berridale	65-74	Married	M	206
Jindabyne - Berridale	65-74	Separated	F	9
Jindabyne - Berridale	65-74	Separated	M	14
Jindabyne - Berridale	65-74	Widowed	F	30
Jindabyne - Berridale	65-74	Widowed	M	11
Jindabyne - Berridale	75-84	Divorced	F	9
Jindabyne - Berridale	75-84	Divorced	M	20
Jindabyne - Berridale	75-84	Married	F	44
Jindabyne - Berridale	75-84	Married	M	81
Jindabyne - Berridale	75-84	Separated	F	3
Jindabyne - Berridale	75-84	Separated	M	9
Jindabyne - Berridale	75-84	Widowed	F	42
Jindabyne - Berridale	75-84	Widowed	M	14
Jindabyne - Berridale	85+	Divorced	M	4
Jindabyne - Berridale	85+	Married	F	3
Jindabyne - Berridale	85+	Married	M	18
Jindabyne - Berridale	85+	Widowed	F	31
Jindabyne - Berridale	85+	Widowed	M	10
Batemans Bay	20-24	Married	F	9
Batemans Bay	20-24	Married	M	3
Batemans Bay	20-24	Separated	F	5
Batemans Bay	25-34	Divorced	F	11
Batemans Bay	25-34	Divorced	M	10
Batemans Bay	25-34	Married	F	117
Batemans Bay	25-34	Married	M	90
Batemans Bay	25-34	Separated	F	12
Batemans Bay	25-34	Separated	M	5
Batemans Bay	35-44	Divorced	F	39
Batemans Bay	35-44	Divorced	M	32
Batemans Bay	35-44	Married	F	182
Batemans Bay	35-44	Married	M	153
Batemans Bay	35-44	Separated	F	25
Batemans Bay	35-44	Separated	M	18
Batemans Bay	35-44	Widowed	F	3
Batemans Bay	45-54	Divorced	F	92
Batemans Bay	45-54	Divorced	M	70
Batemans Bay	45-54	Married	F	208
Batemans Bay	45-54	Married	M	195
Batemans Bay	45-54	Separated	F	34
Batemans Bay	45-54	Separated	M	26
Batemans Bay	45-54	Widowed	F	13
Batemans Bay	45-54	Widowed	M	7
Batemans Bay	55-64	Divorced	F	129
Batemans Bay	55-64	Divorced	M	118
Batemans Bay	55-64	Married	F	381
Batemans Bay	55-64	Married	M	349
Batemans Bay	55-64	Separated	F	40
Batemans Bay	55-64	Separated	M	34
Batemans Bay	55-64	Widowed	F	44
Batemans Bay	55-64	Widowed	M	16
Batemans Bay	65-74	Divorced	F	99
Batemans Bay	65-74	Divorced	M	102
Batemans Bay	65-74	Married	F	436
Batemans Bay	65-74	Married	M	458
Batemans Bay	65-74	Separated	F	17
Batemans Bay	65-74	Separated	M	27
Batemans Bay	65-74	Widowed	F	95
Batemans Bay	65-74	Widowed	M	20
Batemans Bay	75-84	Divorced	F	52
Batemans Bay	75-84	Divorced	M	40
Batemans Bay	75-84	Married	F	149
Batemans Bay	75-84	Married	M	231
Batemans Bay	75-84	Separated	F	4
Batemans Bay	75-84	Separated	M	9
Batemans Bay	75-84	Widowed	F	141
Batemans Bay	75-84	Widowed	M	55
Batemans Bay	85+	Divorced	F	13
Batemans Bay	85+	Divorced	M	4
Batemans Bay	85+	Married	F	27
Batemans Bay	85+	Married	M	47
Batemans Bay	85+	Separated	M	3
Batemans Bay	85+	Widowed	F	143
Batemans Bay	85+	Widowed	M	50
Batemans Bay - South	20-24	Married	F	13
Batemans Bay - South	20-24	Married	M	3
Batemans Bay - South	25-34	Divorced	F	5
Batemans Bay - South	25-34	Divorced	M	3
Batemans Bay - South	25-34	Married	F	115
Batemans Bay - South	25-34	Married	M	83
Batemans Bay - South	25-34	Separated	F	10
Batemans Bay - South	25-34	Separated	M	4
Batemans Bay - South	35-44	Divorced	F	57
Batemans Bay - South	35-44	Divorced	M	28
Batemans Bay - South	35-44	Married	F	227
Batemans Bay - South	35-44	Married	M	170
Batemans Bay - South	35-44	Separated	F	34
Batemans Bay - South	35-44	Separated	M	22
Batemans Bay - South	35-44	Widowed	F	3
Batemans Bay - South	45-54	Divorced	F	106
Batemans Bay - South	45-54	Divorced	M	81
Batemans Bay - South	45-54	Married	F	249
Batemans Bay - South	45-54	Married	M	250
Batemans Bay - South	45-54	Separated	F	34
Batemans Bay - South	45-54	Separated	M	34
Batemans Bay - South	45-54	Widowed	F	11
Batemans Bay - South	45-54	Widowed	M	5
Batemans Bay - South	55-64	Divorced	F	155
Batemans Bay - South	55-64	Divorced	M	115
Batemans Bay - South	55-64	Married	F	462
Batemans Bay - South	55-64	Married	M	396
Batemans Bay - South	55-64	Separated	F	39
Batemans Bay - South	55-64	Separated	M	25
Batemans Bay - South	55-64	Widowed	F	57
Batemans Bay - South	55-64	Widowed	M	9
Batemans Bay - South	65-74	Divorced	F	114
Batemans Bay - South	65-74	Divorced	M	107
Batemans Bay - South	65-74	Married	F	518
Batemans Bay - South	65-74	Married	M	557
Batemans Bay - South	65-74	Separated	F	20
Batemans Bay - South	65-74	Separated	M	25
Batemans Bay - South	65-74	Widowed	F	127
Batemans Bay - South	65-74	Widowed	M	46
Batemans Bay - South	75-84	Divorced	F	42
Batemans Bay - South	75-84	Divorced	M	40
Batemans Bay - South	75-84	Married	F	205
Batemans Bay - South	75-84	Married	M	273
Batemans Bay - South	75-84	Separated	F	3
Batemans Bay - South	75-84	Separated	M	16
Batemans Bay - South	75-84	Widowed	F	168
Batemans Bay - South	75-84	Widowed	M	55
Batemans Bay - South	85+	Divorced	F	6
Batemans Bay - South	85+	Divorced	M	8
Batemans Bay - South	85+	Married	F	41
Batemans Bay - South	85+	Married	M	80
Batemans Bay - South	85+	Separated	M	3
Batemans Bay - South	85+	Widowed	F	141
Batemans Bay - South	85+	Widowed	M	44
Bega - Tathra	20-24	Married	F	5
Bega - Tathra	20-24	Married	M	6
Bega - Tathra	25-34	Divorced	F	11
Bega - Tathra	25-34	Divorced	M	9
Bega - Tathra	25-34	Married	F	174
Bega - Tathra	25-34	Married	M	113
Bega - Tathra	25-34	Separated	F	14
Bega - Tathra	25-34	Separated	M	3
Bega - Tathra	35-44	Divorced	F	40
Bega - Tathra	35-44	Divorced	M	26
Bega - Tathra	35-44	Married	F	235
Bega - Tathra	35-44	Married	M	225
Bega - Tathra	35-44	Separated	F	20
Bega - Tathra	35-44	Separated	M	25
Bega - Tathra	35-44	Widowed	F	3
Bega - Tathra	45-54	Divorced	F	111
Bega - Tathra	45-54	Divorced	M	82
Bega - Tathra	45-54	Married	F	320
Bega - Tathra	45-54	Married	M	269
Bega - Tathra	45-54	Separated	F	37
Bega - Tathra	45-54	Separated	M	38
Bega - Tathra	45-54	Widowed	F	23
Bega - Tathra	45-54	Widowed	M	3
Bega - Tathra	55-64	Divorced	F	136
Bega - Tathra	55-64	Divorced	M	113
Bega - Tathra	55-64	Married	F	395
Bega - Tathra	55-64	Married	M	404
Bega - Tathra	55-64	Separated	F	37
Bega - Tathra	55-64	Separated	M	23
Bega - Tathra	55-64	Widowed	F	49
Bega - Tathra	55-64	Widowed	M	21
Bega - Tathra	65-74	Divorced	F	81
Bega - Tathra	65-74	Divorced	M	77
Bega - Tathra	65-74	Married	F	293
Bega - Tathra	65-74	Married	M	332
Bega - Tathra	65-74	Separated	F	21
Bega - Tathra	65-74	Separated	M	23
Bega - Tathra	65-74	Widowed	F	81
Bega - Tathra	65-74	Widowed	M	27
Bega - Tathra	75-84	Divorced	F	23
Bega - Tathra	75-84	Divorced	M	26
Bega - Tathra	75-84	Married	F	149
Bega - Tathra	75-84	Married	M	201
Bega - Tathra	75-84	Separated	F	12
Bega - Tathra	75-84	Separated	M	7
Bega - Tathra	75-84	Widowed	F	110
Bega - Tathra	75-84	Widowed	M	30
Bega - Tathra	85+	Divorced	F	10
Bega - Tathra	85+	Divorced	M	3
Bega - Tathra	85+	Married	F	38
Bega - Tathra	85+	Married	M	49
Bega - Tathra	85+	Separated	M	3
Bega - Tathra	85+	Widowed	F	113
Bega - Tathra	85+	Widowed	M	23
