SA2_NAME16	Landlord	Rent.min	occupied_private_dwellings_being_rented
Wentworth - Buronga	State or territory housing authority	11812	4
Wentworth - Buronga	State or territory housing authority	14437	3
Wentworth-Balranald Region		0	21
Wentworth-Balranald Region	(Other)	0	54
Wentworth-Balranald Region	(Other)	3937	5
Wentworth-Balranald Region	(Other)	5250	7
Wentworth-Balranald Region	(Other)	7875	7
Wentworth-Balranald Region	(Other)	10500	5
Wentworth-Balranald Region	Co-op/church group etc	0	7
Wentworth-Balranald Region	Co-op/church group etc	3937	3
Wentworth-Balranald Region	Co-op/church group etc	5250	5
Wentworth-Balranald Region	Co-op/church group etc	7875	3
Wentworth-Balranald Region	Person not in same household	0	33
Wentworth-Balranald Region	Person not in same household	3937	4
Wentworth-Balranald Region	Person not in same household	5250	21
Wentworth-Balranald Region	Person not in same household	7875	30
Wentworth-Balranald Region	Person not in same household	10500	21
Wentworth-Balranald Region	Person not in same household	11812	10
Wentworth-Balranald Region	Person not in same household	18375	3
Wentworth-Balranald Region	Real estate agent	5250	7
Wentworth-Balranald Region	Real estate agent	7875	26
Wentworth-Balranald Region	Real estate agent	10500	12
Wentworth-Balranald Region	Real estate agent	11812	4
Wentworth-Balranald Region	Real estate agent	18375	4
Wentworth-Balranald Region	State or territory housing authority	0	4
Wentworth-Balranald Region	State or territory housing authority	5250	12
Wentworth-Balranald Region	State or territory housing authority	7875	8
Wentworth-Balranald Region	State or territory housing authority	10500	3
Corowa		0	8
Corowa		11812	3
Corowa	(Other)	7875	4
Corowa	(Other)	10500	3
Corowa	(Other)	11812	4
Corowa	(Other)	14437	4
Corowa	Co-op/church group etc	3937	3
Corowa	Co-op/church group etc	7875	8
Corowa	Co-op/church group etc	10500	4
Corowa	Person not in same household	0	11
Corowa	Person not in same household	3937	7
Corowa	Person not in same household	5250	13
Corowa	Person not in same household	7875	43
Corowa	Person not in same household	10500	36
Corowa	Person not in same household	11812	25
Corowa	Person not in same household	14437	9
Corowa	Person not in same household	18375	3
Corowa	Person not in same household	23625	3
Corowa	Real estate agent	0	3
Corowa	Real estate agent	3937	8
Corowa	Real estate agent	5250	41
Corowa	Real estate agent	7875	90
Corowa	Real estate agent	10500	39
Corowa	Real estate agent	11812	95
Corowa	Real estate agent	14437	55
Corowa	Real estate agent	18375	6
Corowa	State or territory housing authority	3937	3
Corowa	State or territory housing authority	5250	13
Corowa	State or territory housing authority	7875	8
Corowa Region		0	31
Corowa Region		7875	4
Corowa Region	(Other)	0	30
Corowa Region	(Other)	3937	8
Corowa Region	(Other)	5250	4
Corowa Region	(Other)	7875	3
Corowa Region	(Other)	11812	3
Corowa Region	Person not in same household	0	42
Corowa Region	Person not in same household	3937	3
Corowa Region	Person not in same household	5250	25
Corowa Region	Person not in same household	7875	32
Corowa Region	Person not in same household	10500	26
Corowa Region	Person not in same household	11812	25
Corowa Region	Person not in same household	14437	14
Corowa Region	Real estate agent	5250	19
Corowa Region	Real estate agent	7875	29
Corowa Region	Real estate agent	10500	36
Corowa Region	Real estate agent	11812	72
Corowa Region	Real estate agent	14437	75
Corowa Region	Real estate agent	18375	10
Corowa Region	Real estate agent	49875	4
Corowa Region	State or territory housing authority	3937	3
Deniliquin		0	9
Deniliquin		5250	8
Deniliquin		7875	6
Deniliquin	(Other)	0	3
Deniliquin	(Other)	3937	5
Deniliquin	(Other)	5250	5
Deniliquin	(Other)	7875	3
Deniliquin	(Other)	10500	3
Deniliquin	(Other)	11812	4
Deniliquin	Co-op/church group etc	3937	3
Deniliquin	Co-op/church group etc	5250	3
Deniliquin	Co-op/church group etc	7875	5
Deniliquin	Person not in same household	0	13
Deniliquin	Person not in same household	3937	3
Deniliquin	Person not in same household	5250	29
Deniliquin	Person not in same household	7875	43
Deniliquin	Person not in same household	10500	17
Deniliquin	Person not in same household	11812	26
Deniliquin	Person not in same household	14437	16
Deniliquin	Person not in same household	49875	3
Deniliquin	Real estate agent	0	5
Deniliquin	Real estate agent	3937	4
Deniliquin	Real estate agent	5250	93
Deniliquin	Real estate agent	7875	95
Deniliquin	Real estate agent	10500	81
Deniliquin	Real estate agent	11812	93
Deniliquin	Real estate agent	14437	82
Deniliquin	Real estate agent	18375	29
Deniliquin	State or territory housing authority	0	3
Deniliquin	State or territory housing authority	3937	6
Deniliquin	State or territory housing authority	5250	22
Deniliquin	State or territory housing authority	7875	52
Deniliquin	State or territory housing authority	10500	15
Deniliquin	State or territory housing authority	11812	3
Deniliquin Region		0	54
Deniliquin Region		3937	3
Deniliquin Region	(Other)	0	68
Deniliquin Region	(Other)	3937	3
Deniliquin Region	(Other)	5250	12
Deniliquin Region	(Other)	7875	8
Deniliquin Region	(Other)	10500	3
Deniliquin Region	(Other)	11812	3
Deniliquin Region	Co-op/church group etc	0	8
Deniliquin Region	Co-op/church group etc	3937	8
Deniliquin Region	Co-op/church group etc	5250	6
Deniliquin Region	Person not in same household	0	54
Deniliquin Region	Person not in same household	3937	11
Deniliquin Region	Person not in same household	5250	59
Deniliquin Region	Person not in same household	7875	44
Deniliquin Region	Person not in same household	10500	21
Deniliquin Region	Person not in same household	11812	8
Deniliquin Region	Person not in same household	18375	3
Deniliquin Region	Real estate agent	3937	3
Deniliquin Region	Real estate agent	5250	28
Deniliquin Region	Real estate agent	7875	36
Deniliquin Region	Real estate agent	10500	23
Deniliquin Region	Real estate agent	11812	3
Deniliquin Region	Real estate agent	14437	5
Deniliquin Region	Real estate agent	18375	5
Deniliquin Region	Real estate agent	23625	3
Deniliquin Region	State or territory housing authority	5250	5
Moama		0	3
Moama	(Other)	0	5
Moama	(Other)	5250	4
Moama	(Other)	11812	3
Moama	(Other)	14437	3
Moama	Co-op/church group etc	0	9
Moama	Co-op/church group etc	5250	4
Moama	Person not in same household	0	6
Moama	Person not in same household	5250	4
Moama	Person not in same household	7875	11
Moama	Person not in same household	10500	12
Moama	Person not in same household	11812	22
Moama	Person not in same household	14437	24
Moama	Person not in same household	18375	15
Moama	Person not in same household	49875	3
Moama	Real estate agent	5250	4
Moama	Real estate agent	7875	27
Moama	Real estate agent	10500	28
Moama	Real estate agent	11812	81
Moama	Real estate agent	14437	111
Moama	Real estate agent	18375	70
Moama	Real estate agent	23625	17
Moama	Real estate agent	28875	3
Tocumwal - Finley - Jerilderie		0	40
Tocumwal - Finley - Jerilderie		5250	3
Tocumwal - Finley - Jerilderie	(Other)	0	45
Tocumwal - Finley - Jerilderie	(Other)	3937	15
Tocumwal - Finley - Jerilderie	(Other)	5250	25
Tocumwal - Finley - Jerilderie	(Other)	7875	15
Tocumwal - Finley - Jerilderie	(Other)	10500	5
Tocumwal - Finley - Jerilderie	(Other)	11812	4
Tocumwal - Finley - Jerilderie	(Other)	14437	3
Tocumwal - Finley - Jerilderie	(Other)	18375	3
Tocumwal - Finley - Jerilderie	Co-op/church group etc	0	9
Tocumwal - Finley - Jerilderie	Co-op/church group etc	3937	7
Tocumwal - Finley - Jerilderie	Co-op/church group etc	5250	9
Tocumwal - Finley - Jerilderie	Co-op/church group etc	7875	3
Tocumwal - Finley - Jerilderie	Co-op/church group etc	10500	3
Tocumwal - Finley - Jerilderie	Person not in same household	0	46
Tocumwal - Finley - Jerilderie	Person not in same household	3937	8
Tocumwal - Finley - Jerilderie	Person not in same household	5250	63
Tocumwal - Finley - Jerilderie	Person not in same household	7875	89
Tocumwal - Finley - Jerilderie	Person not in same household	10500	50
Tocumwal - Finley - Jerilderie	Person not in same household	11812	34
Tocumwal - Finley - Jerilderie	Person not in same household	14437	11
Tocumwal - Finley - Jerilderie	Person not in same household	18375	3
Tocumwal - Finley - Jerilderie	Person not in same household	49875	4
Tocumwal - Finley - Jerilderie	Real estate agent	3937	13
Tocumwal - Finley - Jerilderie	Real estate agent	5250	42
Tocumwal - Finley - Jerilderie	Real estate agent	7875	111
Tocumwal - Finley - Jerilderie	Real estate agent	10500	54
Tocumwal - Finley - Jerilderie	Real estate agent	11812	74
Tocumwal - Finley - Jerilderie	Real estate agent	14437	45
Tocumwal - Finley - Jerilderie	Real estate agent	18375	12
Tocumwal - Finley - Jerilderie	State or territory housing authority	0	3
Tocumwal - Finley - Jerilderie	State or territory housing authority	3937	3
Tocumwal - Finley - Jerilderie	State or territory housing authority	5250	5
Tocumwal - Finley - Jerilderie	State or territory housing authority	7875	12
Tocumwal - Finley - Jerilderie	State or territory housing authority	10500	3
Tocumwal - Finley - Jerilderie	State or territory housing authority	11812	3
Armidale		0	26
Armidale		5250	3
Armidale		7875	4
Armidale		10500	3
Armidale		11812	3
Armidale		14437	3
Armidale		18375	4
Armidale	(Other)	0	21
Armidale	(Other)	3937	4
Armidale	(Other)	5250	6
Armidale	(Other)	7875	12
Armidale	(Other)	10500	3
Armidale	(Other)	11812	3
Armidale	(Other)	14437	8
Armidale	(Other)	18375	3
Armidale	(Other)	23625	3
Armidale	(Other)	28875	4
Armidale	Co-op/church group etc	0	3
Armidale	Co-op/church group etc	3937	8
Armidale	Co-op/church group etc	5250	9
Armidale	Co-op/church group etc	7875	43
Armidale	Co-op/church group etc	10500	11
Armidale	Co-op/church group etc	11812	11
Armidale	Co-op/church group etc	14437	9
Armidale	Person not in same household	0	28
Armidale	Person not in same household	3937	4
Armidale	Person not in same household	5250	26
Armidale	Person not in same household	7875	67
Armidale	Person not in same household	10500	53
Armidale	Person not in same household	11812	81
Armidale	Person not in same household	14437	105
Armidale	Person not in same household	18375	72
Armidale	Person not in same household	23625	9
Armidale	Person not in same household	28875	6
Armidale	Person not in same household	49875	5
Armidale	Real estate agent	0	5
Armidale	Real estate agent	3937	5
Armidale	Real estate agent	5250	57
Armidale	Real estate agent	7875	166
Armidale	Real estate agent	10500	212
Armidale	Real estate agent	11812	406
Armidale	Real estate agent	14437	538
Armidale	Real estate agent	18375	474
Armidale	Real estate agent	23625	78
Armidale	Real estate agent	28875	12
Armidale	Real estate agent	49875	3
Armidale	State or territory housing authority	0	14
Armidale	State or territory housing authority	3937	20
Armidale	State or territory housing authority	5250	134
Armidale	State or territory housing authority	7875	125
Armidale	State or territory housing authority	10500	50
Armidale	State or territory housing authority	11812	45
Armidale	State or territory housing authority	14437	35
Armidale	State or territory housing authority	18375	6
Armidale	State or territory housing authority	23625	3
Armidale Region - North		0	34
Armidale Region - North		10500	3
Armidale Region - North	(Other)	0	35
Armidale Region - North	(Other)	3937	3
Armidale Region - North	(Other)	5250	3
Armidale Region - North	(Other)	7875	3
Armidale Region - North	(Other)	10500	6
Armidale Region - North	(Other)	11812	9
Armidale Region - North	(Other)	14437	4
Armidale Region - North	Co-op/church group etc	10500	5
Armidale Region - North	Person not in same household	0	22
Armidale Region - North	Person not in same household	3937	8
Armidale Region - North	Person not in same household	5250	32
Armidale Region - North	Person not in same household	7875	30
Armidale Region - North	Person not in same household	10500	24
Armidale Region - North	Person not in same household	11812	15
Armidale Region - North	Person not in same household	14437	7
Armidale Region - North	Person not in same household	18375	3
Armidale Region - North	Real estate agent	0	5
Armidale Region - North	Real estate agent	3937	3
Armidale Region - North	Real estate agent	5250	12
Armidale Region - North	Real estate agent	7875	20
Armidale Region - North	Real estate agent	10500	21
Armidale Region - North	Real estate agent	11812	35
Armidale Region - North	Real estate agent	14437	62
Armidale Region - North	Real estate agent	18375	6
Armidale Region - North	Real estate agent	23625	5
Armidale Region - North	State or territory housing authority	7875	3
Armidale Region - North	State or territory housing authority	11812	3
Armidale Region - South		0	29
Armidale Region - South		7875	3
Armidale Region - South	(Other)	0	23
Armidale Region - South	(Other)	3937	4
Armidale Region - South	(Other)	5250	3
Armidale Region - South	(Other)	7875	8
Armidale Region - South	(Other)	10500	3
Armidale Region - South	(Other)	11812	5
Armidale Region - South	(Other)	14437	4
Armidale Region - South	Person not in same household	0	21
Armidale Region - South	Person not in same household	3937	3
Armidale Region - South	Person not in same household	5250	20
Armidale Region - South	Person not in same household	7875	33
Armidale Region - South	Person not in same household	10500	12
Armidale Region - South	Person not in same household	11812	16
Armidale Region - South	Person not in same household	14437	22
Armidale Region - South	Person not in same household	18375	11
Armidale Region - South	Person not in same household	23625	4
Armidale Region - South	Real estate agent	5250	5
Armidale Region - South	Real estate agent	7875	40
Armidale Region - South	Real estate agent	10500	20
Armidale Region - South	Real estate agent	11812	49
Armidale Region - South	Real estate agent	14437	46
Armidale Region - South	Real estate agent	18375	13
Armidale Region - South	State or territory housing authority	5250	4
Armidale Region - South	State or territory housing authority	7875	7
Armidale Region - South	State or territory housing authority	11812	3
Walcha		0	34
Walcha		5250	3
Walcha		7875	3
Walcha	(Other)	0	31
Walcha	(Other)	5250	13
Walcha	(Other)	7875	8
Walcha	Co-op/church group etc	7875	3
Walcha	Person not in same household	0	18
Walcha	Person not in same household	3937	3
Walcha	Person not in same household	5250	20
Walcha	Person not in same household	7875	23
Walcha	Person not in same household	10500	13
Walcha	Person not in same household	11812	10
Walcha	Person not in same household	14437	3
Walcha	Real estate agent	5250	7
Walcha	Real estate agent	7875	18
Walcha	Real estate agent	10500	13
Walcha	Real estate agent	11812	18
Walcha	State or territory housing authority	5250	13
Walcha	State or territory housing authority	7875	9
Walcha	State or territory housing authority	10500	11
Glen Innes		0	34
Glen Innes		5250	3
Glen Innes		7875	3
Glen Innes	(Other)	0	13
Glen Innes	(Other)	5250	7
Glen Innes	(Other)	10500	7
Glen Innes	(Other)	11812	8
Glen Innes	Co-op/church group etc	5250	18
Glen Innes	Co-op/church group etc	7875	6
Glen Innes	Co-op/church group etc	11812	3
Glen Innes	Person not in same household	0	26
Glen Innes	Person not in same household	3937	7
Glen Innes	Person not in same household	5250	31
Glen Innes	Person not in same household	7875	55
Glen Innes	Person not in same household	10500	42
Glen Innes	Person not in same household	11812	26
Glen Innes	Person not in same household	14437	22
Glen Innes	Person not in same household	18375	5
Glen Innes	Person not in same household	49875	6
Glen Innes	Real estate agent	3937	7
Glen Innes	Real estate agent	5250	65
Glen Innes	Real estate agent	7875	110
Glen Innes	Real estate agent	10500	78
Glen Innes	Real estate agent	11812	149
Glen Innes	Real estate agent	14437	53
Glen Innes	Real estate agent	18375	6
Glen Innes	Real estate agent	23625	3
Glen Innes	Real estate agent	49875	4
Glen Innes	State or territory housing authority	5250	13
Glen Innes	State or territory housing authority	7875	17
Glen Innes	State or territory housing authority	10500	8
Glen Innes	State or territory housing authority	11812	16
Glen Innes	State or territory housing authority	14437	3
Inverell		0	23
Inverell		11812	9
Inverell	(Other)	0	3
Inverell	(Other)	3937	3
Inverell	(Other)	5250	12
Inverell	(Other)	7875	15
Inverell	(Other)	10500	9
Inverell	(Other)	11812	7
Inverell	Co-op/church group etc	0	25
Inverell	Co-op/church group etc	3937	3
Inverell	Co-op/church group etc	5250	13
Inverell	Co-op/church group etc	7875	11
Inverell	Co-op/church group etc	10500	3
Inverell	Co-op/church group etc	11812	10
Inverell	Co-op/church group etc	14437	3
Inverell	Person not in same household	0	15
Inverell	Person not in same household	3937	3
Inverell	Person not in same household	5250	37
Inverell	Person not in same household	7875	37
Inverell	Person not in same household	10500	57
Inverell	Person not in same household	11812	52
Inverell	Person not in same household	14437	45
Inverell	Person not in same household	18375	10
Inverell	Person not in same household	23625	4
Inverell	Real estate agent	0	7
Inverell	Real estate agent	3937	3
Inverell	Real estate agent	5250	32
Inverell	Real estate agent	7875	151
Inverell	Real estate agent	10500	98
Inverell	Real estate agent	11812	231
Inverell	Real estate agent	14437	285
Inverell	Real estate agent	18375	67
Inverell	State or territory housing authority	0	11
Inverell	State or territory housing authority	3937	6
Inverell	State or territory housing authority	5250	61
Inverell	State or territory housing authority	7875	37
Inverell	State or territory housing authority	10500	24
Inverell	State or territory housing authority	11812	28
Inverell	State or territory housing authority	14437	9
Inverell	State or territory housing authority	18375	3
Inverell Region - East		0	37
Inverell Region - East		7875	6
Inverell Region - East	(Other)	0	28
Inverell Region - East	(Other)	5250	3
Inverell Region - East	(Other)	7875	3
Inverell Region - East	(Other)	10500	3
Inverell Region - East	(Other)	11812	4
Inverell Region - East	Co-op/church group etc	0	29
Inverell Region - East	Co-op/church group etc	7875	3
Inverell Region - East	Person not in same household	0	34
Inverell Region - East	Person not in same household	3937	12
Inverell Region - East	Person not in same household	5250	28
Inverell Region - East	Person not in same household	7875	30
Inverell Region - East	Person not in same household	10500	26
Inverell Region - East	Person not in same household	11812	6
Inverell Region - East	Person not in same household	14437	6
Inverell Region - East	Real estate agent	0	3
Inverell Region - East	Real estate agent	5250	8
Inverell Region - East	Real estate agent	7875	23
Inverell Region - East	Real estate agent	10500	14
Inverell Region - East	Real estate agent	11812	23
Inverell Region - East	Real estate agent	14437	4
Inverell Region - East	State or territory housing authority	3937	3
Inverell Region - East	State or territory housing authority	7875	15
Inverell Region - East	State or territory housing authority	11812	3
Inverell Region - East	State or territory housing authority	14437	3
Inverell Region - West		0	49
Inverell Region - West	(Other)	0	39
Inverell Region - West	(Other)	5250	9
Inverell Region - West	(Other)	7875	10
Inverell Region - West	(Other)	10500	5
Inverell Region - West	Co-op/church group etc	0	5
Inverell Region - West	Co-op/church group etc	5250	3
Inverell Region - West	Person not in same household	0	45
Inverell Region - West	Person not in same household	3937	3
Inverell Region - West	Person not in same household	5250	50
Inverell Region - West	Person not in same household	7875	46
Inverell Region - West	Person not in same household	10500	26
Inverell Region - West	Person not in same household	11812	14
Inverell Region - West	Person not in same household	14437	9
Inverell Region - West	Real estate agent	3937	5
Inverell Region - West	Real estate agent	5250	19
Inverell Region - West	Real estate agent	7875	28
Inverell Region - West	Real estate agent	10500	26
Inverell Region - West	Real estate agent	11812	33
Inverell Region - West	Real estate agent	14437	13
Inverell Region - West	Real estate agent	18375	3
Inverell Region - West	State or territory housing authority	5250	11
Tenterfield		0	40
Tenterfield		5250	3
Tenterfield		7875	3
Tenterfield		11812	3
Tenterfield	(Other)	0	16
Tenterfield	(Other)	5250	13
Tenterfield	(Other)	7875	5
Tenterfield	(Other)	10500	9
Tenterfield	Co-op/church group etc	3937	9
Tenterfield	Co-op/church group etc	5250	15
Tenterfield	Co-op/church group etc	7875	16
Tenterfield	Person not in same household	0	45
Tenterfield	Person not in same household	3937	7
Tenterfield	Person not in same household	5250	30
Tenterfield	Person not in same household	7875	47
Tenterfield	Person not in same household	10500	35
Tenterfield	Person not in same household	11812	26
Tenterfield	Person not in same household	14437	11
Tenterfield	Person not in same household	49875	4
Tenterfield	Real estate agent	0	3
Tenterfield	Real estate agent	3937	3
Tenterfield	Real estate agent	5250	33
Tenterfield	Real estate agent	7875	55
Tenterfield	Real estate agent	10500	50
Tenterfield	Real estate agent	11812	69
Tenterfield	Real estate agent	14437	27
Tenterfield	State or territory housing authority	3937	4
Tenterfield	State or territory housing authority	5250	7
Tenterfield	State or territory housing authority	7875	19
Tenterfield	State or territory housing authority	10500	3
Tenterfield	State or territory housing authority	11812	3
Moree		0	12
Moree		7875	4
Moree		10500	3
Moree	(Other)	0	8
Moree	(Other)	3937	13
Moree	(Other)	5250	9
Moree	(Other)	7875	14
Moree	(Other)	10500	4
Moree	(Other)	11812	8
Moree	(Other)	14437	4
Moree	(Other)	23625	3
Moree	Co-op/church group etc	0	11
Moree	Co-op/church group etc	3937	8
Moree	Co-op/church group etc	7875	43
Moree	Co-op/church group etc	11812	6
Moree	Person not in same household	0	15
Moree	Person not in same household	5250	18
Moree	Person not in same household	7875	38
Moree	Person not in same household	10500	18
Moree	Person not in same household	11812	32
Moree	Person not in same household	14437	23
Moree	Person not in same household	18375	11
Moree	Person not in same household	23625	3
Moree	Person not in same household	49875	3
Moree	Real estate agent	3937	4
Moree	Real estate agent	5250	30
Moree	Real estate agent	7875	164
Moree	Real estate agent	10500	66
Moree	Real estate agent	11812	108
Moree	Real estate agent	14437	110
Moree	Real estate agent	18375	69
Moree	Real estate agent	23625	26
Moree	Real estate agent	28875	4
Moree	State or territory housing authority	0	8
Moree	State or territory housing authority	3937	25
Moree	State or territory housing authority	5250	61
Moree	State or territory housing authority	7875	90
Moree	State or territory housing authority	10500	31
Moree	State or territory housing authority	11812	16
Moree	State or territory housing authority	14437	7
Moree Region		0	79
Moree Region	(Other)	0	155
Moree Region	(Other)	3937	12
Moree Region	(Other)	5250	36
Moree Region	(Other)	7875	10
Moree Region	(Other)	10500	10
Moree Region	Co-op/church group etc	0	3
Moree Region	Co-op/church group etc	3937	3
Moree Region	Co-op/church group etc	5250	50
Moree Region	Co-op/church group etc	7875	16
Moree Region	Person not in same household	0	49
Moree Region	Person not in same household	5250	40
Moree Region	Person not in same household	7875	29
Moree Region	Person not in same household	10500	16
Moree Region	Person not in same household	11812	12
Moree Region	Person not in same household	14437	5
Moree Region	Person not in same household	18375	4
Moree Region	Real estate agent	0	3
Moree Region	Real estate agent	5250	5
Moree Region	Real estate agent	7875	23
Moree Region	Real estate agent	10500	13
Moree Region	Real estate agent	11812	4
Moree Region	Real estate agent	14437	6
Moree Region	Real estate agent	18375	3
Moree Region	State or territory housing authority	0	3
Moree Region	State or territory housing authority	5250	14
Moree Region	State or territory housing authority	7875	13
Moree Region	State or territory housing authority	10500	4
Narrabri		0	13
Narrabri		5250	3
Narrabri		14437	3
Narrabri	(Other)	0	5
Narrabri	(Other)	5250	4
Narrabri	(Other)	7875	13
Narrabri	(Other)	10500	3
Narrabri	(Other)	11812	3
Narrabri	(Other)	14437	11
Narrabri	(Other)	18375	13
Narrabri	Co-op/church group etc	3937	4
Narrabri	Co-op/church group etc	5250	4
Narrabri	Co-op/church group etc	7875	14
Narrabri	Co-op/church group etc	10500	5
Narrabri	Co-op/church group etc	11812	8
Narrabri	Person not in same household	0	13
Narrabri	Person not in same household	5250	27
Narrabri	Person not in same household	7875	31
Narrabri	Person not in same household	10500	22
Narrabri	Person not in same household	11812	33
Narrabri	Person not in same household	14437	55
Narrabri	Person not in same household	18375	38
Narrabri	Person not in same household	23625	3
Narrabri	Real estate agent	0	3
Narrabri	Real estate agent	5250	23
Narrabri	Real estate agent	7875	63
Narrabri	Real estate agent	10500	37
Narrabri	Real estate agent	11812	29
Narrabri	Real estate agent	14437	50
Narrabri	Real estate agent	18375	109
Narrabri	Real estate agent	23625	17
Narrabri	State or territory housing authority	0	5
Narrabri	State or territory housing authority	3937	3
Narrabri	State or territory housing authority	5250	34
Narrabri	State or territory housing authority	7875	26
Narrabri	State or territory housing authority	10500	21
Narrabri	State or territory housing authority	11812	15
Narrabri	State or territory housing authority	14437	3
Narrabri	State or territory housing authority	18375	4
Narrabri Region		0	41
Narrabri Region		7875	3
Narrabri Region	(Other)	0	68
Narrabri Region	(Other)	3937	8
Narrabri Region	(Other)	5250	15
Narrabri Region	(Other)	7875	15
Narrabri Region	(Other)	10500	3
Narrabri Region	(Other)	11812	4
Narrabri Region	(Other)	14437	4
Narrabri Region	Co-op/church group etc	5250	3
Narrabri Region	Co-op/church group etc	7875	3
Narrabri Region	Person not in same household	0	42
Narrabri Region	Person not in same household	3937	6
Narrabri Region	Person not in same household	5250	39
Narrabri Region	Person not in same household	7875	41
Narrabri Region	Person not in same household	10500	21
Narrabri Region	Person not in same household	11812	33
Narrabri Region	Person not in same household	14437	17
Narrabri Region	Person not in same household	18375	4
Narrabri Region	Real estate agent	0	6
Narrabri Region	Real estate agent	5250	20
Narrabri Region	Real estate agent	7875	14
Narrabri Region	Real estate agent	10500	4
Narrabri Region	Real estate agent	11812	5
Narrabri Region	Real estate agent	14437	10
Narrabri Region	Real estate agent	18375	3
Narrabri Region	State or territory housing authority	0	3
Narrabri Region	State or territory housing authority	3937	6
Narrabri Region	State or territory housing authority	5250	9
Narrabri Region	State or territory housing authority	7875	13
Narrabri Region	State or territory housing authority	10500	8
Gunnedah		0	18
Gunnedah		5250	3
Gunnedah		10500	5
Gunnedah		14437	3
Gunnedah	(Other)	0	13
Gunnedah	(Other)	5250	3
Gunnedah	(Other)	7875	5
Gunnedah	(Other)	10500	3
Gunnedah	(Other)	11812	10
Gunnedah	(Other)	14437	3
Gunnedah	(Other)	18375	3
Gunnedah	(Other)	23625	5
Gunnedah	Co-op/church group etc	3937	3
Gunnedah	Co-op/church group etc	5250	12
Gunnedah	Co-op/church group etc	7875	10
Gunnedah	Co-op/church group etc	10500	12
Gunnedah	Co-op/church group etc	11812	7
Gunnedah	Person not in same household	0	17
Gunnedah	Person not in same household	3937	5
Gunnedah	Person not in same household	5250	23
Gunnedah	Person not in same household	7875	24
Gunnedah	Person not in same household	10500	31
Gunnedah	Person not in same household	11812	34
Gunnedah	Person not in same household	14437	45
Gunnedah	Person not in same household	18375	16
Gunnedah	Person not in same household	23625	3
Gunnedah	Person not in same household	49875	3
Gunnedah	Real estate agent	0	3
Gunnedah	Real estate agent	5250	18
Gunnedah	Real estate agent	7875	84
Gunnedah	Real estate agent	10500	76
Gunnedah	Real estate agent	11812	123
Gunnedah	Real estate agent	14437	194
Gunnedah	Real estate agent	18375	169
Gunnedah	Real estate agent	23625	44
Gunnedah	Real estate agent	28875	3
Gunnedah	State or territory housing authority	3937	3
Gunnedah	State or territory housing authority	5250	19
Gunnedah	State or territory housing authority	7875	39
Gunnedah	State or territory housing authority	10500	24
Gunnedah	State or territory housing authority	11812	22
Gunnedah	State or territory housing authority	14437	4
Gunnedah Region		0	35
Gunnedah Region	(Other)	0	41
Gunnedah Region	(Other)	5250	4
Gunnedah Region	(Other)	7875	7
Gunnedah Region	(Other)	10500	6
Gunnedah Region	(Other)	11812	5
Gunnedah Region	(Other)	14437	7
Gunnedah Region	Co-op/church group etc	0	6
Gunnedah Region	Person not in same household	0	37
Gunnedah Region	Person not in same household	3937	8
Gunnedah Region	Person not in same household	5250	16
Gunnedah Region	Person not in same household	7875	24
Gunnedah Region	Person not in same household	10500	24
Gunnedah Region	Person not in same household	11812	17
Gunnedah Region	Person not in same household	14437	16
Gunnedah Region	Person not in same household	18375	11
Gunnedah Region	Person not in same household	23625	3
Gunnedah Region	Real estate agent	5250	4
Gunnedah Region	Real estate agent	7875	9
Gunnedah Region	Real estate agent	10500	16
Gunnedah Region	Real estate agent	11812	24
Gunnedah Region	Real estate agent	14437	36
Gunnedah Region	Real estate agent	18375	20
Gunnedah Region	Real estate agent	23625	3
Quirindi		0	30
Quirindi		5250	3
Quirindi		18375	3
Quirindi	(Other)	0	55
Quirindi	(Other)	3937	3
Quirindi	(Other)	5250	16
Quirindi	(Other)	7875	12
Quirindi	(Other)	10500	4
Quirindi	(Other)	11812	3
Quirindi	(Other)	14437	7
Quirindi	Co-op/church group etc	0	3
Quirindi	Co-op/church group etc	5250	21
Quirindi	Co-op/church group etc	7875	12
Quirindi	Co-op/church group etc	10500	3
Quirindi	Person not in same household	0	37
Quirindi	Person not in same household	3937	4
Quirindi	Person not in same household	5250	44
Quirindi	Person not in same household	7875	54
Quirindi	Person not in same household	10500	53
Quirindi	Person not in same household	11812	44
Quirindi	Person not in same household	14437	15
Quirindi	Person not in same household	18375	3
Quirindi	Person not in same household	49875	3
Quirindi	Real estate agent	3937	3
Quirindi	Real estate agent	5250	18
Quirindi	Real estate agent	7875	78
Quirindi	Real estate agent	10500	38
Quirindi	Real estate agent	11812	90
Quirindi	Real estate agent	14437	64
Quirindi	Real estate agent	18375	6
Quirindi	State or territory housing authority	0	4
Quirindi	State or territory housing authority	3937	8
Quirindi	State or territory housing authority	5250	21
Quirindi	State or territory housing authority	7875	20
Quirindi	State or territory housing authority	10500	4
Quirindi	State or territory housing authority	11812	5
Quirindi	State or territory housing authority	14437	3
Tamworth - East		0	24
Tamworth - East		7875	8
Tamworth - East		10500	4
Tamworth - East		11812	4
Tamworth - East		14437	4
Tamworth - East	(Other)	0	18
Tamworth - East	(Other)	5250	9
Tamworth - East	(Other)	7875	12
Tamworth - East	(Other)	10500	8
Tamworth - East	(Other)	11812	11
Tamworth - East	(Other)	14437	15
Tamworth - East	(Other)	18375	5
Tamworth - East	Co-op/church group etc	0	4
