SA2_NAME16	CoupleFamily	HasChild	IncomeFamily.max	families
Karabar	1	0	157500	214
Karabar	1	0	183750	165
Karabar	1	0	210000	114
Karabar	1	0	Inf	179
Karabar	1	1	7875	5
Karabar	1	1	21000	3
Karabar	1	1	26250	8
Karabar	1	1	34125	3
Karabar	1	1	42000	8
Queanbeyan				3
Queanbeyan			26250	3
Queanbeyan			42000	3
Queanbeyan			52500	3
Queanbeyan			78750	10
Queanbeyan			91875	5
Queanbeyan			105000	8
Queanbeyan			131250	6
Queanbeyan			157500	12
Queanbeyan	0			49
Queanbeyan	0		0	7
Queanbeyan	0		7875	4
Queanbeyan	0		15750	3
Queanbeyan	0		21000	14
Queanbeyan	0		26250	23
Queanbeyan	0		34125	32
Queanbeyan	0		42000	40
Queanbeyan	0		52500	46
Queanbeyan	0		65625	42
Queanbeyan	0		78750	43
Queanbeyan	0		91875	40
Queanbeyan	0		105000	44
Queanbeyan	0		131250	45
Queanbeyan	0		157500	22
Queanbeyan	0		183750	11
Queanbeyan	0		210000	12
Queanbeyan	0		Inf	11
Queanbeyan	1	0		190
Queanbeyan	1	0	0	17
Queanbeyan	1	0	15750	4
Queanbeyan	1	0	21000	3
Queanbeyan	1	0	26250	32
Queanbeyan	1	0	34125	15
Queanbeyan	1	0	42000	98
Queanbeyan	1	0	52500	105
Queanbeyan	1	0	65625	152
Queanbeyan	1	0	78750	146
Queanbeyan	1	0	91875	138
Queanbeyan	1	0	105000	142
Queanbeyan	1	0	131250	297
Queanbeyan	1	0	157500	231
Queanbeyan	1	0	183750	153
Queanbeyan	1	0	210000	95
Queanbeyan	1	0	Inf	153
Queanbeyan	1	1	15750	3
Queanbeyan	1	1	26250	3
Queanbeyan	1	1	34125	12
Queanbeyan	1	1	42000	19
Queanbeyan - East			65625	6
Queanbeyan - East			78750	3
Queanbeyan - East			131250	4
Queanbeyan - East	0			21
Queanbeyan - East	0		15750	5
Queanbeyan - East	0		21000	6
Queanbeyan - East	0		26250	5
Queanbeyan - East	0		34125	14
Queanbeyan - East	0		42000	14
Queanbeyan - East	0		52500	22
Queanbeyan - East	0		65625	24
Queanbeyan - East	0		78750	25
Queanbeyan - East	0		91875	8
Queanbeyan - East	0		105000	7
Queanbeyan - East	0		131250	16
Queanbeyan - East	0		157500	3
Queanbeyan - East	0		183750	3
Queanbeyan - East	0		210000	4
Queanbeyan - East	0		Inf	5
Queanbeyan - East	1	0		93
Queanbeyan - East	1	0	0	3
Queanbeyan - East	1	0	15750	3
Queanbeyan - East	1	0	26250	8
Queanbeyan - East	1	0	34125	10
Queanbeyan - East	1	0	42000	31
Queanbeyan - East	1	0	52500	52
Queanbeyan - East	1	0	65625	68
Queanbeyan - East	1	0	78750	76
Queanbeyan - East	1	0	91875	59
Queanbeyan - East	1	0	105000	61
Queanbeyan - East	1	0	131250	152
Queanbeyan - East	1	0	157500	93
Queanbeyan - East	1	0	183750	88
Queanbeyan - East	1	0	210000	46
Queanbeyan - East	1	0	Inf	125
Queanbeyan - East	1	1	34125	9
Queanbeyan - East	1	1	42000	14
Queanbeyan Region			52500	3
Queanbeyan Region			65625	5
Queanbeyan Region			91875	3
Queanbeyan Region			131250	4
Queanbeyan Region			Inf	3
Queanbeyan Region	0			42
Queanbeyan Region	0		0	10
Queanbeyan Region	0		15750	8
Queanbeyan Region	0		21000	13
Queanbeyan Region	0		26250	16
Queanbeyan Region	0		34125	24
Queanbeyan Region	0		42000	13
Queanbeyan Region	0		52500	22
Queanbeyan Region	0		65625	30
Queanbeyan Region	0		78750	26
Queanbeyan Region	0		91875	31
Queanbeyan Region	0		105000	19
Queanbeyan Region	0		131250	56
Queanbeyan Region	0		157500	22
Queanbeyan Region	0		183750	11
Queanbeyan Region	0		210000	8
Queanbeyan Region	0		Inf	11
Queanbeyan Region	1	0		489
Queanbeyan Region	1	0	0	23
Queanbeyan Region	1	0	7875	8
Queanbeyan Region	1	0	15750	13
Queanbeyan Region	1	0	21000	8
Queanbeyan Region	1	0	26250	32
Queanbeyan Region	1	0	34125	22
Queanbeyan Region	1	0	42000	80
Queanbeyan Region	1	0	52500	91
Queanbeyan Region	1	0	65625	177
Queanbeyan Region	1	0	78750	175
Queanbeyan Region	1	0	91875	187
Queanbeyan Region	1	0	105000	225
Queanbeyan Region	1	0	131250	515
Queanbeyan Region	1	0	157500	482
Queanbeyan Region	1	0	183750	452
Queanbeyan Region	1	0	210000	367
Queanbeyan Region	1	0	Inf	855
Queanbeyan Region	1	1	15750	3
Queanbeyan Region	1	1	26250	4
Queanbeyan Region	1	1	34125	3
Queanbeyan Region	1	1	42000	3
Queanbeyan West - Jerrabomberra			65625	4
Queanbeyan West - Jerrabomberra			131250	5
Queanbeyan West - Jerrabomberra			157500	4
Queanbeyan West - Jerrabomberra	0			56
Queanbeyan West - Jerrabomberra	0		0	5
Queanbeyan West - Jerrabomberra	0		15750	5
Queanbeyan West - Jerrabomberra	0		21000	7
Queanbeyan West - Jerrabomberra	0		26250	11
Queanbeyan West - Jerrabomberra	0		34125	13
Queanbeyan West - Jerrabomberra	0		42000	27
Queanbeyan West - Jerrabomberra	0		52500	37
Queanbeyan West - Jerrabomberra	0		65625	33
Queanbeyan West - Jerrabomberra	0		78750	33
Queanbeyan West - Jerrabomberra	0		91875	39
Queanbeyan West - Jerrabomberra	0		105000	42
Queanbeyan West - Jerrabomberra	0		131250	68
Queanbeyan West - Jerrabomberra	0		157500	24
Queanbeyan West - Jerrabomberra	0		183750	9
Queanbeyan West - Jerrabomberra	0		210000	17
Queanbeyan West - Jerrabomberra	0		Inf	13
Queanbeyan West - Jerrabomberra	1	0		341
Queanbeyan West - Jerrabomberra	1	0	0	6
Queanbeyan West - Jerrabomberra	1	0	7875	5
Queanbeyan West - Jerrabomberra	1	0	15750	5
Queanbeyan West - Jerrabomberra	1	0	21000	3
Queanbeyan West - Jerrabomberra	1	0	26250	21
Queanbeyan West - Jerrabomberra	1	0	34125	12
Queanbeyan West - Jerrabomberra	1	0	42000	49
Queanbeyan West - Jerrabomberra	1	0	52500	58
Queanbeyan West - Jerrabomberra	1	0	65625	90
Queanbeyan West - Jerrabomberra	1	0	78750	103
Queanbeyan West - Jerrabomberra	1	0	91875	112
Queanbeyan West - Jerrabomberra	1	0	105000	135
Queanbeyan West - Jerrabomberra	1	0	131250	344
Queanbeyan West - Jerrabomberra	1	0	157500	358
Queanbeyan West - Jerrabomberra	1	0	183750	328
Queanbeyan West - Jerrabomberra	1	0	210000	281
Queanbeyan West - Jerrabomberra	1	0	Inf	718
Queanbeyan West - Jerrabomberra	1	1	7875	3
Queanbeyan West - Jerrabomberra	1	1	26250	3
Queanbeyan West - Jerrabomberra	1	1	34125	3
Queanbeyan West - Jerrabomberra	1	1	42000	8
Bombala			52500	3
Bombala	0			5
Bombala	0		15750	3
Bombala	0		21000	3
Bombala	0		26250	7
Bombala	0		34125	9
Bombala	0		42000	8
Bombala	0		52500	13
Bombala	0		65625	9
Bombala	0		78750	3
Bombala	0		105000	3
Bombala	0		131250	3
Bombala	0		210000	3
Bombala	1	0		62
Bombala	1	0	0	3
Bombala	1	0	7875	6
Bombala	1	0	15750	3
Bombala	1	0	21000	3
Bombala	1	0	26250	16
Bombala	1	0	34125	5
Bombala	1	0	42000	46
Bombala	1	0	52500	29
Bombala	1	0	65625	54
Bombala	1	0	78750	55
Bombala	1	0	91875	38
Bombala	1	0	105000	44
Bombala	1	0	131250	65
Bombala	1	0	157500	44
Bombala	1	0	183750	16
Bombala	1	0	210000	13
Bombala	1	0	Inf	13
Bombala	1	1	26250	4
Bombala	1	1	42000	5
Cooma			52500	3
Cooma			65625	4
Cooma			78750	3
Cooma			105000	3
Cooma	0			48
Cooma	0		0	3
Cooma	0		7875	3
Cooma	0		15750	17
Cooma	0		21000	16
Cooma	0		26250	26
Cooma	0		34125	30
Cooma	0		42000	43
Cooma	0		52500	31
Cooma	0		65625	33
Cooma	0		78750	34
Cooma	0		91875	13
Cooma	0		105000	15
Cooma	0		131250	13
Cooma	0		157500	6
Cooma	0		210000	4
Cooma	1	0		173
Cooma	1	0	0	6
Cooma	1	0	7875	6
Cooma	1	0	15750	9
Cooma	1	0	21000	4
Cooma	1	0	26250	34
Cooma	1	0	34125	19
Cooma	1	0	42000	125
Cooma	1	0	52500	86
Cooma	1	0	65625	113
Cooma	1	0	78750	122
Cooma	1	0	91875	101
Cooma	1	0	105000	108
Cooma	1	0	131250	171
Cooma	1	0	157500	100
Cooma	1	0	183750	53
Cooma	1	0	210000	35
Cooma	1	0	Inf	62
Cooma	1	1	26250	3
Cooma	1	1	42000	17
Cooma Region	0		15750	3
Cooma Region	0		21000	3
Cooma Region	0		26250	3
Cooma Region	0		34125	4
Cooma Region	0		42000	8
Cooma Region	0		52500	9
Cooma Region	0		65625	10
Cooma Region	0		78750	4
Cooma Region	0		91875	3
Cooma Region	0		105000	3
Cooma Region	0		131250	4
Cooma Region	0		157500	3
Cooma Region	1	0		97
Cooma Region	1	0	0	3
Cooma Region	1	0	7875	7
Cooma Region	1	0	21000	4
Cooma Region	1	0	26250	31
Cooma Region	1	0	34125	15
Cooma Region	1	0	42000	61
Cooma Region	1	0	52500	59
Cooma Region	1	0	65625	68
Cooma Region	1	0	78750	68
Cooma Region	1	0	91875	57
Cooma Region	1	0	105000	50
Cooma Region	1	0	131250	87
Cooma Region	1	0	157500	64
Cooma Region	1	0	183750	43
Cooma Region	1	0	210000	19
Cooma Region	1	0	Inf	50
Cooma Region	1	1	26250	3
Cooma Region	1	1	34125	6
Cooma Region	1	1	42000	9
Jindabyne - Berridale			78750	3
Jindabyne - Berridale			105000	3
Jindabyne - Berridale			131250	8
Jindabyne - Berridale	0			24
Jindabyne - Berridale	0		0	3
Jindabyne - Berridale	0		7875	3
Jindabyne - Berridale	0		15750	6
Jindabyne - Berridale	0		21000	10
Jindabyne - Berridale	0		26250	5
Jindabyne - Berridale	0		34125	24
Jindabyne - Berridale	0		42000	17
Jindabyne - Berridale	0		52500	9
Jindabyne - Berridale	0		65625	23
Jindabyne - Berridale	0		78750	20
Jindabyne - Berridale	0		91875	13
Jindabyne - Berridale	0		105000	7
Jindabyne - Berridale	0		131250	17
Jindabyne - Berridale	0		157500	7
Jindabyne - Berridale	0		183750	4
Jindabyne - Berridale	0		210000	3
Jindabyne - Berridale	0		Inf	3
Jindabyne - Berridale	1	0		189
Jindabyne - Berridale	1	0	0	7
Jindabyne - Berridale	1	0	7875	3
Jindabyne - Berridale	1	0	15750	4
Jindabyne - Berridale	1	0	26250	20
Jindabyne - Berridale	1	0	34125	13
Jindabyne - Berridale	1	0	42000	71
Jindabyne - Berridale	1	0	52500	74
Jindabyne - Berridale	1	0	65625	104
Jindabyne - Berridale	1	0	78750	120
Jindabyne - Berridale	1	0	91875	108
Jindabyne - Berridale	1	0	105000	99
Jindabyne - Berridale	1	0	131250	227
Jindabyne - Berridale	1	0	157500	131
Jindabyne - Berridale	1	0	183750	85
Jindabyne - Berridale	1	0	210000	48
Jindabyne - Berridale	1	0	Inf	68
Jindabyne - Berridale	1	1	7875	3
Jindabyne - Berridale	1	1	15750	3
Jindabyne - Berridale	1	1	34125	6
Jindabyne - Berridale	1	1	42000	12
Batemans Bay			26250	3
Batemans Bay			42000	5
Batemans Bay			52500	8
Batemans Bay			65625	4
Batemans Bay			78750	3
Batemans Bay			91875	3
Batemans Bay			105000	3
Batemans Bay	0			42
Batemans Bay	0		0	3
Batemans Bay	0		7875	3
Batemans Bay	0		15750	11
Batemans Bay	0		21000	15
Batemans Bay	0		26250	28
Batemans Bay	0		34125	49
Batemans Bay	0		42000	44
Batemans Bay	0		52500	56
Batemans Bay	0		65625	50
Batemans Bay	0		78750	30
Batemans Bay	0		91875	12
Batemans Bay	0		105000	8
Batemans Bay	0		131250	17
Batemans Bay	0		157500	3
Batemans Bay	0		210000	3
Batemans Bay	1	0		180
Batemans Bay	1	0	0	16
Batemans Bay	1	0	7875	7
Batemans Bay	1	0	15750	7
Batemans Bay	1	0	21000	3
Batemans Bay	1	0	26250	66
Batemans Bay	1	0	34125	31
Batemans Bay	1	0	42000	216
Batemans Bay	1	0	52500	132
Batemans Bay	1	0	65625	194
Batemans Bay	1	0	78750	189
Batemans Bay	1	0	91875	101
Batemans Bay	1	0	105000	99
Batemans Bay	1	0	131250	143
Batemans Bay	1	0	157500	80
Batemans Bay	1	0	183750	36
Batemans Bay	1	0	210000	14
Batemans Bay	1	0	Inf	36
Batemans Bay	1	1	7875	5
Batemans Bay	1	1	21000	3
Batemans Bay	1	1	26250	4
Batemans Bay	1	1	34125	9
Batemans Bay	1	1	42000	27
Batemans Bay - South			34125	3
Batemans Bay - South			52500	3
Batemans Bay - South			78750	4
Batemans Bay - South	0			55
Batemans Bay - South	0		0	3
Batemans Bay - South	0		15750	11
Batemans Bay - South	0		21000	16
Batemans Bay - South	0		26250	25
Batemans Bay - South	0		34125	56
Batemans Bay - South	0		42000	48
Batemans Bay - South	0		52500	61
Batemans Bay - South	0		65625	45
Batemans Bay - South	0		78750	31
Batemans Bay - South	0		91875	17
Batemans Bay - South	0		105000	20
Batemans Bay - South	0		131250	7
Batemans Bay - South	0		157500	5
Batemans Bay - South	0		210000	3
Batemans Bay - South	1	0		183
Batemans Bay - South	1	0	0	15
Batemans Bay - South	1	0	7875	9
Batemans Bay - South	1	0	15750	16
Batemans Bay - South	1	0	21000	7
Batemans Bay - South	1	0	26250	66
Batemans Bay - South	1	0	34125	37
Batemans Bay - South	1	0	42000	226
Batemans Bay - South	1	0	52500	138
Batemans Bay - South	1	0	65625	251
Batemans Bay - South	1	0	78750	228
Batemans Bay - South	1	0	91875	110
Batemans Bay - South	1	0	105000	130
Batemans Bay - South	1	0	131250	192
Batemans Bay - South	1	0	157500	100
Batemans Bay - South	1	0	183750	55
Batemans Bay - South	1	0	210000	21
Batemans Bay - South	1	0	Inf	48
Batemans Bay - South	1	1	15750	7
Batemans Bay - South	1	1	26250	3
Batemans Bay - South	1	1	34125	8
Batemans Bay - South	1	1	42000	25
Bega - Tathra			26250	4
Bega - Tathra			42000	4
Bega - Tathra			65625	4
Bega - Tathra			78750	4
Bega - Tathra			131250	3
Bega - Tathra	0			45
Bega - Tathra	0		0	7
Bega - Tathra	0		7875	4
Bega - Tathra	0		15750	14
Bega - Tathra	0		21000	14
Bega - Tathra	0		26250	29
Bega - Tathra	0		34125	43
Bega - Tathra	0		42000	48
Bega - Tathra	0		52500	33
Bega - Tathra	0		65625	45
Bega - Tathra	0		78750	31
Bega - Tathra	0		91875	13
Bega - Tathra	0		105000	12
Bega - Tathra	0		131250	8
Bega - Tathra	0		157500	8
Bega - Tathra	1	0		213
Bega - Tathra	1	0	0	12
Bega - Tathra	1	0	7875	7
Bega - Tathra	1	0	15750	6
Bega - Tathra	1	0	21000	5
Bega - Tathra	1	0	26250	37
Bega - Tathra	1	0	34125	24
Bega - Tathra	1	0	42000	141
Bega - Tathra	1	0	52500	152
Bega - Tathra	1	0	65625	203
Bega - Tathra	1	0	78750	183
Bega - Tathra	1	0	91875	123
Bega - Tathra	1	0	105000	122
Bega - Tathra	1	0	131250	239
Bega - Tathra	1	0	157500	125
Bega - Tathra	1	0	183750	73
Bega - Tathra	1	0	210000	35
Bega - Tathra	1	0	Inf	69
Bega - Tathra	1	1	21000	4
Bega - Tathra	1	1	26250	3
Bega - Tathra	1	1	34125	16
Bega - Tathra	1	1	42000	22
Bega-Eden Hinterland				3
Bega-Eden Hinterland			42000	3
Bega-Eden Hinterland			52500	12
Bega-Eden Hinterland			78750	3
Bega-Eden Hinterland			91875	3
Bega-Eden Hinterland	0			45
Bega-Eden Hinterland	0		7875	4
Bega-Eden Hinterland	0		15750	14
Bega-Eden Hinterland	0		21000	12
Bega-Eden Hinterland	0		26250	27
Bega-Eden Hinterland	0		34125	35
Bega-Eden Hinterland	0		42000	28
Bega-Eden Hinterland	0		52500	40
Bega-Eden Hinterland	0		65625	28
Bega-Eden Hinterland	0		78750	24
Bega-Eden Hinterland	0		91875	11
Bega-Eden Hinterland	0		105000	14
Bega-Eden Hinterland	0		131250	7
Bega-Eden Hinterland	0		157500	3
Bega-Eden Hinterland	1	0		297
Bega-Eden Hinterland	1	0	0	16
Bega-Eden Hinterland	1	0	7875	23
Bega-Eden Hinterland	1	0	15750	18
Bega-Eden Hinterland	1	0	21000	6
Bega-Eden Hinterland	1	0	26250	96
Bega-Eden Hinterland	1	0	34125	55
Bega-Eden Hinterland	1	0	42000	202
Bega-Eden Hinterland	1	0	52500	154
Bega-Eden Hinterland	1	0	65625	253
Bega-Eden Hinterland	1	0	78750	223
Bega-Eden Hinterland	1	0	91875	126
Bega-Eden Hinterland	1	0	105000	131
Bega-Eden Hinterland	1	0	131250	219
Bega-Eden Hinterland	1	0	157500	115
Bega-Eden Hinterland	1	0	183750	57
Bega-Eden Hinterland	1	0	210000	38
Bega-Eden Hinterland	1	0	Inf	51
Bega-Eden Hinterland	1	1	7875	7
Bega-Eden Hinterland	1	1	21000	3
Bega-Eden Hinterland	1	1	26250	10
Bega-Eden Hinterland	1	1	34125	25
Bega-Eden Hinterland	1	1	42000	32
Broulee - Tomakin			52500	6
Broulee - Tomakin			65625	3
Broulee - Tomakin	0			15
Broulee - Tomakin	0		21000	6
Broulee - Tomakin	0		26250	5
Broulee - Tomakin	0		34125	11
Broulee - Tomakin	0		42000	20
Broulee - Tomakin	0		52500	24
Broulee - Tomakin	0		65625	15
Broulee - Tomakin	0		78750	11
Broulee - Tomakin	0		91875	9
Broulee - Tomakin	0		105000	9
Broulee - Tomakin	0		131250	3
Broulee - Tomakin	0		157500	4
Broulee - Tomakin	1	0		91
Broulee - Tomakin	1	0	0	4
Broulee - Tomakin	1	0	7875	3
Broulee - Tomakin	1	0	15750	4
Broulee - Tomakin	1	0	26250	15
Broulee - Tomakin	1	0	34125	12
Broulee - Tomakin	1	0	42000	71
Broulee - Tomakin	1	0	52500	56
Broulee - Tomakin	1	0	65625	72
Broulee - Tomakin	1	0	78750	76
Broulee - Tomakin	1	0	91875	48
Broulee - Tomakin	1	0	105000	50
Broulee - Tomakin	1	0	131250	83
Broulee - Tomakin	1	0	157500	53
Broulee - Tomakin	1	0	183750	31
Broulee - Tomakin	1	0	210000	16
Broulee - Tomakin	1	0	Inf	39
Broulee - Tomakin	1	1	26250	3
Broulee - Tomakin	1	1	42000	6
Eden			65625	3
Eden			78750	3
Eden	0			22
Eden	0		15750	5
Eden	0		21000	9
Eden	0		26250	14
Eden	0		34125	10
Eden	0		42000	35
Eden	0		52500	23
Eden	0		65625	17
Eden	0		78750	3
Eden	0		91875	3
Eden	0		105000	8
Eden	1	0		83
Eden	1	0	0	4
Eden	1	0	7875	4
Eden	1	0	15750	3
Eden	1	0	21000	4
Eden	1	0	26250	32
Eden	1	0	34125	8
Eden	1	0	42000	70
Eden	1	0	52500	55
Eden	1	0	65625	77
Eden	1	0	78750	71
Eden	1	0	91875	36
Eden	1	0	105000	37
Eden	1	0	131250	87
Eden	1	0	157500	38
Eden	1	0	183750	18
Eden	1	0	210000	3
Eden	1	0	Inf	7
Eden	1	1	26250	6
Eden	1	1	34125	3
Eden	1	1	42000	6
Eurobodalla Hinterland			42000	4
Eurobodalla Hinterland			78750	3
Eurobodalla Hinterland	0			22
Eurobodalla Hinterland	0		15750	6
Eurobodalla Hinterland	0		21000	4
Eurobodalla Hinterland	0		26250	10
Eurobodalla Hinterland	0		34125	16
Eurobodalla Hinterland	0		42000	13
Eurobodalla Hinterland	0		52500	13
Eurobodalla Hinterland	0		65625	11
Eurobodalla Hinterland	0		78750	6
Eurobodalla Hinterland	0		91875	5
Eurobodalla Hinterland	0		105000	4
Eurobodalla Hinterland	0		131250	6
Eurobodalla Hinterland	1	0		100
Eurobodalla Hinterland	1	0	0	5
Eurobodalla Hinterland	1	0	7875	8
Eurobodalla Hinterland	1	0	15750	7
Eurobodalla Hinterland	1	0	26250	19
Eurobodalla Hinterland	1	0	34125	20
Eurobodalla Hinterland	1	0	42000	69
Eurobodalla Hinterland	1	0	52500	75
Eurobodalla Hinterland	1	0	65625	92
Eurobodalla Hinterland	1	0	78750	86
Eurobodalla Hinterland	1	0	91875	62
Eurobodalla Hinterland	1	0	105000	54
Eurobodalla Hinterland	1	0	131250	65
Eurobodalla Hinterland	1	0	157500	44
Eurobodalla Hinterland	1	0	183750	31
Eurobodalla Hinterland	1	0	210000	7
Eurobodalla Hinterland	1	0	Inf	23
Eurobodalla Hinterland	1	1	15750	3
Eurobodalla Hinterland	1	1	21000	3
Eurobodalla Hinterland	1	1	26250	9
Eurobodalla Hinterland	1	1	42000	11
Merimbula - Tura Beach			26250	4
Merimbula - Tura Beach			42000	4
Merimbula - Tura Beach			65625	4
Merimbula - Tura Beach			78750	6
Merimbula - Tura Beach	0			61
Merimbula - Tura Beach	0		7875	5
Merimbula - Tura Beach	0		15750	3
Merimbula - Tura Beach	0		21000	17
Merimbula - Tura Beach	0		26250	38
Merimbula - Tura Beach	0		34125	50
Merimbula - Tura Beach	0		42000	40
Merimbula - Tura Beach	0		52500	43
Merimbula - Tura Beach	0		65625	36
Merimbula - Tura Beach	0		78750	30
Merimbula - Tura Beach	0		91875	28
Merimbula - Tura Beach	0		105000	17
Merimbula - Tura Beach	0		131250	15
Merimbula - Tura Beach	0		157500	5
Merimbula - Tura Beach	0		210000	4
Merimbula - Tura Beach	0		Inf	3
Merimbula - Tura Beach	1	0		254
Merimbula - Tura Beach	1	0	0	15
Merimbula - Tura Beach	1	0	7875	5
Merimbula - Tura Beach	1	0	15750	11
Merimbula - Tura Beach	1	0	21000	7
Merimbula - Tura Beach	1	0	26250	89
Merimbula - Tura Beach	1	0	34125	37
Merimbula - Tura Beach	1	0	42000	287
Merimbula - Tura Beach	1	0	52500	208
Merimbula - Tura Beach	1	0	65625	310
Merimbula - Tura Beach	1	0	78750	264
Merimbula - Tura Beach	1	0	91875	162
Merimbula - Tura Beach	1	0	105000	169
Merimbula - Tura Beach	1	0	131250	259
Merimbula - Tura Beach	1	0	157500	147
Merimbula - Tura Beach	1	0	183750	80
Merimbula - Tura Beach	1	0	210000	53
Merimbula - Tura Beach	1	0	Inf	85
Merimbula - Tura Beach	1	1	26250	7
Merimbula - Tura Beach	1	1	34125	10
Merimbula - Tura Beach	1	1	42000	24
Moruya - Tuross Head				3
Moruya - Tuross Head			42000	3
Moruya - Tuross Head			78750	4
Moruya - Tuross Head			105000	3
Moruya - Tuross Head	0			48
Moruya - Tuross Head	0		0	3
Moruya - Tuross Head	0		15750	11
Moruya - Tuross Head	0		21000	14
Moruya - Tuross Head	0		26250	28
Moruya - Tuross Head	0		34125	31
Moruya - Tuross Head	0		42000	43
Moruya - Tuross Head	0		52500	53
Moruya - Tuross Head	0		65625	41
Moruya - Tuross Head	0		78750	23
Moruya - Tuross Head	0		91875	12
Moruya - Tuross Head	0		105000	15
Moruya - Tuross Head	0		131250	15
Moruya - Tuross Head	0		157500	3
Moruya - Tuross Head	1	0		208
Moruya - Tuross Head	1	0	0	4
Moruya - Tuross Head	1	0	7875	10
Moruya - Tuross Head	1	0	15750	13
Moruya - Tuross Head	1	0	21000	11
Moruya - Tuross Head	1	0	26250	68
Moruya - Tuross Head	1	0	34125	41
Moruya - Tuross Head	1	0	42000	265
Moruya - Tuross Head	1	0	52500	172
Moruya - Tuross Head	1	0	65625	216
Moruya - Tuross Head	1	0	78750	207
Moruya - Tuross Head	1	0	91875	119
Moruya - Tuross Head	1	0	105000	127
Moruya - Tuross Head	1	0	131250	183
Moruya - Tuross Head	1	0	157500	83
Moruya - Tuross Head	1	0	183750	40
Moruya - Tuross Head	1	0	210000	29
Moruya - Tuross Head	1	0	Inf	45
Moruya - Tuross Head	1	1	26250	9
Moruya - Tuross Head	1	1	34125	8
Moruya - Tuross Head	1	1	42000	16
Narooma - Bermagui			42000	3
Narooma - Bermagui			52500	3
Narooma - Bermagui			65625	9
Narooma - Bermagui			91875	3
Narooma - Bermagui	0			51
Narooma - Bermagui	0		0	4
Narooma - Bermagui	0		7875	3
Narooma - Bermagui	0		15750	13
Narooma - Bermagui	0		21000	20
Narooma - Bermagui	0		26250	29
Narooma - Bermagui	0		34125	29
Narooma - Bermagui	0		42000	52
Narooma - Bermagui	0		52500	36
Narooma - Bermagui	0		65625	36
Narooma - Bermagui	0		78750	22
Narooma - Bermagui	0		91875	11
Narooma - Bermagui	0		105000	9
Narooma - Bermagui	0		131250	7
Narooma - Bermagui	0		157500	6
Narooma - Bermagui	0		Inf	3
Narooma - Bermagui	1	0		219
Narooma - Bermagui	1	0	0	17
Narooma - Bermagui	1	0	7875	15
Narooma - Bermagui	1	0	15750	7
Narooma - Bermagui	1	0	21000	9
Narooma - Bermagui	1	0	26250	87
Narooma - Bermagui	1	0	34125	60
Narooma - Bermagui	1	0	42000	290
Narooma - Bermagui	1	0	52500	194
Narooma - Bermagui	1	0	65625	271
Narooma - Bermagui	1	0	78750	249
Narooma - Bermagui	1	0	91875	109
Narooma - Bermagui	1	0	105000	114
Narooma - Bermagui	1	0	131250	165
Narooma - Bermagui	1	0	157500	98
Narooma - Bermagui	1	0	183750	49
Narooma - Bermagui	1	0	210000	18
Narooma - Bermagui	1	0	Inf	43
Narooma - Bermagui	1	1	26250	6
Narooma - Bermagui	1	1	34125	14
Narooma - Bermagui	1	1	42000	24
Goulburn			15750	3
Goulburn			26250	3
Goulburn			34125	8
Goulburn			42000	7
Goulburn			52500	13
Goulburn			65625	11
Goulburn			78750	10
Goulburn			91875	5
Goulburn			105000	9
Goulburn			131250	3
Goulburn			210000	3
Goulburn			Inf	3
Goulburn	0			126
Goulburn	0		0	11
Goulburn	0		7875	9
Goulburn	0		15750	36
Goulburn	0		21000	45
Goulburn	0		26250	89
