SA2_NAME16	AgeChild	CoupleFamily	ParentsBornAus	children
Bega - Tathra	5-9	1		4
Bega - Tathra	5-9	1	Both	346
Bega - Tathra	5-9	1	Father only	19
Bega - Tathra	5-9	1	Mother only	22
Bega - Tathra	5-9	1	Neither	17
Bega - Tathra	10-12	0	Both	57
Bega - Tathra	10-12	0	Father only	4
Bega - Tathra	10-12	0	Mother only	7
Bega - Tathra	10-12	0	Neither	6
Bega - Tathra	10-12	1	Both	191
Bega - Tathra	10-12	1	Father only	20
Bega - Tathra	10-12	1	Mother only	9
Bega - Tathra	10-12	1	Neither	14
Bega - Tathra	13-14	0	Both	48
Bega - Tathra	13-14	0	Father only	8
Bega - Tathra	13-14	0	Mother only	3
Bega - Tathra	13-14	1	Both	105
Bega - Tathra	13-14	1	Father only	3
Bega - Tathra	13-14	1	Mother only	9
Bega - Tathra	13-14	1	Neither	9
Bega - Tathra	15-17	0	Both	68
Bega - Tathra	15-17	0	Mother only	4
Bega - Tathra	15-17	0	Neither	6
Bega - Tathra	15-17	1	Both	139
Bega - Tathra	15-17	1	Father only	11
Bega - Tathra	15-17	1	Mother only	14
Bega - Tathra	15-17	1	Neither	9
Bega - Tathra	18-20	0	Both	15
Bega - Tathra	18-20	1	Both	21
Bega - Tathra	21-24	1	Both	6
Bega-Eden Hinterland	0-4	0	Both	36
Bega-Eden Hinterland	0-4	0	Mother only	3
Bega-Eden Hinterland	0-4	1		3
Bega-Eden Hinterland	0-4	1	Both	259
Bega-Eden Hinterland	0-4	1	Father only	17
Bega-Eden Hinterland	0-4	1	Mother only	12
Bega-Eden Hinterland	0-4	1	Neither	4
Bega-Eden Hinterland	5-9	0	Both	69
Bega-Eden Hinterland	5-9	0	Father only	3
Bega-Eden Hinterland	5-9	0	Mother only	3
Bega-Eden Hinterland	5-9	0	Neither	6
Bega-Eden Hinterland	5-9	1		5
Bega-Eden Hinterland	5-9	1	Both	314
Bega-Eden Hinterland	5-9	1	Father only	22
Bega-Eden Hinterland	5-9	1	Mother only	34
Bega-Eden Hinterland	5-9	1	Neither	8
Bega-Eden Hinterland	10-12	0		3
Bega-Eden Hinterland	10-12	0	Both	38
Bega-Eden Hinterland	10-12	0	Father only	5
Bega-Eden Hinterland	10-12	0	Mother only	3
Bega-Eden Hinterland	10-12	0	Neither	5
Bega-Eden Hinterland	10-12	1	Both	200
Bega-Eden Hinterland	10-12	1	Father only	6
Bega-Eden Hinterland	10-12	1	Mother only	17
Bega-Eden Hinterland	10-12	1	Neither	10
Bega-Eden Hinterland	13-14	0	Both	35
Bega-Eden Hinterland	13-14	0	Father only	6
Bega-Eden Hinterland	13-14	0	Mother only	8
Bega-Eden Hinterland	13-14	0	Neither	3
Bega-Eden Hinterland	13-14	1	Both	155
Bega-Eden Hinterland	13-14	1	Father only	14
Bega-Eden Hinterland	13-14	1	Mother only	14
Bega-Eden Hinterland	13-14	1	Neither	3
Bega-Eden Hinterland	15-17	0		4
Bega-Eden Hinterland	15-17	0	Both	32
Bega-Eden Hinterland	15-17	0	Father only	3
Bega-Eden Hinterland	15-17	0	Mother only	10
Bega-Eden Hinterland	15-17	1	Both	188
Bega-Eden Hinterland	15-17	1	Father only	11
Bega-Eden Hinterland	15-17	1	Mother only	17
Bega-Eden Hinterland	15-17	1	Neither	7
Bega-Eden Hinterland	18-20	0	Both	9
Bega-Eden Hinterland	18-20	1	Both	24
Bega-Eden Hinterland	18-20	1	Neither	3
Bega-Eden Hinterland	21-24	0	Both	4
Broulee - Tomakin	0-4	0	Both	16
Broulee - Tomakin	0-4	1	Both	81
Broulee - Tomakin	0-4	1	Father only	10
Broulee - Tomakin	0-4	1	Mother only	3
Broulee - Tomakin	5-9	0	Both	39
Broulee - Tomakin	5-9	0	Father only	6
Broulee - Tomakin	5-9	0	Mother only	3
Broulee - Tomakin	5-9	1	Both	105
Broulee - Tomakin	5-9	1	Father only	8
Broulee - Tomakin	5-9	1	Mother only	12
Broulee - Tomakin	5-9	1	Neither	3
Broulee - Tomakin	10-12	0	Both	27
Broulee - Tomakin	10-12	0	Mother only	3
Broulee - Tomakin	10-12	1	Both	62
Broulee - Tomakin	10-12	1	Father only	3
Broulee - Tomakin	10-12	1	Mother only	4
Broulee - Tomakin	13-14	0	Both	13
Broulee - Tomakin	13-14	0	Mother only	8
Broulee - Tomakin	13-14	1	Both	45
Broulee - Tomakin	13-14	1	Mother only	5
Broulee - Tomakin	15-17	0	Both	21
Broulee - Tomakin	15-17	1	Both	63
Broulee - Tomakin	15-17	1	Father only	6
Broulee - Tomakin	15-17	1	Mother only	7
Broulee - Tomakin	15-17	1	Neither	3
Broulee - Tomakin	18-20	0	Both	4
Broulee - Tomakin	18-20	1	Both	8
Broulee - Tomakin	18-20	1	Father only	3
Eden	0-4	0		3
Eden	0-4	0	Both	35
Eden	0-4	1	Both	81
Eden	0-4	1	Father only	10
Eden	0-4	1	Mother only	12
Eden	0-4	1	Neither	9
Eden	5-9	0		3
Eden	5-9	0	Both	56
Eden	5-9	0	Mother only	3
Eden	5-9	1	Both	84
Eden	5-9	1	Father only	4
Eden	5-9	1	Neither	3
Eden	10-12	0		3
Eden	10-12	0	Both	30
Eden	10-12	0	Father only	3
Eden	10-12	1	Both	55
Eden	10-12	1	Mother only	3
Eden	13-14	0	Both	18
Eden	13-14	0	Mother only	3
Eden	13-14	1	Both	37
Eden	15-17	0	Both	23
Eden	15-17	0	Father only	3
Eden	15-17	0	Mother only	4
Eden	15-17	1	Both	44
Eden	15-17	1	Father only	3
Eden	18-20	0	Both	6
Eden	18-20	1	Both	4
Eurobodalla Hinterland	0-4	0	Both	20
Eurobodalla Hinterland	0-4	1	Both	94
Eurobodalla Hinterland	0-4	1	Father only	3
Eurobodalla Hinterland	5-9	0		3
Eurobodalla Hinterland	5-9	0	Both	33
Eurobodalla Hinterland	5-9	0	Mother only	8
Eurobodalla Hinterland	5-9	1	Both	94
Eurobodalla Hinterland	5-9	1	Father only	3
Eurobodalla Hinterland	5-9	1	Mother only	5
Eurobodalla Hinterland	10-12	0	Both	23
