SA2_NAME16	Age	UsualResidence	persons
Queanbeyan - East	15-24	Visitor from VIC	3
Queanbeyan - East	25-34	Home	925
Queanbeyan - East	25-34	Visitor from ACT	11
Queanbeyan - East	25-34	Visitor from NSW	36
Queanbeyan - East	25-34	Visitor from QLD	4
Queanbeyan - East	25-34	Visitor from VIC	5
Queanbeyan - East	35-44	Home	598
Queanbeyan - East	35-44	Visitor from ACT	3
Queanbeyan - East	35-44	Visitor from NSW	42
Queanbeyan - East	35-44	Visitor from VIC	3
Queanbeyan - East	45-54	Home	658
Queanbeyan - East	45-54	Visitor from ACT	3
Queanbeyan - East	45-54	Visitor from NSW	42
Queanbeyan - East	45-54	Visitor from QLD	6
Queanbeyan - East	45-54	Visitor from SA	4
Queanbeyan - East	55-64	Home	536
Queanbeyan - East	55-64	Visitor from NSW	43
Queanbeyan - East	55-64	Visitor from QLD	3
Queanbeyan - East	65-74	Home	290
Queanbeyan - East	65-74	Visitor from ACT	3
Queanbeyan - East	65-74	Visitor from NSW	4
Queanbeyan - East	75-84	Home	150
Queanbeyan - East	75-84	Visitor from NSW	5
Queanbeyan - East	85+	Home	46
Queanbeyan Region	0-14	Home	3491
Queanbeyan Region	0-14	Visitor from ACT	7
Queanbeyan Region	0-14	Visitor from NSW	80
Queanbeyan Region	0-14	Visitor from QLD	18
Queanbeyan Region	0-14	Visitor from VIC	13
Queanbeyan Region	0-14	Visitor from WA	3
Queanbeyan Region	15-24	Home	1828
Queanbeyan Region	15-24	Visitor from ACT	40
Queanbeyan Region	15-24	Visitor from NSW	80
Queanbeyan Region	15-24	Visitor from QLD	14
Queanbeyan Region	15-24	Visitor from VIC	8
Queanbeyan Region	15-24	Visitor from WA	3
Queanbeyan Region	25-34	Home	1620
Queanbeyan Region	25-34	Visitor from ACT	43
Queanbeyan Region	25-34	Visitor from NSW	145
Queanbeyan Region	25-34	Visitor from QLD	23
Queanbeyan Region	25-34	Visitor from SA	4
Queanbeyan Region	25-34	Visitor from VIC	12
Queanbeyan Region	25-34	Visitor from WA	9
Queanbeyan Region	35-44	Home	2285
Queanbeyan Region	35-44	Visitor from ACT	27
Queanbeyan Region	35-44	Visitor from NSW	108
Queanbeyan Region	35-44	Visitor from QLD	18
Queanbeyan Region	35-44	Visitor from SA	6
Queanbeyan Region	35-44	Visitor from VIC	14
Queanbeyan Region	35-44	Visitor same SA2	3
Queanbeyan Region	45-54	Home	2793
Queanbeyan Region	45-54	Visitor from ACT	15
Queanbeyan Region	45-54	Visitor from NSW	137
Queanbeyan Region	45-54	Visitor from QLD	38
Queanbeyan Region	45-54	Visitor from SA	4
Queanbeyan Region	45-54	Visitor from TAS	3
Queanbeyan Region	45-54	Visitor from VIC	27
Queanbeyan Region	55-64	Home	2256
Queanbeyan Region	55-64	Visitor from ACT	22
Queanbeyan Region	55-64	Visitor from NSW	131
Queanbeyan Region	55-64	Visitor from NT	3
Queanbeyan Region	55-64	Visitor from QLD	24
Queanbeyan Region	55-64	Visitor from SA	10
Queanbeyan Region	55-64	Visitor from TAS	5
Queanbeyan Region	55-64	Visitor from VIC	29
Queanbeyan Region	55-64	Visitor from WA	5
Queanbeyan Region	65-74	Home	1325
Queanbeyan Region	65-74	Visitor from ACT	19
Queanbeyan Region	65-74	Visitor from NSW	84
Queanbeyan Region	65-74	Visitor from QLD	15
Queanbeyan Region	65-74	Visitor from TAS	6
Queanbeyan Region	65-74	Visitor from VIC	40
Queanbeyan Region	75-84	Home	377
Queanbeyan Region	75-84	Visitor from ACT	7
Queanbeyan Region	75-84	Visitor from NSW	31
Queanbeyan Region	75-84	Visitor from QLD	3
Queanbeyan Region	75-84	Visitor from SA	3
Queanbeyan Region	75-84	Visitor from VIC	27
Queanbeyan Region	75-84	Visitor from WA	3
Queanbeyan Region	85+	Home	80
Queanbeyan Region	85+	Visitor from ACT	7
Queanbeyan Region	85+	Visitor from NSW	11
Queanbeyan Region	85+	Visitor from VIC	11
Queanbeyan West - Jerrabomberra	0-14	Home	2862
Queanbeyan West - Jerrabomberra	0-14	Visitor from ACT	8
Queanbeyan West - Jerrabomberra	0-14	Visitor from NSW	18
Queanbeyan West - Jerrabomberra	0-14	Visitor from QLD	3
Queanbeyan West - Jerrabomberra	0-14	Visitor from VIC	3
Queanbeyan West - Jerrabomberra	0-14	Visitor same SA2	3
Queanbeyan West - Jerrabomberra	15-24	Home	1673
Queanbeyan West - Jerrabomberra	15-24	Visitor from ACT	24
Queanbeyan West - Jerrabomberra	15-24	Visitor from NSW	22
Queanbeyan West - Jerrabomberra	15-24	Visitor from VIC	3
Queanbeyan West - Jerrabomberra	25-34	Home	1385
Queanbeyan West - Jerrabomberra	25-34	Visitor from ACT	31
Queanbeyan West - Jerrabomberra	25-34	Visitor from NSW	29
Queanbeyan West - Jerrabomberra	25-34	Visitor from QLD	5
Queanbeyan West - Jerrabomberra	25-34	Visitor from SA	3
Queanbeyan West - Jerrabomberra	25-34	Visitor from VIC	7
Queanbeyan West - Jerrabomberra	35-44	Home	1828
Queanbeyan West - Jerrabomberra	35-44	Visitor from ACT	6
Queanbeyan West - Jerrabomberra	35-44	Visitor from NSW	12
Queanbeyan West - Jerrabomberra	45-54	Home	2261
Queanbeyan West - Jerrabomberra	45-54	Visitor from ACT	5
Queanbeyan West - Jerrabomberra	45-54	Visitor from NSW	16
Queanbeyan West - Jerrabomberra	45-54	Visitor from QLD	3
Queanbeyan West - Jerrabomberra	45-54	Visitor from WA	3
Queanbeyan West - Jerrabomberra	55-64	Home	1234
Queanbeyan West - Jerrabomberra	55-64	Visitor from ACT	5
Queanbeyan West - Jerrabomberra	55-64	Visitor from NSW	10
Queanbeyan West - Jerrabomberra	55-64	Visitor from QLD	5
Queanbeyan West - Jerrabomberra	55-64	Visitor from SA	3
Queanbeyan West - Jerrabomberra	55-64	Visitor from VIC	3
Queanbeyan West - Jerrabomberra	65-74	Home	531
Queanbeyan West - Jerrabomberra	65-74	Visitor from ACT	3
Queanbeyan West - Jerrabomberra	65-74	Visitor from NSW	6
Queanbeyan West - Jerrabomberra	65-74	Visitor from QLD	8
Queanbeyan West - Jerrabomberra	65-74	Visitor from TAS	3
Queanbeyan West - Jerrabomberra	75-84	Home	234
Queanbeyan West - Jerrabomberra	75-84	Visitor from NSW	10
Queanbeyan West - Jerrabomberra	75-84	Visitor from QLD	3
Queanbeyan West - Jerrabomberra	85+	Home	62
Queanbeyan West - Jerrabomberra	85+	Visitor from NSW	3
Bombala	0-14	Home	401
Bombala	0-14	Visitor from NSW	4
Bombala	0-14	Visitor from VIC	3
Bombala	0-14	Visitor from WA	3
Bombala	15-24	Home	194
Bombala	15-24	Visitor from ACT	3
Bombala	15-24	Visitor from NSW	15
Bombala	25-34	Home	202
Bombala	25-34	Visitor from NSW	6
Bombala	35-44	Home	222
Bombala	35-44	Visitor from NSW	3
Bombala	35-44	Visitor from VIC	8
Bombala	45-54	Home	316
Bombala	45-54	Visitor from ACT	3
Bombala	45-54	Visitor from NSW	9
Bombala	45-54	Visitor from QLD	3
Bombala	55-64	Home	353
Bombala	55-64	Visitor from NSW	8
Bombala	55-64	Visitor from QLD	3
Bombala	65-74	Home	313
Bombala	65-74	Visitor from ACT	3
Bombala	65-74	Visitor from NSW	15
Bombala	65-74	Visitor from VIC	3
Bombala	75-84	Home	141
Bombala	75-84	Visitor from NSW	3
Bombala	85+	Home	81
Bombala	85+	Visitor from NSW	4
Cooma	0-14	Home	1038
Cooma	0-14	Visitor from ACT	3
Cooma	0-14	Visitor from NSW	25
Cooma	0-14	Visitor same SA2	3
Cooma	15-24	Home	691
Cooma	15-24	Visitor from ACT	16
Cooma	15-24	Visitor from NSW	46
Cooma	15-24	Visitor from QLD	3
Cooma	25-34	Home	715
Cooma	25-34	Visitor from ACT	4
Cooma	25-34	Visitor from NSW	34
Cooma	25-34	Visitor from QLD	3
Cooma	25-34	Visitor from VIC	6
Cooma	35-44	Home	723
Cooma	35-44	Visitor from ACT	4
Cooma	35-44	Visitor from NSW	25
Cooma	35-44	Visitor from QLD	4
Cooma	35-44	Visitor from WA	3
Cooma	45-54	Home	891
Cooma	45-54	Visitor from NSW	30
Cooma	45-54	Visitor from QLD	3
Cooma	45-54	Visitor from VIC	4
Cooma	55-64	Home	817
Cooma	55-64	Visitor from ACT	7
Cooma	55-64	Visitor from NSW	34
Cooma	55-64	Visitor from QLD	7
Cooma	55-64	Visitor from VIC	3
Cooma	65-74	Home	710
Cooma	65-74	Visitor from NSW	7
Cooma	65-74	Visitor from VIC	3
Cooma	75-84	Home	489
Cooma	75-84	Visitor from NSW	7
Cooma	75-84	Visitor same SA2	4
Cooma	85+	Home	234
Cooma	85+	Visitor from NSW	10
Cooma Region	0-14	Home	553
Cooma Region	0-14	Visitor from NSW	75
Cooma Region	0-14	Visitor from QLD	27
Cooma Region	0-14	Visitor from SA	4
Cooma Region	15-24	Home	287
Cooma Region	15-24	Visitor from ACT	7
Cooma Region	15-24	Visitor from NSW	37
Cooma Region	15-24	Visitor from QLD	14
Cooma Region	15-24	Visitor from SA	4
Cooma Region	25-34	Home	203
Cooma Region	25-34	Visitor from NSW	26
Cooma Region	25-34	Visitor from QLD	6
Cooma Region	25-34	Visitor from SA	10
Cooma Region	25-34	Visitor from TAS	3
Cooma Region	35-44	Home	333
Cooma Region	35-44	Visitor from ACT	4
Cooma Region	35-44	Visitor from NSW	49
Cooma Region	35-44	Visitor from QLD	18
Cooma Region	35-44	Visitor from SA	3
Cooma Region	45-54	Home	504
Cooma Region	45-54	Visitor from ACT	4
Cooma Region	45-54	Visitor from NSW	46
Cooma Region	45-54	Visitor from QLD	12
Cooma Region	55-64	Home	527
Cooma Region	55-64	Visitor from ACT	13
Cooma Region	55-64	Visitor from NSW	33
Cooma Region	55-64	Visitor from QLD	5
Cooma Region	65-74	Home	438
Cooma Region	65-74	Visitor from ACT	12
Cooma Region	65-74	Visitor from NSW	29
Cooma Region	65-74	Visitor from SA	3
Cooma Region	65-74	Visitor from WA	3
Cooma Region	75-84	Home	186
Cooma Region	75-84	Visitor from ACT	3
Cooma Region	75-84	Visitor from NSW	5
Cooma Region	85+	Home	45
Jindabyne - Berridale	0-14	Home	1213
Jindabyne - Berridale	0-14	Visitor from ACT	116
Jindabyne - Berridale	0-14	Visitor from NSW	1465
Jindabyne - Berridale	0-14	Visitor from NT	7
Jindabyne - Berridale	0-14	Visitor from QLD	431
Jindabyne - Berridale	0-14	Visitor from SA	23
Jindabyne - Berridale	0-14	Visitor from TAS	5
Jindabyne - Berridale	0-14	Visitor from VIC	59
Jindabyne - Berridale	0-14	Visitor from WA	17
Jindabyne - Berridale	0-14	Visitor same SA2	3
Jindabyne - Berridale	15-24	Home	785
Jindabyne - Berridale	15-24	Visitor from ACT	63
Jindabyne - Berridale	15-24	Visitor from NSW	1135
Jindabyne - Berridale	15-24	Visitor from NT	7
Jindabyne - Berridale	15-24	Visitor from QLD	299
Jindabyne - Berridale	15-24	Visitor from SA	52
Jindabyne - Berridale	15-24	Visitor from TAS	20
Jindabyne - Berridale	15-24	Visitor from VIC	87
Jindabyne - Berridale	15-24	Visitor from WA	25
Jindabyne - Berridale	15-24	Visitor same SA2	4
Jindabyne - Berridale	25-34	Home	893
Jindabyne - Berridale	25-34	Visitor from ACT	97
Jindabyne - Berridale	25-34	Visitor from NSW	1381
Jindabyne - Berridale	25-34	Visitor from NT	6
Jindabyne - Berridale	25-34	Visitor from QLD	287
Jindabyne - Berridale	25-34	Visitor from SA	50
Jindabyne - Berridale	25-34	Visitor from TAS	3
Jindabyne - Berridale	25-34	Visitor from VIC	122
Jindabyne - Berridale	25-34	Visitor from WA	43
Jindabyne - Berridale	25-34	Visitor same SA2	8
Jindabyne - Berridale	35-44	Home	923
Jindabyne - Berridale	35-44	Visitor from ACT	123
Jindabyne - Berridale	35-44	Visitor from NSW	1419
Jindabyne - Berridale	35-44	Visitor from QLD	379
Jindabyne - Berridale	35-44	Visitor from SA	21
Jindabyne - Berridale	35-44	Visitor from TAS	6
Jindabyne - Berridale	35-44	Visitor from VIC	58
Jindabyne - Berridale	35-44	Visitor from WA	31
Jindabyne - Berridale	35-44	Visitor same SA2	3
Jindabyne - Berridale	45-54	Home	999
Jindabyne - Berridale	45-54	Visitor from ACT	91
Jindabyne - Berridale	45-54	Visitor from NSW	1217
Jindabyne - Berridale	45-54	Visitor from QLD	313
Jindabyne - Berridale	45-54	Visitor from SA	21
Jindabyne - Berridale	45-54	Visitor from TAS	11
Jindabyne - Berridale	45-54	Visitor from VIC	77
Jindabyne - Berridale	45-54	Visitor from WA	28
Jindabyne - Berridale	45-54	Visitor same SA2	3
Jindabyne - Berridale	55-64	Home	810
Jindabyne - Berridale	55-64	Visitor from ACT	116
Jindabyne - Berridale	55-64	Visitor from NSW	1320
Jindabyne - Berridale	55-64	Visitor from QLD	222
Jindabyne - Berridale	55-64	Visitor from SA	25
Jindabyne - Berridale	55-64	Visitor from TAS	6
Jindabyne - Berridale	55-64	Visitor from VIC	76
Jindabyne - Berridale	55-64	Visitor from WA	28
Jindabyne - Berridale	65-74	Home	534
Jindabyne - Berridale	65-74	Visitor from ACT	106
Jindabyne - Berridale	65-74	Visitor from NSW	854
Jindabyne - Berridale	65-74	Visitor from NT	6
Jindabyne - Berridale	65-74	Visitor from QLD	132
Jindabyne - Berridale	65-74	Visitor from SA	25
Jindabyne - Berridale	65-74	Visitor from TAS	10
Jindabyne - Berridale	65-74	Visitor from VIC	37
Jindabyne - Berridale	65-74	Visitor from WA	17
Jindabyne - Berridale	75-84	Home	215
Jindabyne - Berridale	75-84	Visitor from ACT	12
Jindabyne - Berridale	75-84	Visitor from NSW	174
Jindabyne - Berridale	75-84	Visitor from QLD	17
Jindabyne - Berridale	75-84	Visitor from SA	4
Jindabyne - Berridale	75-84	Visitor from VIC	14
Jindabyne - Berridale	85+	Home	71
Jindabyne - Berridale	85+	Visitor from ACT	6
Jindabyne - Berridale	85+	Visitor from NSW	20
Jindabyne - Berridale	85+	Visitor from VIC	3
Batemans Bay	0-14	Home	1203
Batemans Bay	0-14	Visitor from ACT	7
Batemans Bay	0-14	Visitor from NSW	20
Batemans Bay	0-14	Visitor same SA2	3
Batemans Bay	15-24	Home	584
Batemans Bay	15-24	Visitor from ACT	3
Batemans Bay	15-24	Visitor from NSW	40
Batemans Bay	25-34	Home	615
Batemans Bay	25-34	Visitor from ACT	5
Batemans Bay	25-34	Visitor from NSW	49
Batemans Bay	25-34	Visitor from VIC	6
Batemans Bay	35-44	Home	689
Batemans Bay	35-44	Visitor from ACT	10
Batemans Bay	35-44	Visitor from NSW	40
Batemans Bay	35-44	Visitor from VIC	9
Batemans Bay	35-44	Visitor same SA2	7
Batemans Bay	45-54	Home	819
Batemans Bay	45-54	Visitor from ACT	20
Batemans Bay	45-54	Visitor from NSW	63
Batemans Bay	45-54	Visitor from QLD	5
Batemans Bay	45-54	Visitor from VIC	3
Batemans Bay	45-54	Visitor same SA2	7
Batemans Bay	55-64	Home	1132
Batemans Bay	55-64	Visitor from ACT	15
Batemans Bay	55-64	Visitor from NSW	72
Batemans Bay	55-64	Visitor from QLD	6
Batemans Bay	55-64	Visitor from TAS	3
Batemans Bay	55-64	Visitor from VIC	15
Batemans Bay	65-74	Home	1179
Batemans Bay	65-74	Visitor from ACT	14
Batemans Bay	65-74	Visitor from NSW	38
Batemans Bay	65-74	Visitor from QLD	4
Batemans Bay	65-74	Visitor from VIC	13
Batemans Bay	65-74	Visitor same SA2	3
Batemans Bay	75-84	Home	650
Batemans Bay	75-84	Visitor from ACT	5
Batemans Bay	75-84	Visitor from NSW	39
Batemans Bay	75-84	Visitor from TAS	3
Batemans Bay	75-84	Visitor from VIC	8
Batemans Bay	85+	Home	273
Batemans Bay	85+	Visitor from ACT	3
Batemans Bay	85+	Visitor from NSW	15
Batemans Bay	85+	Visitor from VIC	4
Batemans Bay	85+	Visitor same SA2	5
Batemans Bay - South	0-14	Home	1159
Batemans Bay - South	0-14	Visitor from ACT	6
Batemans Bay - South	0-14	Visitor from NSW	23
Batemans Bay - South	15-24	Home	668
Batemans Bay - South	15-24	Visitor from ACT	10
Batemans Bay - South	15-24	Visitor from NSW	24
Batemans Bay - South	25-34	Home	521
Batemans Bay - South	25-34	Visitor from ACT	5
Batemans Bay - South	25-34	Visitor from NSW	17
Batemans Bay - South	25-34	Visitor from VIC	5
Batemans Bay - South	35-44	Home	748
Batemans Bay - South	35-44	Visitor from ACT	10
Batemans Bay - South	35-44	Visitor from NSW	30
Batemans Bay - South	35-44	Visitor from VIC	9
Batemans Bay - South	45-54	Home	914
Batemans Bay - South	45-54	Visitor from ACT	12
Batemans Bay - South	45-54	Visitor from NSW	49
Batemans Bay - South	55-64	Home	1264
Batemans Bay - South	55-64	Visitor from ACT	15
Batemans Bay - South	55-64	Visitor from NSW	36
Batemans Bay - South	55-64	Visitor from TAS	4
Batemans Bay - South	55-64	Visitor from VIC	3
Batemans Bay - South	65-74	Home	1431
Batemans Bay - South	65-74	Visitor from ACT	30
Batemans Bay - South	65-74	Visitor from NSW	33
Batemans Bay - South	65-74	Visitor from SA	3
Batemans Bay - South	65-74	Visitor from VIC	14
Batemans Bay - South	65-74	Visitor same SA2	6
Batemans Bay - South	75-84	Home	757
Batemans Bay - South	75-84	Visitor from ACT	20
Batemans Bay - South	75-84	Visitor from NSW	18
Batemans Bay - South	75-84	Visitor from QLD	3
Batemans Bay - South	75-84	Visitor from VIC	7
Batemans Bay - South	85+	Home	319
Batemans Bay - South	85+	Visitor from NSW	7
Bega - Tathra	0-14	Home	1521
Bega - Tathra	0-14	Visitor from ACT	5
Bega - Tathra	0-14	Visitor from NSW	30
Bega - Tathra	0-14	Visitor from QLD	4
Bega - Tathra	0-14	Visitor from TAS	3
Bega - Tathra	0-14	Visitor from VIC	6
Bega - Tathra	0-14	Visitor same SA2	8
Bega - Tathra	15-24	Home	776
Bega - Tathra	15-24	Visitor from NSW	45
Bega - Tathra	15-24	Visitor from VIC	4
Bega - Tathra	25-34	Home	696
Bega - Tathra	25-34	Visitor from ACT	9
Bega - Tathra	25-34	Visitor from NSW	51
Bega - Tathra	25-34	Visitor from QLD	3
Bega - Tathra	25-34	Visitor from VIC	9
Bega - Tathra	35-44	Home	830
Bega - Tathra	35-44	Visitor from ACT	13
Bega - Tathra	35-44	Visitor from NSW	39
Bega - Tathra	35-44	Visitor from QLD	3
Bega - Tathra	35-44	Visitor from VIC	10
Bega - Tathra	45-54	Home	1079
Bega - Tathra	45-54	Visitor from ACT	4
Bega - Tathra	45-54	Visitor from NSW	29
Bega - Tathra	45-54	Visitor from SA	3
Bega - Tathra	45-54	Visitor from TAS	3
Bega - Tathra	45-54	Visitor from VIC	3
Bega - Tathra	55-64	Home	1210
Bega - Tathra	55-64	Visitor from ACT	9
Bega - Tathra	55-64	Visitor from NSW	66
Bega - Tathra	55-64	Visitor from QLD	3
Bega - Tathra	55-64	Visitor from VIC	24
Bega - Tathra	55-64	Visitor from WA	3
Bega - Tathra	55-64	Visitor same SA2	4
Bega - Tathra	65-74	Home	905
Bega - Tathra	65-74	Visitor from ACT	5
Bega - Tathra	65-74	Visitor from NSW	39
Bega - Tathra	65-74	Visitor from QLD	3
Bega - Tathra	65-74	Visitor from TAS	3
Bega - Tathra	65-74	Visitor from VIC	21
Bega - Tathra	65-74	Visitor same SA2	3
Bega - Tathra	75-84	Home	537
Bega - Tathra	75-84	Visitor from NSW	21
Bega - Tathra	75-84	Visitor from VIC	8
Bega - Tathra	85+	Home	241
Bega - Tathra	85+	Visitor from NSW	10
Bega-Eden Hinterland	0-14	Home	1399
Bega-Eden Hinterland	0-14	Visitor from ACT	3
Bega-Eden Hinterland	0-14	Visitor from NSW	32
Bega-Eden Hinterland	0-14	Visitor from QLD	3
Bega-Eden Hinterland	0-14	Visitor same SA2	6
Bega-Eden Hinterland	15-24	Home	717
Bega-Eden Hinterland	15-24	Visitor from NSW	29
Bega-Eden Hinterland	15-24	Visitor from VIC	8
Bega-Eden Hinterland	15-24	Visitor same SA2	6
Bega-Eden Hinterland	25-34	Home	526
Bega-Eden Hinterland	25-34	Visitor from ACT	3
Bega-Eden Hinterland	25-34	Visitor from NSW	40
Bega-Eden Hinterland	25-34	Visitor from QLD	3
Bega-Eden Hinterland	25-34	Visitor from VIC	3
Bega-Eden Hinterland	25-34	Visitor same SA2	4
Bega-Eden Hinterland	35-44	Home	742
Bega-Eden Hinterland	35-44	Visitor from ACT	3
Bega-Eden Hinterland	35-44	Visitor from NSW	25
Bega-Eden Hinterland	35-44	Visitor from VIC	3
Bega-Eden Hinterland	35-44	Visitor same SA2	3
Bega-Eden Hinterland	45-54	Home	1350
Bega-Eden Hinterland	45-54	Visitor from ACT	3
Bega-Eden Hinterland	45-54	Visitor from NSW	23
Bega-Eden Hinterland	55-64	Home	1791
Bega-Eden Hinterland	55-64	Visitor from ACT	6
Bega-Eden Hinterland	55-64	Visitor from NSW	54
Bega-Eden Hinterland	55-64	Visitor from NT	3
Bega-Eden Hinterland	55-64	Visitor from QLD	3
Bega-Eden Hinterland	55-64	Visitor from SA	3
Bega-Eden Hinterland	55-64	Visitor from VIC	12
Bega-Eden Hinterland	55-64	Visitor same SA2	4
Bega-Eden Hinterland	65-74	Home	1124
Bega-Eden Hinterland	65-74	Visitor from ACT	3
Bega-Eden Hinterland	65-74	Visitor from NSW	42
Bega-Eden Hinterland	65-74	Visitor from QLD	9
Bega-Eden Hinterland	65-74	Visitor from TAS	5
Bega-Eden Hinterland	65-74	Visitor from VIC	9
Bega-Eden Hinterland	75-84	Home	380
Bega-Eden Hinterland	75-84	Visitor from NSW	11
Bega-Eden Hinterland	75-84	Visitor from VIC	3
Bega-Eden Hinterland	85+	Home	98
Bega-Eden Hinterland	85+	Visitor from NSW	3
Broulee - Tomakin	0-14	Home	479
Broulee - Tomakin	0-14	Visitor from ACT	3
Broulee - Tomakin	0-14	Visitor from NSW	9
Broulee - Tomakin	0-14	Visitor from VIC	6
Broulee - Tomakin	15-24	Home	264
Broulee - Tomakin	15-24	Visitor from ACT	5
Broulee - Tomakin	15-24	Visitor from NSW	11
Broulee - Tomakin	25-34	Home	192
Broulee - Tomakin	25-34	Visitor from NSW	10
Broulee - Tomakin	35-44	Home	302
Broulee - Tomakin	35-44	Visitor from ACT	3
Broulee - Tomakin	35-44	Visitor from NSW	5
Broulee - Tomakin	45-54	Home	376
Broulee - Tomakin	45-54	Visitor from ACT	8
Broulee - Tomakin	45-54	Visitor from NSW	5
Broulee - Tomakin	45-54	Visitor from VIC	3
Broulee - Tomakin	55-64	Home	504
Broulee - Tomakin	55-64	Visitor from ACT	10
Broulee - Tomakin	55-64	Visitor from NSW	23
Broulee - Tomakin	55-64	Visitor from VIC	16
Broulee - Tomakin	55-64	Visitor same SA2	4
Broulee - Tomakin	65-74	Home	440
Broulee - Tomakin	65-74	Visitor from ACT	20
Broulee - Tomakin	65-74	Visitor from NSW	29
Broulee - Tomakin	65-74	Visitor from VIC	14
Broulee - Tomakin	65-74	Visitor same SA2	3
Broulee - Tomakin	75-84	Home	303
Broulee - Tomakin	75-84	Visitor from ACT	6
Broulee - Tomakin	75-84	Visitor from NSW	14
Broulee - Tomakin	75-84	Visitor from VIC	22
