SA2_NAME16	Age	Sex	persons
Queanbeyan West - Jerrabomberra	15-19	F	485
Queanbeyan West - Jerrabomberra	15-19	M	538
Queanbeyan West - Jerrabomberra	20-24	F	360
Queanbeyan West - Jerrabomberra	20-24	M	370
Queanbeyan West - Jerrabomberra	25-34	F	758
Queanbeyan West - Jerrabomberra	25-34	M	703
Queanbeyan West - Jerrabomberra	35-44	F	1023
Queanbeyan West - Jerrabomberra	35-44	M	884
Queanbeyan West - Jerrabomberra	45-54	F	1192
Queanbeyan West - Jerrabomberra	45-54	M	1192
Queanbeyan West - Jerrabomberra	55-64	F	646
Queanbeyan West - Jerrabomberra	55-64	M	658
Queanbeyan West - Jerrabomberra	65-74	F	286
Queanbeyan West - Jerrabomberra	65-74	M	310
Queanbeyan West - Jerrabomberra	75-84	F	132
Queanbeyan West - Jerrabomberra	75-84	M	120
Queanbeyan West - Jerrabomberra	85+	F	42
Queanbeyan West - Jerrabomberra	85+	M	26
Bombala	0-4	F	67
Bombala	0-4	M	71
Bombala	5-14	F	143
Bombala	5-14	M	122
Bombala	15-19	F	56
Bombala	15-19	M	67
Bombala	20-24	F	43
Bombala	20-24	M	61
Bombala	25-34	F	111
Bombala	25-34	M	114
Bombala	35-44	F	114
Bombala	35-44	M	118
Bombala	45-54	F	164
Bombala	45-54	M	169
Bombala	55-64	F	180
Bombala	55-64	M	211
Bombala	65-74	F	165
Bombala	65-74	M	173
Bombala	75-84	F	78
Bombala	75-84	M	74
Bombala	85+	F	60
Bombala	85+	M	28
Cooma	0-4	F	159
Cooma	0-4	M	169
Cooma	5-14	F	337
Cooma	5-14	M	404
Cooma	15-19	F	191
Cooma	15-19	M	206
Cooma	20-24	F	161
Cooma	20-24	M	191
Cooma	25-34	F	371
Cooma	25-34	M	392
Cooma	35-44	F	350
Cooma	35-44	M	399
Cooma	45-54	F	476
Cooma	45-54	M	462
Cooma	55-64	F	458
Cooma	55-64	M	450
Cooma	65-74	F	395
Cooma	65-74	M	389
Cooma	75-84	F	285
Cooma	75-84	M	245
Cooma	85+	F	160
Cooma	85+	M	77
Cooma Region	0-4	F	67
Cooma Region	0-4	M	62
Cooma Region	5-14	F	206
Cooma Region	5-14	M	223
Cooma Region	15-19	F	103
Cooma Region	15-19	M	110
Cooma Region	20-24	F	58
Cooma Region	20-24	M	41
Cooma Region	25-34	F	110
Cooma Region	25-34	M	113
Cooma Region	35-44	F	179
Cooma Region	35-44	M	176
Cooma Region	45-54	F	272
Cooma Region	45-54	M	275
Cooma Region	55-64	F	275
Cooma Region	55-64	M	289
Cooma Region	65-74	F	224
Cooma Region	65-74	M	251
Cooma Region	75-84	F	89
Cooma Region	75-84	M	121
Cooma Region	85+	F	27
Cooma Region	85+	M	27
Jindabyne - Berridale	0-4	F	134
Jindabyne - Berridale	0-4	M	178
Jindabyne - Berridale	5-14	F	447
Jindabyne - Berridale	5-14	M	486
Jindabyne - Berridale	15-19	F	166
Jindabyne - Berridale	15-19	M	220
Jindabyne - Berridale	20-24	F	201
Jindabyne - Berridale	20-24	M	277
Jindabyne - Berridale	25-34	F	437
Jindabyne - Berridale	25-34	M	527
Jindabyne - Berridale	35-44	F	485
Jindabyne - Berridale	35-44	M	505
Jindabyne - Berridale	45-54	F	541
Jindabyne - Berridale	45-54	M	545
Jindabyne - Berridale	55-64	F	408
Jindabyne - Berridale	55-64	M	507
Jindabyne - Berridale	65-74	F	271
Jindabyne - Berridale	65-74	M	326
Jindabyne - Berridale	75-84	F	102
Jindabyne - Berridale	75-84	M	126
Jindabyne - Berridale	85+	F	34
Jindabyne - Berridale	85+	M	40
Batemans Bay	0-4	F	194
Batemans Bay	0-4	M	161
Batemans Bay	5-14	F	429
Batemans Bay	5-14	M	456
Batemans Bay	15-19	F	167
Batemans Bay	15-19	M	189
Batemans Bay	20-24	F	130
Batemans Bay	20-24	M	150
Batemans Bay	25-34	F	327
Batemans Bay	25-34	M	332
Batemans Bay	35-44	F	376
Batemans Bay	35-44	M	351
Batemans Bay	45-54	F	426
Batemans Bay	45-54	M	440
Batemans Bay	55-64	F	642
Batemans Bay	55-64	M	607
Batemans Bay	65-74	F	666
Batemans Bay	65-74	M	644
Batemans Bay	75-84	F	356
Batemans Bay	75-84	M	350
Batemans Bay	85+	F	189
Batemans Bay	85+	M	106
Batemans Bay - South	0-4	F	175
Batemans Bay - South	0-4	M	170
Batemans Bay - South	5-14	F	418
Batemans Bay - South	5-14	M	432
Batemans Bay - South	15-19	F	201
Batemans Bay - South	15-19	M	218
Batemans Bay - South	20-24	F	145
Batemans Bay - South	20-24	M	137
Batemans Bay - South	25-34	F	291
Batemans Bay - South	25-34	M	292
Batemans Bay - South	35-44	F	436
Batemans Bay - South	35-44	M	356
Batemans Bay - South	45-54	F	517
Batemans Bay - South	45-54	M	486
Batemans Bay - South	55-64	F	752
Batemans Bay - South	55-64	M	614
Batemans Bay - South	65-74	F	806
Batemans Bay - South	65-74	M	751
Batemans Bay - South	75-84	F	424
Batemans Bay - South	75-84	M	394
Batemans Bay - South	85+	F	201
Batemans Bay - South	85+	M	141
Bega - Tathra	0-4	F	220
Bega - Tathra	0-4	M	247
Bega - Tathra	5-14	F	542
Bega - Tathra	5-14	M	550
Bega - Tathra	15-19	F	249
Bega - Tathra	15-19	M	255
Bega - Tathra	20-24	F	170
Bega - Tathra	20-24	M	189
Bega - Tathra	25-34	F	400
Bega - Tathra	25-34	M	360
Bega - Tathra	35-44	F	447
Bega - Tathra	35-44	M	437
Bega - Tathra	45-54	F	614
Bega - Tathra	45-54	M	545
Bega - Tathra	55-64	F	706
Bega - Tathra	55-64	M	659
Bega - Tathra	65-74	F	502
Bega - Tathra	65-74	M	490
Bega - Tathra	75-84	F	309
Bega - Tathra	75-84	M	284
Bega - Tathra	85+	F	162
Bega - Tathra	85+	M	84
Bega-Eden Hinterland	0-4	F	190
Bega-Eden Hinterland	0-4	M	179
Bega-Eden Hinterland	5-14	F	544
Bega-Eden Hinterland	5-14	M	547
Bega-Eden Hinterland	15-19	F	262
Bega-Eden Hinterland	15-19	M	283
Bega-Eden Hinterland	20-24	F	120
Bega-Eden Hinterland	20-24	M	145
Bega-Eden Hinterland	25-34	F	300
Bega-Eden Hinterland	25-34	M	295
Bega-Eden Hinterland	35-44	F	444
Bega-Eden Hinterland	35-44	M	349
Bega-Eden Hinterland	45-54	F	768
Bega-Eden Hinterland	45-54	M	709
Bega-Eden Hinterland	55-64	F	964
Bega-Eden Hinterland	55-64	M	981
Bega-Eden Hinterland	65-74	F	545
Bega-Eden Hinterland	65-74	M	665
Bega-Eden Hinterland	75-84	F	178
Bega-Eden Hinterland	75-84	M	233
Bega-Eden Hinterland	85+	F	55
Bega-Eden Hinterland	85+	M	45
Broulee - Tomakin	0-4	F	57
Broulee - Tomakin	0-4	M	67
Broulee - Tomakin	5-14	F	181
Broulee - Tomakin	5-14	M	194
Broulee - Tomakin	15-19	F	83
Broulee - Tomakin	15-19	M	83
Broulee - Tomakin	20-24	F	58
Broulee - Tomakin	20-24	M	56
Broulee - Tomakin	25-34	F	100
Broulee - Tomakin	25-34	M	112
Broulee - Tomakin	35-44	F	170
Broulee - Tomakin	35-44	M	165
Broulee - Tomakin	45-54	F	226
Broulee - Tomakin	45-54	M	186
Broulee - Tomakin	55-64	F	274
Broulee - Tomakin	55-64	M	274
Broulee - Tomakin	65-74	F	252
Broulee - Tomakin	65-74	M	242
Broulee - Tomakin	75-84	F	180
Broulee - Tomakin	75-84	M	158
Broulee - Tomakin	85+	F	98
Broulee - Tomakin	85+	M	59
Deua - Wadbilliga	45-54	F	3
Deua - Wadbilliga	45-54	M	3
Deua - Wadbilliga	55-64	F	4
Deua - Wadbilliga	65-74	F	3
Deua - Wadbilliga	65-74	M	3
Deua - Wadbilliga	85+	M	3
Eden	0-4	F	71
Eden	0-4	M	93
Eden	5-14	F	164
Eden	5-14	M	177
Eden	15-19	F	80
Eden	15-19	M	83
Eden	20-24	F	65
Eden	20-24	M	61
Eden	25-34	F	140
Eden	25-34	M	128
Eden	35-44	F	168
Eden	35-44	M	153
Eden	45-54	F	200
Eden	45-54	M	193
Eden	55-64	F	275
Eden	55-64	M	262
Eden	65-74	F	256
Eden	65-74	M	242
Eden	75-84	F	130
Eden	75-84	M	140
Eden	85+	F	84
Eden	85+	M	48
Eurobodalla Hinterland	0-4	F	65
Eurobodalla Hinterland	0-4	M	58
Eurobodalla Hinterland	5-14	F	174
Eurobodalla Hinterland	5-14	M	184
Eurobodalla Hinterland	15-19	F	101
Eurobodalla Hinterland	15-19	M	100
Eurobodalla Hinterland	20-24	F	61
Eurobodalla Hinterland	20-24	M	71
Eurobodalla Hinterland	25-34	F	100
Eurobodalla Hinterland	25-34	M	109
Eurobodalla Hinterland	35-44	F	159
Eurobodalla Hinterland	35-44	M	150
Eurobodalla Hinterland	45-54	F	294
Eurobodalla Hinterland	45-54	M	270
Eurobodalla Hinterland	55-64	F	330
Eurobodalla Hinterland	55-64	M	320
Eurobodalla Hinterland	65-74	F	240
Eurobodalla Hinterland	65-74	M	300
Eurobodalla Hinterland	75-84	F	75
Eurobodalla Hinterland	75-84	M	87
Eurobodalla Hinterland	85+	F	23
Eurobodalla Hinterland	85+	M	18
Merimbula - Tura Beach	0-4	F	185
Merimbula - Tura Beach	0-4	M	204
Merimbula - Tura Beach	5-14	F	510
Merimbula - Tura Beach	5-14	M	565
Merimbula - Tura Beach	15-19	F	246
Merimbula - Tura Beach	15-19	M	247
Merimbula - Tura Beach	20-24	F	192
Merimbula - Tura Beach	20-24	M	192
Merimbula - Tura Beach	25-34	F	393
Merimbula - Tura Beach	25-34	M	361
Merimbula - Tura Beach	35-44	F	501
Merimbula - Tura Beach	35-44	M	453
Merimbula - Tura Beach	45-54	F	726
Merimbula - Tura Beach	45-54	M	636
Merimbula - Tura Beach	55-64	F	953
Merimbula - Tura Beach	55-64	M	865
Merimbula - Tura Beach	65-74	F	970
Merimbula - Tura Beach	65-74	M	904
Merimbula - Tura Beach	75-84	F	586
Merimbula - Tura Beach	75-84	M	484
Merimbula - Tura Beach	85+	F	277
Merimbula - Tura Beach	85+	M	163
Moruya - Tuross Head	0-4	F	130
Moruya - Tuross Head	0-4	M	151
Moruya - Tuross Head	5-14	F	375
Moruya - Tuross Head	5-14	M	416
Moruya - Tuross Head	15-19	F	212
Moruya - Tuross Head	15-19	M	206
Moruya - Tuross Head	20-24	F	115
Moruya - Tuross Head	20-24	M	145
Moruya - Tuross Head	25-34	F	292
Moruya - Tuross Head	25-34	M	261
Moruya - Tuross Head	35-44	F	390
Moruya - Tuross Head	35-44	M	341
Moruya - Tuross Head	45-54	F	546
Moruya - Tuross Head	45-54	M	516
Moruya - Tuross Head	55-64	F	811
Moruya - Tuross Head	55-64	M	774
Moruya - Tuross Head	65-74	F	668
Moruya - Tuross Head	65-74	M	697
Moruya - Tuross Head	75-84	F	354
Moruya - Tuross Head	75-84	M	355
Moruya - Tuross Head	85+	F	118
Moruya - Tuross Head	85+	M	103
Narooma - Bermagui	0-4	F	169
Narooma - Bermagui	0-4	M	170
Narooma - Bermagui	5-14	F	359
Narooma - Bermagui	5-14	M	451
Narooma - Bermagui	15-19	F	172
Narooma - Bermagui	15-19	M	164
Narooma - Bermagui	20-24	F	119
Narooma - Bermagui	20-24	M	126
Narooma - Bermagui	25-34	F	272
Narooma - Bermagui	25-34	M	253
Narooma - Bermagui	35-44	F	372
Narooma - Bermagui	35-44	M	323
Narooma - Bermagui	45-54	F	546
Narooma - Bermagui	45-54	M	478
Narooma - Bermagui	55-64	F	1018
Narooma - Bermagui	55-64	M	881
Narooma - Bermagui	65-74	F	863
Narooma - Bermagui	65-74	M	970
Narooma - Bermagui	75-84	F	420
Narooma - Bermagui	75-84	M	435
Narooma - Bermagui	85+	F	253
Narooma - Bermagui	85+	M	156
Goulburn	0-4	F	707
Goulburn	0-4	M	731
Goulburn	5-14	F	1291
Goulburn	5-14	M	1421
Goulburn	15-19	F	649
Goulburn	15-19	M	711
Goulburn	20-24	F	606
Goulburn	20-24	M	792
Goulburn	25-34	F	1466
Goulburn	25-34	M	1535
Goulburn	35-44	F	1310
Goulburn	35-44	M	1448
Goulburn	45-54	F	1475
Goulburn	45-54	M	1484
Goulburn	55-64	F	1485
Goulburn	55-64	M	1373
Goulburn	65-74	F	1206
Goulburn	65-74	M	1139
Goulburn	75-84	F	803
Goulburn	75-84	M	599
Goulburn	85+	F	445
Goulburn	85+	M	223
Goulburn Region	0-4	F	282
Goulburn Region	0-4	M	358
Goulburn Region	5-14	F	764
Goulburn Region	5-14	M	840
Goulburn Region	15-19	F	356
Goulburn Region	15-19	M	378
Goulburn Region	20-24	F	212
Goulburn Region	20-24	M	276
Goulburn Region	25-34	F	532
Goulburn Region	25-34	M	481
Goulburn Region	35-44	F	699
Goulburn Region	35-44	M	671
Goulburn Region	45-54	F	977
Goulburn Region	45-54	M	986
Goulburn Region	55-64	F	990
Goulburn Region	55-64	M	1067
Goulburn Region	65-74	F	811
Goulburn Region	65-74	M	933
Goulburn Region	75-84	F	377
Goulburn Region	75-84	M	453
Goulburn Region	85+	F	126
Goulburn Region	85+	M	96
Yass	0-4	F	203
Yass	0-4	M	240
Yass	5-14	F	429
Yass	5-14	M	448
Yass	15-19	F	207
Yass	15-19	M	184
Yass	20-24	F	173
Yass	20-24	M	161
Yass	25-34	F	375
Yass	25-34	M	334
Yass	35-44	F	400
Yass	35-44	M	381
Yass	45-54	F	464
Yass	45-54	M	402
Yass	55-64	F	404
Yass	55-64	M	398
Yass	65-74	F	350
Yass	65-74	M	316
Yass	75-84	F	234
Yass	75-84	M	176
Yass	85+	F	145
Yass	85+	M	79
Yass Region	0-4	F	340
Yass Region	0-4	M	362
Yass Region	5-14	F	852
Yass Region	5-14	M	865
Yass Region	15-19	F	381
Yass Region	15-19	M	374
Yass Region	20-24	F	230
Yass Region	20-24	M	242
Yass Region	25-34	F	479
Yass Region	25-34	M	439
Yass Region	35-44	F	877
Yass Region	35-44	M	772
Yass Region	45-54	F	949
Yass Region	45-54	M	974
Yass Region	55-64	F	828
Yass Region	55-64	M	858
Yass Region	65-74	F	553
Yass Region	65-74	M	611
Yass Region	75-84	F	202
Yass Region	75-84	M	221
Yass Region	85+	F	51
Yass Region	85+	M	56
Young	0-4	F	344
Young	0-4	M	351
Young	5-14	F	759
Young	5-14	M	798
Young	15-19	F	354
Young	15-19	M	337
Young	20-24	F	287
Young	20-24	M	257
Young	25-34	F	557
Young	25-34	M	511
Young	35-44	F	613
Young	35-44	M	619
Young	45-54	F	686
Young	45-54	M	612
Young	55-64	F	647
Young	55-64	M	608
Young	65-74	F	613
Young	65-74	M	600
Young	75-84	F	407
Young	75-84	M	320
Young	85+	F	219
Young	85+	M	99
Young Region	0-4	F	175
Young Region	0-4	M	204
Young Region	5-14	F	419
Young Region	5-14	M	465
Young Region	15-19	F	197
Young Region	15-19	M	206
Young Region	20-24	F	173
Young Region	20-24	M	153
Young Region	25-34	F	313
Young Region	25-34	M	262
Young Region	35-44	F	362
Young Region	35-44	M	355
Young Region	45-54	F	550
Young Region	45-54	M	512
Young Region	55-64	F	550
Young Region	55-64	M	613
Young Region	65-74	F	531
Young Region	65-74	M	582
Young Region	75-84	F	250
Young Region	75-84	M	252
Young Region	85+	F	119
Young Region	85+	M	72
Avoca Beach - Copacabana	0-4	F	210
Avoca Beach - Copacabana	0-4	M	218
Avoca Beach - Copacabana	5-14	F	548
Avoca Beach - Copacabana	5-14	M	593
Avoca Beach - Copacabana	15-19	F	256
Avoca Beach - Copacabana	15-19	M	289
Avoca Beach - Copacabana	20-24	F	141
Avoca Beach - Copacabana	20-24	M	211
Avoca Beach - Copacabana	25-34	F	301
Avoca Beach - Copacabana	25-34	M	323
Avoca Beach - Copacabana	35-44	F	558
Avoca Beach - Copacabana	35-44	M	435
Avoca Beach - Copacabana	45-54	F	616
Avoca Beach - Copacabana	45-54	M	573
Avoca Beach - Copacabana	55-64	F	500
Avoca Beach - Copacabana	55-64	M	484
Avoca Beach - Copacabana	65-74	F	321
Avoca Beach - Copacabana	65-74	M	363
Avoca Beach - Copacabana	75-84	F	141
Avoca Beach - Copacabana	75-84	M	144
Avoca Beach - Copacabana	85+	F	46
Avoca Beach - Copacabana	85+	M	39
Box Head - MacMasters Beach	0-4	F	266
Box Head - MacMasters Beach	0-4	M	270
Box Head - MacMasters Beach	5-14	F	629
Box Head - MacMasters Beach	5-14	M	679
Box Head - MacMasters Beach	15-19	F	345
Box Head - MacMasters Beach	15-19	M	327
Box Head - MacMasters Beach	20-24	F	211
Box Head - MacMasters Beach	20-24	M	250
Box Head - MacMasters Beach	25-34	F	424
Box Head - MacMasters Beach	25-34	M	373
Box Head - MacMasters Beach	35-44	F	629
Box Head - MacMasters Beach	35-44	M	577
Box Head - MacMasters Beach	45-54	F	770
Box Head - MacMasters Beach	45-54	M	708
Box Head - MacMasters Beach	55-64	F	863
Box Head - MacMasters Beach	55-64	M	784
Box Head - MacMasters Beach	65-74	F	822
Box Head - MacMasters Beach	65-74	M	778
Box Head - MacMasters Beach	75-84	F	364
Box Head - MacMasters Beach	75-84	M	362
Box Head - MacMasters Beach	85+	F	135
Box Head - MacMasters Beach	85+	M	113
Calga - Kulnura	0-4	F	88
Calga - Kulnura	0-4	M	111
Calga - Kulnura	5-14	F	283
Calga - Kulnura	5-14	M	268
Calga - Kulnura	15-19	F	152
Calga - Kulnura	15-19	M	156
Calga - Kulnura	20-24	F	115
Calga - Kulnura	20-24	M	105
Calga - Kulnura	25-34	F	224
Calga - Kulnura	25-34	M	217
Calga - Kulnura	35-44	F	247
Calga - Kulnura	35-44	M	275
Calga - Kulnura	45-54	F	406
Calga - Kulnura	45-54	M	423
Calga - Kulnura	55-64	F	347
Calga - Kulnura	55-64	M	401
Calga - Kulnura	65-74	F	255
Calga - Kulnura	65-74	M	334
Calga - Kulnura	75-84	F	93
Calga - Kulnura	75-84	M	145
Calga - Kulnura	85+	F	31
Calga - Kulnura	85+	M	32
Erina - Green Point	0-4	F	291
Erina - Green Point	0-4	M	347
Erina - Green Point	5-14	F	811
Erina - Green Point	5-14	M	823
Erina - Green Point	15-19	F	390
Erina - Green Point	15-19	M	418
Erina - Green Point	20-24	F	304
Erina - Green Point	20-24	M	314
Erina - Green Point	25-34	F	561
Erina - Green Point	25-34	M	554
Erina - Green Point	35-44	F	756
Erina - Green Point	35-44	M	663
Erina - Green Point	45-54	F	942
Erina - Green Point	45-54	M	847
Erina - Green Point	55-64	F	980
Erina - Green Point	55-64	M	865
Erina - Green Point	65-74	F	994
Erina - Green Point	65-74	M	773
Erina - Green Point	75-84	F	831
Erina - Green Point	75-84	M	563
Erina - Green Point	85+	F	590
Erina - Green Point	85+	M	331
Gosford - Springfield	0-4	F	513
Gosford - Springfield	0-4	M	622
Gosford - Springfield	5-14	F	985
Gosford - Springfield	5-14	M	990
Gosford - Springfield	15-19	F	465
Gosford - Springfield	15-19	M	473
Gosford - Springfield	20-24	F	595
Gosford - Springfield	20-24	M	594
Gosford - Springfield	25-34	F	1417
Gosford - Springfield	25-34	M	1447
Gosford - Springfield	35-44	F	1244
Gosford - Springfield	35-44	M	1202
Gosford - Springfield	45-54	F	1263
Gosford - Springfield	45-54	M	1225
Gosford - Springfield	55-64	F	1234
Gosford - Springfield	55-64	M	1134
Gosford - Springfield	65-74	F	933
Gosford - Springfield	65-74	M	820
Gosford - Springfield	75-84	F	641
Gosford - Springfield	75-84	M	422
Gosford - Springfield	85+	F	400
Gosford - Springfield	85+	M	193
Kariong	0-4	F	222
Kariong	0-4	M	216
Kariong	5-14	F	483
Kariong	5-14	M	492
Kariong	15-19	F	270
Kariong	15-19	M	298
Kariong	20-24	F	200
Kariong	20-24	M	272
Kariong	25-34	F	352
Kariong	25-34	M	375
Kariong	35-44	F	478
Kariong	35-44	M	468
Kariong	45-54	F	500
Kariong	45-54	M	476
Kariong	55-64	F	339
Kariong	55-64	M	362
Kariong	65-74	F	171
Kariong	65-74	M	163
Kariong	75-84	F	108
Kariong	75-84	M	90
Kariong	85+	F	33
Kariong	85+	M	18
Kincumber - Picketts Valley	0-4	F	196
Kincumber - Picketts Valley	0-4	M	170
Kincumber - Picketts Valley	5-14	F	431
Kincumber - Picketts Valley	5-14	M	452
Kincumber - Picketts Valley	15-19	F	205
Kincumber - Picketts Valley	15-19	M	203
Kincumber - Picketts Valley	20-24	F	161
Kincumber - Picketts Valley	20-24	M	192
Kincumber - Picketts Valley	25-34	F	322
Kincumber - Picketts Valley	25-34	M	331
Kincumber - Picketts Valley	35-44	F	409
Kincumber - Picketts Valley	35-44	M	382
Kincumber - Picketts Valley	45-54	F	469
Kincumber - Picketts Valley	45-54	M	390
Kincumber - Picketts Valley	55-64	F	481
Kincumber - Picketts Valley	55-64	M	389
Kincumber - Picketts Valley	65-74	F	498
Kincumber - Picketts Valley	65-74	M	378
Kincumber - Picketts Valley	75-84	F	479
Kincumber - Picketts Valley	75-84	M	275
Kincumber - Picketts Valley	85+	F	310
Kincumber - Picketts Valley	85+	M	178
Narara	0-4	F	216
Narara	0-4	M	212
Narara	5-14	F	427
Narara	5-14	M	460
Narara	15-19	F	205
Narara	15-19	M	241
Narara	20-24	F	223
Narara	20-24	M	202
Narara	25-34	F	397
Narara	25-34	M	406
Narara	35-44	F	438
Narara	35-44	M	440
Narara	45-54	F	519
Narara	45-54	M	438
Narara	55-64	F	504
Narara	55-64	M	407
Narara	65-74	F	296
Narara	65-74	M	297
Narara	75-84	F	127
Narara	75-84	M	98
Narara	85+	F	50
Narara	85+	M	38
Niagara Park - Lisarow	0-4	F	243
Niagara Park - Lisarow	0-4	M	246
Niagara Park - Lisarow	5-14	F	564
Niagara Park - Lisarow	5-14	M	620
Niagara Park - Lisarow	15-19	F	283
Niagara Park - Lisarow	15-19	M	297
Niagara Park - Lisarow	20-24	F	228
Niagara Park - Lisarow	20-24	M	240
Niagara Park - Lisarow	25-34	F	432
Niagara Park - Lisarow	25-34	M	427
Niagara Park - Lisarow	35-44	F	516
Niagara Park - Lisarow	35-44	M	516
Niagara Park - Lisarow	45-54	F	645
Niagara Park - Lisarow	45-54	M	582
Niagara Park - Lisarow	55-64	F	520
Niagara Park - Lisarow	55-64	M	519
Niagara Park - Lisarow	65-74	F	346
Niagara Park - Lisarow	65-74	M	314
Niagara Park - Lisarow	75-84	F	177
Niagara Park - Lisarow	75-84	M	127
Niagara Park - Lisarow	85+	F	112
Niagara Park - Lisarow	85+	M	67
Point Clare - Koolewong	0-4	F	179
Point Clare - Koolewong	0-4	M	167
Point Clare - Koolewong	5-14	F	369
Point Clare - Koolewong	5-14	M	404
Point Clare - Koolewong	15-19	F	183
Point Clare - Koolewong	15-19	M	156
Point Clare - Koolewong	20-24	F	139
Point Clare - Koolewong	20-24	M	129
Point Clare - Koolewong	25-34	F	301
Point Clare - Koolewong	25-34	M	317
Point Clare - Koolewong	35-44	F	408
Point Clare - Koolewong	35-44	M	393
Point Clare - Koolewong	45-54	F	483
Point Clare - Koolewong	45-54	M	424
Point Clare - Koolewong	55-64	F	410
Point Clare - Koolewong	55-64	M	396
Point Clare - Koolewong	65-74	F	375
Point Clare - Koolewong	65-74	M	345
Point Clare - Koolewong	75-84	F	241
Point Clare - Koolewong	75-84	M	217
Point Clare - Koolewong	85+	F	101
Point Clare - Koolewong	85+	M	62
Saratoga - Davistown	0-4	F	219
Saratoga - Davistown	0-4	M	238
Saratoga - Davistown	5-14	F	444
Saratoga - Davistown	5-14	M	462
Saratoga - Davistown	15-19	F	220
Saratoga - Davistown	15-19	M	190
Saratoga - Davistown	20-24	F	177
Saratoga - Davistown	20-24	M	169
Saratoga - Davistown	25-34	F	358
Saratoga - Davistown	25-34	M	347
Saratoga - Davistown	35-44	F	432
Saratoga - Davistown	35-44	M	421
Saratoga - Davistown	45-54	F	493
Saratoga - Davistown	45-54	M	430
Saratoga - Davistown	55-64	F	459
Saratoga - Davistown	55-64	M	439
Saratoga - Davistown	65-74	F	428
Saratoga - Davistown	65-74	M	382
