SA2_NAME16	CountryOfBirth	Sex	persons
Queanbeyan - East	ZWE	F	9
Queanbeyan - East	ZWE	M	4
Queanbeyan Region		F	918
Queanbeyan Region		M	1044
Queanbeyan Region	AUS	F	6423
Queanbeyan Region	AUS	M	6620
Queanbeyan Region	BIH	M	3
Queanbeyan Region	CAN	F	24
Queanbeyan Region	CAN	M	5
Queanbeyan Region	CHL	F	6
Queanbeyan Region	CHL	M	7
Queanbeyan Region	CHN	F	15
Queanbeyan Region	CHN	M	8
Queanbeyan Region	DEU	F	39
Queanbeyan Region	DEU	M	47
Queanbeyan Region	EGY	M	3
Queanbeyan Region	FJI	F	3
Queanbeyan Region	FJI	M	7
Queanbeyan Region	FRA	F	6
Queanbeyan Region	FRA	M	7
Queanbeyan Region	GBR	F	410
Queanbeyan Region	GBR	M	393
Queanbeyan Region	GRC	F	3
Queanbeyan Region	GRC	M	4
Queanbeyan Region	HKG	F	5
Queanbeyan Region	HKG	M	8
Queanbeyan Region	HRV	F	8
Queanbeyan Region	HRV	M	17
Queanbeyan Region	IDN	F	5
Queanbeyan Region	IDN	M	3
Queanbeyan Region	IND	F	38
Queanbeyan Region	IND	M	41
Queanbeyan Region	IRL	F	11
Queanbeyan Region	IRL	M	17
Queanbeyan Region	IRN	M	3
Queanbeyan Region	IRQ	M	4
Queanbeyan Region	ITA	F	31
Queanbeyan Region	ITA	M	42
Queanbeyan Region	JPN	F	3
Queanbeyan Region	KOR	F	4
Queanbeyan Region	KOR	M	6
Queanbeyan Region	LKA	F	5
Queanbeyan Region	LKA	M	11
Queanbeyan Region	MKD	F	7
Queanbeyan Region	MKD	M	12
Queanbeyan Region	MLT	F	9
Queanbeyan Region	MLT	M	7
Queanbeyan Region	MMR	F	6
Queanbeyan Region	MMR	M	3
Queanbeyan Region	MUS	F	3
Queanbeyan Region	MYS	F	18
Queanbeyan Region	MYS	M	18
Queanbeyan Region	NLD	F	24
Queanbeyan Region	NLD	M	23
Queanbeyan Region	NPL	F	3
Queanbeyan Region	NPL	M	3
Queanbeyan Region	NZL	F	100
Queanbeyan Region	NZL	M	93
Queanbeyan Region	PAK	F	3
Queanbeyan Region	PHL	F	35
Queanbeyan Region	PHL	M	21
Queanbeyan Region	PNG	F	8
Queanbeyan Region	PNG	M	17
Queanbeyan Region	POL	F	10
Queanbeyan Region	POL	M	10
Queanbeyan Region	SGP	F	12
Queanbeyan Region	SGP	M	5
Queanbeyan Region	THA	F	10
Queanbeyan Region	THA	M	7
Queanbeyan Region	TUR	M	4
Queanbeyan Region	TWN	F	4
Queanbeyan Region	USA	F	51
Queanbeyan Region	USA	M	53
Queanbeyan Region	VNM	F	3
Queanbeyan Region	VNM	M	3
Queanbeyan Region	ZAF	F	37
Queanbeyan Region	ZAF	M	37
Queanbeyan Region	ZWE	F	3
Queanbeyan Region	ZWE	M	5
Queanbeyan West - Jerrabomberra		F	399
Queanbeyan West - Jerrabomberra		M	383
Queanbeyan West - Jerrabomberra	AUS	F	5108
Queanbeyan West - Jerrabomberra	AUS	M	5005
Queanbeyan West - Jerrabomberra	BGD	M	3
Queanbeyan West - Jerrabomberra	BIH	F	3
Queanbeyan West - Jerrabomberra	BIH	M	5
Queanbeyan West - Jerrabomberra	CAN	F	18
Queanbeyan West - Jerrabomberra	CAN	M	16
Queanbeyan West - Jerrabomberra	CHL	F	4
Queanbeyan West - Jerrabomberra	CHL	M	4
Queanbeyan West - Jerrabomberra	CHN	F	26
Queanbeyan West - Jerrabomberra	CHN	M	21
Queanbeyan West - Jerrabomberra	DEU	F	28
Queanbeyan West - Jerrabomberra	DEU	M	31
Queanbeyan West - Jerrabomberra	FJI	F	25
Queanbeyan West - Jerrabomberra	FJI	M	17
Queanbeyan West - Jerrabomberra	FRA	F	3
Queanbeyan West - Jerrabomberra	FRA	M	8
Queanbeyan West - Jerrabomberra	GBR	F	209
Queanbeyan West - Jerrabomberra	GBR	M	259
Queanbeyan West - Jerrabomberra	GRC	F	5
Queanbeyan West - Jerrabomberra	GRC	M	7
Queanbeyan West - Jerrabomberra	HKG	F	9
Queanbeyan West - Jerrabomberra	HRV	F	11
Queanbeyan West - Jerrabomberra	HRV	M	21
Queanbeyan West - Jerrabomberra	IDN	F	14
Queanbeyan West - Jerrabomberra	IDN	M	3
Queanbeyan West - Jerrabomberra	IND	F	45
Queanbeyan West - Jerrabomberra	IND	M	47
Queanbeyan West - Jerrabomberra	IRL	F	17
Queanbeyan West - Jerrabomberra	IRL	M	11
Queanbeyan West - Jerrabomberra	IRN	F	6
Queanbeyan West - Jerrabomberra	IRN	M	7
Queanbeyan West - Jerrabomberra	ITA	F	38
Queanbeyan West - Jerrabomberra	ITA	M	36
Queanbeyan West - Jerrabomberra	JPN	F	3
Queanbeyan West - Jerrabomberra	JPN	M	3
Queanbeyan West - Jerrabomberra	LBN	F	7
Queanbeyan West - Jerrabomberra	LKA	F	15
Queanbeyan West - Jerrabomberra	LKA	M	16
Queanbeyan West - Jerrabomberra	MKD	F	57
Queanbeyan West - Jerrabomberra	MKD	M	63
Queanbeyan West - Jerrabomberra	MLT	F	6
Queanbeyan West - Jerrabomberra	MLT	M	5
Queanbeyan West - Jerrabomberra	MYS	F	21
Queanbeyan West - Jerrabomberra	MYS	M	7
Queanbeyan West - Jerrabomberra	NLD	F	14
Queanbeyan West - Jerrabomberra	NLD	M	11
Queanbeyan West - Jerrabomberra	NPL	F	3
Queanbeyan West - Jerrabomberra	NPL	M	3
Queanbeyan West - Jerrabomberra	NZL	F	87
Queanbeyan West - Jerrabomberra	NZL	M	102
Queanbeyan West - Jerrabomberra	PAK	F	5
Queanbeyan West - Jerrabomberra	PAK	M	6
Queanbeyan West - Jerrabomberra	PHL	F	40
Queanbeyan West - Jerrabomberra	PHL	M	28
Queanbeyan West - Jerrabomberra	PNG	F	12
Queanbeyan West - Jerrabomberra	PNG	M	6
Queanbeyan West - Jerrabomberra	POL	F	8
Queanbeyan West - Jerrabomberra	POL	M	7
Queanbeyan West - Jerrabomberra	SGP	F	8
Queanbeyan West - Jerrabomberra	SGP	M	4
Queanbeyan West - Jerrabomberra	THA	F	13
Queanbeyan West - Jerrabomberra	THA	M	11
Queanbeyan West - Jerrabomberra	TUR	F	6
Queanbeyan West - Jerrabomberra	TUR	M	10
Queanbeyan West - Jerrabomberra	USA	F	36
Queanbeyan West - Jerrabomberra	USA	M	53
Queanbeyan West - Jerrabomberra	VNM	F	11
Queanbeyan West - Jerrabomberra	VNM	M	6
Queanbeyan West - Jerrabomberra	ZAF	F	29
Queanbeyan West - Jerrabomberra	ZAF	M	37
Queanbeyan West - Jerrabomberra	ZWE	F	4
Queanbeyan West - Jerrabomberra	ZWE	M	4
Bombala		F	130
Bombala		M	121
Bombala	AUS	F	966
Bombala	AUS	M	1015
Bombala	DEU	F	5
Bombala	DEU	M	6
Bombala	FJI	F	3
Bombala	GBR	F	26
Bombala	GBR	M	37
Bombala	HRV	F	3
Bombala	IRL	F	9
Bombala	KOR	F	8
Bombala	KOR	M	6
Bombala	NLD	F	5
Bombala	NZL	F	9
Bombala	NZL	M	14
Bombala	PHL	F	3
Bombala	USA	F	7
Bombala	USA	M	3
Cooma		F	380
Cooma		M	400
Cooma	AUS	F	2541
Cooma	AUS	M	2584
Cooma	CAN	F	3
Cooma	CAN	M	6
Cooma	CHN	F	18
Cooma	CHN	M	15
Cooma	DEU	F	46
Cooma	DEU	M	44
Cooma	FJI	M	5
Cooma	FRA	F	3
Cooma	FRA	M	3
Cooma	GBR	F	107
Cooma	GBR	M	116
Cooma	GRC	F	6
Cooma	GRC	M	4
Cooma	HKG	F	3
Cooma	HKG	M	7
Cooma	HRV	F	4
Cooma	HRV	M	3
Cooma	IDN	F	13
Cooma	IDN	M	8
Cooma	IND	F	6
Cooma	IND	M	14
Cooma	IRL	F	6
Cooma	IRL	M	3
Cooma	ITA	F	24
Cooma	ITA	M	25
Cooma	KOR	F	4
Cooma	LBN	F	6
Cooma	LBN	M	9
Cooma	LKA	F	8
Cooma	LKA	M	13
Cooma	MYS	F	11
Cooma	MYS	M	3
Cooma	NLD	F	32
Cooma	NLD	M	14
Cooma	NZL	F	49
Cooma	NZL	M	50
Cooma	PAK	F	3
Cooma	PAK	M	5
Cooma	PHL	F	18
Cooma	PHL	M	3
Cooma	POL	F	8
Cooma	POL	M	4
Cooma	SGP	F	3
Cooma	SGP	M	3
Cooma	THA	F	12
Cooma	THA	M	3
Cooma	TUR	F	3
Cooma	TWN	F	6
Cooma	TWN	M	6
Cooma	USA	F	9
Cooma	USA	M	8
Cooma	VNM	F	3
Cooma	VNM	M	16
Cooma	ZAF	F	6
Cooma	ZAF	M	7
Cooma Region		F	210
Cooma Region		M	221
Cooma Region	AUS	F	1213
Cooma Region	AUS	M	1294
Cooma Region	CAN	M	4
Cooma Region	CHN	F	3
Cooma Region	DEU	F	13
Cooma Region	DEU	M	18
Cooma Region	FJI	F	3
Cooma Region	FRA	F	3
Cooma Region	FRA	M	3
Cooma Region	GBR	F	88
Cooma Region	GBR	M	84
Cooma Region	HRV	F	3
Cooma Region	IDN	M	3
Cooma Region	IND	M	3
Cooma Region	IRL	F	3
Cooma Region	ITA	F	4
Cooma Region	ITA	M	4
Cooma Region	LBN	M	3
Cooma Region	NLD	F	4
Cooma Region	NLD	M	5
Cooma Region	NZL	F	16
Cooma Region	NZL	M	15
Cooma Region	POL	F	3
Cooma Region	POL	M	3
Cooma Region	THA	F	4
Cooma Region	USA	F	8
Cooma Region	USA	M	6
Cooma Region	ZAF	F	3
Cooma Region	ZAF	M	14
Jindabyne - Berridale		F	352
Jindabyne - Berridale		M	446
Jindabyne - Berridale	AUS	F	2475
Jindabyne - Berridale	AUS	M	2875
Jindabyne - Berridale	CAN	F	24
Jindabyne - Berridale	CAN	M	14
Jindabyne - Berridale	CHN	F	6
Jindabyne - Berridale	CHN	M	7
Jindabyne - Berridale	DEU	F	23
Jindabyne - Berridale	DEU	M	29
Jindabyne - Berridale	FRA	F	8
Jindabyne - Berridale	FRA	M	4
Jindabyne - Berridale	GBR	F	143
Jindabyne - Berridale	GBR	M	163
Jindabyne - Berridale	HKG	F	3
Jindabyne - Berridale	HKG	M	12
Jindabyne - Berridale	IDN	F	3
Jindabyne - Berridale	IDN	M	4
Jindabyne - Berridale	IND	M	3
Jindabyne - Berridale	IRL	F	4
Jindabyne - Berridale	IRL	M	4
Jindabyne - Berridale	ITA	M	15
Jindabyne - Berridale	JPN	F	6
Jindabyne - Berridale	KOR	F	3
Jindabyne - Berridale	KOR	M	4
Jindabyne - Berridale	MKD	M	4
Jindabyne - Berridale	MLT	F	5
Jindabyne - Berridale	MYS	F	4
Jindabyne - Berridale	MYS	M	3
Jindabyne - Berridale	NLD	F	6
Jindabyne - Berridale	NLD	M	9
Jindabyne - Berridale	NZL	F	57
Jindabyne - Berridale	NZL	M	51
Jindabyne - Berridale	PHL	F	9
Jindabyne - Berridale	PHL	M	7
Jindabyne - Berridale	PNG	F	3
Jindabyne - Berridale	PNG	M	3
Jindabyne - Berridale	POL	F	7
Jindabyne - Berridale	POL	M	4
Jindabyne - Berridale	THA	F	15
Jindabyne - Berridale	THA	M	11
Jindabyne - Berridale	TUR	F	4
Jindabyne - Berridale	TUR	M	3
Jindabyne - Berridale	TWN	F	26
Jindabyne - Berridale	TWN	M	12
Jindabyne - Berridale	USA	F	12
Jindabyne - Berridale	USA	M	19
Jindabyne - Berridale	ZAF	F	11
Jindabyne - Berridale	ZAF	M	4
Jindabyne - Berridale	ZWE	M	3
Batemans Bay		F	392
Batemans Bay		M	369
Batemans Bay	AUS	F	3000
Batemans Bay	AUS	M	2955
Batemans Bay	BGD	F	3
Batemans Bay	CAN	F	9
Batemans Bay	CAN	M	3
Batemans Bay	CHN	F	3
Batemans Bay	CHN	M	10
Batemans Bay	DEU	F	34
Batemans Bay	DEU	M	28
Batemans Bay	FRA	F	6
Batemans Bay	FRA	M	6
Batemans Bay	GBR	F	264
Batemans Bay	GBR	M	201
Batemans Bay	GRC	F	10
Batemans Bay	GRC	M	16
Batemans Bay	HKG	F	3
Batemans Bay	HRV	F	11
Batemans Bay	HRV	M	9
Batemans Bay	IDN	F	8
Batemans Bay	IDN	M	3
Batemans Bay	IND	F	6
Batemans Bay	IND	M	11
Batemans Bay	IRL	F	9
Batemans Bay	IRL	M	10
Batemans Bay	ITA	F	13
Batemans Bay	ITA	M	19
Batemans Bay	KOR	F	3
Batemans Bay	KOR	M	5
Batemans Bay	LBN	M	3
Batemans Bay	MLT	F	11
Batemans Bay	MLT	M	9
Batemans Bay	MYS	F	5
Batemans Bay	MYS	M	3
Batemans Bay	NLD	F	18
Batemans Bay	NLD	M	22
Batemans Bay	NZL	F	57
Batemans Bay	NZL	M	59
Batemans Bay	PHL	F	25
Batemans Bay	PNG	F	3
Batemans Bay	POL	F	5
Batemans Bay	POL	M	6
Batemans Bay	THA	F	3
Batemans Bay	THA	M	3
Batemans Bay	USA	F	5
Batemans Bay	USA	M	9
Batemans Bay	VNM	F	3
Batemans Bay	ZAF	F	11
Batemans Bay	ZAF	M	11
Batemans Bay	ZWE	F	3
Batemans Bay - South		F	445
Batemans Bay - South		M	436
Batemans Bay - South	AUS	F	3340
Batemans Bay - South	AUS	M	3015
Batemans Bay - South	CAN	F	9
Batemans Bay - South	CAN	M	3
Batemans Bay - South	CHL	F	3
Batemans Bay - South	CHL	M	3
Batemans Bay - South	CHN	F	7
Batemans Bay - South	CHN	M	8
Batemans Bay - South	DEU	F	32
Batemans Bay - South	DEU	M	27
Batemans Bay - South	EGY	M	4
Batemans Bay - South	FJI	F	4
Batemans Bay - South	FJI	M	5
Batemans Bay - South	FRA	F	6
Batemans Bay - South	GBR	F	271
Batemans Bay - South	GBR	M	241
Batemans Bay - South	GRC	F	4
Batemans Bay - South	GRC	M	11
Batemans Bay - South	HKG	F	3
Batemans Bay - South	HRV	F	23
Batemans Bay - South	HRV	M	23
Batemans Bay - South	IDN	F	4
Batemans Bay - South	IND	F	8
Batemans Bay - South	IND	M	7
Batemans Bay - South	IRL	F	9
Batemans Bay - South	IRL	M	11
Batemans Bay - South	ITA	F	10
Batemans Bay - South	ITA	M	20
Batemans Bay - South	JPN	F	4
Batemans Bay - South	LKA	F	3
Batemans Bay - South	LKA	M	5
Batemans Bay - South	MKD	F	3
Batemans Bay - South	MKD	M	4
Batemans Bay - South	MLT	F	3
Batemans Bay - South	MLT	M	10
Batemans Bay - South	MUS	F	3
Batemans Bay - South	MUS	M	3
Batemans Bay - South	MYS	F	6
Batemans Bay - South	MYS	M	3
Batemans Bay - South	NLD	F	25
Batemans Bay - South	NLD	M	23
Batemans Bay - South	NZL	F	59
Batemans Bay - South	NZL	M	54
Batemans Bay - South	PHL	F	34
Batemans Bay - South	PHL	M	4
Batemans Bay - South	PNG	F	3
Batemans Bay - South	PNG	M	4
Batemans Bay - South	POL	F	6
Batemans Bay - South	POL	M	3
Batemans Bay - South	SGP	F	3
Batemans Bay - South	THA	F	3
Batemans Bay - South	USA	F	6
Batemans Bay - South	USA	M	11
Batemans Bay - South	VNM	F	5
Batemans Bay - South	VNM	M	3
Batemans Bay - South	ZAF	F	19
Batemans Bay - South	ZAF	M	26
Batemans Bay - South	ZWE	F	3
Bega - Tathra		F	423
Bega - Tathra		M	412
Bega - Tathra	AUS	F	3539
Bega - Tathra	AUS	M	3365
Bega - Tathra	CAN	F	11
Bega - Tathra	CAN	M	3
Bega - Tathra	CHL	F	7
Bega - Tathra	CHN	F	3
Bega - Tathra	CHN	M	3
Bega - Tathra	DEU	F	22
Bega - Tathra	DEU	M	20
Bega - Tathra	FJI	F	3
Bega - Tathra	FRA	F	3
Bega - Tathra	GBR	F	132
Bega - Tathra	GBR	M	148
Bega - Tathra	IDN	F	5
Bega - Tathra	IND	F	12
Bega - Tathra	IND	M	3
Bega - Tathra	IRL	F	10
Bega - Tathra	IRL	M	9
Bega - Tathra	ITA	M	3
Bega - Tathra	JPN	F	3
Bega - Tathra	JPN	M	3
Bega - Tathra	MLT	F	4
Bega - Tathra	MYS	F	4
Bega - Tathra	MYS	M	3
Bega - Tathra	NLD	F	24
Bega - Tathra	NLD	M	21
Bega - Tathra	NPL	M	3
Bega - Tathra	NZL	F	42
Bega - Tathra	NZL	M	37
Bega - Tathra	PHL	F	31
Bega - Tathra	PHL	M	12
Bega - Tathra	THA	F	12
Bega - Tathra	THA	M	7
Bega - Tathra	USA	F	20
Bega - Tathra	USA	M	11
Bega - Tathra	VNM	F	3
Bega - Tathra	ZAF	F	9
Bega - Tathra	ZAF	M	7
Bega-Eden Hinterland		F	415
Bega-Eden Hinterland		M	454
Bega-Eden Hinterland	AUS	F	3496
Bega-Eden Hinterland	AUS	M	3505
Bega-Eden Hinterland	CAN	F	4
Bega-Eden Hinterland	CAN	M	8
Bega-Eden Hinterland	CHL	F	5
Bega-Eden Hinterland	CHN	F	3
Bega-Eden Hinterland	DEU	F	30
Bega-Eden Hinterland	DEU	M	39
Bega-Eden Hinterland	FJI	F	4
Bega-Eden Hinterland	FRA	M	3
Bega-Eden Hinterland	GBR	F	217
Bega-Eden Hinterland	GBR	M	246
Bega-Eden Hinterland	HKG	M	3
Bega-Eden Hinterland	HRV	F	4
Bega-Eden Hinterland	IDN	F	3
Bega-Eden Hinterland	IDN	M	5
Bega-Eden Hinterland	IND	F	4
Bega-Eden Hinterland	IRL	F	5
Bega-Eden Hinterland	IRL	M	15
Bega-Eden Hinterland	ITA	M	17
Bega-Eden Hinterland	JPN	F	3
Bega-Eden Hinterland	MLT	M	7
Bega-Eden Hinterland	MYS	M	3
Bega-Eden Hinterland	NLD	F	23
Bega-Eden Hinterland	NLD	M	20
Bega-Eden Hinterland	NZL	F	64
Bega-Eden Hinterland	NZL	M	57
Bega-Eden Hinterland	PHL	F	14
Bega-Eden Hinterland	PNG	F	6
Bega-Eden Hinterland	PNG	M	5
Bega-Eden Hinterland	POL	F	3
Bega-Eden Hinterland	POL	M	4
Bega-Eden Hinterland	THA	F	9
Bega-Eden Hinterland	USA	F	14
Bega-Eden Hinterland	USA	M	23
Bega-Eden Hinterland	VNM	F	4
Bega-Eden Hinterland	VNM	M	3
Bega-Eden Hinterland	ZAF	F	14
Bega-Eden Hinterland	ZAF	M	11
Broulee - Tomakin		F	161
Broulee - Tomakin		M	164
Broulee - Tomakin	AUS	F	1332
Broulee - Tomakin	AUS	M	1269
Broulee - Tomakin	CAN	M	3
Broulee - Tomakin	CHL	F	3
Broulee - Tomakin	CHN	F	3
Broulee - Tomakin	DEU	F	29
Broulee - Tomakin	DEU	M	10
Broulee - Tomakin	FRA	F	3
Broulee - Tomakin	GBR	F	92
Broulee - Tomakin	GBR	M	108
Broulee - Tomakin	HRV	F	9
Broulee - Tomakin	HRV	M	3
Broulee - Tomakin	IND	F	4
Broulee - Tomakin	IRL	F	3
Broulee - Tomakin	ITA	F	4
Broulee - Tomakin	ITA	M	3
Broulee - Tomakin	MUS	M	3
Broulee - Tomakin	NLD	F	9
Broulee - Tomakin	NLD	M	12
Broulee - Tomakin	NZL	F	15
Broulee - Tomakin	NZL	M	13
Broulee - Tomakin	PHL	F	3
Broulee - Tomakin	SGP	M	4
Broulee - Tomakin	THA	F	3
Broulee - Tomakin	USA	F	9
Broulee - Tomakin	ZAF	F	6
Broulee - Tomakin	ZAF	M	5
Deua - Wadbilliga		F	3
Deua - Wadbilliga	AUS	F	11
Deua - Wadbilliga	AUS	M	7
Eden		F	202
Eden		M	186
Eden	AUS	F	1284
Eden	AUS	M	1244
Eden	CAN	F	3
Eden	CHN	F	7
Eden	DEU	F	14
Eden	DEU	M	7
Eden	FRA	M	3
Eden	GBR	F	55
Eden	GBR	M	62
Eden	GRC	F	3
Eden	GRC	M	3
Eden	HRV	M	3
