STE_NAME16	Age.min	Sex	persons
Northern Territory	49	F	1477
Northern Territory	49	M	1638
Northern Territory	50	F	1598
Northern Territory	50	M	1660
Northern Territory	51	F	1303
Northern Territory	51	M	1471
Northern Territory	52	F	1394
Northern Territory	52	M	1525
Northern Territory	53	F	1433
Northern Territory	53	M	1554
Northern Territory	54	F	1421
Northern Territory	54	M	1484
Northern Territory	55	F	1379
Northern Territory	55	M	1521
Northern Territory	56	F	1298
Northern Territory	56	M	1365
Northern Territory	57	F	1242
Northern Territory	57	M	1304
Northern Territory	58	F	1225
Northern Territory	58	M	1218
Northern Territory	59	F	1142
Northern Territory	59	M	1188
Northern Territory	60	F	1162
Northern Territory	60	M	1262
Northern Territory	61	F	1010
Northern Territory	61	M	1162
Northern Territory	62	F	987
Northern Territory	62	M	1045
Northern Territory	63	F	903
Northern Territory	63	M	1056
Northern Territory	64	F	838
Northern Territory	64	M	979
Northern Territory	65	F	836
Northern Territory	65	M	893
Northern Territory	66	F	736
Northern Territory	66	M	853
Northern Territory	67	F	653
Northern Territory	67	M	789
Northern Territory	68	F	587
Northern Territory	68	M	718
Northern Territory	69	F	551
Northern Territory	69	M	749
Northern Territory	70	F	521
Northern Territory	70	M	572
Northern Territory	71	F	399
Northern Territory	71	M	520
Northern Territory	72	F	388
Northern Territory	72	M	428
Northern Territory	73	F	344
Northern Territory	73	M	384
Northern Territory	74	F	339
Northern Territory	74	M	402
Northern Territory	75	F	314
Northern Territory	75	M	385
Northern Territory	76	F	285
Northern Territory	76	M	335
Northern Territory	77	F	194
Northern Territory	77	M	210
Northern Territory	78	F	214
Northern Territory	78	M	223
Northern Territory	79	F	188
Northern Territory	79	M	170
Northern Territory	80	F	688
Northern Territory	80	M	569
Northern Territory	85	F	378
Northern Territory	90	M	78
Northern Territory	95	F	35
Northern Territory	95	M	18
Australian Capital Territory	0	F	2460
Australian Capital Territory	0	M	2663
Australian Capital Territory	1	F	2638
Australian Capital Territory	1	M	2840
Australian Capital Territory	2	F	2565
Australian Capital Territory	2	M	2819
Australian Capital Territory	3	F	2669
Australian Capital Territory	3	M	2755
Australian Capital Territory	4	F	2561
Australian Capital Territory	4	M	2817
Australian Capital Territory	5	F	2510
Australian Capital Territory	5	M	2745
Australian Capital Territory	6	F	2579
Australian Capital Territory	6	M	2791
Australian Capital Territory	7	F	2439
Australian Capital Territory	7	M	2651
Australian Capital Territory	8	F	2393
Australian Capital Territory	8	M	2557
Australian Capital Territory	9	F	2309
Australian Capital Territory	9	M	2476
Australian Capital Territory	10	F	2340
Australian Capital Territory	10	M	2519
Australian Capital Territory	11	F	2217
Australian Capital Territory	11	M	2263
Australian Capital Territory	12	F	2121
Australian Capital Territory	12	M	2254
Australian Capital Territory	13	F	2063
Australian Capital Territory	13	M	2251
Australian Capital Territory	14	F	2096
Australian Capital Territory	14	M	2112
Australian Capital Territory	15	F	2103
Australian Capital Territory	15	M	2205
Australian Capital Territory	16	F	2154
Australian Capital Territory	16	M	2202
Australian Capital Territory	17	F	2296
Australian Capital Territory	17	M	2341
Australian Capital Territory	18	F	2631
Australian Capital Territory	18	M	2643
Australian Capital Territory	19	F	2956
Australian Capital Territory	19	M	2967
Australian Capital Territory	20	F	2961
Australian Capital Territory	20	M	3044
Australian Capital Territory	21	F	3061
Australian Capital Territory	21	M	3168
Australian Capital Territory	22	F	3175
Australian Capital Territory	22	M	3211
Australian Capital Territory	23	F	3228
Australian Capital Territory	23	M	3274
Australian Capital Territory	24	F	3138
Australian Capital Territory	24	M	3161
Australian Capital Territory	25	F	3281
Australian Capital Territory	25	M	3276
Australian Capital Territory	26	F	3322
Australian Capital Territory	26	M	3192
Australian Capital Territory	27	F	3317
Australian Capital Territory	27	M	3196
Australian Capital Territory	28	F	3317
Australian Capital Territory	28	M	3220
Australian Capital Territory	29	F	3300
Australian Capital Territory	29	M	3061
Australian Capital Territory	30	F	3394
Australian Capital Territory	30	M	3289
Australian Capital Territory	31	F	3487
Australian Capital Territory	31	M	3200
Australian Capital Territory	32	F	3497
Australian Capital Territory	32	M	3420
Australian Capital Territory	33	F	3316
Australian Capital Territory	33	M	3316
Australian Capital Territory	34	F	3445
Australian Capital Territory	34	M	3260
Australian Capital Territory	35	F	3277
Australian Capital Territory	35	M	3238
Australian Capital Territory	36	F	3172
Australian Capital Territory	36	M	3017
Australian Capital Territory	37	F	3013
Australian Capital Territory	37	M	3072
Australian Capital Territory	38	F	2843
Australian Capital Territory	38	M	2843
Australian Capital Territory	39	F	2866
Australian Capital Territory	39	M	2842
Australian Capital Territory	40	F	2739
Australian Capital Territory	40	M	2776
Australian Capital Territory	41	F	2784
Australian Capital Territory	41	M	2811
Australian Capital Territory	42	F	2841
Australian Capital Territory	42	M	2795
Australian Capital Territory	43	F	2946
Australian Capital Territory	43	M	2722
Australian Capital Territory	44	F	2980
Australian Capital Territory	44	M	2816
Australian Capital Territory	45	F	2974
Australian Capital Territory	45	M	2923
Australian Capital Territory	46	F	2730
Australian Capital Territory	46	M	2743
Australian Capital Territory	47	F	2771
Australian Capital Territory	47	M	2571
Australian Capital Territory	48	F	2513
Australian Capital Territory	48	M	2544
Australian Capital Territory	49	F	2404
Australian Capital Territory	49	M	2382
Australian Capital Territory	50	F	2598
Australian Capital Territory	50	M	2374
Australian Capital Territory	51	F	2480
Australian Capital Territory	51	M	2289
Australian Capital Territory	52	F	2556
Australian Capital Territory	52	M	2379
Australian Capital Territory	53	F	2391
Australian Capital Territory	53	M	2398
Australian Capital Territory	54	F	2564
Australian Capital Territory	54	M	2410
Australian Capital Territory	55	F	2445
Australian Capital Territory	55	M	2331
Australian Capital Territory	56	F	2368
Australian Capital Territory	56	M	2244
Australian Capital Territory	57	F	2314
Australian Capital Territory	57	M	2112
Australian Capital Territory	58	F	2272
Australian Capital Territory	58	M	2097
Australian Capital Territory	59	F	2164
Australian Capital Territory	59	M	2009
Australian Capital Territory	60	F	2164
Australian Capital Territory	60	M	1955
Australian Capital Territory	61	F	2040
Australian Capital Territory	61	M	1796
Australian Capital Territory	62	F	1914
Australian Capital Territory	62	M	1832
Australian Capital Territory	63	F	1976
Australian Capital Territory	63	M	1820
Australian Capital Territory	64	F	1939
Australian Capital Territory	64	M	1715
Australian Capital Territory	65	F	1875
Australian Capital Territory	65	M	1651
Australian Capital Territory	66	F	1760
Australian Capital Territory	66	M	1684
Australian Capital Territory	67	F	1792
Australian Capital Territory	67	M	1606
Australian Capital Territory	68	F	1791
Australian Capital Territory	68	M	1587
Australian Capital Territory	69	F	1860
Australian Capital Territory	69	M	1678
Australian Capital Territory	70	F	1468
Australian Capital Territory	70	M	1410
Australian Capital Territory	71	F	1366
Australian Capital Territory	71	M	1182
Australian Capital Territory	72	F	1307
Australian Capital Territory	72	M	1107
Australian Capital Territory	73	F	1159
Australian Capital Territory	73	M	1013
Australian Capital Territory	74	F	1136
Australian Capital Territory	74	M	1020
Australian Capital Territory	75	F	1064
Australian Capital Territory	75	M	854
Australian Capital Territory	76	F	948
Australian Capital Territory	76	M	858
Australian Capital Territory	77	F	896
Australian Capital Territory	77	M	793
Australian Capital Territory	78	F	869
Australian Capital Territory	78	M	744
Australian Capital Territory	79	F	848
Australian Capital Territory	79	M	644
Australian Capital Territory	80	F	3292
Australian Capital Territory	80	M	2541
Australian Capital Territory	85	F	2252
Australian Capital Territory	90	M	621
Australian Capital Territory	95	F	287
Australian Capital Territory	95	M	135
Australian Capital Territory	100	F	39
Australian Capital Territory	100	M	14
Other Territories	0	F	27
Other Territories	0	M	15
Other Territories	1	F	24
Other Territories	1	M	26
Other Territories	2	F	25
Other Territories	2	M	33
Other Territories	3	F	21
Other Territories	3	M	28
Other Territories	4	F	27
Other Territories	4	M	35
Other Territories	5	F	26
Other Territories	5	M	32
Other Territories	6	F	28
Other Territories	6	M	30
Other Territories	7	F	28
Other Territories	7	M	30
Other Territories	8	F	27
Other Territories	8	M	29
Other Territories	9	F	22
Other Territories	9	M	32
Other Territories	10	F	31
Other Territories	10	M	33
Other Territories	11	F	24
Other Territories	11	M	19
Other Territories	12	F	25
Other Territories	12	M	17
Other Territories	13	F	26
Other Territories	13	M	22
Other Territories	14	F	26
Other Territories	14	M	28
Other Territories	15	F	22
Other Territories	15	M	14
Other Territories	16	F	20
Other Territories	16	M	25
Other Territories	17	F	21
Other Territories	17	M	22
Other Territories	18	F	13
Other Territories	18	M	26
Other Territories	19	F	21
Other Territories	19	M	16
Other Territories	20	F	8
Other Territories	20	M	23
Other Territories	21	F	11
Other Territories	21	M	23
Other Territories	22	F	11
Other Territories	22	M	35
Other Territories	23	F	20
Other Territories	23	M	29
Other Territories	24	F	18
Other Territories	24	M	28
Other Territories	25	F	11
Other Territories	25	M	25
Other Territories	26	F	15
Other Territories	26	M	27
Other Territories	27	F	24
Other Territories	27	M	23
Other Territories	28	F	24
Other Territories	28	M	43
Other Territories	29	F	26
Other Territories	29	M	38
Other Territories	30	F	23
Other Territories	30	M	38
Other Territories	31	F	30
Other Territories	31	M	34
Other Territories	32	F	36
Other Territories	32	M	27
Other Territories	33	F	31
Other Territories	33	M	37
Other Territories	34	F	23
Other Territories	34	M	36
Other Territories	35	F	31
Other Territories	35	M	41
Other Territories	36	F	22
Other Territories	36	M	29
Other Territories	37	F	35
Other Territories	37	M	51
Other Territories	38	F	26
Other Territories	38	M	28
Other Territories	39	F	27
Other Territories	39	M	35
Other Territories	40	F	28
Other Territories	40	M	33
Other Territories	41	F	28
Other Territories	41	M	28
Other Territories	42	F	26
Other Territories	42	M	38
Other Territories	43	F	43
Other Territories	43	M	33
Other Territories	44	F	31
Other Territories	44	M	41
Other Territories	45	F	33
Other Territories	45	M	45
Other Territories	46	F	33
Other Territories	46	M	37
Other Territories	47	F	43
Other Territories	47	M	26
Other Territories	48	F	25
Other Territories	48	M	25
Other Territories	49	F	23
Other Territories	49	M	34
Other Territories	50	F	40
Other Territories	50	M	39
Other Territories	51	F	35
Other Territories	51	M	42
Other Territories	52	F	33
Other Territories	52	M	36
Other Territories	53	F	28
Other Territories	53	M	41
Other Territories	54	F	42
Other Territories	54	M	53
Other Territories	55	F	37
Other Territories	55	M	33
Other Territories	56	F	38
Other Territories	56	M	47
Other Territories	57	F	38
Other Territories	57	M	35
Other Territories	58	F	37
Other Territories	58	M	40
Other Territories	59	F	37
Other Territories	59	M	36
Other Territories	60	F	38
Other Territories	60	M	37
Other Territories	61	F	31
Other Territories	61	M	29
Other Territories	62	F	31
Other Territories	62	M	37
Other Territories	63	F	31
Other Territories	63	M	32
Other Territories	64	F	28
Other Territories	64	M	29
Other Territories	65	F	27
Other Territories	65	M	40
Other Territories	66	F	32
Other Territories	66	M	45
Other Territories	67	F	27
Other Territories	67	M	27
Other Territories	68	F	12
Other Territories	68	M	25
Other Territories	69	F	17
Other Territories	69	M	28
Other Territories	70	F	24
Other Territories	70	M	24
Other Territories	71	F	20
Other Territories	71	M	20
Other Territories	72	F	12
Other Territories	72	M	20
Other Territories	73	F	17
Other Territories	73	M	26
Other Territories	74	F	12
Other Territories	74	M	10
Other Territories	75	F	14
Other Territories	75	M	20
Other Territories	76	F	9
Other Territories	76	M	10
Other Territories	77	F	15
Other Territories	77	M	22
Other Territories	78	F	14
Other Territories	78	M	10
Other Territories	79	F	6
Other Territories	79	M	3
Other Territories	80	F	38
Other Territories	80	M	26
Other Territories	85	F	16
Other Territories	90	M	3
Other Territories	95	F	3
