STE_NAME16	CoupleFamily	HasChild	HasChildUnder15	MortgageRepayment.min	families_in_occupied_private_dwellings_being_purchased
Australian Capital Territory	0	1	1	28800	96
Australian Capital Territory	0	1	1	31200	199
Australian Capital Territory	0	1	1	36000	193
Australian Capital Territory	0	1	1	48000	65
Australian Capital Territory	0	1	1	60000	42
Australian Capital Territory	1	0	0	0	570
Australian Capital Territory	1	0	0	1800	148
Australian Capital Territory	1	0	0	3600	244
Australian Capital Territory	1	0	0	5400	179
Australian Capital Territory	1	0	0	7200	304
Australian Capital Territory	1	0	0	9600	429
Australian Capital Territory	1	0	0	12000	547
Australian Capital Territory	1	0	0	14400	587
Australian Capital Territory	1	0	0	16800	728
Australian Capital Territory	1	0	0	19200	923
Australian Capital Territory	1	0	0	21600	834
Australian Capital Territory	1	0	0	24000	1517
Australian Capital Territory	1	0	0	26400	766
Australian Capital Territory	1	0	0	28800	563
Australian Capital Territory	1	0	0	31200	1261
Australian Capital Territory	1	0	0	36000	1460
Australian Capital Territory	1	0	0	48000	525
Australian Capital Territory	1	0	0	60000	330
Australian Capital Territory	1	1	0	0	309
Australian Capital Territory	1	1	0	1800	89
Australian Capital Territory	1	1	0	3600	150
Australian Capital Territory	1	1	0	5400	118
Australian Capital Territory	1	1	0	7200	227
Australian Capital Territory	1	1	0	9600	276
Australian Capital Territory	1	1	0	12000	359
Australian Capital Territory	1	1	0	14400	356
Australian Capital Territory	1	1	0	16800	341
Australian Capital Territory	1	1	0	19200	441
Australian Capital Territory	1	1	0	21600	356
Australian Capital Territory	1	1	0	24000	797
Australian Capital Territory	1	1	0	26400	294
Australian Capital Territory	1	1	0	28800	245
Australian Capital Territory	1	1	0	31200	647
Australian Capital Territory	1	1	0	36000	915
Australian Capital Territory	1	1	0	48000	377
Australian Capital Territory	1	1	0	60000	269
Australian Capital Territory	1	1	1	0	439
Australian Capital Territory	1	1	1	1800	99
Australian Capital Territory	1	1	1	3600	168
Australian Capital Territory	1	1	1	5400	178
Australian Capital Territory	1	1	1	7200	266
Australian Capital Territory	1	1	1	9600	431
Australian Capital Territory	1	1	1	12000	649
Australian Capital Territory	1	1	1	14400	820
Australian Capital Territory	1	1	1	16800	1081
Australian Capital Territory	1	1	1	19200	1405
Australian Capital Territory	1	1	1	21600	1468
Australian Capital Territory	1	1	1	24000	2720
Australian Capital Territory	1	1	1	26400	1608
Australian Capital Territory	1	1	1	28800	1288
Australian Capital Territory	1	1	1	31200	2793
Australian Capital Territory	1	1	1	36000	3680
Australian Capital Territory	1	1	1	48000	1175
Australian Capital Territory	1	1	1	60000	797
Other Territories	0	1	0	12000	3
Other Territories	0	1	0	19200	4
Other Territories	0	1	1	19200	3
Other Territories	0	1	1	24000	3
Other Territories	0	1	1	36000	3
Other Territories	1	0	0	0	8
Other Territories	1	0	0	1800	3
Other Territories	1	0	0	3600	3
Other Territories	1	0	0	5400	3
Other Territories	1	0	0	7200	3
Other Territories	1	0	0	9600	11
Other Territories	1	0	0	12000	11
Other Territories	1	0	0	14400	11
Other Territories	1	0	0	16800	11
Other Territories	1	0	0	19200	11
Other Territories	1	0	0	21600	6
Other Territories	1	0	0	26400	3
Other Territories	1	0	0	31200	3
Other Territories	1	0	0	36000	3
Other Territories	1	1	0	16800	3
Other Territories	1	1	0	24000	4
Other Territories	1	1	0	26400	3
Other Territories	1	1	0	36000	5
Other Territories	1	1	1	0	3
Other Territories	1	1	1	5400	3
Other Territories	1	1	1	7200	4
Other Territories	1	1	1	9600	4
Other Territories	1	1	1	12000	15
Other Territories	1	1	1	14400	10
Other Territories	1	1	1	16800	9
Other Territories	1	1	1	19200	16
Other Territories	1	1	1	21600	6
Other Territories	1	1	1	24000	11
Other Territories	1	1	1	26400	3
Other Territories	1	1	1	28800	3
Other Territories	1	1	1	31200	6
Other Territories	1	1	1	36000	6
Other Territories	1	1	1	48000	3
