LGA_CODE_2016,M_SE_Europe_nfd_0_4,M_SE_Europe_nfd_5_14,M_SE_Europe_nfd_15_24,M_SE_Europe_nfd_25_44,M_SE_Europe_nfd_45_54,M_SE_Europe_nfd_55_64,M_SE_Europe_nfd_65_74,M_SE_Europe_nfd_75_84,M_SE_Europe_nfd_85ov,M_SE_Europe_nfd_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_FYROM_0_4,M_FYROM_5_14,M_FYROM_15_24,M_FYROM_25_44,M_FYROM_45_54,M_FYROM_55_64,M_FYROM_65_74,M_FYROM_75_84,M_FYROM_85ov,M_FYROM_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot
LGA53150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,7,3,3,3,0,28,0,3,3,0,0,0,0,0,0,4,0,0,0,4,8,0,3,0,0,13,0,0,0,0,5,0,3,0,0,11,0,6,0,10,14,12,9,11,6,70,11,11,18,77,40,33,19,27,19,254,173,470,409,806,611,523,306,182,63,3539,0,0,0,0,0,0,0,0,0,0,152,453,375,575,427,354,182,121,40,2685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,12,0,0,0,0,0,0,0,0,0,0
LGA53220,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,15,0,0,0,8,4,0,0,0,0,10,0,0,0,3,0,0,0,0,0,8,0,4,0,29,18,9,0,0,0,60,0,0,3,62,23,10,4,0,0,107,37,38,101,873,283,162,20,0,0,1513,322,506,568,3667,1190,672,127,11,0,7060,0,0,0,0,0,0,0,0,0,0,245,399,323,921,268,154,50,3,3,2366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
LGA53290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,11,3,0,0,0,0,21,0,0,0,9,3,9,8,3,4,34,64,96,122,236,160,121,93,43,11,944,480,1020,917,1650,1092,896,683,329,96,7165,0,0,0,0,0,0,0,0,0,0,386,866,665,1223,690,634,463,264,106,5285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
LGA53360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,5,0,0,0,6,0,3,0,0,0,16,10,17,21,54,25,17,11,6,0,151,101,195,134,417,224,177,137,43,3,1428,0,0,0,0,0,0,0,0,0,0,90,144,93,298,129,94,67,14,3,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA53430,0,0,0,3,4,0,9,8,0,28,0,0,0,12,0,4,0,0,0,18,0,0,0,7,0,0,0,0,0,7,0,3,4,3,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,8,0,3,4,37,18,17,17,3,0,103,0,0,4,3,0,0,0,0,0,13,0,0,3,18,15,9,10,3,0,57,0,0,0,24,3,9,4,0,0,39,3,11,33,162,72,89,54,36,10,470,46,72,95,438,207,180,137,92,49,1316,737,1317,1362,4228,2074,1899,1333,747,260,13965,0,0,0,0,0,0,0,0,0,0,689,1085,1178,2458,1250,1136,759,373,176,9101,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,10,7,3,0,26,0,0,0,4,0,0,0,0,0,4,0,3,3,45,23,10,3,0,0,89,0,0,0,15,6,5,3,0,0,30
LGA53570,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,11,0,0,0,3,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,0,0,4,0,8,0,0,3,8,4,8,6,3,0,39,11,29,31,63,42,61,51,23,11,326,136,316,234,525,370,469,434,185,38,2702,0,0,0,0,0,0,0,0,0,0,108,259,149,324,203,249,219,86,25,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA53640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,8,6,21,24,17,9,4,0,86,46,75,62,172,102,111,60,21,7,654,0,0,0,0,0,0,0,0,0,0,41,70,33,110,49,67,25,13,4,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,8,9,14,12,11,10,4,0,60,28,70,34,112,77,78,66,39,14,515,0,0,0,0,0,0,0,0,0,0,40,60,32,85,54,54,39,25,17,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53780,0,0,0,7,0,4,10,3,0,34,7,58,65,395,88,43,19,10,0,679,3,0,8,143,0,3,0,0,0,161,11,55,76,77,12,3,0,3,0,233,0,0,0,0,3,3,0,0,0,10,3,0,7,39,18,5,4,0,0,72,0,19,12,41,29,35,11,4,0,157,0,10,12,89,51,40,7,0,3,219,0,3,0,22,18,29,21,10,3,106,3,22,36,93,52,26,9,0,0,238,37,244,301,700,322,179,119,71,24,2004,206,367,393,1061,469,392,271,165,80,3407,4426,8323,8418,18853,7612,5885,4060,1874,554,60000,4,26,151,210,47,22,8,3,0,467,3799,5438,4441,7284,2967,2597,1801,811,336,29468,0,19,21,119,12,5,5,0,0,183,0,0,5,13,8,4,3,4,0,39,3,0,4,63,22,26,5,0,0,119,0,9,0,18,10,5,3,0,0,47,0,0,6,21,16,8,12,0,0,63
LGA53800,0,0,0,0,0,0,3,0,0,3,0,10,3,12,3,0,0,0,0,24,0,0,0,10,0,0,0,0,0,11,3,4,8,0,0,0,0,0,0,20,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,14,5,4,3,0,0,30,0,0,3,12,3,11,4,0,0,28,0,0,4,8,8,3,4,0,0,27,0,8,8,16,13,4,0,0,0,53,3,17,23,44,38,16,24,18,3,180,98,198,187,417,273,254,161,110,29,1740,1291,2739,2481,4720,2794,2368,1638,867,275,19167,0,0,0,0,0,0,0,0,0,0,1152,2324,2014,3640,1983,1722,1093,644,247,14822,0,3,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,16,7,3,0,0,0,31,0,0,0,0,0,3,0,0,0,3
LGA53920,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,13,24,31,72,26,27,4,3,0,199,152,297,273,500,160,132,65,17,4,1599,0,0,0,0,0,0,0,0,0,0,145,245,227,441,146,115,43,18,4,1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA53990,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,8,0,0,11,31,0,0,0,0,0,37,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,3,3,0,22,0,0,0,3,0,0,0,0,0,3,0,0,3,0,6,4,3,0,0,18,0,3,10,15,18,16,8,0,0,67,0,10,11,30,13,21,17,4,4,108,55,126,119,286,175,147,123,65,5,1103,956,2110,1608,3241,1856,1642,1203,552,121,13284,0,0,0,0,0,0,0,0,0,0,802,1655,1134,2472,1260,1138,737,342,101,9650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
LGA54060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,3,0,0,9,4,16,10,32,28,24,30,9,13,158,66,253,169,311,250,289,269,136,51,1799,0,0,0,0,0,0,0,0,0,0,87,184,110,281,178,231,197,85,27,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,9,3,26,13,17,11,5,0,87,42,79,46,153,92,102,59,24,8,615,0,0,0,0,0,0,0,0,0,0,29,64,15,90,65,55,30,11,3,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54170,0,0,0,12,9,15,8,7,0,56,0,3,3,32,10,10,20,3,0,85,0,0,9,33,5,3,3,0,0,51,14,12,33,21,4,3,0,0,0,84,0,0,0,6,22,24,11,4,3,70,0,0,0,14,3,3,0,0,0,24,11,48,49,64,65,42,31,6,3,323,0,0,5,54,28,28,16,5,0,141,5,33,49,108,92,76,61,22,9,452,0,10,95,166,173,116,57,14,6,639,25,126,265,596,365,353,218,94,27,2069,146,305,410,988,525,506,326,138,74,3409,4499,10654,10754,18847,11335,10152,6919,2516,863,76539,0,3,5,18,11,8,6,0,0,44,3894,7826,6764,10409,5536,5216,3271,1370,770,45061,3,0,0,12,5,3,0,0,0,24,0,0,0,8,13,16,3,3,0,49,0,4,4,3,6,0,0,3,0,23,3,28,22,94,43,40,15,9,0,249,0,3,3,10,8,10,9,0,0,41
LGA54200,0,0,0,4,11,3,3,3,0,17,0,5,0,25,9,3,11,0,0,62,0,0,4,12,0,3,0,0,0,14,0,6,10,9,3,4,0,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,3,0,0,0,10,0,7,12,15,18,22,8,0,3,80,0,3,0,14,0,5,0,0,0,20,0,0,3,15,18,16,15,9,0,77,0,17,27,42,36,33,15,6,0,167,3,45,43,130,97,79,67,38,16,524,98,158,185,500,228,250,199,148,58,1812,1815,3868,3751,7303,3967,3335,2695,1353,366,28458,0,11,37,49,3,5,3,3,0,109,1588,3170,2700,4653,2213,1992,1422,695,217,18649,0,10,3,46,0,3,3,0,0,71,0,0,0,3,4,0,0,0,0,6,0,0,0,4,0,0,0,0,0,4,0,4,6,15,4,10,4,5,3,46,0,0,0,5,8,0,3,0,0,17
LGA54280,0,0,0,3,0,3,0,0,0,11,0,0,0,14,4,0,0,0,0,21,0,0,0,3,0,0,0,0,0,3,0,9,9,6,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,7,0,5,0,14,7,3,0,0,0,24,0,0,3,3,3,0,0,0,0,10,0,0,0,6,5,7,3,0,0,22,3,17,25,55,36,22,3,0,0,156,7,30,23,113,36,24,21,8,0,254,141,173,166,587,273,241,100,30,4,1716,1324,2177,2009,5059,2262,1748,794,251,49,15675,0,0,0,3,0,0,0,0,0,3,1103,1616,1285,2861,1131,835,367,202,61,9454,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,3,3,14,4,6,0,0,0,29,0,0,0,3,3,3,0,0,0,8
LGA54310,0,0,0,0,0,0,0,0,0,3,3,0,0,15,9,0,0,0,0,26,0,3,0,9,0,0,0,0,0,9,3,4,11,3,0,0,0,0,0,25,0,0,0,3,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,3,3,3,12,4,0,3,0,0,28,0,0,0,3,5,3,0,0,0,13,0,0,0,5,0,3,0,0,0,8,0,4,8,22,14,0,0,0,0,53,6,7,7,82,29,19,3,0,0,149,79,146,161,799,313,159,43,6,0,1703,1038,1755,1312,4782,1742,991,263,45,15,11943,0,0,0,3,0,0,0,0,0,3,880,1246,814,2321,729,359,93,21,0,6468,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,3,4,11,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3
LGA54340,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,15,19,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,3,0,0,16,16,43,33,72,49,48,29,13,3,301,135,307,274,491,303,294,178,104,32,2124,0,0,3,6,0,0,0,0,0,14,98,210,139,303,167,165,122,86,44,1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA54410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,7,12,11,6,8,5,8,66,27,85,47,117,102,84,80,49,17,616,0,0,0,0,0,0,0,0,0,0,27,68,47,83,67,63,49,37,22,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,17,7,3,4,0,0,47,32,45,20,80,58,36,32,11,3,318,0,0,0,0,0,0,0,0,0,0,17,28,13,58,29,18,21,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,7,11,6,18,22,8,10,11,3,102,87,127,71,213,164,148,112,65,22,1005,0,0,0,0,0,0,0,0,0,0,65,120,55,166,105,104,72,43,23,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
LGA54620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,8,3,3,3,12,8,7,8,5,0,39,31,44,28,130,76,74,62,25,5,478,0,0,0,0,0,0,0,0,0,0,24,46,22,75,44,42,20,17,8,301,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,0,0,0,19,11,30,10,42,35,44,22,7,4,217,0,0,0,0,0,0,0,0,0,0,16,22,12,33,18,26,16,12,4,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,11,7,4,5,3,3,37,31,43,32,99,72,54,45,25,8,403,0,0,0,0,0,0,0,0,0,0,27,49,20,75,47,43,24,14,5,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54830,0,0,0,3,3,3,6,0,0,16,0,8,5,39,9,3,3,0,0,66,0,0,3,13,0,0,0,0,0,14,3,5,8,3,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,7,4,7,3,15,13,16,6,0,0,64,0,0,11,15,12,6,0,0,0,43,0,0,3,8,12,5,10,4,0,39,0,14,14,56,20,10,0,0,0,121,11,35,65,276,82,51,57,22,5,604,112,179,181,521,202,157,124,70,16,1560,1759,2742,2674,6983,2423,1653,1078,536,123,19970,0,0,0,3,0,0,0,0,0,4,1472,1916,1639,3343,1040,768,439,181,64,10858,0,0,0,28,0,0,0,0,0,33,0,0,3,5,3,0,4,0,0,17,0,0,0,7,0,0,0,0,0,9,0,3,6,19,3,5,0,0,0,32,0,0,0,10,4,9,3,0,0,29
LGA54900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,20,3,17,9,0,0,67,54,83,38,184,97,115,63,27,5,663,0,0,0,0,0,0,0,0,0,0,39,86,34,116,66,59,39,24,10,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA54970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,10,3,0,3,0,0,23,4,3,10,75,36,22,4,4,0,156,22,40,65,342,165,106,34,14,0,790,0,0,0,0,0,0,0,0,0,0,22,49,35,85,41,23,6,3,3,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
