SED_CODE_2016,South_Africa_Before_1946,South_Africa_1946_1955,South_Africa_1956_1965,South_Africa_1966_1975,South_Africa_1976_1985,South_Africa_1986_1995,South_Africa_1996_2005,South_Africa_2006_2010,South_Africa_2011,South_Africa_2012,South_Africa_2013,South_Africa_2014,South_Africa_2015,South_Africa_2016,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1946,Sri_Lanka_1946_1955,Sri_Lanka_1956_1965,Sri_Lanka_1966_1975,Sri_Lanka_1976_1985,Sri_Lanka_1986_1995,Sri_Lanka_1996_2005,Sri_Lanka_2006_2010,Sri_Lanka_2011,Sri_Lanka_2012,Sri_Lanka_2013,Sri_Lanka_2014,Sri_Lanka_2015,Sri_Lanka_2016,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1946,Thailand_1946_1955,Thailand_1956_1965,Thailand_1966_1975,Thailand_1976_1985,Thailand_1986_1995,Thailand_1996_2005,Thailand_2006_2010,Thailand_2011,Thailand_2012,Thailand_2013,Thailand_2014,Thailand_2015,Thailand_2016,Thailand_Yr_arrival_ns,Thailand_Tot,FYROM_Before_1946,FYROM_1946_1955,FYROM_1956_1965,FYROM_1966_1975,FYROM_1976_1985,FYROM_1986_1995,FYROM_1996_2005,FYROM_2006_2010,FYROM_2011,FYROM_2012,FYROM_2013,FYROM_2014,FYROM_2015,FYROM_2016,FYROM_arrival_ns,FYROM_Tot,Turkey_Before_1946,Turkey_1946_1955,Turkey_1956_1965,Turkey_1966_1975,Turkey_1976_1985,Turkey_1986_1995,Turkey_1996_2005,Turkey_2006_2010,Turkey_2011,Turkey_2012,Turkey_2013,Turkey_2014,Turkey_2015,Turkey_2016,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1946,United_Kingdom_1946_1955,United_Kingdom_1956_1965,United_Kingdom_1966_1975,United_Kingdom_1976_1985,United_Kingdom_1986_1995,United_Kingdom_1996_2005,United_Kingdom_2006_2010,United_Kingdom_2011,United_Kingdom_2012,United_Kingdom_2013,United_Kingdom_2014,United_Kingdom_2015,United_Kingdom_2016,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1946,USA_1946_1955,USA_1956_1965,USA_1966_1975,USA_1976_1985,USA_1986_1995,USA_1996_2005,USA_2006_2010,United_States_America_2011,United_States_America_2012,United_States_America_2013,United_States_America_2014,United_States_America_2015,United_States_America_2016,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1946,Vietnam_1946_1955,Vietnam_1956_1965,Vietnam_1966_1975,Vietnam_1976_1985,Vietnam_1986_1995,Vietnam_1996_2005,Vietnam_2006_2010,Vietnam_2011,Vietnam_2012,Vietnam_2013,Vietnam_2014,Vietnam_2015,Vietnam_2016,Vietnam_Yr_arrival_NS,Vietnam_Tot,Zimbabwe_Before_1946,Zimbabwe_1946_1955,Zimbabwe_1956_1965,Zimbabwe_1966_1975,Zimbabwe_1976_1985,Zimbabwe_1986_1995,Zimbabwe_1996_2005,Zimbabwe_2006_2010,Zimbabwe_2011,Zimbabwe_2012,Zimbabwe_2013,Zimbabwe_2014,Zimbabwe_2015,Zimbabwe_2016,Zimbabwe_Yr_arrival_NS,Zimbabwe_Tot,Born_elsewhere_Before_1946,Born_elsewhere_1946_1955,Born_elsewhere_1956_1965,Born_elsewhere_1966_1975,Born_elsewhere_1976_1985,Born_elsewhere_1986_1995,Born_elsewhere_1996_2005,Born_elsewhere_2006_2010,Born_elsewhere_2011,Born_elsewhere_2012,Born_elsewhere_2013,Born_elsewhere_2014,Born_elsewhere_2015,Born_elsewhere_2016,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1946,Tot_1946_1955,Tot_1956_1965,Tot_1966_1975,Tot_1976_1985,Tot_1986_1995,Tot_1996_2005,Tot_2006_2010,Tot_2011,Tot_2012,Tot_2013,Tot_2014,Tot_2015,Tot_2016,Tot_Yr_arrival_NS,Tot_Tot
SED51702,0,0,4,16,75,80,324,518,90,89,65,52,46,11,17,1381,0,0,4,4,5,22,22,127,37,52,40,9,0,5,0,328,0,0,0,0,4,21,27,33,3,11,6,12,0,4,6,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,8,3,0,0,0,0,0,0,0,13,8,121,450,1972,951,1058,944,772,107,134,69,60,47,31,160,6891,0,3,11,30,18,35,30,43,4,6,3,9,3,0,8,199,0,0,0,0,9,13,9,13,0,3,9,0,14,0,0,60,0,0,0,0,32,16,48,195,12,45,19,9,8,5,3,406,3,25,60,181,118,220,358,617,76,96,84,61,49,32,50,2021,15,429,737,2615,1689,2254,3182,5061,901,1108,722,508,383,275,524,20405
SED51806,0,0,5,13,39,48,127,282,44,35,39,26,17,6,3,691,0,4,0,6,0,0,0,7,0,3,0,0,3,0,0,22,0,0,0,0,7,14,18,31,3,17,13,7,6,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,289,521,1534,595,448,573,879,179,203,151,143,87,40,173,5837,0,0,3,25,13,13,24,24,7,7,4,0,4,4,8,148,0,0,0,0,3,4,3,10,3,4,4,0,4,0,0,41,0,0,0,5,9,12,43,21,0,3,7,5,7,0,0,125,3,26,42,120,62,69,103,130,18,47,21,12,24,7,21,707,27,595,747,2006,1134,972,1283,1968,466,511,397,342,251,106,342,11142
SED51903,0,0,0,6,15,18,183,339,67,61,34,43,29,7,17,826,0,0,0,3,0,0,8,16,13,6,3,3,3,0,0,60,0,0,0,0,4,18,29,51,11,0,15,12,15,8,11,161,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,9,5,78,236,540,204,171,160,171,45,65,40,24,22,17,82,1878,0,0,0,16,5,10,10,16,7,4,3,3,6,0,5,91,0,0,0,0,3,3,9,5,4,0,0,4,0,0,0,29,0,0,4,4,17,17,105,117,27,16,8,15,15,19,0,357,3,24,42,91,57,78,142,249,59,124,69,26,29,21,28,1037,18,226,386,852,754,961,1423,2451,738,733,481,360,318,182,377,10271
SED52002,0,0,3,8,35,40,99,122,22,18,16,10,4,12,6,396,0,4,3,10,3,8,15,62,11,26,14,4,0,9,0,173,0,0,0,0,14,24,26,47,3,3,9,5,3,3,9,140,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,5,9,8,0,0,0,0,0,3,3,32,10,126,329,1229,484,449,285,211,39,50,33,30,15,3,74,3368,0,3,0,20,5,20,13,13,5,3,3,0,0,0,3,88,0,0,0,0,15,24,8,18,7,4,3,8,4,0,3,93,0,0,0,0,19,13,25,122,12,7,9,3,0,0,3,204,3,30,55,187,120,266,377,632,75,100,117,77,99,73,53,2266,16,384,585,1865,1121,1478,1833,3131,580,669,549,363,372,257,340,13557
SED52105,0,0,9,33,67,65,90,74,11,13,13,8,4,0,7,394,0,0,0,4,3,6,4,4,3,3,8,0,8,0,0,53,0,0,0,4,3,11,6,36,8,5,7,3,3,0,0,81,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,15,13,168,325,932,559,558,566,486,165,124,100,80,106,55,95,4322,0,3,10,26,27,42,32,44,12,8,12,31,12,12,10,287,0,0,0,0,12,12,10,10,0,3,0,0,3,7,0,50,0,0,0,0,14,14,35,18,3,0,0,7,3,0,0,102,4,31,108,316,186,229,275,265,64,73,64,70,82,42,48,1856,35,652,1064,1816,1339,1498,1536,1549,424,434,374,337,353,195,322,11925
SED52201,0,0,5,13,17,6,78,152,71,46,38,31,24,8,15,508,0,0,0,0,0,3,0,24,8,0,6,0,3,0,0,46,0,0,0,0,5,9,26,25,3,9,3,3,13,0,7,105,0,0,0,4,4,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,9,100,237,615,170,124,146,206,83,72,20,17,18,3,62,1879,0,0,0,10,11,8,13,5,4,5,4,0,4,0,0,71,0,0,0,0,23,20,13,7,0,4,3,0,3,3,3,80,0,0,3,4,7,3,19,57,7,0,5,3,7,0,0,116,3,17,31,80,31,44,66,104,25,22,23,13,24,8,18,494,21,277,378,928,510,417,645,1012,322,320,229,170,176,72,198,5672
SED52304,0,0,3,15,38,62,219,402,51,83,41,36,22,19,15,998,0,0,5,19,6,28,26,22,0,4,4,3,0,0,5,127,0,0,0,3,17,43,45,79,9,9,16,10,21,10,5,262,0,6,7,185,89,176,115,55,5,6,8,3,6,6,16,683,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,10,8,103,252,829,403,403,349,398,63,94,70,42,42,17,85,3149,0,3,0,10,10,13,29,20,0,4,5,0,3,0,0,103,0,0,0,3,414,743,300,270,39,54,81,62,41,25,89,2121,0,0,0,0,15,17,54,102,13,12,9,4,10,3,5,243,3,23,51,329,250,699,1170,930,173,169,173,106,111,69,93,4341,10,365,577,1912,1738,3122,3506,3742,655,738,659,447,408,251,548,18673
SED52402,0,0,0,18,43,55,70,99,30,7,6,5,3,0,8,349,0,3,3,18,7,11,26,82,41,65,48,7,5,0,9,330,0,0,0,3,10,25,42,117,14,4,27,6,0,10,8,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,3,3,0,0,0,0,0,0,0,25,12,147,387,1473,563,472,227,166,31,30,10,22,5,9,92,3659,0,0,8,13,12,10,22,14,0,3,4,0,0,0,3,89,0,0,0,0,27,26,13,37,3,10,9,9,7,4,0,140,0,0,0,3,10,18,24,43,3,8,4,3,10,3,3,135,3,38,55,198,143,269,447,703,144,136,153,129,116,95,87,2693,15,422,634,2210,1407,1924,2027,3443,751,740,674,515,455,306,441,15963
SED52504,0,0,11,19,66,91,377,309,34,41,45,53,17,37,8,1103,0,0,4,7,0,12,3,0,0,0,0,0,0,0,0,23,0,0,0,0,8,9,16,17,0,0,3,3,3,4,0,55,0,3,3,13,3,9,4,0,0,0,0,0,0,0,0,25,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,8,149,291,912,706,731,868,713,130,203,94,124,103,72,61,5158,0,0,0,15,8,16,45,34,12,0,15,3,10,3,3,166,0,0,0,0,43,15,7,12,0,0,0,0,0,0,0,82,0,0,5,3,54,51,87,62,3,3,5,5,0,0,0,288,0,27,50,163,128,183,234,153,28,29,28,18,13,14,20,1088,10,354,530,1492,1494,1796,2153,1708,334,442,299,287,206,164,198,11471
SED52605,0,0,0,18,101,95,238,241,41,19,38,29,27,0,6,859,3,0,0,5,13,43,44,44,11,5,3,6,4,3,5,190,0,0,0,3,11,15,12,24,3,3,3,10,3,0,0,86,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,11,99,278,797,520,483,539,565,110,161,137,69,48,20,59,3890,0,0,0,11,11,21,35,29,3,5,3,3,4,0,3,132,0,0,0,0,57,17,9,14,3,8,0,3,4,0,9,121,0,0,0,0,31,25,48,52,8,7,10,3,0,0,0,179,0,13,38,258,153,296,250,283,45,60,63,53,38,49,34,1636,19,258,468,1447,1430,2149,2437,2798,569,671,596,442,393,190,289,14148
SED52704,0,0,3,9,50,74,293,408,72,76,44,45,37,17,27,1151,0,0,0,5,3,11,4,7,0,0,0,5,5,7,0,54,0,0,0,0,5,15,29,19,6,14,5,6,5,3,4,111,0,0,0,8,0,7,0,0,0,0,0,3,0,0,3,24,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,14,5,76,317,1102,889,1245,1190,1100,197,221,175,119,95,34,128,6892,0,0,0,12,13,19,15,15,3,10,8,0,0,0,3,106,0,0,0,0,19,17,6,3,4,0,0,3,3,8,3,62,0,0,0,0,40,41,105,102,5,8,3,10,11,4,7,340,0,21,37,172,129,187,282,273,65,102,88,113,82,81,51,1687,8,227,507,1621,1729,2324,2601,2688,589,706,558,504,464,251,336,15108
SED52802,0,3,13,28,50,54,86,106,9,6,9,18,3,3,10,405,0,4,0,7,4,8,7,32,15,19,19,7,7,6,3,143,0,0,0,0,7,15,13,73,13,4,11,10,13,3,3,163,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,13,8,187,448,1539,669,546,517,338,65,40,38,13,20,16,111,4553,0,0,6,36,18,16,38,16,0,8,8,0,0,0,0,150,0,0,0,0,5,11,3,6,3,4,5,0,3,0,0,44,0,0,3,10,33,34,52,44,4,3,0,0,0,0,0,196,3,58,82,185,120,163,322,431,104,107,86,64,64,46,51,1869,26,559,853,2288,1356,1361,1622,1982,397,424,343,240,246,160,325,12179
SED52903,0,0,0,0,0,0,5,8,3,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,32,12,9,11,18,3,10,3,4,4,0,7,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,0,0,4,11,8,7,12,20,0,6,0,0,0,0,0,63,0,11,11,57,61,77,93,127,39,56,19,19,13,8,28,618
SED53003,0,0,0,4,15,6,29,38,9,11,4,3,3,0,3,126,0,0,0,3,4,4,8,23,0,6,0,0,0,0,0,48,0,0,0,0,3,12,15,29,9,0,9,7,8,3,8,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,26,78,250,100,142,100,168,36,31,24,27,14,15,44,1059,0,0,3,7,7,7,5,16,0,6,0,0,8,6,0,68,0,0,0,0,5,0,0,13,0,0,5,3,7,0,0,36,0,0,0,0,10,7,12,24,0,0,7,0,3,0,0,58,0,3,24,62,38,36,53,89,27,39,41,44,62,40,53,605,0,62,179,440,358,410,439,831,187,236,191,207,254,136,228,4155
SED53104,0,0,6,13,54,62,245,290,51,36,29,27,21,5,11,855,0,4,8,6,3,3,4,3,0,0,6,0,3,0,0,47,0,0,0,0,4,6,16,26,3,3,7,7,4,4,0,78,0,0,3,14,4,3,0,0,0,0,0,0,0,0,0,40,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,152,316,929,623,728,814,730,165,194,142,92,46,33,123,5078,0,3,0,18,13,12,17,19,9,3,3,3,0,4,3,104,0,0,0,0,26,16,3,7,0,7,3,0,0,4,6,66,0,0,3,0,37,33,68,44,5,8,6,11,3,0,3,221,0,23,48,176,102,161,207,122,38,40,22,26,27,16,26,1041,13,378,563,1554,1335,1585,1904,1768,393,493,329,239,182,91,255,11077
SED53205,0,0,7,18,37,95,257,429,56,73,44,27,29,21,34,1129,0,0,0,3,4,17,17,56,21,21,16,0,0,10,3,162,0,0,0,0,12,15,26,46,13,16,9,13,3,4,4,156,0,0,0,0,4,3,0,7,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,13,171,629,1993,724,758,656,801,180,210,137,127,70,23,218,6703,0,0,0,19,14,18,37,43,10,7,7,9,3,3,6,184,0,0,0,0,11,19,30,33,5,10,12,10,5,3,5,143,0,0,0,3,11,7,65,238,16,20,3,16,20,13,14,427,0,24,62,226,162,260,416,610,92,122,110,77,73,45,88,2361,11,389,841,2617,1479,1971,2846,5519,1257,1392,968,741,570,330,734,21668
SED53306,0,0,11,15,36,20,133,260,46,35,33,15,11,11,21,637,0,0,0,0,0,0,6,13,0,31,23,9,13,0,0,101,0,0,0,0,9,23,39,40,6,10,6,12,0,6,9,159,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,31,252,536,1538,484,389,510,663,150,137,120,128,65,21,147,5168,0,3,3,16,18,11,18,12,5,13,4,6,0,5,5,111,0,0,0,0,5,7,0,12,3,3,3,4,3,0,0,33,0,0,3,3,16,8,41,57,18,13,0,6,14,7,4,172,3,32,55,104,64,73,118,205,36,57,47,37,26,8,16,879,52,501,752,1948,949,913,1352,2230,542,583,503,399,277,142,314,11459
SED53402,3,0,5,14,48,59,72,56,5,9,3,9,5,4,4,297,0,3,6,19,15,16,26,22,6,21,19,14,13,5,3,187,0,0,0,5,16,34,34,42,5,13,12,7,6,3,6,187,0,4,3,9,3,3,7,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,8,3,3,0,3,6,0,0,3,27,16,113,259,767,420,405,280,295,89,114,67,32,37,8,100,3010,0,0,4,21,13,14,25,27,7,9,3,8,5,6,7,163,0,0,0,3,231,191,59,74,10,23,22,28,18,13,17,696,0,0,3,0,17,11,32,32,7,4,8,4,9,0,3,128,0,54,53,258,166,324,470,538,81,127,155,131,180,91,100,2727,33,502,645,1645,1532,1880,1839,2436,642,782,674,687,676,348,485,14823
SED53502,0,0,9,11,22,26,66,84,22,17,10,6,10,11,6,298,0,0,0,7,6,14,7,21,0,5,7,7,0,3,0,67,0,0,0,0,3,22,17,31,8,9,0,6,3,3,3,115,0,0,0,3,3,5,0,7,0,0,0,0,0,0,0,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,12,149,351,1165,364,403,258,184,55,78,25,20,8,12,130,3211,0,0,6,17,17,16,25,16,3,8,0,5,3,3,5,129,0,0,0,0,20,18,4,18,0,8,3,3,3,0,4,88,0,5,3,0,21,10,36,68,24,12,5,4,3,0,0,194,3,39,61,177,102,140,171,191,33,47,35,40,39,25,28,1138,26,517,805,1853,987,1212,1199,1673,412,476,317,285,298,197,355,10622
SED53602,0,0,3,3,58,49,139,60,12,9,15,12,0,0,3,359,0,0,0,20,15,34,29,51,3,11,4,7,0,0,3,189,0,0,0,3,22,38,38,164,19,19,20,26,20,12,10,389,0,9,11,137,89,166,85,50,7,8,4,6,3,10,31,624,0,0,0,4,0,0,33,13,3,0,4,0,0,0,0,57,3,80,276,727,234,198,169,123,27,24,25,13,6,8,49,1948,0,0,0,3,9,10,21,15,3,5,6,0,4,6,5,85,0,0,0,8,506,709,246,303,50,47,111,64,60,32,76,2212,0,0,0,3,4,17,19,34,7,4,0,5,7,3,0,104,3,31,58,367,218,679,1431,1628,315,431,381,292,325,239,158,6549,15,344,681,1844,1706,2841,3461,4115,841,1010,1023,807,834,519,616,20655
SED53701,0,5,3,13,20,19,91,65,11,14,4,8,6,13,4,280,0,0,0,0,3,0,0,5,0,3,0,0,0,0,0,18,0,0,0,0,0,11,16,14,3,6,3,0,3,4,7,68,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,158,321,915,372,257,287,238,28,42,32,25,21,5,120,2834,0,0,5,12,15,9,14,9,3,0,3,4,0,0,0,72,0,0,0,0,3,4,4,5,0,0,4,3,0,0,8,37,0,0,0,0,15,8,19,16,8,13,0,0,0,4,0,78,0,24,46,111,49,45,60,18,10,16,6,29,47,35,57,551,12,357,491,1307,819,616,791,599,127,186,135,126,132,110,329,6125
SED53802,0,0,4,11,86,158,252,140,10,23,18,9,0,3,9,739,0,0,9,27,15,19,17,32,0,3,7,4,3,3,3,141,0,0,0,0,17,23,24,30,14,8,16,7,8,3,3,154,0,7,24,86,32,44,23,14,0,0,0,0,0,6,7,245,0,0,0,0,3,7,20,11,6,0,12,0,3,3,0,71,15,112,224,552,247,213,167,149,37,45,29,15,18,11,46,1877,0,0,0,7,12,14,15,16,10,0,0,4,4,3,0,87,0,0,3,3,430,418,124,153,28,27,62,58,51,31,30,1419,0,0,0,0,18,16,35,41,3,8,3,0,8,0,0,135,4,63,57,283,203,328,607,589,103,188,152,135,155,111,92,3070,35,730,940,1743,1673,2131,2353,2735,582,938,786,671,646,436,455,16848
SED53902,0,3,11,9,134,234,337,146,22,13,17,17,5,6,10,968,0,6,12,13,8,16,18,26,11,13,18,18,15,12,3,186,0,0,0,0,8,19,17,29,12,6,9,7,3,3,12,134,0,20,14,38,16,33,7,4,0,0,0,0,0,0,0,130,0,0,0,3,3,8,17,13,4,3,0,0,0,0,0,56,20,134,261,616,352,365,287,238,61,49,49,39,17,13,75,2588,0,0,5,16,9,19,28,21,9,5,7,13,8,3,7,142,0,0,0,3,242,157,53,67,17,24,36,22,19,16,28,683,0,0,0,7,12,5,26,36,0,0,3,5,3,3,0,109,15,69,75,215,152,337,387,453,101,130,129,153,131,89,61,2502,62,756,866,1507,1473,1921,1907,2108,581,626,581,636,517,317,407,14269
SED54006,0,0,6,3,26,14,104,198,36,24,5,10,4,4,3,439,0,0,0,0,3,0,0,0,3,0,0,5,0,0,0,14,0,0,0,0,3,5,9,13,0,3,4,3,6,4,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,161,349,1223,378,254,314,296,44,36,46,30,28,7,96,3286,0,4,5,24,21,12,15,11,3,0,7,0,7,0,3,100,0,0,0,3,0,6,0,5,0,3,0,0,0,0,0,19,0,0,5,3,21,13,34,50,3,3,0,6,9,0,0,141,0,21,33,70,47,40,46,65,12,7,19,18,39,12,28,467,32,426,576,1561,797,663,880,1216,242,236,206,174,201,75,252,7540
SED54104,0,3,13,29,85,111,175,140,26,19,20,26,19,8,9,688,0,7,3,21,14,34,28,18,3,12,6,9,20,13,5,196,0,0,0,3,12,8,24,19,3,5,3,10,11,3,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,9,0,0,0,0,3,0,0,19,21,153,281,617,412,422,584,410,106,115,129,99,106,66,99,3607,0,3,5,45,31,39,77,60,33,39,24,27,24,31,16,450,0,0,0,3,50,22,16,17,6,9,16,8,4,12,4,158,0,0,3,5,23,9,36,30,0,7,0,0,8,3,6,128,5,47,70,159,144,232,292,379,93,121,118,141,176,102,59,2137,64,391,565,1399,1453,1722,2147,1978,550,688,771,909,1095,777,433,14938
SED54203,0,0,3,5,8,12,68,67,9,17,7,9,3,3,7,211,0,0,0,0,0,3,0,15,0,0,0,0,0,0,5,34,0,0,0,0,6,6,4,13,3,7,0,8,4,0,0,51,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,24,118,315,91,156,128,169,46,47,24,26,13,9,30,1195,0,0,0,13,5,7,15,7,4,7,21,17,17,12,3,129,0,0,0,0,35,54,18,23,3,3,5,0,3,3,6,161,0,0,0,4,9,9,19,34,4,6,7,0,0,0,3,93,0,7,15,75,70,97,115,116,21,26,34,31,23,24,34,694,0,77,200,534,424,665,839,1193,321,379,254,195,148,104,191,5537
SED54304,0,0,0,5,51,92,733,883,158,190,116,105,90,36,34,2507,0,0,0,3,4,3,4,3,0,0,0,0,3,0,0,23,0,0,0,0,3,10,25,17,11,8,0,6,9,6,7,102,0,0,0,22,8,5,3,0,0,0,0,0,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,72,254,1109,1025,1600,2443,2313,544,461,428,296,184,122,180,11042,0,3,0,22,21,26,46,29,3,14,4,7,3,0,3,184,0,0,0,0,48,18,13,6,5,0,0,0,3,0,0,95,0,0,3,3,35,50,161,108,20,16,6,8,0,0,0,419,0,16,34,184,131,241,319,216,51,53,31,36,39,17,20,1390,7,213,413,1663,1867,2912,4532,4161,1009,943,732,571,412,233,333,20010
SED54404,0,0,9,16,76,85,163,86,27,31,12,15,14,9,7,548,0,0,0,10,14,23,19,23,5,0,3,12,14,0,4,131,0,0,3,0,12,27,39,75,10,13,12,27,25,19,16,280,3,14,18,63,11,19,8,6,0,0,0,0,0,0,0,138,0,3,0,6,7,3,3,17,5,3,3,0,3,4,4,68,3,68,199,656,435,596,506,478,177,205,166,181,173,82,124,4052,0,3,10,26,30,45,42,64,24,25,35,45,53,57,36,490,0,0,0,0,286,145,37,61,15,17,19,13,25,16,29,676,0,0,4,3,19,19,35,40,10,0,5,0,0,3,3,148,0,41,70,237,152,333,430,631,174,273,408,396,577,344,242,4321,25,591,839,1609,1697,2360,2504,3225,1059,1341,1444,1619,1874,1191,980,22356
SED54503,0,0,0,7,21,33,146,197,50,44,19,21,12,3,20,563,0,0,0,4,0,8,6,25,9,4,9,14,15,3,0,93,0,0,0,0,8,26,38,69,16,15,16,12,16,3,14,231,0,0,0,10,6,11,4,3,0,0,0,0,0,0,0,35,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,14,0,13,110,305,179,208,171,220,60,74,54,35,23,6,57,1517,0,0,0,9,0,9,6,23,8,8,0,7,3,5,3,94,0,0,0,0,13,10,6,7,0,3,8,6,0,0,0,59,0,0,0,0,8,17,51,117,23,13,21,18,7,0,4,281,0,3,10,87,57,93,134,279,57,73,55,68,68,26,47,1054,3,37,173,588,668,938,1298,2471,583,724,553,476,412,194,383,9496
SED54605,0,0,10,13,82,88,133,131,14,28,14,11,9,0,11,537,0,3,4,8,22,88,132,225,47,38,47,60,19,18,18,732,0,0,0,3,14,27,29,15,5,10,0,4,5,6,4,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,6,0,7,7,0,0,0,0,0,21,8,134,242,770,408,403,344,328,58,52,37,59,47,16,75,2984,0,0,0,16,16,18,17,22,12,7,7,5,12,0,0,139,0,0,0,0,67,30,23,24,3,3,4,6,0,0,3,171,0,0,0,5,29,17,51,20,4,14,4,0,3,0,8,156,3,41,50,190,143,294,312,328,80,108,83,122,83,40,44,1918,20,374,489,1480,1622,2590,3047,3880,775,971,841,801,775,321,438,18436
SED54705,0,0,4,8,34,56,84,112,27,24,12,14,16,5,8,401,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,8,0,0,0,3,13,10,14,26,22,6,8,3,16,3,5,137,0,0,0,3,0,4,3,0,0,0,0,0,0,0,0,17,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,5,20,238,656,2327,706,741,494,608,90,150,93,95,49,12,186,6459,0,0,4,11,14,17,26,12,9,3,5,4,14,0,0,110,0,0,0,0,8,3,4,28,11,3,9,8,0,3,0,84,0,0,0,0,16,10,7,8,0,8,0,6,5,0,0,67,3,36,54,230,93,123,164,153,29,40,26,24,18,21,23,1027,28,484,882,2958,1177,1444,1272,1643,373,489,327,306,213,88,348,12026
SED54804,0,0,11,19,58,90,233,172,29,45,28,38,34,5,6,763,0,3,3,10,5,6,13,11,4,0,3,0,0,6,0,69,0,0,0,3,0,11,16,17,5,3,6,3,5,0,10,86,0,3,7,12,0,13,0,0,0,0,0,0,3,0,0,36,0,0,0,0,3,7,4,3,0,0,0,0,0,0,0,19,20,123,222,599,406,472,462,451,147,189,155,120,84,36,109,3586,0,0,4,17,23,33,53,35,18,10,6,19,11,3,10,251,0,0,0,0,46,22,0,3,3,6,3,5,4,3,3,105,0,0,3,3,37,29,66,34,0,7,0,0,3,3,3,185,3,56,44,146,117,209,286,450,112,123,103,102,173,71,69,2051,54,435,513,1082,1119,1510,1892,2132,695,833,598,531,545,195,379,12505
