CED_NAME16	Age	MaritalStatus	Sex	responses
Barton	25-34	Married	F	8873
Barton	25-34	Married	M	7536
Barton	25-34	Separated	F	283
Barton	25-34	Separated	M	205
Barton	25-34	Widowed	F	21
Barton	25-34	Widowed	M	12
Barton	35-44	Divorced	F	1021
Barton	35-44	Divorced	M	668
Barton	35-44	Married	F	7731
Barton	35-44	Married	M	7990
Barton	35-44	Separated	F	499
Barton	35-44	Separated	M	336
Barton	35-44	Widowed	F	64
Barton	35-44	Widowed	M	28
Barton	45-54	Divorced	F	1648
Barton	45-54	Divorced	M	1081
Barton	45-54	Married	F	6563
Barton	45-54	Married	M	6510
Barton	45-54	Separated	F	584
Barton	45-54	Separated	M	454
Barton	45-54	Widowed	F	187
Barton	45-54	Widowed	M	50
Barton	55-64	Divorced	F	1530
Barton	55-64	Divorced	M	1094
Barton	55-64	Married	F	5385
Barton	55-64	Married	M	5449
Barton	55-64	Separated	F	431
Barton	55-64	Separated	M	378
Barton	55-64	Widowed	F	550
Barton	55-64	Widowed	M	113
Barton	65-74	Divorced	F	859
Barton	65-74	Divorced	M	647
Barton	65-74	Married	F	3714
Barton	65-74	Married	M	4173
Barton	65-74	Separated	F	214
Barton	65-74	Separated	M	274
Barton	65-74	Widowed	F	1203
Barton	65-74	Widowed	M	222
Barton	75-84	Divorced	F	309
Barton	75-84	Divorced	M	230
Barton	75-84	Married	F	2036
Barton	75-84	Married	M	2861
Barton	75-84	Separated	F	78
Barton	75-84	Separated	M	100
Barton	75-84	Widowed	F	1952
Barton	75-84	Widowed	M	414
Barton	85+	Divorced	F	119
Barton	85+	Divorced	M	72
Barton	85+	Married	F	378
Barton	85+	Married	M	936
Barton	85+	Separated	F	17
Barton	85+	Separated	M	26
Barton	85+	Widowed	F	1778
Barton	85+	Widowed	M	440
Bennelong	15-19	Divorced	F	3
Bennelong	15-19	Married	F	18
Bennelong	15-19	Married	M	17
Bennelong	15-19	Widowed	M	4
Bennelong	20-24	Divorced	F	13
Bennelong	20-24	Divorced	M	12
Bennelong	20-24	Married	F	355
Bennelong	20-24	Married	M	150
Bennelong	20-24	Separated	F	5
Bennelong	20-24	Separated	M	11
Bennelong	20-24	Widowed	F	6
Bennelong	25-34	Divorced	F	295
Bennelong	25-34	Divorced	M	145
Bennelong	25-34	Married	F	7351
Bennelong	25-34	Married	M	5978
Bennelong	25-34	Separated	F	174
Bennelong	25-34	Separated	M	131
Bennelong	25-34	Widowed	F	17
Bennelong	25-34	Widowed	M	5
Bennelong	35-44	Divorced	F	743
Bennelong	35-44	Divorced	M	466
Bennelong	35-44	Married	F	8974
Bennelong	35-44	Married	M	8792
Bennelong	35-44	Separated	F	370
Bennelong	35-44	Separated	M	267
Bennelong	35-44	Widowed	F	51
Bennelong	35-44	Widowed	M	19
Bennelong	45-54	Divorced	F	1333
Bennelong	45-54	Divorced	M	818
Bennelong	45-54	Married	F	7872
Bennelong	45-54	Married	M	7572
Bennelong	45-54	Separated	F	406
Bennelong	45-54	Separated	M	271
Bennelong	45-54	Widowed	F	161
Bennelong	45-54	Widowed	M	49
Bennelong	55-64	Divorced	F	1435
Bennelong	55-64	Divorced	M	897
Bennelong	55-64	Married	F	6504
Bennelong	55-64	Married	M	6463
Bennelong	55-64	Separated	F	328
Bennelong	55-64	Separated	M	292
Bennelong	55-64	Widowed	F	479
Bennelong	55-64	Widowed	M	107
Bennelong	65-74	Divorced	F	905
Bennelong	65-74	Divorced	M	599
Bennelong	65-74	Married	F	3815
Bennelong	65-74	Married	M	4480
Bennelong	65-74	Separated	F	162
Bennelong	65-74	Separated	M	169
Bennelong	65-74	Widowed	F	936
Bennelong	65-74	Widowed	M	200
Bennelong	75-84	Divorced	F	375
Bennelong	75-84	Divorced	M	214
Bennelong	75-84	Married	F	1910
Bennelong	75-84	Married	M	2506
Bennelong	75-84	Separated	F	81
Bennelong	75-84	Separated	M	115
Bennelong	75-84	Widowed	F	1741
Bennelong	75-84	Widowed	M	398
Bennelong	85+	Divorced	F	130
Bennelong	85+	Divorced	M	53
Bennelong	85+	Married	F	457
Bennelong	85+	Married	M	902
Bennelong	85+	Separated	F	3
Bennelong	85+	Separated	M	13
Bennelong	85+	Widowed	F	1910
Bennelong	85+	Widowed	M	513
Berowra	15-19	Divorced	M	4
Berowra	15-19	Married	F	19
Berowra	15-19	Married	M	17
Berowra	15-19	Separated	M	3
Berowra	15-19	Widowed	F	3
Berowra	15-19	Widowed	M	3
Berowra	20-24	Divorced	F	7
Berowra	20-24	Married	F	126
Berowra	20-24	Married	M	64
Berowra	20-24	Separated	F	3
Berowra	20-24	Separated	M	4
Berowra	20-24	Widowed	M	3
Berowra	25-34	Divorced	F	98
Berowra	25-34	Divorced	M	66
Berowra	25-34	Married	F	3206
Berowra	25-34	Married	M	2350
Berowra	25-34	Separated	F	91
Berowra	25-34	Separated	M	59
Berowra	25-34	Widowed	F	4
Berowra	25-34	Widowed	M	4
Berowra	35-44	Divorced	F	489
Berowra	35-44	Divorced	M	270
Berowra	35-44	Married	F	8169
Berowra	35-44	Married	M	7142
Berowra	35-44	Separated	F	239
Berowra	35-44	Separated	M	145
Berowra	35-44	Widowed	F	31
Berowra	35-44	Widowed	M	8
Berowra	45-54	Divorced	F	1159
Berowra	45-54	Divorced	M	667
Berowra	45-54	Married	F	9006
Berowra	45-54	Married	M	8529
Berowra	45-54	Separated	F	403
Berowra	45-54	Separated	M	271
Berowra	45-54	Widowed	F	142
Berowra	45-54	Widowed	M	40
Berowra	55-64	Divorced	F	1215
Berowra	55-64	Divorced	M	710
Berowra	55-64	Married	F	7358
Berowra	55-64	Married	M	7585
Berowra	55-64	Separated	F	271
Berowra	55-64	Separated	M	237
Berowra	55-64	Widowed	F	390
Berowra	55-64	Widowed	M	109
Berowra	65-74	Divorced	F	856
Berowra	65-74	Divorced	M	478
Berowra	65-74	Married	F	4930
Berowra	65-74	Married	M	5615
Berowra	65-74	Separated	F	139
Berowra	65-74	Separated	M	141
Berowra	65-74	Widowed	F	907
Berowra	65-74	Widowed	M	208
Berowra	75-84	Divorced	F	338
Berowra	75-84	Divorced	M	169
Berowra	75-84	Married	F	1958
Berowra	75-84	Married	M	2713
Berowra	75-84	Separated	F	52
Berowra	75-84	Separated	M	54
Berowra	75-84	Widowed	F	1395
Berowra	75-84	Widowed	M	351
Berowra	85+	Divorced	F	105
Berowra	85+	Divorced	M	46
Berowra	85+	Married	F	419
Berowra	85+	Married	M	798
Berowra	85+	Separated	F	7
Berowra	85+	Separated	M	12
Berowra	85+	Widowed	F	1712
Berowra	85+	Widowed	M	416
Blaxland	15-19	Divorced	F	9
Blaxland	15-19	Divorced	M	3
Blaxland	15-19	Married	F	121
Blaxland	15-19	Married	M	21
Blaxland	15-19	Separated	F	4
Blaxland	15-19	Separated	M	3
Blaxland	20-24	Divorced	F	50
Blaxland	20-24	Divorced	M	22
Blaxland	20-24	Married	F	1605
Blaxland	20-24	Married	M	658
Blaxland	20-24	Separated	F	77
Blaxland	20-24	Separated	M	19
Blaxland	20-24	Widowed	F	4
Blaxland	20-24	Widowed	M	5
Blaxland	25-34	Divorced	F	580
Blaxland	25-34	Divorced	M	419
Blaxland	25-34	Married	F	8531
Blaxland	25-34	Married	M	7549
Blaxland	25-34	Separated	F	611
Blaxland	25-34	Separated	M	354
Blaxland	25-34	Widowed	F	28
Blaxland	25-34	Widowed	M	18
Blaxland	35-44	Divorced	F	1184
Blaxland	35-44	Divorced	M	720
Blaxland	35-44	Married	F	7341
Blaxland	35-44	Married	M	8086
Blaxland	35-44	Separated	F	719
Blaxland	35-44	Separated	M	467
Blaxland	35-44	Widowed	F	97
Blaxland	35-44	Widowed	M	15
Blaxland	45-54	Divorced	F	1692
Blaxland	45-54	Divorced	M	1069
Blaxland	45-54	Married	F	6602
Blaxland	45-54	Married	M	7249
Blaxland	45-54	Separated	F	644
Blaxland	45-54	Separated	M	494
Blaxland	45-54	Widowed	F	298
Blaxland	45-54	Widowed	M	64
Blaxland	55-64	Divorced	F	1643
Blaxland	55-64	Divorced	M	1270
Blaxland	55-64	Married	F	5298
Blaxland	55-64	Married	M	6040
Blaxland	55-64	Separated	F	437
Blaxland	55-64	Separated	M	421
Blaxland	55-64	Widowed	F	726
Blaxland	55-64	Widowed	M	137
Blaxland	65-74	Divorced	F	736
Blaxland	65-74	Divorced	M	698
Blaxland	65-74	Married	F	3213
Blaxland	65-74	Married	M	4096
Blaxland	65-74	Separated	F	200
Blaxland	65-74	Separated	M	286
Blaxland	65-74	Widowed	F	1144
Blaxland	65-74	Widowed	M	236
Blaxland	75-84	Divorced	F	264
Blaxland	75-84	Divorced	M	226
Blaxland	75-84	Married	F	1401
Blaxland	75-84	Married	M	2088
Blaxland	75-84	Separated	F	55
Blaxland	75-84	Separated	M	71
Blaxland	75-84	Widowed	F	1705
Blaxland	75-84	Widowed	M	401
Blaxland	85+	Divorced	F	83
Blaxland	85+	Divorced	M	63
Blaxland	85+	Married	F	309
Blaxland	85+	Married	M	631
Blaxland	85+	Separated	F	13
Blaxland	85+	Separated	M	33
Blaxland	85+	Widowed	F	1582
Blaxland	85+	Widowed	M	433
Bradfield	15-19	Divorced	F	3
Bradfield	15-19	Married	F	10
Bradfield	15-19	Married	M	20
Bradfield	15-19	Separated	M	3
Bradfield	15-19	Widowed	F	3
Bradfield	15-19	Widowed	M	5
Bradfield	20-24	Divorced	F	5
Bradfield	20-24	Divorced	M	3
Bradfield	20-24	Married	F	216
Bradfield	20-24	Married	M	75
Bradfield	20-24	Separated	F	4
Bradfield	20-24	Widowed	F	4
Bradfield	20-24	Widowed	M	3
Bradfield	25-34	Divorced	F	149
Bradfield	25-34	Divorced	M	100
Bradfield	25-34	Married	F	4803
Bradfield	25-34	Married	M	3532
Bradfield	25-34	Separated	F	105
Bradfield	25-34	Separated	M	71
Bradfield	25-34	Widowed	F	7
Bradfield	25-34	Widowed	M	10
Bradfield	35-44	Divorced	F	597
Bradfield	35-44	Divorced	M	320
Bradfield	35-44	Married	F	9517
Bradfield	35-44	Married	M	8523
Bradfield	35-44	Separated	F	272
Bradfield	35-44	Separated	M	177
Bradfield	35-44	Widowed	F	40
Bradfield	35-44	Widowed	M	9
Bradfield	45-54	Divorced	F	1271
Bradfield	45-54	Divorced	M	600
Bradfield	45-54	Married	F	9728
Bradfield	45-54	Married	M	9181
Bradfield	45-54	Separated	F	387
Bradfield	45-54	Separated	M	280
Bradfield	45-54	Widowed	F	179
Bradfield	45-54	Widowed	M	41
Bradfield	55-64	Divorced	F	1194
Bradfield	55-64	Divorced	M	651
Bradfield	55-64	Married	F	6774
Bradfield	55-64	Married	M	6905
Bradfield	55-64	Separated	F	271
Bradfield	55-64	Separated	M	203
Bradfield	55-64	Widowed	F	367
Bradfield	55-64	Widowed	M	81
Bradfield	65-74	Divorced	F	894
Bradfield	65-74	Divorced	M	454
Bradfield	65-74	Married	F	4881
Bradfield	65-74	Married	M	5258
Bradfield	65-74	Separated	F	145
Bradfield	65-74	Separated	M	122
Bradfield	65-74	Widowed	F	917
Bradfield	65-74	Widowed	M	188
Bradfield	75-84	Divorced	F	397
Bradfield	75-84	Divorced	M	188
Bradfield	75-84	Married	F	2465
Bradfield	75-84	Married	M	3178
Bradfield	75-84	Separated	F	42
Bradfield	75-84	Separated	M	61
Bradfield	75-84	Widowed	F	1738
Bradfield	75-84	Widowed	M	382
Bradfield	85+	Divorced	F	136
Bradfield	85+	Divorced	M	68
Bradfield	85+	Married	F	648
Bradfield	85+	Married	M	1172
Bradfield	85+	Separated	F	10
Bradfield	85+	Separated	M	25
Bradfield	85+	Widowed	F	2266
Bradfield	85+	Widowed	M	578
Calare	15-19	Divorced	F	6
Calare	15-19	Divorced	M	5
Calare	15-19	Married	F	10
Calare	15-19	Married	M	11
Calare	15-19	Separated	F	4
Calare	20-24	Divorced	F	10
Calare	20-24	Divorced	M	3
Calare	20-24	Married	F	292
Calare	20-24	Married	M	203
Calare	20-24	Separated	F	33
Calare	20-24	Separated	M	17
Calare	20-24	Widowed	F	11
Calare	25-34	Divorced	F	210
Calare	25-34	Divorced	M	147
Calare	25-34	Married	F	4024
Calare	25-34	Married	M	3367
Calare	25-34	Separated	F	293
Calare	25-34	Separated	M	183
Calare	25-34	Widowed	F	19
Calare	25-34	Widowed	M	12
Calare	35-44	Divorced	F	854
Calare	35-44	Divorced	M	564
Calare	35-44	Married	F	5659
Calare	35-44	Married	M	5339
Calare	35-44	Separated	F	552
Calare	35-44	Separated	M	414
Calare	35-44	Widowed	F	66
Calare	35-44	Widowed	M	27
Calare	45-54	Divorced	F	1633
Calare	45-54	Divorced	M	1302
Calare	45-54	Married	F	6405
Calare	45-54	Married	M	6089
Calare	45-54	Separated	F	672
Calare	45-54	Separated	M	593
Calare	45-54	Widowed	F	226
Calare	45-54	Widowed	M	76
Calare	55-64	Divorced	F	1875
Calare	55-64	Divorced	M	1605
Calare	55-64	Married	F	6411
Calare	55-64	Married	M	6487
Calare	55-64	Separated	F	496
Calare	55-64	Separated	M	521
Calare	55-64	Widowed	F	625
Calare	55-64	Widowed	M	197
Calare	65-74	Divorced	F	1349
Calare	65-74	Divorced	M	1306
Calare	65-74	Married	F	5068
Calare	65-74	Married	M	5707
Calare	65-74	Separated	F	330
Calare	65-74	Separated	M	389
Calare	65-74	Widowed	F	1437
Calare	65-74	Widowed	M	462
Calare	75-84	Divorced	F	457
Calare	75-84	Divorced	M	397
Calare	75-84	Married	F	1944
Calare	75-84	Married	M	2777
Calare	75-84	Separated	F	80
Calare	75-84	Separated	M	131
Calare	75-84	Widowed	F	2198
Calare	75-84	Widowed	M	597
Calare	85+	Divorced	F	109
Calare	85+	Divorced	M	66
Calare	85+	Married	F	328
Calare	85+	Married	M	673
Calare	85+	Separated	F	24
Calare	85+	Separated	M	17
Calare	85+	Widowed	F	1774
Calare	85+	Widowed	M	478
Chifley	15-19	Divorced	F	5
Chifley	15-19	Divorced	M	3
Chifley	15-19	Married	F	36
Chifley	15-19	Married	M	22
Chifley	15-19	Separated	F	9
Chifley	15-19	Separated	M	4
Chifley	15-19	Widowed	M	3
Chifley	20-24	Divorced	F	20
Chifley	20-24	Divorced	M	6
Chifley	20-24	Married	F	635
Chifley	20-24	Married	M	268
Chifley	20-24	Separated	F	42
Chifley	20-24	Separated	M	15
Chifley	20-24	Widowed	F	3
Chifley	20-24	Widowed	M	7
Chifley	25-34	Divorced	F	304
Chifley	25-34	Divorced	M	185
Chifley	25-34	Married	F	7132
Chifley	25-34	Married	M	5314
Chifley	25-34	Separated	F	405
Chifley	25-34	Separated	M	264
Chifley	25-34	Widowed	F	33
Chifley	25-34	Widowed	M	18
Chifley	35-44	Divorced	F	867
Chifley	35-44	Divorced	M	561
Chifley	35-44	Married	F	7737
Chifley	35-44	Married	M	7788
Chifley	35-44	Separated	F	689
Chifley	35-44	Separated	M	464
Chifley	35-44	Widowed	F	102
Chifley	35-44	Widowed	M	14
Chifley	45-54	Divorced	F	1450
Chifley	45-54	Divorced	M	932
Chifley	45-54	Married	F	6583
Chifley	45-54	Married	M	6862
Chifley	45-54	Separated	F	692
Chifley	45-54	Separated	M	521
Chifley	45-54	Widowed	F	319
Chifley	45-54	Widowed	M	71
Chifley	55-64	Divorced	F	1420
Chifley	55-64	Divorced	M	1026
Chifley	55-64	Married	F	5453
Chifley	55-64	Married	M	5866
Chifley	55-64	Separated	F	616
Chifley	55-64	Separated	M	496
Chifley	55-64	Widowed	F	849
Chifley	55-64	Widowed	M	184
Chifley	65-74	Divorced	F	922
Chifley	65-74	Divorced	M	666
Chifley	65-74	Married	F	3130
Chifley	65-74	Married	M	3936
Chifley	65-74	Separated	F	288
Chifley	65-74	Separated	M	283
Chifley	65-74	Widowed	F	1420
Chifley	65-74	Widowed	M	341
Chifley	75-84	Divorced	F	277
Chifley	75-84	Divorced	M	187
Chifley	75-84	Married	F	1021
Chifley	75-84	Married	M	1540
Chifley	75-84	Separated	F	61
Chifley	75-84	Separated	M	102
Chifley	75-84	Widowed	F	1488
Chifley	75-84	Widowed	M	376
Chifley	85+	Divorced	F	71
Chifley	85+	Divorced	M	40
Chifley	85+	Married	F	149
Chifley	85+	Married	M	332
Chifley	85+	Separated	F	7
Chifley	85+	Separated	M	13
Chifley	85+	Widowed	F	1050
Chifley	85+	Widowed	M	233
Cook	15-19	Divorced	F	3
Cook	15-19	Married	F	15
Cook	15-19	Married	M	10
Cook	15-19	Widowed	F	3
Cook	20-24	Divorced	F	4
Cook	20-24	Divorced	M	3
Cook	20-24	Married	F	147
Cook	20-24	Married	M	72
Cook	20-24	Separated	F	10
Cook	20-24	Separated	M	5
Cook	20-24	Widowed	M	3
Cook	25-34	Divorced	F	169
Cook	25-34	Divorced	M	102
Cook	25-34	Married	F	3832
Cook	25-34	Married	M	2863
Cook	25-34	Separated	F	164
Cook	25-34	Separated	M	97
Cook	25-34	Widowed	F	13
Cook	25-34	Widowed	M	6
Cook	35-44	Divorced	F	790
Cook	35-44	Divorced	M	547
Cook	35-44	Married	F	6530
Cook	35-44	Married	M	5964
Cook	35-44	Separated	F	407
Cook	35-44	Separated	M	283
Cook	35-44	Widowed	F	47
Cook	35-44	Widowed	M	15
Cook	45-54	Divorced	F	1435
Cook	45-54	Divorced	M	1037
Cook	45-54	Married	F	6493
Cook	45-54	Married	M	6238
Cook	45-54	Separated	F	489
Cook	45-54	Separated	M	405
Cook	45-54	Widowed	F	142
Cook	45-54	Widowed	M	53
Cook	55-64	Divorced	F	1693
Cook	55-64	Divorced	M	1135
Cook	55-64	Married	F	5547
Cook	55-64	Married	M	5685
Cook	55-64	Separated	F	367
Cook	55-64	Separated	M	317
Cook	55-64	Widowed	F	442
Cook	55-64	Widowed	M	120
Cook	65-74	Divorced	F	1212
Cook	65-74	Divorced	M	725
Cook	65-74	Married	F	4162
Cook	65-74	Married	M	4613
Cook	65-74	Separated	F	232
Cook	65-74	Separated	M	218
Cook	65-74	Widowed	F	1049
Cook	65-74	Widowed	M	271
Cook	75-84	Divorced	F	448
Cook	75-84	Divorced	M	257
Cook	75-84	Married	F	2208
Cook	75-84	Married	M	2824
Cook	75-84	Separated	F	68
Cook	75-84	Separated	M	85
Cook	75-84	Widowed	F	1845
Cook	75-84	Widowed	M	423
Cook	85+	Divorced	F	172
Cook	85+	Divorced	M	56
Cook	85+	Married	F	526
Cook	85+	Married	M	998
Cook	85+	Separated	F	8
Cook	85+	Separated	M	13
Cook	85+	Widowed	F	2132
Cook	85+	Widowed	M	535
Cowper	15-19	Divorced	F	3
Cowper	15-19	Divorced	M	7
Cowper	15-19	Married	F	16
Cowper	15-19	Married	M	13
Cowper	15-19	Widowed	F	3
Cowper	20-24	Divorced	F	15
Cowper	20-24	Divorced	M	3
Cowper	20-24	Married	F	220
Cowper	20-24	Married	M	133
Cowper	20-24	Separated	F	26
Cowper	20-24	Separated	M	7
Cowper	20-24	Widowed	F	3
Cowper	20-24	Widowed	M	3
Cowper	25-34	Divorced	F	214
Cowper	25-34	Divorced	M	122
Cowper	25-34	Married	F	2962
Cowper	25-34	Married	M	2233
Cowper	25-34	Separated	F	310
Cowper	25-34	Separated	M	170
Cowper	25-34	Widowed	F	28
Cowper	25-34	Widowed	M	9
Cowper	35-44	Divorced	F	890
Cowper	35-44	Divorced	M	573
Cowper	35-44	Married	F	4542
Cowper	35-44	Married	M	4142
Cowper	35-44	Separated	F	592
Cowper	35-44	Separated	M	388
Cowper	35-44	Widowed	F	96
Cowper	35-44	Widowed	M	33
Cowper	45-54	Divorced	F	2001
Cowper	45-54	Divorced	M	1334
Cowper	45-54	Married	F	5749
Cowper	45-54	Married	M	5170
Cowper	45-54	Separated	F	844
Cowper	45-54	Separated	M	599
Cowper	45-54	Widowed	F	271
Cowper	45-54	Widowed	M	79
Cowper	55-64	Divorced	F	2802
Cowper	55-64	Divorced	M	2301
Cowper	55-64	Married	F	6858
Cowper	55-64	Married	M	6500
Cowper	55-64	Separated	F	714
Cowper	55-64	Separated	M	691
Cowper	55-64	Widowed	F	704
Cowper	55-64	Widowed	M	209
Cowper	65-74	Divorced	F	2030
Cowper	65-74	Divorced	M	1804
Cowper	65-74	Married	F	6373
Cowper	65-74	Married	M	7057
Cowper	65-74	Separated	F	368
Cowper	65-74	Separated	M	461
Cowper	65-74	Widowed	F	1706
Cowper	65-74	Widowed	M	502
Cowper	75-84	Divorced	F	741
Cowper	75-84	Divorced	M	692
Cowper	75-84	Married	F	2991
Cowper	75-84	Married	M	3919
Cowper	75-84	Separated	F	115
Cowper	75-84	Separated	M	153
Cowper	75-84	Widowed	F	2618
Cowper	75-84	Widowed	M	737
Cowper	85+	Divorced	F	183
Cowper	85+	Divorced	M	90
Cowper	85+	Married	F	602
Cowper	85+	Married	M	1164
Cowper	85+	Separated	F	25
Cowper	85+	Separated	M	26
Cowper	85+	Widowed	F	2608
Cowper	85+	Widowed	M	726
Cunningham	15-19	Married	F	6
Cunningham	15-19	Married	M	14
Cunningham	20-24	Divorced	F	13
Cunningham	20-24	Divorced	M	8
Cunningham	20-24	Married	F	294
Cunningham	20-24	Married	M	143
Cunningham	20-24	Separated	F	18
Cunningham	20-24	Separated	M	13
Cunningham	20-24	Widowed	F	6
Cunningham	20-24	Widowed	M	5
Cunningham	25-34	Divorced	F	225
Cunningham	25-34	Divorced	M	117
Cunningham	25-34	Married	F	4275
Cunningham	25-34	Married	M	3232
Cunningham	25-34	Separated	F	219
Cunningham	25-34	Separated	M	111
Cunningham	25-34	Widowed	F	15
Cunningham	25-34	Widowed	M	10
Cunningham	35-44	Divorced	F	792
Cunningham	35-44	Divorced	M	541
Cunningham	35-44	Married	F	6341
Cunningham	35-44	Married	M	5981
Cunningham	35-44	Separated	F	482
Cunningham	35-44	Separated	M	373
Cunningham	35-44	Widowed	F	68
Cunningham	35-44	Widowed	M	16
Cunningham	45-54	Divorced	F	1669
Cunningham	45-54	Divorced	M	1216
Cunningham	45-54	Married	F	6136
Cunningham	45-54	Married	M	6041
Cunningham	45-54	Separated	F	559
Cunningham	45-54	Separated	M	465
Cunningham	45-54	Widowed	F	200
Cunningham	45-54	Widowed	M	76
Cunningham	55-64	Divorced	F	1928
Cunningham	55-64	Divorced	M	1340
Cunningham	55-64	Married	F	5646
Cunningham	55-64	Married	M	5688
Cunningham	55-64	Separated	F	437
Cunningham	55-64	Separated	M	431
Cunningham	55-64	Widowed	F	575
Cunningham	55-64	Widowed	M	151
Cunningham	65-74	Divorced	F	1221
Cunningham	65-74	Divorced	M	867
Cunningham	65-74	Married	F	4329
Cunningham	65-74	Married	M	4773
Cunningham	65-74	Separated	F	227
Cunningham	65-74	Separated	M	243
Cunningham	65-74	Widowed	F	1135
Cunningham	65-74	Widowed	M	309
Cunningham	75-84	Divorced	F	434
Cunningham	75-84	Divorced	M	346
Cunningham	75-84	Married	F	2178
Cunningham	75-84	Married	M	2807
Cunningham	75-84	Separated	F	66
Cunningham	75-84	Separated	M	88
Cunningham	75-84	Widowed	F	2115
Cunningham	75-84	Widowed	M	564
Cunningham	85+	Divorced	F	116
Cunningham	85+	Divorced	M	62
Cunningham	85+	Married	F	445
Cunningham	85+	Married	M	877
Cunningham	85+	Separated	F	17
Cunningham	85+	Separated	M	22
Cunningham	85+	Widowed	F	2028
Cunningham	85+	Widowed	M	519
Dobell	15-19	Divorced	F	3
Dobell	15-19	Divorced	M	3
Dobell	15-19	Married	F	17
Dobell	15-19	Married	M	8
Dobell	15-19	Separated	F	4
Dobell	20-24	Divorced	F	4
Dobell	20-24	Divorced	M	3
Dobell	20-24	Married	F	262
Dobell	20-24	Married	M	156
Dobell	20-24	Separated	F	30
Dobell	20-24	Separated	M	12
Dobell	20-24	Widowed	F	4
Dobell	20-24	Widowed	M	3
Dobell	25-34	Divorced	F	252
Dobell	25-34	Divorced	M	134
Dobell	25-34	Married	F	3716
Dobell	25-34	Married	M	2882
Dobell	25-34	Separated	F	338
Dobell	25-34	Separated	M	172
Dobell	25-34	Widowed	F	15
Dobell	25-34	Widowed	M	9
Dobell	35-44	Divorced	F	1012
Dobell	35-44	Divorced	M	646
Dobell	35-44	Married	F	5525
Dobell	35-44	Married	M	5043
Dobell	35-44	Separated	F	670
Dobell	35-44	Separated	M	438
Dobell	35-44	Widowed	F	87
Dobell	35-44	Widowed	M	22
Dobell	45-54	Divorced	F	1996
Dobell	45-54	Divorced	M	1328
Dobell	45-54	Married	F	5718
Dobell	45-54	Married	M	5653
Dobell	45-54	Separated	F	778
Dobell	45-54	Separated	M	609
Dobell	45-54	Widowed	F	236
Dobell	45-54	Widowed	M	71
Dobell	55-64	Divorced	F	2243
Dobell	55-64	Divorced	M	1523
Dobell	55-64	Married	F	5703
Dobell	55-64	Married	M	5644
Dobell	55-64	Separated	F	649
Dobell	55-64	Separated	M	498
Dobell	55-64	Widowed	F	631
Dobell	55-64	Widowed	M	169
Dobell	65-74	Divorced	F	1694
