CED_NAME16	Age	IncomeTotPersonal.max	Sex	adults
Banks	45-54	105000	M	667
Banks	45-54	157500	F	582
Banks	45-54	157500	M	1286
Banks	45-54	Inf	F	260
Banks	45-54	Inf	M	796
Banks	55-64		F	531
Banks	55-64		M	518
Banks	55-64	0	F	1424
Banks	55-64	0	M	628
Banks	55-64	7875	F	464
Banks	55-64	7875	M	191
Banks	55-64	15750	F	958
Banks	55-64	15750	M	568
Banks	55-64	21000	F	832
Banks	55-64	21000	M	547
Banks	55-64	26250	F	714
Banks	55-64	26250	M	548
Banks	55-64	34125	F	782
Banks	55-64	34125	M	546
Banks	55-64	42000	F	806
Banks	55-64	42000	M	657
Banks	55-64	52500	F	780
Banks	55-64	52500	M	866
Banks	55-64	65625	F	800
Banks	55-64	65625	M	994
Banks	55-64	78750	F	442
Banks	55-64	78750	M	673
Banks	55-64	91875	F	447
Banks	55-64	91875	M	566
Banks	55-64	105000	F	296
Banks	55-64	105000	M	442
Banks	55-64	157500	F	305
Banks	55-64	157500	M	744
Banks	55-64	Inf	F	122
Banks	55-64	Inf	M	501
Banks	65-74		F	481
Banks	65-74		M	391
Banks	65-74	0	F	553
Banks	65-74	0	M	470
Banks	65-74	7875	F	292
Banks	65-74	7875	M	202
Banks	65-74	15750	F	718
Banks	65-74	15750	M	589
Banks	65-74	21000	F	1408
Banks	65-74	21000	M	1056
Banks	65-74	26250	F	1118
Banks	65-74	26250	M	684
Banks	65-74	34125	F	670
Banks	65-74	34125	M	552
Banks	65-74	42000	F	426
Banks	65-74	42000	M	430
Banks	65-74	52500	F	323
Banks	65-74	52500	M	444
Banks	65-74	65625	F	252
Banks	65-74	65625	M	426
Banks	65-74	78750	F	113
Banks	65-74	78750	M	244
Banks	65-74	91875	F	76
Banks	65-74	91875	M	189
Banks	65-74	105000	F	57
Banks	65-74	105000	M	102
Banks	65-74	157500	F	81
Banks	65-74	157500	M	170
Banks	65-74	Inf	F	47
Banks	65-74	Inf	M	120
Banks	75-84		F	441
Banks	75-84		M	332
Banks	75-84	0	F	305
Banks	75-84	0	M	218
Banks	75-84	7875	F	139
Banks	75-84	7875	M	102
Banks	75-84	15750	F	508
Banks	75-84	15750	M	455
Banks	75-84	21000	F	1104
Banks	75-84	21000	M	1012
Banks	75-84	26250	F	1132
Banks	75-84	26250	M	528
Banks	75-84	34125	F	365
Banks	75-84	34125	M	326
Banks	75-84	42000	F	232
Banks	75-84	42000	M	224
Banks	75-84	52500	F	130
Banks	75-84	52500	M	123
Banks	75-84	65625	F	86
Banks	75-84	65625	M	97
Banks	75-84	78750	F	36
Banks	75-84	78750	M	64
Banks	75-84	91875	F	18
Banks	75-84	91875	M	25
Banks	75-84	105000	F	19
Banks	75-84	105000	M	17
Banks	75-84	157500	F	20
Banks	75-84	157500	M	29
Banks	75-84	Inf	F	26
Banks	75-84	Inf	M	44
Banks	85+		F	414
Banks	85+		M	183
Banks	85+	0	F	180
Banks	85+	0	M	98
Banks	85+	7875	F	51
Banks	85+	7875	M	27
Banks	85+	15750	F	172
Banks	85+	15750	M	150
Banks	85+	21000	F	442
Banks	85+	21000	M	357
Banks	85+	26250	F	861
Banks	85+	26250	M	318
Banks	85+	34125	F	307
Banks	85+	34125	M	138
Banks	85+	42000	F	100
Banks	85+	42000	M	88
Banks	85+	52500	F	88
Banks	85+	52500	M	64
Banks	85+	65625	F	53
Banks	85+	65625	M	46
Banks	85+	78750	F	24
Banks	85+	78750	M	20
Banks	85+	91875	F	12
Banks	85+	91875	M	12
Banks	85+	105000	F	5
Banks	85+	105000	M	3
Banks	85+	157500	F	12
Banks	85+	157500	M	14
Banks	85+	Inf	F	14
Banks	85+	Inf	M	7
Barton	15-19		F	313
Barton	15-19		M	346
Barton	15-19	0	F	2389
Barton	15-19	0	M	2556
Barton	15-19	7875	F	831
Barton	15-19	7875	M	730
Barton	15-19	15750	F	389
Barton	15-19	15750	M	324
Barton	15-19	21000	F	184
Barton	15-19	21000	M	173
Barton	15-19	26250	F	118
Barton	15-19	26250	M	170
Barton	15-19	34125	F	95
Barton	15-19	34125	M	141
Barton	15-19	42000	F	59
Barton	15-19	42000	M	91
Barton	15-19	52500	F	27
Barton	15-19	52500	M	40
Barton	15-19	65625	F	15
Barton	15-19	65625	M	20
Barton	15-19	78750	F	4
Barton	15-19	78750	M	8
Barton	15-19	91875	F	3
Barton	15-19	91875	M	3
Barton	15-19	105000	M	5
Barton	15-19	Inf	F	4
Barton	15-19	Inf	M	3
Barton	20-24		F	477
Barton	20-24		M	507
Barton	20-24	0	F	1546
Barton	20-24	0	M	1532
Barton	20-24	7875	F	443
Barton	20-24	7875	M	401
Barton	20-24	15750	F	610
Barton	20-24	15750	M	569
Barton	20-24	21000	F	576
Barton	20-24	21000	M	572
Barton	20-24	26250	F	601
Barton	20-24	26250	M	603
Barton	20-24	34125	F	645
Barton	20-24	34125	M	678
Barton	20-24	42000	F	599
Barton	20-24	42000	M	616
Barton	20-24	52500	F	552
Barton	20-24	52500	M	583
Barton	20-24	65625	F	459
Barton	20-24	65625	M	483
Barton	20-24	78750	F	134
Barton	20-24	78750	M	208
Barton	20-24	91875	F	49
Barton	20-24	91875	M	100
Barton	20-24	105000	F	21
Barton	20-24	105000	M	42
Barton	20-24	157500	F	16
Barton	20-24	157500	M	28
Barton	20-24	Inf	F	6
Barton	20-24	Inf	M	16
Barton	25-34		F	1265
Barton	25-34		M	1315
Barton	25-34	0	F	2352
Barton	25-34	0	M	1292
Barton	25-34	7875	F	424
Barton	25-34	7875	M	187
Barton	25-34	15750	F	764
Barton	25-34	15750	M	488
Barton	25-34	21000	F	923
Barton	25-34	21000	M	726
Barton	25-34	26250	F	1041
Barton	25-34	26250	M	926
Barton	25-34	34125	F	1350
Barton	25-34	34125	M	1166
Barton	25-34	42000	F	1675
Barton	25-34	42000	M	1593
Barton	25-34	52500	F	1964
Barton	25-34	52500	M	2381
Barton	25-34	65625	F	2037
Barton	25-34	65625	M	2580
Barton	25-34	78750	F	1357
Barton	25-34	78750	M	1585
Barton	25-34	91875	F	1003
Barton	25-34	91875	M	1212
Barton	25-34	105000	F	529
Barton	25-34	105000	M	715
Barton	25-34	157500	F	613
Barton	25-34	157500	M	1065
Barton	25-34	Inf	F	121
Barton	25-34	Inf	M	325
Barton	35-44		F	855
Barton	35-44		M	898
Barton	35-44	0	F	1283
Barton	35-44	0	M	440
Barton	35-44	7875	F	354
Barton	35-44	7875	M	99
Barton	35-44	15750	F	650
Barton	35-44	15750	M	332
Barton	35-44	21000	F	590
Barton	35-44	21000	M	362
Barton	35-44	26250	F	668
Barton	35-44	26250	M	431
Barton	35-44	34125	F	954
Barton	35-44	34125	M	579
Barton	35-44	42000	F	1012
Barton	35-44	42000	M	892
Barton	35-44	52500	F	1102
Barton	35-44	52500	M	1283
Barton	35-44	65625	F	1231
Barton	35-44	65625	M	1548
Barton	35-44	78750	F	932
Barton	35-44	78750	M	1167
Barton	35-44	91875	F	806
Barton	35-44	91875	M	1093
Barton	35-44	105000	F	574
Barton	35-44	105000	M	918
Barton	35-44	157500	F	927
Barton	35-44	157500	M	1609
Barton	35-44	Inf	F	314
Barton	35-44	Inf	M	774
Barton	45-54		F	709
Barton	45-54		M	712
Barton	45-54	0	F	1132
Barton	45-54	0	M	412
Barton	45-54	7875	F	319
Barton	45-54	7875	M	112
Barton	45-54	15750	F	627
Barton	45-54	15750	M	342
Barton	45-54	21000	F	700
Barton	45-54	21000	M	443
Barton	45-54	26250	F	683
Barton	45-54	26250	M	491
Barton	45-54	34125	F	858
Barton	45-54	34125	M	599
Barton	45-54	42000	F	950
Barton	45-54	42000	M	777
Barton	45-54	52500	F	1079
Barton	45-54	52500	M	1040
Barton	45-54	65625	F	964
Barton	45-54	65625	M	1163
Barton	45-54	78750	F	779
Barton	45-54	78750	M	930
Barton	45-54	91875	F	654
Barton	45-54	91875	M	862
Barton	45-54	105000	F	442
Barton	45-54	105000	M	617
Barton	45-54	157500	F	660
Barton	45-54	157500	M	1129
Barton	45-54	Inf	F	269
Barton	45-54	Inf	M	617
Barton	55-64		F	605
Barton	55-64		M	602
Barton	55-64	0	F	1470
Barton	55-64	0	M	637
Barton	55-64	7875	F	405
Barton	55-64	7875	M	203
Barton	55-64	15750	F	860
Barton	55-64	15750	M	484
Barton	55-64	21000	F	869
Barton	55-64	21000	M	568
Barton	55-64	26250	F	692
Barton	55-64	26250	M	574
Barton	55-64	34125	F	689
Barton	55-64	34125	M	605
Barton	55-64	42000	F	626
Barton	55-64	42000	M	669
Barton	55-64	52500	F	703
Barton	55-64	52500	M	790
Barton	55-64	65625	F	641
Barton	55-64	65625	M	886
Barton	55-64	78750	F	408
Barton	55-64	78750	M	590
Barton	55-64	91875	F	339
Barton	55-64	91875	M	499
Barton	55-64	105000	F	248
Barton	55-64	105000	M	339
Barton	55-64	157500	F	262
Barton	55-64	157500	M	542
Barton	55-64	Inf	F	100
Barton	55-64	Inf	M	296
Barton	65-74		F	533
Barton	65-74		M	482
Barton	65-74	0	F	684
Barton	65-74	0	M	522
Barton	65-74	7875	F	270
Barton	65-74	7875	M	222
Barton	65-74	15750	F	777
Barton	65-74	15750	M	640
Barton	65-74	21000	F	1447
Barton	65-74	21000	M	1197
Barton	65-74	26250	F	1087
Barton	65-74	26250	M	769
Barton	65-74	34125	F	550
Barton	65-74	34125	M	441
Barton	65-74	42000	F	319
Barton	65-74	42000	M	387
Barton	65-74	52500	F	238
Barton	65-74	52500	M	376
Barton	65-74	65625	F	178
Barton	65-74	65625	M	306
Barton	65-74	78750	F	106
Barton	65-74	78750	M	165
Barton	65-74	91875	F	75
Barton	65-74	91875	M	122
Barton	65-74	105000	F	53
Barton	65-74	105000	M	81
Barton	65-74	157500	F	40
Barton	65-74	157500	M	107
Barton	65-74	Inf	F	32
Barton	65-74	Inf	M	78
Barton	75-84		F	611
Barton	75-84		M	499
Barton	75-84	0	F	370
Barton	75-84	0	M	281
Barton	75-84	7875	F	147
Barton	75-84	7875	M	132
Barton	75-84	15750	F	590
Barton	75-84	15750	M	523
Barton	75-84	21000	F	1152
Barton	75-84	21000	M	1105
Barton	75-84	26250	F	994
Barton	75-84	26250	M	561
Barton	75-84	34125	F	293
Barton	75-84	34125	M	259
Barton	75-84	42000	F	172
Barton	75-84	42000	M	178
Barton	75-84	52500	F	103
Barton	75-84	52500	M	115
Barton	75-84	65625	F	57
Barton	75-84	65625	M	104
Barton	75-84	78750	F	19
Barton	75-84	78750	M	25
Barton	75-84	91875	F	14
Barton	75-84	91875	M	26
Barton	75-84	105000	F	12
Barton	75-84	105000	M	16
Barton	75-84	157500	F	4
Barton	75-84	157500	M	23
Barton	75-84	Inf	F	10
Barton	75-84	Inf	M	20
Barton	85+		F	730
Barton	85+		M	368
Barton	85+	0	F	131
Barton	85+	0	M	81
Barton	85+	7875	F	37
Barton	85+	7875	M	49
Barton	85+	15750	F	171
Barton	85+	15750	M	160
Barton	85+	21000	F	323
Barton	85+	21000	M	377
Barton	85+	26250	F	647
Barton	85+	26250	M	291
Barton	85+	34125	F	168
Barton	85+	34125	M	90
Barton	85+	42000	F	84
Barton	85+	42000	M	54
Barton	85+	52500	F	54
Barton	85+	52500	M	28
Barton	85+	65625	F	30
Barton	85+	65625	M	23
Barton	85+	78750	F	7
Barton	85+	78750	M	24
Barton	85+	91875	F	11
Barton	85+	91875	M	4
Barton	85+	105000	F	4
Barton	85+	105000	M	3
Barton	85+	157500	F	7
Barton	85+	157500	M	6
Barton	85+	Inf	F	9
Barton	85+	Inf	M	15
Bennelong	15-19		F	247
Bennelong	15-19		M	286
Bennelong	15-19	0	F	2395
Bennelong	15-19	0	M	2989
Bennelong	15-19	7875	F	1034
Bennelong	15-19	7875	M	907
Bennelong	15-19	15750	F	440
Bennelong	15-19	15750	M	391
Bennelong	15-19	21000	F	164
Bennelong	15-19	21000	M	131
Bennelong	15-19	26250	F	103
Bennelong	15-19	26250	M	117
Bennelong	15-19	34125	F	80
Bennelong	15-19	34125	M	103
Bennelong	15-19	42000	F	44
Bennelong	15-19	42000	M	55
Bennelong	15-19	52500	F	31
Bennelong	15-19	52500	M	33
Bennelong	15-19	65625	F	14
Bennelong	15-19	65625	M	23
Bennelong	15-19	78750	F	4
Bennelong	15-19	78750	M	3
Bennelong	15-19	91875	F	3
Bennelong	15-19	91875	M	3
Bennelong	15-19	105000	F	4
Bennelong	15-19	105000	M	3
Bennelong	15-19	157500	F	3
Bennelong	15-19	157500	M	3
Bennelong	15-19	Inf	F	4
Bennelong	15-19	Inf	M	7
Bennelong	20-24		F	374
Bennelong	20-24		M	342
Bennelong	20-24	0	F	1835
Bennelong	20-24	0	M	1818
Bennelong	20-24	7875	F	550
Bennelong	20-24	7875	M	535
Bennelong	20-24	15750	F	796
Bennelong	20-24	15750	M	709
Bennelong	20-24	21000	F	495
Bennelong	20-24	21000	M	503
Bennelong	20-24	26250	F	472
Bennelong	20-24	26250	M	454
Bennelong	20-24	34125	F	497
Bennelong	20-24	34125	M	470
Bennelong	20-24	42000	F	485
Bennelong	20-24	42000	M	509
Bennelong	20-24	52500	F	513
Bennelong	20-24	52500	M	467
Bennelong	20-24	65625	F	481
Bennelong	20-24	65625	M	476
Bennelong	20-24	78750	F	212
Bennelong	20-24	78750	M	218
Bennelong	20-24	91875	F	64
Bennelong	20-24	91875	M	101
Bennelong	20-24	105000	F	14
Bennelong	20-24	105000	M	41
Bennelong	20-24	157500	F	17
Bennelong	20-24	157500	M	38
Bennelong	20-24	Inf	F	4
Bennelong	20-24	Inf	M	16
Bennelong	25-34		F	782
Bennelong	25-34		M	746
Bennelong	25-34	0	F	2360
Bennelong	25-34	0	M	1261
Bennelong	25-34	7875	F	389
Bennelong	25-34	7875	M	209
Bennelong	25-34	15750	F	573
Bennelong	25-34	15750	M	391
Bennelong	25-34	21000	F	559
Bennelong	25-34	21000	M	402
Bennelong	25-34	26250	F	626
Bennelong	25-34	26250	M	501
Bennelong	25-34	34125	F	843
Bennelong	25-34	34125	M	686
Bennelong	25-34	42000	F	1114
Bennelong	25-34	42000	M	895
Bennelong	25-34	52500	F	1459
Bennelong	25-34	52500	M	1408
Bennelong	25-34	65625	F	1927
Bennelong	25-34	65625	M	2003
Bennelong	25-34	78750	F	1420
Bennelong	25-34	78750	M	1487
Bennelong	25-34	91875	F	1138
Bennelong	25-34	91875	M	1315
Bennelong	25-34	105000	F	610
Bennelong	25-34	105000	M	942
Bennelong	25-34	157500	F	713
Bennelong	25-34	157500	M	1350
Bennelong	25-34	Inf	F	142
Bennelong	25-34	Inf	M	418
Bennelong	35-44		F	567
Bennelong	35-44		M	612
Bennelong	35-44	0	F	1676
Bennelong	35-44	0	M	451
Bennelong	35-44	7875	F	469
Bennelong	35-44	7875	M	104
Bennelong	35-44	15750	F	607
Bennelong	35-44	15750	M	240
Bennelong	35-44	21000	F	502
Bennelong	35-44	21000	M	205
Bennelong	35-44	26250	F	556
Bennelong	35-44	26250	M	299
Bennelong	35-44	34125	F	759
Bennelong	35-44	34125	M	429
Bennelong	35-44	42000	F	764
Bennelong	35-44	42000	M	553
Bennelong	35-44	52500	F	943
Bennelong	35-44	52500	M	832
Bennelong	35-44	65625	F	1147
Bennelong	35-44	65625	M	1145
Bennelong	35-44	78750	F	952
Bennelong	35-44	78750	M	1031
Bennelong	35-44	91875	F	958
Bennelong	35-44	91875	M	1128
Bennelong	35-44	105000	F	745
Bennelong	35-44	105000	M	1029
Bennelong	35-44	157500	F	1215
Bennelong	35-44	157500	M	2348
Bennelong	35-44	Inf	F	583
Bennelong	35-44	Inf	M	1577
Bennelong	45-54		F	497
Bennelong	45-54		M	555
Bennelong	45-54	0	F	1196
Bennelong	45-54	0	M	363
Bennelong	45-54	7875	F	414
Bennelong	45-54	7875	M	116
Bennelong	45-54	15750	F	581
Bennelong	45-54	15750	M	283
Bennelong	45-54	21000	F	549
Bennelong	45-54	21000	M	320
Bennelong	45-54	26250	F	578
Bennelong	45-54	26250	M	359
Bennelong	45-54	34125	F	768
Bennelong	45-54	34125	M	458
Bennelong	45-54	42000	F	841
Bennelong	45-54	42000	M	562
Bennelong	45-54	52500	F	930
Bennelong	45-54	52500	M	799
Bennelong	45-54	65625	F	1114
Bennelong	45-54	65625	M	986
Bennelong	45-54	78750	F	827
Bennelong	45-54	78750	M	805
Bennelong	45-54	91875	F	812
Bennelong	45-54	91875	M	814
Bennelong	45-54	105000	F	649
Bennelong	45-54	105000	M	769
Bennelong	45-54	157500	F	947
Bennelong	45-54	157500	M	1694
Bennelong	45-54	Inf	F	514
Bennelong	45-54	Inf	M	1496
Bennelong	55-64		F	456
Bennelong	55-64		M	437
Bennelong	55-64	0	F	1468
Bennelong	55-64	0	M	635
Bennelong	55-64	7875	F	520
Bennelong	55-64	7875	M	186
Bennelong	55-64	15750	F	781
Bennelong	55-64	15750	M	384
Bennelong	55-64	21000	F	718
Bennelong	55-64	21000	M	435
Bennelong	55-64	26250	F	650
Bennelong	55-64	26250	M	469
Bennelong	55-64	34125	F	634
Bennelong	55-64	34125	M	522
Bennelong	55-64	42000	F	672
Bennelong	55-64	42000	M	562
Bennelong	55-64	52500	F	699
Bennelong	55-64	52500	M	750
Bennelong	55-64	65625	F	851
Bennelong	55-64	65625	M	829
Bennelong	55-64	78750	F	569
Bennelong	55-64	78750	M	618
Bennelong	55-64	91875	F	535
Bennelong	55-64	91875	M	618
Bennelong	55-64	105000	F	391
Bennelong	55-64	105000	M	518
Bennelong	55-64	157500	F	539
Bennelong	55-64	157500	M	1025
Bennelong	55-64	Inf	F	212
Bennelong	55-64	Inf	M	823
Bennelong	65-74		F	437
Bennelong	65-74		M	356
Bennelong	65-74	0	F	653
Bennelong	65-74	0	M	501
Bennelong	65-74	7875	F	335
Bennelong	65-74	7875	M	236
Bennelong	65-74	15750	F	664
Bennelong	65-74	15750	M	480
Bennelong	65-74	21000	F	978
Bennelong	65-74	21000	M	758
Bennelong	65-74	26250	F	903
Bennelong	65-74	26250	M	579
Bennelong	65-74	34125	F	615
Bennelong	65-74	34125	M	495
Bennelong	65-74	42000	F	469
Bennelong	65-74	42000	M	439
Bennelong	65-74	52500	F	378
Bennelong	65-74	52500	M	450
Bennelong	65-74	65625	F	355
Bennelong	65-74	65625	M	458
Bennelong	65-74	78750	F	153
Bennelong	65-74	78750	M	287
Bennelong	65-74	91875	F	131
Bennelong	65-74	91875	M	236
Bennelong	65-74	105000	F	88
Bennelong	65-74	105000	M	168
Bennelong	65-74	157500	F	94
Bennelong	65-74	157500	M	275
Bennelong	65-74	Inf	F	55
Bennelong	65-74	Inf	M	185
Bennelong	75-84		F	476
Bennelong	75-84		M	278
Bennelong	75-84	0	F	307
Bennelong	75-84	0	M	246
Bennelong	75-84	7875	F	124
Bennelong	75-84	7875	M	107
Bennelong	75-84	15750	F	504
Bennelong	75-84	15750	M	407
Bennelong	75-84	21000	F	920
Bennelong	75-84	21000	M	699
Bennelong	75-84	26250	F	911
Bennelong	75-84	26250	M	469
Bennelong	75-84	34125	F	455
Bennelong	75-84	34125	M	335
Bennelong	75-84	42000	F	252
Bennelong	75-84	42000	M	243
Bennelong	75-84	52500	F	150
Bennelong	75-84	52500	M	197
Bennelong	75-84	65625	F	105
Bennelong	75-84	65625	M	154
Bennelong	75-84	78750	F	45
Bennelong	75-84	78750	M	78
Bennelong	75-84	91875	F	33
Bennelong	75-84	91875	M	72
Bennelong	75-84	105000	F	15
Bennelong	75-84	105000	M	29
Bennelong	75-84	157500	F	35
Bennelong	75-84	157500	M	44
Bennelong	75-84	Inf	F	25
Bennelong	75-84	Inf	M	42
Bennelong	85+		F	592
Bennelong	85+		M	233
Bennelong	85+	0	F	144
Bennelong	85+	0	M	70
Bennelong	85+	7875	F	45
Bennelong	85+	7875	M	36
Bennelong	85+	15750	F	188
Bennelong	85+	15750	M	163
Bennelong	85+	21000	F	379
Bennelong	85+	21000	M	326
Bennelong	85+	26250	F	615
Bennelong	85+	26250	M	277
Bennelong	85+	34125	F	314
Bennelong	85+	34125	M	129
Bennelong	85+	42000	F	127
Bennelong	85+	42000	M	100
Bennelong	85+	52500	F	105
Bennelong	85+	52500	M	71
Bennelong	85+	65625	F	70
Bennelong	85+	65625	M	59
Bennelong	85+	78750	F	26
Bennelong	85+	78750	M	26
Bennelong	85+	91875	F	24
Bennelong	85+	91875	M	27
Bennelong	85+	105000	F	8
Bennelong	85+	105000	M	13
Bennelong	85+	157500	F	14
Bennelong	85+	157500	M	12
Bennelong	85+	Inf	F	27
Bennelong	85+	Inf	M	15
Berowra	15-19		F	256
Berowra	15-19		M	291
Berowra	15-19	0	F	2426
Berowra	15-19	0	M	2901
Berowra	15-19	7875	F	1359
Berowra	15-19	7875	M	1128
Berowra	15-19	15750	F	505
Berowra	15-19	15750	M	440
Berowra	15-19	21000	F	199
Berowra	15-19	21000	M	187
Berowra	15-19	26250	F	99
Berowra	15-19	26250	M	199
Berowra	15-19	34125	F	111
Berowra	15-19	34125	M	191
Berowra	15-19	42000	F	62
Berowra	15-19	42000	M	88
Berowra	15-19	52500	F	41
Berowra	15-19	52500	M	45
Berowra	15-19	65625	F	5
Berowra	15-19	65625	M	16
Berowra	15-19	91875	M	3
Berowra	15-19	157500	F	3
Berowra	15-19	157500	M	6
Berowra	15-19	Inf	M	4
Berowra	20-24		F	191
Berowra	20-24		M	213
Berowra	20-24	0	F	493
Berowra	20-24	0	M	563
Berowra	20-24	7875	F	417
Berowra	20-24	7875	M	456
Berowra	20-24	15750	F	609
Berowra	20-24	15750	M	553
Berowra	20-24	21000	F	379
Berowra	20-24	21000	M	342
Berowra	20-24	26250	F	337
Berowra	20-24	26250	M	353
Berowra	20-24	34125	F	392
Berowra	20-24	34125	M	433
Berowra	20-24	42000	F	384
Berowra	20-24	42000	M	459
Berowra	20-24	52500	F	431
Berowra	20-24	52500	M	497
Berowra	20-24	65625	F	403
Berowra	20-24	65625	M	456
Berowra	20-24	78750	F	128
Berowra	20-24	78750	M	199
Berowra	20-24	91875	F	46
Berowra	20-24	91875	M	84
Berowra	20-24	105000	F	12
Berowra	20-24	105000	M	29
Berowra	20-24	157500	F	9
Berowra	20-24	157500	M	21
Berowra	20-24	Inf	F	6
Berowra	20-24	Inf	M	3
Berowra	25-34		F	299
Berowra	25-34		M	343
Berowra	25-34	0	F	682
Berowra	25-34	0	M	252
Berowra	25-34	7875	F	195
Berowra	25-34	7875	M	102
Berowra	25-34	15750	F	280
Berowra	25-34	15750	M	190
Berowra	25-34	21000	F	254
Berowra	25-34	21000	M	171
Berowra	25-34	26250	F	272
Berowra	25-34	26250	M	208
Berowra	25-34	34125	F	430
Berowra	25-34	34125	M	331
Berowra	25-34	42000	F	528
Berowra	25-34	42000	M	422
Berowra	25-34	52500	F	657
Berowra	25-34	52500	M	669
Berowra	25-34	65625	F	847
Berowra	25-34	65625	M	871
Berowra	25-34	78750	F	628
Berowra	25-34	78750	M	773
Berowra	25-34	91875	F	532
Berowra	25-34	91875	M	653
Berowra	25-34	105000	F	307
Berowra	25-34	105000	M	430
Berowra	25-34	157500	F	339
Berowra	25-34	157500	M	705
Berowra	25-34	Inf	F	74
Berowra	25-34	Inf	M	268
Berowra	35-44		F	412
Berowra	35-44		M	462
Berowra	35-44	0	F	1224
Berowra	35-44	0	M	219
Berowra	35-44	7875	F	410
Berowra	35-44	7875	M	54
Berowra	35-44	15750	F	476
Berowra	35-44	15750	M	120
Berowra	35-44	21000	F	423
Berowra	35-44	21000	M	114
Berowra	35-44	26250	F	423
Berowra	35-44	26250	M	145
