CED_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	families
Gippsland	0	0	0	1	1869
Gippsland	0	0	1	0	588
Gippsland	0	0	1	1	206
Gippsland	0	1	0	0	2522
Gippsland	0	1	0	1	209
Gippsland	0	1	1	0	485
Gippsland	0	1	1	1	76
Gippsland	1	0	0	1	2659
Gippsland	1	0	1	0	1129
Gippsland	1	0	1	1	614
Gippsland	1	1	0	0	7439
Gippsland	1	1	0	1	340
Gippsland	1	1	1	0	1352
Gippsland	1	1	1	1	211
Goldstein					518
Goldstein	0	0	0	1	1790
Goldstein	0	0	1	0	847
Goldstein	0	0	1	1	256
Goldstein	0	1	0	0	1464
Goldstein	0	1	0	1	59
Goldstein	0	1	1	0	381
Goldstein	0	1	1	1	19
Goldstein	1	0	0	1	2850
Goldstein	1	0	1	0	2754
Goldstein	1	0	1	1	1273
Goldstein	1	1	0	0	10890
Goldstein	1	1	0	1	186
Goldstein	1	1	1	0	2238
Goldstein	1	1	1	1	161
Gorton					746
Gorton	0	0	0	1	3042
Gorton	0	0	1	0	799
Gorton	0	0	1	1	512
Gorton	0	1	0	0	3596
Gorton	0	1	0	1	346
Gorton	0	1	1	0	783
Gorton	0	1	1	1	186
Gorton	1	0	0	1	4733
Gorton	1	0	1	0	1885
Gorton	1	0	1	1	1543
Gorton	1	1	0	0	15311
Gorton	1	1	0	1	771
Gorton	1	1	1	0	2805
Gorton	1	1	1	1	548
Higgins					1033
Higgins	0	0	0	1	1635
Higgins	0	0	1	0	711
Higgins	0	0	1	1	199
Higgins	0	1	0	0	1202
Higgins	0	1	0	1	51
Higgins	0	1	1	0	257
Higgins	0	1	1	1	22
Higgins	1	0	0	1	2037
Higgins	1	0	1	0	2134
Higgins	1	0	1	1	878
Higgins	1	1	0	0	9093
Higgins	1	1	0	1	137
Higgins	1	1	1	0	1609
Higgins	1	1	1	1	95
Holt					779
Holt	0	0	0	1	3153
Holt	0	0	1	0	784
Holt	0	0	1	1	485
Holt	0	1	0	0	3087
Holt	0	1	0	1	339
Holt	0	1	1	0	658
Holt	0	1	1	1	178
Holt	1	0	0	1	4794
Holt	1	0	1	0	2145
Holt	1	0	1	1	1649
Holt	1	1	0	0	16063
Holt	1	1	0	1	785
Holt	1	1	1	0	2852
Holt	1	1	1	1	644
Hotham					896
Hotham	0	0	0	1	2800
Hotham	0	0	1	0	861
Hotham	0	0	1	1	348
Hotham	0	1	0	0	1890
Hotham	0	1	0	1	158
Hotham	0	1	1	0	426
Hotham	0	1	1	1	64
Hotham	1	0	0	1	3965
Hotham	1	0	1	0	1926
Hotham	1	0	1	1	1224
Hotham	1	1	0	0	10768
Hotham	1	1	0	1	299
Hotham	1	1	1	0	1779
Hotham	1	1	1	1	209
Indi					417
Indi	0	0	0	1	1713
Indi	0	0	1	0	559
Indi	0	0	1	1	196
Indi	0	1	0	0	2412
Indi	0	1	0	1	175
Indi	0	1	1	0	431
Indi	0	1	1	1	60
Indi	1	0	0	1	2423
Indi	1	0	1	0	1155
Indi	1	0	1	1	619
Indi	1	1	0	0	7718
Indi	1	1	0	1	346
Indi	1	1	1	0	1434
Indi	1	1	1	1	237
Isaacs					667
Isaacs	0	0	0	1	2614
Isaacs	0	0	1	0	836
Isaacs	0	0	1	1	363
Isaacs	0	1	0	0	2236
Isaacs	0	1	0	1	172
Isaacs	0	1	1	0	450
Isaacs	0	1	1	1	79
Isaacs	1	0	0	1	3644
Isaacs	1	0	1	0	1858
Isaacs	1	0	1	1	1213
Isaacs	1	1	0	0	11488
Isaacs	1	1	0	1	421
Isaacs	1	1	1	0	1920
Isaacs	1	1	1	1	315
Jagajaga					635
Jagajaga	0	0	0	1	2285
Jagajaga	0	0	1	0	735
Jagajaga	0	0	1	1	318
Jagajaga	0	1	0	0	1602
Jagajaga	0	1	0	1	123
Jagajaga	0	1	1	0	368
Jagajaga	0	1	1	1	46
Jagajaga	1	0	0	1	3571
Jagajaga	1	0	1	0	2028
Jagajaga	1	0	1	1	1269
Jagajaga	1	1	0	0	10127
Jagajaga	1	1	0	1	250
Jagajaga	1	1	1	0	1733
Jagajaga	1	1	1	1	189
Kooyong					873
Kooyong	0	0	0	1	1556
Kooyong	0	0	1	0	892
Kooyong	0	0	1	1	264
Kooyong	0	1	0	0	1279
Kooyong	0	1	0	1	54
Kooyong	0	1	1	0	410
Kooyong	0	1	1	1	23
Kooyong	1	0	0	1	2702
Kooyong	1	0	1	0	2949
Kooyong	1	0	1	1	1299
Kooyong	1	1	0	0	9178
Kooyong	1	1	0	1	137
Kooyong	1	1	1	0	2263
Kooyong	1	1	1	1	156
La Trobe					462
La Trobe	0	0	0	1	2091
La Trobe	0	0	1	0	693
La Trobe	0	0	1	1	345
La Trobe	0	1	0	0	1911
La Trobe	0	1	0	1	180
La Trobe	0	1	1	0	496
La Trobe	0	1	1	1	100
La Trobe	1	0	0	1	4061
La Trobe	1	0	1	0	2154
La Trobe	1	0	1	1	1604
La Trobe	1	1	0	0	11900
La Trobe	1	1	0	1	501
La Trobe	1	1	1	0	2545
La Trobe	1	1	1	1	412
Lalor					831
Lalor	0	0	0	1	3022
Lalor	0	0	1	0	905
Lalor	0	0	1	1	455
Lalor	0	1	0	0	3745
Lalor	0	1	0	1	321
Lalor	0	1	1	0	755
Lalor	0	1	1	1	188
Lalor	1	0	0	1	4491
Lalor	1	0	1	0	2226
Lalor	1	0	1	1	1525
Lalor	1	1	0	0	21931
Lalor	1	1	0	1	719
Lalor	1	1	1	0	2978
Lalor	1	1	1	1	511
Mallee					491
Mallee	0	0	0	1	1767
Mallee	0	0	1	0	504
Mallee	0	0	1	1	175
Mallee	0	1	0	0	2317
Mallee	0	1	0	1	165
Mallee	0	1	1	0	426
Mallee	0	1	1	1	77
Mallee	1	0	0	1	2420
Mallee	1	0	1	0	1197
Mallee	1	0	1	1	621
Mallee	1	1	0	0	7139
Mallee	1	1	0	1	375
Mallee	1	1	1	0	1582
Mallee	1	1	1	1	262
Maribyrnong					1164
Maribyrnong	0	0	0	1	3236
Maribyrnong	0	0	1	0	853
Maribyrnong	0	0	1	1	428
Maribyrnong	0	1	0	0	2221
Maribyrnong	0	1	0	1	191
Maribyrnong	0	1	1	0	538
Maribyrnong	0	1	1	1	102
Maribyrnong	1	0	0	1	4149
Maribyrnong	1	0	1	0	1965
Maribyrnong	1	0	1	1	1322
Maribyrnong	1	1	0	0	10114
Maribyrnong	1	1	0	1	359
Maribyrnong	1	1	1	0	1979
Maribyrnong	1	1	1	1	252
McEwen					601
McEwen	0	0	0	1	2869
McEwen	0	0	1	0	829
McEwen	0	0	1	1	473
McEwen	0	1	0	0	3358
McEwen	0	1	0	1	330
McEwen	0	1	1	0	676
McEwen	0	1	1	1	144
McEwen	1	0	0	1	4770
McEwen	1	0	1	0	2048
McEwen	1	0	1	1	1615
McEwen	1	1	0	0	17492
McEwen	1	1	0	1	780
McEwen	1	1	1	0	2859
McEwen	1	1	1	1	524
McMillan					499
McMillan	0	0	0	1	2341
McMillan	0	0	1	0	717
McMillan	0	0	1	1	320
McMillan	0	1	0	0	3042
McMillan	0	1	0	1	261
McMillan	0	1	1	0	542
McMillan	0	1	1	1	122
McMillan	1	0	0	1	3108
McMillan	1	0	1	0	1350
McMillan	1	0	1	1	886
McMillan	1	1	0	0	10401
McMillan	1	1	0	1	513
McMillan	1	1	1	0	1863
McMillan	1	1	1	1	352
Melbourne					2525
Melbourne	0	0	0	1	1815
Melbourne	0	0	1	0	935
Melbourne	0	0	1	1	207
Melbourne	0	1	0	0	1882
Melbourne	0	1	0	1	79
Melbourne	0	1	1	0	334
Melbourne	0	1	1	1	45
Melbourne	1	0	0	1	1372
Melbourne	1	0	1	0	1062
Melbourne	1	0	1	1	386
Melbourne	1	1	0	0	7840
Melbourne	1	1	0	1	110
Melbourne	1	1	1	0	771
Melbourne	1	1	1	1	47
Melbourne Ports					1185
Melbourne Ports	0	0	0	1	1370
Melbourne Ports	0	0	1	0	740
Melbourne Ports	0	0	1	1	157
Melbourne Ports	0	1	0	0	1430
Melbourne Ports	0	1	0	1	29
Melbourne Ports	0	1	1	0	194
Melbourne Ports	0	1	1	1	12
Melbourne Ports	1	0	0	1	1436
Melbourne Ports	1	0	1	0	1240
Melbourne Ports	1	0	1	1	471
Melbourne Ports	1	1	0	0	7990
Melbourne Ports	1	1	0	1	90
Melbourne Ports	1	1	1	0	933
Melbourne Ports	1	1	1	1	87
Menzies					532
Menzies	0	0	0	1	2053
Menzies	0	0	1	0	746
Menzies	0	0	1	1	280
Menzies	0	1	0	0	1271
Menzies	0	1	0	1	73
Menzies	0	1	1	0	325
Menzies	0	1	1	1	42
Menzies	1	0	0	1	4418
Menzies	1	0	1	0	2550
Menzies	1	0	1	1	1606
Menzies	1	1	0	0	8903
Menzies	1	1	0	1	263
Menzies	1	1	1	0	2008
Menzies	1	1	1	1	192
Murray					429
Murray	0	0	0	1	1983
Murray	0	0	1	0	553
Murray	0	0	1	1	223
Murray	0	1	0	0	2467
Murray	0	1	0	1	198
Murray	0	1	1	0	471
Murray	0	1	1	1	94
Murray	1	0	0	1	2721
Murray	1	0	1	0	1181
Murray	1	0	1	1	685
Murray	1	1	0	0	7628
Murray	1	1	0	1	406
Murray	1	1	1	0	1682
Murray	1	1	1	1	313
Scullin					744
Scullin	0	0	0	1	3026
Scullin	0	0	1	0	663
Scullin	0	0	1	1	435
Scullin	0	1	0	0	2243
Scullin	0	1	0	1	246
Scullin	0	1	1	0	439
Scullin	0	1	1	1	84
Scullin	1	0	0	1	5455
Scullin	1	0	1	0	1918
Scullin	1	0	1	1	1660
Scullin	1	1	0	0	12008
Scullin	1	1	0	1	569
Scullin	1	1	1	0	2239
Scullin	1	1	1	1	401
Wannon					426
Wannon	0	0	0	1	1868
Wannon	0	0	1	0	523
Wannon	0	0	1	1	196
Wannon	0	1	0	0	2040
Wannon	0	1	0	1	177
Wannon	0	1	1	0	339
Wannon	0	1	1	1	60
Wannon	1	0	0	1	2474
Wannon	1	0	1	0	1070
Wannon	1	0	1	1	672
Wannon	1	1	0	0	6930
Wannon	1	1	0	1	331
Wannon	1	1	1	0	1406
Wannon	1	1	1	1	259
Wills					1187
Wills	0	0	0	1	2799
Wills	0	0	1	0	654
Wills	0	0	1	1	258
Wills	0	1	0	0	1724
Wills	0	1	0	1	105
Wills	0	1	1	0	346
Wills	0	1	1	1	57
Wills	1	0	0	1	3081
Wills	1	0	1	0	1386
Wills	1	0	1	1	940
Wills	1	1	0	0	11109
Wills	1	1	0	1	294
Wills	1	1	1	0	1496
Wills	1	1	1	1	237
Blair					641
Blair	0	0	0	1	2468
Blair	0	0	1	0	589
Blair	0	0	1	1	256
Blair	0	1	0	0	3909
Blair	0	1	0	1	381
Blair	0	1	1	0	617
Blair	0	1	1	1	154
Blair	1	0	0	1	3066
Blair	1	0	1	0	1137
Blair	1	0	1	1	686
Blair	1	1	0	0	9683
Blair	1	1	0	1	655
Blair	1	1	1	0	1643
Blair	1	1	1	1	392
Bonner					723
Bonner	0	0	0	1	2309
Bonner	0	0	1	0	641
Bonner	0	0	1	1	282
Bonner	0	1	0	0	2202
Bonner	0	1	0	1	203
Bonner	0	1	1	0	413
Bonner	0	1	1	1	80
Bonner	1	0	0	1	3184
Bonner	1	0	1	0	1853
Bonner	1	0	1	1	1036
Bonner	1	1	0	0	10679
Bonner	1	1	0	1	415
Bonner	1	1	1	0	1954
Bonner	1	1	1	1	250
Bowman					463
Bowman	0	0	0	1	2212
Bowman	0	0	1	0	612
Bowman	0	0	1	1	277
Bowman	0	1	0	0	2501
Bowman	0	1	0	1	212
Bowman	0	1	1	0	415
Bowman	0	1	1	1	83
Bowman	1	0	0	1	3693
Bowman	1	0	1	0	1639
Bowman	1	0	1	1	1069
Bowman	1	1	0	0	9149
Bowman	1	1	0	1	544
Bowman	1	1	1	0	1817
Bowman	1	1	1	1	336
Brisbane					1195
Brisbane	0	0	0	1	1377
Brisbane	0	0	1	0	702
Brisbane	0	0	1	1	159
Brisbane	0	1	0	0	1569
Brisbane	0	1	0	1	54
Brisbane	0	1	1	0	253
Brisbane	0	1	1	1	26
Brisbane	1	0	0	1	1574
Brisbane	1	0	1	0	1527
Brisbane	1	0	1	1	583
Brisbane	1	1	0	0	9032
Brisbane	1	1	0	1	132
Brisbane	1	1	1	0	1288
Brisbane	1	1	1	1	89
Capricornia					516
Capricornia	0	0	0	1	1858
Capricornia	0	0	1	0	439
Capricornia	0	0	1	1	169
Capricornia	0	1	0	0	2757
Capricornia	0	1	0	1	227
Capricornia	0	1	1	0	437
Capricornia	0	1	1	1	81
Capricornia	1	0	0	1	2829
Capricornia	1	0	1	0	1067
Capricornia	1	0	1	1	566
Capricornia	1	1	0	0	9489
Capricornia	1	1	0	1	601
Capricornia	1	1	1	0	1555
Capricornia	1	1	1	1	292
Dawson					526
Dawson	0	0	0	1	1778
Dawson	0	0	1	0	472
Dawson	0	0	1	1	185
Dawson	0	1	0	0	2884
Dawson	0	1	0	1	270
Dawson	0	1	1	0	441
Dawson	0	1	1	1	78
Dawson	1	0	0	1	2936
Dawson	1	0	1	0	1268
Dawson	1	0	1	1	697
Dawson	1	1	0	0	9553
Dawson	1	1	0	1	560
Dawson	1	1	1	0	1634
Dawson	1	1	1	1	288
Dickson					504
Dickson	0	0	0	1	1924
Dickson	0	0	1	0	595
Dickson	0	0	1	1	243
Dickson	0	1	0	0	2474
Dickson	0	1	0	1	192
Dickson	0	1	1	0	437
Dickson	0	1	1	1	67
Dickson	1	0	0	1	3571
Dickson	1	0	1	0	1689
Dickson	1	0	1	1	1090
Dickson	1	1	0	0	11008
Dickson	1	1	0	1	544
Dickson	1	1	1	0	2013
Dickson	1	1	1	1	309
Fadden					591
Fadden	0	0	0	1	2648
Fadden	0	0	1	0	741
Fadden	0	0	1	1	297
Fadden	0	1	0	0	3281
Fadden	0	1	0	1	283
Fadden	0	1	1	0	519
Fadden	0	1	1	1	107
Fadden	1	0	0	1	3311
Fadden	1	0	1	0	1622
Fadden	1	0	1	1	967
Fadden	1	1	0	0	10641
Fadden	1	1	0	1	638
Fadden	1	1	1	0	1766
Fadden	1	1	1	1	292
Fairfax					471
Fairfax	0	0	0	1	2067
Fairfax	0	0	1	0	680
Fairfax	0	0	1	1	191
Fairfax	0	1	0	0	2724
Fairfax	0	1	0	1	207
Fairfax	0	1	1	0	462
Fairfax	0	1	1	1	72
Fairfax	1	0	0	1	2901
Fairfax	1	0	1	0	1335
Fairfax	1	0	1	1	682
Fairfax	1	1	0	0	9560
Fairfax	1	1	0	1	503
Fairfax	1	1	1	0	1629
Fairfax	1	1	1	1	253
Fisher					435
Fisher	0	0	0	1	2038
Fisher	0	0	1	0	631
Fisher	0	0	1	1	209
Fisher	0	1	0	0	2403
Fisher	0	1	0	1	245
Fisher	0	1	1	0	444
Fisher	0	1	1	1	56
Fisher	1	0	0	1	2614
Fisher	1	0	1	0	1185
Fisher	1	0	1	1	626
Fisher	1	1	0	0	8055
Fisher	1	1	0	1	488
Fisher	1	1	1	0	1495
Fisher	1	1	1	1	232
Flynn					487
Flynn	0	0	0	1	1630
Flynn	0	0	1	0	380
Flynn	0	0	1	1	130
Flynn	0	1	0	0	2737
Flynn	0	1	0	1	231
Flynn	0	1	1	0	389
Flynn	0	1	1	1	64
Flynn	1	0	0	1	2669
Flynn	1	0	1	0	991
Flynn	1	0	1	1	569
Flynn	1	1	0	0	10538
Flynn	1	1	0	1	615
Flynn	1	1	1	0	1732
Flynn	1	1	1	1	318
Forde					639
Forde	0	0	0	1	2570
Forde	0	0	1	0	553
Forde	0	0	1	1	357
Forde	0	1	0	0	3698
Forde	0	1	0	1	385
Forde	0	1	1	0	593
Forde	0	1	1	1	124
Forde	1	0	0	1	3797
Forde	1	0	1	0	1311
Forde	1	0	1	1	922
Forde	1	1	0	0	11260
Forde	1	1	0	1	849
Forde	1	1	1	0	1853
Forde	1	1	1	1	443
Griffith					1114
Griffith	0	0	0	1	1696
Griffith	0	0	1	0	747
Griffith	0	0	1	1	174
Griffith	0	1	0	0	1921
Griffith	0	1	0	1	104
Griffith	0	1	1	0	329
Griffith	0	1	1	1	42
Griffith	1	0	0	1	1777
Griffith	1	0	1	0	1589
Griffith	1	0	1	1	663
Griffith	1	1	0	0	9992
Griffith	1	1	0	1	192
Griffith	1	1	1	0	1547
Griffith	1	1	1	1	125
Groom					552
Groom	0	0	0	1	1903
Groom	0	0	1	0	524
Groom	0	0	1	1	216
Groom	0	1	0	0	2691
Groom	0	1	0	1	257
Groom	0	1	1	0	521
Groom	0	1	1	1	96
Groom	1	0	0	1	2647
Groom	1	0	1	0	1132
Groom	1	0	1	1	621
Groom	1	1	0	0	8965
Groom	1	1	0	1	505
Groom	1	1	1	0	1670
Groom	1	1	1	1	348
Herbert					740
Herbert	0	0	0	1	2144
Herbert	0	0	1	0	689
Herbert	0	0	1	1	247
Herbert	0	1	0	0	3637
Herbert	0	1	0	1	336
Herbert	0	1	1	0	600
Herbert	0	1	1	1	109
Herbert	1	0	0	1	2475
Herbert	1	0	1	0	1232
Herbert	1	0	1	1	626
Herbert	1	1	0	0	9797
Herbert	1	1	0	1	565
Herbert	1	1	1	0	1639
Herbert	1	1	1	1	279
Hinkler					492
Hinkler	0	0	0	1	2174
Hinkler	0	0	1	0	500
Hinkler	0	0	1	1	199
Hinkler	0	1	0	0	3088
Hinkler	0	1	0	1	321
Hinkler	0	1	1	0	498
Hinkler	0	1	1	1	87
Hinkler	1	0	0	1	2430
Hinkler	1	0	1	0	895
Hinkler	1	0	1	1	431
Hinkler	1	1	0	0	6634
Hinkler	1	1	0	1	479
Hinkler	1	1	1	0	1239
Hinkler	1	1	1	1	247
Kennedy					594
Kennedy	0	0	0	1	2091
Kennedy	0	0	1	0	419
Kennedy	0	0	1	1	173
Kennedy	0	1	0	0	3117
Kennedy	0	1	0	1	364
Kennedy	0	1	1	0	456
Kennedy	0	1	1	1	121
Kennedy	1	0	0	1	2732
Kennedy	1	0	1	0	878
Kennedy	1	0	1	1	514
Kennedy	1	1	0	0	8529
Kennedy	1	1	0	1	709
Kennedy	1	1	1	0	1449
Kennedy	1	1	1	1	316
Leichhardt					810
Leichhardt	0	0	0	1	2387
Leichhardt	0	0	1	0	727
Leichhardt	0	0	1	1	219
Leichhardt	0	1	0	0	4284
Leichhardt	0	1	0	1	448
Leichhardt	0	1	1	0	512
Leichhardt	0	1	1	1	130
Leichhardt	1	0	0	1	2457
Leichhardt	1	0	1	0	1115
Leichhardt	1	0	1	1	505
Leichhardt	1	1	0	0	10390
Leichhardt	1	1	0	1	730
Leichhardt	1	1	1	0	1560
Leichhardt	1	1	1	1	338
Lilley					1000
Lilley	0	0	0	1	2578
Lilley	0	0	1	0	685
Lilley	0	0	1	1	269
Lilley	0	1	0	0	2299
Lilley	0	1	0	1	195
Lilley	0	1	1	0	383
Lilley	0	1	1	1	73
Lilley	1	0	0	1	2737
Lilley	1	0	1	0	1554
Lilley	1	0	1	1	811
Lilley	1	1	0	0	10669
Lilley	1	1	0	1	356
Lilley	1	1	1	0	1592
Lilley	1	1	1	1	235
Longman					505
Longman	0	0	0	1	2376
Longman	0	0	1	0	639
Longman	0	0	1	1	263
Longman	0	1	0	0	3562
Longman	0	1	0	1	373
Longman	0	1	1	0	552
Longman	0	1	1	1	136
Longman	1	0	0	1	3590
Longman	1	0	1	0	1233
Longman	1	0	1	1	828
Longman	1	1	0	0	9352
Longman	1	1	0	1	753
Longman	1	1	1	0	1689
Longman	1	1	1	1	387
Maranoa					514
Maranoa	0	0	0	1	1794
Maranoa	0	0	1	0	338
Maranoa	0	0	1	1	116
Maranoa	0	1	0	0	2736
Maranoa	0	1	0	1	255
Maranoa	0	1	1	0	406
Maranoa	0	1	1	1	76
Maranoa	1	0	0	1	2567
Maranoa	1	0	1	0	869
Maranoa	1	0	1	1	480
Maranoa	1	1	0	0	8562
Maranoa	1	1	0	1	511
Maranoa	1	1	1	0	1462
Maranoa	1	1	1	1	258
McPherson					582
McPherson	0	0	0	1	2541
McPherson	0	0	1	0	842
McPherson	0	0	1	1	296
McPherson	0	1	0	0	2767
McPherson	0	1	0	1	211
McPherson	0	1	1	0	524
McPherson	0	1	1	1	95
McPherson	1	0	0	1	3039
McPherson	1	0	1	0	1450
McPherson	1	0	1	1	772
McPherson	1	1	0	0	9427
McPherson	1	1	0	1	477
McPherson	1	1	1	0	1500
McPherson	1	1	1	1	262
Moncrieff					742
Moncrieff	0	0	0	1	2627
Moncrieff	0	0	1	0	824
Moncrieff	0	0	1	1	226
Moncrieff	0	1	0	0	2750
Moncrieff	0	1	0	1	224
Moncrieff	0	1	1	0	437
Moncrieff	0	1	1	1	59
Moncrieff	1	0	0	1	2562
Moncrieff	1	0	1	0	1328
Moncrieff	1	0	1	1	590
Moncrieff	1	1	0	0	7832
Moncrieff	1	1	0	1	390
Moncrieff	1	1	1	0	1200
Moncrieff	1	1	1	1	158
Moreton					1035
Moreton	0	0	0	1	2213
Moreton	0	0	1	0	796
Moreton	0	0	1	1	255
Moreton	0	1	0	0	1968
Moreton	0	1	0	1	157
Moreton	0	1	1	0	385
Moreton	0	1	1	1	73
Moreton	1	0	0	1	2883
Moreton	1	0	1	0	1805
Moreton	1	0	1	1	896
Moreton	1	1	0	0	10665
Moreton	1	1	0	1	310
Moreton	1	1	1	0	1789
Moreton	1	1	1	1	253
Oxley					786
Oxley	0	0	0	1	2418
Oxley	0	0	1	0	733
Oxley	0	0	1	1	382
Oxley	0	1	0	0	3209
Oxley	0	1	0	1	347
Oxley	0	1	1	0	630
Oxley	0	1	1	1	139
Oxley	1	0	0	1	3236
Oxley	1	0	1	0	1721
Oxley	1	0	1	1	1024
Oxley	1	1	0	0	11692
Oxley	1	1	0	1	741
Oxley	1	1	1	0	2101
Oxley	1	1	1	1	495
Petrie					686
Petrie	0	0	0	1	2713
Petrie	0	0	1	0	688
Petrie	0	0	1	1	285
Petrie	0	1	0	0	3460
Petrie	0	1	0	1	315
Petrie	0	1	1	0	559
Petrie	0	1	1	1	107
Petrie	1	0	0	1	3193
Petrie	1	0	1	0	1386
Petrie	1	0	1	1	808
Petrie	1	1	0	0	10838
Petrie	1	1	0	1	624
Petrie	1	1	1	0	1710
Petrie	1	1	1	1	334
Rankin					816
Rankin	0	0	0	1	2953
Rankin	0	0	1	0	739
Rankin	0	0	1	1	374
Rankin	0	1	0	0	3927
Rankin	0	1	0	1	449
Rankin	0	1	1	0	678
Rankin	0	1	1	1	204
Rankin	1	0	0	1	3909
Rankin	1	0	1	0	1540
Rankin	1	0	1	1	1088
Rankin	1	1	0	0	12365
Rankin	1	1	0	1	886
Rankin	1	1	1	0	2063
Rankin	1	1	1	1	530
Ryan					875
Ryan	0	0	0	1	1539
Ryan	0	0	1	0	802
Ryan	0	0	1	1	231
Ryan	0	1	0	0	1616
Ryan	0	1	0	1	92
Ryan	0	1	1	0	412
Ryan	0	1	1	1	47
Ryan	1	0	0	1	2651
Ryan	1	0	1	0	2324
Ryan	1	0	1	1	999
Ryan	1	1	0	0	10661
Ryan	1	1	0	1	263
Ryan	1	1	1	0	2029
Ryan	1	1	1	1	213
Wide Bay					430
Wide Bay	0	0	0	1	2220
Wide Bay	0	0	1	0	558
Wide Bay	0	0	1	1	189
Wide Bay	0	1	0	0	2882
Wide Bay	0	1	0	1	274
Wide Bay	0	1	1	0	451
Wide Bay	0	1	1	1	84
Wide Bay	1	0	0	1	2659
Wide Bay	1	0	1	0	979
Wide Bay	1	0	1	1	478
Wide Bay	1	1	0	0	7030
Wide Bay	1	1	0	1	489
Wide Bay	1	1	1	0	1343
Wide Bay	1	1	1	1	259
Wright					417
Wright	0	0	0	1	1832
Wright	0	0	1	0	465
Wright	0	0	1	1	202
Wright	0	1	0	0	2562
Wright	0	1	0	1	250
Wright	0	1	1	0	425
Wright	0	1	1	1	97
Wright	1	0	0	1	3859
Wright	1	0	1	0	1371
Wright	1	0	1	1	974
Wright	1	1	0	0	10035
Wright	1	1	0	1	808
Wright	1	1	1	0	1968
Wright	1	1	1	1	440
Adelaide					1077
Adelaide	0	0	0	1	2102
Adelaide	0	0	1	0	864
Adelaide	0	0	1	1	264
Adelaide	0	1	0	0	1904
Adelaide	0	1	0	1	100
Adelaide	0	1	1	0	370
Adelaide	0	1	1	1	47
Adelaide	1	0	0	1	2321
Adelaide	1	0	1	0	1821
Adelaide	1	0	1	1	833
Adelaide	1	1	0	0	9689
Adelaide	1	1	0	1	191
Adelaide	1	1	1	0	1440
Adelaide	1	1	1	1	145
Barker					465
Barker	0	0	0	1	1871
Barker	0	0	1	0	565
Barker	0	0	1	1	175
Barker	0	1	0	0	2593
Barker	0	1	0	1	194
Barker	0	1	1	0	425
Barker	0	1	1	1	75
Barker	1	0	0	1	2692
Barker	1	0	1	0	1147
Barker	1	0	1	1	649
Barker	1	1	0	0	8165
Barker	1	1	0	1	426
Barker	1	1	1	0	1573
Barker	1	1	1	1	253
Boothby					648
Boothby	0	0	0	1	2131
Boothby	0	0	1	0	774
Boothby	0	0	1	1	269
Boothby	0	1	0	0	1780
Boothby	0	1	0	1	95
Boothby	0	1	1	0	407
Boothby	0	1	1	1	62
Boothby	1	0	0	1	3017
Boothby	1	0	1	0	2128
Boothby	1	0	1	1	1144
Boothby	1	1	0	0	9371
Boothby	1	1	0	1	270
Boothby	1	1	1	0	1728
Boothby	1	1	1	1	197
Grey					453
Grey	0	0	0	1	1778
Grey	0	0	1	0	501
Grey	0	0	1	1	174
Grey	0	1	0	0	2635
Grey	0	1	0	1	240
Grey	0	1	1	0	437
Grey	0	1	1	1	87
Grey	1	0	0	1	2266
Grey	1	0	1	0	928
Grey	1	0	1	1	481
Grey	1	1	0	0	7457
Grey	1	1	0	1	439
Grey	1	1	1	0	1392
Grey	1	1	1	1	199
Hindmarsh					905
Hindmarsh	0	0	0	1	2477
Hindmarsh	0	0	1	0	760
Hindmarsh	0	0	1	1	323
Hindmarsh	0	1	0	0	1888
Hindmarsh	0	1	0	1	113
Hindmarsh	0	1	1	0	321
Hindmarsh	0	1	1	1	42
Hindmarsh	1	0	0	1	3008
Hindmarsh	1	0	1	0	1630
Hindmarsh	1	0	1	1	1019
Hindmarsh	1	1	0	0	8788
Hindmarsh	1	1	0	1	247
Hindmarsh	1	1	1	0	1361
Hindmarsh	1	1	1	1	166
Kingston					535
Kingston	0	0	0	1	2526
Kingston	0	0	1	0	809
Kingston	0	0	1	1	344
Kingston	0	1	0	0	3343
Kingston	0	1	0	1	263
Kingston	0	1	1	0	620
Kingston	0	1	1	1	82
Kingston	1	0	0	1	3331
Kingston	1	0	1	0	1395
Kingston	1	0	1	1	925
Kingston	1	1	0	0	9139
Kingston	1	1	0	1	473
Kingston	1	1	1	0	1515
Kingston	1	1	1	1	241
Makin					597
Makin	0	0	0	1	2391
Makin	0	0	1	0	748
Makin	0	0	1	1	373
Makin	0	1	0	0	2459
Makin	0	1	0	1	192
Makin	0	1	1	0	495
Makin	0	1	1	1	86
Makin	1	0	0	1	3596
Makin	1	0	1	0	1566
Makin	1	0	1	1	1121
Makin	1	1	0	0	9378
Makin	1	1	0	1	499
Makin	1	1	1	0	1743
Makin	1	1	1	1	252
Mayo					319
Mayo	0	0	0	1	1544
Mayo	0	0	1	0	603
Mayo	0	0	1	1	234
Mayo	0	1	0	0	1832
Mayo	0	1	0	1	138
Mayo	0	1	1	0	402
Mayo	0	1	1	1	56
Mayo	1	0	0	1	2919
Mayo	1	0	1	0	1616
Mayo	1	0	1	1	905
Mayo	1	1	0	0	8345
Mayo	1	1	0	1	365
Mayo	1	1	1	0	1644
Mayo	1	1	1	1	285
Port Adelaide					932
Port Adelaide	0	0	0	1	3530
Port Adelaide	0	0	1	0	941
