CED_NAME16	Age	Sex	persons
Cook	45-54	M	9387
Cook	55-64	F	8806
Cook	55-64	M	8196
Cook	65-74	F	6943
Cook	65-74	M	6276
Cook	75-84	F	4707
Cook	75-84	M	3730
Cook	85+	F	2913
Cook	85+	M	1666
Cowper	0-4	F	4069
Cowper	0-4	M	4117
Cowper	5-14	F	9439
Cowper	5-14	M	9777
Cowper	15-19	F	4429
Cowper	15-19	M	4701
Cowper	20-24	F	3529
Cowper	20-24	M	3693
Cowper	25-34	F	7655
Cowper	25-34	M	7216
Cowper	35-44	F	8735
Cowper	35-44	M	7957
Cowper	45-54	F	10923
Cowper	45-54	M	9698
Cowper	55-64	F	12389
Cowper	55-64	M	11519
Cowper	65-74	F	10973
Cowper	65-74	M	10538
Cowper	75-84	F	6631
Cowper	75-84	M	5740
Cowper	85+	F	3503
Cowper	85+	M	2088
Cunningham	0-4	F	4332
Cunningham	0-4	M	4566
Cunningham	5-14	F	8906
Cunningham	5-14	M	9341
Cunningham	15-19	F	4839
Cunningham	15-19	M	5051
Cunningham	20-24	F	6008
Cunningham	20-24	M	6675
Cunningham	25-34	F	9990
Cunningham	25-34	M	10276
Cunningham	35-44	F	10030
Cunningham	35-44	M	9780
Cunningham	45-54	F	10167
Cunningham	45-54	M	10023
Cunningham	55-64	F	9477
Cunningham	55-64	M	8927
Cunningham	65-74	F	7185
Cunningham	65-74	M	6701
Cunningham	75-84	F	4902
Cunningham	75-84	M	3994
Cunningham	85+	F	2674
Cunningham	85+	M	1536
Dobell	0-4	F	4602
Dobell	0-4	M	4810
Dobell	5-14	F	9905
Dobell	5-14	M	10639
Dobell	15-19	F	4785
Dobell	15-19	M	4959
Dobell	20-24	F	4486
Dobell	20-24	M	4440
Dobell	25-34	F	8835
Dobell	25-34	M	8345
Dobell	35-44	F	9752
Dobell	35-44	M	8964
Dobell	45-54	F	10390
Dobell	45-54	M	9775
Dobell	55-64	F	10084
Dobell	55-64	M	8998
Dobell	65-74	F	8421
Dobell	65-74	M	7483
Dobell	75-84	F	5336
Dobell	75-84	M	4263
Dobell	85+	F	3050
Dobell	85+	M	1766
Eden-Monaro	0-4	F	3861
Eden-Monaro	0-4	M	4318
Eden-Monaro	5-14	F	8969
Eden-Monaro	5-14	M	9484
Eden-Monaro	15-19	F	4174
Eden-Monaro	15-19	M	4414
Eden-Monaro	20-24	F	3488
Eden-Monaro	20-24	M	3608
Eden-Monaro	25-34	F	7924
Eden-Monaro	25-34	M	7817
Eden-Monaro	35-44	F	9094
Eden-Monaro	35-44	M	8791
Eden-Monaro	45-54	F	11129
Eden-Monaro	45-54	M	10845
Eden-Monaro	55-64	F	11017
Eden-Monaro	55-64	M	10948
Eden-Monaro	65-74	F	8031
Eden-Monaro	65-74	M	8429
Eden-Monaro	75-84	F	4040
Eden-Monaro	75-84	M	3921
Eden-Monaro	85+	F	2029
Eden-Monaro	85+	M	1192
Farrer	0-4	F	4908
Farrer	0-4	M	5226
Farrer	5-14	F	10521
Farrer	5-14	M	10738
Farrer	15-19	F	4955
Farrer	15-19	M	5194
Farrer	20-24	F	4418
Farrer	20-24	M	4599
Farrer	25-34	F	9322
Farrer	25-34	M	9013
Farrer	35-44	F	9455
Farrer	35-44	M	9018
Farrer	45-54	F	10722
Farrer	45-54	M	10470
Farrer	55-64	F	11166
Farrer	55-64	M	11207
Farrer	65-74	F	8992
Farrer	65-74	M	9033
Farrer	75-84	F	5613
Farrer	75-84	M	4981
Farrer	85+	F	2725
Farrer	85+	M	1699
Fowler	0-4	F	5105
Fowler	0-4	M	5438
Fowler	5-14	F	10073
Fowler	5-14	M	10714
Fowler	15-19	F	5476
Fowler	15-19	M	5715
Fowler	20-24	F	6219
Fowler	20-24	M	6411
Fowler	25-34	F	12162
Fowler	25-34	M	11602
Fowler	35-44	F	10965
Fowler	35-44	M	10120
Fowler	45-54	F	11143
Fowler	45-54	M	10860
Fowler	55-64	F	10476
Fowler	55-64	M	9753
Fowler	65-74	F	6198
Fowler	65-74	M	6159
Fowler	75-84	F	3653
Fowler	75-84	M	3050
Fowler	85+	F	1831
Fowler	85+	M	1116
Gilmore	0-4	F	3615
Gilmore	0-4	M	3791
Gilmore	5-14	F	8150
Gilmore	5-14	M	8672
Gilmore	15-19	F	3932
Gilmore	15-19	M	4120
Gilmore	20-24	F	3125
Gilmore	20-24	M	3606
Gilmore	25-34	F	6614
Gilmore	25-34	M	6683
Gilmore	35-44	F	7765
Gilmore	35-44	M	7436
Gilmore	45-54	F	9742
Gilmore	45-54	M	9098
Gilmore	55-64	F	12422
Gilmore	55-64	M	11519
Gilmore	65-74	F	11547
Gilmore	65-74	M	11335
Gilmore	75-84	F	6426
Gilmore	75-84	M	5945
Gilmore	85+	F	2925
Gilmore	85+	M	1966
Grayndler	0-4	F	4505
Grayndler	0-4	M	4580
Grayndler	5-14	F	6800
Grayndler	5-14	M	7423
Grayndler	15-19	F	2575
Grayndler	15-19	M	2746
Grayndler	20-24	F	5305
Grayndler	20-24	M	4829
Grayndler	25-34	F	15636
Grayndler	25-34	M	14541
Grayndler	35-44	F	13679
Grayndler	35-44	M	12971
Grayndler	45-54	F	10564
Grayndler	45-54	M	10352
Grayndler	55-64	F	7911
Grayndler	55-64	M	7222
Grayndler	65-74	F	5296
Grayndler	65-74	M	4801
Grayndler	75-84	F	2925
Grayndler	75-84	M	2449
Grayndler	85+	F	1487
Grayndler	85+	M	910
Greenway	0-4	F	6763
Greenway	0-4	M	6970
Greenway	5-14	F	12006
Greenway	5-14	M	12829
Greenway	15-19	F	5186
Greenway	15-19	M	5639
Greenway	20-24	F	4862
Greenway	20-24	M	5433
Greenway	25-34	F	13769
Greenway	25-34	M	13187
Greenway	35-44	F	14139
Greenway	35-44	M	14855
Greenway	45-54	F	10570
Greenway	45-54	M	10615
Greenway	55-64	F	8356
Greenway	55-64	M	8034
Greenway	65-74	F	5372
Greenway	65-74	M	5022
Greenway	75-84	F	2567
Greenway	75-84	M	2175
Greenway	85+	F	1058
Greenway	85+	M	655
Hughes	0-4	F	4840
Hughes	0-4	M	5032
Hughes	5-14	F	9810
Hughes	5-14	M	10235
Hughes	15-19	F	4472
Hughes	15-19	M	4850
Hughes	20-24	F	4215
Hughes	20-24	M	4574
Hughes	25-34	F	8847
Hughes	25-34	M	8514
Hughes	35-44	F	10770
Hughes	35-44	M	10055
Hughes	45-54	F	10300
Hughes	45-54	M	9871
Hughes	55-64	F	8815
Hughes	55-64	M	8357
Hughes	65-74	F	6288
Hughes	65-74	M	5909
Hughes	75-84	F	3057
Hughes	75-84	M	2640
Hughes	85+	F	1805
Hughes	85+	M	1022
Hume	0-4	F	4858
Hume	0-4	M	5238
Hume	5-14	F	10334
Hume	5-14	M	11038
Hume	15-19	F	4841
Hume	15-19	M	5086
Hume	20-24	F	4190
Hume	20-24	M	4443
Hume	25-34	F	9234
Hume	25-34	M	8813
Hume	35-44	F	10065
Hume	35-44	M	9697
Hume	45-54	F	10604
Hume	45-54	M	10160
Hume	55-64	F	9410
Hume	55-64	M	9074
Hume	65-74	F	7059
Hume	65-74	M	7069
Hume	75-84	F	3540
Hume	75-84	M	3195
Hume	85+	F	1735
Hume	85+	M	971
Hunter	0-4	F	5019
Hunter	0-4	M	5229
Hunter	5-14	F	10009
Hunter	5-14	M	10407
Hunter	15-19	F	4738
Hunter	15-19	M	5080
Hunter	20-24	F	4410
Hunter	20-24	M	4781
Hunter	25-34	F	9512
Hunter	25-34	M	9496
Hunter	35-44	F	9685
Hunter	35-44	M	9460
Hunter	45-54	F	10238
Hunter	45-54	M	10133
Hunter	55-64	F	10119
Hunter	55-64	M	9883
Hunter	65-74	F	8216
Hunter	65-74	M	7954
Hunter	75-84	F	4630
Hunter	75-84	M	3921
Hunter	85+	F	2487
Hunter	85+	M	1392
Kingsford Smith	0-4	F	4781
Kingsford Smith	0-4	M	4974
Kingsford Smith	5-14	F	8236
Kingsford Smith	5-14	M	8675
Kingsford Smith	15-19	F	5045
Kingsford Smith	15-19	M	5270
Kingsford Smith	20-24	F	8927
Kingsford Smith	20-24	M	9336
Kingsford Smith	25-34	F	16691
Kingsford Smith	25-34	M	16957
Kingsford Smith	35-44	F	13200
Kingsford Smith	35-44	M	13026
Kingsford Smith	45-54	F	10768
Kingsford Smith	45-54	M	10567
Kingsford Smith	55-64	F	8432
Kingsford Smith	55-64	M	7988
Kingsford Smith	65-74	F	6525
Kingsford Smith	65-74	M	5748
Kingsford Smith	75-84	F	4135
Kingsford Smith	75-84	M	3427
Kingsford Smith	85+	F	2269
Kingsford Smith	85+	M	1250
Lindsay	0-4	F	6056
Lindsay	0-4	M	6499
Lindsay	5-14	F	11210
Lindsay	5-14	M	11571
Lindsay	15-19	F	5249
Lindsay	15-19	M	5595
Lindsay	20-24	F	5893
Lindsay	20-24	M	5910
Lindsay	25-34	F	13383
Lindsay	25-34	M	12710
Lindsay	35-44	F	11911
Lindsay	35-44	M	11717
Lindsay	45-54	F	10501
Lindsay	45-54	M	10103
Lindsay	55-64	F	9383
Lindsay	55-64	M	8709
Lindsay	65-74	F	6385
Lindsay	65-74	M	6127
Lindsay	75-84	F	3064
Lindsay	75-84	M	2437
Lindsay	85+	F	1394
Lindsay	85+	M	710
Lyne	0-4	F	3306
Lyne	0-4	M	3582
Lyne	5-14	F	8319
Lyne	5-14	M	8733
Lyne	15-19	F	4015
Lyne	15-19	M	4199
Lyne	20-24	F	2810
Lyne	20-24	M	2896
Lyne	25-34	F	5834
Lyne	25-34	M	5277
Lyne	35-44	F	7449
Lyne	35-44	M	6728
Lyne	45-54	F	9979
Lyne	45-54	M	9243
Lyne	55-64	F	11849
Lyne	55-64	M	11128
Lyne	65-74	F	11480
Lyne	65-74	M	11555
Lyne	75-84	F	6317
Lyne	75-84	M	5973
Lyne	85+	F	2860
Lyne	85+	M	1956
Macarthur	0-4	F	6037
Macarthur	0-4	M	6410
Macarthur	5-14	F	11410
Macarthur	5-14	M	12044
Macarthur	15-19	F	5375
Macarthur	15-19	M	5710
Macarthur	20-24	F	5807
Macarthur	20-24	M	5807
Macarthur	25-34	F	12916
Macarthur	25-34	M	11919
Macarthur	35-44	F	11312
Macarthur	35-44	M	10954
Macarthur	45-54	F	10275
Macarthur	45-54	M	9659
Macarthur	55-64	F	9613
Macarthur	55-64	M	8839
Macarthur	65-74	F	6052
Macarthur	65-74	M	5784
Macarthur	75-84	F	2509
Macarthur	75-84	M	2146
Macarthur	85+	F	933
Macarthur	85+	M	508
Mackellar	0-4	F	4257
Mackellar	0-4	M	4615
Mackellar	5-14	F	9590
Mackellar	5-14	M	10348
Mackellar	15-19	F	4228
Mackellar	15-19	M	4648
Mackellar	20-24	F	3559
Mackellar	20-24	M	3955
Mackellar	25-34	F	7613
Mackellar	25-34	M	7203
Mackellar	35-44	F	10802
Mackellar	35-44	M	9948
Mackellar	45-54	F	11359
Mackellar	45-54	M	10622
Mackellar	55-64	F	9187
Mackellar	55-64	M	8608
Mackellar	65-74	F	7786
Mackellar	65-74	M	6978
Mackellar	75-84	F	4701
Mackellar	75-84	M	4023
Mackellar	85+	F	3011
Mackellar	85+	M	1587
Macquarie	0-4	F	4056
Macquarie	0-4	M	4273
Macquarie	5-14	F	9031
Macquarie	5-14	M	9568
Macquarie	15-19	F	4536
Macquarie	15-19	M	4815
Macquarie	20-24	F	3923
Macquarie	20-24	M	4094
Macquarie	25-34	F	7652
Macquarie	25-34	M	7362
Macquarie	35-44	F	9216
Macquarie	35-44	M	8574
Macquarie	45-54	F	10670
Macquarie	45-54	M	9859
Macquarie	55-64	F	10151
Macquarie	55-64	M	9436
Macquarie	65-74	F	7748
Macquarie	65-74	M	7097
Macquarie	75-84	F	3688
Macquarie	75-84	M	3054
Macquarie	85+	F	1717
Macquarie	85+	M	926
McMahon	0-4	F	5882
McMahon	0-4	M	6155
McMahon	5-14	F	10943
McMahon	5-14	M	11430
McMahon	15-19	F	5270
McMahon	15-19	M	5522
McMahon	20-24	F	5823
McMahon	20-24	M	6285
McMahon	25-34	F	12664
McMahon	25-34	M	12296
McMahon	35-44	F	11248
McMahon	35-44	M	11207
McMahon	45-54	F	10812
McMahon	45-54	M	10310
McMahon	55-64	F	9421
McMahon	55-64	M	9075
McMahon	65-74	F	6306
McMahon	65-74	M	6066
McMahon	75-84	F	3515
McMahon	75-84	M	2949
McMahon	85+	F	1592
McMahon	85+	M	934
Mitchell	0-4	F	4960
Mitchell	0-4	M	5197
Mitchell	5-14	F	11377
Mitchell	5-14	M	11913
Mitchell	15-19	F	5099
Mitchell	15-19	M	5278
Mitchell	20-24	F	4266
Mitchell	20-24	M	4686
Mitchell	25-34	F	8856
Mitchell	25-34	M	8044
Mitchell	35-44	F	12692
Mitchell	35-44	M	11497
Mitchell	45-54	F	10969
Mitchell	45-54	M	10567
Mitchell	55-64	F	8889
Mitchell	55-64	M	8169
Mitchell	65-74	F	6802
Mitchell	65-74	M	6176
Mitchell	75-84	F	3065
Mitchell	75-84	M	2765
Mitchell	85+	F	1379
Mitchell	85+	M	822
New England	0-4	F	4546
New England	0-4	M	4758
New England	5-14	F	10109
New England	5-14	M	10319
New England	15-19	F	4893
New England	15-19	M	5112
New England	20-24	F	4493
New England	20-24	M	4431
New England	25-34	F	8675
New England	25-34	M	8273
New England	35-44	F	8881
New England	35-44	M	8271
New England	45-54	F	10162
New England	45-54	M	9530
New England	55-64	F	10628
New England	55-64	M	10273
New England	65-74	F	8661
New England	65-74	M	8637
New England	75-84	F	5279
New England	75-84	M	4469
New England	85+	F	2464
New England	85+	M	1327
Newcastle	0-4	F	4251
Newcastle	0-4	M	4744
Newcastle	5-14	F	8252
Newcastle	5-14	M	8703
Newcastle	15-19	F	4310
Newcastle	15-19	M	4501
Newcastle	20-24	F	6765
Newcastle	20-24	M	6801
Newcastle	25-34	F	11502
Newcastle	25-34	M	11952
Newcastle	35-44	F	10121
Newcastle	35-44	M	9795
Newcastle	45-54	F	9942
Newcastle	45-54	M	9619
Newcastle	55-64	F	9162
Newcastle	55-64	M	8862
Newcastle	65-74	F	6464
Newcastle	65-74	M	6069
Newcastle	75-84	F	4070
Newcastle	75-84	M	3133
Newcastle	85+	F	2647
Newcastle	85+	M	1316
North Sydney	0-4	F	4875
North Sydney	0-4	M	5108
North Sydney	5-14	F	8472
North Sydney	5-14	M	8945
North Sydney	15-19	F	3361
North Sydney	15-19	M	4274
North Sydney	20-24	F	4663
North Sydney	20-24	M	4183
North Sydney	25-34	F	15345
North Sydney	25-34	M	13909
North Sydney	35-44	F	14008
North Sydney	35-44	M	13084
North Sydney	45-54	F	11017
North Sydney	45-54	M	10135
North Sydney	55-64	F	8953
North Sydney	55-64	M	7883
North Sydney	65-74	F	6833
North Sydney	65-74	M	6044
North Sydney	75-84	F	3729
North Sydney	75-84	M	2941
North Sydney	85+	F	2459
North Sydney	85+	M	1288
Page	0-4	F	4061
Page	0-4	M	4318
Page	5-14	F	9496
Page	5-14	M	10250
Page	15-19	F	4790
Page	15-19	M	4986
Page	20-24	F	3545
Page	20-24	M	3728
Page	25-34	F	7369
Page	25-34	M	7007
Page	35-44	F	9131
Page	35-44	M	8307
Page	45-54	F	11271
Page	45-54	M	10470
Page	55-64	F	12797
Page	55-64	M	12586
Page	65-74	F	9797
Page	65-74	M	10100
Page	75-84	F	5608
Page	75-84	M	4996
Page	85+	F	2833
Page	85+	M	1665
Parkes	0-4	F	5312
Parkes	0-4	M	5449
Parkes	5-14	F	10070
Parkes	5-14	M	10561
Parkes	15-19	F	4215
Parkes	15-19	M	4515
Parkes	20-24	F	4279
Parkes	20-24	M	4305
Parkes	25-34	F	9769
Parkes	25-34	M	8946
Parkes	35-44	F	8831
Parkes	35-44	M	8511
Parkes	45-54	F	10189
Parkes	45-54	M	10031
Parkes	55-64	F	9969
Parkes	55-64	M	10460
Parkes	65-74	F	7639
Parkes	65-74	M	8064
Parkes	75-84	F	4871
Parkes	75-84	M	4247
Parkes	85+	F	2228
Parkes	85+	M	1300
Parramatta	0-4	F	7304
Parramatta	0-4	M	7481
Parramatta	5-14	F	10169
Parramatta	5-14	M	11042
Parramatta	15-19	F	4351
Parramatta	15-19	M	4915
Parramatta	20-24	F	5872
Parramatta	20-24	M	6904
Parramatta	25-34	F	20470
Parramatta	25-34	M	20570
Parramatta	35-44	F	13647
Parramatta	35-44	M	15695
Parramatta	45-54	F	10467
Parramatta	45-54	M	10195
Parramatta	55-64	F	8838
Parramatta	55-64	M	8361
Parramatta	65-74	F	5653
Parramatta	65-74	M	5289
Parramatta	75-84	F	3438
Parramatta	75-84	M	2914
Parramatta	85+	F	1708
Parramatta	85+	M	1034
Paterson	0-4	F	5071
Paterson	0-4	M	5272
Paterson	5-14	F	9901
Paterson	5-14	M	10727
Paterson	15-19	F	4604
Paterson	15-19	M	4879
Paterson	20-24	F	4570
Paterson	20-24	M	4493
Paterson	25-34	F	9761
Paterson	25-34	M	9159
Paterson	35-44	F	9590
Paterson	35-44	M	9385
Paterson	45-54	F	10168
Paterson	45-54	M	9704
Paterson	55-64	F	10119
Paterson	55-64	M	9389
Paterson	65-74	F	8743
Paterson	65-74	M	8274
Paterson	75-84	F	4627
Paterson	75-84	M	4013
Paterson	85+	F	2056
Paterson	85+	M	1134
Reid	0-4	F	5154
Reid	0-4	M	5530
Reid	5-14	F	8256
Reid	5-14	M	8358
Reid	15-19	F	4490
Reid	15-19	M	4410
Reid	20-24	F	7792
Reid	20-24	M	8147
Reid	25-34	F	19585
Reid	25-34	M	20579
Reid	35-44	F	13114
Reid	35-44	M	13363
Reid	45-54	F	11456
Reid	45-54	M	10354
Reid	55-64	F	9453
Reid	55-64	M	8621
Reid	65-74	F	6195
Reid	65-74	M	5687
Reid	75-84	F	3938
Reid	75-84	M	3220
Reid	85+	F	2296
Reid	85+	M	1351
Richmond	0-4	F	3778
Richmond	0-4	M	4021
Richmond	5-14	F	8634
Richmond	5-14	M	8996
Richmond	15-19	F	4000
Richmond	15-19	M	4211
Richmond	20-24	F	3058
Richmond	20-24	M	3238
Richmond	25-34	F	7423
Richmond	25-34	M	6847
Richmond	35-44	F	9558
Richmond	35-44	M	8464
Richmond	45-54	F	11099
Richmond	45-54	M	9824
Richmond	55-64	F	12426
Richmond	55-64	M	11275
Richmond	65-74	F	9761
Richmond	65-74	M	9600
Richmond	75-84	F	6017
Richmond	75-84	M	5099
Richmond	85+	F	3391
Richmond	85+	M	2173
Riverina	0-4	F	4688
Riverina	0-4	M	5004
Riverina	5-14	F	10282
Riverina	5-14	M	10718
Riverina	15-19	F	4886
Riverina	15-19	M	5133
Riverina	20-24	F	4707
Riverina	20-24	M	4810
Riverina	25-34	F	8904
Riverina	25-34	M	8697
Riverina	35-44	F	8835
Riverina	35-44	M	8732
Riverina	45-54	F	9977
Riverina	45-54	M	9717
Riverina	55-64	F	10065
Riverina	55-64	M	10080
Riverina	65-74	F	8245
Riverina	65-74	M	8292
Riverina	75-84	F	5333
Riverina	75-84	M	4446
Riverina	85+	F	2703
Riverina	85+	M	1535
Robertson	0-4	F	3882
Robertson	0-4	M	4184
Robertson	5-14	F	8322
Robertson	5-14	M	8715
Robertson	15-19	F	4141
Robertson	15-19	M	4235
Robertson	20-24	F	3591
Robertson	20-24	M	3908
Robertson	25-34	F	7600
Robertson	25-34	M	7410
Robertson	35-44	F	8962
Robertson	35-44	M	8498
Robertson	45-54	F	10172
Robertson	45-54	M	9390
Robertson	55-64	F	10077
Robertson	55-64	M	9097
Robertson	65-74	F	8694
Robertson	65-74	M	7858
Robertson	75-84	F	5400
Robertson	75-84	M	4226
Robertson	85+	F	2960
Robertson	85+	M	1786
Shortland	0-4	F	4039
Shortland	0-4	M	4395
Shortland	5-14	F	8618
Shortland	5-14	M	9214
Shortland	15-19	F	4255
Shortland	15-19	M	4625
Shortland	20-24	F	3869
Shortland	20-24	M	4141
Shortland	25-34	F	7956
Shortland	25-34	M	7581
Shortland	35-44	F	8773
Shortland	35-44	M	8222
Shortland	45-54	F	9997
Shortland	45-54	M	9430
Shortland	55-64	F	9887
Shortland	55-64	M	9165
Shortland	65-74	F	8857
Shortland	65-74	M	7818
Shortland	75-84	F	5316
Shortland	75-84	M	4500
Shortland	85+	F	2373
Shortland	85+	M	1463
Sydney	0-4	F	3403
Sydney	0-4	M	3403
Sydney	5-14	F	3431
Sydney	5-14	M	3471
Sydney	15-19	F	4554
Sydney	15-19	M	3752
Sydney	20-24	F	15181
Sydney	20-24	M	13100
Sydney	25-34	F	32168
Sydney	25-34	M	34256
Sydney	35-44	F	14139
Sydney	35-44	M	18214
Sydney	45-54	F	8744
Sydney	45-54	M	11727
Sydney	55-64	F	7099
Sydney	55-64	M	8038
Sydney	65-74	F	4599
Sydney	65-74	M	5012
Sydney	75-84	F	2301
Sydney	75-84	M	2128
Sydney	85+	F	856
Sydney	85+	M	599
Warringah	0-4	F	4483
Warringah	0-4	M	4664
Warringah	5-14	F	9228
Warringah	5-14	M	9627
Warringah	15-19	F	3696
Warringah	15-19	M	3815
Warringah	20-24	F	3476
Warringah	20-24	M	3509
Warringah	25-34	F	11385
Warringah	25-34	M	9983
Warringah	35-44	F	12514
Warringah	35-44	M	11731
Warringah	45-54	F	11111
Warringah	45-54	M	10334
Warringah	55-64	F	8058
Warringah	55-64	M	7526
Warringah	65-74	F	6449
Warringah	65-74	M	5660
Warringah	75-84	F	3649
Warringah	75-84	M	2890
Warringah	85+	F	2238
Warringah	85+	M	1299
Watson	0-4	F	6084
Watson	0-4	M	6460
Watson	5-14	F	10983
Watson	5-14	M	11688
Watson	15-19	F	5266
Watson	15-19	M	5622
Watson	20-24	F	6313
Watson	20-24	M	6744
Watson	25-34	F	14407
Watson	25-34	M	15081
Watson	35-44	F	11874
Watson	35-44	M	12130
Watson	45-54	F	11195
Watson	45-54	M	10752
Watson	55-64	F	9013
Watson	55-64	M	8639
Watson	65-74	F	5862
Watson	65-74	M	5765
Watson	75-84	F	4079
Watson	75-84	M	3415
Watson	85+	F	2117
Watson	85+	M	1317
Wentworth	0-4	F	3968
Wentworth	0-4	M	4176
Wentworth	5-14	F	7030
Wentworth	5-14	M	7205
Wentworth	15-19	F	2893
Wentworth	15-19	M	2875
Wentworth	20-24	F	4282
Wentworth	20-24	M	3690
Wentworth	25-34	F	16623
Wentworth	25-34	M	14238
Wentworth	35-44	F	12260
Wentworth	35-44	M	11945
Wentworth	45-54	F	9343
Wentworth	45-54	M	9128
Wentworth	55-64	F	7284
Wentworth	55-64	M	6733
Wentworth	65-74	F	6206
Wentworth	65-74	M	5542
