CED_NAME16	Age.min	Sex	persons
Barton	0	F	987
Barton	0	M	1091
Barton	1	F	1060
Barton	1	M	1135
Barton	2	F	1021
Barton	2	M	1053
Barton	3	F	910
Barton	3	M	990
Barton	4	F	983
Barton	4	M	1073
Barton	5	F	902
Barton	5	M	995
Barton	6	F	921
Barton	6	M	971
Barton	7	F	931
Barton	7	M	912
Barton	8	F	869
Barton	8	M	932
Barton	9	F	833
Barton	9	M	877
Barton	10	F	756
Barton	10	M	926
Barton	11	F	808
Barton	11	M	870
Barton	12	F	756
Barton	12	M	852
Barton	13	F	760
Barton	13	M	851
Barton	14	F	730
Barton	14	M	811
Barton	15	F	832
Barton	15	M	846
Barton	16	F	781
Barton	16	M	830
Barton	17	F	879
Barton	17	M	849
Barton	18	F	898
Barton	18	M	981
Barton	19	F	1043
Barton	19	M	1107
Barton	20	F	1169
Barton	20	M	1203
Barton	21	F	1186
Barton	21	M	1249
Barton	22	F	1295
Barton	22	M	1364
Barton	23	F	1454
Barton	23	M	1499
Barton	24	F	1631
Barton	24	M	1615
Barton	25	F	1844
Barton	25	M	1702
Barton	26	F	1844
Barton	26	M	1793
Barton	27	F	1831
Barton	27	M	1869
Barton	28	F	1829
Barton	28	M	1872
Barton	29	F	1786
Barton	29	M	1839
Barton	30	F	1748
Barton	30	M	1840
Barton	31	F	1616
Barton	31	M	1705
Barton	32	F	1690
Barton	32	M	1733
Barton	33	F	1713
Barton	33	M	1647
Barton	34	F	1512
Barton	34	M	1565
Barton	35	F	1365
Barton	35	M	1544
Barton	36	F	1364
Barton	36	M	1438
Barton	37	F	1270
Barton	37	M	1249
Barton	38	F	1154
Barton	38	M	1233
Barton	39	F	1177
Barton	39	M	1214
Barton	40	F	1197
Barton	40	M	1202
Barton	41	F	1138
Barton	41	M	1125
Barton	42	F	1171
Barton	42	M	1180
Barton	43	F	1192
Barton	43	M	1100
Barton	44	F	1234
Barton	44	M	1148
Barton	45	F	1221
Barton	45	M	1197
Barton	46	F	1100
Barton	46	M	1062
Barton	47	F	1074
Barton	47	M	997
Barton	48	F	1113
Barton	48	M	990
Barton	49	F	1045
Barton	49	M	959
Barton	50	F	1080
Barton	50	M	935
Barton	51	F	1007
Barton	51	M	1006
Barton	52	F	1085
Barton	52	M	1032
Barton	53	F	1122
Barton	53	M	1078
Barton	54	F	971
Barton	54	M	978
Barton	55	F	985
Barton	55	M	966
Barton	56	F	961
Barton	56	M	923
Barton	57	F	932
Barton	57	M	845
Barton	58	F	949
Barton	58	M	812
Barton	59	F	899
Barton	59	M	866
Barton	60	F	896
Barton	60	M	831
Barton	61	F	879
Barton	61	M	784
Barton	62	F	892
Barton	62	M	807
Barton	63	F	769
Barton	63	M	718
Barton	64	F	746
Barton	64	M	728
Barton	65	F	769
Barton	65	M	777
Barton	66	F	708
Barton	66	M	669
Barton	67	F	685
Barton	67	M	623
Barton	68	F	701
Barton	68	M	655
Barton	69	F	676
Barton	69	M	665
Barton	70	F	637
Barton	70	M	588
Barton	71	F	608
Barton	71	M	544
Barton	72	F	587
Barton	72	M	497
Barton	73	F	502
Barton	73	M	469
Barton	74	F	513
Barton	74	M	438
Barton	75	F	498
Barton	75	M	457
Barton	76	F	543
Barton	76	M	463
Barton	77	F	510
Barton	77	M	416
Barton	78	F	491
Barton	78	M	388
Barton	79	F	474
Barton	79	M	406
Barton	80	F	2024
Barton	80	M	1725
Barton	85	F	1425
Barton	90	M	416
Barton	95	F	209
Barton	95	M	79
Barton	100	F	7
Barton	100	M	9
Bennelong	0	F	904
Bennelong	0	M	910
Bennelong	1	F	977
Bennelong	1	M	1063
Bennelong	2	F	1036
Bennelong	2	M	1011
Bennelong	3	F	1123
Bennelong	3	M	1088
Bennelong	4	F	1036
Bennelong	4	M	1070
Bennelong	5	F	946
Bennelong	5	M	1050
Bennelong	6	F	948
Bennelong	6	M	1046
Bennelong	7	F	926
Bennelong	7	M	984
Bennelong	8	F	981
Bennelong	8	M	997
Bennelong	9	F	854
Bennelong	9	M	986
Bennelong	10	F	833
Bennelong	10	M	890
Bennelong	11	F	828
Bennelong	11	M	903
Bennelong	12	F	824
Bennelong	12	M	845
Bennelong	13	F	805
Bennelong	13	M	911
Bennelong	14	F	803
Bennelong	14	M	818
Bennelong	15	F	797
Bennelong	15	M	872
Bennelong	16	F	891
Bennelong	16	M	939
Bennelong	17	F	807
Bennelong	17	M	973
Bennelong	18	F	930
Bennelong	18	M	1005
Bennelong	19	F	1138
Bennelong	19	M	1265
Bennelong	20	F	1304
Bennelong	20	M	1233
Bennelong	21	F	1310
Bennelong	21	M	1302
Bennelong	22	F	1360
Bennelong	22	M	1337
Bennelong	23	F	1423
Bennelong	23	M	1424
Bennelong	24	F	1423
Bennelong	24	M	1399
Bennelong	25	F	1475
Bennelong	25	M	1434
Bennelong	26	F	1472
Bennelong	26	M	1486
Bennelong	27	F	1514
Bennelong	27	M	1373
Bennelong	28	F	1457
Bennelong	28	M	1378
Bennelong	29	F	1423
Bennelong	29	M	1276
Bennelong	30	F	1411
Bennelong	30	M	1404
Bennelong	31	F	1477
Bennelong	31	M	1356
Bennelong	32	F	1443
Bennelong	32	M	1419
Bennelong	33	F	1497
Bennelong	33	M	1452
Bennelong	34	F	1483
Bennelong	34	M	1435
Bennelong	35	F	1458
Bennelong	35	M	1409
Bennelong	36	F	1340
Bennelong	36	M	1306
Bennelong	37	F	1295
Bennelong	37	M	1279
Bennelong	38	F	1232
Bennelong	38	M	1219
Bennelong	39	F	1150
Bennelong	39	M	1192
Bennelong	40	F	1194
Bennelong	40	M	1157
Bennelong	41	F	1134
Bennelong	41	M	1128
Bennelong	42	F	1237
Bennelong	42	M	1114
Bennelong	43	F	1128
Bennelong	43	M	1068
Bennelong	44	F	1254
Bennelong	44	M	1135
Bennelong	45	F	1265
Bennelong	45	M	1074
Bennelong	46	F	1180
Bennelong	46	M	1102
Bennelong	47	F	1084
Bennelong	47	M	994
Bennelong	48	F	1154
Bennelong	48	M	1001
Bennelong	49	F	1000
Bennelong	49	M	902
Bennelong	50	F	1073
Bennelong	50	M	961
Bennelong	51	F	1120
Bennelong	51	M	1054
Bennelong	52	F	1156
Bennelong	52	M	1105
Bennelong	53	F	1157
Bennelong	53	M	1121
Bennelong	54	F	1031
Bennelong	54	M	1046
Bennelong	55	F	1062
Bennelong	55	M	997
Bennelong	56	F	1023
Bennelong	56	M	976
Bennelong	57	F	979
Bennelong	57	M	908
Bennelong	58	F	1048
Bennelong	58	M	914
Bennelong	59	F	1015
Bennelong	59	M	899
Bennelong	60	F	1004
Bennelong	60	M	948
Bennelong	61	F	910
Bennelong	61	M	835
Bennelong	62	F	886
Bennelong	62	M	799
Bennelong	63	F	911
Bennelong	63	M	805
Bennelong	64	F	859
Bennelong	64	M	736
Bennelong	65	F	757
Bennelong	65	M	762
Bennelong	66	F	748
Bennelong	66	M	748
Bennelong	67	F	736
Bennelong	67	M	676
Bennelong	68	F	694
Bennelong	68	M	638
Bennelong	69	F	717
Bennelong	69	M	677
Bennelong	70	F	579
Bennelong	70	M	557
Bennelong	71	F	518
Bennelong	71	M	465
Bennelong	72	F	565
Bennelong	72	M	496
Bennelong	73	F	510
Bennelong	73	M	433
Bennelong	74	F	503
Bennelong	74	M	449
Bennelong	75	F	469
Bennelong	75	M	403
Bennelong	76	F	476
Bennelong	76	M	406
Bennelong	77	F	479
Bennelong	77	M	363
Bennelong	78	F	479
Bennelong	78	M	362
Bennelong	79	F	525
Bennelong	79	M	337
Bennelong	80	F	1945
Bennelong	80	M	1530
Bennelong	85	F	1608
Bennelong	90	M	401
Bennelong	95	F	202
Bennelong	95	M	94
Bennelong	100	F	22
Bennelong	100	M	10
Berowra	0	F	565
Berowra	0	M	637
Berowra	1	F	691
Berowra	1	M	805
Berowra	2	F	748
Berowra	2	M	806
Berowra	3	F	833
Berowra	3	M	881
Berowra	4	F	821
Berowra	4	M	964
Berowra	5	F	933
Berowra	5	M	955
Berowra	6	F	925
Berowra	6	M	1069
Berowra	7	F	962
Berowra	7	M	987
Berowra	8	F	1009
Berowra	8	M	1119
Berowra	9	F	1025
Berowra	9	M	1059
Berowra	10	F	968
Berowra	10	M	1033
Berowra	11	F	1031
Berowra	11	M	999
Berowra	12	F	993
Berowra	12	M	1031
Berowra	13	F	1009
Berowra	13	M	1027
Berowra	14	F	983
Berowra	14	M	1120
Berowra	15	F	1017
Berowra	15	M	1047
Berowra	16	F	1044
Berowra	16	M	1172
Berowra	17	F	1028
Berowra	17	M	1158
Berowra	18	F	1038
Berowra	18	M	1092
Berowra	19	F	942
Berowra	19	M	1026
Berowra	20	F	952
Berowra	20	M	1042
Berowra	21	F	909
Berowra	21	M	981
Berowra	22	F	876
Berowra	22	M	912
Berowra	23	F	798
Berowra	23	M	899
Berowra	24	F	696
Berowra	24	M	836
Berowra	25	F	650
Berowra	25	M	711
Berowra	26	F	618
Berowra	26	M	702
Berowra	27	F	551
Berowra	27	M	634
Berowra	28	F	585
Berowra	28	M	611
Berowra	29	F	528
Berowra	29	M	580
Berowra	30	F	599
Berowra	30	M	573
Berowra	31	F	585
Berowra	31	M	580
Berowra	32	F	698
Berowra	32	M	615
Berowra	33	F	727
Berowra	33	M	654
Berowra	34	F	794
Berowra	34	M	720
Berowra	35	F	865
Berowra	35	M	734
Berowra	36	F	850
Berowra	36	M	745
Berowra	37	F	905
Berowra	37	M	734
Berowra	38	F	958
Berowra	38	M	830
Berowra	39	F	990
Berowra	39	M	890
Berowra	40	F	1056
Berowra	40	M	982
Berowra	41	F	1040
Berowra	41	M	963
Berowra	42	F	1106
Berowra	42	M	1023
Berowra	43	F	1136
Berowra	43	M	1027
Berowra	44	F	1219
Berowra	44	M	1112
Berowra	45	F	1323
Berowra	45	M	1164
Berowra	46	F	1147
Berowra	46	M	1040
Berowra	47	F	1175
Berowra	47	M	1072
Berowra	48	F	1153
Berowra	48	M	977
Berowra	49	F	1065
Berowra	49	M	990
Berowra	50	F	1112
Berowra	50	M	992
Berowra	51	F	1088
Berowra	51	M	979
Berowra	52	F	1146
Berowra	52	M	1102
Berowra	53	F	1214
Berowra	53	M	1132
Berowra	54	F	1145
Berowra	54	M	1107
Berowra	55	F	1115
Berowra	55	M	1097
Berowra	56	F	1052
Berowra	56	M	1000
Berowra	57	F	1033
Berowra	57	M	985
Berowra	58	F	1103
Berowra	58	M	964
Berowra	59	F	998
Berowra	59	M	934
Berowra	60	F	879
Berowra	60	M	911
Berowra	61	F	916
Berowra	61	M	916
Berowra	62	F	910
Berowra	62	M	832
Berowra	63	F	921
Berowra	63	M	859
Berowra	64	F	799
Berowra	64	M	778
Berowra	65	F	806
Berowra	65	M	777
Berowra	66	F	814
Berowra	66	M	775
Berowra	67	F	757
Berowra	67	M	694
Berowra	68	F	796
Berowra	68	M	757
Berowra	69	F	863
Berowra	69	M	769
Berowra	70	F	716
Berowra	70	M	661
Berowra	71	F	653
Berowra	71	M	613
Berowra	72	F	581
Berowra	72	M	632
Berowra	73	F	539
Berowra	73	M	542
Berowra	74	F	551
Berowra	74	M	486
Berowra	75	F	524
Berowra	75	M	457
Berowra	76	F	471
Berowra	76	M	467
Berowra	77	F	441
Berowra	77	M	388
Berowra	78	F	440
Berowra	78	M	367
Berowra	79	F	384
Berowra	79	M	359
Berowra	80	F	1595
Berowra	80	M	1351
Berowra	85	F	1288
Berowra	90	M	360
Berowra	95	F	244
Berowra	95	M	70
Berowra	100	F	15
Berowra	100	M	3
Blaxland	0	F	1216
Blaxland	0	M	1287
Blaxland	1	F	1389
Blaxland	1	M	1396
Blaxland	2	F	1367
Blaxland	2	M	1429
Blaxland	3	F	1327
Blaxland	3	M	1373
Blaxland	4	F	1327
Blaxland	4	M	1320
Blaxland	5	F	1226
Blaxland	5	M	1344
Blaxland	6	F	1202
Blaxland	6	M	1283
Blaxland	7	F	1197
Blaxland	7	M	1198
Blaxland	8	F	1194
Blaxland	8	M	1247
Blaxland	9	F	1163
Blaxland	9	M	1262
Blaxland	10	F	1112
Blaxland	10	M	1183
Blaxland	11	F	1074
Blaxland	11	M	1211
Blaxland	12	F	1089
Blaxland	12	M	1176
Blaxland	13	F	1022
Blaxland	13	M	1149
Blaxland	14	F	1047
Blaxland	14	M	1077
Blaxland	15	F	1109
Blaxland	15	M	1073
Blaxland	16	F	1072
Blaxland	16	M	1155
Blaxland	17	F	1043
Blaxland	17	M	1122
Blaxland	18	F	1087
Blaxland	18	M	1154
Blaxland	19	F	1197
Blaxland	19	M	1295
Blaxland	20	F	1217
Blaxland	20	M	1462
Blaxland	21	F	1274
Blaxland	21	M	1525
Blaxland	22	F	1321
Blaxland	22	M	1518
Blaxland	23	F	1411
Blaxland	23	M	1497
Blaxland	24	F	1370
Blaxland	24	M	1553
Blaxland	25	F	1495
Blaxland	25	M	1699
Blaxland	26	F	1567
Blaxland	26	M	1738
Blaxland	27	F	1511
Blaxland	27	M	1845
Blaxland	28	F	1488
Blaxland	28	M	1644
Blaxland	29	F	1455
Blaxland	29	M	1695
Blaxland	30	F	1466
Blaxland	30	M	1547
Blaxland	31	F	1368
Blaxland	31	M	1597
Blaxland	32	F	1360
Blaxland	32	M	1566
Blaxland	33	F	1348
Blaxland	33	M	1493
Blaxland	34	F	1208
Blaxland	34	M	1391
Blaxland	35	F	1268
Blaxland	35	M	1367
Blaxland	36	F	1127
Blaxland	36	M	1274
Blaxland	37	F	1102
Blaxland	37	M	1234
Blaxland	38	F	1078
Blaxland	38	M	1156
Blaxland	39	F	1028
Blaxland	39	M	1165
Blaxland	40	F	1072
Blaxland	40	M	1082
Blaxland	41	F	1043
Blaxland	41	M	1088
Blaxland	42	F	1035
Blaxland	42	M	1076
Blaxland	43	F	1048
Blaxland	43	M	1051
Blaxland	44	F	1101
Blaxland	44	M	1069
Blaxland	45	F	1141
Blaxland	45	M	1087
Blaxland	46	F	1062
Blaxland	46	M	1020
Blaxland	47	F	1066
Blaxland	47	M	963
Blaxland	48	F	999
Blaxland	48	M	1077
Blaxland	49	F	911
Blaxland	49	M	1016
Blaxland	50	F	1031
Blaxland	50	M	999
Blaxland	51	F	1005
Blaxland	51	M	1005
Blaxland	52	F	1025
Blaxland	52	M	1037
Blaxland	53	F	1002
Blaxland	53	M	1085
Blaxland	54	F	1026
Blaxland	54	M	1037
Blaxland	55	F	974
Blaxland	55	M	958
Blaxland	56	F	1020
Blaxland	56	M	997
Blaxland	57	F	963
Blaxland	57	M	969
Blaxland	58	F	954
Blaxland	58	M	1003
Blaxland	59	F	941
Blaxland	59	M	933
Blaxland	60	F	848
Blaxland	60	M	876
Blaxland	61	F	872
Blaxland	61	M	818
Blaxland	62	F	838
Blaxland	62	M	828
Blaxland	63	F	734
Blaxland	63	M	756
Blaxland	64	F	711
Blaxland	64	M	684
Blaxland	65	F	704
Blaxland	65	M	679
Blaxland	66	F	657
Blaxland	66	M	646
Blaxland	67	F	656
Blaxland	67	M	645
Blaxland	68	F	640
Blaxland	68	M	673
Blaxland	69	F	631
Blaxland	69	M	647
Blaxland	70	F	561
Blaxland	70	M	607
Blaxland	71	F	464
Blaxland	71	M	505
Blaxland	72	F	460
Blaxland	72	M	506
Blaxland	73	F	425
Blaxland	73	M	456
Blaxland	74	F	413
Blaxland	74	M	387
Blaxland	75	F	437
Blaxland	75	M	380
Blaxland	76	F	428
Blaxland	76	M	362
Blaxland	77	F	389
Blaxland	77	M	317
Blaxland	78	F	373
Blaxland	78	M	345
Blaxland	79	F	349
Blaxland	79	M	285
Blaxland	80	F	1552
Blaxland	80	M	1246
Blaxland	85	F	1217
Blaxland	90	M	326
Blaxland	95	F	175
Blaxland	95	M	68
Blaxland	100	F	13
Blaxland	100	M	3
Bradfield	0	F	752
Bradfield	0	M	757
Bradfield	1	F	831
Bradfield	1	M	864
Bradfield	2	F	840
Bradfield	2	M	982
Bradfield	3	F	983
Bradfield	3	M	1052
Bradfield	4	F	985
Bradfield	4	M	1000
Bradfield	5	F	1067
Bradfield	5	M	1223
Bradfield	6	F	1108
Bradfield	6	M	1186
Bradfield	7	F	1096
Bradfield	7	M	1143
Bradfield	8	F	1070
Bradfield	8	M	1182
Bradfield	9	F	1093
Bradfield	9	M	1256
Bradfield	10	F	1158
Bradfield	10	M	1142
Bradfield	11	F	1053
Bradfield	11	M	1182
Bradfield	12	F	1151
Bradfield	12	M	1114
Bradfield	13	F	1103
Bradfield	13	M	1235
Bradfield	14	F	1139
Bradfield	14	M	1132
Bradfield	15	F	1192
Bradfield	15	M	1242
Bradfield	16	F	1164
Bradfield	16	M	1267
Bradfield	17	F	1242
Bradfield	17	M	1214
Bradfield	18	F	1060
Bradfield	18	M	1052
Bradfield	19	F	999
Bradfield	19	M	1014
Bradfield	20	F	976
Bradfield	20	M	986
Bradfield	21	F	972
Bradfield	21	M	952
Bradfield	22	F	917
Bradfield	22	M	858
Bradfield	23	F	858
Bradfield	23	M	838
Bradfield	24	F	851
Bradfield	24	M	871
Bradfield	25	F	802
Bradfield	25	M	785
Bradfield	26	F	766
Bradfield	26	M	798
Bradfield	27	F	753
Bradfield	27	M	737
Bradfield	28	F	824
Bradfield	28	M	682
Bradfield	29	F	810
Bradfield	29	M	690
Bradfield	30	F	837
Bradfield	30	M	731
Bradfield	31	F	908
Bradfield	31	M	813
Bradfield	32	F	981
Bradfield	32	M	892
Bradfield	33	F	1081
Bradfield	33	M	880
Bradfield	34	F	1149
Bradfield	34	M	1007
Bradfield	35	F	1085
Bradfield	35	M	1001
Bradfield	36	F	1123
Bradfield	36	M	961
Bradfield	37	F	1107
Bradfield	37	M	983
Bradfield	38	F	1165
Bradfield	38	M	1036
Bradfield	39	F	1179
Bradfield	39	M	1060
Bradfield	40	F	1165
Bradfield	40	M	1042
Bradfield	41	F	1201
Bradfield	41	M	1034
Bradfield	42	F	1210
Bradfield	42	M	1086
Bradfield	43	F	1303
Bradfield	43	M	1136
Bradfield	44	F	1323
Bradfield	44	M	1161
Bradfield	45	F	1436
Bradfield	45	M	1205
Bradfield	46	F	1357
Bradfield	46	M	1192
Bradfield	47	F	1304
Bradfield	47	M	1123
Bradfield	48	F	1320
Bradfield	48	M	1105
Bradfield	49	F	1155
Bradfield	49	M	1083
Bradfield	50	F	1176
Bradfield	50	M	1098
Bradfield	51	F	1183
Bradfield	51	M	998
Bradfield	52	F	1233
Bradfield	52	M	1092
Bradfield	53	F	1185
Bradfield	53	M	1120
Bradfield	54	F	1137
Bradfield	54	M	1130
Bradfield	55	F	1154
Bradfield	55	M	1033
Bradfield	56	F	1026
Bradfield	56	M	972
Bradfield	57	F	954
Bradfield	57	M	858
Bradfield	58	F	916
Bradfield	58	M	880
Bradfield	59	F	893
Bradfield	59	M	853
Bradfield	60	F	932
Bradfield	60	M	824
Bradfield	61	F	901
Bradfield	61	M	813
Bradfield	62	F	797
Bradfield	62	M	748
Bradfield	63	F	793
Bradfield	63	M	714
Bradfield	64	F	827
Bradfield	64	M	707
Bradfield	65	F	807
Bradfield	65	M	706
Bradfield	66	F	826
Bradfield	66	M	729
Bradfield	67	F	729
Bradfield	67	M	684
Bradfield	68	F	734
Bradfield	68	M	643
Bradfield	69	F	815
Bradfield	69	M	715
Bradfield	70	F	731
Bradfield	70	M	602
Bradfield	71	F	713
Bradfield	71	M	603
Bradfield	72	F	652
Bradfield	72	M	565
Bradfield	73	F	567
Bradfield	73	M	503
Bradfield	74	F	564
Bradfield	74	M	515
Bradfield	75	F	554
Bradfield	75	M	452
Bradfield	76	F	571
Bradfield	76	M	502
Bradfield	77	F	555
Bradfield	77	M	424
Bradfield	78	F	485
Bradfield	78	M	431
Bradfield	79	F	483
Bradfield	79	M	407
Bradfield	80	F	2171
Bradfield	80	M	1722
Bradfield	85	F	1794
Bradfield	90	M	546
Bradfield	95	F	321
Bradfield	95	M	109
Bradfield	100	F	18
Bradfield	100	M	7
Calare	0	F	946
Calare	0	M	1031
Calare	1	F	946
Calare	1	M	1130
Calare	2	F	1055
Calare	2	M	1078
Calare	3	F	1045
Calare	3	M	1135
Calare	4	F	1075
Calare	4	M	1070
Calare	5	F	1039
Calare	5	M	1122
Calare	6	F	1039
Calare	6	M	1112
Calare	7	F	1120
Calare	7	M	1146
Calare	8	F	1064
Calare	8	M	1203
Calare	9	F	1126
Calare	9	M	1146
Calare	10	F	1019
Calare	10	M	1127
Calare	11	F	1032
Calare	11	M	1071
Calare	12	F	955
Calare	12	M	1082
Calare	13	F	958
Calare	13	M	1082
Calare	14	F	1009
Calare	14	M	1081
Calare	15	F	1026
Calare	15	M	1099
Calare	16	F	1068
Calare	16	M	1112
Calare	17	F	1003
Calare	17	M	1098
Calare	18	F	952
Calare	18	M	1054
Calare	19	F	958
Calare	19	M	996
Calare	20	F	954
Calare	20	M	940
Calare	21	F	914
Calare	21	M	1007
Calare	22	F	913
Calare	22	M	990
Calare	23	F	824
Calare	23	M	916
Calare	24	F	907
Calare	24	M	968
Calare	25	F	916
Calare	25	M	977
Calare	26	F	943
Calare	26	M	966
Calare	27	F	921
Calare	27	M	1006
Calare	28	F	887
Calare	28	M	970
Calare	29	F	926
Calare	29	M	944
Calare	30	F	932
Calare	30	M	947
Calare	31	F	921
Calare	31	M	979
Calare	32	F	926
Calare	32	M	964
Calare	33	F	951
Calare	33	M	943
Calare	34	F	905
Calare	34	M	945
Calare	35	F	889
Calare	35	M	933
Calare	36	F	899
Calare	36	M	865
Calare	37	F	908
Calare	37	M	881
Calare	38	F	956
Calare	38	M	853
Calare	39	F	882
Calare	39	M	914
Calare	40	F	912
Calare	40	M	899
Calare	41	F	964
Calare	41	M	959
Calare	42	F	1023
Calare	42	M	962
Calare	43	F	1054
Calare	43	M	993
Calare	44	F	1122
Calare	44	M	1106
Calare	45	F	1146
Calare	45	M	1089
Calare	46	F	1035
Calare	46	M	1065
Calare	47	F	1085
Calare	47	M	1038
Calare	48	F	1004
Calare	48	M	1065
Calare	49	F	1025
Calare	49	M	1020
Calare	50	F	977
Calare	50	M	1017
Calare	51	F	1116
Calare	51	M	972
Calare	52	F	1076
Calare	52	M	1072
Calare	53	F	1146
Calare	53	M	1053
Calare	54	F	1129
Calare	54	M	1144
Calare	55	F	1127
Calare	55	M	1189
Calare	56	F	1116
Calare	56	M	1103
Calare	57	F	1068
Calare	57	M	1079
Calare	58	F	1079
Calare	58	M	1028
Calare	59	F	1072
Calare	59	M	970
Calare	60	F	1027
Calare	60	M	968
Calare	61	F	934
Calare	61	M	1057
Calare	62	F	976
Calare	62	M	933
Calare	63	F	998
Calare	63	M	930
Calare	64	F	930
Calare	64	M	1021
Calare	65	F	1007
Calare	65	M	982
Calare	66	F	1002
Calare	66	M	939
Calare	67	F	940
Calare	67	M	933
Calare	68	F	928
Calare	68	M	945
Calare	69	F	997
Calare	69	M	960
Calare	70	F	801
Calare	70	M	861
Calare	71	F	790
Calare	71	M	830
Calare	72	F	732
Calare	72	M	746
Calare	73	F	727
Calare	73	M	669
Calare	74	F	699
Calare	74	M	693
Calare	75	F	589
Calare	75	M	560
Calare	76	F	557
Calare	76	M	519
Calare	77	F	580
Calare	77	M	532
Calare	78	F	515
Calare	78	M	489
Calare	79	F	504
Calare	79	M	461
Calare	80	F	2153
Calare	80	M	1645
Calare	85	F	1412
Calare	90	M	287
Calare	95	F	179
Calare	95	M	61
Calare	100	F	29
Calare	100	M	3
Chifley	0	F	1225
Chifley	0	M	1258
Chifley	1	F	1328
Chifley	1	M	1440
Chifley	2	F	1382
Chifley	2	M	1443
Chifley	3	F	1337
Chifley	3	M	1449
Chifley	4	F	1378
Chifley	4	M	1372
Chifley	5	F	1336
Chifley	5	M	1426
Chifley	6	F	1361
Chifley	6	M	1423
Chifley	7	F	1273
Chifley	7	M	1389
Chifley	8	F	1266
Chifley	8	M	1330
Chifley	9	F	1293
Chifley	9	M	1432
Chifley	10	F	1188
Chifley	10	M	1362
Chifley	11	F	1134
Chifley	11	M	1275
Chifley	12	F	1144
Chifley	12	M	1185
Chifley	13	F	1171
Chifley	13	M	1227
Chifley	14	F	1180
Chifley	14	M	1230
Chifley	15	F	1224
Chifley	15	M	1250
Chifley	16	F	1244
Chifley	16	M	1333
Chifley	17	F	1209
Chifley	17	M	1313
Chifley	18	F	1179
Chifley	18	M	1260
Chifley	19	F	1221
